-0.00808428+0.0229379j -0.00344705+0.0090122j 0.000219775-0.000402955j 0.0012001-0.00293587j -0.00711311+0.0143962j 0.0250811-0.00868771j 0.0353038+0.0121317j -0.02423-0.00781299j 0.0111084+0.00190936j 0.0124847+0.0075647j -0.000920353-0.00633767j -0.0207605-0.00287957j 0.000964686-0.0514986j -0.00102109-0.0236154j -0.00378572-0.0256097j -0.00785678+0.0231842j -0.042603-0.012154j 0.0201587-0.037946j -0.00246826+0.0104424j 0.0117179-0.0259155j -0.00305016-0.0239328j -0.0405193-0.00345182j 0.00245396+0.0028374j 0.0175043+0.00921328j -0.0139388+0.0149037j -0.0256262+0.020304j 0.0439106-0.0220496j -0.00281071+0.0317687j 0.0241692+0.000598666j 0.0276635+0.056309j 0.0731047-0.0103035j -0.0656904-0.0318885j 0.0359048+0.0534784j 0.0123646-0.0359223j -0.0188805+0.0134884j -0.0138501+0.0209611j -0.0677462-0.00501742j 0.000260489-0.0444816j 0.0426255+0.0279063j 0.0459843-0.0282991j 0.0479398-0.0011913j 0.0826652+0.0363635j -0.0264642+0.0250962j -0.00123658+0.0265281j -0.0051688+0.0389511j -0.0737553-0.000763143j 0.0383644-0.0409083j -0.00739009-0.0135845j 0.0430406+0.0212997j 0.0446779+0.096618j -0.0651855-0.0300844j 0.0314125+0.0126502j 0.0214544+0.0527225j -0.0448927+0.00791174j 0.0610385+0.0316963j 0.0648618-0.00162252j 0.0714764+0.0359749j -0.01719+0.0171326j 0.0140084+0.0671645j 0.00611734-0.0109888j -0.0207974-0.0933177j 0.0628983+0.0070785j -0.0124215+0.0361636j -0.00192831-0.0370488j 0.0735822+0.0539649j 0.0743115+0.0774598j 0.0698387-0.0116557j 0.0260954+0.0109051j -0.0180904-0.0851463j 0.14694+0.0246555j -0.0278042+0.0848942j 0.136107+0.293041j 0.040778+0.197003j 0.0505795-0.240068j 0.0284924-0.0275958j 0.186203-0.110708j 0.429095-0.133965j -0.0291591+0.0231359j 0.0823565+0.207748j -0.00589818-0.0477168j -0.0084204+0.0498926j -0.0308965+0.0819148j -0.105179-0.0319613j -0.0162067-0.0470828j 0.06291-0.0320127j 0.0736744-0.00780805j 0.0593228+0.0567264j -0.0149904+0.0552406j -0.0426457-0.0277758j -0.00205698-0.0216774j 0.00941913-0.0227989j -0.046223-0.0284398j -0.00676538+0.0487781j -0.00445038+0.0439002j -0.0294502-0.0615383j 0.0402048-0.040486j 0.00364285-0.0251063j 0.0319055-0.0228983j -0.000262887-0.019198j 0.0110858+0.0253858j -0.00731472+0.0399877j -0.0288071-0.00802836j 0.00796456+0.024618j -0.0146459+0.0251431j 0.0279839-0.0694302j -0.00191206-0.0146608j 0.0549542+0.0170594j -0.00900665-0.0123528j -0.0302919-0.00051722j -0.00287388-0.0157751j -0.0292381+0.0186421j 0.00370288-0.0179903j 0.0259199-0.0443342j -0.0069237-0.00355632j -0.00670137-0.00353772j -0.0218411+0.0124973j -0.00356261-0.0193921j -0.0175131+0.0341564j 0.0207324-0.00895959j 0.0113159-8.45972e-05j -0.00986583+0.0110965j -0.00382106-0.0205074j 0.00523705-0.00662311j 0.00206615-0.00589816j 0.00354667+0.000623674j 0.00359945+0.00067534j 0.00289034+0.00343002j 0.0254523-0.00103844j 0.0118648-0.0227939j -0.0129809+0.00637253j -0.00690103+0.00422421j -0.00539836+0.00466371j -0.000795198+0.0115278j -0.0056264-0.00255747j 0.0146578-0.0146253j -0.000596662-0.00226172j -0.0141642+0.00714699j -0.0200958-0.00698987j 0.00635667-0.00415039j -0.000385265-0.00183574j 0.020775-0.0106763j -0.00973336+0.00663225j -0.014928-0.00384276j -0.0184151+0.0145163j -0.0274983+0.020131j 0.0135661-0.0333525j 0.0364897-0.0463835j 0.00590918+0.0119584j 0.00439057+0.0153001j 0.00147925+0.00539217j 0.0129198-0.00528094j 0.000682913-0.0115192j 0.0187367-0.00435431j 0.0161777-0.00962402j -0.00158212+0.00239722j 0.00172217+0.0104878j -0.00533928+0.0100503j -0.0146177+0.00209954j 0.0145579-0.00220949j 0.0291013-0.00971704j -0.0365186+0.000931261j -0.0270637+0.0215348j -0.0258373+0.0152385j 0.00465355+0.00119945j 0.0461162-0.0583093j -0.00739022+0.00479422j 0.0709678-0.0450234j -0.0806864+0.030094j -0.0560952+0.00285691j 0.0269299+0.00112463j -0.0612062+0.00428832j -0.0876289+0.0200688j 0.025778-0.00395898j -0.0182476-0.0139153j 0.0808449+0.0544452j -0.00888898-0.0445961j 0.0300665-0.00058056j 0.0584156+0.0659139j 0.0202533+0.0239932j 0.0200833+0.0279502j 0.0246631-0.0321484j 0.0156045+0.0589009j -0.0161259-0.0433123j 0.0097358+0.0408829j 0.134862+0.0605764j 0.0254936-0.119547j 0.059135+0.0454655j 0.0584177-0.0877532j -0.0309797-0.23188j 
0.00349231-0.00764702j 0.0097958-0.0244588j 0.00878531-0.0202186j 0.00872139-0.019016j -0.004833+0.00725154j 0.0290622+0.00983745j -0.0169493+0.0120455j 0.0148575-0.00206854j -0.00385934+0.00113891j -0.0244429-0.0014969j 0.0318938+0.0066136j -0.0129249-0.00770929j 0.00474769-0.0264791j 1.14661e-05+0.0579029j 0.0136268-0.0415521j -0.047417-0.0122215j -0.005503+0.0197753j -0.0164326-0.0121574j -0.0203507+0.0165689j -0.0293615-0.028341j -0.00475498-0.00658754j -0.025528-0.00118355j 0.0184931+0.0147936j 0.0268526+0.0133199j 0.00162363-0.00130983j -0.00342686+0.00428597j -0.00776155-0.00294152j 0.00859787+0.00792445j 0.00698614+0.00731747j 0.0421112+0.00229507j -0.0737452+0.00555697j -0.07227+0.0217128j -0.0250272-0.0683666j -0.0138038-0.0590704j 0.0158856-0.0152496j -0.0215439+0.0147583j 0.0260576-0.0357975j 0.0950761+0.0270099j 0.0493694-0.00194085j 0.0192759-0.0285649j 0.0638932+0.0665989j -0.00815777+0.049807j -0.00823259-0.053185j -0.0287336+0.0114319j 0.0290131+0.0284783j -0.0511905+0.0271721j 0.0144334+0.0198763j 0.0344321+0.00681896j -0.0194888-0.0293936j 0.00839524+0.0659688j 0.027571-0.00484213j 0.0235778+0.0148519j 0.0118043-0.0170466j 0.0226767+0.00843924j -0.00813057+0.00443499j 0.0224999-0.00462809j -0.0246006-0.0118625j 0.00849147-0.00876267j -0.00921728+0.0471571j 0.0211451+0.0165116j -0.017869-0.0134734j 0.00995693-0.00418827j -0.051673-0.00337234j -0.00558325-0.020296j -0.0468111-0.048973j -0.0553539-0.0873027j -0.105875-0.0587948j 0.0497779+0.0544198j 0.0960901+0.0199823j -0.100141-0.178456j 0.109114+0.0886013j 0.162064+0.193931j -0.0316465-0.256969j -0.0396854+0.143869j -0.105626+0.0452009j 0.404109-0.272423j -0.171102+0.073713j -0.198518-0.211396j 0.00512073+0.0372209j -0.0108944+0.0448745j -0.00320745+0.0606568j -0.121806-0.0445245j 0.0357539-0.0520564j -0.0407502-0.00158186j 0.0492657+0.00149342j 0.0396758+0.113041j -0.0553727+0.0716703j 0.0051137-0.0108383j -0.00217489-0.0125048j 0.0337004+0.034721j 0.0092396-0.0453067j 0.010217-0.0337914j -0.0416608-0.0170989j -0.0635373+0.0287508j 0.0370889-0.048287j 0.0180042+0.015927j 0.00632631-0.0045278j -0.00203174+0.0081774j 0.0130431+0.0094498j -0.0212378-0.0151839j 0.0102464-0.00645594j 0.0184539-0.00682796j 0.00835889-0.0063262j -0.00382346-0.0240398j 0.0219625-0.0193649j 0.0130347+0.0133193j 0.00325761+0.0161651j 0.0276541-0.00385957j -0.00144864+0.00104429j 0.0158828+0.0156587j -0.0262211-0.0269754j -0.00954268+0.00167319j -0.00036624+0.0272227j 0.010244-0.00385069j 0.00134799+0.00694084j 0.00431208-0.00475803j 0.00253737+0.00678392j 0.00943537-0.0193565j -0.0027766+0.0185297j -0.00707945+0.0015343j 0.0104173-3.22098e-05j 0.00835306-0.0113663j -0.0119057+0.00870475j -0.00689206-0.000474445j -0.0102144+0.00530455j -0.016279+0.00194653j 0.00648576-0.0103183j 0.00162786+0.00855281j 0.00405493-0.0194621j -0.00833171-0.0207572j 0.000480964-0.0169084j -0.0259123+0.028136j -0.0118799-0.0243563j -0.00159925-0.0142246j -0.0028738-0.0184563j 0.00568344-0.00889064j 0.00212892-0.00736696j 0.00371848-0.0153053j -0.00601251+0.0166656j 0.0068193+0.0019889j -0.000536125+0.0127479j 0.0118354-0.00548838j -0.0135195-0.00711781j 0.0186348-0.014472j 0.0336596-0.00886609j -0.0210269+0.00792153j -0.0205091+0.0328093j -0.0058248+0.0158295j -0.0041693+0.00131308j -0.00261793-0.00557453j 0.0366435-0.0262391j 0.0256142-0.013471j 0.0210703-0.029777j 0.0370405-0.0245642j -0.00916211-0.00177442j -0.0257801+0.0351451j 0.0157988-6.14112e-05j -0.0172517+0.0119372j 0.012743-0.00756472j 0.00721687-0.00292364j 0.0168026+0.0064211j -0.0579635+0.0275991j 0.0167057-0.0211464j -0.0393612+0.0537219j 0.0392786-0.0231773j -0.000117121+0.0198888j -0.0646061+0.0404797j 0.0345794+8.09183e-05j -0.0958439+0.0366732j 0.0287171-0.0137589j -0.0582524+0.011445j 0.0684161+0.0133153j 0.00504559-0.00407028j -0.0412411+0.0011152j -0.0356913-0.041712j -0.0824453-0.0726036j 0.0588919+0.0201313j 0.00717035+0.00533301j 0.000940846-0.057495j -0.0227766+0.0259633j 0.0253889+0.0468773j -0.0154256-0.0243755j -0.00850943-0.0619394j 0.101428+0.042801j -0.00197851-0.0825401j -0.0989612-0.0581109j 0.0271538-0.0942942j 0.0300827+0.22363j 0.0576747-0.0852918j 
-0.000371078-0.00719959j -0.00258068-0.00862072j -0.0070302+0.00692631j -0.00458064+0.00561278j 0.0159935-0.0372636j 0.018223+0.00251531j -0.00468963+0.0250782j -0.0120348-0.0236346j -0.00871046+0.00361646j 0.0221465+0.0274444j -0.0144506-0.0211544j 0.0643574+0.0203761j 0.0106736-0.0242111j 0.00281875+0.0318569j 0.0153637-0.0437933j -0.0540208+0.0234374j -0.0102465+0.00992121j 0.00824222-0.0370219j -0.0157065+0.0263312j -0.0111014-0.0401135j -0.00466061-0.0205533j -0.053744+0.00496406j 0.0225316+0.0122598j 0.0469094+0.00452159j 0.0133642-0.00334606j -0.0388849+0.0291019j 0.0533597-0.0465623j -0.0142125+0.0189971j 0.0464724+0.0127039j 0.0693716+0.0770899j 0.0372107+0.0173969j 0.0335172-0.00547445j 0.0272735+0.0346724j -0.0148269+0.0561759j 0.00879265+0.00463965j -0.0121466-0.00260048j 0.00366263-0.00331476j 0.055809+0.0122283j 0.0293138+0.0102108j 0.00433689-0.0168282j 0.063048+0.0243545j 0.0375145+0.0217899j -0.0109422-0.0387069j -0.0168152+0.00673999j 0.02091+0.0203691j -0.0641168+0.0178153j 0.0532291-0.0219969j -0.030211-0.0148615j 0.0268281-0.0250555j 0.0647191+0.103175j -0.0717394-0.0379881j 0.0114948+0.0250611j 0.0570714+0.056224j 0.0125588+0.0346329j 0.03585+0.0134042j 0.0643235+0.000983925j 0.0484762+0.0186501j 0.0123207+0.0181635j 0.0432174+0.103981j 0.011829+0.0157885j -0.108892-0.118209j 0.115085+0.0887891j -0.0946156-0.0615759j -0.103955-0.0950073j 0.0976746+0.0341497j 0.123043+0.0694674j 0.0217861+0.0285042j -0.0658599+0.0191035j 0.0893985-0.326283j 0.0502859-0.29418j 0.0315222-0.0739482j -0.0381533-0.171237j -0.0149189-0.0410135j 0.232179-0.139915j -0.411958-0.0332057j -0.138998+0.0989728j -0.159004+0.0787666j 0.156649-0.013217j -0.0563837-0.266239j -0.00682027+0.0419052j -0.013168+0.0380836j -0.0867091-0.0202648j 0.0227706-0.0344406j -0.0221284-0.0115221j 0.0416212-0.00701721j 0.0480453+0.0509476j -0.00622715+0.0456565j 0.0186763-0.0135073j -0.0175187-0.0218952j 0.0146095+0.0121759j 0.00145039-0.0341163j -0.0270049-0.0432207j 0.00447773+0.0308419j -0.00810149+0.038295j 0.00344678-0.0569718j 0.0265342-0.01641j -0.000660621-0.0117067j -0.000852741-0.031264j 0.00192971-0.00626517j -0.00433556+0.0114172j 0.00680878+0.0265477j -0.0152133+0.0211915j 0.0139224+0.0238705j 0.00353497+0.017153j 0.0187616-0.0656419j -0.00451983+0.00443554j 0.0256681-0.0198478j 0.0147674-0.00662932j -0.0185033+0.020053j -0.000690874+0.0144933j -0.0218452+0.00895756j -0.0267262+0.00749066j -0.004385-0.0352528j -0.00678197-0.00321594j 0.00398662-0.00150546j -0.00579124+0.0129136j -0.00609932-0.00329539j 0.0182462+0.0155742j 0.0251374-0.0227886j 0.00204204-0.0456082j -0.0189005+0.0226143j -0.00520596-0.0089251j 0.00153171-0.0107257j 0.0251047-0.0284104j 0.00213527+0.00249441j 0.00697949-0.0238071j 0.0182828-0.0213107j 0.01475-0.00553192j 0.0474604-0.0263498j 0.0120059-0.00998273j 0.0101847-0.00536827j -0.0124837+0.000215293j 0.0241185-0.0118979j 0.00543909-0.00954755j 0.0118382+0.00782743j -0.00135288+0.00318742j -0.0215566+0.0208709j -0.0111376+0.00657035j 0.00810431-0.00583552j -0.0158794+0.0100474j 0.0407922-0.0184977j -0.00183351+0.0231302j -0.00858341+0.0031549j -0.0324447+0.0225883j -0.0245188+0.0137804j 0.0257845-0.0194738j 0.0632153-0.0351694j -0.00697407-0.00346035j 0.00524137-0.0169982j 0.0105155+0.00245979j -0.00925339-0.013352j -0.00746119+0.0051938j -0.00520254+0.00906385j 0.00676967+0.00975429j 0.0125985-0.0111684j -0.0129273-0.0199393j -0.027642+0.0121624j -0.0264247-0.00575001j -0.00765681+0.000441604j 0.0400225+0.0143162j -0.0155487+0.00514687j -0.0155317+0.00679978j 0.0551499-0.00168747j 0.0120862+0.00503462j -0.0446352+0.00675879j 0.0292528-0.00989948j -0.0422921-0.00632331j 0.0223437+0.0109194j -0.0177601-0.00396088j -0.0128543+0.00173252j 0.0180767-0.00381945j -0.0606017-0.0777179j 0.0142742+0.0177403j 0.0713047+0.0179524j -0.00641486-0.0051798j -0.00658706+0.0176943j 0.0228738+0.0237285j 0.030089+0.0275856j 0.035401+0.00274122j -0.0333597-0.0709058j 0.00837425+0.0104223j 0.0297368+0.00850217j -0.0308716-0.0590721j -0.0309594+0.00810497j 0.0251219-0.0702082j -0.0197993+0.0153001j 0.0181341+0.0943682j 0.00533242+0.0038473j 0.00281005-0.0425579j 
-0.0093539+0.0362906j -0.00440308+0.00685252j -0.00459965+0.00314094j -0.000208933-0.0157971j 0.00393347-0.015304j 0.0190958-0.0191361j 0.0173406-0.0190845j 0.00390719+0.0149351j 0.0122698-0.00441889j -0.0108267-0.00620807j 0.0473971-0.00556132j 0.0127286+0.019598j -0.0239545-0.0201053j -0.00237283-0.0508165j -0.026308+0.0533401j 0.0536886-0.0164542j -0.0354146-0.0203521j 0.000411766+0.0188447j 0.0159832-0.00606563j 0.0323316+0.0315281j 0.0150056-0.000372829j 0.0370391+0.00379228j -0.0184517-0.0151936j -0.032228+0.0025547j -0.0464884+0.0513015j 0.0141612-0.00668427j 0.0342851+0.030864j 0.0407192+0.0254784j -0.0320004-0.0275699j -0.0389827-0.0176951j 0.0293485-0.0233735j 0.021986+0.00109024j 0.0201676+0.0306409j -0.0148284+0.0210675j -0.018067-0.01768j -0.00857876+0.00312926j -0.049714-0.00252599j -0.0610568-0.0134542j 0.0267614+0.0186643j 0.00401972+0.0374597j -0.079584-0.0529944j -0.0385515+0.0145326j -0.0175412+0.0517651j 0.00300318+0.00719143j -0.0148767+0.00795361j 0.0292069-0.0117512j -0.0319315+0.0435234j 0.0425342+0.0469268j -0.0105517+0.0457637j -0.032927-0.0810001j 0.05133+0.0456451j 0.0695173-0.0273079j -0.0617457-0.0375321j -0.0800508-0.0979546j 0.0467545+0.0338697j 0.0197916+0.00662196j 0.049494+0.00572392j -0.00769934-0.0231404j -0.0343172-0.0173591j -0.0197439-0.0029641j 0.109161-0.0141497j -0.0859785-0.115312j 0.112759+0.106264j 0.0499885-0.0133728j 0.0481234+0.175054j 0.120128+0.306661j 0.101768+0.0272087j -0.000735306-0.0549604j -0.171129+0.262198j 0.199567-0.232246j -0.0538737+0.172316j 0.141599-0.0517305j -0.406845-0.02021j -0.0932203-0.15362j -0.206516-0.0496695j 0.0949508-0.0752437j -0.136827+0.127839j -0.00105041-0.152341j -0.0694827-0.140643j 0.0167211-0.0573088j 0.00940834+0.039702j 0.0413628+0.0549808j -0.104119-0.00552583j -0.018368-0.00692488j -0.0223816+0.00375377j -0.0310168-0.0694905j 0.00711411+0.005394j -0.0569048+0.048783j -0.0129209+0.0196625j -0.0150796-0.0161554j -0.00303704+0.030066j 0.00474523+0.0606778j -0.0059312-0.0640121j -0.00123476-0.00665181j -0.0225523+0.0213331j 0.0119962+0.0278573j -0.0139341-0.0128193j 0.00420979+0.0154719j -0.00137886-0.00266759j 0.0129395-0.00165318j 0.00346169-0.0212135j 0.0355351-0.0128383j -0.0103827-0.023541j -0.0176431-0.00762024j -0.0166664+0.0347889j 0.0221362-0.033168j -0.0233111+0.0296013j -0.0344073-0.0287879j 0.00120613-0.0080863j 0.00201392-0.0315036j 0.0211051+0.00958744j 0.0325437-0.0120465j 0.00792246-0.00410634j -0.00917513+0.00221632j 0.000682553-0.0164753j 0.00758471-0.00571256j 0.00505724-0.0100841j -0.0264152+0.0304926j -0.0103178-0.00821946j -6.37293e-05+0.00694747j 0.0179205-0.0111658j 0.00875804-0.00900687j 0.0066656-0.00272322j -0.0182178+0.0167098j -0.00549515+0.000939939j -0.00426861+0.0134061j -0.0176052+0.0206443j 0.0086685+0.000240989j -0.00785688+0.0286955j -0.00321802+0.0182749j -0.00917768+0.0142422j 0.0208877-0.0253729j -0.0146726+0.0218854j -0.0101745+0.0221662j -0.00114157-0.000224612j -0.0128669-0.00378913j 0.00864182-0.0109535j -0.022444+0.00867337j 0.0113052-0.00739907j -0.00776915+9.15877e-05j 0.017315-0.0185012j -0.00745811+0.00203779j 0.0102177-0.00443431j 0.00449507+0.00681816j -0.00995769+0.0050478j 0.0245087-0.0138421j 0.0181882-0.0183816j 0.00242698+0.0037583j 0.0126788-0.00153266j -0.0150473+0.0059439j -0.00287933+0.0126376j -0.0224026+0.00831368j 0.00333168+0.0268905j -0.0378961-7.68242e-05j 0.0180498+0.0111189j 0.0277498+0.00181919j 0.0196942-0.000516253j 0.0294081-0.00624996j -0.0165504-0.00362129j -0.0170479+0.00625512j 0.0191889+0.00832872j 0.00585505-0.000117835j -0.0139526+0.00142146j -0.0758906-0.00928575j -0.0289259-0.0184884j -0.0193924-0.0224896j 0.0165247+0.0230901j -0.00955431+0.0303796j -0.00417219+0.00427727j -0.0300366-0.0157524j -0.00192815-0.00417257j -0.0218607-0.036141j -0.00929245-0.0159726j -0.0502312-0.0121212j -0.0126034-0.0216242j 0.0101394-0.0124585j 0.000382165-0.0131763j -0.00884568-0.0343628j 0.0188139+0.0468347j 0.0247373+0.0244979j -0.00363803-0.00620152j 0.00617264+0.0390293j 0.0366407-0.00763808j 0.00541145+0.065932j -0.0135044+0.0358233j 0.0280698+0.033447j 0.0133494-0.0489764j 0.00401932-0.0348768j -0.00851297+0.00657558j 
0.00730241-0.00280666j 0.00379235+0.00424321j -0.00644376+0.0274384j 0.0135388-0.0357164j 0.00394256+0.0219505j -0.00968297-0.00347357j -0.0148292-0.0108863j -0.00202252+0.00652441j -0.0573752-0.0177063j 0.0409282-0.00436453j 0.0409895+0.0166331j 0.0803836-0.013077j -0.00836537+0.0102658j 0.010046-0.00973843j -0.00500106+0.021292j 0.0118706-0.00375862j 0.00589445-0.00378696j 0.00487249+0.0141558j 0.0180499-0.0066669j 0.0107417+0.0159024j -0.00603109+0.0159392j 0.0302613-0.00573202j -0.00261343-0.00607656j -0.016495-0.0147636j 0.0311843-0.00986988j 0.0545358-0.0254946j 0.0206843-0.0129152j -0.0417402-0.0418173j -0.01481-0.0450706j -0.0101363+0.0157398j -0.0175476+0.0167682j -0.0371204+0.0200537j -0.0150424-0.015184j -0.000559155-0.0466187j -0.000746697-0.00461921j 0.0050333-0.00750677j 0.000578186+0.00960876j -0.0221982+0.000521327j -0.0128258+0.00121226j -0.0236382+0.0150963j -0.0280482-0.0301525j -0.0296087-0.0224927j 0.0122154-0.0122737j -0.00919261-0.0026779j -0.00545836-0.0144794j 0.0248798-0.00399701j -0.00830669+0.0129886j -0.0335164+0.00142276j -0.0253201-0.0126414j -0.0403616-0.0468895j 0.0241315+0.0150845j 0.00689002-0.00328383j -0.0142159-0.0127115j 0.00398933-0.0185842j -0.0622595-0.0415461j -0.137533-0.0710856j -0.00123045-0.037516j 0.0155487-0.0265627j 0.0724579-0.0946764j 0.0368352+0.0259914j 0.00772867+0.0175653j -0.146567-0.13998j -0.212056-0.393551j -0.125869-0.0219142j -0.060775+0.0690655j 0.147332+0.0170923j -0.152823+0.183761j -0.438846+0.355737j 0.00339534+0.0539194j -0.0244184-0.0849888j -0.271519-0.238618j 0.161467+0.0666395j 0.0114916+0.0284736j 0.0821427-0.103642j -0.00258722-0.106611j 0.0420745-0.0758692j 0.0559122+0.0195911j -0.0630073-0.0215734j 0.0179758+0.0804111j 0.00327589-0.00674556j 0.00419117-0.0105453j 0.0278415+0.00474431j -0.000101428+0.01195j 0.00132434-0.00125666j -0.0257541+0.0065212j -0.0142394-0.0414454j -0.00104526-0.0222938j -0.00522411-0.0182096j 0.00281103+0.00311648j -0.00830369-0.000455125j -0.00206725+0.0126254j -0.00326845+0.0107604j 0.0309202-0.0133832j 0.0163894-0.00968332j 0.00789328+0.0067237j -0.00498828+0.00481739j 0.0054951+0.00618935j -0.00838661-0.00650053j 0.00346164+0.0107947j -0.00183879-0.0107197j -0.000482422-0.00451801j 0.00989445+0.0233516j -0.00265786+0.00438909j -0.00817491-0.014348j -0.00242513+0.0220041j 0.00686054+0.00942624j -0.00930743+0.00397572j 0.00486319+0.0116567j -0.00314819-0.00183833j -0.00709187+0.00922726j 0.0124508-0.0103712j -0.019818-0.0129774j -0.0225198+0.0131172j -0.00601234+0.0386568j 0.00904939+0.00957775j 0.0173683-0.01271j 0.0234951-0.000267621j 0.00371615+0.00261627j -0.011804-0.00264876j -0.0163051-0.003554j 0.0251259-0.0195419j -0.030722+0.0127717j -0.010905+0.00794248j 0.0117782-0.00327634j -0.00674712+0.0118302j -0.00512126-0.0126067j 0.012996-0.0302428j -0.0100141+0.023488j -0.00762934+0.0301709j 0.00981386-0.0133291j 0.0054975-0.0141572j -0.0024478+0.0188043j 0.0278278-0.0456592j 0.00961246-0.00396591j 0.00124681+0.00291947j 0.000454982-0.00101817j 0.0161017-0.0221145j 0.000319576-0.00261395j -0.00212161+0.00842596j 0.00042135+0.00193958j -0.0161873-0.00297591j -0.0074396-0.00334503j 0.0207963+0.00866734j -0.00927201-0.0146824j 0.000478504+0.0117527j 0.018087-0.0250559j 0.00875477-0.0232363j -0.0321693-0.0175154j -0.0121637-0.001347j -0.0402527+0.00864324j 0.000793314-2.63806e-05j 0.0216754-0.00326943j -0.00787422-0.00373457j 0.0129705-0.00309065j 0.00361055-0.00655071j -0.0305333-0.0112111j 0.0415423+0.0306072j -0.0193804-0.00879888j 0.0399577+0.0120112j -0.0456615-0.014669j -0.0136986-0.000976853j -0.00217978+0.00306611j 0.00905254+0.00524907j -0.00397264-0.00199145j -0.00628884-0.0124895j 0.0111682+0.0230324j 0.00686134+0.00354249j -0.00801884-0.0186931j 0.0144955+0.0158621j -0.00809354-0.0243738j -0.0271532-0.0425223j 0.00830772+0.0122233j -0.00404706-0.028568j 0.00358962+0.0292717j 0.00558663-0.0112602j -0.00490882+0.00746372j 0.00273501+0.00291967j -0.0193605+0.030109j -0.0132007+0.0143543j 0.00628362+0.0108954j -0.00557698+0.00768433j -0.00111532-0.00853873j 0.004293+0.00996767j 0.00118453-0.00147602j -0.0132045+0.00196545j 0.00134486+0.00447926j -0.00635039-0.00963287j -0.00668523+0.000525431j 0.00131499+0.016628j 
