-0.13879-0.293824j -0.14703+0.377052j 0.00714014+0.0107743j -0.00157391-0.0952718j -0.0179632-0.503954j 0.484297+0.00478893j -0.457472+0.0027776j -0.0252471-0.0374037j -0.112833-0.0260908j 0.0314618-0.0016724j 0.00679917-0.0718241j 0.0215451-0.0455177j -0.0191705-0.0441805j -0.0748106+0.0142279j -0.0197954+0.0504586j -0.0138315-0.0321576j -0.00928325+0.0165078j -0.0281388-0.0264761j 0.00196898-0.090353j 0.0551848+0.0441271j 0.0387034+0.00287526j 0.0625585-0.0225706j -0.00843278-0.00190263j -0.0123555-0.0154702j 0.0149934+0.0164454j 0.011221-0.00904357j 0.0258882+0.0111011j 0.0105368-0.0403264j 0.00241316-0.00722843j 0.00816127-0.0201584j 0.00455469+0.0219046j -0.00277007+0.0130132j 0.00577181-0.0209284j 0.00503391+0.0325207j 0.0014348-0.00679128j 0.00241618-0.0107843j 0.00142211+0.00134513j 0.0188274+0.00440963j 0.0167135-0.000858648j -0.0302012+0.00143342j 0.0212694+0.00684731j -0.000506816-0.00502j -0.027621+0.023162j -0.00333671-0.0104234j -0.00066739+0.0023105j 0.00838248-0.00189335j -0.0044401+0.00955962j -0.0215085+0.00134099j 0.00803378-0.0143754j -0.0103381-0.0122749j -0.0211571-0.000187665j 0.00752348+0.00600396j 0.013626+0.0138332j 0.0228338+0.00353479j 0.000539263-0.00715815j -0.00480897-0.0139982j -0.0106829-0.00196219j -0.00881661-0.00652923j -0.00500959+0.00389789j 0.00359538+0.00333091j 0.00628911+0.00989441j 0.0215763+0.0118175j 0.00313903+0.000493164j 0.00936373-0.000214159j 0.0190306-0.00820845j 0.00398055+0.00313922j -0.0027608-0.0207441j -0.00431855-0.0194552j -0.00445041+0.00557968j -0.0037798-0.00624021j -0.0128018+0.0025683j -0.00851199-0.00253583j 0.00625394-0.000791544j 0.004852+0.000427086j -0.00867003-0.019446j -0.00032887-0.00975926j -0.000878938+0.00797454j 0.00366693+0.00831217j 0.0054425-0.000601781j 0.00651196-0.0125708j -0.0092398-0.0071971j -0.00108409-0.0208771j -0.00883315+0.0163937j -0.00269206+0.00285052j 0.00174124-0.00662463j -0.000527974-0.00304963j -0.00328702+0.00285185j -0.00381449+0.0048399j 0.0128112-0.00707426j -0.0107596-0.00393635j -0.00139113-0.00560511j -0.00456869-0.00396585j 0.00424568-0.00259377j -0.00202618-0.00521861j 0.000986617-0.00596829j -0.00595227-0.00500679j 0.00490141-0.00152814j -0.00826781-0.00143468j -0.00263321-0.00944527j 0.00759942-0.00985253j -0.00811096+0.00156956j -0.0080827+0.0026806j 0.0163188+0.00172902j -0.00432516-0.002371j 0.0084804-0.00229577j -0.00153235-0.00380798j -0.00361242+0.00474879j 0.00458679-0.000723783j 0.00248687+0.00199955j -0.00146031-0.00482317j 0.0073022-0.00181343j -0.0149617+0.0122654j 0.0122559-0.0128617j -0.007692+3.79331e-06j -0.00383145+0.00495759j -0.00757821+0.00735722j -0.00422134+0.00108762j 0.00832061-0.000415298j -0.0014147-0.000218829j -0.0004126-0.000515261j -0.00104725+0.00156587j 0.00237154-0.00376813j -0.00310381+0.00238131j -0.00138301-0.00155306j -0.000542255-0.00561608j 0.00448698-0.00202669j -0.00363697-0.00590434j -0.00625454-0.00396533j -0.000133793+0.00570281j -0.00255804-0.00668297j -0.000907829+0.00326355j 0.00747457+4.67409e-05j -0.00439182-0.00252375j 0.000601931-0.00272447j 0.00163669-0.00126994j 0.00701764-0.000375923j -0.00414839-0.00155049j -0.00557242-0.000644693j -0.00536052+0.00775412j -0.00248699-0.00044625j -0.0135808-0.00380882j -0.00653531-0.00199387j 0.00259166+0.00382743j -0.00601122-0.00522229j 0.0046831+0.00424288j -0.0030151+0.00131397j 0.00987957+0.00547988j 0.00141973+0.00572724j -0.00426352+0.00160646j -0.00313729+0.000806817j -0.000971627+0.00061669j -0.000467845-0.00984778j 0.00756113+0.00431753j -0.00827118-0.00916638j 0.0109625-0.00115045j 0.000484537+0.00638218j -0.00954182-0.00628392j -0.00839785-0.00549697j 0.00295072+0.00631818j 0.000167821+0.000760613j 0.000105849-0.000298691j -0.00350025+0.00203045j 0.00544508+0.00341868j -0.0046694+0.00414539j 0.00439531-0.00362692j 0.000766177-0.00211041j 0.00265739-0.00201324j -0.00114602-0.0168031j 0.00633804-0.0104914j -0.00258754+0.00092075j 0.00481139-0.0135905j 0.00325186-0.00322143j -0.00457211+0.00374108j -0.00343932+0.00397537j 0.00181112+0.0157482j -0.000258733+0.00211753j 0.0127436+0.0103251j -0.00381691+0.00686964j 0.00610296-0.00629356j -0.00364408+0.00229825j 0.00759981+0.00675946j 0.00947034+0.00166827j -0.00522546-0.00349671j 0.00904815+0.00660824j 0.000307304+0.00938058j -0.00218771-0.000679531j -0.00822685-0.00190618j 0.00318662-0.00729909j 0.00298955+0.00872866j -0.00653332+0.00137772j 0.00297601-0.00564728j -0.00860198+0.0137083j 0.0165817+0.00704817j 0.00936166-0.00406721j 0.00325545-0.00326723j -0.0193106+0.00642095j 
-0.118945-0.0293847j -0.0558689+0.0447971j 0.0228208+0.0161574j 0.0707154+0.026077j 0.0392667+0.138833j -0.15892-0.00874393j -0.0217571+0.00167642j -0.0712715-0.0831216j -0.0680552-0.00162004j 0.0293971-0.0163211j -0.0954395+0.398298j -0.0586819-0.0590992j -0.0321089+0.0556243j -0.270429-0.0741692j 0.287239+0.174404j -0.110457-0.104419j -0.0912579-0.00261189j 0.0418538-0.0394032j 0.188281-0.301312j -0.0978117+0.185999j 0.000491523-0.010673j -0.0219178-0.187153j -0.140846+0.0380363j -0.345761-0.0572768j -0.00623751+0.010359j 0.0621745-0.0419613j 0.0826173+0.0242463j -0.0235955-0.000283867j 0.00323636-0.106375j 0.013319-0.00605248j 0.0191871+0.0227867j -0.0613602-0.00272993j 0.0360427-0.00976694j -0.0554325-0.00522429j 0.0318466-0.013629j 0.0102159-0.0273081j -0.0722737+0.0759766j 0.0604997+0.0119549j 0.0417872+0.0614552j -0.0433439+0.00864326j 0.0448745-0.0137942j 0.0581475+0.0147731j -0.0224891+0.0062242j 0.00582817+0.00930639j -0.0117161+0.0216654j 0.0380181+0.01294j -0.0657671+0.0230463j 0.0153981-0.0105408j -0.0520355-0.0281671j -0.0125454-0.0172748j -0.0923623-0.00233537j -0.0308659+0.0370781j -0.0337697-0.00940362j -0.0202516-0.0237013j -0.0544752-0.00471225j -0.021772+7.37562e-05j -0.032445-0.00374046j -0.0275549+0.00773435j 0.0124605+0.00385532j 0.0245002+0.0175035j 0.0207398+0.0357787j 0.0366966+0.0137064j 0.023393+0.00108174j 0.0148444-0.00168638j 0.0251555-0.00177014j -0.020809+0.00594688j 0.00826544-0.0113308j 0.0152791+0.0195831j -0.000811173+0.00419097j 0.0107215+0.020101j -0.0225556+0.0140286j -0.00888428+0.00950759j -0.00589627+0.0114143j -0.00197399-0.00800292j 0.00793233-0.0206875j 0.0139743-0.0178755j 0.0265797-0.00163535j 0.0162272+0.00730837j -0.0028215+0.00184213j -0.0115516+0.011554j -0.0394427+0.0192268j -0.0135698-0.00526608j -0.00178679+0.00143942j 0.0254785+0.0085572j 0.00294129-0.00649555j -0.00407005+0.00310077j -0.0182758-0.00949645j -0.0302438-0.0205422j 0.0386412-0.0050823j 0.00112881-0.0157481j 0.00841122-0.0101712j -0.00291709-0.00901183j 0.0118475+0.00716483j -0.00223733-0.00869828j 0.038229-0.0226598j -0.0151585-0.00453999j -0.000115525+0.00121862j -0.0327208+0.00315758j -0.00200382-0.00498769j 0.000234375-0.00347081j -0.00406901-0.0075569j -0.012534-0.00379812j 0.00633301+0.0184418j 0.0219209-0.00311012j -0.00159418-0.00395941j -0.0226062+0.00212333j 0.0050243-0.00528497j 0.00673112-0.00585879j -0.0115085-0.000484987j 0.000806092-0.00222981j 0.0132877-0.00921248j 0.00394103+0.0172598j -0.00337561-0.0270889j 0.00349005+0.00424478j 0.0159783+0.00135775j -0.00747227+0.0252408j -0.0121484+0.0106872j 0.0058319+0.00471452j -0.00149297+0.00950655j 0.00170481+0.00442057j -0.00451349+0.00360666j 0.0140728+0.00229825j -0.00643752+0.00781473j -0.014326-0.0100984j -0.0058478+0.00303738j 0.00930112+0.00877022j 0.000848893-0.00233126j 0.0011968-0.00582651j -0.0123363+0.00620006j 0.0129806-0.00727648j -0.0269641-0.00027548j 0.00113759+0.00276922j 0.00263852+0.0078223j 0.0108503+0.0112566j -0.00241479-0.0130673j 0.00466064+0.0031448j 0.01285-0.00601662j -0.0233936+0.00832998j 0.00129222+0.00186555j 0.00939802-0.00512806j -0.010015+0.00150815j 0.0155963+0.00970781j -0.00398927+0.00583796j -0.0066756-0.0257425j 0.00548832+0.0149267j -0.00337463+0.00464349j -0.00722881-0.0156907j -0.00633111+0.0155593j -0.00608397+0.0121939j 0.0121106-0.00112901j 0.0105891+0.0105776j 0.00787487-0.00741216j 0.0107376-0.00991844j 0.00980267-0.000593431j 0.016921-0.013672j -0.00230681+0.0122394j -0.0183699-0.000521432j -0.0121971-0.0165485j -0.00473567-0.00208303j 0.00653153-0.00198771j -0.0136982+0.000114474j -0.00260269-0.00422163j 0.0148333+0.015709j -0.0106851+0.0006484j 0.0186041-0.0127318j 0.000278432+0.00215059j 0.0203041+0.0137588j -0.00183012-0.0108196j 0.00647703-0.000307854j 0.0067264-0.00559714j 0.00461677+0.0154051j 0.0277682+0.00447746j -0.00890059-0.0129276j -0.0118508+0.0185789j 0.0276285+0.01659j -0.0143238+0.00960302j 0.0207015+0.0262045j -0.0185535-0.00218286j 0.00381074-0.0141376j -0.0177155+0.00613394j 0.0176979+0.0205473j 0.0469895-0.00249406j -0.0057266-0.00497286j 0.0406059+0.0282694j 0.00194634+0.0167117j 0.0301457+0.00459977j -0.0205268-0.00462665j 0.00571548-0.00406536j -0.0102134+0.0166273j -0.0161656+0.00262713j 0.0368184-0.0225194j -0.0144168+0.0394429j 0.051843+0.0452539j 0.0649743-0.0257825j 0.00101777-0.0273204j -0.0821573+0.0174513j 
0.0492725+0.0597731j 0.0397518+0.016177j 0.0664424+0.00962652j -0.0318293+0.0513875j 0.0277898-0.0222418j 0.043715-0.0132967j 0.0106334-0.0265144j -0.0113573-0.367417j 0.1041+0.00879348j 0.0146157+0.206446j -0.0432486-0.0570777j 0.239581-0.0328953j -0.0594313+0.136457j 0.0351848+0.180377j 0.215177-0.0256892j -0.213071-0.0287181j -0.197199-0.247105j 0.0287943+0.333169j -0.146619+0.0393249j -0.177077+0.202684j 0.149446-0.167718j 0.253281+0.0190749j 0.360793-0.00487609j -0.027692+0.013663j -0.0424521-0.0120202j -0.00712163-0.00408932j -0.059317-0.0217125j -0.00535168-0.00311629j -0.000232287+0.0195392j 0.0180486-0.0206571j -0.0289848+0.00929845j 0.0323983-0.00545916j 0.0219514-0.0125532j -0.0507379+0.000658764j 0.0174408+0.00129244j -0.00628265+0.0202589j 0.0150126-0.0179349j -0.00418306-0.0116248j 0.00881686-0.0187897j 0.0320327-0.0135392j -0.00136368-0.0188414j -0.0212217-0.000917859j -0.013143+0.00284006j 0.00787126+0.0337902j 0.000451897-0.0179673j -0.0290668+0.00648048j -0.0182149-9.26268e-05j -0.0125422-0.00793718j 0.0202578+0.000175956j 0.0167591-0.00237956j 0.0257285+0.00623939j 0.0340966-0.0086068j 0.0143998+0.00176704j -0.00712601-0.00827911j -0.0622626-0.0271062j -0.0586842-0.0169918j 0.0202218+0.00044238j 0.00605489+0.037897j -0.0305742+0.0266103j 0.00424241+0.0185312j -0.00178918-0.000393318j -0.012367-0.00557698j -0.00129107-0.0111644j 0.0186672-0.00958879j 0.000388784+0.023446j -0.0101859+0.00934059j 0.0383271+0.00221341j -0.00108857-0.00828844j -0.0196242+0.0252924j 0.038025+0.00317639j -0.0101514-0.0113401j -0.00521245+0.00832283j 0.00283522+0.0148003j -0.0184+0.0071542j -0.00801042+0.0194605j -0.00351156-0.0413883j -4.57633e-05+0.00608046j -0.00228242+0.00380948j -0.00314526-0.0251518j -0.00124763-0.00119211j 0.00473891+0.0093753j -0.000217822-0.0115647j -0.00228994-0.0136128j 0.00619974+0.0160582j 0.0183075+0.0141843j -0.00445516+0.0136716j 0.0016243-0.00323247j -0.000905825+0.000722755j -0.00166235+0.0204339j -0.00814795-0.0259896j -0.0438879-0.00144686j 0.0281036-0.00809416j -0.00569497+0.000256865j 0.00700199+0.00916061j 0.00251174+0.00107329j 0.0155575+0.0196696j 0.00726295+0.000267083j 0.00540261+0.00616766j -0.00240974+0.00411481j 0.0358225-0.00835205j 0.00446952-0.011835j -0.00723773-0.00249243j 0.000366155+0.00688463j -0.0085294-0.00597933j 0.0037621+9.28131e-05j 0.0108399-0.00255189j 0.0110034+0.0159935j 0.00314121+0.00525953j -0.0116343+0.0130779j 0.000257418+0.00929827j 0.00523021-0.00365229j 0.0200009+0.00217043j 0.00674402+0.00606618j 0.0129266-0.00815708j -0.00654945+0.0189543j 0.00683015+0.00826693j -0.0107799-0.00226055j 0.0093257+0.00374184j 0.00226939-0.0078686j -0.0301699+0.0208384j -0.0168172-0.00271408j -0.000915684-0.00426442j -0.0038917+0.00534187j -0.0115616-0.00357487j -0.0190654+0.00678166j -0.00478489+0.00602901j 0.00572381-0.00409341j -0.00249848+0.00839471j -0.0210794-0.0144393j -0.0091358+0.00589508j -0.0126914-0.000296632j -0.0106729+0.0139217j 0.0169924+0.00147538j 0.0228369-0.00305228j 0.00504298+0.0127738j -0.00644315-0.0230692j -0.0118093-0.00267849j 0.0052759+0.00102356j 0.00485162+0.0161251j 0.0190076-0.0111549j 0.00332592-0.00444043j -0.011597+0.00211256j 0.00845648-0.0167251j -0.00604331+0.00280463j 0.00524653+0.0159028j 0.00762172+0.00612139j 0.0120626+0.00146368j -0.017814-0.00766896j -0.00846964-0.00335425j -0.0166484-0.00982961j 0.0136352-0.00358223j 0.00926935+0.00564627j -0.00866441+0.00121156j 0.00241579-0.00894473j 0.0106316-0.000547187j -0.000967033+0.000884827j -0.00376026+0.00547551j 0.00131653+0.00482195j 0.00132651+0.00844937j -0.0146371-0.00972644j -0.00349917-0.0135075j -0.00617991-0.0083899j -0.00652083+0.00412602j -0.000454551-0.00201865j 0.00192913+0.00694568j 0.00488087+0.0058955j 0.0107167+0.000141848j 0.0119083-0.000772376j 0.00243103+0.00177527j -0.00382299-0.00454803j -0.0229282-0.000299315j 0.00877037+0.0106561j -0.0111371-0.00479106j 0.00588722-0.00261197j -0.00989409-0.00643614j -0.0111143-0.00268256j 0.00248935+0.00452457j -0.0100528-0.00651108j 0.00726647+0.0226767j 0.0042105-0.00186359j -0.0109637+0.00484619j -0.0104701-0.000500599j 0.0225058-0.0148205j -0.0175762+0.0127697j -0.0184961+0.000593719j 0.00623672+0.00175354j -0.00345845-0.00417216j 0.00976269+0.00259967j -0.0120729-0.0092214j 0.0237908+0.00126846j -0.00458345+0.0169668j -0.0271112-0.0051572j -0.026974+0.00958424j 0.0193641+0.00913544j 0.0180405-0.00240421j 0.0106043-0.0122734j 
-0.0622008-0.0204614j -0.0300179+0.0103409j 0.02192+0.00592585j 0.0223998+0.0180957j -0.051631+0.00143727j -0.0347916+0.0342328j -0.00780964-0.0231957j 0.0255982-0.0448528j -0.0848336+0.0308047j 0.0593031+0.0455824j 0.0426822+0.0831311j -0.0784979+0.0349134j 0.161317+0.0890789j -0.0955555+0.124304j -0.1098+0.206287j 0.119673+0.123512j -0.100488-0.103964j 0.0172103-0.171868j 0.0639991-0.0393409j -0.0420762+0.121246j 0.102742-0.174172j -0.0895523+0.109194j 0.26699-0.0663917j -0.218242-0.0341436j 0.027491+0.0170702j 0.0870536+0.0508748j 0.0388954-0.020239j 0.00384829+0.0420724j 0.123567+0.0487653j -0.109693+0.0432294j 0.081864-0.00470729j 0.00440642-0.0551408j -0.109855+0.0601264j 0.217636-0.0203127j 0.0553773-0.0436692j 0.0280536-0.0364641j 0.0994204+0.0490458j -0.3067-0.0022861j -0.0336559+0.0040844j -0.053572+0.0223822j -0.0216556+0.0701597j -0.0231697+0.055984j 0.158274+0.0315596j -0.101717+0.00426197j 0.0017661+0.0110694j 0.109052-0.0094782j 0.0525305-0.00419204j -0.0547736-0.0162124j 0.0613138+0.0225407j -0.0261561+0.00166202j -0.0192431+0.00580504j -0.0199681-0.0462412j -0.0103886+0.0217672j -0.00383084+0.030698j 0.12918+0.0221738j 0.0137805-0.023373j 0.00817982+0.0137662j 0.0153924+0.00723318j -0.0170718-0.00864579j -0.0285121-0.0110065j -0.0225572-0.0066922j -0.0448634-0.0136443j -0.0154247-0.0158422j -0.00480312+0.0181219j -0.0422165-0.00184757j 0.0704144-0.00331216j 0.00357557+0.00720439j -0.0388743+0.0179556j 0.026463+0.00545046j -0.0692383+0.00540632j 0.00169553+0.0238653j 0.0308687-0.0239954j 0.0118221+0.0154203j -0.0214244-0.00750846j -0.00608621-0.00116459j 0.00178252-0.0100602j -0.0124849-0.00130145j -0.0310204+0.0041278j -0.0199779-0.0086033j -0.00956633-0.00442716j 0.0365253-0.0495882j -0.00261522+0.00827362j -0.0165832+0.00626159j 0.00583998-0.0294251j -0.0261149+0.0242677j 0.0213655+0.0120628j -0.00689085+0.0203156j 0.030572+0.045635j -0.0015501-0.0293984j -0.0168793-0.00612728j 0.0251142+0.00973375j 0.0337929+0.020231j -0.0133946+0.0118478j 0.00841902-0.0129776j -0.0488003+0.00722111j 0.0163173+0.0238099j -0.0357465-0.00662072j 0.0296614+0.00911861j -0.0121688+0.00749702j -0.0348865+0.0144561j -0.0236993+0.0157127j -0.00777887-0.0100394j -0.0273343-0.00674362j -0.0248612+0.00659172j 0.0323209-0.0116125j -0.039543+0.00827241j -0.017256+0.00457636j -0.0139246-0.004589j -0.0107401-0.0232102j -0.0516052+0.0253605j -0.0188197+0.0138779j -0.0022919-0.00356653j 0.0123549+0.0145427j -0.0160495-0.00776688j 0.0102903-0.000608237j 0.00427593-0.0502147j 0.00932306-0.00983715j -0.00556847+0.00840128j 0.011938+0.0325145j -0.00312652-0.00390298j -0.00873039-0.0162428j 0.00459217+0.0127575j 0.00395559-0.0166484j 0.0171054+0.0084032j -0.00378571+0.0208373j -0.025089+0.0119366j 0.015716+0.00682701j 0.0209895+0.014233j 0.00435929-0.0105957j -0.0175569-0.00091463j 0.0448215+0.0089939j -0.0136081-0.0109732j -0.0168875-0.00370573j 0.0169272+0.00798276j 0.0164918+0.00410807j -0.00278524-0.00623555j -0.00270903+0.0132212j -0.00707335+0.0162546j -0.00277988-0.0179374j -0.00150139+0.00338725j -0.0316646-0.00501229j -0.00470964+0.0168194j -0.0376293-0.0164594j -0.00779684+0.0164376j -0.000795077-0.00226693j -0.028085-0.0144353j 0.0203192+0.00958362j 0.0254813+0.00802185j 0.0331618+0.0115215j 0.0288871+0.00452315j -0.0143675-1.4793e-05j -0.0129592+0.00591615j 0.00167262+0.006685j -0.00995826+0.00245562j -0.0556448-0.000189807j 0.00379597-0.0424706j 0.026504+0.0201486j 0.020068-0.00806054j -0.00712096-0.0026781j 0.0381485+0.0296695j 0.0297276+0.0120959j 0.0086965+0.00335929j -0.022043+0.00222389j -0.00270456-0.00613762j -0.0414325-0.00860274j -0.00867486-0.0032589j -0.0328903-0.0153536j -0.00154493+0.0122776j -0.00266604+0.0151745j -0.00254619+0.00209129j -0.00201344-0.0111009j -0.0289158-0.0336284j -0.000411838+0.0209417j 0.0140728-0.00966258j -0.0142137+0.00695528j 0.0264242+0.0129202j -0.037418-0.023122j 0.00382218+0.0211631j 0.00669154-0.0127735j -0.0109345-0.00273241j 0.0067069-0.0265731j -0.0157646+0.000755637j -0.0318619+0.0382807j 0.00190935-0.0746788j 0.0242254-0.00320916j -0.0614746-0.0334159j 0.00842976+0.0117466j -0.0135264-0.00230085j 0.0685311-0.00388501j -0.0172001+0.0123218j -0.0234271-0.0169992j 0.0890311-0.0142485j 0.0487956-0.08337j -0.123306-0.00655653j -0.0497527+0.0453549j 0.0539332+0.0350133j 
0.0235665+0.0126134j -0.0170731-0.0213723j -0.00420692+0.00302476j -0.0131926-0.0013093j -0.00725819+0.0347614j 0.0291575-0.00236256j -0.0734507-0.010154j -0.080682+0.00789219j 0.0362411+0.0066907j -0.00158475+0.027156j 0.00811756+0.0229045j 0.00875763+0.00231126j -0.170771-0.178546j -0.0416882+0.121457j -0.0417276+0.428029j -0.134367+0.304808j 0.105251+0.240952j 0.273069+0.152193j 0.0173766+0.023359j 0.0238621+0.16459j 0.153821+0.200579j -0.160241+0.0142984j -0.0133916+0.0584322j -0.0584922+0.0728123j 0.00582335-0.0829631j -0.101517+0.0596631j -0.0287571-0.0838001j 0.0197022-0.0253025j -0.0461685-0.00487442j 0.0309563+0.101778j -0.0551509-0.0969067j 0.0718289+0.106189j -0.0245406+0.0141245j -0.0493809-0.263519j 0.00997732+0.0281833j 0.043299-0.0149498j -0.0557883-0.0313769j 0.0815381+0.0391839j 0.00523275+0.00031174j 0.00108857-0.0425077j 0.0362416-0.0177117j 0.000391261+0.0977734j -0.0715644-0.014249j 0.0611012+0.00962837j 0.0438905+0.028259j 0.000807062+0.0549058j -0.0201954-0.0161025j -0.00589678-0.0455607j -0.00247976+0.0340985j 0.0116235+0.00627535j 0.0101322-0.0415605j -0.0089457-0.0169073j 0.00080142+0.0164387j -0.0221592-0.0222692j -0.00650576+0.0207906j -0.0518593+0.0244588j 0.00364379+0.00446152j 0.0366871+0.0159496j 0.029995+0.0167061j 0.0328358-0.0145577j 0.0115609+0.0091765j -0.0166745-0.01236j -0.00858737-0.00536937j -0.0135183+0.0458903j -0.0333965+0.0284458j 0.0591658-0.0595547j 0.00221593+0.0421668j -0.0181611-0.0196932j -0.0091408-0.0207364j -0.0370303+0.00373045j -0.0493036-0.00449036j 0.0689551+0.00123023j 0.00993628+0.0179999j -0.00203758+0.00368748j -0.00666901+0.0372879j 0.0134987+0.0106289j 0.0105143-0.0299192j -0.0254528-0.017561j -0.0180162-0.00583061j 0.0167245-0.0115965j 0.0943554-0.00913584j 0.0283983-0.0102501j -0.0141191-9.46185e-05j -0.00725901-0.016084j -0.0131886+0.0129378j -0.0131498+0.0181745j 0.0274151-0.00349771j 0.0303051+0.0082698j -0.0583944+0.0304303j -0.0018771+0.0095902j -0.0117222-0.00699609j 0.00583783+0.0182767j 0.00637975-0.00957949j -0.00846062+0.00747449j -0.0246731+0.0307643j -0.0382467+5.44817e-05j -0.00469786-0.00947101j 0.0422392-0.00687768j 0.00288719+0.0110874j -0.00400729+0.00574523j 0.00148305+0.0427323j 0.00278391+0.00112106j 0.00707438-0.00775618j -0.0172937-0.00721047j -0.00996234+0.00120776j -0.0115047-0.00241808j -0.00118747+0.010676j 0.0104018+0.0225603j -0.00682268-0.0365028j 0.0142746+0.00262245j -0.0115394-0.0241833j 0.0108944-0.0122715j -0.0239866+0.00786579j -0.00956906+0.00950123j -0.0119758+0.00820641j 0.0125547-0.0115453j -0.00797363-0.0249395j 0.00513024+0.00310869j -0.000954934-0.00384753j -0.00213629+0.00605199j -0.00852759-3.95275e-05j -0.0197215+0.0112544j 0.00209519-0.0191799j 0.00902898+0.0199499j 0.00551462+0.0224319j -0.00663116-0.00904867j -0.00742528+0.0194389j 0.00055371+0.00391939j -0.00804134-0.00931835j 0.00144502-0.0100762j 0.00571518+0.0192885j 0.0229136+0.0142428j -0.00462145+0.00443655j -0.017288-0.00101332j 0.0111611+0.0205655j -0.00348266+0.000922804j -0.020311-0.00032268j 0.0155795-0.013122j 0.00677875+0.00568616j -0.00202373-0.0123364j 0.0213466-0.0144718j -0.0305636-0.0156444j 0.00759545-0.00872357j -0.00614936+0.00957085j -0.0409947+0.0203142j -0.00041987+0.000196436j 0.000926763+0.00416595j -0.00630497-0.0229747j 0.00755348-0.0140558j -0.0273606-0.0157965j -0.00387828-0.0256701j -0.0113167+0.00432132j 0.00407859-0.0104921j 0.000279224-0.00035006j 0.00706618+0.016187j 0.0060286-0.0178567j 0.000168982-0.00480061j 0.0291744+0.0169175j 0.000747409-0.00898018j -0.00463754+0.00137937j 0.00648659-0.00541946j -0.000999142+0.000718466j 0.00336993-0.00785863j 0.00431207-0.00447664j -0.00176959+0.0243118j 0.00508064-0.000682156j 0.00886241+0.00313164j 1.86754e-05+0.00738861j 0.0139655-0.0163801j -0.0161754-0.00133675j -0.00443535-0.00639963j -0.0281094+0.0291136j 0.00505864+0.00689848j 0.0216627-0.0178551j 0.00612117-0.0310382j -0.00715273-0.0112405j -0.00453123-0.0127534j -0.000207021-0.0198368j -0.0143336+0.0274178j 0.00755882-0.0128372j -0.0314788-0.00768264j -0.0343623+0.00471174j 0.0165163-0.00373755j -0.0556921-0.0131876j -0.0248117-0.0327483j -0.0311795-0.00211248j 0.00777112-0.00821632j -0.00186295+0.0073082j -0.00810791-0.0163643j 0.0205342-0.000231822j -0.012591+0.0343884j -0.0295855-0.037653j -0.0597712-0.0163472j -0.02269+0.0411339j 0.0300602+0.0234316j 0.040358-0.0352611j 
