-0.00207117+0.010908j -0.0111501+0.0192098j -0.00644094+0.00627097j -0.000646035+0.00300415j -0.00101633-0.000105971j 0.0128222-0.0112219j -0.0053644-0.00490449j -0.00846285-0.0101767j 0.00302308-0.00259806j -0.00268159+0.00408688j -0.00238631-0.00705312j -0.00792701-0.00135932j 0.0101978+0.00281582j -0.00264808+0.0156306j 0.00197331-0.0234256j -0.0121017-0.00106481j 0.00318282-0.00522056j -0.0238482-0.0199649j -0.00478826+0.0182238j -0.0314032-0.00534982j -0.0107637-0.00538443j 0.00979641-0.00335574j -0.00111229+0.00332123j -0.00169032+0.0166077j 0.0308505-0.0090499j -0.0368267-0.015865j -0.00898678+0.00255109j 0.0176435+0.00958802j -0.000664636-0.00458748j -0.00501967-0.00198049j -0.0199004-0.00327673j -0.00490513+0.00736271j 0.00228804+0.00784308j -0.00438491-0.00480587j -0.00799036+0.00317643j -0.0275962-0.00255999j -0.0214627+0.00422068j 0.00774876-0.00109809j -0.020138+0.0060941j -0.00146419+0.00962839j 0.00913531+0.00678663j -0.0224667+0.00458304j 0.0101119-0.00563289j 0.00712024-0.0111054j 0.00324379+0.00128777j 0.00155023-0.0183286j -0.0176952+0.00233164j 0.0160499+0.0124884j -0.00736253-0.00998972j -0.00544033-0.0156953j 0.0072423-0.00480845j 0.0409545-0.00993705j 0.0196516+0.0248506j 0.0150715-0.0166076j 0.0125488-0.00280788j -0.00710965+0.0140637j 0.0175573+0.0214673j 0.0300406-0.0240681j 0.0202372+0.0207929j -0.00594022-0.00778122j -0.0204817-0.0162266j 0.00589501-0.0126813j 0.00628839+0.0015778j 0.00840125+0.0166403j -0.00676725-0.00851759j -0.000177051-0.0115152j 0.0091195-0.0188755j -0.00174212-0.00980186j 0.0129161+0.0389841j -0.00720875+0.0170379j 0.0152956+0.0163386j 0.0214741-0.0150512j 0.00738905+0.00833504j 0.00686364-0.0217438j 0.0225888+0.00977562j -0.018307-0.00280356j 0.0122031-0.0066461j -0.0134449+0.0126643j -0.00531769-0.0112545j 0.0151294-0.0407705j -0.0390937-0.0245101j 0.0374683-0.0104693j -0.0303109+0.0136062j -0.0126302-0.0098576j -0.00314315+0.00114725j -0.0204012-0.00132217j 0.00454778+0.00401844j 0.00424785-0.0127394j 0.00336384+0.0102589j 0.013834-3.99991e-05j -0.00719031+0.00520353j -0.0164708-0.0138203j -0.0381137+0.0197209j -0.0234503-0.0226812j -0.037638-0.0156648j -0.0212009-0.0733462j 0.0479291-0.0244913j -0.0215539+0.00448079j 0.0554499+0.0225425j -0.0613089-0.0193965j -0.0292555+0.0142455j -0.0507641-0.0244448j -0.0407466+0.0485153j 0.0352788-0.0322464j 0.0542845-0.0483451j 0.0268207-0.00991442j -0.0539554+0.0248594j -0.00434068+0.00653696j 0.038195+0.0157082j -0.0209898+0.0164305j -0.00214414+0.0143925j -0.0156408+0.00396514j 0.037668-0.099432j 0.0524559+0.206447j 
0.00775196-0.0214388j 0.00334439+0.00653084j -0.00297875-0.00544836j 0.00453413+0.00490094j 0.000495414+0.000107257j 0.00421034+0.00464911j 0.00725482+0.00594168j -0.0103704-0.00373795j 0.00841169-0.00915954j -0.00421993+0.00038417j 0.00193125+0.000371816j 0.00233299-0.00666096j -0.00484341+0.00795848j -0.00286833-0.00307361j -0.00552003+0.000461684j 0.00338974+0.0191012j -0.00213546+0.0163467j 0.0285578-0.00555666j 0.00391168-0.00800602j -0.0126495-0.0142985j -0.00715952-0.0045179j -0.000455534+0.00568685j 0.000862342-0.00226539j -0.0344533-0.0028283j -0.0159985+0.00149556j 0.00389248-0.0108592j 0.0107556-0.00042211j -0.00700021-0.00621139j -0.00327409-0.00351372j -0.000267799-0.00749647j 0.0128186+0.0025766j 0.000330259+0.00724051j -0.0169112+0.00183594j 0.00464883+4.24116e-05j 0.011653+0.00199201j -0.00495812-0.0107777j 0.00752725+0.00125804j 0.00446992+0.00130831j 0.00220425-0.00134931j -0.00313351-0.0018043j -0.00290423+0.00302899j -0.0103611+0.000825829j 0.000192912+0.00541455j 0.0157257+0.0104158j -0.0129295-0.0135734j 0.0124324-0.0117604j -0.016267+0.0103003j -0.0113644-0.00705485j -0.0194937+0.0197447j 0.0257107-0.000829008j -0.0348662-0.0157079j 8.93568e-05+0.0169192j 0.0192923+0.00610519j -0.00913521+0.0133505j 0.00151046-0.0149862j -0.00533174-0.00732239j 0.00807191-0.000245631j 0.00388969+0.0161487j 0.0137968-0.018486j 0.00228075-0.00428305j -0.0116805+0.0281149j 0.0243039+0.00517427j 0.000433098-0.00280803j -0.0236777-0.0113929j -0.000234145+0.0013903j -0.00260404-0.000937216j -0.0097862-0.00328951j -0.00210267+0.00177165j 0.00690287+0.00384872j 0.00537318-0.0136793j -0.00178443+0.0145932j 0.0132376-0.00681905j -0.0144668+0.0116796j -0.0181006+0.000506476j 0.00167357-0.00988411j -0.0206784-0.00238087j 0.0143538-0.00829242j -0.0201902-0.03749j -0.00652602-0.000634806j -0.000770215-0.0216072j -0.00367786-0.0360201j 0.0010118-0.00842408j -0.000843529-0.00157654j -0.00978429-0.00179337j -0.00363232+0.000684754j 0.00840831-0.00927099j -0.0061775-0.0103214j 0.00990257-0.00560061j -0.028064-0.0118778j 0.0271913-0.00827855j -0.016421-0.005742j 0.0116358-0.00141658j -0.0479594-0.036704j 0.00846427-0.00869409j 0.0110356-0.0132757j 0.120184-0.00195666j 0.0350424+0.0471949j -0.0265491+0.00779759j 0.00350392+0.0658185j 0.016768-0.0265825j 0.0415453-0.0469322j 0.0883576-0.0227999j -0.0266152+0.0177512j 0.0400073+0.00243871j 0.0357762-0.000124601j 0.00905471+0.0174977j -0.0145927-0.030527j 0.0149998-0.0035354j 0.0079741+0.0261047j 0.015111-0.0321951j 0.057112-0.036328j 0.0241948-0.0309003j -0.0530314-0.21894j 0.0364886-0.097783j 
0.0288881-0.0265441j 0.0222915+0.0118969j -0.0113536-0.0148172j 0.0147022-0.00371815j -0.00366135-0.0111447j 0.0122687-0.0104724j 0.00560086-0.00437664j -0.0202328+0.0299705j 0.0097269-0.00388242j 0.0141391-0.0122565j -0.00999965+0.00591917j -0.00658522-0.00362353j 0.00375287+0.00671547j -0.0215779+0.00131252j -0.00525253-0.00837407j 0.0126998+0.0317847j -0.0091917+0.033205j 0.0346264-0.0177815j -0.0250808+0.00118696j -0.0442981-0.0285273j -0.0134035-0.0215271j 0.0218657+0.010649j -0.00499187-0.00678525j -0.0570537-0.00925717j -0.0476623+0.0110913j -0.00894828+0.0299705j 0.0124592+0.0200662j 0.0300235-0.0154844j 0.0117675-0.0143001j 0.0151782-0.0178708j -0.0222897-0.0119897j 0.0555501+0.00274607j -0.00594994-0.000836987j 0.0429302+0.00259799j -0.0286361+0.00297454j -0.0411436-0.0112512j -0.0290892-0.0202285j 0.0282431+0.0092483j 0.00201966+0.00817486j 0.051096-0.00337103j -0.0120906-0.0012675j -0.00876734+0.00720105j 0.105206-0.0111851j 0.018427+0.0237089j 0.0062138+0.00262507j 0.075685-0.0119022j -0.0378725+0.0242458j 0.0639278+0.0306939j -0.0650267-0.011713j 0.0451335-0.0063036j -0.0549543-0.0237886j 0.177041-0.00295824j 0.0327343+0.0461944j -0.0644972-0.0174776j 0.00195171-0.0697149j -0.0489834+0.0113606j 0.00142561+0.0400392j 0.0160254-0.00969215j 0.0220379+0.00626357j 0.0422547-0.0353065j -0.0178901+0.0527258j 0.0658979-0.00432041j 0.012118-0.0138657j -0.0424076-0.00236718j 0.0217316+0.00405159j -0.00981165-0.0183977j 0.0265837-0.0376295j 0.0321668+0.00130643j 0.0852988+0.0619188j -0.0115801-0.0894841j 0.0365369+0.19661j 0.0354403-0.0889468j 0.0480907+0.048264j 0.171445-0.0436521j 0.00141551+0.0218572j 0.111573-0.0599668j -0.0301547-0.0194106j -0.0215448+0.0302601j -0.0336272+0.0229474j -0.00939884-0.0522059j -0.0762259-0.0413524j 0.0368886+0.0140246j -0.0569156+0.014455j -0.0120217+0.00230253j -0.00415536+0.0159828j -0.0770088-0.0367621j -0.00735428-0.0209837j -0.0069228-0.0666753j 0.0517653-0.0269198j 0.00554863-0.0504525j -0.027908+0.0272162j 0.023799-0.0282154j -0.0143614+0.0654356j -0.000663665-0.096356j 0.0350052+0.0037548j 0.0684129+0.00249717j -0.0474722+0.064786j -0.00110879+0.0217065j 0.0421421+0.0658824j -0.0833705-0.0176375j 0.0134887+0.0968707j -0.0190989-0.0163245j -0.0010751-0.0338167j 0.0106552+0.0134021j 0.00478654+0.0179558j 0.0112433-0.0325942j -0.0352334+0.0880673j 0.00626279+0.0394456j 0.0362793+0.0370219j -0.0109386+0.166936j 0.0253598-0.0961825j 0.0622301+0.170132j 0.0220277-0.00567135j 0.0272537-0.0195963j 
0.0269651+0.0148134j -0.0358945+0.0326046j 0.00230235+0.0144061j -0.0181027-0.000902402j -0.0109372-0.000303231j 0.000464571-0.0259303j -0.0267423+0.0118727j -0.00833303+0.0113891j 0.0125698+0.0333772j -0.0156878-0.00424748j 0.00721551-0.00462958j -0.00707528+0.00753272j 0.00836246-0.00804378j 0.00217698+0.0268801j -0.000104659-0.0202092j 0.00742076-0.00163621j -0.00416073+0.0337339j -0.0547405-0.0243787j -0.0200311+0.0158537j -0.0793374+0.0072925j -0.0251253-0.00387027j 0.0189375-0.00755156j 9.47826e-05+0.00861077j -0.0258883-0.0051044j 0.0473629+0.000515688j -0.0540181-0.0272493j -0.0258002-0.00723903j -0.0309655+0.00332855j 0.0236554-0.0058724j 0.0230315+0.0212294j -0.0604436-0.00656344j 0.0138946-0.0142604j 0.039059+0.00196361j -0.0431527+0.00641308j -0.0619623-0.00404184j 0.01437+0.0057414j -0.0863011-0.00562402j -0.00362469+0.00195081j -0.0755131+0.00575873j -0.0117353+0.0166888j 0.0318368+0.00618588j -0.0271912+0.00168767j -0.0217656+0.0144084j 0.0165172-0.0272146j 0.0236683+0.00831123j -0.0573439-0.031725j 0.0144857-0.00824339j 0.016056-0.0092097j 0.040883-0.0347123j -0.0471868-0.021261j 0.0468909+0.00815223j -0.0653368-0.0389015j -0.0395399+0.0216913j 0.0296031-0.0381424j -0.00939966+0.0225261j 0.0479892+0.0353202j -0.0167353+0.127636j -0.0270143-0.0657654j -0.0135053-0.0127351j -0.0128023+0.00915043j 0.00429178-0.0209426j -0.0757675-0.0496863j 0.0011019+0.0393001j 0.0534919+0.0267218j -0.0276772-0.0499348j 0.00643605-0.0835207j 0.0117357+0.00345141j -0.0555862+0.00219309j -0.0116354-0.00774701j -0.086241+0.0522998j 0.00977267-0.0747607j -0.00709892+0.0392227j 0.0804936-0.0225036j 0.011468+0.00403346j 0.0749711+0.00756886j -0.113062+0.00548174j 0.0865985+0.0378245j -0.0994067+0.0343922j 0.0445511+0.0525536j 0.00550834+0.0495578j -0.0601596+0.047854j -0.00879114+0.00414072j -0.0159662-0.0241569j 0.0100701+0.0142729j -0.00138063+0.00368131j -0.065959+0.0224212j 0.0101866-0.0158243j 0.0137707+0.0306479j -0.0136173+0.0298482j 0.00968027+0.0466062j -0.000954037+0.0244357j 0.0282492-0.0321073j 0.0685727+0.00982987j 0.0184273-0.00548199j 0.0407079-0.0946133j -0.0491817-0.0499375j -0.0447712-0.0782295j -0.035692-0.0170114j -0.000785446-0.0586557j -0.0205404-0.0229295j -0.0586275+0.0564592j -0.0834716+0.0408827j 0.034584+0.0411349j -0.0212907+0.0119475j -0.00467639-0.0329347j 0.00980511+0.0379014j -0.014423-0.0765136j -0.0287317+0.0492362j 0.00753588+0.125494j -0.024817-0.113769j 0.0511796+0.0527688j -0.00407599+0.176375j 0.0388843+0.0104405j -0.0230186-0.0176775j 
-0.0294145-0.018696j 0.00804825-0.0302614j -0.00711557-0.0333111j 0.00394902+0.0259028j -0.00509286+0.0119208j -0.0135175-0.00106558j 0.0148974-0.0383547j 0.0072221-0.00886538j -0.0211377+0.00511658j -0.015001+0.00637355j 0.00679746-0.0058155j 0.00955844-0.0164152j -0.00865348+0.0180583j 0.0440852-0.0285155j 0.00409335+0.0196426j -0.000118363-0.00943802j -0.0103402-0.0131836j 0.0391657+0.0107267j 0.0221364-0.0387954j 0.068881+0.0257497j 0.0523504+0.0131167j -0.0341699+0.0059407j -0.00679931-0.0143494j 0.0258761-0.0130154j -0.0476176-0.00451349j 0.0489967+0.0113347j 0.0276758+0.0059885j -0.00140644+0.0178539j 0.184041-0.0400535j 0.071473+0.0389845j -0.0375383-0.0458155j -0.0329914+0.0259194j -0.128563+0.0129585j 0.032086+0.00395873j 0.229284+0.000310381j -0.0223906+0.00746166j 0.207483+0.0410738j 0.0895077-0.0165119j 0.131758-0.00407046j 0.0356864-0.0192509j -0.019333-0.0202095j 0.0369249+0.00754484j -0.0212895+0.00438509j 0.210353+0.0149236j 0.0214251+0.0125471j -0.0778602+0.0203557j -0.00889851+0.00307432j -0.0105248+0.00523012j 0.074339+0.0302165j -0.0139895+0.0115371j -0.0656292-0.0120541j -0.172996-0.0262631j 0.00963922-0.0656974j 0.0169077+0.0567149j 0.0218654+0.0225485j -0.0167865-0.0145234j 0.0156112-0.138508j 0.00202546+0.105894j -0.0127517+0.0465158j -0.054928-0.0868379j -0.0123038+0.172183j 0.0134931+0.112755j 0.0397884-0.351264j 0.13217-0.00251447j -0.0182787-0.00960267j 0.0242671-0.0379072j -0.0202757+0.117418j 0.0421148-0.0326917j -0.0842093-0.0433392j 0.039879+0.0351651j 0.0566751-0.0879422j -0.00773173+0.0601695j -0.00216356-0.064522j 0.10199+0.0800225j -0.012763-0.0171474j 0.0629514+0.00266163j -0.00612711+0.016939j 0.00343348-0.104979j 0.0104991-0.048097j -0.0218625+0.0308712j 0.0521541-0.0188338j -0.0485029-0.03876j 0.0346248+0.0596889j -0.00124545-0.0309701j 0.00296436-0.0412968j 0.00510164+0.0226064j -0.0187164+0.0622788j 0.00305836+0.0483977j -0.0240225+0.00793828j -0.00178629+0.0884733j -0.00794265-0.0280695j 0.0361042-0.0333893j -0.0235737+0.0574736j 0.0338115+0.0383334j 0.0260131-0.0602488j 0.0576486+0.0824869j -0.0323403+0.0628816j -0.0239147-0.0574142j -0.0753093-0.0158224j 0.0852226+0.0463555j 0.0607126+0.0491653j 0.0774834-0.150669j -0.00158191-0.018258j -0.00430452-0.0355151j -0.0149875-0.0344962j -0.0174303-0.0189181j 0.0330766+0.0334299j 0.0116651-0.0215591j -0.0263963+0.0603461j 0.0224983-0.00221661j 0.0312867-0.0440373j 0.0179116-0.0161952j -0.0479301+0.009568j -0.0175743-0.146127j 
-0.0142662+0.00402796j -0.018863-0.0115711j 0.0209107+0.00160073j -0.0256771+0.0354163j -0.0189185+0.0241087j -0.0341358-0.0183904j 0.000142324+0.00759821j -0.0391272+0.0155903j 0.0401367+0.00700712j 0.00778988-0.000239564j -0.00535748-0.00311646j -0.0229478-0.0118167j 0.0287554+0.0158794j -0.0372318-0.00057746j 0.0213733-0.0394954j 0.0216868-0.000555318j -0.0123561-0.00318644j -0.0105203+0.00224138j -0.0203767+0.0258045j -0.0230622-0.0160328j 0.00526513-0.0303599j 0.0306897-0.0216649j -0.0098795-0.00257873j 0.047419+0.000328254j -0.069726+0.0312605j -0.0301476+0.04882j 0.088414-0.0559551j -0.0984401+0.0045027j 0.0399209-0.0302178j 0.166149+0.07391j -0.0841744-0.00418791j -0.0242166+0.0153266j -0.0549718+0.000737589j -0.0584263+9.68447e-05j 0.146682-0.000167977j -0.0194615-0.0107216j -0.0210531+0.0103926j 0.113338-0.00185886j -0.248411-0.0199662j 0.0329767-0.00287515j 0.0615659-0.00510745j -0.166472-0.0145957j 0.138247+0.0010455j 0.137427-0.0031094j -0.0136737+0.0118153j -0.082624+0.00629133j -0.0430442-0.0156457j 0.159548+0.0351153j -0.00229125+0.0225128j -0.0380619+0.010621j 0.00498254-0.06743j 0.147185-0.00341663j 0.0788319-0.00696754j 0.0230547+0.0342012j 0.0246881+0.0740742j -0.0624246+0.00687447j 0.00697748-0.0159261j 0.0131599+0.0161003j 0.0193805-0.0966137j -0.0679055-0.024978j -0.0317141+0.0794745j 0.00112111-0.0313289j 0.015219-0.0865467j 0.10193+0.0509786j -0.00851957-0.200317j 0.0378932-0.339143j 0.0229703-0.016696j -0.0425234-0.0320795j -0.0168968+0.212578j -0.0136602+0.082734j -0.00281881+0.158982j -0.0158039-0.0980658j 0.0250965-0.0348233j 0.090486-0.031481j -0.00516448+0.0844176j 0.0390956+0.000740833j -0.0354902-0.0832864j -0.0162004+0.0382612j -0.0478589-0.031106j 0.026207+0.00592432j -0.0797782-0.0396242j 0.0716302-0.0191875j -0.0568451+0.0494286j -0.0229086-0.0247786j -0.0033421-0.0325338j -0.0575323+0.000482079j -0.00450161+0.0173239j 0.00110492+0.0342695j -0.0146661+0.0512455j 0.0285408+0.0320394j -0.0234779+0.0115199j -0.0155983-0.0402695j -0.0936356+0.0490299j -0.0311124-0.0203832j -0.047189-0.0587925j 0.0262289-0.027605j 0.0485427+0.0383111j -0.0445498-0.0970525j 0.0528805+0.00240387j -0.0493861-0.05173j -0.0299126+0.0524691j -0.0458746+0.0476234j -0.0317474+0.0160304j 0.0342407-0.00174047j 0.0563214-0.0287515j 0.0221499-0.0428498j -0.0368803+0.0937793j 0.00359547+0.0373337j 0.0416303+0.0292504j -0.00750646+0.0679069j -0.00931918+0.0296344j 5.13043e-05-0.0123648j 0.0324084-0.128261j 0.0545381+0.100804j 
-0.0447739-0.0907024j 0.0762096-0.0263364j 0.0420126+0.0157318j -0.00364288-0.0100824j -0.00586495+0.0137852j -0.0471494+0.0381527j 0.00706575+0.0236856j -0.0449638-0.003267j 0.0053888-0.0462578j -0.036488+0.00358092j -0.00920952+0.0149643j 0.00283724-0.0166384j -0.00678994+0.0252667j -0.0140363-0.0285315j -0.022245+0.0651219j -0.0212288+0.044756j 0.00400616-0.0281208j 0.172798+0.0373044j 0.0147764-0.0360246j 0.0614191-0.00645659j -0.0125204+0.00982112j 0.00663531-0.0112203j -0.000608727+7.38944e-05j -0.0217255-0.0217973j -0.112635-0.00448819j 0.128092+0.00818752j 0.101281-0.0558815j -0.0761327+0.00284581j -0.186343+0.0119058j -0.0406969-0.00151533j 0.141916+0.0594438j -0.0185913-0.0344794j -0.0254923-0.0343209j -0.187669-0.00355898j 0.11041-0.00467424j 0.131902+0.0055438j -0.049427-0.0358979j -0.0452695+0.00913005j -0.202897-0.00644236j -0.0835325-0.0266409j 0.0694021-0.000530348j -0.0896769-0.00350007j -0.0282142+0.0342134j -0.0774271+0.0326729j -0.0992604-0.0447278j -0.0173256-0.00893249j 0.0273229+0.064478j -0.0097088-0.002771j 0.0108345+0.0256789j -0.0305735+0.0275721j -0.00491759-0.0262068j -0.0490189+0.00804017j 0.076538-0.0315697j 0.0349434+0.114631j 0.0293335-0.0986903j -0.0765038-0.126679j 0.00675846-0.206902j -0.0970463+0.136106j -0.00286997-0.189093j 0.0705785+0.101361j 0.0168261-0.105174j 0.0644414-0.0681393j -0.0278228+0.217886j -0.0988657-0.0156054j 0.0606179-0.105532j 0.0271309-0.114122j 0.0360034-0.0405591j 0.0682151-0.0631147j 0.0415883+0.0654075j 0.0974691+0.068066j -0.0277415-0.0803318j -0.0571683+0.00209093j -0.0373697-0.0170414j -0.0222021+0.0157702j 0.00657005+0.0477289j -0.0351888-0.0286013j 0.00483833-0.051815j 0.005155-0.111629j 0.0182326-0.0562313j 0.0143203+0.0355638j 0.0518273+0.0413918j -0.0199689+0.0325642j 0.0142539+0.0260121j -0.00227907+0.0628333j -0.00666258+0.0215796j 0.0557172-0.0305017j -0.00908166+0.0182022j 0.0312323-0.0440464j -0.0226641-0.0825876j 0.0204959-0.0455265j 0.00157697-0.00978134j 0.00305901+0.0678326j -0.0134044-0.0498848j 0.012974-0.0393506j 0.0356756+0.0321475j 0.109997+0.0414213j 0.0127104+0.10645j 0.002365+0.0929094j -0.0189667-0.0262324j 0.0371729-0.0212772j 0.065868-0.0539557j 0.0923586-0.0192247j -0.00682886+0.0422618j 0.0271098-0.0340255j 0.0224616-0.029362j 0.00231404-0.00395661j -0.00487367+0.000213747j 0.0127354-0.0144526j 0.00497627-0.0474118j 0.00847819-0.0505675j 0.0359313-0.0566753j 0.0133992-0.0217332j -0.051313-0.0557879j 0.0139655-0.104619j 
-0.0378256+0.0158209j 0.0127347-0.024376j -0.029433-0.0168113j 0.0136489-0.0113507j -0.00138657-0.00747654j 0.0237474+0.00750871j 0.00125145-0.0272353j 0.0307921-0.0014696j -0.0094962-0.0434298j 0.0394417-0.0103291j -0.0190203-0.00124679j 0.0107427+0.0087712j -0.0135122-0.00654616j -0.0369375-0.00995628j -0.0042339-0.0112026j 0.00633432-0.0139786j -0.0236453-0.0182893j -0.0130346+0.0108888j 0.0117811-0.00695218j 0.0869108+0.0262017j 0.0250852+0.0184168j -0.00725898+0.0110899j -0.00335296-0.0117693j 0.0527332+0.00521828j -0.0190004-0.00912814j -0.0062206+0.0021757j 0.0443899-0.0225148j 0.0206711-0.0326794j -0.115798+0.0150005j -0.00836659-0.0321356j 0.0756096+0.0285289j -0.0457314+0.0360771j 0.0195032+0.0013603j 0.152213+0.00717172j -0.0322646-0.00927512j -0.0908491-0.00139735j 0.0420079+0.0297592j -0.01323-0.00834697j 0.171554-0.00297411j 0.0419095-0.00200846j -0.0564994+0.0317728j 0.0654749-0.0213279j 0.0437647+0.000162002j -0.0358355+0.000749371j -0.0144467+0.0377998j 0.160212+0.0182367j -0.0422087-0.00956593j -0.0425628-0.00130728j -0.129172+0.0022262j 0.10084+0.00811895j -0.145341-0.00610495j 0.200397+0.0384753j 0.0590979+0.0106973j -0.0658969+0.00265626j 0.0178181+0.052562j -0.0990008+0.00603307j 0.0184895-0.100812j 0.0666782+0.0440426j 0.0366818+0.0355254j 0.00896913-0.000500897j -0.0373732-0.00688369j 0.0200128+0.0548497j 0.001706+0.00945829j -0.0264974-0.0275451j 0.0112387+0.132861j -0.00312904+0.209468j 0.00767377-0.0251685j 0.0846555+0.00170235j 0.0340051-0.0266977j 0.0453435-0.182955j 0.0166721+0.276691j 0.0966415-0.145806j -0.0225262+0.0228126j 0.0369243-0.084657j -0.027813-0.0428922j 0.0467224-0.0493359j -0.0199056-0.0827051j 0.00869626-0.00984314j -0.0222922-0.0361703j -0.0168445-0.0821448j -0.00588098-0.0479974j 0.0069986+0.0138428j -0.011245+0.0630989j -0.00855808-0.0369244j -0.00233623+0.00682983j 0.00978631+0.0117466j -0.0111779+0.0446592j 0.00090325-0.0583838j -0.0132834-0.0473903j 0.0226976+0.0280408j -0.0263234-0.0200133j 0.0239746-0.0265336j -0.066035+0.011579j -0.00348505-0.0265166j 0.00178651+0.0193905j 0.121591-0.00286373j 0.0407732+0.0855444j -0.0131404+0.0164061j 0.0169232+0.0783119j 0.000384697+0.0517114j 0.0398977-0.00929436j 0.0355848-0.000501892j -0.0373963+0.0324506j 0.0355872-0.0171237j 0.0351044-0.0372029j 0.00992873-0.00031304j -0.0279223+0.0315786j 0.00930011+0.0077401j 0.0256943-0.0255972j 0.00703868+0.0111204j 0.0288827-0.0375703j 0.0246565-0.0290742j -0.0290808-0.145564j 0.0420171-0.0507891j 
-0.0896007+0.0676755j -0.10146-0.053133j 0.0401787+0.0303663j -0.0255347+0.0246453j -0.00857015+0.0348818j -0.0255563+0.0290506j -0.0121192+0.00842564j -0.0296874-0.00360443j -0.0333587-0.000557258j 0.0384655-0.0356749j -0.0114015-0.0218147j 0.0147264+0.0206419j -0.0192414-0.0230482j -0.00957158+0.0101448j -0.0109657-0.0649397j 0.0363829-0.0897758j -0.046164+0.00400491j -0.178091-0.010798j 0.0619285-0.0421261j 0.135411+0.0408258j 0.0350216+0.0479272j -0.0227873+0.0320753j -0.00669123-0.0273926j 0.203333+0.0112199j 0.0924098+0.0164342j -0.0265031+0.0387206j 0.0822112-0.0980086j -0.287785-0.0202449j -0.111198+0.0264621j 0.136856+0.0693888j 0.0216108+0.0643462j -0.166137-0.0251168j 0.133029-0.00454059j 0.0518034-0.0111966j -0.0568123-0.0207459j 0.0309818+0.0270631j -0.0290815+0.0277153j -0.02396-0.0171476j -0.0931711-0.020216j 0.0021273+0.00202997j -0.0364381+0.0314761j -0.0199034-0.0528819j -0.0125469-0.013523j -0.0776848-0.075577j -0.0536034+0.078944j 0.0418163+0.0341322j 0.0429948-0.112494j -0.0529276+0.0381743j -0.0268628+0.00504023j 0.024396+0.00308462j -0.0528598-0.0655655j 0.0316091-0.00125854j -0.0623619+0.00856108j -0.0953757-0.0694209j -0.0218874+0.40098j -0.05488+0.0784088j 0.0421868-0.135521j 0.0398673-8.2154e-05j -0.00925738-0.0896724j -0.0773268+0.0884162j 0.00017069-0.0544738j -0.0628225-0.0194555j -0.0194629+0.157535j 0.0527863-0.016603j -0.0368595-0.019937j 0.00153023-0.0101834j -0.0206218-0.0191583j -0.0538911+0.0172583j -0.0840777-0.0408106j -0.0240458-0.0238349j -0.067764-0.00455655j -0.0792728-0.0145765j -0.000901735+0.0380718j -0.0345555+0.0162365j -0.0218545-0.0967918j 0.0370016-0.0787251j -0.0432245-0.0749105j 0.0215744+0.0755418j -0.0241034+0.023742j -0.0265471-0.0521826j -0.0194802-0.0597363j 0.00613944+0.00859501j 0.00808033+0.0410555j 0.0132128-0.0319954j 0.0121252-0.0294481j 0.0315588+0.025348j -0.000985484+0.00659634j -0.0260435+0.0819611j -0.0095235+0.0550869j -0.0197216-0.01174j 0.0106623+0.005139j -0.00914315+0.0185423j 0.0128957-0.0207186j 0.00885875+0.0395498j -0.00105898+0.01806j -0.0126949+0.0260407j -0.0370576-0.00529055j 0.027167-0.0838821j -0.0555121-0.0738817j 0.073561-0.00169581j 0.0140273-0.0497532j 0.0422313-0.030912j 0.0113308+0.00465878j -0.0143295+0.000585598j -0.0229841+0.0724619j -0.0172421-0.00963451j 0.0395874+0.0326012j 0.00458681-0.0289876j -0.0345217+0.0481822j 0.0290416+0.0188658j 0.00148125-0.0127988j 0.010105-0.0110889j -0.0202308+0.0614308j -0.0307642-0.0771422j 
