0.0207431-0.019282j -0.00344057-0.0245409j -0.0151826-0.0275672j 0.0350676-0.0160918j 0.00953345-0.00305966j -0.0225672+0.0455176j -0.00658164+0.0364638j 0.00108197+0.00985478j 0.00296583-0.0180386j 0.0146426-0.0227255j 0.0126101+0.0232619j 0.0234249-0.0141239j -0.0253172+0.00423127j 0.0329197-0.000596839j 0.0130983-0.00395712j 0.000115271-0.0339488j -0.00511675-0.0219538j -0.0116285-0.0119765j -0.00284752-0.0185201j -0.0048105-0.0304813j -0.00517194+0.00644697j 0.00573232+0.00376482j 0.00788623+0.00236268j 0.0129452+0.00191044j -0.0016862-0.00110279j 0.00653757+0.000260216j -0.0353029+0.0112029j -0.0109029-0.0104774j -0.017506-0.0154176j 0.00985626+0.00706388j 0.00892369-0.0146294j 0.0200837+0.00594481j 0.0257068+0.010157j 0.00539177-0.00551053j -0.00259327+0.0159993j -0.000825826+0.00431897j -0.00332881+0.0113602j -0.0129107-0.00367273j -0.0124033-0.0092444j 0.00089935+0.00354874j -0.00780165-0.0142277j 0.0121363-0.0156272j 0.00255442-0.0158878j -0.00331985+0.00496231j 0.0147685-0.0105388j -0.00818533-0.00025244j -0.00334259-0.00182353j -0.00182059-0.00464404j -0.0110868-0.0141679j -0.00531111+0.00343694j -0.0158165+0.00686825j 0.00700729-0.00464727j -0.0227938+0.0143448j -0.00562071-4.60821e-05j 0.0249368-0.00146681j -0.00863603-0.00385716j -0.00160286+0.00648699j 0.00187193-0.00533268j 0.00546227+0.00106886j -0.0250571+0.011509j 0.0288132+0.0160274j 0.0124943+0.00843946j 0.0190219+0.00559313j -0.000340807+0.00606864j -0.00173493-0.00260117j 0.00161228-0.00682601j 0.0205719+4.54621e-05j 0.0110817-0.0136063j 0.00663206+0.0126609j 0.0175697+0.0149768j -0.029188-0.0205455j 0.000201013+0.00270826j -0.00190513-0.0181522j 0.00451608+0.00470884j -0.00453255-0.0152017j -0.00112151-0.00394919j -0.00176584-0.00591145j 0.0208237+0.00882697j 0.016988-0.000662747j 0.00207927-0.00419963j -0.0245264-0.0057553j 0.00393845-0.00897796j -0.00671288-0.00990997j 0.00348855-0.000949382j 0.00751766+0.00660466j -9.98866e-05+0.000482488j -0.00195268+0.00586875j -0.0196637-0.00238305j 0.00163248+0.00656933j -0.000683369+0.00152482j -0.0132537-0.00191312j -0.00115576+0.00262237j -0.00271292-0.00915686j 0.00510461+0.0104954j 0.0192798+0.00143509j -0.0030312+0.0133516j 0.0127945-0.0186924j -0.0254517-0.0184458j -0.000514946+0.0106969j -0.00113269-0.00182637j 0.00839425-0.0147368j 0.0117817-0.00785336j 0.0013414-0.0115862j -0.00023653-0.0137406j 0.00575815+0.00884578j 0.0090685-0.02599j -0.0234022-0.0230294j 0.0573433+0.0214804j -0.0403813-0.00547212j -0.00317118+0.0410184j -0.0190251+0.0151164j -0.0273835-0.013495j 0.011533+0.00237689j -0.0256405+0.00927401j -0.00637687-0.00648612j -0.0428765+0.0715027j -0.0241724+0.146751j 0.00917163+0.126797j -0.0677609+0.0638806j 0.0939937+0.00714377j -0.00108532+0.0712772j -0.0536578+0.058484j 0.025502-0.0688649j -0.034592+0.0184119j -0.0213469+0.0458645j -0.0352736+0.0377968j -0.0377458+0.139855j 0.0168361-0.0547302j 0.148383+0.0530866j 0.0433756-0.0873805j 
-0.00153259-0.0232068j -0.0229564+0.0124319j -0.0254741+0.0306299j -0.000802388-0.0328262j -0.0167915-0.00935008j -0.00198112+0.0328228j 0.0173248-0.00160766j -0.00384543-0.030206j -0.00520047+0.0167744j 0.0170255+0.022596j -0.0138798+0.00348556j -0.0244224-0.00381258j 0.0113414-0.0147305j 0.0129553+0.0209807j -0.0161626+0.0016597j -0.017697-0.0133647j 0.00418939-0.00630072j 0.00559672+0.00328827j 0.0222312-0.0102754j -0.0131901+0.0254062j -0.00759037-0.00329458j 0.00525909-0.0126048j 0.015511-0.0199385j -0.00768038-0.0018699j -0.000395491-0.0003893j 0.0405658-0.00886899j -0.0148215-0.00767763j -0.0140335+0.00816985j 0.0123145-0.0124909j -0.00826762+0.00540602j 0.0113131+0.0290421j -0.00154593+0.0220493j 0.00349622-0.00365303j -0.00977103+0.0190545j -0.0102645-0.0253035j 0.00822403+0.0118574j -0.0175519+0.0215352j 0.00494447+0.00173324j 0.00980648-0.00849228j -0.00683954-0.00843632j 0.0110135-0.00609137j 0.0137254-0.00528389j -0.00308368+0.0073356j 0.00321401+0.014572j 0.00856583-0.00370859j -0.0186484+0.00985061j 0.000107086-0.00596825j -0.00353514-0.0110236j 5.63491e-05-0.00149649j 0.0016887+0.00937278j 0.00797879-0.00272641j 5.44032e-05-0.0202188j -0.0158236-0.00809671j -0.00532805-0.00912836j 0.00334264+0.00639042j 0.00714368-0.0037941j 0.00129655-0.00194421j 0.00278302+0.00350725j 0.00337609+0.00919521j 0.00378936+0.00443192j -0.00600928+0.0196582j -0.0256411+0.00322786j -0.0146932-0.00484363j -0.00152422+0.00492656j -0.0129948-0.00373647j 0.0126881+0.0129581j 0.0251662+0.00365319j -0.00634845+0.0100566j -0.00432028+0.0105597j -0.0192731-0.010629j 0.0216684-0.00639715j -0.00742616-0.0127434j 0.0164201+0.0118012j -0.00609012-0.00635792j 0.0181154+0.00701523j -0.00632627+0.00235987j 0.0160332+0.0184084j 0.00129008+0.00116478j 0.0019998+0.0029163j -0.00942288-0.00745165j 0.000586832+0.00232045j 0.00261504+0.00316955j -0.00838594+0.0026294j 0.0129693-0.00954359j 0.00711266+0.00829851j 0.00207449+0.0106662j -0.00971618+0.00967001j -0.0099429-0.0201823j -0.00830615+0.00521335j 0.00244268-0.0043027j 0.00843504-0.000251785j -0.00236628-0.00307755j 0.00220189+0.0110554j 0.00664887+0.0131233j -0.00584809+0.00848068j 0.00106786-0.000109068j -0.0259524-0.0279927j -0.0299807-0.0226504j 0.0152783+0.0180463j -0.0215792-0.0129255j 0.0350986+0.00977971j 0.00113275-0.000394465j 0.0132029+0.00149208j -0.00253557-0.00098788j -0.0201941-0.00661413j 0.0101297-0.04025j 0.0186106-0.00657748j -0.000634193-0.0316212j 0.034846-0.00836789j 0.02332-0.0129442j -0.0430958-0.00203535j -0.0129467-0.0412742j 0.0178432+0.0120699j 0.000516852-0.0282088j -0.015181+0.0253789j -0.0259972-0.120576j -0.0147851-0.0179587j -0.068676+0.0862589j -0.0474309-0.107486j -0.0606373+0.0959682j -0.0758697+0.0938648j -0.0666182-0.00295101j -0.0205287+0.0432112j -0.0163849+0.0687586j 0.0248037-0.0849372j -0.0128705+0.0754326j -0.00953067+0.0599169j -0.0563769+0.0829338j -0.0351996+0.0877947j 0.13808+0.0672751j 
-0.00696728-0.0249868j -0.0410011+0.0261921j -0.036409+0.0399184j -0.0114965-0.0453652j -0.0137268+0.00655755j -0.0314172+0.0212023j 0.016411+0.0127383j -0.00526914-0.0571034j -0.00359345-0.00459027j 0.00728366+0.0130822j -0.0181576-0.0280891j 0.000698707-0.00354323j 0.0185863-0.0161737j -0.00117774+0.0459853j -0.0261481+0.00869904j -0.0107561-0.0033788j 0.00714137-0.00289445j 0.0241685+0.00813077j 0.0318683+0.0137282j -0.0190585+0.00636231j -0.0294414+0.00795052j 0.0285295-0.00230001j 0.0141417+0.0202382j 0.0267987+0.00528033j 0.0010642+0.0111614j 0.000390814+0.0172367j -0.0226977+0.00344148j -0.00661112-0.016738j 0.0186811-0.0134647j 0.00662678+0.0275469j -0.0102693+0.00288127j 0.0245102+0.00238049j 0.0261339-0.0114995j -0.0239213+0.00495355j -0.0148372+0.00337031j 0.000763966+0.00713028j 0.0145418+0.0158584j -0.0148428-0.00847271j 0.0364647+0.0101699j -0.0227239-0.00920429j 0.00254804+0.0247403j 0.0120377+0.00441343j 0.00251444+0.00133334j -0.0183397+0.00492767j -0.00239552+0.0160643j 0.00117251+0.00676623j -0.00614643-0.00258958j -0.0457757-0.00064656j -0.0157357-0.0193692j 0.015456-0.00613823j -0.0111187+0.0044387j 0.00576183-0.00339444j -0.00753932-0.0181835j -0.00132943-0.0138658j -0.0313437-0.00868326j 0.00300841+0.00397285j 0.00146703-0.00345211j 0.00265413+0.0188971j -0.00878488+0.000161676j -0.00675353-0.0173815j 0.0343856+0.00761936j -0.00621033-0.00610297j 0.0114448-0.0195716j 0.00764104-0.0083873j -0.0194482+0.0303091j -0.0100319-0.000941682j 0.0153965-0.0194695j 0.0130874+0.0153448j -0.0138284-0.00538417j 0.0393721-0.000909786j -0.00860756+0.0257547j 0.001403-0.00889178j -0.0265939+0.00338929j -0.0100414-0.00573448j 0.00487367+0.0169156j -0.0164477-0.00765544j 0.0164209-9.72644e-05j 0.0195043-0.00757105j 0.00335988-0.000481698j 0.0125403-0.00750902j -0.011969+0.00212677j 0.00884524+0.00910198j -0.0247969+0.0109742j 0.0190352-0.00691973j -0.00702574-0.0476397j -0.00544708+0.00483326j -0.00475725+0.00103978j -0.00953767+0.000767827j -0.0131944-0.0133522j 0.00520935-0.00905862j -0.0244681-0.0120453j -0.0106959-0.0182812j -0.0234801+0.00832691j -0.0169562-0.00073369j 0.0110395+0.0506286j 0.00100994+0.0132831j 0.0108059-0.0100887j -0.0002227+0.011133j -0.00503378+0.0014705j 0.00071946-0.0346665j 0.0223277+0.00993556j 0.00172199-0.0383237j -0.01575-0.0077098j -0.00109304-0.0473264j -0.0211862-0.0204875j 0.0552123-0.120686j 0.0466357-0.0521429j 0.00317756-0.0744499j -0.00952112-0.0198144j -0.109433+0.0704127j -0.0386046+0.106254j 0.01409+0.0126194j 0.0344428-0.010272j 0.0289801+0.00712503j -0.00630575-0.00334203j -0.00612466-0.0262481j -0.0549606+0.000924017j -0.0130237-0.102714j -0.0537199+0.0151944j -0.0806106+0.00401347j -0.0480621-0.0505648j -0.0451418+0.00570628j -0.0226874+0.0781222j -0.022875+0.102216j -0.0837637-0.0478422j -0.0346273+0.0211381j 0.0777545+0.023227j 0.0700291-0.0275465j -0.0270926-0.0779509j 0.151287+0.00336843j 
-0.0390859+0.0206433j -0.0105243+0.0351255j 0.0105071+0.0346422j -0.0326427+0.0161321j 0.0206194+0.0247373j 0.0224952-0.0314427j 0.00111963-0.0115933j 0.00286618+0.00937227j -0.0161119-0.00665117j -0.022789-0.0197802j -0.0141512-0.0268736j -0.00395521+0.00275776j 0.038854+0.0113576j -0.0708002-0.0095574j -0.0286129+0.0137804j -0.00771014+0.0396325j -0.0156985+0.0251458j 0.0239295-0.0117721j 0.00920329+0.0179513j -0.0101484-0.0312944j -0.00300025-0.0121362j 0.00451849+0.00401779j -0.00854409+0.0138483j -0.00874955+0.0185667j 0.0118589+0.023786j -0.0186922+0.00701464j 0.0413277-0.016959j 0.00946544-0.00651261j 0.02093+0.00786146j 0.00467412+0.0158954j 0.00453681-0.0110893j -0.0146827-0.0151114j 0.00126961-0.00849271j -0.00552939-0.00260933j -0.00730479-0.00438141j 0.0116641-0.0147382j -0.00223948+0.0184002j 0.0174181-0.00611211j 0.0137495+0.00599792j -0.000221496+0.00223682j 0.000573182+0.00830785j 0.00155293+0.000183464j 0.0272642+0.0199638j 0.0108835-0.0107928j -0.00975675-0.0108905j -0.013861+0.0226389j -0.0113566+0.0091512j -0.012765+0.0100326j 0.00590758-0.0213706j 0.0239901+0.00487738j -0.0026189-0.0108981j -0.00890217-0.000192003j 0.00287863-0.0103172j 0.00698817+0.0137413j -0.0167346-0.0113278j -0.0026515-0.000610513j 0.0181481-0.00361349j -0.0160439-0.0095559j 0.00673994-0.00370589j 0.00883157+0.000257424j -0.0211661+0.0129072j -0.0187866+0.0148683j -0.00512883+0.00318592j -0.00772682-0.0179351j -0.0176567+0.0199312j 0.0135675+0.00292662j -0.000405634-0.0174515j 0.0123954+0.0157982j 0.0266907+0.00822017j -0.0170833+0.0196329j 0.0219651+0.0150801j 0.020138+0.01597j -0.0174603+0.0111292j 0.00310141+0.0167136j -0.0166535-0.015518j -0.00341929+0.00750939j -0.00513983-0.0122868j 0.0138858+0.0058989j -0.00672265+0.0107445j -0.00240967+0.0176157j 0.00242698+0.0105317j 0.00143447+0.00863308j -0.026658+0.0041688j 0.0158025-0.00558566j 0.0257335-0.0135499j -0.00676704-0.00474166j -0.00850917+0.00662949j 0.00823298+0.0249024j -0.000610124-0.00868432j 0.0234979-0.020715j 0.00712622-0.024076j -0.00289055-0.0138039j -0.0165931+0.00720245j 0.0175089-0.00691071j -0.0408458+0.0169483j 0.00866766-0.0213691j -0.0125566+0.0231949j -0.00771642+0.000585692j -0.00182512+0.00721032j 0.00187739+0.0151127j 0.0232275-0.0219857j 0.00888826-0.0128951j 0.00425788-0.028269j 0.011982-0.0040045j -0.0100902+0.0211131j 0.0325328+0.0024805j 0.0178777-0.0405374j 0.0279276+0.0512452j 0.0498204-0.0530176j -0.00191937-0.0896084j -0.0569382+0.0243653j 0.0712748-0.0154771j -0.002985-0.00419634j 0.036106-0.00644705j 0.00777756+0.00395589j 0.108813+0.00160775j -0.0393983-0.016544j -0.0194736-0.0498038j 0.115709+0.0950547j -0.11843-0.0324727j 0.00303352+0.00243562j 0.0811563+0.0182901j 0.011065+0.037949j 0.051235-0.016657j 0.00444907-0.0177953j 0.0133979-0.0457752j -0.0193063-0.059825j 0.082072+0.0552527j -0.275163-0.0293745j -0.05794-0.149683j 
0.0190089-0.0155954j -0.00885632-0.00788001j -0.00722942+0.0101505j -0.0127054-0.0151671j -0.00486723-0.0220356j -0.000278162-0.0125137j 0.0253119-0.0439877j 0.00119919+0.0054912j 0.00643902+0.028891j 0.0138792+0.0153367j -0.0170014-0.0119171j -0.0176327-0.00914298j 0.00633136+0.011166j 0.0235799-0.0146823j -0.0163032-0.027316j 3.57478e-05+0.0335218j 0.0215899-0.00341458j -0.0172963-0.0167895j 0.00619096-0.0290309j -0.0341774+0.0148397j -0.00419125+0.0144154j 0.0202843-0.00602902j 0.0124918-0.000716965j -0.0196136-0.0158442j 0.012399-0.017021j 0.0596572-0.0122684j -0.0166738+0.00911726j -0.00823972+0.024767j 0.0163396+0.0146205j -0.0403669-0.0172205j 0.00512608+0.00731879j -0.032828+0.0115987j -0.00853575-0.0186133j 0.0295213+0.00236347j -0.0168489-0.0119909j -0.012002-0.0179437j 0.000241405-0.0310567j 0.0032204+0.00188877j -0.00757976+0.00894504j 0.0236007-0.00481199j 0.0185951-0.00195216j 0.00854509+0.0288206j -0.00544339-0.0140708j 0.011219-0.000587486j 0.0162841-0.016859j 0.00155617+0.00625181j 0.000622054+0.0261859j 0.00142336-0.0118737j 0.00492268+0.0180642j -0.00205485+0.013037j 0.00804566+0.0029218j 0.0118369+0.016829j -0.0130141+0.015495j 0.0122937+0.0244611j 0.00527649-0.0133849j 0.00412774-0.00311071j -0.00908587+0.00785479j 0.0146834+0.00138811j 0.00603822+0.0109843j 0.00654179+0.0270062j 0.00646602-0.00841285j 0.0157892-0.00682343j 0.0146537+0.00159468j 7.21016e-05+0.025876j -0.00913455-0.011095j 0.00610292-0.017081j 0.0323216-0.016394j -0.0022622-0.00509313j -0.0148742-0.00164574j -0.0564726-0.0235162j 0.00449053+0.00599441j -0.0175812-0.0102563j 0.00182111-0.02186j -0.0149833-0.00193305j 0.018668+0.00983291j 0.0153246-0.0074471j -0.0226558-0.0285644j 0.00529397+0.00383396j 0.00991647+0.00175877j 0.000694514+0.00748029j -0.00814323+0.0128631j 0.0211462+0.0089402j 0.0156055+0.00163583j -0.00100873+0.0106998j 0.000857015-0.00144061j -0.0074166+0.0141173j 0.00559781+0.0116417j 0.00266765+0.00582156j -0.0170258-0.00259715j -0.0130436+0.0221294j -0.00577115+0.0118789j -0.00992516+0.00355991j 0.00691048-0.0112231j 0.00795227-0.0289073j 0.0180463-0.0216599j -0.0289336+0.0183989j -0.0110308+0.00232075j -0.0188698+0.0619665j -0.00259127-0.0344992j 0.000716188+0.0177943j 0.0181323-0.0266778j -0.0144847+0.00440143j -0.0131431-0.00959346j -0.00405201+0.0168716j 0.017197+0.00856293j -0.0212563+0.0539774j -0.0443997+0.0559719j 0.0393315-0.0418377j 0.017811+0.0192593j 0.0502186-0.0435374j -0.0125538+0.000119938j -0.00476275+0.0422323j -0.0115669-0.0284687j -0.0372441+0.0168522j -0.0321914+0.0332188j -0.114274-0.0438132j -0.056913-0.015389j -0.143184+0.0358418j -0.026843-0.0681272j -0.147134-0.0403271j -0.0536466+0.0261992j -0.0809179-0.00528378j -0.0146354-0.0594579j 0.0242685+0.0120588j 0.0693981-0.0214095j 0.0576489+0.048043j 0.00535123-0.022623j -0.112877+0.0589369j -0.0830114-0.166605j 0.244409+0.0459j 
-0.0214035+0.0270054j 0.00447394+0.000788146j -0.000212635+0.00215244j -0.0143791+0.00908053j 0.0187966+0.010907j -0.0100751-0.00850034j -0.0148548+0.0323015j -0.00739855-0.0139141j -0.00668127-0.0188706j -0.0249297-0.00665703j 0.0103948-0.0180141j 0.00524861-0.0210555j -0.00261261+0.00506113j -0.00574162+0.00430118j 0.00245422+0.0246482j -0.00662088+0.0228906j -0.02124+0.0341664j 0.00211438+0.0366431j -0.00640857+0.0290243j 0.0112642+0.0319405j 0.0231615+0.00438473j -0.00321943+0.000669028j 0.0224213+0.0119975j 0.0130489+0.00404539j -0.00242691-0.0160248j -0.0220792-0.0191241j -0.0137398-0.0141134j 0.000358548+0.0056996j -0.0247036+0.00706718j 0.0166602-0.0146452j 0.000142809-0.00231887j 0.0354299-0.0221285j 0.00968545-0.0119032j -0.0111625-0.0136126j 0.00870798-0.017591j -0.00931658+0.0194267j -0.0238814+9.89015e-06j 0.0139536+0.0136472j -0.00957552-0.00791098j -0.00616118+0.0020417j -0.00615916-0.00500533j 0.0448864-0.0241005j 0.0093499+0.0175423j -0.00458329-0.00944015j -0.00153558-9.4594e-05j -0.00550826-0.000156562j 0.0174643-0.011823j -0.00796977+0.00226044j -0.00940022+0.0249294j -0.0138037+0.0132363j -0.00426223+0.0155132j 0.00597993-0.0174961j -0.00152096-0.00703799j 0.00922336-0.0143035j -0.0124738-0.0174905j -0.00487294+0.0143956j 0.00685279-0.0179778j 0.00848231-0.00766531j -0.0120257-0.00562726j -0.0179091+0.00580536j -0.020771-0.00915368j 0.000125629+0.0197429j 0.020398-0.0199986j 0.0161804-0.00576736j -0.0236144+0.00362122j 0.00256584+0.0143978j -0.0179691-0.0109229j 0.0151088-0.0274211j 0.000126734-0.016746j -0.000170455-0.0213755j -0.0363861+0.00690304j 0.0030425-0.00262569j -0.00825223+0.030653j -0.00447532-0.0276493j -0.00103839+0.0129581j 0.00628845+0.01906j 0.0203725+0.0609202j -0.00386494-0.0291788j -0.0015085-0.0115719j 0.00300233-0.00186824j -0.0171292+0.0383804j -0.00976027-0.0211341j 0.0183434+0.0360345j -0.00487724+0.0141475j 0.0128303-0.0105746j -0.00683133+0.0178101j -0.00360901-0.0188016j -0.00803265+0.0271357j 0.0132742-0.0311535j 0.0257269-0.0143715j 0.00693183-0.00926608j 0.00220322-0.0126817j -0.0107007+0.0203728j -0.0206381-0.0102541j -0.0296932-0.0056606j 0.0199357-0.0261098j 0.004164+0.00232264j 0.0117521-0.0378791j -0.0212909+0.0287953j 0.0164889-0.0285008j 0.00280483+0.0358768j 0.020063-0.0051811j -0.0227122+0.0198464j 0.00282468+0.00688581j 0.0317331-0.00297256j 0.022944+0.0280683j -0.0095796+0.0113759j 0.0679972-0.00272195j 0.00792409-0.0146599j -0.0556133-0.131301j -0.0108894-0.0397998j 0.0749514-0.0610233j -0.0206686+0.0640997j 0.0636785+0.00596601j 0.0222937+0.00230952j -0.089398+0.00387729j 0.0269743+0.0776176j -0.0121079-0.0119131j -0.0961727+0.0866503j 0.100161-0.0129837j -0.00635459-0.0204894j -0.0570962-0.0374103j 0.0103755-0.0157619j 0.0352302-0.0830073j 0.0489047+0.0355544j -0.138282-0.0130008j -0.0580437+0.0312231j 0.101291+0.0919114j 0.114688+0.0361288j 0.0888764+0.122517j 
-0.0257114+0.0469373j 0.0142366+0.00548549j 0.00862772+0.00185366j 0.00910714+0.0437248j 0.055458-0.0152578j 0.0476315-0.00540648j 0.0135456-0.00819648j 0.00442785+0.091657j -0.0279703+0.00709148j -0.0488999-0.0177878j 0.00293864+0.026048j 0.0323326-0.0310882j -0.0137672+0.0354771j -0.0243835-0.0647717j 0.0124829-0.00267214j 0.0120441-0.00274259j -0.0203856+0.030645j -0.00466909-0.0139933j -0.00933257+0.00352162j 0.0166156-0.00266859j 0.0225639-0.000561787j -0.020957-0.0184746j 0.00231133-0.0229995j -0.0411772+0.000237723j 0.0187279+0.0236303j 0.0139998+0.0109246j 0.0483426-0.0166781j 0.0100682-0.00508709j -0.0147653+0.00690709j 0.0042872-0.0138253j -0.0164485+0.0181014j 0.00251101+0.00491833j 0.00244913-0.000124294j 0.00489868-0.00508766j 0.0244426-0.000350077j -0.000414637-0.0198301j -0.0136289-0.0378103j 0.0280726+0.0277852j -0.0125523-0.0240684j 0.000182079+0.0199371j 0.0295068-0.0249053j 0.0383932-0.0195199j 0.0213166+0.00473296j -0.00184656+0.0125041j 0.00598386-0.00706549j -0.0406875+0.00420378j -0.012606+0.00633628j 0.00704941+0.0363234j 0.0106615+0.0180324j -0.00188202-0.0153876j -0.0219302+0.00236198j 0.00514815+0.0144512j 0.005527-1.84409e-06j 0.0103317+0.0283749j 0.0208595+0.00463379j -0.00830212+0.00265779j 0.0221976-0.0138726j -0.00921295-0.00686269j 0.00924355-0.00015794j -0.031125+0.0112426j -0.0101547-0.0115418j 0.00301747+0.00951761j 0.0244078-0.00159703j -0.00432604+0.00257359j -0.00571326-0.0132851j -0.0057202+0.0200654j -0.00531402+0.00776024j 0.0244399-0.0107372j -0.0197967-0.00211706j 0.017348-0.0107371j 0.00505516-0.017512j 0.00932235-0.000366951j -0.0202508+0.0183918j 0.0108895+0.0168484j -0.00529289+0.00638295j 0.00936957+0.00960756j -0.00313326-0.0246316j -0.00215892+0.0045535j 0.00506+0.0191879j -0.00124972+0.0167499j -0.0311867+0.000857491j 0.0037974-0.00938854j -0.0156096+0.0113024j -0.002824-0.0117611j 0.00903813+0.0198427j -0.023217+0.00239541j -0.00103379+0.0131815j -0.00281762-0.00114755j 0.0171755+0.000471001j 0.0270589-0.020434j 0.027297-0.0120319j 0.0302608+0.0058267j -0.0193104-0.000151264j 0.0137238+0.0164407j -0.0320008-0.00515543j 2.15694e-05-0.0180437j -0.0140428+0.0298461j 0.0242967+0.024077j -0.067651-0.0552506j 0.0346728+0.0235381j 0.0128795-0.031097j 0.0429745+0.00656672j 0.0249076+0.0123443j 0.0541048+0.010332j 0.045649+0.0522311j 0.0707573+0.046049j -0.0120772+0.0306447j -0.00864093+0.0353482j 0.0234852+0.0821583j -0.0210895+0.0706969j -0.0677318-0.0562081j 0.0291669+0.0395274j -0.0195018-0.0145775j 0.021657+0.0253245j 0.0277515+0.0363426j -0.0601927+0.00959035j 0.0064334-0.0183575j -0.0257652-0.00328504j 0.056104+0.00976402j 0.0597519-0.00463687j 0.0838448+0.017246j -0.0538714-0.0368007j -0.0514088-0.0487302j -0.00958712-0.0785243j 0.0920052+0.0966472j -0.0612387+0.0343758j -0.073834-0.125475j 0.187309+0.0064652j 3.18358e-06-0.0235568j 0.0259803+0.00506148j 
0.0131465+0.0033546j 0.0355296-0.051739j 0.0149893-0.0621541j 0.0431225+0.00577822j 0.0311871-0.00279921j -0.00549328+0.0451822j -0.0552308+0.0532291j -0.0278209-0.000574045j 0.0275851-0.00885945j -0.0165514-0.0485972j 0.0281461+0.0722685j 0.011916-0.00852153j -0.0330781-0.00058573j 0.0365711-0.0123983j 0.0082639-0.00127456j -0.0425414+0.0363273j -0.0232953-0.0296105j -0.0599985+0.0132217j -0.0164275-0.00609575j 0.0119548-0.000719232j 0.0266844-0.0345309j -0.0212769-0.00051133j 0.0126308+0.0319817j 0.0449053-0.00450733j -0.0329205-0.012338j -0.0159818-0.040748j -0.0557042+0.00480566j -0.00713066+0.0170568j 0.0191552-0.0239785j -0.0290524+0.0124084j -0.00132493+0.00211591j 0.0229016-0.0318781j -0.000857228-0.00582962j 0.0185392+0.0457127j 0.0179736+0.00902739j -0.00781753+0.0271837j 0.0178999+0.0045659j -0.00561296+0.0305766j -0.0342165-0.0102085j 0.00163107+0.00673419j -0.0050027-0.0341961j 0.0324905-0.00967157j 0.00377544-0.0336876j -0.0319497-0.0358736j -0.0359407+0.00204126j 0.00368435-0.0277628j 0.0308513+0.0175044j 0.00423577-0.040529j -0.0177169+0.0142157j 0.00834795-0.0105876j -0.0208415+0.00376381j 0.000508538+0.0320189j 0.0101692+0.0306309j -0.00413195-0.0084054j -0.0134688-0.0689793j -0.0381099+0.0274887j 0.0178333+0.0197414j 0.0032667+0.0242668j 0.0327414-0.0086619j -0.043314-0.0220274j -0.0570953-0.0149496j -0.00332405+0.0165789j -0.00668009-0.0198067j -0.00237713+0.0154208j 0.00464695+0.0366241j 0.0117668-0.0331779j 0.024134+0.0136541j 0.00282235-0.04763j 0.0235209+0.00747872j -0.00337016-0.00934586j -0.0280867+0.0436007j -0.014023+0.0171588j 0.0174433-0.0261533j -0.00585915-0.00509519j -0.00955133+0.0168324j -0.0138559-0.0243977j 0.0179897-0.0108191j 0.0127396+0.00241222j -0.0216276-0.0237765j 0.0041959+0.00546656j -0.0106485-0.0420724j -0.013522-0.0276304j 0.0031584-0.0297384j -0.0175775+0.0167114j 0.0162632-0.0343381j 0.0283766-0.0608851j -0.00311689-0.04845j -0.0300612+0.0206403j -0.000267536-0.0401477j 0.028124-0.00622326j -0.0166601+0.00624446j 0.00340686-0.00429879j -0.00744545+0.0233946j 0.0126763+0.00747482j -0.0236343+0.00908047j 0.0628954-0.0816318j -0.0760269+0.0768335j 0.012523-0.0149914j -0.0169306-0.0324896j -0.00834704+0.00620878j -0.0695672+0.0648126j -0.0147065-0.0336161j 0.0157358+0.0142719j 0.00308744-0.0113364j -0.000766197-0.039781j -0.0235636-0.0165803j 0.0538424-0.0075579j 0.0715886-0.0270054j -0.0271038+0.0182258j 0.0780107+0.0381937j -0.0156686+0.00571373j -0.000877026+0.0260028j -0.0718435+0.0500493j -0.0395889-0.0307066j -0.0304777-0.0812924j -0.0753072-0.0457831j -0.0465266+0.0516168j -0.0200342+0.14482j 0.0374986+0.0420128j -0.0325895-0.00616029j -0.0952511+0.0151632j 0.0360047+0.00906514j -0.00757687-0.0544024j -0.00671211+0.0498598j 0.10474-0.00563649j -0.0158388+0.0522473j -0.0842879+0.0422464j -0.0887442-0.0900954j -0.00683672-0.0266954j 0.0118607-0.00822634j 
