-0.00915464-0.0027195j 0.00447094-0.0123493j 0.00273596-0.0087725j -0.00387347+0.00408135j -0.00019146+0.00281533j -0.000919596+0.000125547j 0.00218219+0.00180676j -0.000224041-0.00107985j 0.00163579+0.00023552j 0.00507554-0.0045248j 0.00340769-0.0142669j 0.0005948+0.00440573j 0.00274741-0.0102132j -0.00167906+0.00118243j -0.00818135-0.0023557j -0.000814528+0.000704052j -0.000776776+0.000406734j -0.0074433-0.00112393j 0.000635722-0.00083503j -0.00358903+0.000348674j -0.000196283-0.00181179j -0.000271088+0.00286617j 0.000509101-0.000176834j 0.00113462-0.0014594j -0.00577181-0.00503257j -0.0146643-0.00195506j 0.000294612+0.000787378j 0.00693013+0.000653224j 0.00765643-0.00280693j 0.000316283-0.0050754j -0.0039091-0.00204546j -0.00355377+0.00235431j 0.000243579+0.00141552j 0.00308122-0.00385288j 0.00215962-0.000443485j 0.00326212+0.00337042j -0.00302431-0.00182693j -0.000649087+0.00128081j -0.000435179+3.75745e-05j -0.000441232+0.000754832j -0.0002784-0.000904181j 0.00352923+0.00254732j -0.000525477-0.000929042j 0.000962109-0.00147988j -0.00372386+0.000762098j -0.000898253-0.00185652j 0.00105323-7.72958e-06j -1.19138e-05+0.000859848j 0.000418059+0.00108938j -0.00298733-0.000650791j 0.000466076+0.000750219j -0.00112688-0.000776249j -5.39312e-05+0.000865603j 0.00300989+2.66881e-06j -0.00217706+0.000554813j 0.00178136-0.00146764j -0.00179732+0.00150356j 0.00224139+0.00104971j 0.00116624-0.00167012j 0.00106939+0.000832627j -0.000769788+0.000619505j 0.000219992-0.00158303j 0.00666108+0.000347432j 0.0016774-0.00176266j 0.00435503-0.000683047j -0.00269842+0.00286656j 0.00534402+0.00359485j 0.00027039+0.00505656j 0.0125415-0.00180784j -0.00278325-0.00708509j 0.00563527+0.00464174j -0.000795749+0.00609941j 0.00980882+0.00463497j -0.00652779+0.00295998j 0.000740091-0.00174444j 0.00109972-0.0054519j 0.000778853+0.00187263j 0.00128187+0.000667581j 0.00377579-0.00263551j 7.30652e-05+0.00424895j -0.00465602+0.00106983j 0.000459999+7.94003e-05j 0.00420168+0.00377102j 0.00324552+0.00094487j -0.000116993-0.00402309j -0.00157987-0.000424157j -0.00282726+0.00316258j -0.00275398-0.000619888j -7.26232e-05+0.001524j -0.0039655+0.00275072j -0.00163463-0.00100265j -0.00207545-0.00343362j 0.00251389-0.000118018j 0.00126256+0.000933092j -0.00184302+0.00128276j 0.000389468+0.000812725j -0.00106815+0.000519515j 0.00134277+0.000238935j -0.000625833-0.00107892j 0.00418365-0.00159335j -0.00117746-0.00192147j -3.72675e-05-0.00207687j -0.00126259+0.000463489j 0.000619898+0.00298274j -0.00379804-0.000444049j -0.000575472-0.00106559j -0.00231346+0.00118962j -0.00189994-0.00103557j -0.00222193-0.000115139j -0.000970307-0.000412752j 0.00115172-0.000938061j 0.00135966-0.00046523j 0.00153842+7.13461e-05j 6.904e-05-0.000190105j 0.000729212+0.00210888j 0.00026085+0.000547825j -0.00254037+0.000211466j 0.000806218-0.00129541j -0.00111589+0.00044665j 0.00233863+0.00151459j 0.0014105-0.00198157j 0.000599785+0.00160391j 0.00162286-0.000542302j 0.00021853-0.000977899j 0.00281559-0.000241249j 0.00165147-0.00101265j 0.00143233-0.000300958j 0.0030652-0.000673376j 0.00121804-0.00279543j 0.00211356+9.24448e-05j 0.00131333+0.000596321j 0.000536565-7.30963e-05j 0.00108372+0.00146553j -2.73082e-05+0.000128454j -0.00148354+0.0007079j 0.00165302-0.00142343j -0.00150356-0.000572534j -0.00463893+0.00379339j -0.00378847-0.00021951j -0.0049235-0.00095171j 0.00184258+2.1878e-05j -0.00374258-0.000558289j -0.00376176+0.000758197j 0.00109695-0.00448366j 0.000177062+0.00127011j -0.00260534+0.000474596j -0.0169139+0.00457623j 0.0172992+0.00188578j 0.0234976-0.00180524j -0.0166435-0.00439249j -0.00179459-0.00350757j -0.00598883-0.00309973j 0.00908344+0.00360562j 0.00462197+0.00348045j 0.0129506-0.0244155j 0.0132061+0.039392j -0.00887184-0.00724325j -0.00374668+0.0163489j -0.0232528+0.0405591j 0.0424471+0.0202564j 
-0.00502062+0.0121454j -0.0102516-0.000839814j -0.00382243+0.0027173j 0.000894409+0.00384069j 0.00139217+0.00148147j 0.000618563+0.0015895j -0.000956405-0.000945638j 0.000520841+0.00189165j -7.58531e-05+0.000189154j 0.000885661+0.00471208j 0.00265441-0.000574561j -0.00331914+0.0161857j -0.00193947+0.0072227j -0.00946594-0.00473721j 0.00329057+0.00271834j 0.00653944+0.000170402j -0.000910465-0.00023394j 0.00235756+0.00196617j 0.000547637-0.000882598j 7.46802e-05+0.00118138j 0.000164056+0.00164439j -0.00365751-0.00219582j 0.0011656-0.00279466j 0.00175509+0.00252211j 0.00898787-0.000331325j -0.00539443-0.00371585j 0.0117512+0.000792551j -0.00340442-0.00148111j 0.00343834+0.00484756j 0.0110456-0.00293075j -0.000841054+0.00114504j 0.00272248+0.000228283j 0.00147511-0.000871172j 0.000905973+0.0019892j 0.00358441-0.0037965j -0.00475536+0.00265345j -0.00217225-0.00364637j -0.00149688+0.00164899j 0.00333686+0.000113718j -0.00155252+0.000515973j -0.00365801-0.00156228j 0.000478672-0.000343634j 0.00257197-0.00201816j -0.00231249+0.00252426j -0.000284331-0.00214267j 0.00029889-0.00188039j -0.00083604+0.00163211j 0.00278135-0.00112563j -0.00183105-0.00247034j 0.000606241-0.00166617j 0.0023365+0.00162555j 0.00157082-0.000926684j -0.00275553-0.00152067j 0.0019819+0.000214455j -0.00067782-0.00275109j -0.00432651+0.000737294j 0.000401213+0.000218154j 0.000431185+0.00180397j 0.00154366+0.00286723j -0.00320025-0.00274714j -0.001372+0.000929736j -0.00595386+0.000807215j -0.00143849+0.000221588j 0.00153836+0.0018667j -0.00299884-0.00259455j 0.00081754-0.00201448j 0.000137621-0.00582706j 0.00822921+0.00251704j 0.00371401+0.00227914j 0.0125768+0.000331096j 0.00019045+0.00625626j -0.00515559-0.00467331j -0.00510403+0.00732929j -0.00703161-0.00267477j -0.00334512-0.00273791j 0.00414428+0.00382513j 0.00137107-0.000820194j -0.00222132-0.00258914j 0.00198113+0.00300399j -0.00636903+0.00141133j 0.000273149-0.0031661j -0.00289936-0.00202941j -0.0017311+0.00428385j -0.000621255-0.00116299j 0.000600927+0.00202341j 0.00267123-0.00067526j -0.000130497-0.00119967j -0.000542349-0.000325291j -0.00222499-0.00182011j -0.0028005-0.00138524j 0.00378836-0.000384679j 0.00244882-0.00258318j -0.00105645+6.20542e-05j 0.00178768-0.00174189j -0.000524819+0.0011583j 0.000385808+0.000483869j -0.000184257+0.00280544j 1.86784e-05-0.000339167j 0.00282376+0.000503709j 0.000239526+0.00119726j 0.000603942-0.00205792j 0.00301545-0.000758184j -0.00136729-0.000108468j 0.000455038+0.00158372j -0.00104892-0.000420854j 0.000608149+8.13326e-05j -8.20996e-06-0.00200078j 0.000166999-0.000605144j -0.00205982-0.000682652j -0.00234517+0.00101067j 0.00174861+0.000582753j 0.000617305-0.000780937j -0.000598957+0.00213049j -0.00217743-0.000477849j -0.00216305+0.00107609j -0.000700561-0.000859163j 0.000147202+0.000104849j -0.000192472+0.000586068j 0.00195198-0.00179198j -0.000671863+1.705e-05j 0.000911022-4.15002e-05j 0.00207937-0.000264587j 0.00182377+0.000198387j 0.00166518+0.000853101j 0.00205468+0.00167878j 0.000759932-0.00223103j 0.00279122-0.00186469j -0.00140152+0.00107506j 0.00188936-0.000919457j -0.000895369+0.00182201j 0.00189814+0.00141462j -0.00253443+0.00185816j -0.000941778-0.00146741j 0.00125091-0.000277721j 0.000562153+0.000307885j 0.00441533-0.00102165j -0.000567076+0.000191202j -0.000839915-0.000830598j -0.000536808+0.000762963j 0.00724913-0.00392167j 0.00212215-0.000146245j -0.00566074-0.00210808j -0.000150604+0.00380088j -0.000609526+0.000902749j 0.000571132+0.00250875j 0.00214608+0.000977145j 0.0132972-0.0019248j 0.0301024-0.00333595j -0.0100424-0.0039952j 0.00533813+0.00298064j -0.0177755-0.00556161j 0.00229406-0.000480844j 0.00342101+0.00101185j -0.00279101-0.00430756j -0.0146319-0.038587j 0.0134237-0.0222615j -0.00398733+0.0199629j 0.00717739+0.00679278j 0.0422261+0.0207965j 0.0230053-0.0409047j 
-0.00711168+0.0103711j -0.00752643-0.00413853j -0.00446543+0.00878932j 0.00456721-0.00933759j 0.00114006+0.00372138j 6.28856e-05+0.00108832j -0.000268726+0.00153789j 0.0038209-0.00742773j -0.00253857+0.00765706j -0.00333607+0.0168228j -0.00440988+0.00755476j 0.00229812+0.00355636j 0.00445889-0.00746943j -0.00137133-0.00277527j 0.00141375+0.00415918j 0.00244861+0.000379037j -0.00579364-0.000588463j 0.00458343+0.00361129j 0.00264067-0.00141308j -0.00113352+0.00207685j -0.000737883+0.000855592j 0.0014808-9.79311e-05j -0.00482805-0.00278348j 0.00789542+0.00272051j 0.0109633+5.81116e-05j -0.00267428+0.000944759j -0.00275834-0.00172982j 0.0110622+0.00405804j 0.0011036+0.00151948j -0.000606027+0.00124987j -0.00238269+0.00276937j 0.00234728+0.00104423j -0.00137011+0.00334658j 0.000145928-0.00248044j -0.00152715-0.00358344j -0.00110845-0.000845423j 0.000769028+0.00298043j -0.00165531-0.00165579j -0.0035913-0.000625618j -0.00129384+0.00160717j -0.000588317-0.00164266j 0.00138137-0.0014069j 0.000847581-0.00318303j -0.000480194+0.00014858j 0.00108197+0.00328498j -0.00112359-0.000577708j 0.000519648+0.0011973j 0.00486981+0.000964777j 0.00118275+0.00020522j -0.00167604-0.000611753j -0.00080907-0.000774941j -0.00164444-0.00157859j -0.000444458+0.000136485j 8.34731e-05-0.00214488j 0.000241745+0.00118953j -0.00113516-0.00092088j 0.00187365+0.00226445j 0.00111817-0.000480243j 0.00335955-0.000167532j 0.000917967+9.67506e-05j -0.00339224+0.000928028j -0.00611816+0.00176694j -0.00112096-0.00158867j 0.00151542-0.00399279j -0.00420277-0.00639944j 0.000334399+0.00191858j 0.00803851-0.00511213j -0.0116047-0.002175j 0.00943378+0.0012013j -0.00601597-0.00221924j 0.00749388+0.00115307j -0.000664174+0.01375j 0.00464153+0.00238509j -0.0055672+0.000909261j -0.00293368+0.000479629j -0.000949768-0.00203482j 0.00167842-0.000372912j -0.00453879+0.00140991j -0.00146919+0.00786496j -8.33445e-05-0.000151296j 0.00323408+0.000133088j -0.00192871-0.00036235j 0.00268148-0.00303577j -0.00651211+0.00232449j -0.0023744+0.000461093j 0.00347073-0.00510366j -0.000455317-0.0030805j 0.00360706+0.000124411j 0.000127751-0.00340991j 0.000874819+0.00106991j 0.000642883-0.00269665j -0.00257598+0.00326497j -0.00689187+0.000846162j -0.00177735+0.00264189j 0.00618713-0.000349456j -0.00327991+0.00310181j -0.000658837-0.00247771j -0.00106587+0.000256635j -0.000966078+0.00159262j -0.00245478+0.00100669j 0.000559797+0.00015841j -0.000938089-0.00105876j 0.00392075+0.000859761j -0.000367786-0.00275824j 0.00576183+0.000230089j 0.00294809+0.00175015j -0.00055595+0.00106356j -0.000245647+0.000251073j 0.00181553-0.000685753j 0.00219566+0.000161571j 0.00152362+0.00174677j -0.00815731+0.00317858j -0.00467986+0.00262753j 3.10904e-05+0.00117569j -0.000669504+0.00219653j 0.00074409-0.000899357j -0.00364756+0.00263308j 0.000227654-0.000476715j 0.0017355+0.000326401j 3.14912e-05+9.3039e-05j -0.00485501+0.00233634j -0.00104392-0.00148976j 0.00318254+0.000841097j 0.000790477+4.89792e-05j -0.00101713-0.000611856j 0.000168942+0.000360108j -0.00154772-0.00256825j -0.00517331+0.00174508j -0.00196199-0.00115865j -0.00344624+0.00283627j 0.00474104-0.00243316j -0.00507395-0.00277082j 0.00169887-0.00209085j -0.0115007+0.00149866j -0.000355562+0.00280622j -0.00139798+0.00040604j 0.00479537+0.00478037j 0.0088913-0.0013618j 0.00953507+0.00329847j 0.017292-0.00248407j -0.0174352-0.00412644j -0.0033383+0.00383676j 0.00791687+0.00375806j -0.00407486-0.00376447j -0.00361851+0.00101686j 0.0107531+0.00363371j -0.0256813-0.0117687j -0.0197747-0.0211555j 0.0270084+6.18727e-06j -0.00548115+0.0298877j -0.000388459-0.010493j -0.00808762+0.00686768j 0.00452157-0.02902j 0.00321229-0.0223897j -0.0173959+0.0287942j -0.00298753+0.0386168j -0.0199091+0.0144102j 0.0404543+0.0175642j -0.0160702+0.00510068j 0.00136829+0.00582589j 
0.00775697+0.0073442j -0.00323526+0.00719862j 0.00519066-0.00477645j -0.00320182+0.00609858j 0.000985215-0.00257447j 0.000729454+0.00188212j -0.00189196-0.00322874j -0.00139034+0.000249596j 0.00044772-0.000964042j 0.00233991-0.00390952j 0.00400758+0.00190542j -0.00466233+0.00818546j 0.00224648-0.00219019j 0.00770258+0.00744375j -0.00701282-0.0071811j 0.00539485-0.000999454j 0.00641873+0.00321248j -0.00785625-0.00515423j -0.00524589-0.00170732j -0.00022796-0.000467912j -0.0023233+0.00139142j 0.00257147-0.00204488j 0.00849027+0.00222555j -0.00554267-0.00127354j -0.0014198-0.00303194j 0.00411009-0.00168029j 0.0128833+0.00191909j 0.000277465+3.96271e-05j 0.00258219+0.000752273j -0.0131803-0.000701745j 0.00369149+0.000299171j 0.00226876-0.00238428j -0.00927735+0.00348406j 0.000785941+0.00405884j -0.00623351+0.00052792j 0.00171605-0.00101107j -0.000202561+0.00288471j -0.000504075-3.61313e-06j -0.00519539-0.000554559j 0.00113159-0.00265882j 0.00177521-0.000714754j -0.00687704-0.000599816j 0.00245418-0.00561001j 0.00296302-0.00090937j -0.00218779+0.00254318j -0.00242071+0.00230324j -0.000544139-0.00120114j -0.000349172+0.00299259j -0.000340639+0.00296948j -0.000568746-0.000645064j -0.00435753-0.00504172j -0.00595482+0.00106073j 0.00153812+0.000403529j -0.00383261-0.00371402j 0.00504726+0.00440549j -0.00134662+0.00538734j 0.00416329-0.000934336j -0.00204294+0.000246595j 0.00578177+0.00180033j 0.00178621-0.00090396j 0.000946325-0.000924641j 0.0108337+0.00532962j -0.00208744-0.00151441j -0.00397631-0.00634195j 0.00199607+0.00726964j -0.00399013+0.00483547j 0.0135638+0.00417799j 0.0108943-0.00607286j 0.00744433-0.0018504j 0.00786029+0.000238548j 0.00284571+0.0164483j -0.00649129-0.00172855j -0.00442062+0.00345818j -0.000764686-0.000722642j -0.00398426-0.00220832j 0.00126566+2.78907e-05j -0.00427969+0.000134629j -0.00167224-0.00168094j -0.00244589-0.000833937j 0.00173188-0.00141536j -0.00214691+0.000553859j -0.00043235-0.00234054j 0.00139706+0.000473187j 0.000271812-0.00247547j 0.00222418-0.0011754j 0.00285967-0.00132915j -9.01206e-05-0.00392248j 0.00107065-0.000446935j 0.000846322+0.000191286j 0.000758423+0.000624801j -0.000310362-0.000106831j -0.000798578+0.00122901j 0.000566007-0.000566528j -0.000782906+0.000397195j 0.00183811-4.78301e-05j -0.00212998-0.00283855j 0.00364134-0.000977775j -0.00240769+0.00108877j -0.000325751-0.00109762j -0.0026869+0.00245115j 0.000505066+0.00177433j 1.4514e-05+0.000510218j -0.00242862+0.000533156j 0.00120656-0.00159619j -0.000276482-0.000595366j -0.00162971-0.000982533j -0.00151974-0.000199258j 0.00271526+0.00043306j 0.00155728+8.31543e-05j 0.0026697-0.00101981j -0.00198559+0.00182442j -0.00342973+0.00230179j -0.0011786+0.000425028j -0.000104637+0.00167156j -0.000687942+0.000745234j 0.000683051-0.00122584j -4.92712e-05+0.00219642j 0.000805215+0.000220122j -0.00138287+0.00111711j -0.000882209+0.00261545j -0.00027842+0.000924456j -0.00278478-0.000620986j -0.00457137+0.00244142j -0.00322828+0.000354719j -0.000821525-0.000904999j -0.00490557+0.00255511j -0.00403557+0.0015539j -1.25979e-06-0.000453889j -0.000802646+0.00156723j -0.00241548+0.00188869j 0.00449396-0.00222953j -0.00245492-0.00145286j -0.000726136+0.000121202j -0.00216805-0.00133251j 0.000403664+0.0025323j -0.00579665+0.00187747j 0.00345636-0.00345923j 0.0125003-0.00770797j 0.0138706-0.00217656j -0.0105286-0.00239514j -0.0105235+0.000407433j 0.0225763+0.00466526j 0.000245467-0.00155496j 0.00299175+0.00492817j 0.00687557+0.0037628j -0.000763271-0.00637303j -0.0107783-0.0108018j 0.0351712+0.00466904j 0.0209953+0.0204136j 0.00570443+0.0059655j -0.0100478+0.0419756j 0.000723324-0.0027185j 0.000918548-0.0212953j -0.00953095-0.00159166j 0.00742184-0.0308593j -0.0139415+0.0275406j 0.0366585+0.0290538j 0.0241372-0.023728j 0.00388558+0.00436306j 0.0153459-0.00262141j 
-0.00141537+0.00527486j 0.00237504-0.00432961j 0.00526086-0.00259668j -0.00252689-0.000448393j 0.00255829-0.00253017j 0.000901686+0.00026745j -0.00164776+0.00243981j -0.00202568-0.000266942j -0.00116942+0.00409888j -0.000858988+0.00224575j 0.00167505-0.0098204j 0.00248523+0.0018298j 0.00490966-0.00371169j 0.0131802+0.0079894j -0.00960569-0.0059047j 0.00713377+0.00208912j 0.00356122+0.00405751j -0.0016829-0.000737796j -0.00330496-0.00317749j 0.00392561+0.00357578j 0.00495736+0.00226825j -0.0043764-0.00256472j 0.0073881+0.00171187j 0.00375823+0.000922167j 0.00399997-0.00145361j 0.0101189+0.00483288j -0.0185805-0.0063627j 0.00773162+0.00339779j -0.00369658-0.00251234j -0.016354+0.00202509j 0.00106732+0.00166297j 0.00517123+0.00122528j -0.00519575+0.0064451j -0.00346448+0.00149849j -0.00162359-6.18362e-05j -0.000671685-0.00281471j 0.0014083+0.00418705j -0.00331877-0.000696993j -0.00360261-0.000927451j -0.000868691-0.00139198j -0.00175418-0.0012154j -0.000863681-0.0022762j 0.00297222-0.00447004j -0.00371775-0.00063866j 0.00137493+0.0037073j -0.00045008+0.000464051j -0.00207121+0.00016112j 0.00712329-8.52764e-06j 0.0027136+0.00210548j -0.00141101-0.000507888j -0.000454792-0.00294045j -0.000620356-0.00127824j 7.12932e-05+0.000480024j -0.00219127-0.000434245j 0.00348961+0.000818544j -0.0102926+0.00271344j 0.00731373-0.00252814j -0.000862127-0.000689236j 0.00733338+0.00506089j 0.00257004-0.00533767j -0.00313393-0.00275947j 0.000315619+0.00186537j -0.0105022-0.00424373j -0.00521218-0.00672318j -0.00710713+0.00327132j 0.00713779-0.00825777j -0.0117074-0.0127348j -0.0262229-0.00375995j -0.0117577+0.0104389j -0.00940339+0.00849822j -0.00583573-0.0262238j 0.00776411+0.00686299j -0.0027463-0.00671825j 0.00395165+0.00263133j -0.00161419+0.0089632j -0.00430556+0.00209421j 0.00247505-0.000133302j -0.00498895-0.00279004j -0.00201282+0.00142457j 0.00176717+0.0020912j 0.00023676+0.00526495j -0.0024248-0.000343293j 0.000857383-0.00445206j 0.00142445-0.0110628j -0.00263206+0.00638729j 0.00187974-0.00210963j 0.000484497-0.00065023j -0.00379707+1.8723e-05j 0.00126814-0.000474571j -0.00072707+0.00289239j 0.00308202+0.00131513j 0.00348009+0.00180178j 0.00250881-0.00197662j 0.00567534-0.00232275j 0.00102508+0.00267984j 0.000260371-0.00189079j -0.000493302+0.00217371j -0.000174605-0.000440416j 0.00272891-0.00155571j -0.000182105-0.00058472j 0.00194129-0.000182809j 0.000187818+0.00135253j -0.00228578+0.00251258j 0.0034704-0.00115728j -0.00493913+0.00189951j -0.00291378-0.0011759j 0.00188272-0.000759913j 0.00145591+0.00180209j -0.00234959+0.000413602j -0.00329029+0.00102904j 0.001263-0.000704167j 0.00664725-0.00122908j -0.000877669+5.19136e-06j 0.00313705+9.55077e-06j -0.00173265+0.00128343j -0.000784419-0.00233153j 0.00399961+0.00625343j 0.00020384+0.000188135j 0.000256524-0.000343628j 0.00201991-0.000927844j 0.00812618-0.00116975j 0.00121853+0.000499514j -0.000505685-0.00103958j -0.000279392-0.000422115j -0.000173062+0.00186034j -7.81649e-05-0.00288439j 0.00814194-0.00368163j 0.00460808-0.000246483j 0.00521884-0.00207344j 0.00443455+0.00288731j 0.00407145-0.002963j -0.0166838+0.00335055j 2.15143e-05-0.00180382j 0.0133373+0.00327879j -0.00153261+0.00191748j 0.0124884+0.00548861j -0.0174856-0.0061695j -0.00367458-0.00526066j -0.0143911-0.00713213j 0.025035-0.00655143j 0.00390539+0.0062398j -0.0172625-0.00315251j 0.00462016+0.0122515j -0.00739756+0.00875891j 0.00179954+0.0221601j -0.000827649-0.0149512j 0.00595486-0.0273599j 0.0165533-0.0158737j 0.00874577-0.0240598j 0.00770496-0.00704451j -0.00954149-0.0206372j -0.0165277+0.00529879j -0.0007937+0.0254189j -0.0284636-0.020215j -0.0130441-0.0248391j -0.0076652-0.00598844j -0.0156889+0.0153765j -0.00615081+0.0126296j 0.0162898-0.00204698j 0.0179031-0.0103195j 
0.000885635-0.00259714j 0.00546963+0.0031445j -0.00248531+0.010486j 0.0025189-0.00900805j -0.00215421+0.00803701j -0.00293415+0.00727408j 0.00228449-0.00606928j 0.00341185-0.0133886j -0.00262779+0.00342824j 0.00108111-0.00858209j 0.0004258-0.00619797j -0.00226353+0.0080635j -0.00715151+0.00998439j 0.00220907+0.00109608j 0.00334682-0.0018129j 0.00380092+0.00242063j -0.0055557-0.000778509j 0.00493986-0.000649897j -0.00267839-0.000731961j -0.00123553-0.000286129j 0.00543672+0.00157262j 0.00550944+0.00142286j -0.00252098+0.00240095j 0.00700897+0.00324447j -0.00726293-0.00196602j -0.00201783-0.000294059j 0.00676951+0.000283718j -0.0201181-0.00580604j -0.000329357+0.00102492j 0.0013278+0.00631797j -0.000466+0.000599917j -0.00288292+0.00109873j -0.00628172+0.00303218j 0.00209394-0.00237291j 0.00185552-0.00373292j -0.00263497+0.000265471j 0.00719796+0.00232631j -0.00582743+0.000582203j -0.00489514-0.00246829j -0.000465046-0.00207072j 0.0017103+0.000285596j 0.00463783+0.000291663j 0.002553-0.00519921j -0.00212523+0.00206864j -0.00232992-0.00147271j -0.00172919-0.00149801j -0.0030091+0.000872647j 0.00556121+0.000784795j 0.00179063+7.23552e-05j -0.00112026-0.00397471j 0.0015597-0.000717618j -0.000507318-0.00187972j 0.00110441-0.00266843j -0.0048408+0.00250613j -0.00469416-0.00264548j 0.000890384+0.000734508j 0.00725592-0.00455539j -0.001853-0.00466269j 0.00767599+0.00861165j 0.0119064-0.00225986j -0.00633771-0.00895909j 0.00114194+0.00433592j -0.00558835+0.00234854j -0.000705136-0.00718099j -0.000787803+0.000329848j 0.00275955-0.0156599j -0.0198654-0.00187889j 0.0220906+0.003236j -0.0125779-0.000265091j 0.0142719-0.00172297j -0.010408+0.00433068j -0.00369279-0.032077j -0.00717898-0.00199463j 0.000436852+0.0059069j -0.0034489-2.15158e-05j 0.000346136+0.00997416j 0.00655288+0.000338742j 0.00395358-0.00423928j -0.00127676+0.00437237j -0.00122471-0.00159232j 0.00212077+0.00498779j -0.00051829-0.0107438j -0.000331804-0.00156191j 0.00118853-0.000366326j -0.00200855-0.00296328j 0.000840811+0.00138718j -0.00830491+0.00284889j 0.00115658-0.00136001j 0.0040278-0.00245315j -0.00259869+0.00581943j -0.00555715+0.00564292j 0.00234069-8.58984e-05j -5.63513e-05-0.000921921j 0.00269595+0.00502455j 0.000721013+5.87305e-05j -0.000148517+0.00401814j -0.00699349+0.000841908j -0.00145166-0.000860889j -0.00391633+0.000570599j 0.00385489-0.00419485j 0.00289757-0.00391251j 0.000319825+0.00158122j -0.000747495-0.00514682j -0.00927428+0.00896246j -0.00348845+0.000303144j 0.000194984-0.000379758j -0.00419642+0.0013343j 0.00194054-0.00417816j -0.0039261-0.00176342j 0.00112634-0.00222476j 0.000342684-0.000349647j 0.00103652+0.00320924j 0.0024249+0.00555446j 0.00188884-0.00620828j -0.00184048+0.0040971j -1.32873e-05-0.00159477j -0.00581812+0.00133668j 0.00176092-0.00222683j -0.00219227+0.00190218j 0.00690066+0.00470244j 0.00287753-0.00192495j 0.0065131+0.00272243j 0.0101173-0.000495077j 0.000507697-0.00663229j -0.000253432+0.0034249j 0.00969162-0.00243567j 0.00697605-0.00249783j 0.00332065+0.00118697j 0.00575567-0.00153038j 0.00574341+0.000488572j 0.00518005+0.00215908j 0.0016865-0.00229549j 0.0095545-0.00204475j -0.0218398+0.00862043j -0.0211765-0.00171376j 0.000229135+0.00908972j 0.00225742-0.00208466j 0.00236824+0.00289394j 0.00166636-0.00880565j -0.0022197-0.0108923j 0.000384328+0.00737841j -0.00501177-0.00433683j -0.00610522+0.0058186j -0.00862797-0.0393525j -0.0140771+0.00573361j 0.000396768-0.00342063j -0.0208651+0.0120731j 0.00799004-0.00363742j 0.0244197+0.00417102j -0.00770583+0.020005j -0.00434103-0.00622495j -0.0162541-0.029442j -0.0255312+0.00157556j 0.0225921-0.0132766j -0.00272616-0.00756094j 0.00611343+0.0389192j -0.00610829-0.00780993j 0.00820478+0.00486966j -0.0209323+0.0139018j 0.0235978+0.00453495j 
