0.0124266+0.0256792j -0.0375547+0.0117449j -0.0573963+0.0527317j -0.00728051-0.0620166j -0.0168173-0.0175351j 0.00218603-0.0482977j -0.00375742-0.00290911j 0.0101262+0.0170802j 0.0542097+0.0361871j 0.0163019+0.00251332j -0.00831853+0.0214341j 0.0604205-0.0531308j 0.0107604-0.0014722j 0.076267-0.0150262j 0.0232276-0.0346192j 0.00763166-0.0201498j 0.0149631-0.0231986j 0.0264282+0.0139422j 0.00140334-0.0185128j 0.0375724-0.0390879j 0.0331534-0.0253567j -0.00316146+0.00315537j -0.0212259-8.93169e-05j -0.00690597-0.0419072j 0.0128155-0.0289784j -0.00658021-0.00447707j 0.0130795-0.00803978j -0.00201056-0.037968j 0.0190384+0.00309201j -0.00285739-0.020436j 0.0150545+0.0157897j 0.0145969+0.0200948j 0.0107068-0.0366007j 0.0138497+0.010731j 0.00651599-0.0306913j 0.0215827-0.00079776j 0.0207572+0.039012j -0.000373103+0.00391107j 0.0201525+0.0311115j -0.00321997+0.0199809j 0.0189923-0.00520842j 0.0010123-0.0149395j 0.00505335+0.00711181j -0.0105785-0.0156044j -0.00128355-0.0403992j -0.00134942+0.0351344j -0.00875542+0.026558j -0.000249341+0.0156307j -0.0286644-0.0175329j -0.0298049-0.0293118j 0.010761+0.013055j 0.0144339-0.0164233j 0.0161802-0.0173044j -0.0257043-0.0196873j -0.018867+0.000446376j 0.0213644-0.00227384j 0.00109521-0.00288334j -0.0159436+0.00943816j -0.018951+0.00411214j 0.0183908+0.0176648j 0.0149093+0.00433398j -0.0170113+0.0180918j 0.00209601+0.0236159j 0.0263569-0.0106043j -0.0253589-0.00719908j -0.00701759+0.000892992j -0.00516466-0.0211309j -0.00374733-0.000521055j -0.00539218-0.00724203j -0.0188119-0.00334715j -0.0168374+0.00923832j 0.000239346+0.00293726j 0.00897813+0.0126179j 0.00111111+0.0153964j -0.00984528-0.0118132j 0.0021248+0.00483737j -0.00918413-0.00838009j 0.00666618-0.00152186j 0.009852-0.00512018j -0.0236564+0.000649627j 0.0130642-0.00609595j 0.0079043+0.00470015j -0.0134667+0.00369359j 0.016275+0.0202773j -0.00573727+0.00801803j -0.00496594-0.0202418j 0.00318255-0.00387502j -0.00350143+0.0279515j -0.0262092-0.00225763j 0.000359929-0.00869934j -0.00755594+0.00866881j 0.0122704-0.0176008j 0.0152597-0.0161968j -0.000183519+0.0126235j -0.00644217+0.015081j 0.000318918+0.022746j -0.0313886+0.0305602j -0.00914418+0.000255616j 0.00161255-0.0224695j 0.0147719-0.0018302j 0.00984908-0.0175311j 0.00671862+0.0129164j 0.0100523-0.0172451j -0.0124696+0.0252965j 0.00827282+0.0209084j -0.0292158-0.00351877j 0.0353353+0.00723535j 0.00423427+0.00846589j 0.0164364-0.0138123j 0.00457123-0.0315191j -0.0156-0.0456125j 0.015324+0.00230214j 0.0329011+0.00676948j 0.00840364-0.00440026j -0.00320885-0.0358857j 0.0211243-0.00389604j 0.0127426+0.0155623j -0.00790614+0.00273257j -0.0146559+0.0330913j -0.00581661-0.0154178j 0.0134611-0.0246343j 0.0078438+0.0209615j 0.0108223-0.0155278j -0.0129696+0.00255432j 0.00419083+0.0310149j 0.0268267+0.0087424j -0.00319534+0.017132j 0.0225965+0.0159265j 0.0124296-0.00220148j 0.00383879-0.0182295j 0.00227413-0.0253614j 0.000272213+0.0198437j -0.00491661-0.00588207j -0.0335322+0.0161757j 0.0484961+0.00695887j -0.0218593+0.00285064j 0.0112088+0.0245813j 0.0214061-0.00687099j 0.0083541+0.0177867j 0.00544227-0.00954331j -0.00228764-0.0217304j 0.0121002+0.0137719j -0.0443434-0.0208871j 0.0128773-0.00855358j 0.0206075-0.00567233j 0.00415215+0.00833186j -0.0157148+0.0124353j -0.0254897-0.0146833j -0.00903654-0.0205107j 0.0279694+0.0228358j 0.0114366+0.0366649j 0.0283784-0.0589283j -0.0164261+0.00802227j -0.0225255+0.0489557j 0.0132836+0.00380889j -0.00195948-0.0156542j 0.0588173+0.0322497j 0.00732263+0.000419055j -0.0205531+0.0315766j 0.0202876-0.0126329j -0.0202179-0.00385684j 0.0065801-0.0130373j -0.00603471-0.00589552j 0.00572072+0.000153081j 0.00292224-0.0066943j 0.0187525-0.0109299j 0.00348089-0.00424707j -0.0398837+0.0244253j 0.0607044+0.0266032j -0.00979539+0.0118936j 0.0325978-0.0418975j -0.0715481-0.00245286j 0.0838213+0.0391445j -0.0180128+0.00859181j 0.0747192+0.00719068j 0.0598003+0.0188857j 0.0670971-0.0655255j 0.114319-0.00180434j -0.0104792-0.0253928j -0.0209467-0.0187552j 0.0748125-0.0129069j -0.0825521+0.0665696j 0.0337577+0.191437j -0.0159023+0.293218j -0.211606-0.00116804j 0.00450038-0.00183542j -0.0128921-0.0125247j -0.15235+0.174451j 0.0906828-0.107739j 0.0816806-0.0338375j 0.0181727+0.0783126j -0.013671+0.0640127j 0.0752386-0.23415j -0.0884107+0.0931759j -0.208209-0.0848376j 0.0773009-0.12025j 
0.0350954-0.00788259j 0.000169467+0.0271812j 0.0129919+0.0481743j -0.0457206+0.0080799j -0.012105+0.0380979j -0.0250845+0.0129431j -0.00619334+0.00845952j 0.0118846-0.0186105j 0.00963718+0.0180746j 0.00974117-0.0661496j -0.0184526+0.00154205j 0.0351015-0.0428382j -0.0346447-6.59179e-05j -0.0160645+0.00199198j 0.000566001+0.0107194j -0.0616168+0.00784243j -0.0014874-0.0151615j -0.0253747-0.0016813j -0.0148504+0.0175724j 0.00411228-0.0281238j 0.0060844+0.00318087j -0.0364708+0.018988j 0.00589556-0.00979268j 0.0111073+0.0463654j -0.015456-0.00785742j 0.0045697-0.0125186j 0.00660823-0.00368335j -0.0231701-0.00784112j 0.0113632+0.0136596j 0.00819957+0.00102203j 0.0396306+0.00137161j 0.00142541-0.0127799j -0.00532545+0.0158483j -0.00701564+1.40147e-05j 0.00383691-0.0414654j -0.0109881+0.00291547j 0.000325334+0.00845343j -0.0044866-0.00445917j -0.0291195-0.0168982j -0.00619808+0.0271058j -0.0158293-0.011697j 0.00588735+0.00225868j 0.0247185+0.024751j -0.00720276+8.0992e-05j -0.0160606-0.0438517j -0.00418703-0.0180256j -0.00976222-0.0306669j 0.0423846-0.0233283j 0.035675-0.0146324j -0.0150252+0.0202892j 0.0054313+0.000476155j -0.0249254-0.00318446j 0.0116441+0.0217844j -0.0173659+0.00379243j -0.00155993-0.0109663j -0.0124378+0.00200102j -0.0244967-0.00530068j 0.0250563+0.0100496j -0.0237845-0.0160974j -0.00141467-0.0147772j -0.00764972-0.011114j 0.0121152-0.0277019j -0.00267526-0.0367185j -0.0143317+0.0157722j -0.0138542+0.000323488j 0.00316589-0.00324611j 0.00373008-0.00748666j -0.0117279+0.0118297j 0.00116109-0.0041131j -0.00349516-0.00146619j -0.0136549+0.00610819j -0.00694783+0.0198165j 0.0199154+0.0100896j -0.00703127-0.00167099j -0.0233186-0.00203795j 0.0047387-0.00914183j -0.00504691+0.00791135j 0.0170713-0.00561253j -0.00537982+0.0026571j -0.00104956+0.00742527j 0.0204257-0.0129193j 0.00502369-0.0180056j 0.000277612+0.00111365j 0.00229226+0.0254675j -0.0115485+0.0230086j 0.00211009-0.0222906j 0.000176704+0.0427617j -0.0228675+0.0122763j -0.00187713+0.00572595j 0.0124441+0.00725398j -0.0242965+0.00647538j 0.00144788+0.017811j 0.00125399-0.00672875j -0.00189554-0.00823581j -0.0109351+0.00258963j 0.00214546+0.0211585j -0.018184-0.0127895j 0.00235049+0.00226982j 0.00779415-0.0312729j 0.0124712+0.00888965j -0.0065789+0.0355799j -0.0004856+0.00970646j 0.00233133+0.0370714j -0.0115903-0.010623j -0.00132932+0.0122359j 0.0106034-0.0344833j -0.00435616+0.0245703j 0.0159068+0.00572867j -0.0342473-0.0186116j 0.00420714-0.00411173j -0.0089158+0.0138325j -0.0169367+0.0398644j 0.0377133-0.0153489j -0.00174508-0.0484828j 0.033975-7.98543e-05j 0.00372408-0.00332926j -0.0123762-0.0028228j -0.00602692-0.00742594j -0.00441684-0.00898505j 0.0129896-7.84718e-05j -0.00348003-0.0122822j 0.0102279-0.0155484j 0.000371511-0.0257902j -0.0339376-0.023902j 0.0164652+0.0124419j 0.0128627-0.0010296j 0.00293519+0.00382885j -0.00131454-0.0108167j -0.00899634-0.00575943j 0.0106266-0.00430487j 0.00115301-0.0135649j 0.0202973-0.00716316j 0.0192428-0.0407269j -0.00869384+0.0227246j 0.00663884-0.00578507j -0.00114972-0.00746107j 0.00971633-0.0207519j 0.0175535-0.0165792j 0.0032691-0.0243818j 0.00549843-0.00960001j 0.0201064-0.0174899j 0.00978974-0.0235308j -0.000239733+0.00268984j 0.0130502-0.00774442j 0.00146543-0.0101775j -0.0192008+0.00556631j -0.0134716+0.00179832j 0.00216155+0.0154511j 0.0153481-0.00386917j -0.0271468-0.00100823j 0.00541913+0.0202604j -0.0421144-0.0419098j 0.00639125+0.0240573j 0.0611032-0.00361406j 0.0334133-0.0318728j -0.0285703-0.00224431j -0.011226-0.0596311j -0.00170214-0.0176052j 0.0153504-0.000479098j 0.000386089-0.00608199j 0.0364371+0.032438j 0.00609029-0.0288071j 0.00663528-0.0045217j 0.0137006-0.0324299j -0.00279957+0.025352j 0.0412501+0.00973016j -0.00557457-0.00627438j 0.0937306+0.0126586j 0.0689632-0.0158809j -0.0033097+0.0212487j -0.0803947-0.00444574j -0.0494709+0.039889j 0.0257166-0.0148786j -0.046633-0.0143698j -0.102356-0.0349137j 0.0692346+0.0314642j -0.02457-0.0293961j -0.00599836-0.0144664j -0.0724666+0.0077034j 0.0406399-0.0774634j 0.0364545+0.0467093j -0.0669988-0.159391j -0.138956-0.0155788j -0.119862+0.0370948j 0.0858514-0.363921j -0.0786272-0.0669696j 0.0453373-0.0691065j -0.160407+0.0297249j -0.0976719+0.0993118j 0.0191862-0.057967j 0.017428-0.140017j 0.00607143+0.116827j 0.0905592-0.103529j 0.114559-0.162382j 0.0496789-0.135914j 0.188694+0.109599j 
-0.0331562-0.00169344j 0.0137831-0.0496734j 0.00922201-0.0892827j 0.0630257-0.020918j 0.0093872-0.0826037j -0.00141334-0.143807j -0.0111424-0.0254137j 0.00626728+0.0138531j -0.00892543-0.0311776j -0.0213616+0.228041j 0.0262726+0.265144j -0.0883999-0.116097j 0.0198669-0.12609j 0.0502416-0.0299654j -0.0339322+0.168747j 0.0542537+0.00482817j -0.0811865+0.0876223j 0.0492969+0.0373909j 0.00826841-0.0594268j -0.00442463+0.0145846j 0.0421097+0.0521285j -0.0203803+0.0364995j -0.0284591-0.00381419j -0.0346708-0.0170494j 0.0461752-0.0107282j -0.0540228+0.0521378j -0.0436892-0.0520234j 0.0314734-0.0117734j 0.0252349-0.0188519j -0.0253172+0.00345534j -0.0324156-0.0668985j 0.0337541-0.00240819j -0.0530849+0.0389564j -0.0098064+0.00538961j 0.00346341+0.0585498j 0.00382288-0.035579j -0.0102544+0.00493217j 0.0240645-0.0253176j 0.0158868-0.0179886j -0.00761887-0.0230656j 0.0152839-0.0235592j 0.0351758-0.0188616j -0.0117628-0.0255426j 0.0311877-0.0533193j 0.0385804+0.0758409j 0.031135+0.0734044j -0.0232106-0.0173865j 0.00713282-0.0070437j 0.00663527+0.0318103j -0.0225999+0.0228189j -0.0447463+0.00412979j 0.0286004-0.027965j -0.0340487+0.0198832j 0.00598386-0.0336284j -0.0221601-0.0179361j -0.0153315+0.00330293j 0.012642+0.0376498j -0.00604509-0.00283318j -0.0122043-0.00700203j 0.00798226-0.00954487j -0.00406781+0.00328028j 0.0365401-0.0261349j -0.0210843+0.00296203j 0.00609424-0.000125808j 0.0215473+0.00245675j 0.009301+0.00688262j -0.0118259+0.0203469j 0.0203375-0.0136061j 0.000261405-0.00164542j 0.0106851+0.0153973j 0.0346755-0.0124588j 0.0160222-0.00973333j 0.00107158+0.00766149j 0.0223003-0.00256384j -0.00278542-0.0187397j 0.0224132+0.00821809j 0.0206472-0.00677147j -0.00692728+0.00167648j 0.0154776+0.00452562j 0.039361+0.0211632j 0.00787351+0.0265666j 0.00223816+0.0120255j 0.0226616+0.0246529j -0.0228188+0.00550399j -0.00455722-0.014284j 0.0137326-0.0110821j -0.0240714-0.0273469j 0.0325128-0.0460893j -0.00442439-0.0264699j -0.0533173+0.0113337j 0.0167235-0.0303575j -0.00883083-0.00610471j -0.00095945-0.020111j 0.011458-0.0173348j 0.00466957-0.024343j 0.0333211-0.0229153j -0.005589-0.0228845j -0.00262992+0.0157859j 0.00614807-0.0419424j -0.0163272-0.00107287j 0.0504516-0.0379865j 0.012067+0.000535515j 0.000956034-0.0124419j 0.0292946+0.0299656j 0.0161324+0.0246924j -0.027028-0.02151j 0.0117072+0.0339887j -0.0514179+0.0276323j 0.0346376+0.0686389j 0.0104155-0.00497398j 0.0163119-0.0379003j 0.0473272+0.0258869j 0.0111475+0.0095935j 0.020443+0.0369317j -0.0370242-0.00857737j -0.0118004-0.00954255j 0.0108402+0.0278731j 0.0133318-0.0282283j 0.0230069+0.0104346j 0.00155523-0.0316001j 0.0174149-0.0315283j -0.0253354+0.0168036j 0.023529+0.0361075j 0.0173856+0.0305809j -0.0315376-0.0356056j -0.0340677+0.00886598j -0.00536172-0.00623335j 0.00133059+0.00172209j 0.00225792+0.00514076j 0.00316635-0.0320834j 0.000587551+0.00545964j -0.0233854+0.011866j 0.00434213+0.0119369j 0.0138897+0.0158502j -0.0136568-0.00680086j 0.0405588+0.0101142j -0.0164047-0.0107686j -0.00027513+0.00496749j 0.00475179-0.018307j -0.00886936+0.000392507j -0.0406529-0.0064914j -0.0112282+0.0106273j 0.0490955+0.0242399j -0.0279648-0.0201768j -0.046677-0.028265j -0.00353626-0.0245066j 0.0227642+0.00866086j 0.0239865+0.0133142j -0.0310087-0.015694j -0.0070174-0.0139484j -0.0287897+0.00670977j 0.0600095-0.0276806j -0.0246546+0.0143167j 0.0133751+0.0106128j 0.0110696+0.0116699j -0.0309962+0.00209458j 0.0122857+0.0154926j 0.00838234+0.0310276j -0.0134575+0.0225833j -0.00668673-0.0137705j 0.0517194-0.0354044j -0.0630504-0.00898437j 0.0153336-0.000972662j 0.0496447+0.00579424j 0.0206518+0.014212j 0.0233017+0.0216657j 0.00820865-0.0571176j 0.0206044+0.0182842j 0.0804038-0.0358087j 0.0167028-0.088945j -0.0434669-0.103964j -0.0340236-0.131697j 0.0717423-0.00708304j 0.0349994-0.0556962j -0.0596004-0.0750843j -0.0299659-0.0412824j -0.183853+0.10986j -0.0589858+0.0671936j 0.105022-0.0630777j -0.0254214-0.0365194j 0.0537789+0.0514156j 0.0427711+0.038071j 0.0906801+0.000370567j 0.0215027+0.133544j 0.00109066-0.117943j 0.0801126+0.0152157j 0.0124004-0.0323644j 0.03415+0.0669877j -0.00171568-0.071816j -0.150097+0.0944196j 0.0507586+0.110251j -0.015904-0.0109071j 0.105486-0.00165941j 0.0248086-0.0549908j -0.0656236-0.139566j -0.177452-0.0274487j 
0.0122531-0.0605157j 0.00396427+0.0335926j 0.032765-0.0327734j -0.00939137+0.212304j -0.0307999-0.0403161j 0.0107784+0.0741252j 0.00772087-0.0811794j -0.00934124+0.0730398j -0.0537099-0.361903j -0.00243857+0.110355j 5.2395e-05-0.239766j -0.0306654+0.400565j -0.00679232-0.265153j -0.0970891+0.18479j -0.0162571-0.0612357j 0.0370158+0.0858007j -0.0489864+0.000519586j -0.0309971-0.0505778j -0.0272309+0.0397169j -0.0814917-0.163615j -0.0246138-0.0415204j 0.0108252+0.00293957j 0.0578438+0.0324021j -0.0113519-0.000581437j 0.000790365+0.0300082j 0.0144881-0.0284798j 0.00992256-0.0713384j 0.0865382+0.0502742j -0.0806274+0.0601281j 0.0616691-0.0628692j -0.0743998+0.0196679j -0.0293681-0.0201606j -0.00776502+0.00959385j -0.00689016+0.00705512j 0.016883-0.0205334j -0.0462527-0.0311117j -0.0102388-0.0439576j -0.0115612-0.00468578j -0.0369098-0.0149742j 0.0176211-0.0655402j -0.00680871+0.0143189j 0.0197625-0.0202514j 0.0463735+0.0143008j 0.00801499+0.0319239j 0.0184369+0.000809668j -0.0148359+0.00901707j -0.032666+0.0158902j -0.0130057+0.0260918j 0.0136288+0.0127907j 0.0299408+0.00856399j -0.0104569+0.0211036j 0.00485583+0.0315297j 0.0130621-0.0382573j -0.0203321+0.0267546j 0.00764385+0.0591755j -0.00464452-0.0303605j -0.00312191-0.00656787j 0.0179384-0.0153002j 0.0256852+0.0106118j -0.0135993+0.0088784j 0.01164-0.00491773j 0.00815806+0.00388534j -0.00693809-0.0245067j -0.0071603+0.00876627j 0.0129552+0.0229515j 0.0039886-0.0142907j -0.00279286+0.00288306j -0.01921+0.00102938j -0.000506033+0.00052601j -0.00484964-0.00468549j 0.0134848+0.00158252j 0.0105726+0.0193354j 0.00768489-0.0158121j 0.00956541+0.0105246j 0.00458596+0.0230476j 0.00224409-0.0111532j -0.00618223-0.00172849j -0.0214957-0.021371j 0.000957407+0.0242997j 0.0133519-0.039541j -0.0180597+0.0129862j 0.00283401-0.00384036j 0.0261015-0.00217142j 0.0103012+0.00627979j 0.00681556-0.0225561j 0.000121006-0.0113943j -0.0202508-0.00238873j 0.0109271-0.00426856j 0.0225227-0.00826581j -0.0268838-0.0115483j 0.0150106+0.0045752j -0.0246162-0.00251205j -0.0135804+0.0223785j 0.0203742+0.0238477j -0.00516776-0.0197364j -0.0216119-0.0448601j 0.049452-0.0123747j -0.015748-0.00550943j 0.0248298+0.013925j -0.0121226-0.0374878j -0.0271057+0.00925987j -0.0349347+0.0164995j -0.0151858-0.00905153j 0.0091338+0.0123553j 5.55743e-05-0.0213274j 0.00832914-0.000614138j -0.0167678-0.020456j 0.033444+0.00720591j 0.00543511+0.0244074j -0.0178041-0.0122594j 0.0187619+0.0154438j 0.0020809-0.0347654j -0.0416802-0.0362208j -0.0176441-0.00337338j -0.0141585+0.00704693j -0.0323949+0.0123793j -0.00553087-0.0294517j 0.0123679+0.0359915j 0.0106223-0.0426036j -0.00830084+0.011288j -0.0122475+0.0126084j 0.0012252-0.0164122j -0.0112675+0.01217j 0.0271485+0.0295563j -0.0192604-0.0222025j 0.0161904-0.0127284j 0.0187891+0.0164974j 0.0037395-0.0050103j 0.00780365+0.0124248j -0.0239023+0.0109691j -0.00748801-0.000676343j -0.000428837+0.00127991j 0.000481378-0.00376865j -0.00908225-0.00590345j -0.0320356+0.00149919j -0.0118119-0.00838965j -0.010795-0.000532433j -0.0309366-0.0152447j -0.00310377-0.00538149j 0.00337024+0.00750098j -0.00756895-0.010851j 0.00128967+0.00832605j 0.0128026-0.00368359j 0.0193791-0.00762642j 0.0158879+0.0242879j 0.00643003+0.0149452j -0.010751-0.00904261j -0.00475763-0.0248692j 0.00130275+0.00300448j 0.00651801-0.00267578j -0.0110062+0.00183446j 0.0116262-0.00223179j -0.0117115+0.00789342j -0.00903675-0.00347291j -0.00252956+0.00227788j 0.0119097+0.00137337j -0.0537024+0.0191485j 0.010037-0.000481542j 0.00182884-0.011919j -0.0107606+0.00652893j -0.0214632-0.0353884j 0.0200974+0.0210901j -0.010298+0.000298043j -0.0215433+0.0331437j -0.0317879-0.0200868j -0.000787954-0.000462316j 0.0067978+0.0307713j -0.0318778-0.0431448j 0.0643863+0.0507532j 0.0130224-0.00237165j 0.0206527+0.0336961j -0.0927221-0.0470322j 0.0934197+0.0890171j -0.070461-0.0308011j -0.0408277+0.0202283j 0.00589451-0.0171324j 0.0178767+0.064454j -0.0816009+0.0143576j -0.037532+0.0085275j 0.0143447-0.0121861j -0.0263913-0.0100475j 0.0363188+0.0807582j -0.0269624+0.0775158j -0.0543699+0.0592029j 0.0449751+0.0386706j -9.31162e-05+0.0524822j 0.0178024+0.0357866j 0.00675291+0.047291j -0.0343405+0.000828714j -0.0228182+0.0317044j -0.0856642+0.00018272j 0.000870076-0.0358576j 0.0411368+0.0170223j -0.0668297-0.039024j 0.161773+0.00515522j -0.0716061-0.175622j 
0.0247183-0.0361347j 0.00366573+0.00724796j 0.00692046-0.036497j -0.0207664+0.0413268j -0.0210408-0.0535702j 0.0261542-0.023186j 0.0053703-0.0278397j 0.0119698-0.0240267j 0.00418216+0.0900287j -0.000791468+0.608314j 0.00201275-0.130116j 0.0160742-0.389408j -0.00137352-0.343094j -0.0148659-0.00288648j 0.0207309+0.151639j 0.046319+0.0820345j 0.0564889+0.070316j 0.053315-0.050572j 0.0417558+0.00682776j 0.0116961-0.000387637j -0.0198224-0.0480805j 0.120835-0.0287097j -0.0289238+0.074313j -0.052488+0.020351j 0.0698948+0.0498926j -0.0402887+0.0166222j 0.0201084-0.0610849j -0.00631553-0.0551148j -0.0235348+0.0151775j -0.00544814-0.0203688j -0.00477694-0.0290505j 0.00154613-0.0541918j -0.0158724-0.0161855j -0.039351+0.0181927j -0.0153075+0.00924157j 0.00529452+0.0620929j 0.0147269+0.0199469j 0.0189828+0.0188421j 0.0175807+0.0108742j -0.0132056-0.0353062j -0.0112671-0.00644348j 0.00607784+0.0140973j -0.0373416-0.0170752j 0.00575318+0.0362906j -0.0307284-0.0173629j -0.0524429-0.0103936j 0.0443674+0.00556628j -0.000733209+0.00309202j 0.0279268+0.0258416j 0.013124-0.00516069j -0.00680624-0.00472069j 0.00438223+0.0498444j -0.0119132-0.0339124j -0.00983673-0.00648562j 0.0193902+0.0117389j 0.0233727-0.0102783j -0.0233134-0.00322226j -0.00268615-0.0118196j -0.00134444-0.0366092j 0.00965709-0.0259588j 0.0194968-0.0170166j -0.0121111-0.0373438j 0.00581393+0.0222914j -0.00395889+0.0288833j -0.0110807-0.0306511j -0.00729835+0.029296j 0.00202272+0.0277898j -0.0185232-0.00186768j -0.00396494-0.0367895j -0.0263535+0.0235093j -0.0202616-0.0166666j 0.023678+0.00789457j -0.000616302-0.0168007j 0.00962185-0.0154753j 0.00576816+0.00590449j -0.03185-0.00154435j -0.0158769-0.00541877j 0.0184597+0.0204641j -0.016356+0.0117475j 2.50899e-06-0.00396522j -0.00282098-0.00688802j -0.0145406+0.00783814j 0.00744809-0.00993385j 0.0230105+0.00428597j 0.00217843-0.0364411j 0.00541784+0.0212101j 0.00802447+0.0084561j -0.0281767+0.0142828j -0.0138265-0.00426598j 0.00572053-0.0230244j 0.00630766-0.00081464j 0.011678-0.0191453j -0.00682581+0.0165332j 0.0107496+9.34216e-05j -0.00277274+0.0312678j 0.000632811-0.00227522j -0.0185895+0.000705322j 0.0120618+0.00235707j 0.0125631+0.00564535j 0.00592653-0.00116332j -0.0377144-0.000589303j 0.00643729+0.00719191j 0.0401424-0.00179565j 0.0125459+0.00879982j 0.0274841+0.00131113j 0.00772917-0.000485506j 0.0117893-0.0382662j 0.0220763-0.00556574j -0.00322951+0.0182743j -0.0182579-0.0176762j 0.0369755+0.0335977j -0.0319512+0.00301378j 0.00807095-0.00928166j -0.0203904+0.00855654j -0.0128646-0.00893803j -0.00972762+0.00255449j 0.0169887-0.00665068j 0.00167694+0.0100627j -0.0067633-0.0199477j 0.000933473-0.0170913j 0.00397512+0.0225611j 0.0149681+0.0109596j -0.0133577-0.00725856j 0.0169507+0.0253507j 0.0062418-0.0037435j 0.00992768-0.00680351j -0.00525248-0.013024j 0.000487235+0.0409107j 0.0222479-0.0177423j -0.00990505+0.00148881j 0.00902856-0.0242587j 0.0184467-0.013377j -0.00898679+0.0115341j -0.0154666+0.0107829j 0.00971176+0.00371678j -0.0194328+0.00134244j 0.0133829-0.00704594j 0.00455825-0.00899042j -0.00544385+0.000923898j 0.00758285-0.0201042j -0.00208635+0.0111678j 0.0165992-0.0173674j -0.0170347-0.0203841j -0.0169499-0.0089743j 0.0164157+0.00155236j 0.00357147-0.0201953j -0.0191478+0.01297j -0.0183675-0.0116967j 0.00181991-8.66778e-05j 0.00321745+0.00989704j 0.00214214-0.00485291j -0.00191811+0.00163289j -0.021292-0.00540183j 0.00589435-0.00805349j 0.0128507+0.0109065j 0.00213548-0.0196988j -0.0179681+0.0163039j 0.00327497-0.00479656j 0.0227042+0.0127634j -0.0182095+0.00608335j -0.0218127+0.0121484j 0.00622649-0.00825747j -0.0191357+0.00386186j -0.0670114-0.0165068j 0.0241445+0.000894293j 0.0388603+0.038103j -0.0192244+0.0266037j -0.0143399+0.0726825j -0.024624+0.0616675j -0.03411+0.0638645j -0.0246156+0.020839j -0.0293421+0.0388461j -0.0369254-0.0095205j -0.00449836-0.0104843j -0.00478469+0.0204406j -0.0488193+0.0396217j 0.107559+0.00484495j 0.0102151-0.0169671j -0.00792744+0.0257765j -0.00277876+0.00609804j -0.0372978+0.0498327j -0.021605-0.0466289j 0.0146945+0.05196j -0.0254256-0.0334177j 0.0351283+0.0322937j -0.062058-0.00632264j -0.0351598+0.0500468j -0.0121581-0.0238462j 0.0141083+0.0396953j 0.0537884-0.0287462j 0.0155497+0.0028525j -0.0843855-0.0100165j -0.0333769-0.000280175j -0.0687887-0.0117736j 0.00922598-0.0179259j 0.0282144+0.0224226j 
