0.00820866-0.00563464j -0.00521039-0.00465538j -0.00359502-0.00687112j -0.0147302+0.00324437j -0.0111581-0.0135582j -0.00494503+0.0139421j -0.00993348-0.00752129j 0.00410358-0.00687406j -0.0167916+0.00962164j 0.00264946+0.00249226j 0.00416257+0.0121329j 0.00642206+0.0142383j 0.00239597+0.00151777j 0.00823378-0.00546549j -0.0206112+0.000695054j -0.00263397-0.014111j 0.00100817-0.00332722j -0.013943+0.0125784j 0.00669704+0.0110976j 0.00677094-0.00490335j 0.00230959-0.0113212j -0.00531754-0.00597467j 0.00162252+0.01503j -0.00912603-0.0114794j 0.00325175-0.00121297j 0.00535719-0.007047j -0.00145911+0.000136674j -0.0156303+0.00344583j 0.00526996+0.000330797j 0.00484151-0.00522443j -0.00593388-0.00119665j -0.0071396+0.00775025j -0.00920825-0.0114257j -0.00255979-0.0131729j 0.00570227-0.00704115j -0.00560296-0.00293331j -0.00388851+0.00494569j 0.0102861+0.00971946j -0.00932697-0.00782121j 0.00742093+0.00590732j 0.00850781-0.00426159j 0.0128819+0.00116144j 0.00820854+0.004456j -0.0230073+0.00611911j 0.0022152+0.00262725j -0.00357303-0.00525552j 0.00466435+0.0117916j 0.00691511-0.0172831j -0.0087677+0.00859287j -0.0143122-0.0140482j -0.0194338-0.00929742j 0.00137151-0.0130576j -0.00301813-0.00975435j -0.00407486-0.00534202j -0.00089311-0.00618621j -0.0117683+0.0045445j -0.00524193-0.000506627j -0.0115229+0.0086j 0.0131441+0.00677725j 0.0214131-0.0142631j -0.000931874+0.000690611j -0.0164261+0.00199768j -0.0032336-0.0086925j 0.000733954+0.0129831j -0.00168253-0.00558737j 0.00330031+0.00680878j -0.00172734+0.00275263j -0.0059493+0.00500143j -0.00341875-0.000936768j -0.00810825-0.0121864j -0.0272838+0.0209938j -0.025426+0.00650826j -0.0169679+0.0153317j 0.0159279-0.00886747j -0.0187577+0.0121645j 0.0196194-0.0144099j -0.0230172+0.0135186j 0.00437847+0.00680837j 0.00611498-0.00747572j 0.011709-0.0146968j 0.00626082-0.0136312j 0.0312112-0.00582169j -0.00688421+0.0056462j -0.0197912+0.0115492j -9.10648e-05+0.00547682j 0.00704063-0.0169524j -0.00209265+0.00468656j 0.0135655+0.00899579j 0.0139453-0.0383782j 0.00499989-0.0046283j 0.00254259+0.0290274j -0.0142914+0.0117999j 0.0161812-0.0147098j -0.0142516+0.0123185j 0.00165134+0.037998j 0.0168631+0.0423465j 0.0177575-0.0162374j 0.0033206+0.000730789j 0.0201363+0.00908733j 0.0103756+0.0337084j 0.0355767-0.0249608j 0.0118843-0.0415876j -0.018394-0.0120124j -0.0340753-0.013204j 0.0113551+0.100177j -0.0648034+0.0290929j 0.00759065+0.0477662j 0.033938+0.00617262j 0.0551273-0.0550405j -0.0240815+0.0218125j 0.0240533+0.0218158j 0.00414808+0.0248024j -0.00229507+0.0168133j 0.0275256-0.00614846j 0.010809-0.0268278j -0.0191515+0.00527272j 0.00363685+0.0740204j 0.0295775-0.0217591j -0.012813-0.0224662j 0.0201439+0.0278951j -0.0231682+0.0203371j -0.00541771-0.020778j 0.000701909-0.0781166j 0.0471484+0.0777011j -0.0421968+0.0885827j 0.103187+0.0225408j -0.0238202+0.58077j 0.0305242-0.0844251j 0.0973394-0.0440262j 0.00797856+0.183732j 0.606605+0.0359201j 
-0.00538021-0.00744837j -0.00526444+0.00533825j -0.0134466+0.00354654j 0.000536467+0.00827038j -0.0037929+0.0104906j 0.0150461+0.0203233j -0.00071983+0.012903j -0.0108359+0.00788717j 0.0035173+0.0145292j 0.00959771+0.00373433j 0.00644103+0.0141203j -0.000776466-0.0102616j 0.0105766+0.00360455j -0.00102324-0.000303896j -0.00247059+0.0171747j -0.00223944+0.00525518j -0.00957602+0.0108017j 0.00333446+0.00926015j 0.00699963+0.0101728j 0.0108955+0.00850468j 0.00196635+0.00874743j -0.00546467+0.0120843j -0.00267551+0.0189185j 0.00919158-0.000758511j -0.000911581-0.0094079j -0.00525841-0.0010119j 0.00229417+0.00620734j -0.0126026+0.00470694j 0.00357002-0.00615818j -0.004491+0.00435142j 0.00775143-0.0158699j -0.00379663-0.00507792j -0.0104923+0.00598912j -0.00378161+0.0133748j 0.0030189-0.00206128j -0.00440179+0.00736555j -0.00165211+0.0115868j -0.00239534-0.00321164j 0.00694802+0.00473416j 0.0115099-0.00594107j 0.00863014-0.00331154j 0.00239473-0.0117106j 0.000561802-0.0119102j 0.0047019+0.0031051j -0.00373613-0.0116253j -0.00680682+0.0100203j 0.00366317+0.0039791j 0.00595255+0.00276646j 0.00234423+0.00445438j 0.00341346-0.00268757j -0.00327743-0.00359513j 0.00129387-0.00501924j -0.00972786-0.00993814j -0.0220872-0.00404021j 0.0086158+0.000775683j -0.0161731+0.00969373j -0.0138418-0.00573575j -0.0192763+0.000265189j 0.00218187+0.00155153j 0.0106303+0.0119673j -0.0039156-0.00217417j 0.00164719-0.0119513j -0.00875506+0.00947782j -0.0252529+0.0168455j 0.000142642-0.00932843j 0.00872481-0.000262748j 0.000438501-0.00586956j -0.0123193-0.00880384j -0.000378135-0.00362057j -0.00597402+0.0159264j -0.0109204+0.0134836j 0.0282591-0.00169448j 0.00518321+0.00415013j -0.00333365-0.0125591j 0.0203821+0.00634939j -0.032001-0.00631679j 0.00421692+0.0176011j 0.0102066-0.0018763j -0.0149243-0.0135038j 0.0044062-0.0148863j -0.0106362-0.00225185j 0.00247995-0.0335944j -0.011294+0.0095054j 0.0146246+0.00564258j -0.000267907-0.00420608j -0.00218261-0.018547j -0.00665094+0.0108434j -0.0110566+0.00500638j -0.0321167+0.00243009j 0.00805872-0.00748041j 0.0294764-0.0205381j -0.002014+0.0122372j -0.000951753-0.00835294j 0.0102465+0.0170329j 0.0295752-0.0151624j 0.0386969-0.0178188j -0.00859398-0.00644911j -0.000987489-0.00823312j 0.00461653-0.0205372j 0.0335166-0.0301134j -0.0232372-0.0293515j -0.0239688+0.00258329j -0.015033+0.031578j -0.0347683+0.0489989j 0.0789343-0.0389071j 0.00651542+0.0852193j 0.0332018-0.0114427j 0.00628538-0.0417962j -0.0226297-0.0613904j 0.00767343+0.0351691j 0.0243231-0.0436546j 0.0199601-0.00418671j 0.0145791+0.00298864j 0.00206026-0.0402984j -0.0116166-0.0152765j 0.00336074+0.0428899j 0.0512621-0.00894436j -0.010556-0.0449965j -0.0094959+0.0201022j 0.0241897-0.0289744j 0.0199586+0.031038j -0.0257112+0.0031787j -0.0435989-0.0228557j 0.0195527-0.100415j 0.0335019+0.103791j 0.0335587-0.591039j 0.12142+0.0118133j 0.0729854-0.0396797j -0.0409607+0.00957703j -0.600018-0.0371867j 0.00937403+0.172942j 
-0.00744088-0.0017099j -0.00823288+0.00363634j -0.00607915+0.00161009j -0.00341726-0.00663777j -0.00246958+0.00970206j 0.0150948+0.0152535j 0.0029494-0.00150585j -0.0041939+0.00779723j 0.00850111-0.00397762j -0.00899972+0.00182489j -0.00855164+0.000247662j -0.00731766+0.00301065j 0.0149801-0.00278735j 0.0135347-0.0228311j 0.0029548-0.00210358j -0.00620739-0.0110929j 0.00163876+0.0118038j 0.00826145+0.00807526j 0.00478695+0.0102547j -0.00344783+0.00753095j 0.0177955+0.00369764j 0.00296737+0.00782794j 0.0119408-0.00964511j 0.00269666+0.00400265j 0.00825802+0.000149079j 0.0238595+0.0123332j -0.000540665+0.00524051j -0.0126051-0.000887548j -0.0222714+0.00212175j -0.00398115+0.00984648j -0.00729246+0.000236399j -0.0204681-0.00064336j 0.0103899+0.00118365j -0.00538945+0.00909367j 3.67487e-05-0.014536j 0.00250177-0.00524699j -0.0118129+0.0223444j 0.0110614-0.00458731j 0.00247582+0.00110793j 0.00761384-0.000626801j 0.0307082-0.000527094j 0.0381223-0.00393094j 0.00954643-0.0194314j -0.0053235+0.00172863j 0.00479789-0.0108563j -0.00456714-0.00161653j 0.00060552+0.00241909j -0.0125639+0.0300725j 0.0125039+0.00601296j -0.0122709+0.00175541j 0.0144848-0.00855679j -0.0176241-0.00243628j 1.50396e-05-0.0116231j 0.00617399-0.0158475j -0.0292625+0.0107005j -0.00688539-0.000368479j -0.0105507-0.00798819j -0.0249656-0.00632809j -0.00677708+0.0119095j 0.0342607-0.00350849j 0.00113586+0.0081052j 0.000971057+0.0190154j -0.0125808+0.0146256j 0.0174335+0.00340058j -0.0276301+0.0213526j 0.0084001+0.0102812j -0.0175942-0.00762836j 0.00325208-0.0246838j 0.0181102+0.0208264j 0.0338072+0.0112846j -0.00194125+0.00564094j -0.0077032+0.00208514j 0.0033506-0.00323345j -0.000435551-0.0524063j -0.0219941-0.0137453j 0.01565+0.00482955j 0.00881816-4.03293e-05j -0.0135195-0.00866918j 0.0139664-0.00811495j 0.0333083-0.00176647j 0.0194181+0.00798051j 0.00892402+0.0231201j 0.00773356-0.00132869j -0.00587402+0.0152283j 0.00444854+0.041726j 0.0081375+0.0177174j -0.00119512-0.0122616j -0.0256233+0.0129j 0.00480426-0.020227j 0.0168715-0.0430683j 0.0474222-0.0643032j -0.0352974+0.0414257j -0.0431076+0.0366248j -0.034631+0.0278939j -0.0187448+0.0392495j -0.0264299+0.0178186j -0.016036+0.014531j 0.000428649-0.0426108j 0.0700148-0.0398517j 0.00514051+0.0469454j 0.0166603+0.0340106j -0.0117017-0.0127332j 0.00267344-0.0102409j 0.0174876+0.018634j 0.0104129+0.0285046j -0.0213599-0.00170708j 0.028192-0.00461946j 0.0401684+0.0332659j -0.0447369+0.0414671j 0.0268286+0.0074699j -0.0247716-0.0184702j 0.00305807-0.0200845j -0.00142291-0.0183066j -0.0349096+0.0369326j 0.0350814+0.00905089j 0.012624+0.0189452j 0.00877384+0.0350114j 0.0304372+0.0737722j 0.0796573+0.0948972j 0.0672705+0.182519j -0.0611335+0.528892j 0.0751148-0.0770681j -0.0998516+0.103354j -0.0845459+0.00911743j -0.0815489+0.0232421j -0.00779302+0.0239516j 0.0772946-0.034874j 0.09081-0.165863j 0.586336+0.0956878j -0.0253647-0.00556871j -0.0264089-0.00676674j 
0.00812048-0.00173075j -0.00437515-0.000839612j 0.00261847+0.00695447j 2.36612e-05-0.00114631j -0.0205982-0.00984158j -0.00735225+0.00729765j 0.00709648+0.000252118j -0.00594775-0.000905036j 0.000516464+0.00830105j -0.00177882-0.0055899j 0.000624077-0.0130806j 0.0015047-0.0112857j -0.000632818+0.00906517j 0.0212182+0.00606006j -0.00471834+0.00743238j 0.00179245+0.00953623j 0.0038707+0.00618373j -0.00725549+0.00685771j 0.00670119+0.0133934j 0.00683544-0.0118944j -0.00421767-0.00428185j 0.00658747+0.0126736j 0.00511973+0.000717379j -0.0234087+0.00137456j -0.00462262+0.00288729j 0.00382916+0.0113374j -0.00188674-0.00625458j 0.00482199+0.00799114j 0.00628164-0.00655487j 0.0111806-0.0176097j 0.00321542-0.0104359j 0.010978-0.00327804j -0.00458234-0.0176535j -0.0097038-0.00788227j -0.00101122+0.0153516j 0.00149158+0.0182864j 0.00332279-0.0045086j -0.00172614+0.00720997j 0.00475947+0.00277228j -0.0104694+0.0191491j -0.0101041+0.0266814j -0.0162241+0.0101686j 0.00130772-0.0041862j -0.0202541-0.0124463j -0.0183188-0.00176996j -0.000533603+0.00359413j 0.00271714+0.00440466j -0.0261793+0.00500722j -0.0395496+0.00957652j -0.0241193+0.00145851j -0.0244017+0.00626289j -0.000864503-0.00902556j 0.0252449-0.00627638j 0.0399086-0.00207227j -0.0010308-0.0188984j -0.0180029+0.00567405j 0.00957072-0.0137775j 0.0107066-0.0160334j -0.0420943+0.0157009j -0.00759703+0.0228863j 0.0275421-0.0120771j -0.0329197-0.00432995j -0.00699301-0.0120743j -0.000252879+0.0127114j -0.00755286-0.023256j 0.00619115+0.00687532j 0.00893526-0.00876465j 0.0318987-0.00441829j -0.029813+0.0172368j -0.00241591+0.0126106j -0.00884763+0.00450997j 0.0193636-0.0302459j -0.00433656+0.0184932j 0.0716316-0.0230589j 0.0519094-0.0524353j -0.0303182+0.0243407j -0.0270092+0.0241756j -0.0109842-0.00207513j 0.0161204+0.013349j -0.0219231+0.0153082j -0.0330244+0.0290812j 0.00263619-0.0184366j -0.00766766+0.0131714j -0.042022+0.00601309j -0.0456081+0.0307428j -0.0099405+0.00580537j 0.00905829+0.00509208j -0.00434389-0.00790946j -0.00146495+0.0185714j 0.0271153-0.0108407j 0.0481247+0.0355622j 0.00224224-0.0532079j -0.00601964-0.0379009j -0.0266819-0.0500802j -0.0639151+0.0118755j -0.0424972-0.0290121j -0.00267792-0.018957j 0.0187172+0.016913j 0.0138002+0.0619119j -0.0489473+0.00505145j -0.046806+0.0133874j 0.0146851-0.0278096j -0.0139637-0.0157659j -0.0107241+0.0438445j -0.0262768+0.0115458j 0.0115531-0.0180754j -0.0143606-0.00297561j -0.0229383+0.0419375j 0.0302021-0.0315648j -0.0183047-0.00593832j 0.0303399-0.021155j 0.0206949-0.0261146j -0.00413421+0.00712583j -0.0310683-0.0247418j 0.00959884+0.0839382j -0.00312465+0.00754552j 0.0160143+0.0453463j -0.0436459+0.0916018j 0.00289128+0.164382j -0.056976+0.501539j -0.0915143-0.215839j -0.0329394+0.0640136j -0.119616+0.068254j -0.0126283+0.0378721j -0.0933171+0.0722327j 0.0365824-0.0324883j -0.056414-0.0370693j -0.598282-0.0753815j 0.0749483-0.136598j -0.0243624-0.00588319j 0.0107088-0.000456323j 
-0.000238296+0.000350281j -0.00033658-0.00198954j -0.0049401-0.00468528j -0.0188465-0.000108382j -0.00203458-0.00393752j 0.00549101+0.00684111j 0.00336602+0.00533112j -0.00353527+0.0128429j -0.018276-0.00537031j -0.00598966-0.00419556j 0.0058081+0.0146114j -0.00462709+0.0139439j -0.00541161+0.00525161j -0.0155017+0.00220812j 0.00975601-0.0158475j -0.00289574-0.0109185j -0.00199528-0.0147193j 0.028952-0.00258326j 0.0169951-0.0194554j 0.0153573+0.00385565j 0.0276483+0.0222361j -0.0126633+0.0176042j 0.0199597+0.0160737j 0.00673195+0.00224613j 0.00427369+0.0116982j 0.0016245-0.0136208j -0.0214721+0.0258897j 0.0196333-0.0113278j -7.8805e-05-0.00240165j -0.00741394+0.0118251j 0.00866726-0.0273998j -0.0273984+0.0047236j -0.00256084+0.00876514j 0.0185069+0.0196932j -0.0050549+0.025947j -0.003402+0.00241237j -0.000799473-0.00469725j -0.00119948-0.00227074j 0.0124626-0.0124093j -0.0118271+0.00585953j 0.0283841-0.0142484j 0.0367931-0.0112441j -0.0107379-0.00617463j 0.00250655-0.0147803j 0.0284689-0.00920383j 0.0250374-0.00577691j 0.0205202+0.000618955j 0.0108423-0.0023948j 0.0255341-0.00730056j -0.0270063+0.0174263j -0.019875+0.00331324j 0.00551125+0.0159673j -0.0230333+0.0265419j -0.0223021-0.00121472j 0.0180485-0.00930757j -0.0120107-0.0023138j 0.0377119-0.00472455j 0.000190297+0.027933j 0.00165961+0.00485081j 0.0123096-0.0207441j -0.00517402-0.0122838j -0.0215823+0.0241491j -0.030889-0.00242627j 0.0259616+0.00216046j 0.0171352+0.00374667j 0.0318159-0.0100081j 0.0261357+0.00487398j -0.0118319+0.00652826j -0.0217504+0.0159137j -0.0504397+0.0562517j -0.0293708+0.0362457j 0.00109668-0.0133754j -0.0357215-0.0101708j -0.00751441-0.0437478j -0.00610479-0.011267j -0.0199131+0.0267735j -0.0209362-0.0307265j 0.0315905-0.0152059j 0.0527947-0.0233178j -0.0786346+0.015034j 0.0256419+0.0172156j -0.0176609+0.0313844j 0.00624036-0.00366494j 0.00551192-0.011288j 0.0186526+0.00192039j 0.00569729+0.0252502j -0.0317005-0.00192523j -0.0299688+0.0309282j -0.0125974-0.0328426j 0.0520211-0.043916j 0.047397-0.0471025j 0.00834379+0.0219238j 0.00247684+0.0414244j 0.0134011-0.00560448j 0.0244642+0.00443965j -0.0325625+0.018377j 0.0582187+0.00183241j -0.0612575+0.0217595j 0.0111502+0.00730217j -0.0499885+0.0807843j 0.0475927+0.0883468j 0.00650498-0.0199174j 0.0549094+0.0424365j -0.0183488+0.0393752j -0.0497341+0.0182075j -0.0276217-0.103043j 0.0125463+0.0150739j -0.00632217+0.0248926j -2.48675e-05-0.0871137j 0.0316176-0.010618j 0.0198364-0.0553944j 0.0015904-0.0503136j 0.0449029-0.0713851j 0.0478539-0.123066j 0.0149221-0.442572j 0.0420755-0.283751j 0.0446827-0.0397384j -0.00730644-0.0607003j -0.0271577+0.0856302j 0.0877406+0.0408625j 0.0475253-0.0685286j 0.0673744-0.129891j -0.00324974+0.0245792j 0.0838731-0.0784475j -0.582727-0.0975518j -0.11605-0.011297j 0.0848266+0.00151748j 0.0606078-0.0138583j -0.0386852-0.00753638j 0.0070749-0.0123281j 0.0150171+0.00373259j 
0.00434896-0.00305842j -0.0140532+0.000103798j -0.00758847-0.00480336j -0.000488761+0.00259487j -0.00476425+0.00965201j 0.0154316+0.0122278j -0.00786179+0.0097051j 0.00845308-0.00944458j -0.0154401-0.00812724j 0.0204513+0.00327538j -0.00356801+0.0220781j 0.000551206-0.00212635j 0.0184593+0.016212j 0.00822728+0.00706756j -0.0109848-0.0114152j 0.0118923+0.012397j -0.0120928+0.00307347j 0.000215066-0.00558346j -0.00571266+0.00156927j 0.00958098+0.0183011j 0.0111743-0.0134748j 0.0133362+0.00083024j -0.00180425-0.00125581j -0.000719623+0.0103312j -0.00260994+0.0169171j 0.0150667+0.00214164j 0.022418+0.0152933j 0.00622743-0.00971459j -0.0016161-0.00109665j 0.0208077+0.00793634j 0.00990278-0.00652281j -0.0447517+0.0208364j -0.00973789-0.00702441j -0.00917872-0.00926214j 0.0106713+0.00593557j -0.00375451-0.00407769j -0.0150259+0.0118727j -0.00278033-0.00525846j -0.00429656+0.00490565j 0.0158966+0.0172331j 0.0338946-0.00295946j -0.016098-0.00642712j -0.0097635+0.00452943j -0.025889-0.00316897j 0.0137438-0.0122611j 0.0146754+0.0198384j -0.0356319+0.0262758j -0.0132334-0.0115113j 0.0531498-0.0398852j 0.0257024-0.0186717j -0.0183969-0.0111193j 0.0221016+0.00524252j 0.0054016+0.0155923j -0.0746598+0.0279072j 0.0365501-0.0177014j -0.0164963-6.26178e-05j 0.00476836+0.00879498j 0.00696048+0.0352215j 0.00502221-0.0271934j -0.000364495-0.000859523j 0.0133299-0.00292447j -0.0351243+0.0134969j -0.00189566+0.0222695j 0.0367833-0.0068063j -0.000416235-0.00926209j -0.0140971+0.0171589j -0.0105714-0.0106951j 0.0125648+0.026959j -0.027853-0.0308656j -0.00649904+0.0304086j 0.0240689+0.0221581j -0.0470636+0.015734j -0.0152102+0.00305847j -0.0203298+0.0228389j 0.0170183+0.0140308j 0.035249+0.0174275j -0.0865627+0.0021584j 0.0311203-0.0564604j -0.0352105+0.0138387j 0.0256354-0.0158457j 0.030549-0.048034j 0.070287+0.0192719j -0.0182946+0.00456894j -0.0218881-0.0508325j -0.0213634+0.0250603j 0.0538968+0.0110113j -0.0396715+0.0204934j -0.0140578+0.112991j 0.00957782+0.0265536j 0.00246818-0.0243936j 0.0297629+0.0144385j 0.0119731+0.0258856j 0.0334271-0.00964419j -0.0480733+0.00347744j 0.011877-0.00948041j -0.0287318+0.076457j 0.0245925-0.0327761j 0.0475911+0.0381326j -0.0102217-0.0435969j 0.0246591-0.00916339j -0.0147096-0.00653661j -0.0375536+0.0145311j 0.0143783-0.0317027j -0.0259267-0.0741139j 0.0410291+0.166823j -0.0673309-0.0663496j -0.00304519-0.0365279j -0.0383631+0.0148455j -0.0286705-0.00461549j -0.0107216-0.132388j -0.0826379-0.0241739j 0.017188-0.0887332j 0.0117609+0.108892j 0.0449481-0.424669j -0.100427+0.167966j 0.00635826+0.0181557j 0.0859716-0.131002j -0.00950658-0.163492j 0.106124-0.0279245j -0.0788469+0.0114187j 0.00592361+0.00578413j 0.090386+0.0324024j -0.0790769+0.132194j 0.578554+0.0888282j 0.068053-0.0635227j -0.0878977-0.0157871j -0.0863296-0.00497447j 0.00222808+0.0270745j 0.0512852+0.0146586j -0.0212577-0.00783903j 0.00348351-0.00751414j 
0.0163023+0.00284053j -0.00180298-0.00197678j 0.00676842+0.00480289j -0.00915172-0.00700284j -0.0298041-0.0199542j -0.0167077+0.00479283j 0.00642935-0.0077686j 0.0181891+0.0149177j -0.0126003-0.00311617j 0.0136344+0.00417302j 0.00120129-0.0038496j 0.0107817+0.0022748j -0.00436093-0.00471053j 0.0168221+0.00642442j -0.00199269-0.0108613j -0.00768232-0.00877941j 0.00297138-0.012484j 0.00323133+0.0157138j 0.0117318-0.00473528j -0.00933514-0.0159598j -0.00607611+0.0275428j -0.00476255+0.00264129j -0.00276948+0.0156531j -0.0292254-0.0121607j -0.00975974-0.0218037j 0.0180873-0.00200618j 0.00392803-0.00141784j -0.000160751+0.0353829j -0.015996+0.01637j 0.00768538+0.00504781j -0.0310645+0.00193616j -0.00858131-0.0112325j -0.0144779+0.00101359j 0.005391-0.00396058j 0.0319625-0.00421204j 0.00438376+0.00184506j -0.0233395+0.0391958j 0.0326145-0.0126225j -0.0202198-0.00616084j 0.00934707-0.0176802j 0.0023494-0.0066714j -0.0286147-0.00657031j 0.0235068-0.0153219j -0.0182697+0.00718014j 0.0276582+0.0184056j 0.00287506+0.00755274j -0.0107506-0.00935892j -0.00857199+0.00265405j -0.0143404-0.00773575j -0.037677+0.0157893j -0.0428422+0.027372j 0.00137066+0.0226418j -0.0188725+0.0210153j -0.00393161-0.0342791j 0.0252919+0.0111311j -0.00409915+0.00573914j 0.0113414+0.000724226j 0.00254005+0.0130458j 0.0568102-0.0386798j -0.0359139+0.000352269j -0.00101755+0.0340202j -0.00144512-0.02013j 0.0231859+0.0357346j -0.00313665+0.00557852j 0.0295326+0.0097386j -0.00771879-0.0163358j 0.0331432-0.0512677j -0.0227896+0.0267492j 0.0830628-0.029303j -0.0352679-0.0703211j -0.0499507+0.0378125j -0.0223533-0.0219627j -0.00565914+0.00194413j -0.025683+0.0334135j -0.0616333+0.0245934j 0.0413457+0.0486642j -0.0277218+0.0165994j 0.0772696-0.014945j 0.049788+0.0153802j 0.0122043-0.0229513j 0.019194+0.0290903j 0.0497332+0.0100332j 0.0503827-0.0241232j 0.0304482-0.00437718j -0.0296631+0.0147376j 0.0192179+0.0412292j 0.0590372-0.054928j -0.066951-0.038915j 0.0150782+0.0268582j 0.0199324+0.0224257j -0.0202138+0.0240368j -0.00660207-0.0116508j -0.0292865-0.00372367j 0.0178297-0.0254298j -0.102653+0.0443119j -0.0825295-0.0562816j -0.00731099+0.016056j 0.0302503+0.0822754j 0.00138789-0.0106389j -0.0329415-0.0436929j -0.0253995-0.047536j 0.0460857+0.03191j -0.0434626+0.0307638j 0.0153059-0.0837813j -0.01675-0.0423118j 0.0452474-0.129922j -0.0513636+0.0131688j -0.0145497-0.0299744j 0.0391342-0.0154599j 0.023991-0.0330696j -0.0200257-0.146135j -0.0231634+0.360701j -0.0625043+0.335888j 0.0562323+0.00877024j 0.0642912-0.0861271j -0.0823507-0.00983631j 0.0564624+0.00650344j 0.088528+0.0173307j 0.0823062-0.0565554j -0.160268-0.0109038j -0.111067+0.0330728j -0.100877+0.0609472j 0.549232+0.0998167j 0.0672075-0.107791j -0.0377344+0.0398248j -0.0361902-0.010138j 0.105338+0.00502217j -0.0784455-0.0135496j 0.0595445+0.0136515j 0.00688178-0.00547632j 0.0091468+0.00477071j 
-0.00209806+0.0010573j -0.00774228-0.000444615j 0.00128326+0.000933771j -0.0115429-0.00334679j -0.00662106+0.0016244j 0.0151197+0.00927264j 0.0118139+0.000256463j -0.0199184+0.00284324j 0.0133334-0.00304713j 0.0117942+0.00496961j -0.0217943-0.00778823j 0.00719705-0.00516428j -0.00722614+0.00681391j 0.00139846-0.0146053j -0.0191443-0.00711408j 0.0107229-0.00167905j 0.0201067-0.00285349j 0.0239827-0.00368347j 0.0214046+0.0162612j 0.0343518+0.00435663j 0.0461646+0.00270778j 0.0211361-0.00924426j 0.0269877+0.00921665j -0.0193792-0.00929917j 0.00165729-0.0221129j 0.0306374-0.03213j -0.00755064-0.0106259j 0.0394598-0.00237086j 0.0536295+0.0100953j 0.0243986-0.00499957j 0.0537829-0.011318j -0.0131717-0.00979936j -0.00580075+0.0106899j -0.0211996+0.00763972j -0.00727553-0.00198379j 0.0106881-0.000933027j 0.0176263+0.010573j 0.0169021-0.0107939j 0.0238678+0.0130141j -0.0221946-0.0072843j 0.0332026-0.0132635j 0.0240725-0.0105212j 0.0236732+0.00162229j -0.0347403-0.00452876j -0.0140614-0.00286728j -0.0205332+0.0154875j -0.0317069+0.0110543j -0.0357595+0.0299569j -0.0933864+0.0276265j 0.00306788+0.00609509j -0.047009-0.010737j -0.00299255-0.00372119j -0.0117357+0.0140599j 0.0259531+0.00228769j -0.0343965+0.0192474j 0.0204727-0.00636092j -0.0125253+0.00964041j 0.0154096-0.037395j -0.043201-0.0851243j 0.0465866-0.00509545j -0.0194973+0.0208379j -0.0232409-0.0125231j -0.0189914+0.0137676j -0.0328585-0.015013j 0.00341242+0.0306776j 0.00925156+0.010099j -0.0126007-0.0101453j -0.00497895-0.00850928j -0.0793467-0.00177107j -0.0298009-0.0210227j 0.0155213-0.0122822j 0.0273125+0.0277492j -0.0575238-0.0320047j 0.0834181+0.0146526j 0.00961263-0.0264238j 0.100961-0.0674561j -0.0140974-0.0118396j 0.0150621-0.0378643j 0.0483567+0.0181816j 0.00369468-0.087947j -0.0234624+0.0524495j -0.0124906-0.0358505j -0.0180683-0.0246036j 0.0359729+0.00354316j -0.0300076+0.0337688j 0.0108945-0.0251408j -0.0112909+0.0206975j -0.0299258+0.0166813j -0.0272393+0.0321968j 0.0279882+0.0717504j 0.0225572+0.0083639j 0.0714933-0.0180573j -0.00804681+0.0273906j -0.0199888+0.0279887j 0.0528404+0.0357852j 0.00193742+0.0422074j -0.0131595+0.0259687j 0.0142495-0.0148898j 0.0433747+0.0367733j -0.0117424-0.0806119j -0.0257258+0.0732465j -0.0178877-0.0108353j 0.0107972+0.0523462j 0.000473856-0.00184517j -0.0123227-0.094237j -0.064807-0.122798j 0.0111139+0.0412286j -0.0358397+0.0194015j 0.0440222-0.174259j -0.0288807+0.0760859j -0.0590128+0.0992202j -0.005018+0.259009j 0.0855226-0.28138j 0.0339187-0.155597j 0.105859-0.0161793j 0.0391025+0.160032j 0.0163013-0.00884978j 0.00798341+0.11989j -0.0244679-0.103174j 0.0531889-0.0213412j -0.0721624-0.0153999j -0.610261-0.0593782j -0.113817+0.0625508j 0.0818595+0.0595843j -0.0400456+0.0498529j -0.0454539+0.0125112j -0.031387-0.02354j -0.00285481-0.00442042j 0.0241869+0.0203312j -0.00256504-0.0013243j 0.00128689-0.0050988j 
