0.0512088+0.0104762j 0.0426367-0.0100098j 0.0309465-0.00975545j -0.0688536-0.00685533j 0.0123057+0.00228702j 0.0219681-0.0137327j 0.0163328-0.000448842j -0.0512898+0.00568472j 0.0104568-0.00117577j -0.00824003-0.00919447j 0.0948342+0.000851419j -0.0339249+0.00118918j 0.000748673-0.00207427j 0.00241008-0.00480645j -0.0345567-0.00313668j -0.00355521+0.000659691j 0.0255585-0.00816545j -0.0178002-0.010834j 0.000322563-0.000424679j 0.0302876+0.0101358j 0.118361-0.00114695j 0.250019+0.00435823j 0.124981-0.0226839j -0.0993157-0.0208422j 0.306196-0.00751316j 0.0996321+0.00559374j -0.0673674+0.000349497j 0.0582754-0.0145322j -0.0462641+0.00681264j 0.0612528-0.00284857j -0.0564537+0.012072j 0.00581964-0.000661511j 0.0182027+0.00650411j -0.0615568+0.0242308j 0.0384876-0.0157005j -0.00930468+0.010884j 0.0172457-0.00802511j -0.0512343+0.0134848j -0.00874369-0.018825j -0.0279495+0.0132902j -0.0307257-0.0114899j -0.0750417+0.0092676j -0.00432978+0.0055663j 0.00511945+0.014601j -0.00287758-0.00603743j -0.0292067+0.0102624j 0.0262257-0.0265139j 0.0408766+0.0313314j 0.0252463-0.00366459j -0.0665643+0.0231765j -0.0605778+0.0145919j -0.0251399+0.000348378j -0.0306629-0.00149983j 0.126823-0.0179172j -0.0353771-0.106548j 0.0292021-0.000838349j 0.175609-0.033859j 0.0576343+0.0578254j -0.00176701-0.0257986j 0.0663481+0.00913899j -0.055332+0.0394835j -0.0174537+0.0372021j -0.114339+0.036718j -0.0351675+0.00678717j 0.0784612-0.00347077j 0.00432109+0.0114319j 0.0310566-0.00947999j -0.0265292+0.0101346j -0.00949824+0.00364613j -0.0358168+0.00457425j -0.0560968-0.0188391j -0.044789+0.00431825j -0.057445+0.0178458j -0.0110394+0.0191044j 0.0239643+0.0103804j 0.000921352-0.00952763j 0.0518059-0.00935732j 0.0105986+0.0128188j 0.00112402-0.0166136j 0.010474-0.0185194j -0.0159155-0.0128286j -0.0323881-0.014632j 0.00812065+0.00140441j 0.00361594+0.00285458j -0.025213+0.0147024j 0.0218835-0.00110266j -0.0440594+0.0106817j -0.00508092+0.000713957j -0.00345541+0.0057374j -0.00952841+0.00951826j -0.00799246+0.00624007j 0.0241231+0.00957453j 0.00109942-0.0117559j 0.0151611-0.0145768j -0.0152595+0.0134344j 0.017626-0.0143396j -0.00788598-0.00407301j -0.0287701+0.00640962j -0.0216164+0.00256528j -0.0102859-0.00762491j -0.0430277+0.0066054j 0.00191318-0.00119839j 0.025405-0.00615741j 0.00646565-0.00232298j 0.0438489-0.0086912j -0.01508+0.00327138j 0.00869394+0.0026576j 0.0292472+0.00116424j -0.0415802+0.00726322j -0.0119735+0.00214514j 0.00408035+0.00792106j 0.00473768+0.00478274j -0.00515796-0.00777865j 0.0112269+0.000598905j -0.00333724-0.00408655j 0.020095-0.00924721j -0.0043508+0.0013288j -0.0296045+0.0110666j 0.00479243+0.012858j 0.0332211-0.00611961j -0.00104473+0.0173645j 0.0378893+0.00753222j -0.0179395+0.00483974j 0.00107467+0.00515866j 0.0165475-0.01527j 0.0203088+0.0235913j 0.00116303-0.00269385j -0.00957459+0.00971408j 0.07978+0.000192224j -0.0343503+0.0156085j -0.00307269-0.133825j 0.104117+0.00931057j 0.00359052+0.0511445j -0.0788665+0.0153105j 0.0248017+0.0815431j 0.0916113-0.019774j 
0.0442012-0.0101553j -0.052508-0.0113195j -0.0731231-0.00595774j -0.0528105+0.00996319j 0.0368652-0.00867754j -0.00793097-0.00504491j -0.0225493-0.0120958j -0.00634683+0.00668735j -0.0304785+0.00402656j -0.0434308+0.000197549j 0.0608815-0.00879292j -0.00264394+0.0010308j -0.0523451+0.000703916j -0.0182584+0.000630412j -0.00943861+0.00557538j -0.0177765-0.00103907j -0.0658089+0.000234303j -0.0837377+0.000492698j -0.0136434+0.00138428j 0.0339534-0.00923207j 0.0819787-0.0059124j -0.0056814-0.0168624j -0.260498-0.019087j -0.198429+0.0141662j -0.104741-0.0113883j 0.274298-0.00685625j 0.00600861-0.0056265j 0.00567635+0.000653724j -0.0919592+0.014444j -0.0551586+0.0101673j 0.0192456-0.00433375j -0.00529786-0.00311952j 0.0408156-0.0152775j 0.0295916+0.00138308j -0.00399412-0.0021958j 0.0251005-0.00339j -0.0174558-0.00586928j -0.0308047+0.0254811j -0.0156618+0.00202821j 0.0593972+0.00473848j 0.0463154-0.00386257j -0.0437183-0.00112112j 0.028693-0.00797629j 0.0386623-0.00789614j -0.0174987+0.00589419j 0.0156791+0.00762761j -0.0551993+0.00402702j 0.0705562-0.0465445j -0.0139158-0.0192327j -0.00754325+0.0599968j -0.0180549-0.000496569j 0.0236251+0.010565j -0.0402113-0.00164245j -0.0576221-0.0491458j -0.170756+0.017426j 0.0371542+0.00821254j -0.0607841-0.0890958j 0.146958-0.0639379j -0.0183059+0.00272276j 0.0819784-0.0220287j 0.0785581+0.00160401j 0.059828+0.00407575j 0.033054+0.0357325j 0.00461847+0.010591j 0.049561-0.0492543j 0.0580617-0.0149988j -0.0182235-0.0128749j 0.0448737-0.00192766j 0.0101211+0.000687784j -0.00175593-0.00117607j -0.0743894+0.0316994j 0.01213+0.0173301j 0.0333051+0.0141155j 0.0537837-0.00202553j 0.0267369-0.0137101j -0.0183028+0.0161232j 0.00213515-0.0119731j 0.0250315-0.00529298j -0.0550756+0.00655919j -0.0189115+0.00331929j -0.0235557+0.00671098j -0.0403436+0.0119584j -0.01197-0.00790931j 0.0337344-0.00286527j 0.0220633+0.00420484j 0.000235896-0.00989857j 0.0228488+0.00857649j 0.00272667+0.000109855j -0.0197822+0.00517959j 0.0187447+0.00541963j 0.0248692+0.00620768j 0.0292878-0.00897893j -0.0369592+0.00110715j -0.0191683+0.00158514j 0.0253634+0.00294463j -0.00973944-0.00616721j -0.0310598+0.00733883j -0.00570776+0.00817487j -0.00657391+0.00385455j -0.010783+0.00587778j -0.00549527+0.0135993j 0.0148953-0.00123917j 0.0116974-0.00726781j -0.03021+0.00400425j -0.032039-0.00309171j 0.0109144+0.00897511j 0.020822-0.00189627j 0.00417022-0.00564924j -0.0201227-0.00224624j -0.0129856-0.00608303j -0.0259115+0.00944534j -0.0118757+0.0116618j 0.0141211+0.0026008j 0.00724195-0.000475655j -0.0127273+0.00622401j -0.00671594-0.000753502j -0.00692296+0.00460682j 0.010571+0.000947183j 0.0348121-0.0032989j -0.00505048-0.0109932j 0.040044-0.00613337j 0.0134548-0.0302027j 0.0197302+0.00982582j -0.00106544+0.00179563j -0.0209362-0.0260286j 0.0286193+0.00254581j 0.00387817+0.00418051j -0.0681045-0.00490964j -0.0235048+0.0144442j -0.0484795+0.00389302j -0.0973633-0.0111536j 0.000223584-0.13352j 0.0874115-0.0214675j 0.0180538+0.0486199j 0.0921748-0.0185398j -0.022554-0.0812443j 
0.000309893+0.00815862j 0.0299396+0.00148513j 0.044506+0.00227339j 0.0248378-0.00580538j 0.00549337+0.00174133j 0.0225066-0.00207377j 0.0557854+0.00470649j 0.00891844+0.00129169j 0.0221995-0.000580729j -0.0596836-0.00358648j 0.04413+0.00207533j -0.0297701-0.000964278j 0.0411344-0.00129374j -0.00602568-0.000291904j -0.000588631+0.00246425j 0.00529321-0.0014134j 0.0555528+1.39032e-05j -0.0808586-0.00790936j 0.0329355+0.00149357j 0.160789+0.00205504j -0.0665327+0.00596843j 0.0565059+0.00886817j -0.0961245+0.00998132j 0.076913-0.00916241j -0.00329062+0.00516571j -0.0468408+0.00586494j 0.0210565+0.00431652j 0.0350993-0.00268974j 0.00750196+0.00881349j -0.0122652+0.00306828j 0.0140698-0.0138182j 0.0261739+0.00566741j 0.00670674+0.0286263j -0.0106536+0.0242471j -0.0146757+0.0115877j -0.00099006+0.0104405j 0.0155183+0.0135777j 0.0080348+0.00192091j -0.0127684-0.00221536j -0.036871+0.0433519j -0.020202-0.0201717j -0.0172302+0.00980699j -0.0114074-0.00239838j 0.00545399+0.0504057j 0.0216558+0.00313616j 0.00468995+0.00541994j 0.00659606+0.0292737j 0.0062204+0.0230505j 0.00620751+0.0146593j 0.0164208+0.0791998j 0.0210087-0.0363792j 0.001729+0.0117529j 0.0122657-0.0500532j 0.0473456-0.0309928j 0.0298109+0.0411993j 0.0214158-0.0211245j 0.00288782+0.0153984j -0.0367167+0.00738804j -0.0122089+0.000669447j -0.0210257+0.000722001j -0.0101276-0.00253794j -0.00941968+0.0235932j -0.0123022+0.00780271j 0.00336875-0.0142838j -0.0114921-0.00653986j -0.0015465+0.00658077j -0.00365409-0.00201994j -0.009576-0.00470612j -0.0120889+0.00782834j -0.000224231-0.00186867j 0.0205034-0.00317317j -0.0123154+0.00634938j -0.00640446+0.0046363j -0.0228862+0.00236274j 0.000706052+0.0129348j 0.00703115+0.0105083j -0.00331532+0.00671887j 0.000352727-0.0110775j 0.00918141-0.000720271j 0.0164837+0.00840282j -0.000804281-0.00237319j 0.0110033-0.00591621j 0.00963961+0.00340931j -0.0129846+0.00824312j -0.0142182+0.00216434j -0.000839096-0.00833058j -0.00625693-0.000996774j -0.0154558+0.0183045j 0.00614056-0.003574j -0.00447116-0.0104223j 1.82605e-05+0.00662644j 0.00184479-0.000816332j -0.000301077-0.0024396j 0.0031724-0.018313j -0.0191168-0.00526454j 0.00847723+0.00649974j -0.00346508-0.00874736j 0.00283525-0.0127893j -0.00931846-0.00907721j 0.00258581-0.00196594j 0.0122624+0.000648006j -0.00316467-0.00723533j -0.00777021-0.00835301j -0.00393239+0.0192404j 0.0117351-0.00239805j -0.00477105+0.0156478j -0.00270124+0.0125423j -0.00122261-0.00875831j 0.00352647-0.00997241j -0.000241468-0.0166785j 0.00607675-0.0101733j 4.77236e-05-0.00185232j 0.0121178-0.0247397j -0.0319233-0.00166611j 0.0198241+0.00250057j -0.00788401-0.0113679j -0.00730109-0.0236666j 0.0119178+0.014304j -0.0104236-0.0107787j 0.0375232-0.0153597j -0.024768-0.0208761j 0.0131863+0.0144005j 0.0147673-0.0205631j 0.0181234-0.0166722j 0.00337321+0.0180297j 0.00627829+0.0259181j 0.037363-0.0128999j -0.00615361-0.0151123j -0.00438122+0.000287692j 0.0168029+0.0245421j 0.0228882+0.00570043j 1.13088e-05+0.021974j 0.0118302+0.00456451j 0.00044484+0.0141715j -0.0145602+0.0051108j 0.00532815+0.0126049j 
-0.0318044+0.00311486j 0.0159219+0.0102243j 0.013245+0.00824717j 0.0611782-0.00110815j -0.0265522+0.00342005j 0.0394607+0.00474795j 0.0346294+0.00694854j 0.0175311-0.00431907j -0.00295208-0.00264252j 0.00577091+0.00391671j -0.0452447-0.000614105j 0.0143467+0.000285741j 0.0453503+0.00517414j -0.0296228+0.00493298j -0.00878097+0.00298826j 0.0380364+0.00255894j 0.0571009+0.00395356j 0.0606049+0.0105879j 0.0226018-0.00275485j 0.0962171+0.00106351j -0.172371-0.00213488j -0.0325816+0.0222833j 0.0596839+0.00116814j -0.313603+0.0287768j -0.0149095+0.00533847j -0.0236916-0.0036074j 0.0253223+0.00256249j 0.0235312+0.00196535j 0.0425544-0.0060023j -0.0392616-0.00396268j 0.0254324-0.00521007j 0.0246171-0.00209903j -0.0175694+0.0151836j 0.00337876+0.000455768j -0.00853904+0.0222708j -0.00557939+0.00306169j 0.0145201+0.0170205j -0.0147496-0.0108858j 0.0428986-0.00586482j -0.020279-0.00176474j -0.0352683+0.00191085j 0.0161719+0.00196397j -0.00382091-0.00104369j -0.0242414+0.0284892j -0.0255326+0.0210532j -0.0119272+0.0277053j 0.0150826+0.00600588j 0.0118083+0.0207786j 0.0341156-0.0165341j -0.0493114+0.036284j 0.0434923+0.0293321j 0.0195631-0.0554916j 0.0832555-0.0245051j -0.00596375+0.0887469j -0.0368534-0.0128594j -0.00133466+0.0821241j -0.0374428-0.0779561j -0.0173561-0.00719453j -0.00809425-0.0135095j -0.0341644-0.00375508j 0.010314+0.0177119j -0.0172954+0.0174274j 0.0239077-0.011555j 0.0175869-0.010061j -0.00688422+0.00547036j 0.00364901+0.00663944j 0.00600352-0.00163686j 0.00104078-0.0024168j -0.0155713+0.00972549j 0.0207015-0.0048138j 0.00897484+0.000508938j 0.00118672-0.00757665j 0.0138562-0.00957152j -0.00511123-0.0028125j 0.00160977+0.00690143j 0.00160333-0.00307682j -0.00764523+0.0128532j 0.00485741-0.00934901j 0.00821526+0.00434901j -0.00636496+0.00162399j 0.00439582+0.00679946j 0.00405296-0.00511284j -0.00259574-0.00191687j -0.00297212+0.00752997j -0.000592591-0.00638004j -0.00368368+0.00914459j 0.00766363-0.00343813j -0.00260982+0.00694656j 0.0108301-0.0045863j 0.0156401-0.000953655j 0.0175866-0.0046665j 0.00218573-0.00363734j -0.00723647+0.00423329j -0.0152813-0.00982557j -0.00345817-0.00442555j -0.00666168+0.00364926j -0.00200281-0.00740564j 0.0172855-0.0139947j -0.00177732-0.000131684j 0.0330601-0.0117381j 0.0170649-0.0114917j 0.0103497-0.00529836j -0.0249361+0.00612826j -0.00500447+0.00362138j -0.0200559+0.00294554j -0.00120082-0.00726514j -0.0166508+0.0115704j -0.00617778-0.00198862j 0.00805777-0.000150486j 0.000261083+0.01249j 0.0176432+0.0133398j 0.00689728+0.0263292j 0.0132966-0.00510136j 0.00306406+0.00668262j 0.0275637-0.0123532j 0.00345062+0.00464803j -0.00214721+0.0162376j -0.00192346+0.0128718j 0.0263647+0.012313j -0.0245873+0.0059092j -0.00586431-0.00399216j -0.0026231-0.0057225j 0.0125447+0.0140621j 0.0497079+0.0217302j 0.000846644+0.0687213j -0.0314883+0.00244245j -0.0166307+0.0569384j 0.0343742-0.0169665j 0.0049449+0.00493122j -0.0443142+0.00495005j 0.00270577+0.0265165j -0.0240847-0.00656339j 0.0305329+0.0325811j -0.0217319+0.00982445j -0.00816433-0.0104666j -0.0128881+0.007829j 
0.0146852+0.0080976j 0.0281888-0.00270035j 0.023098-0.00209132j -0.0128543+0.00094727j -0.0212859-0.00417784j -0.0659374-0.00781254j 0.0303752+0.00603414j -0.00786136+0.0114277j 0.0245608+0.00293723j -0.005117+2.23303e-05j 0.0348736-0.00157847j -0.0357253-0.00116961j -0.0511604-0.0136079j 0.0833242-0.00429025j 0.0115481+0.0125602j -0.0479638-0.00632533j -0.0375651+3.40326e-06j -0.12177-0.000913244j -0.0076019-0.000850509j 0.144285-0.00345845j -0.106948+0.00194879j -0.0836954+0.0189878j 0.0693047-0.00676938j -0.0658386-0.00309355j 0.00469472+0.0033182j -0.0252549-0.00166716j 0.0328335-0.0090297j 0.0420758-0.0112214j -0.00064524-0.00675411j -0.00983097+0.0010695j 0.0287223-0.0123407j 0.0132456-0.00823531j 0.0102288-0.00863757j -0.0313097+0.000734009j 0.0150419-0.0322j -0.014341-0.022275j 0.0137473-0.044858j -0.000189036-0.0268502j -0.00382527-0.0164024j -0.0329296+0.0420401j -0.010817-0.010574j -0.0299442+0.0103333j -0.00583647+0.00716119j -0.0171786+0.0231325j -0.00684346+0.0138971j -0.0114383-0.0413075j -0.011417-0.00940309j 0.0258489-0.0631676j 0.0214814-0.0572626j -0.0127012+0.0200922j 0.0196063+0.0167454j -0.00235668-0.0566414j 0.00339535-0.0119793j 0.0541238+0.0430083j -0.000830964-0.00203809j 0.0167117+0.00723078j 0.0310487-0.0180491j -0.00628756-0.00592001j -0.00383827-0.0019682j -0.00368905+0.00434828j -0.0135404-0.00899107j -0.0236503+0.0162939j -0.0216533+0.00266746j 0.00188676-0.00561736j 0.0158796-0.00628435j 0.00160051+0.00608508j 3.95217e-05-0.00187544j -0.0113255-0.00901669j 0.00325481+0.00143341j -0.00772053-0.00980409j 0.00479121+0.00516436j -0.0131149+0.0108228j -0.0188383-0.00533494j -0.00501303+0.00115979j 0.00752057-0.0166088j 0.00301253+0.00257823j -5.39358e-05+0.00457266j -0.00167923+0.00256961j 0.00739359-0.00330411j -0.00323755+0.000559712j 0.00365815-0.00889254j -0.00871799+0.00251556j 0.00589019+0.000639919j -0.00844448-0.0023127j -0.0248075+0.0161639j 0.0171435+0.00132317j -0.0180511-0.00228677j -0.0143989+0.00643405j -0.0074233-0.0283617j 0.00021043-0.0167857j 0.00256387-0.00375506j 0.00395645+0.0112523j -0.0158752-0.00732078j -0.00905469-0.003835j -0.016246-0.011262j 0.0123895-0.00572228j 0.00864427-0.0184952j -0.000559179+0.0220201j 0.00269652+0.0117877j -0.00649055-0.00311922j -0.0220913+0.000127444j -0.000631503-0.01076j 0.0102365-0.00415456j 0.0163798-0.0123289j -0.0185905-0.00548677j -0.0291341+0.0114537j -0.00341239-0.00615013j 0.0255007+0.0333456j 0.00696493+0.00768j -0.0130085+0.00073906j 0.00454948+0.0103083j -0.0115498+0.00621985j -0.0112091-0.00870076j -0.0134743+0.0182487j -0.000724383-0.00238326j 0.0230093-0.00228249j -0.00963567+0.0210538j -0.0121521-0.0191237j 0.0100348-0.00222908j -0.00400661-0.00400862j -0.00728193-0.0162539j -0.00402115+0.0122503j 0.0210221-0.00739834j 0.000778359-0.00639949j 0.0131625+0.0244143j -0.0104641+0.0151893j 0.00465483+0.00112367j 0.0245913+0.00257209j -0.002879+0.0123518j -0.00173524+0.0191656j 0.00825142-0.00707506j 0.0118787+0.0133481j 0.0154884+0.0110547j -0.0169037+0.0149456j -0.00730666+0.00928311j 0.0100638+0.00629351j 
0.0112706+0.00666641j 0.0201068-0.00126988j 0.0149415+0.00564376j 0.0148177+0.00354197j -0.0277805-0.00701976j -0.0606834-0.00523935j -0.0024971+0.00329849j 0.0617537-0.00437699j -0.0094965-0.000136759j 0.0535839-0.00405475j -0.103834-0.00441778j 0.00673006-0.00349205j 0.0426287-0.00410023j -0.00806707-0.00488571j -0.0223856+0.00791169j -0.00258991+0.000541247j -0.0185794+0.0018848j -0.127692-0.0124227j 0.069655+0.00799362j 0.0346221-0.00966528j -0.107726+0.00496738j 0.147301+0.0160515j -0.042035-0.00786494j -0.0377454+0.00589137j -0.0134592+0.00310665j -0.053571+0.000284861j 0.0711322-0.0156937j 0.0429565-0.00529043j -0.0120548-0.00943928j -0.0166921-0.0119753j 0.0253579+0.0156922j 0.0241226-0.0322618j 0.0294179-0.0557508j -0.00333981-0.0268141j 0.00481388+0.00147653j -0.0150451+0.00245363j 0.0190921+0.000860998j 0.00210681-0.0089361j -0.000967679-0.0223721j -0.0106494+0.0107881j -0.0186554-0.0022664j -0.0253535+0.001145j -0.01123+0.0510856j 0.0287837-0.0380692j 0.0145492-0.0258911j 0.0110705-0.00471171j 0.00168553+0.0221351j 0.0221804+0.00390088j 0.0194605+0.0849784j 0.0159042+0.0649761j 0.0275561-0.055223j 0.00999927+0.00571654j 0.0056935-0.0396878j 0.0351432-0.0192554j -0.015409+0.00712826j 0.020739-0.0026846j -0.00949816-0.0126511j -0.00219756-0.00587744j -0.0115993+0.00871662j -0.0187029+0.0113866j 0.00218453-0.0229842j -0.0156564+0.0205437j -0.011571-0.00280868j -3.15385e-05-0.013072j 0.0124053-0.00752569j 0.0131427+0.0172674j -0.0121334-0.00392874j -0.00562918-0.000879382j 0.00792889+0.00430517j -0.00580449-0.00430567j -0.0023097-0.00283879j -0.00959516+0.0198537j 0.0145586+0.00468352j -0.00765675-0.00300243j 0.00749305-0.019835j -0.0113455-0.00327084j -0.00301399-0.00664839j -0.0113296+0.0100756j 0.00329338+0.0163506j -0.014288-0.00365958j 0.00240703-0.0154865j -0.00511593-0.00215534j -0.00533787-0.00631035j -0.00583767+0.0100175j 0.00306284-0.003172j 0.00126234+0.0134701j -0.0109957-0.00162977j -0.00305578+0.00177238j 0.0057894-0.00321332j 0.023062-0.00494844j 0.025612-0.00685044j -0.00405241+0.0159525j -0.00811253+0.00599409j 0.011556+0.00747643j -0.0109851-0.000797502j 0.00286297+0.00706544j 0.00826935+0.0117282j 0.0124575+0.0137615j 0.00258637+0.00550459j -0.00687675+0.00115543j 0.0036458+0.00306616j -0.0177961+0.024701j -0.00468725-0.0177506j 0.0174247-0.00947785j -0.016232+0.0124818j -0.0118805-0.0133364j -0.0175817+0.0019799j 0.00413186-0.0140065j -0.0150431-0.0171858j 0.0112588-0.0182135j -0.00152312-0.0030456j -0.00620003+0.0113045j -2.75972e-05+0.00621313j 0.023714+0.00347291j -0.00523198-0.0299527j -0.0223504+0.00150208j -0.0199626-0.00294691j 0.0209383+0.0200932j 0.00810725+0.0109863j 0.0150299-0.00718303j -0.0190602-0.0161806j 0.00533264+0.0275972j -0.0104828-0.00315277j 0.0304506-0.0128799j 0.00141372+0.0210173j -0.00595309+0.0180883j 0.0117515-0.0171765j 0.00250528-0.0186178j 0.0169726+0.0171203j 0.0200968+0.0156878j 0.00623878+0.00158765j -0.00306552+0.00446471j 0.0302288+0.0019908j -0.00172759+0.0211648j -0.00290807+0.00398308j 0.00355437+0.00260843j 
-0.00883817+0.00971225j 0.0306101+0.00394362j 0.0458932+0.00368995j 0.0329224-0.00715562j -0.0317253+0.00243663j -0.0528724+0.000358537j 0.053404+0.00824686j 0.0227106-0.00307444j 0.00583067+0.00556766j 0.0202907+0.00512475j -0.0718579+0.00166733j 0.0148975-0.000722622j 0.0237288+0.00974785j 0.0849578-0.00343265j 0.00857404-0.00296232j -0.037113-0.00139157j 0.159255-0.00178301j 0.0502838-0.014654j -0.009087+0.00919543j 0.00799042-0.000449365j 0.0954672+0.00981199j 0.0127298+0.00990978j -0.115849+0.00298347j -0.0690866+0.0127029j 0.021924+0.00354981j -0.0501006-0.00368008j 0.0266045-0.00126053j -0.00303689-0.000993383j 0.024658-0.0102164j 0.0101913-0.0129927j 0.0414297-0.00991679j 0.0153045-0.00431848j 0.00820093+0.000977964j -0.0103448-0.00501444j -0.0272621-0.00904228j -0.00859697-0.0215391j 0.00722739-0.030061j -0.0105557+0.01101j -0.00904422+0.0125722j 0.00899101-0.0102502j -0.0345952+0.00323821j -0.0045753+0.00643965j -0.00433393-0.052562j 0.00513914-0.0219369j 0.0289178-0.0220991j -0.0214456-0.0617904j 0.0288488-0.0727886j 0.0116829+0.0373277j 0.0235942+0.00457945j 0.00379673-0.00700353j 0.0153699-0.011849j 0.0324711+0.00490632j 0.0216825-0.0222576j 0.0122163-0.0167834j 0.0193235+0.0204035j 0.011643-1.48887e-05j -0.0222316-0.0290401j -0.0461951-0.00130949j -0.012609-0.00118148j -0.0347784+0.000992676j -0.0107296+0.00219279j -0.0175724+0.0116121j 0.012212+0.00579738j -0.000128012+0.00683955j -0.0156014+0.0150647j -0.00982405+0.00882981j -0.00367751+0.00129494j -0.005199-0.00458494j -0.000745307+0.00207124j 0.00335078-0.00199639j 0.0237224-0.00462807j -0.00720241+0.00138583j -0.00268486-0.00391593j -0.0051272+0.00534861j 0.00438874-0.00856228j -0.00926612-0.00579585j -0.0112675+0.00518228j -0.0183127+0.00181551j 0.00556664-0.00259859j -0.000847769-0.00900973j 0.0120849-0.0125296j 0.00326024+0.0117j -0.000675502-0.0130117j -0.00949304+0.00892409j 0.00770428+0.00301713j 0.00252476+0.00808685j 0.0117342+0.00149586j -0.0102009-0.00798729j -0.00163186+0.00125213j 0.0135-0.00194701j 0.00914598-0.0085885j -0.0236563+0.0049405j 0.00589681-0.00144964j -0.0100176+0.0168166j -0.0144931+0.0148999j -0.00975035-0.00913353j 0.0169328+0.00443529j 0.0186795-0.00493399j 0.0239967-0.0207697j 0.0218945+0.0205402j 0.00775212-0.00634126j 0.00590403-0.0254143j 0.00121308+0.0123234j 0.00881497+0.0211462j 0.0250349+0.0108872j 0.0223634+0.00813687j -0.00907543+0.014679j -0.0090524+0.027437j 0.0164107+0.00513885j -0.0187171-0.0212182j -0.0209626-0.0111247j 0.0166784-0.0117779j 0.00416393+0.00539812j -0.0333839+0.0122711j 0.00836624+0.00163838j 0.0050386+0.00147446j 0.00595288-0.0131326j 0.000670354+0.0288896j -0.00096714-0.0224223j 0.0153179-0.00567068j -0.00942642-0.00175786j -0.00564768-0.0138579j 0.00129994+0.0118962j -0.00101784-0.00742806j 0.00251365+0.0228755j -0.0105914+0.0123216j -0.00185043-0.00576732j -0.0221913-0.00953418j -0.00540838-0.0143176j -0.00476866+0.0114159j 0.0180545+0.01633j -0.00946708+0.00975341j 0.00732215+0.00649442j 0.00655986+0.00951616j -0.0103676-0.00342847j -0.00477895+0.00933059j 
