-0.0144902-0.0188742j -0.0927156-0.00575654j -0.0794116+0.000499461j -0.0840654-0.0109151j -0.15859+0.0219788j 0.136838-0.00932589j -0.131092+0.00508983j 0.0207905+0.0119287j -0.0104471+0.0642925j -0.012747+0.021258j 0.0158703-0.0831061j -0.0255157-0.0149268j -0.0235474-0.0831159j 0.00496669-0.0560479j -0.00701215-0.0194873j -0.00437254-0.0242061j 0.0174241+0.0111649j 0.018514+0.0125118j 0.0173544+0.0103228j 0.0017005+0.00266091j -0.00559923+0.0286113j 0.000710086+0.00297997j -0.0151112+0.00795468j 0.000112623+0.00114578j -0.0268386+0.0131602j -0.0284162-0.0089465j 0.00134332-0.0455379j 0.0158541-0.0308614j 0.0232633+0.00204351j 0.0193781+0.00411971j -0.0333516-0.0206608j 0.00321222-0.00363592j -0.00933565+0.0423472j 0.0111997+0.0244984j -0.0253176+0.00839549j 0.0393682+0.00958549j -0.000131236+0.0118276j -0.00113865+0.00240707j -0.00224449+0.0093722j -0.00769028+0.00848513j 0.0144011+0.003958j 0.018652-0.00163206j -0.01163+0.00578155j 0.00911327-0.00379482j -0.00715725-0.00981722j -0.00189494-0.00758353j -0.0033551-0.0192996j -0.00292599+0.0192478j 0.0181275+0.00590606j 0.00938957+0.000250053j 0.00247834+0.00465563j -0.00284781+0.0161055j 0.00616967+0.00767426j 0.000333907-0.00284501j 0.0063774-0.00922308j 0.0112847+0.00698343j -0.00656994+0.0128816j 0.0316521-0.00890677j 0.00558279-0.0175085j 0.00900816-0.00546931j 0.009452+0.0225497j 0.0116624+0.024971j -0.001477-0.00631593j 0.0108136-0.00862943j -0.00240351+0.0100728j -0.0171466-0.00132701j 0.00278612-0.000441769j -0.00788878-0.0023489j -0.00140487+0.0020861j -0.00117627-0.024143j -0.00767022-0.00497333j 0.00525539-0.00800173j -0.0105637+0.0175254j -0.014658-0.00680941j 0.0211721-0.00177221j 0.00705891+0.00274938j -0.00968458-0.0179694j 0.0290983+0.0172042j 0.000522977+0.00323625j -0.00394865-0.00963297j 0.0043782-0.0202527j 0.00149365-0.00217001j -0.00719007-0.00548066j -0.0063296+0.00129971j 0.00228342+0.000635546j 0.000276532+0.00213711j -0.00493985-0.00515493j -0.00320404-0.00689569j -0.00412917+0.000712545j 0.00355555+0.00305352j 0.003264+0.00450461j -0.000912734-0.000202342j -0.0037878+0.0024091j 0.000573821+0.00820075j 0.00511584-0.0127963j 0.00621864-0.00223146j -0.0123942-0.00362901j -0.00728675+0.0047709j -0.000686761-0.00614383j -0.0115245-0.00492072j 0.00343462-0.00229212j 0.00497914-0.00145205j -0.0112093+0.00233275j -0.00706984+0.00160495j 0.00292298-0.00977514j 0.00983521+0.0102895j 0.00476246+0.00215784j -0.00142268+0.00555765j -0.0105272+0.00309677j -0.00314237-0.00365593j 0.00383328+0.00471897j 0.00969776+0.00364696j -0.0051024+0.00258523j 0.0117493+0.0028052j -0.00986623-0.000504427j -0.00193217+0.0111766j 1.34843e-05+0.00707071j 0.00201434+0.00751122j -0.00434281+0.00789426j -0.00117095+0.00552315j -0.00122097-0.0123806j -0.00393175+0.00173455j -0.00586536+0.00472898j -0.00726324+0.0124978j -0.00108384-0.00600996j 0.00306861-0.0113166j 0.0039056-0.00549544j -0.00557554+0.000138352j 0.000778025+0.00310354j -0.0110996-0.00821589j -0.0066615-0.0108363j 0.000483343-0.00837541j 0.00162831-0.00788851j 0.00779464-0.00120979j -0.0085884+0.005395j 0.00696512+0.00292226j -0.00647553-0.00469375j -0.007014-0.000964474j -0.00114762+0.0114795j -0.0113663-0.00364042j 0.00268657-0.00152125j -0.00560468-0.00525014j 0.00694819+0.0110618j -0.00645051+0.00295456j -0.0134511+0.00309329j -0.00288147-0.000668217j 0.0051604-0.00134776j -0.00605615-0.0085075j -0.00296233+5.60889e-05j -0.00917042+0.00120518j 0.00406318-0.000241565j 0.00255611+0.0103392j 0.00267427-0.00493482j -0.00593824+0.00700968j -0.00300543-0.000723313j -0.00490139+0.00272114j -0.00416698-0.00136299j 0.00210836-0.00835631j 0.00335945-0.00134449j -0.00250432-0.00271352j -0.0110297-0.0034563j 0.00140861-0.0133082j 0.00111418-0.000738588j -0.00440958+0.000214077j -0.00388705-0.00905734j -0.00172373-0.00116077j 0.0141288-0.00272593j -0.00652903-0.00629268j -0.00638039-0.00645233j 0.00420655+0.00717776j 0.0060204-0.00613351j -0.0176066+0.00161898j 0.00225555-0.00902901j -0.00220851+0.0104627j -0.000439733-0.00458443j -0.0126901-0.0115392j 0.0134958+0.00124844j -0.000632897+0.00463208j 0.00492407-0.00622749j -0.000911771+0.00207722j 0.013121+0.00875165j -0.000327078+0.0141034j -0.00417885+0.00592155j 0.00164397+0.0149995j 0.0172264+0.00560475j 0.0158374+0.00414989j 0.00174063-0.0117657j -0.0150406-0.00319481j 0.00129154+0.00681725j 
-0.118325-0.03484j -0.127713+0.0192534j -0.0472986+0.0101562j 0.058228+0.00290287j 0.0200379+0.0125021j -0.0150749-0.00729546j -0.242532+0.0103955j 0.0109337+0.0433887j 0.00959049+0.00934998j 0.0076694+0.0325181j 0.0152269+0.0522049j -0.019887-0.0407453j -0.0270854+0.0352519j 0.0292695-0.0657835j -0.0129306-0.035534j 0.00456669+0.00526334j 0.0338093-0.00606989j -0.00906769-0.00286787j 0.0139603+0.0133445j 0.0227787-0.00387814j -0.0188436+0.0128323j 0.0295852-0.00555056j 0.00219009+0.0136211j 0.0294047-0.0155797j 0.00420779-0.041739j 0.0182601+0.0291763j 0.0135007+0.0180389j -0.0219523+0.0358593j -0.0182051-0.0026231j -0.0380133+0.0148199j 0.010857+0.0317801j -0.00987665-0.016176j 0.00781264+0.0150804j -0.0241363-0.00290641j 0.0133836+0.0286862j 0.0189391+0.0209636j -0.0168374+0.0120488j 0.000733409+0.0251844j 0.00917096+0.0169535j 0.00522665-0.00463069j 0.0104519+0.00524095j 0.0196484-0.0140225j 0.0162269-0.00347673j 0.0143903+0.00270267j 0.000357199+0.00078905j -0.0074331+0.0128974j -0.0109302-0.0155801j -0.013721+0.00787474j -0.00685401+0.00397247j 0.0182633-0.00907637j 0.0155952+0.0135297j -0.00859992+0.0142057j -0.00364396-0.00899699j -0.00148262+0.0048678j -0.0176628+0.0175903j -0.00243104+0.00522494j -0.010014-0.0138351j -0.0122897-0.00790089j 0.0093037+0.0128207j -0.00575194-0.000673808j 0.00263035-0.0103229j -0.00435861-0.00381434j -0.0121691+0.0109815j 0.00726184-0.0161201j 0.0086989-0.00957872j 0.0167692+0.00319758j 0.0147393-0.00848456j -0.00667749-0.00570918j 0.0102206+0.0286302j -0.0174185-0.00631604j 0.0085901-0.0127831j -0.017068-0.00691033j -0.00952081+0.0128267j -0.0119036+0.00890115j -0.0186306-0.0281448j 0.00365868-0.00951566j -0.0126312-0.00247646j 0.013666+0.023473j 0.0113242-0.00327842j -0.0135902+0.00160977j 0.00394159-0.00507381j 0.0112744+0.00373055j -0.0124768-0.0087438j 0.00180561-0.00116685j 0.00319279+0.00150579j 0.00743868+0.00710369j -0.0157247-0.0160065j -0.00318406+0.00220762j 0.00890769+0.000598988j -0.00277744-0.00292619j 0.00146197-0.00394942j -0.00888558+0.0121351j -0.00762999+0.000773625j 0.00302256+0.010644j -0.000222585-0.00121509j 0.012922-0.00183014j -0.00555259+0.000564958j -0.00436079+0.00399232j 0.00354936+0.00493568j -0.00507305-0.00350274j -0.00229308+0.00132359j 0.0153221-0.00288172j -0.00215981+0.0010518j -0.0038597-0.00187906j 0.00306612+5.86642e-05j -0.00811077+0.00745185j 0.00425148-0.010338j 0.00316978+0.000597593j -0.00477515-0.000659217j 0.00450865-0.00286943j 0.0168412+0.00103658j 0.00116852-0.00452426j 0.0100329+0.000406715j -0.00684161+0.0156046j 0.00202245+0.000377626j 0.00671115+0.00619576j 0.00964627+0.00543193j 0.00163175-0.0178048j 0.00600133-0.00733377j 0.00694472+0.0051269j 0.00772711+0.00723002j -0.00161763+0.0111562j 0.00343707+0.010672j -0.00382674+0.00980841j 0.00649452+0.00534999j -0.00206442+0.0144793j 3.31329e-05-0.00238386j 0.0121444+0.000316059j 0.00123364+0.00078812j -0.00261307+0.00699092j 0.00274454-0.00210846j -0.00302954+0.00517534j -0.00955216+0.00237904j -0.00652614+0.00531088j 0.00190782-0.00287417j -0.00642289-0.00760393j 0.00979612+0.00110911j -0.0015016-0.000871782j 0.00923988+0.0016175j 0.00157752+0.00718354j 0.00637408+0.00622517j -0.0019344-0.0016388j -0.0101743-0.00331181j -0.00686993-0.00191901j 0.00491923-0.000430475j -0.00330971+0.011462j -0.0065806-0.00566186j -0.00463175+0.00225202j 0.0037554+0.000542084j -0.00107189-0.00019464j 0.00999252+0.00378252j 0.00366054+0.00632696j 0.00428217+0.00638034j 0.00255263-0.00686779j 0.00717698+0.000683832j 0.00792704-0.00386036j 0.00141359+0.0103717j -0.00220131-0.00831498j 0.00155202+0.00297148j -0.00517261+0.00435481j 0.00474076+0.00286354j -0.00484053+0.00367209j 0.00647699+6.14271e-05j -0.0140697+0.0125996j -0.00671389-0.00680908j 0.00598474+0.000661155j -0.00550686-0.00736886j 0.00334335-0.00369226j 0.00276129+0.00276307j 0.000654238+0.00269634j -0.00965368-0.000812055j -0.0100534+0.00420114j 0.00482643-0.00138741j -0.00291342-0.003182j -0.00829575-0.0158712j -0.00660664-0.00550995j -0.00482665+0.00670116j 0.00508868-0.00338443j 0.017828+0.00504863j 0.00133112-0.00343585j 0.0163065+0.000491882j 0.00859307+0.0232675j 0.00818527+0.00474008j 0.00644686+0.00820485j 0.0187563+0.00214797j 0.00714564-0.0127889j -0.015568-0.0107101j -0.0150501+0.00376645j 0.0127358+0.010943j 
-0.125758-0.0143167j 0.0443616+0.0376587j -0.0322834-0.00744215j -0.0498593+0.0179814j -0.052167-0.00932632j -0.176396-0.00103626j -0.107415-0.000688622j 0.0303689-0.0454397j 0.0214248-0.0357204j -0.00390466-0.0861838j 0.0327638+0.01411j 0.0193142-0.092109j -0.0163919+0.0176316j 0.0314194+0.00973559j 0.00318384+0.0222766j -0.0171197+0.00704326j 0.0144806-0.0154259j -0.0237519-0.00489916j 0.00871019-0.0255586j -0.015584-0.00470473j 0.0106875-0.00278649j -0.00826768+0.00329516j 0.00320977-0.0125768j -0.0305845+0.0242842j -0.0217038+0.03488j -0.0434722-0.013215j -0.0183659-0.0455532j 0.00602756+0.0183496j -0.0145922-0.00788328j 0.000253594+0.0113249j -0.00628637+0.0134675j 0.00372152+0.0135301j 0.014274+0.00427937j -0.0298925-0.0258086j -0.0135521+0.0169265j -0.00759219+0.0124692j 0.0013955-0.0093499j 0.0101117+0.0264127j -0.00217992+0.00348582j 0.0072267-0.0104478j 0.00316115-0.0159982j 0.0115225+0.00122789j 0.0159132-0.00941358j -0.0177399+5.23965e-05j 0.00633247+0.00588527j -0.0100595-0.000441993j -0.00352768+0.00155643j -0.0077185+0.00666309j -0.00942728-0.013366j -0.00130096+0.00161488j 0.0096253+0.00412614j 0.00533241-0.0141295j -0.0129797+0.00531682j -0.00475951+0.0025559j 0.0108909+0.00951021j 0.0202585-0.0109282j 0.0120035+0.0107173j 0.0030442+0.0111397j 0.0135877-0.0359866j -0.0111431-0.00713731j -0.00207877-0.00819333j 0.0081888+0.000438834j 0.0229471+0.000498871j 0.0201486+0.00968005j 0.00412234+0.00640002j -0.00521596+0.000458689j -0.0193666-0.0269944j 0.0136439-0.0145104j -0.0024091+0.00601093j -0.00171436+0.0114915j -0.00874774+0.00334251j -0.0142841+0.00659281j -0.00639537+0.00163335j -0.00461883+0.000596023j -0.01711-0.0229214j -0.0112891+0.00142869j -0.00479809+0.00545752j -0.00087088+0.0050955j 0.00665678-0.000965955j -0.0126368-0.00310396j 0.00147063+0.00197348j 0.00724784+0.00616008j 0.00262526-0.00776872j 0.0107213+0.00568576j 0.0125292+0.00229851j 0.000145393+0.00684334j -0.00898681-0.00081419j 0.00878841+0.00534359j 0.0110066+0.0122876j 0.00215822-0.00607433j -0.00227854-0.00326376j -0.0097657-0.000507451j -0.0027477-0.00362681j 0.00198772+0.00622159j -0.00642182+0.00981963j -0.000393912+0.000655548j -0.0148672+0.00962274j -0.00097541-0.00325166j 0.000200511+0.00764405j 0.00439125+0.00509426j 0.00570986-0.00375576j 0.00142148-0.00550474j 0.00476775+0.00247361j 0.0118664+0.00331902j 0.00433582-0.00135082j 0.00404628+0.0134013j -0.0041597+0.00330663j 0.00640559+0.00615465j -0.00741423+0.00332964j -9.41492e-05-0.00032204j -0.00493225+0.000984597j 0.000394594+2.1332e-05j 0.00318144-0.0111882j -0.001272-0.0156182j 0.00675015-3.84257e-05j 0.00584759-0.0135037j -0.00380097+0.00766421j -0.00257087+0.00457566j 0.00133888+0.00153733j 0.00131106-0.00652261j 0.0018099-0.001309j 0.00411807+0.00655533j -0.00375755+0.0037349j 0.00681766-0.00155772j 0.0033198-0.00679605j -0.00376045+0.00520942j 0.00719607-0.00548709j -0.0175365-0.0120248j 0.00164604-0.007185j 0.008123-0.00756157j -0.000673377+0.00398131j 0.00257541-0.00609014j 0.0122335+0.000936587j -0.000193866-0.0130819j -0.000650367-0.00260246j 0.000757419+0.00191007j 0.00103156-0.00797708j 0.00219206+0.00683443j 0.0063762-0.000235015j 0.00456485+0.00334884j 0.002034-0.00941805j 0.0015078+0.00743487j 0.00490597-0.00413702j -0.00321784+0.0016604j -0.00756195-0.00175295j -0.00706572+0.000355597j 0.0123031+0.0009747j -0.00500401+0.00223963j 0.0155636+0.00440408j 0.00489409+0.000182985j -0.00476123-0.00216101j 0.0059327-0.000268449j 0.012202+0.00320123j -0.00714995-0.00104486j -0.014758-0.00706735j 0.00457877+0.00606082j 0.0069912-0.00716442j -0.00629297+0.010338j 0.00789254-0.00484441j -0.00243835+0.00660441j -0.000666935+0.00560495j 0.000901328+0.00807039j 0.00138576+0.00723268j -0.00539337+0.0016146j -0.0023559-0.00769237j 0.00410219-0.00566759j -0.00404859-0.00384456j 0.00199547+0.00360933j 0.00200567-0.00592754j 0.00250065+0.00932974j -0.00671082-0.00760618j 0.00376993+0.00528624j 0.00139284+0.000738139j -0.00516056-0.000798773j -0.00297853-0.0100769j 0.00577079+0.00176035j -0.00974837+0.00297022j -0.00891882-0.00491412j 0.0176435+0.00982459j 0.00312954-0.00471354j 0.00644613-0.00138189j 0.00711781+0.00594205j 0.00593123-0.00550108j -9.40603e-05-0.00140545j 0.00596372-0.000583626j -0.00830109-0.0109888j -0.0125475+0.00276372j -0.00223356+0.0062699j 0.010517+0.00409586j 
-0.132073-0.0145007j -0.305395+0.000111878j -0.241947-0.00256997j -0.0652278+0.00368438j -0.0934275+0.00579968j 0.241763+0.00558013j -0.397384+0.00156901j -0.01219+0.00924305j -0.0519609+0.020595j 0.0284392-0.00492639j -0.00778744+0.0185944j 0.0539679-0.0191318j -0.0367406-0.0231874j 0.00718063-0.00108649j 0.105066+0.00337688j 0.0452043+0.0441417j 0.0502592-0.0169143j 0.0266768-0.0124149j 0.024664-0.00560026j 0.0108298-0.0107096j -0.0381151+0.0392334j 0.0114142+0.0202771j -0.0152614-0.0291706j 0.0156032+0.0388077j -0.00112763-0.0255072j -0.0273702-0.0245j 0.0359899+0.0198264j -0.0325056+0.00723832j 0.00893689-0.0484638j -0.0214455-0.0287176j -0.0140283-0.0318983j -0.016076-0.0124598j -0.0188588-0.0050388j 0.0207713+0.0259962j -0.0361028-0.0158309j 0.0116081-0.00537257j 0.0135476-0.010029j 0.0149097+0.0506664j -0.00489744+0.0453934j 0.0444239+0.048215j -0.0248727+0.00643355j 0.049246+0.00840613j -0.0240698+0.0102116j 0.017723-0.00214866j -0.0111147-0.00945618j 0.0026122-4.32652e-05j -0.00703532-0.010813j -0.0412725+0.0120097j -0.0190382+0.0128085j 0.00203437+0.0018726j -0.0198716+0.019245j -0.00112457-0.00344739j -0.00579685+0.00591628j -0.00498787+0.0025904j 0.00805934+0.000485868j 0.0250754+0.0187588j 0.0171186+0.00838325j 0.0100956+0.0166352j -0.000936963+0.00858354j -0.00391645-0.00350695j -0.00319462+0.00153795j -0.0201049-0.0104233j -0.0145725-0.0108871j -0.00634795+0.0130947j 0.0112496+0.00155931j 0.0174864+0.00865515j 0.0143466+0.00156896j -0.0285059+0.00213582j 0.00714385+0.0384285j -0.00345087-0.0566404j -0.0186234+0.0135364j -0.0446614-0.0618514j -0.00203681-0.0319645j -0.0205353-0.0243706j 0.0559784-0.00391279j 0.0233632+0.000667803j -0.0461808-0.0517305j -0.00412221+0.0735962j -0.0281154-0.017238j 0.0014932-0.0448344j 0.00179197-0.0185971j -0.0114437+0.00635218j -0.0111542-0.00737664j -0.0110759-0.00025214j 0.0111954+0.00432711j 0.00133497+0.00437793j -0.00795086-0.0254507j -0.0100233-0.0167451j 0.00388893+0.0417819j 0.0222171-0.0014361j 0.00872183-0.0108383j -0.01323-0.00390477j -0.025215-0.00371376j 0.0152099-0.00763013j 0.0086407-0.00961923j 0.0129329+0.0260216j -0.0127807-0.0111364j -0.00467645+0.00207598j -0.0222176+0.00461252j -0.00791289-0.0279534j 0.0046205-0.00329168j 0.00238862+0.00470317j 0.000864759-0.00875193j -0.00559035-0.00546481j 0.0127377+0.0101597j -0.0116211+0.00877088j 0.0145002+0.00293715j -0.00236754+0.0132001j -0.0205902-0.0243432j 0.00218897-0.00188097j 0.0189605+0.020279j 0.00127142+0.00818841j -0.000847142+0.00739676j 0.00447921+0.00629397j 0.00242687+0.0028104j -0.000232062+0.00866805j 0.00342983+0.0282945j 0.00750434-0.0054652j 0.00200855-0.0106763j 0.00248605+0.0067002j -0.00265881-0.00984501j -0.00384289+0.0182967j -0.00297216-0.00791706j -0.0101414-0.000377467j 0.00294862+0.007959j -0.0177289-0.00981745j 0.00260701-0.00191821j 0.00659413+0.00351912j 0.00254538-0.00220551j 0.00979999-0.00700629j -0.00472917+0.002773j 0.00751761+0.00681476j 0.00441008+0.00674833j 0.00998422+0.00905281j 0.00692295+0.00600083j 0.00702425-0.0116845j 0.00432442-0.00588167j -0.00658964-0.000508878j -9.9492e-06+0.00121675j 0.00853631+0.0050384j -0.00108759+0.00628149j 0.0029209-0.00560838j 0.00302402-0.00336406j 0.00482119+0.00517854j 0.00141663+0.00673227j 0.00870879+0.000156362j -0.00259392+0.00664298j 0.0038496-0.000668079j 0.00267654-7.36101e-05j 0.00427041-0.00564858j 0.000990608-0.000451181j -7.92915e-05-0.00559042j 0.0088595+0.0115461j -0.00920892+0.00244517j -0.0122112-0.00673885j -0.00382528-0.00878156j -0.0162371-0.00897662j 0.00962495-0.0112604j -0.00747052+0.00454902j -0.0141311-0.00802698j -0.00494533-0.00639633j -0.00884929-0.00335321j 0.0170421+0.00920861j -0.0152599-0.0238382j -0.0208649-0.010429j -0.000166622+0.0162111j -0.00672732-0.00620466j -0.00853156+0.00655957j 0.0173023-0.00723187j 0.000177839-0.0155374j 0.00353232+0.0070418j -0.00850448-0.011509j -0.00629758-0.00904832j -0.0166795-0.017901j 0.0202611-0.0125405j -0.0307098-0.0193534j 0.0091403+0.00499344j -0.0125138-0.00536527j 0.0103992-0.0118673j 0.00645307+0.00791741j 0.023191+0.030634j -0.00857091+0.0262467j -0.00490645+0.0035653j -0.0245479+0.0161945j 0.060841+0.0913522j 0.0484378+0.0329964j -0.00631266-0.0753512j -0.0425262-0.0256126j 0.0339457-0.0154236j 
-0.268783+0.00844118j -0.00590374+0.0218417j -0.00734436+0.012337j 0.134617+0.00271674j 0.529836+0.0125459j -0.387819+0.00415237j -0.228762+0.00690412j -0.0270869+0.0234418j 0.0444732+0.0218427j 0.00912503-0.00676055j 0.0299919-0.0018938j -0.0107452-0.00981891j -0.0759083+0.0172756j -0.0734361+0.0226647j 0.00619758+0.000917816j -0.0268994+0.00628307j 0.0888587+0.0147692j -0.0281864+0.0054883j -0.0115834+0.0307475j -0.0201747+0.0155588j 0.0101867+0.000457312j -0.0202962+0.0314662j -0.014805+0.00739115j 0.0320721-0.0442652j -0.0178116+0.0286546j 0.00791184-0.0199766j -0.0321442-0.00854471j 0.00123487+0.0143072j -0.0341318-0.0016274j 0.0154069+0.0154357j 0.0267924+0.0219433j -0.0401105-0.0450989j 0.00591875+0.0737871j 0.0053669-0.00785355j 0.0305698+0.0155541j -0.00355453-0.0289895j 0.0165734-0.00198908j 0.0147163+0.0444981j -0.00131564-0.0168395j 0.0223801-0.0141152j 0.0180276-0.0064252j 0.0415584-0.0283394j 0.0352319+0.0192916j 0.00432695+0.0040152j 0.00496555+0.0163892j -0.00349235-0.012438j -0.0228546-0.0222681j 0.00376026-0.000297658j 0.0195921-0.0115933j -0.0254072+0.00104659j 0.0139225+0.00386513j -0.0051633+0.0100535j -0.0185235-0.0109984j -0.00627718+0.00358102j 0.00859865-0.000663022j 0.00776681-0.000725758j 0.0258515+0.00519416j -0.0201426+0.00996692j -0.0102813-0.00884794j 0.0214111+0.00389051j -0.00492995+0.0178278j -0.0134147-0.0219195j 0.0336559+0.0158344j -0.00724926+0.000403074j -0.0115211-0.0253281j 0.0035172-0.00928766j 0.0249711-0.0327886j 0.000622134+0.0228321j -0.0086556+0.00750827j -0.00665049-0.0289683j 0.0248464+0.00811503j -0.016426+3.16312e-05j 0.0102847+0.044995j -0.0283408+0.0243675j -0.0381369-0.0768368j -0.00495692-0.0391234j -0.0227734+0.0140011j 0.0533808+0.011086j 0.0334212+0.0327314j -0.0080241+0.000229982j -0.0342236+0.0180287j 0.00377391-0.013745j -0.0146149+0.00695625j 0.000635921+0.0214569j 0.00473877+0.00854001j -0.00209297-0.01034j -0.0164322-0.0115011j 0.00143816+0.0225733j 0.0084903+0.0243016j 0.00887655-0.0071487j 0.00188578+0.00424047j -0.0204259+0.000974536j -0.00869189+0.0142494j -0.0108444+0.0093704j -0.01487-0.0163864j 0.0099136+0.00553895j -0.00482872+0.0238155j -0.00634423+0.00172817j 0.00931254+0.0207005j -0.00883698-0.00695809j -0.00683332-0.0164528j -0.00121873-0.008133j 0.000907836+0.0121076j 0.0237988+0.0221901j 0.0120121+0.00176208j -0.000736442+0.00465939j -0.00603547-0.0285188j -0.00363864+0.00544519j 0.0167413+0.00595849j -0.00610292+0.00362062j 0.000305412-0.00950598j -0.00702761-0.00294656j 0.0159168+0.0112487j 4.5099e-06-0.00916505j 0.0021988+0.000174036j 0.00915965+0.0027865j 0.0103268-0.00417668j -0.00158134+0.00218511j -0.01099+0.00584055j -8.91997e-06-0.00116155j -0.00833146+0.00763869j 0.0157359-0.0146688j -0.00044525+0.00321731j 0.00898286-0.000938816j 0.00615092-0.000900253j -0.00958417+0.00615671j 0.0142308-0.00230474j 0.00511452-0.00547521j -0.00572181-0.00495704j -0.015273-0.0123626j -0.00304996-0.0111845j -0.00812754+9.95935e-05j -0.00436191+0.00415704j 0.00842157-0.000112084j 0.00701228-0.00318867j 0.00962128-0.00163823j -0.00294622+0.00684282j 0.00206087-0.00334321j 0.0067344-0.00258196j 0.0077302-0.00602522j 0.00632522+0.00939826j -0.00820138-0.00228754j -0.00567977-0.00837733j -0.00819897+0.0041917j -0.00500541+0.00308111j 0.0104352-0.00431096j -0.00142002-0.00519832j 0.0116493-0.00998269j 0.00256705-0.00747721j 0.00728181+0.00389019j -0.00780591-0.00183582j 0.00711513-0.000675034j -0.00159544+0.0104102j 0.000872501-0.00697934j 0.00163029-0.00776029j 0.00294924+0.00463285j -0.00559787+0.00710658j -0.00976865-0.00878921j 0.0159758+0.00636606j 0.00207693+0.00165222j -0.00598816-0.0175063j -0.00414243+0.00438116j 0.0143991+0.00905998j 0.0029022+0.0221262j -0.0181782+0.00420076j -0.00779804-0.00339512j -0.000193114-0.0293381j 0.0209417+0.00422798j -0.00600059-0.000768188j -0.000408616-0.000566861j -0.00744163-0.0112869j -0.00192938-0.0107598j -0.0015194-0.00100772j 0.014458-0.0013911j -0.0212118-0.0200065j -0.00837146+0.0201354j -0.0284087+0.000209266j 0.00991181+0.00322744j 0.0139059+0.0222853j 0.0140314-0.000318513j 0.019036-0.0126301j 0.00552931+0.0328201j 0.0081033+0.0202175j 0.039356+0.0372946j 0.0223037+0.00908523j -0.0194732-0.0864692j -0.043009-0.0155449j 0.0220329-0.00960825j 0.0289416+0.0255038j 
