0.110314-2.77556e-17j 0.151262+0.00694685j 0.0670211+0.122227j 0.0147047-0.0398166j 0.0632078+0.0107661j -0.0107364-0.0110322j 0.00315759+0.000301529j 0.0233291+0.0723472j 0.024208+0.0109861j -0.0113414-0.0115071j 0.00546809-0.0240145j -0.0136394-0.00789318j -0.00864171-0.0443018j -0.0154474-0.0134557j -0.0176473+0.00698805j 0.015168+0.000176968j -0.0348228-0.0191872j 0.0286324+0.0169692j 0.0176667-0.0157721j 0.0316585-0.00422187j -0.0141358+0.0132807j -0.0536527-0.0305627j -0.00392042+0.000302659j -0.00624406-0.00586951j -0.0133278+0.00456767j 0.00108855-0.00619403j -9.26729e-05+0.00471698j 0.0164361+0.00589478j 0.00335104-0.0182878j 0.0372362-0.00347786j 0.0122844-0.00823342j -0.0104028+0.0445387j 0.0192605-0.0124673j -0.0071699-0.000534227j 0.00376003-0.0152905j 0.0127177+0.0188617j -0.0186407-0.00548514j 0.00198184+0.00710464j -0.00855005-0.0284593j -0.00410587+0.0011364j 0.021337-0.00763377j -0.00468181+0.00159288j 0.00147989+0.000192501j 0.0420399-0.0211065j -0.00756451+0.0121917j 0.0267041-0.000195177j -0.0413454-0.0271062j -0.00946794+0.00418096j -0.00373392-0.0396298j 0.0221421+0.000656396j 0.00585538+0.0331191j -0.0276396+0.000509235j 0.017072-0.0300655j 0.00650976-0.00363978j -0.0159821+0.00554247j -0.000725282-0.00875925j 0.0218125+0.0201261j -0.00173716-0.00913392j 0.0344881+0.0181712j 0.0384258-0.0331299j -0.0114201+0.0463043j -0.0255815+0.0188985j -0.0110874+0.000100598j -0.0256128+0.0096385j 0.00710727+0.00833922j -0.000460546+0.00878998j 0.00523896+0.0114776j -0.024189-0.0201046j -0.0302785-0.00893147j -0.023901+0.0121289j -0.00575374-0.0309034j -0.0258413+0.00661643j -0.000748062-0.00756811j 0.000193946-0.0412129j -0.00938814+0.0206904j -0.0166578+0.0112282j -0.00180842+0.00788861j 0.00974715-0.0204973j 0.00979019-0.0167906j -0.0179658+0.0292077j 0.00330857-0.0319004j 0.020562-0.0192142j -0.00416234+0.0359593j -0.00990686-0.0171615j 0.01967+0.0160285j -0.0102176-0.00827285j 0.0238487+0.0137788j 0.0144195+0.0339082j -0.00302046+0.0154548j 0.00324435+0.0209498j 0.00481279-0.0128076j 0.00178601+0.00575067j -0.00672622+0.00669689j -0.0167947-0.00615748j -0.017406-0.0161206j 0.00206192+0.00355628j -0.0145487+0.0188265j 0.0153184-0.00378843j 0.00451889-0.010549j -0.00777052+0.0216475j -0.00265914+0.0253315j -0.00580428+0.019762j -0.00752623+0.0063705j 0.00217562-0.0359353j 0.00494275+0.00309813j -0.0152923+0.0318449j -0.00873273-0.00914309j -0.00797378+0.0159035j -0.00330962-0.00484616j -0.0209563+0.00800302j 0.00285041+0.026224j 0.000639607+0.00824406j 0.0208929-0.0422145j 0.00342791+0.0254634j -0.0289808+0.00726481j -0.0137034+0.0140296j -0.02914+0.0118043j -0.00802256+0.0529089j -0.0201429+0.0282971j -0.0236529-0.00397586j -0.0125179-0.00590407j 0.03143-0.0131024j 0.0187808-0.00420912j 0.0135822+0.00201955j 0.00471171-0.00123368j 0.0140736+0.00410268j -0.0201219-0.000764936j 0.0173705+0.00842047j 0.0524056+0.0112192j -0.0153449+0.00281646j -0.0144807-0.00784801j 0.0119819-0.00651462j -0.0207703-0.0300383j 0.00954083-0.00453677j -0.00727621+0.068836j 0.00295998+0.0366891j 0.0480228-0.0163497j -0.0101917-0.0258085j -0.063761-0.0192749j 0.0442741-0.0220735j -0.0162675+0.062203j -0.0275223+0.0664626j -0.0281296+0.0383193j 0.0418007-0.0185978j 0.0141791+0.0780719j 0.0189309-0.0714759j 0.0105349+0.0762798j -0.0671839-0.0853682j 0.279358-0.0383958j -0.150316-0.284324j -0.0652393+0.0799833j -0.0046486-0.112874j 0.0540086+0.0295951j -0.0732714+0.155402j 0.0512464+0.0264337j -0.0640604-0.00405927j -0.20001-0.129021j 
0.151262-0.00694685j -0.123751+1.38778e-17j -0.0226977-0.0221333j -0.0328472-0.11413j -0.019788+0.00259337j -0.0685509-0.0383752j 0.0195178+0.0146169j -0.0122905+0.0282379j -0.0140343+0.0233618j -0.0336952+0.0117528j -0.00309543+0.0100765j 0.0191254-0.00928781j -0.0167014+0.00444573j 0.0024378-0.00476297j -0.00993311-0.010626j 0.0206463-0.00464665j 0.00348486-0.0199522j 0.00890091-0.0573853j -0.0217795-0.0125608j 0.0259052+0.0118524j 0.0144109-0.0139215j 0.00465831+0.0335882j -0.00207429+0.0264479j 0.00143826-0.0350122j -0.0043612+0.00302717j 0.0100603+0.0173838j -0.0175894-0.0141336j -0.039064+0.0251858j 0.0129329+0.0141399j 0.00829731+0.0486121j 0.0116422+0.0232073j -0.0207999+0.0424974j 0.0224033-0.0454572j 0.0376704+0.0298057j -0.00458726-0.0102573j 0.0183087+0.0312801j -0.00775773-0.0410827j 0.00681355+0.00793566j -0.00856557-0.00730187j 0.00744271+0.0153366j -0.0279853-0.00898503j 0.00627242+0.0247045j 0.0114764-0.0161019j -0.0066211+0.000650768j 0.027755-0.0129432j -0.0164927+0.00224995j 0.0123242-0.0578042j 0.002586-0.00278381j 0.0137595-0.00469716j -0.0189972-0.00194737j -0.0258363-0.0101342j -0.00449137-0.00878479j 0.0120256+0.00997856j 0.0141581-0.00733948j -0.00227746-0.00173134j -0.00768665+0.00502801j -0.025075-0.00293252j 0.0272852-0.00550085j 0.00375687-0.0139643j 0.0203837+0.00475096j -0.0122346-0.016641j -0.0136717+0.00795614j -0.0166483-0.0171296j 0.0104316+0.00625579j 0.00287273+0.0263378j -0.00507379+0.0178531j 0.0051125+0.0122123j -0.0139159-0.0123214j -0.0125063-0.0151095j 0.0130008+0.0136946j -0.0002103-0.0381011j -0.0174386-0.00760606j -0.0115932-0.00727412j -0.00368658-0.0299747j 0.00404477-0.00822075j 0.0156187-0.0280859j 0.0149046-0.0225295j 0.0143911+0.0183891j 0.0108537-0.00112602j -0.0180637-0.0247039j 0.00873033-0.00295296j -0.0113671+0.017671j 0.0021143-0.0181614j -0.00415444+0.00472892j -0.0017291-0.0217814j -0.00696526-0.00794391j -0.0295729-0.0232317j -0.0095657-0.00174233j -0.00446688+0.0224291j -0.0231669+0.0054216j 0.000834129-0.00662059j 0.0140554-0.000135096j -0.00685329-0.00256478j -0.0305635+0.00319954j -0.00762563-0.000174596j 0.00978633-0.00551059j -0.00810732-0.0153095j -5.42934e-05+0.00982499j 0.0147675+0.00367549j -0.0100321+0.0213182j -0.0175923-0.0141987j -0.0212192+0.00633252j -0.0184626-0.0216958j 0.0132991-0.038174j -0.0199127+0.0220592j 0.0149221+0.00716501j -0.00413435-0.0339507j 0.0172687+0.0017753j -0.00558091+0.0138293j -0.00974245+0.00774225j -0.00708239+0.0227342j -0.0201384-0.0215531j -0.0246421-0.0162337j 0.0363626+0.033712j -0.0267892-0.0193862j 0.00604083+0.0060166j -0.00649242+0.0151617j -0.0153089-0.0305856j -0.00376839+0.0284498j -0.00136896-0.022974j 0.00529048+0.0253332j 0.0303275+0.0238506j 0.00872148-0.00112223j 0.0118156-0.0239247j 0.00109266+0.0488869j -0.0282201-0.0259183j 0.0268901+0.0113144j -0.00870311+0.00944971j -0.0434335+0.0617749j -0.00404577-0.0382966j 0.0169484+0.00152673j -0.019284-0.00295968j 0.0169855-0.0260788j 0.00170876+0.0305086j 0.0159572-0.0265001j -0.00880365+0.00365502j -0.0231621+0.0484217j 0.0188457-0.0541305j 0.0225523-0.0313191j -0.00852615-0.0183318j -0.0507003+0.00800094j -0.0692544+0.00293346j 0.0757086-0.00623548j 0.0264969-0.00835186j -0.0212547+0.0193449j 0.0314782+0.0242137j -0.0468471+0.043284j 0.165574-0.0573496j 0.139285+0.294339j 0.239037-0.0610876j 0.0239251-0.174174j 0.037242+0.0116418j -0.0366524+0.116677j 0.0358207-0.00553906j 0.0697985-0.117005j -0.22873-0.111583j 0.0450329+0.0282729j 
0.0670211-0.122227j -0.0226977+0.0221333j -0.0520867+8.32667e-17j 0.0381016+0.0154859j -0.0356923+0.00264511j -0.0446058+0.0837866j 0.0188356-0.00552482j -0.0500377+0.0436749j -0.0393356+0.015832j -0.00858396-0.0271208j -0.000351522+0.0322215j 0.0199005-0.0255667j 0.0268439+0.00524096j 0.010278+0.0190646j -0.0219099-0.0137418j 0.0371997-0.0202033j -0.0313584+0.00929873j -0.00897384-0.00289997j -0.0036681+0.0781151j 0.0675643+0.0243861j 0.0380541-0.0144533j 0.0281812-0.034518j 0.0250603-0.0509636j -0.0143267+0.0235027j 0.020377+0.0154466j 0.0229001+0.0498881j 0.00824237-0.109719j -0.0187744-0.0558065j 0.0230189-0.0723208j 0.0159956-0.0581428j 0.0564408-0.0195378j -0.045477-0.000194205j 0.04053+0.0769369j 0.0550562-0.0263083j 0.0296174+0.0229687j 0.0123433-0.0102229j 0.0111632+0.0192272j -0.00195269-0.00644575j 0.0109655-0.0100649j 0.00207816+0.00743906j -0.00158985+0.0401347j 0.00848975-0.0385692j 0.0106685-0.00583162j 0.0445707+0.0821635j 0.043678-0.0332481j 0.0121559+0.00499488j 0.0186346+0.0280686j -0.00937834-0.0314788j 0.0158676+0.000519763j -0.0137651-0.0112679j -0.0442177-0.0147269j -0.00651417+0.0408599j 0.0101571+0.0161116j 0.0104166-0.0176979j 0.00644067-0.00860009j 0.0159544-0.0152991j -0.019094-0.0367449j 0.00648802-0.00466532j -0.000694825-0.0287682j 0.0256332-0.0287355j -0.000296029-0.0149593j -0.00971751-0.0115508j -0.0335571-0.00351006j -0.00597358+7.06479e-05j -0.0197089-0.00768912j -0.0261162-0.0111423j -0.0141927-0.0100168j -0.0307283-0.00869226j -0.034673+0.0052428j -0.0229745+0.0178346j 0.00868542+0.0212581j -0.0093868+0.0235622j 0.023523+0.0527138j 0.0369355-0.0334451j -0.0352977-0.00414475j -0.0390941+0.0352448j -0.0256664+0.0117118j -0.00588476-0.00508466j -0.00237349-0.0389647j -0.0224883-8.1928e-05j 0.0254898+0.020435j 0.0347335-0.0249259j -0.0257676+0.0306125j 0.00088133-0.0159817j -0.0168033+0.0452537j 0.0225168+0.00131352j 0.00967583-0.0462244j -0.001962-0.0256679j -0.0205342+0.0151854j -0.0296931+0.00919751j -0.00306248+0.00735371j -0.024395+0.0140227j -0.0116111+0.0102913j -0.00525039+0.0116778j 0.00344573-0.0150937j 0.00535719-0.0343402j -0.00430194-0.0155934j 0.0409249-0.00259884j -0.00114219+0.0294509j 0.0085235+0.00334246j -0.0308789+0.0425217j -0.00571987+0.0110714j 0.0029972+0.00334907j 0.0151427+0.0180132j 0.0176391-0.0228218j -0.0427764+0.03173j -0.0138178-0.00161667j -0.0178234+0.0315137j 0.0549869-0.0608111j 0.0328146+0.00218113j -0.00259135-0.00716291j -0.0171631-0.132624j -0.0396601-0.021259j 0.0459094+0.0174007j -0.0111292+0.00464773j 0.00472273+0.00342172j -0.0185026-0.029916j -0.00373922-0.0134954j -0.00684779-0.0554286j -0.0147697+0.0146884j 0.00853612+0.0284705j 0.0444735-0.044769j 0.0301627-0.0195703j 0.0290652-0.0219466j 0.0309638-0.00746383j -0.0197757-0.00574614j 0.0303173-0.0768577j 0.0221717-0.0273786j 0.0105779-0.0288515j -0.0117124-0.00763166j -0.0100847+0.0765666j 0.0366009+0.0326563j 0.113339+0.00253378j 0.0394749-0.0291773j -0.026976+0.0196075j 0.00742915+0.0356348j 0.0184525-0.0916628j -0.0095344-0.0286885j 0.102672-0.146555j -0.0649555+0.0317741j -0.0781485+0.043358j -0.0945018+0.0337419j 0.0761108+0.0323426j 0.0808227+0.0423585j 0.00223053+0.191788j 0.0421748-0.0963832j -0.0930333+0.044365j -0.0616252+0.0169174j -4.45941e-05-0.125354j 0.126814+0.0927537j -0.0546044-0.00611574j 0.0505724-0.0300049j 0.00100197-0.1023j 0.0209787-0.0538753j -0.0282798+0.126535j -0.0920559+0.123572j 0.022702+5.54404e-06j 
0.0147047+0.0398166j -0.0328472+0.11413j 0.0381016-0.0154859j -0.00618559-6.93889e-18j -0.071238+0.0679345j 0.0779313-0.0116523j -0.0327368+0.101053j 0.0219358-0.0518664j 0.00196435+0.0495229j -0.0117414+0.000990456j -0.00306586+0.00507597j 0.00698051+0.0672619j -0.092772-0.0137422j 0.00631407-0.00641108j 0.0071962-0.064345j 0.0141791+0.0872502j 0.0223587+0.0117778j -0.000131618+0.0779315j -0.015278-0.0615709j -0.0830812+0.0193398j 0.00696156-0.0213353j 0.00204315+0.0301778j 0.041218-0.0457986j -0.0098194-0.0271118j -0.00745927+0.0286329j -0.0278789+0.00941748j 0.0120409-0.00363451j -0.0196142+0.0412255j 0.0627454+0.0104188j -0.0304514+0.000568549j 0.00362645+0.0570635j -0.0215788+0.0240409j -0.054824+0.0239423j -0.0229644-0.0155667j -0.0713799+0.049369j -0.0410475+0.0521766j 0.027886+0.00106238j -0.0158738+0.00485888j -0.0147484+0.00983905j 0.0186112-0.0192939j -0.0326913+0.00446622j -0.0385437+0.0496743j 0.0433465-0.0388927j -0.0169738+0.000988837j 0.0503758-0.0329517j -0.0148354+0.00191412j -0.000666109-0.0350543j -0.00717042-0.00160335j 0.0374236-0.0232765j 0.0171202-0.0286152j -0.0122778-0.0158021j -0.012468-0.0139229j 0.00972541+0.00246402j -0.013679+0.0259675j 0.0102668+0.0126081j 0.00537279-0.00773951j 0.00850217+0.0242147j -0.0364591+0.0347156j 0.0125074-0.0202487j 0.00596296+0.0271732j 0.00447747-0.0210604j 0.0168418+0.0100506j 0.000200764+0.0137075j 0.0145486+0.00347127j 0.0148082-0.0325997j 0.0144751-0.011828j 0.0138448-0.0164802j 0.0507368-0.0533189j 0.0144386-0.0140513j 0.0165711+0.014877j -0.0133129-0.0300373j 0.00265364+0.0531233j -0.0185368+0.0527663j 0.0569655-0.0633935j 0.0302217-0.0630551j -0.0422149+0.0216893j -0.00380221-0.0172313j 0.0213684+0.00072773j -0.00611913-0.0103692j -0.00175807-0.0175895j -0.0259165-0.012819j -0.0189545-0.0271157j -0.0219143-0.0335785j 0.0164488+0.00135429j -0.0237528+0.00787718j 0.016926-0.0590422j 0.0161684-0.0280993j 0.031892-0.0433389j -0.0170811-0.0185341j -0.0282066-0.0576087j 0.0159795-0.011402j 0.00573085-0.0488822j 0.00189752+0.0262072j -0.00518681+0.00662107j 0.0276233-0.00937796j 0.0261319-0.0451503j 0.0154105-0.0295091j 0.0162737+0.00761996j -0.0172993+0.0357442j -0.0169125-0.00679541j -0.018868-0.0239293j -0.0055529+0.0376122j 0.0357119+0.00156515j -0.00990582-0.00824512j 0.00814248+0.0184765j -0.036566-7.33107e-05j 0.0263684+0.0581389j -0.0396834+0.0130017j -0.0153765+0.0549408j -0.0924947+0.0686962j 0.024329-0.00839676j 0.0280344+0.0146267j 0.0293196-0.0501557j -0.0486606+0.0415687j 0.0281296-0.0373778j -0.0183349+0.0058932j 0.0370617-0.052427j -0.0382573-0.0493751j 0.0694614-0.0534811j 0.0124875-0.0534434j -0.0226125+0.0250795j 0.0374444+0.0394526j 0.0267807-0.0344934j 0.0480885-0.00476102j -0.0129706+0.014429j 0.00246012+0.00339229j 0.0251562-0.0235468j -0.0311236+0.0106615j -0.0727567+0.0481113j -7.1615e-05-0.000488316j -0.0614234+0.0560775j -0.0750133+0.0547217j -0.0632957+0.0631701j 0.0370514-0.0184225j -0.0386682+0.0841484j -0.0345874+0.0212548j 0.0285763+0.00128471j 0.0766195-0.100264j 0.035827+0.0869805j -0.0971179-0.0287418j -0.0474053-0.0539976j -0.0168587-0.0733805j -0.0743875+0.122785j -0.0706768+0.0677094j -0.130682+0.068983j 0.0293828-0.012841j -0.0144663-0.0141588j 0.0224959-0.152012j -0.0673923-0.0562934j -0.0737705-0.0203944j 0.071408-0.015937j 0.0541737-0.0573832j -0.0136778+0.0758037j 0.0793701+0.054178j -0.0577899+0.00818391j 0.0812429-0.0253865j 0.034112-0.186461j 
0.0632078-0.0107661j -0.019788-0.00259337j -0.0356923-0.00264511j -0.071238-0.0679345j 0.0359948+1.38778e-17j 0.0766625-0.0480429j 0.0047901-0.0779794j 0.0214533-0.0423958j -0.0635147-0.0199731j 0.0655603+0.0919607j 0.0657393+0.0559315j -0.000706444+0.0582977j -0.0635915+0.0161069j 0.0399491+0.0234792j 0.0710048+0.0735961j -0.0396738+0.0303977j 0.0943799-0.0582624j -0.0400544-0.0591235j 0.0515195+0.0787216j -0.0515691-0.0364416j 0.0078776+0.0437448j 0.0134457-0.0221736j -0.0117482-0.00602553j 0.0163354+0.000662257j -0.0794363-0.0634501j -0.0255677+0.0396803j -0.0480912+0.0642844j -0.056066+0.0376678j -0.0215142+0.0536023j -0.0781936-0.0412576j -0.0487921-0.0292946j 0.00610562-0.100819j 0.0146395-0.0280766j 0.00552236+0.0567864j -0.00971958+0.043933j -0.0124231-0.086136j -0.00328037-0.0219793j -0.0118243-0.0185874j 0.0414363+0.0456789j 0.0028664+0.010504j 0.0373133+0.0238391j 0.0190187-0.012995j -0.0153913+0.0279795j 0.0244749+0.0492936j -0.0437778-0.044879j -0.00464535-0.0021774j 0.0211545-0.0281777j 0.00587419-0.0339061j 0.0446155+0.0970561j 0.0267538-0.0017387j 0.0208086-0.000454432j 0.0209158+0.0090419j -0.0249682+0.0155245j -0.000522163-0.00345456j -0.00312353-0.00156588j -0.0319807-0.0146087j -0.0211926-0.00372257j 0.00121584-0.0018821j 0.017025-0.0132211j 0.0410519-0.000547643j -0.00949612-0.0261052j -0.0193981-0.00909359j -0.00063331+0.0223883j 0.00366845+0.00553785j 0.0136368+0.0486125j -0.000509307+0.0292417j -0.00745046-0.00819773j 0.0197005+0.0292154j -0.00281623-0.0115923j 0.0159447+0.0076939j 0.0135557-0.0331726j -0.0335954+0.017122j 0.000408846+0.00781326j -0.0100073+0.0401073j -0.0353188-0.0146091j -0.0121714+0.0397673j 0.0330346+0.0176052j -0.00635309-0.00416834j 0.0162614+0.0162196j -0.00550772+0.00129027j 0.0132479-0.0149642j 0.0188301-0.0632784j -0.000878596-0.0153293j -5.1823e-05-0.0110154j -0.0175273+0.0317657j 0.0113335+0.0267122j 0.0143824+0.00366864j 0.00332716+0.0506056j 0.00227562+0.0220973j 0.0199939-0.0340655j 0.0113136+0.0529039j 0.000169286-0.0333967j -0.00654451-0.0538315j 0.027418-0.0312002j -0.0126456-0.00318029j -0.0254019+0.00684759j -0.00290278-0.0546486j -0.0205038+0.0316735j 0.021558+0.0116568j 0.0132588+0.0274557j 0.00950728+0.00338156j 0.0039427-0.0701357j -0.0075421-0.0136282j -0.00555916+0.025234j 0.0130034-0.0240422j 0.00866878+0.0120034j 0.0381843-0.024174j -0.0108719-0.0157038j -0.0120561-0.0231554j -0.0276426+0.0155182j 0.0136209-0.0572587j 0.0125435-0.0446407j -0.000984776-0.00233195j -0.0262336+0.00516089j 0.00800702+0.0300009j 0.000692931+0.00640976j 0.0360809+0.00765301j -0.0719748-0.0907663j -0.0597214-0.014123j 0.0589252+0.012197j 0.0114346+0.0426718j -0.0777469+0.0383579j -0.0138415+0.0168333j 0.0121202+0.0412423j -0.049913-0.000390307j 0.0246409-0.0380675j 0.036481+0.083j -0.00053196-0.047853j -0.00371478-0.104528j 0.00786498-0.0214802j 0.0396321-0.0100306j 0.0109993-0.0402753j 0.00100194-0.0572787j -0.0132744+0.0133236j -0.0793651+0.0476866j -0.0472457-0.0635884j -0.149168-0.120251j 0.0572826+0.0419128j 0.0536732-0.12893j -0.0389628-0.027569j 0.0247769-0.136776j 0.0606918-0.127497j 0.0030642-0.036963j -0.0249929+0.0750707j 0.0464008+0.00150829j 0.0187479-0.0318386j 0.0757946+0.00466669j -0.0212591+0.00184057j 0.0925396-0.0698306j -0.0184343-0.0501832j -0.0814506-0.000286643j 0.135533+0.0922063j -0.10981-0.0686171j 0.0422268+0.0421005j 0.016271+0.0310286j -0.0596144+0.0347231j -0.0103812+0.0340264j 
-0.0107364+0.0110322j -0.0685509+0.0383752j -0.0446058-0.0837866j 0.0779313+0.0116523j 0.0766625+0.0480429j 0.00474432-1.80411e-16j 0.0567785-0.0647528j 0.0856911-0.043885j 0.0937357+0.0271606j -0.0257741-0.0950342j 0.00193338+0.0508339j 0.0017986-0.00616181j 0.0448259+0.0129403j -0.0368406+0.0387112j 0.0121531+0.00152914j -0.00507843-0.095812j 0.0786463+0.0186678j 0.0356594+0.037976j 0.0258013+0.0338508j -0.0330282+0.0633901j 0.00815934-0.0207605j -0.00181324-0.0776528j 0.00398458+0.000316434j -0.0102409+0.109806j 0.0214509-0.0218037j -0.0146763-0.0040388j 0.0842424-0.0535251j 0.0864844-0.00203403j 0.015175-0.0363269j 0.0472041-0.0754464j -0.0387202-0.0714488j 0.00575321+0.0609671j -0.0269637+0.0176203j -0.0361692-0.0298829j -0.0192365+0.00570554j -0.0188044-0.00528106j -0.00949467-0.0324888j 0.010306-0.00689222j 0.0371651-0.0155527j -0.0276247-0.00504012j 0.00121258-0.0250848j -0.0357391-0.0371706j 0.00743294+0.00768298j -0.046227+0.0418037j 0.000457185+0.0060711j 0.000553254-0.0445851j 0.0130558-0.00863487j 0.0456559-0.00716797j 0.0023843-0.0278314j -0.0123627-0.0200443j 0.0237063+0.0201263j 0.0120571+0.0089141j -0.0241959+0.0105654j -0.000596512+2.18737e-05j 0.00218808-0.025348j 0.0238035-0.0310692j 0.0194062-0.0397726j -0.00613475-0.0146106j -0.0319328+0.0363946j -0.028542-0.0363688j -0.0157191+0.0287076j -0.00170806-0.0374391j 0.0361183+0.0012678j -0.0128239+0.0138694j -0.00015284+0.0635621j -0.0237939+0.0101496j -0.0218998+0.0146924j 0.00328208-0.041917j -0.00365293-0.0156054j -8.28151e-05+0.0844157j -0.0158902-0.0139308j -0.00688224-0.0170842j -0.0488334+0.00357957j -0.013262-0.030725j 0.00776334+0.0221607j -0.0110696+0.0381859j 0.00488282-0.0136076j -0.0118429+0.00997394j -0.0240456-0.00341126j 0.0472378-0.0428133j 0.0136299-0.0443773j 0.0180855+0.0385546j -0.0396001+0.0473777j 0.0270219-0.0342744j -0.0282538-0.00137837j 0.00695518-0.0282599j 0.0297978+0.0349576j -0.0208587+0.0203466j 0.000943571-0.0137225j 0.00629578-0.000545579j 0.0172352+0.0218713j -0.00314995+0.00132385j 0.00588869+0.0275742j 0.0445816+0.018604j 0.0251267-0.0281765j 0.0110981-0.0598495j 0.0628743+0.0212247j -0.0512047-0.0530504j -0.0650701+0.000215506j -0.0261337-0.014149j 0.00360979+0.00726823j 0.0361497-0.00958718j 0.0411306-0.0157397j -0.0243295+0.00801221j 0.0676481-0.0561349j 0.00870498+0.0598348j -0.000114957-0.011356j -0.00953021+0.0326779j -0.014068-0.0183322j 0.00413139-0.0133482j 0.0512353+0.006944j 0.0365898+0.0142873j -0.0160932-0.0579681j -0.00251668+0.0188785j 0.0211955-0.0601219j 0.00907139+0.0076782j 0.0279972+0.0365404j 0.0812914+0.0236805j 0.0348567-0.045078j -0.00434863+0.0817784j -0.000806095-0.0654844j -0.0589006-0.0349304j -0.0429959+0.0196055j -0.0254401+0.0368138j -0.0125577-0.0854538j 0.0483044+0.0586821j -0.0429218+0.0344108j 0.00543886-0.00418256j 0.0402055-0.0579104j 0.0235191+0.0469853j -0.0132407+0.0167208j -0.0171305+0.0642413j -0.00108924+0.00267545j -0.0427307-0.0437873j 0.00385217-0.035094j 0.0980923-0.0342829j 0.0551307-0.181474j 0.0336769+0.0918419j 0.108923+0.0519616j 0.0461795-0.0230127j 0.047556+0.020464j 0.0200334+0.0663578j -2.96914e-05+0.0221707j -0.105323+0.10027j -0.0620532-0.00267701j 0.0202341+0.00769893j 0.0240949-0.102972j 0.13112-0.0561668j 0.0185282+0.0675674j -0.046431-0.110402j -0.000538358-0.100885j -0.101655-0.0582621j -0.140881-0.0837335j -0.0161396-0.037552j -0.0337068+0.00225705j 0.011878+0.0194449j 0.0342039-0.0992347j 
