-0.0073914+0.0101075j -0.0104853-0.00823357j 0.0116762+0.00534998j 0.00524804-0.0122809j -0.00357647-0.00322069j -0.0015419-0.00435439j -0.00326376+0.00665019j 0.00618961+0.00325623j 0.000491837+0.0012889j -0.000360788-0.000731901j 0.00348556-0.0035601j -0.00495931-0.0034525j 0.00739865+0.00386535j -0.00193954+0.00972356j -0.00727796+0.00592443j -0.00324367+0.000599112j 0.0031427+0.00282932j -0.00100301-0.0044851j 0.00124175-0.00286369j -0.000281132+0.000515667j -0.0007917+0.00515461j -0.00756856-0.000735869j -0.00307146+0.00678676j 0.00354818-0.00249465j -0.00461521+0.00064007j 0.000263301-0.00220405j 0.00342649-0.00114405j -0.00691809-0.00547593j -0.00063215+0.00123149j 0.00554057+0.00347164j 0.00140096-0.00224701j 0.00457506-0.0018197j 0.00122599+0.00257537j 0.00165901-0.00461316j -0.0015364-0.00188219j 0.00640532+0.00254286j 0.000765312-0.00911678j 0.00115076-0.00386092j 0.0014656-0.00339945j 0.00578402-0.00166028j 0.00471483+0.000562092j 0.00302745-0.000633932j -0.00186985+0.00313438j -0.00273974+0.0104895j 0.000257091-0.00132421j -0.00153609-0.00261073j -0.00347998+0.00527404j -0.00378607+0.00099657j -0.000312093-0.000940574j 0.00482397-0.00553031j -0.0115211-0.00352335j 0.00649735+0.0055283j 0.00293996+0.000951638j 0.00364097-0.00623462j 0.00608399-0.00131133j 0.0011344+0.00623889j 0.00471801-0.000575855j -0.00234875+0.00180816j 5.41347e-05+0.000864476j 0.00482476+0.00902997j -0.000137851+0.00217261j -0.00136667+0.0034812j 0.00114235+0.00392508j -0.00473663+0.000432805j 0.00482833+0.00485394j 0.00258023-0.005978j 0.00650858+0.00191666j 0.00609432-0.00720177j -0.00616158+0.000980215j 0.00142123+0.000212977j -0.00441781+0.00354927j 0.00609609-0.00541844j 0.00330953-0.000222115j -0.00569314+0.000456021j -0.000208691+0.0020487j -0.00294729+0.00446796j -0.00652672+0.00519921j -0.00535125+0.00554553j 0.000650166+0.00220563j -0.00825184-0.00208101j -0.00125017-0.00302146j 0.00486147-0.000393335j -0.00894791+0.0148085j -0.0250974-0.0059599j -0.00205226-0.000205839j -0.00228704+0.00195079j 0.00147864-0.000699913j -0.00190023+7.34243e-05j -0.00272991+0.00739095j 0.0121989-0.00667949j 0.00726336-0.0011697j 0.00497841-0.00823868j -0.00924811-0.000288145j -0.00824547-0.00308041j -0.014112+0.00897463j -0.00614627-0.0125348j 0.00871273+0.0290535j 0.0290475-0.0104581j 
0.00792625+0.00873729j -0.0090247+0.0076711j 4.25283e-05-0.00722608j -0.00849665-0.000237209j 0.00106104+0.0117722j -0.00978486+0.00491243j 0.00866034+0.00328513j -0.0042061-0.0089467j 0.00495517-0.0047076j 0.00203161+0.000823499j 0.00377389-0.000187843j 0.000929377+0.000466774j 0.00817881-0.00484549j 0.0102538+0.00641359j 0.00103465+0.00676183j 0.00343211-0.000657492j -0.00273365-0.00520853j -0.00290824+0.00145611j -0.00406599-0.0025064j -0.00190722+0.00374606j -0.00306998+0.00411555j -0.000943237+0.00426167j 0.00299283+0.00375918j -0.000908409-0.00305616j -9.63082e-06+0.007878j -0.00106421+0.000490222j 0.00361275-0.00412218j -0.00272033+0.003956j 0.000361979+0.0048336j 0.0043097-0.00707386j 0.000997882+0.000218904j -0.00131267-0.000763606j 0.000479816+0.000687146j -0.00217339+0.00211753j -0.00191422+0.000279125j 0.00329281-0.00318551j -0.005615-0.00220587j -0.00615494+0.00212065j -0.00421874+2.90573e-05j -7.53775e-05-0.00293237j -0.0010285-0.00407424j -0.00440151-0.00380893j 0.00502278-0.00257128j 0.00666863+0.00101229j -0.00412974+0.00274827j -0.00454696+0.00424316j 0.00551982+0.00677469j 0.00119931-0.000184673j -0.00315449-0.00327083j -0.00557798-0.00118401j -0.0054102+0.00992807j 0.000449046-0.00414677j -0.00226925-0.00422228j -0.00783234+0.00569344j -0.0016433-0.00433182j 0.00302165+0.00227804j -0.00339588-0.00451493j 0.00508662-0.00526873j 0.00180186+0.00348242j 0.009399-0.00278508j 0.00617132+0.0018246j 0.00412968-0.00425239j 0.00636559+0.0040817j 0.00217821+0.00477915j -0.00199883+0.00049052j -0.00174787+0.00274058j -0.00133888-0.003697j -0.00719939-0.0112315j 0.00408537+0.00304282j -0.00144903+0.0020971j 0.000355551+0.00461597j -0.000314473+0.000969754j -0.00550828-0.00308964j 0.0019689-0.00714637j 0.00156104-0.012439j -0.00091755+0.00357655j -0.00276909+0.00235181j -0.000834041-0.00310518j -0.00884307-0.000987506j -0.010244+0.0129752j -0.000682887-0.00261345j 0.00227967-0.00495748j 0.0176267+0.00380279j -0.00461348+0.00573432j -0.0166585-0.00506717j -0.00282367-0.00161558j -0.00693835-0.00516403j -0.00595721+0.00701079j 0.00658932-0.00186667j 0.00953392+0.00178526j 0.00449417+0.00653181j -0.00279251-0.00470141j -0.00473767+0.012912j -0.0205696-0.00290029j 0.0126728+0.00304962j -0.00177577+0.0143643j 0.0280473-0.00651446j -0.00468754-0.0285231j 
-0.00510565-0.00463687j 0.00476606-0.00293756j 0.00217952-0.00579547j -0.00541383-0.000739264j -0.00862669+5.47171e-05j -0.000565669-0.00675603j -0.00175684-0.000144281j -0.00100513-0.00480295j 0.00848295-0.0046627j 0.00563687-0.0012448j 0.00740228+0.00576301j 0.00272438+0.000478853j 0.000630685+0.0107464j -0.00479469+0.00332694j -0.00620345+0.00658218j 0.000804748-0.0082779j -0.0028529+0.000556027j -7.48992e-06+0.000244192j 0.00568762+0.00163908j 0.00258982-0.00126065j 0.00049212+0.00690967j 0.00586891-0.00404761j -0.00623582+0.00435307j 0.00647466+0.000852925j 0.0016128-0.00308352j 0.00156028-0.00252125j -0.00515379+0.00503946j -0.000118339-0.00203002j 0.0014886-0.0012503j 0.000272499+0.000185327j 0.00273158-0.00207044j 0.00311467+0.00234933j 0.00254425-0.0028779j 0.00662789-0.000370558j 0.000865732-0.0025177j -0.00427854+0.00901613j 0.00166429+0.00237188j 0.00257046+0.00175539j -0.00652852+0.00256826j 0.00680494+0.00100146j -0.000495018+0.00299357j 0.00255679+0.00218536j -0.00469283+0.0032142j 0.000648546+0.00116204j -0.00423223-0.00190838j -0.00679968+0.00224487j 0.00616067+0.00305853j 0.00188362-0.00101221j 0.00211814-0.00103429j -0.00476861+0.00162664j -0.00703689-0.00483646j 0.005079+0.00598645j 0.00281113+0.000559951j 0.00611262-0.0037168j -0.000751821+0.00346862j -7.65323e-05+0.00310327j 0.000802608-0.00210868j 0.00268999+0.002752j -0.00142781-0.00108434j 0.00443943+0.0095327j 0.000766413+0.00428092j 0.00249836+0.00214645j -0.00096191+0.00784607j 0.00112368-0.00533079j 0.000352373+0.00670665j -0.0015678-0.00469627j -0.00418809+0.00497041j -0.00599841-0.00348093j 0.0115937+0.00134104j 0.000994753-0.00939591j -0.000814005+0.0130204j -0.0113035-0.00500025j 0.00457042-0.00396343j -0.00528045+0.00783069j 0.00161796-0.00309066j -0.0126271+0.00693834j -0.0126313-0.00605122j 9.05567e-05+0.000139528j 0.00215566+0.000254742j 0.0131559-0.00321095j -0.00778481-0.00372316j -0.000754315+0.00930706j -0.00474799-0.0101631j 0.00694004-0.00775956j -0.0055656+0.00523869j -0.00429695+0.00348472j 0.00317214+0.00584497j -0.00647259-0.00289966j 0.00734163-0.00159121j 0.00489969-0.00318441j -0.0153935+0.00921416j 0.00689452+0.00219434j -0.00510795-0.00332046j -0.0106377-0.0126591j 0.0125718+0.0198287j -0.0224151+0.0110453j -0.00550937+0.00242901j -0.00376426+0.0137055j 
-0.00294714+0.00262497j 0.0031599+0.000918824j 0.000525791+0.00103633j 0.00649825-0.00113086j -0.000323302-0.00531927j 0.00351572-0.00122829j -0.00934064-0.00262638j 0.00247191+0.00389242j -0.0026064+0.00140994j 0.00383783+0.0101584j -0.0145691+0.00318407j 0.00318044+0.00574113j -0.000679896-0.00857843j -0.00118132-0.00268733j 0.0013663-0.00979732j 0.00518692-0.00353937j 0.00260944-0.00609879j -0.00141891-0.00133673j -0.00805823+0.00397799j 0.00157652-0.0058687j 0.00128571-0.000374256j 0.00300877+0.00594582j 0.00180259-0.00290515j -0.00145251+0.00643226j -0.000709559-0.00397769j 0.00144979+0.00202192j -0.00468539-0.00319335j -0.00684198+0.0046579j -0.000400141-0.00126631j -0.0107575-0.00263856j 0.0019685+0.00158308j -0.00339243+0.000114793j 0.00254893+0.00161511j -0.000132997+0.00481568j 0.0019695+0.00796317j -0.000892175+0.000373605j -0.002504+0.00502548j -0.00275782+0.00108788j 5.50247e-05+0.00450656j -0.00316786+4.947e-05j -0.000425275+0.00313532j 0.00278135+0.000354j -0.000921315+0.00259574j 0.000752992-0.00726642j -0.00280617-0.00549455j -0.000127291-0.00165481j 0.00265559-0.00963895j 0.00117102+0.00121311j 0.00516611-0.000596694j -0.000266382+0.00222742j 0.00176816-0.00305006j 0.00171511-0.0016565j 0.00215289-0.00206942j -0.000423037-0.00166519j -0.00627183+0.00480555j 0.00403411-0.00234982j -3.86254e-06-0.000203378j -0.00252311+0.00149902j -0.00505322+0.000493907j -0.00116257+0.00288489j 0.00767989-0.00607705j -0.00186939+0.00283313j -0.00163391-0.00138137j 0.00275919-0.0032757j -0.00285704+0.00339826j 0.00101975-0.003766j 0.00105165+0.00410692j 0.0109932+0.0102866j -0.00821053-0.00590502j -0.00174852+0.00239586j 0.00383902-0.0075723j 0.000113812+0.00447939j 0.00255041+0.00469378j -0.00122427+0.00276344j -0.00991564+0.00232525j -0.00614458-0.00222399j -0.00167135-0.00127983j 0.0124518-0.0027155j 0.00247792+0.00702844j 0.00820981+0.00842874j -0.00808733+0.000889435j 0.0104907+0.000265493j 0.017384-0.0226269j -0.00128963+0.00554959j -0.0120987+0.0128685j -0.00361749+0.000492202j 0.010074-0.00288505j -0.0027509+0.00470013j -0.0176492-0.0103152j 0.0261261-0.0046939j -0.0019824-0.000432075j 0.0150412+0.00120219j -0.0081981-0.00722126j -0.0155114+0.00109864j -0.00761668-0.00524172j 0.00533799-0.00750335j 0.00637277-0.00927478j 0.000673073-0.000829098j 
6.82487e-05+0.00757128j -0.00531709+0.00341575j 0.00539146+0.00595467j 0.00423204-0.00222063j 0.000724328-0.00181319j -0.00360423+0.00580602j -0.0032017+0.00396753j 0.00577653+0.00423677j -0.00542679+0.00140222j 0.00506799-0.0016838j -0.000232257+0.00516924j -0.000805879-0.00311561j -0.00146222-0.00421441j 0.00566673+0.00206985j -0.00885031+0.00587062j 0.00130023+0.00168427j 0.00327321+0.00653022j 0.0015981-5.03704e-05j 0.00361658+0.00613141j 0.00239263+0.00132108j -0.000796543+0.00594037j 0.00280761-0.00259971j 0.0039327-0.00189421j 0.0080367-0.000658165j -0.000183604-0.00911333j 0.00517293-0.000712038j 0.00267639-0.00500691j -0.00315852-0.00631234j 0.00749596+0.00115356j -0.0044001+0.00637006j -0.00423947+0.000561479j -0.000939232+0.00333416j 0.00329957+0.00168666j -0.00453243-0.000372934j -0.000216314+0.0063421j 0.00543911+0.00417684j 0.00460366-0.00589317j 0.00675951-0.00329374j 0.00122441+0.00432542j -0.00291068+0.00177241j -0.000365806+0.0111199j -0.000762979+0.00460332j -0.00339751+0.00035024j -0.00314063+0.00922651j 0.00912719-0.00254142j 0.00408416+0.000676493j -0.00244223-0.00358358j -0.00191676+0.00532271j 0.00254156+0.00244251j 0.00425023-0.00291091j 0.00467167-0.00407582j 0.00753684-0.00369471j -0.0035887+0.00319216j 0.00791471-0.00876428j -6.6906e-05-0.00333766j 0.00301166-0.000567036j 0.00217734+0.00246117j 0.000677774-0.00424389j -0.00204228+0.000732096j 0.00414273+0.00360957j 0.00266113+0.00438947j 0.000560768+0.00464001j -0.00398827-0.00139896j -0.0045964+0.000731935j 0.0043951+0.00159765j 0.0031874-0.00381399j -0.00322792-0.00276611j 0.00717689-0.00352216j -0.0138731+9.17335e-05j -0.00100228+0.00489884j -0.0025506-0.00970253j 0.0108235+0.00438571j 0.00197066+0.00311677j 0.00105124-0.00302837j -0.00359108+0.00687998j 0.00585488-0.00778331j -0.00913808-0.00704602j -0.00487249-0.000914119j -0.00884239+0.00178875j 0.00609675-0.0131018j -0.000197042+0.000846012j -0.00507851+0.00444815j 0.00109081-0.00840932j 0.0185217-0.0221147j 0.000673974-0.00429247j 0.00571008-0.00671161j 0.00627973-0.00269587j -0.0135782-0.000102344j 0.0246423-0.00517601j 0.00648894+0.0216122j 0.00371227-0.00690429j -0.0113171+0.00118749j 0.00345772-0.00228033j -0.000631383-0.0189192j -0.00638868-0.0111446j 0.00787409-0.00551269j 0.00715132+0.00332987j -0.00471794+0.00271862j 
0.00447261-0.00633096j 0.00514885+0.00585057j -0.00170035-0.00181625j -0.00291734+0.00273175j -0.00165358-0.00156732j 0.00395198+0.00105406j 0.00555783+0.00141963j -9.36906e-05-0.00790517j 0.00363632+0.00383533j 0.0024659+0.00118412j 0.00256023+0.0130356j 0.00224954+0.00612142j -0.00782161+0.0025186j 0.00391825-0.00366701j 0.00100155+0.00406079j 0.00492958-0.00108737j -0.000771811-0.00555246j -0.000596504+0.00145155j 0.010345+0.00523145j 0.00878234+0.00283434j -0.00304438+0.00118464j 0.00578951+0.00598085j -0.00375603-0.0061649j 0.00364201+0.00020328j 0.00189604-0.00522048j 0.00280831+0.00490214j -0.0010113+0.00219593j -0.00070016+0.0043429j 0.0128345-0.00629674j 0.00307928+0.00343719j -0.00648971+0.00505966j 0.00273506-0.00228365j 0.00631702+0.00308748j -0.00120278+0.0052217j -0.00331078+0.00255283j -0.00317359+0.000804005j -0.000835608+0.00125864j 0.00132215+0.00403229j -0.00647703-0.00436533j 0.00364127+0.00276432j 0.00595798+0.00416297j 0.00466464+0.0049067j -0.00261176+0.00406121j 0.00133575+0.00690846j 0.00335174-0.00734152j -0.00278859-0.00957451j 0.00192067+0.00288367j 0.00512265+0.00586392j 0.00228264+0.00403654j -0.000584422-0.0018216j -0.00452324-0.00510319j 0.00160559-0.000758314j -0.00554938+0.000306903j 0.00192053-0.00260076j -0.00179791+0.000253184j -0.00306666-0.000327206j 0.000135324-1.43819e-05j -8.19096e-05+0.000846505j -0.000171903-0.00746741j 0.00186577-0.00221366j -0.00328931-0.000573577j 0.00363654+0.00262208j 0.00492526-0.00590168j -0.00550445-0.00614653j 0.00484726+0.0043162j 0.00251227-0.0123904j -0.00298042-0.00457076j -0.00468766-0.015466j -0.0121988+0.0242328j 0.00327586-0.00280851j -0.0066212+0.00623175j 0.00924013-0.0105157j 0.0117582+0.00170401j -0.00535706+0.00291642j 0.0230622+0.00930414j -0.00353715+0.0019537j 0.00282115+0.00321598j 0.0088402+0.00317524j -0.00116017+0.00381434j 0.000484632+0.00805335j -0.00374258-0.00562761j 0.00277811+0.00551765j 0.00445933+0.00658246j -0.00323763+0.00253313j 0.00364338-0.0042602j 0.00202164+0.000135188j -0.00396019+0.00329065j 0.000613674+0.00127835j 0.00064163+0.00244597j 0.00027945-0.010759j -0.0138359-0.0090095j -0.00248456+0.0104215j -0.00390318+0.00352029j 0.000897969-0.00652309j -0.0183145+0.00812131j -0.00208909-0.0204642j 0.0036225-0.00649226j -0.000742538-0.0079204j 
0.0122551-0.00450787j -0.00115864-0.00212812j -0.00459809+0.00310747j 0.00483649-0.000284635j 0.00755193+0.00467853j 0.00350184+0.00543442j 0.0124105+0.00370127j 0.00842036+0.000869202j -0.00268188+3.81099e-05j -0.00968013-0.0132901j 0.00248179-0.00312769j -0.00395779-0.00723397j -0.00570078+0.00596646j -0.000436911-0.00357103j 0.00129066+0.000458394j -0.00420047+0.00826015j -0.00645429-0.00206515j -0.00197587+0.00459646j -0.00049912-0.000519461j -0.00301946+0.00259706j -0.0091344-0.0022954j -0.00612404-0.0159704j -0.0028287+0.00208453j 0.00745993-0.0058418j 0.00388405+0.0054382j -0.000369679+0.00123631j 0.00906971+0.0028744j 0.00698431-0.00304279j -0.00387738+0.00850628j 0.00223459+0.00963843j -0.00257297-0.0105064j -0.00366053+0.00916606j 0.00215876-0.00203376j 0.00459806-0.00684834j -0.00404691+0.000591615j 0.00244499-0.00400684j -0.00191391-0.0131573j 0.00404493-0.00279698j 0.00436156+0.0013696j -0.00030121+0.00188304j 0.00131111+0.00180833j -0.00164326-0.00286062j 0.00054936-0.00501492j 0.00113634-0.00257716j -0.00631583+0.000139815j -0.00425434-0.00319024j 0.00279621+0.00439179j 0.00592773+0.00435916j -0.0119321+0.00198617j 0.0067262-0.00791457j 0.00520097-0.0115325j -0.00855234-0.00118458j -0.0125595+0.00418861j -0.00136981-0.00287289j 0.00151633+0.00183294j -0.000430594+0.00532868j -0.00347955+0.000639793j -0.0120863-0.00406931j 0.00137076-0.00670783j -0.0173175+0.00139268j 0.00372225+0.00658381j 0.00535985+0.00238866j 0.00138283-0.00913877j 0.00543043+0.00353975j -0.01015+0.0111763j -0.00294259-0.000500234j -0.00751731-0.00344343j -0.0027033-0.00770877j 0.00512897-0.00537098j 0.00110547+0.00125258j 0.00300108-0.00171292j 0.00574397+0.0110657j -0.000294018+0.00153932j -0.00967417+0.00066935j -0.0130842-0.00399664j 0.00289066-0.00134856j 0.00681078+0.0127662j 0.0120213+0.00366083j 0.00287106+0.00290853j 0.0007196+0.0122627j 0.00346109+0.00389612j 0.00261293+0.00224409j 0.00789155+0.00547229j -0.0151838+0.00657751j 0.00899959-0.00101687j 0.00688974-0.00460025j -0.00226759+0.00292392j 0.00463754-7.84712e-05j -0.00141609-0.00268994j 0.0147372+0.0013681j -0.0108569-0.00829647j -0.00735984+0.00781776j -0.00588734-0.00499954j -0.000158352-0.0143384j 0.00702458-0.00729015j -0.00382779+0.00263776j 0.00158491+0.00355564j 0.00240263+0.00416925j 
-0.00364195+0.00318222j 0.00330818+8.75502e-05j -0.000225268-0.00460168j 0.00598806+0.00200127j -0.00240515+0.00316828j -0.00644887-0.00179851j -0.000874884-0.00940746j 0.00465688+0.000162856j 0.00963005+0.00491401j -0.00671384+0.0046538j 7.54747e-05-0.00915974j 0.00246235+0.00223815j 0.00213749-0.00076165j 0.00205282+0.00847104j -6.97971e-05-0.00754765j 0.00438836+0.00373372j -0.00471872-0.0112352j -0.0100825-0.00867206j -0.006755+0.00775044j -0.0125037-0.0166842j -0.00603196+0.0052894j 0.00265544-0.000141317j 0.00114955-0.000176804j 0.00275314-0.0112385j 0.00298893+0.00620465j 0.00898402+0.00576467j -0.00236765-0.00373395j -0.00608218-0.00162591j -0.00342722-0.000817527j -0.0102369-0.0129792j -0.00520791-0.00231775j 0.00071842+0.0100372j 0.00464292-0.00914196j -0.00187682+0.00938907j 0.00394659+0.00108805j -0.00234277+0.0101906j 0.00719692-0.0011154j 0.00129051-0.00247291j 0.00224101-0.00141884j 0.00417049-0.00488246j 0.00492147-0.00289006j 0.0105185-0.0144247j -0.000869157+0.0142516j -0.00203535-0.00278049j -0.00897074-0.0058663j -0.00299893+0.000637762j -0.0110592+0.0110781j 0.00676393-0.00230524j 0.00858256-0.00853621j -0.00160562-0.00318222j -0.00418529-0.001899j 0.00372682-0.000292436j -0.00797719+0.00598606j -0.00224225-0.00587854j 0.00246828+0.003781j 0.00595409-0.00162059j 0.00293931-0.0024467j -0.00518942-0.00516933j -0.00374438+0.00400442j 0.00122928-0.00411124j -0.0109986+0.00338895j 0.00514706+0.00865701j -0.00657833+0.00768607j -0.00418541+0.00312965j -0.000364081+0.00904891j 0.014884-0.00717884j -0.0100105+0.000896375j 0.0201622-0.00578572j -0.00113352-0.000986356j -0.00876581+0.000862504j 4.08186e-05-0.00172603j -0.000711284+0.00388784j 0.0142577+0.00110274j 0.00666329-0.00390006j 0.000437074+0.00510293j -0.012127-0.00716585j -0.000519976-0.00484107j -0.0106218-0.00169978j 0.00259825+0.00131205j 0.0035297-0.00212786j -0.00677276-0.000286144j 0.00414643+0.00821471j 0.0013647+0.000115746j 0.00144899-0.00276555j 0.00790778-0.0020529j 0.00875789+0.000740876j -0.00685513-0.00107763j 0.0069825-4.10153e-06j 0.000712119+0.00770961j 0.00216365-0.000406208j 0.00270531-0.000920734j 0.0112848+0.000349475j 0.00835508-0.00664626j 0.0188374-0.00114465j 0.00572365+0.00720993j -0.00251706+0.00291683j -0.000932498+0.00427579j -0.00441757-0.00506783j 
-0.00277461+0.00104946j 0.00551656+0.000699478j -0.00177134-0.00207254j 0.00825695-0.0011j 0.00625176+0.0005601j 0.000883937+0.00099252j -0.000412727-0.00452218j 0.00671687-0.0040216j -0.00873385-0.00136271j 0.00737415+0.00188394j -0.00304256-0.00955097j -0.00400956-0.000169234j -0.000728622-0.000728313j -0.00389165-0.00319935j -0.00875432-0.0033233j 0.00159725-0.00262446j 0.00508402-0.00574141j 0.00467337+0.000579405j -0.00415268-0.0161667j -0.00130996-0.0114203j -0.00307627-0.00479272j -0.00539236+0.00273907j 0.000914911+0.00844407j 0.00533726+0.0178088j -0.0078265-0.00141376j -0.0043409-0.0165051j -0.00712617-0.00558688j -0.00433031+0.00344859j -0.00464251+0.00610834j 0.00288423+0.00108974j 0.00550428-0.00155725j 0.00318399-0.00108254j 0.00130798+0.00462483j -0.00387965-0.00202908j -0.00481777+0.00209722j -0.00170806-0.0247279j -0.00722699+0.00204686j -0.00863813-0.0171715j 0.00116054-0.00476609j -0.00483171+0.00452403j -0.00860586-0.00239288j 0.00072166-0.006786j 0.00375071-0.0085209j 0.00767663-0.0237471j -0.00413889-0.00196456j -0.00103855-0.010103j 0.00769476+0.00430059j 0.000882575+0.00102538j -0.000770347-0.0013418j 0.00519219-0.00636429j 0.0178003-0.00585119j -0.00821983+0.000882128j 0.00304572-0.00900009j 0.00181251+0.0165439j 0.00103835-0.00655506j 0.00102641-2.16315e-05j 0.00049695-0.00518133j 0.000826095-0.00297033j 0.00431705-0.0019988j -0.00457551-0.00140867j -0.000480853+0.00235606j -0.00412659+0.00598276j -4.56842e-05-0.00341331j 0.00656504+0.00380841j -0.0181343+0.00960333j 0.00659385-0.0021231j 0.0165722-0.00153741j 0.0147063-0.00253764j -0.00319019-0.00462357j 0.0075406+0.0013932j 0.00852342-0.00547857j 0.00293317+0.00376199j 0.0174828-0.000437868j 0.00429108+0.000398152j -0.00450953+0.00844881j -0.00140948-0.000540209j -0.0101422+0.00212842j 0.00694972-0.00100332j -0.0123371-0.00124552j 0.00850024+0.00193363j 0.0134679-0.00258133j 0.00291449+0.0036313j -0.00126806-0.00535808j 0.00137707-0.00246003j -0.00607415-0.00396223j -0.00225103-0.00254523j 0.000169999+0.00435458j 0.00327993-0.00778104j 0.00159298+0.00434689j -0.0115262-0.00180148j 0.00573345-0.000327873j 0.00577468+0.000726119j 0.00124772+0.00107562j 0.0050344-0.00911494j 0.00242371+0.00876791j -0.00362402-0.00632259j 0.0039106+0.00328136j -0.00446386-0.00305362j 
0.00470136-0.00494191j 0.00729773-0.00550913j 0.00290655-0.00562797j 0.00708409-0.00648184j -0.00095488-9.51042e-05j 0.00789648-0.00262303j 0.00663751+0.00286858j 0.00600296+0.00769555j 0.00512043-0.00663445j 0.00189232-0.0137992j 0.000331609+0.00410548j -0.00354946-0.00198714j -0.00281117+0.00622899j -0.00255927-0.000753737j 0.00665332-0.00489336j -0.00869955+0.00332557j -0.00664172-0.012066j -0.00538179-0.00312119j -0.00249303+0.00162804j 0.00558634-0.0128488j 0.00161721+0.000414272j -0.00674341-0.00876013j -0.00463722-0.000381569j -0.00568863-0.00274462j 0.0014731+0.00836541j -0.00260382+0.00426054j -0.00431841+0.00454698j 0.00332955-0.00162175j 0.00483136-0.00745228j -0.00180317+0.00562263j -0.0097716-0.00716457j -0.00377553+0.0100237j -0.000138315-0.0109229j 0.00129387-0.00356188j -0.00361686-0.00637755j -0.00122493+0.0020393j -0.00270372-0.00678244j -0.00318994-0.00111958j 0.00401456-0.00504343j 0.0100427+0.00108495j 0.000471682-0.0102642j 0.00495114-0.00779219j -0.00257685+0.00729904j 0.00594912-0.00138499j 0.00158252+0.00119311j -0.00503584+0.00256024j 0.00336883+0.014157j 0.000703868-0.00990843j -0.00141586-0.00762315j -0.00304438-0.00743575j 0.00113937+0.00242147j -0.00871221+0.00174628j -0.010096+0.00684028j 0.00446297-0.00806383j 0.000686896+0.000590154j -0.00143316+0.00417937j -0.00309749+0.00354594j -0.0142002+0.00733071j 0.00222687+0.000115625j -0.003455-0.00809909j 0.00201704-0.00703852j -0.00410111-0.0155035j 0.00613628-0.00840362j 0.0074866-0.001359j 0.00755908+0.00381345j 0.00458718+0.00244099j 0.00106749+0.00148676j 0.00151412-0.0014915j 0.0038417+0.0092225j 0.00718559+0.00026484j -0.00429352-0.000402274j -0.00434201-0.0052548j 0.00244617+0.00686728j 0.00386542-0.00156203j -0.00286211-0.0015058j 0.000952217-0.00900804j 0.00423471-0.00344346j -0.0110508-0.00518138j 0.00369151+0.00492809j -0.00379579+0.00253061j 0.00319822-0.00380794j 0.00121907-0.00518638j 0.00874148-0.00590751j 0.0114175+0.00660834j -0.00716508+0.001943j 0.00402285+0.00194652j 0.00867773+0.00632737j -0.0103924-0.0064622j 0.0108736-0.00163701j 0.00641808+0.000833467j 0.0191957+0.00399202j -0.00879219+0.000228668j 0.000819591+0.00369049j -0.0049072+0.00655065j 0.00599166+0.00433836j 0.00370876-0.00819637j 0.00628813-0.00309288j 0.00947477+0.00332682j 
