0.050913-0.000364318j -0.0263631-0.017749j -0.00411814+0.0206862j 0.0772752+0.0299145j -0.0185579-0.00163463j 0.00526475+0.0354985j -0.0682536-0.0455076j 0.0556525-0.0113898j -0.0612886-0.0534905j -0.0235105-0.0372972j 0.0708675+0.0370107j 0.0222724-0.00671964j 0.0261671+0.0200293j -0.0832631-0.0412475j 7.09785e-05-0.00336369j -0.0257033-0.00727909j -0.0316465+0.00394611j 0.0198943+0.0727185j 0.0119632+0.0831356j 0.132821+0.0316158j 0.0628295+0.0988868j -0.0655276-0.0631714j 0.0228998-0.00157883j 0.00382195+0.0168818j -0.023786+0.0017962j 0.0137323-0.0163723j 0.00963032+0.0175463j 0.034588-0.0068421j -0.0137279-0.0119295j -0.00555764+0.00525829j -0.0230921+0.0119988j 0.0222885+0.0149392j -0.00976484-0.0174429j 4.73948e-06+0.0113419j -0.0171095-0.0233881j 0.00825549-0.00118535j -0.0272141-0.0263181j -0.00736848+0.00523115j 0.0202469+0.0142358j -0.0147091-0.00537961j 0.00883572-0.000610065j 0.0306096-0.00614567j 0.00416472+0.0202304j -0.0359564-0.0116753j -0.00727796+0.000157562j 0.00409834-0.0166032j -0.00985076-0.000646962j 0.0199011-0.000659499j -0.00883271+0.00118419j 0.0125586+0.00717025j 0.018822+0.0140759j 0.0269642+0.0195106j -0.000592761-0.00346156j 0.0239075+0.00263744j -0.0178209-0.0140451j 0.0103318+0.00460991j 0.00409487-0.000890145j 0.0147961+0.00158178j 0.000403603-0.00941785j 0.00115047-0.00253996j -0.0167007-0.00585197j 0.0024236-0.00154198j 0.011481-0.00601416j 0.0129301+0.0189022j 0.00634832+0.00585846j 0.00501619+0.0122247j -0.00670047-0.00120794j 0.0101642+0.00428797j 0.0105439+0.00284845j -0.00483483-0.000923381j -0.00355301-0.0119909j 0.00648057+0.00391682j -0.00603146-0.0010993j -0.00553488-0.000269296j 0.0185305+0.00484778j -0.00243593+0.00165222j -0.00363542+0.00292468j 0.0178459+0.00201198j -0.00344404+0.00481784j -0.00639781-0.0105437j -0.00384977-0.000859807j 0.00601409+0.00435904j -0.00052206-0.00140731j 0.00597626+0.00381587j -0.0112885-0.00761513j 0.00357759+0.00244665j -0.00610771-0.00405838j 0.00342112-0.00162654j 0.00439102+0.00122867j -0.0108803-0.00275481j -0.011269-0.00815171j 0.00514349+0.00214645j 0.00278439+0.00126647j 0.00372744+0.00506516j -0.0130268-0.00708474j 0.00183066-0.00272208j -0.000443155-0.00474245j -0.011646+0.00350025j 0.0072363+0.000971131j -0.00511901+0.00208662j 0.00474197+0.00422434j 0.00339638-0.00344724j 0.000542583-0.00328188j 0.00735658+0.00472378j 0.000862547-0.000120181j 0.0109764+0.000848798j 0.0101056+0.000830291j -0.000125121-0.00492831j 0.000154749+0.00237112j -0.00126221+0.002878j -0.00884448-0.00510876j -0.00132485+0.00387046j 0.00169094+0.00303732j -0.00660088-0.00213973j -0.00525849+0.0038228j 0.00777936+0.00530035j -0.00165114-0.00194658j 0.010428+0.00217627j 0.00107169-0.00488549j -0.00581305-0.00105628j -0.0101344-0.0060557j 0.0199309+0.00111301j -0.0160034-0.00607306j 0.00547817+0.00819965j 0.00474625+0.00583134j -0.00576375+0.000666207j 0.00687084-0.00340035j -0.00547409-7.51678e-05j 0.00610517+0.00384358j 0.00404825-0.00647408j 0.000683246+7.10417e-09j -0.000557026+0.000910717j -0.0034218-0.0027162j -0.00935804+0.000473027j 0.00105957+0.0002471j -0.000225917-0.0019627j -0.008165-0.00164563j 0.00805063+0.00808116j 0.00298188+0.00454275j 0.0084258-0.000589071j 0.00879975+0.00354874j -0.00161689-0.00202736j 0.00526337-0.00390064j 0.00101354-0.000446904j -0.000131121+0.00551018j -0.00244373+0.00402432j 0.00166397-0.0015203j -0.00513536+0.0015063j 0.00319394+0.000963987j -0.00528874-0.00248148j -0.0032847-0.0081663j 0.00716208-0.00355451j -0.00338604+0.000176974j 0.00648306-0.00401186j 0.00510012-0.00114598j -0.0038735-0.000695981j -0.00174053+0.00269012j 0.00211428+0.00118511j -0.00564303-0.00782398j -0.00817702-0.00415376j 0.00580688-0.00632309j 0.00649134+0.00638285j 0.00338616-0.00399388j -0.00184243-0.00895733j 0.00201636+0.00371442j 0.000429461+0.00209859j 0.000641809+0.00159697j 0.00200833+0.00585726j -0.00579297-0.00490774j -0.0143609+0.000671407j -0.00760359-0.00925116j 0.0136471+0.00495189j -0.0187176-0.0146048j 0.000440225+0.00483172j -0.0038341-0.011275j 0.00876118+0.0130043j 0.0060686+0.0033014j -0.00586093+0.000841121j -0.0215583-0.00145305j -0.00506071-0.0101837j 0.00385426-0.0102045j -0.021428-0.00661024j -0.00369987+0.00707584j 0.015771+0.00614841j 0.0125988+0.00584685j -0.00966086-0.000840457j 0.0162614+0.0042718j 0.0189913+0.00348916j -0.0193284-0.0230386j -0.0189094+0.00171848j 0.000846121+0.0124109j 0.0108565+0.00772201j -0.0239465-0.00749498j 0.00634072+0.00660622j -0.00665259-0.00645262j 0.043598+0.00832261j 
0.0050114-0.0487187j -0.0234273+0.0277907j 0.0150127+0.00355129j 0.0333638-0.0780102j -0.00180446+0.0188363j 0.0324631-0.00551269j -0.0397891+0.0709965j -0.00806963-0.055347j -0.056911+0.0669908j -0.0381863+0.0227152j 0.0359049-0.0761605j -0.00807561-0.0227878j 0.0210757-0.0268413j -0.0427332+0.0801039j -0.0111091-8.60313e-05j -0.0032771+0.0236001j 0.00470241+0.0300339j 0.070568-0.0199114j 0.0835657-0.0167972j 0.0365688-0.13539j 0.105029-0.0607908j -0.0683567+0.067087j 0.00270832-0.0201557j 0.0141004-0.0034055j 0.0074995+0.0259104j -0.0198234-0.0113382j 0.0183626-0.0103438j -0.00515909-0.0388369j -0.0101971+0.0146571j 0.00442472+0.00478244j 0.0162229+0.0242912j 0.0159211-0.023233j -0.014925+0.00945184j 0.00945933+0.00516269j -0.0252916+0.0161472j -0.00395289-0.0062264j -0.0322535+0.0251217j 0.00350543+0.00518244j 0.0126176-0.022957j -0.00590441+0.017605j -0.00268155-0.0126251j -0.00764129-0.0325604j 0.0154343-0.00488128j -0.00741365+0.0361808j -0.00420906-8.52086e-05j -0.0121871-0.00177417j -0.00250865+0.0115013j -0.00184511-0.0139005j 0.00174219+0.00273083j 0.00706246-0.00945313j 0.0104412-0.0214813j 0.0182346-0.018378j -0.00227633+0.000578193j 0.00170971-0.0244283j -0.011092+0.0197208j 0.00819299-0.0146148j 0.00287766-0.00628327j 7.71517e-05-0.0135717j -0.00641611+0.000127398j -0.00288049-0.00172798j -0.00650251+0.01516j 0.00281595-0.000235671j -0.0054735-0.0122889j 0.0149634-0.0138053j 0.00504674-0.00630166j 0.0129769-0.00385793j -0.000639888+0.00648636j 0.00532164-0.00787697j 0.0018618-0.0104687j -0.00301267+0.00659517j -0.0102101+0.00559707j 0.00284143-0.00597674j 0.000239338+0.00556732j 0.000587784+0.00499814j 0.00246628-0.0170916j 0.00239974+0.000100286j 0.00442909+0.00238838j 0.0012596-0.0129098j 0.00455695+0.00129943j -0.00457113+0.00760281j -0.000778669+0.0024617j 0.00164774-0.00647009j 0.000205867+0.00210007j -8.49462e-05-0.00648839j -0.00562215+0.0122942j 0.00247711-0.0040143j -0.000839026+0.00330125j -0.00403935-0.00491976j 0.000673058-0.00369992j -0.00122872+0.0107839j -0.00866051+0.0139873j 0.0015231-0.00267786j 0.00248049-0.00461273j 0.00358448-0.000561056j -0.00575128+0.0137799j -0.00577245-0.00202752j -0.00795584-0.00177022j 0.0038292+0.00961502j -0.000263943-0.00829309j 0.00312613+0.00668555j 0.00562452-0.00322838j -0.00549221-0.00237711j -0.00018196-0.00451757j 0.00649185-0.012929j -0.00100172-0.00368088j 0.000871494-0.0108177j 0.00346934-0.00991414j -0.00487414-0.00114755j 0.00152404-0.00135201j 0.0021986+0.00175275j -0.00680417+0.010125j 0.00418107-0.000911106j 0.00844137-0.00502299j -0.0041+0.00396151j 0.00266549+0.00728732j 0.00112113-0.00797888j -0.000882055+0.00184769j 1.64895e-05-0.0106623j -0.00120106+0.00305956j 0.00231116+0.00443807j -0.00241832+0.00691298j 0.0025823-0.0175821j -0.0110172+0.0173533j 0.0103283-0.00241699j 0.00433243-0.00474667j -0.0025896+0.0053881j -0.00332056-0.00603313j 0.00106536+0.00476395j -0.000269362-0.0063128j -0.0042625-0.0076104j -0.00620155-0.00096643j 0.00316805+0.00267157j 5.61949e-05+0.0025767j -0.000194383+0.00720385j 0.000465266+0.000546036j 0.000324977+0.0024813j -0.00301258+0.00582047j 0.00986366-0.00659544j 0.00225719-0.00114425j -0.00156812-0.00633329j 0.0039574-0.00351184j -0.00272115+0.00257333j -0.00287319-0.00745357j -0.00119475-0.00961933j 0.00481065-0.00927287j -0.00467627-0.00294259j 0.0024809+0.00054795j 0.00224785+0.000319005j -0.00398876-0.0103569j -0.00542188+0.00600903j -0.00366574+0.0072884j 0.000545185-0.00457296j -0.00147229-0.00026714j 0.00623635-0.00536738j 0.00318298-0.0106338j -0.00236864+0.00422719j 0.00701704-0.00523279j 0.00234233-0.00971776j -0.00265203+0.00161715j -0.000559729+0.0134915j -0.00790273+0.00185534j 0.000515795-0.00597883j -0.0024186-0.0117794j 0.000350371+0.00413107j 0.00298106-0.00644775j -0.00284348+0.00301112j -0.00981518+0.00710214j 0.0080602-0.000934284j -0.00358817+0.00408664j 0.000499734+0.00969377j -0.0128928-0.000897938j 0.00770537-0.00984904j -0.00646714+0.0180714j 0.0043145+0.00455838j -0.00317803+0.0065018j 0.00265078-0.0128219j 2.8859e-05-0.00776103j 1.09497e-05+0.0159819j 0.00188572+0.00266585j 0.00413867-0.00201681j -0.00357506-0.000853603j -0.0052514+0.0153078j -0.000641126-0.00820955j 0.0124214-0.0104342j 0.00884117-0.0144187j -0.00458633+0.00620976j -0.000106643-0.0138013j 0.00896611-0.0171329j -0.00779051+0.00683784j -0.00983009+0.00789254j 0.0159896-0.0020889j 0.00449904-0.0121275j -0.00521048+0.0398539j 0.00911514-0.00575096j -0.0150231-0.00479169j 0.00146608-0.0324759j 
0.0021946-0.00618307j 0.0183936+0.00323846j -0.016115-0.000540807j -2.18202e-05-0.0188791j -0.0271734-0.00899583j 0.00291859+0.00261709j -0.00924042+0.0110456j 0.0420801+0.0170419j -0.0137996-0.0210136j -0.00707844-0.000316254j 0.0864972+0.0532454j 0.00809887-0.0284413j -0.0204928+0.013121j 0.00301887+0.0466586j -0.0321545-0.0753742j 0.0258213+0.0537671j 0.0162974+0.0168911j -0.0068842-0.0415092j -0.00134043-0.0475962j 0.0295332-0.0327906j -0.0064299-0.0337974j -0.0264971+0.0258156j -0.00945626+0.0190215j -0.0128524-0.017919j 0.00239504+0.0149175j -0.0258459-0.00813016j -0.000563689-0.0127493j 0.000346558-0.00720331j -0.011492+0.0250142j 0.0070836-0.0208313j -0.00577215+0.0355085j 0.0120281-0.0200186j 0.00362689+0.0135688j -0.0253812+0.00137521j -0.0269672-0.00499743j -0.0224075-0.00324732j 0.00615332+0.0115824j -0.00905651-0.025218j -0.0223446+0.00167822j 0.0140942+0.000125256j 0.00591963+0.00526729j -0.00776323-0.0161333j 0.0134912+0.00222539j 0.00663983+0.0231355j -0.00590355-0.00184217j 0.00441363+0.00527328j -0.00215371-0.000344368j 0.00321932+0.00769638j -0.00583046-0.00227618j 0.00742087-0.00806493j -0.000606148-0.00314911j -0.0134751-0.0115525j 0.00408235+0.00810279j 0.00633772+0.00558837j -0.00038646+0.00952371j 0.00286422-0.00624802j 0.00590962+0.0086981j -0.000570267-0.00147572j 0.00600179-0.00695468j 0.00944486-0.00777934j 0.0118768+0.00892381j -0.00623387-0.000615743j 0.0132124-0.00368528j -0.00258109+0.0017515j 0.00597387-0.00104278j 0.0051542+0.00468313j 0.000357288+0.00684161j 0.00414401+0.000819045j -0.00347837-0.00474357j -0.0105062-0.00843682j 0.00876537+0.00566652j 0.00446081+0.00309633j -0.00605763+0.00520427j 0.00624742+0.01197j -0.00185623-0.0141583j 0.000385209+0.00631945j 0.00285117+0.00977155j -0.000324493-0.00845775j -0.00351276+0.00276096j -0.0041587+0.00285056j 0.000685732+0.0041617j -0.00336051-0.0042738j 0.00535393-0.00543112j 0.00312534-0.00139116j 0.000273306+0.00586794j 0.00098401-0.00335314j -0.00422481+0.0067371j 0.00399041-0.00508999j -0.000300821-0.00377382j -0.000443509+0.00623089j -0.00248334+0.00976262j -0.000365052-0.00263805j -0.00480459-0.00622863j 0.00199921-9.72466e-05j 0.00477721+0.00493368j 0.00771784+0.00416437j 0.00457921+0.00170992j -0.00358696-0.00345788j 0.00260466-0.00209704j 0.00501394-0.00240798j 0.00658426+0.00192851j -0.00357903+0.00173402j 0.00336534+0.00175181j -0.00439364-0.0016305j -0.00458746+0.00796954j -0.00442134-0.00456001j -0.00918227+0.00231139j 0.00426632+0.00666457j -0.00289528+0.00596176j -0.0093326-0.00422798j 0.00128193+0.00163445j 0.0021709+0.00350565j -0.00261836-0.00495915j 0.00596654+0.00990368j 0.00464667+0.00134616j 0.00316986-0.00665547j -0.011035-0.00539683j -0.000729193-0.00387014j 0.00374307-0.00273229j -0.000709935+0.00122567j -0.00093988+0.00265449j -0.00263924-0.00625435j -0.00365507+0.00109656j -0.00375382-0.00370663j -0.00707111-0.00362375j 0.00445003+0.00494639j 0.00740993-0.00591541j -0.000657616+0.00801156j 0.00158853-0.0106195j 0.00200371+0.00268221j -0.00416459+0.00344527j -0.00420176+0.00277922j 0.00393946+0.00490688j 0.00721996-0.00319499j -0.00755747-0.0050022j 0.00620363+0.000301873j -0.00307383+0.00302703j 0.0022354+0.00342699j 0.00603844-0.00409043j 0.00541513-0.00242128j 0.00185781+0.000931913j -0.00430537-0.00261039j 0.00416312-0.00406935j -0.00487291-0.00647006j 0.00141236+0.000582932j 0.000753801-0.00635572j 0.000590329-0.00390266j 0.00218244+0.00439143j 0.00212024+0.00564031j 0.00432208+0.00832319j -0.00167183-0.00205578j -0.00282449+0.00532872j 0.00320755+0.00384828j -0.00918683-0.00252392j 0.00428834+0.00897066j -0.000364429-0.00146965j 0.00667123-0.00159427j -0.00282331-0.00251046j -0.00198049+0.00310214j -0.00388057+0.00729191j -0.00393326-0.000904363j 0.00649481-0.0115379j -0.00400315+0.00549111j -0.0103491-0.00124285j 0.000561939-0.00864903j -0.00379719+0.0108447j -0.00230693-0.00261359j -0.00243886+0.00106765j 8.36269e-05+0.00392591j 0.0038532+0.00877282j 0.0139907+0.00462183j -0.00485679+0.00496086j 0.00753981+0.0120607j -0.00165907-0.00356988j 0.00325866+0.0133581j -0.00325505-0.00880979j 0.00458787+0.00035296j -0.006349+0.00205811j 0.0140364+0.0033462j 0.00684033+0.0118799j -0.00274738-0.00374649j -0.000915112-0.000477032j -0.0162246-0.00687791j 0.0018202+0.00532593j 0.00324728+0.00955017j -0.0142384+0.00830025j -0.00481252+0.000864082j -0.00497464-0.00718936j 0.0118009-0.00137871j 0.00531244+0.00841825j 0.00227828-0.00506992j 0.00773551-0.0101833j -0.00947167+0.0176623j 0.0130497+0.0235467j 0.00616962+0.00699514j -0.0131907+0.00372344j 
0.0170492-0.00941779j -0.00277102+0.0163282j -0.00318359-0.0189218j 0.0282181-0.0047914j 0.000696635-0.0326878j -0.0136322-0.00699856j -0.0188163+0.00651486j -0.00538966+0.0592251j 0.00358799+0.0144723j 0.0304068+0.0274326j -0.0836777+0.0752832j 0.0421409+0.0437876j -0.014175-0.0406436j -0.0646762+0.0196181j 0.098146-0.0108292j -0.0883572+0.0196116j -0.0438699+0.0318449j 0.0484226-0.0218893j 0.0540496-0.0489538j 0.0863561+0.0387507j 0.0343096-0.0346718j -0.0655242-0.0126748j 0.0133639-0.00509759j 0.0184619-0.0189026j -0.0143636+0.00975535j -0.00186805-0.0173891j 0.0264793+0.000559578j 0.0189519+0.00477465j -0.0196617-0.0135158j 0.0176112+0.00111174j -0.0284201-0.00423948j 0.0178908+0.013197j -0.0052449+0.0129666j -0.00600877-0.0243411j 0.00154665-0.0183821j 0.00768742-0.0301231j -0.0160563+0.0120752j 0.0165561-0.020278j 0.00440297-0.0253151j -0.0168704+0.0137725j -0.00156751-0.000484924j 0.0249711-0.0093498j -0.00579213+0.00570564j -0.024808+0.00814323j 0.00657576-0.00434471j 0.00694511+0.0116153j 0.000927101-0.00480201j -0.00417218+0.0058725j 0.0028071-0.00269954j 0.00923502+0.00258877j 0.012532-0.00642048j 0.0192684-0.0107718j -0.00607987+0.00419401j 0.00862496-0.0067066j -0.0104609+0.0126643j 0.0010761-0.00348006j 0.000575599+0.00171276j 0.00328804-0.00122231j 0.00598412+0.00901979j 0.000312267+0.00856883j -0.00475636+0.0142925j 0.0070333-0.00460759j 0.00342785+0.0114064j -0.00350124-0.0073761j 0.00182293-0.00192622j -0.0047258+0.00168519j -0.00591489-0.00139705j -0.00366622-0.00331951j 0.00215971-0.0120332j 0.00725506-0.00485754j -0.00047641+0.0130331j -0.00361653+0.00254473j -0.00444575-0.00426991j -0.0112546+0.00855748j 0.0176351-0.0139937j -0.00529351-0.00163166j -0.00895775+0.00260306j 0.0105407-0.000586347j 0.00212976+8.3864e-05j -0.00129239+0.00112464j 0.00145958+0.00210656j 0.00842173-0.008845j -0.00273331+0.00799248j 0.00295594+0.00205603j -0.00613293-0.000828396j 0.00765524-0.00310698j -0.00239943+0.00272158j 0.00732412-0.000112627j 0.00905031+0.00351322j -0.00414477+0.00226358j -0.00848023-0.00310198j -0.000857156-0.00487192j 0.00326307-0.00313957j -0.000546744-0.00123035j -0.0107592+0.0072274j 0.000844561+0.00195297j 0.00156338+0.000659813j -0.0015934-0.00125965j 0.00187768+0.00106084j -0.00931592+0.00721115j -0.00409213+0.0010547j 0.00850086-0.00662046j -0.000149083+0.00861866j 0.00947591-0.00339843j 0.00218336-0.00175115j 0.000821424-0.00345626j -0.00384695+0.00321135j -0.000939332+0.00359298j -0.00045174-0.00382915j 0.00306613-0.0109346j -0.00105423+0.00445858j -0.00288766+0.00147929j 0.00505232-0.00385267j -0.00419598+0.00636948j -0.00819056+0.00228039j 0.00607198-0.0045011j 0.0039109-0.00156524j 0.00656709-0.00118533j -0.00419063+0.00542721j -0.00637516+0.0039285j 0.000815216+0.00594289j 0.00432712-0.00926642j -0.0032289+0.00492944j -0.00317188-0.00655525j -0.000411181-0.01032j -0.00583747+0.000118706j 0.00161593+0.00712868j -0.00918528+0.00425206j 0.00107959-0.00501716j -0.00107051+0.00948599j 0.00219435-0.00592963j -0.00523106+0.00255809j 0.00270665+0.00426962j -0.000989622+0.0043896j -0.00236478-0.00908113j -0.000878357+0.00275514j -0.0024193+0.00235833j -0.00554-0.00661097j -0.00117884-0.00242503j 0.00625495+0.00215788j -0.00128002-0.0056152j -0.00287797-0.00160317j 0.00752681-0.00325532j 0.00359028-0.0120368j 0.00767998-0.00378774j 0.00414963-0.00783293j -0.00282774+0.00296341j -0.00446503+0.00467275j 0.00405569-3.88647e-05j -0.0094687-0.000733969j -0.00223132+0.0116595j 0.00428794-0.00994448j 0.00283535-0.000833568j 0.00349048+0.00249636j 0.00492146+0.00593562j 0.00281344-0.00816631j 0.00592826-0.000867314j 0.00644935+0.00442571j 0.00499138+0.00483703j -0.00938668+0.0101959j -0.00575192+0.00312844j -0.00033238-0.00105378j 0.0121252-0.00658412j -0.00399353-0.00518394j 0.00702265-0.00985823j 0.000228116+0.0212828j -0.00165093-6.71822e-05j 0.00688917+0.00033902j 0.00244016-0.00294625j -0.00536769-0.00358163j -0.0112042+0.00115224j 0.0063171-0.00470788j -0.00455879+0.000304953j 0.00664406-0.000320186j -0.00330029+0.00523351j -0.00158266+0.000915788j 0.00876243+0.000504227j -0.000539674-0.00325264j -0.0168446+0.00578265j -0.000177174+0.0015115j 0.00261006+0.00552322j -0.0131944-0.000872789j -0.00358687-0.0128141j 0.0139443-0.0126594j 0.00171048+0.0048143j 0.00130928-0.013283j 0.00785782+0.00114903j 0.0196277-0.0027136j -0.0030237-0.0108496j -0.0155572+0.00467221j -0.000979145-0.0236772j 0.00771662-0.00180056j -0.0193477+0.00618218j 0.00626502-0.000951343j 0.00431657+0.0226134j 0.0236754-0.0181093j 
0.0105567+0.0312477j -0.0103743+0.00164119j 0.0152764-0.0163339j 0.0149306+0.01726j 0.0139331-0.0255318j 0.025887-0.0408071j -0.0234533-0.0200277j -0.0373472+0.0484581j -0.045656-0.00273726j -0.0714547+0.0802906j 0.0194161-0.0399324j -0.0743569+0.0312709j 0.0503763-0.00876025j -0.0351991-0.0345796j -0.0571826+0.0432068j 0.0360859-0.069352j -0.0204015-0.0630291j 0.0384061-0.0322941j 0.110566-0.0331861j -0.0754077+0.127638j 0.0679172-0.0337763j -0.00300202-0.0453729j -0.0101265+0.0508013j 0.0276162-0.00612797j 0.00639377-0.0116328j -0.00494717-0.00899893j -0.00336432+0.0136263j -0.0152622+0.020211j 0.0235593+0.00923795j 0.0162433-0.00616124j -0.0023344-0.00303636j 0.00819038-0.00185216j -0.0241057+0.0191836j -0.00561404-0.0114612j 0.00899538+0.00258966j 0.0122765+0.0254836j -0.020849+0.0126917j 0.0151541-0.0171733j 0.0189907+0.0202163j -0.00471151-0.0131516j 0.00156108+0.00565845j 0.00303734+0.0113762j 0.0128917-0.00973143j -0.00508379-0.00744018j 0.00802897-0.000376878j -0.00902235+0.0309793j -0.00428426-0.00442459j -0.00825644+0.0238826j 0.00273298-0.0174275j -0.00618233-0.00153191j 0.00209534+0.0114174j -0.00155463+0.00767785j -0.00456372+0.00165791j 0.000451921+0.0186156j -0.0129772-0.00516398j 0.0046815-0.00087197j 0.010263+0.0112657j 0.0011585+0.0091161j 0.000337909-0.0017784j -0.00815768-0.0102465j -0.00770993+0.00623111j -0.00611097+0.0106812j -4.67033e-05+0.00362021j 0.00283666-0.00690973j 0.00593571-0.00526812j 0.00944879-0.010366j -0.00188209+0.000866247j 0.0098273-0.00906699j 0.00426622-0.00917317j 0.000163975+0.00311416j -0.00801537+0.0113307j -0.00177553+0.00666538j 0.000903289+0.000684708j -0.00548817-0.00150832j 0.00918537+0.0100038j 0.00570496-0.000155297j 0.00510559-0.00292194j 0.000371048+0.00658487j 0.00429525-0.00809139j 0.00459952+0.000501449j 0.000228951-0.00608111j -0.000851469+0.00118657j 0.00930448-0.00926019j -0.00187151+0.00209589j -0.00338542-0.00345608j 0.00419805+0.000590988j -3.45144e-05+0.00563576j 0.000613635+1.15839e-05j -0.00249149+0.00549944j -0.00316586-0.0131306j -0.00403313+0.00309091j 0.00408225+0.00129836j 0.00416269-0.00269201j 0.00550666-0.00595881j -0.0104852-0.00401403j -0.000160261+0.00122249j 0.000568298+0.00169229j 0.00304329-0.00925278j 0.00243711+0.00127615j 0.0013889-0.00612728j -0.00137012+0.00245633j 0.00224605+0.00409543j -0.00434466+0.00175169j 0.00281838+0.000558709j -0.00424008+0.00899352j -0.00180473+0.0029259j 0.00122783+0.00671531j -0.00472024+0.0166058j 0.00213962-0.00259278j 0.00406713+0.0020024j -0.000893762-0.00408269j -0.000720204-0.00644513j 0.00754466-0.0040915j -0.00787841+0.00988287j -0.000787951-0.00811543j 0.00441218-0.00593482j -0.00298908-0.00287332j 0.00312455+0.00405792j -0.00425769+0.0048765j 0.00429864-0.00530361j -0.00466943+0.00258423j 0.0110137+0.00442384j -0.0122229+0.00109222j 0.00437105-0.000231715j 0.00426477-0.00379679j -0.00292229-0.00458076j 0.00151002+0.000486974j 0.0030123-0.00115805j 0.00129156-0.00526947j -0.00263734+0.00143293j -0.00471223+0.0048903j -0.000706351+0.00215177j -0.00118869+0.00450791j -0.0025736-0.0047603j 0.00255137-0.00353474j -0.00166524-0.00399322j 0.00257142+0.00528575j 0.00633137-0.0088529j 0.00160931-0.000923027j 0.00296578+0.0097791j -0.00011073+0.0103571j -0.00385433-0.00227771j 0.0023552-0.00228481j 0.00683408-0.00388915j 0.00736746-0.00961084j -0.00187204-0.00327258j -0.0022572-0.00292319j 0.00344513+0.00164737j -0.00068672+0.000923248j 0.00175402+0.000518924j -0.00669803+0.0059252j 0.00174361+0.0010138j -0.00297219+0.00324813j 0.00116039+0.00219826j -3.14646e-05+0.0111091j 0.00163764-0.00642723j -0.00131876-0.00280504j 0.00723821+0.00541837j -0.00289225-0.0030835j 0.0014785+0.000135606j -0.000851645+0.00953331j 0.00432235+0.000508683j 0.00552688+0.0095793j -0.00285761+0.0051585j 0.000779544-0.00101806j -0.00679342-0.00557392j -0.0102988-0.00526531j 0.00441479-0.00621634j -0.00404595+0.00156848j -0.00115444-0.00476066j -0.00250556+0.00782399j -0.000877888+0.00293609j -0.00370295-0.00244924j -9.80285e-05-0.0142945j -0.00952059+0.00919559j 0.00993847-0.00735598j -0.00240332+0.00479621j -0.000520102-0.00770806j 0.0014033-0.0109643j -0.00228384+0.0101066j -0.0144146+0.00895265j -0.00670208-0.00862218j 0.00751425+0.00871487j 0.00518818+0.00686339j 0.000179519+0.013497j -0.00680627-0.00360661j -8.07528e-05+0.0140611j 0.00627693-0.00613117j -0.0042004+0.00971493j 0.00180949-0.00485648j 0.00875536-0.0222376j -0.00538001-0.00227079j -0.00564001-0.0133163j 0.00365471-0.00100445j 0.00164164+0.00853141j 0.0158213+0.00984557j 
