-0.0170914-0.00895052j -0.0264322+0.00414006j -0.0342501+0.0256047j 0.0413759+0.00317016j -0.00485261+0.0254595j -0.0278408+0.00532931j 0.0517499-0.0575293j -0.0177327-0.010546j 0.0182039-0.0432372j 0.0459915-0.0703024j 0.0907429-0.0113933j 0.00131186+0.0201327j -0.00454836+0.0466276j -0.0579617+0.00842052j -0.00676055+0.0351647j 0.0520117-0.105093j -0.0345664+0.0240644j -0.0328341-0.102426j 0.00173646-0.0580961j 0.0645268-0.0981265j 0.0716823+0.0279773j 0.0527847-0.0140019j -0.0325731+0.0406695j 0.0166109+0.0135266j 0.0137776-0.00373352j 0.0395312-0.0494916j -0.0219455+0.00142904j 0.0210298+0.0377214j 0.011247-0.00314141j 0.0134019-0.0109248j -0.0117905+0.0463184j 0.00801217+0.0160476j -0.0130455-0.006813j -0.0294175+0.00596967j -0.00624355+0.0140255j -0.00795651-0.00274161j 0.0179231-0.0238702j -0.0132412+0.0101954j -0.0333507+0.0160573j -0.016535-0.00299495j -0.00298007-0.00546457j -0.00319363+0.014205j -0.0097869+0.0214613j -0.0175946+0.0146232j -0.0002508+0.0121982j 0.000200654+0.000971981j -0.00300654+0.00929793j -0.0212163+0.00964918j 0.00663603-0.00723843j -0.00749765-0.00197968j -0.00736315+0.00955113j 0.00888891+0.00266451j -0.00547685-0.00713409j -0.0116222+0.000816609j 0.0215222-0.00436006j -0.017372+0.0131242j 0.0187723-0.0139644j 0.00343147-0.0118861j 0.013639-0.00434865j 0.00543403-0.00323398j -0.0130682-0.0125812j 0.00958496-0.00413857j -0.00797118+0.0146397j -0.00782148+0.012545j 0.0210878-0.00945494j 0.00390951+0.00843658j 0.00938111+0.00288409j 0.000869469-0.00342101j 0.0069068-0.00987898j -0.00788986+0.00243014j -0.010816+0.00268658j -0.00212988+0.000991807j -0.00771031+0.0116496j -0.00448404+0.0136171j -0.00306178-0.00223078j -0.00520855+0.00680765j -0.000488962+0.00771316j -0.00394458+0.00571386j -0.00503099+0.00834419j -0.000268428+0.00545916j -0.0171474+0.00857212j -0.00177665-0.0172936j 0.00128287+0.00182915j -0.00343275-0.00666411j -0.00390653-0.000617834j -0.00344904+0.001983j -0.000173784-0.00317389j 0.00549588+0.00271495j -0.00397175-0.0030334j 0.00458677+0.00528823j -0.00349528-0.000698354j 0.0105087+0.00153439j 0.00407156-0.000940595j -0.00336443+0.0017368j -0.00447633+0.00699583j -0.00750265-0.0073859j 0.00125353-0.0060393j 0.00666015+0.00490092j 0.00396912-0.000897956j 0.0035417-0.00877881j -0.00604281+0.00396783j 0.00197279+0.00374387j 0.0075394+0.000758311j -0.000495113+0.00326155j -0.00765871+0.00553022j -0.00142559+0.00198396j -0.00337473-0.000700667j -0.0126403+0.00694952j -0.00636134+0.00746049j -0.00175786+0.00589975j -0.00240547-0.00196414j 0.00336618+0.00149443j -0.0147604+0.00956112j -0.00199163-0.00318202j 0.00355996+0.00117689j -0.00175696+0.00425276j -0.00176941+0.00626569j 0.00112254+0.00855285j -0.00483688+0.00240926j 0.00248387+0.00303735j 0.00172711+0.000539096j -0.00512786+0.000705319j 0.0105455-0.00850179j -0.00299064-0.00213102j 0.0060763-0.0013436j 0.00623813-0.00220783j -0.0016706-0.0016218j -0.00385623+0.00438401j 0.00395137+3.88514e-05j 0.00143102-0.0051294j 0.00506111-0.00793316j -0.00851163+0.00923544j 0.00277548+0.00490015j 0.00612285+0.00261706j 0.00413623+0.00320419j 0.00535521-0.00396967j -0.00389232+0.000992954j 0.00473432-0.00247022j 0.0027179-0.00120098j 0.00775427-0.00152134j 0.000201479-0.00224768j -0.00213996+0.00315191j -0.00915737-0.00326664j 0.000267932-0.00351506j 0.00236793-0.00711202j -0.00669055+0.0116531j -0.0116907-0.00311526j -0.00608666-0.00204432j -0.00345181+0.00560114j -0.00258827+0.00408817j 0.0031071+0.00268126j -0.00058308+0.00301749j -0.00765475-0.0083694j 0.00320253-0.00299328j 0.00709328-0.00996418j -0.00530618+0.00645125j 0.00331705+0.0127063j 0.00762311+0.00698095j -0.00390358-0.00424221j -0.00251874-0.00227655j -0.00380846+0.00264411j 0.00559126+0.00598494j 0.00603947-0.00649934j 0.00321958-0.0129562j -0.00947751+0.00968842j 0.015148-0.00289323j -0.0089368+0.00903145j 0.00707361-0.00339334j 0.00334706-0.0152653j 0.014568+0.00324713j -0.00745019+0.00387076j 0.0190926-0.0103918j -0.00243035+0.0143306j -0.00294657-0.00393614j 0.00400124-0.012669j -0.0067526-0.00024008j -0.0127225-0.000545429j -0.0158999+0.0160838j -0.00233377+0.0143738j -0.00111051-0.00516524j -0.0178167+0.00403673j -0.0105183+0.0136252j -0.0186955-0.00386715j -0.0109668+0.0173839j 0.00363778+0.00430132j 0.0139744-0.0115692j -0.0108284+0.00430123j 0.00939089-0.0144478j 0.0334837-0.00708854j 
0.00792976-0.0165532j -0.0141006-0.0242349j -0.0260581-0.033383j 0.00671418+0.04269j -0.0213756-0.00380646j -0.00667865-0.0278183j 0.0602595+0.0544668j 0.00932829-0.0215124j 0.047024+0.0222277j 0.0724646+0.052786j 0.00732989+0.0992637j -0.0183792+0.00573961j -0.0486025-0.0101461j -0.00652596-0.0687966j -0.0376588-0.0039311j 0.114018+0.0587369j -0.0274133-0.0379331j 0.110528-0.030274j 0.0659458+0.00246583j 0.115201+0.0637671j -0.0280232+0.0802856j 0.0254003+0.064897j -0.0480038-0.0310942j -0.0173103+0.0208055j 0.00560364+0.0132984j 0.0546286+0.0428773j -0.00353476-0.0255816j -0.04297+0.0167773j 0.00156323+0.011404j 0.0130667+0.0144282j -0.0466923-0.00457224j -0.0109636+0.00595322j 0.0074447-0.0163963j -0.00154862-0.0310711j -0.0111297-0.00982379j 0.00853673-0.00926785j 0.0239782+0.0177897j -0.00574931-0.0162907j -0.0153802-0.0322352j 0.000714329-0.02281j -0.000225927-0.0091594j -0.0171667+0.00216379j -0.0168067-0.00870452j -0.0203997-0.0197438j -0.012776-0.00229091j -0.00292195+0.000260793j -0.0156417-0.00477003j -0.0155647-0.0221524j 0.00969917+0.0138418j 0.000873099-0.00252653j -0.0104683-0.0058847j 0.00464601+0.00894454j 0.00642551-0.00361938j -0.00293479-0.0132186j 0.00603351+0.0176318j -0.0123547-0.0155777j 0.0132019+0.0198544j 0.0105251+0.00497411j 0.00501224+0.0129071j 0.00262473+0.00553956j 0.0138459-0.00755024j 0.00291002+0.0133771j -0.0126633-0.00937352j -0.0118692-0.0110078j 0.00563392+0.0233315j -0.00956777+0.00309763j -0.00740303+0.00968718j 0.000526846-0.00140913j 0.00849299+0.0104441j -0.00215499-0.00738074j 0.00349796-0.0105788j 4.28866e-05-0.00448583j -0.00829322-0.0088367j -0.00936428-0.00304354j 0.00200051-0.000709696j -0.00228683-0.00629162j -0.00491727+0.00181278j -0.00325563-0.00683318j -0.0100085-0.00438025j -0.00706827-9.38712e-05j -0.0075776-0.0189248j 0.0156373+0.000938631j -0.00120543+0.000236375j 0.00207866-0.00427229j 0.00143806-0.000284446j -0.00297901-0.00689994j 0.00520392+0.00154246j -0.00582804+0.0084792j -0.000351779-0.00680626j -0.00439068+0.00127467j 0.00137813-0.00404711j 0.000565304+0.00693483j -0.0020045+0.000976961j 0.00043473-0.00267045j -0.00412768-0.0071754j 0.000899427-0.00422559j 0.00428514+0.000153975j -0.00113583+0.00385128j 8.99828e-05-0.000802101j 0.000652945+0.00304712j -0.0070445-0.00777415j -0.0042797+0.00442195j -0.00383397+0.00366564j -0.00513576+0.000153298j -0.00512128-0.00552283j 0.00156071+0.00113857j 0.00349444-0.00105005j -0.00532361-0.00990978j -0.0103465-0.00472573j -0.00326069-0.00561105j 0.00210802-0.000469499j -0.00537553+0.0100242j -0.0114317-0.0131932j 0.000368464+0.00114342j -0.00151905-0.00104156j -0.00223607-0.00930781j -0.00449655+0.00221534j -0.0154972+0.0016347j -0.00126154-0.00867171j -0.00224833+0.0115909j -0.00367755+0.00149926j -0.00160595-0.0054467j 0.0108361+0.0134606j 0.000275205-0.00390084j 0.00529447+0.00899066j 0.00596599+0.00103156j -0.000579129-0.000471327j -0.00700772-0.00483353j -0.00363455+0.00346091j 0.00765418+0.00168204j 0.00815836+0.00638638j -0.00769036-0.00499362j -0.00478347+0.00294444j 0.00095188+0.00204425j -0.00537484+0.000154026j 0.000571322+0.011818j -0.00365064-0.0066809j -0.00457568+0.00562774j 0.00335774+0.00288427j 0.0058438+0.00514467j 0.000620741-0.00242969j -0.00299909-0.00291289j -0.00621017-0.0129796j 0.00193653-0.00387294j 0.00362492+0.00448394j -0.015913-0.0171553j 0.00396938-0.00311925j -0.000125572-0.00642494j -0.00505401-0.00509636j 0.00710268+0.00221519j 0.00118517-0.000312314j 0.00469158+0.0010743j 0.0051518-0.00527171j -0.00593639+0.00293897j 0.00462708+0.00950205j 0.0011588-0.00448254j -0.00359855-0.00327851j -0.00253447+0.00782421j -0.0010439-0.00448113j 0.00103355+0.0122279j -0.00108343-0.00225474j -0.0103898+0.00601968j 0.00840727+0.00331672j 0.0122212+0.00747509j -0.00950443-0.00921522j 0.00206077+0.0163314j -0.0083468-0.000657975j 0.000185018+0.00648561j 0.0105214+0.00713748j 0.00482515+0.0107443j -0.000213092-0.0117852j 0.00153923+0.00218247j 0.00381659-0.00111161j 0.00244534-0.00225764j 0.00923542+0.00632534j 0.000508097+0.000295636j -0.00450219-0.00246817j -0.0140471-0.00990994j -0.0159446+0.00447452j -0.00360005-0.00328555j -0.0122278-0.0243934j -0.00247207-0.00096145j -0.00643903-0.0127051j -0.0189802-0.010046j -0.0106742+0.00492841j 0.0129914+0.0329506j 0.00295599-0.0125083j 0.01554-0.00761084j -0.000698116+0.0243269j 
0.0233784+0.000597458j 0.00236946-0.00344246j -0.00485054-0.00119628j -0.039172+0.0125561j -0.00385743-0.0110028j 0.0162565+0.00989923j -0.0142723+0.0187263j 0.0292808-0.00774673j -0.0117039+0.0158959j -0.00291162+0.00471858j -0.103554+0.0144638j -0.0191762+0.0407937j -0.00443189-0.0359944j 0.08316-0.0117043j 0.0131106-0.00392685j -0.0406758+0.0527691j 0.0408692-0.0378549j 0.0143254+0.0103297j 0.00558551-0.00559583j -0.0341158+0.0847229j -0.0882166+0.0127662j -0.0906429+0.03913j 0.0471184-0.0324898j 0.00385428-0.0183447j -0.0125594+0.0138394j -0.0129047+0.000622813j 0.0324953-0.0144126j -0.000580656-0.0256904j -0.0122272+0.0112236j 0.0121044-0.0147741j -0.00910779-0.0140436j -0.00207044-0.00228811j 0.0145549+0.00539754j -0.00773152+0.0275956j 0.00993629+0.00624688j 0.00254886+0.0148139j -0.000803945-0.00546051j 0.0069685+0.0137365j 0.00445145+0.00694736j 0.0186704-0.00952097j -0.000503169-0.00775327j -0.00613504+0.00440582j 0.00162806+0.0113378j -0.000971771-0.00210396j -0.000651784-0.00188001j 0.000726758+0.00392521j -0.00243659+0.00148752j 0.00508877-0.00924628j -0.000628601-0.00411775j -0.00166815-0.00174306j -0.00680556-0.00556218j -0.00260327+0.00670691j -0.00114894-0.0131932j 0.00140478+0.00745816j -0.0052295-0.00825809j 0.00792517-0.00757422j -0.00168932-0.0101206j 0.00655349+0.00178891j -0.0160361+0.0125366j -0.0114161+0.00210752j 0.011867-0.0067733j 6.16732e-05+0.0050252j -0.00404077-0.00309136j -2.22748e-05-0.0107902j -0.0206721+0.00164044j -0.00733256+0.0010029j -0.00365821-0.0111486j 0.00699531-0.00684045j -0.0068321-0.00116682j 0.00453475-0.00833473j 0.0108681+0.00936107j 0.00118929-0.0105584j 0.0019695+0.00210603j -0.000725912+0.0016778j 0.00308966-0.00632015j 0.0126464-0.00319432j -0.00680448+0.00547188j 0.00245654-0.00342279j 0.00309513-0.00323281j -0.00414697+0.00651442j 0.0106237+0.00176472j -0.00284365-0.00423957j 0.00160234+0.0018512j -0.00161705-0.0103801j 0.00322907+0.0018369j 0.00542196-0.00374042j 0.00367095-0.0013714j -0.00501359-0.000266314j -0.00039954-0.00487316j -0.00510307+0.0043276j 0.00108672+0.00164378j -0.00267486-0.00209561j 0.000674888-0.00669891j -0.00359582+0.00123915j -7.03878e-06+0.00144138j -0.002382+0.000675342j 0.00332796-0.0065136j -0.00108247+0.00258169j 0.000820771+7.56224e-05j -0.00431262-0.00360582j -0.0041929+0.0160257j 0.00361835-0.00269331j -0.00584173-0.00184517j -0.00896894-0.000363224j 0.00623101-0.00145413j 0.0049867-0.000898152j -0.00106177-0.00553125j 0.00375514-0.000291831j 0.00179475+0.000454815j -0.000852807-0.000995273j 0.00455342+0.00284599j 0.00205948-0.00623369j 0.00284734+0.00163747j -0.00195281+0.00778349j -0.0110193+0.00197314j -0.000653278+0.0117171j -0.00808578+0.00287907j -0.0076859+0.00148032j 0.00897364-4.02501e-05j -0.00269765-0.00100122j -0.000145347-0.00200038j 0.000443921+0.00326832j -0.000793707+0.00286422j 0.00662036-0.00251698j 0.000206809-0.00532273j 0.00752501-0.00189194j -0.00206548-6.64166e-05j 0.00275889+3.22023e-05j -0.00348051+0.000632614j 0.00169467-0.00266031j -0.00366976+0.000573364j -0.00067946+0.0131057j -0.00603663-0.00456951j 0.00216692-0.00267756j -0.00791834-0.000110924j -0.0124464-0.00155372j 0.00391421-0.00492581j 0.000579199-0.00778142j 0.0039913+0.00294553j 0.0079279+0.00329761j 0.001859+0.0016588j -0.00143835-0.00486458j 0.00145009-0.00550637j 0.00626497-0.00331296j -6.67639e-05+0.0016237j 0.00971558-0.000250066j -0.00970205+0.00775471j -0.00360058-0.00142752j 0.000542068+0.00215023j 0.00569862+0.00264831j 0.000532585-0.00164077j -0.00320697-7.95381e-05j -0.00411307-0.00322255j -0.000696985-0.0032056j -0.00228578+0.00476836j 0.00135168-0.00841939j 0.00323972+0.00492659j 0.00582037-0.00542025j -0.0131641-0.0108834j -0.0072408+0.00153683j -0.00704841-0.00681319j -0.0108859+0.00101399j -0.000571105+0.00305843j -0.00121815+0.0023829j 0.00137681+0.0012547j -0.00551646+0.0029784j 0.00508246+0.00561485j -0.00319717+0.000986046j 0.0122182-0.0125557j -0.00542167+0.00762308j 0.00139165+0.000513189j 0.00496942-0.00781422j -0.00840009+0.0119755j -0.00315818+0.00380382j -0.00465764+0.00934106j 0.0154811+0.00132988j 0.00531283-0.00943851j 0.00156561-0.00302757j 0.00114932+0.00174113j 0.00594923-0.00831959j 0.0124387+0.00478982j -0.0163059-0.010958j 0.0119977-0.00492582j -0.00354772+0.000510943j -0.00393856+0.0018454j -0.0198854-0.00760574j -0.00198885+0.0250616j 0.00955236-0.0131452j 0.0106964+0.0163054j 
0.00965209-0.0200047j 0.00484835+0.000131658j 0.0216073+0.0118191j -0.00335334+0.0445777j -0.00660641+0.000905391j 0.0204092-0.0169417j -0.0277273+0.00506969j -0.00910461-0.0361031j -0.0272812+0.00955629j -0.0403688+0.000662135j -6.13166e-05+0.114211j 0.0697014+0.0216996j -0.0313807+0.0201952j -0.00398288-0.0975118j 0.0142744-0.0118443j -0.0112689+0.0188849j -0.0325235-0.0370551j -0.117466-0.0135904j -0.0847655+0.0146154j 0.0290951+0.0127616j 0.0470601+0.084777j 0.017579+0.0946011j 0.00356019-0.0534438j -0.00903753+0.00462229j 0.00473431+0.00631385j -0.0484396+0.0129866j -0.0236348-0.0285498j -0.00387589+0.013539j 0.0130792+0.00484818j -0.022899-0.0078217j 0.000108387+0.0188396j -0.00457523+0.0260933j 0.0175864-0.0161378j 0.0331195+0.0170224j 0.0198866-0.00447217j 0.0138475-0.00358096j -0.0161652-0.0051145j 0.0148011-0.00435268j 0.00414287-0.00979879j -0.0114274-0.0108031j 0.00025908-0.00352107j 0.0153522+0.0112998j 0.0268368+0.00777519j 0.00348175-0.0105836j 0.0109785+0.010427j 0.00403393-0.00298539j 0.0124011+0.000264503j 0.00675914-0.013928j -0.00944815+0.0102881j 0.00875144+0.000867976j 0.00210253+0.0161325j 0.0038378+0.00620057j -0.00820891-0.0173967j 0.0109993+0.00229839j -0.0125032+0.00359217j 0.00322235-0.00657539j -0.0165208+0.00145931j 0.000645247-0.00893755j 0.00937709+0.0148326j 0.00348609+0.0177688j -0.0117917-0.0113432j 0.000376959-0.00381594j 0.00797994+0.000540054j -0.00343072+0.00447571j -0.00910907+0.0198886j 0.00300991+0.00442994j -0.0167241+0.00592158j -0.00061968-0.00871041j -0.0061747+0.00943691j -0.00897561-0.00763242j 0.0044425-0.00694647j 0.000654591-0.00232919j 0.0145735+0.0105357j 0.00334577+0.00862533j -0.00810446-0.00533131j -0.0094104-0.00717567j 0.00238252+0.00685991j 0.00435372+0.00159991j 0.00487783-0.0028225j 0.0108398+0.000279414j 0.00873455-0.00180133j -0.000950874-0.000324478j -0.000574718+0.00261323j -0.00229875-0.00103337j -0.00165959+0.000497243j -0.00198136-0.000419452j -0.00769814+0.00465388j -0.00893632+0.00426317j -3.7222e-05-0.00147797j 0.00593459+0.00382317j 0.00605234-0.00182532j 0.0014215+0.00162774j -0.00290584-0.00695763j -0.00534155+0.00331142j 0.00591325-0.00230615j -0.000831923-0.00561491j -0.0118487-0.0068286j 0.000566331+0.00726884j 0.00235331-0.00152414j -1.77991e-05-0.00245767j 0.0115525-0.000657837j -0.0013804+0.00104102j 0.00246826+0.000284778j 0.00297643+0.000902656j 0.00147611-0.000437271j 0.0010148-0.00022089j -0.0034857-0.00417218j 0.00726966-0.0055008j 0.00299134-0.00354456j 0.0130753+0.00212748j 0.00668861-0.00482797j -0.00947466-0.00108078j 0.00644813-0.00549388j 0.00498009-0.00220723j 0.0040115+0.00481722j 0.0069963+0.00573194j -1.13732e-05+0.00589405j 0.00243433+0.00778373j 0.00733899+0.00016448j -0.00296347+0.00507861j -0.000655205+0.00392852j -0.00055999-0.00183554j -0.00636639-0.00556456j 0.00691133+0.000469505j -0.00323748+0.00444695j -0.000829046-0.00115251j -0.000666364+0.00428548j 0.00791886+0.00222382j 0.0100749+0.00304972j -0.00560193-0.00208239j -0.0017712-0.00106562j 0.000289888+0.00569434j 0.00316491+0.00626546j 0.00196329-0.00505801j 0.00657215+0.00946175j 0.000872284+0.0117271j -0.000157602-0.0123291j -0.0106693-0.00784217j -0.00290284-0.00128786j -0.00447112-0.00789003j 0.00207209-0.00505211j -0.000543614-0.00127463j 0.00268291-0.00698989j 0.00111004-0.00920097j -0.00285714-0.0044502j 0.00722605-0.000545077j -0.00267838-0.00553325j 0.00152751-0.00482361j 0.010232+0.00144272j -1.17269e-05-0.00166706j -0.00217037+0.00571774j -0.00937601+0.000712052j 0.00430076-0.00315106j -0.00600602+0.00515565j -0.00895105-0.00343705j 0.00291288+0.00525409j 0.00712754+0.0133789j -0.00420796+0.00418737j 0.00245385-0.00173318j -0.00221049+0.00211913j -0.00510075+0.000151108j 0.00869338+0.00952057j -4.50274e-06+0.00583334j -0.00854318-0.00321243j 0.00873184-0.00619551j -0.00230432+0.0096668j 0.0112997+0.000363539j 2.62201e-05+0.00277323j -0.00692811-0.00175494j -0.00259235+0.0125298j -0.00408463-0.00898491j -0.0129408+0.00100752j 0.00234122+0.00540252j 0.00350212+0.000586469j -0.0102784-0.000399148j -0.00171034-0.0046291j -0.00533269-0.00807801j 0.0155105+0.00771986j 0.0096102+0.00543633j -0.00976589-0.00306759j 0.0128857-0.00808779j -0.000647632-0.00560447j 0.0101874-0.0140395j 0.00364367+0.0165051j 0.0132265+0.0205997j -0.0121337+0.005869j 0.0106484-0.00797965j -0.00256526-0.019731j -0.0196269+0.000955282j 
0.00784518+0.0142437j 0.00451329+0.0167274j -0.00139866+0.0254803j -0.0319512-0.016391j -0.00948074-0.00109414j 0.0190044+0.0143182j -0.00450132-0.0489612j 0.0196929-0.00499474j 0.00453649-0.0546243j 0.000911038-0.0620425j -0.069258-0.01286j -0.00825155+0.0500907j -0.0247064-0.00521307j 0.0603344+0.00560148j 0.00259224+0.0280643j 0.00868099-0.0623414j 0.0205581+0.00554988j 0.0031059-0.172217j -0.0206458-0.101472j 0.00949636-0.0422833j -0.0549294+0.0491277j -0.050755-0.00432133j 0.0370232+0.0414084j -0.00451753+0.00710643j -0.00470377-0.000872096j -0.0104406-0.0578641j 0.0127585-0.0269434j -0.0273006+0.00501527j -0.0137391+0.00402218j -0.00170355-0.0124001j -0.0221183+0.00423062j -0.029398-0.0133192j 0.00965508+0.0156161j -0.00909226+0.00964008j 0.00855+0.0232384j 0.00963093+0.00393285j -0.00176938-0.0180145j -0.00291789+0.00295606j 0.00986056-0.00554788j -0.000358102-0.00809157j -0.00519163+0.00377406j -0.00594286+0.0203132j -0.00422197+0.0203252j 0.0117448+0.000897714j -0.00697692+0.0106989j -0.00319931-0.00254661j -0.0053544+0.00969277j 0.0146661+0.0182391j 0.00168267-0.00175724j 0.012957+0.00221034j -0.00790158+0.00700163j -0.00386733-0.0124879j 0.0290058-0.00596609j -0.00527623+0.0125377j 0.00351361-0.00217368j 0.00851975+0.0110261j -0.00464788-0.0177906j 0.0106556-0.00246133j -0.00460257-0.000638588j -0.00583531+0.00361529j 0.0121568-0.00462787j -0.0088061+0.000291627j 0.00482605+0.0168163j -0.0019165+0.000900689j -0.00905092-0.00968795j 0.000962068+0.00130583j -0.00992283-0.00204459j 0.00151585+0.00147487j -0.00147829+0.00150069j 0.004442+0.00372791j 0.00769926+0.00388208j 0.00845668+0.00674259j -0.00050124+0.0157384j -0.00273702+0.00520891j 0.00955025+0.0027575j 0.00421235-7.54826e-05j 0.00118886-0.00572478j -0.00866703+0.00353319j -0.00559782+0.0059164j -0.00241564+0.00662917j 0.00355627-0.000993824j 0.00732287-0.000494381j 0.00168677-0.00191704j 0.0112709+0.00499032j -0.00612683-0.00161254j 0.00499802+0.00372176j -0.000102483-0.00562478j -0.00994922-0.00476993j 0.000967984-0.00802903j -0.00348977-0.000941511j 0.00440568+0.00176077j -0.0015156-0.00729694j 0.000474819+0.00523222j 0.00461662-0.00221053j -0.000228577+0.00856429j 0.00447138-0.00571436j 0.00351423-0.0102392j -0.00347545-0.00357019j -0.00309715-0.00153275j -0.00413126-0.00480007j -0.000265487+0.00221379j -0.00596456-0.00263832j -0.00173398-0.00536057j 0.000559835-0.00422919j -0.000974808+0.00242481j 0.000103393+0.00549961j -0.00059874-0.00293803j 0.000372164+0.00831477j -0.00209477+0.00589579j 0.000408921+0.00949976j 0.000381776+0.00474028j -0.00579225+0.00148539j -0.00549338+0.00879979j -0.00453556+0.000551664j -0.00153508+0.00146848j -0.000189694-0.0024764j -0.00519074+0.00209983j -0.0141265+0.000298645j 9.71257e-05+0.0128596j 0.000517965+0.00564069j -0.0057976+0.00211057j 0.00197368+0.00227643j 0.00711379-0.00936026j -0.00178248+0.00901306j 0.000188898+0.000159757j -0.00109501-0.00600378j -0.00138707+0.0059451j -0.00400018+0.011649j -0.00303065+0.00209083j 0.00351452-0.00680783j 0.00546268-0.00541242j -0.00273204+0.00419965j -0.00657422+0.00281721j 0.00226398-0.0044902j -0.00899883-0.00157463j -0.00331149+0.00313791j 0.000194002+0.00417568j 0.00165144-0.00505437j -0.00735167-0.0039271j -0.00040922-0.00732686j -0.00189417+0.0027222j -0.000703071-0.000543351j -0.00603324+0.00631597j 0.01158+0.00654953j 0.000705965-0.000292979j -0.00287569+0.00348212j 0.00688494-0.00663464j 0.000918588-0.00270817j -0.00160047+0.012103j 0.00447028-0.00223019j -0.00023847+0.00174869j -0.000603526+0.00018784j 0.00493999+0.00387651j -0.00644865+0.0102538j -0.000143139-0.00769411j 0.0052237-0.00159577j -0.00779352-0.00073362j -3.75924e-06+0.00723474j 0.00218279-0.000290629j 0.00982753-0.00109771j 0.00628622+0.00245773j -0.00514613+0.0139935j 0.00208473-0.00505677j 0.00358634-0.0104129j 0.00369682-0.00119717j -0.0094531-0.0058473j 0.00084932+0.0149485j -0.00462491-1.77735e-05j -0.000585743-0.00108195j -0.00870405-0.013946j 0.0119115-0.00301682j -0.00409351-0.0129735j 0.0078356-0.00441707j 0.00365956-0.00756825j 0.0107478-0.0144606j 0.0044126-0.0113213j 0.0112581-0.00160325j 0.00246744+0.0126719j -0.0165046+0.000191071j 0.00924048+0.000998049j 0.00711326+0.00824129j 0.00408655+0.00810523j 0.00144007+0.0172023j -0.0112639+0.016199j -0.0186065+0.0064313j -0.00339396-0.0189975j -0.00327757+0.00645015j 0.0084038+0.00556141j -0.0057317-0.0197116j 
