0.0110626+0.00713253j -0.0139494-0.0678913j 0.0126533+0.011498j -0.000703149+0.0724044j -0.014021+0.0992753j -0.0117851-0.025428j -0.0376341-0.0200824j -0.0270997+0.00126708j 0.0261985+0.0404046j 0.0300504-0.0594746j 0.0128192+0.0127338j -0.00240752-0.0160655j -0.0353819+0.0157441j 0.00304111+0.0108784j -0.0102128-0.0439374j 0.0239176-0.041868j -0.0246583-0.00448256j 0.0164229-0.0344188j 0.0268438+0.000697129j 0.00197237+0.0144609j -0.00147255-0.0165019j -0.00285634-0.000867396j 0.00328653-0.00695149j -0.0662265+0.0546459j -0.0134939+0.0470946j -0.0228586+0.0232334j -0.00156787-0.00542865j 0.109462-0.0822498j 0.00804084-0.103073j 0.0135231-0.0861992j 0.0230202-0.0253539j -0.000964668-0.0447523j -0.0178389-0.00179717j -0.00262418+0.0115689j 0.0138823-0.0239671j -0.00726406+0.0413757j 0.0171569+0.040082j -0.0091061+0.0275404j -0.0252535-0.0158267j 0.0115579+0.0215372j -0.00658579-0.00375468j -0.00124506+0.0294631j 0.0197629+0.00954119j 0.0114841-0.0117085j 0.0132524-0.0387572j -0.000881469+0.012596j -0.00175527+0.0251704j -0.0234638+0.0109828j -0.00417644+0.0238206j -0.00108889+0.0125148j -0.00273978-0.00478787j -0.00736495+0.00336943j -0.000913585+0.000429145j 0.0142582-0.000310496j 0.00940601-0.0190161j 0.00143401-0.0150935j 0.0103305-0.00562393j 0.00903608-0.0170459j 0.00058893-0.00299023j 0.000683174-0.0107144j 0.00565302-0.00261726j -0.0110182+0.00147059j 0.0150414-0.0025069j 0.00525813+0.000491705j 0.00701661-0.00117306j 0.00223882-0.0032325j 0.01603+0.000598793j 1.41636e-05-0.00133757j 0.0126874+0.00176849j 0.00144455+0.00654857j 0.0168962+0.00237843j -0.00292801-0.0099643j -0.00958671+0.00436906j 0.000152265+0.00121991j 0.0277059-0.0180952j 0.00999099-0.0208096j -0.0164876+0.0120932j 0.0164596-0.012275j 0.0028294-0.00232743j 0.0111706-0.0524817j -0.0148444+0.0135551j 0.00276846+0.00712077j -0.0142092+0.013767j -0.000282942+0.0079365j 0.0139573-0.00402588j 0.00563916-0.0103798j -0.0030699-0.00105479j -0.00482032+0.00494501j -0.0108286+0.000436981j 0.0181662-0.00169157j -0.00230415-0.00180578j 0.00825342-0.000967257j -0.00404212+0.00339667j 0.0292064-0.0119036j 0.00270195-0.00101108j 0.0024132+0.000575167j 0.00976013-0.00501448j -0.0130496+0.010621j 0.00291025-0.0102308j -0.00392444+0.00448951j -0.0113832-0.0017704j -0.00525233+0.0187565j 0.0016514-0.00264882j 0.00312998+0.00334329j -0.00434768+0.013639j 0.021118-0.0132463j -0.0141035+0.0109318j 0.0229926-0.0169203j 0.0129621-0.00942468j 0.00880775-0.00179139j -0.0100363-0.0125453j -0.0144496+0.0147933j -0.0092474-0.0107473j 0.0154208-0.00122094j -0.00828126+0.0221893j 0.0126364-0.00837082j -0.00872471+0.00971504j 0.0107754+0.0228794j -0.0163735-0.0101258j -0.00142703+0.0112076j -0.00510754+0.000956665j 0.00493188-0.00318674j -0.00799796+0.0188515j -0.00645152+0.00127703j 0.000790988-0.00124045j 0.00328904+0.00326572j 0.000567276-0.00163926j 0.000430357+0.00486986j 0.000502848-0.00699904j -0.000742705+0.00123568j -0.00307483+0.00443289j -0.00368646-0.00108777j -0.00264628-0.00800188j 0.00294503+0.000857158j -0.0112106-0.0146288j -0.000768714-0.00388379j -0.00136578+0.0104409j 0.00214303-0.00529983j 0.00314892+0.0136029j 0.00279995-0.00824132j -0.00582767+0.00702837j -0.0168198-0.015532j -0.0091025+0.007455j 0.00723123+0.00912292j -0.0238782-0.00623842j -0.00428848+0.0094481j -0.000787796+0.00133491j -7.64196e-06-0.00277298j 0.00362235+0.00263488j 0.000239301-0.0230507j -0.00497737+0.0258589j 0.0172716-0.0235254j -0.0140236+0.0288218j 0.0133536-0.0244683j 0.0137512-0.0296491j 0.033314-0.0656296j -0.0297745+0.0190344j 
-0.0160264-0.0589693j 0.00454592-0.00277022j -0.0111596+0.0626525j -0.0135994+0.0540303j 0.0318434-0.044623j 0.0210379+0.0443737j 0.0329799+0.0168367j 0.0122706-0.0471341j -0.022338+0.0494862j 0.00799355+0.0343276j -0.0549497+0.0551956j -0.0269187+0.00970138j -0.0146966+0.0300452j -0.0116304+0.0635567j -0.0364822+0.0921038j -0.000140145+0.00760431j -0.00460211-0.0244298j 0.0279064+0.00990091j -0.000129063+0.0155136j -0.00144542-0.0520842j -0.00936304-0.00459066j -0.00732741+0.0119107j 0.0371422+0.0162693j -0.0823413+0.0354365j 0.00851296+0.0238517j -0.00658765+0.0317705j -0.0656673+0.0692763j -0.036358+0.00479489j 0.0459058-0.0883812j 0.0155532+0.0523269j -0.0318695+0.0602359j -0.00106422+0.00919344j 0.0244743-0.039366j -0.0109244+0.0153526j -0.0438644+0.0371046j 0.0426395-0.0281382j 0.0803815-0.0211967j 0.0160302-0.030621j -0.0231217-0.0365653j 0.0202261+0.00748763j 0.0146471-0.0119644j -0.0114759+0.017132j -0.00515105+0.0254852j 0.0155178-0.0246439j 0.0169246+0.000280768j 0.00239052-0.0163035j -0.0103788+0.0211773j 0.00533995-0.0376587j -0.00904816-0.0175927j -0.00203431-0.0137386j -0.0038188+0.00655718j -0.00190384+0.00670634j -0.00533066-0.0123944j 0.0121192+0.00960072j 9.56071e-05+0.0104329j -0.0061633+0.00132428j -0.0163107+0.0265341j 0.00654396+0.00306759j -0.00778766+0.0175912j -0.00559016-0.000684796j -0.0013607+0.00805593j 0.00962636-0.023869j 0.0039811+0.000303608j 0.0141266-0.00119503j -0.00371434+0.00353541j -0.00123952-0.00333469j 0.00228434+0.0216896j -0.000757282-0.00782899j -0.00175616+0.0138781j -0.0234107+0.037926j -0.0226913+0.0186769j 0.0117761-0.0178653j -0.014661-0.00191036j -0.0208118+0.0268593j -0.00135512+0.0240445j 0.0278517-0.0140149j 0.00856495-0.0181806j 0.0271557-0.00511132j -0.0123815+0.00806487j 0.0511595-0.03114j 0.00242822-0.00513865j 0.00362228+0.0018057j -0.00601883-0.00984949j -0.0147613+0.0212136j -0.00540743+0.00799551j 0.00920706-0.02055j -0.00935433+0.00139515j -0.00313252-0.000786535j -0.0181328+0.0204469j -0.00965496+0.0223162j 0.000611562-0.00593404j -0.00683088+0.00581326j 0.00827436+0.00494876j -0.00757498+0.0191162j -0.00486882+0.00741934j -0.00948453-0.00307441j 0.00454559+0.0114657j -8.06544e-05-0.00544351j -0.00200951+0.00187552j -0.00787429-0.00151905j 0.00675651-0.00459033j -0.000397526+0.00366829j -0.00237042+0.00896062j -0.00937985-0.00255496j -0.0082467-0.00775756j -0.0121977+0.0173625j -0.00972781+0.00387478j -0.015436+0.00714286j -0.00963914+0.0178327j -0.00116668+0.00885416j 0.00952888-0.0106006j -0.0128269+0.00544998j -0.00594474+0.00393066j 0.0109128-0.007235j -0.015509-0.00436801j 0.000472322+0.00984768j 0.00121341-0.00230968j -0.011285-0.00176873j -0.0168718-0.0206072j 0.000787877+0.00356683j 0.000402364+0.00997364j 0.00170771-0.0118112j 0.00141599+0.015643j -0.00671499-0.00795164j 0.0047615+0.00988595j 0.00302586-0.00111267j -0.00136907-0.00194998j 0.00143803+0.00506723j 8.03596e-05+0.00503735j -0.00357256-0.0021167j 0.00401933+0.00735519j 0.00450491+0.00207553j 0.00276395+0.00538439j -0.000122351+0.00114395j 0.0154293+0.0117092j -0.00944453-0.00757355j -0.00305283+0.00353079j -0.00974136+0.00398022j 0.00061233-0.00337242j -0.00157803-0.000833062j 0.0109561-0.00848475j 0.0138711+0.0167291j 0.0156268-0.00563128j -0.00840533+0.00460631j -0.0081962+0.0101164j 0.000644712-0.00491926j -0.00340943+0.00296446j 0.00906337-0.0166802j 0.000269762+0.00249549j -0.00150385-0.00988192j 0.0150815-0.00740696j -0.00570778+0.0319038j -0.0215201+0.0284993j 0.0137285-0.0406634j -0.0176521+0.0267708j 0.0338802-0.0219064j 0.0369206-0.0676427j 
-0.051029+0.0119849j 0.048623-0.0622386j 0.0850183-0.0556903j -0.0137402+0.0458888j -0.037513+0.107632j 0.0809266+0.00657413j 0.0550821+0.00317965j -0.0351872+0.0758382j 0.00562654+0.0800494j 0.100368-0.107886j 0.0992885+0.0820409j 0.0468046-0.030024j 0.0417875+0.0695975j -0.0179522+0.0445099j 0.0816518+0.0589953j 0.056071-0.0636476j 0.0607154+0.0174038j -0.0252002-0.0847686j 0.0136552-0.0407226j -0.0725687-0.0457372j -0.0196661-0.0526634j -0.00121773+0.0825802j 0.0337266+0.13677j 0.014932+0.0949867j 0.0115514+0.0234882j 0.00687588+0.0349927j 0.0346071+0.0668183j 0.100634-0.131118j 0.0577344-0.112776j 0.0931096-0.0295782j 0.0414187+0.0444476j 0.0503678-0.00177698j -0.0261196-0.0159982j -0.0012951+0.0233596j 0.047537+0.0351774j -0.0476688-0.0444636j -0.079149-0.104823j -0.0352168-0.0136818j 0.0236173+0.011868j -0.0329858-0.0105341j -0.00436933+0.0139916j -0.0136496+0.0146548j -0.0165973+0.00342312j 0.000216724-0.0340953j 0.0269957-0.0453325j -0.0260846-0.0117149j -0.00762675+0.0207767j -0.00453277+0.0131326j -0.0250695+0.00120449j -0.0115654+0.00672625j 0.0164534-0.010832j 0.000718636+0.00640457j -0.00607613-0.00103815j -0.00359914-0.0108863j 0.014877-0.00437104j 0.00873875+0.00351626j 0.0170001-0.00275072j 0.00832128-0.00625102j 0.00898652+0.0115756j 0.0170595+0.00410919j 0.00850954+0.00384564j -0.00599194+0.0017266j -0.00363254-0.0174253j -0.013917-0.0111073j -0.00744451-0.013109j -0.00453774-0.00660138j 0.00140373+0.00794518j -0.0119317+0.0143514j -0.00478992+0.00221307j 0.016781+0.00428498j 0.0230609-0.00412441j -0.00100119-0.00670916j 0.00358111-0.0023332j 0.0208828+0.00331009j 0.0284121-0.0343151j -0.00170526-0.00273903j -0.0118954+0.00963334j -0.000903041-0.00737833j 0.0136518-0.0027701j -0.00690669-0.00657254j -0.00988833+0.00988376j -0.000831058+0.00704528j -0.00962429-0.000540217j 0.00501313-0.00238634j 0.00746739-0.0119921j -0.00646396-0.0159075j 0.0111367-0.00749704j 0.00125734+0.00733615j 0.0257071+0.0122329j 0.0137369-0.00885036j 0.00118331-0.00761911j 9.44143e-06+0.00464645j 0.00671912+0.00279514j 0.00513118-0.0147431j -0.00190985+0.00273323j 0.000746917-0.0127453j 0.0125724-0.00216326j -0.00789316+0.000240019j 0.00762934-0.00629634j 0.000126217+0.00942265j 0.00693147-0.00344056j -0.00245426-0.00741845j 0.016701+0.00878897j 0.00202768-0.00352885j -0.00368357+0.0121956j 0.00450022-0.00913218j -0.00653307+0.0132754j 0.0206002-0.00366505j 0.0207602-0.00143463j -0.00115483-0.00416863j -0.00300927-0.0179736j -0.0131555+0.0166743j 0.00815241+0.0161748j -0.0246704-0.0172017j -0.00473787+0.000399211j 0.00547834-0.0096696j -0.0135143+0.0116963j -0.0168462-0.0160746j 0.0134862-0.0166571j -0.00836597+0.000928544j -0.00158106+0.00659843j -0.00512299-0.0122194j -0.00440152+0.0201382j 6.06861e-05-0.0109863j 0.00291476+0.00959273j -0.00780217+0.00258459j 0.00165823-0.00281649j 0.000482008+0.0118451j 0.000524922+0.00367555j -0.00443046+0.00306335j -0.00396814-0.00855172j 0.00854214+0.00517641j -0.0137923+0.00223941j 0.0105269-0.00532801j 0.0123261+0.0110637j 0.0159973-0.00949812j -0.0038005+0.0117994j -0.00301798-0.00316411j 0.00311479-0.00227639j 0.00584609-0.00315688j -0.0013508+0.00158319j 0.0153525+0.0265661j -0.0131642+0.011791j 0.00318449-0.00662425j 0.0143035+0.00252159j -0.00917523-0.00322106j -0.00396116+0.0125493j -0.00803144-0.0110429j -0.0015202+0.00615437j 0.0247903-0.0310746j -0.0205438+0.0140547j 0.0239067-0.0134565j -0.00535757+0.0489282j -0.012105-0.0213387j 0.0282119-0.0146337j 0.020641-0.0463963j -0.0446386+0.0216631j 
0.0309776-0.0721676j 0.0436857-0.0244694j -0.0426508+0.123354j -0.0462678-0.055854j -0.117234-0.0195087j 0.00493959+0.111406j -0.00683246+0.0365994j -0.0201294-0.0307597j -0.0672979-0.0886644j 0.0869042+0.109757j -0.0608656+0.13257j -0.0143747+0.0498774j -0.068777-0.00851603j -0.00700633+0.0739563j -0.0294814+0.00689198j 0.038844+0.00893722j 0.0261269+0.0451137j -0.0189952+0.0110833j -0.00478874-0.00909643j -0.00286917+0.0505076j -0.0104418+0.0499227j -0.0495309-0.0636712j -0.0496143-0.00351942j -0.147081+0.0506639j -0.0717804+0.0360952j -0.0340869-0.0190803j -0.0485204+0.0709736j 0.137262+0.0918467j 0.175263-0.0801443j 0.0278809+0.0806977j -0.0143048+0.0528892j 0.0223362+0.0337653j -0.00135972-0.0312025j -0.0221559+0.025688j 0.00635474+0.0449599j -0.016062-0.0557294j 0.00523808-0.116163j -0.000515784-0.0391383j 0.0151265-0.00204078j -0.0179863-0.0323698j -0.0151476-0.00715302j -0.00446761-0.000988976j -0.0228559-0.00262092j 0.0337805-0.0242104j 0.0516091+0.00560428j -0.00122814-0.0078344j -0.0251448+0.0110558j 0.00289582-0.0186664j -0.00618374-0.015599j -0.0185382-0.011685j 0.00601015+0.0101303j -0.0100608+0.00196643j -0.00256434-0.00362593j 0.00930813+0.00866339j 0.0113313+0.00579985j -0.000601199+0.00375659j -0.00716025+0.00829729j 0.0145294+0.00949994j -0.0180348+0.00161598j 0.0109242+0.00463154j -0.00502149+0.00349104j 0.000650664-0.0138523j 0.0239205-0.00111967j 0.0260137-0.00653898j 0.0196266-0.00789409j -0.00527502+0.0156586j -0.0158462-0.0052093j -0.0142346+0.0058505j 0.00400963-0.0227175j -0.00103468+0.00486882j -0.00735925+0.01081j 0.0175589+0.00135737j 0.00220084-0.00464121j -0.0169241+0.0235248j 0.0215126+0.00437159j 0.00883251-0.0258645j -0.0094051-0.007224j 0.011029-0.0226653j 0.00613813-0.00150875j 0.0321207-0.0151092j -0.0144526-0.010274j -0.000307857-0.0159321j -0.00580543+0.00832591j -0.00377524+0.00932121j 0.00152145+0.00558319j 0.0229265-0.0118706j 0.00613372-0.00772321j -0.00489453-0.00506991j -0.0138599+0.0188008j 0.00437738+0.00784263j 0.00317377+0.00180928j 0.00399612+0.00655979j -0.000616337-0.00692858j -0.00138745+0.00975725j -0.00155686+0.00649625j -0.00324055+0.0104052j -0.00227652+0.00867534j -0.00876049+0.00266508j 0.00321144+0.00845601j -0.0132629-0.00516132j -0.00221497-0.00424203j 0.000709147-0.0049009j 0.00132758+0.0104379j -0.000816556+0.0124518j -0.0139644+0.0108313j 0.00209336+0.00792836j -0.0142988+0.00608771j 0.0350666+0.0162371j 0.00255789+0.0139483j 0.00429273-0.00904278j 0.000758922+0.000215112j -0.0248943+0.0119746j -0.00777161+0.0124715j 0.0228732-0.0128933j -0.0107793+0.0114902j 0.00143667+4.75246e-05j -0.0144483-0.00732562j -0.00242658-0.00292368j 0.0134993+0.0103041j -0.00594101-0.00181662j -0.00388516+0.00419568j 0.00731358-0.00176895j -0.0302312-0.00220687j -0.00336427+0.00623666j -0.00692701-0.00142681j -0.00682544-0.012075j -0.00112187+0.000620229j -0.013693+0.00848412j 0.00857465+0.00296869j -0.00172032+0.00146963j -0.00206078+5.39281e-05j -0.00294526+0.00541182j -0.0100968+0.0101874j -0.00242819+0.000767053j -0.00540075+0.00741081j -0.00174419+0.0161277j -0.00131944-0.0076424j 0.0154928-0.0113305j -0.0078826-0.00810408j 0.0131743+0.00334859j -0.00306777-0.00734205j -0.0216704+0.00771301j -0.00720219-0.00266192j 0.00318472-0.00747637j -0.014576+0.0356337j -0.0130812-0.000276391j -0.00506485-2.14874e-05j 0.0169005-0.0115681j -0.000353278-0.0019502j 0.0124561-0.00116414j -0.0170835-0.0118206j 0.00667308+0.0429454j -0.0391275+0.0159676j 0.0294681-0.0316398j 0.0143224+0.0197269j 0.0545142-0.0325218j 0.00288532-0.04645j 
0.0102538+0.00012939j -0.0123789+0.0122628j -0.0444252+0.0255144j -0.0151835+0.0461633j 0.0666182+0.0614174j -0.0906318-0.0710395j 0.0426817+0.0915577j -0.107032+0.17773j 0.00719827+0.125793j 0.072721+0.0425656j 0.00328585-0.0926342j -0.0236103-0.0172179j -0.0217766+0.057059j -0.0600932-0.00628967j 0.0215589+0.02602j 0.0135273+0.0467048j -0.0827681+0.0262251j -0.0546652-0.0799143j 0.0489088+0.020974j 0.0860229-0.171156j -0.119597+0.00416345j 0.0512598+0.150846j 0.0665436+0.0634902j 0.0229957+0.0519639j 0.0495642+0.0908151j -0.00750306-0.0109741j -0.0432798-0.0509512j -0.0385473-0.146339j -0.0193867-0.0163822j -0.0159809-0.0383899j 0.0214475+0.0209976j 0.0111673+0.00741638j 0.000813335+0.00180527j -0.00526273+0.012162j 0.0252136+0.0226356j -0.00486056+0.00131917j -0.0430605-0.047184j 0.00498292+0.00304496j -0.000390593+0.0103916j -0.0268414-0.00554846j 0.0184155+0.00722186j 0.00766943+0.00790103j -0.017606-0.0216229j -0.0125269-0.000988939j -0.0143245-0.0117905j -0.00180299-0.0177325j 0.0187647+0.0132517j 0.0214906+0.0294528j 0.00773214+0.00868699j -9.31097e-06+0.00141029j 0.00773063+0.0117949j -0.00592895-0.00466358j 0.00528543+0.011623j -0.00668803-0.0155796j -0.00204048+0.0120078j 0.00543465-0.00264691j 0.00726+0.001723j -0.0110502-0.0119388j 0.00962566+0.00665402j -0.00694684+0.00362984j -0.011456-0.0137855j 0.00574258-0.000180256j -0.0126105+0.00505759j 0.0066821+0.00759512j -0.0166115+0.00733093j 0.00268247+0.0101519j -0.00912108-0.000336741j -0.00413382-0.00176728j 0.00906028+0.0339139j 0.0119435+0.0261832j 0.00303043-0.0119592j 0.00632884+0.00287389j 0.00595078+0.00747442j 0.00688541-0.00997808j -0.00714623+0.00536151j -0.00691359+0.00731792j 0.0119807+0.00768395j 0.00110362-0.00241126j 0.000185562+0.0112527j -0.00228364-0.0106194j 0.00370868+0.0124337j -0.00133052+0.0125028j -0.00850039-0.00410074j -0.00127438-0.00114886j -0.00517714-0.0148308j 0.00279517+0.00116631j 0.0062757+0.00378459j 0.0126366+0.00651106j 0.00431184+0.00475891j 0.000564692+0.00191349j -0.00545111-0.0130562j 0.00443874-0.00121711j -0.0117921+0.00154165j -0.00462337-0.000847029j -0.00559269-0.0050915j -0.000199899+0.000457611j -0.00510725-0.00194385j -0.00537774+0.00802411j -0.000263799+0.00825855j 0.00101975+0.00475715j 0.00874481+0.00905778j 0.000176153+0.00661766j 0.00229692-2.98589e-05j 0.00523735-0.00310539j 0.00601208+0.00935076j 0.0056887-0.00232175j 0.0016335+0.00074598j -0.00471636-0.0153297j -0.0100219-0.00168337j 0.00203451-0.00738241j -0.00464711-0.000740643j 0.00252734-0.00336241j -0.00772723+0.00428834j 0.00197528+0.00216679j -0.00103946-0.00837996j -0.00544405-0.00310053j 0.000141423+0.0132532j -0.0128158-0.00634717j 0.0113721+0.00303458j -0.00436773-0.0012435j 0.00293972-0.00131797j -0.0098251-0.0141033j 0.00407356+0.0107618j -0.0124468-0.0156392j 0.00668078+0.00380345j -0.000736906+0.00328779j -0.0015734-0.0025919j -0.007256-0.00374133j 0.010118-0.000102738j 0.00448545-0.00403594j 0.00552221-0.00582514j 0.00156588-0.00723786j -0.00525379+0.00440855j -0.00104183+0.018926j 0.00653206+0.00910835j 0.00310477+0.00106431j 0.00315602+0.0111849j 0.00570158-0.00637879j 4.60385e-06+0.0215312j 0.00908051+0.00010762j -0.0110581-0.00451857j 0.0180673+0.0140058j -0.00762153+0.0085509j 0.010276-0.00360067j -0.00233892-0.0166801j -0.00410983-0.00256798j 0.00812787-0.00821047j 0.00332536+0.0130394j 0.00397419-0.00568886j 0.00227947+6.19558e-05j 0.00186106+0.00668854j -0.0173692-0.0145026j 0.0120535+0.00529437j -0.00572676-0.00485773j 0.0059225-0.000725371j -0.00476855+0.00241012j 0.00497997+0.0126848j 
-0.00379084+0.0188234j -0.0351779-0.0375039j -0.0345017+0.02941j -0.0115745+0.0516234j 0.0377275-0.0557323j 0.050381+0.0838761j -0.0358066-0.0303569j 0.0677069-0.130055j -0.0264816-0.053226j -0.00206977-0.142113j 0.0646376+0.0816748j 0.0630409+0.0367052j -0.0150463-0.0530297j -0.0152144-0.0199923j 0.0434572-0.0466405j 0.0694886+0.126754j 0.0104954+0.00676272j 0.028783+0.0381201j -0.109353+0.0249771j -0.026523-0.110178j 0.132574-0.021547j -0.0556574+0.0991567j -0.0272841-0.0617757j 0.0538629-0.0670139j 0.120158-0.0827867j -0.0840032+0.0520557j -0.0532545+0.0171364j 0.0677082+0.000608997j -0.0828896-0.0459379j 0.00157022-0.0523591j -0.00259821-0.0261319j 0.0131945-0.0429003j 0.0023611+0.0245355j 0.0141902-0.003354j -0.0206878-0.0221771j 0.0105619+0.0165843j 0.0155954+0.036736j 0.00500538+0.0229216j -0.011997+0.00061543j 0.0108338+0.00541526j 0.00014446+0.00362279j -0.0082448+0.019882j 0.00223597+0.0118789j 0.0131892+0.0125343j -0.00495185+0.0106351j 0.0108125+0.0195063j 0.0135876-0.0109608j -0.0019824+0.00290351j 0.000614295+0.0278595j -0.0118273+0.0193463j -0.00215537-0.0116774j -0.00944209-0.00948314j 0.0118541-0.00920915j 0.0106268-0.000121858j 0.00482382-0.0173275j -0.0002137-0.00212895j 0.0149594-0.00892785j -0.00494256-0.0285688j 0.0157382+0.00371156j -0.0115299-0.00419243j 0.0104823+0.00969238j -0.000695268+0.0150632j 0.00180422+0.000563836j -0.0154432+0.00108722j -0.0173169-0.0122083j 0.013343-0.000924474j 0.00587477+0.0100212j 0.000100975-0.0258367j -0.0107037-0.00767336j 0.00889908-0.00452579j 0.00821689+0.000758572j 0.00298408-0.00383506j -0.0111093-0.00253195j 0.00872276-0.00374531j 4.43385e-05-0.00474568j 0.0026777-0.0180024j -0.00967154+0.0023971j 0.0164203+0.0125607j -0.00419526-0.000911919j -0.00799259-0.00425671j 0.00494886-0.00397965j 0.000614091-0.00502289j -0.0063894+0.00818601j -0.00669008+0.0011136j 0.00661244-0.00925803j 0.00509345-0.00436309j -0.00804322-0.0137639j -0.0073712+0.000156112j 0.00340681+0.00798878j 0.000385469-0.00653076j -0.00330748-0.00317057j 0.013754+0.0124789j -0.00829807-0.0088546j 0.0134861+0.00208591j 0.00504386-0.00262995j 0.00518171+0.0033986j -0.00207368+0.00443977j -0.0037709+0.00607538j 0.00911951+0.0105631j -0.00723493+0.0137496j 0.00965784+0.00499055j 0.00327638+0.00204709j 0.00913233+0.00766684j -0.0174945-0.00656629j 0.000207331+0.00489831j 0.00218338-0.00603524j 0.00349032+0.0120542j -0.0131235-0.00738816j -0.00293053-0.0105482j 0.000404548-0.000641014j -0.00371715-5.90318e-05j 0.00611943+0.00982143j -0.00649448-0.00114711j 0.00611349-0.00142955j 0.00430866+0.00131171j -0.00450641+0.00480296j -0.0109981+0.0121633j 0.00647629+0.0127649j -0.00298106-0.00390146j -0.0045741+0.000585615j 0.00243681-0.0015855j 0.00782787-0.00358473j 0.00660332-0.00269895j 0.0020044-0.00354061j 0.00591516-0.00310965j -0.000526911-0.00473385j 0.000736014+0.00460661j 0.00322678+0.00234695j -0.00418599+0.00696826j -0.0013672+0.00965171j 0.00304592-0.00377915j -0.000305378-0.00665595j 0.00621426+0.00765829j -0.00341022-0.00207406j -0.000233145-0.00229896j 0.0121381-0.000945345j -0.00189588-0.0093619j -0.000573127-0.00614246j 0.00405848-0.00221912j -0.00245467-0.00121671j 0.0142264-0.0166012j 0.00197814-0.0124289j 0.00212819+0.00724735j -0.00243584-0.00787235j 0.0134595-0.00192387j 0.00139597+0.00331234j -0.00431365+0.00723805j -0.00256527+0.00218779j 0.00280339+0.000739113j 0.00358978-0.00991329j 0.00601045+0.00382137j -0.00645092+0.0101362j -0.00243381+0.0169954j -0.00932789+0.0044522j 0.00633312-0.0124114j 0.00092615-0.0229694j -0.00987243+0.0114107j 
