-0.293824-0.13879j -0.0293847-0.118945j 0.0597731+0.0492725j -0.0204614-0.0622008j 0.0126134+0.0235665j -0.034117+0.00865326j 0.0278708+0.0213579j -0.00116838-0.0407577j 0.00584383-0.00797439j -0.000733567-0.0036083j -0.0026152-0.036983j -0.0154321+0.0213334j -0.0102518-0.0583855j 0.0228588-0.0529606j 0.00805785+0.00633206j 0.0195036+0.00583166j 0.00348466-0.00186291j 0.0022332-0.0137165j -0.0273646+0.0205832j 0.00539633-0.0115901j 0.000922311+0.0221771j -0.00123717+0.0292369j -0.000419336-0.00890041j 0.0120216+0.000725941j 0.00436833-0.012006j 0.00732487-0.00400609j 0.00259466+7.05496e-05j -0.00821236-0.00404879j 0.00758784+0.00845426j -0.00731368+0.0181699j -0.0058367+0.00274157j -0.0130202-0.00721408j -0.014969+0.00619305j 0.00854851-0.00778541j -0.00972246-0.0134798j 0.00651032-0.0365312j 0.00789295-0.0145452j -0.0184152-0.00556779j 0.010481+0.00485717j 0.000550758-0.0111986j 0.00720253-0.0431991j 0.0242281+0.0270116j 0.00378702-0.00869122j 0.0111851-0.00559131j 0.010529+0.00757048j -0.00634097-0.0131898j -0.00436576+0.00231051j -0.00606443-0.00961418j 0.00358659+0.00575878j 0.00696888-0.0160116j 0.0126884-0.00586523j -0.00413241-0.0161608j 0.00924363+0.000709866j -0.0183004-0.00510917j 0.0102259+0.0169039j 0.0232739-0.00143803j 0.00863043+0.0113895j 0.015769+0.0164058j 0.0178171+0.00884065j 0.010756-0.00343089j -0.00459891-0.0209706j 0.00700113+0.0153453j 0.00168482+0.00269773j 0.00542876+0.0113248j 0.0176887-0.0201117j 0.000496129+0.0129342j -0.00300157+0.0117846j -0.0028201+0.00117581j -0.000701707+0.00440174j 0.000852831+0.00265441j -0.0029027-0.00760403j 0.00201259-0.00744321j -0.00296998+0.000707256j 0.0045163+0.005341j -0.00249943-0.00355017j -0.00381206-0.00236826j -0.00241239+0.00352353j 0.00499966+0.0233289j 0.00234416+0.00216405j 0.00357631-0.00979834j 0.00340179+0.00160643j -0.00363801-0.00535225j 0.00784957-0.00586067j 0.00554345-0.0207426j 0.00175531+0.0120403j -0.0114048+0.0143578j -0.000719912+0.00454629j 0.00442038-0.00852004j -0.00375988+0.00693324j -0.000961613-0.0154809j 0.00388398+0.000168999j 0.0108873+0.00579165j 0.00154882-0.000449165j 0.00917584-0.00978725j 0.00745756+0.00733774j 0.00212153-0.00465319j -0.00728707+0.00535954j -0.00448124+0.000457308j -0.00598684-0.00494146j -0.00437935+0.00164328j 0.00019694+0.00430676j -0.00202287+0.0024544j -0.00999623+0.0028887j 0.0045079+0.00159143j -0.00157209-0.00185469j 0.00867563-0.00727027j 0.00288867+0.00793284j 0.00220524+0.0035529j -0.0124403-0.000804784j 0.00307745-0.0037894j 0.00529271-0.00420356j -0.00545734+0.00843282j -0.00645352-0.0125307j 0.00533301+0.00551162j 0.0067604+0.00184057j -0.0122513+0.00367567j -0.00416734+0.00251169j -0.00728932-0.00159054j -0.00174434-0.00130618j -0.00736418+0.00556671j -0.00679843+0.00496422j -0.00144324+0.0103292j -0.00681721+0.0135968j -0.0185009-0.0130016j 0.027002-0.0029403j -0.00610257-0.00216063j -0.00337226+0.000378398j -0.00800621-0.0217225j 0.0135584+0.00898039j -0.0101702-0.0157372j -0.00109465-0.00558692j -0.0263108-0.029813j 0.00668403-0.0113398j -0.0406094-0.0058464j -0.0773624-0.0214237j 0.00334604-0.0756224j 
-0.377052+0.14703j -0.0447971+0.0558689j -0.016177-0.0397518j -0.0103409+0.0300179j 0.0213723+0.0170731j -0.0390923+0.0158298j -0.0280988+0.0249346j -0.0184439-0.00207469j 0.0104206+0.0434114j -0.0194237+0.00948943j -0.0102521-0.00726198j -0.00799486+0.0160323j -0.00069237+0.0166451j -0.00847222+0.0376415j 0.0205082-0.0194837j 0.0225492+0.000816465j -0.00134855+0.00126314j -0.00447792+0.0149876j -0.0360705-0.00872179j 0.00803739-0.0137769j 0.011032-0.0258886j 0.0167255+0.0114296j -0.00211426+0.00138388j 0.00231466-0.0119112j 0.0255674-0.00438769j -0.00332166+0.00208622j -0.0031024+0.00428347j -0.00301468-0.0054567j 0.0115632+0.00485881j 0.0123903-0.000910566j 0.00868795-0.00248082j 0.0146637-0.0217514j 0.010053-0.00911356j -0.00876822+0.0061476j -0.0152209+0.000646479j -0.0100957+0.0118277j 0.0168281-0.0063363j -0.0165604+0.00568052j -0.00265299-0.0146837j -0.00992097-0.010989j -0.00556491+0.00487618j 0.0069132-0.0038368j 0.0133289+0.0194516j -0.0167101+0.00563373j 0.00699151-0.00386574j 0.00384662-0.0130392j -0.00359376-0.00704519j -0.000863699-0.00237918j 0.0035574-0.00549754j 0.00352822+0.00227619j -0.0121668+0.0109196j 0.0142972-0.0140112j -0.0139133+0.00576579j -0.00581723+0.0109008j -0.00986904+0.0216483j 0.00147385+0.00643492j -0.00962116+0.0043295j -0.0146923+0.0194264j -0.00249858+0.0194712j 0.000549458+0.00597587j 0.000446724+0.0149081j -0.00183335-0.00179128j -0.00268338+0.0107475j -3.25052e-05-0.0102757j -0.00230635+0.0154415j -0.00972272-0.00501379j -0.00752983+6.20328e-05j -0.0122853-0.00271344j 0.0054787-0.0092979j 0.000530492-0.00313798j -0.00955212+0.00417349j -0.00174066+0.00857925j 0.00983599-0.0113545j 0.00555917-9.40699e-05j 0.00681657+0.00387857j 0.00197717+0.00305379j 0.000463912+0.00353532j -0.000154885+0.00172568j 0.00264369-0.0111456j 0.00691496-0.00530895j -0.0114772+0.000532261j -0.0062527+0.00513188j 0.00895261-0.004066j -0.00696918-0.000308567j -0.00843051-0.0018595j -0.00653587-0.00453935j -0.000952938+0.00110387j 0.00508003-0.00848342j 0.00517321-0.00520607j 0.00516808+0.00973847j -0.00705872+0.00709316j 0.00630225+0.0108651j -0.0015189-0.0079417j 0.00600511+0.00654941j 0.0129034+0.00344434j 0.00113504-0.00876944j -0.00916364+0.00116715j 0.00447359+0.000801264j 0.00157197-0.000184098j -0.00017538-3.81107e-05j -0.000380484+0.000393779j -0.00546358-0.000779428j 0.00521262+0.00134775j 0.00240235-0.00014017j -0.00342543+0.00203474j -0.00209987+0.00989224j 0.0125325-0.00545881j -0.00435806-0.00428692j -0.00510336+0.00357972j -0.00225633+0.00124734j 0.00442927+0.00342854j -0.00345171-0.00375817j 0.0142885+0.00330769j -0.00533715-0.004243j -0.00842727+0.00555391j 0.00824651-0.00846809j -0.000635709+0.00302574j -0.00668462+0.00209875j 0.00431908+0.00574338j 0.00343356-0.00042209j -0.00605077-0.000644821j 0.00260334+0.00578353j -0.0103368-0.0151268j 0.0203739+0.0169673j -0.00256007-0.00196327j -0.00256079+0.00978539j 0.00466071+0.000905969j 0.0130248+0.00160972j -0.00900136-0.00226045j 0.00499558+0.000835381j -0.00583946+0.0010472j 0.0247311+0.00511757j -0.00390128+0.0207728j 0.00204734-0.0236585j 0.0188324-0.0375202j 0.0577155+0.0352468j 
0.0107743+0.00714014j 0.0161574+0.0228208j 0.00962652+0.0664424j 0.00592585+0.02192j 0.00302476-0.00420692j 0.00699313-0.00756872j -0.00736264-0.00110365j -0.00540619+0.00830825j 0.0302467-0.0110002j 0.00162859+0.0402146j 0.0180933-0.00462246j -0.0120897-0.000834154j 0.000730865+0.00508808j -0.0118636+0.0027659j 0.0170502+0.000815695j -0.0105187+0.000458212j 0.00882232+0.00304713j -0.0284241-0.00711823j 0.00458135-0.000727836j -0.00624738+0.0027473j -0.000798243+0.000294173j 0.000720004+0.00172315j 0.00113904+0.00196237j -0.00154875-0.00311285j -0.00525578-0.00189417j 0.00017966-0.00519227j 3.36899e-05-0.000100716j 0.00345822+0.00760754j 0.00182698+0.0267888j -0.00208376+0.00181843j -0.00106996+0.0158676j 0.00333003+0.00187741j -0.00208086-0.0100953j -0.000287488-0.00236824j 0.00151109+0.00198348j 0.000691724+0.00713497j -0.00157859+0.00622265j 0.00147173+0.000792858j -0.000148897-0.00364257j 0.000575075+0.00254845j 0.00227152+0.00210134j -0.000166887-0.00479857j 0.001393+0.000925427j 0.00142548+1.08654e-05j -0.00471016+0.00651184j -0.00540359+0.00672909j -0.00646002-0.00475057j -0.00323794+0.00595944j -0.0129942-0.0036407j 0.00686573+0.00141286j -0.00773605+0.00364639j -0.00225494+0.00806152j 0.00577069-0.0104116j 0.000111683+0.00696952j -0.00828283+0.00707673j 0.00801339-0.0132478j 0.0100033-0.00896039j -0.00267016-0.00169487j 0.00373922-0.00770782j -0.00034321+0.000447709j 0.000994162+0.00333727j 0.00147921-0.000401418j -0.00113956+0.000922953j 0.00170948-0.00100664j -0.00022781+0.00126077j 0.00132299+0.000975593j -0.00101956-0.0036319j 0.00222377+0.000465049j 0.00282121-0.00285018j -0.000858354-0.000911706j 0.000927345+0.00459836j -0.000359633+0.0013061j -0.0120304+0.00146118j -0.0028511-0.00095509j 0.00930738-0.00200038j 0.00873182-0.00745194j 0.0252471-0.0178641j -0.0124815-0.0013276j -0.00300877+0.00189913j 0.00387897+0.00103687j -0.0308031-0.0144945j -0.0103808-0.00282098j 0.00789669+0.000875457j -0.0121441-0.000564152j -0.000933868-0.00102299j 0.00275796-0.00177489j 0.00722532+0.00436236j -0.000544197+0.00268865j -0.00165546+0.000937765j 0.00155803+0.00322293j 0.00152585-0.00106372j 0.00368226-0.0016954j 0.00237452+0.00736284j -0.00321969-0.00070889j -4.47772e-05-0.0039939j -0.00249138-0.00690192j 0.00226292+0.00662067j -0.00351555-0.00630587j 0.00381449-0.00335712j 0.000832202+9.3172e-05j 0.00259967-0.00698423j 0.00052435+0.00371383j 0.00236502-0.00603091j -0.00500217+0.0165468j -0.0011424+0.0051468j 0.011498+0.0101796j 0.00725029+0.00387621j -0.00369718+0.00433103j 0.00474202-0.0031267j 0.00136722-0.00366143j 0.00801484+0.00408766j 0.000899142+0.0030091j 0.00108431-0.00284193j -0.0163443+0.00537841j 0.00832318-0.00811712j 0.00225793-0.00400238j -0.00140713+0.00817572j -0.000749004-0.0225272j 0.0048306+0.0181841j -0.000358682+0.00665087j -0.000635289+0.00656172j 0.000270036+0.00787483j -0.00777638+0.0014713j -0.00156152+0.00548298j -0.00148765-0.00516853j -0.000271765+0.000830434j -0.00035762+0.0140079j -0.00293807+0.0055195j 0.00271469-0.00989628j -0.00039381-0.00659981j -2.01171e-05-0.000123159j -0.00037186+0.00429814j 0.00114169+0.00107987j 0.00380783+0.00342071j 0.00839021+0.00221787j -0.00330272+0.00597776j 
0.0952718+0.00157391j -0.026077-0.0707154j -0.0513875+0.0318293j -0.0180957-0.0223998j 0.0013093+0.0131926j 0.00551217+0.00864884j 0.0132721-0.0112721j -0.0017281-0.022072j 0.0110192+0.0226269j -0.0374414+0.0113711j 0.00320826+0.00890883j -0.011535-0.00359099j -0.00588116-0.0305082j 0.00519221-0.0330049j -0.00844678-0.0106818j -0.00418656+0.010826j -0.00419494-0.0141259j -0.00333844+0.0207524j 0.00278426+0.016281j -0.00326779+0.00608317j -0.00286202+0.0184298j 0.000168258+0.00852392j 0.00669888-0.00651556j 0.00237561+0.00212112j -0.00916722-0.00217659j -0.000103139-0.00189704j -0.0016054+2.58428e-05j 0.00928416-0.00465214j 0.023601+0.00222912j -0.00401324+0.013206j 0.010738+0.00222018j -0.00441322+0.000109172j -0.0267388+0.0021657j 0.00242836-0.00559485j 0.000579275-0.004811j 0.00915075-0.0162471j 0.00905898-0.00348134j -0.000125735-0.000906775j 0.00118068+0.00494909j 0.00770378+0.00204694j 0.0070154-0.0167725j 0.00577757+0.0133454j -0.00215847-0.01196j 0.0148865+0.000965615j 0.0110675+0.00342303j -0.000513859-0.00499135j -0.000650531-0.00346646j -0.00123615-0.0104091j -0.00840601-0.0103455j 0.00938088+0.0016582j 0.000224344-0.0193076j 0.00410041+0.00710457j -0.00133356+0.00202782j -0.00394645-0.00752962j 0.0113503-0.0110119j -0.00541592+0.00670921j 0.00158383+0.0134519j 0.00503262-0.00438516j 0.00271268-0.00238371j 0.00481168-0.00652334j -0.00285327-0.0133421j 0.00243814+0.0110297j 0.002428-0.00257666j 0.000884301+0.00631102j 0.00974176-0.0221913j 0.00312161+0.00680654j -0.000787714+0.00934323j 0.00249933+0.0073128j 0.000849359+0.0074968j -0.00476926+0.000446486j 0.00597981-0.00606209j -0.00102466-0.00437202j -0.00550824-0.00241168j -0.00120249+0.00841911j -0.00361204+0.00895219j 0.000796251+0.00550372j -0.0119663+0.0110771j 0.0044429+0.017624j 0.00132266-0.000919341j -0.00187033-0.00868162j -0.0166884-0.00987434j -0.00337152+0.00419195j 0.0074063-0.0241785j 0.000594264-0.0247647j 0.000244924+0.00884786j 0.000251246-0.0052427j 0.00525753-0.0214318j -0.00589607-0.0169208j -0.00263327+0.00853192j -0.00187315-0.00781879j 0.00126483+0.00172196j 0.00579679-0.0118883j 0.00327036+0.00513459j -0.000371703-0.00372984j 0.00254554+0.00301676j -0.00111772+0.00371163j 0.00157476+0.00587888j -0.0108177-0.0045729j -0.00347318+0.00150498j -0.00282601+0.00270636j -0.0099403+0.00828783j -0.00509074+0.00299642j -0.000847151+0.00353603j 3.78194e-05-0.00514987j 0.00374066-0.00191097j 0.00694906+0.00713049j -0.00391081+0.00881149j 0.00540606-0.00474219j -0.00786579+0.00239694j 0.00249905-0.00258951j 0.00340997+0.00939554j 0.00646531+0.00674159j -0.00401213-0.00648086j -0.00382616-0.0135008j -0.00289046+0.00777215j -0.00100043+0.0039914j 0.00722759-0.000641887j -0.00192085-0.0060104j -0.00775667+0.00222962j -0.00159217+0.00662105j 0.00391074+0.00315433j 0.00730903+0.0060998j 0.0119777-0.00104435j 0.0119787-0.0141566j -0.00204301-0.00185734j -0.00865597-0.00198771j 0.00977134+7.04632e-05j -0.00425228-0.0126469j -0.00467213+0.00521976j -0.0139978-0.0129183j -0.00800158-0.00522594j -0.000169944-0.0143191j -0.00305574-0.0102783j -0.00295268+0.0059273j -0.0535205+0.0029106j -0.0151835-0.0451052j 
-0.503954-0.0179632j 0.138833+0.0392667j -0.0222418+0.0277898j 0.00143727-0.051631j 0.0347614-0.00725819j 0.00319629-0.0261222j -0.0148913-0.00282237j -0.00390705+0.0313961j 0.0101579-0.0390761j -0.014049-0.00549186j -0.0104577+0.0194723j 0.00913757-0.0451592j 0.00386956+0.0408106j 0.0250983-0.0177039j 0.00529037+0.00545753j 0.00585059-0.0138065j 0.0319518+0.000476635j -0.00119084-0.00189468j 0.0184288-0.00837822j 0.0193103+0.0187404j 0.00921409+0.00751334j 0.0133839-0.0310288j 0.00858915-0.00017265j -0.0157478+0.00431246j -0.00868178+0.00889389j -0.0115837-0.0145801j 0.00254491-0.00261062j 0.000896807+0.000818684j 0.0106103-0.00574282j 0.0150435+0.00385026j 0.00549373+0.00390976j 0.00991014+0.0264366j 0.00813726+0.0155821j -0.00402937-0.00285749j 0.00656016+0.00923279j -0.0215636-0.000240934j -0.0265744+0.0259225j -0.000504488-0.0130409j 0.00472512+0.00787819j -0.000640989+0.0147091j -0.0246463-0.00387108j -0.00456338-0.0328529j -0.00553776+0.024869j -0.0227729-0.0136056j -0.0100376-0.00156501j -0.012436+0.00293985j -0.000787064-0.0023836j -0.00693986+0.00184973j -0.000743947-0.00879791j -0.00710984-0.00713892j 0.00894796-0.000261225j -0.0114529-0.0126892j 0.00797362-0.0219714j 0.0152055+0.0200955j -0.00141471+0.0171963j -0.00328046-0.0141446j 0.00490111+0.0103476j -0.000567652-0.0136411j -0.00834483-0.00800765j -0.0160648-0.00150111j 0.00116061+0.00849649j -0.00534418-0.0107659j 0.00327608-0.00935281j -0.00351206+0.0054062j -0.0147677-0.0141064j 0.00587013-0.00579467j 0.00931901+0.00891978j 0.011447+0.0140738j -0.00796794-0.00259495j -0.00209503+0.00103893j 0.000490768-0.00584998j -0.00935403+0.00420011j 0.00442965+0.0183827j -0.000859234-0.00169701j -0.0037638-0.00808386j -0.000388405+0.00189196j -0.00348751+0.00681714j 0.00628624-0.00499205j 0.00666306+0.00742077j -0.000948281+0.011265j -0.0085944-0.00656317j -0.00538452-0.000443444j -0.00351439+0.00766649j -0.00203977-0.0140413j 0.0115743-0.00163338j -8.21566e-05-0.002786j -0.000285941-0.0145481j -0.00767242-0.00011507j -0.00193784+0.00569176j -0.0119921+0.0111515j 0.0059102+0.000999283j -0.0109361+0.00668883j -0.00657858+0.00603831j -0.00823973+0.000625782j -0.00928948-0.0124812j -0.00610725+0.00222859j 0.0135926+0.00511335j 0.000977046+0.000822157j 0.0047987+0.00194374j -0.0016366+0.000459992j -0.00400557-0.00193018j 0.000535494+0.00128903j -0.00816421+0.00365248j -0.00555657-0.000918892j -0.00409382+0.000799268j -0.00738826-0.000296222j 0.00905865+0.0042233j -0.000883478+0.00313795j -0.00456975-0.00202796j -0.00355323-0.00352288j -0.000599712-0.00168366j 0.00436597+0.000411343j -0.00904103+0.00278801j 0.00145745-0.0021299j 0.00461367-0.000850584j -0.0018116+0.00874388j 0.00154259-0.00276854j 0.0097909-0.00829669j -0.000488577+0.0026525j 0.000920798-0.00298042j 0.00706998+0.0012772j -0.00131487-0.0090652j 0.00703802-0.00252309j -0.0186704-0.00480818j -0.0137377-0.0142333j -0.0109556-0.00207886j 0.00153697+0.00168067j -0.00898814+0.0160438j 0.00350281-0.00829222j -0.0117963+0.011581j -0.00121493+0.00220549j -0.00496862+0.0166589j -0.0130883-0.0122945j 0.0362947+0.0324245j 0.0208887+0.0603693j -0.0635875+0.0242107j 
-0.00478893-0.484297j 0.00874393+0.15892j 0.0132967-0.043715j -0.0342328+0.0347916j 0.00236256-0.0291575j 0.00276717+0.028458j 0.00145306+0.00772242j -0.0132244+0.00580531j -0.00209741+0.00345863j -0.00238085-0.00169088j -0.0347652+0.00284285j -0.0208937+0.00696094j -0.00256454+0.00090824j -0.0139351+0.0044498j 0.00204427-0.013796j -0.0130894-0.029829j 0.0172154-0.0388583j -0.00229215-0.0128468j 0.000690314+0.0028066j 0.012093-0.0124923j 0.00432567-0.00240613j -0.0176072+0.00855697j -0.0102195+0.00489423j -0.0125591+0.00930463j 0.00702498+0.0106733j -0.00826878-0.0114597j -0.0108202-0.0020499j -0.00547168+0.000502414j 0.000431054+0.00631186j 0.00326635+0.00182272j 0.00187694+0.00857722j -0.0285409+0.00167458j 0.0161882+0.0143663j 0.00221139-0.000675221j 0.00263139+0.00291046j 0.0112516+0.00420685j 0.00436308+0.00234949j -0.00141149-0.00541823j -0.000717463-0.00535532j 0.00426561+0.00246655j -0.00102633+0.00376078j 0.00385649+0.00518531j 0.00735968+0.0057774j -0.0055803-0.00802476j 0.00214799+0.000437609j -0.0064947-0.00275559j -0.00201431-0.00888205j -0.00206714-0.00780047j -0.000931886-0.00189863j -0.00119942+0.007827j -0.00059715+0.0105061j -0.00152731+0.000197736j 0.00147136+0.006537j 0.00311054+0.000869186j 0.00317328-0.00241927j -0.00532257-0.00361709j 0.00343771-0.0030069j 0.00384819-4.1215e-05j -0.00392991-0.00425753j -0.00155655+0.00105883j 0.00208766-0.00105155j -0.00224267-0.00886161j -0.00116216+0.00692131j -0.00291587-0.00660374j -0.0082197+0.00612728j -0.00484994-0.00710068j -0.00352506-0.00129433j -0.00208913+0.00278509j 0.0133455-0.00477039j 0.00269088+0.00218145j 0.0106512-0.00721685j -0.0105354-0.00176779j -0.00572427+0.0154079j 0.0044315+0.00507643j 0.00627254+0.00722907j -0.00256212+0.0034042j 0.0020236+7.2404e-06j 0.00159885+0.00360936j 0.00569937+0.00275551j -0.00274726+0.00507651j -0.00201146-0.00416602j -0.00410861-0.00235347j 0.00501829+0.00799714j 0.00968196+0.00681857j -0.0144695+0.0028279j 0.00106014-0.0059157j -0.0141023-0.000644846j -0.00937066+0.00176697j 0.000889725-0.00328587j -0.00436315-0.00233446j -0.00536934-0.00231987j -0.00940956+0.00124132j 0.00665504-0.0207217j 0.00165121-0.00102082j 0.0018051-0.000472349j 0.00555876-0.00648026j 0.00098364-0.00456094j -0.00122065-0.00231577j -0.00149383-0.00348743j -4.08236e-05-0.00102503j 0.000618105+0.00130454j -0.000989911+0.00119136j -0.00153715-0.00528463j -0.00097328+0.00347138j -0.000290257-0.00512371j -0.0039985-0.0021707j -0.000205685+0.00545351j 0.000169423-0.00101328j 0.000473482-0.00562291j -0.000896919-0.000719729j 0.00184814+0.000605855j 0.00116025-0.00256245j 4.04662e-05+0.00252028j 0.000823846+0.00514948j -0.000450794+0.000340621j 0.00184513-0.00359919j 0.00215713-0.000283674j 0.00040061+0.00261091j -0.00551109+0.00597716j 0.0012863+4.11321e-05j -0.00356164+0.00525455j 0.00173278+0.00133454j -0.00271947-0.00173935j 0.00302759+0.00484433j -0.00371013+0.00336632j 0.00344616+0.00231715j 0.00141238+0.000872129j -0.000604987+0.00141837j -0.00181429-0.00171244j -0.00181602+0.000655993j -0.00130049+0.000690906j 0.00068319-0.000183458j 0.00174203+0.00311797j -0.00275124-0.00685694j 0.0043024-0.00706867j 0.00750842+0.00452592j 
-0.0027776+0.457472j -0.00167642+0.0217571j 0.0265144-0.0106334j 0.0231957+0.00780964j 0.010154+0.0734507j 0.000669768+0.0390067j -0.0241638-0.0077291j -0.0105714-0.00352192j 0.00783649+0.00183317j 0.00613556+0.0078932j -0.0272828+0.00410151j -0.016815+0.0277302j -0.0196335-0.0220758j 0.0207289+0.0142512j -0.00197196+0.00199845j -0.00759018-0.0104735j 0.00324148-0.00359044j -0.00688756-0.0048266j 0.00803847-0.0142232j -0.00219217+0.0137343j 0.00890659+0.021854j 0.00226286+0.000268418j 0.00987012-0.00399171j 0.018459-0.0189068j -0.00815769-0.0146975j 0.00636671+0.00894465j 0.0116135+0.00105934j 0.00300837+0.00482368j -0.00350979-0.00688043j -0.00400818+0.00572826j -0.00756879-0.00339608j 0.0219495-0.00571032j -0.0134863+0.00940074j -0.00264539+0.00192565j 0.00145726-0.00837884j -0.0269605-0.00151273j 0.00693131-0.0119217j -0.00726639+0.00661219j 0.0115854+0.00346388j 0.0100311-0.00191796j 0.00606117-0.0247017j 0.0113001+0.00174301j -0.00884133-0.0148062j 0.015175+0.00585175j 0.0133906-0.00327814j 0.00368751-0.00318983j 0.00407743+0.00085772j 0.00259506+0.000295762j 0.00158077-0.00235534j -0.00373994-0.00732612j 0.00755626-0.0125332j -0.00142427-0.00181369j 0.00209852-0.00992493j -0.00992915-0.00725129j 0.0105677+0.00972931j 0.0098691-0.00314474j -0.00290483-0.00161205j 0.000178429-0.00259798j 0.0144523+0.000881865j 0.00684068-0.0115935j -0.0103995-0.00797274j -9.62465e-05+0.0143994j 0.00287572-0.0059189j 0.0112303+0.00138419j 0.00624809-0.0307518j -0.00262736+0.0105658j 0.000115604+0.00791244j 0.00555126+0.00759583j 0.0025515+0.0107984j 0.00447071+0.0044941j 0.0101252-0.00985469j -0.00585044-0.00636621j -0.000374532+0.0114961j 0.00138482+0.00196661j -0.00380713+0.0089699j -0.00402009+0.00414707j 0.00737352+0.00672594j 0.00953137+0.0170051j 0.00461631-0.00204764j 0.000145973-0.00986045j 0.00269167+0.00351215j -0.00517013+0.00292831j 0.0150812-0.00175j -0.00385494-0.00494024j -0.00454595+0.00179333j 0.00172963+0.00970712j -0.00671508+0.00362742j -0.0224715-0.00404018j 0.000345841+0.00709469j -0.00108342-0.0135752j -0.00315578-0.00730245j 0.0115298-0.000890726j 0.00819163-0.0137093j -0.000458601-0.0112666j 0.00243738-0.0103459j -0.000667991+0.00603206j 0.000495959+0.00496182j 0.00377159-0.00405269j -0.00468119-0.011176j -0.00154767+0.00203489j -0.00205154+0.00693026j 0.00315304+0.00175344j 0.00291767+0.0134174j -0.00190594+0.00130318j 0.000539372+0.00298686j -0.00232586-0.00205106j 0.000185193-0.00425737j 0.00362801+0.00101417j -0.00168755+0.0100363j -0.00150565-0.00156299j -0.00451861-0.00248639j 0.00171592+0.00624346j -0.00404046-0.00112919j 0.000851778-0.00125649j 0.00113154-0.00395444j 0.00300343+0.00187006j -0.002226+0.005851j -0.000646243+0.00281116j -0.000326758+0.00357313j 0.000611408+0.00336971j 0.000713637+0.00716251j 0.00224224+0.00239902j 0.00986652+0.0102616j -0.00734925+0.00907821j -0.00892788-0.00605756j -0.00270557+0.0112913j -0.00111142-0.00125166j -0.0102221-0.0110049j 0.00520315+0.00259664j -0.00959941-0.00226636j -0.00495406-0.00344262j -0.0141787-0.00980633j -0.00258597-0.00857881j -0.0167624+0.00330173j -0.0366741+0.0215575j -0.0201479-0.050758j 
