-0.0534495-0.0228851j -0.0878131+0.023049j 0.0342663+0.0562886j 0.0735918+0.00717j 0.0203828+0.0427828j -0.0201053+0.00998718j -0.000581119-0.0201807j 0.0355194-0.0142009j 0.00247924+0.0130973j -0.0105909-0.015872j 0.0291886-0.0153032j -0.00691712-0.0545633j 3.50201e-05-0.013422j 0.0237619+0.0156604j 0.0310879+0.0357494j -0.0028782+0.0259374j 0.0129353-0.0603442j -0.0459693-0.00833213j 0.0168974-0.00572338j 0.0093241+0.0249238j 0.00503072-0.0216332j -0.0146572+0.00736633j -0.01526+0.0116847j -0.0275244+0.000292497j -0.0185573+0.00593073j 0.0349148+0.0123066j -0.00816291-0.0288558j -0.00532213+0.0138675j -0.0273645-0.00794774j -0.00196311+0.00141972j 3.70335e-05-0.00641502j -0.0238051+0.0107665j 0.0154589-0.0205482j 0.0330622+0.00736928j 0.00925721-0.00458753j 0.00449399+0.0136294j -0.00216556+0.0147608j 0.000394569-0.00804456j 0.021226+0.0109026j 0.00856702-0.00677743j 0.0124295-0.000457843j 0.00353688-0.00319726j 0.0168722+0.00719472j -0.00372591+0.00893905j 0.0115991+0.0067263j 0.0142493-0.00340072j -0.00924069-0.00782544j 0.0118436+0.00907046j -0.00369056+0.00180479j 0.00348851-0.00674002j 0.0140673-0.0111354j 0.0012829+0.00372342j -0.00615705-0.0218867j 0.00147591+0.00455674j 0.00697404+0.0148927j 0.00893867+0.010971j 0.0102121-0.00712636j 0.00921356-0.0141522j -0.0277791-0.000281862j -0.0160697+0.00531713j 0.00954349+0.00282901j -0.00850997+0.0123724j -0.010285-0.00577441j -0.000621852-0.00579632j -0.00415302+0.00286851j 0.0059386-0.017863j -0.00121746-0.00428547j -0.000850002+0.00386063j 0.00631405+0.0120748j -0.0120102+0.00289677j 0.0141349-0.00624764j 0.00446912-0.000576586j -0.00261213+0.00102156j 0.00845804-0.00747904j 0.0064187-0.00404621j -0.00766795+0.00979023j -0.000537057-0.00276132j -0.0109411+0.00113677j -0.0119522-0.0133769j 0.0011404-0.00639031j -0.0196315+0.0194878j -0.00084183-0.00549817j 0.0023749-0.00500024j -0.00245334+0.0076097j -0.00526878+0.00263583j -0.00585331+0.00811847j 0.0149626+0.00519414j 0.0108264-0.0111941j 0.00981026-0.00307959j -0.00648007+0.0108481j -0.0142166+0.00211005j 0.000329457-0.00581335j 0.00699829-0.00823936j 0.00117929-0.000176936j -0.00126583-0.00789969j -0.0055518-0.0118226j -0.00105153-0.0076843j 0.00306814+0.00795315j -0.00538005-0.00297305j 0.00434669-0.00279949j -0.0025936+0.000418439j 0.00528999-0.0296666j 0.00944504-0.00900116j 0.00281114+0.0014195j 0.00994144+0.00712566j -0.00598652+0.00268375j -0.013361-0.0147128j -0.00781677+0.0118593j -0.00308997+0.0120417j 0.000212161-0.00595641j 0.00210428-0.00437841j -0.00329511+0.0108506j 0.00964851-0.00425611j -0.0102263+0.00505813j 0.000920144+0.00662879j 0.014872+0.00745825j -0.0173917+0.0242384j -0.00726145+0.000729249j 0.00506164-0.0176808j -0.00897548+0.00305746j 0.00801224-0.00402874j 0.00740384+0.0140821j 0.0116457-0.0252705j -0.0193269-0.0032169j -0.00369963-0.00180469j 0.011453-0.0177212j -0.00371967+0.0041296j -0.00152401-0.0125374j -0.0104724+0.0233437j -0.0160671+0.0233379j 0.00666717+0.00751237j 0.00876054+0.00249147j -0.000471634-0.00196054j -0.00375154+0.00779564j 0.000332311-0.0246341j 0.00303641-0.027221j 0.00278907+0.00464977j -0.00487666+0.0241749j -0.0102357-0.00379381j 0.00257433-0.00080623j -0.0190868+0.000904455j -0.000512281-0.00473819j -0.00379392+0.0230646j -0.0297118-0.00426169j -0.00180986-0.0183907j 0.0196317+0.00879857j -0.0184022+0.00867897j -0.00260944+0.00548805j 0.00934791+0.0149992j 0.00612728+0.00896773j 0.0236008+0.0156852j 0.00457079+0.0131781j 0.00302175-0.0399126j -0.0244572+0.0504844j 0.00617831-0.0312225j 0.00376445-0.0284364j 0.0291365-0.0238938j -0.00743871-0.00132837j 0.00575829+0.0151331j -0.00846975+0.00944665j 0.00241423-0.021309j -0.00582286+0.0135778j 0.0141624+0.0252884j -0.0182975-0.00455766j -0.0324375-0.0378056j -0.000161535+0.0193125j -0.0250339+0.0244163j -0.0243441-0.0469228j 0.00110675-0.0394275j -0.0202491-0.014522j 0.0307239-0.0525878j -0.0610288+0.050283j 0.109486+0.0040751j 0.0434017-0.0196224j -0.0307482+0.00490149j -0.00265358+0.0365078j -0.0306628-0.0319331j 0.0314583+0.0336883j -0.0624904-0.110554j -0.0240941+0.0730321j -0.0195523-0.0189073j 0.0183329-0.0209373j 0.0127614+0.050708j 0.0262778-0.0157005j -0.0294904-0.0265049j 0.0339652-0.0257141j 0.0315602-0.0432596j 0.062037-0.0666972j -0.0572059+0.0204482j 0.027251-0.0127849j 0.0410747-0.00660903j 0.0786676-0.0609102j -0.00384703+0.0473778j -0.0934841+0.0865509j 0.279749+0.164731j 0.0481918+0.156194j 
-0.0148796-0.0793738j -0.0200901+0.0554362j 1.7031e-05+0.049664j 0.0292674-0.0236601j 0.00844825-0.0113262j 0.0501593+0.00709025j 0.0268256-0.0534611j 0.025626-0.00199476j -0.040752-0.0329299j 0.0117037-0.00128441j -0.00414675+0.0150587j 0.00793513-0.0210074j -0.00792076+0.00589935j 0.0241409+0.0170042j -0.0281078-0.03415j 0.0210071-0.0148555j 0.012799+0.0169572j 0.0297385-0.0312989j 0.00180824-0.044659j 0.00255623+0.0105046j 0.0200838+0.000602449j -0.00625429-0.0101242j 0.0280778+0.021929j 0.0300273+0.0035486j 0.013763-0.000122438j -0.00892975-0.0359253j -0.0279605+0.0211153j 0.00899557+0.00647878j 0.00890432+0.00304369j -0.000275281-0.0147478j 0.0168235+0.00556158j -0.0254862-0.0263575j 0.0193651+0.0338285j -0.00835415+0.0116468j 0.00434799+0.0202721j -0.00274227-0.00730484j 0.0285766-0.020909j 0.00935703+0.000450073j -0.00211797+0.00173015j 0.0146693+0.0155375j 0.00593674-0.0128195j -0.00455143-0.00267953j -0.00623037-0.0164662j -0.0228197+0.00180515j -0.00876881-0.00984169j -0.00302973+0.0183186j 0.0177838+0.0153165j 0.0114052+0.00340778j 0.0167973+0.000277816j 0.00448903-0.00463627j -0.00314225+0.00679186j -0.0158366-0.000341931j 0.00293481+0.0135626j -0.00467006-0.00912117j 0.0127969-0.00531638j 0.00429961-0.000806195j -0.0113047-0.0044269j 0.00815801+0.00495311j 0.0174953+0.00222849j -0.00286779+0.00583724j 0.0107665+0.00080411j 0.00648144-0.0154057j 0.0225954-0.00110298j 1.5827e-05-0.00212951j -0.00297168+0.00741384j -0.00843872+0.013338j 0.00142933+0.00129476j 0.00902582-0.00491484j 0.0100645-0.0128098j 0.00131397-0.00838222j -0.000678504+0.0033644j -0.0118716-0.00811878j -0.00166328-0.0153323j 0.0043922+0.00691299j -0.00718716+0.00284833j -0.00319205+0.0048755j -0.00052587-0.00921116j 0.00196904-0.00485028j -0.0205921+0.0213177j 0.00263185-0.000216665j 0.0157623-0.0157828j 0.00428924-0.00923963j -0.0012936-0.000446413j 0.000448445-0.00618435j 0.00394218+0.00227946j 0.0113493-0.00263642j -0.00655925-0.00339942j 0.000667756+0.000522761j 0.00554163+0.00639952j 0.00278804-0.00898843j -0.00322431+0.00150266j -0.000690826+0.0033388j 0.00568229-0.00284339j 0.00255647+0.00044132j 0.00793286-0.00272479j 0.000270612+0.00155423j 0.00711725+0.0115998j 0.000352336-0.00606666j 0.00604238-0.0212152j 0.00471829+0.0019573j -0.00135996-0.00246047j 0.00632283+0.0103285j -0.0117613-0.00557384j -0.0184636+0.00847827j -0.0129624-0.00590569j 0.00627343-0.00167952j 0.027087+0.0201842j 0.021592-0.0069151j -0.00143061-0.00275347j 0.00621509-0.00224426j -0.000404673-0.0108886j 0.0136678-0.0110282j -0.00801954-0.00404639j -0.00491852+0.00198895j -0.000132134+0.00716436j 0.00247116+0.00030236j 0.00984085-0.00942653j -0.0139489-0.00039746j 0.0034806+0.00633848j 0.00925395+0.000425718j 0.010432+0.00674237j -0.0164102-0.00148998j 0.009888+0.00423851j 0.00199551+0.000310368j 0.00390891-0.0114416j -0.00423464-0.00214157j 0.000897528-0.00889938j 0.000671631+0.0120535j 0.0220231+0.0105826j -0.007455-0.0111812j -0.00733127+0.00835256j 0.00376139-0.00495042j -0.00718773-0.00830531j 0.0157455-0.0104867j 0.00207897+0.0271036j 0.0193511+0.0180386j 0.00488732+0.0018274j -0.00199179-0.0248601j 0.0128414-0.0142654j -0.00961332+0.00529363j 0.00321079-0.00027166j 0.0228119+0.0193477j 0.0031025-0.00661996j 0.0305813+0.0223987j -0.00819347+0.00828613j -0.0188457-0.00129721j 0.000106936-0.0120399j 0.00641255+0.00763104j -0.025595-0.00611687j 0.00815762-0.00269008j 0.00101759-0.0113331j -0.0082714+0.0130558j 0.00661687+0.0115544j 0.0253285-0.0286897j -0.0112973+0.0109082j 0.0199193+0.0219571j -0.0180464+0.0199127j 0.0258885-0.0279326j 0.0279899-0.0235685j 0.000160288-0.0404433j -0.00275105+0.0482521j 0.0250405+0.0255793j -0.0146203-0.0159355j 0.0475323-0.0161058j 0.0441902+0.0480224j 0.000355483+0.0011441j 0.0133467-0.0135875j 0.0384352+0.0147121j -0.00211791+0.0706021j 0.0512503+0.0195167j -0.0556605+0.0576767j 0.0695103-0.0351623j -0.0675586+0.0258355j -0.053879+0.0612403j 0.00802361+0.013707j -0.043446-0.0071102j 0.00630556+0.0495826j -0.0357619-0.000985247j 0.0633529+0.08896j 0.0712464-0.0509127j 0.0493548+0.0410504j 0.00448793+0.0169215j -0.0222379-0.0312944j -0.0247929-0.00435891j 0.0185445+0.0457943j -0.0393378-0.0351259j -0.0309626+0.0330975j -0.0456058+0.0571412j 0.0519478-0.0646759j -0.0233269+0.0278326j -0.0494653-0.0925741j 0.0334954+0.00940849j -0.0329966-0.0642623j 0.015079+0.0605372j 0.171045-0.0286282j -0.169534+0.289071j 
0.0136228+0.00682287j 0.0903545-0.0256993j -0.0131791-0.010902j -0.0072032+0.0039824j -0.0493826-0.0377124j 0.00456341+0.00177445j -0.00381811-0.0505167j 0.0200742+0.0361523j -0.000400385+0.00767548j -0.0501292+0.00196863j -0.00898797+0.0331497j 0.0192321+0.00324119j -0.00247724+0.0123833j 0.00204122+0.0195224j -0.0103792+0.000884951j 0.0136756+0.00484212j -0.0143801+0.0155484j 0.0268707-0.027097j 0.00467553+0.00497768j -0.0445072+0.00475049j 0.0194348-0.0079467j -0.00572627-0.0454084j 0.0401793-0.00816936j 0.0543642+0.00114645j 0.0151572-0.00756065j -0.00322657-0.00213317j 0.0245103-0.0176159j -0.00268565-0.0415771j -0.00697063+0.0117086j -0.00468901+0.0149664j 0.0146012-0.0131471j 0.000390512-0.0243702j 0.00618834+0.00151979j 0.00656638+0.0129537j 0.00846653+0.0119133j -0.0132767-0.00523519j 0.0184795-0.00760179j 0.00064423+0.00181673j -0.00729406-0.0150864j 0.0167362-0.012486j 0.0184255+0.000200404j 0.00489569+0.0163602j -0.0126208-0.00905482j -0.0141549+0.0146231j -0.00352798-0.000906968j -0.00766406-0.00231891j 0.00188082-0.00976668j -0.000191549-0.0202605j 0.0118116-0.00609547j -0.00795765-0.0205528j -0.00812551-0.00113072j 0.00124955-0.00724895j -0.0032152-0.00726135j 0.00563983+0.00571606j -0.00830003-0.00829192j -0.00470365+0.00131873j -0.0105288-0.00665282j 0.011878+0.0122656j 0.0032553+0.0191351j 0.000594636-0.00039377j 0.0152644-0.0229581j 0.0123482+0.00335302j 0.0109639+0.0103652j 0.00264287-0.00576784j 0.00246739-0.00713265j 0.00197818+0.0177888j 0.0035033+0.00510749j 0.00735797-0.0252702j 0.00126701-0.00972818j 0.00214103+0.0133541j 0.0024904-0.00213708j 0.0121131+0.00708666j 0.0073768+0.0004112j 0.0103566-0.00425105j -0.00538308-0.0125324j -0.00929864-0.00150874j 0.00874837+0.00660615j 0.00997096-0.000912129j 0.00403548+0.0140035j -0.00657628+0.00453533j -0.0106934-0.0124812j 0.00528008+0.0107229j 8.54535e-05-0.012096j -0.00244554+0.00670524j 0.00648044+0.0181963j -0.00136936+0.00167447j -0.00893124+0.0167727j 0.017687+0.0105874j -0.0126741+0.00875064j -0.000364254-0.00128095j 0.0169418+0.00745924j -0.00382197-0.00345249j 0.0144725+0.00185702j -0.0061671-0.00869274j 0.0205758-0.0115699j 0.0123147+0.00916756j 0.00804154+0.0106159j -0.00178084-0.00308976j 0.0166555+0.00091356j 0.0085813-0.0104946j 0.0156466+0.0119953j 0.021055-0.00471119j 0.00239291+0.011942j -0.0059198+0.00401847j 0.00297164+0.0180357j 0.00565214-0.0114331j 0.00760271+0.0173746j -0.00431004-0.00294735j -0.0210257-0.00539951j -0.00845315+0.00792379j 0.0140885-0.0120708j -0.00744387+0.0123751j 0.00975425-0.00496209j 0.0028343+0.0161066j -0.00391732+0.00642988j -0.00656144-0.0101664j -0.0101069+0.00192993j -0.00184449+0.0109918j -0.00654283-0.00152046j 0.000977123-0.00881208j -0.0207776+0.00344189j -0.0151448+0.00859819j 0.0175615-0.0248159j -0.00262418+0.00776537j 0.0260381+0.0137577j 0.0293441-0.0164742j 0.00501463-0.00356702j -0.000960762+0.00862345j -0.0244054+0.0212741j 0.00692903+0.00426166j 5.62799e-05+0.00488872j 0.00691599-0.0203505j -0.00118993+0.00142993j 0.0216415-0.0131489j 0.0118785-0.00337439j 0.0295569-0.00536618j 0.000418659-0.0160421j -0.0441508+0.0374756j 0.0164328-0.0339901j 0.00426018+0.00995201j 0.00672132-0.00896163j -0.0237775+0.0210578j -0.0232323+0.0214736j 0.00146802+0.00544923j 0.0187825-0.00167282j -0.014631+0.0163883j -0.000545775-0.00627057j 0.00146889-0.0153459j -0.0310425-0.0165505j 0.0204808+0.00370035j -0.00666046-0.00299328j -0.00483587-0.00378349j -0.0508342-0.0216777j 0.00802432-0.00358623j 0.0420021+0.000167885j 0.00549333-0.00222266j 0.0106-0.0195631j -0.00710169+0.0236533j -0.0193973+0.0356302j -0.0044315-0.0345283j 0.0455915+0.0338133j 0.0230459+0.0233495j -0.0354428-0.0328523j -0.00964187-0.0573117j 0.00958496+0.0552275j 0.0114171-0.00609856j 0.00382956+0.0201354j 0.0218826-0.00581283j 0.0082939+0.0355546j 0.00472826+0.0042364j 0.0104341+0.0365124j 0.0570121-0.0179185j 0.00841776-0.0307936j -0.0490458+0.0171584j 0.022083-0.0461591j -0.0332363+0.0269569j -0.0558722-0.0378638j -0.0241126+0.0290702j 0.00833324-0.039083j -0.0490169+0.0106623j 0.0344557+0.0326121j -0.0157104+0.0225263j 0.0161857-0.0321914j 0.0108135-0.0259312j -0.0268307+0.0458795j 0.00555847-0.0561477j 0.0952821-0.00260404j 0.0698394+0.0113502j -0.0195207-0.0019697j 0.0852299-0.0336144j -0.0146045-0.116909j 0.0409308+0.0267848j 0.159701+0.0936803j -0.013744-0.0395184j -0.135996-0.135813j 0.10474-0.0109969j 
-0.016844-0.00280779j 0.00548007+0.0136302j -0.0501636+0.0194026j 0.0102051+0.015795j -0.0113903-0.00968685j -0.0707333+0.00562089j 0.018243+0.0209237j 0.0143913+0.0267431j -0.0378243+0.0460822j -0.0383552+0.0268803j 0.0117393+0.0327155j 0.000571544-0.025411j 0.0229141-0.0151931j -0.0598751-0.0344706j 0.0248176+0.0334036j -0.00423996+0.0174575j -0.00286579-0.0120582j -0.0528301-0.00570386j 0.00647134+0.00903892j -0.00932575+0.00194487j -0.0358714+0.00254887j 0.00196885+0.00270843j 0.00639523+0.0162241j 0.0270507-0.00922363j 0.00894243+0.042953j 0.000695448+0.00135156j 0.0488409-0.000446611j 0.0129269+0.015559j -0.00317097+0.0172485j 0.0056806-0.00456004j 0.0140358-0.0266335j 0.00587283-0.00636765j -0.013595-0.00103816j 0.00918869+0.00575622j -0.0115491+0.0259786j 0.00291879+0.0119659j -0.0133975+0.00014983j 0.0193944-0.0186824j 0.0042153+0.0141723j 0.00791166-0.0117661j -0.00778256-0.00969923j -0.0144905+0.0199825j -0.000100263-0.00473354j -0.00204121+0.0305964j 0.0118202-0.0175073j 0.0084143-0.0160072j -0.00140773-0.0082523j 0.0102961+0.0088795j -0.0212352-0.0073711j -0.0229953-0.0137544j -0.0205685-0.0144274j 0.00205965-0.0103537j -0.017502-0.019103j 0.00592284+0.0191359j -0.0197401+0.00604939j 0.00907857+0.00633806j 0.00968721-0.0185166j -0.00122813-0.00300029j 0.000626059+0.00395282j 0.00192254-0.0113182j 0.00389582+0.000198402j 0.00186991+0.00623316j -0.000209863-0.00203933j -0.00839258-0.0188847j 0.0108623-0.0202156j -0.00585189-0.0127339j 0.00137746+0.00646665j -0.00766515-0.0265407j -0.00634013+0.00274542j -0.00154598+0.0148017j 0.00737623-0.0161341j -0.0131885-0.00400011j -0.00272768-0.0234716j -0.00349997-0.00719368j 0.00495335-0.00445915j 0.0220748+0.00233552j -0.00822132+0.00586031j 0.00808161-0.00191604j 0.00191183-0.0174648j 0.00142503-0.00778685j -0.00726921+0.000234877j -0.00533589+0.0123663j 0.00352482-0.00919566j 0.00271099+0.0121775j -0.00392335+0.0168201j -0.00471248+0.00342583j -0.00937531+0.0221622j -0.0117004+0.00768091j -0.0132712+0.00961442j -0.0129757+0.017003j 0.00751297+0.00637611j -0.00524972-0.0072352j -0.0113274-0.00103616j -0.00692895-0.00667611j 0.000603915-0.00796184j 0.00471468+0.0108178j 0.00315104-0.0120537j -0.00331269+0.0123723j -0.00438944+0.0023344j 0.0038287-0.00107475j 0.0113143-0.00411337j -0.016656-0.0144536j -0.00886029+0.00492361j 0.0149114-0.0181123j 0.00710354+0.00683589j 0.00150292-0.0276721j -0.00300879-0.00610161j 0.0106038+0.0161376j -0.000803287-0.00531971j 0.00725301-0.00902404j 0.00247359+0.000116843j 0.00232531+0.0175991j -0.000518445-0.000608183j -0.00450777+0.0157455j -0.0156212-0.00449236j 0.0199907-0.0191791j 0.00249048+0.0100525j -0.000597838+0.00392584j -0.00208846+0.0116579j -0.00908748-0.00270189j 0.021098+0.00189507j 0.00878901+0.0153188j 0.00967585-6.68928e-06j -0.00336528+0.0190677j -0.00806532+0.0108272j -0.00722542+0.00194507j -0.000240379-0.00207213j -0.00761994+0.00863098j 0.00104381-0.0277534j 0.0117975+0.0137918j -0.00116271-0.0503416j 0.0129562+0.00128244j -0.0056562+0.00835752j -0.00465778+0.0232802j -0.0149192-0.0129692j -0.00688128+0.00111626j 0.0132505-0.00229835j 0.010114+0.0283208j 0.0191954+0.0138018j 0.0297589+0.0187009j -0.0240216-0.0172223j 0.0162611+0.00286579j 0.0162963-0.0064042j -0.007551+0.00233814j 0.00830319+0.0141042j 0.0508425+0.018552j -0.0252564+0.0314598j -0.0349889-0.0229597j -0.0350451+0.0325798j 0.0168516-0.00981036j -0.0133436-0.00247507j -0.0195324+0.0318076j -0.0229348+0.0350836j 0.0308429+0.000353902j 0.0155091-0.00736881j -0.0424044-0.0241246j -0.00517383-0.0168242j 0.0504128-0.0215902j 0.00363444+0.00690943j -0.0272274+0.000700298j 0.0366824+0.00847302j -0.00887017-0.0729807j 0.0131447-0.0470458j 0.0276054+0.0288697j 0.0375674+0.0176216j -0.0105918+0.0612913j 0.0271987-0.0295808j 0.0174891-0.0138864j 0.0062185+0.0250283j 0.0258691-0.0163335j 0.00608352+0.00819878j 0.0519895-0.0859722j -0.0438481-0.0496407j -0.0485862+0.0414609j 0.00546974+0.0030965j -0.0201203+0.0215872j 0.00663329+0.0696489j -0.0170889-0.0105736j 0.0396876+0.104321j 0.0249389-0.027247j -0.028804+0.00858558j 0.0479469-0.0488509j -0.0259727-0.00799267j 0.0381345+0.00160082j 0.0751952+0.0270659j -0.0320848-0.0392857j 0.0219599-0.0183259j -0.0482407-0.10727j 0.0657573+0.0165848j 0.0230909-0.00317712j 0.149865+0.0986058j 0.08239+0.0902809j -0.0433952+0.116287j 0.163265+0.114417j -0.128175-0.0111593j -0.0796094-0.127045j 
0.105302+0.0133532j -0.0139547-0.0201511j -0.0352449-0.0255328j 0.00403377+0.00642239j -0.00188215-0.0361551j 0.000577283+0.0655075j 0.0188735+0.0147283j -0.00619051+0.0086883j 0.0251832-0.0259697j 0.00120809+0.00283889j -0.0193918-0.014096j -0.000613281+0.00224449j -0.00498875+0.00667747j 0.00225714-0.0173674j 0.0240022-0.0385089j 0.0247489+0.0112952j -0.0371648-0.0246564j 0.00320586+0.0534367j 0.0252196+0.00691096j 0.00458072-0.011743j -0.000878044-0.0115798j 0.0198472-0.00386261j -0.0439874-0.00795614j -0.0147556+0.0308704j 0.0130339-0.014857j 0.0287754-0.0195668j -0.0245839-0.0270886j -0.00483395+0.0251091j 0.00536946+0.0246152j 0.0155459-0.00491372j 0.0294086-0.0122944j -0.0220276+0.00977714j -0.0211157-0.000630346j -0.00135522-0.020848j -0.0104439-0.0113029j -0.0129128+0.00546747j 0.00572585+0.0140848j 0.0167576+0.00132012j 0.0010145-0.00150332j -0.00304919-0.0081952j 0.00399796+0.00368802j -0.0209633-0.00169792j 0.0202616-0.0111623j -0.0207198-0.0194695j -0.00206953+0.00019536j -0.00642435+0.00173126j 0.000245081+0.000363252j -0.00346212+0.00235545j 0.0160073+0.0113679j 0.0220696+0.0104267j 0.0136623-0.000579216j -0.000853052+0.0108874j 0.00650561+0.00297405j -0.000760236+0.000961394j 0.00544834+0.00158612j -0.003024-0.00361331j 0.0115961-0.00731656j 0.00473272+0.00615394j -0.00732447+0.0185996j 0.000228822+0.0138157j 0.0117011+0.00457067j -0.00409084+0.00923851j -0.0135772+0.0202421j 0.0052328-0.0153015j -0.00191658-0.0034411j -0.0158848+0.000666932j -0.00273104-0.00431746j 0.00447656-0.0151108j -0.000261467-0.012209j -0.00902062-0.0166065j 0.00433684-0.00067701j -0.000255429-0.00402464j 0.0136731+0.00667289j -0.000989285-0.000286734j -0.00032983+0.00483409j -0.0147891-0.00677235j 0.0171878-0.00583731j -0.0226149-0.000146163j -0.0143198-0.00988658j 0.0205547-0.00780642j 0.00905065+0.00195535j 0.0100143-0.00516431j 0.0123523-0.00195599j 0.00338941-0.0134144j -0.018406+0.00729744j 0.00313281-0.000302332j -0.00131669-0.00364247j -0.000156643-0.0154114j -0.0151631+0.0224754j -0.00360737+0.0068769j -0.0179043+0.00443466j 0.00585305-0.00926332j 0.00858361-0.0201601j 0.0174349-0.00276077j -0.00864364+0.0192484j 0.00295368+0.00393919j -0.0110231+0.00266891j 0.00412749+0.00407448j 0.00872485-0.0147983j -0.0132527+0.00836028j -0.00508107+0.00291247j -0.00127163+0.00315575j 0.00151127-0.00504536j -0.0150191+0.00369094j -0.00474465-0.00899115j 4.6936e-05+0.00590431j 0.00487141+0.00096062j 0.00479023+0.00305149j 0.0141328-0.00124603j -0.00377339-0.0114897j -0.00257336-0.00297514j 0.00512359-0.00616546j -0.0121103-0.0150358j -0.0104315-0.0114623j 0.000864815+0.00510205j 0.00530674+0.00117005j -0.0110361+0.0160925j -0.0141073-0.00148001j 0.0157507-0.018551j 0.00574447-0.00584302j -0.00237951-0.00559997j -0.000570911-0.0214905j 0.00335933+0.00775201j -0.0239726+0.00305322j -0.0111352-0.00135952j -0.00993409+0.0184966j 0.00524495-0.00314287j -0.0319546+0.00295625j 0.0128422+4.01203e-05j -0.0157754+0.00330495j 0.0114488+0.00491139j 0.0126716-0.000603818j -0.0127645-0.00851403j 0.00319501+0.0172883j -0.00736488-0.000317834j 0.00658235+0.0187234j 0.0217272+0.0244284j -0.0160584-0.0295949j -0.00667594+0.0281814j 0.00464451-0.011749j 0.0140346-0.00183103j 0.000295205-0.00311186j -0.0178505-0.0169455j 0.0149877+0.0143414j 0.0253523-0.00468348j -0.00481153-0.0248652j -0.0299788+0.00526036j 0.00553014+0.00599063j -0.0104291-0.0285275j -0.0115152+0.000287417j -0.00162576-0.0414349j -0.0118227-0.0373954j 0.0387735-0.0400512j 0.00638762+0.0190741j -0.0182755+0.0620184j -0.0105423-0.00996762j -0.0198856+0.0129679j 0.0207158-0.00674965j 0.0256372-0.0221834j 0.0319599+0.0269527j -0.0545565-0.0238553j 0.00569368-0.000216074j 0.0724224+0.000160049j 0.0291125+0.00058342j -0.048814-0.0160702j -0.0230528+0.000137707j -0.0151092-0.0144121j -0.000931013+0.0343135j 0.00863489-0.0100458j -0.00274017+0.0140992j 0.00510413-0.00995746j -0.000774408+0.0241301j 0.0367473+0.0411014j 0.000727228-0.0322166j 0.00968765+0.00387782j 0.0300842-0.0302137j 0.0261166-0.00743843j -0.0193182-0.010487j 0.0168777-0.0150181j 0.0260968-0.0701133j 0.0107668+0.0187041j -0.00759376-0.0183695j -0.0387265-0.0155204j -0.0131386+0.0295542j -0.0112231-0.00157537j -0.000385178+0.0653656j -0.024172+0.0543279j -0.0176187-0.0102594j -0.0332822-0.00951389j -0.0378358-0.0211378j -0.0241889-0.120031j 0.0252894-0.0544646j 0.0875234-0.023138j -0.0463337-0.204723j -0.0753276-0.0736716j -0.0258892-0.13304j 
