-0.249151-0.0103679j 0.0193918-0.207744j 0.00893592-0.0532552j -0.0306575+0.0103525j -0.0437935-0.0120484j 0.036802+0.0542126j 0.00916415-0.102006j 0.000123741+0.0197449j -0.0389091-0.0725838j 0.0418085+0.0395594j -0.124047-0.0100504j 0.181286-0.0237097j -0.0444591-0.0537793j 0.0226473+0.143953j 0.0804841-0.147749j 0.132494-0.0916251j 0.209034+0.080042j 0.0542536-0.0476735j 0.0226543-0.0479279j 0.282224+0.0415274j -0.115404+0.0284731j -0.13339+0.0118132j 0.113082+0.225106j -0.0412556+0.0292346j 0.31597-0.136623j 0.0670941+0.281826j -0.0533034+0.0181834j 0.0262379-0.127527j 0.0130343+0.00865686j -0.136608-0.0758431j 0.0120909+0.092651j -0.0426996-0.0227016j -0.00859871+0.0225656j 0.0305443-0.156423j -0.0086883+0.268357j -0.0323542+0.065085j 0.00213387-0.146465j 0.0371912-0.0245304j 0.0159057+0.0692678j 0.0139708-0.0395253j 0.0273469+0.0217922j -0.0426267-0.000236574j -0.0118659+0.0596404j 0.00296954-0.016355j 0.0213682+0.013402j -0.0269554+0.0405011j 0.0257069-0.0307898j -0.0136737+0.0314097j -0.0167227-0.017322j -0.0310255+0.00366783j 0.0117032+0.0224809j 0.0125945+0.00896284j 0.00442069-0.0330947j 0.0338923+0.0297675j 0.0722229+0.0444266j -0.00337213-0.00220903j 0.0109921+0.00745818j 0.0137682+0.0276501j -0.0210125-0.00379205j 0.0474662-0.0193822j 0.036239-0.0239463j -0.00696525+0.00854372j 0.00705838-0.0318346j -0.0258725+0.00762973j -0.00219368+0.00629369j 0.0144745+0.0198204j 0.0121255+0.00323968j -0.00741937+0.0162568j -0.00663501+0.0130427j -0.000125657+0.0355347j -0.0110004+0.00942823j 0.00273608+0.0209664j -0.00106628+0.0221106j 0.0129403+0.00586817j 0.0270143+0.0168692j 0.0101371-0.020575j -0.0291361+0.016467j 0.0126591-0.00313263j -0.00510652-0.024675j 0.000600398+0.022892j 0.0230243-0.0106688j -0.00733833+0.00453604j 0.0144934+0.0176275j 0.0134044-0.01626j -0.00678237-0.00484733j 0.0142139+0.00199216j -0.0132683-0.0164878j 0.00126626+0.00722444j 0.00123199-0.00737471j -0.0152414+0.00597301j -0.00422939+0.00555087j -0.00875353+0.00463308j -0.00736887-0.00872598j -0.00674254-0.0040475j 0.00726243+0.00158786j -0.00673646-0.0187315j 0.00421131-0.017734j 0.000692258+0.0131443j 0.000939963-0.0118195j 0.0110626-0.0114647j 0.00675493+0.0188635j -0.00158862+9.11713e-05j -0.00689824-0.0128947j -0.00277524+0.00383904j 0.000209526-0.0223565j -0.0025825+0.016523j -0.0134419+0.0100361j 0.00394521-0.0206845j 0.0177292+0.0161178j -0.00346413-0.0105719j 0.00199557-0.00341789j -0.00864473+0.00415057j -0.0144268+0.00166395j -0.00566512+0.0285542j -0.0166315-0.00562373j -0.00399481-0.000400698j -0.00390065+0.00288162j 0.00790316-0.0133442j -0.00233072+0.0030846j 0.0122273-0.0154729j 0.0055075+0.00420602j 0.00476499-0.00380383j 0.00720855+0.00377226j 0.0105279-0.0142544j -0.00332321-0.0104713j -0.00539581-2.57332e-05j -0.00456223-0.00908603j 0.0104739-0.00979741j -0.00724162+0.00738917j -0.00115695-0.00163384j 0.00594636+0.001943j -0.00119905+0.0135435j -0.0119652-0.000990637j 0.00287885-0.000296643j -0.000352512+0.00476404j 0.00823365+0.00699225j 0.00131791+0.000420931j 0.000136231-0.00306922j -0.00336793-0.0178476j 0.00956879-0.00331506j 0.00529618+0.0205769j -0.00411561-0.0112807j -0.00320323-0.0015677j -0.00930821+0.0142674j -0.00187433-0.00512121j -0.00112856-0.00848608j 0.00239383-0.00221146j 0.0454311-0.0117826j 0.00369922-0.00932041j -0.000797468-0.000677411j 0.00805842+0.0276766j -0.000939161-0.000640706j -0.0025734+0.0178369j -0.00590408-0.012268j -0.0150039-1.96638e-05j -0.0419768+0.020866j -0.0197238-0.040696j 
0.131745+0.0235408j -0.0952324+0.0515337j 0.346908+0.0268065j -0.135657+0.0296289j 0.193445+0.14259j -0.141522-0.0295705j -0.0306975+0.538386j 0.0259261+0.0896444j -0.146435+0.172263j -0.120325-0.0954535j 0.131262-0.14647j 0.0426844+0.0592282j -0.0262783+0.0443822j 0.0401266+0.0431909j 0.000446382-0.0663848j 0.0964136-0.106003j 0.0873124+0.0426581j -0.214546+0.124778j -0.187805+0.00837613j -0.123387-0.061025j -0.265467-0.142975j -0.014548+0.0702902j 0.0154623+0.0971391j 0.000792625-0.000289181j 0.0824627-0.0338992j 0.0124294+0.0941457j -0.0200846-0.0212108j -0.0504116-0.00826092j 0.0176366+0.041715j -0.00867211+0.0225605j -0.00770305+0.0104496j -0.00706826-0.000296954j -0.00424373+0.0105008j 0.0107784-0.00344947j -0.0257827+0.0351837j 0.00277867-0.0172754j 0.00191504-0.0124017j 0.0200231-0.00922012j 0.000458744+0.0182332j 0.00676337-0.0153294j 0.00917415+0.0036348j 0.00948292+0.0045068j 0.00632348+0.00778746j 0.0132677-0.000504105j 0.000734068+0.00870053j -0.0178827+0.0193076j 0.00177511+0.0117171j -0.00872845+0.00845899j 0.0138631+0.00636194j 0.0261415+0.00536597j 0.0228919-0.00542883j 0.0174946-0.00287815j 0.00782265-0.0114396j 0.00132271+0.0257792j 0.0140745+0.00823911j 0.000697694-0.0123766j -0.0172347-0.0136524j -0.00777489+0.00243359j -0.00634968-0.0313742j 0.0172871-0.00666513j 0.00149553-0.0162022j -0.0045008-0.00243869j -0.0103117-0.00506712j -0.00259305+0.0131556j 0.00416353-0.00254684j -0.00964817+0.0134122j 0.0108975-0.011633j 0.0163879-0.00181471j -0.00465939-0.0127172j 0.0045496-0.00285639j -0.0126522+0.00150426j -0.00325821-0.00531179j 0.00236292+0.00754555j -0.0071474-0.000872507j 0.0136352+0.00723451j 0.00941887-0.0096304j -0.0150091+0.00263365j 0.00549276-0.0208816j -0.00998615+0.0304659j 0.00198679-0.0105899j -0.0233629-0.0140156j 0.0203906-0.00493907j -0.00207695-0.00284805j 0.00132366+0.00603913j -0.00497481+0.000311968j 0.00321922+0.00229745j -0.0013773-0.00719623j 0.00726911+0.00213153j 0.00695242-0.0101371j 0.00720948-0.0146341j 0.00354991-0.00790369j -5.71553e-05-0.00284914j -0.000814119-0.00234847j -0.0110406+0.00870232j 0.00480749-0.00191838j -0.00593746+0.00160451j -0.0113767+0.00293261j -0.00635288+0.00103645j -0.00678527+0.00342935j -0.00743231-0.00234442j -0.0046439+0.00688662j 0.0109232-0.0022926j -0.00803082+0.000704141j -0.00785436+0.00157906j 0.00214893-0.00296567j -0.00467649-0.000760911j -0.00544235-0.00063372j 0.00625973+0.000692203j 0.00908754+0.00792118j 0.00625477+0.00547148j 0.00091506+0.00508423j -0.0111015+0.00300935j 0.00450897-0.00292863j 0.00572557+0.0027228j -2.19488e-05-0.00174307j -0.000684039+0.00525961j 0.00197139-0.00357579j 0.000615661-0.000215131j 0.00135051-0.00126779j -0.00307084-0.00557321j 0.000848402+0.000997173j 0.000601735+0.00298322j 0.00107408+0.00250176j 0.000341021-0.00490579j -0.00485827+0.0101675j 0.0113059-0.00347242j -0.0119378+0.00666208j 0.00164169+0.00356077j -0.00170894-0.000236945j 0.00482874-0.00214091j 0.00399008-0.00640727j -0.0124127+0.00740212j 0.00599494-0.000478322j 0.00164358+0.0037952j -0.00199789-0.00418587j -0.0188677-0.00911349j 0.00715098-0.00123191j 0.00160004-0.00249355j 0.00880938+0.00642401j -0.00449963-0.00213252j 0.0125879+0.00224862j -0.000303431+0.00249824j 0.00815955-0.014109j -0.0100545-0.00508654j 0.00419077+0.0107833j -0.000534029-0.00128127j -0.002324-0.00293149j -0.00665319-0.00192079j 0.00184165+0.000699262j 0.00184846+0.00560043j 0.00245202-0.00181808j 0.000267785+0.000113544j 0.00100086-0.00386672j -0.00151671+0.00350135j 0.00286656+0.000276017j -0.00289562-0.000481851j 0.000282533-0.00283639j 
0.094327-0.0503808j 0.0753662+0.0866991j -0.0289977+0.051611j -0.0585296+0.00546991j -0.0157525-0.0052584j 0.0170985-0.0411613j -0.0506138-0.0413888j 0.0192158+0.0147721j 0.0228149+0.0462646j -0.0207435+0.0208652j -0.0789519+0.0476743j 0.0424668+0.0559892j 0.021339+0.0270334j -0.0213829+0.0347249j 0.0221286-0.00599627j 0.000191009+0.0178359j 0.031204-0.01083j -0.00806333+0.0206806j -0.0161693+0.0017787j 0.0553915-0.00727417j -0.0317693+0.0122455j -0.0179434+0.0161391j 0.037064+0.0457686j -0.0172594+0.0196371j 0.0221551-0.0486808j 0.0382558+0.0397096j -0.0597118+0.0787003j -0.0106402-0.0147231j 0.00740706+0.0966032j -0.0715553-0.0805385j -0.0782137+0.0221087j 0.0293049+0.0304129j 0.00697536-0.00713758j 0.0509335+0.00385938j -0.0490186+0.0643136j -0.0030214+0.044695j -0.125787-0.0167419j -0.122167-0.0119152j 0.0307598-0.0225064j 0.105956-0.05949j -0.0300398-0.0406621j 0.0514901+0.159336j -0.026038-0.0779957j -0.0268797-0.08834j 0.0930668-0.0604141j -0.0968824+0.0139332j 0.0297079-0.0932466j 0.0829775+0.0759032j -0.0294237-0.0208565j 0.03306+0.0332839j 0.0799974+0.0198076j -0.0497415+0.00167808j -0.105301-0.0386847j 0.0723555+0.0475803j -0.0179291-0.109058j -0.0143087-0.0414035j 0.0640771+0.00644931j 0.0163414+0.0910654j -0.0289046-0.0375381j -0.0641425+0.0882295j -0.101162+0.0941301j 0.0622816-0.0841407j -0.027214-0.0304343j -0.0317043+0.0222794j 0.0947716+0.0336641j -0.0668426+0.0382376j -0.0193623+0.00949477j 0.0459367-0.0383103j 0.0483488-0.0243747j -0.106904+0.0189249j -0.0193792+0.0147399j -0.0250239+0.0316495j -0.0531334-0.125957j -0.0143908-0.0515456j -0.116998-0.00297959j 0.122508-0.0482259j 0.0474786-0.100097j 0.056307-0.0113685j 0.0216241-0.0306383j 0.0133968+0.106331j -0.0190788+0.00238961j -0.00518433-0.0321016j -0.0266267-0.0226242j -0.0199088+0.177836j 0.120165+0.0161239j 0.0366348-0.0597495j -0.0192191-0.0295237j 0.0901883+0.0848524j -0.0504139+0.0169426j 0.0501393+0.0309114j 0.0219137+0.00938993j -0.0158745+0.0114074j 0.0554152+0.0325985j 0.0255356-0.0259638j -0.027394-0.0377395j 0.0139195+0.0504967j 0.00265434+0.0304711j 0.0138335-0.0389674j 0.009834+0.0140991j -0.0347745+0.0120783j -0.022878-0.0323585j 0.0232377-0.0292791j -0.0037205+0.0472787j 0.0409516-0.0376211j -0.00221516+0.0149561j 0.0148665-0.00255851j 0.0367274+0.015209j 0.0276994+0.0131161j -0.0290174-0.0762453j 0.0582851+0.0600055j -0.0473072-0.00522852j 0.0377231-0.097033j -0.0317005-0.0215405j 0.0098674-0.0570374j 0.098561+0.0696524j -0.0230453+0.0279009j -0.0332744+0.0394303j 0.0148983-0.0597761j -0.00691387+0.0112755j -0.00594348+0.0397758j -0.0475824+0.0399322j -0.0148899+0.0688039j -0.0563878-0.0284056j -0.0449711+0.0433491j -0.00448509+0.0350727j -0.0111423+0.0273664j 0.0181183+0.0152559j -0.0446369+0.0350877j 0.0164122-0.000244863j 0.0029027-0.00249205j -0.0133177-0.00457992j -0.013602-0.0368849j 0.0360835+0.00818878j -0.0102393-1.80147e-05j 0.0223054-0.00240057j 0.00859134-0.0176563j -0.0191135-0.00328784j 0.00322334-0.00446038j -0.00118593+0.0465049j -0.0317402+0.0220055j -0.010982-0.0430909j 0.011413+0.0284088j 0.0283837+0.0056106j 0.00653724-0.078636j -0.0214304-0.00262877j -0.00152521+0.0295353j 0.0340558-0.0014317j -0.0883674+0.0683846j -0.0130659+0.00835953j 0.000136889-0.00137558j -0.0457713-0.0430901j 0.0140434-0.00987663j -0.0179376+0.00903982j 0.0168044-0.0198837j -0.0319602-0.0101423j 0.144423-0.00898535j 0.0113943+0.131628j 
0.0724909-0.0505093j 0.0692242+0.0832139j -0.023816+0.0465876j 0.019813+0.062797j -0.0339895+0.0131567j -0.00792957+0.00112691j -0.000571858-0.0235495j 0.00263319+0.020612j 0.00759571-0.0170263j 0.0170855+0.011111j 0.0118597+0.00824202j 0.0647384-0.0599532j -0.0628768-0.0544693j 0.0158519+0.0719362j -0.019267+0.0157604j 0.0289492-0.0346336j 0.041536+0.0230822j 0.00261622+0.000383019j 0.00773757+0.00209965j -0.0227705-0.0124598j -0.0123975-0.00128676j -0.0180045-0.000191566j -0.0135331+0.0336488j -0.0221005-0.0521299j 0.00724329+0.0124251j 0.00168923+0.0573389j 0.0549134-0.0335192j -0.0997578-0.0641824j 0.00167351-0.0709806j -0.0102459+0.135028j -0.0904783+0.119008j -0.000312023+0.00587601j -0.0139881-0.00972975j 0.0672746+0.0419428j 0.131449+0.0165178j -0.0770596-0.106155j 0.0658051+0.11608j 0.150151-0.11409j 0.0265081+0.0645808j -0.00406801-0.0138264j -0.122562+0.002208j -0.111639-0.0487022j -0.0677334+0.0779055j -0.0957965+0.0158757j 0.0501153+0.19032j 0.0615367-0.116724j -0.0404512+0.0516652j -0.110386+0.0134527j -0.0468369-0.00498219j 0.0458278+0.0923274j 0.0209004+0.0208534j -0.0595717-0.11115j -0.158519+0.0612978j -0.0958236-0.020099j -0.0450227-0.132284j 0.0445103+0.015075j 0.0656266+0.0803164j -0.0379051+0.0460944j 0.0216276+0.107903j 0.105583-0.0328766j 0.0220826+0.0337905j 0.066602+0.00178655j -0.061745+0.00708382j -0.000322228-0.151302j 0.00582183-0.0920599j -0.00825339+0.072838j -0.0493945-0.0865624j -0.0167558+0.120373j 0.0838313-0.00519285j -0.0891736+0.0778438j 0.107591+0.0524425j 0.0214779+0.0612698j 0.20246-0.132341j -0.175333-0.0696444j 0.0523006-0.0489384j 0.0199603-0.0459495j 0.110563-0.0506695j -0.0333188+0.0783884j 0.0227753+0.0136241j 0.0462757-0.037594j 0.00417134+0.00673438j -0.0103763-0.0264105j -0.0874241-0.0097787j 0.0273108+0.0336365j -0.029847-0.0107902j 0.0680972+0.0258168j 0.0475566+0.0412437j 0.0328899+0.0338436j 0.0476076+0.01062j -0.0079857-0.0188654j 0.00772165-0.0210173j 0.0405099+0.0272022j 0.0238425+0.00839828j 0.0273901-0.0564626j -0.0316972-0.0485253j -0.0335746+0.00456234j -0.014712+0.00347231j 0.00170452-0.0413553j -0.00550861-0.0450263j 0.0537683-0.00724547j 0.00991028+0.0214486j -0.0393182-0.0272878j 0.0298755-0.00221975j -0.0122682-0.0316625j -0.00673293-0.0558827j -0.0116879+0.0236439j 0.0228913-0.0216536j 0.0350392+0.0537555j 0.047979-0.00531215j -0.0221901-0.0340617j -0.0203948+0.0184638j -0.00284509+0.0508858j 0.0191989+0.0263311j 0.00462586+0.0453095j -0.0318345-0.0102851j 0.0322788+0.0045786j -0.0106156+0.0190307j -0.0139336+0.0653822j 0.0384278+0.0273665j -0.0172827-0.0080046j 0.0146408-0.0200276j 0.057799+0.00462971j -0.0323797+0.0676701j -0.00850506-0.0232935j 0.000813862-0.020502j -0.0145878-0.0252885j -0.0130153-0.00265357j -0.0208276+0.0400023j -0.0114371-0.00202103j 0.00976225-0.00103855j -0.00373753+0.00420138j -0.0222248-0.0082137j -0.0448301-0.013919j 0.0491524+0.0250104j -0.0366751+0.000393261j -0.00294274-0.00165353j -0.00546481-0.0245585j 0.00443608+0.0302168j 0.0176705+0.0159758j 0.00880842-0.0272134j -0.020365-0.000387499j 0.0165858+0.0145398j 0.0355994+0.0211984j 0.0118285-0.0505099j -0.0326727-0.0186242j 0.0563758-0.0490818j -0.0436477-0.0185772j -0.0166643+0.025851j 0.0461606+0.0168016j -0.000159502+0.000955433j -0.0371754-0.0332084j -0.0127342-0.00468685j 0.0165924-0.0859052j 0.0188082+0.0060535j 0.0719891+0.0104412j 0.067552-0.0256918j 0.0199607+0.0711247j 
0.019916-0.0161863j 0.0260604+0.0259471j -0.0191861+0.00567473j -0.0395189-0.0443445j 0.0390803-0.0158957j 0.0311426-0.0428215j -0.0408785-0.00932767j -0.000881447+0.00519503j 0.00165984+0.0156777j -0.0149073+0.0203094j -0.0697984+0.0146106j -0.0826978+0.0318899j 0.0155476+0.0471841j -0.00108207+0.0038696j -0.0141978-0.0368303j 0.0271942+0.0120768j 0.0408322-0.0812824j -0.0085432-0.00417364j 0.00838738-0.00712809j 0.00222415-0.0193881j -0.00685834+0.0109083j -0.0330626+0.0155015j 0.0267671+0.0462419j -0.0628552+0.026375j 0.002665-0.0207636j 0.0547352+0.0244553j -0.104811-0.011779j -0.0414789+0.0648239j 0.0503426+0.0838623j 0.124437-0.0316256j -0.0486871-0.00459876j -0.0162925-0.0800471j -0.0473943-0.095677j -0.00775861+0.0119479j -0.0310462-0.0532557j 0.150085-0.0749612j -0.0455786-0.128788j 0.0364817+0.0471151j -0.0809081-0.0378786j -0.00706566-0.0053916j -0.028628-0.0559416j -0.0982287-0.0316205j -0.0587264+0.128294j -0.022199-0.059098j -0.107434+0.0297459j -0.0302522-0.0264926j 0.0276637-0.0407917j -0.0111149-0.0508159j -0.157388+0.0432933j 0.0139734-0.0268666j -0.035922-0.0406085j -0.00235928+0.0356378j -0.084709-0.195176j 0.0730804-0.0763605j -0.117192+0.00580141j 0.0159073-6.48284e-05j -0.110275+0.0257202j 0.0457527-0.0109742j -0.032155+0.00109443j -0.0765968+0.0665593j -0.100348+0.0151859j -0.0660695-0.0208252j 0.0641759+0.0291305j -0.0154407-0.0511196j -0.0100511-0.0772018j 0.0524796-0.0152858j -0.0285776-0.0335055j -0.00791733-0.0412777j 0.0132284+0.0509116j -0.0636313+0.0600611j -0.00814314-0.0439924j -0.106797-0.110615j -0.0140711-0.149571j -0.0476768-0.111092j -0.0295164+0.00440206j 0.159077-0.070462j 0.0231541-0.0926695j 0.0276086-0.050123j -0.00802318-0.0410143j 0.0486728-0.0373355j -0.00809824+0.0411121j -0.0360883+0.120277j -0.00946417+0.0246405j 0.0418097+0.128062j -0.0674397+0.10839j -0.0668824+0.0986373j 0.0498171+0.110341j -0.0976123-0.0829608j -0.110035-0.0577631j 0.0444047-0.00629202j -0.064034-0.00909589j 0.120617-0.037129j -0.0984373-0.051507j -0.0723556-0.0314841j 0.018869+0.0142623j 0.075906-0.103064j 0.000282505-0.0380441j -0.00744086+0.0299044j 0.0307995+0.0920274j 0.0273963+0.0337159j -0.00346227-0.0445029j -0.0447361+0.0319499j 0.0101863-0.0399375j -0.0405958+0.0489545j -0.0725135+0.0151258j 0.0249648-0.0294363j -0.0167314-0.0195799j 0.0250439-0.000229468j -0.068214+0.0756077j -0.0515091+8.09522e-05j 0.0877094-0.00361143j -0.00159386+0.167219j 0.113055+0.130376j -0.00914483-0.0270768j -0.0915385-0.0324775j 0.033052-0.0764253j -0.0687177+8.74616e-05j -0.0173979+0.055401j -0.0262782+0.0258939j 0.00433326-0.0208624j -0.0158339-0.0210262j 0.0345037-0.0321229j 0.00506848+0.0279647j 0.00522147+0.00911118j -0.0262083+0.0094826j -0.0120671-0.0011395j -0.0132696-0.0117995j 0.0617505-0.0446265j -0.0295384+0.0545638j 0.000957564-0.00640031j 0.00658972+0.0205512j -0.00871164+0.0605685j -0.0272608+0.014134j -0.00661637-0.0394666j -0.00535217+0.0271417j 0.000237039+0.0242769j -0.0103069-0.00653422j 0.0192883+0.0124922j 0.00956945-0.0582419j 0.0282266+0.0291009j 0.00580408+0.07794j -0.0404206-0.00469459j -0.0273962-0.0533174j -0.0616757-0.000670686j 0.0282898-0.0330003j -0.0384977+0.00565653j 0.041209+0.0189941j 0.0723167-0.012686j -0.016385-0.036148j 0.0014875-0.000465398j 0.0256909+0.0176668j 0.0120197-0.00325499j -0.0514633+0.039756j 0.021214-0.00177554j -0.0150785-0.0508476j 0.0101901-0.018826j 0.0215852+0.0161664j 
-0.0326814+0.0533701j -0.0592985-0.0286006j -0.0084072-0.00224168j -0.0408608+0.0486538j -0.0317077-0.0221763j -0.00506966-0.016954j 0.00961897-0.0160598j 0.0182009+0.0121171j 0.00264992+0.0179987j -0.0122715-0.0247102j 0.00165729-0.0094737j 0.0589532+0.0917689j 0.0519922-0.0832905j -0.078039-0.0173003j 0.0474222-0.0289662j -0.0214144+0.0274161j -0.000436102+0.00333865j 0.00866772+0.0139657j -0.0249601+0.0135186j 0.00025309-0.000392568j -0.00120374+0.00608337j 0.0121048-0.0296382j -0.00854656+0.00264256j 0.0513496-0.0127345j 0.00320451-0.000931266j -0.0715428+0.0324269j 0.0326583+0.0238012j -0.118115+0.0882093j 0.139996+0.0555088j 0.00434714+0.0115195j -0.0585056-0.0895025j 0.0672907+0.0986529j 0.0488346-0.000378013j 0.0100459-0.0220791j -0.0185636+0.0843205j -0.0557387+0.024387j -0.0844828+0.141798j -0.203099-0.0625492j 0.0386061-0.0597358j -0.0476202-0.0286534j -0.027942-0.0165871j 0.0476541+0.133833j 0.0611208+0.0192423j -0.0458222-0.0520796j 0.0632429-0.0399589j 0.00204904-0.0819863j -0.115343-0.0129988j -0.0286833-0.0923032j 0.069787-0.00878868j -0.021702+0.124058j -0.0237557+0.0127778j -0.00130979-0.0358793j 0.0544997+0.0775765j -0.0520554+0.140448j 0.100088-0.0995731j -0.00598747-0.0283479j 0.0578327+0.0151502j 0.105584+0.0374926j 0.105755-0.00757594j -0.0170152-0.0344517j 0.0570685+0.0770427j 0.0213506-0.0976035j -0.0590831+0.0727731j 0.0146823+0.0744069j 0.0956611+0.0034107j -0.093221-0.0514586j -0.116805+0.0214773j 0.0795933+0.0776296j 0.0221069+0.0536256j -0.113302-0.0840178j 0.149123+0.0973359j 0.0573073+0.0527914j 0.0013564+0.157678j -0.0465108+0.217486j 0.11312-0.0635131j -0.063275+0.0587388j 0.0610484-0.0569193j 0.133005+0.0241938j 0.0815752-0.0331287j -0.0426686+0.0348077j 0.0313901+0.010838j 0.0587309+0.0380314j 0.0209071-0.0859308j -0.0542002+0.129769j -0.0322328-0.00951552j -0.126603+0.105866j 0.0228264+0.0294969j -0.0587796-0.00968852j -0.068744-0.00107161j 0.0190188-0.0352614j -0.0504623-0.0155001j 0.0344785-0.0417004j -0.078503-0.0598596j -0.031602-0.0237822j 0.0995105+0.0646293j 0.00260577-0.0758854j -0.015756-0.00895072j 0.0544273-0.0407719j 0.0658327+0.00739233j -0.0252551-0.0225301j -0.075622-0.0097142j -0.0171174+0.0652826j -0.00234525-0.073865j -0.0147894+0.047311j 0.00115737-0.0234768j 0.00965583-0.00793713j -0.0172262-0.0641116j -0.0800773-0.0121685j 0.00108239+0.0175015j 0.0289693-0.020586j 0.0395602+0.028281j -0.0307821+0.140099j 0.038803+0.0403674j -0.0149802+0.0643891j -0.0519516-0.0662265j 0.0217293-0.0319463j -0.0288344+0.0537842j 0.0120661+0.0569982j -0.0490257+0.0344616j -0.00837022-0.00400781j -0.0298937+0.0050588j -0.0242641-0.00674532j -0.0511478-0.0201189j 0.062756-0.00488119j 0.0154638+0.00747383j 0.018586+0.0127708j -0.00551968-0.0076956j 0.0286579-0.0488839j -0.0349691+0.026343j 0.00404871-0.0150807j 0.00283983+0.00702755j 0.00281635+0.0263279j -0.0230218-0.0124489j -0.00500086+0.0126662j -0.00474712+0.0122781j 0.00052643+0.00474288j -0.0135277-0.0111794j 0.0147892-0.00642983j 0.0151425-0.0352823j 0.017767+0.0380037j 0.0242779+0.0493973j -0.014927+0.0130412j 0.0183815-0.0373398j -0.0255895-0.00325977j 0.0397426+0.0100223j -0.00542601+0.0113682j 0.0482598+0.0495022j 0.0559141+0.00796853j -0.0217961+0.0157445j 0.00104706-0.00256773j -0.0493567+0.035008j 0.00630335+0.00356754j -0.0160441+0.0262826j -0.0047526-0.0597014j -0.0416003-0.010048j -0.0111596+0.00123259j 0.00136064-0.00847524j 
