-0.0185533-0.0387658j 0.00630871-0.0934187j 0.0178163-0.0202463j 0.0595187-0.0429576j 0.000507669-0.0138066j 0.0158579-0.0358381j -0.00572008-0.0235058j -0.0820187-0.0122027j -0.0431172-0.0243749j -0.00787883-0.0281802j -0.0196701+0.00988394j 0.0625803-0.0047582j 0.00783713+0.000550707j 0.0134733+0.00953361j 0.00197678+0.0199138j -0.00167095+0.0103494j 0.000371874+0.045827j 0.0492029+0.0169115j 0.0083504+0.012681j -0.01473-0.00946878j -0.010042+0.0188328j -0.0296401-0.00169574j -0.00817503+0.018934j -0.0071308+0.0168723j -0.00661576+0.0332272j -0.0606517-0.0360255j -0.000175919+0.000685478j 0.0259802+0.00241049j -0.00415414-0.00602763j 0.016187-0.00234597j 0.0327039-0.0185879j 0.0141812+0.0100813j -0.0172423-0.00259043j 0.00670357+0.00947126j 0.00583136-0.00223825j -0.0142552-0.00769203j -0.00220211+0.0133318j -0.0104612-0.0158145j 0.0109635+0.0026247j -0.0104456-0.00584816j 0.00145913+0.00534213j -0.0174769-0.0080684j 0.00315913+0.0195907j -0.00333503-0.000288168j 0.0113789-0.00213828j -0.0101288-0.00897858j 0.00474269+0.00669898j 0.012385-0.00199159j 0.00943324+0.00744005j 0.0123782+0.0102107j 0.00233132+0.00379315j 0.00174683-0.00385379j -0.00740835-0.00383661j 0.00705174+0.00528438j -0.0115947-0.0106616j -0.000858689+0.00588007j 0.014795+0.00995046j 0.0132718-0.00135263j -0.000173835+0.00459387j -0.0070866-0.0037281j 0.00159539+0.00128138j -0.000839429-0.00520074j 0.00998374+0.00443702j 0.00861953+0.0128964j -0.00622625+0.000506762j -0.00866673-0.00497061j -0.0126358-0.00209826j 0.00404302-0.000259716j -0.0113991+0.00172321j 0.0149334-0.00787913j -0.020721-0.0138112j -0.000398265-0.00115088j -0.000266844-0.009712j 0.0134706+0.010142j -0.00350065-2.42207e-05j 0.00362813-0.00410749j -0.00434418+0.00496764j -0.00703555-0.00184928j -0.00317572-0.0023458j 0.00668376+0.00297543j 0.00916809-0.0123227j -0.0180105+0.0146408j -0.00895282-0.00692725j -0.00773039-0.00833446j 0.0174384+0.000881512j -0.00326167-0.00581635j -0.0104415-0.00355451j -0.0166322-0.00461444j -0.00684145-0.00878948j -0.00707888-0.00510105j -0.0166325-0.00577387j 0.00405428+0.00464742j 0.0103659-0.0082755j -0.00101824+0.00502158j 0.00720076-0.00397512j -0.00343651-0.00611907j -0.0100876+0.00212771j -0.00438287-0.00482347j -0.00214961-0.00337096j 0.0228184+0.00510593j -0.00473217+0.0114819j -0.00471309+0.00704259j -0.00783659-0.00720666j -0.0050949-0.00206682j -0.00672859+0.0179659j 0.000506456+0.00471407j 0.0157163-0.0193684j -0.00342685+0.0163538j -0.00609823+0.00955092j 0.0106479+0.00602994j 0.0076336-0.0144164j -0.0106879+0.00649808j -0.0155765-0.016369j -0.00855248-0.00646352j -0.0191581+0.0261511j -0.00165559-0.0111145j -0.0129473-0.0052465j 0.00750914-0.0148589j -0.0217345-0.0260959j 0.00754329+0.00679771j -0.00879498+0.0038154j 0.00762004+0.0194801j 0.0101696+0.0187673j 0.0137132+0.013976j 0.00409993+0.017409j -0.0199752-0.0271852j 0.00317191+0.00526968j 0.0276151+0.0278759j -0.0136398+0.0337187j -0.000384328+0.0302719j -0.0276169+0.00768812j -0.0244969+0.00595025j -0.0022929+0.0274771j 0.0753327+0.0289994j 0.0393655+0.0252704j 0.005868-0.0163971j -0.0359283-0.0381886j -0.0261299+0.0688611j -0.0108776+0.0106657j 0.028753+0.00528968j 0.0745172+0.0117528j -0.00623847+0.0567337j -0.0706637-0.0765668j 0.0521501+0.0306238j -0.0256745-0.0611976j 0.111816-0.0146585j -0.0362022+0.0291509j -0.000365484-0.0170757j 0.0280057-0.00631427j -0.0664256-0.00427465j -0.0509091-0.0287464j 0.0291981-0.00383885j -0.116797-0.112199j -0.0625433-0.0861762j -0.00703845+0.028317j 0.0252362+0.0214855j 0.0168972+0.0368106j 0.124504+0.140658j 0.201315-0.23986j -0.109289+0.0458362j 
-0.00929514-0.0878711j 0.00880738+0.0254637j -0.0652917+0.0620147j 0.0430725-0.0133727j 0.0052689+0.0108956j -0.00306773-0.0275809j -0.0609571+0.0208085j -0.0234751+0.0182745j 0.0297852-0.00134206j -0.0339628+0.011012j -0.032823-0.0248727j 0.0135767-0.0128126j -0.000600209-0.0289488j -0.0067406+0.0142847j 0.0149925+0.013121j -0.0157001-0.0267121j 0.0189279+0.0182466j -0.00783091-0.0325994j -0.00871419-0.0245701j -0.0523279-0.0100836j 0.0307822-0.0286751j -0.00420422+0.0204099j 0.0205491+0.00304656j -0.0240409+0.00588251j -0.0203341-0.00695989j 0.000920753+0.0231633j -0.0216819-0.00419817j 0.00734368-0.00837054j 0.000125063-0.0048441j -0.0112174+0.0116793j -0.00950526-0.00773224j 0.00690601-0.00279918j -0.0124535+0.00935592j 0.0141491-0.00806013j -0.0173639-0.0066303j -0.0227371+0.015165j 0.0159679+0.00981369j 0.0114005+0.00478895j 0.00323076-0.0141009j -0.00832209+0.00804373j 0.0264885-0.0185584j 0.0136317+0.00732068j 0.0100763-0.00641529j -0.0151065-0.00176842j -0.0132563-0.00744759j 0.00226656+0.00313383j -0.000780775-0.000142798j 0.00121784+0.00710798j -0.0160556+0.00294918j 0.00978012-0.00683289j 0.00268524-0.00105389j 0.00187787+0.00445188j 0.00884179+0.00596896j 0.00875909-0.00704666j -0.00195842+0.00262923j -0.00200394+0.0067446j 0.0116509-0.0123092j -0.00719805-0.0125636j -0.00100128-0.00450818j -0.01141+0.0109274j 0.000225256-0.00170425j 0.00145812-0.00288839j -0.00628272+0.000224782j -0.00338039+0.0101426j 0.00195541+0.000505806j -0.0057041+0.00812323j -0.00892773-0.00370572j -0.00965551-0.00241219j -0.00165633-0.00072024j -0.00382051-0.00841556j 0.00140466-0.00930663j -0.00125753+0.000223581j -0.0100181-0.00119929j -0.00161283+0.000516813j 0.000816576+0.0102055j 0.00411653-0.0034102j 0.00113634+0.0121219j -0.00422963-0.00155959j -0.00946017+0.00946218j -0.00155194-0.0191967j -0.00419768-0.0100538j 0.0119945+0.0061737j 0.00178018-0.018065j 0.0114176+0.00481268j 0.00795503-0.002209j -0.00152394+0.00581954j -2.47384e-05-0.00136487j -0.0105893+0.00205892j -0.0139447+0.011231j 0.00260033+0.00911292j 0.00768834-0.000995712j -0.000548744+7.26572e-06j -0.00640914-0.00306522j -0.00473233+0.00226137j -0.00268509+0.00415807j -0.0109934+0.00991062j 0.015177-0.0181766j -0.00363837-0.0132707j -0.000263713-0.00479603j 0.0135742+0.0157063j 0.000289443+0.00655143j 0.0121473+0.00963919j -0.00463127-0.00194351j -0.00829543-0.00432521j 0.0160606-0.00196088j 0.00279529-0.0057408j -0.00499943-0.00366327j 0.0160498-0.0119327j 0.0170602+0.000449212j 0.0152846+0.0159646j -0.00369072-0.00203538j 0.0110658+0.0155143j -0.00317993+0.0094286j -0.0142031+0.00776146j 0.0145379+0.0174149j -0.0117267+0.0180266j 0.0130836+0.013602j -0.0018061-0.0162884j -0.0311417+0.0226486j -0.0214103-0.0123558j 0.0123736-0.00485124j 0.00224966-0.00305565j 0.0117299-0.0138565j 0.0403566+0.000299513j 0.0176602-0.0191248j -0.0526778+0.0163031j 0.0107206-0.00679856j 0.00202093-0.0248321j 0.0216034+0.0161243j 0.0351377+0.0190236j -0.00723529-0.00804428j 0.017132+0.0209701j 0.0271627+0.0156832j -0.0220938-0.0720651j 0.0018765-0.0357395j 0.0158147+0.0102483j -0.0417974-0.00309653j 0.0672345+0.0418881j -0.0201847+0.00441591j -0.00453333-0.0624474j -0.0266469-0.0761949j 0.0636284+0.048201j -0.0874233+0.0734781j 0.0478435-0.0632849j -0.0590843+0.00126862j 0.000819406-0.0982689j 0.0262976+0.0160302j 0.0104211-0.00615353j -0.0497782-0.0428597j 0.00399661+0.0407753j -0.0211085-0.0103807j -0.0197435-0.0729119j -0.0732049+0.112906j -0.0348687+0.0337443j -0.0176816-0.00181901j 0.0033844-0.0603314j -0.0821447-0.141324j -0.00301557+0.0347179j 0.148561-0.0406706j 0.210192-0.275444j 
0.0243029+0.030608j -0.0252452-0.0632126j 0.0362578-0.0354316j 0.0136167-0.037372j -0.0355199+0.0122181j 0.0254385+0.0309036j 0.0331295-0.00915406j 0.0309404-0.0451469j -0.0237212+0.0542815j -0.0022635+0.022728j -0.0102404+0.00782461j -0.000301286+0.0156107j 0.0341394+0.036059j 0.0156296-0.00381918j -0.0244802+0.00292502j 0.0494286-0.0233368j 0.00480361-0.00682595j -0.0155365+0.0425946j 0.0231565-0.00817779j 0.00193387+0.00897603j -0.0365497+0.0273027j -0.000241072+0.0206562j -0.0212825+0.0275908j -0.0340863-0.0186026j -0.0045313-0.0224357j 0.0536407+0.00364046j 0.00334746-0.0112192j -0.0207307-0.00862253j -0.0261264+0.0012666j -0.0152014-0.0202557j -0.0223606+0.00934153j -0.016708+0.0118219j 0.0145413-0.00143052j 0.00265519-0.00466826j 0.00568276-0.0224516j -0.000865694-0.00979894j -0.00823084-0.0114579j 0.00186439-0.0104175j -0.0151777+0.0175202j 0.0151725+0.00807724j 0.0176159+0.00447348j 0.000912499-0.00233488j -0.00248726-0.00103553j 0.0189543-0.0116411j -0.000929356+0.00252093j 0.00815729-0.00475729j -0.0122598+0.00819692j -0.0223623-0.00110637j 0.00982701+0.0191311j -0.00876105-0.00438233j -0.00740753-0.00566089j -0.00358414-0.0108892j -0.00189474-0.0120906j -0.00141358-0.00250748j -0.0133029-0.013447j -0.00319384+0.000287456j -0.0203954-0.0047017j 0.0055572+0.00434023j -0.000784401-0.00504089j 0.0136938+0.00884503j -0.00864609+0.0083156j 0.0005485-0.000520632j -0.00117042+0.00310052j -2.65238e-05+0.00249216j -0.00350481+0.0129343j -0.00212692+0.0207145j 0.0197761-0.00744198j -0.00403693-0.0123525j 0.0150366-0.0156039j 0.00555708+0.00370932j 0.00254497+0.00637722j 0.0125357-0.00945198j -0.0056162-0.00195217j -0.00134152+0.00369199j -0.00302356-0.00789606j -0.00433276-0.0067941j -0.00891031-0.00267522j 0.0209593+0.00448198j -0.00300171-0.0116029j -0.00144565-0.0192675j -0.0072538+0.0111623j 0.0131142+0.000249891j -0.0143554-0.0122931j -0.0143494+0.00933234j -0.0230467+0.00199967j 0.00835973+0.00158233j 0.0104553+0.00314553j 8.58757e-05-0.0114114j 0.0219551-0.00391146j -0.0113261+0.00196132j 0.00327109-0.0052708j -0.00498791+0.00421418j -0.0022723-0.00304271j -0.00699943-0.0160179j 0.0129311+0.00494503j -0.0132891-0.000434283j -0.0220415-0.00551113j -0.0220513-0.00408985j 0.0188207-0.00809657j 0.0212052+0.033374j 3.59564e-05-0.0148953j -0.00430292+0.026344j 0.0116564-0.00129603j 0.0104057+0.00180046j -0.0206795-0.0107147j -0.0106764-0.0233192j -0.0195941+0.0281369j -0.01809-0.0206179j -0.00621649+0.00867345j 0.00965439+0.00519297j 0.022975+0.0100537j 0.0285034-0.00120712j -0.0114068+0.0149169j 9.24015e-05+0.00492037j 0.00853225-0.0101678j -0.00205981+0.0188371j 0.0044933+0.0369271j -0.00729477+0.0175251j 0.034991+0.0354915j 0.0179652+0.00514353j 0.00187914+0.00217804j -0.00106291-0.0225239j 0.00578089-0.00396154j -0.0137315-0.00321412j -0.0170113-0.0523306j -0.0488443-0.0492431j -0.0412848-0.0242956j 0.0159598+0.0444938j 0.0271072+0.0641409j -0.00721559+0.00875837j -0.00931519-0.0278057j 0.0334386-0.000413579j 0.00351783-0.00386346j 0.0337932-0.0154445j -0.0196402+0.0288117j 0.0183668+0.000612967j -0.00385189-0.00837895j -0.108694+0.0210005j -0.00234994-0.0132039j -0.00722312+0.00556493j 0.024535-0.0192942j -0.0634387+0.0587786j 0.0439121+0.00892177j 0.0822855+0.106237j 0.0108344+0.0263445j 0.0186506-0.0741739j -0.000432522+0.0296146j 0.0213233+0.0169298j 0.0143826-0.0233152j 0.00652993+0.0681952j 0.0511273-0.00593835j 0.0959905-0.0862774j 0.0796353+0.164568j 0.0464954-0.0740505j -0.038138+0.0344663j 0.032656-0.0514535j -0.0357669+0.0373133j -0.00490585-0.113662j 0.111573-0.230589j -0.160291+0.0135938j 
-0.016328-0.0664229j -0.00626644-0.0214292j -0.00809394+0.0284392j 0.0347259-0.0646512j -0.0297275-0.0264959j -0.0024803+0.0433061j -0.0191794+0.0216503j -0.0343629+0.00625616j -0.0106447+0.0421554j -0.000144117-0.0021738j -0.0272099+0.00860685j -0.023109+0.00814596j 0.0311113+0.0104744j 0.0272291+0.00838695j -0.0175119+0.0560023j 0.011629-0.0279887j 0.0176366+0.00666433j 0.00363408-0.0113397j -0.00585322-0.024733j 0.04047-0.00202766j -0.000516054+0.00741248j 0.00260712+0.0382107j 0.0124876+0.0243097j -0.0261412+0.0176657j -0.0049333+0.0172478j 0.0152292-0.0103329j -0.0200007-0.00889474j 0.00879059-0.0165821j -0.0299975-0.000360226j 0.00056508-0.0335272j -0.00345958+0.0150136j 0.0513341+0.0171084j -0.0049594-0.00612734j 0.00394085-0.0155405j 0.00458049+0.00306786j -0.00182049-0.00228122j -0.00910977+0.00148924j 0.000491948+0.0133552j -0.0270261-0.0080785j 0.0147412+0.0212556j 0.0162031-0.0122953j 0.00770044+0.0139064j -0.0126842-0.00409888j -0.00210224-0.00549552j -0.0245293-0.0159979j 0.0093268-0.000831653j -0.0111325+0.00311938j 0.00955308+0.00324485j 0.000134118-0.00416706j 0.00212752-0.00650771j -0.00852696-0.00257043j -0.00440051-0.0136269j 0.00202854-0.00840382j 0.0182404+0.0110167j -0.0202588+0.00706462j -0.007148+0.00523257j 0.000891027+0.00409606j -0.00406249-0.00586352j -0.0105927+0.00395671j 0.00624918-0.0112339j -0.0135182+0.00544275j 0.0135911+0.00283311j 0.0049453-0.00236437j 0.0098797-0.00412957j 0.0152599+0.00567336j -0.00352425-0.000879431j -0.00945504-0.00305232j -0.0180444-0.00417491j 0.0120499+0.00231641j 0.0128626-0.0106178j -0.000685849+0.0116493j -0.00497068-0.00385358j -0.00879086-0.00140921j -0.0146934-0.0137182j -0.00275088+0.00364142j -0.00273577-0.0193874j -0.00391354-0.00950514j -0.00382238+0.00844835j -0.0133272+0.00925597j -0.00930078+0.00199153j 0.01474-0.000679443j -0.000723554+0.00715355j -0.0072853+0.000878911j 0.00319955-0.00576644j 0.0119988+0.00731235j 0.0048353+0.0117344j 0.0193488+0.0108348j -0.0103845+0.000606932j 0.000117163-0.00225761j 0.0111591+0.00106893j 0.0175873-0.0094592j -0.00855444+0.00399223j 0.007863+0.0108489j 0.0124023-0.010441j 0.0138881-0.020704j -0.0138738+0.0100233j -0.00324359+0.00923398j -0.000658369-0.0119011j 0.013475-0.0160722j 0.0223222-0.0115336j -0.0010537+0.0209301j -0.0147726+0.0165524j 0.00247201-0.00138153j 0.00795405+0.00159564j -0.00447538+0.0140992j -0.0285233+0.00279952j 0.0120404+0.00626677j 0.00402613+0.0229932j 0.0147964+0.00122755j -0.000358888+0.00461661j 0.0530288+0.0179046j -0.021195-0.0283905j -0.0100645-0.0107362j -0.00608881-0.00179274j -0.0172325+0.00138635j 0.0197516+0.00708384j -0.0391482-0.0166425j 0.0440232+0.0184101j 0.0129815-0.00976285j -0.00882223-0.0310202j 0.00587597-0.00987895j -0.0272005+0.0206753j -0.0321124+0.00762074j 0.0124082+0.0179292j -0.0538239+0.0273783j -0.0212125+0.0715451j -0.0723245+0.0150662j 0.0143223-0.0478693j 0.06821+0.0271935j 0.00100631+0.00107176j -0.0148202-0.0129764j -0.00362439-0.0165207j -0.0285882+0.0541628j 0.0380606-0.0133162j 0.0585096-0.00219124j 0.00975755-0.0643462j 0.0160687-0.0459562j 0.00544713+0.0876521j 0.0205188+0.0316295j -0.00782044+6.50027e-06j -0.0389502-0.0564965j -0.00750886+0.0133604j 0.009063-0.0351272j 0.0724671-0.0122085j 0.0410892-0.079161j -0.0370943-0.0191179j 0.0287355+0.0586102j 0.0135506-0.0180569j -0.0214813-0.0198244j 0.00744798-0.0663004j 0.057047+0.0484882j -0.0180282+0.00783229j 0.0541097-0.0193978j -0.0239204-0.0530651j 0.18129-0.178881j 0.0539033+0.0476084j -0.0882033+0.0620856j -0.101438+0.131649j 0.0885228-0.0544191j 0.016706-0.100121j 
-0.0251935-0.0191032j -0.00446516-0.020215j -0.0208865-0.0350343j 0.00168593+0.0218665j 0.00292516+0.064546j 0.00806631+0.011386j -0.0111169-0.0205917j -0.0669626+0.0229125j -0.0157694-0.0377149j -0.058478+0.0165804j 0.0490084-0.0197784j 0.018734+0.0162359j -0.020346+0.0201548j -0.0159463-0.0277753j 0.047295+0.00510814j 0.0341505+0.0245465j -0.0215542+0.0281677j 0.0657232+0.00328017j 0.0176744+0.0078897j -0.0198601-0.00977519j 0.00436708+0.0112484j -0.0106857-0.0186067j -0.0205951-0.0110821j 0.0087638-0.00325923j 0.0141388+0.0117674j -0.00698194-0.00404003j -0.00742776+0.0410504j 0.0180524-0.0054317j -0.0102525+0.0122587j 0.00280391+0.0268147j 0.0427322-0.00853084j -0.0134045-0.000685784j -0.00112922-0.00348573j 0.00781285-0.00366632j 0.0151606-0.00704457j -0.00949692+0.00310477j -0.00722944-0.0239182j -0.0348851+0.0186462j 0.0229497-0.00215257j 0.00406224+0.00628569j 0.00573082+0.0183523j -0.00775211-0.00388472j -0.0153183-0.0013387j -0.00131433+0.00729538j 0.0142148+0.00215843j -0.00440553-0.00250015j 0.00850137+0.00247341j 0.0124148-0.0126825j 0.00728266-0.00618671j 0.0191695+0.00368463j -0.0236028-0.000834673j -0.00103761+0.0059964j -0.00190771+0.000529802j -0.00291754-0.000913368j -0.00213144-0.0123593j 0.00523905-0.00514329j 0.000586195-0.00311405j 0.000701615+0.00279705j -0.0097283+0.00579326j -0.00542007-0.0119583j 0.0105652+0.00796276j -0.0174389+0.0129968j -0.00460875-0.00242458j -0.00367387-0.0182042j -0.000466154-0.000515062j 0.0130856+0.0104935j 0.00956937+0.00613849j 0.00138186-0.00495006j -0.00886978+0.00504021j 0.00819956-0.0119482j 0.00590457+0.00885224j -0.00914073+0.00532604j 0.0117332+0.0123271j -0.00376527-0.0231863j -0.00244598-0.00688026j -0.00999677+0.00617778j -0.0144909+0.000237227j 0.00234331-0.00650414j -0.00659227+0.00107968j 0.0163298+0.00424546j -0.00797292+0.00550617j -0.000201723+0.00781297j -0.0109882+0.00890933j 0.00271879-0.00586624j -0.00892302-0.0074381j -0.00728943+0.00961224j -0.0199315+0.0296867j 0.00429684-0.0161674j -0.014874+0.000412259j 0.00444636-0.00649904j 0.0110787+0.0107521j 0.00158129-0.0233269j -0.0105073-0.00210005j 0.00472189-0.00783333j 0.00672123+0.00380088j -0.0155968-0.00406781j 0.0423489+0.016797j 0.0236106-0.00861218j 0.0130842+0.00825277j -0.00568391-0.00830455j -0.0145442-0.00319518j 0.0168399-0.00905523j 0.00537783+0.00169801j -0.000710913+0.0285512j 0.0148543+0.00300106j 0.0206459-0.00277876j 0.010003+0.00136504j 0.0227002+0.0322481j 0.00670948+0.0223225j 0.0158788-0.00363256j -0.0154405+0.00770685j -0.0254179-9.25438e-06j 0.0035068-0.0155958j -0.0164952+0.00676533j -0.0481422+0.00176322j -0.00391961-0.0048975j -0.0204923-0.00330879j -0.00601646+0.0229796j -0.0512335-0.0236232j 0.03537-0.030282j -0.00917375-0.0140259j -0.02628-0.0013156j 0.0153331+0.0168306j -0.0218859-0.00373087j -0.0281802-0.0989242j -0.035222+0.0050308j -0.00727434-0.0503567j 0.0645489-0.0121385j -0.00331568-0.00430081j 0.0163547-0.0173753j 0.0104518-0.0198706j -0.0603115+0.0140565j 0.00457199-0.018788j -0.0159087+0.0434483j 0.0374659+0.0467731j 0.0466376-0.00582755j 0.0422164+0.0323069j -0.0726496+0.00384668j -0.0523251+0.000576779j -0.00122343+0.0200715j 0.0846197+0.0246404j 0.0335794-0.037533j 0.0576711+0.0512441j -0.0758115-0.0259695j 0.125702+0.0313399j -0.0213325+0.0276238j -0.0225465-0.00742102j -0.0202132+0.0400272j -0.0335047-0.0571572j 0.010819-0.00822821j -0.04672-0.0553822j -0.0554304+0.0889234j 0.0649492+0.0254568j -0.0276651+0.0120629j -0.0585303-0.0276031j 0.218042-0.19937j 0.000864578+0.0647999j 0.00412026+0.0123448j -0.06209+0.0910541j 0.0462845+0.0087436j 
-0.00613163-0.0466668j -0.0146898-0.0177842j 0.00352838+0.0170327j 0.00805069+0.0199408j -0.00952161-0.00426445j 0.0081332-0.0353563j -0.0413661+0.0440786j 0.0243418-0.0574491j 0.017178+0.0182608j 0.0200022-0.00409698j 0.0269796-0.0306749j -0.00404586-0.00524078j 0.0258926+0.000700225j 0.0220373-0.00162987j -0.00210894+0.0222511j 0.0393812+0.011215j 0.017417-0.00423964j 0.00871127+0.0450024j -0.0425597+0.00248951j -0.035951-0.0156701j 0.0281446+0.0402441j 0.00612926-0.00371831j -0.0381075-0.0278025j -0.0169622+0.0481946j -0.0256096-0.0386442j 0.00235592+0.00131222j 0.00767949+0.00372832j -0.016274-0.0100573j -0.000263781-0.000738219j -0.0175632-0.00801965j 0.0178273+0.00482254j 0.0121086-0.0228831j -0.0259149-0.0103564j 0.00341592+0.0200897j -0.00849252-0.015155j -0.0377742-0.012414j 0.00878567-0.00963805j 0.0104038-0.0231436j 0.00834338+0.0141161j -0.0192088+0.0166694j 0.0167422-0.00449545j 0.0191309-0.0272573j -0.00400257-0.00197062j -0.0126922+0.00147347j 0.00602451+0.0101867j 0.0121827-0.00880739j -0.00519184+0.0148383j -0.0123589+0.00712005j -0.00477253+0.00305261j -0.0145353+0.0311479j -0.000580925-0.0207344j -0.00474738-0.0174922j 0.000225011-0.0207679j -0.00708697-0.00276961j 0.00798669+0.001556j -0.00087407+0.0103452j -0.00739678+0.0222379j 0.0134186-0.0128071j -0.0141311+0.0185564j -0.000812942-0.0118665j -0.00233095+0.00479542j -0.0152553-0.00650464j -0.0056163+0.00270125j 0.00018901-0.0125208j -0.00142853-0.00460973j 0.0231442-0.020365j 0.00535739+0.0139671j -0.0107384+0.0252989j -0.00940478-0.00339486j 0.00194101+0.00568485j 0.0139381-0.00489439j -0.00163673-0.0156923j -0.00514739+0.00368196j 0.0123036+0.0128509j -0.0105825+0.0121254j -0.0188612-0.00302841j -0.00683468-0.012322j 0.00637922-0.02306j -0.0179483+0.00218719j 0.0102617+0.0168525j -0.00670863+0.0302152j -0.00421422-0.0370944j 0.0120058-0.0146389j 0.00515332-0.000664345j -0.0214794+0.014332j -0.00786132-0.00363595j -0.00878037-0.0226542j 0.0180116+0.00314817j 0.0127762-0.0345895j 0.00892195-3.6725e-05j 0.00465959-0.0057936j 0.00153475+0.00126036j 0.00123951+0.0013978j 0.00295631+0.0101745j 0.00587193+0.00285646j -0.00883425+0.0133706j -0.0214162+0.00359464j 0.0163838+0.0290353j -0.00647157-0.00349269j 0.00807426-0.00112472j 0.00230198-0.0240939j -0.00323452-0.034218j 0.00472739-0.0181116j -0.0195703-0.0170372j -0.0030373+0.0109738j -0.0253471+0.0190395j 0.0199169+0.0379322j -0.0219151+0.0370532j 0.00432548-0.0126109j -0.0100966+0.00963746j 0.0102819-0.00401534j -0.027754-0.00149034j 0.00368926-0.000463394j -0.0219139-0.0168621j -0.0171968-0.0366802j -0.00991075+0.0231283j -0.000709508+0.0187862j 0.00772679+0.00660614j 0.0120563-0.0630115j -0.00180923+0.0187588j 0.00532762-0.0219037j 0.00486583+0.021408j 0.0109123+0.000719404j -0.0333066+0.0100538j 0.0743443+0.0321034j -0.068171+0.00363563j -0.00250313+0.0460537j 0.0166456+0.0233981j -0.000687895-0.0577905j 0.00494336+0.0161503j 0.00133724-0.00911322j -0.0128501-0.0389023j 0.00376872-0.0228059j -0.053667-0.0629129j 0.0294245+0.00508538j -0.0414162+0.0104753j -0.0342905+0.041311j -0.0236669-0.05242j -0.0411888-0.0431623j 0.033633+0.00698972j -0.00733406+0.0506677j 0.0573229+0.100051j -0.0369437+0.000395149j 0.0758227-0.0909249j 0.0224945+0.105039j -0.0812556-0.0223375j 0.0516029-0.0357604j -0.0157005-0.0229615j -0.0109089+0.0619814j 0.0645025-0.0140091j -0.0303886-0.0947889j 0.0254594-0.0219121j 0.000806224+0.0397811j -0.0302318+0.0268087j -0.0745282+0.125149j -0.053552+0.0532727j 0.0204961-0.0145895j -0.0905631+0.0479825j 0.105106+0.00929712j 0.121766-0.193339j 
