-0.0462126+0.0332959j 0.0107868+0.0306467j -0.0216395+0.069404j 0.0711033+0.0304274j -0.0477505-0.0336459j 0.0219814+0.00874941j -0.0115372+0.00783494j -0.0128997+0.0247204j -0.00729427+0.007758j 0.0273794+0.0482348j -0.0277738-0.00496804j -0.0578751-0.00707038j -0.0836145-0.0310001j 0.1106-0.00922927j 0.0771874-0.0224289j 0.0849895+0.0408899j -0.158784-0.13522j 0.165591-0.157825j 0.0692715-0.0332302j -0.0179641+0.10771j 0.0118842-0.0127492j -0.0616866+0.0907533j -0.00909501-0.0889823j 0.0172698-0.0494527j 0.0428923-0.124085j 0.0591551-0.0251358j 0.0584847-0.0195543j 0.107183+0.00925473j 0.0564401-0.00588829j -0.028444-0.0469874j -0.0553072-0.160417j 0.104991+0.090464j -0.108192-0.0222348j 0.108196-0.0846877j 0.0179272+0.0902577j 0.0715634+0.0237227j 0.0252792+0.0407472j 0.028713+0.0341339j 0.0485969-0.0901822j -0.147578+0.0998599j 0.0416614+0.0287398j -0.135591-0.0224986j -0.122524-0.0202112j 0.00273896+0.0497812j 0.187044-0.00648037j -0.0384196+0.00265597j -0.019985+0.0722734j 0.126585+0.09938j 0.0699561-0.0660219j 0.100989+0.231796j 0.113885+0.146958j -0.246668+0.0934128j -0.00987479-0.0126642j -0.0833958-0.0450896j -0.137896+0.0402375j -0.00438494+0.0563421j -0.0258244+0.0754605j 0.0389292-0.00845516j 0.0673018+0.0195812j 0.0504046-0.0426534j 0.0560463-0.0233469j -0.030778-0.02885j 0.0590864-0.014233j 0.0553698+0.00701097j 0.0107845+0.0132903j -0.0122416-0.00944151j 0.0142745+0.000211823j 0.00735996-0.0116976j -0.00414837-0.0796333j 0.0247978+0.0139766j 0.0276872+0.10381j -0.0118959-0.0818381j -0.0117089-0.00187503j -0.00912128+0.121257j -0.0329496+0.175631j -0.00483877-0.0397437j 0.010262-0.17876j -0.00777287+0.0103641j 0.024212-0.0140528j -0.0269192-0.00901685j 0.00392431-0.045383j 0.0067077+0.0653253j -0.0071917-0.0405523j 0.0267123-0.0215024j 0.0178113-0.0400207j 0.00318498-0.0237684j -0.0444963-0.036647j -0.0501098+0.0510953j -0.0177901-0.00351513j -0.0144228-0.00644996j 0.0185822-0.044554j -0.00134421-0.0628241j -0.0366748-0.000380268j -0.00909022+0.0234682j -0.0146498+0.00692249j 0.0208498+0.0579431j 0.0389041-0.00930169j -0.0132075-0.0329918j -0.00967289+0.00750728j 0.0114002-0.01024j -0.00962191-0.00517466j 0.00892842-0.0242346j -0.0219032-0.00711135j -0.0253779-0.00234591j 0.00577305-0.00392126j 0.00440431+0.0105898j -0.0156099-0.000131117j -0.000455671+0.0128282j -0.0163771+0.00572335j -0.014492-0.0133617j -0.00441303-0.00516608j 0.019473+0.00690117j -0.0256153-0.0192187j -0.0339243-0.01755j -0.00684836-0.0424103j 0.00313027+0.00582772j -0.0103223-0.0200692j -0.010023+0.00433745j 0.00742505-0.0107826j 0.023729-0.0112561j 0.0059996+0.0436914j 0.0412947-0.0592366j 0.00413454-0.0163346j 0.0108107+0.0203501j 0.0140866-0.00750038j 0.00305294+0.00563829j -0.00378431+0.0144104j 0.0361639+0.00892041j 0.0125775+0.00462906j 0.00610099+0.0140949j 0.00838154-0.019094j -0.00207623-0.00648186j 0.00995628-0.00170176j -0.0166528-0.00971677j 0.00405285-0.000796996j -0.014059+0.000632173j -0.0282203-0.0040119j 0.00288486-0.0022811j 0.030844+0.0141154j 0.000876225-0.000321597j -0.00368477-0.00722605j -0.0144891+0.00935971j 0.00013897-0.00442836j 0.0062517-0.0140269j -0.00972046-0.00544916j -1.66705e-05-0.0117716j 0.00379954+0.00108328j 0.00158972+0.00130568j -0.00610374-0.015269j -0.0191293-0.029588j -0.00604211+0.00296472j 0.00561209-0.00778869j -0.000999753+0.00797717j 0.0129836+0.0199274j -0.00871419-0.00520429j 0.00915485-0.00516504j 0.00185172-0.0219557j 0.00259665+0.0213875j -0.00907527+0.00449429j -0.00300601+0.0171992j -0.00590835-0.00102419j -0.00641435-0.00757046j 0.00947886-0.000787125j 0.00359071+0.0115574j -0.00178093+0.00795095j 0.0122995+0.00633559j 0.013623-0.0161333j 0.0122501+0.00915391j -0.0214786+0.00377204j -0.00320119+0.0131867j -0.00531728+0.00371055j -0.0052037-0.0245243j 0.00622466+0.0145941j -0.00732056-0.0116701j -0.00554288+0.0391222j 0.00546361+0.00334547j 0.00274637-0.00279271j 0.0241793-0.042721j 0.0137766-0.0257311j 0.0110762-0.0218762j -0.00991451+0.0114153j 0.00470156-0.00755464j 0.00932243-0.00350017j 0.0642536+0.0143273j 0.016921+0.00807567j 0.00574337-0.0258838j 0.00269898-0.0247072j 0.0173736-0.0564959j -0.0528449-0.0168347j 
-0.0561264-0.0813445j -0.0687537+0.0167905j -0.180351-0.0160177j -0.0583622+0.156152j -0.0611377+0.0128578j 0.0604039+0.00804953j -0.00690429+0.016534j 0.0177919+0.000743291j 0.0110142-0.00591655j 0.0278788+0.0518901j 0.0645647-0.00938703j -0.0782231-0.0732701j -0.21101-0.0189687j 0.0114795+0.00259219j 0.031747-0.084658j 0.131468+0.0607449j -0.00118019+0.0397921j -0.0722101-0.0267471j -0.0564587-0.132286j -0.00242529+0.275151j 0.0768142-0.00910325j -0.117888+0.0462618j 0.0391932-0.212081j 0.00331124-0.0333002j -0.0112181-0.101353j 0.0645171-0.119253j 0.19551-0.116008j -0.0420779-0.0381018j 0.182549-0.0493435j -0.11806-0.216744j -0.0937728+0.0920559j -0.039351+0.155826j 0.0748947+0.0783105j -0.0611887+0.104647j -0.00175153+0.0267028j 0.0871692-0.00566403j -0.0173492-0.0579819j 0.0102215-0.0513579j -0.095804+0.029595j -0.120442+0.0891647j -0.0405975+0.00741323j 0.0971701+0.00801006j 0.019171-0.1334j -0.0697814-0.0375548j -0.112897-0.0185276j 0.0214934+0.0563007j 0.0551744+0.00534316j 0.218953+0.0715381j 0.1157+0.0866142j -0.097595-0.116161j -0.00425494-0.0425476j 0.0965498-0.00353935j 0.0351454-0.0683476j 0.0795477-0.0426203j 0.0268767+0.0475845j -0.0244209-0.0137497j 0.0460248-0.0904104j -0.0679221+0.022047j -0.0812358+0.00871452j 0.0762144-0.0242376j -0.0296627+0.0724845j 0.0237454+0.0198997j 0.0507495+0.0458045j 0.0174157-0.00256068j 0.0231307+0.0243313j 0.0131115-0.000550582j -0.00135441-0.0124285j 0.0068131-0.00346383j -0.0219966+0.035921j 0.0303485-0.0205562j -0.044762-0.0297869j -0.0169453+0.0377823j 0.00365798-0.0141613j -0.00445144-0.0205461j -0.0147432-0.0768426j 0.0149417+0.0111482j -0.0431224+0.0739299j 0.0202515+0.00241675j -0.00142556-0.0285472j -0.0559898-0.0359411j -0.0306568+0.00789444j -0.00513998-0.0647536j 0.00536686+0.0211724j -0.00542757+0.0372053j 0.0729026+0.0331326j 0.0214513-0.00926098j -0.00434977-0.00725578j 0.0275022-0.022024j 0.0132271-0.0107374j 0.00240346-0.0129039j 0.00157955+0.018339j -0.0085703+0.0354652j 0.0037846+0.0131063j -0.029136-0.00144601j -0.00438176-0.000877359j 0.000420049-0.0145857j -0.0187194+0.00693581j -0.0104362-0.00295225j 0.01019-0.00505389j -0.000552946+6.84091e-05j 0.00122891-0.0165543j -0.0128465-0.0170306j 0.017076+0.000309508j 0.013796-0.0189114j -0.00454259+0.0138237j 0.000814708+0.005629j 0.00838715+0.000167708j 0.00493516-0.00794893j 0.00675256-0.0292277j 0.00435683+0.00102924j -0.00539801+0.00230872j -0.00891025-0.00946286j 0.015606-0.00115053j 0.0322406-0.026918j -0.0110283-0.0406438j -0.00979713-0.00422659j -0.00431621-0.0219134j 0.0257196+0.0413396j -0.0145975-0.0121358j -0.0106224-0.0227544j -0.0164034-0.0159731j -0.0179367-0.0190428j 0.0138129-0.0287606j -0.00958089-0.0129171j -0.00989964+0.0019544j 0.0109727+0.0216885j -0.00189446-0.0302257j -0.0124125-0.00822863j 0.00376647-0.0157934j 0.00407876+0.0191364j -0.0101569-0.00567735j 0.0210788+0.0225489j 0.00268756-0.0233131j 0.00202243+0.0114091j 0.0109789-0.0105249j 0.0202848+0.00317964j -0.0200412+0.0106041j 0.0076757-0.00495956j -0.0104824-0.0220008j -0.00304645+0.00216984j -0.00306991-0.00190966j 0.00670244-0.00799057j -0.00984747+0.00125283j -0.00839591+0.00373582j -0.00103238+0.00436535j 0.00185124+0.00461887j -0.00160011-0.00558098j -5.62236e-07-0.00199767j -0.00162341-0.00328136j -0.00236031+0.00261034j -0.00199868+0.00284822j -0.00436642-0.00415767j -0.00102213-0.000165169j 0.00429807+0.00918694j -0.00478546-0.00327573j 0.0194362+0.00714739j 0.00281977+0.0184123j -0.010592-0.0248705j 0.00496679-0.00143554j 0.00620212-0.0150823j -0.00662491+0.00263744j -0.010256+0.00721088j -0.000401563-0.0216197j -0.0235325+0.000804142j -0.013321-0.00471775j -0.00478466+0.0193331j 0.0036415+0.00601533j -0.00662998+0.0115172j 0.0138467-0.0110354j 0.0121702+0.00518996j -0.0131989+0.00768339j 0.00166208+0.000408415j -0.00803291+0.0111655j -0.00651478+0.0162069j -0.0209316-0.00540961j -0.000546587+0.00282375j 0.000761435+0.00259139j 0.00552731+0.0200296j 0.00453887+0.00891765j 0.00664225+0.00768755j 0.00225724+0.00144349j 0.00243648+0.00731285j 0.00464791+0.0318389j -0.032544+0.0205107j -0.00588998+0.0198023j -0.000791104+0.0296849j 0.0262899+0.0145763j 0.0366386-0.0157787j -0.0108681-0.037615j 
-0.0284015+0.0422936j 0.0557614+0.0245165j 0.0166453-0.0159198j 0.000776334+0.00991645j 0.00661246+0.0105372j 0.0203104+0.0104021j -0.0237501-0.0387349j -0.0117255+0.0223643j 0.0264113-0.0236671j -0.00526532-0.0077018j -0.00920321+0.000573038j -0.013066+0.0207512j 0.0512401+0.0114255j 0.367964+0.0211695j 0.0521275+0.0139276j -0.0292274+0.0110677j 0.00864364-0.159202j -0.0217133-0.106742j 0.0767446+0.0607653j 0.0406342-0.112372j 0.188469+0.0438051j 0.133563+0.198j 0.0841948-0.0813743j -0.00741494-0.320618j 0.025138-0.232934j -0.170121+0.264269j -0.0508659+0.137277j 0.125939+0.0477547j 0.0825869-0.0308071j -0.0376283+0.0192203j -0.0382427+0.173582j -0.104553-0.0156368j 0.0624921+0.092383j 0.00427346-0.00985733j 0.00657527-0.0184236j -0.0422642+0.00733437j -0.0293301-0.0476858j -0.0293811-0.0259333j -0.0243749+0.0458402j 0.000716711-0.00829861j -0.25753+0.141468j 0.0727654+0.0149664j -0.0923184+0.0174439j 0.0190347-0.0311426j 0.155737+0.0434466j -0.121614-0.0906665j 0.200334+0.114864j -0.0626084-0.0726834j 0.0503001+0.0874558j -0.0284596-0.0902351j -0.054285-0.0161685j 0.0602707-0.0195885j 0.00776436-0.00424193j 0.00420543+0.000401753j 0.0305242+0.00866294j -0.00475635-0.0196218j 0.00955206-0.00966028j -0.0172635-0.00154943j -0.0210343+0.00438817j -0.00745373+0.00529708j -0.00705788+0.0180319j 0.00691629+0.00505454j -0.0158022-0.000713489j -0.00583933-0.00398282j 0.00374679+0.00248182j -0.00480417-0.00767376j 0.00732096-0.00243618j 0.00129547+0.00127066j -0.00304785+0.00941387j 0.000101231+0.00364766j 0.0132449-0.01318j -0.00695042+0.00659152j 0.00517147-0.000950257j 0.020887-0.00495573j 0.0204388-0.0129642j -0.0056046+0.00224059j -0.0122687+0.0213625j -0.000685217+0.00447201j -0.0073552-0.00170864j -0.00163886+0.0032588j -0.005379-0.00207908j 0.00446374-0.00954729j -0.00430015-0.00311855j -0.00983053+0.000319709j 0.00179597+0.012163j -0.00101076+0.00162176j 0.00436574+0.0138493j 0.0057925-0.00888736j 0.0147394-0.00140949j -0.0062879+0.00717525j -0.00176461+0.00362831j 0.0388347+0.0222301j -0.0314542+0.00799094j 0.00591421+0.00377362j 0.0118501+0.0168355j 0.00815275+0.0409j -0.000533602+0.0387951j -0.00276837+0.0131328j -0.00359457-0.00460085j -0.00674386+0.00648367j -0.00359646+0.016958j 0.000982934+0.00419175j 0.00731481-0.0106375j 0.000355547-0.00357189j 0.00967754-0.0218311j 0.000314102+0.00829341j 0.00417199-0.0100965j -0.00374801+0.00419596j 0.00840331-0.00181748j 0.00688564-0.00855337j -0.00204714+0.00928167j -0.0061347+0.0144333j -4.2253e-05+0.0077632j 0.0030159-0.000596314j 0.00223076+0.00504296j -0.011779+0.00170344j 0.0102415-0.00512266j 0.00915045-0.0127092j 0.0126148-0.0112469j 0.00371997-0.0032712j 0.00712864-0.00945599j -0.00911843+0.0137789j -0.00400086+0.0116517j -0.0146461+0.00778683j 0.00306425+0.00135824j 0.00178433+0.0024023j -0.00835364-0.00372919j 0.0107007+0.00114629j -0.000865404+0.00581517j -0.00279752-0.000417111j 0.0114752-0.00783587j -0.0112872-0.00709816j -0.00620599-0.0021308j 0.000619553-0.00124629j 0.00488115+0.00980055j -0.00501239+0.00199171j 0.00369488-0.00361261j 0.0366693-0.0165385j -0.00557039+0.0182701j 0.0355555+0.0163387j 0.0184233-0.00123499j -0.0110439-0.00597069j 0.00294436+0.00700573j -0.00517402-0.00440872j 0.0041112+0.0123764j 0.0173172+0.0123882j 0.00203808-0.0031796j -0.00766699-0.00904858j 0.00191133-0.00984935j 0.0049851+0.00927908j 3.13042e-05+0.00892324j 0.00210272-0.0140812j 0.0169559+0.0251598j -0.0066592-0.0142981j 0.0022206+0.0143618j 0.0103126+0.0134307j 0.00522729-0.00734399j 0.00594514-0.00170083j -0.00275783+0.0235242j -0.00468138+0.005524j -0.00424842+0.00736003j -0.00190902-0.00135078j 0.00319409+0.000677345j 0.00416314-0.0101558j 0.00385615+0.0169808j 0.0143929-0.00671111j -0.0194074+0.014942j -0.0215114+0.0131984j -0.0167687+0.00997097j 0.00450369-0.000602286j 0.0152326-0.00960847j -0.0233677-0.00915596j -0.00288734-0.0183319j 0.00860217+0.00724591j -0.00180879+0.0124371j -0.00519389-0.000514368j 0.00913799-0.00358415j -0.00618557-0.00144307j 0.0115567-0.00635709j 0.0213939-0.00881448j -0.00438008+0.00318703j 0.00139459-0.00289092j 0.00202656-0.00394116j 0.00466016+0.00648446j 0.00261388+0.00114887j 0.00403047+0.000992805j 0.00105765-0.00312792j -0.00546771+0.0038533j 0.00368981+0.00532025j 
-0.0524541-0.0129962j -0.0191967+0.0210394j -0.0851378+0.0383324j 0.0345669+0.0884403j 0.0225325-0.0129115j 0.00164577+0.0056253j -0.00568923-0.000149819j 0.00168731-0.0140896j 0.000912059-0.0130421j -0.0291336+0.000137546j 0.0516436-0.0898463j -0.102784-0.0632142j 0.0460139+0.0402757j -0.0202833-0.0307731j 3.93131e-05+0.00542837j -0.096145+0.0394892j -0.0675515+0.0587888j -0.044051-0.0449143j 0.00397146+0.0391808j 0.0300593-0.0430878j -0.00127677+0.0330806j 0.0334945-0.0746121j -0.00388422+0.0490354j 0.00322411-0.0130142j 0.0176527-0.0208937j -0.0272755+0.0195226j -0.014986+0.0444835j -0.0162546-0.00448919j -0.0143202+0.0300997j 0.11099+0.033731j -9.72756e-05-0.0157687j -0.00764476-0.107767j -0.0723581-0.0137012j -0.00149806+0.0131875j -0.00229374+0.00511629j -0.0536352-0.00432493j -0.0420385-0.0301902j -0.0095257-0.0342755j -0.0108577-0.023913j 0.109611-0.0146893j -0.00414189+0.000659161j 0.00825993+0.0179225j 0.0117565+0.0308603j 0.0175483-0.0105506j -0.00864037+0.00663068j -0.00446724-0.0087091j -0.0102234-0.00425578j -0.0857708-0.0581983j -0.0370619-0.0306265j -0.000159091-0.0116662j -0.00517274+0.0145417j 0.00503562-0.0247573j 0.030224+0.0585908j 0.0657568+0.0191628j 0.000584976-0.0424865j -0.0271509+0.0170581j 0.0380433-0.0886874j -0.100024-0.0223826j -0.0223177+0.0947768j -0.0447284+0.0626193j -0.000316498-0.0574952j 0.0227131+0.0225388j 0.1253-0.14351j 0.0815776-0.0432601j -0.0237036-0.0710177j 0.0368944+0.0463595j 0.0165269+0.0449793j 0.0366771+0.0207645j -0.044669-0.0263325j 0.0381922+0.0444572j -0.0818406-0.0552941j -0.0319042-0.0129375j -0.167397-0.0731211j 0.157509+0.0162986j -0.0658382-0.103025j -0.0231225+0.0074305j 0.00431898-0.0202914j 0.0641538-0.0121667j -0.0553658+0.0076852j 0.044394-0.0812256j 0.0641786-0.00669937j 0.0771827+0.0876651j -0.0749814+0.050756j 0.143436+0.154883j 0.167026-0.0382797j -0.0955523+0.0016659j -0.139449+0.117089j -0.0181639+0.0445832j 0.0125535+0.0239822j -0.0265907+0.0721454j 0.066699+0.0817164j 0.0137481-0.0656792j 0.0297145-0.0397648j -0.0434687+0.0506953j 0.0117806+0.00981289j -0.0134421-0.00331342j 0.00665963+0.0486684j 0.00688515-0.0279919j 0.0133118-0.00140562j 0.00700456-0.0525183j 0.0222691+0.02184j -0.0652368-0.0871492j -0.0302236-0.0375099j -0.0253371-0.0436689j 0.0204768+0.0473223j 0.00743911+0.0199367j 0.00217259-0.00562289j -0.0155458-0.0292335j -0.00718303-0.0664026j -0.0250786+0.00351619j -0.0281637-0.0195661j 0.0152968+0.0103433j 0.0170252-0.0357329j 0.0152643-0.125346j 0.0337178-0.115221j -0.00697046+0.0102956j 0.0273369-0.0646527j -0.00956931+0.0764837j -0.0131181-0.0235255j 0.0395626-0.0716133j -0.00436077-0.0213671j 0.0137055-0.0526224j 0.0626996-0.112156j -0.00460126-0.0121686j 0.0165809+0.0304153j -0.00625258+0.0818681j 0.0058368+0.000576498j -0.00894682-0.00960137j 0.0494471+0.0174305j 0.0424756+0.0694199j 0.0217357-0.023261j -0.00961601+0.0637641j 0.0304641-0.0455564j -0.0470683+0.00747496j 0.0341716+0.00320401j 0.0319551+0.0197056j -0.0442031-0.021241j 0.00262546+0.00451874j 0.0101336-0.0446438j -0.013938+0.00425841j -0.00327882+0.0196599j 0.0180751+0.0533667j -0.0166739-0.001441j -0.0215008+0.00671557j -0.0122519+0.00312945j -0.00607378-0.00778315j -0.0184124+0.0111917j -0.00240899-0.00791158j -0.0127708-0.00202101j -0.0434273-0.0235164j -0.00770959-0.00789828j -0.0197691-0.0217034j -0.00714553+0.0120017j 0.0419076+0.00658598j -0.027555-0.00576948j 0.0417301-0.000968465j 0.0203281-0.0175267j -0.0452148+0.0171844j 0.00582642-0.00896115j -0.00385086+0.00524135j -0.00881146-0.0143091j -0.024187-0.0138262j -0.00546215-0.054954j -0.0288977+0.00647987j -0.0132582-0.00632611j 0.00673362+0.00911469j 0.050643-0.0811519j -0.0300998+0.0278504j 0.0155923-0.00121596j 0.0165366+0.0246841j 0.00166488-0.00152747j -0.0293473-0.0149285j 0.0265066+0.0305092j -0.0440367+0.0172915j 0.0189048+0.028126j 0.0260512+0.0103493j -0.00351503-0.00390618j 0.0289428-0.023652j 0.00788987-0.0194938j 0.00491243-0.0167074j -0.024246-0.0149809j -0.00740305-0.0194453j 0.0358636+0.0647509j 0.0163307+0.0185351j 0.0206904-0.0205271j 0.00162412+0.00766232j -0.0134387-0.00027482j 0.128649-0.0745369j -0.0665975-0.127112j 
-0.0363098+0.0130186j -0.00350377+0.00811925j 0.0290469+0.0196832j 0.00214136+0.000235311j -0.000832243-0.0337112j -0.00163312+0.0275685j -0.0251508+0.00915474j 0.0242066+0.00380508j -0.0164322-0.0178065j 0.00554026-0.0237602j -0.0102863+0.0231412j 0.00229263+0.00674169j -0.00149251-0.00162811j 0.0189929+0.00480306j 0.0091748-0.0057591j 0.00709119-0.00253265j -0.00629065-0.0325949j 0.0368327-0.00931755j 0.0172787+0.00174482j -0.000930189-0.00197024j 0.00337346-0.00526826j -0.00323781+0.0158599j 0.006847-0.00617581j 0.00344941-0.00325815j 0.00704966-0.0100848j 0.0060842+0.0065681j -0.0081254+0.00253858j 0.0216407+0.00681088j 0.00180402-0.000433519j -0.0107939+0.00854091j 0.0160321-0.0158416j 0.0320363+0.019101j 0.0169627-0.0129893j -0.017757-0.0145808j -0.0277363+0.00509136j -0.042368+0.00274563j -0.150133+0.01427j 0.176386-0.00469226j 0.000480014-0.00916281j -0.0155534+0.00587736j 0.00442678+0.00390519j -0.0355484+0.00598422j -0.0346737+0.0130983j 0.0554773-0.0163016j -0.0497615+0.0304448j -0.0947562+0.0258078j -0.0221875+0.0094543j 0.00143843+0.00841507j -0.006337-0.00101103j 0.0163417+0.0261889j 0.0253671+0.0312492j -0.042544+0.00168949j -0.0550238-0.0606245j 0.0355025+0.141991j -0.0363355-0.0281475j 0.0766649+0.117805j 0.0106211-0.0604657j -0.0430419-0.00917752j 0.0835762-0.0442732j -0.00631685-0.0447082j 0.0289066-0.0791099j 0.0287688+0.200019j 0.0529911+0.048773j -0.0858886-0.0404209j 0.0352479-0.0712181j 0.208434+0.0729714j -0.189939+0.0524182j 0.018827-0.129009j -0.150484+0.035464j -0.206913+0.0438004j -0.209065+0.0996156j -0.0224846-0.0285029j 0.0845974+0.0703873j 0.0475452+0.0970479j 0.046323-0.00522272j 0.199911+0.156039j -0.136361+0.056435j 0.10389-0.188801j 0.0171612-0.0319614j 0.0985116-0.0526089j 0.0695889+0.130891j -0.101341+0.0556193j 0.0679259+0.221346j 0.0761486-0.0302951j -0.0515586-0.0113427j 0.0270814+0.0074396j 0.0275109-0.0933236j 0.0603956+0.0276256j -0.100595-0.0152134j 0.0735891-0.0579487j 0.0380242+0.0399353j 0.0371062-0.00569794j -0.014997+0.0141101j -0.0403964+0.0287612j 0.0121026+0.0400084j -0.0136635+0.0404785j 0.00225857-0.0400783j 0.0118243-0.00187953j 0.00951853+0.0035159j 0.0100957+0.00342957j -0.00643276-0.0188656j 0.0217254+0.0247165j -0.00831578+0.0302837j -0.0225076-0.027792j 0.00263339-0.00868204j -0.0176042-0.0154329j 0.0103229-0.0205967j 0.0107964-0.0585731j 0.00143038-0.095466j -0.023106+0.296928j -0.0185674-0.11778j -0.00405359+0.0218695j 0.0240918+0.000511159j 0.0359922+0.0439711j -0.0347121-0.00343577j -0.00586337+0.0447497j -0.000233248-0.0383458j -0.0112142-0.0229312j 0.00145316+0.029726j 0.00119971+0.0665922j 0.00186644-0.0267205j -0.0343465+0.0445522j -0.000710513-0.00196574j -0.0153754-0.00149542j 0.00932137+0.00880749j -0.0150112-0.0157774j 0.0116177+0.0039336j 0.0221729+0.0225107j -0.00649244+0.00455805j 0.00312892+0.00282429j 0.000558767+0.00101708j -0.0018696+0.00452268j -0.0249532+0.00805601j 0.00589354+0.0381567j -0.0231561+0.0281379j 0.0339753+0.0108458j 0.00948909+0.00586554j 0.00421907-0.0126706j -0.019477-0.041806j -0.00430031+0.0132402j -0.00664873-0.0049346j 0.00952406-0.00874106j -0.00477326+0.000541442j -0.0214203+0.0115562j -0.00260584-0.00532557j 0.00141479-0.00482391j -0.00502757+0.0100205j -0.00347789-0.00691931j 0.0109736-0.00474901j 0.0118571-0.00522913j -0.0107877-0.00291677j -0.00249513-0.00716084j 0.00591685+0.00426301j -0.00805781-0.0172452j 0.0033975+0.0120942j -0.00601016+0.00463095j 0.0070431+0.0204197j -0.00175924-0.0138243j 0.0088143-0.0028763j 0.00335503-0.016542j -0.00252964+0.00589826j -0.00959537-0.000965824j 0.0048012+0.00170574j -0.00702593-0.00504821j -0.00496685-0.00653496j -0.00674415+0.00604169j -0.00386465+0.0197046j 0.00488172+0.0160704j 0.0235782-0.00549722j 0.00460486+0.0167283j 0.00179566+0.0135874j -0.0241508+0.0253977j -0.0167564-0.00790452j 0.0124388+0.018482j -0.0158514-0.0171991j 0.0039061+0.0151713j 0.000165584+0.00165171j 0.00529777+0.0173636j 0.00212275+0.00901149j 0.0053241+0.00255308j 0.00538224-0.00393806j 0.00258335+0.00320845j 0.00339881-0.00146963j -0.037994+0.0278679j -0.00913382+0.00133594j 0.0139801+0.0317392j 0.0114446+0.00565632j -0.000519834+0.0201224j 0.0190827-0.00158348j 
