-0.0616994+0.115373j -0.114062-0.0593956j -0.141074+0.206442j -6.44323e-05-0.233395j -0.0239294-0.252854j 0.396741-0.0689081j -0.0936242-0.13967j -0.271356-0.196126j -0.10614+0.252066j -0.131297+0.105487j -0.115734-0.29702j -0.0898367-0.264383j -0.402296+0.0872361j 0.04154+0.057333j -0.0292146+0.0148288j -0.0430524-0.00273385j 0.0677797+0.0738569j -0.0461575+0.0782636j 0.069896-0.00712726j 0.0250666+0.0317321j 0.0680085-0.0815773j -0.0725007-0.0283121j -0.0236754-0.0901157j -0.0112468+0.0167942j 0.034513-0.023339j 0.0514296+0.00436192j -0.0262565+0.000392313j -0.00227756-0.0474732j -0.0301726+0.0281917j -0.052071-0.0197249j -0.00349797-0.0477727j 0.0311484-0.0224885j 0.00435492+0.00708763j 0.00219213-0.00163263j -0.00823966-0.0115965j -0.00702053+0.00825572j 0.00329128+0.00528157j 0.00142495+0.00140611j 0.0175512+0.0251289j 0.0252647-0.0120189j 0.00131407+0.00142715j 0.00588663+0.00888496j 0.012242-0.0187615j -0.0257519-0.000303952j -0.0300913-0.00314522j 0.00237238+0.0244936j 0.00758328+4.13243e-05j -0.0034669+0.0254681j -0.00802419-0.00872027j -0.026948+0.00697067j -0.013783+0.00990962j 0.00109778+0.0111291j 0.000692966+0.0240994j -0.00462362+0.0114122j 8.78943e-05+0.00543094j 0.0100165+0.00557335j -0.00366555+0.00599179j 0.00474233+0.00631099j 0.0107452+0.018107j 0.0137937-0.0134144j -0.00793327-0.0138326j 0.00975033+0.0061294j -0.0180833-0.00231159j 0.00657706-0.0169476j 0.000642638-0.00266211j -0.00350389-0.0013838j -0.00677643+0.0019553j -0.00338467+0.00565498j -0.0126978+0.0219387j -0.0145832-0.0144033j -0.0152615+0.0156877j -0.0346731-0.00724968j 0.0279722+0.0309892j 0.0113536-0.0425574j -0.0295051+0.018893j -0.0278394-0.0225132j 0.0225485-0.0177147j -0.00326516+0.0114113j 0.00228065-0.00337824j -0.00191823-0.00950166j -0.00240339-0.000611698j -0.00572053-0.0101343j -0.00571007-0.000372818j -0.00467311+0.00782143j -0.00389923+0.0154286j -0.00256924-0.00593931j 0.013314+0.012063j -0.00372494-0.0018206j -0.0138228-0.0038254j 0.00474295+0.0029125j 0.0194164+0.00887173j -0.0101184+0.00286885j 0.00371916+0.0165895j 0.0159182-0.0081802j 0.0063+0.00755809j 0.00731826-0.00194626j -0.00389005+0.0106135j 0.00669282-0.00386145j -0.00783185-0.00119515j -0.00867467+0.00414416j 0.0169663-0.00957667j -0.00617489-0.00675189j 0.0125832-0.00277936j 0.00869624+0.00784358j 0.00724434-0.00738017j 0.00931654+0.0054735j 0.00117985-0.000774086j -0.00443227+0.0177615j 0.000480867-0.0104587j -0.00203949-0.0121226j 0.00233293-0.0037489j -0.012748-0.0026574j -0.000185774+0.0105224j -7.71257e-05+0.00297546j 0.00489002-0.00372881j 0.00433487+0.00495129j -0.00254549-0.00893058j 0.00322384-0.00103961j -0.0173284+0.0146436j -0.00349343-0.00375451j -0.00711364+0.00786523j 0.00182867-0.0176615j 0.00847372-0.00362469j -0.0104838-0.0123459j -0.00139593+0.000194489j 0.00586827-0.00252016j -0.00371672+0.0016396j -0.00875942-0.00630681j -0.00412041+0.00197636j -0.00179229+0.00637119j 0.00685394+0.00460822j 0.00490389+0.0110743j -0.00408117+0.00828959j -0.000180056+0.00290158j 0.00150582+0.003978j -0.00556564-0.00509287j 0.0100076+0.00559791j 0.0029706-0.00423603j -0.00421201-0.000273423j 0.00151175+0.000627149j -0.00594654-0.000495034j 0.00248845-0.00240906j 0.00396741-0.00281012j 0.00555985-0.00629604j -0.00141854-0.00305839j -0.000571871-0.0032615j 0.00364471-0.0235012j -0.0204651-0.00580941j 0.00844272+0.00473926j 0.0106157-0.0135052j -0.00122056+0.00380233j 0.000309723+0.00229536j 0.0097674+0.00303376j 0.00458964+0.00530622j 0.00627797-0.00171127j 0.00163519+0.00820693j -0.00512405-0.00427495j 0.00585448-0.000916792j -0.00944924+0.0059403j 0.0069721+0.00990386j 
-0.0920325+0.0964709j -0.0852071-0.0736987j 0.0635868-0.0730471j 0.0654963+0.0490434j 0.100911-0.00100507j -0.0292103+0.0482938j -0.00234836+0.00352902j -0.00993319-0.00837924j 0.0397406+0.0236877j -0.00863495-0.0301923j -0.0344055+0.0158j -0.0218418+0.0197938j 0.0358945+0.0714628j -0.0777859+0.0810324j -0.171177-0.182547j -0.0321976-0.0553109j 0.194058-0.273542j 0.134383+0.174641j -0.0466133-0.188191j -0.142428-0.00959912j -0.0161501+0.081545j 0.235887+0.0338207j -0.161244-0.0775598j -0.129723-0.112143j -0.00411464+0.227803j 0.118031-0.00888311j -0.0252753-0.0177962j 0.292369-0.1924j -0.114254-0.205273j 0.0227241-0.10545j -0.0588013-0.205063j 0.284711-0.08013j -0.0430218-0.116469j -0.0354385-0.0592643j 0.0211343+0.0125279j -0.067186+0.0190851j -0.073957+0.0444932j 0.0244428+0.0991724j 0.0369781+0.0867779j -0.0518097-0.0230516j 0.0375424-0.0011434j 0.0132052-0.0119451j 0.0252406+0.0354177j -0.00344457+0.0022533j -0.0233086+0.0438953j 0.0341358-0.0218981j -0.0359999+0.00889397j -0.00779639+0.00461898j -0.0156035-0.0115298j -0.0139918-0.0147523j -0.0580791+0.0523013j -0.014612+0.013017j 0.02368-0.024394j 0.00522355+0.00275091j -0.0059081+0.0452498j -0.0189976+0.0231474j -0.0298514+0.0598539j 0.00858118-0.0171379j 0.0152993-0.0279046j 0.0256054-0.00262287j -0.0193435-0.00216037j 0.014088+0.0231046j 0.0407456+0.0113636j -0.0351911-0.0197648j 0.0218124+0.0459425j -0.0137635+0.0181525j -0.0280971+0.0409091j -0.0251905-0.0142003j 0.027429-0.00278268j -0.00302658-0.00164295j 0.02792+0.0338281j 0.0425993+0.0211921j 0.0189509+0.0255084j 0.012018+0.042068j -0.0302515+0.018275j 0.00871216-0.0509865j 0.0181812-0.00255289j -0.0114365-0.0258216j 0.0508379+0.0125299j 0.0333275-0.0383038j -0.0057556-0.00454296j -0.019196+0.00036292j -0.013713+0.0130024j 0.00237535-0.0529952j -0.0199358+0.0357104j 0.028439+0.00431931j -0.00916535+0.00932326j 0.00960681-0.00244323j 0.00410445-0.000199561j 0.014753+0.0185975j 0.0197778-0.000157122j -0.0093866-0.010029j 0.0340456+0.0146775j 0.00732261+0.00508839j 0.0031654-0.00667388j -0.00291325-0.00210283j 0.00450258-0.0054946j -0.016833-0.026688j -0.00181667-0.0103222j -0.0184933+0.00730505j -0.00889693+0.00143908j -0.000890447+0.0104632j 0.00249883+0.00925473j -0.0100797+0.00247995j 0.0120084+0.00752533j 0.0079589-0.00552409j -0.00927361-0.00783435j 0.0117675+0.0116473j -0.0166619-0.0144136j -0.00843659+0.00366495j -0.0134837-0.00249283j 0.00101303-0.0078473j 0.00731817+0.00467668j 0.000920834+0.0101625j 0.0134562+0.0231391j -0.0105201+0.0124766j -0.0295176-0.0121393j 0.00116437-0.0100308j -0.0267436+0.0151658j -0.0161404-0.0107435j -0.0109006-0.00694647j 0.00644333-0.0139379j 0.0234015+0.014961j 0.00450655-0.0164931j 0.00835645-0.0152635j 0.000825283-0.0148893j -0.00930245+0.0206934j 0.00261519-0.00376741j -0.019557-0.0161048j 0.0099355+0.0176835j 0.0138385-0.00314697j 0.00805905-0.00366301j 0.00233043+0.00158539j 0.00482624-0.00992857j 0.00945309-0.0136264j -0.00547914-0.0104247j -0.0146676+0.013985j 0.00343026-0.0276585j -0.00690309+0.00387182j 0.0167229-0.00197305j -0.00496009+0.0181444j 0.00649155+0.00300368j 0.00653741-0.00407078j 0.0129827-0.0103031j 0.00254287-0.0111199j 0.00137614-0.0142493j -0.00301467-0.0149353j 0.0035627+0.00587247j -0.0126378+0.0419914j 0.041848-0.00965641j -0.0255237-0.0220624j 0.00984306-0.016771j 0.00664217+0.0245908j 0.0370343+0.023886j 0.00291163-0.0260429j 0.0246294+0.0120406j -0.00538886-0.0217922j 0.0376153+0.0172596j -0.0173707+0.0345858j 0.0420502+0.0221903j 
0.0774776+0.00162017j -0.0134419+0.0775408j 0.0633763+0.0743422j -0.0357265+0.0620677j 0.0547793+0.0173945j 0.0275859+0.0550963j 0.0194633-0.0775021j -0.00479673-0.0311065j -0.0211657+0.0464716j -0.0456647-0.00686674j 0.0695138+0.00236717j -0.0394069+0.0381498j -0.0150484+0.00316124j -0.1193-0.0569225j 0.130237-0.165894j 0.0571148+0.0209027j 0.0612804-0.104269j 0.202931+0.183193j -0.139913+0.21808j 0.280244-0.0632807j 0.206289+0.0841266j 0.0955334-0.115057j 0.0525419-0.0212988j 0.225158+0.0535089j 0.125727-0.244753j 0.10331-0.30894j -0.28806-0.28163j 0.0519408+0.0108768j 0.132705-0.0885006j 0.0786294+0.186565j -0.142972-0.0212822j 0.0172276-0.0277239j 0.0884138-0.140784j 0.0908561-0.0366964j -0.0278144-0.051692j -0.10096-0.042966j -0.0631882-0.0329429j -0.00308124-0.0362531j 0.0213228-0.0366202j -0.000190268+0.0365483j -0.0069946-0.000709888j -0.0269568-0.0475187j -0.0489431+0.0155246j -0.0305495-0.0056736j -0.000173113-0.0559846j -0.0188079+0.0186337j -0.0434429+0.0418555j -0.0182173+0.00331283j 0.0163113-0.0145267j 0.0159235+0.0265926j 0.00443315+0.0177841j 0.00893653+0.0153147j -0.0298558-0.0244303j 0.0236883+0.0238848j 0.011953+0.0207725j -0.0175038-0.0181629j 0.0223855+0.0364047j -0.00237124+0.0153916j -0.00933372+0.00697459j -0.0111964-0.0149086j -0.0135375-0.0192245j 0.0254112+0.0029994j 0.0236707+0.0193358j 0.023555+0.0241932j 0.0513148-0.00569947j 0.0154944-0.0774541j 0.0186599-0.0307533j 0.0712687-0.00914187j -0.0284353-0.0132087j -0.00850932+0.00874723j -0.0360638+0.0120471j -0.00426791-0.0317499j -0.0106872+0.00221339j 0.00242095-0.00919767j -0.0100891+0.0158793j -0.0245439+0.00831883j -0.0232671-0.0200131j 0.0135228-0.034746j 0.00560219+0.0100845j 0.0307435+0.00482177j -0.00872998-0.00244363j -0.00279442+0.00485237j 0.00225065-0.0129917j 0.0129628-0.00567522j 0.00877826+0.0226555j 0.0119022+0.0323383j -0.0113902-0.0102033j 0.0189984+0.00356939j -0.0176059-0.0152543j 0.0237922-0.0140292j -0.0279925+0.0334817j -0.00951732+0.00675678j 0.00654544-0.00440537j 0.00212653-0.0138131j 0.0188388-0.00429292j -0.00178194+0.0239671j 0.00560852-0.0161237j -0.00457891-0.00725565j 0.0226792-0.0215172j -0.00961426-0.000511341j 0.00431924+0.00708725j 0.013797+0.00523243j 0.00520149-0.0187368j 0.00244954-0.0135279j 0.000768888+0.00386954j -0.0021939-0.00922438j 0.00879098+0.00480586j -0.00261487+0.00963872j 0.0094953+0.00532913j 0.00694763+0.00207881j 0.0169421+0.00983155j 0.00406906-0.00901712j -0.00807784+0.0085047j -0.00547036+0.00480375j 0.0118469+0.01496j -0.0151541-0.00336354j 0.0118875+0.0120209j 0.00548902-0.00363995j 0.01368+0.00388529j -0.0107102-0.0115232j 0.00940113+0.00186811j 0.00317736+0.00547881j -0.0135281-0.00603195j -0.0105306-0.000845241j 0.00127258-0.0174296j -0.00975477+0.0119753j -0.0101909-0.0105631j 0.00100195+0.0170687j -0.00449023-0.00496407j -0.00213962+0.00114439j 0.000855776-0.00376589j -0.00499325+0.0057319j 0.020136-0.0029756j 0.00165586+6.05139e-05j -0.00418027+0.00222447j 0.00318341+0.00180081j 0.000540764+0.000773256j -0.0177094-0.00177924j -0.00609039+0.0176355j 0.0171128+0.0025932j -0.00657567+0.00525947j 0.0048394-0.00958434j 3.66919e-05+0.00232495j -0.00184456+0.0289998j 0.0202452+0.0157126j 0.0190164+0.0065891j 0.018777-0.0129751j -0.0167818-0.0116271j -0.0140933-0.0144852j -0.010729+0.0222513j -0.000187073-0.0192495j -0.00857441+0.0158598j -0.0112209+0.0111659j -0.00226992+0.00787036j -0.000669338+0.00458307j -0.00473834-0.00100643j 0.00982177+0.017544j -0.023996+0.0109572j 0.0156526-0.000223767j -0.00341231-0.0148531j 
-0.0692626+0.0250525j -0.0134736-0.0403276j 0.041402+0.0020027j 0.0322685+0.0278135j -0.0295888+0.020764j -0.00932821-0.0253548j -0.00299166-0.0216142j 0.0068548-0.00990556j 0.00278604-0.0225176j 0.00597426+0.0118408j -0.00512831+0.0203545j -0.0236187+0.0176428j 0.0133969+0.000335863j -0.140285+0.0236394j -0.0124211-0.0851559j 0.0855593+0.0730376j -0.0262258+0.108302j -0.0876357-0.0627822j 0.0174658+0.0387679j 0.0520682-0.0417285j -0.000301241+0.0268951j -0.0817117+0.00505089j 0.0630216+0.023877j 0.0160384+0.0294316j 0.0524842-0.0454156j -0.0296385-0.000151455j 0.00829984-0.0375196j -0.0958372-0.00594789j -0.028897+0.186223j -0.0251077-0.00233815j -0.00907882+0.0928566j -0.116144+0.00396611j 0.120576+0.00811213j -0.192095-0.0478102j -0.0366536-0.024261j -0.126486-0.0584554j -0.0457863-0.0140456j -0.0418153+0.0276772j 0.138181+0.038172j -0.0928262+0.0342156j 0.0507151+0.0284586j 0.0166389-0.0701668j 0.0150231-0.0990663j -0.00470816-0.00819896j 0.028614+0.0808197j -0.0115433-0.0379828j -0.0432311+0.12715j -0.0109219-0.034887j 0.0210848-0.11706j -0.0246031+0.0306196j 0.0372047+0.0998889j -0.036059-0.0193562j 0.00289589+0.00236126j -0.0587254-0.0251956j -0.000294112+0.0305806j -0.00919009+0.0713293j -0.00635068+0.0602535j 0.0406432-0.0192577j 0.0277502+0.0269757j -0.00773176+0.0273165j -0.00204278-0.00240508j 0.0692655+0.0296698j 0.0766525+0.0110526j -0.0365985-0.0814242j 0.0444766+0.0551237j -0.0986879-0.0605505j 0.0675244+0.00332948j -0.126021-0.0554088j -0.0396566+0.0950816j 0.0532691+0.079162j -0.134083-0.0571397j 0.00638105+0.0216731j -0.0500085+0.140287j -0.129973+0.183271j 0.034855+0.180078j 0.0313955-0.0175864j 0.0760285+0.0763266j -0.0128129+0.128282j 0.0238216+0.0803052j -0.0275673+0.00832715j 0.0123711+0.0144932j 0.0121984+0.00619653j -0.129196+0.0612169j 0.0731342-0.0393991j -0.117253+0.072363j 0.0212-0.0501605j 0.0122904-0.0225915j 0.0297464+0.0454902j 0.0377065+0.0361672j -0.0126232+0.0784094j 0.0451885-0.0228175j -0.0408797+0.00700243j 0.0594685-0.00375802j 0.0290693+0.0333141j -0.0144199-0.0393047j 0.0184184+0.00818697j 0.012141+0.0154497j -0.0364293-0.0712758j 0.00941371-0.0290247j -0.00266997-0.0134419j -0.03358+0.00670859j 0.0516759+0.0343642j 0.0373402+0.0370755j -0.00991329+0.0176585j 0.0295822-0.0110355j 0.0149025+0.017344j 0.00681506+0.0155011j 0.0649455+0.00861104j 0.0121436-0.00705887j 0.0305641-0.0107893j -0.0489187+0.0111956j -0.019861+0.00276811j 0.00861087-0.0132986j 0.0123514-0.00487593j 0.032168+0.0245093j -0.0553085-0.00452197j -0.00919191-0.0097445j -0.016934+0.0217758j -0.0140693-0.00197526j -0.0578684-0.01651j -0.0156075+0.0154353j 0.0342586-0.0325344j 0.0404051+0.0136523j -0.00299532-0.0210018j 0.0498731-0.0205882j 0.00910696-0.059554j -0.0363332+0.0531927j 0.0107568-0.00877819j -0.0265435-0.0485603j -0.000245429+0.0299081j 0.0434599-0.0073841j 0.0114107-0.0045958j 0.0156597-0.011054j -0.00575385-0.0414178j 0.0267099+0.0382486j -0.0194875-0.0299428j -0.0248133+0.0338277j -0.00240106-0.0211933j -0.017456+0.0324729j -0.00836619+0.00125496j -0.0164033-0.00539864j -0.00272145+0.0150949j 0.0280525-0.0202685j 0.00795505-0.0246683j -0.00142766-0.0382171j -0.0173039-0.00200194j 0.00280033-0.0273644j -0.00409819+0.00533843j -0.0245552+0.0225524j 0.0638947-0.0435911j 0.0198401-0.080407j 0.0336872-0.0366818j -0.00102673+0.0247496j 0.127064+0.103453j -0.0101533-0.0213236j 0.00539635+0.0193275j -0.0106654-0.086513j 0.135082+0.0575263j 0.0055274+0.0697452j 0.0899585+0.012348j 
-0.0452744-0.0337505j 0.0492735-0.0488999j 0.0121133+0.0222875j -0.0134643+0.0195936j -0.0176204-0.0187957j 0.0120756-0.0119454j 0.0170819-0.0196322j 0.0128392+0.0117297j 0.0209948-0.0241668j -0.0167063+0.00166993j 0.00349445+0.0101357j 0.000605697-0.00264519j -4.73463e-05+0.00983562j -0.0243691+0.023609j 0.0381503-0.0100902j 0.00933169-0.146729j -0.0181411-0.0355796j 0.0592875+0.00301981j 0.0521275+0.02306j 0.0397913+0.0237896j 0.0586163-0.0832873j 0.0132305-0.0208772j -0.0150432+0.0648997j 0.0239591+0.021557j 0.0401227-0.00968239j -0.0327573-0.0292125j 0.0199158-0.0709327j -0.00404632+0.060854j 0.033683+0.0742337j -0.0708228-0.0371348j 0.0176764-0.0139374j 0.00914929-0.0394883j -0.044516-0.194395j 0.110747+0.112128j 0.0853372-0.0333636j 0.0424853-0.133507j -0.0311197+0.0665497j 0.0354631+0.0225216j 0.122033-0.0669941j -0.058894-0.0258715j 0.127325-0.117596j -0.0983237+0.0959173j -0.0476547+0.0153413j 0.0990435+0.0402299j -0.0535356-0.00929112j 0.0788056+0.0017696j -0.0496917-0.201753j -0.0281419-0.0671895j 0.093189-0.0102679j 0.0457922-0.0835305j -0.0415034-0.0787463j -0.0276651-0.032527j 0.00184715+0.0676812j -0.090777-0.038297j -0.00429356-0.0387167j 0.0216865+0.0373743j -0.130237+0.0733747j 0.0536415+0.0197855j 0.0685378-0.0610928j 0.00813422-0.0483105j -0.0264001+0.0496403j -0.184096+0.173612j -0.0261104-0.0478687j -0.0118072-0.0542805j 0.161222+0.0606929j -0.0705481-0.0477384j 0.0549232-0.000485262j -0.197541-0.148438j -0.157135+0.0269452j 0.0821168-0.0938394j 0.125201-0.0706693j -0.0956855+0.0132772j 0.0845166+0.00372948j 0.00905784-0.0639895j 0.0903214-0.00162403j 0.0254837+0.0331957j 0.039947+0.0337011j -0.0197392+0.025334j -0.0306447+0.0455785j 0.0673357+0.0958617j 0.0116435-0.0688349j 0.0989269-0.0600912j 0.0988717-0.041097j 0.0520014-0.0140515j -0.0182919+0.00818286j 0.0385068+0.0121214j 0.054904+0.0854474j 0.0126923-0.121307j -0.0404207+0.0913622j -0.00867495+0.0495818j -0.0288256-0.058862j -0.00235462+0.0388283j -0.00756101-0.0633596j -0.0218862+0.00138617j -0.0358332-0.012902j 0.0135208+0.0205017j -0.0147927-0.000746537j 0.051266+0.0327404j -0.0356879+0.0333319j 0.0325566+0.0246648j 0.0211244+0.00987174j -0.0529011+0.010895j -0.0415682+0.0626766j 0.0503658+0.0234586j -0.0226252-0.00299581j 0.0178853-0.00573683j -0.0265812+0.0276395j -0.032973-0.0256027j -0.0399074+0.0126495j 0.0110584-0.0269531j -0.0219473-0.0479283j -0.0280061-0.0339106j 0.00481754-0.0183625j 0.0141717+0.0239484j -0.0262506-0.0161216j 0.0444807+0.00115008j 0.0118816-0.0389028j -0.0174181+0.00814175j 0.00293425+0.0507566j 0.00984921+0.0168687j -0.0253996+0.00302015j 0.00595275+0.0125168j 0.0271787-0.00338666j 0.00170174-0.0064968j -0.0286611+0.00934496j 0.0143557-0.0568042j -0.019263-0.0147787j -0.00190636-0.0364409j 0.0207379+0.0195295j 0.0027111-0.00331237j 0.00253496+0.0215153j 0.0479196+0.00502712j -0.0311825-0.00190269j 0.0315085+0.0549783j -0.0499195-0.0348547j -0.016536-0.0143917j -0.0224719-0.0569589j 0.0267488+0.0176792j -0.0266033-0.0425151j 0.0214917-0.0205597j 0.0522795+0.00261847j -0.048759+0.0112582j 0.0126951-0.0269897j -0.0107823-0.0163476j -0.00584677-0.0534788j -0.0105816-0.0452538j -0.0299762+0.00942579j 0.0173398-0.0191424j 0.0627112-8.88786e-05j -0.0251343-0.0576925j -0.038591-0.0184196j 0.0229287-0.0633722j -0.0139288-0.0512209j 0.0797338-0.107471j 0.000586226+0.0419316j -0.0165634-0.00432069j 0.00269572-0.0125075j 0.0601333-0.0380326j -0.0618941-0.00387425j 0.00996082+0.0554129j 
0.0272422-0.0256791j 0.0205824+0.0111222j -0.0193971+0.0147663j -0.0239693+0.0357778j -0.0311394-0.0220521j -0.00442857+0.0222661j 0.00330406+0.0217405j 0.0380509-0.0305392j -0.0410217-0.0694811j 8.16697e-05+0.0207266j 0.0100802-0.03032j -0.0123918-0.00536642j -0.00720122+0.0402201j 0.0366876-0.00672387j 0.00726042+0.0332041j -0.0455427+0.00474833j -0.00838207+0.00131322j -0.00653433-0.00560829j -0.0194195+0.0013672j 0.0129532+0.022533j -0.00670409+0.00786792j 0.0107186+0.0261243j 0.00239949-0.010195j 0.0223321-0.00875276j -0.0565323+0.00477625j -0.00139555-0.00353185j 0.00387273+0.0281357j -0.00985332+0.0245572j 0.0255772-0.029532j -0.0276863+0.0560164j -0.019525-0.016062j 0.0286981+0.00681846j -0.0718353+0.0169584j 0.026698-0.00578313j 0.0480773-0.0731417j -0.00112766+0.00797985j 0.128474+0.16815j -0.195408-0.0839947j 0.161128+0.0333523j -0.251443+0.0790723j 0.00596664+0.0179185j -0.201961-0.100107j -0.00831974+0.0480911j -0.110104+0.187802j -0.0511741+0.203219j 0.0691771+0.162059j -0.0362877-0.152531j -0.0389408-0.0859554j -0.187185-0.224127j -0.0402753+0.10005j 0.123697+0.0978757j -0.00655779+0.0201275j 0.0571357-0.0619129j 0.0924088-0.111848j -0.0345759+0.0554496j -0.0194167-0.00381344j -0.0308561-0.00179368j 0.123738-0.194427j -0.0716661+0.0457941j 0.110153-0.03863j -0.0250061+0.0393086j 0.0740467-0.148593j 0.0521709+0.0289192j 0.0108672+0.0470762j -0.10699+0.00973373j 0.0409173+0.0123607j -0.137593-0.0398386j 0.0330663-0.0162374j -0.159457+0.0389671j 0.0918208-0.258057j -0.109442-0.0814025j 0.103559-0.0589027j -0.00402482+0.0435129j 0.0447184+0.0246123j -0.0825484+0.025883j -0.0170611-0.0267142j -0.0503404-0.0468742j 0.0231726-0.0834029j -0.0452265+0.00849894j 0.0654518+0.0472586j 0.0329334+0.0253432j -0.075456+0.0147115j 0.0741622-0.0192731j -0.0145527-0.00662931j -0.0260757-0.00341728j -0.0196046+0.0219311j -0.00088372+0.0415821j -0.0779693+0.0681298j -0.00268614+0.0646252j -0.0494505+0.0265203j 0.0276757+0.0740086j 0.0242008+0.0142768j 0.0122089+0.0662235j 0.0413831+0.0689361j 0.0558519+0.0106978j 0.0143026+0.00604563j -0.00166985+0.0113918j 0.0310838+0.0429319j -0.0227406+0.0119655j 0.0560068+0.0298442j -0.0470152+0.000128234j -0.0070573-0.0119902j 0.00105347-0.0166029j 0.0232356-0.0190435j 0.0366371-0.00830059j 0.0163018+0.0136297j 0.0122819-0.0227886j -0.0189416+0.013508j 0.010508-0.0158721j 0.00876433-0.00416301j -0.0346671+0.00344944j -0.0308555+0.0298192j -0.0156244+0.0169159j 0.0135794+0.00133924j 0.020953-0.000377945j 0.00175766-0.00788967j 0.0137036+0.00154916j -0.0110671-0.0387349j 0.00298157+0.0314281j -0.0175152-0.0116212j -0.0131678+0.0241563j -0.0130758+0.0103267j 0.0184167+0.0116619j -0.0224445+0.0018938j -0.00661308+0.00653868j -0.00488145+0.0137213j -0.00604648-0.0284617j -0.0100285-0.0392292j -0.0173711-0.0164281j 0.021281+0.0139253j -0.0113016-0.00563262j 0.00470326-0.0166104j -0.00643538+0.0160446j -0.0255807-0.00653627j -0.0030073+0.0229724j 0.00630827+0.00788262j 0.00690058+0.00532055j 0.00203073+0.00801825j 0.00783661+0.00512925j 0.0162588-0.016617j -0.00536061+0.0256127j 0.0143065-0.000403811j -0.0206984+0.00806672j -0.00396273-0.0268655j 0.000754333+0.0220744j -0.0119391+0.0140901j 0.00852542-0.00187339j 0.0128153-0.00853963j 0.0149471+0.035064j -0.0320707-0.00523793j 0.00354565-0.0380957j -0.00355054-0.00985298j -0.0323874-0.0278226j -0.00934943+0.000371981j 0.0383146-0.000895092j 0.00623302+0.0349335j 0.00557647+0.00696495j -0.0102795+0.0166355j 0.00051376-0.00537365j -0.00874343+0.00160419j 
