0.00138143+0.0296071j -0.0322659+0.0114979j -0.0972194+0.0605628j -0.103168-0.135541j 0.189149+0.104419j -0.176983+0.0747423j -0.0763065+0.0102212j 0.0772704-0.0856993j -0.135868+0.303611j 0.349832+0.211171j 0.0878183+0.120479j -0.0159894-0.0379604j 0.0623779+0.0980624j -0.141725-0.209155j -0.0525514+0.188276j -0.117256+0.130402j 0.053187-0.0382301j -0.0376835-0.0639163j 0.175655-0.200225j -0.129397-0.0757446j -0.0753475+0.0318425j -0.0381445-0.103564j 0.287771-0.0794099j -0.0850681+0.283719j 0.0995048+0.0779529j 0.109797-0.0968364j -0.0984487-0.0804756j 0.0983204-0.079933j 0.0114151+0.112433j 0.052427+0.0643785j -0.0159622-0.0290978j -0.0550112-0.0336118j -0.0213312+0.0404121j 0.0707259-0.0181514j 0.0652934+0.0157506j 0.0274551+0.035872j 0.0196595-0.0325013j -0.00194517-0.0266594j 0.0430159-0.0140442j -0.00112011-0.0135393j 0.0110124-0.0187445j -0.0299504-0.0146947j -0.00807007-0.00766444j 0.00157033-0.00805378j 0.0139824+0.0463735j -0.0117011-0.0454966j -0.00471233-0.0218258j 0.00419301-0.0285129j -0.0258462+0.00031866j -0.0167068-0.0117416j -0.0126725-0.0185425j -0.0103906+0.00216258j -0.0267301-0.00848042j -0.00253496+0.0227638j -0.00187645-0.0276959j 0.0194422+0.0190559j -0.0101223-0.0217712j -0.0262624-0.0207302j 0.0198972-0.0418018j 0.0428086+0.00302524j 0.00915536-0.00337799j 0.00410008+0.0149679j 0.00422683+0.00625177j 0.0171531-0.0271621j -0.00578877-0.00212667j 0.0234599-0.0284325j 0.00577707+0.043203j -0.00909645-0.0475437j -0.0130152-0.00915062j -0.0371524+0.00164553j -0.0263141+0.00140252j 0.0103048+0.011145j -0.0374109-0.0305294j -0.00645349-0.0113905j -0.0157073-0.0121333j -0.00177295+0.0194776j 0.0107364-0.00814505j 0.0130636-0.0170921j 0.0266909-0.0196891j -0.024771+0.00734389j 0.00587699+0.0144867j 0.00147995-0.0079311j 0.00692376+0.0169017j 0.0250742+0.00426415j -0.00960084-0.00105753j -0.0126371-0.00351072j -0.00188747+0.0254169j 0.00731705+0.00457381j -0.00155873-0.00484313j -0.00458858-0.0107836j -0.00417214-0.0019609j -0.00476428-0.000697946j 0.0169736+0.0098026j -0.00519545-0.0118939j -0.00873892+0.0125612j -0.0114368+0.00303808j 0.00141822+0.0116358j 0.00455903-0.0248639j -0.0192905-0.00432701j -0.00183549+0.0149355j 0.0138881+0.00256398j -0.001139-0.00805118j -0.00804198+0.00984437j 0.0141456-0.00548175j 0.0150486+0.000446147j 0.0177823-0.00347315j 0.00965749+0.00178713j 0.0042472+0.00219741j 0.000528476-0.00628759j -0.0124676-0.00680521j -0.0214425-0.00581426j -0.00425475+0.000769838j -0.0151467-0.0155548j 0.00774953-0.000928711j 0.0051149-0.0212927j -0.00570062-0.00453343j 0.0100189+0.0192107j 0.0101817+0.00747789j -0.000613789+0.0143332j 0.00680691-0.000444938j 0.0025633+0.00105203j 0.00368946-0.00507327j 0.0021622+0.0142004j 0.00491368+0.00124008j 0.0168877+0.0242077j 0.00851211+0.00624103j -0.0178448+0.014646j 0.0141629-0.0136199j 0.00943423-0.00062578j -0.0190873-0.0227928j 0.00279607+0.00322632j 0.0044048+0.0023388j -0.00184707+0.00257642j 0.0117671+0.0173221j 0.000408812-0.011617j 0.0148033+0.00316296j 
-0.0475305+0.0658365j -0.0620316-0.0301041j -0.116779-0.0171008j -0.0127371-0.118086j 0.159351-0.254232j -0.0296815+0.182327j 0.119776-0.06777j -0.284108-0.00390412j -0.1287-0.232058j 0.123714+0.0726282j -0.190696+0.0502383j -0.0198982-0.107249j -0.0742069+0.00956296j 0.124443-0.124985j 0.190731+0.0294828j 0.153049-0.108432j -0.070931+0.142001j 0.119602+0.172633j -0.00623439+0.132876j 0.0103853+0.193938j 0.255161+0.0404004j 0.200453+0.136973j -0.0791542-0.0658585j 0.0118259+0.240346j 0.0230141+0.254392j 0.235591-0.0281159j -0.0700642+0.0357584j -0.0678835-0.00792024j 0.0163128-0.00575816j 0.0703769-0.0224749j 0.0330995-0.0865131j 0.0423413+0.0324642j -0.0193746-0.0207866j 0.0101898+0.0341683j 0.000445511+0.000415303j 0.0460185-0.00361946j -0.00807292+0.0260085j 0.02688+0.0211769j 0.0488646-0.0387746j 0.0105552+0.024434j 0.0900412-0.0104843j -0.00602722-0.0868541j 0.00986921-0.029481j 0.025561+0.00328361j -0.0219435-0.0135493j 0.00243427-0.0267327j 0.0333344+0.0221811j -0.0224301+0.0190745j 0.0208794-0.0155058j -0.0188568-0.00496578j -0.0263906+0.00517413j -0.0338279+0.0125251j -0.00579092-0.0142176j 0.00294642-0.020784j -0.00616056-0.0181025j 0.04187+0.0072533j -0.00995359-0.0020882j -0.0125698-0.0354374j 0.0367704-0.0313266j 0.0180686+0.0182138j 0.0336445-0.00164176j -0.000801604-0.00731798j 0.0129553-0.0055663j -0.0218999-0.0150559j 0.0121459+0.0190956j -0.00523486-0.0106662j 0.0214935-0.0223509j 0.0100563-0.0312932j 0.0121194-0.00530974j -0.0209214+0.00774938j -0.00424371-0.00353346j 0.0131901-0.031118j -0.00140258+0.00462504j -0.00627013+0.00597232j 0.0213556-0.0117847j 0.0216768+0.0207276j 0.0147201+0.0161168j -0.00765444+0.00473557j -0.00856248+0.0129947j -0.0062824-0.00885243j 0.00936788-0.00460135j -0.00590729+0.00858044j 0.0221564+0.0101219j 0.00305449-0.00839581j -0.00918717-0.00104685j 0.0122262+0.00442246j -0.00419105+0.00719165j -0.000628508-0.0214653j 0.0166085-0.0028995j -0.00323083+0.000222939j -0.00988888-0.00380683j -0.00653417+0.00543789j 0.0136689+0.0143251j 0.00880101+0.0123714j 0.00908153-0.0109058j -0.0222728-0.00782007j 0.0134339+0.00139479j -0.000633224+0.0126155j -0.00424053-0.00773956j -0.00644947+0.0213778j -0.0107868+0.0116226j 0.0159202+0.00542014j 0.00614989+0.00245752j -0.00151217-0.0117857j 0.0175762-0.00750186j -0.00557242-0.0137554j 0.0103391-0.00214447j 0.00406074+0.019875j -0.00361424-0.0147132j 0.00949827-0.0141092j -0.0280911-0.0069424j -0.00531784+0.000862142j 0.0207614+0.0149498j 0.00627277-0.0107564j -0.0194762+0.00877749j -0.00997311+0.00444435j 0.031377-0.0143001j 0.00129983-0.00438158j 0.013218-0.015016j 0.014454-0.0048513j -0.00462339-0.00495735j 0.0119221-0.0121064j -0.000973066-0.00929009j 0.00529171-0.00474505j 0.0185787-0.00198637j 0.00739812+0.00749j 0.00579024+0.0151184j 0.00224237-0.016924j 0.0121346-0.0118662j -0.0372733-0.00325129j 0.0060424+0.0071273j 0.0130017-0.00243095j -0.000941387+0.00759082j 0.0271184+0.0066j 0.0119069-0.00794595j 0.0138208+0.0124878j 
-0.0640652+0.00142429j 0.00857656-0.0556874j -0.0416913+0.157537j -0.190519-0.0387378j -0.180673-0.100558j -0.106815-0.0242094j 0.0763542+0.0512973j -0.00088173+0.0439771j 0.0208674-0.179576j 0.0519613+0.0993368j 0.0796749-0.0357278j 0.214162+0.111971j -0.17009+0.0985277j -0.0198152+0.00927233j -0.254114-0.177976j -0.00305881+0.216999j -0.13232-0.186895j 0.217827-0.441441j -0.0810848+0.0492667j -0.338016-0.00610137j -0.07914+0.204067j 0.0227031+0.0572357j -0.19717-0.0479378j 0.0512089+0.0270019j 0.0669143+0.105793j 0.101179-0.0969582j 0.0192243+0.0619956j -0.0143813+0.0813751j -0.0450345-0.0177458j 0.0083819-0.0328278j -0.052334-0.029749j -0.0402618-0.0161669j -0.00584243-0.032326j -0.0144567-0.0484441j -0.0208464+0.0209818j 0.00297531+0.0242998j 0.00584682+0.012796j 0.0121188+0.0218536j 0.0111848+0.00297822j -0.0098394+0.0163188j 0.0322907+0.076355j 0.0903035-0.032397j 0.0134505-0.000478314j -0.0193605+0.0428817j 0.0140307+0.0380641j 0.022997+0.011946j -0.00158172+0.0185075j 0.0507686+0.00981182j 0.0127915+0.00604135j -0.0247821-0.00939729j 0.000908458-0.0068071j -0.0126843+0.0512686j -0.0296134-0.00695422j -0.0106945-0.00841647j -0.000756678+0.00331444j 0.0208158-0.00857262j 0.00577682-0.00241929j -0.0238866-0.00808446j -0.00651309-0.0468954j 0.0232107-0.00198803j 0.0201439-0.021752j -0.0043872-0.00296723j 0.00912967-0.0154672j -0.0266348+0.011665j 0.0181672+0.00508136j -0.00832024+0.00682924j -0.0303416-0.0351476j -0.00015219-0.0190873j 0.0010937-0.00759151j -0.000257252+0.00753433j -0.00570689-0.010966j 0.00825855-0.00599174j 0.000432688-0.00634804j 0.0139741-0.00801389j -0.0241107+0.0195026j -0.00894471+0.000359138j 0.00912202+0.0114939j 0.00384945-0.0193463j 0.00522076+0.0093325j 0.0139875-0.00321631j -0.00403037-0.00518272j -0.0163589-0.0219019j 0.00765755+0.00698287j -0.0101425+0.00308547j 0.0073541+0.0149318j -0.0168585-0.0103751j -0.0194497-0.0117701j 0.0173896+0.0128324j 0.00516212+0.00720329j -0.0055624+0.00387656j 0.00333168+0.0188869j -0.00519497-0.0143767j 0.00146852+0.00202847j -0.00190598+0.0125121j 0.0129061-0.0246395j -0.00627259+0.00236758j -0.00616935-0.0126152j -0.009952+0.000647887j -0.00713251-0.00826125j 0.00262518-0.00715776j -0.0161549+0.00953054j 0.00226694+2.20729e-05j -0.00774135+0.00469372j 0.0122669+0.00763208j -0.00334615-0.00911048j 0.0155602-0.0182605j -0.00170568+0.0174334j -0.00376425+0.00181304j -0.0176444+0.0101261j -0.00623145+0.0112072j 0.00473288+0.00583279j 0.011159+0.0156535j 0.00428791+0.00275571j 0.00119296-0.00908162j -0.0014679-0.000461671j -0.00248186-0.000655299j -0.0143087-0.0221707j 0.0114159+0.0113923j -0.0127999+0.00359091j 0.00290296+0.0033578j -0.00437557+0.0042809j -0.00879257-0.0230503j -0.0169009-0.00754137j 0.000928822-0.000839871j 0.0164201-0.010235j 0.00382175-0.00823858j 0.00935382+0.00564068j -0.000554782-0.0077271j 0.00196883-0.0167391j -0.00950882+0.0155956j -0.00174928+0.00653598j 0.0097993+0.000529812j -0.00246564+0.00950756j 0.0176818-0.00146832j 0.00892395+0.000374947j 0.00258524+0.00746392j 
-0.0395655+0.0272103j -0.0355553-0.0111036j -0.0785166-0.00921887j -0.00782054-0.0513329j 0.0153834+0.0749482j 0.0128524-0.02996j -0.0184103+0.0463887j -0.0151688-0.0423144j 0.0323177+0.00795672j -0.113655-0.00774407j 0.0722771+0.0323279j 0.0058365-0.0255333j -0.0296887-0.0118538j 0.00641068+0.082304j -0.0330683+0.0104791j -0.0146201+0.00683653j 0.0193864-0.00165187j -0.0290527+0.0146297j -0.0335882+0.013478j 0.023227-0.0229267j 0.0123117+6.85292e-05j 0.00679507+0.0185996j -0.0353932+0.0622714j 0.043733-0.0430722j 0.0549325-0.106559j -0.0526882+0.00451326j 0.162182+0.100518j -0.0582373-0.0699605j 0.070091+0.00485897j -0.177513-0.173259j 0.0862293-0.155435j -0.0698068+0.00285237j -0.0579661-0.00830909j 0.150223-0.118271j 0.118042+0.0392197j 0.0660622-0.150466j 0.0785482+0.123796j 0.0119219-0.102275j -0.0055614+0.0579919j -0.102229+0.0992851j 0.00351342-0.0318217j -0.000719388+0.0112774j -0.0310631-0.0867841j 0.0511647-0.0320552j 0.0154212+0.0800862j -0.0774449-0.116053j 0.0638774+0.0396423j -0.0348782-0.00921395j 0.016878-0.0354402j -0.0326023-0.0692103j -0.0858428-0.0370033j -0.0940446-0.0110744j -0.0339255+0.0424953j 0.147225+0.0246696j 0.124485+0.0745216j 0.00323952+0.122884j -0.0126297-0.2873j -0.0255504-0.0399812j -0.0638694+0.0135811j -0.00233165+0.031245j 0.0323539-0.0146263j -0.0102229-0.0259883j 0.0868086-0.0817156j -0.0911276-0.0383912j 0.129982+0.0383798j 0.106048-0.000335585j 0.0433961+0.0139778j 0.0220075-0.0088497j 0.0102974+0.0031397j -0.0578354-0.0375974j -0.00492358+0.0473657j 0.0177806-0.0239026j 0.0164861-0.0645087j 0.00020861-0.0715691j -0.0397251-0.0606648j 0.0212325+0.0772689j 0.0620985-0.00710185j -0.0349137-0.0520264j -0.000901921+0.00956872j 0.00056811-0.0232666j 0.0292433-0.00715285j -0.0380514-0.0386096j -0.0198327+0.0128765j -0.0225277-0.0400956j -0.0194412-0.00369624j 0.0269026+0.0190563j -0.0329316+0.0349779j -0.012396-0.0259311j -0.0197989-0.00908221j -0.0282338-0.0382535j -0.0221017-0.00396071j -0.0330662-0.0167192j -0.00220967+0.032929j 0.0218781-0.00666753j -0.0376251+0.0110308j -0.0689318+0.0116571j 0.0345748-0.00500847j 0.00278831+0.0137482j -0.0304267-0.0354878j -0.0208155+0.015155j 0.034219+0.00349379j -0.0181079+0.0331618j -0.0675043-0.00852933j 0.0254562-0.015876j 0.0493396-0.0212329j 0.0300549-0.0511352j 0.0116222-0.019734j 0.00966372+0.0472829j 0.0202663-0.0430339j 0.0176079+0.00627539j -0.0573747-0.0361877j 0.0154759-0.018643j -0.0149369-0.040063j -0.0200324-0.0434573j -0.0121149-0.0207655j -0.0547938-0.00826064j 0.0106591+0.0306395j -0.00546775-0.0103754j -0.00726978+0.000813942j 0.00878569-0.0209267j -0.0279226+0.00550006j 0.00862049-0.0328985j -0.0167363-0.00377207j 0.0142521-0.0173275j 0.0158458+0.0155486j -0.0123101+0.056981j -0.0276279+0.031633j 0.0670049-0.0604599j 0.0512063-0.0270973j -0.157301-0.0989868j 0.00274795+0.0142352j 0.0223435+0.0223435j 0.0248035+0.03345j 0.116567+0.0434175j -0.00642249-0.0367j 0.0607883+0.00696046j 
-0.0487708-0.00337829j 0.0174921-0.0307658j -0.0596248-0.0100088j 0.0237018-0.0295648j 0.0573849+0.0124048j -0.00211892-0.048192j -0.0352296-0.0142682j 0.00633552+0.0296072j 0.0322356+0.0331398j 0.0266945+0.00700792j -0.00611908-0.0115208j 0.0092542+0.00203867j 0.0412632-0.0676339j -0.0365876-0.0158112j 0.0428229+0.0306377j -0.0272959+0.00877876j 0.0161134+0.00581885j -0.0011156-0.0520884j -0.0193425-0.0515865j 0.0243333+0.0187124j 0.0258621-0.0112309j -0.0357094+0.00117592j 0.00270231+0.0410985j -0.0196004-0.0591989j 0.00225337-0.056619j -0.00812281-0.0399734j 0.124408-0.142483j -0.0122804-0.0517654j 0.0702208+0.0803368j 0.0111581-0.0041752j -0.164049+0.0131406j 0.0266775-0.0379964j -0.271447-0.0196783j -0.103907+0.155412j 0.0542393-0.093872j -0.08479+0.112792j -0.0285674+0.140753j 0.00386067+0.0223211j -0.113501-0.184864j -0.027271-0.0738201j -0.0102893+0.0356196j -0.0155497+0.0473817j 0.0756711-0.010621j 0.0176402+0.0424059j -0.076499-0.0769372j 0.291621-0.0903958j 0.0284431+0.147217j 0.00265902+0.113367j -0.0411355+0.0138326j -0.0813463-0.0716813j -0.198395-0.0295508j -0.140859+0.0300681j -0.0349072+0.00381378j 0.182349+0.0138134j -0.118936+0.141669j 0.0191623-0.0808774j -0.0740935+0.0717713j 0.0491929+0.017105j -0.020182+0.0637362j 0.051717+0.0321282j 0.0119077-0.0609836j -0.0448145+0.0539133j 0.0609944-0.0557564j -0.0381446+0.0179211j 0.0100283-0.0234942j 0.0443481-0.0285572j 0.0294038-0.0191036j -0.00318738-0.00460886j 0.0188831+0.0200009j -0.0597544+0.032173j 0.0272306-0.133061j 0.0888623-0.079282j 0.0617665-0.0243148j 0.0404799+0.00343377j -0.0123941+0.078576j -0.00382987-0.0836546j 0.00174094+0.00478469j 0.0331889+0.0277689j -0.0458303-0.0361845j -0.0277759-0.011534j 0.0332513-0.0185878j -0.0312486-0.0226764j 0.0564716-0.00415067j -0.0309083-0.00499136j 0.0115338+0.0213712j 0.0358825+0.0154295j -0.0397046+0.00142658j -0.0138447+0.024048j -0.0173725+0.0170258j 0.00436642+0.0144683j 0.0378594-0.0258299j 0.0151485-0.0384542j 0.0212221-0.000456578j -0.00467437+0.0216457j 0.0237764-0.0546839j 0.00307038-0.0351448j 0.0461158+0.0178281j -0.0167239+0.00295838j 0.0572389-0.0446883j 0.041525+0.0159279j -0.0545656+0.00976568j -0.00343265+0.00337254j 0.0314644-0.0820594j 0.0231602-0.0314669j -0.0186634-0.00662769j -0.0168855+0.00686679j 0.0286257+0.0390067j -0.0173259+0.0415308j -0.00933996+0.0332514j -0.00430476-0.00527442j 0.0130813+0.03868j 0.0141347+0.037888j 0.0337439+0.0540096j 0.0672804+0.000159074j -0.00759856+0.0133222j -0.0400326-0.00641557j 0.0122169-0.00335388j -0.00563624-0.0052661j 0.0397433-0.00755902j 0.0223015+0.0363798j -0.0511883+0.00838597j -0.030474-0.00130685j -0.0233996-0.0589235j -0.0102456-0.00326076j 0.00517805-0.0346451j 0.0477112+0.00873529j 0.0661406-0.00184669j -0.021009-0.0503592j 0.0031738-0.0770075j -0.0810302+0.140588j -0.0105718-0.0140106j 0.00582627+0.00204961j -0.0234053-0.00632321j 0.0480097-0.0457574j 0.0430354+0.000639143j 0.0132969+0.0297008j 
-0.0543238+0.00822736j 0.00292337-0.0383645j -0.0487149+0.0194179j 0.00633365-0.00899643j 0.086645-0.0512243j 0.0118419+0.0137883j 0.0109599-0.00576258j -0.0336689+0.000916765j 0.0487961-0.0220645j -0.0182778-0.0281109j 0.00698669+0.0215501j -0.0425131+0.0627268j 0.0339479+0.0317803j 0.0119097+0.0228349j -0.0280687-0.0361469j -0.0288814-0.0746117j -0.0233652+0.00726935j -0.0404383-0.0090579j 0.0436126+0.00699451j -0.0101809-0.0206856j 0.0227217+0.00528765j -0.017477+0.0108769j 0.0260569-0.00360936j 0.0147703+0.00570115j 0.0436011-0.0447979j -0.00730364-0.0589532j 0.111695-0.1986j 0.0382597+0.0878642j -0.0658758+0.029655j -0.0812399-0.0259205j 0.0535108+0.0440384j 0.0155232+0.197332j 0.0606359+0.104778j 0.0211557-0.0290347j 0.0722097+0.230197j 0.236312-0.0313887j -0.126846-0.115936j 0.107363+0.0581515j 0.167738+0.0883141j 0.0935278-0.26082j -0.0938852-0.00705123j -0.0113167-0.0423485j -0.0453572+0.0345218j -0.123847+0.232786j 0.0523217-0.163871j -0.0314671-0.058987j -0.183936-0.172834j 0.0148392+0.233569j 0.157838+0.237747j 0.125967+0.0959509j -0.0637506+0.073678j -0.0552117+0.0972768j -0.0668785-0.0769854j -0.0291706-0.00775704j 0.0245168+0.0847805j -0.140848-0.0116242j -0.0403647-0.119864j -0.0480025+0.0714861j 0.0229502+0.0324343j -0.0114124+0.0744009j 0.00986319-0.0144111j -0.0919303+0.118921j 0.081584+0.0188843j 0.0059737+0.0466711j 0.00719953-0.0365669j 0.0146203-0.0674654j 0.0330492-0.0410559j 0.0368551-0.00059718j -0.0651292-0.0350103j 0.0078284+0.0230757j -0.000444351-0.0657844j -0.00788354-0.00614197j -0.0358358+0.0055014j 3.03728e-05+0.0284152j 0.00830631-0.0130076j -0.0178345+0.0286099j 0.0297242-0.050966j -0.0142074-0.0651691j 0.0270267+0.0450918j 0.0511529+0.0411894j -0.0289767-0.00331152j 0.0409147+0.0286209j -0.0315136-0.0375292j 0.0311517-0.00354908j -0.000784722+0.0355827j -0.0345947+0.0205115j -0.0219955-0.0128388j 0.0226962+0.0412293j -0.00668089-0.00897396j -0.00887799+0.0426487j -0.0465147-0.00561287j -0.00923639-0.0148029j -0.00409676+0.035159j 0.0322595+0.0131513j -0.0268951-0.0156836j -0.00881184+0.0307101j -0.0237961+0.00598988j -0.0152735+0.0018065j -0.0130024+0.0061953j 0.0195341+0.0143296j 0.010254-0.017426j -0.00274543+0.00724943j 0.0169152+0.0113174j 0.0183707+0.00211597j 0.0278731-0.0256797j 0.0272666-0.0108807j -0.0351508+0.0116703j -0.0177442+0.00744398j 0.0420838+0.00856108j -0.00314648-0.00544743j 0.00762404+0.0107938j -0.00497337+0.0149427j -0.00317036+0.0217864j 0.00749728+0.0170028j -0.0152409-0.0265285j 0.0395297-0.00644926j -0.0130135-0.020491j 0.0200504-0.00772663j -0.00395558-0.0350834j 0.00212157+0.0124436j 0.0204369+0.0328655j 0.0209276+0.00134763j -0.0661301-0.0117253j 0.0262289-0.0102091j -0.0266073+0.00625002j 0.0188478+0.0152406j 0.000684984-0.0168096j -0.00499925-0.0234873j -0.0212777-0.0141376j -0.0188516+0.0272949j 0.000379763-0.00349833j -0.00101428-0.00223109j -0.0119623+0.0365069j 0.0483187+0.0050833j 0.00727494+0.00141617j 0.00639353+0.00424187j 
0.0175303+0.0127554j -0.0176781+0.0137272j -0.0293631-0.00147022j -0.0216459-0.0346848j 0.0216809+0.0274581j 0.0598931+0.0613453j 0.0458549-0.0549852j 0.0366698-0.0828046j 0.0529859+0.0105514j 0.0179414-0.0206084j -0.0210967-0.0576985j 0.0505658+0.0129387j -0.0211127-0.0399936j 0.0292897-0.0191293j -0.0298093+0.02183j 0.0190426-0.000956539j 0.0394923+0.0292744j 0.0210914-0.0272257j 0.0549341+0.0238501j 0.0165473-0.0485841j 0.022186-0.0288061j -0.0311186+0.0263515j -0.0115286-0.00909957j -0.0122476-0.00507327j -0.015262-0.0265157j -0.048074+0.0335198j 0.0743502+0.0825119j 0.0845919+0.197584j -0.142514+0.211836j 0.176568-0.0353403j -0.0922785-0.139946j 0.120251-0.124218j -0.0349191+0.136861j 0.111928+0.0239822j -0.0614252-0.0618402j 0.0388476-0.10026j -0.0870789-0.0314946j -0.138517+0.0453557j -0.141214-0.0294926j -0.0299835+0.0839879j 0.0700686+0.00897834j 0.0474021+0.0410702j -0.189633-0.0248117j -0.0407256-0.0490815j -0.0684203-0.0110528j -0.124577+0.0336952j -0.0545632+0.266326j -0.101402-0.00560402j 0.159466+0.218862j -0.077074+0.271581j -0.289-0.0523231j 0.108777+0.00712559j -0.104037-0.0461907j -0.117732+0.0386375j 0.089901-0.0794608j 0.041223+0.124473j -0.0573192+0.0457819j 0.112193+0.00929444j -0.0432575+0.0426692j 0.0854486+0.0323461j 0.00191434-0.198066j -0.185828-0.027723j 0.0385871+0.0881197j 0.0567254-0.102694j 0.0157646-0.0456855j -0.0482296+0.0890183j 0.0296515+0.00211615j -0.0424098+0.0267018j 0.0655865+0.032225j -0.000371564+0.0346319j 0.00276879-0.0359562j 0.004882+0.00673632j -0.00227766-0.00902115j -2.67557e-05-0.00803111j 0.00810533-0.017987j -0.0243222+0.0528878j -0.0154325-0.0192952j 0.0339101-0.0087373j -0.0115625-0.0152094j 0.0196325-0.00212818j -0.0636423-0.0177186j -0.001895+0.0111397j -0.00136824-0.0119417j 0.0148933+0.0135877j -0.0239757+0.0141949j -0.00496748+0.000379611j 0.0134077-0.00179249j -0.00511905-0.0122287j -0.0134289+0.0310218j 0.0133423-0.0018084j 0.0287273+0.00578278j -0.0250494+0.0137088j 0.00258073+0.0181706j 0.00500796-0.0194796j 0.0157555-0.00570203j -0.0156792+0.0321039j 0.0295048-0.0204323j 0.0146611+0.024965j 0.0201513+0.0195218j -0.00629008+0.0136573j 0.00204153-0.0139374j -0.0120846-0.00594977j 0.0146118-0.0064067j 0.00449662-0.0081771j 0.00795162+0.0381246j 0.0061763+0.0102199j 0.0161946+0.000724588j -0.0140119-0.00374582j -0.0100905-0.0175252j 0.00650572-0.00180133j 0.00666073-0.0151753j -0.0247652+0.0130634j 0.00781057+0.0151238j -0.0247649-0.0288901j -0.0123192+0.0158759j 0.00298607-0.0494123j 0.013407+0.00405282j 0.0394971-0.00675746j 0.00987549+0.0215176j -0.0200192-0.00309427j -0.000724185+0.0084949j -0.0140872+0.0237552j -0.012631+0.0134969j -0.00766746-0.00546126j -0.0110941+0.00899183j 0.00428779+0.00777669j -0.00571747+0.0158726j -0.0257909+0.0287736j 0.0305301+0.032123j 0.0010756+0.00641305j 0.000341839+0.0037215j 0.00258597-0.0007941j -0.00191018+0.00515362j 7.42392e-05+0.000779j 0.00164637+0.0011605j -0.00332678+0.00247653j 
-0.00478313-0.0358696j 0.0508458-0.00100596j -0.0554606+0.0510794j -0.00244909-0.076471j -0.0284416-0.0783504j 0.00663861-0.0077041j -0.0440438+0.00359845j 0.0530055+0.0108015j -0.0371093+0.0187142j -0.0336171+0.011709j 0.052451-0.0359858j -0.0185437-0.0679334j -0.0136132-0.0420218j -0.0141094-0.00661273j -0.0630057-0.00497269j 0.0410573-0.0404231j -0.0254206-0.0382087j -0.0292893+0.00315447j 0.012788-0.00534754j -0.0198105+0.0392705j 0.0448508+0.0165494j 0.00418195+0.0423766j -0.0162992+0.0175665j -0.0142714-0.017922j -0.0187484-0.0710349j -0.0865768-0.033671j -0.148199-0.115863j -0.00210978-0.0466269j -0.0107096+0.00342826j -0.00309581-0.0529988j 0.075447-0.138883j 0.115222+0.015661j -0.000976746-0.0612409j 0.168644-0.0856279j -0.213093-0.12191j -0.0902696+0.266362j -0.0250474+0.0449257j -0.106836+0.113028j 0.287241+0.000736045j -0.28309+0.199153j 0.122716-0.120252j -0.149602-0.00417926j -0.0569248+0.0224931j -0.221888-0.190449j 0.0276277-0.039773j -0.0197726+0.0465661j -0.0121284-0.0415374j 0.130881+0.21158j -0.0954897+0.0549384j 0.228318+0.00996215j -0.0968667-0.133533j 0.144839-0.10943j 0.0619364+0.117909j 0.109711-0.00421978j -0.00846003+0.0606103j -0.0584222-0.0450966j -0.000943692-0.0710537j -0.0316837-0.0130238j 0.0588212+0.0296792j 0.00639113+0.0562012j 0.0444365-0.0345792j 0.0137931+0.0574906j 0.0132295+0.00715323j 0.0706433-0.00592043j 0.0144519+0.000587589j -0.0759049-0.0223984j 0.0112821-0.0589276j 0.0180913-0.0233638j -0.0320665+0.000469177j 0.0240278+0.00637103j -0.0746484+0.0290773j -0.0154757-0.0199646j 0.0458398-0.0464481j 0.0203959-0.00699797j -0.00989279+0.0350583j -0.00190269-0.00448141j 0.00398539-0.0128515j -0.00663242+0.036824j 0.0141035-0.0407766j 0.0084927-0.0287469j -0.0362039+0.00104831j -0.014634-0.0116126j -0.00529928+0.00671041j 0.0135205-0.021975j 0.006455+0.00234033j -0.041932-0.0113935j -0.0214265-0.00443127j 0.0167154-0.0183718j -0.0195176+0.00104846j -0.0483573-0.00811227j -0.0328174+0.0114171j -0.0164836-0.00431234j 0.0269543-0.0132214j 0.0187744+0.00824507j -0.0358004-0.0250327j 0.00761048+0.0104687j -0.0397091-0.00665626j -0.0243655-0.00662405j -0.0262173+0.00499171j 0.0317343-0.00137234j -0.0376227+0.00743447j 0.00971245-0.0154794j 0.00510465-0.000504282j -0.0290806+0.034735j -0.0200739+0.028719j 0.0126543-0.0254908j -0.00334594-0.0024202j -0.00739136+0.0209571j -0.0102319-0.0191501j -0.00516872+0.000731252j -0.000388194-0.0277405j 0.00405772+0.0285483j 0.0220363-0.00171415j 0.00794181+0.0338648j 0.00844003-0.0466633j 0.0171823-0.012193j 0.00979249+0.00745459j 0.00328246-0.0276802j 0.0254403-0.019795j 0.0169557-0.040678j -0.0219096-0.00879966j -0.00479077-0.0159002j -0.0463215+0.0211597j -0.00156875-0.0123773j -0.0185438-7.25399e-06j 0.00130839+0.00547189j -0.00866534-0.0283485j 0.0109669-0.0133636j -0.0154878-0.0178565j 0.00532299+0.0304452j 0.00130007-0.00240829j -0.00211856-0.00423814j -0.00638765+0.0219921j 0.0240286-0.000619347j 0.00938072-0.000187085j 0.00329966+0.00572607j 
