0.00964962+0.0113423j 0.0139961+0.00761552j -0.00446936-0.00441018j -0.000801075-0.00102284j 0.00218841+0.00191626j -0.0116537+0.01045j -0.0152166-0.00470408j 0.00738882-0.0015177j -0.00621452+0.00241979j 0.00376045+0.000902708j -0.00168506+0.00145812j -0.0066789+0.00480771j -0.00053025-0.00239998j -0.0100903-0.00505716j 0.00192607+0.0038948j 0.00420384-0.0098504j 0.000279668-0.00450684j -0.00139484+0.0016635j 0.00298611-0.0021343j -0.0006897-0.00358998j -0.00108223-0.000882883j -0.00208522+0.00143169j 0.000519564-0.00265819j -0.00123448-0.000830008j -0.00075161-0.000797553j -0.000973935+0.00119829j 8.041e-07+0.000780704j 0.00184724+0.00194474j 0.00145139-0.00623733j 0.00356738-0.000408922j 0.00306625-0.00345621j -0.000311594-0.00181052j 0.0059283-0.00355818j 0.0021887-0.0129427j 0.00212319+0.00616049j 0.0023185-0.00578661j -0.00356978+0.00803441j 0.00446637+0.00318772j -0.00793404-0.00502571j -0.00142689+0.0037116j 0.00710709+0.00711556j -0.00615654-0.00472773j -0.00117486+0.00225711j -0.00242623+0.00172865j 0.0062112+0.00665704j -0.000159942-0.00259499j -5.84054e-05+0.00209958j -0.00345926+0.00117256j 0.00106116-0.000228574j 0.00329197+0.00160481j 0.00405817+0.00509893j -0.00280899-0.00482862j 0.00105277+0.0011456j 0.00175151+0.000642496j -0.00192228-0.00195016j -0.00177363-0.00373302j -0.00161234+0.00185091j -0.00168691-0.000277215j 0.00121737+0.00284991j -0.000833267-0.00203189j -0.000102738-0.00226155j -0.0039989+0.00198984j -0.00081943-0.00745723j 0.0028757+0.000796047j -0.000774344+0.004723j -0.000227192+0.00541977j -0.000736242+0.00114195j -0.0040269-0.00385818j 0.00212689-0.00723883j 0.00811771-0.00604578j 0.00720451+0.00432969j 0.00727663-0.00319536j 0.0107366+0.00831009j -0.00280939-0.000655234j -0.0123462+0.00973662j -0.00392856+0.0046674j 0.00299391+0.00158634j 0.0136458-0.00711655j 0.00540338+0.01523j 0.00667526-0.00135824j -0.00466688-0.011352j 0.0114452+0.000552536j 0.00458898+0.0111646j 0.00705672-0.0104775j 0.000196456+0.000978579j 0.000867941-0.00578364j 0.00468653+0.0137366j -0.00402822-0.00463658j -0.002548+0.00526566j -0.00987503+0.00334728j 0.00228456+0.00538388j 0.00378464-0.000965403j 0.000261088-0.000549163j 0.0037421-0.00326893j 0.00790735-0.00331447j 0.00697066+0.0046126j -0.00509749-0.00822595j -0.000467407+0.0071229j -0.00384422-0.00220571j -0.00591983-0.00263684j -0.00256648+0.00137539j 0.00588625-0.00262916j -0.00315721-0.00225264j -0.00303805+0.00163773j 0.000620128+0.0028931j 4.39955e-05+0.00413829j 0.000813567-0.00116727j -0.000413515-0.0013651j 0.00690255+0.00982859j 0.00491855+0.00387768j 0.00119276-0.00245235j 0.00493675-0.00266188j 0.00338599-0.00479821j 0.00295589-0.00338163j -0.00349562+0.00268389j 0.000396729+0.00466238j -0.0019801-0.00212369j -0.0016386-0.00332322j -0.00275004-0.0107933j 0.00437423-0.00159457j -0.00210862-0.00499523j 0.00325335-0.00399575j -0.00600242-0.000134355j -0.0046393+0.00164061j 0.00090164-0.000914648j 0.0046153-0.00120266j -0.0040209+0.00329914j 0.00073184+4.50142e-05j -0.0042615+0.00156723j -0.00320159+0.00802683j -0.00210405-0.00726041j 0.00569886-0.00330599j -0.000666518+0.00695092j -0.000401494+0.00169887j 0.00491748+0.00241955j -0.00234259-0.000246817j -0.00202221+0.000744336j -0.000975191-0.000830093j -0.00233065+0.00155778j 0.00701909+0.00385861j 0.00464515-0.00214969j 0.00227528-0.00284144j -0.00618345-0.0050683j 0.00370459+0.00825395j -0.0018813+0.000862772j -0.00591995-0.00663677j 0.00645573+0.00665403j 0.014356+0.0186907j 0.00397817+0.00280219j -0.0079967-0.00950687j 8.22368e-05-0.00108764j -0.0017255-0.00230021j 0.000435192+0.00753476j -0.00548985-0.0062575j 0.00215384-0.00985811j -0.00470881+0.00421707j 0.00303279-0.00232355j -0.00342442+0.0060768j -0.0111199-0.00729392j -0.00191+0.00745943j 0.00788684-0.0359876j 0.0296229+0.0440953j -0.0229278-0.000285323j -0.0493118-0.020429j -0.0306606-0.0157854j 0.0253887-0.00819386j 0.00321405-0.0259729j 0.00594807+0.0120222j -0.0255619-0.00232669j 0.0200116+0.00545541j -0.00532857-0.00167328j 0.0127416+0.0162064j -0.0119753-0.0113095j 0.0225517+0.00956217j 0.0335829-0.0363535j -0.0613329+0.00124403j -0.0319309+0.0143136j -0.00415588-0.0324906j -0.020797+0.0753853j 0.00651414-0.0136397j -0.0502156+0.00977404j -0.0523286+0.0582945j -0.0099342-0.0108j -0.00414301-0.00425029j -0.0391217-0.0571441j -0.0340654-0.00850893j -0.0230831-0.048597j -0.0500654-0.0856966j -0.0929178+0.0536202j 
0.00951056+0.00742846j -0.00531131-0.00664536j 0.00331159+0.00112126j 0.00141858+0.00154536j -0.00463994-0.00328664j -0.0085961-0.00150241j 0.0175399-0.0159961j 0.00713752-0.00518894j 0.00253033+0.00344206j -0.000360751-0.0010871j 0.00149649+0.00156289j -0.00975618-0.00210296j -0.00558821-0.0014987j 0.00792721-0.00497651j -0.00508239-0.0071318j -0.0048676+0.000871844j 0.00438171-0.00286508j -0.000805795-0.00945229j 4.13585e-05+0.00141849j -0.000979899+0.00687546j 0.0060279-0.00837919j 0.00352909-0.00135464j -0.00153498+0.000424437j -0.00216342-0.00308049j -0.00374709-0.00588193j 0.00270167-0.00062017j 0.000184694-0.00359081j 0.000181501+0.00381504j 0.00444531-0.00892358j 0.00344704+0.000904333j 0.00233639-0.00127977j -0.00129232-0.00214836j 0.00012769+0.00330768j 0.0032616-0.00303967j -0.00398451+0.00670622j -0.00286697+0.0101322j -0.00508073-0.00270246j 0.00597419+0.00816358j 0.00114395-0.000932346j 0.00353622-0.00369871j -0.00109884+0.00451618j 0.00365013+0.00394803j -0.0044351-0.000857512j 0.000413496-0.00420465j -0.00304724+0.00042834j -0.0012142-0.000753037j 0.00535814-0.000265701j 0.0018425+0.00253005j 0.00429095+0.0047919j -0.00177415+0.00110112j -0.00728891-0.00721235j 0.00668741-0.00225621j 0.000706223+0.00114443j -0.00146282+0.00139682j -0.000962218+0.000134104j 0.00126223+0.000908478j 0.000165993-0.00457841j 0.00205498-0.00176363j -0.00549187-0.00337197j 2.77969e-05-0.000862082j 0.00170631-0.00180379j 0.00273559-0.00109661j 0.00571316+0.00286248j -0.00114951+0.000472575j -0.0080459-0.00503499j -0.00263195+0.00147258j 0.00320471+0.00438619j 0.00206807-0.00433205j -0.00328335+0.0030046j 0.0120624+0.0114167j -0.00534299+0.00431746j 0.0131434+0.00302943j -0.00924222+0.00934445j -0.00389691+0.00200858j -0.00649094-0.00685621j -0.0040812-0.000193683j -0.00502784+0.0151016j 0.0031299+0.0159302j -0.00656286+0.0111144j 0.00115842+0.00945872j 0.00943926-0.00158776j -0.000143476+0.00980721j -0.0116636+0.00673453j 0.00592423+0.0105593j -0.00121966+0.00324017j 0.00273096+0.00060493j -0.00161244+0.00671299j 0.00437037+0.00858376j -0.0118554-0.000650184j -0.00366925-0.0118112j -0.00533373+0.00546528j 0.00373924+0.00100001j -0.00379316+0.00947255j 0.000400085-0.000138013j -0.00798374+0.00171496j 0.00263863+0.00324246j 0.00612516+0.00524777j -0.000480919+0.00201089j 0.00443993-0.0184207j -0.00497722-0.0039078j -0.00182111+0.00288747j 4.25885e-05+0.00181687j 0.000726711-0.00195091j 0.000130555+0.00357677j -0.00955351-0.00243717j -0.00208347+0.00279804j 0.00048676-0.0046801j -0.00571925-0.0082115j 0.00118976+0.00442314j -0.00277946-0.0016949j -0.00406594+0.00266115j 0.0046694-0.00433221j -0.00344038-0.00692825j -0.00038803+0.00318596j -0.000340769-0.00192737j -0.000626285+0.00381787j -0.00281184-0.00575577j 0.00369743-0.000457556j -0.0016387-0.00551132j -0.000562197+0.00253008j 0.00153237-0.00224249j 0.00605494-0.000969203j -0.00381354-0.00219472j -0.00237711-0.00232694j -0.00166553+0.00225071j 0.00660613+0.000713718j -0.00081393-0.00664728j -0.0010982+0.00199802j 0.00435485+0.0044344j 0.00230166+0.000775806j 0.004332-0.00304651j 0.00384642+0.00139643j -0.00572763-0.00189789j -0.00499795+0.00329076j 0.00215737+0.00390137j -0.00188369+0.00185351j 0.00178154-0.00101819j -0.00244718+0.000708939j -0.00401748-0.000527455j 0.0018634+0.00737313j 0.00263361+0.00436617j 0.00409862+0.00299083j 0.00275717-0.00532342j -0.00152007+0.00123265j -0.00574137-0.00112519j -0.00456304-0.0105096j -0.00457221+0.0051747j -0.00828042+0.00513426j 0.00128251+0.00334932j 0.00361565-0.000470988j 0.00796874-0.00234541j 0.00476652-0.00282358j -0.00484461+0.0030591j 0.000995133+0.00483752j 0.00227877+0.0046807j -0.00463124-0.00346373j 0.000731882+0.00519787j -0.00451177-0.000961858j 0.00324803-0.00977486j -0.0100029+0.000157891j 0.0461547+0.0291181j -0.0427319+0.00338884j -0.0029924-0.0165956j -0.0113408-0.0477947j -0.00278649-0.0135383j 0.0249325+0.0334736j 0.0428196+0.0237688j -0.0116708-0.00249472j 0.00734266-0.0094226j 0.0020169+0.00705403j -0.0107906-0.000499529j -0.0103445-1.23535e-06j 0.00254326-0.0117868j -0.0117097+0.0127601j 0.0601867+0.00957279j 0.029135-0.0379457j 0.0158869-0.0524871j 0.0170316+0.00122085j -0.052193+0.0321226j 0.018817+0.00314316j 0.0380781-0.0723775j -0.031358-0.0175015j 0.039364-0.034209j 0.0356818+0.031342j -0.0159556-0.0021392j 0.0348102+0.0633854j -0.0270801-0.0148221j -0.0903605+0.0555602j 0.0489891+0.085526j 
0.014285+0.00530322j 0.000112766-0.0119651j -0.00335924+0.00341226j -0.000289753+0.0016207j 0.012058+0.0112054j 0.00586883-0.00447607j 0.00199038-0.00745521j -0.00284386-0.00156734j 0.00773342+0.000639058j -0.00252237-0.00123495j 0.00617089+0.000367249j -0.000633578-0.00325267j 0.00933167-0.00374713j 0.00866806-0.00383184j 0.00361624-0.000747049j -0.00163106+0.000627192j 0.00172804-0.00608536j 0.00152843-0.00190111j 0.000756849-0.00448827j 0.000801264+0.00353254j 0.000550246-0.0039798j 0.00473776+1.34353e-05j -0.000289158+0.00457363j 0.00372658+0.0062366j 0.00223317+0.00357943j 0.005797-0.00130796j 0.00754002-0.0033689j 0.000240313-0.00351968j -0.0052903+0.00154717j -0.00627336-0.0035264j -0.00934135+1.10945e-06j -0.00451995+0.00495332j -0.00563493-0.00341161j -0.00639978+0.00964591j -0.00376341+0.0060037j -0.00872291-0.000481766j -0.00417156-0.00884683j 0.000737189+0.00874342j 0.000916094-0.00166403j 0.00184016+0.00314424j 0.00629239+0.00435374j -0.00622168+0.000129512j -0.000385188-0.00120359j 0.00399908-0.00349164j 0.00434718+0.0013076j -0.00130184-0.00138872j 0.00534542+0.000130665j -0.00816412+0.00337375j -0.0013685+0.0052696j 0.00176158+0.00273223j 0.00260638-0.00962127j 0.00909662-0.00205589j 0.00223988+0.00173012j -0.00123263+0.00283516j 0.000517418+0.00259704j -0.00143581+0.00341592j 0.00219237-0.0102558j 0.00697873+0.000399353j -0.000873616-0.000538972j 0.00284023-0.00116074j 0.000575748-0.00634829j 0.0148407-0.00118873j 0.0088907+0.00940442j 0.00797599+0.00151445j -0.00481903-0.00649647j -0.00801552+0.00239979j -0.0170346+0.00733251j 0.00339626+0.00600348j -0.00803587+0.0103793j -0.0181038+0.0103566j -0.0128889-0.0224741j 4.7323e-05-0.00210448j -0.01827-0.0109263j 0.00490601-0.0113913j 0.00747183-0.0137439j 0.00038975-0.00300746j 0.00511267-0.00647479j -0.0188953+0.00503812j 0.000394844-0.0167712j -0.000193273+0.00968736j -0.00394354+0.0116022j -0.00416054+0.00607487j -0.010049+0.00106498j 0.00732122+0.0101066j -0.00323561+0.00422237j 0.0115213+0.00103894j -0.00192675+0.00653577j -0.000629906+0.00105931j -0.00203837-0.00598301j -0.00374802-0.0053832j -0.00445726+0.00304787j 0.00402554+0.00627421j -0.000830205+0.0072931j -0.00104609-0.00864908j 0.00233569-0.00788378j 0.00516962+0.00586546j -0.00768397-0.0051222j 0.00494779+0.00517677j -0.00192979-0.014633j -0.0116151-0.00824678j -0.00391756+0.00318907j 0.00417587+0.000342102j -0.00396098-0.000678418j 0.00114756+0.00720386j -0.0147986-0.00158057j -0.00841338+0.0111355j 0.00375426-0.00358756j -2.45094e-06-0.0108165j 0.00608674+0.0109606j -0.0018819+0.00196127j -0.00171057-0.0002151j 0.00718404-0.000513622j -0.00547509-0.0166064j 0.00129266+0.00097946j 0.00333121-0.00376341j -0.00542366+0.0128299j -0.00266764-0.00966245j 0.00623105-0.00366096j 0.000900361-0.0164864j -0.000877139+0.000482991j -0.00585969-0.00646643j 0.00859096-0.00200518j -0.00618393-0.0025125j -0.000651561+0.000837041j 0.00557614+0.00381025j 0.00923904-0.00079285j -0.0131191-0.00995716j 0.000319132+0.00367049j 0.00972848+0.0103886j 0.00294459+0.0149131j 0.00759451-0.0139931j -0.00186564-3.32138e-05j 0.007432-0.00291651j 0.00218172+0.0107299j 0.00212255+0.0103864j 0.00307711-0.00485266j -0.0084785+0.000908832j 0.00516143-0.00287329j 0.0118634-0.00272248j 0.0108942+0.021303j 0.0188489+0.0133878j 0.0216152+0.0103343j -0.0255414-0.00763939j 0.00079572-0.0052575j -0.0177721-0.00941214j -0.0313881-0.0404243j 0.00668094+0.0260425j 0.00686562+0.0497811j 0.00211661+0.0018036j -0.00638306-0.0043376j 0.0134645+0.0100864j -0.000871125+0.00495683j 0.00103949-0.0130844j -0.0116956+0.00187946j -0.0116365+0.00455595j 0.0020362+0.000654189j -0.00673958-0.00575649j 0.000558819+0.00320409j -0.00112189+0.0121801j -0.0129861-0.00155145j 0.00470836+0.0148447j -0.00416126-0.00395908j 0.0109724-0.015666j 0.0453032-0.0230928j -0.0406046-0.0041195j 0.00139933-0.00507806j 0.00611157-0.0341807j 0.00729839+0.00199222j -0.00388923+0.00141382j 0.0579117-0.0374917j -0.0408355+0.0124549j 0.0505103-0.0186305j -0.0352497+0.00890911j 0.0158076-0.0325552j 0.029261+0.0140949j -0.0218095-0.00443204j -0.0355956-0.00152536j 0.0213833+0.00548419j -0.0151285-0.00292844j -0.00677592-0.0197119j -0.00688664+0.0246151j -0.00555011+0.0562179j -0.00546569-0.0602548j -0.0479718-0.0825413j 0.0131838-0.0630011j -0.00523192+0.0150007j -0.0915251+0.00642682j 0.00320005-0.0243831j -0.0383072+0.0154565j 
0.00361541+0.0164913j 0.00622485-0.00142355j 0.0030075+0.00910431j 0.00070555+0.00287408j -0.000960036-0.01193j -0.0185776-0.00773499j -0.00114325+0.00826999j -0.00450882+0.00764765j 0.0164586-0.00424551j 0.00530254+0.0001069j 0.00332217+0.00118973j 0.00332704-0.00332989j -0.0154115+0.00498855j -0.00176208-0.00519374j 0.0142653+0.00124613j 0.0117983-0.0114351j 0.00232571-0.00219656j 0.0017604+0.0053569j 0.00475835-0.00404597j -0.000935241-0.0048314j 0.00266275+0.00458419j 0.00036539+0.0087957j 0.00486636-0.000110936j 0.000869383+0.00847481j -0.000414967+0.00145928j 0.0017891+0.00348923j 0.00702101-0.00602574j 0.00273629-0.00726465j 0.000516354+0.0162484j 0.00246225+0.0019423j 0.00266745+0.00363067j -0.00240211+0.00425899j -0.0160618+0.000541885j 0.00979148-0.00191421j 0.00163848-0.00866367j -0.00337094+0.0191439j -0.00313072+0.00553082j 0.00164311+0.00226809j 0.00174111-0.00457669j -0.0103192+0.00323976j 0.000966771+0.0037474j -0.0043505-0.00500833j -0.00288902+0.00217896j -0.00452567+0.000251215j 0.00324946+0.00790312j 0.00450789-0.00365765j -0.00853704+0.00243648j -0.00739708+0.00282423j 0.00269668+0.00327573j 0.00858279+0.0036143j 0.0053681+0.00712966j -0.00324565-0.00853175j 0.00143879+0.00563617j 0.00788181-0.000783312j -0.00374229-0.00517377j 0.00235981-0.00533827j -0.006022-0.0024273j -0.00049612-0.000693759j 0.0103263+0.00409834j -0.00289745-0.00627988j 0.00123075-0.0091695j -0.00546165-0.00688853j 0.00243487-0.00219988j 1.12108e-06+0.00654083j -0.00804055+0.00133686j -0.000218804+0.0088629j -0.00782463+0.0126138j -0.0092452-0.0144521j 0.0184156+0.00179445j 0.0205792+0.0114508j -0.0116877+0.00694324j 0.00738462+0.00121248j -0.0268217+0.0136509j -0.00470377-0.00387834j -0.0117449+0.0184868j -0.00438943+0.00894536j -0.00876703-0.00374554j -0.001196+0.0308039j -0.00119905-0.00455207j 0.00645348+0.00287854j 0.0161823+0.0107547j 0.0106841+0.00536874j 0.00415878+0.0112686j 0.00620875-0.0143444j 0.00488036+0.00148394j 0.00341203-0.012756j -0.00182589+0.00701875j -0.00390246-0.0113416j 0.000171257-0.000778301j -0.00680984+0.00904398j 0.0111586-0.00161538j 0.0014021-0.00629865j 0.0088124-0.0151919j 0.00088546+0.00895983j 0.0135668+0.00741962j 0.00358804+0.00718829j -0.00353599-0.0125398j -0.00599257+0.00264348j -0.00539961+0.0244733j 0.00584242+0.00624649j 0.0037975-0.00444974j 0.00452164+0.00355382j 0.00363016-0.00328717j -0.00088791-0.0106458j 0.0106974+0.0056379j 2.49446e-05-0.000618588j 0.00113396-0.000630233j 0.00705128+0.0152893j 0.000204159-0.00749249j 0.0078881+0.00853409j 0.00517372+0.00607702j 0.000470899+0.0115592j 0.00390604+0.00967097j 0.00342649-0.00405021j 0.00195521-0.000723558j 0.00169595+3.94922e-05j 0.00185702+0.00563996j -0.0112067-0.00302865j -0.00184977+0.00894814j 0.00477029+0.00361488j -0.00643699+0.000842575j -0.00211178+0.00152791j 0.00618039-0.00399541j 0.002827+0.0027618j 0.00575274-0.00221304j -0.0110901-0.00518079j -0.00217784+0.0144516j 0.00494842-0.00237396j -0.0144228-0.0142536j 0.0152316+0.0160487j -0.0160372-0.0118744j 0.00113137+0.000319475j -0.00216504+0.00748778j 0.0031624-0.00341907j -0.00168492-0.00145586j -0.00572015-0.0173088j -9.10922e-06+0.00857023j -0.00179676-0.0116382j -0.0043108-0.0108669j 0.00560021-0.014804j -0.00459242-0.0172648j -0.0120241-0.0198562j 0.0114673+0.0231645j -0.00340964+0.00996798j 0.0147823+0.0115955j 0.0168653+0.0256605j 0.00759003-0.000884664j 0.0547885+0.0192741j 0.0126219+0.000369898j -0.0118583-0.0152851j 0.000224264-0.00632922j 0.0100095-0.00396745j -0.0129941+0.00526995j -0.01835-0.0100009j -0.00152338-0.00855135j -0.00655515+0.00195329j 0.00560468+0.00145434j 0.0105254+0.00299529j 0.0291845+0.00102787j 0.00685077+0.0110611j 0.0102833-0.048912j -0.0238864+0.0278652j -0.0376403+0.015592j 0.0132237-0.014209j 0.00306961-0.00411509j -0.00363475+0.00801608j -0.0448802+0.0354867j -0.0168603+0.000684336j -0.0280252+0.0174772j -0.0183058-0.00289565j 0.0217629+0.0227327j -0.00340752-0.0531682j 0.0389622+0.00863502j 0.033405-0.00652631j -0.0116049+0.00606924j -0.0112586-0.0106248j -0.0404038-0.00424679j -0.0500225+0.0388034j -0.00642985-0.00140417j -0.027492-0.00777483j -0.0220955+0.0241283j 0.0505001+0.0281016j 0.000718737+0.0803864j 0.0335578-0.0422731j 0.0351635+0.0536499j -0.0605172-0.00480482j 0.00467496-0.0285233j 0.0241377-0.0164663j 0.00354557-0.0296952j 
0.0064445-0.000127723j -0.00529337-0.00262707j -0.00345059-0.011456j 0.00406059+0.00586669j -0.00597706-0.0125677j 0.000546058-0.0081898j 0.000291844-0.00826673j -0.00123536+0.00480693j -0.0113985-0.00250491j -0.000705365-0.000431025j 0.00333967-0.00275703j 0.00648148-0.00680885j -0.0215177+0.00923705j 0.0102796-0.00721768j -0.00115996+0.00155401j 0.00323297+0.00316486j -0.00291485-0.00496578j 0.0047826+0.00218015j -0.00269994-0.00355734j -0.000197162-0.00113005j -0.0113181+0.00518067j -0.0021321-0.00214211j -0.0044332-0.000469229j -0.00204186-0.00365821j -0.00251132-0.000724813j 5.49507e-05-0.00216192j -0.00619392-0.000608471j 0.000679775+0.00211098j 0.00353427-0.00462694j 0.00118964+0.00139713j 0.00267539-0.0028765j 0.00134674-0.00103914j -0.0176785+0.00801915j 0.00618126-0.00238391j -0.0023217-0.0132593j -0.00312941+0.0218629j -0.00313538-0.00436949j -0.000222923+0.00520016j -0.00050738+0.00107713j 0.00128481+0.00139765j 0.00227387+0.00172858j 0.00183402+0.000132493j -0.00243875+0.00193938j 0.00260883-0.00181544j 0.000133825-0.00108505j -0.00230466+0.00297164j -0.000346703+0.00320311j -0.00128343-0.00466197j -0.0113443-0.00513071j -0.000427683+0.000713161j 0.00482362-0.000627094j -0.00615257+0.00217786j 0.000226437-0.00371956j -0.00329763+0.00289325j 0.00496104+0.00546179j -0.00289949+0.0033796j 0.0016047-0.00164941j -0.00327715-0.000402654j -0.0076411-0.000909297j 0.00254168+0.00271537j -0.00181965+0.00137934j -0.00163418+0.00735602j 0.00151403-0.00306842j 0.01028-0.0051163j 0.00380227-0.00433223j -0.00234295-0.00190375j -0.00462713+0.000184551j 0.00490543+0.00441973j 0.00567491-0.00193572j -0.00639645+0.00371497j -0.0100476-0.00267169j -0.00312789-0.00115373j -0.0275971+0.00195897j 0.00518162-0.00754609j 0.0109212-0.00194005j 0.00155877-0.00280993j 0.00387625-0.00382086j -0.00778831+0.0259438j 0.00205464-0.0185131j -0.00110939+0.00756586j 0.0101248+0.0177343j -0.00391006+0.00302874j -0.0078969-0.00389913j 0.00549971+0.00696372j -0.00348507+0.00340597j 0.00477371+0.000119176j -0.000838255+0.00359361j -0.00340537+0.00525444j -0.00299267-0.00776233j -0.00171648-0.00560804j -0.00264114+0.004473j 0.00270048+0.00336922j 0.00251124+0.00339973j -0.000865994-0.00424074j -0.00848009+0.000219725j -0.000505225+0.00369084j -0.00126229+0.0051941j -0.00275923-0.000841956j 0.00565143-0.00293284j 0.00242894+0.00436689j 0.00110714+0.00047065j 0.000897462+0.00429483j 0.00685037+0.00622039j -0.0010243-0.000306444j 0.00949517-0.00279484j 0.00505522-0.00778513j 0.000639999+0.00159629j -0.00129315-0.00859082j 0.01167+0.0194932j 0.00650194+0.00273175j -0.00456972-0.00338382j 0.00167882-0.00527241j 0.00337243-0.00626466j -0.00242487-0.00159966j -0.00582257+0.00285496j -0.000279623-0.0070006j 0.00640909-0.00165567j -0.00600696-0.000665172j -0.00935951-0.0189745j 0.0027649-0.00880019j 0.0076317-0.0104173j 0.00400612+6.6968e-05j -0.00306724+0.000307952j -0.00789792-0.000197696j -0.00358222+0.00250379j 0.00103081-0.00136197j 0.00578161+0.00273624j 0.00106112+0.000783112j -0.00182135-0.00374669j -0.013703+0.00929255j 0.00217894+0.00410331j 0.008149-0.00369803j 0.000970553+0.00552485j -0.00527634-0.000178031j 0.00685096+8.75223e-05j 0.00210804+0.00471725j 0.0010443-0.00786997j 0.00355841-0.00023526j -0.0160015+0.0036738j 0.01689+0.00718009j 0.00982762+0.00576943j 0.00690782+0.00240016j -0.0106185-0.0181659j 0.00849182+0.0138579j 0.000443638-0.00402059j -0.0263037-0.0143394j 0.0123229+0.00930165j 0.0339606+0.0248872j 0.0153201+0.00542979j -0.0198636-0.0181506j -0.00191416+0.00470212j 0.00012796+0.00633494j 0.00853342+0.0021119j -0.0100097-0.0125012j 0.00319687-0.0266652j 0.00364528+0.0130236j -0.000405067-0.00212547j -0.00577124+0.00526574j 0.00482899+0.0113506j -0.0074378+0.0143721j 0.00645016-0.00811797j -0.0241524-0.00294036j 0.025478-0.00168521j 0.0401425-0.0239732j -0.00404426+0.00284247j -0.00273322+0.00815013j -0.00618801+0.0159862j 0.00474627-0.00584452j -0.0234613+0.0116052j 0.0309567-0.0380088j -0.0148916+0.0321851j 0.0382691-0.0426234j -0.0126042+0.00112707j 0.0428331-0.033295j 0.019661+0.0188036j -0.000875402-0.00576217j -0.0450342-0.0276673j 0.000459485+0.000253326j -0.00921961-0.0379515j -0.0238825-0.0138231j 0.0239569+0.0222388j 0.0196011+0.0541434j -0.0120692-0.0155829j -0.0149173-0.0777088j 0.032659-0.0203733j -0.0173997+0.0148127j -0.070138+0.00201402j 0.0205249+0.000666761j -0.00610618-0.00622518j 
