-0.00988325-0.000531483j 0.0022523-0.0112113j -0.000995969+0.00768179j 0.00397428-0.00711272j -0.00228239-0.000825983j 0.000402147-0.00486626j 0.00180069+0.00193425j 0.00302899-0.00233544j 0.0013987+0.00229542j 0.00167682-0.00200838j -0.00734053+0.0163102j -0.00519262+0.0128767j 0.00150944+2.66931e-05j -0.00597115+0.00363013j -0.00643422-0.00344374j 0.00372931+0.00122037j -0.000434465+0.00119585j 0.00705579+0.000106678j -0.000147327-0.00292549j -0.00259625+0.00234575j 0.00577387+0.000154121j -0.00280736+0.00377268j -0.00481591-0.0039039j 0.000108643+0.00207984j -0.0133021-0.00441976j 0.00604254+0.00194337j 0.00518895+0.00268825j 0.00101397-0.00125489j -0.00977775-0.00203766j 0.000718256+0.00330192j -0.00750241-0.00119452j 0.00761042-0.00544442j -0.00121009-0.00142838j -0.00586769+0.000503772j -0.00177968-0.000495732j -0.00149988-0.00576114j 0.000270638-0.000908594j -0.00142237-0.00402882j -0.00197725+0.000645933j -0.00227251-0.000520387j 0.000139841+0.00149602j -0.000594515-0.00194035j 0.00138377-0.00157178j -0.00239896-8.25794e-05j -0.00189336-0.00145663j 0.00140839+0.000980846j 0.000120416-0.00163311j 0.000763133+0.00100278j -0.000416974+9.31439e-05j 0.00375967+0.00181589j -0.00092247+0.000191301j -0.00109157-0.000186349j 0.000236189-0.000649308j 0.00279125+2.62152e-05j 0.00292715-0.00126019j 0.000191348+0.00087619j -0.0019229-0.00209466j -0.00276479-0.000583691j 0.00163016+0.000283076j 0.000292703-0.00240406j 0.0014361+0.000153313j 0.00128828+0.000283526j 0.00264727-0.00248071j -0.00200607+0.00316875j -0.00234517+0.00170085j 0.0024089+0.00186307j -0.000327705+0.00194675j -0.00291684-0.00313474j 0.0137542-0.00298002j 0.00619656+0.00281612j -0.00673221-0.00411774j -0.000116234+0.0107192j -0.00515514+0.000376126j 0.00647366+0.00531363j -0.000430508-0.00368474j -0.00954104-0.00173851j -0.00494989-0.00279827j 0.00713104+0.00142208j -0.00284092-0.00364073j 0.00580537-0.00420277j 0.00218824-0.00106634j -0.00385835-0.00164115j 0.00113224+0.00481366j -0.00192402+0.000112341j 0.0039484+0.0050394j 0.000421722-0.0018794j -0.00115499+0.000777935j -0.0035574-0.000945407j 0.00427226-0.000373284j -0.00229573-0.00101082j -0.00251624+0.00386169j 0.000184059-0.00366437j 0.00106652-0.00218724j 0.00154397+0.00125933j 0.00260417+0.000386678j -0.00123859-0.000488297j -0.000248358-0.000118154j 0.000522178-0.00144045j 0.00108119+0.00253408j -0.000128111+0.0016108j 0.00120602+0.000604485j -0.000476235-8.83041e-05j -0.00274899+0.000940049j 0.000696308-0.000314719j -0.000516878+0.00339266j -0.000934977-0.0023108j 0.000145164+0.0012802j 9.96617e-05-0.00135804j -0.00249478-0.000608526j -0.000508459-4.01039e-05j -0.000410043+2.86358e-05j 0.00500617+6.29544e-05j -0.00257705-0.00221499j 0.00217489-0.00041936j 0.00083737-0.00260426j 0.00157038+9.83834e-05j -4.84748e-05+0.00112049j -0.000293875-0.00117089j 0.00119764-0.000348799j -0.00157472+0.00124446j 0.00223359+0.000199975j -0.00179426-0.00153373j 0.000638404-6.08906e-05j -0.00253283+0.000665202j 0.000796376+0.00203665j 0.00158131+0.00187613j 0.00258086-0.00145872j -0.00115275-0.000111002j -0.0027139+0.00223886j 0.000659646-0.00142556j -0.00274312+0.0010125j -0.00228946-0.00166907j 0.000182102-0.00168767j -0.00109513+0.00125138j 0.000228233+0.00156784j -0.00390414+0.000164415j -0.00184148+0.00217383j 0.00297753+0.000495061j -0.00201732-7.097e-05j -0.00478818+0.00125875j 0.00248521-0.00421885j -0.00568718-0.000612459j -0.000477606+0.000615111j -0.00169727+0.000197438j 0.000460186+0.00302006j 0.00119521+0.000151428j 0.019635-0.0037202j 0.0292831+0.00557105j -0.0234698-0.000270944j -0.0108738-0.000524831j 0.00717235+0.00886632j -0.00475747-0.000791611j -0.0121404-0.00178647j -0.00332775-0.00112406j -0.0167004+0.0333288j 0.015375+0.0431364j 0.0135179+0.00349403j 0.00067579-0.0208593j 0.0295636-0.0490126j -0.0508703-0.026387j 
-0.00278357+0.0111231j -0.0108287+0.000823768j 0.00410342-0.00425344j -0.00349193-0.00280617j 0.00154393-0.00380851j 0.000154897+0.00657328j -0.000699986-0.00111649j -0.000378019-7.86619e-05j -0.00324612+0.0096877j -0.00202881+0.00595008j 0.00279582-0.00690818j -0.00297843+0.0103687j 0.00588636-0.0119725j -0.00722002-0.00658168j 0.00587012+0.00217963j 0.00216681-0.00235645j -0.00485988+0.000115241j -0.00594453-0.00120685j 0.00187383+0.00073965j -0.000676497+0.000278443j 0.00247017+0.00613456j -0.0101119-0.00287868j 0.00581266-0.00202167j -0.0019892-0.00392352j 0.0036269+0.00100704j 0.00398338+0.000541614j 0.00844501+0.000997439j -0.00647183-0.00272059j 0.000429876-0.00519706j -0.00202182-0.00274987j 0.00835949-0.0015581j 0.012653+0.00225507j 0.00259602-0.00157154j 2.79661e-05-0.00423452j -0.00195945+0.00102164j 0.00573624-0.00238114j 0.0032111+0.00115038j 0.00244699-0.0002358j -0.00263059-2.63932e-05j -0.00185225+0.000236814j -0.000875551+0.000466067j 0.00109342+0.00163943j -0.00173032+0.00128806j 0.000519875+0.00145171j 0.00369546-0.00422016j -0.00267924+0.00229144j 0.000946863+0.000318484j -0.00214201-0.00229189j 0.00288451-0.000199617j 0.0020272+0.0039408j 0.00301141-0.000641355j -0.000671353+0.000804316j -0.000537227+0.00185988j 0.000725479+0.0024624j 0.00139383-0.00132317j 0.00422071-0.00275995j -0.00131604-0.000428232j -0.00100906-0.00192785j 0.00170578+0.00240513j -0.00450334-0.000497961j 0.00227367-0.00145674j 0.00210509-0.00132551j -0.00302911-0.0018818j 0.00616358-0.00246904j 0.00427441+0.00120978j -0.0053079+0.000777722j -5.25379e-05+0.00489099j 0.00381259+0.00815087j -0.00144303+0.00250234j 0.00555805+0.00305505j -0.00411235-0.000550842j -0.015722-0.00410856j 0.000418588-0.000997983j -0.00276695+0.00486337j 0.00535626+0.00181493j 0.00261391-0.00496247j -0.00164017-0.00101675j 0.00172978+0.00905408j 0.00786649-0.000417323j 0.00734986+0.00339666j 0.00102527+0.000646341j -0.00109164-0.00409309j -0.00224578+0.00146239j 0.000250012+0.000921372j -0.00304372+0.00143028j 0.00162628+0.00171032j -0.000951605-0.00345055j 0.000318942-0.00117776j -0.00201846+0.00384778j 0.00096454+0.000557748j -0.00365758-0.0026038j 0.00287514+0.00178172j 0.00313223+0.00183063j -0.00170577+0.000709646j -0.00312867+0.000772162j -0.00119059+0.000513837j 0.000704591-0.000265172j 0.000150432+0.00112083j -0.00218813+0.00185771j -0.00227702-0.00186215j -0.00206941-0.000331404j 0.00162335-0.000713488j -0.00237492-0.00141465j -0.00043646+0.00276863j -0.000251018-6.42624e-05j 0.0027289-0.00171784j -0.0011077+0.00139438j 0.00139664+0.00179321j 0.000453679+0.000125249j 0.00187504-0.000342679j -0.000336835-0.000504769j 0.00102272+0.00165352j -0.00047274-0.00166472j 0.000636769-7.47966e-05j 0.00280098+0.00126952j -0.0016605+0.000589672j -0.00042802+0.00112646j 0.00047026-0.00168027j 0.00295983+0.000637829j -0.00124381+6.15371e-05j -0.000428269+0.00163289j -0.00127829+0.000103996j -7.5249e-05-0.00031532j 0.00131252-0.00284889j 0.000401231+0.000909851j -9.85589e-05+0.00145763j 0.000122601-0.00119263j 0.0020383-0.000975595j -0.000790618-0.00133942j 0.00177257-0.0015414j 0.00163052+0.000622852j 0.000603011-0.00104058j 0.00239541-0.00028422j -0.000703121+0.00202443j -0.000188612-0.00112141j -0.00350061-0.00113408j 0.00215687-0.00285441j -0.00209367+0.000825056j 0.00560458-0.00101786j -0.00289797+0.00332534j 0.00496677-0.00033431j 0.00123767-0.000774791j 0.000643776+0.000364631j 0.000237809-0.00313957j 0.000930021+0.000547268j 0.00211609-0.000308229j -0.027853-0.00193287j 0.0272875-0.00226182j 0.00775986+0.00726578j 0.0147696+0.00545675j 0.0173859+0.00230259j 0.00555862-0.000568173j -0.000503517+0.00375881j 0.00502657+0.0049028j 0.0169021+0.0413707j 0.0178074-0.0309077j 0.00142863-0.0260602j -0.0109392-0.00288508j -0.0506531-0.0270674j -0.0291632+0.0492905j 
-0.0056763+0.010218j -0.00948535-0.0033826j 0.00437048-0.00333766j -0.00521423+0.00353506j 0.00271404-0.0111362j 0.000814551-0.000426288j -0.00517878+0.0126674j -0.00669706+0.0147935j -0.000211802+0.00597675j -0.00206684+0.00552851j 0.00698775-0.00747328j 0.00173101+0.00157905j -0.00869284+0.0118786j -0.000561212-0.00557353j -6.21113e-05+0.00966539j 0.000177562-0.00379971j -0.00614103-0.000146681j -0.00111402-0.00465159j 1.17388e-05-0.00115366j -0.00597799+0.00141638j 0.000203747+0.0026304j -0.00496362-0.000137451j -0.00238737-0.00175256j -0.0182623-0.00578739j 0.000522827+0.00322165j 0.00150984-0.00202238j -0.00285458-0.00237994j 0.0134262+0.00650698j 0.000938186-2.55057e-05j 0.00369059-0.00222863j 0.0013691+0.00163783j 0.00157547+0.00132594j 0.00358086+0.00376457j 1.35649e-05+0.000645238j 0.000700898+0.00352923j 0.000663085-0.000737959j 0.00337745-0.000361103j -0.000607358-0.000507535j -0.00214836+0.00169675j -0.00373977-0.000522225j 3.28739e-05+0.00049906j 0.00157581-0.00225502j -0.00358838-0.00535804j -0.00393299+0.00298429j 0.000190177-0.000866745j -0.00255392+0.000704035j -0.000650481+0.000625945j 0.00417297+0.00179457j 0.00290149+0.00145391j -0.0016734-0.000273853j -0.00233788+0.000326771j -0.0026738+0.00201468j -0.00644392-0.00286105j -0.000829656-0.00128233j 0.00257869-0.00447523j 0.0042113-0.00119318j -0.00384323-0.00241065j -0.00404852+0.00050136j 0.00636364-0.00134955j 0.00295182-0.00237914j 0.00340477-0.00538191j 0.00232798-0.000363952j 0.000130523+0.00265893j 0.00288871+0.00530909j 0.00298151+0.000716654j -0.00486509+0.00122529j 5.65284e-05+0.00770487j 0.00479208+0.00368375j 0.0108297-0.000444482j -0.0161833-0.00601158j -0.00597569+0.00127075j 0.00681509+0.0040209j 0.000682856-0.00683788j 0.00547704-0.00878599j -0.00422952-0.0106449j -0.00595879+0.00626649j -0.00193385+0.00104236j 0.000581103-0.00176658j 0.00151693+0.000292165j -0.00213977+0.00580405j -0.00162953-0.00197717j 0.000199936-0.00361591j 0.00415978-0.00161749j -0.00451147+0.000856629j -0.00626552-0.000147058j 0.00517876+0.00102814j 0.000631592+0.00142059j -0.00071394-0.00366485j 4.13217e-05+0.00323485j -0.000318158-0.00229239j -0.0011728-0.00128417j -0.00256944+0.00509983j 0.000458498-0.00250268j 0.00301613+0.00254759j -0.000450344+0.00120806j 0.00148595-0.000228214j 0.00682707-0.00147461j 0.00113888+0.000223521j -0.00210163-0.00114741j -0.000758858+0.000744886j 0.00171634+0.00332427j 0.00415541-0.00265593j 0.00209496-0.00164054j -2.42577e-05-0.00210675j 0.000161674+0.000541721j 0.00264404+0.00174174j -0.000824657+0.000186591j 0.0031305-0.000782333j 0.00196376+9.57387e-05j 0.00135149-0.00416194j -0.0070082+0.00101147j -0.00336186+0.00286497j -0.0019367+0.000785234j 0.000567674+0.000164901j -0.000831013-0.00091659j 0.000983158+0.00175118j -0.000967203-0.000356149j 0.00111336-0.00132639j -0.00171417+3.2877e-05j -0.00285418-0.00246297j -0.00608443+0.00327556j 0.00340174+0.00192218j -0.00113461+0.00568737j 0.00476397-0.00147717j -0.000321272-0.00342267j 0.00419308-0.00313316j 0.00218573+0.00286696j 0.00706695-0.00087187j -0.00500166-0.000576191j 0.00549172-0.0034554j -0.0101665+0.00324295j 0.0014433+0.00282747j -0.00107387+0.00227482j 0.00281239+0.00214755j 0.00268643+0.00129057j 0.00159237-0.00176708j 0.0105306-0.00162238j -0.00587202+0.00866803j 0.0217047+0.00146703j -0.0220156+0.000905678j 0.000481681-0.00922408j -0.00105968+0.00625651j 0.00994988+0.00329738j -0.00251277-0.00331829j 0.00238346+0.00526617j 0.0143123-0.000100211j 0.0256953+0.0131289j -0.0285636-0.0280256j -0.0139892+0.0161713j 0.000180576+0.0259553j 0.000120422+0.0242424j -0.0084975+0.0129897j -0.000926124+0.0178573j 0.000617557+0.0299897j 0.0302173-0.0383057j -0.00031779+0.0225264j 0.0350364-0.00724521j -0.0322306-0.0248191j 0.00615185+0.000896193j 0.00852042+0.00485383j 
0.00850034+0.0063589j -0.00316179+0.00894043j -0.0029671-0.00148256j 0.00221058-0.00468035j -0.00187362+0.00316749j 0.000950401+0.00520709j 0.00156921-0.0017161j 0.00262635+0.000380065j -0.00208937+0.00182889j -3.8677e-05+0.00256828j -0.00065604-0.0066719j -0.00440775+0.00893037j -0.00414421+0.00650109j 0.00398869+0.00678882j -0.00282305-0.00705297j 0.00987603+0.00120626j 0.00141994+0.00324588j -0.000435418+0.00332914j -0.00285028+0.000584286j 0.000487593+0.000831139j -0.00420045+0.00250418j -0.0037647-0.000698951j 0.00987457+0.00116373j 0.00719181+0.00461027j 0.00315691-0.00126822j 0.00124596-0.000572185j 0.0110273+0.00117466j 0.00369873+0.00290533j -0.00459605-0.0014236j 0.00123977+0.000395366j -0.00292305-0.00240031j -0.00897051-0.00150744j -0.0139331+0.000662295j -0.00204617-0.00410486j 0.00568184-0.000186404j -0.00377023+0.00256582j 0.000648986-0.000736901j 0.00113647+0.000360901j 0.00284944+0.00344864j 0.00496946-0.000795578j 0.00103075-0.00358569j 0.00616031-0.00156239j 0.000648443-0.00284188j 0.00198375+0.000643291j -0.00435014-0.000290188j -0.00104099-0.000359949j -0.00135805+0.00339692j -0.00372006+0.00292258j 0.000569221+0.000851818j -0.00289386-0.00422031j -0.00107878+0.000747018j 0.000617189+0.0030275j -0.00172637-0.000551248j -0.00360549-0.000730399j -0.0045642-0.00194471j 0.00286873-0.00509975j 0.000638011+0.00329405j 0.00354745-0.000709718j -0.000136115+0.00224697j -0.00704603+0.000503675j -0.0106458-0.00139992j -0.00606675-0.00460966j -0.00383206-0.00343738j 0.000144102-0.00617901j 0.000151472-0.00762686j -0.000248524-0.00643026j -0.015527-0.00307223j -0.00537141-0.0021564j 0.00886516+0.000222793j 0.00757288-0.00795947j -0.00766896-0.0151997j -0.00644374+0.00916083j 0.0077573+0.0040671j 0.00384886+0.00467126j 0.00699024-0.000413225j -0.00310351-0.00418284j -0.00348259+0.00325924j 0.0030132+0.00218907j 0.00158486+0.00102376j -0.00385016-0.00247237j 0.00031603+0.00113176j -0.00143974-0.00154372j -0.000618122+0.00366775j -0.00358805+0.00136346j 0.00398417-0.00235838j 0.00104917+0.00119062j -0.00525911-0.000258188j 0.000892511-0.00264703j -0.0014564-0.00363362j -0.00195199+0.00128417j 0.00368604+0.000928832j -0.00282734+0.00325984j -0.00454648-4.96073e-06j -0.00234964+0.00114779j -0.00537679-0.00260625j 0.000220679-0.00149606j 0.00113594+0.000738451j 0.00129203-0.0013074j 0.00185678-0.00420968j -0.00108886-0.000548651j 0.000209048-5.19405e-05j 0.0021992-0.000217026j 0.000808879-0.00195319j -0.00252962+0.000409381j 0.00269634-0.00323896j 0.00158736+0.00132637j -0.000478449-0.0016536j -0.000353679-0.000307421j 0.00408892+0.000465298j 0.00415259+0.000109517j 0.00162133+0.000415193j 3.52212e-05-0.000439123j 0.000381019+0.00155307j -0.00312512+0.00139731j 0.00125127+0.00418752j -0.00209631+0.000187788j 0.00282064+0.00111756j 0.000257603+0.00116068j 0.00484311+0.00159161j 0.000927213-0.00184168j -5.5777e-05+0.000844548j 0.00153941-0.00238669j -0.000839729+0.000770926j 0.00487681-0.00265388j 0.00110543+4.32124e-05j 0.000993407-0.00206694j -0.00503864+0.000589826j 0.000586013-0.0010386j 0.00429622-0.00385644j 0.0029048+0.00321962j 0.00977652-0.00280121j -0.00836085+0.000254212j 0.00450414+0.00283075j -0.00124744-9.53455e-05j 0.00372641-0.00135332j 0.0036579-0.0010722j 0.0201691-0.00148688j -0.00296202+0.00453422j 0.0142683+0.000629208j 0.00890511-0.000993755j -0.0223134+0.00271708j 0.0225774-0.00541608j -0.00816132-0.00989771j -0.00256183-0.00631918j -0.0030472-0.0102557j 0.00238029-0.0159143j 0.0248566+0.0315861j 0.028306+0.00339567j -0.0181852+0.0023039j 0.00156335+0.00343637j -0.000342446-0.0416431j 0.00200972+0.00243181j -1.14623e-05+0.0341402j 0.0192099+0.00528271j -0.00205707+0.0139415j -0.0233142+0.0430551j -0.0317431-0.0334017j -0.0402646+0.0191695j 0.00710671+0.00469328j -0.00526776-0.00376389j 
0.00478827+0.000600385j 0.00131992+0.00294184j -0.00328405+0.0056818j 0.00769715-0.0149886j -0.00297726+0.00736331j 0.00296817-0.00390387j 0.00245387-7.1001e-05j 0.003866+0.000140759j -0.00303982+0.00212212j 0.00195994-0.0038405j -0.00543394+0.00576374j 0.00195267-0.0060598j 0.00509551-0.00501776j 0.0015025+0.00760167j -0.00602558-0.00554467j 0.0145048+0.00357095j 0.00535027+0.00285796j 0.00616136+0.00295784j -0.00367164+0.000885192j -0.00165063+0.000679047j -0.0052631+0.000754633j -0.0038006-0.00051201j 0.00652057+0.000860048j -0.000660152+0.00256369j -0.000482031+0.000695923j -0.00652164-0.00239219j -0.0128555-0.00545869j 0.0040182-0.00333507j -0.00198266+0.00115305j 0.000785046+0.00171714j -0.00416115+4.25827e-06j -0.0106921-0.00302442j -0.00369847-0.00249651j 0.00157524-0.00459756j 0.00332423-0.00328078j -0.00161094+0.000632412j 0.00554761+0.0020856j -0.00584692-0.00501517j -0.00811377+0.000538075j 0.000598642-0.00318229j 0.0012172-0.00355879j 0.00417584-0.00310693j -0.000489738-0.0022577j -0.00437088-0.00265058j -0.00489235+0.00119005j -0.00257186-0.00139006j -0.00152446+0.00352002j -0.00305249+0.00514305j 0.00148738+0.00233861j -0.00447137-0.00404564j -0.00403482+0.00214101j 0.000214645+0.00257144j -0.00804519-0.00315938j -0.00279683-0.00267157j 0.00300894-0.00334898j -0.000490207-0.00533923j -0.00168076-0.00287291j -0.00346457-0.00108806j 0.00178799-0.00308685j 0.000367848+0.000340444j -0.00350197+0.000777615j -0.00234646+0.00344159j 0.00117215+0.00552496j -0.00351487+0.00128651j -0.00273582-0.00655665j -0.00433028-0.00243534j 0.000177301+0.00381759j 0.00245204-0.00339198j -0.00557357+0.00325753j -0.0125412+0.00254841j 0.00138886+0.00887225j 0.00543166-0.00654871j 0.000798153-0.00428639j -0.00645577-0.00929493j -0.00433389-0.0037371j 0.00335409+0.00516816j 0.00209204+0.00223824j -0.00280219-0.00482172j -0.00259701+0.00128984j -0.00288834-0.00122108j -0.000547123+0.00134534j -0.000298434+0.00385708j -0.00176749-0.00147309j -0.00205269-0.00244023j -0.000317529+0.00182913j 0.000340803+0.00458479j 0.00428485-0.00404603j 0.00224693+0.00207998j 0.0015545-0.000167212j 0.00239197-0.00331547j -0.0064267-6.68855e-05j -0.00218338-0.0029544j 0.000109747-0.00225256j -0.0033753+0.00392351j 0.00639211-0.0018821j -0.000675844+0.000701804j -0.00148182+0.00263305j -0.00115184+0.00502853j 0.00149347-0.00127367j 4.30172e-05+0.00111601j 0.00368421+0.00359727j 0.000654096+0.00213455j 0.00355714+0.00389625j 0.00126289+0.00357027j -0.00110409+0.00490889j 8.83567e-05+0.00233898j -0.000511167-0.000352059j 0.000786861-4.3505e-05j -0.00142558-0.000348353j 0.00613016-0.000276325j 0.0022257-0.000899213j 0.006699-0.00344894j -0.00393499+0.0015946j 0.00187866-5.63828e-05j -0.00392938+0.00329449j -0.00453503+0.00332616j -0.00367717+0.00248821j 0.000721581+0.000913219j -0.00550252-0.00262444j 0.00279096-0.00141419j -0.00153954-0.00296438j 0.00378604+0.00235515j -0.00676023+0.00241941j 0.000705028+0.00355203j 0.000903109-0.00678287j -0.00068029-0.00510635j -0.000629329+0.00903825j -0.00492947+0.00540568j -0.000516125-0.00121684j -0.00228066+0.0015137j 0.00425572+0.00268075j -0.00357772+0.00473584j 0.00664761-0.00242054j -0.00892719+0.0034708j 0.00272615+0.000257942j -0.00513116-0.00236855j 0.00511122-0.0027804j 0.0122737+0.00796473j -0.0114083-0.0064435j -0.00842635-0.00544962j 0.0162458+0.00958392j 0.0010723+0.00121466j -0.00504507-0.00177098j -0.00456696-0.0121938j 0.00709562-0.00117417j -0.0102127-0.00564397j -0.0295929+0.00867642j 0.0185679+0.00998796j 0.0055303+0.0142458j 0.0127345-0.0227544j -0.00116229+0.00324012j 0.00208048+0.000863221j 0.00149101-0.0249754j 0.0231626-0.00412048j -0.00555461+0.0324162j -0.00437239-0.0330701j -0.0122871-0.00852255j 0.0228332+0.0109549j -0.0262954+0.00538848j -0.00785103+0.0125515j 
-0.00609463+0.00125578j 0.00378951-0.00483542j -0.00294538+0.000443343j 0.00295206+0.00974078j -0.00152807-0.00305483j 0.00409481-0.00765106j -0.00115867+0.00701214j -0.00099825+0.00327436j -0.000778655-0.00144947j 0.00298476-0.0033669j 0.000933739-0.00552782j -0.00163722+0.00863766j 0.00534979-0.0138234j 0.00855067+5.83826e-05j -0.00736046-0.00673476j 0.0037083+0.00789705j -0.00286539+0.00157416j -0.00427489+0.000111525j 0.00397873-0.00183825j 0.00667452+0.00529957j 0.00914144+0.00378268j 0.000532006-0.000337353j -0.000194643-0.000689827j -0.00490268+0.00043008j 0.00739295-0.00166914j -0.0176033-0.00596953j -0.00779401-0.00164815j -0.0124876-0.00470139j 0.000466022-0.00105866j 0.00168696+0.000470013j 0.000414227+0.0014304j -0.00822876-0.00145267j -0.0086639+0.00658176j 0.00190616+0.000479219j -0.00546469+0.00101683j 0.00116209+0.0026983j -0.00193704-0.00173324j 0.00887001+0.00188131j 0.000102371+0.00259657j -0.00319529-0.00113116j 0.00161347+0.000835042j 0.00398521-0.00300455j 0.00584966-0.00549796j -0.00592413+0.000557486j -0.000856832+0.00341439j 0.0027933-0.00077041j 0.000635648-0.00424471j 0.0126305+0.00273682j -0.00364351-0.00466273j -0.00575932-0.00892787j -0.0020934-0.00434265j 0.000312188-0.00114615j -0.00115565+0.001861j -0.0023264-0.00291527j 0.00410828+0.000880624j 0.00549444+0.000314373j -0.00790673+0.00117172j 0.000824218-0.000528461j -0.00387193+0.00178872j 0.00853915-0.00115328j -0.0157973+0.000179792j -0.00853457-0.00564699j -0.00408408-0.00589709j 0.000981077-0.000256465j -0.00777568-0.0184853j -0.00822446+0.00819285j 0.0129836-0.00650828j 0.00332511+0.00460352j -0.0168157+0.0096227j -0.000140415+0.00799446j 0.0127659+0.0205259j -0.00536049-0.0129877j -0.00262864+0.00267323j -0.00571126+0.0032582j -0.00301945+0.0129514j 0.0109617+0.00205811j 0.00197715+0.00440612j 9.26249e-05-0.00426752j 0.00279887-0.00156993j -0.00688838-0.00123269j -0.00247475-0.00224319j 0.00324633+0.000220853j 0.00312675-0.00388456j 0.00290645+0.00328767j -0.000709837-0.0112146j 0.000185711+0.00396609j -0.00201996-0.00656875j 0.000555406+0.00270686j -0.00700557+0.00203986j 0.000903444+0.00377065j -0.000527708-0.00258382j -0.000100359+0.00443584j 0.00292202+0.00132045j -0.0011779-0.00102384j -0.000237246-0.00153085j -0.00172342+0.00535839j 0.00140987+0.00203893j -0.00319877+0.00225703j -0.0022301-0.000763327j -0.00075766-0.00304444j -0.00308171-0.000245774j 0.000583437+0.00106605j -0.000621952+0.00408518j 0.000111651+0.00303175j -0.00127994-0.00288876j -0.000104114+0.00339788j -0.00416924-0.000218372j -0.000467488+0.0039258j 0.000666065+0.00332686j 0.00354714+0.00169839j 0.00227916-0.00106104j -0.00254267+0.000737489j 0.000922234+0.000590232j 0.00191943-0.00125664j 0.00329627+0.00146319j -0.00691557-0.00125212j -0.0016428-0.00563525j 0.000419266-0.00231439j 0.00423155-0.00100212j -0.0016882+0.00513117j 0.00140118-0.00208301j 0.00184216-0.00132125j -0.00193496-0.00483182j -0.00349713-0.000609394j -0.00265203-0.000880262j 0.000705402+0.00171741j 0.00352546-0.00316363j -0.00695621+0.00147069j -0.0119993-0.000316071j 0.000612384-0.00281179j -0.0193528-3.81368e-05j -0.00296079-0.000590654j 0.00605814-0.00170286j -0.0129162+0.00454259j -0.00314477+0.00587504j 0.000496659-0.0085943j 0.0145731-0.00513648j -0.0107401+0.005609j 0.0089594-0.0124245j -0.00283685-0.00346765j -0.00507817-0.00308861j 0.00221502-0.00045727j 0.000560955+0.011388j 0.00622522-0.0166369j 0.00378906+0.0255788j -0.00455064-0.0154985j 0.0107098+0.00709677j 0.0372473-0.00727426j -0.024352+0.00825139j 0.00797836+0.0236763j 0.00712031-0.0171432j -0.0265251-0.00921493j 0.0104023-0.00276335j 0.00412939+0.0232861j 0.00721683+0.0426664j 0.00173585+0.033225j -0.00172375-0.0175841j -0.0229076-0.00363024j -0.00139806-0.0208339j -0.0434991+0.00844564j 
