0.0151776+0.00451328j -0.00581866+0.00958915j -0.00985032+0.00869436j 0.00411424+0.00143548j -0.0106637+0.0101058j 0.0165151+0.00282507j -0.00529195-0.0030676j -0.00915429+0.00207216j 0.0102794+0.00619178j -0.00192542+0.00737876j 0.0209449+0.00347167j -0.00552402-0.00401681j 0.00669059-0.01663j -0.00776782-0.00847809j 0.0115526-0.000535292j 0.00453421-0.00787739j 0.0140933-0.00178491j 0.00306273+0.0016898j -0.0142985-0.00322988j 0.00384893-0.0127538j -0.00636904-0.00483404j -0.0140728+0.000244808j -0.000385713-0.00825795j -0.00473666-0.00918229j 6.32034e-05-0.00154488j 0.00159055-0.00871054j -0.0106584+1.77635e-05j -0.0151281+0.00110753j 0.00746957-0.00663351j -0.00289908-0.00362627j -0.00157612+0.00654196j 0.00881804+0.00356018j 0.00705972+0.00705711j 0.000573105+0.00253114j 0.00274074-0.00293961j -0.00205366-0.00756631j -0.00335244+0.000265638j -0.00462074-0.00580078j 0.00905579-0.00819424j 0.00259307-0.0123213j -0.00400321+0.000202603j 0.00583933+0.00457538j -0.00495547-0.00326586j 0.00134273+0.00974621j -0.00577599-0.00432042j 0.00438595-0.00431399j -0.00200507-0.000254151j -0.00370305+0.00397425j 0.00560105+0.00354107j -0.00287592+0.00596289j -0.00914259-0.0119144j 0.00355022-0.00621843j 0.00160844-0.00475088j -0.000700001+0.00792524j 0.00233357-0.0121044j 0.00745054-0.0104774j 0.00410526-0.000880575j -0.0065115-0.00282398j 0.00604831+0.000391498j -0.00165801-0.00183119j -0.0018518-0.00363555j 0.00278922+0.00469368j -0.0022094+0.00274157j 0.0109083+0.00535769j 0.00062041+0.000627403j -0.0111371+0.00362573j -0.0070168+0.0103496j -0.00110226+0.00554608j -0.00583692+0.00649348j -0.00760665-0.000164688j 0.000798025-0.0016177j 0.00237618+0.00732586j 0.00100572+0.00347842j 0.000576637-0.0028894j 0.0073747-0.00556843j 0.00294651-0.0018179j 0.000314027+0.00445571j -0.00043511-0.00104028j -0.000127329+0.00257279j -0.000644461-0.00248643j 0.00151067+0.00206656j 0.00501888-0.00420474j -0.00269214-0.00330464j 0.00775605-0.00634341j 0.0047153+0.000548478j 0.00732655+0.0100843j -0.00690965+4.40912e-05j 0.000194155+0.0022601j 0.00636035+0.00250411j 0.00932067-0.000704201j 0.00323155-0.00322266j -0.00607608+1.78091e-05j 0.0125194+0.00992177j 0.00550148-0.00281543j 0.00123172-0.000124096j -0.0033721-0.000689208j 0.00192536+0.00225068j 0.00540215-0.00382192j 0.000734913+0.000238399j 0.00678988-0.00210694j -0.00196836+0.0152044j 0.00392289-0.0051131j 0.000503544+0.000430522j -0.00736193+0.000646171j 0.00207019+6.84481e-05j 0.00342305-0.0110773j -0.00135962+0.00260116j 0.00358752-0.00402667j -0.00576991-0.00168698j -0.00102805-0.00162773j 0.00201685+0.00550203j -0.00198992+0.0076977j 0.00442209-0.000591172j 0.00518791-0.00585057j -0.00182001+0.000535702j -0.00471173+0.010963j 0.00675143-0.000969616j 0.00497096-0.0125959j 0.00445399-0.00216441j -0.00238172+0.00261587j -0.00936265+0.00333308j -0.01324+0.00850563j 0.00108909-0.0113561j -0.00363611+0.00225448j 0.00325738+0.00251887j -0.00294198-0.0175246j 0.00315364-0.00923651j -0.00636774-0.00211436j -0.00058724+0.00478514j -0.00360488+0.0134945j -0.00164771+0.00364789j 0.00191582-0.00344078j -0.00675352-0.00291488j -0.00657931-0.00681362j 0.00924345+0.0130751j -0.00100713+0.00236212j -0.00477668-0.0157879j 0.00171227+0.00463583j -0.0163708+0.0164629j 0.00882903+0.00479135j 0.000334631-0.0112571j 0.0119074-0.00485405j 0.00202188-7.36017e-05j -0.00212643-0.0027275j -0.00595037-0.00259238j -0.0161743-0.0159983j 0.00422944+0.00368226j -0.014065-0.00975009j 0.00905202-0.00688131j 0.00545508+0.00915512j -0.000359114-0.00977708j -0.00788482+0.0114481j 0.0112068+0.000751188j -0.00178763-0.0168217j 0.00390953+0.00460962j 0.00604703+0.0146397j -0.00485635+0.01641j -0.0136181+0.010276j -0.00900845-0.0142966j 0.00319232-0.00345797j -0.0192522-0.00829566j 0.0355065+0.000283713j -0.0117968-0.00104529j -0.00965031+0.0135837j 0.0081848+0.005872j 0.0128829-0.0178179j 0.00986692+0.0110886j -0.0081356+0.00417526j -0.0113805+0.0199946j -0.00345577-0.00527429j 0.00470221+0.0102012j 0.0116147-0.0112836j 0.0235348+0.0020413j -0.00546485+0.0290588j 0.0401545+0.00833742j -0.0154777+0.0107962j -0.018297+0.0605354j -0.0347312-0.00073516j -0.0398921-0.00436013j -0.00616242-0.0316216j 0.0353141-0.0569627j 0.0283921+0.00184019j -0.00986353-0.0194263j 0.0594773+0.0226961j -0.0106739-0.0526291j -0.0655835-0.00690465j 0.00581104+0.043139j 0.0507172+0.0808298j 0.0959928-0.0655296j 
0.00800767-0.010578j 0.0181835+0.00741036j 0.00389199+0.00658354j -0.0118822+0.018928j -0.0166674-0.0030723j -0.00263483-0.00158092j 0.0175057-0.00957748j 0.00399021-0.00646345j -0.00415445+0.00363209j -0.0137785-0.00872625j 0.00276015+0.0114613j 0.00166015-0.015004j 0.013869+0.0102595j 0.0119208-0.000995114j 0.000641902+0.00941163j 0.0118685-0.00496376j -0.0108357+0.00134887j 0.0085864-0.00768662j -0.00235754-0.00834657j -0.00040542+0.00728376j -0.00153166-0.00273508j -0.0126201-0.00875349j 0.0128879-0.00237726j 1.39015e-05+0.00399763j 0.00932645+0.00305771j 0.00679682-0.0095772j -0.00471528+0.000970035j 0.00458873-0.000822775j 0.0113998+0.00394668j 0.000208253+0.001991j 0.00144129-0.00743436j 0.00151895-0.00896207j 0.00348304+0.000172784j -0.00328501-0.000413963j -0.00362562-0.00513578j -0.00810139-0.0089983j -0.00392165+0.0100557j -0.00319241+0.0103467j -0.00149488-0.000940639j 0.0125617+0.00391037j 0.00247235+0.010775j -0.00673702-0.00461956j 0.00527784-0.00487923j 0.00925266+0.00955862j 0.00472528-0.0101769j -0.00750642+0.00486788j -0.0163991+0.00223561j 0.00546167+0.00359006j -0.00198771-2.68924e-07j 0.00114865+0.000791241j -0.010109-0.000573757j -0.00103317-0.00883689j 0.00279859+6.61248e-05j -0.00270088+0.00453298j -0.00819234+0.00467925j -0.00148665+0.00197799j 0.000208785-0.000861239j 0.0094902+0.00132168j -0.00231992+0.00194629j -0.00268737+0.00238525j 0.00280302+0.00107112j 0.00708875+0.00903595j 0.00123807-0.00319396j -0.00163002-0.00599807j 0.0035126+0.00768922j -0.00631972+0.0014354j 0.00732476-0.00469098j 0.0100553-0.007894j 0.00103592+0.00552036j -0.0110615+0.00588181j -0.00159897+0.00200014j 0.000974521-0.0189865j 0.00803752-0.00351387j -0.00307499+0.0113906j 0.000776435+0.0011382j -0.00304549-0.0110141j 0.000602206+0.0104231j -0.00105769-0.00912421j 0.00120202-0.00311416j 0.00705267+0.00366616j 0.00232401-0.00348184j -0.0055674+0.00191005j 0.00242759+0.00427053j -0.000473023+0.00656324j 0.00247804+0.000961913j 0.000474295-0.00601422j -0.00107059+0.00611537j -0.00354783-0.00276452j 0.00715365-0.000820227j 0.00726363+0.00353286j -0.00232187-0.00111731j -0.00096774+0.00236753j -0.00340041+0.0080523j -0.00133722+0.000967559j 0.00279459-0.000634341j -0.000681058-0.00387754j -0.00101811+0.00228667j 0.00351876+0.00475617j 0.00218892-0.0039612j 0.00842027+0.00196293j -0.00434399-0.000888648j -0.000608247-0.0005077j -0.0039761+0.00637612j -0.00645067-0.00877569j 0.00385312+0.000881187j -0.000755835+5.40909e-05j -0.00759001+0.00340012j -0.00160862+0.00189968j 0.00052271+0.00449699j -0.00173225+0.00415554j -0.0051436-0.00155185j -0.00437254-0.00129002j 0.00399957+0.00029312j 0.00554102+0.00583745j -0.00443774-0.00153895j 0.00248911+0.00589405j -0.0055209-0.00140873j 0.00294854-0.00971511j -0.00235682-0.00245075j 0.00342142+0.00672669j -0.00764626+0.00906624j 0.0109689+0.0041747j -0.0126992+0.00639344j 0.00467874+0.00764343j -0.00922062+0.00967881j -0.00690207-0.00201092j 0.00931278-0.002424j 0.00788754+0.00446061j 0.0058799-0.0060658j -0.0101105+0.00333799j -0.00345643+0.00489275j 0.00211437-0.00419214j -0.00388619-0.00642174j 0.000386292+0.00844589j 0.00514401-0.00193013j -0.00440616+0.0112785j 0.006094+0.00321972j 0.00646893+0.00977393j 0.0148808-0.000181388j 0.00945849+0.000937082j -0.0108292-0.00273919j 0.0149201-0.00952648j -0.0223001+0.0113371j -0.0141813-0.00834351j -0.00305337+0.00931254j -0.006162+0.0193074j -0.00503609+0.0120129j 0.00829418-0.0108621j -0.0119785-0.0112226j -0.00155522+0.00339164j -0.00679761+0.00550045j 0.00607431+0.0124034j -0.00677728-0.0108637j 0.00211808+0.0147796j -0.00526919+0.0230116j 0.0107748+0.00276488j 0.000758398-0.00475511j -0.0055844+0.0119926j -0.00697696-0.0146111j 0.0149226+0.00444837j 0.026317-0.0074865j 0.00845761+5.33857e-05j 0.0203379-0.00101234j -0.00726078-0.0142214j 0.00457412-0.0111247j -0.00548304-0.0072146j 0.00412262+0.00326669j 0.0227175-0.0167234j -1.03908e-06-0.00959693j -0.0188905-0.00604265j 0.00194006+0.00346739j -0.00987682-0.0187627j 0.00872454-0.00581172j -0.0224236-0.00299761j -0.00590455+0.0324159j -0.0304207-0.0116901j -0.0425533+0.00365403j 0.0238719-0.0757347j 0.0272868-0.0359459j 0.0210367-0.0150549j 0.0297685+0.0100248j 0.0125714+0.0424203j 0.0373388-0.00412611j 0.0119355+0.0150239j 0.0818794+0.0231075j -0.00259795-0.065496j -0.0369193-0.00314082j 0.0967773-0.0638613j -0.0492662-0.0826563j 
-0.0114107+0.0102936j -0.0167705-0.012964j -0.00195178-0.00830409j 0.00607898-0.0220925j 0.0176868-0.00286305j 0.00867408+0.00270903j -0.0212632+0.013217j -0.00644049+0.00847982j 0.00666064-0.0108887j 0.0273295+0.0108649j 0.00721157-0.00883174j 0.0120301+0.0206649j -0.00416399-0.014329j -0.0121638-0.00149877j -0.0084327-0.00628963j -0.00871128+0.0162515j 0.0101067-0.00717756j -0.0161521+0.0119207j -0.0161584+0.00151579j 0.00223351-0.015994j -0.0160815+0.00499422j 0.00179507+0.0123775j -0.0149108+0.00015122j 0.00585117-0.0121147j -0.00346631-0.0101106j 0.0079715+0.0071847j -0.00308508-0.00318316j -0.00648271-6.3865e-05j -0.016682-0.00337001j 0.00859651-0.000874271j 0.000389517+0.00409551j 0.000417415+0.0107775j -0.0151646-0.000251091j -0.00958497+0.00060764j -0.00442532-0.00381071j -0.00457213+0.0151113j 0.00466284-0.0171414j 0.00815926-0.0171349j 0.0176398+0.00489018j -0.00933627-0.0107292j 0.0131687-0.00726491j 0.00467728+0.0044668j -0.00596671+0.00236282j -0.00584707-0.00913484j -0.00337958+0.0131703j 0.0205524-0.0057945j 0.0102481+0.00719732j -0.00524583+0.00235411j 0.00755139-0.00565839j 0.00560271+0.00298915j 0.0158362-0.00898053j -0.00102198+0.0014854j 0.000986031+0.00379869j -0.00825434-0.00637584j 0.00964947-0.00175706j 0.010118-0.000308771j -0.00104589+0.0105565j -0.00403682-0.00320961j 0.00228092-0.00286896j 0.00442729-0.00502233j -0.00353946+0.00868939j 0.00478147-0.00318198j -0.00395366-0.00029738j -0.00180054-0.00390382j -0.00525297-0.00656102j -0.00136267-0.0110522j -0.00449076+0.00648271j -0.0113954+0.00350131j 0.00699067+0.00263963j 0.00434508-0.00459718j 0.00155419+0.00161972j 0.00275415+0.0219572j -0.00659095+0.00975607j -0.0043972-0.00699925j 0.0013057-0.00485736j 0.00914475+0.00402092j -0.0103637-0.00525976j 0.00857097+0.00539363j 0.00621688+0.00316554j -0.00910664+0.0057388j 0.00350793+0.00149775j 0.00616547-0.00650535j -0.0102344+0.00297453j 0.00658039-0.00219896j -0.00200911+0.00602647j 0.00766329+0.00241621j -0.00447002+0.00485892j 0.00495318+0.00542183j -0.00226663+0.00284899j -0.00744582+0.00487014j 0.00469845-0.000836958j -0.00699006-0.0066437j 0.00239534+0.00537801j 0.000385972-0.00329091j -0.00171237-0.00410596j 0.0084378+0.00224508j 0.00793776+0.00221124j -0.00639453-0.00359321j -0.000598563+0.00300934j -0.00196355+0.000426156j -0.00459037-0.00204035j -0.000564489+0.0038186j 0.00625758-0.00311684j 0.00390684-0.0041216j -0.00293622-0.000589684j -0.00831845-0.00345168j 0.0113596-0.00639554j 0.0146626-0.00338406j -0.00819913-0.000105628j 0.00539256-0.00220285j 0.00846129+0.00303157j -0.00607647+0.0120336j 0.00277499-0.00381762j 0.010751-0.0187373j -0.0018841+0.00419926j -0.00320425+0.00680757j 0.00759662-0.00100875j 0.00371135+0.00183761j 0.00397597-0.00530153j -0.0138007-0.00106175j -0.00669737-0.00883676j -0.0183819-0.00198306j -0.00129151+0.000339248j -0.00448634+0.0217531j 0.00571524-0.00187218j 0.00281946-0.00142506j 0.0137637+0.00257933j 0.0155492-0.00545275j 0.0153323-0.0130685j -0.00333049+0.00668132j 0.00526428+0.0145522j 0.0029684-0.00491078j 0.00216465-0.00802065j 0.00524515+0.00484588j 0.00536614-0.0163551j 0.00974065-0.00674044j -0.00776005+0.00822419j 0.00985483+0.00139949j -0.000953371+0.0180109j 0.00269244-0.00339746j -0.0133765+0.00644843j -0.00443879+0.00111043j 0.00068186+0.0231406j -0.00950029-0.00599157j -0.0197666-0.0162887j 0.0166066+0.0110385j -0.0146364+0.00985766j -0.00929913+0.0081774j 0.00433812-0.00758491j -0.00417423-0.00687892j 0.00948348-0.0115573j 0.0104332-0.0033116j -0.0134528+0.00236451j 0.0120982-0.0106883j 0.0141372-0.00826644j 0.0146097-0.0041997j 0.0111954-0.0181204j -0.0307822+0.0116446j 0.00143329+0.0111279j 0.0123613+0.0110361j -0.00230947+0.0188217j -0.00469795-0.0155043j -0.000395083+0.00560808j 0.0200201+0.0400384j -0.01989-0.00471586j 0.001293-0.0193622j 0.0355696+0.0172586j -0.00908183-0.0102923j -0.0259005-0.00830615j -0.023107+0.0335335j -0.0151751+0.0497987j -0.00527094-0.0128824j -0.0101873+0.0100093j 0.0466098+0.00816223j -0.0124383-0.00382517j 0.0126725-0.00131799j 0.0371079-0.02708j 0.0441298-0.000538167j 0.0384314+0.0131093j -0.0274537+0.026841j 0.0452948+0.0342177j 0.0263685+0.00830224j -0.00418804-0.0610595j 0.050356+0.0577939j -0.0320638+0.0208218j 0.0133362+0.0424459j -0.0969037+0.0793393j -0.00351808-0.0452677j 0.0324303-0.00259647j 
0.0163867+0.0152549j -0.0106543+0.0145427j 0.0103018+0.0181254j 0.0170062+0.00620643j -0.0189074+0.0135185j 0.0127649-0.0177507j 0.0136024-0.0236893j -0.0186337-0.00222065j 0.021044+0.0146405j -0.0210119-0.000369234j -0.00453161+0.00715449j -0.0139817+0.0065095j -0.0110636-0.0119992j 0.000950044-1.21302e-05j 0.0099363-0.0123402j -0.00524155-0.0190045j 0.018687-0.00616493j 0.00660395+0.00552924j 0.00551262-0.00875158j 0.0144713+0.00449184j -0.00809295-0.0236369j -0.00198453-0.00334552j 0.0104409-0.00788272j -0.00305671-7.08849e-05j -0.00454732-0.00126692j 0.00409903-0.0194567j -0.00483206+0.000638763j -0.0172186+0.011191j 0.0123733+0.000597836j -0.0098823+0.0133189j 0.00331867+0.0156013j 0.007787+0.00963661j -0.00146303-0.0112482j -0.00394122+0.00586469j 0.0178356+0.00216083j -0.0126236-0.0143501j 0.00941342-0.00177395j 0.00209706-0.000509858j -0.0124073-0.0165331j 0.00213945-0.00313904j -0.01309-0.0100998j -0.0110915-0.00334063j 0.00438464+0.00263625j -0.00778083+0.0142183j 0.00541884-0.0112142j 0.00205568-0.0029277j -0.00344189-0.00430184j -0.0111523-0.00883638j -0.000753075+0.0200992j -0.00742283+0.00765853j -0.0189888-0.00530957j 0.0148634+0.00387787j 0.00456431-0.00559541j 0.00267483+0.0101603j 0.00873242-0.00982263j -0.000535908+0.00105156j 0.00778745-0.000610729j -0.00734301-0.00630571j 0.00414874-0.00103285j 0.00958563-0.0017482j 0.00841998+0.00204626j -0.0030384-0.0104073j 0.00155478+0.0104987j 0.00847582+0.00774055j 0.00207585+0.00110495j -0.0190344+0.00655937j -0.00287575-0.00259584j 0.0043963+0.00277119j -0.00181219-0.00549884j 0.00529407+0.00428484j 0.00172581-0.00094186j 0.00274027+0.00514577j -0.00448231-0.00827672j 0.00421923-0.00632781j 0.000981567+0.000626598j -0.00183783-0.00262306j 0.0100549+0.00584204j -0.0068336-0.00366514j 1.00703e-05+0.00224587j -0.00288126-0.00665698j -0.0104053-0.00294324j 0.0031619+0.00898886j 0.00169669+0.000657011j -0.00152179-0.0105922j -6.7152e-05-0.00653514j 0.00961653-0.000156581j -0.00456263-5.88849e-05j -0.00206795-0.00822093j 0.00125593+0.00173327j -0.000304453+0.000231623j 0.00272668+0.000178513j -0.00190972+0.00157129j -0.00510128+0.00309448j 0.00712167-0.00569911j 0.00513014+0.00574789j -0.00590162+0.00480386j -0.00223173+0.00686139j 0.00437793-0.00192565j -0.00188237+0.00547038j 0.00226324+0.00134286j 0.00318384+0.000975081j 0.00385285+0.00294426j 0.000621438-0.00103284j 0.00329228-0.00818775j 0.002101+0.00343333j -0.00265524+0.0111527j -0.00513967+0.00489218j -0.00602155-0.00371749j 0.00155868-0.00398995j -0.0118682-0.000592001j 0.000875431+0.000702884j 0.00453119-0.00634753j -0.000392985+0.00371779j -0.000809224+0.00149075j -0.00756884+0.00771921j -0.00285499-0.0048835j 0.00528394-0.00319288j -0.00537041-8.36597e-05j 0.0115584-0.00390346j -0.00913906+0.000786851j 0.00059925-0.00924231j -0.00665899+0.00140204j 0.00444453-0.00997014j 0.00166381+0.00708389j 0.000974757-0.000967803j 0.00647411-0.00889349j -0.00932272+0.00521926j 0.00493903-0.0101071j -0.00314474+0.00538967j -0.0083421+0.00291094j 0.00594163-0.00167366j 0.00768682-0.00147901j -0.01842-7.26798e-05j -0.020294-0.0147011j -0.00344534+0.00421429j 0.00785573+0.00399951j 0.00174564+0.00129936j -0.000406679-0.0243378j 0.00465722-0.00135298j 0.00575305-0.0032638j 0.00446598+0.0172247j 3.93429e-05+0.0224055j 0.00520255+0.00511995j -0.00105689+0.00153778j 0.00648703+0.00420926j 0.0132755+0.000858965j -0.00564074-0.00404747j 0.0255499-0.0103418j 0.000157124+0.0252472j 0.001918+0.00717j -0.0158319+0.0117474j -0.0141872+0.00791788j 0.0104683+0.0130733j -0.0152204-0.00983107j 0.00236187-0.00896728j -0.00848279-0.0093658j -0.0157796+0.0149811j -0.0183058-0.00919891j -0.0222587+0.0125494j -0.00854399-0.0232016j 0.00092826-0.0341891j -0.0166113-0.0139291j -0.00993353-0.0147639j -0.00382401-0.000839959j 0.00158532-0.015206j 0.00596782-0.0196641j -0.0297146+0.00164316j -0.0102452-0.00359401j 0.00637163-0.0258695j 0.00455104-0.0469992j -0.0515003+0.0143964j 0.000111392-0.00931037j -0.00371939-0.0233284j 0.0473857+0.0154168j 0.0410613-0.00606413j -0.012608+0.00710323j 0.0394714+0.0193154j -0.0219084+0.0602251j -0.0217166+0.00825427j -0.011823-0.0120947j -0.0358986+0.0317697j -0.0206515+0.0108038j 0.0609468+0.0226112j 0.044931-0.044454j 0.0210437+0.0248828j 0.0623953-0.0205161j 0.0141362+0.0749518j 0.00898546+0.0184112j 0.00999704+0.0443646j 
0.00180325-0.00411139j 0.0088514+0.00622715j 0.012253+0.00892093j -0.0125442+0.0225088j 0.000908524-0.00806707j -0.00269421-0.00109653j 0.0241278-0.00817569j 0.00491016-0.00396905j -0.0134498-0.0085814j -0.0100587-0.0189835j -0.0175235+0.00821772j 0.00749332-0.00560946j 0.00137536+0.0141639j 0.016916+0.00418041j -0.00753152+0.0116578j 0.0139733+0.00795023j -0.0114658-0.00376429j 0.00345636-0.00809428j 0.0116542-0.00362531j -0.00241184+0.0214219j -0.00563863-0.00871236j 0.00195994-0.00368204j 0.0131026+0.000623023j -0.00243225+0.0103541j 0.000988737-0.00221419j 3.46613e-05-0.0215146j 0.00224841+0.006962j 0.0157997-0.00104838j 0.0130728+0.0103427j 0.00732072+0.00510439j 0.00266946-0.0120373j 6.6987e-05-0.00832466j -0.00188676-0.0084351j 0.002914-0.0102208j 0.00078755-0.00404128j -0.0126771-0.0114869j 0.000732968+0.00189093j -0.00428773+0.00846639j -0.0118114-0.000375754j 0.00201561+0.00869978j -0.00239674+0.0120191j -0.00262111-0.00227253j 0.0110856-0.00134396j 0.0198473+0.0045589j 0.00123762-0.0168001j -0.0025241+0.00675107j -0.0153404+0.00729202j 0.0167675-0.000910565j 0.00490805+0.00184389j 0.00245291+0.00425099j -0.00260583-0.000187836j -0.00672053-0.0020086j -0.00075076+0.00149161j -0.00297263+0.00356759j -0.0109487+0.00714409j -0.00722407+0.00751443j 0.0130581+0.000855181j 0.006142+9.61929e-05j -0.000500899-0.00456584j -0.00254636-0.00188499j 0.00444054+0.0118041j -0.000467313+0.00474996j 0.00324695+0.000430366j -0.00512856-0.0183378j 0.000591298+0.0104044j 0.00385812+0.00582487j 0.0147814-0.00853575j 0.00642033-0.00896648j 0.0173792+0.00407535j -0.00833988+0.00628389j 0.000908574+0.00398825j -0.000802171-0.0138695j 0.00371968+0.00247037j -0.00739565+0.0102818j -0.0028396-0.00544523j -3.01718e-06-0.0144359j 0.00307706+0.00955697j -0.00536003-0.0142651j -0.000886248-0.00435166j 0.00833833+0.00404312j 0.00267522-0.00323326j -0.00761257+0.000732604j -0.00148386-0.00736353j -0.00132696+0.000285846j 0.000950269-0.00901418j 0.000416-0.0140976j 3.99874e-05+0.00121527j 0.00149359-4.72298e-05j 0.00129084-0.00935414j -0.000949884-0.00393172j -0.00956915-0.00406906j -0.00103972+0.00587098j -0.00176018+0.0049542j -0.000495562-0.00373266j 0.000714391+0.00229914j 0.00206272+0.0084772j -0.00707551+0.00349299j -0.00681893-0.00669199j 0.00300238-0.00306052j 0.00299826-0.0097662j -0.00110565-0.00567958j 0.00500635+0.00317111j 0.00746968-0.000763909j -0.00600818-0.000668533j -0.00744037-0.00499599j -0.00866001-0.00241835j 0.000439131+0.000349129j -0.00906724-0.000900439j -0.00736356+0.00526758j -0.000557191+0.00311034j 0.00414511-0.00291528j 0.00434231+0.00558974j -0.00285456-8.48026e-05j -0.00462947+0.00164016j -0.00636271+0.00141656j 0.00392295+0.00799272j 0.000473775+0.00263186j -0.0206039-0.00443174j -0.000874912-0.0101042j 0.00738046-0.00184874j -0.00188857+0.00268251j 0.00645963-0.000377386j -0.00885461-0.000550294j -0.000241662+0.00747833j 0.0067655+0.0162641j -0.0118218-0.00548925j -6.45422e-05+0.00649833j 0.0132528+0.012j 0.000937194+0.00257669j -0.00505693-0.00335739j -0.00587545+0.0118997j 0.00118026+0.00996505j -0.0161517-0.00151122j -0.00156547+0.00493961j 0.0125536-0.0177857j 0.00401726+0.0146888j 0.00884566+0.00696078j 0.00308008+0.0143964j 0.0254261+0.00232119j 0.0057236-0.00108996j -0.0322533-0.00829202j 0.00374861-0.011144j -0.0338887+0.01837j -0.0167658+0.00250355j 0.0104627+0.0215249j -0.0186946+0.0297198j -0.0130385+0.00159382j 0.00884796+0.00567476j -0.0148441-0.012467j 0.00144656-0.0059734j -0.0023949+0.0128823j 0.0189105+0.0140642j -0.0139488-0.00488883j 0.00714067+0.0177969j 0.0159336+0.00101753j 0.0108855+0.0100925j 0.0247254-0.00533989j -0.0165933+0.0157891j 0.020499+0.0132444j 0.0391925+0.0139744j 0.0562259+0.0236113j -0.021452+0.00215442j 0.0191809+0.0190351j 0.0236567-0.0292293j -0.0287553-0.0242704j -0.0232902-0.0322496j -0.0171789+0.00111816j 0.0275618-0.00421717j 0.0108393-0.0350816j -0.0232089-0.00421887j -0.0119815+0.00803683j -0.000991423-0.0310156j -0.0300818-0.0203552j -0.0261683-0.0157105j -0.0460918+0.0539987j -0.0326365-0.0119834j -0.0207808-0.00313421j 0.034363-0.0671816j 0.0304212-0.045995j 0.0424832-0.0426344j 0.0393178+0.00659028j 0.00188594+0.0283086j 0.0445841-0.0151236j 0.0363501+0.044349j 0.00895116+0.0883206j -0.0614653-0.075542j 0.00524545-0.0329524j 0.0487995-0.0665044j -0.0660538-0.0107213j 
