0.0260208-0.0287803j 0.037855+0.0274194j 0.0283628-0.0291226j -0.00998081+0.0164611j -0.0426918-0.023654j 0.0303688+0.0393347j 0.0400174+0.0178203j -0.026902+0.0350243j 0.0372552+0.0368715j 0.0268106+0.00298821j 0.00704093+0.0376929j -0.0437935-0.013653j 0.0243713+0.0138089j -0.0194298-0.0509355j 0.00637324-0.00901262j -0.00540518+0.00509642j 0.0271212+0.0111377j 0.0204891-0.000575533j -0.0109346-0.00410564j -0.0301337+0.000795179j -0.0246244-0.00823265j 0.0185062-0.000735768j 0.00846293+0.0127148j 0.00440224+0.00244025j -0.0112754-0.0165723j -0.0139504-0.0107712j -0.0215756-0.026313j 0.0430311-0.0144991j 0.0121936-0.0115011j -0.0346044-0.00998737j 0.0252611-0.0254375j -0.00529558+0.0130846j -0.0224499+0.00279108j -0.00984873+0.00380166j 0.0239913+0.0129292j -0.00414702-0.00123178j 0.0070532-0.0113413j 0.0264244-0.0126333j -0.00170195+0.00115092j 0.00382134+0.00651493j -0.0266611-0.00237953j -0.0109316-0.0036507j -0.0177377+0.00675099j 0.0064212+0.0196619j 0.00422412+0.0145606j 0.0203254-0.00760217j 0.020607-0.0172415j -0.00769374+0.011181j 0.0028289-0.0184387j -0.0134074-0.0107014j 0.0036413+0.0175656j -0.00288744-0.010539j -0.00787278+0.0128506j 0.00775436-0.0100337j 0.00938317-0.000330997j 0.00476419+0.00192855j -0.00576082+0.00244244j -0.00349755+0.00920662j -0.000735504-0.00349682j 0.0205488-0.00411653j 0.00790248-0.00400052j 0.00768753-0.0101109j -0.00311149-0.000936058j 0.00016141+0.000473183j -0.00736219-0.00188049j 0.00419052-0.00447814j 0.00496672-0.00385573j -0.00396671-0.00648475j -0.00449695-0.000913485j 0.00662113-0.0103554j 0.0068142+0.0022635j 0.00614243+0.00145005j -0.00503949+0.0110919j 0.00145506-0.0193653j -0.00061074+0.00121003j 0.00621557-0.00301699j -0.00031719-0.00356138j -0.00256553+0.00325427j -0.0164596+0.00735091j -0.00166716-0.0121541j 0.000568121-0.0129523j 0.0143218+0.00132695j 0.0209824-0.00987181j -0.000482369+0.00953804j 0.00755641+0.0118107j -0.000665053+0.0100871j 0.0138231-0.00905616j 0.0158008+0.00303997j -0.00575719+0.0210058j 0.00426803-0.0137605j -0.00959749+0.00201366j -0.00685254-0.0118869j -0.00364403-0.0034834j -0.0115396-0.0131698j -0.0141382+0.0066249j 0.000640804+0.00244094j -0.0294022+0.00807467j 0.000226561+0.0132881j -0.046905+0.0284357j -0.015252+0.0162905j 0.0410283+0.000609251j -0.0337323+0.0178452j -0.0175381-0.0140835j -0.0029567+0.00487043j -0.00417217+0.00826801j 0.00405239+0.00607461j 0.00878104-0.00200263j 0.0214478+0.00723623j 0.00446595-0.00186977j 0.000432956-0.0275306j 0.00709429-0.000483791j 0.0162522-0.0187818j -0.0173798-0.0121882j 0.0180151-0.0166144j 0.0185366+0.0179261j -0.00288822+0.00311209j 0.0332294+0.0187147j 0.00466025-0.0199883j -0.016955-0.0158887j 0.0235776-0.0175982j -0.0337929-0.021616j -0.0252472+0.0710782j -0.0359296+0.0266685j -0.0253144-0.0482617j 0.019693+0.0507016j 0.0125728+0.0246752j -0.0172653+0.016244j -0.0133155+0.00927992j 0.0508552-0.0245519j 0.0145257-0.0617315j -0.0345219+0.0156205j 0.130789+0.00161611j -0.0261281+0.0347287j 0.0727356-0.0508066j -0.00466676+0.0983274j -0.119284+0.0331243j 
0.0544592+0.0101082j -0.00699869+0.0503366j -0.0104187-0.0191005j 0.0138665+0.000995046j -0.0565709-0.0067378j -0.0123215+0.00497127j 0.0153486+0.0313306j 0.0228739-0.00560898j 0.0272421-0.00801241j 0.0047891+0.00434505j -0.00952635-0.0212733j -0.00908557+0.0178528j 0.0248669-0.020482j 8.45167e-05-0.0148722j -0.00308007-0.0654353j -0.0157516+0.0170385j -0.015082-0.00721952j 0.00727276-0.0103977j -0.00641113+0.0200157j -0.0174258+0.0204371j -0.00964641+0.0039047j -0.0119918-0.0126654j -0.00911427+0.01593j 0.0236441+0.00216973j 0.0166068+0.0223093j -0.00709682+0.00489602j -0.00464719+0.00140898j -0.000632197+0.00772541j 0.0167527-0.0180265j 0.0259176+0.00696033j 0.014227-0.00763479j -0.012284-0.0108587j 0.00318289+0.00253642j -0.0139442+0.014678j -0.0269326-0.0148888j 0.0120927-0.0119587j 0.0191397-0.000787135j 0.0192332+0.00439345j -0.000897985-0.00502804j -0.0174106-0.0196556j 0.0109931+0.00933414j 0.0174233+0.00446911j -0.00472302-0.000667047j 0.000480846+0.00759686j -0.00637924-0.00545903j -0.00125914+0.0074661j -0.00352475-0.00126327j -0.00551345-0.0118621j 0.00800211+0.0106129j 0.0188064-0.00144528j -0.00434253+0.00560332j 0.00531512-0.00605239j -0.0075166-0.00457969j 0.0117135-0.00152886j -0.00572557+0.0076069j -0.0149368+0.00719543j 0.00746243-0.0056276j -0.00235493-0.00833137j -0.0237324-0.00782408j -0.0131094+0.00250683j -0.00785459-0.00895437j 0.00168071+0.0124247j 0.0133312+0.0167268j -0.017171-0.0100193j -0.00504506-0.0142219j 0.00753869-0.01102j -0.000757091+0.000477166j -0.00789045+0.0065968j 0.00767489-0.00365465j 0.0031297+0.0113407j 0.0141081+0.00954794j 0.00140146-0.00937046j 0.000930668+0.0011984j 0.00677211+0.00525757j -0.0202055-0.00887546j 0.0178505+0.00290237j 0.00767905-0.00686573j 0.0187879-0.0031546j 0.00997303-0.00742898j 0.0186228+0.00750892j 0.00675093+0.00243521j -0.0028526+0.00466206j 0.00633796+0.000406316j -0.00150218+0.0283695j -0.00543143+0.0181484j 0.000745192+0.0158425j -0.00176108+0.0200326j -0.00304711-0.00643329j -0.0236517-0.0189771j -0.00122491-0.00362521j -0.000575136-0.0202918j 0.0175124-0.0239421j 0.0134385-0.0145308j 0.0213867-0.00319599j 0.00734078+0.00345481j -0.0194568+0.00824104j 0.0149531-0.00722985j -0.0116038+0.00619295j -0.0102432-0.0147555j -0.0214003+0.00319743j -0.01423+0.0182037j 0.00851875-0.0016521j 0.0191357-0.00509777j -0.0317151-0.0210974j -0.0318039+0.00694833j 0.0319363+0.0114664j -0.00617473-0.00381757j 0.00808981+0.0225313j -0.00434523+0.00484578j 0.00367571-0.0220492j 0.0132465+0.00809733j -0.000669259+0.0272115j -0.0155018-0.0273071j -0.00806965+0.0017623j -0.0030789-0.0157084j -0.0433645+0.00756127j -0.00129198+0.0181296j -0.000398446+0.0246082j -0.00593053+0.00048369j -0.0155171-0.0128827j 0.000293458+0.0335237j 0.0383733+0.0211897j -0.0297818+0.0500252j -0.0162834+0.0415839j 0.0592599-0.0229567j -0.000809214-0.0127716j -0.0135264-0.0196769j -0.00135952+0.0402181j -0.0476102-0.070072j -0.0166654-0.0108547j 0.0812191-0.0276078j 0.0735661-0.0605099j -0.0427697-0.00997068j -0.122812-0.00345516j -0.0644505+0.0347599j 0.0161686-0.0720241j 
-0.0648863-0.0270126j 0.0256852-0.0456894j 0.0332195+0.0189385j -0.00355701-0.0194314j 0.06313-0.0204632j 0.0222883-0.00808318j -0.031344-0.0341834j -0.0252541-0.00119238j -0.0478917+0.0121576j -0.00655217-0.0194768j 0.0172928+0.01686j 0.00491778-0.0121218j -0.0133212+0.0431573j 0.00846002+0.008487j 0.00939804+0.0394234j 0.0227933-0.0549601j 0.002551+0.0130042j -0.00619471+0.0144016j 0.00458888+0.00999197j 0.0205528-0.00193287j 0.000787648+0.00845346j -0.000973271-0.00247943j 0.00845904+0.0130418j -0.00761778+0.00685991j -0.0129154+0.0137821j -0.00378207+0.00271954j -0.00952408-0.00559102j -0.0185858+0.0151683j -0.0167825+0.00354321j 0.00904333+0.000252583j -0.00746143+0.00625187j 0.00668976+0.00316189j 0.00425543+0.00683448j 0.0279926-0.00982622j 0.00131022+0.0101557j -0.0266568+0.00236708j -0.00211768+0.00522762j -0.0106698-0.00997803j -0.00165819+0.00460479j 0.0169202-0.00323238j 0.00460058-0.0140756j -0.0106344+0.00971389j 0.00308765+0.00154178j 0.0240785+0.0254439j 0.0168745-0.00926181j -0.00616522+0.0196275j -0.00954895+0.00148476j -0.00257606+0.0217313j -0.0111713-0.001942j -0.0172075-0.0033284j 0.00769171-0.0143544j -0.0194658-0.00250927j 0.000908216+0.00499444j -0.00467256-0.00564312j -0.00782159+0.00457995j -0.00425828-0.00492643j -0.00563073+0.00957767j 0.00485689-0.00269617j -0.00718737+0.00265419j 0.0111905+0.00736124j -0.00648418-0.0101922j 0.00308043-0.00726434j 0.00843598-0.0136765j -0.00468525-0.000396997j 0.00799819+0.00132226j 0.00141445+0.00302321j -0.0153995+0.00560616j -0.0159264-0.0128544j -0.00462466+0.00692275j -0.00445469-0.0191659j 0.00592915-0.00153651j 0.00113974+0.0122175j 0.00261288+0.00539706j -0.000155636-0.00564794j 0.00796655+0.0111736j 0.00252854+0.00386406j -0.0078157+0.00356382j 0.0040737+0.00263821j 0.0003776+0.00210123j -0.00650183+0.00672134j -0.00243599-0.00393829j -0.0117554-0.00207642j -0.0108236+0.00450092j -0.00740193+0.0105395j 0.00847214-0.00982639j 0.0045529+0.00204018j 0.0204153-0.023579j 0.0127489-0.0258215j 0.0102255+0.0240913j 0.00299121+0.00165811j -0.0250769+0.0129893j -0.0191698+0.00354715j -0.00423262+0.0101758j -0.0179029-0.0234989j -0.00123464+0.0093973j 0.00366883+0.00434703j -0.0113406+0.00750219j -0.00378116+0.0209011j 0.0156942+0.0122351j -0.0166375-0.000393558j 0.0135255+0.0228452j -0.0148039+0.00913145j 0.00909159-0.0179072j -0.00436772+0.0109083j -0.021821-0.0148236j -0.00341997-0.0283973j 0.0236556+0.00488042j -0.00130965-0.00715368j 0.0397564+0.0231147j -0.0241357+0.0383548j 0.00249159+0.0177545j 0.0220996+0.0365358j 0.00552692-0.0181247j -0.0145289+0.013858j 0.00806436-0.0273775j -0.0363257-0.00506906j -0.018809+0.0108612j 0.00811378+0.0211649j -0.0123772-0.00166828j -0.0354201-0.000353831j 0.00290725-0.00881206j -0.0254118+0.0108325j -0.0108167-0.0440861j -0.00894662-0.0370582j -0.0277749+0.0476328j -0.0423359+0.0188097j 0.0569222+0.0050539j 0.0098322-0.0576667j 0.0285135+0.00782524j -0.0997236+0.00282215j -0.00932741+0.0215628j 0.0199332+0.0332189j -0.0327768-0.0259881j -0.0710725+0.0718444j 0.0385786+0.0106476j 0.0334583+0.0195511j 
-0.0300383+0.021532j -0.0312898-0.0343495j -0.0345642+0.025342j 0.00669811+0.0049244j 0.00672442+0.0290524j -0.0202519+0.00767677j -0.0192608-0.000653774j 0.00583936-0.0199174j 0.00499815-0.0321551j 0.00816704+0.0221543j -0.0121115+0.00681147j 0.0366238-0.00503146j -0.0155907-0.0229976j 0.0222231+0.026037j 0.0013937+0.0388396j 0.00354887+0.0351318j -0.00971807-0.00880542j -0.0207309+0.0124255j 0.0129645+0.00073099j 0.0160359-0.0104816j 0.00161768+0.00468918j -0.0144796-0.0103797j -0.00858172-0.0168326j -0.00318221+0.00808285j -0.0163105-0.0248844j -0.0298455-0.000413522j 0.0168025+0.0179052j -0.00605989-0.012965j 0.00208098+0.015465j -0.0164572+0.00387653j -0.010141+0.02j 0.00737673+0.0137974j 0.0194186-0.00689438j -0.00323631+0.00153067j -0.0120012+0.00412523j -0.00967868+0.001273j -0.010349-0.00612368j -0.00383728+0.00808499j 0.00734203+0.00878899j 0.0253836-0.000970402j 0.00895312-0.0122225j 0.00475509-0.00553675j 0.0108281+0.00822137j -0.00967902-0.0222165j -0.0121954-0.0342859j -0.00450125-0.00159445j -0.00198561+0.00915494j 0.01599-0.0169891j -0.00401835+0.0114907j -0.00654056+0.00905441j 0.0116303-0.0143017j 0.0119677+0.0146171j -0.00425593-0.0066589j 0.00132221-0.00295139j -0.0068896+0.00832948j 0.000756199-0.00528624j 0.0118319-0.00019921j 0.00731249-0.00210262j -0.00114036+0.0128387j 0.00413722-0.0115299j -0.00293999+0.00285976j -0.0269994+0.0253294j -0.0164945-0.00158343j 0.0157796+0.0177245j 0.00587841-0.0087054j -0.00702447+0.00775145j 0.0131626+0.00200507j 0.00187752+0.0215529j 0.0185613-0.0026168j -0.0157856+0.0166483j -0.00120837-0.00131236j 0.00227378-0.0140084j 0.00704515-0.00630316j -0.011229+0.0190313j 0.0144913-0.000393272j -0.0038486-0.00453544j 0.0138007-0.00494108j 0.0110637-0.00334853j 0.0110615-0.00290877j -0.00564567-0.00164085j -7.25939e-05+0.00506423j 0.00340625+0.000301452j -0.00164208+0.00541394j -0.00705664+0.00593396j -0.0112598-0.0134678j -0.0150043-0.0275107j -0.0193608-0.00461784j 0.00385902-0.00432508j 0.023822-0.014381j 0.00191132+0.000808506j 0.0105646-0.00790671j 0.0217905+0.0206584j 0.0135683+0.0100555j 0.0139458+0.0178238j 0.00265339-0.00752786j 0.00730621+0.0208935j 0.0204977-0.00582915j 0.00785665-0.0216897j 0.0127366-0.0118505j 0.00982228+0.00918632j -0.0165051-0.0156963j -0.00695548-0.0174334j -0.00738957+0.0133017j 0.0205892-0.00239467j -0.00219381+0.0021217j -0.026931-0.0264538j 0.000546352+0.00225705j -0.00961609-0.0115341j -0.0121074+0.0103254j -0.00733199-0.0155936j -0.00251196+0.0169192j -0.0365279+0.00546477j -0.00538475+0.0093653j 0.0265763-0.00505451j 0.0482139-0.0129481j 0.00513055-0.0157971j -0.00995317-0.0230247j -0.0283559+0.0209259j -0.00262458+0.0188095j 0.00831302-0.00596775j 0.0284262+0.00455922j 0.0259632-0.065622j -0.0137119-0.0426641j 0.0287631+0.0388827j -0.0300578-0.0677972j -0.00584062-0.0444396j -0.0522652-0.00584452j 0.0374411-0.0310809j 0.0310657+0.037879j -0.01823+0.0121399j 0.00024332-0.0299672j 0.00333076-0.0261642j 0.0175608+0.0249997j 0.029407+0.0307761j -0.0186731-0.062395j 0.0629832-0.003368j 
-0.0197366+0.0045771j -0.0202509-0.013237j 0.0383375+0.0229115j 0.00741783-0.0477505j 0.0506+0.0128261j -0.0135383-0.0157725j 0.0122167-0.0341405j -0.00937609-0.0194448j -0.017018-0.00551587j -0.032818-0.000654798j -0.00622677-0.00808827j -0.00880498+0.0158901j -0.0155738+0.00114439j 0.00893128+0.00307076j -0.00895548-0.0194674j -0.0100772-0.0100059j 0.0241763+0.00927328j 0.00911666+0.000830471j 0.00612725+0.013845j 0.00895175+0.00234968j 0.0150966-0.00513502j 0.0162769-0.00102278j 0.0123867+0.0107538j -0.021744+0.0218655j 0.0231845-0.000261815j 0.018602-0.0225601j 0.0130833+0.0222299j 0.00543537+0.00668105j -0.00458882-0.000664976j 0.00913327-0.00738051j 0.00905499-0.012553j 0.0114622+0.00341118j 0.0115812-0.00344563j 0.0213382+0.0129863j 0.00723696-0.00406j -0.00354427-0.00474121j -0.00341942-0.00806571j -0.0211944+0.00229795j -0.00636785-0.00204942j -0.0121678+0.0112497j -0.00322945+0.0147659j 0.0011954+0.00812733j 0.001138-0.0175206j 0.0112928+0.0188814j -0.0170708-0.00189671j -0.00285171-0.00843534j 0.00109195-0.00459544j 0.00185137+0.00178382j 0.00490085-0.00894452j 0.00528633+0.00297146j -0.00343493-0.000956495j -0.00135709+0.00475432j -0.00583676-0.0034254j -0.0125182+0.00273595j -0.0111006-0.0119657j -0.00353572+0.00820343j -0.00154198+0.00942745j 0.00149367-0.0112306j 0.00787338-0.0132932j -0.00213055-0.00537145j -0.0164706-0.00875922j 0.0164426-0.00206187j 0.0134291+0.00114787j -0.0112518+0.00522646j 0.00573676-0.00289326j 0.00030609+0.00200263j -0.010515-0.0176162j 0.0281609-0.00519244j -0.00783444-0.00780172j 0.00625883+0.000459986j 0.00721101+0.002434j -0.00447347+0.00691249j 0.000964506+0.0135364j 0.00849722-0.0030771j -0.0125413-0.0120232j -0.00243842-0.00208431j -0.0133201-0.0142773j 0.00182615+0.00976699j 0.000513878-0.00265842j 0.0139271+0.00217325j 0.00817694+0.00389315j 0.00132926+0.00160436j -0.00533254-0.016299j -0.0203894+0.0184698j -0.00213378+0.00848959j -0.00455722-0.00183919j 0.0209044-4.33596e-05j 0.00336034-0.00744546j -0.0256712-0.00836706j -0.00210277+0.00327126j -0.0313956+9.89433e-06j -0.0114774-0.0235452j 0.000798812-0.0141127j -0.0231652-0.0337964j 0.00317065+0.00941658j -0.00998828+0.00557032j -0.0198436-0.00570251j -0.0152266+0.0226652j -0.00532124-0.0004689j -0.0137149+0.0270534j 0.00868201+0.00752525j -0.00158141+0.0114692j 0.0250072-0.0210682j -0.00628306-0.0220009j -0.013934+0.0137346j -0.00756555-0.0255036j 0.0173358+0.0127929j 0.000105644+0.00172495j 0.0298147+0.0127427j 0.00656767-0.0219278j -0.0208382+0.0247386j 0.0332571-0.0223559j 0.0229301-0.0234188j -0.00155022-0.00477359j 0.00115487+0.0209207j 0.00414495+0.0154808j -0.02033+0.0165518j -0.0192092-0.0214067j -0.015369-0.0299492j 0.0248654-0.0329956j 0.0020846+0.0450134j -0.0432125+0.0248686j -0.0177571+0.00643482j 0.0166264+0.0305186j 0.00289028+0.0409397j 0.0389312+0.0409293j 0.0502662-0.0541227j 0.0911738+0.0380212j 0.0205042-0.0506826j -0.0364662+0.00272369j 0.0231686+0.0740816j -0.0373952-0.0437389j -0.0236413+0.0110852j -0.0350876+0.000382075j -0.0337897+0.029843j 0.0173156-0.00066494j 
-0.000696811+0.0109285j -0.00303992-0.00899638j -0.0386573-0.00628001j -0.0337039+0.00690274j 0.00139738+0.00423499j -0.0315988+0.0227944j 0.014192-0.00536939j 0.00222517-0.030383j 0.00395001-0.00937556j 0.0195121+0.0149873j 0.00164966+0.0154374j -0.00189968-0.0205334j -0.0127136-0.0159531j -0.0159978+0.00595657j 0.00955354+0.00839581j -0.00344064+0.0221085j 0.00910822+0.000746806j -0.024037+0.00956282j 0.00608012+0.00817749j -0.0110445-0.00920965j 0.0304033+0.00940831j -0.00437581+0.0267731j -0.0150285-0.00879253j -0.0075048+0.00587686j -0.0155914+0.000704521j 0.0246792-0.0153594j 0.00583202-0.00570434j 0.0294483+0.000239631j -0.00800674+0.00699326j -0.0302168-0.000366357j -0.015415+0.00171784j 0.00687296+0.00819306j -0.00151714-0.0137571j -0.00686382-0.00852064j 0.00186981+0.0342475j 0.00425993+0.010164j -0.00795944-0.0114421j 0.00997171-0.00606123j 0.00660209+0.0212962j 0.00517535+0.0120774j -0.0146499-0.00855181j -0.0162856+0.0033466j -1.02403e-05+0.00167289j -0.00307927+0.00610866j 0.00948632-0.0118523j 0.0238482-0.0364131j 0.00771064-0.0139558j 0.00855291+0.00258153j 0.00291467-0.0211561j -0.0167743+0.0102252j 0.000210355-0.00709946j -0.0157533-0.0100127j -0.00160249+0.00869043j -0.00641076+0.00244203j 0.020966+0.00333965j 0.00408048+0.0090161j -0.00186832-0.00374137j -0.0160065-0.013126j 0.0285686+0.00915046j 0.0206362-0.00591673j 0.00511676+0.00886552j 0.00371705+0.00393231j -0.0231955-0.0227194j 0.00926738+0.0260883j 0.0119431+0.0176025j -0.00137394+0.0168859j -0.0123282-0.0102462j 0.00655231-0.000666746j -0.00497386-0.00572049j -0.00198683-0.0258619j -0.0122155-0.00648317j 0.000855406+0.00106482j 0.0118944+0.00552711j -0.00883652-0.0228957j 0.0250416-0.00380301j -0.00815278-0.0195547j -0.0102312+0.00902921j -0.0308679+0.0147053j -0.0264928-0.006328j -0.0203676-0.0289843j 0.00148347-0.00471162j 0.00598112-0.00599587j -0.00655269+0.0176603j 0.0239859-0.0257967j 0.0162258-0.00850738j 0.00343093+0.00462619j 0.0114839-0.0180311j -0.005453+0.00436905j 0.0356515+0.0235536j -0.000983441+0.00724838j 0.00315333+0.0351663j -0.0531276+0.00482098j -0.0393884+0.0203014j -0.0430795+0.0093207j 0.00235158-0.0060963j 0.0157595+0.0266487j -0.00383321+0.0178978j 0.0264646-0.00957837j 0.0070141+0.0190561j 0.0277181+0.000819821j -0.003357-0.0180848j 0.00184389-0.00120431j -0.0171016+0.0132113j 0.0155763-0.00149247j 0.0244495+0.00592312j 0.0220851-0.000776496j -0.0586482+0.00939147j -0.0161785-0.0259108j 0.00384237-0.0071924j -0.0202046-0.0149159j 0.0157485-0.0132515j 0.0049572-0.0335779j -0.00444868+0.0363571j 0.00492426-0.041994j -0.0034931+0.0202902j 0.00503278+0.00882789j 0.00455423-0.0440176j 0.0108048-0.0625418j 0.0331109-0.0349195j 0.0141603+0.0323441j 0.0267072-0.0290047j -0.0224264-0.0363503j -0.00275281-0.0143084j 0.0265417-0.0446432j -0.0279249+0.0426193j -0.0283012+0.0381724j 0.0115061+0.0829305j -0.0377657+0.0177774j 0.00953351+0.022242j 0.00913572-0.00819662j 0.0133673+0.0390566j -0.0309837+0.0859359j -0.00211846+0.075666j 0.0607084-0.0552341j 0.0313983+0.00857965j -0.00291201+0.0580174j 
-0.066099-0.0258736j 0.0153647-0.0531129j 0.0425575+0.0349796j 0.0139578-0.0338856j 0.0303509-0.0229089j -0.00306033+0.0192306j -0.0187241-0.0201619j -0.0345437-0.0142991j -0.0422221-0.0183263j 0.0128277-0.000933461j 0.00488074+0.0376712j 0.00566976-0.00848409j -0.000187343+0.0195454j 0.0236583-0.000153372j 0.026671+0.0387868j 0.00517112-0.0200154j 0.00732436-0.00879109j 0.0197718+0.0279425j -0.00440748+0.0216302j 0.0196494+0.00813873j -0.00794968+0.00176313j -0.00575066-0.0288776j -0.00208341+0.0185216j -0.0106883+0.0180926j -0.023437-0.0159717j -0.0171569+0.00403505j 0.014712+0.0110204j 6.71411e-05+0.00610646j -0.00837918-0.0070382j 0.0122328-0.00773748j -0.00924236+0.0137735j 0.00204586+0.00961745j 0.0088151+0.00306347j 0.0213921-0.00143631j 0.00524251+0.00739959j -0.028062-0.0101747j 0.0080328-0.0034708j -0.015597-0.0145696j -0.00154258-0.00599067j 0.0296468+0.0121214j 0.00433271-0.00157957j -0.00626859+0.00598907j -0.00540677+0.0150337j 0.0214779+0.0132721j 0.0162146-0.0270822j -0.0032059+0.0196263j 0.00436625+0.0101332j -0.00326356+0.0133191j 0.00414269+0.00552879j -0.0197305-0.0045079j -0.00337138-0.0168096j -0.0203031+0.018695j -0.00493845+0.00606054j 0.00244077-0.00823407j -0.00963284+0.000385474j -0.00943408-0.0118759j 0.000225433+0.0154859j 0.00979992+0.00188242j -0.0118717-0.00469682j 0.0117523-0.00385832j -0.00843341-0.0125957j 0.00088836+0.00261478j 0.00253974-0.0206728j -0.00203266+0.0075618j -0.00788834+0.00177901j 0.00147728-0.00355302j -0.00657564+0.00394792j -0.0186254+0.00814541j 0.0146278-0.0101966j -0.0108538-0.0137644j -0.00515273-0.00698087j -0.00594686+0.00587792j -0.00124317+0.00814868j 0.00590017+0.000306202j 0.0122212-0.00375242j -0.00163965+0.00797663j -0.00261305-0.0131818j 0.00546705+0.0198275j 0.00642647-0.0128441j -0.00619364+0.0104527j -0.00405298+0.0122942j -0.0164606-0.00694764j 0.00133027+0.00295132j 0.00971299-0.00756024j -0.0015201-0.0163752j -0.0118992-0.0295812j -0.00668946-0.00880762j 0.0133155-0.0318913j -0.000424459+0.00892137j 0.010923+0.015286j -0.0295723-0.0266339j -0.0110261+0.00764539j 0.00525513+0.0134256j -0.017453-0.00316813j -0.0145955+0.0102142j 0.0177023+0.0207568j 0.00656598+0.00484864j 0.00389534+0.0170672j 0.00564671+0.00955339j -0.0114299+0.0083251j 0.0146266+0.0121549j -0.0225356+0.0220643j 0.0243074-0.00668735j 0.0258826-0.0207388j -0.00567832-0.00219214j -0.0193515-0.0356595j 0.0365683+0.0100369j -0.00423031-0.0145955j 0.0321595+0.024618j -0.0485663+0.00754172j 0.0325101+0.033694j -0.00573519+0.0171461j -0.0149617+0.00407648j 0.010546+0.00453914j 0.0340924-0.0308468j -0.0128496-0.00154409j -0.016595+0.00421883j 0.0206044-0.000105724j -0.0249288-0.00264162j 0.0275202-0.0100589j 0.00691602+0.0218976j -0.0251233-0.0272849j 0.0104909-0.025927j -0.00263668+0.00884285j -0.011432+0.0360668j 0.0103438+0.0165775j 0.00339073-0.00238974j 0.0427812-0.0138843j -0.000399032-0.0112307j -0.0381106-0.0321358j 0.0151781+0.0229535j -0.0022939-0.0144896j -0.048539-0.0131678j 0.0293846+0.035041j -0.0039045-0.0161681j 0.0265404+0.0172834j 
