-0.0791385+0.017109j -0.0188843-0.0823699j -0.00640462-0.0289813j -0.0396982+0.0241158j -0.00060152+0.125591j 0.33883+0.208985j 0.307114-0.28692j 0.0386098-0.312377j -0.120879-0.057969j 0.0657868-0.223955j 0.153109+0.277261j -0.0416556-0.00202072j -0.102026+0.0494959j 0.00642699-0.0177075j -0.092899+0.163987j 0.110247+0.0306305j 0.109767+0.0881372j 0.020445+0.0739892j 0.122547-0.0829464j 0.299169-0.138739j 0.0358209-0.0186159j -0.255699-0.13627j -0.135878-0.081637j -0.0443932-0.143999j 0.0374208+0.0195197j 0.0269323+0.00468009j -0.0247216+0.0640395j 0.0448165+0.0285823j 0.0254738-0.0732909j 0.0501012+0.0377944j -0.0212384-0.00147533j 0.0265415-0.0160679j -0.00897777+0.000570532j 0.0172038+0.00271535j -0.0235602-0.0354881j -0.000203261+0.0149503j 0.00197283+0.0452018j -0.00575935-0.00490232j -0.000643404+0.00491748j 0.00865472+0.00892994j -0.00718339-0.0126352j -0.030258-0.00958177j -0.0189106+0.0203955j 5.82257e-07-0.0192261j -0.00277448+0.0263907j 0.0010807-0.00449462j 0.00887736+0.0123408j 0.00232912-0.0180862j -0.030268+0.00471904j -0.018345+0.0162163j 0.0294139-0.0175614j -0.0265622-0.010952j -0.0162177+0.0102127j -0.00297274+0.013628j 0.00338446-0.0181199j 0.0114759-0.0222812j -0.00183607-0.00344888j -0.0148346+0.00281409j -0.00256074+0.0196348j 0.0132069+0.01057j 0.00784256+0.00125631j 0.00423331+0.0120436j 0.0147572-0.00139609j -0.00107929+0.0021293j -0.0230954-0.0258782j -0.0115421+0.0023024j -0.00112939+0.0104039j 0.0145804-0.0110877j 0.00238663-0.0128799j -0.00609956+0.00727612j -0.0217778-0.00285275j -0.0113831-0.00731261j 0.012896-0.0415939j 0.0273701+0.0174959j 0.028992+0.0111985j 0.0115251-0.0273276j 0.0140539+0.0207393j 0.000886123+0.00509671j 0.0162582-0.00270906j -0.00130999-0.00033086j -0.00296193-0.00702375j 0.00473895-0.00670871j -0.0055095-0.00767258j -0.00391579+0.00120523j 0.0126638+0.00767117j 0.00345456-0.00505415j 0.0174998-0.00100438j 0.000228614-0.00235354j -0.0088393+0.00208454j -0.00480038+0.00174153j -0.00638944+0.0141869j -0.0134952-0.00705166j 0.0026819+0.00895107j 0.00239082+0.0058019j -0.00806897+0.0025978j 0.00558338+0.0159909j -0.00922774+0.0142412j -0.00101424+0.0160598j -0.00844482-0.0158913j 0.000701217-0.0125722j -0.00913311+0.00852616j -0.000487098+0.00686329j 0.0107174-0.0125399j 0.00847338+0.0138911j -0.0114598+0.00320349j 0.00591148+0.00630036j -0.00882133+0.0201726j 0.00751267+0.00477709j 0.00174067+0.00925766j -0.00322529-0.0162803j 0.0122675-0.00914348j -0.00593766+0.001848j 0.00557905-0.000874203j -0.0118967+0.00742041j -0.000240845+0.00576974j -0.00799778+0.0119683j -0.00721937+0.00811764j -0.00413777+0.0105314j -0.00350497-0.00705734j 0.00517213-0.00222478j -0.00319262+0.00712501j 0.0055591+0.00441547j 0.000322081+0.000579492j 0.00501163+0.00440367j 0.0118375+0.0035304j 0.0138103-0.0106288j -0.0110413+0.00611602j -0.00115189-0.00327723j -0.0124016+0.00199164j -0.0186+0.00236849j 0.0151463+0.000537946j 0.00707184-0.00103378j -0.009784+0.0112957j 0.000611834+0.00349317j -0.000170853-0.00842959j 0.0117327+0.0099494j 0.00911826-0.00865268j -0.0100855-0.0022482j 0.0118611-0.0115461j 0.00134263-0.00550992j 0.013922+0.0104808j 0.00871667-0.000537861j -0.000309323+0.00934288j 0.00869914-0.00822712j 0.0116526+0.0162044j 0.00382247-0.00537784j -0.00273011-0.00362153j -0.00294825-0.006436j -0.00700354+0.00379019j 0.0226867-0.00586076j -0.0126825-0.00787602j 0.00477125+0.0198042j -0.00810886+0.00638146j -0.00497771-0.0114108j 0.0029218-0.00654773j 0.0129599-0.0101285j -0.0107739-0.0155361j 
-0.0971564+0.0545811j -0.0544526-0.101322j -0.0785811+0.0352388j -0.198049+0.018815j -0.0654587-0.175347j 0.0629119+0.0379537j -0.0340553-0.0713107j 0.0139217+0.0287983j 0.00775785+0.126683j -0.0377292+0.0976827j -0.0319206+0.0302672j -0.154049-0.0813616j 0.105343-0.12965j 0.0881476-0.103677j -0.0562683+0.0420012j -0.270124+0.13138j -0.0759331-0.130262j -0.159216-0.0886987j -0.0427692-0.0630416j -0.0234595+0.0973267j -0.0502061+0.0133189j 0.00821704+0.112555j 0.0956586-0.0907171j -0.136074+0.122382j 0.101017+0.0883973j -0.154501-0.138041j -0.0851985+0.0513593j -0.022102+0.172977j 0.106945-0.192873j 0.328627+0.114484j -0.10176+0.00210496j 0.0568639-0.0392542j -0.0151654-0.0677325j 0.0086136-0.0361161j -0.0729971+0.0116835j 0.060376+0.028088j -0.00346384+0.229362j -0.080635-0.0374663j 0.00562177-0.161186j 0.00871708+0.0680638j -0.0275614-0.090312j -0.0311926+0.0637108j -0.0464065+0.0604206j -0.044918-0.0600256j -0.0114756+0.0283895j -0.0330672+0.0403979j -0.0385487+0.0741555j -0.0187417-0.0745441j -0.043029-0.00546236j -0.0630533-0.0621187j -0.00316438-0.0349572j 0.0481347-0.00843523j -0.00794296-0.00453337j 0.00462256+0.0325416j 0.0240356+0.0107024j 0.00620535-0.0176715j -0.0187291-0.052768j -0.000220063+0.00103187j 0.0115638-0.0388923j 0.0229372-0.0014312j -0.00319403+0.00150559j -0.0205745+0.00398116j -0.0366727+0.0157814j 0.00689927+0.0627206j 0.00418603-0.0074543j -0.00676921+0.00847166j -0.00128699+0.00590529j 0.0419221-0.0202044j -0.0386829+0.000469949j -0.016344+0.0264494j -0.00960163+0.00362957j -0.011159-0.0593282j -0.0167273-0.0205986j -0.00543357+0.0103609j 0.00482484+0.0140466j -0.00396428-0.0207421j 0.0460523-0.0206258j -0.00909937+0.0389642j 0.0453445-0.00683137j 0.0411658+0.0270654j -0.0186731-0.0205833j 0.00243621-0.0163977j -0.0234109-0.0134073j -0.0238688+0.0168475j 0.0131751+0.00657763j -0.0171325+0.00288631j 0.00172582-0.0168414j -0.0127659-0.00633884j -0.016706-0.00322538j -0.0228359-0.0146611j 0.0152579-0.00176446j 0.00635881+0.00701939j -0.00955888+0.0620435j -0.0198509+0.0185832j -0.014527+0.00468887j 0.00660841-0.00956803j -0.00952874+0.0170917j 0.01367-0.00492881j -0.00154368-0.0295651j -0.00123437-0.00597452j -0.017929+0.012579j -0.0291863+0.0355667j -0.000548168+0.0126598j 0.0137594-0.00693056j -0.0219099+0.0109453j 0.0357483-0.0136291j -0.021379+0.017574j 0.0329088+0.0137898j 0.0106882+0.0091411j -0.0110763-0.00472752j 0.00873742-0.0223046j 0.00345091-0.00163487j 0.0115085-0.017502j -0.0250539+0.0152231j -0.0234663+0.00756405j -0.0148768+0.0262462j 0.00745476+0.0170916j -0.0240509+0.0117047j -0.0326925-0.0011958j 0.0161687-0.000602558j 0.0146427-0.00509111j 0.0125208+0.00692233j 0.00542694-0.00851893j -0.0220028-0.0237781j 0.00821145+0.00150173j 0.00520617-0.0159209j -0.0119601+0.00349387j 0.00583189-0.0305983j -0.011789+0.00350498j -0.00387606-0.00548081j 8.25734e-05+0.00450952j -0.00580061+0.0106683j 0.0119212+0.00684454j -0.0194697-0.0105847j 0.00646637-0.0245089j -0.00312982-0.00492584j 0.00958189-0.0153738j -0.0142579+0.00674401j 0.0449822-0.0121188j 0.000663958+0.00198767j 0.0166948+0.0133679j 0.00940864-0.0140233j 0.0281865-0.00719741j -0.0046196+0.0144589j -0.0158297-0.0115311j 0.00543654-0.0156779j -0.000478632+0.00413232j -0.0298174-0.0101408j -0.0205412+0.0103869j 0.0368881-0.000242763j -0.042673-0.0377542j 0.00235111+0.0421639j -0.0130255+0.00264531j -0.022906-0.00497813j -0.0172013-0.0424001j 0.0494391-0.00742494j -0.0162599-0.0603165j 
0.00925358-0.0891687j 0.0810799+0.00542668j 0.0263995+0.0677084j 0.00775428+0.182689j -0.202055+0.0332649j 0.095352-0.0128057j -0.076179-0.0304105j -0.0481209-0.0110152j 0.143887-0.0266386j -0.00495963+0.0125336j 0.043501-0.0441877j -0.0063712+0.0400445j -0.0531463-0.00942874j -0.09411-0.138223j -0.153808+0.0657396j -0.144714-0.00141677j 0.154433-0.118594j -0.0977782-0.302958j 0.0527951+0.181888j -0.0111958-0.0546269j 0.056785+0.0813635j 0.00593211+0.0937993j 0.0458775-0.222527j 0.0192318-0.270259j -0.300481+0.0521578j 0.21432+0.20446j 0.162782-0.129702j -0.103072+0.123462j 0.164271+0.12214j -0.0172312+0.0367904j -0.154916+0.062196j -0.0729271+0.0251114j -0.00138612-0.0587419j -0.0272232-0.0698507j -0.0471236+0.0968401j 0.0894542-0.093451j 0.196186+0.0439071j 0.0733654-0.00117974j -0.0377944+0.0403023j 0.0864813-0.0481671j -0.0559451+0.0213601j -0.0138857-0.00805869j 0.0589101-0.0138866j -0.023314-0.0840711j 0.0301422-0.0150618j 0.050468-0.0175224j -0.0395275-0.0314344j -0.00346468+0.0274354j 0.0202046-0.00260631j 0.0271824+0.00283897j 0.0206041-0.0314751j 0.00696929-0.0147975j -0.025743+0.0255732j -0.00267132-0.0498542j 0.0110417-0.00678429j 0.00203881+0.0172462j 0.00237878-0.0103727j 0.00200705+0.00190611j 0.0327077+0.0254209j 0.0138912+0.00976078j 0.000570056+0.00236725j -0.0176868+0.0270833j -0.0206543+0.0096158j 0.00611728+0.00719904j -0.0247183+0.0139593j -0.0142759-0.0270088j -0.0316822-0.0151733j 0.0394782+0.0335783j -0.0307851-0.0249712j -0.0363047-0.0225511j -0.00148189+0.00755098j -0.0118008-0.00408765j 0.012126+0.00158842j -0.0171333+0.018323j 0.0191979+0.00626255j 0.00315822+0.0135359j -0.0285663+0.00843174j -0.00825827-0.0218155j 0.0163658-0.0161029j 0.0064886+0.0152064j -0.00186729-0.0191443j 0.0124149-0.0188508j 0.0116433+0.015273j 0.0169637+0.0152708j 0.028354-0.0402408j -0.00552015+0.00819351j 0.00133954+0.00571544j -0.00598092-0.00386033j 0.00590039-0.00633845j -0.0164735-0.00395706j 0.0149942-0.00316104j -0.00471396-0.00126368j -0.00451802+0.015251j -0.0310795+0.0154387j 0.0052623+0.00682827j 6.38765e-05+0.00821567j -0.0220985-0.0030304j 0.020154+0.00566665j -0.00888665-0.00504092j 0.0138975-0.00291006j 0.014113+0.00603677j 0.0253534+0.0105465j -0.00225769+0.000207698j -0.00419448+0.00298618j -0.00325971-0.0046956j 0.0233912-0.0215885j 0.0105227+0.00857287j -0.000371378-0.0437701j -0.000409251-0.00665388j -0.0013599+0.0127261j -0.0028381+0.0112617j -0.00851615+0.0277795j -0.0223335-0.00678769j -0.0172947+0.011676j 0.00722206-0.0037369j 0.0161272-0.0134922j 0.0045331-0.00937967j 0.0116737+0.0189099j -0.0149373+0.012527j -0.000609165+0.00360988j 0.0112819-0.0056374j 0.00706008+0.0134687j 0.00871454+0.000817314j 0.0051387-0.00929808j -0.00237782-0.0114947j -0.00557465-0.0129541j 0.0038561-0.000164646j -0.00567507-0.004566j -0.00905771-0.00243473j 0.0171298+0.00577801j 0.00622358+0.00333753j 0.0130588+0.0058898j -0.00631534-0.00246991j -0.00416642+8.69544e-05j 0.0013783-0.00764469j -0.0114381-0.00501852j -0.0120632+0.0137922j -0.00321447+0.00585784j -0.0138987-0.00261182j -0.0133887-0.0115321j -0.0146231-0.0157024j -0.0145024-0.000906441j 0.00412828-0.00324873j 0.00898861-0.000448748j -0.00684033+0.0011208j -0.0062898-0.000263398j 0.00149145-0.000792402j -0.0204999+0.0158643j 0.00147482-0.0157107j -0.0089349-0.0102978j -0.0143522+0.00307182j 0.00259073-0.00416404j -0.00726803-0.00591768j 0.0188732+0.00856492j -0.0146334+0.0234458j -0.00277694+0.0203783j 0.0168694+0.00691847j 
0.0312691+0.0510411j -0.0436771+0.0434585j -0.00520417-0.000783015j -0.0409657-0.0407612j 0.00836912+0.0043612j 0.00695457+0.041912j 0.0445482-0.00798623j -0.0106984+0.0196424j 0.0018036+0.00549216j -0.00402543-0.00662104j -0.00725881-0.00133206j 0.0599916+0.0281363j 0.00198167+0.0215104j 0.100069-0.0286535j 0.029921-0.00227787j -0.0637271-0.00954211j 0.0479852-0.0673575j -0.102882-0.0774647j 0.041059+0.0285776j 0.00702969-0.00993772j -0.00613681-0.00114617j -0.00947364+0.0310188j 0.0462793-0.0655903j -0.0332381-0.0262558j -0.0479046+0.0538913j -0.0200324+0.0401929j -0.00443713+0.0450579j 0.0203923+0.0610862j 0.00199825-0.08254j 0.0916695+0.0162934j -0.111539+0.00643687j -0.00340085+0.0278757j 0.121691+0.0229389j -0.100717-0.0357165j -0.0296847+0.0199203j -0.0495174+0.0272959j 0.0774105+0.0643335j 0.0575814+0.0316632j 0.0821592-0.0521402j -0.00733412+0.0256566j -0.0416257-0.0125302j 0.0138112+0.0361114j 0.0371906-0.0261387j 0.0608252+0.152412j -0.0267802+0.157065j 0.141717+0.0520339j 0.0732051+0.00378988j -0.121602+0.0318679j -0.0747313+0.0204764j -0.0120124+0.0025392j -0.0718289+0.0666799j 0.0131306+0.106325j -0.00171624-0.0449776j -7.53471e-05-0.028812j 0.00806372-0.133054j -0.0410133-0.0782103j -0.0246064+0.0274191j 0.0281318-0.133938j -0.00483172-0.11229j 0.171752-0.075035j -0.0100259-0.0829971j 0.0902168+0.155267j 0.0367134-0.0549731j -0.0620672-0.0780592j 0.125418-0.011698j 0.0331936+0.0413438j 0.0443667-0.0431312j -0.044209-0.0361765j 0.0765618+0.0112171j 0.0781214-0.0227366j 0.084196-0.0153436j 0.0354173-0.0589963j -0.000972428+0.0506445j 0.0463703+0.0447229j 0.065298-0.0181431j 0.0212954-0.118503j -0.036503-0.0689202j 0.0357943-0.110207j -0.159065+0.0256722j -0.149024-0.0378096j 0.0353512-0.0135555j 0.0163057+0.0593698j 0.095625-0.00183149j -0.0634615-0.0432609j -0.00603119-0.0120979j 0.0180554-0.0496414j 0.00927579+0.013337j 0.0105187+0.00127917j 0.0594699+0.0370826j 0.091829+0.0570765j -0.0436919+0.0392245j 0.0588677-0.0116757j 0.0731331-0.180552j 0.108989-0.0808624j 0.0640281-0.0884587j 0.0361729-0.040776j 0.0522104+0.00676097j -0.0698214+0.0100162j 0.0251999+0.0467199j -0.0474175-0.0589258j -0.0127031-0.0851265j -0.0902754-0.0552444j 0.00180325+0.0356906j -0.00425719-0.0135323j -0.0228693+0.00678478j -0.106465+0.0474747j -0.0118757-0.0162287j -0.0111114+0.123327j 0.0534908+0.0146151j 0.0308703-0.00250152j 0.0446065-0.0315613j 0.00737608-0.0211704j -0.0271832+0.0483879j 0.0836673-0.0763244j 0.0378505-0.0115552j 0.00854574+0.0241784j -0.0166003-0.0130836j 0.0159005-0.0140831j 0.018077-0.051858j -0.0201761-0.00808103j -0.0197048-0.00450279j -0.0128873-0.042565j -0.0336389-0.0128813j 0.0554304+0.0733462j -0.015295-0.0176801j 0.00847008+0.0423237j 0.00156948-0.0115816j 0.00594712+0.0486078j 0.0568169+0.0173816j -0.0437321-0.011058j -0.0211405-0.0404953j -0.0168096-0.0507242j 0.017785-0.0460664j 0.0222088+0.0388563j 0.00508832+0.0405982j -0.00243727-0.00563253j 0.00755573-0.00724335j 0.00167918-0.0120241j -0.0439393+0.0131298j 0.0503687+0.0426925j 0.0162931+0.0166364j 0.00499104-0.000630932j -0.0513537+0.0397087j -0.0204346-0.00823232j 0.048085+0.00624514j 0.0594268+0.0245574j -0.000248928-0.000814839j 0.0890372-0.033758j 0.0162319+0.0141968j -0.0324281+0.0113729j 0.121059-0.000417639j 0.0247335-0.0150307j 0.00525445+0.0262574j 0.0127931+0.00658794j 0.0597938+0.0155706j -0.0193616-0.0659564j -0.0414443+0.0135028j 
-0.00222251-0.0465149j 0.0403027-0.00377032j -0.0110571+0.00194806j -0.00340358-0.00506708j 0.00100929-0.0531435j -0.013824+0.0234461j 0.000478125-0.0336246j 0.0152481+0.0437989j -0.00146124+0.00135816j -0.0343204-0.00865152j 0.017579+0.00153845j -0.0179839+0.00246887j -0.0130712-0.0112612j -0.0452932-0.0329213j -0.0486143+0.0341038j -0.0389919+0.0181077j 0.00773297+0.0116805j -0.0106034+0.00263753j -0.0262389-0.0355079j 0.0327705+0.0262233j -0.0617983-0.0190297j -0.00663565+0.00151694j -0.0215135+0.000417581j 0.0175932-0.0619312j 0.0253077-0.0280487j 0.00893752-0.0606129j -0.0335525+0.00114674j -0.0172232+0.0264139j 0.024637-0.11163j 0.0965603+0.0031549j 0.0878995+0.010685j 0.038689+0.0165371j -0.0757948-0.0420013j 0.0244281-0.0141046j -0.129144+0.0103755j -0.106867+0.00580365j 0.00129773+0.0140836j -0.0116504+0.12991j 0.0163928+0.0505485j 0.0459007+0.0773384j 0.0514694-0.0607274j -0.0115576-0.00296989j -0.117057+0.00181312j 0.00293684-0.0413714j 0.0599765+0.00930296j 0.00125717-0.0197753j 0.00631555+0.00466495j -0.124216-0.112536j 0.0722918-0.0481956j 0.0466995+0.166314j -0.123514+0.0402611j -0.102512+0.134146j -0.0993275+0.091367j 0.0192989+0.193835j 0.0344623+0.0680559j -0.131827+0.128431j 0.184455+0.0457829j 0.105822+0.0544323j -0.0514292-0.0631704j 0.0304177+0.0223109j -0.128884-0.157613j 0.0457088-0.102417j 0.115172-0.0166742j 0.0238157-0.275169j -0.0590068-0.0321288j -0.126862-0.138226j 0.0369637+0.066459j -0.0533891-0.04042j -0.182262-0.0371273j 0.0500873-0.0602826j 0.00120208-0.0186121j 0.153259-0.136196j 0.0824303+0.00826658j 0.0334128-0.00625177j -0.0836373-0.033988j -0.11907+0.13156j -0.117935-0.0567506j 0.0438538-0.0495862j -0.0214681+0.0392464j 0.0499642+0.00264774j 0.0437384+0.0294339j 0.11441-0.0197332j -0.00649578-0.0367233j -0.016739+0.0257063j 0.0326779-0.0901098j -0.0074391-0.00982629j -0.0312473+0.00916002j 0.0309792-0.0148146j -0.00734888-0.0521546j -0.086035+0.0115863j 0.015378+0.00563932j -0.0130097+0.09107j 0.0126849+0.00898184j -0.0427428+0.00331809j 0.0835499-0.0129112j 0.0151359-0.0365143j -0.0179425+0.00912793j -0.0317285-0.0439373j 0.117134+0.0755848j -0.120262+0.0926064j -0.0324829-0.0232107j 0.0932428+0.0155094j -0.00541664+0.0881892j -0.0461136-0.0904481j 0.0356701-0.0413343j 0.0293937-0.0383107j 0.0158239-0.0203748j 0.0118986-0.0371459j -0.0250848+0.00480142j -0.0267062+0.0067066j 0.0144218+0.0259967j 0.0231135+0.00054391j -0.0295576+0.0254556j 0.0545053+0.00570726j 0.0168875-0.0227218j 0.0282656-0.0273387j -0.0267556-0.021057j 0.0243594+0.0115045j 0.0426203-0.0224585j -0.0188617+0.00471832j -0.0100325+0.00762445j -0.014311+0.0155353j 0.00867667+0.0352216j 0.00625095-0.007773j -0.00563773+0.000174579j -0.0308602+0.0108195j 0.0195496+0.00621398j -0.00944884+0.0281648j -0.00120317-0.00677738j 0.0291233+0.0229791j 0.0186086+0.0257521j 0.0177082+0.0314528j -0.0167673+0.00789138j 0.0237147-0.0022254j 0.00493428+0.0158194j -0.00799843-0.00160564j -0.0235592+0.0172206j 0.038955-0.0152981j -0.0765513+0.0103551j -0.0110919-0.0242761j -0.01418-0.0259289j -0.00353188-0.0014116j -0.0102098-0.00364887j 0.0121518-0.0173797j 0.0105301+0.000285934j -0.0384405+0.00782877j 0.00322527-0.00347608j -0.017001-0.00154974j 0.0257767-0.0124945j -0.0360481-0.013542j 0.0145296+0.0409409j -0.018049-0.0288017j 0.00568904-0.0172899j 0.0128184+0.00863621j -0.00160117+0.036214j -0.0298628+0.00915471j 0.0123384+0.0365543j 
-0.0015417-0.0633085j 0.0444893-0.00254484j -0.0135679-0.0341482j 0.0160659-0.0763993j 0.0680428+0.00408485j 0.0441462-0.0044913j -0.00605039-0.0458798j 0.0138148-0.0194677j -0.0350803+0.0426133j -0.0104519+0.00600016j -0.00375401+0.0197903j -0.0121312-0.00992658j -0.0598345-0.0128479j -0.00602771+0.0282248j -0.0538996-0.00626947j -0.0754293+0.0792605j -0.0141826-0.0476272j -0.0566415-0.0333119j -0.0369291-0.0480294j 0.00380568+0.0503638j 0.0129869-0.00734531j -0.00289288+0.0388188j 0.0172149-0.0312807j -0.00679123+0.0238204j 0.0298168+0.0305186j -0.135163-0.0124066j 0.0452057+0.0528294j -0.0235905+0.0453576j 0.0482076-0.039001j 0.122417-0.00558869j 0.0972407-0.0132022j 0.0327902+0.0181442j 0.00152716+0.110717j 0.0464957-0.019395j 0.0277754+0.0323639j 0.0180863-0.0392755j 0.0269718+0.0898795j -0.00426818+0.0118348j 0.00493541-0.0859259j -0.100279+0.0261114j 0.0804431-0.0553161j -0.104826-0.0055215j 0.066555+0.0235498j 0.0378591+0.0476115j 0.00190154-0.0118187j -0.0208462+0.0677388j -0.0351672-0.00514546j -0.041322-0.0220539j -0.0269947-0.0307745j 0.0106059-0.0113527j 0.0631232+0.0470955j 0.0411586-0.0618989j -0.00983671-0.112721j 0.0855335-0.0699154j 0.00936932+0.0417162j 0.0580791-0.00758438j -0.0413805+0.0275692j -0.0500776+0.09196j 0.0118567+0.0902216j -0.105029+0.021083j 0.0474403+0.161544j 0.0121972-0.21513j -0.090004+0.0719167j 0.0706844+0.0775343j 0.00267947-0.0063749j 0.0599981+0.0537475j -0.00302134+0.040303j 0.0297059+0.0708186j 0.0987485-0.0224926j -0.0976362+0.0817065j -0.0410322-0.011316j -0.0337475+0.089054j -0.0365226-0.0290117j 0.0929577+0.0401914j 0.0481644-0.0363198j -0.0287658-0.0302441j -0.0467145+0.0538053j -0.127247-0.106111j 0.0183364-0.0372384j 0.0704507+0.106615j 0.109819+0.0694353j -0.0196127-0.0532331j 0.0841045+0.00574826j -0.00222151+0.00329485j -0.0482867-0.0197546j 0.0201793-0.0433737j 0.0485817+0.0143627j 0.0153215-0.00145866j 0.0475085+0.0278463j 0.0717874+0.0546319j -0.00600666+0.0211239j -0.0202268-0.0467706j 0.0167844-0.059686j -0.00777373+0.0108574j -0.0177121-0.0145571j -0.0363798+0.0167855j 0.011266+0.00122423j -0.0111424+0.0289186j -0.0680855-0.00858306j 0.112042-0.0930593j 0.0750648+0.00145916j 0.145049-0.0143197j -0.0231383-0.0306794j -0.0146294+0.00806032j 0.017279-0.0055067j -0.0262872+0.0419666j -0.0200084+0.0235179j 0.00320433-0.0707427j -0.0240055+0.00629551j -0.00760458+0.0109454j -0.0092025+0.0137141j -0.0220955-0.000575006j -0.0349493+0.0408676j -0.00566887+0.0427943j 0.0767693-0.0523652j 0.0663556-0.0419608j -0.052212-0.0299928j 0.0259706+0.0219505j 0.0819129-0.000633326j -0.0484964+0.0357197j -0.0137479-0.0115529j 0.0007443+0.016336j -0.0161139+0.0125767j 0.0342275+0.0379908j -0.0201419-0.028784j -0.0090978+0.0210935j 0.0217633-0.000673375j -0.0123465+0.0463373j 0.00241946-0.0451222j 0.0350411+0.0429772j 0.0109631+0.0435826j 0.00171969-0.000231481j -0.0206224+0.0375188j 0.0182823-0.0124997j 0.0122062+0.0371504j 0.000797048+0.0109313j -0.0143143+0.0280035j -0.00719104+0.00943893j -0.106197-0.00786856j -0.00567013-0.0352134j -0.0374035-0.0431691j 0.00433914+0.0220276j 0.000989577-0.0243932j 0.00681562-0.0373573j 0.0312898+0.0064875j -0.0479068+0.0139002j -0.00139313-0.00331958j 0.0353008+0.0214062j 0.0410755-0.0263956j -0.0372623-0.0202927j 0.0597189+0.0981572j -0.00741282-0.0117043j -0.0355867-0.0320443j 0.0656425-0.00674425j 0.0233276+0.138885j -0.0742508-0.00212982j 0.015205+0.0963324j 
