-0.0112185-0.00941907j -0.0342104-0.0511189j 0.0632672-0.0277488j -0.00108667+0.00383141j 0.0296232+0.0236546j 0.0642835-0.0280337j -0.00582922-0.0716186j -0.00397158+0.0670299j -0.0320826-0.0105066j 0.070897+0.0323299j 0.0855436-0.0866654j 0.0731864+0.141063j -0.00611752+0.00538408j 0.011667+0.0719732j -0.0485286+0.0463361j 0.00109085+0.0120101j -0.0209008+0.075273j -0.0296233+0.0237721j 0.0516255-0.0480809j -0.0927415-0.0113884j -0.145361+0.0321037j 0.0298183-0.00224954j 0.0641864+0.166263j -0.0222539+0.00268558j 0.010508-0.0374056j -0.0716374-0.0317109j 0.0301361+0.00141844j 0.138836-0.0324087j -0.0321591+0.00735185j -0.0547778+0.0289637j 0.122502+0.0427033j -0.108009+0.108682j 0.0177473+0.0605425j 0.0372343+0.035785j 0.0109711+0.0799257j -0.00903994+0.0326479j -0.0477419+0.0279472j 0.0704361-0.00957887j 0.0837422-0.040956j 0.0856896+0.0933339j -0.0113097-0.0129912j 0.000865181-0.066697j 0.0823475+0.0533498j -0.0111117+0.0592746j 0.00478333+0.00745333j 0.00514465+0.0106767j -0.0268649-0.0530455j 0.0529403-0.0819083j 0.0510197-0.0701426j -0.0205695+0.0826653j -0.0507581+0.0375716j 0.00341707+0.053869j -0.047028-0.0264216j 0.0392534-0.00323433j 0.0187605-0.00691121j 0.0209748-0.0333676j -0.0128625-0.0551177j -0.0602566-0.0249537j -0.0440119+0.00708039j 0.00676318+0.0265621j 0.0364355+0.0114213j 0.0519194+0.0766609j -0.0484506+0.0208875j 0.0474328+0.0410463j -0.0164291-0.012058j -0.0191753-0.0459863j 0.022931+0.0277196j -0.0411132-0.00643828j -0.00895132-0.00424275j -0.0110561-0.0216451j -0.0299803-0.00659512j 0.0102229+0.0187233j -0.00387067+0.0253164j 0.0195782-0.0406215j 0.0276024-0.0382809j -0.0150896-0.0412174j -0.016101-0.0494838j 0.0431487-0.0147052j 0.00875046-0.0456961j -0.0320727+0.0821897j 0.00986807-0.0404614j 0.00947408-0.018939j -0.00352443+0.0257537j -0.0422388-0.0458025j 0.0106127+0.0239891j 0.0153108+0.0269848j -0.00731378-0.0787205j 0.00712036+0.0218412j 0.0312304-0.00520402j -0.0110381+0.00495803j -0.0698301-0.00607981j -0.0091448+0.00597985j -0.0163198+0.00803401j 0.031639+0.0109112j -0.00503608-0.013543j 0.0179293+0.00604516j 0.0083217-0.00871331j -0.0574286+0.0126685j 0.0023099-0.0148513j 0.00234257+8.75658e-05j 0.0391978+0.00359242j -0.0289325+0.00073356j -0.0597139+0.0217225j 0.00973947+0.0160125j 0.0782573+0.0475987j -0.0170483-0.00167735j 0.00210514+0.00753569j -0.0216591-0.00342848j -0.0285431-0.0018325j -0.0315652+0.0196004j -0.0164256-0.000358446j -0.0191625-0.00752425j -0.031117-0.0156044j 0.0250426-0.00926382j -0.0287109+0.0315084j -0.0058335-0.00527274j -0.000129401+0.0173542j -0.0275219+0.0226403j -0.0284596+0.0425899j 0.0144001+0.0182562j 0.01167-0.0743181j 0.00240459-0.0020487j -0.00805158+0.0205873j -0.00352656+0.0195266j -0.00995482+0.0458828j -0.0517181-0.0749324j -0.0543676+0.00146466j -0.0941977+0.00313502j -0.037569-0.124151j 0.125109-0.06437j 
0.0224349-0.0257835j 0.063213-0.106664j 0.0931916+0.0625453j -0.00627837+0.0047711j 0.0155561+0.01923j 0.0925672+0.0983631j 0.110212-0.0985528j 0.00445129+0.0488984j 0.0114316+0.0220557j 0.087128+0.087546j -0.0729939-0.0214557j 0.0120673-0.0381556j -0.0710214-0.015144j -0.0134209-0.0362066j -0.0309194+0.0458756j -0.0230724+0.0816615j -0.0638895+0.101847j 0.00294804+0.00412375j -0.00978232-0.0629499j -0.0913413+0.0772999j 0.115055+0.0252574j -0.0444943-0.184611j 0.052226-0.0675551j 0.0698909+0.0217479j -0.0656012+0.0529335j 0.0613965+0.0586766j -0.0187707-0.0220021j -0.134533+0.0363888j 0.0947536-0.00300568j -0.120267-0.0544196j -0.0750083-0.0602307j 0.124914-0.104968j -0.00627074+0.0288735j 0.0200259-0.0126334j -0.0808009-0.0744396j 0.0036814-0.0746286j 0.0788286-0.0647718j 0.0957442-0.00501589j 0.0341245-0.0204146j -0.115265-0.0795493j 0.00375103+0.0380382j 0.0785823+0.0678203j 0.011519-0.0967568j -0.0121909-0.0575633j -0.0128694-0.00758439j 0.00268528+0.0223163j 0.00676947+0.115682j -0.0645544+0.113895j -0.0582784+0.113599j -0.0373755+0.0266469j 0.0612852+0.0233657j 0.00121465+0.0391554j -0.0578457-0.0227767j -0.0147489+0.0166525j 0.0766017+0.0385881j 0.0360304+0.0112328j 0.0196118+0.0331966j 0.0427264-0.00194803j -0.00218748+0.00332197j 0.0560685+0.0115571j -0.00751409+0.0107851j 0.026053-0.0339575j -0.00330759+0.00135932j 0.0601839+0.0827087j -0.0274616-0.00913114j 0.0283128-0.0110056j 0.0173726-0.0113686j 0.00702145-0.0277119j 0.0225626+0.0319215j 0.0290446+0.0179194j 0.0202179-0.038767j 0.00310037+0.0148362j 0.0267147-0.00300128j -0.0257093-0.0302251j -0.0196379+0.007858j -0.00802019-0.0162418j 0.0427117-0.0270273j 0.0138183+0.0399854j 0.00701057-0.000641774j 0.00324402+0.0606631j 0.0438009-0.0635158j -0.0121948-0.00558315j 0.0125212-0.0183631j -0.00733411-0.0223071j 0.0197625-0.035214j 0.026039+0.00783417j -0.0396533+0.00302463j 0.0526647-0.0632296j 0.0194838-0.02773j 0.0405309-0.0393576j -0.0424189-0.00832064j 0.0269057+0.00758614j -0.00684916-0.00428928j 0.0290599-0.044197j -0.00548117-0.00125147j 0.0131348-0.0108808j -0.0272642-0.0137903j -0.00855295+0.0535754j 0.0142016-0.0330622j 0.0166542+0.0100672j -0.00728481-0.00376716j -0.00760862+0.00962342j -0.0339557+0.00202042j -0.0157534+0.00259085j -0.0582679-0.0252055j 0.054188-0.00859264j -0.00381641-0.0238095j 0.0316445+0.0090451j 0.00961131+0.0330146j 0.0376234+0.059961j 0.0178032+0.0149213j 0.00436509+0.011888j -0.00305539+0.0104722j -0.00328321-0.0153908j 0.0390127-0.000117436j -0.00589842+0.0351671j 0.0186602-0.0145792j 0.00188458-0.0282961j 0.0553145+0.0418159j 0.0446596+0.00289082j 0.0578969+0.0231165j 0.0301248-0.00866777j 0.00814539-0.0280878j 0.00779816-0.0583683j 0.0261218-0.0635816j -0.0542017-0.0570644j -0.047214-0.012046j 0.0568608-0.013889j 0.0491365-0.0760915j 0.0740124+0.0387812j 
-0.0719963-0.0134816j 0.0135154-0.00905962j 0.0222539-0.0373591j 0.00348286-0.0513704j -0.00222375+0.0433039j 0.0109661+0.00662317j -0.0199066-0.0211912j 0.0169495+0.00368772j -0.00513814+0.00309434j 0.0282614-0.0243514j 0.294301+0.0602533j 0.0710925+0.316999j 0.108022-0.0162397j 0.0692746+0.21863j 0.0616349+0.0884583j 0.0139-0.476299j 0.0726417-0.110201j 0.0905387-0.0335464j 0.355922-0.18629j 0.00201965+0.073898j 0.143287+0.0335775j -0.0490356-0.158526j 0.0944157-0.143633j 0.0666935+0.00844918j -0.0050444+0.0425219j 0.0524025+0.0566955j -0.00430034-0.0214223j -0.0406409-0.00257147j -0.397073-0.0478712j -0.170695-0.0371182j -0.111173+0.0143384j 0.0386045-0.0315871j -0.0394507-0.0124424j 0.0221294-0.0307815j -0.0167238-0.022875j -0.00803126+0.0119309j 0.00229626-0.0212825j -0.00705617-0.00372004j 0.0207597+0.0110942j 0.0140001-0.00465189j -0.000163883-0.00680918j -0.00746187+0.00372618j -0.0133261+0.000410394j 0.00437382-0.00245121j 0.00499134+0.00540835j -0.0109609+0.00799096j -0.00979103-0.00697797j -0.0173104-0.000830845j -0.0390331+0.00354942j -0.00546343-0.00170573j -0.00413432+0.002965j -0.00238069-0.0135646j 0.00175339-0.00169215j -0.0140308+0.0105657j 0.0109921+0.0144566j -0.00598831-0.00375637j 0.014099+0.0150115j 0.00634469+0.00812196j -0.00170433-0.00601495j -0.0120942-0.00513348j 0.0461645+0.0318662j -0.00605111-0.0191327j 0.00206847-0.00787817j -0.00131736-0.00359032j -0.00215811-0.00946744j 0.00423183-0.0251819j -0.00194343-0.0134072j 0.0059862-0.0120561j 0.0237476-0.0342648j -0.00809511+0.00927543j -0.00599737+0.0173569j 0.00084685-0.0019783j -0.00876354+0.013275j 0.00390781-0.00451456j 0.00339801+0.00155547j 0.00295823-0.0113388j 0.00259765-0.00234845j -0.0053008+0.00652846j 0.0132909-0.0115843j 0.0153753-0.0127941j 0.00582106-0.00445914j 0.00456225-0.00302312j 0.00298058+0.000579138j 0.00858829-0.0193764j -0.00831401+0.0225793j -0.000245133-0.0200912j -0.00401794+0.00138419j 0.00459547+0.000877314j 0.0233505-0.0073393j -0.0210115-0.00466004j -0.00983196+0.0157495j 0.00663385-0.0190384j 0.037738-0.0332686j -0.0300131+0.0136219j 0.0135097+0.000887815j -0.0132403+0.000614708j 0.00226529+0.0175508j 0.00851538-0.00147018j 0.0232109+0.00690148j 0.00412979+0.00639927j -0.0336396-0.00193655j -0.00275862+0.00732369j 0.00493106+0.00880787j -0.00965354+0.000695794j 0.0107913-0.00460379j -0.00237415+0.00512988j 0.00430745+0.000757985j 0.0230261+0.0186889j 0.00489252+0.00707781j -0.000447527-0.00683345j -0.0124312-0.00336291j 0.0157565-0.00279048j -0.00787998-0.0095093j 0.00544959-0.00343912j -0.0199975-0.0261448j -0.0324273-0.000306374j 0.0049042+0.00798079j 0.020009+0.00739593j 0.00892487-0.00441272j 0.0209893+0.00378718j -0.00486247+0.00512738j -0.00307287-0.00343354j -0.0017854-0.00425875j -0.0182038-0.0425079j -0.00901471+0.040185j 0.00656946+0.00756695j -0.00146079-0.00366021j 0.00606248-0.00966226j -0.00378764+0.00721912j -0.00705882-0.00102191j 
0.0263-0.0270843j 0.0547471-0.107384j 0.114887+0.054442j -0.0012885+0.0181143j 0.0619369+0.0466456j 0.0486195+0.0395508j 0.101576-0.00941765j 0.00983144+0.114026j -0.036402+0.0402608j 0.0715956+0.138319j 0.0162965-0.0985499j 0.0912692+0.191803j -0.0103111+0.0614804j -0.035447+0.0248125j -0.118531+0.165774j -0.00510824+0.217712j -0.0283983+0.258888j 0.0127736-0.00564557j -0.012975-0.151482j -0.320304+0.102522j -0.135322+0.0943799j -0.186902-0.204161j 0.0901274+0.114734j 0.110318-0.21711j -0.0400055+0.012668j -0.0806871-0.0631237j 0.019041+0.00947796j 0.116571+0.0171315j 0.113059+0.0152608j -0.284974-0.0314586j 0.127697+0.0160289j -0.00476548+0.0565003j -0.127616-0.091833j 0.0389733-0.00139342j 0.0424612+0.0099456j -0.0513454+0.0264537j 0.0122183+0.00386357j 0.078379-0.0555176j 0.0847886+0.0117755j 0.0315478+0.0575331j -0.0229145-0.0416518j -0.0733448+0.0461437j -0.0985695+0.0599673j 0.0351808-0.00604446j 0.00650499+0.00878363j -0.0156032+0.0150019j 0.0133153-0.0591113j 0.024156-0.0420322j -0.0202426-0.0302543j -0.0504108-0.0737666j -0.022184-0.0433722j -0.00555417-0.0780081j 0.0160165+0.00916031j 0.0249417+0.0372333j -0.0369762-0.018915j 0.01441+0.00536908j -0.0140459+0.0451868j -0.00821332+0.0135674j 0.0453864-0.0186266j -0.0209469+0.0105818j 0.0133676-0.00875236j 0.0109258+0.00956845j 0.0500318+6.10099e-05j -0.000431157-0.00310239j 0.0252837-0.000333711j -0.0237384-0.0013262j -0.00187588+0.0146147j -0.000464121-0.00600479j 0.000170447-0.00458367j 0.0106403-0.0123431j 0.00259714-0.00164447j -0.00682891-0.00174451j -0.0186751-0.00875662j 0.00432098+0.0125934j -0.0073376-0.012186j 0.00831047+0.000117967j -0.00796359-0.0234771j -0.0190137-0.0174245j -0.0132982-0.0115425j 0.00503728-0.00253192j -0.0133598-0.00798941j 0.0158732+0.00679648j -0.012902+0.00514411j 0.0115732+0.0128192j -0.0163371+0.00467554j -0.0213464-0.0139761j -0.0200926+0.0285739j -0.00710625+0.0147233j -0.0211978+0.0104682j -0.00735003+0.0135236j 0.0490397+0.0148272j 0.0151506-0.00955921j -0.00061194-0.000736833j -0.0123851-0.00365195j 0.00299505+0.00172805j -0.0091924+0.00120745j 0.00972603+0.00389434j 0.00579647-0.0166854j -0.00162998+0.0155433j 0.00550795+0.00310927j -0.00199836+0.00678369j 0.0125425-0.00387402j 0.00481935-0.0211283j 0.00374621-0.00646466j -0.0112025-0.0110927j -0.00376891+0.00865625j -0.00450305+0.00347257j -0.00787064+0.00505912j -0.00121894-0.0019099j 0.0165001+0.00266929j -0.000509093-0.0021297j -0.000543167+0.00971273j -0.00915752+0.0140461j 0.00340908-0.00340884j -0.00869218+0.0182304j 0.0165759-0.0141396j -0.0264087-0.0257031j 0.00158114-0.00770882j 0.012986-0.0246396j -0.0169659+0.0392937j 0.000310673+0.00898033j -0.00115832+0.00455111j -0.00522275+0.000679936j -0.0191019+0.00179923j -0.0303627-0.00224646j 0.0396004+0.0535403j 0.0315938-0.0281673j 0.034914-0.0228422j -0.0246344+0.0380723j -0.037956-0.00923023j 
-0.0197677+0.00426018j -0.0558977+0.013357j -0.00523812-0.0493824j -0.00476464+0.0017953j -0.00868366+0.00324103j 0.00452553-0.0482035j -0.0326217-0.0168616j -0.033192+0.0199453j -0.0187909-0.0289197j -0.00168747-0.0225689j 0.105199-0.0177309j 0.0093881+0.0774065j 0.0251444-0.0271241j 0.0199832+0.0520829j -0.00657296-0.0475177j 0.00681637-0.0371011j 0.0253124-0.0536522j -0.0226091+0.00371827j 0.0227286+0.0352723j 0.0385516-0.027153j -0.140947-0.0429547j 0.0366004+0.114334j -0.0338877+0.15367j -0.103115-0.0134155j 0.0405866-0.0630623j -0.063461-0.0708229j 0.0322827+0.00903298j 0.202309-0.0243038j -0.0745616+0.00635995j 0.0985683+0.0457442j 0.121959+0.0671562j -0.158596+0.148301j 0.0394614+0.0407865j 0.0508954+0.0703581j 0.112907+0.0599325j -0.0145542+0.0595149j 0.00535993+0.0575357j 0.0195754-0.0800949j -0.0251366-0.0181818j 0.152653+0.122787j -0.0171252+0.0558371j -0.0598953-0.0571152j 0.0793585+0.124933j 0.00616397+0.0547876j -0.0111883+3.37714e-05j -0.0423601-0.010277j 0.0108683-0.0691794j 0.0882711-0.152495j 0.0996257-0.186615j 0.0558058-0.00484327j -0.0305359+0.0295399j -0.00662196+0.0614667j -0.0764798+0.00671252j 0.0737632-0.0641683j -0.0644854-0.0808551j -0.0695+0.0399758j -0.0117518+0.0392186j 0.0109185+0.129257j -0.013279-0.0254008j 0.0340755+0.0122454j 0.0323656-0.0104829j 0.0356328-0.067391j 0.0236736+0.0508784j 0.0424207+0.0321379j 0.068571+0.048729j 0.0135776-0.0355125j -0.0397882-0.00195198j 0.0208447-0.0053419j -0.00704235-0.0181651j -0.00308385+0.0199339j 0.00313532-0.0224304j 0.00600196-0.0129828j 0.0401058-0.0232122j 0.0010104+0.00856048j -0.00484488+0.0115343j 0.0355984-0.001017j 0.00917232-0.00715883j -0.0373658-0.0123334j 0.0118998+0.0116738j -0.0191649-0.00993451j -0.000749219-0.00429592j -0.0653398-0.00160325j -0.00104197+0.0202715j -0.0130653+0.00818281j -0.013607+0.0102666j -0.0346409-0.0294364j -0.0122083+0.0391551j 0.0158487-0.0574139j -0.0171141-0.00866432j -0.016979-0.00119817j 0.0168569+0.000494085j -0.0162619-0.0256669j 0.00910652-0.0144122j -0.0233866-0.0214524j 0.020417-0.00975374j -0.00233218-0.00119962j -0.00766406+0.00140563j 0.00631314+0.0250849j -0.00335602-0.0119287j 0.00209075+0.00726639j -0.0106847-0.0154906j 0.00947694+0.0174859j -0.0107849+0.0148121j -0.0103303+0.00360037j -0.0338423-0.0253845j 0.0226199+0.00207309j -0.0167349-0.00965939j 0.0275388+0.0073112j 0.0274596+0.0176346j 0.0236798+0.00762164j 0.011375+0.00530893j 0.00848724+0.00746492j -0.0121579+0.00705743j -0.0165674-0.0217406j 0.0137848-0.0121312j 0.0229263+0.0388083j 0.0193759-0.015336j 0.0213218-0.0477226j 0.0430363-0.00749344j 0.0500392-0.00668293j 0.00428833+0.0171395j 0.0312545-0.0119365j -0.00200192-0.0153358j -0.0218447-0.0264316j 0.00317217-0.0163095j -0.0141299+0.000852688j 0.00250831+0.0015622j 0.067309-0.0236487j 0.0389277+0.01278j -0.00841152+0.0428947j 
0.0129102-0.00343479j 0.0294812-0.0208153j -0.0255563+0.0223892j 0.0556739+0.00500046j 0.036458-0.000377953j 0.0382493+0.0267606j 0.024258-0.0194743j -0.0111355-0.00846005j 0.0119346-0.00728165j 0.0124146+0.0080687j -0.0200834+0.00380972j -0.00117823-0.0454143j -0.0259297-0.016686j -0.00434837-0.0205323j 0.001243-0.011761j -0.00370354+0.00692318j -0.0106281-0.00123778j -0.00888941-0.00234139j -0.0210895+0.00181927j 0.011017+0.0158316j 0.0383057+0.0086139j 0.0107016-0.026393j 0.00580041-0.0146803j 0.00837622+0.0258257j -0.00628858+0.00945521j -0.0189888-0.00919177j -0.0628302-0.016011j -0.0210424+0.00537386j 0.00404354+0.00426657j 0.0131551-0.00617877j -0.0141166-0.0479236j 0.0357576-0.00849115j 0.0301964-0.0345335j 0.111874+0.0237851j 0.0233497+0.0632992j -0.198512+0.207428j -0.123217-0.13643j -0.120096-0.0328674j 0.115403+0.107609j -0.0892589-0.116994j 0.0715152-0.233407j -0.0916666-0.114402j 0.00653712+0.00996316j -0.158246+0.0528626j 0.284762+0.0142872j -0.0143137-0.11734j -0.1095-0.231653j 0.140958+0.0675139j -0.169199+0.0682286j 0.0836159+0.0963901j -0.265506+0.0819852j -0.0096832+0.0529387j -0.0416386-0.0161636j -0.10937+0.0282154j 0.00437281+0.130129j -0.079585+0.0370491j -0.0116003-0.00639638j -0.0485642+0.106636j 0.0382498+0.00638052j 0.0775436+0.0253759j 0.0118778-0.0163022j 0.0324791-0.025079j -0.0742495+0.0264398j -0.0378654-0.0209055j 0.0288384+0.0471204j -0.0393524-0.0703631j 0.0518824+0.0144906j -0.128417-0.173621j 0.0625438+0.075497j -0.0138677-0.0876853j 0.0634761+0.16605j 0.0143824-0.118629j 0.0306058+0.134774j -0.0994739+0.208776j 0.158897-0.118301j 0.0197713-0.122393j -0.00778626-0.0329156j -0.0658645-0.039035j -0.00319517+0.0161533j 0.00559504-0.00848719j 0.055759-0.0315215j 0.0313143-0.0443608j 0.0559798-0.00811357j -0.008523+0.0136124j -0.0120082-0.0426093j -0.055487-0.0141451j 0.00986791-0.00723703j -0.000802098-0.0090659j -0.0556884-0.00222534j -0.0150253+0.0482142j -0.0134378+0.00313072j -0.0160853-0.0115153j 0.00612953-0.00341601j -0.0310348+0.0152356j 0.00868009-0.0024852j -0.00854522-0.00744622j 0.00332002+0.0207505j -0.0202742-0.000933043j -0.00922562+0.0174061j 0.00487507-0.00528521j 0.00686021-0.00267081j 0.0162241-0.000824179j 0.0174789+0.0176428j 0.0114189+0.00818417j 0.00837775+0.00525704j -0.0186298+0.00534287j 0.00298374-0.00478701j -0.010989-0.0113243j -0.0381355+0.0171182j 0.0146739-0.00818898j 0.000724441-0.00133381j 0.0018179+0.00183483j -0.00153276-0.0116012j -0.0172775-0.0190533j -0.0235335-0.00629104j 0.016187-0.0339169j -0.015656-0.0118185j -0.00274344-0.0102814j 9.08614e-05+0.00522839j 0.0334933-0.0111296j 0.00366992+0.0033284j -0.0133915+0.00696946j 0.0154164+0.0119381j 0.0101644+0.0274928j 0.00764271+0.0213527j -0.0041371-0.00569199j 0.0247377-0.00333762j -0.0234647+0.00882735j 0.00146823-0.00665311j 0.00251275-0.000488774j 
-0.000937131-0.0174403j 0.0079814-0.0776848j 0.0612659+0.0189793j -0.0120296-0.00101132j -0.00221286+0.0099752j 0.0717135+0.0496181j 0.0706438-0.119997j -0.0230581+0.0135319j 0.0210146-0.0176955j 0.081372+0.03651j 0.0226612-0.0328017j 0.0394766-0.0247471j -0.068749-0.0757123j 0.0172108+0.0167456j 0.0127276-0.0489168j 0.0103478-0.0363588j -0.0317485-0.00506585j -0.0477724+0.0342738j 0.0118969+0.0184968j 0.0226653-0.0230574j 0.030945+0.0373397j 0.0858477+0.0224619j 0.00920539+0.0188699j -0.0546966+0.0728722j -0.0289477+0.00205589j 0.00914728+0.0141052j -0.00446081+0.00288896j -0.0151125-0.00818484j -0.0172389-0.00127102j 0.0673637+0.0126514j -0.0104004-0.0106008j -0.00843032-0.0116584j 0.0389681+0.112728j 0.0309328+0.063245j -0.0524832-0.0321956j 0.0478141-0.000476215j -0.0143398-0.00274313j 0.100733+0.0690752j 0.153668-0.0216425j 0.00350966+0.0122879j 0.0505639+0.0211438j 0.13483-0.0492897j 0.155826-0.0742735j -0.0778257+0.0198526j -0.0468427-0.00869801j 0.0345116+0.0156683j 0.00324284+0.0572597j -0.0316075-0.0012193j 0.0595899+0.0262161j 0.0649902+0.144829j 0.0705917+0.0381119j 0.0365514+0.148278j -0.23242+0.00764574j -0.0679563-0.13373j 0.0364933-0.0668501j 0.101082-0.049925j 0.0333008+0.051297j 0.00629496-0.104217j -0.0950268-0.0308155j 0.102252+0.0864208j 0.0665797+0.030584j 0.18276+0.0611622j -0.164907+0.195706j 0.113644+0.143963j -0.0470923-0.0257253j -0.0438421-0.0673615j 0.0593766-0.0168764j -0.045395-0.0747565j -0.0118721+0.0545387j 0.0133914+0.0773878j -0.0452536-0.0199531j 0.0216767+0.0406962j 0.0192732-0.0627094j 0.0439601-0.0865341j -0.0220845-0.0751002j 0.0554988-0.101507j 0.0840179-0.25046j 0.0505728+0.0522796j 0.00287925-0.0269482j -0.0675768+0.0948652j 0.0553608-0.151121j 0.00862775-0.00123862j -0.0709354+0.00563873j 0.0207271+0.058926j 0.00303458-0.0012245j 0.0125088+0.000926304j -0.0787983-0.0456853j 0.0180499+0.0288638j -0.0255301-0.0443912j 0.0154641+0.0122793j -0.0208667+0.0297647j -0.0316319-0.0811454j 0.000474224+0.0303012j 0.0167319-0.0221905j -0.00843285+0.00865279j 0.00180251+0.000958653j -0.00811375-0.0214059j -0.0466626-0.0351776j -0.0114655-0.0124951j -0.0310969-0.026583j -0.0135753-0.00178429j -0.00517139-0.00204855j 0.0503824+0.0510208j 0.0155477+0.0144294j 0.106524+0.0530568j -0.0201524-0.00267507j 0.0189669+0.00627695j -0.0137692-0.00179324j -0.00501767+0.00391562j -0.0362024+0.0316088j -0.017796+0.00489497j -0.0216477+0.00973879j -0.0103791-0.000911198j -0.0262139+0.00403544j -0.00465969+0.0187241j 0.0522847-0.00256985j -0.0972194+0.00547789j -0.0243703+0.0328413j -0.0281968+0.0386304j 0.0420301+0.0188908j 0.0377849-0.0242837j 0.0234434-0.00185972j -0.0133273+0.0191779j -0.0400412+0.0417743j -0.0404883+0.0346872j -0.0160953+0.0370992j 0.0135099-0.0483038j -0.00962413-0.0369491j -0.00182832-0.0272847j 0.0212731-0.00633478j 
0.00721663+0.00274408j 0.024939+0.00645819j 0.00358255+0.0228657j -0.00172749-4.61041e-05j -0.00169927-0.00529804j -0.0135776+0.0270392j -0.00567916+0.0311463j -0.0224207+0.0124497j 0.012311-0.00121677j -0.0473844-0.00647928j 0.027911-0.021816j 0.0146988-0.00900603j -0.0717473-0.0352311j -0.00480757+0.0318484j 0.00728981-0.00352166j 0.0245219-0.00754136j -0.0210127+0.025037j -0.0346889+0.0111192j -0.00410761-0.00245601j -0.017074+0.0180889j 0.0213452+0.0264767j -0.0119364-0.0293431j 0.0474183+0.0605971j 0.0227066+0.0165249j -0.0562198+0.0838454j -0.0321478+0.00190528j -0.026418+0.0350559j 0.0326563+0.0327362j -0.00464598-0.00565835j -0.0191542-0.00149187j 0.00502469+0.027984j -0.0420024+0.0234725j -0.0514163-0.0217972j 0.0391746-0.0124951j -0.0788484-0.0381673j 0.0725233+0.0297056j -0.109941-0.0387485j -0.00836951+0.00891998j 0.0300863-0.114194j 0.0529308+0.0542289j 0.0423536-0.00193232j 0.0636108-0.0294138j -0.0633321-0.0462717j -0.0248885-0.0654889j 0.0114587-0.00453385j 0.0343375+0.0526492j 0.0442832-0.0551971j -0.0177822-0.104643j 0.0299495+0.118461j -0.0322124+0.0211132j 0.00243-0.159938j -0.050208+0.0418784j -0.0356731-0.0462987j 0.0107038-0.04002j -0.00364219+0.0145208j -0.0954625+0.0571748j -0.0143735+0.0649411j 0.0923931+0.0691818j 0.042158-0.0397602j 0.0129409+0.0628193j 0.0157083+0.00870495j 0.0554701-0.0608641j -0.0186232-0.0689895j 0.00614719+0.0899072j 0.0387606+0.072882j -0.051679+0.0707255j 0.0569045-0.0517493j 0.0299267+0.0187874j 0.046151-0.0107652j 0.0109755+0.128408j 0.000801365+0.0653654j 0.110728-0.0965219j 0.174276-0.10254j -0.166075+0.0332938j -0.23837+0.0587141j 0.0741576-0.0465018j 0.0387251+0.0272754j -0.133208-0.0657357j -0.0337235-0.00085808j -0.0180183-0.0182054j 0.00442355-0.114243j -0.0206533-0.0532985j -0.0154028+0.138505j 0.184873+0.244549j 0.0581876+0.057829j -0.0623855-0.0182986j 0.112723-0.0514956j -0.213091+0.0870131j 0.00916245+0.00901141j -0.0460243-0.0403077j -0.0607108-0.0375466j -0.0419675+0.0809561j -0.0199935-0.00367265j 0.046812+0.0500315j -0.0213869+0.00249025j 0.00240695+0.0291719j -0.0310834-0.0233781j 0.051057-0.0411171j -0.0266738-0.0229879j -0.0241624+0.00333301j -0.0316689-0.0269093j 0.00117882+0.00103902j 0.0992644+0.0554975j -0.00847557-0.00807853j 0.0154963-0.00613734j 0.0350418-0.0260881j 0.0123897+0.022484j 0.0214242-0.0312874j 0.0128517-0.0523446j -0.0446795-0.0888136j -0.0212088+0.0100202j -0.0322775-0.00799384j 0.083619+0.00262707j -0.0176804+0.0835975j 0.0188157-0.111913j -0.00822744+0.0546259j 0.0462929+0.0645819j 0.0366546+0.00656715j -0.0669465+0.0383592j -0.0301293-0.161263j -0.040203+0.0515029j 0.00729726-0.0141405j 0.0283808+0.00657287j 0.0577755+0.0420461j 0.0668934-0.0108093j -0.0220589-0.0586221j -0.0376859+0.0540814j -0.069674+0.0336866j 0.00616801+0.0329012j -0.0104413-0.0129079j 
