-0.0205243+0.0155525j 0.0154944+0.0221901j -0.0132034+0.00922137j -0.0102688-0.0164963j -0.0182647-0.0123226j -0.00940178+0.02417j -0.0112834-0.000118941j -0.00230639-0.00159954j -0.000972088+0.00764876j 0.0104359+0.00473068j 0.00475259+0.00479782j 0.00290871+0.0105731j 0.00453577+0.00926975j 0.0168164-0.00712443j -0.00394934+0.000387664j 0.00319077+0.00474797j 0.000708787-0.00177147j -0.00467369+0.00182533j -0.00489157+0.00311676j -0.00224551+0.00261705j -0.000616515-0.00309328j 0.00386422+0.00160369j 0.001202+0.00256406j -0.00394932+0.00415779j 0.00206629-0.000184983j 0.00233095+0.00472207j -0.000438925+0.000656777j 0.000459283+0.000836851j 0.00562404+0.000482091j -0.00944409+0.00270543j 0.00382114+0.00833446j -0.00324625-0.00166711j 0.00347401+0.00111911j 0.00307558+0.00231259j 0.00509572-0.00528827j -0.000474287+0.00513662j 0.00209959+0.00522551j -8.7589e-05+3.31761e-05j 0.00308693+0.00279394j -0.00410399+0.00234721j -0.00164322+0.0034499j 0.0065304+0.000294659j 0.00101298+0.00242339j -0.00366488-0.000355867j -0.00153204-0.0110648j -0.0121406+0.0102258j 0.000617444-0.00107058j 0.00278544+0.0002306j 0.00395385-0.0040356j -0.00148594+0.00043391j 0.00547953+0.00156736j 0.00130176-0.00281633j -0.00189731-0.00125494j 0.00157434-0.00280523j -0.00259528+0.00366145j -0.00426825+0.000151221j -0.00169866+0.00284456j 0.00496011+0.00478077j 0.000318245+0.00369867j 0.00188404+0.00244631j -0.00319911+0.00137064j -0.000850708+0.0028164j -0.00267797+0.00168376j -0.00399493-0.00187157j -0.00404342+0.00187439j -0.0017756-0.00713461j -0.000986397-0.00227204j 0.00247939+0.00123645j 0.00132942+0.00631918j 0.00186614+0.00207494j -0.00166549-0.0013218j -0.00397887-0.000422833j 0.000369345+0.00286743j 0.000864711+0.00403271j 0.000372557+0.000868076j 0.00234823+0.00784036j 0.00260611+0.00207725j 0.00505275+0.00670364j -0.000616967+0.00217725j 0.00257422-0.000439951j 0.00204412-0.00358308j 0.00216531-0.00366217j -0.00358164+0.00314189j 0.00508746+0.0030935j 0.00556641+0.00571915j -0.00378217+0.00210116j 0.00869684-0.00119808j 0.00470733+0.00146984j 0.00761753+0.00256137j -0.00176287-0.0034143j -0.00160042-0.00305179j 0.00195735+0.00488554j 0.00454888-0.0037188j -0.00431538+0.00018048j -0.00286064+0.00175966j -0.00225447+0.00081457j 0.0048471+0.00995584j 0.00602975-0.00261454j -0.00815686+0.00155608j -0.000264763-0.000392824j 0.00138767+0.000548193j -0.00356472-0.000641522j -0.00274601-0.00103842j 0.00538093-0.00167099j -0.0064344+0.00220997j 0.00778999-0.00203926j -0.00338585+0.001104j 0.0015903-0.000485669j 0.00356198-0.00300093j -0.001676+0.00238707j -0.00293132-0.00283166j -0.00803141+0.0066397j -0.0031983+0.00329577j 0.0026812-0.00307006j -0.000642557-0.000444412j -0.000861371+0.00119662j -0.00264823-0.0044047j 4.62831e-05-0.00193526j 0.00298622+0.000965939j -0.00305021-0.00116312j -0.00110913-0.00309267j -0.000566887-0.00628256j 0.000747189-0.00174013j -0.00313647+0.00473907j 0.00347022+0.00258869j -0.00163788-0.00935736j 0.00210451-9.98067e-05j -0.0047694+0.00471062j 5.16713e-06+0.00747753j -0.000864861+0.00765437j -0.00194644-0.00351094j 0.0003569-0.00666336j 0.00381864-0.00433433j -0.0014819-0.00393624j -0.00156513-0.00034824j -0.00515901-0.00547951j 0.000781379-0.00708625j -0.00393639+0.000427859j -0.00265177+0.000128168j -0.00145488+0.0077509j -0.0150872+0.010541j 0.00103274+0.000919649j 0.00613003-0.00880395j -0.00155024+0.00535429j -0.00165104+0.0033329j -0.0163687+0.00231849j 0.0070068-0.00259157j 0.00558597+0.00657506j 0.00240641-0.00264457j 0.000910648-0.00281662j -0.0108883-0.007987j 0.0185017+0.00233639j 0.00882032-0.0144355j -0.00323659-0.00241156j -0.00643586+0.0209763j -0.0213329-0.00984353j 0.0166489-0.000969864j 0.00240327+0.0125297j 0.0185615-0.0555311j 0.0560083+0.0211414j 
-0.0250969+0.00618028j 0.00917968+0.0256112j -0.0115515-0.00314804j 0.00658397-0.00724056j -0.0130215+0.0110858j 0.00910004+0.0144101j -0.00372569-0.00498148j 0.00977812-0.00667289j -0.00278464+0.0118843j 0.00329798-0.00221599j 0.00380189+0.00343185j -0.00254042+0.00265773j 0.00153064-0.00637542j -0.00576598-0.00439227j 0.00631279-0.00526853j 0.00163559+0.00196754j -0.00394404+0.00745755j 0.00221485-0.00846425j -0.00104789-0.00345327j -0.0027164-0.00522584j -0.000189067-0.00763754j -0.000596413+0.00110553j 0.00147846-0.00429815j 0.00282315-0.00099084j 0.00523318-0.00420867j -0.00346352-0.00165056j -0.002121+0.00381004j 0.00606408+0.00426766j 0.00219588+0.00325762j -0.00641415-0.00218069j 0.00481022+0.00244417j -0.00706321-0.00704099j -0.00119512-0.0030365j 0.00038849+0.00795881j 0.00785291-0.000970476j 0.000586958-0.00129002j 0.00420601+0.0025651j 0.000542624+0.00217522j -0.00606137+0.00835676j -0.000381659-0.010244j -0.00156858-0.00228223j -0.00320584+0.00385793j -0.000391727-0.00154863j 0.00201056+0.00666512j -0.00305759-0.00125307j -0.000273376+0.00228033j -0.000677649+5.86285e-05j -0.00257013-0.00399197j 0.00273525+0.00259133j 0.000139905+0.00338389j -0.00276673-0.000113555j 0.00180452-0.00125875j 0.00145078+0.000809186j -0.000238042+0.0016259j -0.00334228+0.0014529j -0.0078131-0.00687614j 9.47043e-05-0.00264384j 0.00274739+0.00366113j -0.00642682+0.000751004j -0.00218132-0.00217561j 0.00499449-0.00397496j -0.00238905-0.00405783j 0.00193058+0.00422116j -0.0055816-0.0034547j 0.00796399+0.0013988j 0.00278106-0.00268576j 0.00483592+0.00183148j 0.000173947-0.000351906j 0.00239955+0.00040968j 0.00103672+0.00156598j 0.00129096-0.0016217j 0.00436031+0.0016667j -0.00370313+0.00203872j -0.00473206+0.000532797j 0.00336306+0.00352484j -0.00323106-0.00323613j -0.00330542-0.00700897j 0.00288313-0.000352221j 6.20164e-05-0.00263943j 0.000510195-0.0022313j 0.00316511-0.00605661j 0.000257259+0.00144383j -0.00215017-0.00415593j -0.00263728+0.00343245j -0.00341629+0.000446174j 0.00481355+0.00433641j 0.00053336+0.00394129j 0.00192647+0.00304554j 0.00159134-0.00373243j -0.000743697-0.00345685j -0.00367259-0.00148362j 0.00126291-0.00293247j 0.00295503-0.00208323j -0.00124214+0.00600464j 0.00214009+0.00436174j 0.000519139-0.00247304j 0.00934623-0.00155614j 0.00486891-0.00447764j -0.00316371-0.00139867j -0.0037963-0.000988659j 0.00393392-0.00525511j 0.00127094-0.000218863j 0.00229635+0.00146095j 0.00307057-0.0113615j 0.000740029+0.00831475j 0.00508083-0.00370827j -0.000703313-0.00183815j 0.00464273+0.00249336j -0.00115471-0.000194119j 0.00583432+0.000877341j -0.000911114+0.00394512j 0.000482583+0.0011443j -0.00196305-0.00303866j 0.00187287-0.00481117j 0.00605998+0.0047911j 0.00096844-0.00121952j -0.0081726+0.000452345j 0.00280356+0.00522827j -0.00137661-0.0020559j -0.00159656+0.00816449j -0.00443586+0.0047397j -0.00169825-0.00201733j -0.000142166+0.000175002j 0.00470474-0.00462614j -0.000431156-0.00218376j -0.00366843+0.00393925j 0.000919239-0.00145757j -0.00132063+0.00364319j 0.0012404-0.00174614j 0.00250456-0.0024189j -0.0033957-0.00649138j -7.11093e-05-0.00502419j 0.000447571-0.00195683j 0.00219319-0.00179575j 0.000972585-0.00420948j -0.000257745-7.62331e-05j -0.00255748+0.000950866j 0.00325643+0.00384725j 0.00433882+0.00394064j 0.00600219+0.002439j 0.00489706+0.00824233j -0.00373232+0.00851937j 0.00526098-0.00173883j -0.00482291+0.00448129j 0.00686948-0.00736275j -0.00564871+0.0109637j -0.00523663-0.00720675j 0.00797585-0.00465046j -0.00499721-0.00711191j -4.79703e-05-0.00406009j -0.00893041+0.00736553j -0.0024404+0.00769862j 0.00416922-0.00780881j -0.0251909+0.00145673j 0.0252438+0.0125913j -0.00803793+0.0232148j 0.00754449+0.0252206j -0.0260708+0.00952732j 0.022907+0.0075547j -0.00663694+0.0256168j 
0.0354322+0.00474333j 0.00473244-0.0356333j 0.0022403+0.0130472j -0.0165377-0.00703418j 0.0148704-0.0319975j -0.0287478-0.0120153j -0.000459265+0.00607933j -0.0145694+0.000535078j 0.00425208-0.00524969j 0.00243529+0.0197818j -0.00654013-0.000595582j 0.00235007+0.000949197j 0.00385541+0.0197788j 0.0234996+0.000931869j -0.0139359+0.000540123j -0.00611894-0.000294857j 0.00517125-0.00882484j -0.00600331+0.00468047j 0.000595885+0.00289865j -0.00386018+0.00711968j 0.00504559+0.00784209j -0.000661217-0.0013855j -0.0023824+0.00311989j -0.00622662+0.00239886j -0.00246591+0.00553861j 0.00458498+0.0113121j 0.00529537-0.00836051j -0.00365492-0.000436572j 0.00703637-0.00292651j -0.000301509+0.00689637j -0.0070468+0.0029768j -0.000789529+0.00296809j 0.00465667+0.0116181j -0.00085615-0.00276321j -0.00506964-0.00240997j -0.000769323+0.000961125j -0.00727541+0.00153175j 0.0029125-0.00425174j 0.00450115-0.00487576j 0.00437258+0.00324915j 0.000528886+0.0043895j 0.00174153-0.00108219j 0.00569+0.00703409j -0.00594083-0.00358836j 0.0053184-0.00862113j -0.00623883+0.00522436j 0.000211158-0.00450105j -0.00425589-0.0011314j 0.00246873-0.00569388j -0.00202868-0.00346182j 0.00376404-0.00102206j -0.00325463-0.0033984j -0.00341653-0.00569728j -0.00107134-0.00276355j 0.00617548-0.000573002j 0.00493227+0.00599217j -0.0064518+0.00280032j 0.000313516+0.00410275j 0.00346071+0.00539654j 0.0080351-0.00146972j -0.00451782+0.00243291j -0.00137374+9.53574e-05j -0.0020649-0.00583845j -0.00513337+0.00123226j -0.00633359-0.000401052j -0.00655859+0.00544113j -0.00221685-0.000184753j -0.00196641+0.000738122j -0.00853463-0.00305934j -9.98017e-05-0.00336855j -0.0072051+0.00195231j -0.00668519+0.00222108j -0.00473376-0.00603475j 0.00527644+0.00222603j -0.00245707-0.00549336j 0.00899834+0.00179771j 0.00559517+0.00781391j -0.00557405-0.0027564j -0.00107472-0.000909614j -0.00738792-0.00242475j -0.00514084+0.00389211j -7.84372e-06-0.00424553j 0.000666346+0.000596835j 0.00444825-0.00166555j 0.00694848+0.00251269j -0.00510967-0.00891224j -0.000181168-0.000783336j -0.00271626-0.00263978j 0.00156435+0.00303723j 6.61101e-05+0.000674052j -0.00130385-0.000437266j -0.00639062+0.00123866j -0.00393459-0.000220211j -0.00151624-0.00556823j -0.00189589-0.000200667j 0.00246543+0.00361893j -0.00748207+0.0174789j -0.00210155+0.00200573j -0.00119155+0.001647j 0.00122052-9.82363e-05j -0.000364216+0.00479659j -0.00270199-0.00226421j -0.00663007+3.28003e-05j 0.00158065+0.00198199j -0.00350758-0.0116139j 0.003443+0.00473704j -0.00176647-0.00104029j -0.00286409-0.00115472j 0.00110008+0.00101978j -0.0113501+0.00163885j -0.00193312-0.00695178j 0.00134504+0.00359238j 0.00375092-0.00496358j 0.00136068+0.00315246j -0.00416313-0.00286586j -0.00155606-0.000684134j 0.00342167-0.00806269j -0.00603343-0.00593909j 0.00396435+0.00122136j 0.00310663-0.00659901j 0.00133577-0.0061845j 0.00146195-0.000930891j -0.00698043-0.00235991j -0.000997113-0.00229632j 0.00155915+0.00335531j 0.00100605+0.00131606j 0.00222135+0.000417695j 0.00496353-0.00507578j -0.00663977+0.000719334j -0.000245951+0.0123868j -0.00310892+0.0027998j -0.0036717+0.00291984j -0.00539292+0.00321038j -0.00343827+0.000386238j 0.000573602+0.0114518j 0.000734859+0.00143915j 0.00193772-0.0156366j -0.007756+0.00217605j -0.00596343+0.00285534j -0.00634173-0.000969996j -0.0021271-0.00389768j -0.00398463+0.00174473j -0.00039367-0.00629769j 0.0147957-0.00785562j 0.00441999+0.0135854j -0.00701658+0.00748964j 0.0218431-0.00232801j 0.00538312+0.0154166j 0.0238416+0.00685017j -0.017504-0.00782681j 0.000341837-0.0328985j 0.00954126-0.0126149j 0.00935038-0.00283611j 0.0174689-0.00487411j -0.0193407-0.0115032j 0.00916-0.0189505j 0.0242992-0.00118094j 0.00110482+0.0235156j -0.0192876+0.010322j -0.0114367-0.0162946j 
0.0812475-0.0230764j -0.0251997-0.0839037j 0.0604746-0.00700719j 0.0137721+0.0550535j 0.0416407+0.0356882j 0.0380047-0.0562247j 0.042915+0.00480348j 0.00915109-0.0121573j 0.00805469-0.0223495j -0.0319956-0.0200713j 0.000566594+0.00169684j -0.00191265-0.0299025j -0.00193614-0.0274807j -0.0273768+0.0249454j -0.00118764-0.00217582j -0.00642143-0.0260354j -0.000363845+0.00260622j -0.00132641+0.00832784j 0.00696621-0.00340332j 0.0089412-0.00747752j -0.00146118+0.0112093j -0.00851434-0.00111418j -0.00170858-0.00723258j 0.00580929-0.0106218j -0.0155878-0.00428261j -0.00905178+0.00517668j 0.0146674-0.0166246j -0.00099568+0.00890026j -0.00775609-0.00414449j 0.0174798+0.000626111j -0.00508693-0.00746917j 0.00205413+0.0122143j -0.0139672-0.000732796j 0.0115581-0.0141343j -0.0155917+0.00450817j -0.00843563-0.0107976j -0.00971323-0.0131196j 0.00608882-0.00259672j 0.00145613-0.00399724j 0.00678793+0.00101952j 0.00996253-0.00896255j -0.00745412-0.00999897j -0.000471265-0.00620485j 0.011566+0.00833632j -0.00159777+0.0207243j 0.019879-0.0123763j 0.00510961+0.00192403j 0.0129875+0.0036321j 0.00115595+0.000207037j 0.00815192-0.00364914j -0.0136953+0.0118204j -0.00401904+0.00722404j 0.00401817+0.0059917j 0.00794501-0.00179699j 0.000909169+0.00906318j 0.00502662+0.00437247j 0.00123835-0.00221022j -0.00514906-0.0160242j 0.00167169-0.0105384j -0.000834226-0.008487j 0.00566726+0.00306706j 0.00910805-0.00548641j 0.0151712-0.000726516j 0.0103404+0.000161009j -0.00321555+0.013071j 0.0045556+0.01253j -0.00547199+0.0020412j -0.00272371-0.00159278j 0.00594059-0.00609909j 0.00324799-0.000135854j 0.0015669-0.0115436j 0.00647102-0.00874878j 0.0137257+0.00233973j 0.00674183-0.00209572j 0.00675523+0.00512168j -0.00202446-0.000188347j 0.00504938-0.00422944j -0.00718677-0.00348419j 0.0113852+0.00926263j 0.00704256-0.00523259j 0.00697421+0.00891591j 0.00156027+0.0104942j 0.00510122-0.00494185j -0.00398422-0.00145404j -0.00385001-0.0093393j 0.00430629+0.00207497j -0.0099626-0.00435192j -0.0136544-0.00216754j -0.00127315-0.00579094j 0.00731915+0.00653427j 0.0131128+0.00611446j 0.00865236+0.00313831j -0.000456957+0.00281635j 0.00711137-0.00330448j -0.0026639-0.00390915j -0.00309935+0.00352599j -0.00783871-0.00951502j 0.00189526-0.000785958j 0.0114591-0.0131509j 0.0103917-0.00831004j -0.00354871-0.00302036j 0.00900314-0.000145644j 0.00422679-0.00227416j 0.011787+0.0103371j -0.00435499-0.0030707j -0.00536986+0.00626531j -0.00148817-0.00415044j -0.00847228-0.00415954j 0.00337476+0.0021794j -0.00188248-0.00804297j 0.00467067+0.00573786j 0.000707184-0.00328222j -0.00380384+0.00332813j 0.00474195+0.00189724j -0.00113145+0.00181684j -0.000561749-0.000846747j 0.00704365+0.00417692j 0.00516784+0.0113679j -0.000906614+0.00586035j 0.00194242-0.000781651j -0.00512263-0.00263675j -0.0015965+0.00843591j 0.00241227+0.00292854j 0.0112826-0.00341234j -0.00177502+0.0051877j -0.00789965+0.0118696j 0.000511839+0.0110336j 0.0122481-0.000908751j -0.0163105+0.00593322j -0.019242-0.00819603j 0.0159432+0.000301846j 0.00777111+0.0125103j -0.0243211+0.00618674j 0.0169535+0.00610316j 0.0102287+0.00906383j 8.66009e-05+0.00639432j 0.00537209+0.003011j 0.00919844-0.00539288j -0.00514186-0.0189971j 0.00443458-0.011648j 0.0123965-0.00975444j -0.0174891-0.0181084j 0.00436189+0.0267253j 0.0116801+0.00735854j 0.0155175+0.00871264j 0.0196243-0.0310792j -0.0114699+0.0208293j -0.014067-0.00701458j -0.0301459+0.00210781j -0.00928266-0.0252728j 0.0170905+0.0140865j -0.0172098-0.0201287j -0.010207+0.0143309j 0.0276986-0.0252707j 0.0186732-0.0591179j 0.0530847+0.0217401j -0.00249398-0.0536721j 0.0691929+0.00720601j 0.00346881+0.107982j -0.103775+0.0054449j 
0.0213104+0.0156454j 0.0185419-0.021424j 0.0127872+0.0150204j -0.0153713+0.0149968j 0.00814835-0.0237786j -0.0225849-0.0111841j 0.0149887+0.00642604j 0.00391693+0.002297j 0.003635-0.00157078j 0.00222106+0.0174536j -0.0194209+0.0116179j -0.00356577+0.00529866j -0.0166752+0.023881j 0.0166463+0.0225058j -0.0240829-0.0139532j -0.0137454-0.00986331j 0.00204351-0.0149839j -0.00675503+0.009632j 0.000228761+0.0068934j -0.00318709-0.00152604j 0.00267006+0.0148214j -0.00157097+0.00533655j 0.00068932-0.000327813j -0.00907986+0.00067166j 0.000546786-0.00281448j -0.00582542+0.00985429j 0.018028-0.0155818j -0.00764075-0.012292j 0.00398241+0.000444414j 0.0051352+0.00518655j -0.0160729+0.0137396j 0.00658024+0.0180608j 0.00759687+0.00450156j 0.0149499-0.0011674j -0.0238274+0.00168752j -0.00461967+0.00854073j -0.0105218-0.00300835j 0.00307602-0.00791434j 0.00709655-8.75185e-06j -0.00275817-0.000761368j 0.00219755-0.0167823j -0.00221718+0.00276158j 0.00162213+0.00408668j 0.00200238+0.00139745j -0.00807311+0.0011055j 0.00388105-0.0012076j -0.00590105-0.0109764j -0.00570021+0.0156208j 0.00424681-0.000372509j -0.00173349-0.000234055j 0.0210939+0.000307215j -0.00608458-0.00578634j -0.00514039-0.00809244j 0.00477471-0.0163293j 0.00357274-0.0165131j 0.0133212+0.0163931j -0.0135779+0.00387349j -0.0141971-0.0063221j 0.00136789+0.00596564j 0.00834768-0.0093398j -0.0134695+0.0078885j 0.00190341+0.00127783j -0.0043292-0.00256618j 0.00162052+0.00452813j -0.00779963+0.00284558j -0.0092173+0.00832091j 0.000950317-0.00145403j -0.00452265-0.0046021j 0.00218666+0.00669512j 0.00187948-0.0140037j -0.00588287+0.00222354j -0.00446774-0.0131684j 0.000686446-0.00405218j 0.000987387+0.00462799j -0.000540393+0.0124055j 0.00186076-0.00799234j 0.00538723+0.00614361j -0.00800523+0.00137711j -0.000244092+0.000708312j -0.00679802+0.00574353j -0.0025255+0.00575589j -0.00632114-0.00757019j 0.00946622+0.00499262j 0.0133587-0.00451893j 0.0165125-0.00380458j -0.0082465-0.0107786j 0.00250908-0.00996754j -0.00607216-0.00167567j 0.00678028-0.00525412j 0.00556038-0.00341265j 0.00367349-0.000314614j 0.00136033+0.00441296j -0.00643086-0.000704635j 0.00275134-0.00695894j 0.00433351-0.00629706j 0.0109571-0.00924921j 0.00165721-0.000668145j -0.00289354-0.00245369j -0.00339837+0.00349804j -0.00163762-0.00242649j 0.00431038+0.00729547j -0.00570826+0.001232j -0.00728988+0.0036405j 0.000429747+0.0109587j -0.0104426-0.0117639j -0.00741391+0.00898694j -0.000350642+2.67614e-05j -0.0124849-0.00525162j 0.0017605-0.00281255j -0.00475139-0.00622583j 0.00629868-0.007436j -0.00223778+0.0139629j -0.00323122-0.00230273j -0.00381474+0.00818697j -0.0055827-0.00368963j -0.000188611-0.00509253j 0.00583736-0.002911j -0.00456649-0.00937691j 0.000139267+0.00393805j 0.0162433-0.0084332j -0.00238759-0.012963j 0.00357585+0.00494702j -0.0107-5.66879e-05j -0.012837-0.00437634j 0.00755168-0.00493857j -0.00237284+0.00395184j -0.00221732+9.25411e-05j 0.0202837+0.000550706j -0.00362738+0.00438638j 0.00405247+0.0140787j -0.00299317+0.00690256j -0.00386056+0.0145908j -0.0079385+0.00836221j -0.00157513+0.00311317j 0.0170461-0.000232289j 0.00300186+0.0115145j 0.0150934-0.00787167j -0.00890888-0.0110416j -0.0143458-0.0044067j -0.00279513+0.00558731j 0.002224-0.00732097j 0.0164325+0.00297034j 0.00391998-0.00696958j 0.0133915-0.000781572j 0.018997+0.0121387j 0.00133201+0.000637738j 0.0136682+0.0412631j -0.0355055+0.0180031j -0.0144032-0.0125115j -0.000411245-0.0227337j 0.00931675-0.0161794j 0.000989146-0.0112426j 0.0142008+0.00206253j 0.0299652-0.00656339j -0.0638895+0.023201j -0.0305424-0.0639j 0.0242439-0.0318155j 0.0141187+0.0230726j -0.0204121+0.00202505j -0.00348489-0.0173115j 
0.0025434+0.0254129j 0.0257052-0.00201559j -0.0100388+0.0236288j -0.0340709-0.0123518j 0.000376502-0.0456839j -0.0401204+0.0040113j -0.0116924+0.00856554j -0.0174093+0.0149163j 0.00529519-0.00453844j 0.0250411+0.0345578j -0.0250241+0.00653599j -0.000760286+0.0266504j -0.0220517+0.0444354j 0.0404345+0.0100417j -0.0325472-0.012333j -0.0127526+0.00364208j 0.00665653-0.0221698j -0.0068943+0.0182985j -0.00612959+0.0139727j -0.0126242+0.0095763j 0.00736129+0.015609j 0.00428491+0.00495806j 0.000660864+0.00913575j -0.0123637+0.0140089j 0.00707261+0.0035116j 0.000165135+0.0142173j 0.00869635-0.00726823j -0.00945261-0.0254266j 0.00860071+0.0078834j -0.00443484+0.00887926j -0.017491+0.0182433j 0.0137884+0.0225411j 0.0179456+0.0110138j 0.00522458-0.00270207j -0.0219391-0.0025765j 0.000935058+0.0210915j -0.00620511+0.00127276j -7.24162e-05-0.0085327j 0.0168942-0.00349839j -0.00567589+0.00344505j -0.00427576-0.00950814j 0.00312233+0.00684388j -0.00318486+0.0103059j 0.0035147-0.0134347j -0.00512424-0.00869634j -0.0111441+0.00360301j -0.00424213-0.015919j -0.0115182+0.00957985j 0.00394494-0.00322386j -0.00643622+0.000290906j 0.0338808-0.00305481j -0.00428188-0.0128829j -0.00435626-0.00591717j 0.00718355-0.0204296j -0.00260965-0.0161544j 0.0143617+0.0235716j -0.014956+0.00661517j -0.0128781-0.00011652j 0.00792823+0.00841488j 0.0100125-0.00566931j -0.0204251+0.00230146j 0.00142703+0.00769264j -0.0120438-0.00771197j 0.00295653+0.00426679j -0.0129469-0.00539442j -0.0106435+0.00162203j -0.00173589-0.00158588j -0.00091171-0.00446227j -0.00987528+0.0105692j 0.000434945-0.0188572j -0.00717774+0.00910729j -0.0125997-0.0106008j 0.000102226-0.0121418j -0.000878714+0.00112701j -0.0074826-0.00137564j 0.00333431+0.00173282j 0.0019109+0.00973872j -0.00404405+0.00592591j -0.00668056-0.00129292j -0.0168671+0.00986483j -0.00901807+0.00963153j -0.00192021-0.00853252j 0.0110214+0.0115784j 0.015527-0.00474852j 0.0121932+0.00535006j -0.0150914-0.0120392j 0.00636829-0.00250457j 0.00582165+0.00108365j 0.00412892-0.00100651j 0.00401521-0.0165612j -0.0071518+0.00237839j -7.2306e-06+0.00657723j -0.00553477+0.00168128j -0.000261301-0.00731218j 0.00105167-0.00681489j 0.0153246-0.007822j -0.00528639+0.0113683j -0.0069201-0.00493041j -0.00579932+0.00604612j -0.00875051+0.000371731j 0.00531725+0.00728695j -0.00904742-0.00556688j -0.00935154+0.00427678j 0.00429424+0.0034909j -0.0161947-0.00874104j -0.00812471+0.00960659j -0.000800323+0.00542259j -0.00886789-0.00461777j 0.00204344-0.00834776j -0.00988201+0.0055327j 0.00564112-0.0184987j -0.0100127+0.0192159j -0.00340367-0.00503858j -0.00472689+0.0095706j -0.00920667-0.0010231j -0.00029613-0.00358028j 0.00454547-0.0141257j -0.0071019-0.00989955j 0.00415254+0.012112j 0.0107766-0.00825663j 0.00694001-0.0171876j 0.00609159+0.00471472j -0.0113364-0.00328342j -0.0168341+0.00281782j 0.00292+0.00280172j 0.00684603-0.00718021j -0.00651327+0.0026148j 0.0192651+0.00092728j 0.000338635-0.00035732j 0.00326308+0.0213469j -0.00277114+0.00862273j -0.000768174+0.0153752j -0.00292458+0.0175682j -0.00933485-0.00349861j 0.0152038+0.00278924j 0.0111021+0.0113679j 0.0258426-0.0125617j -0.0131849-0.0171015j -0.0199134+0.00509144j -0.0108781+0.0118469j -0.0150035-0.00456508j 0.0260654+0.010766j 0.001314-0.0148283j 0.0214632-0.0139186j 0.00948872+0.0133765j -0.00768192+0.00982808j 0.0335569+0.0308801j -0.0286358+0.0259196j 0.0244141-0.00444364j -0.0181242+0.00419145j -0.00978313-0.0451476j 0.0211878-0.000741477j 0.0195156-0.0168063j 0.0119586+0.00690409j -0.0784315+0.0193794j -0.0255255-0.0827926j 0.0315128-0.0178724j 0.0105435+0.0202387j -0.0379931-0.0146158j 0.0140499-0.0390518j 
