-0.00340179+0.00176641j 0.000387852-0.00493817j -0.00503035+0.00911122j 0.00608426-0.000232249j 0.000873592+0.00260427j -0.00459851+0.000506746j -0.000624299-0.00699398j -0.00182918+0.00194478j 0.00326472+0.00292091j -0.0103535-0.00186533j -0.00630458+0.00423184j -0.000991924-0.0056037j -0.00442132-0.00375749j -0.001679+0.00261067j -0.00143869+0.000804266j -8.02903e-05+0.00129422j -0.0027095-0.00272031j -0.0015134+0.00190206j -0.00429934+0.00280764j 0.00281863-0.00405371j 0.00413572+0.00266013j -0.00532463+0.000654361j 0.004177+0.00227492j -0.00166949-0.0101986j -0.00145332+0.000402867j -0.00317486-0.00467918j 0.000370878+0.000801096j -0.00507641+0.00126002j 0.00226343-0.000971849j -0.00431688-0.00354182j -0.00376312-0.00612453j -0.00143903+0.00015455j -0.000929496+0.00289808j -0.00241902-0.000330223j 0.00181627-0.00371477j -0.00234865-0.00469991j -0.00182952+0.000553213j 0.00884879-0.000975307j 0.00391689+0.00236925j 9.35764e-05-0.00268635j 0.000999593+0.000739336j 1.92822e-05+0.000450798j 0.00298216+0.00270467j 0.00300454-0.00403417j 0.00172006+0.000234333j -0.000542299-0.00110836j -0.000198331-0.00304224j -0.00150404-8.85702e-05j 0.00335614+0.00569799j -0.00641251-0.00401997j -0.00404609-0.000734819j -0.0012916-0.000860269j -0.00413788+0.00703575j -0.00164619-0.00232324j -0.000988672+0.0042176j -0.000613027+0.00267541j -0.00105857-0.00750559j 0.00102951-0.00213725j -5.66826e-05-1.64945e-05j 0.000378771-0.0017765j -0.00127715-0.00396831j 0.00181935-0.000973387j -0.00033647-0.00255761j -0.00227907-0.000397995j -0.00205692-0.00170808j 0.00373744-0.00355755j 0.000876621-0.00345291j -0.00162849-0.00282082j -0.00366949+0.00164992j 0.00299826+0.00259797j -0.00160617-0.00383869j 0.00479334+0.000846745j -0.00203209-0.00131946j -0.00310791+0.00537128j 0.00237084-0.00137939j -0.000324668-0.00252982j 0.00308666-0.000760674j -0.00158954+3.68268e-05j 0.000645417-0.00219587j 0.000868413-0.00070906j -0.00668422-0.00119062j 0.00178076-0.00171993j 0.0015796+0.00133042j 0.000251299-0.00106411j 0.000634979+0.000489911j -0.00222379-0.00235734j 0.00191351+0.00311497j 0.00159993-0.00174692j -0.00170237-0.00101435j -0.00544243+0.00338698j 0.00288294+0.00211552j -0.00112164+0.00405402j -0.00159908+0.00119149j -0.00186743+0.0055882j 0.000975393-0.00210926j -0.00194246+0.00438103j -0.000578382-0.000587367j -0.00402638+0.000682006j 0.00349092+0.000124054j -0.00454888+0.00435136j -0.00431877+0.00104342j -0.000125951+0.00149112j 0.000511817+0.0010491j -0.00117507+5.41373e-05j 0.00513633+0.00085001j 0.00617983-0.00327184j 0.00283042-0.0026756j 0.00313678-0.00265373j 0.00426974-0.00267812j -0.00086982+0.00299133j 0.00417559-0.00455009j -0.000124374+0.00463232j 0.00407118+0.00522976j -0.00279849-0.00229723j 0.000384641-0.00422913j 0.00334416+0.000339505j -0.00266187+0.00296041j -0.00411295+0.00048716j -0.00225129-0.00289845j -0.00140666-0.00427169j 0.00366346+0.00383619j -0.00167084-0.0024297j 0.00350745+0.00439312j 0.000101179-0.00126328j -5.36875e-05+0.00242664j -0.00117831-0.00158224j 0.000176074-0.000981545j -0.00468658-0.00188612j -0.00354305-0.000578798j -0.000517234+0.00125863j -0.00164189-0.00170623j 0.00565172+0.000604147j 0.00193097+0.00682421j 0.000702488+0.0041623j -0.00122034+0.000741429j 0.00195696+4.97398e-05j -0.00258006+0.000118429j -0.00142219-0.000229324j 0.00102768-0.000658127j 0.000905003-0.00541646j 0.00472358+0.00303179j 0.00263611-0.0021106j 0.00415772+0.00641672j 0.00423924-0.0013167j 0.00327073-0.00253221j 0.00173735-0.00202788j 0.000236274+0.0066007j -0.000721817-0.00512787j -0.000413015-0.000511366j 0.000134246-0.00175215j -0.00168926-0.00304215j 0.000317995+0.00113421j 0.00263691-0.00622845j 0.00355089+0.00484584j 0.00118277-0.00172339j 0.000169808+0.001903j 0.00278459+0.000542211j 0.00342547+0.00730704j 0.00173137+9.49299e-06j 0.00146198+0.0021003j 0.00303602+0.00533189j 0.00393548-0.000923518j 0.0023185-0.00468593j -0.00283377-0.00101477j -0.00212529-0.00210821j -0.00413097-0.00983707j -0.0102916-0.00643699j 0.00121953+0.00328235j 0.00101827-0.0025794j 0.00527472-0.00155251j 0.000423442+0.00469559j 0.00329927+0.000508136j 0.00708672+0.00653208j 0.0124745+0.0032977j 0.00244932-0.00386878j -0.00142365+0.00379326j 0.0116102-0.000782443j 0.0020662+0.00939389j 0.00540722+0.00206719j -0.00386164+0.00253981j 0.00862501-0.00389401j -0.000822636-0.00382637j 0.000759961+0.0065142j 0.0132136-0.00148767j -0.000154155+0.0033292j 0.00881415+0.00421448j 0.0057262-0.00644725j 0.0152547+0.0364354j 0.0383905-0.0177704j 
-0.00167543-0.00763176j 0.0104698-0.00282163j -0.00687064-0.0106123j -0.00546497+0.00376443j 0.00705049-0.000976572j 0.00187888-0.0126241j -0.00175991+0.00410382j -0.00233104-0.00348193j -0.00630826-0.00439911j 0.00271568-0.00496137j 0.00266111-0.00276412j -0.000298399-0.00668796j -0.000417917-0.00420427j -0.0030513-0.00433094j 0.000998466+0.000257178j 0.000323895-0.0024755j -0.00186491-0.00111416j 0.00136556-0.00275099j 0.00548168-0.00745205j 0.000391991-0.000154333j 0.00133769+0.00707941j 0.00181182-0.00524092j -0.00560811+0.00193536j 0.00540703-0.00305057j 0.00416507+0.00168748j 0.00419557-0.00176579j 0.00251334-0.00204509j 0.00207032-0.000999349j -0.00309597-0.00240923j 0.00470206+0.00232251j -0.000620403+0.0060499j 0.00243894+0.0026825j -0.0020571-0.00117172j -0.00314904+0.00159228j -0.00118419-0.00306316j 0.00673523+0.00143637j -0.000104681+0.00300244j 0.0039784+0.0013587j 0.00100003+0.00606727j 0.00302112-0.00170412j -0.00126937-0.00350067j 0.00180854-0.00594389j -0.00102729+0.00729891j 0.000905452+0.000915357j 0.000336765-0.00296491j -0.000514915+0.000157038j -0.000582485+0.00235523j -0.0035197+0.000446022j -0.00128441+0.00182921j -0.0041016+0.00440965j -0.00160787-0.00128822j -0.00370394+0.00558383j 0.00299675+0.00298792j 0.00176255-0.0039299j 0.000792911+0.0048394j -0.0031565+0.00340177j 0.00024866+0.000212866j -0.00249542+0.00123413j -0.00565932+0.000173154j 0.00236858-0.00109604j -0.00509972+0.0032123j -0.00248437+0.00350876j 0.00198181-0.000695499j -0.00209558+0.00032387j -0.00233297-0.00164721j -0.00129941+0.00055116j -0.00544539-0.00513827j 0.00371267+0.00217752j 0.00261096+0.00379617j 0.00152162+0.00110938j -0.000834048+0.00429339j -0.00110809-0.000402086j 0.00532818-0.00235414j 0.000301243+0.00128523j -5.07402e-05+0.000689837j 0.00241014-0.00115014j -0.000553852-0.00294371j 0.00158774+0.000124273j 0.00319956-0.00168253j -0.00382061-0.0017201j 0.000535032+0.00365491j 0.00748378-0.00202955j 0.00040857-0.0027257j -0.00511769-5.60489e-05j -0.00216348+0.00213955j -0.00152125-0.00179831j 0.000234393-0.0044512j 0.000933241-0.00207204j -0.00184478+0.000199181j 0.00167132+0.00331507j 0.00073781-0.00522091j 0.00410024+0.00131939j -0.00145874-0.00226766j 0.000211956-0.00207913j -0.00284784+0.00164616j 0.000456204+0.00335189j -0.00173197-0.000195121j -0.0027239+0.00113684j -0.00300046-0.00142301j 0.00162519+0.00396713j -0.000557967-0.00218787j -0.003178+0.00190762j -0.00193123+0.00519451j 0.00167694-0.00374383j -0.00247597-0.00208185j -0.00186939-0.00282295j -0.000296433+0.00412655j 0.000236992+0.00388125j -0.000464905-0.00337608j 0.00283909+0.00329899j -0.00469508-0.00136935j 0.000632477+0.00097465j 0.00445458-0.00687585j -0.00140931-0.000901124j -0.00545884-0.00175875j -0.000974628-0.0020123j 0.0064462-0.00243653j -0.00551889+0.00306656j -0.00203918+0.00667389j 0.00103854+0.00441169j -0.00245951-0.00270399j 0.00147563+0.00287947j -0.00125819-0.00149961j 0.003492-0.00531719j 0.00141325-0.000384157j -0.0014601+3.8077e-06j 0.000852484-0.00157289j 0.00205269+0.00270338j -0.000719471+0.00109907j -0.000559851+0.00194125j -0.00147355-0.00207737j -0.00113958-0.00113388j -0.000321877+0.00134919j 0.00341508-0.000570435j -0.00058335+0.00238268j 0.000509241-0.00128886j 0.000542812+0.000796547j 0.00223281-0.00343269j 0.00248902-0.00133114j -8.12194e-05+0.00313905j 0.000177567-0.0013219j 0.000108939-0.00184695j 0.000259327-0.000433063j -0.0018579-0.00137437j 0.0018139-0.00138671j -0.00378867-0.00960025j 0.00349371+0.0022935j -0.000862674-0.00130221j -0.000562047-0.000967818j -0.000813964+0.00116457j 0.00288492+0.00289595j 0.00319746-4.33331e-05j -0.00062375-0.00393213j 0.00380122-0.000988909j -0.00479357+0.00105941j 0.00275919-0.00151313j 0.00103457-0.00404864j -0.000435857+0.000261809j -0.00193592+0.0012518j -0.000641764-0.00674226j 0.0041843+0.00108226j -0.00197739-0.00124644j -0.0028848-0.000883281j -0.00128471-0.000820206j -0.00316982+0.00208869j -0.00362683+0.00283243j -0.00326813+0.00774644j 0.00247651+0.00650567j -0.00695201-0.00261856j -0.00276622-0.0047279j 0.0075241-0.000813447j 0.00253628-0.0016324j -0.00181364-0.00583478j 0.00158608-0.0119076j -0.00211294-0.0046556j 0.00297559+0.0029174j 2.45976e-05-0.00457027j 0.00834691+0.00241921j 0.0060134+0.000666791j 0.000460782-0.00331085j -0.00737178-0.00724645j 0.00826213+0.00122051j 0.0157868+0.00510263j -0.0125602+0.00123434j 0.00612816-0.0108831j -0.00336648+0.0140794j 0.0137047+0.00644715j -0.0295788+0.0149173j 0.0129471+0.0336811j 
-0.0154656-0.0102076j 0.0116449-0.0184607j -0.0127348-0.00425381j -0.00558241+0.00354141j 0.00863351-0.00164714j -0.000758617-0.0147051j -0.00107282-0.000378562j -0.00587923+0.00325539j -0.000992437-0.00809055j -0.00282303-5.91354e-05j -0.00155341+0.003673j -0.000681404-0.00632617j -0.00404762-0.00593155j 0.000999963-0.00183438j -0.00330029+0.000583244j 0.00115138-0.000474253j -0.0041239-0.00689749j 0.00712375-0.00252253j 0.00742238-0.00511208j -0.00119042-0.00214497j 0.00834846+0.00290634j -0.000839955+0.00144896j -0.00121841+0.000689172j 0.000473676-0.00642118j -0.000104995+0.000103894j 0.00147136-0.00444312j 0.00283301-0.00274403j -0.00672878+0.00181166j 0.00213036+0.000122966j 0.000570549-0.000462786j -0.007228-0.00477338j -0.00595033+0.00346313j -0.00299998+0.00364229j -0.0014577+0.000464512j -0.000192374-0.00681488j -0.000677288+0.00360321j 0.00394898+0.000309855j 0.00662011-0.000913269j 0.000334701+0.00310988j -0.00111135-0.00439438j 0.000226785-0.00812544j 0.00458341+0.00154239j -0.000974952+0.000747532j 0.00097065-0.0030114j 0.000659314-0.00080422j 0.00356217-1.2309e-05j -0.000654597-0.0031128j -0.00575306+0.000253297j -0.00143866+0.0018657j 0.00409706+8.37594e-06j 0.000505929+0.0023647j -0.0070611+0.00373117j 0.000497996+0.000666205j 0.00261551-0.0043978j -0.00124825+0.0046341j -0.00547388+2.34052e-05j -0.00274275-0.00121232j 0.00205322-0.00119685j -0.00432043-0.000918197j 0.000922548-0.00162627j -0.000942784+0.00655107j -0.00201717+0.0032727j 0.00165907-0.00012179j -0.00378351-0.00708915j 0.00362635-0.00121346j 0.000696446+0.000627182j -0.00211418+0.000858435j 0.00244275+0.00186983j 0.00408179+0.00626632j -0.00267797-0.00128212j 0.000784784-0.00382618j 0.000125822+0.000558494j 0.00394349+0.00114824j 0.00316517+0.00138981j 0.00752096+0.000574211j -0.00208598+0.0010238j 0.00238891+0.00082752j -0.00292432-0.00111746j 0.00394339-0.00111728j -2.68699e-05-0.00289728j -0.00616021-0.000577517j 0.000962287+0.00478386j 0.00187406-0.00474808j -0.00230994-0.00134103j -0.000380689-0.0014667j -0.00797722+0.00289788j -0.000591768-0.00821195j -0.00203092-0.000563087j -0.00169163+0.00443438j 0.00366701-0.00184936j 0.00335971-0.00292776j -0.000124642+0.00644774j -0.00378484-0.00276442j 0.0016227-0.000900418j -0.00145074-0.00423997j 0.00337079+0.0061177j -0.0030482-0.000845531j 0.000945106-0.00315797j -0.00591661+0.00193937j -0.00317128+0.006467j -0.000587165-0.00318805j -0.00330127-0.00582627j 0.00109483+0.000341095j 0.00294067-0.00421838j -0.00255273-0.00389339j -0.00284863-0.00607943j -0.0047718+0.000496148j -0.00178555-0.00124461j 0.0016042-0.00314354j 0.000364978+0.000880647j 0.00167041-0.000223278j 0.000211198-0.00277381j 0.00405852-0.00179383j -0.00304254-0.000895086j 0.00210854-0.00524165j -0.00198789-0.00334538j 0.000856271+0.00280548j 0.000427735+0.000390905j -0.000844337+0.00635678j 0.00022648+0.0015735j -0.00545153-0.00177508j 8.42033e-05+0.00202949j -0.00171422-0.000536678j 0.00137169-0.00172729j 0.00100116+0.000322036j -0.00160288-0.00200789j 0.000979128+2.28088e-05j 0.00415256+0.00308011j 0.00143251-0.000818876j -0.000480198-0.00141666j 0.000629714-0.000195489j -0.00092861-0.00470851j -0.00289108-0.00240869j -0.00205854-0.00270342j 0.000364319+0.00110625j 0.00117566-0.00260143j -0.000971568-0.000750047j -0.00124271+0.00373782j 0.00357883+0.000759285j -0.00304253-0.00625024j -0.000250288-0.00465749j 4.41729e-05-0.00182324j 0.00444659+0.00251922j 0.000853547-0.00162679j 0.00488398-0.00326826j 0.0079428-0.00105073j -0.000194007+0.000526972j -0.00199845+0.00110984j 0.00238995-0.000537598j -0.00018456-0.00315441j -0.00251488+0.00197339j 0.00137556+0.00375502j 0.00255952-0.00253448j -0.000589666+0.00470845j 0.00425223-0.00251103j -0.00529477+0.0012135j 0.00194022-0.00622128j -0.00153754-0.00265316j 0.00229701+0.00218483j -0.000345344-0.000281646j 0.000908116+0.00762582j 0.005066-0.00352142j 0.000467622-0.00370181j -0.0058618-0.00215999j -0.00423122-0.00718388j 1.63436e-05-0.000396624j -0.00241964+0.00119469j -0.00270812-0.000578455j 0.00721365-0.00457649j -0.000891997-0.00572825j 0.00304072+0.00908247j 0.00212867+0.00122419j -0.000627277+0.00516938j 0.0110637+0.00104698j 0.0020405-0.0010785j -0.00272897+0.00195423j -0.00264521-0.00135328j 0.00224873+0.00750321j 0.0137949+0.00826015j 0.00583843-0.00270753j -0.00194888-0.0102246j 0.00426515+0.00114791j 0.0132139-0.00542146j -0.0122725+0.0151507j -0.0194053-0.0255278j 0.0310991-0.016075j -0.00494567-0.0210289j -0.0104776-0.00927234j -0.0100908+0.00770965j 
-0.00279853+0.0113956j -0.0120564-0.00207529j 0.00558321+0.00941778j 0.0153225-0.00977981j 0.00831469+0.0111824j 0.00441507-0.000335857j -0.00703017-0.00790982j -0.00316273+0.00497171j 0.00382247-0.00545324j -0.0112475+0.00393756j -0.00135077+0.0101006j -0.00320937+0.00356792j -0.00456333-0.00498669j 0.00901837-0.00406773j 0.00400109-0.00092821j 0.00290865+0.00442468j 0.000700785-0.00414989j 0.0061115+0.00151227j -0.0024283+0.00405817j 0.00103321+0.00323942j 0.000851677-0.00285336j 0.000346614+0.00630059j 0.0102393-0.000868575j -0.00348207+0.000940536j -0.000572917+0.00541883j 0.00105527-0.00517108j -0.00190172-0.000930152j -0.00713789-0.00365398j 0.00172491+0.0058833j -0.00240662-0.0015731j 0.00115012+0.00309942j -0.00329432+0.000485965j 0.00314694+0.00901229j -0.000157405+0.00508928j 0.00252827+0.00170668j -0.00238908-0.00416812j 0.000996159-0.00750429j 0.00130106-0.00474613j -0.00352448+0.0038816j -0.00197109+0.0037904j 0.00384558+0.00116818j 0.00363691+0.00069198j 0.00392682-0.000885609j -0.0015721-0.00433303j 0.00267482+0.000202182j 0.00208981-0.00149224j 0.00339399-0.00350336j 0.00427009-0.00123437j -0.00391095+0.00353009j 0.00217612+0.000350703j -0.00454087+0.00146246j -0.000420667-0.0101392j -0.00904493+0.000556262j -0.000109689+0.000974296j -0.00172792-0.00638498j 0.0036621-0.00575703j 0.000515586-0.00604846j 0.00126001-0.00745863j 0.00959532+0.000741383j 0.000357264+0.00304305j 0.00918668-0.00329245j -0.0034467-0.00416628j -0.00245245+0.00286876j 0.00209525+0.00141053j 0.00664512+0.000903724j 0.00148265+0.000126899j 0.00286274+0.00344032j -0.00144864-0.00722175j -0.0032314-0.00197278j 0.00112696-0.00387097j -0.00110355-0.00451678j 0.00520373-0.00118758j -0.000703546-0.00373325j -0.00393853+0.00207087j 0.000351386+0.00136222j -0.0025312-0.00021113j 0.00472908+0.00219528j -0.00119319-0.00324504j 0.00344101+0.00302413j 0.00303454-0.00107499j -0.000361831-0.00949077j -0.00541802+0.00113563j 0.000925431+0.00132556j 0.00453734-0.00126679j -0.00254504-0.00379587j -0.00541621-0.00458313j 0.00280276-0.00473872j 0.00097038+0.00170569j -0.000881114+0.00118941j 0.00220209-0.000704863j -0.00204133+0.00497602j -0.00579585+0.00407215j -0.00207758-0.00468354j 0.000432986+0.00199034j 0.00686865-0.00795552j 0.00184635+0.00336332j 0.000134376-0.00299594j 0.00645274-0.0020469j -0.0010351-0.00285641j -0.00643714-0.00230121j 0.00437491-0.00591163j 0.00430345-0.011267j 0.00112965-0.000349679j 0.0024966+0.00179632j 0.0028737+0.000684536j -0.000184429-0.00100766j 0.000774738-0.00485303j 0.000526636-0.000630532j 0.00399474+0.00557739j 0.000445907+0.00145721j 0.00917936+0.0036912j -0.00124872-0.00521777j -0.00450357+0.00476476j 0.00445382-0.00391328j 0.00676628-0.00138313j 0.00385072-0.00445679j -0.00576793+0.00245222j 0.00388502-0.00161218j -0.00166198-0.00322039j 0.000965928-0.00191719j -0.000286356-0.00141618j -0.000806553+0.000158654j 0.000816203+0.00161503j -0.000237848+0.00260504j 0.00257613-0.000887822j -0.00143933+1.80848e-05j -0.00197052+0.00130686j -0.00276427-0.000480195j -0.000189802-0.00259032j -0.00280803+0.000895737j 0.00521257-0.00192943j 0.00489894+0.00553823j 0.00108875-0.00522701j -0.0014049-0.00148118j -0.00142993-0.00265383j 0.00336046+0.00898592j 0.00212468-0.00687362j -0.00414137+0.00118013j -0.000387594+0.00310606j 0.00381962-0.00298493j 0.00269791+0.00173853j -0.00013506+0.00112562j -0.00239569+0.00281363j 0.00156587-0.00164362j 0.000933167+0.00350146j 0.0018983+0.011275j -0.00967966-0.00260876j 0.0022753-0.00143762j -0.00489885+0.00120969j 0.00172296-0.00394856j -0.00432473-0.00327279j -0.00980635+0.00355443j 0.00326066+0.00388966j -0.00633701+0.00179803j 0.00435977+0.00441542j -0.00581123-0.00485545j 0.0104396+0.00995003j -0.00614459-0.00122575j 0.00281649-0.000833537j 0.000360538-0.000338729j -0.00951359-0.000722784j 0.00342064-0.000386545j 0.00711558-0.00235826j 0.00575626+0.000507071j 0.00872154-0.0057263j 0.00811015-0.00438179j 0.000151716-0.015013j -0.000532007-0.0121123j 0.0109391+0.00490575j 0.00389895-0.000278785j -0.000870292+0.0165951j 0.0124818+0.00302402j 0.00226364+6.35778e-05j 0.0084697+0.00968963j 0.00773465-0.000547689j -0.000986955+0.00178524j -0.00255778+0.00151641j -0.00123023+0.00107518j 0.00787074-0.00402293j -0.000294211+0.00513191j -0.00619411-0.00190355j -0.00640486-0.00269142j -0.00440683-0.00527083j -0.00926427+0.00148631j -0.00899684+0.00158191j -0.0190399-0.0267537j -0.0284333+0.0252125j 0.0106033+0.0216109j 0.0186324-0.00782648j 
-0.00623604+0.00918822j -0.013195-0.00413096j 0.00495891+0.010784j 0.0139076+0.00203521j -0.00375831+0.0120625j 0.00375181+0.00490748j 0.00437196-0.00966194j -0.00526728-0.000452763j 0.0102649-0.00323093j -0.0105245-0.00331476j -0.00305485+0.0166562j 0.0014345-0.00414294j -0.00264036+4.28373e-05j 0.0067317+0.00100089j 0.000508551+0.00267216j 0.00618511+0.00522802j -0.00113597+0.000352993j 0.000917269+0.0075346j 0.00953826+0.00105586j 0.00119985-0.00463163j 0.00994146+0.00198642j -0.00121812+0.0111942j 0.00472223+0.00330982j -0.00102313-0.00580483j 0.00151254+0.00490572j 0.00565394-0.00826308j 0.00215701-0.00543771j -0.00679156+0.0100172j 0.00230705+0.00100901j 0.00130566+0.00122582j -0.0083589-0.00192557j -0.00416786+0.000538808j -0.00239003-0.000380889j 0.000294319+0.00912361j 0.00414988-0.00115991j -0.00654311-0.00103103j -0.0044748+0.00216677j 0.00842341+0.00056035j 0.00261286-0.000813774j -0.00364492-0.00898025j -0.00126315-0.000212202j -0.00203906+0.00444832j 0.00019582-0.00264519j 0.00317001+0.00684207j 0.000590116-0.00135492j -0.000350162+0.00117004j 0.00298277-0.00507581j -0.00483163+0.000688305j -4.14225e-05+0.00116269j 0.00261859-0.011063j -0.00211238+0.000941039j -0.00445248+0.00343565j -0.00482029+0.0100435j -0.00217494-0.0029064j -0.00165305-0.000114856j -0.00397429-0.00279436j -0.00639786+0.00499745j -0.0025889+0.0015937j -0.00246863-0.008475j -0.000194039-0.000738332j -0.00547848-0.00156621j -0.00456215-0.00243566j 8.65804e-05-0.00209556j 0.000197723-0.00596035j -0.00433305+0.00180546j 0.00188144+0.00101476j 0.00402846+0.00682728j -0.0039455-0.00342536j -0.00203864+0.00301072j 0.00204879+0.00187754j 0.00645428-0.00535134j 0.00144493-0.00165137j -0.00260375-0.000936514j 0.00308002+0.00551226j 0.00342962+0.00340982j -0.00227912+0.00244828j 0.000625176+0.00167477j -0.00382454-0.00220543j 0.00229539-0.00319175j 0.000306672-0.00130032j -0.0139768-0.000711278j -0.00295022+0.00230182j 0.00337359-0.00104822j -0.00187672-0.00411582j -0.00613441+0.00027617j -0.0083707-0.00134974j 0.00143236-0.000608039j 0.00221739-0.00302575j -0.00286318+2.50623e-05j -0.00270637+0.00133888j 0.00701602+0.000679965j 0.00146319-0.00344027j -0.00392547+0.00363434j 0.00400547-0.00191592j -0.00121576-0.000571845j -0.00458581+0.000861575j -0.00548992+0.00435227j -0.0046848-0.0026934j -0.00479694-0.00227895j -0.00565859+0.00741623j 0.00266525-0.00628935j -0.000351346-0.00130613j 0.00133776-0.00250161j -0.00184978+0.000767402j -0.0002458-0.00321791j -0.00796083-0.00355668j -0.00072142-0.00185206j -0.000876181+0.00114869j 0.00122346-0.0126182j 0.00285397+0.00052927j 0.00590017-0.0137613j -0.00342423+0.0084573j 0.0036767+0.00532691j -0.0073508-0.00201603j -0.00528317-0.0106352j -0.00257243-0.00810181j -0.00249112+0.00559423j -0.00349437+0.0021266j -0.00263466-0.00375729j 1.16475e-06-0.00579271j 0.00117044-0.00631433j 0.00121514+0.00569505j 0.00227813+0.00170501j -0.0024722+0.000217894j -0.00447109-0.00473678j 0.00101635+0.00367545j -0.00223998+0.00299196j -0.00297559+0.00347584j -0.00861586+0.00285935j -0.00197778+0.00553485j -0.00564883-0.00785481j 0.00556098-0.000929719j 0.0011054+0.000591575j 0.00072858+0.000243723j 0.000163392+0.0070775j 0.00253383-0.00666094j -0.00466013+0.00431705j -0.000169248+0.00545272j 0.00143605+0.00100847j 0.00785306-0.0017148j 0.00397811-0.000750086j 0.00391785-0.00254798j -0.000637195+0.00150291j -0.000307285+0.00123632j 0.00737446-0.000658612j -0.0045988-0.00951228j -0.000776532+0.00815427j 0.000626807-0.00306769j -0.00330777-0.000869571j -0.00288076-0.00246168j -7.12933e-05+0.00403692j 0.000889697+0.00821955j 0.00399528-0.00549605j 0.00497107+0.00682645j -0.00181818-0.0012853j 0.0029692+0.00363811j 0.00374284-0.00210405j 0.00250345+0.00318199j -0.00121716-0.00636875j 0.00295929+0.00129258j 0.00558681+0.00889498j -0.00376274-0.00542858j -0.00537501-0.00410601j -0.00433503+0.000181664j -0.00551944-0.00926762j -0.00394956-0.0127035j -0.0120559-0.0128368j -0.008023-0.00267343j -0.0208157+3.26069e-06j -0.00186584-0.00635083j 0.010129-0.00577154j 0.00442163+0.00968341j 0.00378682-0.00227246j 0.0222739+0.000816026j 0.0050833-0.0103999j -0.00117086+0.00441779j 0.0112745-0.00948759j 0.00636562+0.00974926j 0.00524627-0.009078j -0.00605254+1.3879e-05j 0.00145752-0.0116404j -0.00746735-0.018313j 0.00213824-0.0016061j 0.019804-0.0514224j 0.0565855+0.0130332j 0.00129402+0.0174023j -0.0197015-0.00597078j -0.012364+0.0409437j 0.0354853+0.0108858j 
