-0.0225886+0.0547188j -0.021722+0.036882j 0.121108+0.0157573j -0.156414-0.0123954j 0.143581+0.00931181j -0.123179+0.0341652j 0.317187+0.0695408j -0.232181-0.221454j -0.144288-0.0995515j -0.247649+0.0731718j -0.203908+0.0190295j 0.00259293+0.372853j 0.12937-0.32447j -0.120014-0.240642j -0.25262+0.214729j 0.088117+0.0749596j -0.213062+0.00349j -0.0487722-0.109375j -0.0351643-0.026135j 0.0917044-0.0948811j -0.0678955+0.0874061j -0.0218487-0.0308455j 0.0226645+0.0149159j 0.0257365-0.0212322j 0.00731205-0.0353823j 0.0228799-0.0105637j -0.098347+0.0230668j 0.00978714-0.0157378j 0.0318278-0.0445434j -0.0233447-0.0148518j -0.0258396+0.0145908j 0.0369432-0.00919111j 0.0714654+0.0366644j 0.0685604+0.0566568j 0.0775378+0.0611524j 0.00318198-0.0337739j 0.0164511-0.0142233j 0.00918184-0.00413674j 0.0275992-0.0136653j -0.0201757-0.00290315j 0.00825368-0.0038035j -0.0266176-0.000232618j -0.00869639-0.0028542j -0.0137419-0.0185889j 0.0161536+0.0173634j -0.0216513+0.015702j 0.00348004+0.0187517j 0.00167166-0.0189463j -0.00570774-0.015573j 0.0276895+0.00853618j 0.0061437-0.0243895j -0.0142294-0.0169931j 0.0224572-0.00721846j 0.0197201-0.00682425j -0.032354+0.00962521j -0.00686341+0.0161641j -0.0053602-0.00538327j 0.0244307+0.00195058j 0.00556768-0.0062836j -0.0146875-0.00113344j 0.00814385+0.00517806j 0.0047637+0.00400869j 0.00682355-0.00800694j 0.00166652-0.00151409j -0.0215032+0.00889626j 0.00964665+0.0110526j -0.00323318+0.012093j -0.0179345-0.000405023j -0.000306563+0.00228703j -0.0148326-0.016972j -0.0145129+0.00765836j 0.00246869-0.00892303j 0.0347493-0.00925424j -0.00244381+0.00480909j -0.00704678-0.0153897j 0.00167927-0.0100263j -0.0099271+0.000322286j -0.0238926-0.0190844j -0.00837491-0.00585611j 0.0147717-0.0112988j -0.0180382-0.0219635j -0.013099-0.0288917j 0.0029508-0.0120986j 0.0109155-0.0273088j 0.00244453+0.00866036j 0.00547285-0.00791413j 0.00879111-0.0233119j 0.016307+0.0162662j -0.00230134-0.0213199j -0.0047891-0.0197543j 0.0247104+0.0100864j -0.00541821-0.000649409j 0.0030628-0.00325645j 0.000966574+0.00861964j -0.0096472-0.00456001j 0.00909918+0.00109073j -0.0156045+0.00164998j 0.0173427+0.00298739j -0.0196116-0.000183988j -0.012149+0.00587697j -0.000917439+0.00513578j 0.000914648+0.00968587j 0.0190662-0.0114504j 0.0220902+0.00476804j -0.0049931+0.00810732j 0.00622958+0.00167101j -0.0157612+0.00259481j 0.00299056+0.0101606j 0.00079829+0.00217903j -0.00685862+0.0167651j 0.0073494-0.0105936j 0.00326016-0.00739776j -0.0131445-0.00191485j 0.00923793-0.00474826j -0.00404208+0.00217619j 0.00634457+0.0151074j 0.00325207-0.00568792j 0.000490705+0.00627036j -0.00522922+0.0077824j 0.00475829+0.000508193j 0.00159767-0.00422379j -0.00604719+0.00352281j -0.00671312-0.000311512j -0.00280429-0.0140417j 0.0126909-0.00774062j -0.0134014-0.0071059j -0.00502393-0.00253779j -0.00244773+0.00626382j 0.010867-0.00395077j 0.001299-0.000319814j 0.00353294-0.0063058j 0.010541-0.00438353j 0.0105177+0.00347001j -0.00792602+0.0105426j 0.00275533+0.00257691j -0.00514936-0.00719423j -0.00682792+0.00419069j 0.00319975+0.00208052j -0.0092285+0.0041539j -0.00748561+0.000628465j -0.00931441+0.000375195j -0.00177086-0.0014343j 0.00517508+0.000191286j 0.00243484+0.00757818j 0.0115243+0.00504012j -0.000503799-0.00340549j -0.000860141-0.00127065j 7.63475e-05+0.00120313j 0.00243805-0.00614151j -0.00201606+0.00520809j -0.00906869+0.000845995j 0.00607404-0.0032694j 0.0106372-0.0075904j -0.00317516+0.000874104j -0.000878253-0.00489387j 0.016995+0.000540069j 0.00411608+0.00263636j -0.00833454-0.0061632j -0.00674711+0.00549175j -0.00127121+0.00690102j -0.00935656-0.0129983j -0.00200229-0.00310672j 0.00471453-0.00209258j -0.00125248+0.00135453j 0.0032281-0.000695684j -0.00545592-0.00823043j -0.00743854-0.000819311j -0.00971735+0.00833348j -0.00059207+0.00774214j 0.00244044+0.00911695j 0.00103849+0.0197847j -0.00526438+0.000110776j -0.00131048+0.00807262j 0.00849392-0.00071064j -0.00250616+0.00140884j 0.0127304+0.0033104j 0.00749177+0.00712018j 0.00979525+0.00115214j -0.0210278-0.00339008j -0.0023971+0.00189955j 0.00588803-0.0142888j -0.013588-0.00595574j 0.00580393-0.0177717j 2.74233e-05+0.0037366j -0.021928-0.0104177j 0.00253875-0.000540473j 0.000567444+0.000757023j 0.0046664+0.00626392j -0.0109352-0.00132801j -0.00315572-0.00261477j -0.0025007+0.0139087j 0.00182867-0.0166871j -0.0105578+0.00207285j -0.00892582+0.00261724j -0.0180802+0.0445997j 0.0493882+0.000395368j 
-0.0114965-0.00736027j 0.00322701-0.0524708j 0.168088+0.00141677j -0.0572577+0.00655238j -0.0645137-0.0107549j -0.306086-0.0249475j 0.120631+0.1096j 0.0502415-0.214409j -0.0773168+0.0612826j -0.05644+0.211208j -0.00454953+0.072881j -0.0517464+0.127666j 0.0529735-0.0954619j 0.209694+0.52681j 0.498163-0.188653j -0.111617+0.0706847j -0.2133-0.059944j 0.0347472-0.0997612j -0.00911807+0.0499773j 0.0478445-0.0558576j -0.0308911-0.0110928j 0.0278402+0.00861665j 0.0188309+0.00302915j -0.0300027-0.00650097j -0.0204923+0.0200381j 0.0048388-0.00466424j -0.0311442-0.0147929j -0.0107767-0.0472449j -0.0480666+0.045733j -0.0066535-0.0143346j 0.0440029+0.0409974j -0.0771516+0.0235192j 0.0570681+0.0234041j 0.0375446+0.0258391j -0.0357149-0.0498942j 0.0128754+0.025382j 0.0239684-0.0143957j -0.0114183+0.00480518j 0.00777199-0.0152334j -0.0354611-0.000545135j -0.0208633-0.00369239j -0.011913-0.00739113j -0.023613-0.00603997j 0.0183451-0.0313033j -0.0055239-0.0053933j 0.00837328+0.0164118j -0.00636455+0.00861204j -0.00212724-0.00114341j -0.00246891+0.00511343j 0.014082-0.0138396j 0.00839226+0.00199151j -0.0205649-0.000644378j -0.000738589+0.00655535j 0.0113452-0.000984515j -0.00364856-0.0160281j 0.00821743-0.00430349j -0.00192628+0.015958j -0.00085253-0.0163455j 0.000458083-0.0106657j 0.0055747-0.00309353j -0.00188783-0.00247886j -0.0181078-0.0049967j -0.00432727-0.0155871j -0.00452685-0.0080703j 0.0289419-0.0244715j 0.0156383-0.0062964j 0.00898597+0.0143353j -0.0198077+0.000918998j 0.00754416+0.00378858j 0.00590375-0.00589479j 0.000633489+0.0068653j -0.00260945+0.00113291j -0.0266723-0.0108625j 0.000499965+0.0228971j -0.0203908+0.0163024j -0.0205258-0.0133008j 0.00776696+0.00655808j 0.0169037+0.00639749j 0.0149909-0.0038097j -0.0157108+0.0114314j 0.0140086+0.00578087j -0.00557588+0.0129715j 0.000540388-0.023682j 0.0164514+0.0190004j -0.00340101-0.0213336j 0.0228138+0.0166031j -0.0206997+0.00322901j 0.0143259-0.00823674j -0.00778384-0.0229493j 0.00968454+0.00933072j -0.000337778-0.00958267j 0.000856952-0.00229589j 0.00466965-0.00613042j 0.00652328+0.00809517j -0.0175847+0.00411035j 0.00770927+0.00184594j -0.00584608+0.00285543j 0.00202884+0.00654927j -0.00993743+0.000878166j 0.0107265+0.0069831j -0.0135957+0.00753643j -0.00227813+0.00137266j 0.00655746-0.00421771j 0.01862+0.00373792j -0.00311073+0.00809962j 3.2768e-05-0.00584926j -0.0101466+0.00259383j 0.00843959+0.00852804j 0.00272623-0.0130802j 0.00130069+0.0135801j -0.0131749-0.000412272j 0.00537431+0.00112224j 0.0069797-0.00289524j -0.00072183-0.00337154j 0.00488306-0.00375345j -0.00137959-0.00224008j 0.00150399-0.010374j 0.00191847-0.00343472j 0.000481323-0.000603894j -0.00223406-0.00556963j -0.00598827+0.00167693j -0.0018458+0.00299894j -0.00547793+0.000505681j 0.00664682+0.00702823j 0.00384153-0.00663295j 0.00350226+0.0126997j -0.0158308-0.00630461j 0.0121819-0.00880696j 0.0135565+0.0156773j -0.0172753+0.013357j -0.00642167-0.0121573j -0.00396528+4.32598e-05j 0.0051457-0.00982785j 0.00237541-0.00245184j 0.00778391+0.000561434j -0.0164836+0.0110788j 0.00476856-0.0144254j 0.00254341-0.0083957j -0.00514157+0.000564966j 0.000737143+0.00602356j 0.00354763+0.000378885j 0.00314527-0.000412045j -0.0156085+0.00606829j -0.000735066+0.00410934j -0.0163984-0.00175099j 0.014307-0.0012426j 0.014704+0.00756458j 0.00873945+0.000120859j -0.00255268-0.00714911j -0.0045803+0.00962933j 0.010337+0.00398392j -0.0013864-0.00551195j 0.000369919-0.00552339j 0.0189172+0.00423501j 0.00720419+0.00235774j -0.0174055-0.00108901j -0.00450706-0.00925672j -0.00863763+0.000423724j 0.0122603+0.0073369j 0.00552234-0.0105234j -0.00877482+0.0133173j -0.00392822+0.00981186j -0.00123371+0.0107329j 0.00972534-0.00974275j 0.0056129-0.00760686j 0.00526306+0.00764416j 0.00814626+0.00403469j 0.00150665-0.00865405j -0.00284991-0.0139014j -0.00411943-0.00720121j 0.0129291+0.00593212j 0.00690448+0.0151806j 0.0023196-0.00978903j 0.00223739+0.00671397j 0.00921543+0.00318331j 0.00590467-0.00379055j -0.00526976-0.00483283j -0.00948281-0.0168623j -0.0153623+0.000573793j 0.00322865-0.0123136j -0.0198326-0.00106562j 8.53862e-05-0.00846042j 0.0019423+0.00946258j 0.00175471+0.0150822j -0.00361072+0.000428521j -0.0104203-0.00305209j 0.00195416+0.00645349j 0.00174978+0.00435971j 0.00197488+0.00312892j 0.00286254-0.00267859j 0.0116451-0.000622001j 0.00101477+0.0134388j -0.0168527+0.00306915j -0.00389064+0.0155189j 0.0288575+0.014917j 0.0284132-0.0295442j 
-0.0125028-0.068494j -0.00499302+0.0692916j 0.147166-0.00733205j -0.0122132-0.00811334j -0.0409863+0.00750777j -0.276243-0.046539j -0.0601116+0.0767988j 0.0312399-0.176456j -0.0731649+0.189031j -0.027527+0.212781j 0.406825+0.344193j -0.16058+0.0367211j -0.304445+0.425746j -0.121057-0.213827j -0.239865+0.0621823j -0.154469+0.0376407j -0.118381-0.0628832j 0.00578111-0.0670197j -0.0226847+0.0828915j 0.0321709-0.0316649j 0.0118146+0.00168656j 0.0533357+0.0592244j 0.00140545-0.00163823j -0.0381107-0.0178966j -0.0627667+0.0477024j -0.0495248+0.0183308j -0.0412969-0.0211621j -0.0400883-0.025265j -0.0284346-0.0153312j 0.00574571+0.0318186j 0.0263585+0.00421414j 0.0275561-0.00745462j 0.0258321+0.0192656j -0.00866753-0.0170924j 0.0069172+0.0148853j 0.00649925-0.00802492j 0.0160574-0.00882574j -0.0135789+0.00642332j 0.00227729-0.0148764j -0.0232085-0.000243777j -0.029041-0.00585989j 0.0164044-0.00817358j -0.000709721-0.00356775j 0.0168277-0.0214706j -0.00157099-0.0212787j 0.0227015+0.0102134j 0.00384482-0.00100503j -0.00393165+0.00898539j -0.0129802+0.0146766j 0.0253586-0.01941j 0.00116943-0.00866478j 0.00273578+0.00483405j -0.0142678-0.0263637j 0.0113398+0.0196294j 0.00579868-0.0181678j 0.00385607-0.000717473j -0.0110721+0.00213505j -0.00870111-0.0127627j -0.0260837+0.0196443j 0.0166488-0.0118165j -0.00977648+0.00872174j -0.00201132+0.0302859j -0.0150953+0.0186095j 0.0155676+0.0172894j -0.0160089+0.0188544j -0.032182+0.0020958j 0.0107859+0.0129546j 0.0266844-0.00230104j -0.0158504-0.0168519j -0.0280874+0.000705033j 0.0229275-0.00423687j -0.0106837+0.0104276j 0.0319162+0.0093694j -0.00748649-0.00597718j 0.0135478-0.0113263j 0.015392+0.0352377j 0.00577983-0.0234195j -0.000334257+0.014737j 0.0337824+0.0185443j 0.00112673-0.0306915j -0.00182065-0.0198545j 0.00594874+0.00244616j -0.00670763+0.00727047j -0.00555973+0.00455495j 0.00301184+0.0100882j 0.000532326-0.000654451j 0.00105967-0.00430458j 0.00616014-0.0105117j -0.00579947-0.00177484j 0.00493111-0.00372369j -2.15751e-05+0.00369821j 0.00255406-0.00419692j 0.000633101-0.00453192j 0.00851428+0.00429379j -0.0125068+0.00588948j 0.00148798+0.00493164j -0.00431628+0.00097061j 0.000715122+0.00595336j -0.00304667+0.00187212j 0.0138965+0.0052238j -0.00558095+0.00605708j 0.00360165-0.00268039j 0.00701205-0.00171107j 0.00846043+0.00411738j 0.00678007+0.00774895j 0.00454936-0.00664424j -0.00532284-0.00110688j 0.0133419+0.0056664j 0.000800998-0.0100936j -0.00473322+0.00349622j -0.00406994+0.00192424j 0.0157638-0.00252798j 0.0114206-0.00190666j -0.00817818+0.00989917j -0.00310696-0.00121987j -0.00313234-0.0035674j 0.00858241-0.0133809j 0.0104837-0.006061j 0.000993037+0.00143713j 0.00135885-0.0109464j 0.020062+0.00800949j -0.000258389+0.0150705j -0.00377041-0.00556164j 0.00332682+0.0107153j -0.00146155+0.0128054j 0.00265935+0.0167857j -0.00787751+0.000737667j 0.00540898-0.00119992j -0.00037747-0.00800608j -0.00661844-0.00246835j 0.0069142+0.0035229j -0.00678887-0.0055069j 0.00360824-0.00513415j 0.00862847-0.00421855j -0.00716809+0.000394362j 0.00807425-0.0057561j 0.0037552+0.00154501j 0.00283715+0.00216955j 0.00432876+0.0150448j 0.031265-0.0106188j -0.00680941+0.00200474j 5.87688e-05+0.0037406j 0.00420939+0.00313927j -0.00398191+0.00157466j -0.000381168+0.00564089j -0.00221315-0.00139184j -0.00216566+0.00652098j 0.0102414+0.00162067j -0.000520335-0.00388221j -0.00410166-0.0222963j 0.00216157+0.0026752j 0.00198026+0.00123262j -0.0128333+0.000528729j -0.00281426-0.00597489j -0.00265845+0.00367514j 0.00994054+0.00604362j -0.0100523-0.00156938j -0.00199667-0.00210082j -0.00495378-0.000613309j 0.0105098+0.00929075j -0.000262912+0.00604238j 0.00404378+0.0103467j 0.0120103-0.000958348j 0.00798873+0.00460481j 0.0122671+0.0090306j 0.0048526+0.00270639j -0.0106537+0.00486298j 0.000207624+0.0129582j -0.00962576+0.00249289j 0.00135845-0.00545812j 0.00464042-0.00562995j 0.0046496+0.00801818j 0.0101529+0.000261679j 0.00171269+0.0146203j 0.00299477+0.000388152j 0.00173565-0.00955216j -0.000143939+0.00331588j -0.00580751+0.00179849j 0.000711131+0.000530395j 0.00355707-0.00736697j -0.00327346-0.00285725j 0.000619219+0.00504409j -0.000533556+0.000681723j 0.00251316+0.00695227j -0.000849765-0.00749204j -0.00186636+0.00104577j 0.00742765-0.00629107j -0.00178356+0.00134163j 0.00180722-0.00338462j -0.00355619-0.00716174j 0.00431643-0.00643052j 0.0086887-0.000990069j -0.011743+0.00817423j 0.00578855+0.00579011j 0.0150096+0.00246466j 0.00905851-0.0137218j 
-0.0212355+0.00706522j -0.00754826-0.0948225j 0.13338+0.00217669j 0.0526013+0.00831712j 0.0302899-0.00207506j -0.269906-0.0513476j -0.113207+0.0768867j 0.241051-0.130677j 0.0382563+0.231207j 0.284446+0.310578j -0.255057-0.271587j 0.318308-0.397188j 0.0933853-0.195717j -0.0903017-0.151367j -0.188509+0.0569182j -0.175175+0.0307807j -0.10164-0.0643386j 0.0384756-0.0517436j 0.0041678+0.0898308j -0.00470726-0.0146605j 0.00452697-0.049234j -0.00965782-0.0249879j 0.00971568-0.0101639j -0.0730861-0.018346j 0.034143-0.0150638j 0.0269032-0.0524497j -0.00848331-0.0193485j -0.0461569+0.00261046j -0.0205336-0.0221063j -0.0617292-0.0400687j -0.0228577-0.0145343j 0.021477-0.0238099j 0.0132966-0.0221876j -0.00184151+0.0046107j 0.00612161+0.0197066j 0.00605131-0.0077605j 0.0162578-0.00664751j -0.0109748+0.00715465j -0.00122229-0.0133329j -0.0236478+0.000815707j -0.0314481-0.00246952j 0.0160728-0.00653851j -0.0048691-0.00791124j 0.019913-0.0206995j -0.00138227-0.0235995j 0.00417467+0.00736104j -0.00717683+0.00666691j -0.0156428+0.00277986j 0.00375026+0.0227497j -0.0202292-0.00668506j -0.00543459+0.0236512j -0.02644+0.0222582j 0.0113982+0.0423575j -0.0243309-0.0250586j 0.0191655+0.0008366j 0.0218622-0.00381751j -0.00379249-0.0195822j -0.0194924-0.016586j 0.0406221-0.029j -0.0198972+0.0131963j 0.000536678-0.00754515j 0.0157016-0.0112492j 0.00745474-0.0153448j -0.0444595+0.000738256j 0.0144965+0.00584518j 0.023507+0.000565243j -0.00202831-0.0104082j -0.00989815+0.0202751j 0.0211593+0.0350747j -0.00776813+0.00121966j -0.00743792+0.00121833j -0.00187145+0.00742035j -0.0118751-0.00556627j 0.00363871-0.00224408j 0.0107135+0.0146726j -0.0134779-0.0312492j 0.0015414+0.0104107j -0.0029658-0.000910275j -0.000652085+0.00609431j -0.0142012+0.00669569j -0.000832882-0.00502649j 0.0026778+0.0154739j 0.00323404+0.0017014j 7.67162e-05+0.00490357j 0.00189475+0.00132076j 0.00340528-0.000954196j -0.00170319-0.00501951j 0.00577527-0.00293993j -0.00462053-0.00194937j 0.00687309-0.00157645j -0.000562231+0.00260339j 0.00297899-0.00396957j 0.00116737-0.00440673j 0.00849383+0.00301797j -0.0115692+0.00662441j 0.00216698+0.00477749j 0.00160047+8.1302e-05j -0.00368095+0.00604936j -0.00315478+0.00163247j 0.0164863+0.00382491j -0.00799984+0.00470689j -0.00276121-0.00407305j 0.000963516+0.0050836j 0.00338109+0.00374167j 0.0105699+0.00495897j -0.00484868-0.00339282j 0.00114093+0.00643453j -0.00890678+0.00536208j 0.00916334-0.0121033j -0.00162093+0.00275516j -0.0121445+0.000639054j -0.0116187+0.0034409j 0.00755673+0.00501189j 0.000244598+0.00223797j -0.018513+0.00102121j 0.00199953-0.0248305j 0.00067865-0.00479725j -0.004999-0.00989867j -0.00820506+0.00263526j 0.00429738+0.00446898j 0.0040367-0.00500522j -0.00749573-0.00638686j -0.00726352+0.010472j -0.00414579-0.00174779j -0.00620149-0.00308878j 0.00177246-0.0157898j -0.00494641+0.000187403j 0.00254664-0.0119065j -0.00786874+0.00373928j -0.00253175-0.00369524j -0.00641834+0.00947743j -0.00709576-0.00992958j -0.0072452-0.000100669j -0.0149006+0.00107761j -0.00522376-0.00195184j -0.00225418+0.00252528j -0.00765379+0.0208011j -0.00874604+0.0127541j -0.00387908-0.003587j -0.0114579+0.00100287j 0.00452358+0.00357046j -0.00076679+0.000721095j 0.00506762-0.0031062j 0.00588918-0.00227027j 0.0127422+0.000815249j -0.00879785+0.000477353j 0.00412507-0.0103295j -0.0252357-0.0051816j 0.0109075+0.00921165j 0.00910879+0.00708994j -0.00107029+0.00191906j -0.0151868-0.00291292j 0.00102559+0.000426271j -0.0215818-0.00496607j 0.00132633+0.00629463j 0.00253442+0.00104881j -0.000337724-0.00258937j 0.00478986-0.000484424j -0.00348301-0.00323182j 0.00542002-0.000102523j -0.00436036-0.00330379j -0.00341832-0.0267881j 0.00996482+0.000735619j -0.00422753+0.0114839j 0.00395086-0.0035477j 0.00697136-0.0125678j -0.000920129-0.0119664j -0.00233511+0.0046079j 0.00372218+0.00314782j -0.00770229-0.0109299j -0.00204103-0.000373911j 0.00348754+0.00288881j -0.00281443+0.00138024j 9.15687e-05-0.000401735j 0.00791016+0.000370342j 0.00327595-0.00266746j 0.00175667+0.00201402j -0.00286541+0.000494549j 0.00160951+0.00189451j 4.46566e-05+0.00491404j -0.00513636+0.000297635j 0.00484753-0.0077192j 0.00228955-0.00503786j 0.00231541+0.0042975j -0.000196737-0.00163608j -0.00617961+0.00761869j 0.00326977-0.000455046j -0.000630123-0.00188175j 0.00270796-0.00173009j -0.00142519-0.00514132j 0.00567971-0.00481093j 0.00586468+0.00169371j -0.00937064+0.00575494j 0.00444464+0.00507457j 0.013271+0.0012861j 0.00600558-0.0116152j 
0.0197395+0.0639988j -0.00398879-0.0223145j -0.0923528+0.00729366j -0.12359+0.00327235j -0.0336969-0.000346643j 0.0947557+0.0749315j 0.435055+0.0252334j 0.434045-0.00135246j 0.0700476-0.552712j 0.0977+0.348398j 0.119905+0.0162626j 0.0455535-0.16088j -0.103255+0.109204j -0.03489-0.013601j -0.0256839-0.00219935j 0.206319+0.0261405j -0.0818368+0.05243j 0.0784825-0.00360347j 0.0287514-0.131617j -0.0249025-0.0657037j -0.0255643-0.058005j 0.0104974+0.022176j 0.0782264+0.0241528j 0.0593529+0.0202361j -0.0246958+0.0153318j -0.0143101+0.00462131j 0.030594-0.013727j -0.00977885-0.00354847j 0.00018405-0.00278011j 0.015125+0.0192224j -0.00213722-0.00493714j -0.00407348-0.00240722j -0.0067445-0.00778891j 0.00209438-0.0111248j 0.00606765-0.00335327j 0.00626541-1.25606e-05j -0.0160261-0.0032959j 0.0159206-0.00593099j 0.00981852+0.0121711j 0.00730198-0.0119663j 0.0228029+0.00999501j -0.0633536+0.00577057j -0.0192378-0.0153857j 0.0187864-0.000429551j -0.00563031+0.0444414j -0.0172495+0.0128582j -0.00731859+0.00912226j -0.012954-0.0299908j 0.026674-0.0199157j -0.0239034+0.00110113j -0.00986507+0.0461772j 0.00959058-0.0167204j -0.00104855+0.0253512j 0.00301591-0.00725457j -0.0170907+0.00221723j 0.0283577+0.00528609j 0.0191277+0.0119816j 0.00902238-0.00117764j 0.0209113-0.000968257j -0.00599786+0.00334973j 0.0100631-0.00200955j -0.0230043+0.00302177j 0.0138908+0.000760002j -0.0139715+0.00563853j 0.0178462+0.00495057j -0.00437412-0.00183188j -0.0162551-0.0169371j 0.00524578+0.00896165j 0.00381006+0.0206847j -0.00013183-0.00216776j 2.94497e-05-0.00329546j -0.00512683-0.00292678j 0.00194596+4.56445e-05j 0.00661763+0.022583j -0.00932791-0.00829622j 0.00387348+0.00523814j -0.00581757+0.00182851j -0.00763727-0.00228888j -0.00241502-0.000498818j 0.00672844+0.00151531j 0.00367607+0.00209541j -0.000164641-0.00923218j -0.00319096-0.00285839j 2.67211e-05-0.000849608j -0.00327654-0.00245324j -0.004577-0.00131001j 0.000113449+0.00152746j 0.00216923+0.000207076j -0.00163128+0.000415696j -0.00180434-0.000163553j 0.00272246+0.000204183j -0.00595499+0.00781929j 0.00712987-0.000234061j -0.00805556+0.00198916j -0.00115361-0.00343913j 0.00357818-0.00978309j 0.00267438+0.000248728j -0.000415437+0.00214215j -0.00936973-0.00580061j -0.0176137+0.00179184j -0.0018834-0.00513619j -0.0023275+0.00361895j -0.0124339-0.00521124j 0.0171966-0.00686229j -0.0158793-0.00971103j -0.0147176+0.00846744j 0.00179848-0.00639558j 0.0164795+0.00962249j 0.00466871+0.00718752j -0.00854912+0.0209j -0.0124537-0.008303j 0.0138267+0.000153875j 5.84565e-05-0.000271919j -0.000849145-0.0179308j 0.0090209-0.00216668j -0.00904967+0.0132934j 0.00795308-0.0103486j -0.011117-0.0114795j 0.00252076-0.0126643j 0.00715433+0.00762158j -0.00988658+0.0150057j 0.00197992+0.00012658j -0.0100211+0.0129875j 0.00767042+0.0177333j -0.000358548+0.00297893j 0.00254216+0.0181219j -0.00343689-0.0147079j -0.00110294-0.00130538j -0.0229798+0.0117713j -0.00609749+0.0060478j -0.0131772-0.0050715j -0.00401662+0.00148648j 0.00503467+0.00338093j 0.0197417-0.00552597j -0.00880284+0.00561054j -0.00537702+0.00059927j -0.00418664+0.00846516j 0.0116812+0.00334065j -0.00440794+0.0050315j 0.0187613-0.000397463j -0.00684309+0.00715459j 0.00624498+0.00183621j -0.0274636-0.00594087j 0.00581699+0.00292989j -0.00400149-0.00495164j -0.000788699-0.00380784j -0.00223634-0.00498884j -0.00586912-0.00410168j -0.000533565+0.0117389j -0.00788537-0.0202144j 0.00141585+0.000238709j -0.0091312-0.0064289j -0.000773375-0.00656791j 0.0101978+0.00832045j -0.00233719+9.15082e-05j 0.000923633+0.00642698j 0.00822017+0.000322118j -0.00180577-0.00896577j 0.000634549+0.011636j -0.00270411-0.00958733j -0.0065919+0.00849423j 0.00176009+0.00421701j -0.00241242+0.0128282j 0.00210698-0.00485114j -0.00176657-0.00393555j 0.000768451+0.00670415j 0.00551403-0.000289255j -0.000544876-0.00249515j -0.00157227-0.00121462j 0.00464544+0.00158183j 0.00202677-0.000725658j -0.0030127+0.00184522j -0.000158461-0.00249017j -0.00159768-0.00332459j -0.00424881+0.00356038j 0.00345656-0.00167702j -0.00215668-0.000884263j 0.000944591-0.000501076j -0.00222843-0.00251986j -0.00377431+0.00250596j 0.00125726-0.00128384j -0.0059763+0.00444131j -0.00136107+0.00102809j -0.000683739-0.0035383j -0.00234991+0.00453491j 0.00173768-0.00475668j -0.00141446+0.0049207j 0.00336764-0.00183149j -0.00269821+0.00350534j 0.00524907+0.00189548j 0.00077192+0.0044829j -0.0060663+0.00158652j 0.00209556-0.00518403j -0.00694755+8.6057e-05j -0.00555495+0.00502729j 0.00397112+0.00404509j 
