0.010519-0.105212j -0.112251-0.0106797j 0.319378-0.137792j -0.214192-0.466321j -0.0985303+0.102031j 0.229769-0.0100645j 0.260612-0.196055j 0.242546-0.195144j -0.054212-0.141879j -0.0619201-0.0548524j -0.140015+0.060005j 0.29556+0.206428j -0.0248136+0.240418j 0.105169-0.143703j -0.146442-0.116958j 0.0744953-0.0900355j 0.0219497-0.00263975j -0.0557801-0.0212177j 0.00379835+0.0110269j 0.0578132+0.0160335j -0.0244058+0.0401388j -0.0454265-0.00719717j -0.0340867+0.0370589j 0.0389533+0.0675008j -0.00278932+0.0178075j 0.0104392-0.00429692j -0.0151909+0.0495045j 0.0310954-0.00143821j -0.0233513-0.0323072j -0.0460045-0.00667574j -0.0365124+0.0283258j 0.00465134+0.043325j 0.0112249+0.00206844j -0.00587541+0.0114328j -0.0060006-0.0509182j 0.0108048+0.0124647j -0.0428573+0.0142706j 0.0106832-0.00989048j -0.0393336+0.010384j 0.0056892+0.00937024j -0.00459531+0.00528726j 0.0177946+0.00350279j 0.00108563+0.0100191j 0.0240685+0.016128j 0.0127249+0.0104128j 0.0117123-0.00485317j -0.00722757+0.00439711j 0.0054962-0.0174351j -0.00694156-0.000672749j 0.0057735+0.00933376j 0.0134647+0.0167591j 0.00841645+0.00197355j 0.0161286+0.0167233j 0.00105392+0.00135528j -0.0131984-0.00808407j 0.0119092-0.0123262j 0.000639843+0.0106008j 0.00463819+0.017285j 0.0101769+0.0122838j 0.00405429-0.0261907j -0.00236135-0.00655253j -0.00336416+0.00724611j 0.00639894-0.0194495j 0.00238682+0.0134584j -0.00869038+0.00355401j 0.00419684-0.00379601j -0.0255305+0.0117384j -0.000532105+0.0045511j -0.0246612+0.000770732j 0.00616969+0.0220315j -0.0145144-0.00322824j -0.00388385-0.00499072j 0.0268086-0.000509891j -0.0166007+0.0209124j -0.00922234-0.0388247j -0.0447157+0.00465102j 0.00697352+0.0367229j 0.0073808-0.0114234j -0.00486959+0.00246022j -0.00220245-0.00805326j -0.000551797-0.00360958j -0.00628979-0.00794136j 0.00849526+0.00374225j -0.00990169+0.0272266j -0.0135311+0.0149318j 0.0224484-0.0011878j -0.0187148+0.00145977j 0.000716393-0.00112199j 0.0160148-0.00206402j -0.0074417-0.00175012j -0.0166487-0.00537509j 0.00592521-0.00315876j -0.00041904-0.000223208j -0.00120858+0.0120169j -0.016292-0.0124888j 0.00391354-0.00172653j 0.0111067+0.00149378j -0.00208331-0.00057985j -0.000747406-0.00324133j -0.00163478+0.00418827j -0.00844347-0.00790524j -0.0043405-0.00228938j -0.00756013-0.00726517j -0.00104209-0.0137939j -0.0101254-0.000551235j 0.00238416-0.00505288j -0.000916907-0.00370409j 0.00608369+0.00619654j 0.00083417+0.00519203j -0.00924898-0.00186669j -0.00468981-0.00336988j -0.00678624+0.00373417j 0.00725754+0.00512563j -0.00461068-0.00585804j -0.00477155-0.0017481j -0.000294416-0.00173665j 0.00656931+0.00133397j 0.00609677+0.00379751j -0.00173699+0.0154147j -0.000287041-0.00744349j 0.00434339+0.00855504j -0.000407438-0.0113997j -0.00446318-0.00635921j -0.000579272+0.00235238j -0.00231151+0.000437252j 0.0053559+0.00429601j -0.00316356+0.00475245j 0.0015883-0.00170464j -0.000396304+0.00681991j -0.00355277+0.00100055j 0.000357541+0.0182248j -0.00688852+0.00649331j -0.00745899+0.00502664j -0.00392857+0.0015727j -0.00342417+0.00660699j 0.000310153+0.000260799j -0.0109531+0.00925501j -0.00517775+0.00124497j 0.00938946-0.00618595j 0.0150969+0.00372312j -0.00586204-0.00723295j -0.000756885-0.00799262j -0.0012237-0.00240249j 0.00519174-0.000487761j 0.00175736+0.00215184j -0.0022117+0.0031747j 0.017403+0.0102201j -0.00712106+0.0210851j 0.0157245-0.00401483j 0.00637564+0.00513535j -4.45504e-05-0.00986875j -0.00715973-0.00465302j 0.00795432-0.00478946j -0.00420674-0.00788596j 0.00776472-0.00158719j -0.00310933-0.00879464j -0.00798618+0.00468457j 0.00319115+0.00628704j -0.0103901-0.00250851j 0.00241887-0.0102975j 
-0.0540464-0.168695j -0.174746+0.0596774j -0.0285855-0.0196466j 0.0120231+0.04812j -0.0263765+0.0272934j 0.0384951+0.0453665j -0.0321672+0.0417589j -0.0544205+0.0293344j 0.00844233-0.0090108j -0.00275739-0.011588j 0.000795533+0.035428j -0.0256099+0.00716702j -0.0372743-0.0211116j -0.0178532+0.0340274j 0.0513391-0.0552637j 0.188156-0.0848896j -0.253526+0.13316j 0.021778+0.260563j -0.21574-0.125741j 0.00325313+0.0885488j -0.121363-0.237818j 0.161981-0.0159144j 0.0975283-0.193316j 0.203104+0.179511j -0.163163-0.0388004j -0.214079+0.0305234j 0.0848396+0.0734083j 0.10629-0.285413j 0.0734211-0.0300893j -0.155515+0.0314167j 0.0504447+0.232022j 0.157431-0.0262011j -0.0218718-0.0041587j -0.119646-0.0175148j -0.0242757-0.0560192j 0.0209747-0.143234j -0.0145106-0.0720519j 0.0929234+0.0143794j 0.00337041+0.0117753j 0.0287944-0.00205244j -0.00745708+0.0747325j -0.0494529+0.0145586j -0.0177916+0.0192085j 0.00909016+0.0243111j -0.0733848-0.00290706j 0.027026+0.0225305j -0.0103344+0.0434181j -0.00366958-0.0297217j 0.00373952-0.0422179j 0.0391913+0.0304165j 0.0256006-0.0237667j 0.0324954-0.0215233j -0.00968598+0.0338448j 0.0264703+0.0164385j -0.0191409+0.0076476j 0.0606653-0.0108146j -0.0187442+0.0150029j -0.0403887+0.00736156j -0.0203135-0.00448094j -0.0165761-0.00396005j -0.0391499-0.00149787j -0.0158031+0.0217873j 0.0637779-0.0289759j 0.0100701+0.0127495j 0.00489752-0.0140867j 0.0392515+0.0644961j 0.00579059-0.0540219j 0.000574933+0.0217498j 0.0186623-0.00244191j -0.0114417-0.0256151j 0.00334297+0.0237841j 0.009722-0.0310575j -0.0393715+0.00969731j -0.0365918-0.00574611j -0.0365882+0.0328871j 0.00368948+0.0527728j 0.0571606+0.0252967j 0.0265513-0.0263219j 0.0176596-0.00410461j -0.000105498+0.00611995j 0.0164572+0.00892124j -0.00848745+0.004647j 0.000669584+0.00115303j -0.0199399+0.00932488j 0.00827451-0.00987336j 0.0145548+0.0137898j 0.0112133-0.0116978j -0.0172885-0.0138319j 0.0160927-0.00838468j 0.0153228+0.0100177j -0.00100418-0.0163859j 0.00923728-0.00711293j 0.00972496+0.00991628j 0.00722509+0.0187957j -0.00999322-0.00314102j 0.0288277-0.00764392j 0.00844332+0.00369416j 0.00287219+0.000525211j -0.0045921-0.00933459j -0.000264909+0.0059341j 0.0192751-0.0138856j -0.00371666-0.00325749j -0.0154693-0.00996662j 0.0173682-0.00800651j -0.00345601+0.0360997j 0.00808072+0.0206513j -0.00288338+0.000861237j -0.00404174+0.00460554j -0.00523608+0.0190281j -0.00782546-0.00371838j 0.0123691+0.0138496j -0.00445748-0.00580103j 0.000296604+0.00605277j 0.00202491-0.0110764j -0.00633064+0.00974221j 0.00542924-0.00673668j 0.0149987+0.00529637j 0.00359541-4.93748e-05j -0.00304047+0.0162693j 0.0167149-0.00228781j 0.00376635+0.00402338j -0.00151809+0.0120068j -0.012521-0.0011027j 0.00501907-0.0129504j -0.0159093+0.00505612j 0.0106907-0.00840524j -0.0205106+0.0165614j 0.0040075-0.00961323j -0.00540291-0.00810789j 0.00935016-0.00484068j -0.00851038+0.00234244j -0.00608303-0.00905011j -0.00673637+0.0146263j -0.000685167-0.00707967j -0.00156073+0.00673976j 0.0169496+0.00146799j 0.0132517-0.00715188j -0.0285426+0.00195566j 0.00163621-0.014704j -0.00322464-0.00496319j -0.0217881-0.0105795j -0.0187876+0.032964j 0.00113191+0.00616084j 0.0204721+0.00308213j 0.00851062+0.0219018j 0.0248849+0.00520075j 0.00502184-0.00498787j 0.0109852-0.00596642j -0.0122479-0.0171734j 0.00534111+0.00211967j 0.00901694-0.00129884j -0.0194451-0.00734467j 0.0108969-0.0145615j -0.0216367-0.0242341j 0.0303696+0.0200845j 0.0143452-0.0300587j -0.00139662+0.0250489j 0.0207981-0.00636633j -0.0559944-0.0359881j 0.0353223-0.05632j 
0.0794713+0.0760224j 0.0749103-0.0840016j -0.0333874-0.0626241j -0.0496054+0.00730535j -0.00440472+0.0217178j 0.0476781-0.0277372j 0.00814001-0.0182349j -0.00238066-0.00244539j -0.0262209-0.0206768j -0.0165839-0.00343231j -0.0198503+0.0479903j 0.0184619+0.0383643j -0.0271456-0.000402046j 0.0656091+0.117109j 0.124209-0.0638266j 0.0508905+0.000187757j -0.0677207-0.00052673j 0.00626864+0.0781663j -0.0402592-0.0459297j 0.0151613+0.0445121j -0.0619917-0.0639519j 0.0488572-0.0467607j 0.0554665-0.0955161j 0.0564095+0.0166253j -0.0625563+0.0110303j -0.0738302+0.0161599j 0.0315903+0.00718817j -0.0131135-0.0892387j -0.0296198+0.0665531j 0.072898+0.067893j -0.0272726+0.0448748j 0.11553+0.0377703j 0.011399+0.06756j -0.0579418+0.0424796j -0.0824292-0.00689159j 0.0039567-0.033802j -0.0233888+0.0757368j 0.0327178-0.0534963j 0.00696461-0.0607328j -0.0472745+0.0484591j 0.040276-0.00713764j 0.0603623-0.0108783j 0.0883508-0.0232669j 0.0417574+0.0170516j 0.0277581-0.0682124j 0.0346341+0.0289588j -0.0433243+0.00876833j 0.0137303-0.0105627j -0.00364199+0.0192869j -0.0617801+0.0427198j -0.126024-0.0296393j -0.0241889-0.00403105j 0.0396192+0.00301916j 0.00195294+0.00187783j -0.0348898-0.0362902j -0.0276878-0.0484533j -0.0117335-0.0975545j 0.0293379+0.033711j 0.00812921+0.101417j 0.0264232-0.00143895j -0.0162031-0.0183476j 0.00338222-0.0746687j 0.0625726+0.0313012j -0.0632104-0.00112605j 0.0100372-0.0180717j 0.024628-0.140183j 0.0209066-0.106446j -0.0844783-0.0645451j 0.0979761+0.0655814j 0.0274213-0.033212j 0.051524-0.0398085j 0.0649335+0.0681228j 0.0729482-0.0661615j 0.137514-0.0316328j -0.0154951-0.0705623j -0.063992+0.0237898j -0.0622934+0.0111895j -0.0452763+0.0984153j -0.0721505+0.0398963j 0.0132016-0.0301743j -0.096847-0.0833889j -0.0150577-0.04082j -0.0255026-0.0383324j -0.00771355-0.0188635j -0.00631965-0.00286339j 0.0102107+0.0396032j -0.0382704+0.00286427j 0.0198789+0.00545463j -0.0355913-0.0248495j -0.0556604-0.0494105j 0.0657685-0.0272649j -0.00188293-0.0440509j 0.0328335-0.00360591j -1.28953e-05-0.0253726j 0.00950463+0.0426924j -0.0171673-0.0120563j -0.0155201-0.0222737j -0.0120641+0.034225j 0.0092799-0.00866717j 0.0276516-0.0145343j -0.0319928+0.00498504j 0.0266694-0.029273j 0.00240737-0.0125302j -0.00568079-0.0105556j 0.0175162-0.0412395j -0.00381113-0.0297577j 0.0132851-0.00824042j 0.0146152-0.0209802j 0.0351262-0.00998678j 0.0369331-0.00765657j -0.0119454+0.0230494j -0.00289961-0.00387265j -0.00913374-0.00654855j 0.00187447+0.00301633j -0.0210005-0.0115329j -0.0346587+0.0081541j 0.0223197-0.00351028j -0.00266183+0.0078184j 0.0262688-0.00626694j -0.018701-0.000927967j -0.0058471-0.0107377j 0.0412115-0.0164883j 0.0244051+0.00504891j -0.0174435+0.0166501j 0.0338355-0.038872j -0.00838139-0.00825759j -0.00733494-0.0195633j 0.0168014-0.00581735j -0.0193282+0.0253059j -0.0143709+0.0152401j 0.0484302-0.0165708j 0.010158+0.0608946j 0.017621-0.0444328j -0.00473181+0.0166017j -0.00995659-0.0449352j -0.0101701-0.00638423j -0.0339715+0.00560939j 0.0202963-0.0156583j -0.0349942+0.022655j 0.0220157-0.00462079j 0.0256903+0.0102239j -0.000819847-0.0622543j -0.0349151+0.0216879j -0.0332047-0.0406736j -0.0403488-0.0132555j -0.0410049+0.0452196j -0.00897534-0.000594257j -0.0145506-7.93649e-05j -0.0188817+0.000842702j -0.014555-0.00530058j -0.0761661+0.0117286j 0.0265707+0.0081952j -0.00867896+0.0106999j 0.0465837+0.0715547j -0.00159491-0.0116313j 0.000270633-0.0134902j -0.0996796-0.0786742j -0.065177+0.118391j 0.0906915+0.0990503j -0.0998252+0.0939406j 
-0.0784281+0.0687343j 0.0618063+0.0795682j 0.00247709-0.00743483j -0.0260379-0.0138993j -0.0236993-0.0283671j -0.0253352+0.0231672j -0.00618464-0.010247j 0.0117472-0.00907997j 0.000720543-0.000244254j 0.0220504+0.00335052j 0.00784875+0.0106944j -0.000489171-0.00202646j -0.024691-0.00618054j 0.0842768+0.0149115j 0.0469389-0.0776259j -0.0361148+0.0251455j -0.0428179-0.0651547j -0.0521468+0.0485712j 0.0318426+0.0204876j -0.0134571-0.0427684j -0.0288024+0.034173j -0.0448821-0.0300971j -0.00903788+0.00870889j -0.0117673-0.0167084j -0.017922-8.88748e-05j 0.0136765-0.0206421j 0.0314523-0.0269034j -0.0261918+0.0109234j 0.0213273-0.00375546j -0.0311023-0.0734737j -0.131198+0.107548j 0.0860907+0.0779214j -0.00751525+0.0277982j 0.0194009+0.0195188j 0.018452+0.205203j -0.149546-0.0882793j 0.0811658-0.0577805j 0.0703167+0.0360863j 0.0587444+0.0268197j 0.102175-0.0393046j -0.0298802+0.041191j 0.0997594-0.00080778j 0.0414893-0.0560923j -0.0122931+0.0531668j -0.0398702+0.0592578j -0.0352357+0.0193285j -0.0758434-0.0833825j -0.110517-0.0842112j 0.022725-0.0345203j 0.114962-0.0317076j 0.0394778+0.00737381j -0.00230325-0.0318721j -0.115918+0.0467583j 0.0090071-0.123382j 0.0338869-0.107316j -0.0156663-0.068741j 0.0504715-0.0907596j -0.0141037+0.0500735j 0.019535-0.00953412j 0.0276335-0.0556148j -0.0491004-0.0349509j 0.0251929-0.0200652j 0.119901-0.0251828j 0.0205701-0.106055j 0.129822-0.0127404j -0.0489411+0.0571109j -0.116399+0.105373j 0.185157+0.192748j -0.0412388+0.0981999j 0.117222-0.00237937j 0.0487052-0.13202j 0.019502-0.0733446j 0.129364-0.00367582j -0.0155789+0.0080824j -0.0282248-0.0416746j 0.123231+0.0554052j -0.00744487-0.121744j -0.0305779+0.12024j -0.00980615-0.0533731j 0.0748124-0.0623927j -0.0830597-0.00474542j 0.00994394+0.0216975j 0.0402441-0.0196622j 0.0542683+0.0414431j -0.0252226-0.020145j -0.00111013+0.0324865j -0.0594726+0.072362j 0.0178669+0.0370393j 0.0125947-0.00551213j -0.0271522-0.010857j 0.0341802-0.0320275j 0.00449477+0.0163385j -0.0220819-0.0393326j 0.0112172+0.0296932j 0.00408494-0.0548812j 0.0439034+0.0195902j 0.0278573-0.0143493j -0.0348006-0.0162099j -0.0267294-0.0106538j -0.022836+0.0437781j 0.0244962+0.016039j 0.0267603+0.0149209j 0.0280338+0.00980022j 0.014467+0.0354012j -0.00544243-0.0352158j 0.033795-0.0275765j 0.0316712+0.00751301j 0.0316899-0.0287598j -0.00251482-0.0020393j -0.0127767+0.0110105j -0.00396988+0.00131516j 0.0260226-0.0287679j -0.0193208-0.00759578j 0.00238904+0.00767165j -0.0102204-0.00182389j -0.0232573+0.00469862j -0.00388826+0.0148907j 0.0298546+0.00543896j -0.013324+0.0137082j 0.0249129-0.0125408j 0.0206252-0.00248221j 0.00234862-0.00984402j -0.021257-0.00188463j -0.00149398+0.000670441j 0.00412351-0.0280149j -0.0292657-0.0100439j 0.0362672-0.0182349j -0.0138838-0.00701042j -0.018032-0.014691j 0.015741+0.0195144j 0.00110193+0.0140998j -0.00774721-0.0124843j -0.0270208-0.00102531j -0.00289774-0.000566211j 0.0166516+0.00291654j -0.0574407-0.0335341j 0.000305024-0.0238327j -0.00639342-0.0525892j 0.0280727-0.0407555j -0.00508328-0.0331631j -0.00617149-0.0569827j -0.0462862+0.0238995j -0.0110021+0.0147446j -0.00127725+0.0214638j -0.0514195-0.0206447j 0.0600853-0.0160862j 0.00930156+0.0223233j 0.0165909+0.00761308j 0.00786169-0.0209716j -0.0217687-0.00404763j 0.0273508+0.0566427j 0.0820794-0.00629889j -0.00308634+0.0830804j 0.0630105+0.0132487j -0.00439918-0.0490622j -0.0456658+0.000723962j 0.0126318+0.0551705j 0.0679547-0.0118065j -0.0681555+0.0550035j -0.0537837-0.0671336j 
0.0297373+0.017788j 0.0120946-0.034295j 0.0261954-0.051289j -0.0205316-0.0151133j 0.0450669-0.0730445j -0.0374191-0.0351686j -0.00173478+0.00399253j -0.00342397+0.0220889j -0.0542682-0.00904234j -0.00264594+0.0257019j -0.00783878+0.0384007j 0.00852766+0.0192655j -0.0475131-0.00825393j -0.0690348+0.014982j 0.0361611+0.0820381j 0.00689175-0.0215037j 0.0521065+0.0501834j 0.0633199-0.035286j -0.0162553-0.00570855j 0.0489387+0.0432482j -0.0164162+0.0207182j 0.0200257-0.0306532j -0.0451152-0.0325457j 0.00866585+0.0242824j -0.0352362+0.00967193j -0.0210568+0.0635867j -0.0398581-0.0112243j -0.00701002+0.00993439j 0.0338826-0.0747032j -0.0498709-0.056925j -0.102417-0.0247938j -0.0703749+0.0792293j -0.0744516-0.0233748j -0.0818099-0.0853813j 0.205927+0.091504j 0.0202563-0.0196233j 0.107683-0.128098j 0.0466922+0.0190282j 0.00774346-0.158035j 0.241486-0.0432488j -0.00447943-0.0214455j 0.0248385-0.210629j 0.135919+0.0937259j 0.0159463+0.0075738j 0.0422692-0.0632501j -0.0106236+0.00067987j 0.0110707-0.03315j -0.106204+0.00349299j -0.105624-0.181316j -0.0302634+0.0991459j -0.00233661+0.107033j 0.00595091-0.0093179j 0.0519301-0.0851865j -0.0391815-0.0693457j 0.0917569-0.090282j 0.0236831-0.0914172j -0.0787524+0.0992287j -0.0786848+0.0932209j 0.102263-0.0676513j 0.0137098-0.0250342j -0.0836661-0.124634j 0.023598+0.125015j -0.100757-0.0401223j -0.119084+0.102097j -0.241634-0.0051087j 0.00423179-0.171881j 0.0232972+0.0713392j -0.112331-0.0724246j 0.00564559+0.106309j 0.208343-0.0440109j 0.0833217+0.178344j 0.0541504-0.128713j -0.0319893-0.0170761j -0.0492975-0.035077j -0.0638119+0.080658j 0.039512+0.0289686j 0.043348+0.034105j 0.0463603-0.0513028j -0.0636775-0.160926j 0.0750506-0.0603754j 0.14301-0.0553885j -0.0950964-0.0208345j -0.0198166-0.0242981j 0.0471558-0.0208387j -0.0930171+0.0135682j -0.0259046-0.0998963j -0.018666-0.0680325j 0.023612-0.0310401j 0.00215213+0.0295534j 0.0169972-0.0363942j 0.0045892-0.00669395j 0.0202415-0.00620808j -0.0102761-0.0245049j -0.000365785-0.00185228j -0.00744285-0.0262556j -0.0300575+0.0262207j 0.00667292-0.0165346j 0.020989+0.0370969j 0.0380654+0.00318402j -0.00279758+0.0104372j 0.0180559-0.00167207j -0.0151882+0.00979845j 0.0171499+0.0073075j 0.013732-0.0368731j -0.0132569-0.0170707j 0.00997435+0.0136829j -0.0106406+0.00273048j -0.023187+0.0332574j 0.00498864+0.0167872j -0.00279371-0.00689817j 0.0290335-0.00847145j 0.0134026-0.0274565j 0.0239822-0.0241425j -0.0313191+0.0100319j -0.0398976+0.0131259j 0.00588631-0.0207795j 8.88815e-05+0.0223899j 0.00238523-0.00855652j 0.00323092-0.00941876j -0.00827811-0.00116752j 0.00972833-0.0200859j 0.0277731-0.00572517j 0.00591876+0.00656423j 0.00459717+0.0110365j 0.0120461+0.00757848j -0.0078532+0.0019399j -0.0074315-0.00817274j -0.00977066-0.00725641j 0.0198171+0.00107207j -0.0286997+0.0173173j -0.0058783+0.0125437j 0.0127884+0.0201001j -0.0167464-0.0109228j -0.0313668-0.0196836j 0.0388834+0.010305j 0.0291573+0.0166074j -0.00279836+0.0278256j 0.00783929+0.00552866j 0.0115162+0.0198969j 0.0169347-0.00318049j -0.0318896-0.00623942j 0.0123939-0.0231426j 0.0141553+0.0176061j -0.0118809+0.0186766j 0.00702354-0.010514j -0.0261085+0.000182405j -0.00155391-0.0256485j 0.00966301-0.0063624j -0.0219405+0.0160661j -0.00954017+0.0264405j 0.0260921+0.0211162j -0.0257022-0.0078457j -0.00346829-0.009464j 0.0233478-0.00604775j 0.0504316-0.042028j -0.0379032-0.054983j 0.013974-0.0283707j -0.0364373-0.0219629j 0.0132621-0.00704787j 0.00524972+0.0118891j 
-0.0315142-0.0189631j -0.0171653+0.0377797j -0.056125-0.0285148j -0.0420001+0.0304912j -0.0213509-0.00250873j -0.0106928-0.00996157j 0.0564546-0.0235302j 0.0185712-0.00692696j -0.0196783-0.00427795j 0.00513829+0.0164667j -0.0192245-0.0644944j -0.0382049+0.0400429j 0.0059536+0.00439189j 0.0443105+0.00280941j -0.00195615-0.0616963j -0.0163158+0.0191528j -0.0314547-0.0378023j -0.0365853+0.0347047j 0.00921695+0.0149876j -0.0479346-0.0154147j -0.0157008-0.0313496j 0.0249753+0.00320591j 0.0393423-0.0239389j -0.0256088-0.0297488j 0.00814699-0.0296389j -0.0146427-0.0321475j 0.0270179-0.0217102j -0.00468669-0.0120248j 0.0193536+0.101886j 0.156037-0.0457179j 0.00124239-0.11188j -0.0444055-0.048495j -0.0376789+0.111348j -0.0393791+0.0818179j 0.118585-0.0809529j -0.145191+0.0448j -0.120299-0.188623j -0.0420222-0.0383752j 0.0554298+0.0345254j 0.132414+0.0710674j -0.0208585-0.0248564j -0.0950579-0.128732j -0.0486928+0.16762j 0.0390878-0.14437j -0.0122948+0.0824682j 0.121195-0.0905148j -0.0487282-0.139734j 0.128313+0.00550245j 0.0336219-0.0638925j -0.120214+0.0219099j 0.017719-0.0387873j 0.156632-0.121249j 0.0695108+0.01567j 0.0337773-0.0299386j 0.127392-0.0736836j -0.0244558+0.0322297j -0.050472-0.0968961j -0.0119949-0.0229345j 0.191845-0.00273784j -0.0755242+0.178062j -0.250201+0.0417249j 0.117955-0.0222036j -0.1159-0.16913j 0.0988501+0.228437j 0.104598+0.0656976j 0.0886393+0.132994j 0.0617978+0.0419147j 0.0648054-0.0443142j -0.0958992+0.13401j -0.0934499+0.0142283j -0.0184859-0.0219095j 0.166023+0.132332j -0.0271233+0.105428j 0.0516519-0.0639332j 0.0110005-0.0570656j -0.0822549+0.125921j 0.0696046+0.0532526j 0.00545015+0.0563342j -0.0221624+0.0509526j 0.0252537-0.0653028j -0.101316-0.00753094j 0.0354628+0.0711081j 0.0509163+0.0220831j -0.00404583-0.0125914j -0.0255508-0.00766861j -0.0901431+0.018708j 0.000371904+0.0175887j 0.011626-0.0370448j 0.0316355+0.0221307j -0.030038-0.0533576j -0.0174302+0.0381667j -0.0398682+0.0188049j 0.020098-0.0168586j 0.00661703-0.00536343j -0.00172663-0.00458298j -0.00147074+0.00118525j 0.0157794-0.00567273j -0.000202576-0.0416623j 0.00825049-0.0389589j -0.00362133+0.0253735j -0.0103444+0.0115659j 0.00532482-0.0263911j 0.0172676-0.0202408j -0.00644396+0.0243461j 0.0023967+0.0115873j 0.0195103-0.0210737j -0.01385-0.00906373j 0.00168904-0.0118472j -0.00336091-0.00825051j -0.00639656-0.0150594j -0.0235008+0.00541376j -0.00349449+0.0100586j -0.00750923+0.0166508j 0.00383087-0.00484803j -0.0310472+0.00064387j 0.0123115+0.0122888j 0.0132544-0.0221943j 0.00581006+0.00831349j -0.0239656+0.00208576j 0.0172302-0.00637953j 0.00033891+0.0107124j -0.010371-0.00781062j 0.0146006-0.00234569j 0.0045533+0.00358206j 0.0149174+0.00137426j 0.0169588+0.0155622j 0.00252818+0.00546273j 0.00862112+0.000949775j -0.0332247-0.00128654j 0.0251595-0.00881912j 0.00768857+0.00593696j 0.00346774-0.0168748j -0.00837997-0.0279713j 0.0122097-0.00243122j -0.0111534+0.0172602j -0.0231544+0.00416433j 0.0129371-0.0116929j -0.012038+0.00711319j -0.0227904+0.000222816j -0.00719456-0.0175598j 0.00463113+0.0167841j 0.008323+0.0120121j 0.00906535-0.00304568j -0.0192139-0.00580879j -0.00988054-0.0175049j 0.00567716-0.0134531j 0.00188059-0.0152709j 0.0207918+0.00598892j 0.0154809-0.0112642j 0.0189055+0.000558828j 0.00756703-0.0276337j 0.00587325+0.0132021j 0.00676462+0.009026j -0.0210309-0.0113714j -0.00340124+0.0225445j 0.0170891+0.00156172j -0.0356518+0.0107391j 0.0111419+0.0354185j -0.00856975+0.00434231j -0.0039255-0.00724421j 
