-0.133691-0j -0.142922-0j 0.590251-0j 0.590251-0j -0.0976344-0j -0.0668457-0j -0.119577-0j -0.069038-0j -0.109159-0j -0.0668457-0j -0.0630228-0j -0.0945341-0j -0.0630228-0j -0.0385934-0j -0.0771868-0j -0.0192967-0j -0.0630228-0j -0.0385934-0j -0.0199295-0j -0.0272897-0j -0.00996477-0j -0.00188317-0j 
0.146452-0j -0.00172312-0j 0.119577-0j -0.122209-0j -0.457895-0j 0.0732258-0j 0.00617214-0j 0.658252-0j -0.00131605-0j 0.0732258-0j 0.069038-0j -0.105836-0j -0.0705576-0j -0.128692-0j -0.000930589-0j 0.0211385-0j -0.140355-0j -0.0432075-0j -0.0885283-0j -0.090999-0j -0.0553001-0j -0.014622-0j 
0.11578-0j 0.123774-0j -0.0987188-0j 0.0945341-0j 0.0845539-0j -0.425958-0j -0.108141-0j 0.0597886-0j -0.300526-0j 0.568395-0j -0.0569953-0j 0.271784-0j 0.0545793-0j -0.106252-0j -0.206455-0j -0.119939-0j -0.0569953-0j -0.171553-0j 0.0172595-0j -0.0729929-0j -0.00901175-0j 0.00163087-0j 
0.0771868-0j 0.0825162-0j 0.0630228-0j 0.0630228-0j -0.293137-0j 0.0385934-0j 0.069038-0j 0.0398591-0j -0.327737-0j 0.0385934-0j 0.284585-0j 0.0545793-0j 0.284585-0j 0.0222819-0j -0.231745-0j 0.011141-0j -0.189219-0j 0.0222819-0j -0.0598363-0j 0.0157557-0j 0.00575316-0j 0.00108725-0j 
-0.11578-0j 0.126499-0j -0.0945341-0j 0.0945112-0j -0.0845539-0j 0.425958-0j 0.105836-0j -0.0637802-0j -0.307141-0j 0.184034-0j -0.0545793-0j -0.2602-0j 0.0545661-0j 0.550125-0j 0.0683171-0j -0.0167114-0j -0.0582231-0j 0.0334148-0j -0.195595-0j -0.122364-0j -0.168555-0j -0.0685998-0j 
-0.133691-0j 0.00157298-0j 0.113991-0j 0.111561-0j 0.205047-0j -0.0668457-0j -0.00137431-0j 0.140355-0j -0.00252309-0j 0.206455-0j -0.342244-0j -0.100892-0j -0.334951-0j 0.117479-0j 0.00551022-0j 0.138494-0j 0.280995-0j -0.202452-0j -0.169723-0j -0.256565-0j -0.0527165-0j 0.013348-0j 
-0.0472671-0j -0.0505306-0j 0.198092-0j -0.0385934-0j -0.034519-0j -0.0236335-0j 0.216999-0j -0.0244086-0j -0.0385934-0j -0.326345-0j 0.114369-0j 0.171553-0j -0.0222819-0j -0.0136448-0j -0.37683-0j 0.532961-0j 0.114369-0j -0.0895895-0j -0.00704616-0j -0.13323-0j 0.0180833-0j -0.000665799-0j 
0.0771868-0j -0.167757-0j 0.0630228-0j 0.0672303-0j -0.118384-0j 0.0385934-0j -0.140355-0j 0.163384-0j 0.269084-0j 0.0385934-0j -0.189219-0j 0.0582231-0j -0.201852-0j 0.0192413-0j 0.190271-0j 0.011141-0j -0.313234-0j 0.0237695-0j 0.35861-0j 0.0136056-0j -0.283125-0j -0.216103-0j 
0.081869-0j -0.0894481-0j -0.206455-0j -0.0668295-0j 0.0597886-0j 0.0409345-0j 0.231138-0j 0.0450994-0j -0.0683171-0j 0.0483429-0j -0.119197-0j 0.178752-0j -0.038584-0j 0.122364-0j -0.0570503-0j 0.411154-0j -0.127155-0j -0.326266-0j 0.138306-0j 0.102184-0j -0.368112-0j 0.0485074-0j 
-0.0472671-0j 0.153816-0j 0.0403018-0j -0.199819-0j -0.034519-0j -0.0236335-0j -0.134389-0j -0.0210777-0j 0.117479-0j 0.0729929-0j 0.0232682-0j 0.180709-0j -0.115366-0j 0.214402-0j -0.256565-0j 0.0489649-0j 0.020093-0j 0.362615-0j 0.135323-0j -0.468238-0j 0.150135-0j -0.451684-0j 
0.0122043-0j -0.0660963-0j 0.00996477-0j 0.194631-0j 0.00891276-0j 0.00610215-0j -0.0553001-0j -0.310148-0j -0.0504819-0j 0.00610215-0j 0.00575316-0j 0.168555-0j 0.11237-0j 0.143771-0j -0.0356961-0j 0.00176154-0j -0.283125-0j 0.0688125-0j 0.286192-0j 0.101661-0j -0.189225-0j -0.148726-0j 
0-0j 0-0j 0-0j 0-0j 0-0j 0-0j 0-0j 0-0j 0-0j 0-0j 0-0j 0-0j 0-0j 0-0j 0-0j 0-0j 0-0j 0-0j 0-0j 0-0j 0-0j 0-0j 
