0.0075057+0.00339844j -0.00405439+0.00638846j 0.0152846+0.00247255j -0.00356276-0.012093j -0.00065636-0.0137804j 0.0222972+0.00224082j 0.00847686-0.00494294j -0.00418008-0.00989895j 0.00119533+0.0140385j 0.0244999+0.0172731j -0.000239302-0.0134912j 0.0190986+0.0154502j 0.0246148-0.00925644j 0.0144412+0.0179902j -0.00628612-0.00699941j -0.0124873-0.012273j -0.00850249+0.0161475j -0.00176678-0.0329646j 0.000665049-0.0246029j -0.0213988-0.0186532j 0.0113019+0.00920355j 0.00762926+0.00286653j -0.00292396-0.00806071j -0.0164079-0.0231263j -0.000322343+0.00130645j 0.00503226-0.00500744j 0.0221241-0.00507302j 0.0115395+0.0260203j 0.00185432-0.0189517j -0.0105769-0.0080976j -0.0193339-0.00137699j -0.024533-0.0161127j 0.00178452-0.0213527j -0.00178736-0.0209773j -0.0108294+0.0127062j 0.00302093+0.00404615j 0.0103882+0.00718671j 0.0132264-0.0044882j -0.00168979-0.00482634j -0.00846835+0.00914876j 0.00309146+0.00363281j 0.00256071+0.000699248j -0.00533711+0.00253222j 0.00677087+0.0120575j -0.00302196+0.00927489j -0.00245615-0.00214016j 0.00955161-0.00437112j -0.00965738+0.0034087j 0.00735314-0.00112927j 0.0108124+0.00386765j 0.00391407-0.00264777j 0.0139788+0.00562463j 0.00373411+0.00479315j -0.00800619-0.00322062j 0.00293009-0.00433645j -0.00638424-0.00156267j 0.00499732+0.0114001j 0.00986707+0.00282278j -0.0022753-0.00426537j -0.00315591-0.0181703j 0.00321599+0.00592422j -0.00691073-0.0044739j -0.00151481+0.00808406j 0.00292173+0.00889312j 0.00393649-0.00617266j -0.00617425-0.00244612j 0.00641449-0.013235j -0.00106382-0.00333249j -0.00488074+0.00600205j -0.00638651-0.00971488j 0.00304588+0.00733104j 0.00225542-0.00127784j -0.0154818+0.00100215j -0.00352585-0.00229142j 0.00175972+0.00592472j -0.00434406-0.0050375j -0.000533516-0.000214081j -0.00544913+0.00195779j -0.00575678-0.0028483j -0.009304+0.00394242j 0.00195389-0.0041324j 0.00352584-0.00399372j -0.0086509+0.00144022j -0.00398501-0.00645031j -0.00401099-0.00223641j 0.00515126+0.00254185j -0.0033448-0.001271j -4.09996e-05+1.01363e-05j -0.00847344-0.00512357j -0.00607911-0.00248761j -0.000568811+0.000448257j -0.0014605-0.000389219j -0.00133128-0.00508328j 0.00703285+0.00506479j 3.41822e-05-0.00339476j -0.00148635+0.00507266j -0.00324354-0.0105859j -0.00529617+0.0015339j -0.00362647+0.00454957j 0.000507565+0.00133779j -0.00376484+0.0058492j 0.00428418+0.00351801j 0.00257089-0.00066883j 0.00238313+0.00557774j -0.00125984-0.00341921j 0.00206055-0.000602418j -0.000344208+0.00363484j 0.00157789+0.00368196j -0.000731516-0.0018292j 0.0017214-0.000599283j -0.00308967-0.00605385j 0.00392353+0.00112621j -0.00647226-0.00341247j 0.00358405+0.00459199j 0.000405076-0.00726303j -0.000498954-0.000531497j -0.000521216+0.00485j 0.00425926-0.0108597j -0.00362442-0.00383141j 0.000333929-0.00377192j -0.00354125-0.00633578j 0.00657275+0.00648957j 0.00311303-0.00275787j -0.00138144+0.00587158j -0.00487001-0.00416708j 0.0149258-0.00249905j -0.000727742-0.00428163j -0.00402804+0.00576232j -0.00349217-0.0141607j -0.00857871-0.00215111j 0.00431271+0.00741791j 0.00885463+0.00337684j 0.00381767-0.0107463j 0.0167999+0.00342255j 0.00347748+0.00584547j -0.00301417+0.00854137j 0.0025856+0.000966737j 0.00304055+0.00612961j -0.00284886+0.00037837j -0.000600078+0.000131128j -0.00820496-0.00251123j -0.000781062-0.00545246j 0.0042439-0.00665119j -0.0133898+0.0025789j 0.00404357+0.00660282j -0.00116596+0.00682848j -0.0122981-0.000171436j 0.00218421+0.0146553j 0.00130172+0.00743352j -0.0114221+0.00387832j -0.00209375-0.00271964j 0.00318708-0.0046251j 0.0035575-0.000663276j -0.00209498+0.000858144j -0.0109725+0.00287513j 0.00783709+0.0145906j -0.000328155-0.00206242j 0.00174075+0.00668157j -0.0132695+0.0309082j 0.0289955+0.0120501j 
-0.0052487+0.00436457j -0.00670508-0.0107693j -0.00122326+0.0167163j 0.011546-0.00545222j 0.00967034+0.00481986j -0.00617253+0.0174438j 0.00200001+0.00687561j 0.0112357-0.00310051j -0.0113463-0.00216404j -0.0217046+0.0238947j 0.0141762-0.00104853j -0.0177901+0.024654j 0.0136375+0.0246513j -0.0148658+0.0169275j 0.00673932-0.00899109j 0.0137768-0.0100211j -0.0188239-0.00900955j 0.0332984-0.00281801j 0.0279573-0.000472918j 0.0192412-0.0242489j -0.00859778+0.0119134j -0.00208633+0.0102934j 0.00943768-0.00248026j 0.0226262-0.019514j -0.00308097+0.000923217j 0.00689589+0.00664182j 0.00830162+0.0268149j -0.0296397+0.0123368j 0.0200578+0.000142175j 0.0128873-0.0168029j 0.003364-0.0227741j 0.0205238-0.0272288j 0.0255778+0.000986134j 0.0248048+0.00133859j -0.0127229-0.0135122j -0.00560924+0.000450455j -0.00535608+0.00925142j 0.00595242+0.0141666j 0.00486867-0.00234676j -0.00734181-0.00776128j -0.000933689+0.00349296j -0.00212467+0.00128001j -4.85595e-05-0.00284812j -0.0125733+0.00442679j -0.00959249-0.00442213j 0.00229938-0.00248054j 0.00380864+0.00678638j -0.00462543-0.0119251j 0.00083174+0.00761149j -0.00326602+0.0124717j 0.00450289+0.00136679j -0.0078205+0.016218j -0.00532019+0.00113954j 0.00597597-0.00738983j 0.00613737+0.00298542j 0.00247478-0.00951067j -0.0108888+0.00650584j -0.00345208+0.0127627j 0.0047433-0.00500918j 0.0193485-0.000870333j -0.00989258+0.00542166j 0.00499541-0.00493853j -0.00511042-0.00190642j -0.0103789+0.00376199j 0.00331177+0.00551331j 0.000981443-0.00724009j 0.0134157+0.00351803j 0.00489047-0.00219912j -0.0102199-0.0002848j 0.0106334-0.0075926j -0.00878878+0.00144459j 0.00386431+0.000574372j 8.55686e-06-0.014239j 0.0065139-0.00340351j -0.00775019+0.00354279j 0.00410583-0.00490998j 0.000704764-0.00176545j -0.00156853-0.00327066j 0.00355162-0.00594719j -0.00228812-0.00982486j 0.00218423-0.00126259j 0.00535235+0.00409231j 0.00164073-0.006606j 0.00546273-0.00527387j -0.000511904-0.00443418j -0.0028868+0.00491425j -0.000441624-0.00497185j -0.00184595-0.000579978j 0.00629995-0.00784438j 0.000410665-0.00685458j -0.0012785-0.00382968j -0.00296493-0.00414171j 0.00414698-0.00367198j -0.0052974+0.00631644j 0.0027658+0.00280267j -0.00380779-0.00243463j 0.00746093-0.00285751j -0.0032386-0.00476557j -0.00163379+0.0006281j -3.05749e-05-0.00110263j -0.00786233-0.00138863j -0.00342167+0.00515098j 0.00281582+0.00314573j -0.00883692-0.0031038j 0.0034588-0.000339832j -0.00128326+0.00162603j -0.00303013-0.00578876j -0.00361092+0.00395941j -2.34284e-05-0.00338491j 0.00161738+0.00161556j 0.00753051-0.00111793j 0.00150654+0.00593076j 0.00203436-0.00652165j -0.00436429+0.00178865j 0.00662656+0.00549136j -0.00117879-0.000803502j 0.00012969-0.00423687j 0.0138471+0.00374671j 0.00316442-0.00531746j 0.0101937+0.000997611j 0.00776221-0.00366845j -0.000781913+0.00586918j 0.0016327+0.00658989j -0.0072773-0.00696611j 0.00455598-0.00565623j 0.0032771+0.0102651j 0.0044514+0.000728434j -0.00966451+0.000694221j 0.0148724-0.00462181j 0.00297681-0.00920428j -0.00526281+0.0016682j -0.00164043+0.00492846j 0.00734656+0.00053787j -0.00563565+0.0116477j -0.00601193+0.000643352j -0.0118863+0.00186948j 5.71976e-05-0.000423594j -0.00312119+0.00700592j 0.00182912-0.000993832j 0.0032614-0.00477028j -0.00230955-0.00592336j 0.00506179-0.00572968j 0.00309743+0.000296381j 0.00345928-0.00775063j -0.00631391+0.000341729j -0.001512+0.00459632j -0.000265026-0.0093623j -0.0133221+0.00168823j -0.00695737-0.000698998j 0.00116889-0.00752963j 0.00829961-0.00616078j 0.000950989-0.00391253j 0.00332153+0.000703682j -0.000524654+0.000985031j -0.00518831-0.0198737j -0.0253934+0.0088211j -0.00200468+0.00812679j 0.00159872+0.00313561j -0.0226241-0.00732874j -0.0126611+0.0299169j 
-0.00080772-0.0115881j 0.0104396-0.00214102j -0.0150364-0.00206909j -0.00504307+0.00690024j -0.00403997+0.004147j -0.00915067+0.00130686j -0.00964183-0.00485701j -0.00387674-0.00129755j 0.00246241-0.000684109j -0.0131771+0.002508j -0.00256472+0.00919993j -0.0159316-0.0108704j -0.0258189+0.0114618j -0.0194821+0.00697758j 0.0041339+0.0164477j 0.0111024-0.00371654j 0.0123238+0.00287874j 0.00347888+0.00102143j -0.00795638+0.00862215j 0.0225216-0.0083387j -0.0107033+0.000250281j -0.00889709-0.000575504j 0.00322376-0.00399123j 0.0237212-0.00597681j 0.00793685-0.00865452j -0.00519256-0.0023447j -0.0238571-0.00812791j -0.0150746-0.00557724j -0.00230473-0.00108215j 0.0186587-0.00537161j 0.0316233-0.00654562j 0.0194995+0.0202091j 0.00496075+0.00284277j -0.0031284+0.0141692j 0.00978332-0.00273606j -0.00307707-0.00316978j -0.0119192+0.00415771j -0.0181836+0.00903028j 0.0109381+0.00707986j -0.00179116+0.000789777j -0.00167318-0.00328017j 0.00443366+0.000638796j -0.000212022-0.00206848j 0.00410352-0.00164223j -0.00538634+0.00677535j 0.00112516-0.00663508j -0.00763369+0.00541889j -0.00291626+0.00703666j -0.0120841+0.00261705j -0.0130646+0.00689545j 0.00952982-0.00691262j -0.0185489-0.00203364j -0.00136257-0.00416262j 0.00451876+0.00719j -0.00557098-0.00160194j -0.00246083+0.00546589j -0.00551557-0.00131933j -0.0100164-0.00360699j 0.00339476+0.000681948j -0.00451725-0.000963802j -0.00354563-7.64806e-05j -0.00462581-0.00224963j -0.00606985-0.00176631j -0.00550577-0.00432191j 0.00604148-0.00326688j 0.00654244+0.00548039j 0.00836957+0.000816535j 0.000347402-0.00183593j 0.000804497-0.00566858j -0.000463247+0.00355539j 0.00684089-0.00662316j 4.70946e-05+0.00200642j 0.000177777+9.8891e-05j -0.000249933+0.00517906j -0.0119366+0.00534325j 0.00288964-0.000244187j 0.0011694-0.00186958j -0.0044141-0.00473438j 0.00105604+0.000957122j 0.00402369-0.00232188j 0.0035712+0.00216269j 0.00214166-0.00154067j -0.00113309+0.00819467j 0.0021575+0.00413752j 0.00344816-5.16515e-05j -0.00931053+0.00425128j 0.00142687+0.00462482j 0.000348338-0.00351598j 0.00366643+0.000195249j 0.000835336+0.00268194j 0.00045231+0.00195655j -0.00136644+0.00476632j -0.00584924+0.00178146j 0.0017024-0.00278308j -0.00136574-0.00116j -0.00949079+0.00477618j 0.00230408+0.00227342j -0.00942161+0.0102393j -0.00310431-0.000529652j 0.00120109+0.00331534j -0.00673724+9.70741e-05j -0.00782285+0.00235785j -0.000317456-0.00220828j -0.0050517+0.00427778j -0.0044943+0.000147145j -0.00547952+0.00480721j 0.00269556-0.00421556j -0.00515851+0.00103326j 0.00537925-0.000260879j -0.00392713-0.00146818j 0.00407983-0.00250821j -0.000200675-0.00593944j 0.00516392-0.000363141j -0.000119441-0.00236412j -0.0041873-0.00456807j -0.00307803+0.00164404j 0.00127067+0.00451869j 0.000369112-0.000252844j 0.0083833-0.00276442j -0.00289538+0.00861378j 0.00611541+0.0063537j -0.00183472+0.000740432j -0.00725891-0.00373305j 0.0011404+0.00279019j -1.6851e-05-0.000280916j 0.00151941+0.000662969j -0.0015084-0.00350181j -0.00290971-0.00104257j 0.00148706-0.00597258j -0.00393242+0.00305313j 0.00755664-0.000296864j 0.00132421-0.00170216j -0.000274117-0.00698543j 0.00453783+0.00446121j 0.00797469-0.0032843j -0.000738858+0.00445238j -0.00093509-0.00115727j -0.00816706+0.00238858j 0.00199586-0.00077278j -0.0011235+0.00288841j 0.00466403+0.00179561j 0.00827872-0.00132069j 0.00162277-0.00215084j 0.00220511-0.00187691j -0.00117905+0.00388795j 0.00161213+0.0101984j 0.00909556+0.00443119j 0.000842018-0.00754595j -0.00325816+0.0025585j 0.00327716+0.00323117j 0.0126687-0.00560554j -0.00118364-0.00146409j -0.000456808+0.00691311j 0.00254727-0.00109246j 0.00788674-0.00514455j -0.00962969-0.00324483j -0.0293853+0.00330384j -0.00387068+0.0266007j 0.00998944+0.00798962j 0.0110461+0.00179314j 
0.00562591+0.0024613j 0.00554357+0.0111541j -0.000812392-0.00923694j 0.00200067-0.00895294j -0.00929876-0.00409987j -0.0108514-0.0109924j 0.0138454-0.00889837j 0.00519342+0.000290798j 0.000381599+0.00677536j -0.0158128-0.0181717j -0.00774666-0.0047238j -0.00086789-0.0149256j -0.014257-0.0255201j -0.0177841-0.0196756j -0.0196783-0.00116213j 0.00378056+0.0129642j -0.0128219+0.0074452j 0.0211525+0.00573424j 0.00713351-0.00648424j 0.0262322+0.0264963j -0.00298073-0.0118601j -0.00338448-0.00714948j 0.0101512+0.00838447j 0.019254+0.0247023j 0.00527217+0.00855841j 0.00644438-0.000248901j 0.0119035-0.0115148j -0.0106168-0.0149772j 0.0186449+0.00406768j 0.0162906+0.0265086j 0.00390597+0.0298318j -0.0109661+0.0172575j 0.0134702+0.0114622j -0.0121832-0.00298758j 0.00761481+0.0114115j 0.00219771-0.004302j -0.00568787-0.0107974j -0.0104647-0.0159396j -0.00349985+0.0085426j -0.00542623-0.00226202j 0.00295681+0.0016033j 0.00411669+0.00256869j -0.00020116-0.00438017j 0.00147822+0.00343798j -0.00761444-0.00552838j 0.00654276-0.00235804j -0.000368464-0.00990365j -0.006776-0.00525944j -2.73398e-05-0.0124591j -0.0112999-0.0149822j 0.0138945+0.0140043j -0.00498085-0.0176619j 0.00992241+0.000183619j -0.00441008+0.00604831j 0.0130264+0.0016616j 0.000233349-0.00483885j -0.0036484-0.00409783j -0.0022166-0.00611534j 0.000165946+0.00293461j 0.00449282-0.00114834j -0.00103613-0.0088096j 0.00269928-0.00554482j 0.00287691+0.00345048j -0.00172757-0.00690668j 0.0031208+0.00240965j -0.00582055+0.000342082j 0.00560943+0.00815389j 0.00469391+0.00357002j -0.00521229-0.00595492j 0.00389809-0.00171138j 0.00115165+0.00644623j -0.000917128+0.00310742j 0.00030266+0.00275236j -0.00488482+0.00127232j -0.00976388-0.0149512j 0.00229357-0.000759927j 0.00191673+0.00108781j -0.00105647-0.000890472j 0.00190359+0.0048229j 0.0013589+0.00944495j 0.00381033+0.00388083j 0.00166105+0.00301597j -0.00700145-0.000944913j -0.00117492-0.00097321j 0.00162574-4.43382e-05j -0.00574698-0.00697577j -0.000643973+6.45462e-05j 0.000607183+2.04061e-06j -0.00183095+0.00347836j 0.00200988+0.000276976j 0.00516824+0.00188189j -0.0033255-0.00434425j 0.0037359-0.00232028j 0.00130665-0.00112757j -0.000823436-0.000938266j -0.00719321-0.00812708j 0.00140152-0.000506548j -0.00975179-0.00827253j 0.00235591+0.00199853j 0.00234196+0.00645895j -0.00124182-0.00665922j -0.00529563-0.00548787j 0.00485085+0.00405611j -0.00679193-0.00603445j 0.00367948-0.00505857j -0.00554874-0.00595557j 0.0105043+0.0033668j -0.00730729-0.00531318j -0.00102507+0.00604464j 0.00079356-0.00239349j 0.00601052+0.0053859j 0.00456623+0.00174929j 1.89264e-05+0.0024875j 0.000347681+0.00160091j 0.00549969-0.00103626j -6.25688e-05-0.00428366j 0.00177207+0.00189929j 0.00400664-0.00027528j 0.00192761+0.00447319j -0.00534362-0.000305258j -0.00295426+0.00277928j -0.000747072-3.50787e-05j 0.00708021-0.00595299j -0.00112431+0.00360462j 0.00537592+0.00577169j 0.00267916+0.000795402j 0.00478778+0.00232101j -0.00843769-0.00196287j 0.0137771+0.000597991j 0.00345732-0.000931993j 0.00256412+0.00447722j -0.0003583+0.00526749j 0.00714821+0.00251772j -0.00343025-0.00359941j -0.000377593+0.0108106j -0.00558114+0.00173586j -0.00296848-0.00586298j -0.00325246-0.00224242j 0.00465678+0.00457507j -0.000763963+8.68852e-05j 0.000601188-0.00053841j 0.000628949+0.00511049j 0.00667707+0.00561676j -2.1059e-05+0.00682364j 0.00551052+0.00280376j -0.00352587-0.000439221j -0.00345354+0.00209117j -0.00461637+0.00167074j -0.00508742-0.0117979j 0.00277921+0.00643787j 0.0210084+0.00828381j -0.00329493-0.00357605j 0.00234378-0.00305151j -0.0109713-0.00273096j -0.00190376+0.0029147j -0.00588551-0.001186j -0.00031185-0.0223821j -0.0267348-0.00396893j -0.00790136+0.00348443j 0.00708574+0.00348072j 
0.00357584-0.00418003j 0.00143412+0.010305j 0.00230992-0.00595139j -0.00126016+0.00745423j 0.00665974-0.00410943j 0.00884355+0.000163223j 0.000963123+0.0049925j -0.00757089+0.00563308j 0.00506467+0.00357796j 0.0101386-0.0169026j -0.00542349+0.0097229j 0.00301556-0.00367577j -0.00147775+0.00861683j 0.00522389-0.0122053j 0.0106288+0.0015135j -0.00854165+0.0119745j 0.0153143-0.00766825j -0.0238566+0.0201693j -0.0138017+0.0199033j -0.0178467+0.0160953j 0.00513557-0.00406992j -0.00435274+0.000330497j -0.00844189+0.00710184j -0.00804721+0.00436817j -0.00634012+0.00459804j -0.0107052+0.00248962j -0.00922197+0.00220964j 0.0127583-0.0259363j -0.0271718+0.018522j -0.00482855-0.0038652j 0.0105329+0.00310531j -0.00538272+0.0134028j -0.0239073+0.0177718j 0.00590438+0.0103798j 0.00312801-0.00207517j 0.0079814+0.00427425j -0.00170994+0.00979071j 0.00959998-0.000472552j -0.00486768+0.00366905j 0.00920071-0.0119968j 0.000241113-0.000372626j -0.00218575+0.00185836j 0.010165-0.000148255j 0.00358555-0.00583171j -0.0060385+0.0034791j 0.00345752-0.00771349j 0.00441238+0.00706685j 0.0100248-0.00716722j 0.00570701+0.00342367j 0.00923058-0.00154549j -0.0083941+0.00978691j 0.000389183-0.00364055j -0.0113066+0.00147953j -0.00505017+0.00269278j -0.0167816+0.0150452j -0.00434222-0.00100326j -0.00634972-0.0020574j 0.001509-0.00501954j -0.000615857+0.00204506j -0.00225533-0.00153048j 0.00430037-0.00500248j -0.00182636-0.00318401j -0.00456775+6.59569e-05j 0.00650583-0.00389994j -0.00713897+0.00122954j 0.00881445+3.32667e-05j -0.000856281+0.00763262j -0.00446282+0.00394828j 0.00541028-0.00380196j -0.00356834-0.00202104j 0.00259056-0.00350972j 0.00176999+0.00322113j -0.00143908-0.00292912j -0.00153809-0.000879073j 0.00743359-0.0060496j 0.00320067-7.4722e-05j 0.00204583-0.00347225j 0.00492691-0.00382657j -0.00141059+0.00220404j -0.00124561-0.00439371j -0.00552148+0.00404886j -0.00413418+0.00827399j 0.00475026-0.0025129j 0.0025339-0.00182027j 0.0046845-0.00530526j 0.00191207-0.00132669j -0.00369058-0.00211508j 0.00154037+0.00235951j 0.00111718-0.000406977j -0.00505285+0.00391515j -0.00318635-0.000800206j 0.000675621+0.00105164j 0.000797296-0.000149529j 0.00274761-0.00176875j -0.00220676+0.00109386j 0.0069544+0.000652442j -0.00180636+0.00817231j -0.00158037-0.00464555j -0.00397676+0.000190308j -0.00236888-0.00410035j -0.00451053+0.00193051j -0.000156629-0.00422977j -0.00196619+0.00451547j -0.00147972-0.00565014j 0.000532981+0.00371954j 0.00529054-0.00169043j -0.00274422+0.00233211j 0.00551098-0.00411106j 0.00140718-0.00620222j -0.00168619+0.000941355j -0.00603401+0.00863183j -0.000972867+0.00700171j 0.00114658-0.00201702j 0.000742541-0.00388966j -0.00723514+0.00921077j -0.00148946-0.000953816j -0.000960486+0.00351662j -0.00425864+0.00876956j 0.00364839+0.00753922j -0.000963178+0.00972936j -0.00544057+0.00450837j 0.00713847+0.000965599j -0.0109892-0.00609591j -0.00892492-0.00442078j -0.00259123+0.00640322j 0.0127877+0.00303042j -0.00559736+0.000227539j -0.000836673-0.00771651j 0.00465387-0.000605879j 0.00290928-0.00153486j -0.00402055+0.00261078j -0.00883235-0.000252502j 0.00949566-0.00143118j -0.00233355-0.00405149j -0.00773262+0.00214238j -0.0121647+0.00396144j 0.00373899-0.00818561j 0.00254334+0.00200256j -0.00926922+0.00262231j 0.00756058-0.00747327j 0.00309173+0.000529408j -0.00343265-0.00104047j -0.00429151+0.0105297j -0.00402069+0.00835528j 0.0091232+0.00470635j 0.0173198-0.00514249j 0.00628677+0.000279966j 0.00204447-0.00795953j 0.00771695-0.00289621j -0.000878016+0.000797635j -0.00763277+0.00389621j -0.00779227-0.00451639j 0.00850035-0.00731109j -0.0119298-0.00070499j 0.0202794-0.00719371j 0.00384498-0.0258749j -4.13633e-05+0.00518854j 0.0112129-0.0128014j -0.0122325+0.000771337j 0.0132265+0.0103047j 
0.00186476+0.00510776j -0.00390865-0.00245346j 0.00546001+0.00756709j -0.0110497-0.0100383j -0.00409408+0.0076036j -0.00343489+0.0103864j -0.00527437-0.0056128j -0.00285161-0.0107634j 0.00223036+0.00301434j 0.00817177+0.0148672j -0.0137026-0.00558674j -0.00272018+0.00669394j -0.0178923+0.00742314j -0.00106004+0.0136876j -0.00779693+0.0168332j -0.00925303-0.00980472j 0.00554123+0.0227639j -0.0113259-0.0347863j -0.0192525-0.0214641j -0.00279724-0.0292291j 0.00236837+0.00466426j -0.0048924-0.0020771j -0.000376045-0.0140879j 0.00856991-0.0188815j -0.00019199-0.00405048j 0.000566909-0.0185231j -4.54796e-05-0.0193072j 0.022864+0.0202182j -0.0088009-0.0418631j 0.0115012-0.0069456j 0.00933999+0.0169907j -0.0117583-0.00311361j -0.0125708-0.0347893j -0.016641+0.00683525j 0.0146036-0.00137985j -0.00700364+0.00711488j -0.0162753-0.00551535j -0.00258898+0.0105748j -0.00462629-0.00431457j 0.0112738+0.00725141j 0.00402761-0.00617021j 0.000210912-0.000348574j 0.00466754-0.00130194j 0.00745215+0.00232528j -0.00503022+0.000656448j 0.00783033-0.00334528j -0.00629021+0.00355973j 0.00238171+0.0129741j -0.00723915+0.00482236j -0.00808866+0.00755417j -0.000338672-0.00947308j -0.00665933+0.000490498j -0.00113503-0.0151793j -0.00235917-0.000646056j -0.00916353-0.0166025j -0.00179507-0.00512366j -0.00231773-0.00485091j 0.00370955-3.20507e-05j -0.000587552+0.0022488j -0.00249886-0.00844153j 0.000116035+0.00204255j 0.000105445-0.00609771j -0.000194532-0.00649094j 0.00152348+0.00694364j -0.00058441-0.00720132j -0.000435441+0.00587119j -0.00199232-0.0011114j -0.00347313-0.0069462j -0.000136788+0.00176705j 0.0039615-0.0080835j 0.00421712+0.00659076j -0.00207091+0.00258885j 0.00524866-0.00295488j 0.000908024+0.000307675j 0.00940406+0.00563824j 0.00308347+0.003892j 0.00674894+0.00352196j 0.00711847+0.000994879j 0.0040975-0.00297931j 0.00624046-0.00172931j -0.0021442-0.00306496j -0.00692491-0.00738972j 0.00108059-0.00195762j 0.00273981+0.000749635j 0.00466195+0.00368043j -0.000196409+0.0033584j -0.000764095-0.00154217j -0.000778641+0.00394847j 0.00122142+0.00170577j -0.00302829-0.00387989j -0.00168025-0.00496311j 0.000420528+0.000400858j -0.000132591-0.0015623j 0.00145719+0.00299015j 0.00255902-0.00266461j -0.00293055+0.00873505j 0.000314736-0.0044789j 0.00140037+0.00357775j 0.00594058-0.00877793j 0.00451729-0.00388814j -0.00181498-0.00600709j -0.00198911+0.00254474j -0.000736536-0.00425396j 0.000384912+0.00900843j -0.00059832-0.00745826j 0.00256748+0.00177152j -0.000715176-0.00347305j 0.000236203+0.00818412j 0.00380113+9.448e-05j -0.00167097-0.00281005j -0.00465358-0.00657479j -0.0033749-0.0036941j -0.00680779-0.0010144j 0.000859074+0.0033295j -0.0101657-0.00297844j -0.00204278-0.00212175j -0.000821739-0.00194256j -0.000775854+0.000355881j -0.00370116+0.00858458j -0.00696048-0.011113j -0.0082023-0.0105827j -0.00287434+0.00245935j 0.00692951-0.0110786j 0.00416816+0.00151857j -0.0015195+0.00129327j -0.00567597+0.00904251j 0.00054195-0.00330047j 0.0117751+0.00912636j 0.00752836-0.00330864j 0.00960643+0.0026476j -0.00304542-0.00161887j -0.00636582-0.00458624j 0.00175361+0.00401541j -0.00687406-0.000912288j -0.00583452+0.00163967j 0.00134145+0.00429587j -0.00383017+0.00271151j 0.00304523+0.0075446j -0.00406608-0.0118955j 0.00479506+0.00262712j 0.0043443-0.00327924j -0.00637546-0.00262214j 0.00122596-0.00144822j 0.0022571-0.00851495j -0.000933981+0.000499533j 0.00639056-0.00266322j -0.000417224+0.0071088j 0.0101564+0.0106775j -0.00202084+0.00595883j 0.00356347-0.00230599j -0.00360858-0.0224792j -0.00637459-0.0019121j -0.000456746-0.00155371j -0.0148176+0.00551408j 0.00637909+0.0136729j 0.0184019+0.0035151j -0.000943162+0.00115247j 0.000820051+0.0100484j -0.0106835-0.00744992j -0.000598+0.0114664j 
