0.0486696-0.0402847j -0.026765+0.00968867j -0.0408704+0.0307463j -0.113644+0.0531657j 0.0221699+0.00444718j -0.0820367+0.015775j 0.0040962-0.0339886j -0.0958443+0.0533816j 0.0477297+0.0484499j -0.207147+0.0478151j 0.0685595-0.0514064j -0.0681184+0.000305763j 0.0197091-0.0167081j 0.014257-0.0147738j 0.02211+0.0293334j 0.028072+0.00659884j -0.0186203-0.0050635j -0.0267516+0.0108824j -0.000194113-0.00937309j 0.00602071-0.00750964j 0.052573-0.0179899j 0.0261053-0.0100233j -0.0292167+0.0269559j -0.0210626+0.00267419j -0.00605259-0.0139998j -0.00821927+0.00774086j 0.00455454-0.00960337j 0.0079929-0.00863572j 0.00156974-0.000140114j 0.0175713-0.0102573j 0.0200643-0.0066449j 0.014273-0.00920487j -0.00229169+0.0136126j -0.0219998+0.00424174j -0.00598227+0.00804321j -0.0140153+0.00599193j 0.0157087-0.0167462j -0.00251916+0.0144193j -0.0195483+0.00469402j -0.0170146+0.00495712j -0.0144193+0.00796022j -0.00425589+0.00171105j 0.0084395-0.00411648j 0.00556724-0.00376339j -0.00219679+0.0018406j 0.0108018-0.0096325j 0.00948872-0.0042392j 0.00269175-0.000421333j 0.00229762-0.00131124j 0.00297457-0.00010471j -0.00410101+0.00114831j 0.0018317+0.00262006j 0.000271323+0.000742174j 0.00288737-0.00282017j 0.00624447-0.00683188j -0.000152187+0.0016125j 1.24133e-05-0.00340342j 0.0100583-0.00412183j 0.00226048-0.00523299j -0.00111689+0.000967051j 0.00469517+0.000287442j -0.0134621-0.00114481j -0.000826277+0.00461962j -0.002585-0.00386553j -3.589e-05-0.00186778j -0.00260163-0.00217243j 0.0169791-0.0105714j -0.000307304-0.0039185j 0.00490828-0.00318441j -0.00170944-0.00201091j 0.0106922-0.0118983j -0.00519787+0.00433613j 0.00327985+0.00429633j -0.00125485+0.00361581j 0.0107782-0.0071807j -0.00118947+0.00108767j -0.00322755+0.000672521j -0.00984147+0.00136304j 0.00553576-0.00105949j 0.000970276+0.00154279j 0.00274586-0.00936385j -0.000293948-0.00885397j -0.00315524+0.00136501j -0.00589955+0.00233737j 0.0149133-0.0125674j 0.00513781+0.00178871j 0.000842846+0.000983466j 0.00482902-0.00203305j 0.00323137-0.00381024j 0.00125381+0.000780675j 0.000215386-0.00325333j -0.00141873+0.00271874j 0.00830517+0.00200955j -0.000137315-0.00118753j 0.00363933-0.00790384j -0.00253622+0.00195604j -0.00269109+0.00184476j 0.0104364-0.00189032j -0.00403492+0.000692632j -0.00361845+0.00176262j 0.00151989-0.00184272j -0.00821862+0.00333649j 0.00371444+0.00448511j -0.0025048-0.00178963j -0.00507595+0.00107604j 0.00200289-0.00240695j 0.00214917-0.00193688j -0.00332954+0.00108408j 0.00146467+0.00356493j -0.00199637+0.0043264j 0.00401459-0.0010201j -0.0127284+0.00140013j -0.00654459+0.00514099j -0.0110029+0.00470379j 0.00296605-0.00111298j 0.00645847-0.00390269j 0.00661423-0.00134728j -0.00138616+0.00220645j -0.00932234+0.00998779j -0.00133564-0.0034395j -0.00161763+0.000572825j 0.0113399+0.00075174j -0.012446+0.0137965j -0.0110055+0.00833214j 0.0121223-0.00705066j -0.0134992+0.0088729j -0.00979638+0.00135227j -0.0114605+0.0114005j -0.0175926+0.00326222j 0.000673066+0.00123939j 0.00346801+0.00238532j 0.0189654-0.00901342j -0.010424+0.0123316j -0.0117077+0.00946644j -0.0133556-0.00165075j 0.0267287-0.027498j 
0.0385734+0.0461397j -0.00795986-0.0284854j -0.0302147-0.0398569j -0.0533932-0.117549j -0.00481399+0.0247208j -0.0151672-0.0817012j 0.0350615+0.00446762j -0.0525337-0.0947553j -0.048438+0.046035j -0.0459261-0.206148j 0.0535365+0.066909j -0.00143665-0.0650514j 0.016366+0.0206643j 0.0145195+0.0140902j -0.0271357+0.0209624j -0.00729824+0.0301717j 0.00436011-0.0183372j -0.0114381-0.0266351j 0.00965803+0.00139265j 0.00849361+0.0045375j 0.019981+0.0538269j 0.0107226+0.0247339j -0.0255515-0.0289461j -0.00170084-0.0226906j 0.0132889-0.00784138j -0.00854561-0.00817464j 0.00950867+0.00329774j 0.00905256+0.00707651j 0.000836373+0.000927251j 0.0128041+0.0174395j 0.00804106+0.0188012j 0.0101964+0.0163596j -0.0146432-0.000568365j -0.00456965-0.0235334j -0.00898272-0.00721155j -0.00415739-0.0168389j 0.0185542+0.0139209j -0.0126137-0.00249441j -0.00529128-0.0197237j -0.00560496-0.0185564j -0.00505642-0.0134391j -0.00160136-0.00243192j 0.00346233+0.0117858j 0.00593517+0.00500926j -0.00518902-0.00252034j 0.0112851+0.0119781j 0.00512882+0.00954566j 0.000421955+0.0029347j 0.000190189+0.000320025j 0.000673691+0.0014841j 0.000360606-0.0028159j -0.0019961+0.000679473j -0.000335275+0.00137492j 0.00398004+0.00381154j 0.00595949+0.00600814j -0.000437794-0.00111817j 0.0033597+0.00295316j 0.00467767+0.0082899j 0.00512082-0.000734824j -0.000148871+4.31933e-05j 0.0004933+0.00434055j -0.00214734-0.0121059j -0.00568649-0.00167942j 0.00346888-4.6258e-05j 0.00279878+0.000954528j 0.0021574+0.000588321j 0.0102349+0.0169879j 0.00224871-0.000600341j 0.000644672+0.00700154j 0.00165561-0.00096202j 0.0093419+0.0113107j -0.00733797-0.00465131j -0.0021194+0.00283738j -0.00392579-0.0015803j 0.0057993+0.0100641j -0.00275745-0.00273774j -0.00056528-0.00288895j -0.00314991-0.0115672j 0.00254629+0.00802449j -0.00266996+0.0003215j 0.00878331+0.00492475j 0.00543619-0.000301036j 0.000575532-0.00367904j -0.000509112-0.0022691j 0.0148125+0.0157315j -0.00214243+0.00299826j -7.66811e-05+0.00120203j 0.000600681+0.00194593j 0.00377693+0.00284943j -0.00158837-0.000550334j 0.00366961+0.000941338j -0.00408411-0.000250827j 0.000232674+0.00559153j 0.000209632-0.000938792j 0.00593902+0.00838075j -0.00166222-0.00466876j -0.00412553+0.000351233j 0.0046433+0.00561223j -0.00158717-0.00267553j -0.00399151-0.00189766j 0.000937725+0.00259038j -0.00695535-0.00607131j -0.00229041+0.00241794j 0.00302405+0.00032031j -0.00590014-0.00597087j 0.00358393+0.00299117j 0.00436185+0.00367604j -0.0055083-0.002119j 0.00164766+0.00318882j -0.00572662-0.00251403j 0.00092313+0.00529237j -0.00130747-0.0121972j -0.00692786-0.00878721j -0.00428023-0.0103708j 0.00242518+0.00594602j 0.00166241+0.00449752j 0.00239209+0.00350329j 0.00205415+0.00164535j -0.00908061-0.00603758j 0.00154138+0.00388734j 0.00390228+0.000988226j -0.000772099+0.00356233j -0.00730595-0.0104492j -0.00838942-0.0096193j 0.00531592+0.0127589j -0.00582477-0.0161821j -0.00776489-0.00623977j -0.00929823-0.0153566j -0.00297281-0.0121295j 0.00296497+0.00276256j -0.00360186+0.00900814j 0.0140574+0.0175698j -0.0150543-0.0158559j -0.0100817-0.0154871j 0.00209299-0.00873819j 0.0295029+0.024432j 
-0.00407879-0.00129145j 0.000842371-0.00859721j 0.000897464+0.0139244j -0.0281629+0.019255j -0.0230334+0.0130914j -0.11971+0.0269007j 0.0538331-0.0111397j 0.0138864+0.000641643j 0.00803137+0.00509942j 0.0506741+0.0430904j -0.00935869+0.00508819j 0.0122082+0.0371333j -0.0263966-0.0050915j 0.00596933-0.0168054j 0.0362496-0.0134526j 0.0193668+0.0137259j 0.00444293+0.0113008j 0.00114262-0.0055618j -0.00527339-0.00747429j 0.0117474-0.00798906j 0.00889315+0.0125441j -0.00956751-0.0307711j 0.0321563-0.0140726j 0.00268625-0.00913093j 0.00769384+0.00061602j 0.00662843-0.00164847j -0.0223448+0.00305395j -0.012383-0.00401815j 0.0102671-0.000410767j -0.00573345-0.00350201j -0.00730243+0.00279551j -0.00536132-0.00245488j -0.000457362+0.00645251j 0.00638401+0.00859507j -0.000998862-0.000689485j 0.00719983-0.0182264j -0.0098887-0.00446363j 0.00162381+0.00907188j 0.0125682-0.00808607j -0.00654361-0.000800222j -0.00358305+0.00065608j 0.00816453-0.00183177j 0.00302724+0.00166387j -0.0111821+0.0054366j 0.00306462+0.0107329j -0.0111527+0.00467848j 0.00134077-0.0039152j 0.00246946+0.00149067j -0.00529187-0.00320438j -0.000802907-0.00219387j -0.00160265-0.00360674j -0.00845905-0.00217198j 0.00844198+0.00156749j -0.00162571-0.000781767j -0.00520266-0.00149502j -0.00374213-0.00527872j 0.00151959-0.000623194j -0.00732922-0.00700591j -0.0010071+0.00216829j -0.0070878-0.00440765j -0.00236717-0.00586516j 0.00224525+0.00572313j 0.00331919-0.00800834j 0.00494829+0.00332725j -0.00257472+0.00176594j -0.00432087+0.00103876j -0.00417853-0.00256439j 0.00304205-0.00221039j 0.00155078+0.00169241j 0.000537549+0.00227865j -0.00104314-0.00287358j 0.00299871+0.000877617j 0.0037566-0.00524221j -0.0045341+0.00707491j -0.00492867+0.00166729j 0.00388332-0.00540112j -0.00566011-0.00538567j -0.00686673-0.00115845j 0.00403017-0.00156401j -0.00114846+0.00792089j 0.00201506-0.00365938j 0.00135806+0.00295684j -0.00111699+0.000201802j 0.0068087+0.00469347j -0.00633447-0.00341216j -0.00303738+0.00283987j -3.00301e-05-0.00545687j -0.0138787-0.00463602j -0.00313122-0.00855086j -0.00225489+0.00196531j 0.00260111-0.000653161j 0.00380614+0.00165781j -0.00081797-0.00157433j 0.00231034+0.00466638j 0.00254142+0.00348582j 0.0031338-0.00302683j 0.00354312-0.00484374j -0.00491674-0.004263j 0.00394636+8.07291e-05j 0.00360642+0.00857885j 0.00348219+0.00189987j 0.00183195+0.00677818j -0.000824806-0.00407233j 0.00445997+0.00145132j 0.00715029-0.000315815j -0.00424659-0.00137658j 0.00173137+0.000708429j 0.00456442+0.00506907j 0.00412574-0.0044834j -0.000921098-0.0037974j 0.00314342+0.00111245j 0.0047358-0.000121761j 0.0140933-0.0015209j -0.000404148-0.0055446j -0.0044995-0.0070916j -0.0026727+0.00419928j -0.0107605-0.00389356j 0.00660396-0.0138527j 0.00665175-0.00690961j 0.0086526+0.00225504j 0.00278175-0.000128263j -0.000132082-0.000374036j 0.00540572+0.00406392j -0.0025611-0.00132763j 0.00609154+0.00487292j -0.00408411-0.00143812j 0.0122784-0.0102943j 0.00550066-0.00501686j 0.00938512-0.000388195j 0.00538938-0.00113272j 0.012215-0.000240322j -0.00519064-0.012099j 0.0082481+0.0198043j -0.0148109-0.00776519j 0.00537102-0.00185061j -0.0113399+0.0171235j 
0.00525382+0.013369j -0.015446-0.00244751j 0.0101415-0.0103704j 0.0214779+0.0154528j 0.0157443+0.0231131j 0.0296107+0.151383j -0.0123536-0.0665929j -0.000463885-0.0374265j 0.012559-0.0172704j 0.0420792-0.0968897j 0.00741416+0.0271079j 0.0405754-0.0229704j -0.0102634+0.0285497j -0.0136314-0.00567941j -0.0164445-0.0258032j 0.0142725-0.00779677j 0.0121347-0.00725892j -0.00389202-0.00374763j -0.00951962+0.00844115j -0.00731098-0.00630014j 0.0144388+0.000484242j -0.0335442+0.0162099j -0.0189868-0.0327946j -0.00726774-0.00366458j 0.00597595-0.00530931j -0.00596341-0.000558602j 0.00219973+0.0215228j 0.00124846+0.0123085j -0.00337899-0.00686135j -0.00292246+0.0121506j 0.00354224+0.00646811j -0.00488561+0.0125008j -0.000730695-0.000426702j 0.00751903-0.00848001j -0.00675573+0.00635052j -0.0102274-0.00926745j 0.00154901+0.015117j 0.00805451+0.00230994j -0.00391292-0.012409j -0.00114066+0.00062484j 0.00196951+0.00643357j -0.0047502-0.00899841j -0.00279481-0.000362327j 0.00861433+0.0147366j 0.00928344-0.00591799j 0.00444887+0.0132172j -0.00119265+0.000730825j 0.00108916-0.000579869j -0.00266352+0.00178602j 0.00222863+0.000403945j -0.00477953+0.00385909j -0.00120313+0.00709884j -0.0013537-0.00627266j 0.000815178+0.00299178j -0.00455612+0.00542965j -0.00225986+0.00124075j -0.00278681+0.00320794j -0.00691393+0.00365071j 0.00536536+0.00213307j -0.00535202+0.00869832j -0.00419679+0.00178874j -0.00133048-0.00484331j -0.00854316-0.00222712j 0.00523936-0.0029169j 0.000942685+0.00511266j -8.85813e-05+0.00504931j -0.00134414+0.00627817j -0.00489262-0.00359666j 0.000319245-0.0021989j 0.000620858+0.00203377j -0.00556452+0.00142264j -0.00638461-0.00357297j -0.00448004-0.00638743j 0.00334263+0.00818232j -0.00129139+0.00203265j -0.00365077-0.00714764j -0.00452487+0.00832795j -0.000659466+0.000103195j 0.000411116+0.0036316j 0.00301163-0.0037951j -0.00427933+0.00254441j 0.00430898-0.00149268j 0.00031067+0.00612078j 0.00366908-0.00204403j -0.0023828+0.00821357j 0.00820579-0.000456272j -0.00352368+0.00248207j -0.000139478+0.00971789j -0.00659955+0.00385557j 0.000345358-0.00226778j -0.0020479-0.00164888j 0.00296595-0.0041073j 0.000370666+0.00237604j 0.00266402-0.00132426j -0.000938862+0.00595174j -0.00332459-0.00465121j -0.00672113-0.00194092j 0.0046285+0.00259958j 0.00137656-0.00534012j -0.00234051+0.00129846j -0.00201448-0.00146322j -0.00115987-0.00184832j -0.00176533-0.00181822j 0.00306817+0.00111926j -0.00279685-0.012173j 0.00201475+0.00637685j 0.0023159-0.00337155j -0.00160462-0.00937072j 0.00119738+0.00231938j 0.00224303+0.00594164j 0.00504526+0.000906074j 0.0128389+0.00308843j -0.00413081-0.00698763j -0.000188879+0.00204594j 0.00447296-0.00484037j 0.00329959+0.00957937j -0.00169066+0.00247409j 0.00264602-0.0049057j -0.00134676-0.00134831j 0.00453674+0.00302475j -0.000804874+0.00517502j 0.00256597-0.00622095j 0.00285523-0.00732905j 0.00718083+0.00101357j -0.00646427+0.00846009j -0.00137076-0.00367944j -0.016013-0.00332219j 0.00824528-0.00766133j 0.0134889+0.00809828j 0.00443969-0.0203334j 0.00265458+0.00612955j -0.00741354+0.00952066j 0.000471491-0.00914802j 0.00361487+0.00528885j -0.00509992-0.0144197j 0.00563137+0.011995j 
-0.0212211+0.0103274j -0.00712956-0.0132762j 0.00489972-0.00388591j 0.00703832-0.00491634j 0.0277374+0.0392783j -0.125368-0.0377148j 0.013974-0.0468689j 0.116223+0.0632087j 0.0940097+0.147935j 0.0459147-0.073129j -0.0687302-0.0662783j 0.0143508+0.00637574j 0.00338527+0.00758087j -0.00057722-0.0107564j -0.0126247-0.0108268j -0.010247+0.0191372j -0.0142452-0.00382347j -0.00334618+0.00840778j -0.0154636-0.00351493j -0.0207852-0.0375013j -0.0253416-0.00160861j 0.00892238+0.00951093j 0.0113844-0.0187017j 0.0116704-0.00869235j -0.0160408-0.0175309j 0.000350389-0.00901662j -0.00713369-0.0026961j -0.00415094+0.00215304j 0.000401144-0.0148866j -0.0196586-0.000895107j -0.00332445+0.00092757j -0.00169415+0.00115435j 0.0196907+0.0176546j -0.0109174-0.00732153j -0.00299784-0.00334574j 0.00277129+0.00577515j -0.0084363+0.00721312j 0.00392341-0.00223389j -0.00260484-0.00837906j 0.00582441-0.00854403j -8.26991e-05-0.00412997j -0.00379198-0.00972649j 0.0066806+0.00697053j -0.00197134+0.00618285j -0.0151214-0.0145069j -0.013084+0.000184311j 0.00432271+0.0112169j 0.00126459+0.00174256j 0.000938576-0.00344578j 0.00222793+0.00336231j 0.00151296+0.0057057j 1.86246e-05+5.57217e-05j -0.00153523-0.000946977j 0.00385304+0.00718389j -0.00211742+0.00244328j 0.00155944+0.00175258j 0.00448495+0.0028384j 0.00248692+0.00210479j -0.0038658+0.000476892j -0.000674576+0.00635289j 0.00156062+0.00458535j 0.00128889-0.00703424j 0.0101143+0.00374039j -0.00345648+0.00282149j -0.00742198-0.00228045j 0.0010917+0.00436132j -0.00599065+0.00576767j -0.00426332-0.00559062j -0.000687668-0.000371096j -0.00916874-0.00438792j -0.00398229+0.000579668j 0.00782154-0.00618032j 0.00952783+0.00592607j 0.00866463+0.00471818j 0.00228928+0.000275216j 0.00773698-0.00291105j 0.00428505+0.00151531j -0.00112169-0.00370557j -0.00012241+0.00623364j 0.010377-0.00257149j -0.00767978-0.0014252j -0.00379359+0.00176615j 0.00188864+0.00344639j -0.00203246-0.000217337j 0.00153436+0.01171j -0.000295837+0.00506031j 0.00154052+0.000681982j 0.00850774+0.00532565j 0.00232896+0.00671689j -0.00516158-0.00034173j 9.79904e-05-0.0025387j 0.0012716-0.00199473j 0.00396578+0.00676921j 0.00198286+0.00185853j -0.00324445-0.00236506j 0.00274411+0.000493374j -0.0042547-0.00453632j 0.0021595+0.00755948j -0.00284883-0.00232767j 0.00351652-0.0018234j 0.00316865-0.00122507j 0.00318704-0.00525096j 0.00281665+0.00204062j -0.00283695+0.00110609j -0.00290125-0.0077892j -0.00252429+0.00420166j -0.00833204-0.0044721j -0.000710077-0.00657788j 0.0014184+0.00915436j 0.000730328-0.00164325j -0.00490375+0.00232043j -0.00400957-0.00570305j 0.00519352-0.00693516j 5.21405e-05-0.00200031j -0.00290486+0.00174028j -0.00180179-0.0015014j 0.0110036+0.00525399j -0.00157699+0.00237096j 0.00829671+0.00033143j -0.00623264-0.00603659j -0.00550797+0.000627432j 0.0129341+0.00746641j 0.00953236+0.00700386j 0.00578599-0.00216711j -0.00233238+0.00645877j 0.0116925+0.00411362j 0.00282907-0.00702637j 0.00145463-0.000615393j -0.0124698-0.00440798j -0.0119686-0.00229457j 0.00960772+0.00979309j 0.000512787+0.0134751j 0.00889899-0.00400529j 0.0127519-0.00208096j -0.00637906-0.00800978j -0.0094622+0.0149548j 
0.0062583+0.0201663j -0.0130582+0.00528603j -0.00473312-0.00722346j -0.0135985-0.0117012j 0.044684-0.0369828j -0.0607613+0.0870564j -0.0455214+0.0146807j 0.0726912-0.106312j 0.16643-0.105975j -0.0901155-0.00647316j -0.0777171+0.0673983j -0.00134145-0.00192296j 0.00962856-0.0108853j -0.0121247+0.00402126j -0.00665568+0.013832j 0.0165247+0.00967057j -0.00448014+0.0204504j 0.0120473+0.00779634j -0.00148077+0.0172081j -0.0399435+0.023839j -0.00483232+0.0238285j 0.0160457-0.0154379j -0.0175259-0.00601521j -0.0126193-0.00817083j -0.019846+0.0168948j -0.0067256-0.00292084j 5.19566e-05+0.00638905j -0.00166914+0.00093347j -0.012508+0.000456815j -0.000626311+0.0184384j -0.00264719+0.00611313j 0.00189708-0.00482098j 0.0185183-0.0168255j -0.00779795+0.0172497j -0.000270763+0.00175895j 0.00189942-0.000271948j 0.00608259+0.00621843j -0.00576499-0.00635262j -0.00502569+0.00722175j -0.0111059-0.000713245j -0.00374882-0.0013635j -0.00923468+0.00100952j 0.00691188-0.00632948j 0.00690132+0.00138483j -0.0103189+0.0188155j 0.00197875+0.00799778j 0.00933944-0.00384005j 0.000453734-0.00557332j -0.00144308+0.000844549j -0.00105273+0.000842313j 0.00519007-0.00110817j 0.00165+0.00238689j 0.000317073+0.000914161j 0.00425208-0.00266615j 0.00410072+0.00247434j 0.00449771+0.00224278j 0.00315332-0.00507485j -0.00258162+0.000530997j 3.52064e-05+0.012117j 0.00280006-0.00571481j 0.00163797-0.00264209j -0.000517436-0.00131182j 0.00402225-0.00801096j 0.00170382+0.00286034j -0.000862357+0.00167138j -0.00159056-0.00446391j 0.00294898+0.00339834j -0.00420459+0.00477362j 0.00211317-0.00169686j -0.00440683+0.00700698j 0.00499268+0.00312495j 0.00235679-0.00707819j 0.00544367-0.00692481j 0.00601849-0.00752978j 0.00431802-0.00347028j 0.000135857-0.000983611j 0.00427799-0.00938345j -0.00436181+0.0065667j 0.00405548-0.00666633j 0.00027724-0.0039996j 9.94385e-06+0.00192635j 0.00679756+0.00604295j -0.00130952+0.00177687j -0.0054464-0.00113541j 0.00891156-0.0047723j 0.00379462+0.00214425j 0.00222857-0.00293538j 0.00552661-0.00508166j 0.00673592-0.00459336j -0.00167996+0.00802398j -0.00160919+0.000113094j 0.00149757-0.00231863j 0.00281574-0.00602475j -0.00176368-0.000701985j 0.00585036-0.0064475j 6.05936e-05+0.000534117j -5.80806e-05+0.00207203j -0.000168862+0.0030296j -0.000306541-0.000653839j 0.00127641-0.00403465j -0.000432952-0.00127997j 0.000227779-0.00175348j 0.000877368-0.00457701j 0.00109097-0.000942536j -0.00191797+0.00613293j 0.0022643-0.000126947j -0.00521815+0.00485673j -0.000825341+0.00191003j 0.00241628-0.00515628j 0.00106252-0.00320358j 0.00275447+0.000184361j -0.00332111+0.000135654j -0.00261394+0.00353209j -0.00242546+0.00149457j -0.000642151-0.000783304j 0.00268393+0.00540946j 0.00492943-0.00499325j -0.00449507-0.00549984j 0.00216542-0.0106941j -0.000489836+0.00276507j -0.00888907+0.00634269j 0.00510209+0.000526829j -0.00412117-0.0114844j -0.00185603-0.0043223j 0.00729072+0.00093584j -0.000690423-0.00699349j 0.00132324-0.00252092j -0.00924102+0.00909029j -0.00489883+0.00428886j -0.00465869+0.0104904j 0.00981625-0.0128204j 0.00428876-0.00351841j -0.00572789-0.00603871j -0.00343059-0.00482411j -0.00149705+0.0033515j 0.0114994+0.00199324j 
-0.00296679+0.00568108j -0.00877431-0.00465411j 0.00821856-0.01214j 0.0275595-0.0290586j 0.0301328+0.0167953j 0.0933837-0.0515399j -0.0844506-0.00731123j -0.00829019+0.020433j 0.0543274+0.0805127j -0.081994-0.0855514j -0.0126853-0.0267982j -0.0189949-0.0211607j -0.0022984+0.0077971j -0.0147409-0.013708j 0.00440503+0.0150972j 0.00905471+0.013865j -0.0129447-0.011231j -0.0105941+0.0045403j -0.024169+0.00498702j -0.0106451-0.0178263j 0.00276148+0.00356441j 0.00538409+0.0167909j -0.00140789-0.000279001j -0.0082416-0.00688505j -0.00370131-0.0154304j 0.0090338+0.00419494j 0.00204784-0.000519652j 0.00599412-0.0114024j -0.00641024+0.0116311j -0.00800487+0.00925878j -0.000494838-0.000785393j 0.0108007+0.00483888j -0.00681748+0.00597043j -0.0170807-0.00616415j -0.000155693+0.0180686j 0.00276543-0.00495653j 0.0102284+0.00224171j 0.011177+0.000971672j 0.000884752+0.000281723j -0.00897311-0.00877318j -0.00210535+0.00243938j -0.00507027-0.00317683j -0.00740484+0.00358983j 0.0010507+0.00798161j -0.00824441-0.00186796j -0.0102019-0.00996494j 0.0037468+0.00201872j 0.00142126+1.76217e-05j -0.000837907-0.000371922j 0.00295937-0.00123409j 0.000948677+0.0015176j -0.00122974-0.000173346j 0.00124882+0.00610418j 0.00161829-0.00574479j 0.000931669-0.00314173j -0.0046064+0.000111132j 0.00695695+0.00842398j 0.000618812-0.00541951j 0.00412375-0.0023573j 0.00603423-0.00795536j 0.000583377-0.00747188j -0.00687437+0.00221101j 0.00600925+0.000470593j 0.00222574-0.0110897j -0.0061936+0.00348723j -0.00356353-0.00475168j 0.00445383-0.000706206j -0.00586284+0.00154002j 0.00181854-0.00317006j 0.00299299-0.00333277j 0.00357543+0.000533674j -0.00477974+0.00620423j -0.00598561-0.000323579j 0.00735954+0.00182258j -0.0015543+0.00351877j -0.00989422-0.00370153j 0.00945754+0.00189849j -0.0120805-0.00493553j 0.00374068-0.000265794j -0.00898476-0.000441819j -0.00276918-0.00215665j 0.00427688+0.00186977j -0.00548106+0.00180939j -0.000338066-0.00107548j 0.00327052+0.0030112j -0.00485427-0.00895298j 0.00151274+0.0045059j -0.00516575-0.00910175j 0.00314398-0.0040157j -0.00461561-0.00182005j -7.56483e-05+0.00221632j 0.00146365+0.00224859j 0.0105961+1.93862e-05j -0.000877938-0.006125j 0.00808554-0.000364808j 0.00552402-0.0032928j -0.00924315-0.00101209j 0.00551949-0.00770403j -0.000253424+0.00296649j 0.00367146+0.00464534j -0.00573197+0.00333971j -0.00651666+0.00897826j 0.00436253+0.00751788j 0.00493781+0.00246908j 0.000200267-0.00553441j -0.00201152-0.00169615j 0.00319558+0.00411694j -0.00141992+0.00612027j 0.00977484+0.00120654j -0.00108582-0.00390611j 0.00832051-0.00415296j 0.00374231-0.00893631j 0.00395817+0.0078028j -0.000839739-0.00827073j -0.00787105-0.00227365j 0.0060288+0.00319145j -0.00253351+0.00564598j 0.001382-0.00313776j 0.00397114+0.00331273j 0.00145386+0.00498121j -0.00529804-0.00289146j 0.00896221+0.000301542j 0.000972919-0.00320524j -0.00974057-0.00318138j 0.0134379+0.00279835j -0.0112722-0.00750905j -0.0043175-0.00804645j -0.0136795-0.0160853j 0.00346492-0.0124904j -0.0103571-0.00139204j 0.0101282-0.0102639j 0.00475911-0.0109161j 0.00654249+0.00190169j -0.0138467-0.00427327j -0.00130202+0.0121872j 0.0104775+0.00358406j 
