0.0238285-0.00117091j 0.00112063+0.0240508j -0.00442194-0.00601898j 0.00765221-0.0010268j 0.016649-0.0127899j 0.00745353+0.0213219j 0.0125213-0.00410312j -0.00759327-0.00929283j -0.013105-0.00238891j -0.00264652+0.0137708j 0.00761548+0.0131241j 0.00477459-0.00620389j -0.00963148-0.00534097j -0.00986726+0.00455549j -0.0110136-0.00338345j 0.00262892-0.00286264j -0.00790837-0.000523734j 0.000699521-0.000558428j -0.00207461-0.000862253j 0.0114484-0.00178552j -0.000856403+0.0114442j 0.00240586+0.0108422j -0.0159038+0.0175997j -0.0144686-0.0120017j 0.00477959-0.00995962j -0.0145046-0.00831255j -0.0162589+0.00678623j 0.00296205-0.0119049j -0.00313066+0.00796107j 0.00337319+0.0129677j -0.0024387-0.00615908j -0.00314487-0.00335902j 0.000325904-0.00658864j -0.00565799-0.00609756j 0.0060299+0.00272895j -0.00529598-0.00412714j 0.00398529+0.00338309j -0.0141578-0.00357037j 0.000153106+0.0175484j -0.0172417+0.000501403j -0.0334682+0.0225462j 0.0205736+0.0344344j 6.95398e-05+0.00313411j -0.00427955-0.00417836j -0.00470985-0.00267697j -0.00565193-0.00394908j 0.00403544+0.00667247j 0.00541139-0.00613613j 0.00738803+0.00335344j -0.0170513-0.00645856j -0.00113359+0.00322664j -0.0119169+0.00441604j -0.00715878-0.00832632j 0.0033409+0.011546j -0.0310341+0.0161074j -0.015075-0.026543j 0.00806562+0.0021003j -0.0309931+0.00926919j -0.00366758-0.026611j 0.0213957-0.0208877j -0.0225861-0.0025156j -0.0081345+0.0185952j -0.00819947+0.0159156j 0.00881347-0.0172384j 0.001302-0.0292659j -0.00281188-0.0198972j 0.00821938+0.00654874j -0.00853905-0.0116036j -0.00541699+0.00805658j -0.00551269-0.00812436j 0.00390978+0.00436184j 0.00447446+0.0228452j -0.0097672-0.0104156j -7.88746e-05+0.00489712j -0.00679841-0.0106193j 0.0148292+0.00208543j 0.0148058-0.00103964j 0.00671162-0.00295476j 0.0146537+0.0145025j 0.00156273-0.003371j 0.00695179+0.00525471j -0.00136243+0.0125854j -0.0144186-0.0156912j 0.00210288+0.00381714j -0.0144138-0.00992783j -0.00414123-0.00824042j -0.0110863-0.00512519j 0.00407491+0.00583777j 0.00571794+0.00674816j 0.00566173-0.00215949j -0.000156548-0.00762986j 0.0042152+0.000736813j -0.000848971+0.00411378j 0.000860849-0.00155453j 0.000266319+0.00830945j -0.00321717-0.00547518j 0.00401815+0.00323873j -0.00218237+0.00346293j -0.00612587+0.0061402j 0.0175785-0.00771171j 0.00525532+0.011635j 0.00541625-0.00710572j -0.00149256-0.00452005j 0.00920809+0.00414443j 0.0242949+0.0103328j -0.0120286+0.00292963j -0.0189667-0.00306374j 0.0153073-0.00262663j -0.0120195+0.00665754j -0.00267454+0.00367701j -0.00916692+0.00282831j -0.00821764+0.00183515j 0.00637064-0.00867653j 0.00582617+0.000305504j -0.00775297+0.00110596j -0.000248188-0.00202319j 0.0183493-0.0120917j -0.00456173-0.00423982j 0.01684-0.0148271j 0.00164636-0.0202524j -0.00952619-0.022005j -0.00333509+0.0168135j -0.00520204+0.00646912j -0.0217027-0.0132499j -0.0287906-0.0132057j -0.0206107+0.030059j -0.015895+0.00015634j 0.0154101-0.00692918j 0.00720452-0.0182555j 0.0172614+0.0219856j 0.0274717+0.024519j 0.0229744-0.0296946j -0.0368079+0.0195395j 0.017868+0.0330336j -0.039736+0.0253318j -0.025108-0.0394814j 
-0.0449793+0.0241287j -0.0242967-0.0452992j 0.0357718-0.0120785j 0.010092+0.0369304j 0.00477174-0.00950685j -0.00460863-0.00492344j -0.00321994+0.0152239j -0.0128969-0.0124907j 0.0187816+0.00105724j -0.00633792-0.00657733j 0.00685944-0.00705423j -0.00318163+0.00915397j 0.00739776-0.00278192j -0.00247573-0.0111161j -0.0103151-0.00464613j 0.00401962+0.00448129j 0.0120288-0.00293073j 0.00823786+0.00946646j 0.0020924-0.000857482j 0.013325-0.0133312j -0.0137483-0.00343458j 0.00164294-0.013689j 0.00149262+0.00865143j -0.00167506-0.00359333j 0.0288945+0.0163193j 0.0203446-0.0270678j -0.00926118-0.014896j 0.0163794-0.00959354j 0.00137748+0.0110119j -0.00319294+0.0074875j -0.0127413-0.00553528j 0.00585543-0.0123358j -0.0137627-0.0080276j -0.00842747+0.00893094j 0.00483615+0.00947301j -0.00454856-0.00113696j 9.61605e-05-0.0104383j 0.0054348+0.0181917j 0.021103-0.0093024j 0.00819348+0.0148274j 0.0159992+0.00817631j 0.0114478-0.0133336j -0.00167217+0.000246198j -0.0156663+0.00619366j -0.010666+0.00375041j -0.00432506+0.00818739j 0.00668768-0.0142618j -0.0176337+0.00423651j -0.00484383-0.0120839j 0.00972077+0.0299287j -0.00121535-0.00508042j 0.017762-0.00444274j 0.0152744+0.0110553j 0.00512744-0.0254647j 0.0419257+0.00459634j -0.000928387+0.0152655j 0.00577488-0.020675j 0.00704726+3.46505e-05j -0.0202559+0.013505j -0.0093279-0.00928252j 0.0126568-0.00367785j 0.0113856-0.0160658j 0.00440777-0.00589875j -0.00686258+0.00278978j -0.0146007+0.0255473j -0.00247776-0.000617521j 0.00020541+0.00437484j -0.00159671+0.0112798j 0.00495145-0.0110021j 0.00240937+0.0131189j -0.00815712-0.00942639j 0.00068042-0.0158734j -0.00108506+0.000410292j 0.00420245-0.00860711j 0.00407863+0.0072213j -0.00848613-0.00828389j -0.00482028-0.0026287j 0.00135813+0.0126386j -0.00481578-0.0171441j -0.0069193-0.0108055j -0.00457443-0.00631327j -0.00328796-0.0168614j 0.00601057+0.0173642j -0.00218457-0.00680103j 0.00385895+0.00753123j 0.00233321+0.0070856j 0.00283062+0.00164033j -0.00263354-0.00434102j 0.000175209-0.00831709j -0.00079171-0.00607958j 0.00301009+0.00197578j 0.0035253-0.00255641j 0.00230426+0.00713352j -0.00998801-0.0018187j 0.00984268-0.00122461j -0.00670522+0.00153735j 0.00262892+0.000997422j 0.00528565-0.00284678j 0.00559587-0.00322028j -0.00489569+0.00565765j -0.0036784-0.0144976j -0.000141617+0.00712701j -0.000713604+0.00335098j -0.00796591-0.00994646j -0.0205699-0.0153638j 0.00284061-0.00234552j 0.0136125+0.00520169j -0.0035867+0.000861838j 0.00522646+0.00147869j -0.00289174-6.3982e-05j 0.0210871+0.00992159j 0.00896199+0.00259594j 0.00748663-0.000207618j 0.00123746-0.00436128j 0.0116548+0.00973765j 0.00955888-0.000152437j -0.00722383-0.00290084j 0.00151191+0.00455072j -0.0206589-0.00101755j 0.0060475+0.0121128j 0.0103781+0.0101655j 0.0250779-0.00510364j 0.0110088-0.012866j 0.023239+0.00330449j -0.00341844+0.0188545j 0.0238494-0.00874164j 0.019897-0.0242251j -0.0109519+0.0149289j -0.00793049+0.0244393j -0.0319214-0.0291607j 0.00489093-0.0164169j -0.0133801-0.00203439j 0.040226-0.0403379j -0.0365054-0.0359726j 0.0386144-0.0464582j 0.0461377+0.0382719j 
0.018293-0.0430461j 0.043501+0.018388j 0.00559817+0.0332964j -0.0349225+0.0115352j 0.0287341-0.00474197j 0.00655661+0.0304767j 0.017857+0.00174367j -0.00835209-0.0215675j -0.0130422-0.00128956j -0.0100514+0.0199591j 0.0144561+0.0123995j 0.00437371-0.00283543j -0.00646949-0.00946695j -0.0123958+0.000290934j -0.0193901-0.0074776j 0.00459296-0.0015008j -0.00167774+0.00142856j 0.0084282+0.00715059j -0.00235073-0.000981214j 0.0192067-0.0162368j -0.000115435+0.00934022j 0.0148661+0.000620053j 0.0042609+0.0355043j -0.0255759+0.00437862j 4.39914e-05-0.0140383j -0.0209636+0.00355318j 0.0072683+0.0202506j -0.023947+0.00462229j 0.00973078-0.00992051j 0.0139043-0.0162623j 0.00969795+0.0145448j -0.00865352+0.0172623j 0.00948689+0.0162936j 0.011485-0.000127913j -0.00742223-0.0202188j 0.00699169+0.00860424j -0.00342751+0.00885812j 0.00670694-0.0147941j -0.0230361-0.00775162j 0.0045218-0.0155299j 0.014136-0.0202853j -0.0223868-0.0171676j 0.00275042-0.00239957j 0.0237548+0.00155145j 0.0181394+0.00258268j 0.0111413-0.00393015j -0.0134254+0.00931233j 0.0170469+0.00208509j -0.00284901+0.0112679j 0.00899208-0.0288809j 0.00156969+0.00350844j -0.00946322-5.48566e-05j -0.0122786-0.00542854j -0.0102981+0.0202536j -0.0209136-0.0210857j 0.0120487+0.00722004j -0.0178224+0.0218073j 0.0217738-0.00257471j 0.0240051+0.0132438j -0.0149695+0.0264954j 0.0026361+0.00813636j -0.00691034+0.0013976j 0.0025702-0.00657601j -0.00361675+0.0124686j 0.0167065-0.00352684j 0.000674526+0.0201776j -0.00455592-0.0129547j 0.00854751-0.00219341j -0.00223087+0.00599481j 0.00206455-0.0073247j 0.00396341+0.0105984j -0.00473651-0.00344651j 0.00709126+0.0125655j -0.00599091+0.00488162j 0.00147605+0.000530671j -0.00401337+0.00784376j -0.00733003+0.00250495j -0.00634215-0.0159413j -0.00754341+0.00734173j 0.0057497+0.019321j -0.00107245+0.00274755j 0.00454626+0.0116261j 0.00693414-0.00382014j -5.64983e-05+0.00378065j 0.00835064+0.00223803j 0.00182655-0.00057304j 0.00591939+0.00511594j -0.00109412-0.000555976j -0.00585676+0.00348614j -0.00571963+0.00834115j -0.00447006+0.00359182j -0.00865146-0.000248923j -0.000659778-0.0120605j 0.0124902+0.00623087j -0.0134115-0.00942903j 0.0123722+0.00579778j -0.00678629-0.00477241j -0.00536722-0.000514009j -0.00159042-0.0021696j -0.0121012-0.00191468j -0.0024844+0.00681932j -0.00508433-0.00328471j 0.00321911+0.000169166j 0.00078186+0.00906671j 0.00263336+0.0094773j 0.0085663+0.00181737j 0.00231052-0.00310324j -0.0110876-0.000657211j 0.00592965-0.00667769j 0.00693176-0.00250774j -0.0165814-0.0164097j -0.00260581-0.00493101j -0.0188768+0.00702848j -0.00857103+0.0044321j -0.00533617-0.0136145j -0.01254+0.00144093j -0.0124981+0.0156118j 0.00228997-0.0015919j 0.00795184+0.0165209j -0.00936297+0.00433008j -0.00523009+0.00785292j -0.0272205-0.0133526j -0.010796+0.0100308j -0.00942456+0.00933865j 0.0343967-0.00772067j -0.00765785-0.0196014j -0.0113582+0.0318182j -0.00152755-0.0117845j 0.0043124-0.0127271j 0.023507+0.0171258j -0.0336434-0.00520685j -0.00754455+0.0320317j -0.0171402+0.0322745j 0.0290211+0.01539j -0.0134861+0.0328983j -0.0327153-0.0133303j 
-0.00478898+0.0192612j -0.0195031-0.00445477j 0.00893071-0.00161775j -0.000499955+0.00752419j 0.0018847+0.00304498j -0.00478349-0.00312712j -0.00286588+0.00256619j 0.00139708-0.00470543j 0.00524567-0.00254297j -0.00242797-0.00172316j -0.00466289-0.00248154j 0.000821935+0.00434377j 0.00351849-0.00307092j 1.5526e-05-0.00643337j -0.00125474-0.00370499j 0.00219566+0.00117402j 0.00312621-0.00314988j 0.00556518+0.00166974j 0.001229-7.57394e-05j -0.00039393-0.00062634j -0.0056079-0.00174119j -0.00142191-0.00516299j 0.00229625-0.00581664j 0.00527175+0.00201916j 0.00276346+0.00117176j 0.00367878-0.00038275j 0.00608422-0.00200591j 0.00314302-0.00137801j 0.00622175+0.00164859j -0.00187735-0.00800742j -0.000978271+0.000493784j 0.00399403-0.00282644j -0.00359192-0.00120231j 0.00285504+0.00283242j -0.00297598+0.00382017j 0.00134564-0.000580618j -0.00339372-0.00445498j 0.00598061+0.000176494j 0.00345154-0.00428503j 0.0054548+0.00339406j 0.00615585-0.0032093j -0.00132403-0.00663109j 0.000285997+0.00145016j -0.0047608+0.000916475j -0.00376388-0.00284378j 8.85758e-05-0.000502527j -0.00152366-0.00234923j -0.00530879+0.00785552j -0.00250152-9.57442e-05j 0.00139047+0.00519877j -0.00350549-0.00621197j 0.00829491-0.00511245j 0.011595+0.0066305j 0.00235569-0.0064853j 0.00250351-0.000692472j 0.00603207+0.00326337j -0.00163822+0.0028547j 0.00750764+0.00442145j -0.00838996+0.000303432j -0.00187004+0.00410398j 0.0133363+0.0014695j 0.00654989-0.00699363j -0.00190178+0.00140399j -0.00440382+0.0065108j -0.0103871+0.00512648j 0.0038139-0.00287799j -0.00452229-0.000657668j -0.00168907+0.00316986j 0.00603699-0.007002j -0.00257879+0.00343165j 0.00101251+0.00618293j -0.000233317-0.00593488j -0.000573043-0.000649925j 0.000130305-0.00823237j -0.00158121-0.000821599j -0.00125873+0.00181503j 0.000221688+0.00146598j -0.00755845+0.00739276j 0.0023419-0.00546917j 0.00410478-0.00457997j 0.00317876+0.000568563j 0.00443012-0.00869898j -0.000103918+0.00740621j 0.000660173-0.00480225j -0.00206525+0.0040037j 0.00167332+0.00161042j -0.00198735+0.00023926j -0.000280703-0.00209688j -0.00122751-0.00278716j -0.00142189-0.00390481j -0.00238042-0.00113266j -0.00129877-0.00355073j -0.000684318+0.00442655j 0.00128999-0.000136117j -0.00420248-0.000543945j -0.000459215-0.00234698j -0.00109799+0.00244865j -0.00172962-0.000818823j -0.00123672-0.00284909j -0.00118547+0.00721855j -0.00270408-0.00552957j -0.000426325+0.0050553j -0.000867824+0.000544114j -0.00108984-0.0054581j -0.00115922-0.0108317j 0.000359498-0.000606145j -0.000188762+0.00118557j -0.000671257-0.00194134j 0.00166159+0.000473852j 0.002575+0.000240931j 0.00109977+0.00878805j 0.00452142+0.00317874j -0.00172003+0.00630516j -0.00105753-0.00136917j 0.00777102+0.00934793j 0.000215266+0.00551776j -0.000402383+0.00417953j 0.00317099+0.00208017j -0.00525311-0.00236709j 0.00942089+0.00776836j 0.000837777+0.00311146j 0.00669235+0.00241974j -0.0021147+0.00642253j 0.00795702+0.00737349j 0.00179019+0.00382444j 0.00915053-0.00403334j 0.0164745-7.93541e-05j -0.00160787+0.00908088j 0.00203624-0.000583182j -0.00445693-0.00740579j -0.00165012-0.00547651j -0.00480354+0.00250487j 0.010299-0.00740735j -0.007104-0.00853157j -0.0159466+0.0155459j -0.0152484-0.0160732j 
0.0107609-0.00321871j 0.00280318+0.0107257j 0.00131425-0.00745935j 0.0104754+0.00216731j 0.00785692-0.00331793j 0.0020738+0.000246195j -0.00178661-0.00559407j 0.0011892-0.00176432j -0.00462782+0.000213934j 0.00206088+0.00592941j -0.00336318+0.00333085j 0.00240216-0.00179612j -0.00252069-0.00227637j -0.00223168+0.001424j 0.000124474-0.00153619j -0.000294958-0.00166774j -0.00496212-0.00153651j 0.00110251-0.00220892j -0.000616657-0.00144118j -0.00360426+0.00485826j -0.000504445+0.00203886j -0.00236301+0.00329558j -0.00295543-0.00427289j 0.00131052-0.00158045j 0.00507554-0.00267273j -0.00222028-0.00692002j -0.00939385-0.00737506j 0.00955424-0.0053697j 0.000250527-0.0058331j -0.0151097-0.00186838j 0.00323027+0.00139741j 0.00571997-0.011068j 3.92798e-06-0.00599191j 0.00196596+0.0019691j -0.00577404+0.00935716j 0.000464516-0.00459936j -0.000365154-0.00307969j 0.000471586+0.00430507j -0.00100723+0.00841022j -0.00621223+0.00831366j -0.00365136+0.0157147j 0.0192991+0.00660798j 0.001306+0.00101507j -0.00317698-0.0055129j -9.25452e-05-0.00584458j 0.00160544-0.00241804j 7.25306e-05+0.00284524j -0.00613207-0.00208541j 0.00126237+0.00369438j -0.00273965-0.00841051j 0.00358982+0.0028027j -0.0114245+0.000684259j 0.00123819-0.00775812j -0.00302126-0.0023346j 0.000544825-0.00904866j -0.00153028-0.000627684j -0.00618429-0.00900568j -0.00888258+0.00238362j -0.00170928-0.000432604j 0.00372023-0.00104503j -0.00456534-0.00562574j -0.00542892+0.00401888j 0.00913592+0.000729659j 0.0104614-0.00449059j 0.00479728+0.010302j 0.00193968+0.00484259j 0.00290982+0.00414629j 0.000272969+0.00613053j -0.005756+0.00513583j 0.00847088+0.00433838j 0.00407871-0.00757488j -0.00364391+0.00973423j 0.00847073+0.000587887j 0.000200544+0.00544148j 0.00182596-0.000115296j -0.00211108-0.00570504j -0.00445208-0.00361799j 0.00408255+0.00263861j -0.00256215-0.000313437j -0.00563223-0.00608038j -0.00358577-0.00311819j -0.00350396-0.000100955j 0.00669618-0.00857999j -0.00623185+0.00360611j 0.00662476-0.00483936j -0.00228399-0.00338943j 0.00637085-0.00108j -0.000321705+0.0032633j 0.00360782-0.000811756j -0.000883812+0.000996899j -0.00206192+0.00125585j -0.00254112+0.0061844j 0.00159751-0.00266521j -0.00264449-0.00442237j 0.00835797+0.00880845j -0.00382879-0.00122319j 0.00569033-0.00248956j 0.0048919+0.00122452j 0.0036223+0.00265601j 0.00104874+0.00205818j 0.00496344+0.00621839j -0.0017893+0.000350468j -0.00458427-0.000532045j -0.00240487-0.000303385j -0.00545642+0.00464479j 0.00207237-0.00513026j -0.00139186-0.00483593j -0.000823619+0.00609117j 0.00355419-0.00409921j -0.00128233-0.00208477j 0.00860445-0.0078384j -0.00321756-0.00583861j 0.00797687+0.000414511j 0.00285341-0.00196348j -0.00151939-0.0085572j 0.00449138-0.00638621j 0.0106512-0.00178354j -0.00202152+0.00468803j -0.00146226+0.00280155j -0.00268885-0.00600476j 0.00013664+0.00473791j -0.00510723-0.00497059j 0.00728544-0.00872521j 0.00254107-0.00671996j 0.00220103+0.000512259j -0.00386062-0.00393203j -0.0141464-0.0156979j 0.00776404-0.00903636j -0.00461856+0.00409283j -0.0125381+0.00317301j -0.00131518-0.0131768j -0.0121814+0.00100279j 0.000452027-0.00877732j -0.00683458-0.00252339j 0.0382681+0.0147985j -0.0148561+0.0385166j 
-0.00769085+0.0122644j -0.0123999-0.00775741j 0.00899341+0.00109698j -0.00109405+0.00795262j 0.0180151+0.00493515j 0.00957826+0.00246208j -0.00329975-0.0197565j 0.0187524-0.0115298j -0.0109869+0.00135668j 0.00231859+0.012962j -0.0135298+0.00373157j 0.00534124+0.0007846j 0.00173131-0.00956301j 0.00143569-0.00106441j -0.000901944-0.0151449j 0.00281603-0.000401009j -0.00432499-0.00511327j 0.0117009+0.00160028j -0.00241757-0.000827343j -0.00147991+0.0140746j -0.00820731-0.0058206j 0.0037153-0.00946873j 0.00270498-0.0145179j 0.016225+0.00367149j -0.00416464-0.0138237j -0.0114971+0.00348953j 0.00148786+0.000778047j -0.000877931-0.00244457j 0.00677302-0.00390866j -0.0055566-0.00785113j -0.000158298+0.000966635j 0.00321856-0.00315811j -0.00290071-0.000560812j 0.00273363+0.0022575j -0.00424106+0.00245118j 0.000909199-9.9177e-05j 0.000626738-0.00418584j 0.000730013+0.00173172j 0.0055215+0.00309817j -0.000754485+0.011405j 0.00753753+0.0207656j 0.0236995-0.00726628j 0.00270035+0.00271964j -0.00118311+0.000906939j -0.00187542-0.00332652j 0.000655406-0.00218768j -0.00257184-0.000676833j -0.00300657+0.00451313j -0.000738488+0.00140475j -0.00141562-0.00128841j -0.000281679-0.00295425j 0.00190891-0.000753455j 0.0038762+0.0017059j -0.00051699-0.00156268j -0.00636075-0.00221094j -0.00205399-0.00418529j -0.00410443+0.00152111j -0.00486819+0.0033617j 0.00196314-0.00637508j 0.00284996+0.00736634j 0.00229954+0.00295739j 0.0017981+0.00313762j -0.00083633-0.00563837j 0.00309731+0.00424131j 0.00021436-0.00380483j 0.011846+0.00413885j -0.000924474-0.00169851j -0.00557373+0.00719173j 0.00308845+0.00642019j 0.00664154+0.00570995j 0.00332203+0.00204112j -0.00543824+0.00512235j 0.0107557-0.00324551j 0.00361016-0.00116379j -0.000324989-0.00410672j -0.00275648-0.00541039j -0.00289785-0.000596982j -0.00955049-0.00010727j 0.00441065+0.000960231j 0.00335718-0.0024641j -0.00209033+0.00349045j 0.00610307+0.000704762j 0.00543296-0.00735362j -0.00350845+0.000451195j 0.000113457-0.00618425j 0.000985989-0.00200722j 0.00309388-0.00484682j 0.000648467+0.00347023j 0.00181344-0.00444501j -0.00193299-0.00235057j -0.00369113-0.00268425j -0.00135183+0.00186496j -0.000341155-0.00129327j 0.000148104-0.00309651j 0.000711702+0.00451086j 0.00364353-0.00380249j 0.000961942-0.000766677j 0.0001954+3.26863e-05j 0.00272779+0.00193515j -0.0051517+0.0110436j 0.000623232+0.00229889j -0.0047286+0.00274192j -0.0032981-0.00208178j 0.00101824-0.0031421j 0.00534198-0.00248657j -0.00192327-0.00645774j -0.00603867-0.00524333j 0.00600802+0.00453862j 0.00232041-0.00152194j 0.000720977-0.000750607j -0.00184406-0.00276713j -0.00419143+8.51659e-05j -0.0021286+0.00869391j 0.00214147+0.00017166j -0.00393865+0.00197314j -0.00338252+0.000992396j 0.00947697+0.00184825j 0.00134431+0.00990988j -0.00365966-0.00185967j 0.00318225+0.00327406j 0.00145146+0.00219145j -0.00530358+0.0025155j -0.00382914+0.00470586j 0.00273472+0.00174015j 0.00321087+0.000526968j 0.00313372-0.00242377j 0.0026335+0.00703219j -0.00331693+0.000644373j 0.00107166+0.000367515j 0.00172708+0.000380066j -0.00585534-0.0238293j -0.0240213+0.00580315j -0.00217835+0.00457771j 0.00332479+0.0025585j -0.0110934-0.000979331j 0.00103189-0.0110512j 
-0.00856769+0.00757975j -0.00764813-0.00863747j 0.00104766+0.000175466j -0.00102879+0.00118966j 0.0054427+0.00469479j -0.000404537+0.0052114j 0.00503759-0.00361724j 0.00496978-0.00342942j -0.00367678-0.00699828j -0.00507733+0.00588948j -0.00827582+0.00117815j 0.00594032+0.00255771j 0.00125957-0.00880513j -0.00431825-0.00287777j -0.0026873-0.00508034j 0.00311383-0.000693333j -0.000565383-0.00669178j 0.008137-0.00155772j -0.000813654-0.00108793j -0.00137754+0.000875559j -0.00638435+0.00115897j -0.0036584-0.00528806j 0.00106652-0.00616615j 0.00522504-0.000827272j -0.00415971-0.00684867j -0.00594314+0.00372882j -0.00217303-0.00304914j 0.0053448-0.00345316j 0.0101311-0.00124049j -0.00525268-0.0152166j 0.00067645+0.00391814j 0.0140525-0.00386873j -0.00181893-0.00528176j 0.00358721+0.00969433j -0.0174122+0.00141825j 0.00683712-0.00190544j 0.00172483-0.00866674j 0.0144432+0.00356751j -0.00618933-0.00409618j -0.00179858-0.000978569j 0.00363782-0.0335224j -0.0320037+4.68531e-05j -0.00749213-0.000461647j -0.00272227-0.016396j 0.0104591-0.0173668j 0.00690878-0.00187019j 0.00343272-0.00283031j -0.0157153-0.0103841j 0.00170318-0.000754179j -0.0115432-0.0100057j 0.0191879+0.000184184j -0.00338729+0.0235161j -0.0127462+0.000389935j -0.00490807+0.00024984j 0.00128697-0.0182985j 0.0031356+0.0105237j -0.0243251-0.000299736j 0.00672034+0.0223282j -0.00644939+0.0114668j -0.0141021-0.0113111j -0.00290413+0.00875823j 0.00590187+0.00477048j 0.0142615+0.00434658j -0.00955975-0.0187985j -0.00545703+0.00524519j -0.020996-0.00410587j 0.00132913-0.000680055j 0.0168412-0.0135217j 0.00131661-0.00742909j -0.0105089-0.0179887j -0.0127332-0.0138457j 0.0263399-0.010841j -0.0190951+0.00397423j 0.00190394+0.0064485j -0.001706+0.0112186j 0.00261901+0.0102626j -0.00023507+0.0073067j 0.015109-0.00251682j -0.00580094-0.00443678j -0.00858057+0.00899585j 0.00482823-0.00641785j -0.00685968-0.00223191j -0.0217452+0.0150347j 0.0113144+0.00608217j -0.00418357+0.012892j -0.00555433+0.00793034j -0.00505081+0.00918993j 0.00075072-0.00654376j -0.00275436+0.00563271j 0.00752003+0.00595011j 0.0114665+0.00593204j 0.00630303-0.00300571j -0.00384986+0.000422613j -0.00363067+0.00743323j 0.001333-0.016534j -0.00894156+0.0085675j -0.00506341-0.00491142j 0.000993051-0.00473353j -0.00387961-0.00952685j 0.00694451-0.0233885j 0.00698846-0.0107961j 0.0083519-0.00171731j 0.00607169+0.00784793j 0.00303475+0.00367443j -0.00465295+0.000995538j 0.00252022+0.012875j 0.00876878+0.0132266j -0.00999009-0.010573j -0.00768928+0.00201484j -0.00178011+0.00447809j -0.00711216+0.00737249j 0.00745639+0.0037376j 4.27454e-05-0.0207256j -0.00686335-0.00069732j 0.0019815+0.00370953j -0.00247666-0.00184559j -0.0228179-0.00710145j 0.00139405-0.01882j 0.0101688+0.000470124j -0.0116703-0.000202694j -0.00222974-0.00151222j 0.00931655+0.00511247j -0.000510514-0.00639612j -0.00749562+0.00271925j -0.00789745-0.0023924j -0.00396961+0.00972448j -0.000385726+0.00481851j -0.00162903+1.11346e-05j -0.000373438-0.00396772j 0.00894086-0.00182391j 0.0100757+0.0437651j 0.0431372-0.00989901j 0.00255377+5.37011e-05j -0.00028255-0.00238102j -0.002661-0.0114812j 0.0114685-0.00268106j 
