0.0160881+0.0225957j 0.0212716+0.0799484j 0.00187614-0.0435423j -0.000954873+0.0566887j 0.0109789-0.00758002j -0.0101421+0.0101985j -0.034345+0.00738163j -0.0223433+0.026963j 0.0349754-0.0200521j -0.0835651+0.0277867j 0.0462519-0.00541964j 0.0589867-0.130289j 0.000402473+0.0794627j 0.0205502-0.0407347j 0.0163617+0.00507202j -0.0306992+0.0544223j 0.0105057-0.0169562j -0.0252478+0.0527452j -0.00684004+0.0156094j -0.0228331+0.012712j 0.0242886-0.0231384j -0.0305834+0.0218253j -0.0450597+0.0172096j 0.0421151-0.00535245j -0.0367557-0.00446956j -0.0466394+0.0593146j -0.0860507+0.108419j 0.0964842-0.043391j -0.0251047+0.0628448j -0.00613979-0.00441419j -0.0109777+0.0224529j 0.0018022-0.043438j 0.0181474-0.0218815j 0.0110479-0.0205248j 0.0136136-0.0276636j 0.0133547-0.00826299j -0.0100407+0.001335j -0.0157851+0.0202685j -0.00403656+0.00600835j -0.00242205+0.00295855j -0.00273896+0.00944734j 0.00632283-0.00179273j -0.0125968+0.017053j 0.000574371-7.3984e-05j 0.00479352-0.00615534j 0.00187211+0.00417231j 0.00388052-0.00126221j -0.000848756+0.00406165j 0.00300483-0.00571829j -0.0016855+0.000484347j 0.00864736-0.00597509j 0.008749-0.00311595j -0.00443023+0.00649266j -0.00192393-0.00651081j -0.00707664+0.00572668j -0.00351233+0.00313342j -0.00257465-0.00535263j 0.00337955-0.00644092j -0.0118619-0.00750444j 0.00435707-0.012504j 0.00356495+0.00227309j 0.00847709-0.0155394j -0.0138323-0.00564197j -0.00625873+0.00974185j -0.00583717+0.0201899j -0.0260574+0.0172282j -0.0031548+0.00213665j -0.0214606-0.00190423j 0.00129685+0.00601939j 0.00981961-0.00301066j -0.00875308-0.0249061j 0.0569525-0.0360286j 0.00443296+0.00694708j -0.00237558+0.0189066j -0.000176977+0.0301728j 0.0178802-0.0140484j 0.00687951-0.00603517j 0.0180979-0.0290304j 0.00589616-0.00602789j 0.00263714-0.007541j 0.00526066-0.00454475j -0.0126905+0.00988463j -0.000546089-0.013481j -0.0190966+0.0185725j -0.00209019+0.00885162j -0.00364333+0.00314527j 0.00792933-0.0107558j -0.00539978+0.016472j 0.00708209-0.00252958j 0.0062508-0.00483276j -0.016183+0.0111356j -0.00489719+0.0125124j 0.000927787-0.00544113j 0.004051-0.00487721j 0.00119834-0.00299191j 0.00615766-0.00717733j 0.00930128-0.0052128j 0.00188037-0.0085728j 0.00272601+0.00633582j 0.00120743-0.00324499j -0.00317235+0.00140377j -0.0059539+0.0115944j 0.00623391-0.00686991j 0.00743388-0.00234253j -0.00892614+0.0104741j -0.0024549+0.00334767j 0.000248404+0.00310677j 0.00097251-0.00483767j -0.00476166+0.00570582j 0.00695029-0.00476625j -0.000211433+0.00606061j -0.00232578+0.00289342j -0.00518341+0.000884021j 0.00782791-0.00444379j -0.00193297-0.000541924j -0.00167951-0.00140597j 0.0072445-0.00899717j -0.00286105+0.00237764j -0.00745735+0.00481958j 0.00849786-0.00898205j -0.00744708+0.00184801j 0.00188626-0.00831458j -0.00510471+0.00640354j 0.00360824-0.00353435j -0.00439427+0.00436645j -0.00659267-3.59974e-05j 0.006437-0.000772468j 0.01102-0.000688491j 0.00529699+0.00029545j 0.00241308+0.00448152j -0.000533512-0.00110705j 0.00146497-0.000986064j 0.00213979+0.00314422j 0.004041-0.0128766j 0.0152863+0.0087658j 0.00847477-0.00701275j -0.0064265-0.00517857j -0.014513-0.00303982j 0.00282078-0.00400732j 0.000361308-0.0184184j 0.0118474-0.0143035j 0.00194243-0.0128033j 0.00126047+0.00134558j 0.00743603-0.0072273j 0.00855158-0.00282105j 0.00928002+0.00919604j -0.00895569+0.00168514j 0.000984444+0.00736949j -0.00374367-0.00245871j -0.0121619+0.0129767j -0.0286367-0.0239039j -0.00941758+0.0152428j -0.00388033-0.00742667j -0.00902501-0.00698239j 0.00736378-0.00814254j -0.0105829+0.0317225j 0.0137486-0.0208395j -0.00484227+0.0215522j 0.0410979-0.0647784j 0.0210764-0.00740078j 
-0.01775-0.0693989j 0.0116117+0.0247729j 0.00116768-0.0785691j 0.0403515-0.0762397j 0.0151184-0.0248898j 0.0171956-0.012467j 0.0194851-0.00621834j 0.0140008+0.0305112j -0.00902312-0.00655369j -0.00488175-0.0288787j 0.0281244+0.0727104j 0.0116172+0.0621732j -0.0938772+0.107736j -0.0120433+0.00286797j 0.0195451-0.0645864j 0.0013496+0.0215849j -0.00107334-0.0163468j 0.0569758-0.0427621j -0.0105208+0.0181807j 0.0327992-0.0230451j -0.00934805+0.0146177j 0.0106971-0.0285599j 0.00542011-0.00319763j 0.0093317-0.0134311j -0.041832+0.00483916j -0.0262511-0.0405696j -0.108947+0.0773588j -0.0961462+0.0934087j 0.000481143-0.0076005j 0.0247165-0.0792402j 0.00661747+0.0158918j -0.011671+0.0194292j 0.00639229-0.026565j 0.00630845-0.019921j -0.00713548+0.0151899j -0.00180411+0.000527208j 0.000407863-0.0163513j 0.00355568-0.00961594j 0.00934634-0.0170302j -0.00199966+0.002596j 0.00476069-0.0124948j -0.0026932+0.00786982j -0.000245012-0.000724748j 0.0105234-0.00797668j -0.00297417+0.00385261j -0.00346416-0.00322445j 0.0055939-0.000214025j 0.000147328-0.00127608j 0.00462489-0.000471734j -0.00193383+0.000154501j 0.00350233+0.00305744j 0.00157106-0.0031267j -0.00639535+0.00061395j -0.00355062-0.00750419j -0.0100824+0.0040027j -0.00604854+0.00739674j -0.00420572-0.000984276j 0.00357923-0.001358j 0.0166639-0.0149918j 0.00987157-0.00426381j -0.0103819-0.00242699j 0.0146593+0.0134546j 0.0059056-0.0197009j 0.00713759-0.00451218j -0.0132765+0.00292081j 1.3871e-05-0.00947724j 0.0123267+0.00510483j 0.00773278-0.00545104j 0.0312868-0.0159714j -0.00101588-0.0116372j 0.0541328-0.0388032j 0.0124422+0.0251369j -0.0151588-0.00151402j 0.00246198-0.0153574j -0.0185513+0.0252129j 0.00121191+0.0233149j 0.0136316-0.0242461j -0.0100334+0.01136j -0.00173888+0.000545436j 0.00666184-0.0110422j -0.00251619-0.00150161j 0.0174314-0.0316208j 0.00942491-0.00874226j -0.0123815+0.0177582j -0.0154228+0.00465462j 0.00185853-0.00947067j 0.00123696-0.00915132j 0.00933586-0.00576643j -0.00143535-0.00655398j 0.00165915-0.00102011j -0.00328021-0.00184177j -0.00354472+0.00171721j -0.00104889-0.00186547j -0.0154182+0.0143731j 0.00281061-0.00682252j -0.00327116-0.000782845j 0.00530965+0.00106505j 0.00283016+0.000405069j 0.00419249-0.00936536j 0.0034408-0.00252396j 0.000869445+0.00161802j -0.00117908-0.00137337j -0.00575953+0.0113481j 0.00026703+0.00652898j 0.00422601-0.000619076j -0.00700127+0.00575163j -0.00177393+0.0016376j 0.00539269-0.00702703j 0.00121283+0.00131131j -0.00114872+0.00546064j 0.000434965-0.00060738j -0.00622153+0.000201113j -0.00484947-0.000201421j -0.0036705+0.00459347j 0.00209009-6.93237e-05j -0.00687099+0.00545758j 0.00991902-0.00724019j -0.00216508+0.00495046j 0.00386589-0.00470157j 0.00277361-0.00163297j -0.000137603-0.00212985j 0.00251607-0.000507513j -0.00384113+0.00554143j -0.00348716+0.00661891j 0.00721412-0.00581793j -0.00520046+0.00235643j -0.00490927+0.0106655j 0.00636351+0.000120379j -0.000809322+0.00239135j -0.00376954+0.00461409j 0.0103034+0.00237224j 0.0173237+0.00456311j -0.000423148+0.00114431j 0.0112995+0.00627207j -0.00696621+0.00558005j -0.000267821+0.012023j 0.0162486-0.00557316j -0.00144254-0.0165288j 0.00249644-0.000833898j 0.014072-0.00874473j 0.00243588+0.00327933j -0.000561673+0.00083748j 0.0123374-0.018899j -0.00488384+0.00487793j 0.00203205-0.00722122j -0.00676302-0.00465344j -0.00708672-0.00566018j 0.00727954+0.00114583j 0.00915446+0.0151417j -0.0178993-0.0146733j 0.00779073-0.014448j 0.0112928+0.00430898j 0.00735846+0.0247562j -0.0175546+0.00304453j 0.00766389-0.0267279j 0.0091487-0.0101981j 0.00581274-0.02819j 0.0135577-0.0205058j 0.0196845-0.00731259j -0.0403089+0.0652382j 
-0.079725+0.0378134j -0.051378+0.0822568j -0.0340494-0.0337026j -0.122717-0.0237284j -0.0346266-0.00628884j -0.0727387-0.000703677j -0.0650256+0.0353826j -0.0205283+0.0199651j 0.0154659-0.0369108j -0.0173464+0.0326584j 0.0902213+0.0240275j 0.249266-0.142697j 0.0880971+0.215125j 0.0526839+0.0141007j 0.00953209-0.00753745j -0.0253506+0.0055321j -0.0263956+0.00530315j -0.0339676-0.00502807j 0.0181607-0.0133882j -0.0482591-0.0224457j 0.0263519-0.00141091j -0.0208183+0.000565378j -0.0629017+0.0272666j 0.0362153-0.0468402j 0.0335383+0.0257633j -0.0818059+0.0522503j 0.0078638+0.100006j 0.0887304+0.00867575j -0.0474722+0.0222755j -0.0183141-0.0212652j -0.00600815+0.0268706j 0.0717868-0.0313905j 0.00171334-0.0132673j 0.0126015-0.0128157j 0.0392898-0.00330548j 0.0171968-0.00878146j -0.0034749-8.79011e-05j -0.0184847+0.00854218j -0.0052854-0.00231142j 0.00453137+0.00256074j -0.00631793-0.00241167j -0.00954663-0.00779564j -0.0116368+0.0094509j 0.00179674-0.00710218j 0.00861797-0.00726928j 0.00199793-0.00374588j 0.0027568-0.00804877j 0.0164827-0.0114006j 0.0147022-0.0040827j 0.00475196-0.00575592j 0.00993774-0.00743534j -0.00534675-0.00513575j -0.00101422+0.00338229j -0.00148539+0.00617547j 0.00686034+0.0230837j 0.00207457+0.00912419j -0.00392979+0.00870366j 0.00214486+0.00245752j -0.0112564+0.00921707j 0.00581351-0.0080455j -0.00227268-0.0016964j 0.0283228-0.00679283j 0.0150366-0.00643296j 0.00313428+0.00133885j -0.00776925-0.00838105j -0.0168509+0.00944502j -0.0116621+0.000964837j 0.00593293+0.0223488j -0.0190738-0.00727901j -0.000415216-0.017645j -0.0091252-0.00875266j 0.0109315-0.00451188j 0.00181558-0.00274561j -0.0161262+0.00635246j -0.0125326+0.00227136j 0.00163043+0.00178017j -0.0168911+0.00304535j 0.0296012-0.0245335j -0.00346914-0.00367797j 0.000808743-0.00301961j 0.00848781-0.0101607j -0.0148071+0.00279732j 0.00272812-0.00075895j -0.012056+0.0149641j 0.00688375-0.00140441j -0.0105266-0.000615732j 0.00744698-0.00748943j -0.0132207+0.00545675j 0.00541907-0.0055644j 0.000133905-0.000286043j -0.00330915+0.00869785j -0.00427989+0.00397527j -0.00561906-0.00104453j 0.00888926-0.00571398j -0.000756721+0.000820911j 0.00660376-0.00213398j -0.00158002-0.00387675j 0.00424871+0.00428086j -0.000677478-0.00633422j -0.00104011-0.00481255j -0.00439206+0.00110692j -0.00422505+0.00603995j -0.00146682-0.0026322j 0.0139952-0.00637641j -0.00770458+0.00647734j -0.000229728+0.0118557j 0.00406905+0.00728653j -0.00719181-0.000245894j -0.00616125+0.00575782j 0.0108497-0.00563415j -0.00355438-0.00338385j -0.00567502+0.00334018j 0.00403417+0.00178882j 0.000448216-0.00101796j 0.00152828+0.00787359j 0.00593893+0.0031579j 0.000723092-0.0139463j -0.00123525+0.00556565j -0.00910852+0.0121336j 0.000963731-0.00694792j -0.00652099+0.000758722j 0.00365807-0.00776305j -0.00331188-0.00951289j 0.000465941+0.0102478j -0.0125554+0.0048386j 0.00552312-0.0147784j 0.0077628+0.0124729j -0.00935987-0.00678028j 0.00218736+0.000850951j -0.00820596-0.00188096j 0.000187191-0.00144991j 0.00403718-0.00766143j 0.00739662-0.00356317j -0.0178159+0.0059525j 0.0117152-0.00266304j -0.000134857+0.00335456j -0.00746712-0.00321869j 0.0135379-0.00520495j -0.00437133+0.00414791j -0.0021166+0.00497729j 0.00726521-0.000596714j 0.00912359-0.00070443j -0.00478824-0.0165952j 0.0109188-0.0162121j -0.00421754-0.0062607j -0.00677369-0.00919961j -0.000903653+0.0137403j -0.00621067+0.00867062j 0.00524031+0.0141589j -0.00907333-0.00361679j 0.0188819-0.000276171j -0.0117071+0.0105709j 0.00794902+0.00344094j 0.00223013+0.00605023j 0.00308556-0.0320006j -0.0202148+0.0213193j -0.0106173-0.00835702j -0.0247391+0.00161483j 0.0263137-0.0397867j 0.0259443-0.00278787j 
-0.0591634+0.0950883j 0.0778213-0.0438707j -0.0846129+0.0482672j 0.0397616+0.0466059j -0.064027+0.0229446j 0.00137962-0.00663853j 0.0325467+0.0304029j 0.0275667+0.0224048j -0.038846-0.0501818j 0.105883+0.058059j 0.0918553-0.112745j -0.113233-0.240452j 0.265305-0.126346j 0.0194583-0.0264438j -0.0460893-0.00320445j 0.0423431+0.0125719j -0.0300938-0.026187j -0.0371587+0.0370874j 0.0377176-0.00842792j -0.010506+0.0177363j -0.0235516-0.00995272j 0.0483237+0.00315864j 0.0128228+0.0185577j -0.00744861-0.0118421j 0.0103645+0.0100965j 0.00587786+0.0150094j 0.142865-0.0100247j 0.0185303-0.113894j 0.00857469+0.0197389j -0.0547677+0.0397755j 0.0533217-0.02384j 0.00222793-0.0385582j -0.028181+0.000738334j -0.0305922-0.000869471j 0.0110527-0.0167365j -0.00193804-0.00718652j -0.00820082+0.0129695j 0.00222307+0.028185j -0.00307917+0.015193j -0.000598735+0.00259154j -0.01291+0.00377001j 0.00380844+0.000566898j 0.0146037+0.0070671j -0.0121894-0.00173535j 0.013661-0.00626401j 0.00264257-0.00466048j -0.00162407-0.00150678j -0.0109108-0.00827713j -0.00183695-0.003643j 0.00104204-0.00520705j -0.00149668-0.00368706j -0.0056717-0.00505401j 0.00347791+0.00223038j 0.00433246+0.00372843j 0.0145317-0.00400341j 0.0207641-0.00235871j 0.0085849+0.00677669j -0.00633703-0.00102112j 0.00137879+0.0214128j -0.00147376-0.00577757j -0.00513167-0.0105051j 0.00256399+0.00114628j -0.0186998-0.0192118j 0.00371928+0.00807882j 0.0307866+0.00734584j 0.00919199-0.01671j 0.00675336+0.01986j 0.0149349-0.00351814j -0.00628073+0.0308386j -0.00866686-0.00558379j -0.013661+0.0063933j -0.00372768-0.0124887j -0.00780482+0.00513701j -0.0131733+0.00646138j 0.0122429-0.00698099j 0.00926951-0.00470869j -0.0263473+0.0298459j -0.0133548-0.00449976j -0.00791432-0.00108963j -0.00174037+0.00405247j -0.000139565-0.00532846j -0.00717953+0.00971459j -0.00563129-0.00136202j 0.0180135-0.00716686j 0.00577643-0.00964679j -0.00309464-0.00354021j -0.00666264-0.00315281j -0.00185649+0.0152582j -0.00944068+0.00306338j -0.00775727+0.000765438j 0.00286786+0.00609792j 0.000683524+0.00262552j -0.00114355-0.00450004j 0.00364084-0.0110452j -0.0164105-0.000763101j -0.000300298-0.00456135j 9.06783e-05+0.00435502j -0.00335485+0.00181637j -0.0037392+0.00437511j -0.00617576-0.00107308j 0.00372371-0.000481813j 0.00655365+0.00546258j 0.00371962-0.0047148j 0.00340428+0.00151815j 0.00397137+0.00266147j -0.00028226-0.0015407j -0.0020932+0.00303036j -0.00569617+0.000235975j 0.000953496+0.00959619j 0.000303296-0.00360911j -0.00284888-0.00201513j 0.0036304+0.000921071j 0.00481147+0.00255798j -0.000789271-0.00211721j 0.000323438+0.00469137j 0.00992471-0.00590797j -0.0238256+0.00998349j 0.00691677+0.0024383j 0.00763267+0.0044842j -0.00291029-0.00296417j 0.00175097+0.00484114j -0.00724391+0.00971997j -0.00619988+0.0101072j 0.0109817-0.011721j 0.00350617+0.0146237j -0.0015992-0.0059261j 0.00220413-0.0072662j -0.00645078+0.0123697j -0.00594415+0.00323957j -0.00753029+0.00892804j 0.0031281-0.00187477j -0.0104394-0.00271928j -0.00676531+0.00138016j -0.00170719+0.00366124j 0.000516265-0.00258598j 0.00484001-0.00100059j 0.00411391-0.00108957j 0.00799999-0.00636821j -0.00364079+0.002429j 0.00483812-0.0124858j -0.00410499+0.000906001j -0.018754-0.00319628j -0.0172696+0.00887493j -0.00169678-0.00927332j 0.00371751+0.00503307j -0.00981828-0.00768153j -0.00668494-0.0130057j 0.00628943+0.0268775j 0.0194783-0.000765188j 0.00538083+0.00471493j -0.00126237-0.00460515j 0.00363546+0.00502092j 0.0191906-0.0150105j -0.000136129-0.000406086j -0.0179427+0.0176843j 0.00367652+0.035606j -0.0254259+0.00869494j 0.0035213+0.0125118j -0.0273403+1.06732e-05j 0.0249305-0.0427929j 
-0.001715-0.00121053j -0.00232385-0.0417449j 0.0947663-0.0376766j 0.12204-0.036471j -0.0515032-0.0100087j -0.0047893-0.0234096j -0.0455487+0.0138738j -0.000126159-0.116326j -0.00389547+0.0106134j 0.0974461-0.0162935j 0.0619122+0.0364274j -0.128097-0.0239889j -0.101369-0.146479j -0.0251544+0.00142787j 0.000544569+0.0139621j 0.0162985+0.0220033j -0.0191524-0.0383297j -0.00780916+0.0108603j 0.023185+0.0119598j 0.00355216-0.00417975j 0.00446988-0.00402817j 0.0219464+0.0125043j 0.00490229-1.33256e-05j 0.00889962-0.000567753j -0.00359484-0.0198016j -0.0223167-0.00643069j 0.0395709-0.0196641j -0.0617753-0.0217126j 0.00818664-0.00425063j 0.0235672+0.00707623j 0.0103303-0.0133376j -0.011868+0.0103865j 0.00181725+0.00425113j -0.00677805-0.00151787j 0.00105811+0.00819889j 0.00373675+0.00369946j 0.0122083+0.00762814j 0.0115393+0.0110345j 0.0162795+0.0126259j -0.00170586+0.0023698j 0.001661+0.00145757j 0.00509242+0.00498089j 0.00840749-0.00175077j 0.00399736-0.000202839j 0.00489349+0.000797635j 0.00129152-0.00489475j 0.00522083+0.00145207j -0.00905377-0.00231754j 5.33628e-05+0.000829459j -0.0079272-0.00235578j -0.00503782+0.0030819j -0.00927419-0.00183295j 0.00127833+0.00324745j -0.00170055+0.00530987j -0.00809668-0.0138894j -0.00831675-0.00678912j -0.00746817+0.00645247j 0.00190684-0.0094331j -0.00690792-0.0131384j 0.00538188-0.00539712j 0.000945765+0.00624685j 0.0163065-0.00213391j 0.0112735+0.0138161j 0.00461357+0.00298226j -0.00123393-0.00313999j -0.000584283+0.00349685j 0.0131658-0.0127728j 0.0197744-0.00956791j 0.0143092-0.00304688j -0.011959+0.00787214j -0.00123143+0.00653654j -0.00746392+0.0100669j -0.00402922-0.000199259j -0.00080515-0.00264054j 0.00529553-0.00373319j -0.00245327-0.00326165j 0.00873818+0.00639839j -0.00625703+0.00911443j -0.00567276-0.00602776j 0.00745882-0.000897582j 0.00151408-0.000904415j 0.00957726-0.00336408j -0.00475309+3.44983e-05j -0.00611616-0.00137721j 0.002097-0.00189402j -0.000853486-0.00391629j -0.000830083-0.000953246j 0.00945722+0.00304413j 0.00493873+0.000459314j -0.00562253-0.000145985j 0.000605843-0.000935291j 0.00291413-0.00247158j -0.00566891+5.35702e-05j -0.00971647+0.00271626j -0.0107821-0.00311441j -0.00351454-0.000116708j 0.00893201+0.000660502j -0.00430169-0.00123659j 0.00545644+0.000376992j -0.000954435-0.00090411j 0.00169438-0.000146605j 0.00748217+7.6205e-05j -0.0043952-0.000268129j 0.00411234+0.00254415j 0.00598801-0.00244898j -0.00114731-0.000762561j 0.00561249+0.00278081j -0.00423009+0.00166008j 0.00638191+0.00380301j 0.001646+0.00391406j -0.00282919-0.0023917j -0.00555149+0.00783386j 0.00494932+0.00771966j 0.00205984+0.0078405j 0.00442699+0.00210492j 0.000634544-0.00123868j -0.00444965-5.46077e-06j 0.00375551+0.00415967j 0.0036307+0.000995602j -0.0114761+0.0107621j 0.0023097-0.00362541j 0.00143625-0.000870587j -0.00600195+0.00168419j -0.000584208-0.00514458j 0.00741417+0.00218886j -0.0150471+0.000669087j -0.000404367+0.00702805j -0.000967828-0.00839313j -0.00610073+0.00531593j 2.14001e-05-0.0079221j -0.0104045+0.0103675j -0.0124977+0.00394898j 0.000459693+0.0059524j 0.00297014-0.00686956j -0.0103509+0.0106019j 0.00178685+0.00966867j 0.00546883+0.00712436j -0.0180464-0.00470568j 0.00721714+0.005335j -0.0169681+0.0136833j 0.0038745-0.00316867j -0.00778115-0.00110858j 0.00620333+0.00285226j 0.000665403-0.00156375j 0.00919878+0.00765914j -0.00691723+0.00288374j -0.00199975-0.00974021j 0.00244263+0.00125528j -0.00230893-0.0111569j 0.000820719+0.0190724j 0.0156448+0.00226964j -0.000449042-0.00257656j 0.0054849-0.0144819j -0.00616924-0.00104534j 0.00953548+0.00484078j 0.0169721-0.00125441j -0.0069475+0.010743j -0.00130138-0.0015778j -0.00423916+0.0103814j -0.0144047-0.000946668j 
-0.0311018+0.071354j -0.0245384+0.0843994j 0.0728386-0.0857417j -0.0378912-0.00291244j -0.15991+0.0326449j -0.0133687+0.0451047j -0.0405937+0.0573452j 0.0621988-0.139393j -0.0027633+0.0368504j 0.0529605-0.205981j 0.16723+0.128867j -0.0332709-0.114028j -0.21048-0.122247j 0.00454389+0.0326365j 0.0128073+0.0421045j -0.00975087+0.0540482j -0.00364422-0.0193085j -0.0121276-0.00864776j 0.0355617+0.00825049j -0.0117527+0.0160257j -0.00463575-0.0152759j 0.0135102+0.0523105j -0.0171491+0.01509j 0.0223516+0.0226935j -0.0206807-0.0556401j -0.0350156+0.0440224j -0.0127943-0.0351362j -0.0531006+0.0372164j -0.0160235+0.00880358j 0.0229484+0.000252734j -0.00241318+0.0189901j 0.0226239-0.0337225j 0.00835566+0.00697316j 0.000231737-0.00960307j 0.0156071-0.00440367j 0.00859767-0.00148784j 0.0120439-0.00674053j -0.00249007-0.0029696j 0.0087661-0.00406509j 0.00329879+0.0014315j 0.00067644+0.00381159j 0.00573238+0.010115j -0.00562363+0.016663j 0.00806708+0.00677589j -0.00419356+0.00135048j -0.0076617+0.00672636j 0.00427746+0.000969918j 0.00659161+0.0113093j -0.000471699+0.0109387j -0.000392053+0.00712757j -0.00980494-0.000545408j -0.00422129-0.00318171j 0.000547474+0.00310866j -0.00866905+0.000201646j -0.0127662+0.0153382j 0.00557162-0.00715398j -0.00493048-0.00211208j -0.00309981-0.00526625j -0.00818385-0.00846202j 0.00386582+0.0068634j 0.00342082+0.00400815j 0.00709555-0.00217406j 0.000551629-0.0183487j -0.000632266+0.0150881j 0.00743151+0.0232505j -0.00447024+0.0166734j 0.00818871-0.0185741j 0.0037993+0.00676295j 0.0168984-0.00932927j 0.00168519+0.000109977j 0.0017811+0.00411458j 0.0073966+0.0106924j 0.000141796-0.00613758j 0.00735824+0.0112846j -0.00560644+0.0100094j -0.00185197+0.00395911j 0.00289259-0.00745649j 0.00970412-0.0224179j -0.00512938-0.0009315j 0.00553165-0.00590505j 0.0011538+0.00529999j 0.0033041+0.00539201j -0.000152587-0.000885623j -0.00825+0.00711131j 0.000778312+0.00334222j 0.00213049+0.00519987j 0.00509402-0.00567886j -0.00688146-0.00203106j 0.00472568-0.00666884j -0.004401-0.00348977j -0.00564065-0.00194851j 0.0010265-0.00278972j 0.000770334+0.00602338j -0.000648264+0.00624237j 0.00108066-0.0058018j -0.00564805-0.00261414j 0.00832462+0.00138927j -0.00590239-0.00643719j 0.00462478+0.000769044j 0.00393099+0.000109188j 0.00694069+0.0038019j 0.00223406+0.00139907j 0.000759685+0.0010123j 0.0089715+0.00167647j 0.00270951+0.003427j -0.00130175-0.000908456j 0.00284648-0.00215493j -0.00199944-0.00121282j -0.00272711-0.00193114j 0.00520464-0.000926705j -0.00136005-0.00169866j -0.00262637+0.00315771j 0.00694285-0.00728872j 0.00225493+0.00340296j -0.00358279-0.0122467j -0.00564536-0.000774084j 0.00878631+0.00916406j 0.00209881+0.00379304j 0.002944-0.000569883j 0.00309519-0.00432717j 0.000930727+0.00111066j 0.00791496-0.00710349j 0.00521998+0.00371778j -0.0103746-0.00570401j 0.00335139+0.00101252j -0.00411135+0.012558j 0.00969768-0.00753822j -0.00999157-0.000358779j 0.00496712-0.0151891j -0.014398+0.00468658j 0.00536775-0.01414j 0.00536435-0.00211616j 0.012371-0.0106772j -0.011944+0.00716142j 0.000364215-0.00779188j -0.00306315-0.00439269j 0.00573013-0.0109289j 0.00753028+0.00601104j -0.0048635+0.00103147j 0.00422818-0.00437448j -0.00366696-0.00219309j -0.0166792-0.0015375j 0.00597482-0.00319685j -0.00275105+0.00577514j 0.0108814-3.67064e-05j -0.00294298+0.0050373j -0.0223144-0.0111059j -0.0229645-0.00819528j 0.0070964-0.0176853j 0.00488325+0.00567453j 0.00602425-0.00677683j 0.00114687-0.008882j 0.00873243-0.003964j -0.00824449-0.00722431j 0.0207358-0.00758785j -0.00434789+0.00207074j -0.00262661+0.00172753j 0.00194404+0.0134543j 0.0185658-0.0180428j -0.00554608+0.00517257j 
