0.0142707+0.00637512j 0.0207144-0.00641163j 0.0246831-0.0253948j -0.0312988-0.00240151j 0.00289856-0.0198788j 0.0183052-0.00153828j -0.0348214+0.0445723j 0.0152427+0.0120955j 0.0177628-0.0353799j -0.0142493+0.0359589j 0.0473919+0.0143042j 0.0372438-0.034596j 0.00100276+0.0157416j 0.0449068+0.0258334j 0.0369149-0.0333963j -0.00400034+0.0543613j -0.0238714+0.0134659j -0.0309083+0.0678782j -0.0517783-0.0966436j -0.0196608-0.0579103j -0.0573884+0.00924988j -0.0155686+0.00952798j 0.0609214+0.0463357j -0.0540329+0.0377437j -0.0577603+0.049407j 0.0613539-0.0537091j -0.0128302+0.0336292j 0.052504-0.120328j -0.0225978+0.0302492j 0.0251747-0.0653865j -0.0241595+0.0298106j -0.00466307-0.0165575j 0.00292455-0.0106071j 0.00815586-0.00493919j -0.0110988+0.0244546j -0.0018556-0.0199293j -0.00721933-0.0359024j 0.000904987-0.0137256j 0.00480708+0.00681665j -0.00112034+0.00675364j -0.0169334-0.00707993j 0.014105-0.0102921j -0.00517541+0.0126146j -0.00448208+0.00304068j -0.00756217+0.0124554j 0.0177271-0.0217074j 0.0219049-0.0198328j -0.0303969+0.0126995j -0.00585384+0.00061943j -0.0155684+0.031044j -0.00349827+0.00877529j -0.0115347+0.00936171j 0.00961877-0.0039383j 0.00118921-0.000318804j -0.000245813-0.0110285j -0.00938365-0.0151206j 0.0200519-0.00934318j 0.00947519+0.00163275j -0.00607915-0.00223731j -0.0295067+0.0157885j 0.0118325-0.014799j 0.00390908-0.0187766j 0.0225733-0.00630793j 0.00407279-0.00679761j -0.0221463+0.0180811j -0.00597557+0.000935911j -0.0118807+0.00317951j 0.0136478-0.0234825j 0.0150326-0.00348263j 0.00134502+0.0061439j -0.00252696+0.00038871j 0.0117804-0.00357471j 0.00307291-0.0088208j -0.000958437-0.00368732j 0.0175472-0.014287j 0.0024178-0.00534979j 0.00887765-0.0130078j 0.0068554-0.0037822j -0.000416572-0.00277307j 0.00913067-0.0140956j 0.00421585+0.00457425j -0.011928+0.011537j -0.0107411+0.00277451j 0.000212307-0.00628552j -0.00415932-0.00234438j -0.00119583+0.0055257j -0.00589576+0.00499248j -0.000933573+0.0147994j -0.00126508-0.00319849j 0.00455657+0.00170888j -0.00536264+0.00236655j 0.00201177-0.00650417j -0.00294274+0.00136743j -0.00723794-0.00298872j -0.0058753+0.00271831j -0.00174689-0.00505962j -0.00338304-0.000537591j -0.00255066-0.00417123j -0.00382905+0.00717423j -0.00506911-0.011846j 0.00292943-0.00396858j 0.000895304-0.00454754j -0.0013503+0.00152036j -0.00139472-0.00479695j 0.00452212-0.00281233j -0.0043555-0.00503616j -0.000104558+0.000758896j -0.0135865+0.0113951j 0.00193461+0.0105238j -0.00723505+0.00649022j 0.00511572-0.00326211j -0.00584519-0.0011017j -0.00207041+0.00319489j -0.00999689+0.01547j -0.00588683+0.000935916j -0.00897989+0.0108362j 0.00743367-0.00710413j -0.000501049-0.00711394j 0.00207629-0.0026523j 0.00229468-0.00162433j -0.00203124+0.00418143j 0.0105925-0.00786092j -0.0085614+0.00261949j -3.91759e-05-0.00554514j -0.0131183+0.00967253j -0.00924905-0.000940459j -0.00591707+0.00300427j -0.00154503-0.00332276j -0.00183346+0.00484489j 0.00710473-0.00536457j -0.00524774-0.000900268j -0.00515455-0.000571131j -0.000216402-0.000310784j 0.00235802+0.00495915j 0.00280766+0.00163938j -0.00304968+0.000686437j -0.0108321+0.00391068j -0.00154526-0.000416081j 0.000609802+0.00583702j -0.000914124+0.00341453j 0.000493947-0.000965738j 0.0022216+0.00971316j -0.00223598-0.00543051j 0.0038119+0.00933548j 0.00653541+0.0061388j -0.00179626+0.000234571j 0.00963043-0.0055784j -0.00048534+0.00849828j 0.00032976-0.000581005j 0.00387817-0.000202787j -0.000589877+0.000507042j -0.00272095-0.000852185j -0.00387603+0.00337785j 0.00213869-0.00474188j 0.00604046-0.00848879j 0.00511688+0.0075056j -0.00265709-0.000418621j 0.000655708-0.00802751j 0.00473138+0.00123093j 0.00746204-0.00940918j 0.00621533+0.00331143j 0.00476784-0.0104878j -0.00983756+0.00678323j 0.00325524-0.0154133j 0.000827078-0.011222j 0.00795721-0.00213692j 0.00103211-0.00189849j 0.0029284+0.00701504j -0.00746174+0.0116943j 0.016931-0.00166328j 0.00156293-0.00160784j 0.0169761-0.00867117j -0.00145282-0.0089417j 0.00118146-0.0102953j -0.00510151+0.0133853j -0.00334736-0.00247526j -0.0127367-0.00170942j 0.0143393-0.0239618j 0.00145904-0.00123152j -0.0127315+0.0040425j -0.00987113+0.000411147j 0.00994701-0.0134481j 0.0179695+0.00125694j 0.0102399-0.0206576j -0.00778008-0.00140578j -0.0145827+0.0144494j 0.00978158-0.0034474j -0.00651698+0.011952j -0.026562+0.0105405j 
-0.0059997+0.013033j 0.0142879+0.0196963j 0.0256464+0.0235612j -0.00490179-0.0329535j 0.0169402+0.00115271j 0.00269249+0.0186127j -0.0461256-0.0358764j -0.0119015+0.0179739j 0.0365158+0.0208601j -0.0352775-0.0193992j -0.0185034+0.0501107j 0.0328109+0.0389589j -0.0148017-0.00515639j -0.0311491+0.0497925j 0.0325711+0.0398108j -0.0532073-0.00534233j -0.0149567-0.0264877j -0.0751385-0.0327941j 0.102454-0.0542661j 0.0604687-0.029085j -0.00911181-0.0646187j -0.0111105-0.0160305j -0.0484615+0.0665744j -0.0383599-0.0581767j -0.0586155-0.0608111j 0.0597887+0.0665285j -0.0360735-0.0148389j 0.133032+0.0616842j -0.0324937-0.0253124j 0.066045+0.0233647j -0.0317803-0.0190622j 0.021798-0.00508393j 0.00902679+0.00364687j 0.00713941+0.00720733j -0.0255278-0.0164507j 0.0184674-0.00174391j 0.0372411-0.00951232j 0.0181218-0.000380944j -0.0100781+0.00365662j -0.0119517-0.00398194j 0.0110572-0.0176449j 0.00903872+0.0203166j -0.0124991-0.000169762j -0.00184809-0.000377466j -0.0104895-0.00587535j 0.018055+0.0176267j 0.0252434+0.022988j -0.0172674-0.0317337j -0.0023586-0.00545922j -0.0376084-0.018601j -0.00906247-0.000928745j -0.00703072-0.0115936j 0.00294154+0.0104264j -0.0028525+0.000784185j 0.00872768+0.00256194j 0.0171131-0.00820084j 0.0125636+0.0229802j -0.00326877+0.0097753j 0.00383889-0.00610435j -0.0173731-0.0280912j 0.0125455+0.0130827j 0.0183002+0.00370484j 0.00696276+0.0213462j 0.0078892+0.0073909j -0.0178761-0.0226682j 0.000825455-0.00389202j -0.00034181-0.0135708j 0.0249196+0.0125409j 0.00391926+0.0130348j -0.0066378+4.70069e-05j -0.000816177-0.00343991j 0.00203026+0.0135234j 0.00792452+0.00500227j 0.00417814+0.000268222j 0.0137984+0.020071j 0.00565455+0.00527525j 0.0107629+0.00935593j 0.00338875+0.00814048j 0.00236947+0.000520267j 0.00936495+0.0055471j -0.00379155+0.00401315j -0.0122624-0.012077j -0.00221044-0.0122739j 0.00353818+0.000931466j -0.00151223-0.00480593j -0.0042402-0.000746139j -0.00268723-0.00642787j -0.0132299-0.00651302j 0.00469283-0.00337043j 0.00308535+0.0073745j 0.00109317-0.00559243j 0.00151442+0.00177695j -0.00441089-0.00420923j 0.000896193-0.00582075j -0.0045585-0.00396018j 0.00871399-0.00107582j -0.00279367-0.00350429j 0.00516533-0.00406899j -0.0091132-0.00496363j 0.0133613+8.92197e-05j 0.00103236+0.00666385j 0.00190558+0.00274318j -0.000941416+0.00212779j 0.00678724-0.00517921j 0.0066212+0.000914276j 0.00290704+0.000874193j -0.00224995+0.00140344j -0.0130758-0.0153261j -0.0102624-0.00140933j -0.00991099-0.00434435j 0.00210948+0.00491649j 0.00528522-0.00869341j -0.00408484+0.00055293j -0.0173469-0.0140209j 0.00324738-0.0037469j -0.0073802-0.0108385j 0.00721394+0.0040705j 0.00410391-0.00661982j 0.00106905+0.00369991j 0.00381405+0.000790821j -0.00583857-0.00386567j 0.00915631+0.00912259j -0.00675268-0.0116013j 0.00624079+0.00196625j -0.00952387-0.0157128j -0.00166348-0.0108989j 0.000509319-0.00242636j 0.00566989+0.002026j -0.00417575+0.000200514j 0.00703317+0.00200973j 0.0062747-0.00486569j 0.00560963-0.00278093j 0.00640708-0.00334283j -0.00538684-0.0027569j -0.000215274+0.000660923j -0.00246502-0.00704047j -0.0063905-0.0140734j -0.00253651-0.00352039j -0.00547916-0.00756371j -0.00270215-0.000969019j -2.70295e-05+0.000297542j -0.00694969-0.0025067j 0.000716124-0.00142118j -0.0041723-0.000918497j -0.00148024+0.0077082j -0.00488855-0.00383214j 0.00604856+0.0109648j -0.00864482-0.00571106j -0.00252324+0.00112543j -0.000158638+0.00206351j 0.00105118-0.0011072j -0.00418653-0.00463517j -0.000781767-0.00153973j 0.00887637+0.00154958j -0.00128486+0.00405864j -0.00480972+0.00284506j -0.00494186-0.00482966j 0.0043211+0.00224541j -0.00262974+0.00328773j 0.0035995+0.0156607j -0.00612409+0.00401744j 0.0107908+0.00378227j -0.00595908-0.00537204j 0.0132631+0.0030173j 0.00959017+0.00244667j 0.000612657+0.0122232j -0.000845657-0.00093139j -0.00518854+0.00219443j -0.00974917-0.00875506j 0.00721984+0.0150457j -0.000162296+0.00534152j 0.00168911+0.00343891j -0.00374337-0.00196044j 0.00980916+0.00116475j -0.0098893-0.00619426j 0.00211738+0.00090274j -0.00370782-0.00782278j 0.0259267+0.00521795j -0.00656863-0.00099987j -0.00532348-0.0156548j -0.00684669-0.0163257j 0.00608565+0.00354712j 0.00492016+0.0131615j 0.0227422+0.00929488j 0.0061846-0.00985055j -0.0158743-0.0283566j -0.00113542+0.00998713j -0.0125195+0.00791242j -0.00320299-0.020726j 
0.0205792-0.000474955j 0.00360294-0.00235117j -0.00314584-0.000276246j -0.0312212+0.0117515j -0.00376427-0.00805084j 0.0131667+0.00880155j -0.0104143+0.0108079j 0.023833-0.00717462j 0.0108414-0.0136567j 0.00657244+0.00359365j 0.0556303-0.0136731j 0.0227924+0.0153684j -0.0059865+0.0288129j 0.0584257-0.00126757j 0.0360415-0.0106409j -0.00647955-0.00225647j -0.0159688-0.00694204j -0.0165374+0.0431861j -0.0593258+0.000274141j -0.0468511-0.0204869j -0.0740872+0.0314081j 0.00703812+0.022985j 0.0602341-0.0223271j -0.0284131+0.00691241j -0.0580283+0.05597j 0.0725449-0.0312729j -0.0392918-0.0143868j 0.067948-0.0579964j -0.0436127+0.0416909j 0.012851-0.0149424j -0.00766975+0.0131483j -0.00756882-0.0165121j 0.00138199+0.00572922j 0.000495716-0.019849j -0.0234194+0.016492j 0.0212389-0.0160963j -0.00519788+0.00171393j 0.00973693-0.0146503j -0.00447276+0.0133386j -0.00425509+0.0130926j -0.00239669-0.0131857j 0.0131204+0.00250467j 0.010496-0.00614303j 0.00652258-0.0158806j 0.00274707+0.000701778j 0.00205927+0.0119168j -0.00201952+0.00480866j -0.0134358+0.00380032j -0.000184266+0.00624113j -0.00629753-0.00554295j -0.00496843+0.00270079j -0.00938043-0.00193758j -0.00192915+0.00964046j -0.00104063+0.0019688j -0.008543+0.00215199j -0.00519709-0.00887197j 0.015775-0.0151714j 0.0133931-0.00127568j -0.0129117-0.0011087j -0.0218762-0.00114035j 0.00510986+0.00256407j 0.00121722-0.0102936j 0.0145671-0.0052358j -0.00214507+0.000604208j -0.0156487+0.016299j -0.00218865+0.00283856j -0.00655189+0.00326434j -0.000689368-0.00776747j 0.00438393-0.00622396j -0.000633477+0.000850077j -0.00537659-0.00476656j 0.00967761-0.00307487j 0.00203622+0.00392321j -0.00215353-0.0051274j 0.0177229-0.00259191j 0.00422343-0.00538007j 0.00916984-0.00227285j 0.0148758-0.0128777j -0.00109556+0.00589088j 0.0075679+0.0144394j -0.0014287-0.0021257j -0.00619945-0.00223556j -0.00561949+0.00363456j 0.00099986+0.0055744j -0.000947355+0.00357737j 0.000283385+0.00633707j -0.00676096+0.00148725j -0.000710882-0.0051771j -0.00219022+0.00450053j -0.00122116-0.00766591j -0.00426733+0.00115123j 0.00643534+0.00201658j 0.0018318+0.00384733j -0.00165146+0.00438044j -0.000383293+0.00178872j -0.00169942-0.00227206j -0.00108148+0.000141663j -0.00130358-0.00464956j -0.00482881+0.00674355j -0.00436171+0.00458844j 0.00273388+0.0068099j -0.00116569-0.000922046j -0.002149+0.00276606j -0.0049514+0.00162072j 0.00579845+0.000369713j 0.000374679+0.000854346j -7.64354e-05+0.00210945j -0.00326963-0.00679219j 0.00570187-0.00725105j -0.00494646-0.000194463j 0.00721234+0.000172227j -0.00156818-0.00485566j 0.00206772-0.00228148j -0.00153177-0.00162366j -0.00569665+0.00104761j -0.015825+0.00758284j 0.00480265-0.000625019j -0.00644987-0.0019962j 0.00798492-0.00109421j -0.0041255+0.00310165j 0.000286051-0.00875733j -0.00298392+0.00512667j -0.0100006+0.00526228j 0.00906966-0.00412043j -0.00679373+0.00578598j -0.0082777-0.00128392j 0.00303496-0.00323118j 0.00263738-0.000630293j -0.00142038-0.00455032j -0.000599729+0.005053j -0.00588995-0.00138418j -0.00936489-0.00455149j -0.00566121-0.00509573j -0.00237497+0.00174278j 0.000529838+0.00257354j -0.00238505-0.00271297j -0.00433708+0.00394434j 0.00196733+0.00653895j -0.0107049+0.00174362j -0.000264809-0.00260239j 0.000646615+0.000687492j -0.00392026-0.00298104j -1.49748e-06+0.00300404j -0.00246042+0.00373844j 0.00103995-0.00123866j 0.0025379-0.00458491j -0.00104533+0.000614633j -0.00351792-0.000592375j 0.00662913+0.00230387j 0.00111238+0.00470156j 0.00292465+0.000419905j -0.00145057+0.00398017j 0.00230847+0.00356378j 0.00370365+0.00174893j -0.00279264-0.00297299j -0.00157004-0.00410649j 0.00793552+0.00421321j 0.00840944-0.00122221j 0.00693316+0.00173571j 0.00811872+0.00110936j 0.00776347+0.00385088j 0.00119931+0.00342579j -0.0036861+0.00180791j 1.51691e-05-0.00370304j -0.00136001+0.0069506j 0.00485568-0.00647416j 0.0059379-0.000260432j -0.000577498-0.00509054j 0.00579101-0.00768376j 0.0101095-0.00806256j 0.00559359-0.000674514j -0.00156337+0.00528884j -0.00829589+0.00906496j 0.00371459-0.00918129j -0.00171284+0.00134696j -0.0149493+0.000517768j -0.00833492+0.012554j 0.00544423-0.00212311j -0.00399184+0.00188277j -0.00906963-0.00805687j -0.0115744+0.00108064j -0.0111073-0.00785599j 0.0127168-0.00545544j -0.00285423+0.0021792j -0.00540483+0.00244211j -0.0190299-0.00423753j 0.00243359+0.018397j 0.00863477-0.0103262j 0.00706395+0.0134211j 
0.00503984-0.0197481j 0.00531718-0.00216908j 0.0203544+0.00774901j 0.00199005+0.0377564j -0.0017545+0.00229511j 0.0119686-0.0160813j -0.0242325+0.00557389j -0.0112225-0.0309079j 0.0168029-0.0123115j -0.0112421-0.00867738j -0.0250701-0.07153j 0.0346376-0.0285406j 0.0344448+1.09153e-05j -0.0257642-0.0779092j -0.011363-0.0346963j -0.0495393-0.00230255j -0.0223618+0.0235975j 0.00169892+0.00825686j 0.106742+0.0654275j 0.0144754+0.0624921j 0.0333702+0.0826893j 0.0299523-0.020335j -0.0935008-0.0571001j -0.0077677+0.0288413j 0.0376796+0.0533879j 0.0254869-0.0872939j -0.0700505+0.0671217j 0.0226947-0.065812j 0.0300821+0.0350339j 0.00821507+0.00696272j -0.00366357+0.0122799j -0.0163418+0.00824114j 0.0191715+0.0040043j -0.0263464+0.00910032j 0.00107324+0.0175915j -0.00598298-0.0238504j 0.0252817+0.00775117j -0.013633-0.00828509j 0.000601686+0.00774037j 0.000344419+0.00700618j 0.00642156+0.00408653j 0.00828899-0.00710024j -0.0100412-0.0123302j -0.020591-0.0132896j -0.010709-0.00770285j 0.0248515+0.000478031j 0.0221359-0.0111347j -0.00614779+0.0252794j -0.00218191+0.00380724j -0.0328313+0.00542691j -0.00455477+0.00162872j -0.00724545+0.0125593j 0.0150107+0.00743497j 0.0012731+0.0076127j 0.00806609+0.00244719j -0.00643499+0.0183509j -0.00929252-0.0153818j 0.00215363-0.0116141j 0.000363146+0.0168168j -0.0116997+0.0230541j 0.00590626+0.00112663j -0.00634857+0.000181271j 0.00253983-0.015569j 0.00667835-0.00315285j 0.00158023+0.0202474j 0.00612239+0.00112321j -0.00320077+0.00461581j 0.00987571+0.00675338j -0.000338917-0.0108324j 0.000683029-0.00143616j -0.00148531+0.00437379j -0.00253594-0.01075j 0.00595995-0.000753799j -0.00141733+0.00725745j -0.000123058-0.0208962j 0.0055767-0.000465395j 0.00304293-0.00962157j -0.00407918-0.0175235j 0.00809094-0.00202868j 0.0140309+0.00223062j -0.00156873-0.00110977j -0.011695+0.000734311j 0.00332522+0.00865582j 0.0158358-0.00655195j -0.000199544+0.00138977j 0.00290045-5.38881e-05j -0.00244658+0.00526328j -0.0132761+0.00236072j -0.00809858+0.00560124j 0.000196356+0.000152649j 0.00114111+0.00289439j -0.0011788-0.00273004j 0.000277188+0.00223714j -0.00479636+0.00360069j -0.00154465+0.00116493j -0.00179953-0.00523223j -0.00271027+0.00686694j -0.00282577+0.00306248j 0.000177619+0.0034887j 0.00788017+0.00882627j 0.00556809+0.00392432j 0.00171282-0.00454747j 0.00661775+0.00221412j 0.00550108+0.00581668j 0.00255618-0.00865301j 0.00694497+0.00336137j -0.00127743-0.00248837j -0.0163403+0.00499173j -0.0111224-0.00941531j -0.00615063-0.00036792j 0.00631783-0.00273716j -0.00645517-0.00143331j -0.000122014-0.00145703j -0.0164153-0.00406443j -0.00391063+0.00476867j -0.00121164+0.00927621j 0.00578767-0.00503063j 0.000522119+0.011076j -0.00460917-0.00297698j 0.00102336+0.00148979j -0.0044879+0.00153078j 0.00186337-8.25217e-05j -0.000432387+0.00677994j 0.0020629-0.000759256j -0.00174766+0.00484166j -0.00035609+0.0113682j -0.00256518-0.00738068j -0.00106952-0.0022744j -0.00332157-0.00132708j 0.00095702+0.00125645j 0.00738309+0.0115591j 0.00497556+0.00747304j -0.00250607-0.00261219j -0.00858687-0.00160589j -0.000844817-0.0035751j -0.00803632+0.00215217j -0.000894042+0.00901026j -0.00587879-0.00264661j -0.00173828+0.00304745j -0.00234007+0.000382068j 0.000862459+0.0058693j 0.000545521-0.00334636j 0.00574098+0.00678904j -0.00142223-0.00356887j 5.22852e-06-0.0102129j -0.0050681+0.000896045j 0.00815151-0.00436714j -0.00604779-0.000346822j 0.00251458-0.00480058j -0.00209705-0.00177898j 0.0047689-0.00273233j -0.00154718+0.00704048j 0.00250427-0.00509482j 0.00297304-0.00395452j 0.00226754-0.001656j -0.0012235-0.00743487j -0.00522154+0.000666937j 0.00128722-0.00519527j 0.00237932-0.00592728j 0.00372934-0.0051961j -0.0030807-0.0078598j 0.0156829+0.000154139j -0.00356549+0.00611456j 0.00444493-0.000844248j 0.0120678+0.00107665j -0.00392599-0.00603817j 0.00267297+0.000469165j -0.00524474-0.00512581j -0.00400643+0.00154102j -0.000684256-0.0168716j -0.00636058-0.00646931j 0.00962506-0.00633758j -0.000669423+0.00369214j 0.00530493-0.000877645j -0.0149398-0.000727165j 0.00625475+0.00634737j 0.00901443+0.00940619j 0.0176314+0.00445908j 0.00422118+0.00318773j -0.0121387+0.00914253j -0.0014532+0.00585733j 0.000785711-0.00419647j 0.00501459-0.0195257j 0.0103385+0.0135384j 0.0116448+0.0180956j -0.0118733+0.00903597j 0.00770002-0.0117056j -0.00536833-0.0170384j -0.0174724+0.00377773j 
-0.00842859-0.00793412j -0.00230539-0.0155834j 0.00181595-0.0240689j 0.0255597+0.00836455j 0.00802723-0.00128586j -0.0174273-0.00608169j 0.00371356+0.0376167j -0.0181194+0.0106564j 0.00159774-0.0359771j -0.00451549+0.0220288j -0.0455795+0.0189204j -0.014071-0.0340987j -0.00723898-0.0151977j -0.051914+0.0340444j -0.0125899+0.00522797j -0.00856046+0.0724996j 0.0190866+0.0204534j -0.00546683+0.0437133j 0.0485669-0.142479j 0.0439393-0.0457105j 0.0496869-0.00971437j -0.0220935-0.0256972j -0.0314204+0.110408j 0.0193105+0.016612j 0.0183895+0.00597042j -0.0550162-0.0662096j 0.0538235+0.0816573j -0.021796-0.0772121j 0.0103485-0.000250334j 0.0184243-0.0148166j 0.0115764+0.019752j 0.0110754+0.005478j 0.00457896-0.0192405j 0.00428027+0.0137324j 0.00797714+0.0181389j -0.0157363-0.00936677j 0.00836115-0.0302116j 0.00154602+0.00641158j -0.000585329+0.0135922j -0.000912596+0.00982815j 0.0019097-0.022189j 0.00329021-0.0082747j -0.00429749+0.0116963j -0.00707138+0.0163864j -0.00376435+0.0159953j -0.00550099-0.0130455j -0.0175399-0.0278084j 0.0160733+0.00762913j 0.00972071+0.00755378j -0.00471363+0.0322791j 0.000449963+0.00522831j 0.0103881+0.00931281j 0.00203928-0.0108753j 0.00705835-0.00240434j -0.00715329-0.00696078j 0.0222845-0.0037674j -0.00956691+0.00107371j -0.00613222-0.000530555j 0.012297-0.00177082j 0.00936018+0.0161109j 0.00135399-0.00691358j 0.00426177-0.0048452j -0.013414-0.00525061j 0.00334356-0.00400344j 0.00858663+0.0165671j 0.00740696-0.00212972j 0.00515853+0.00608499j 9.39344e-05-0.024033j -0.0110893-0.00340078j -0.00731445-0.00244042j 0.00386064+0.00108086j -0.0148494-0.00348755j 0.00259569-0.00170036j 0.00468179+0.00219296j -0.00846163-0.00457572j -0.000433726-0.00306366j -0.00766567-0.00138917j -0.0086531-0.0108129j -0.0023734-0.00664642j 0.00131562-0.00776161j -0.00564229+0.000708675j -0.00134092+0.0128792j 0.0120407-0.00372132j -0.0059684-0.00799768j -0.00395735-0.00412884j 0.00400587+0.00747336j 0.00483726+0.00650191j 0.00355037+0.00539622j 0.00245753+0.00531055j -0.00268433-0.00115835j 0.00278258-0.00155638j 0.00349497+0.00402179j 0.000459526+0.00229918j 0.00544662+0.00640079j 0.000252484+0.0027583j 0.00347137-0.00186262j 0.00367007+0.00702812j 0.00465872-0.000449819j -0.00148224+0.00800712j 0.00739463-0.000572633j 0.000346892-0.00176708j -0.00630558-0.00490877j 0.00134797-0.00154966j 0.00053235-0.00597171j 0.00438148-0.00098289j 0.00113449-0.00137362j -0.00215646+0.00113408j 0.0011692+0.0170164j -0.00767011+0.00888226j -0.00373504+0.0121414j -0.00289252-0.0038236j 0.00580684+0.00342223j -0.00478486+0.00281043j -0.00580416+0.0180226j 0.00580179+0.00801281j 0.0025965+0.00870245j -6.50496e-05-0.0107464j 0.00564632-0.00838198j -0.00320708-0.00131109j 0.003221+0.00386655j -0.00313249-0.00291223j 0.000673137-0.00549357j 0.00039834+0.00730124j 0.00520535-0.00471492j 0.000151739+0.007851j 0.00546533+0.00165664j 0.00262276+0.0040014j -0.000894234-0.00272407j -0.00117679+0.00610112j 0.000825124-0.00666258j 0.00803444-0.00968219j 0.00575036-0.00721548j 0.00250431-0.00339883j -0.00707971+0.00872139j -0.00124848-0.000202632j 0.00520707+0.00379907j 0.00310913+8.77035e-05j -0.00198005+0.0103841j -0.00468592+0.00370096j -0.00709954+0.00253453j -0.00284868-0.00014497j -0.00681488+0.00263072j 0.00482869-0.00274472j 0.000494762+0.00181223j -0.0046058+0.00271291j -0.00137774+0.00267007j -0.0003267+0.00184638j 0.000531076+0.00196727j -0.00182594+0.00465916j -0.000575276+0.00200375j -0.00092694-0.00171963j 0.00419818+0.00665353j 0.000451135+0.000186256j 0.000496428-0.0108225j -0.00872528+0.000190234j -0.00832645-0.00191496j 0.000106576+0.00118887j -0.00255933+0.00132003j -0.00530681-0.000717857j 0.00411856-0.00305623j -0.00394634+0.011401j 0.00108188-0.0158988j 0.00676903+0.00472362j 0.00413628-0.00877609j -0.000818921-0.00476075j -0.00649212+0.00160667j -0.000769105-0.00234204j -0.00390332+0.0084759j 0.00523614-0.000680023j -0.0124521-0.0109126j -0.00678232+0.00504296j -0.00921286-0.00740126j -0.00281338+0.00380584j 0.00601698-0.0166701j -0.00947136+0.0138713j 9.70234e-05-0.0136259j 0.0120683-0.00160308j 0.00420301-0.0127283j -0.00630075-0.000262041j 0.00277842+0.0042552j 0.0122143+0.0068537j -0.00291918-0.00681651j -0.00877284-0.012158j 0.00805954-0.0219564j 0.0161274-0.00334541j 0.00476943+0.0173571j -4.23055e-05-0.00308922j -0.00547689+0.000394463j 0.00485474+0.0196633j 
