0.00578026+0.104107j -0.057131+0.0122355j -0.0284458-0.0744437j 0.0174743+0.0887244j 0.0528304+0.0438299j -0.0679397+0.0629982j 0.0465374-0.0107011j -0.0373935-0.0184787j 0.0618198-0.00540302j -0.000283236+0.00838398j -0.0385175-0.0703516j -0.000165593+0.0323638j 0.0622403+0.0497002j 0.00129306-0.136089j 0.0832749-0.0414931j -0.0641123-0.0179523j -0.00542606+0.0193225j 0.00638735+0.01145j -0.00134985+0.0182558j 0.00868061-0.00112329j 0.00566345-0.0195384j 0.00204715+0.0227286j -0.00189426+0.0111258j 4.60122e-05-0.00260243j 0.000875397+0.0108742j -0.00105873-0.00595215j -0.000748921-0.00487403j -0.00227245-0.00605703j -0.00231497+0.000857034j 0.00426312+0.00584433j -0.0114041-0.00522011j -0.0312701+0.0241272j -0.00729879-0.0116933j 0.0132712+0.020612j -0.0184422+3.26325e-05j 0.0235128-0.00947894j -0.00954047-0.0452206j -0.0069654+0.00467683j 0.00104014-0.0105821j 0.0103565-0.0116881j 0.000726669+0.00475277j -0.00216398-0.0101009j -0.00583755+0.00748899j 0.00254495-0.00803821j -0.00483188-0.0019463j 0.000644757-0.00794058j -0.000215244+0.00182756j 0.00257391+0.00334348j 0.00466651-0.00322929j -0.000277179+0.000640074j -0.000709571-0.00186293j 0.0025634+0.0028688j -0.00407573-0.00308028j -0.00150576+0.00765275j -0.00130698-0.000717294j 0.0058495+0.00364588j -0.00377941+0.00109277j 0.00168281-0.00208476j -0.00156171+0.00245355j -0.00207888+0.00614534j 0.000928175-0.00529085j 0.0033066+0.00578771j 0.000814621+0.00178081j -0.00352842+0.00329838j -0.00831852-0.00738593j -0.000748462-0.00465059j -0.00251837-0.0103606j -0.00127565+0.0125614j 0.00853956-0.00448166j -0.00327781-0.00396528j -0.00609385+0.00669099j -0.00688624-0.000227968j -0.01324-0.00453348j -0.00108714+0.00603164j -0.00232965-0.00850275j -0.000550718-0.0157337j -0.00468295+0.0148093j -0.00396524-0.00842336j -0.00575697+0.0190345j 0.0111557-0.00450776j -0.00480573+0.0137204j -0.00699139-0.00730021j -0.00141703+0.0043345j 0.00907756+0.00786066j -0.00735106+0.00159551j -0.00438058+0.0115545j 0.00254256-0.00130099j -0.00414455-0.000575507j 0.00347881-0.00238725j 0.000173237+0.000947957j 0.00680738+0.00301913j -0.00569614+0.0049373j -0.00333881-0.000517858j -0.00190582+0.000711835j 0.00171291+0.00505654j 0.00607694-0.00383709j -0.000407475+0.00268146j -0.00258918-0.000906531j 0.00155215+0.00154291j -0.00122497-0.00208732j 0.00168813-0.00688398j -0.000164586-0.00128943j -0.00174738+0.00255965j -0.00307316-0.00222647j 0.00295024-0.00549827j -0.00038514-0.00143019j -0.00158366-0.00460279j -0.000887762+0.00047784j -0.00201859+0.00308225j 0.00301497-0.00987152j 0.00119604+0.00144459j -0.00233185+0.00345456j 0.00238611+0.00109742j -0.00159118+0.0047137j 0.00114239+0.00276326j 0.0023663+0.00746176j 0.0047703+0.00895491j -0.00236653+0.00334705j -0.00632621-0.00640002j 0.000711262+0.00134681j -0.000176801+0.00365453j 0.003819+0.00139921j 0.0103543+0.00627478j -0.00186073-0.0108974j -0.00199887+0.00285373j 0.00565475-0.0126278j 0.00363436+0.00173621j 0.00657119-0.0152534j 0.00804452-0.00720082j 0.00441141+0.00446964j -0.0136572-0.0097751j 0.00983863-0.00633629j 0.00962558+0.0237111j -0.00639454+0.011453j 0.0164002+0.0235029j -0.0191247+0.0419967j 
-0.126297+0.0048684j -0.0147344-0.0574138j 0.0803885-0.0278373j -0.10469+0.0132205j -0.0548302+0.0544756j -0.0754142-0.0609103j 0.0236512+0.0465374j 0.0180372-0.0373836j -0.014271+0.0609517j -0.02871+0.0078491j 0.0759996-0.0283867j -0.0309642+0.0079595j -0.0301594+0.053239j 0.184668+0.0030725j 0.0464349+0.0753429j 0.0196291-0.057619j -0.0266377-0.00285536j -0.0199555+0.00547169j -0.0169054+0.00280663j 0.00348447+0.00358566j 0.0263724+0.00578155j -0.0321046+0.000503069j -0.0118877-0.00326535j 0.000324718-0.00129419j -0.0123468+0.00333229j 0.00723337-0.00128487j 0.00211042-0.00421138j 0.00665575-0.00446763j -0.00241183-0.0059776j 0.000337829+0.0063584j 0.00507083-0.0112817j -0.0219956-0.0347429j 0.0119558-0.00695965j -0.0268245+0.0133093j 1.83158e-05-0.0225357j 0.0138908+0.0223474j 0.050749-0.00907928j -0.00998941-0.00508225j 0.00878547-0.00263157j 0.0147649+0.0102634j -0.00102558-2.23117e-06j 0.0118203-0.00102482j -0.00773434-0.00434497j 0.0107157+0.00176877j 0.000954293-0.00390076j 0.0108121+0.00439658j -0.00179202-0.00202086j -0.00365259+0.00343859j 0.00314084+0.0051289j -0.0017449-0.00206274j 0.00430352-0.00167172j -0.00164198+0.00217066j 0.00573686-0.00400614j -0.00896222-0.00157698j -0.00080472-0.00119422j -0.00426141+0.00638249j 0.00114195-0.00651156j 0.00213297+0.00103604j -0.00337912+0.000854786j -0.00600319-0.00131543j 0.00427749-0.000837164j -0.00533957+0.0038883j 0.000995089-0.00105859j -0.00407623-0.00521161j 0.011437-0.00660246j 0.00784886-0.000821723j 0.0108595-0.00421173j -0.0187791-0.0018634j 0.00204274+0.0079763j 0.00484521-0.00456795j -0.00677758-0.00691841j -0.00272766-0.00499655j 0.00431469-0.0133692j -0.00759905-0.000354618j 0.00930696-0.00347365j 0.0164997+0.000541802j -0.0164713-0.00624433j 0.00848316-0.00387938j -0.020772-0.0090377j 0.00942195+0.0104304j -0.0152947-0.00425578j 0.00638245-0.00911023j -0.00477898-0.0014485j -0.00436991+0.00696737j -0.00280853-0.00744154j -0.012713-0.00258285j 0.00235728+0.00129184j -0.00107487-0.00462395j 0.00236433+0.00549731j 0.000736798-0.000262346j -0.00278295+0.00731642j -0.00430297-0.00814443j 0.00166131-0.00173676j -0.0026654-0.00256127j -0.00302921-0.00330186j 0.0059676-0.000402424j -0.0013672+0.00263997j 6.29848e-05-0.003588j -0.000809389+0.00298528j 0.00280249-0.0015198j 0.00580592+0.00361867j 0.00204342-0.00199742j 0.00148515+0.00322468j 0.00280197-0.00257605j 0.00355242+0.00270243j 0.00209729-0.00158285j 0.00426331-0.00357171j 0.000430752-7.47098e-05j 0.0014286+0.000633476j 0.00691628+0.000126885j -0.00195379+0.00269854j -0.00799265-0.00466977j -0.00574596-0.000420194j -0.00262304-0.00296228j 4.39157e-05+0.00254365j 0.00251709+0.00397379j -0.0021566-0.00523291j -0.00306833+0.000945247j 0.00853697-0.0011199j -0.00369527+0.00398476j -0.00241934+0.000637061j 0.00231318+0.00172386j -0.00905625+0.00349908j 0.0136394-0.00359425j 1.79882e-05+0.00220827j 0.0182539+0.00568496j -0.000478673+0.00570223j 0.0139323+0.00158858j -0.000852181+0.0130876j -0.00620403-0.00174899j 0.00791233-0.0139368j 0.0129694+0.0107823j -0.0246937+0.00999875j -0.0136035-0.00594706j -0.0250026+0.0204485j -0.0458607-0.0205101j 
-0.0205437+0.097092j 0.0398194-0.0113201j 0.0228986+0.0337077j 0.0119033+0.0572988j -0.0799425+0.0289778j 0.117059-0.00644167j -0.0286612-0.0580373j 0.00432824-0.00192494j 0.00438418+0.0889561j -0.0461035+0.0902782j -0.000491037-0.0829256j -0.0248372+0.0425998j -0.127205-0.0619149j -0.0531499-0.149415j -0.0543948-0.00568296j 0.0642694-0.0431017j -0.00847293+0.0380511j -0.00536257+0.0124821j -0.000608878+0.0150769j -0.0133181-0.0189703j -0.0148808-0.0110606j 0.0137737+0.0425279j 0.00968726+0.00706196j 0.00996949+0.0111914j 0.00419865-0.00809975j -0.00823386-0.00839219j 0.00278242+0.00958366j 0.00441978+0.0110305j -0.0012717+0.0136992j -0.0369297+0.0202247j 0.00201593-0.00332525j 0.00181457+0.02043j 0.0023218-0.00924126j -0.0184887+0.00784457j 0.0228511+0.0188467j -0.018587+0.00848531j 0.0131093-0.0284027j 0.00216266+0.0242728j 0.0114357+0.00832874j -0.00904482-0.00770854j -0.00538802+0.0083824j -0.00144239-0.0122025j -0.00335194+0.00520687j -0.00213422-0.0116891j 0.00620268+0.00301113j -0.00299091-0.00791596j -0.00245313-0.00305272j -0.00226104+0.0062896j -0.00360899-0.00372101j 0.00496227-0.00286569j -0.00223685+0.000961175j 0.00102059+0.00173759j -0.000702336-0.00157005j -0.00859013+0.0128283j -0.00132338-0.00502867j -0.0066575+0.000676141j 0.00251458+0.00460213j -0.00407288+0.00504815j 0.00269576+1.41805e-05j -0.00663167+0.00440322j 0.00282068-0.0101715j -0.000298045+0.00183871j -0.000486731+0.00865584j 0.00246276-0.00635784j 0.00257754-0.0150192j 0.0102483-0.000820816j 0.00562876-0.00689595j 0.00392873+0.015302j -0.00621695+0.00141007j 0.00410993+0.00294435j 0.0175185+0.00506395j -0.0013911-0.000664525j 0.00762885-0.0142392j -0.00124979-0.00187859j 0.00605879-0.0120566j 0.00766425-0.00786994j -0.000834511+0.00153999j -0.000412141-0.00337716j 0.00664638+0.0192032j -0.00354434-0.00842335j -0.00365525+0.00995649j 0.0122272+0.00940453j 0.00296786+0.00399108j -0.00107198+0.00359907j 0.0107715+0.00152699j 0.00576502+0.0157961j 0.000781867-0.00821176j 0.00302559-0.00149415j -0.00408267+0.00195403j -0.000996476-0.00209017j -0.00474057+0.000206951j 0.00463537+0.00858978j 0.000603063+0.000907082j 0.00348167-0.00239873j 3.51402e-05-0.00273096j -0.000939953-0.011045j -0.00536136-0.00019909j 0.00799671+0.000768342j -0.00285671+0.000820126j 0.00129249-0.00120017j -0.00331788-0.0123767j 0.000532692+0.00227432j 0.00267393-0.000630181j 0.00551071+0.00536574j -0.00541702-0.00564765j -0.000745742+0.0018632j 0.00189561-0.00438487j 0.00208069+0.00586032j -0.00291694+0.00938165j 0.00223533-0.00549146j 0.00277522+0.00733764j 0.00451445+0.0054427j 0.00362225-0.00236733j 0.0028051+0.00382718j 0.00337349+0.00190086j -0.00130167+0.00979009j 0.0138812+0.0118712j -0.00183689+0.0146753j 0.00643561+0.000179092j -0.00595652+0.00409901j 0.00293995+0.00605934j 0.000157573-0.0111091j -0.0106799+0.0145198j 0.00661803+0.00600301j -0.00548713-0.000531638j 0.000478626-0.0170191j -0.0115226-0.00673342j 0.00258652-0.0125431j -0.0112018-0.00827075j -0.0054845-0.00238902j 0.00811741+0.00403439j -0.0237846+0.00963348j -0.0165654+0.0102031j -0.0117217-0.00505504j -0.0131125+0.0133379j 0.00389046+0.0431173j 
-0.0643646-0.0217941j 0.0234619+0.0338371j -0.062595+0.0322257j -0.0288596+0.0115065j -0.0278833-0.0894454j 0.0330824+0.118572j 0.0491737-0.00837381j 0.00724597-0.00374598j -0.0790009+0.00565289j -0.0909945-0.038003j 0.0621868-0.020945j -0.0354272-0.0383764j 0.0546213-0.098862j 0.080735-0.0362716j -0.0157213-0.0378856j 0.0359453+0.0450213j -0.0257076-0.0140718j 0.00460547-0.00311866j -0.0073244-0.00795578j 0.0165274-0.00965055j -0.00663413-0.0123794j -0.0237987+0.00804501j -0.00331637+0.00801197j -0.00660283+0.00331312j 0.0112913+0.00535715j 0.00425588-0.00360451j -0.00285436-0.00273009j -0.0152683-0.000100109j -0.0116514-0.000379085j -0.021259-0.0296018j 0.00825849+0.000563014j -0.0100198-0.00153567j 0.00881184+0.00157813j -2.43435e-05-0.0111155j -0.00745056+0.019913j -0.0157392-0.0180253j 0.020943+0.00768775j -0.0233+0.005445j -0.0085105+0.00327072j 0.0010842-0.0087599j -0.00457045-0.0107309j 0.01279+0.000529227j 0.000406362-0.00367776j 0.00476186+0.000572439j 0.00180664+0.0104599j 0.00396384+0.00406819j 0.00329065+0.00257518j -0.00125509-0.00121033j 3.80309e-05-0.000343074j -0.00100746+0.00441282j 0.00207685-0.004189j 0.00122908+6.20665e-05j 0.00335281-0.000217953j -0.0158375-0.00806196j 0.0020965-0.00181739j -0.00257724-0.00289074j -0.00447634-0.00438965j -0.00656698-0.00246126j 0.00354051+0.00272102j -0.00275376-0.00374631j 0.00499246-0.000671286j 0.00195771-0.000210528j -0.00649392-0.00651895j 0.00604717-0.00232794j 0.013701+0.00343438j 0.00242292+0.00900741j -0.0024053+0.00549862j -0.0127256+0.00501066j -0.00685761-0.00587076j -0.00345092-0.000195375j -0.00218255+0.0149225j -0.00326988+0.00383749j 0.0133786+0.00997612j 0.00130853-9.23715e-05j 0.00959823+0.00669334j 0.00520898+0.00881103j 0.00204186-0.00115938j 0.00430479+0.00345792j -0.0149843-0.00104604j 0.00376111-0.00805153j -0.00652518-0.000786927j -0.00789461+0.00729997j -0.0028271+0.00188236j 0.000278413-0.00467328j -0.0019727+0.00928512j -0.00904197+0.00309452j 0.00697037+0.000473913j 0.00171635+0.00226065j 0.000319349-0.00402657j 0.00196072+0.000848607j 0.00147562-0.00656979j -0.00345142+0.00260203j 0.00194508+0.000790552j -0.00182745+0.00361967j -0.00230636-0.00134535j 0.00282794-0.00348583j 0.000721906-0.00277801j -0.00252574+0.0024703j 0.00128299-0.000898482j 0.00223861+0.00162251j 0.0100199+0.000144596j -0.00138006-0.000878041j 0.00364667-0.00106172j -0.0037958+0.00188171j 0.00462002-0.000428995j -0.00473953-0.00199025j 0.00020458+0.00265124j -0.00348609+0.0039247j 0.00166463-0.0021743j 0.00102643-0.000154855j -0.00637026+0.00288492j -0.00820483-0.00384899j 0.0005634-0.00228763j 0.00712047-0.00115207j 0.00592018-0.000552399j 0.00411735-0.00432536j -0.00431482-0.00324154j -0.00699389+0.000409639j 0.00435652+0.00221491j -0.000267055+0.00193679j -0.00406617+0.00276111j 0.00834065-0.00386096j -0.00669321-0.00816827j 0.00913582+0.0079968j 0.00662511+0.0124283j 0.0142985-0.00747014j -0.00752569+0.00509057j 0.00282586-0.0194295j -0.0199366-0.0170778j 0.016147-0.0134573j -0.00658947+0.00977009j -3.53318e-05-0.0136704j -0.0207349-0.00872193j 0.00693234+0.01101j -0.0160188-0.0181771j -0.0332781+0.00441174j 
0.00267034-0.0112112j 0.0165007+0.0235557j 0.128239-0.167269j -0.000581817+0.0164564j -0.0473866-0.0618716j -0.0263941+0.0304338j -0.0495316-0.0264174j 0.0212162-0.0352458j -0.00439853-0.00219866j 0.00845686-0.166397j -0.0830403-0.0015072j 0.0940751+0.0279878j -0.0825477-0.0416751j -0.018546-0.000388217j -0.00832434-0.00228949j 0.0241362+0.0165454j -0.00898951-0.0438341j -0.00105723-0.0106872j -0.00909807-0.0010971j -0.00866838+0.0228855j -0.0176332-0.0043359j 0.0150637-0.00594488j 0.00618624+0.00826291j 0.014898+0.0118714j 0.00658528-0.00135344j -0.0144536+0.0091113j -0.00137328+0.00297605j -0.00452565-0.0077495j 0.0102514+0.00496359j -0.00118051-0.00723702j -0.00282941-0.00830244j 0.0102075-0.00131828j -0.00417482+0.00547022j -0.00821861-0.00325496j 0.0287858+0.0261943j 0.00151121-0.0188759j 0.00137906-0.00560667j 0.0129356-0.0153287j 0.00706309+0.0103999j -0.00347497-0.00244316j 0.0100358-0.000129937j 0.000778446+0.000437628j 0.0078488+0.00496837j -0.00334575-0.0011954j 0.00508099+0.00301088j -0.00423287+0.0034581j -0.000394993+0.00456716j 0.00309782-0.00211124j -0.00446297+0.00190368j -0.00407056-0.00168518j -0.000105103-0.00076944j 0.000610782+0.0011746j 0.00265366+0.000589228j -0.000804662-0.0127361j -0.00247316-0.00337887j -0.00401833-0.00641781j 0.00619279-0.00929091j 0.00158129-0.00491734j 0.00191541-0.0039976j 0.00480426+0.000677066j -0.0042017+0.00200299j -0.0058234-0.00203293j 0.00444972-0.000223888j 0.000606193+0.00204282j -0.00282774+0.00126785j 0.00383256+0.00502898j -0.00798604+0.00220554j -0.00207956-0.000884653j -0.00406877-0.0123058j 0.00648235+0.00535075j 0.00330804+0.0208198j -0.00169234-0.00983817j -0.00742965-0.0017187j 0.0019652-0.000137362j -0.00892097+0.00886984j -0.000998989-0.00351058j -0.000916654+0.00257719j 0.00448153+0.00227668j 0.0116168+0.00610897j -0.00647002+0.00834321j -0.000279069+0.0043556j 0.00576307+0.00171363j -0.00205587+0.00372247j -0.00593051+0.00296145j 0.00334945+0.0040957j 0.00397881+0.0105734j -0.00664115+0.000175564j 4.81411e-05+0.00121467j 0.00308152+0.00258458j 0.000878762+0.00308622j -0.000339899+0.000941793j 0.00482101+0.00394182j 0.0010691+0.00435947j 0.000776597-0.00260888j 0.00192466-0.00026785j 0.00101104-0.00765152j -0.00455408+0.00194073j 0.00106806+0.00217474j -0.0026084-0.000402557j 0.00245071-0.000835728j -0.00406816-0.000230749j 0.00303802+0.000805838j -0.00278895+0.00656353j 0.00121311+0.00589059j -0.00108715-0.00223031j 0.000580935-0.0036634j 0.0046042+0.00225485j 0.00257982+0.000872008j -0.000263372+0.00446201j -0.00317126-0.00181686j 0.000616005+0.00361474j 0.00167079-0.00110063j -0.00642376-0.00126274j 0.00161586-0.00117586j 0.000820897+0.000813741j 0.00731053-0.0014827j 0.00864956-0.000337177j 0.00664097-0.00104502j 0.00613225+0.00575521j -0.000992114-0.000831288j 0.00479751+0.00183312j 0.000763695+0.0136246j -0.000117264-0.00843329j 0.00737491+0.00965446j 0.000329549-0.00157462j -0.0112924-0.00203867j -0.00130349+0.000816782j 0.000791712-0.017994j -0.00135832-0.00757604j -0.00510864-0.0122331j 0.00597928-0.00462705j 0.00145422-0.00969598j -0.00145109-0.0121302j -0.00178649-0.0115171j -0.00181537-0.00573779j 0.018782+0.00465807j 
-0.00881293-0.00725947j 0.0111192-0.00867873j -0.169689-0.119864j 0.0362413+0.000182342j -0.031296+0.0474744j -0.00409385-0.000563494j -0.0498128+0.0436134j -0.0409146-0.00608798j 0.0174001-0.0214977j -0.209488-0.0244272j 0.000678209+0.0571648j -0.0148332-0.0658461j -0.0625727+0.102239j -0.0352195+0.0319288j 0.0118204+0.00610306j 0.0146055-0.02672j -0.0549006+0.00150277j -0.0215368+0.00395597j -0.00355628+0.0146821j 0.0366939+0.0117487j -0.00259762+0.0106301j -0.00932465-0.00205709j 0.0122721-0.00283757j 0.0160755-0.0111316j -0.0089849-0.00553921j 0.00519618+0.0103529j 0.0136417+0.00537647j 0.00240795-0.0031222j 0.0135048-0.010051j -0.0159937-0.00189239j -0.0105573-0.00071904j -0.00299171-0.00125589j 0.00317778+0.00152465j -0.00204013+0.00683787j 0.0236207-0.0226867j -0.0168021-0.00388974j -0.00707225-0.00359338j -0.0193512-0.0186508j 0.02148-0.00783333j -0.00328178+0.00455986j -0.00375868-0.00603532j -0.00412547+0.0022996j -0.00220778-0.00573935j -0.00239067+0.00196194j 0.000452159-0.00542386j -0.00375044+0.00296278j 0.00321206+0.00204031j -0.00432841-0.0027506j -0.00116919+0.00277742j 0.00099055+0.00164087j 0.000444277+0.00182714j -9.6084e-05+0.00400493j -0.00172311-0.00114229j -0.0118598-0.0111515j -0.00125484+0.000485932j -0.00478533+0.00320613j -0.00474075-0.00398175j -0.00208638-0.00301907j -0.00685773-0.00280844j -0.00678645-0.00551279j 0.00965388+0.00101645j -0.00067058+0.0101903j 0.00408845+0.0012696j 0.00314377+0.000358245j 0.00202214+0.00947689j 0.00120337-0.00328977j 0.00116978+0.00061211j 0.00230415+0.00371873j -0.0065478-0.000980118j 0.00691723-0.00426705j 0.021258-0.00278976j -0.00978021-0.00561388j -0.00247985+0.00653148j 0.00431545-0.000723101j 0.0112861+0.00788201j -0.00524847+5.33797e-05j 0.00445536+0.00832241j -0.00466503-0.00779569j 0.00649231-0.00322429j 0.00240571+0.00577766j 0.00210179-0.00110913j 0.0104226-0.0051584j 0.00148836+0.00340002j 0.000782468+0.0106928j 0.00787345-0.00288324j 0.0121578-0.00329956j -0.00105409+0.00721695j 0.00413289-0.000859929j 0.0013499-0.00291312j 0.000294546+0.00331135j -0.00106226+0.00361257j 0.00562891-0.00196721j 0.00405024-0.000723218j -0.00113989-0.00231412j -0.00195938+0.0105592j -0.00258712+0.00677451j -0.00638094+0.00391023j 0.00638971-0.00118742j -0.00181835-0.000952773j -0.00403521+0.00083736j -0.00379969+0.00145609j -0.00032341+0.00140328j -0.00700521+0.00203742j 0.00706082+0.000194235j -0.00121903+0.00224514j 0.000709893+0.00063486j 0.00566549+0.00121632j -0.00072585-0.0023552j -0.00477885+0.00214596j 0.00203562-0.00464017j 0.00284185-0.00135783j -0.000460852-0.00763002j 0.00364459-0.00291699j 0.00489767+0.00538408j 0.00518187+0.00248105j -0.00524358+0.000534474j 0.00925483+0.000408252j -0.0060871-0.00416666j -0.00284115-0.00154295j -0.00331152-0.0041232j -0.00106349+0.000742562j 0.00777721+0.00658139j 0.000701463+0.00511855j 0.00886947-0.00501859j -0.00774062-0.000795855j -0.000798979+0.0139262j -0.00280718+0.00426654j -0.0125589-0.00140929j -0.0111189-0.0105272j -0.0151727+0.00175875j -0.00475896-0.0130099j -0.0143925-0.00554634j 0.000506259+0.00360805j -0.0105346-0.00605022j -0.00841211+0.00749699j 0.0129694-0.0135443j 
0.00547338-0.0102095j 0.0273075+0.0263795j 0.0168891+0.0682032j -0.00860022-0.0195279j 0.0208526-0.0665674j -0.0216303+0.00341802j -0.0316481+0.0312852j 0.0833793+0.0283016j -0.0527068-0.0972116j 0.000508688+0.0409625j 0.0606383-0.106907j 0.0225404+0.086149j 0.00591815+0.103481j -0.0324849+0.0852942j -0.0462026-0.0297577j 0.026248-0.0103452j 0.00782781-0.00864667j 0.0136869+0.0159813j 0.0230903+0.0125642j -0.00549552-0.0102386j -0.0183417-0.00110992j 0.0176724+0.00953988j -0.0090304+0.0120587j 0.0110243-0.0023318j -0.0165832+0.00750226j -0.0116864+0.0126317j 0.0224227-0.0103544j 0.0120459-0.0243561j 0.016869-0.00277506j -0.00818908+0.0225445j 0.0148908+4.7765e-05j 0.0311521+0.0227577j 0.0148877-0.00213301j 0.00237658-0.00357394j 0.00552608+0.0190721j -0.0121051-0.00307388j 0.0136761-0.0108867j -0.0142558+0.00454362j 0.00897587-0.0236617j -0.00161846-0.00570243j -0.000189379+0.00904988j 0.000841252+0.0125492j 0.00666737+0.0141074j -0.00579363+0.00726398j 0.00128385-0.00958223j -0.0109391+0.0113201j -0.00154397+0.0114061j 0.000815054+0.00370062j -0.00761793-0.0022522j -0.00185434-0.00167236j 0.0013751+0.00228884j -0.00752827-0.00342253j 0.00268535+0.0105474j -0.00061807+0.00861679j 0.00616612-0.00059084j -0.00677093+0.00327695j 0.00210784-0.000470438j -0.00146619-0.00834993j -0.00102242-0.00636586j -0.00148062+0.00728144j 0.00281073-0.00699725j 0.00751969-7.41687e-05j -0.00107921+0.00713289j 0.00665658+0.0138063j 0.00524384+0.00120718j -0.00520899+0.0012866j 6.15021e-05-0.0124274j -0.0022087-0.00414874j 0.00383065-0.0157066j 0.00203829-0.00644784j 0.0067061-0.00429564j -0.00802827-0.00381363j 0.00920988-0.00167134j 0.00344577+0.00695537j 0.00832997-0.00874j -0.00566953+0.00593963j 0.00695585+0.00376324j -0.0105525+0.00799581j 0.00963696+0.000574377j -0.00580789-0.0101317j -0.00324282+0.00547417j 0.0106765-0.0107129j 0.00619634-0.00772886j -0.00325072+0.00564993j 0.00679862-0.0032264j -0.000159883+0.00542848j -0.00259487-0.00326394j 0.00315678-0.00263901j -0.000299942+0.00854051j 0.000454426+0.00432213j -0.000722926+0.00671757j 0.00357422+0.00382989j 0.00325298+0.00128175j 0.000476155-0.00553299j -0.00240376+0.00242862j 0.00276092-0.00319006j -0.00544336+0.00329032j 0.00556662-0.000901611j -0.00217204+0.00312826j -0.00574182+0.00539084j -0.00700559-0.000588369j -0.00181411+0.00540959j 0.000473064-0.00438602j 0.0090001-0.00641962j -0.00619637+0.00179146j 0.0059356-0.00640099j 0.00204964+0.00224203j 0.00382586+0.00140999j 0.00185336+0.00868751j -7.24657e-05-0.00456444j 0.00152514-0.0025672j 0.00602182+0.0010962j -0.00440753-0.0012887j 0.000600281+0.000605694j 0.00823196-2.22779e-05j 0.000289897-0.00157266j -0.00107006-0.0108456j 0.00275906+0.0019383j 0.00798099+0.000465931j -0.00425937+0.00432036j -0.0041107+0.00438811j -0.00587166+0.00778151j 0.00471119-0.00556242j 0.00246654+0.00738122j -0.00597276-0.0122468j 0.0069591-0.00671721j 0.000210661-0.000271643j 0.00126285+0.00589466j -0.0019445-0.00367844j -0.00278919+0.0211035j 0.00572253-0.00496437j -0.0246962+0.00664756j 0.00590138-0.0132023j -0.0051269-0.00570746j -0.0108566+0.00874481j 0.0199055+0.0035407j 
