-0.00747417+0.00102438j 0.00533787+0.00944667j -0.011686-0.0029371j 0.00540045-0.0113769j -0.00793747+0.0110679j -0.0134869-0.00436945j -0.00626817-0.00285196j -0.00666226+0.00772786j -0.00429815+0.0147312j -0.0205518+0.00477935j -0.00411019+0.0107255j -0.0148648+0.00870032j 0.00862475+0.0133321j -0.00342373-0.000881317j 0.0133037-0.00511863j -0.0132137-0.0010445j 0.00118312+0.00165002j 0.00753557+0.0168902j 0.00052819+0.0124972j -0.000902549-0.0021586j -0.0157167+0.0142066j -0.00419977+0.00937043j -0.00406333-0.002357j -0.00451847+0.00713896j -0.00171346+0.01998j 0.00295239+0.00356204j -0.00506266+0.0210461j -0.00122727+0.00283415j -0.00140007+0.0179657j 0.0144676+2.00187e-05j -0.00343971-0.0197798j 0.0214201+0.0124959j 0.0143931-0.00931313j -0.0115275+0.0144421j -0.00185424-0.00921022j -0.00111823-0.00844473j 0.00485542+0.000932064j -0.0105172+0.0213518j -0.0107545-0.000969643j -0.0207832+0.0173988j 0.000436051-0.000143959j 0.0034925-1.14854e-05j -0.00533254+0.00111055j -0.00057984-0.00368019j -0.00778989+0.00713974j 0.00303236-0.0107468j -0.000613461-0.00514887j 0.00809066+0.0048348j 0.00198691-0.00114089j 0.0206867-0.00546463j 0.00992739+0.00120853j 0.00852168+0.000550737j -0.00224947+0.00497339j -0.0143908+0.0118425j 0.000396668+0.00111868j -0.00375781+0.00611035j 0.0168595+0.00290422j -0.00669349-0.00569995j 0.00813348+0.00414561j -0.00900288+0.0118152j 0.00634322-0.006941j 0.00871245+0.00781596j 0.00234315+0.00673841j -0.00637611+0.00816953j -0.00276171-0.00595426j -0.00266363+0.00310616j -0.00993406+0.00211375j -0.00599221+0.0014898j 0.000288879+0.0121779j 0.0123356-0.0163688j 0.00267641+0.00333948j 0.000194977+0.00456461j 0.000731175+0.000169899j -0.0030318+0.00769387j 0.0019992-0.00027145j 0.000148562-0.00407234j 0.00550863+0.00496818j 0.000568604-0.0029357j 0.000228393+0.00489767j 1.71408e-05-0.00392119j -0.00237802+0.00097286j -0.00337845-0.000673831j 0.000373423-0.000857005j 0.00235288-0.00311108j -0.000329534+0.00471249j 0.00540219+0.00155759j -0.00842148+0.00150802j 0.00830766+0.000835918j 0.00441893+0.000752348j 0.00136867+0.00254534j -0.00263336+0.000797229j -0.00166267-0.00144206j 0.00864899+0.000492495j 0.00319269-0.0015655j -0.000262146-0.00319097j -0.00100011-0.00169514j -0.00055498+0.00267855j -0.0126702+0.00364665j -0.00164251+0.00234767j 0.00771134-0.00364258j 0.00230151-0.000509622j -0.00147113-0.00464212j -0.000942893-0.00285026j 0.00202692-0.00417519j -0.00474698+0.00544446j 0.00207409-0.00432649j 0.00626594-0.00666086j 0.000244807-0.000420809j 0.00159191+0.00289499j -0.00335885+0.00230617j -0.00146859-0.00265335j -0.00206422-0.00620664j 0.0085567+0.000547191j -0.00200366+0.00997609j -0.0048992+0.00099242j 0.000783455+0.00639714j -0.00387171+0.00267594j -0.0051694-0.00293976j 0.0022986-0.000628094j 0.00383114+0.0022331j -0.00342087-0.00419048j 0.0044054-0.00547467j -0.011241+0.00507586j 0.00296599+0.0124918j 0.00337593+0.00141455j 0.00809235-0.00574465j 0.00106959+0.00383184j -0.0151481-0.00600883j -0.00659904+6.81939e-05j -0.00160728-0.00285669j 0.00323514-0.00425377j 0.00843062+0.00482425j 0.00349805+0.00332016j 0.00411875-0.00872979j 0.000118237-0.00366737j 0.00180783-0.0011051j -0.00257569+0.00237924j -0.00582371-0.00428918j -3.06913e-05-0.000294397j -0.00121928-0.000449864j 0.00397311+0.0115585j -0.0124574+0.00570825j 0.00476726-0.00970214j -0.00706681-0.00721036j 0.00735377-0.0094313j 0.00262274-0.00793585j 0.00793071+0.00479527j -0.00427875-0.00156504j -0.00257237+0.00879463j -0.00484896-0.00289934j 0.00131696-0.00335646j 0.0137263+0.000412255j 0.00750436-0.0128437j 0.00227521-0.00580117j -0.00127491+0.0070997j -0.0054663+0.0223209j -0.0241875+0.00332924j 
0.00488856+0.00721202j 0.0055635-0.00347566j -0.00352371+0.0128677j -0.0113155-0.00661218j 0.00520202+0.00639787j -0.000392667+0.0103363j -0.00370342+0.00548569j 0.00652351+0.0030474j 0.010713+0.00131201j 0.00887953+0.0165736j 0.0111441+0.00263566j 0.0131932+0.0197082j 0.0161645-0.00593323j -0.00481409+0.00791955j -0.00342305-0.0181321j -0.00805481+0.010825j 0.00336461-0.000540713j 0.0199014-0.00837389j 0.0160318-0.000684089j -0.00107633+0.00171245j 0.0107752+0.0214758j 0.00817986+0.00228374j -0.00636029+0.00372881j 0.00489819+0.0012868j 0.0153023-0.000614964j 0.00716536-0.0044973j 0.0265716+0.00459856j 0.00265404+0.000876274j 0.0195433-5.83438e-05j -0.00215518-0.0221224j -0.0244296+0.00253882j 0.0129882-0.0217603j -0.0126528-0.0138974j 0.014613+0.0132728j -0.00842203+0.00555765j -0.0119637+0.00194492j -0.0013692-0.00404343j 0.0174956+0.0147189j -0.00195048+0.0110871j 0.0183646+0.0238817j 0.000832357-0.00281733j 0.000214729-0.00362256j -0.000513368+0.00444066j -0.00675395+0.00333306j 0.00667734+0.0065189j -0.00851154-0.00611796j -0.00724178+0.00174079j 0.0123542-0.00811042j -0.00519009-0.00556603j -0.00206391-0.0192259j -0.000463518-0.00867436j 0.00493713-0.0118102j 0.00695923+0.00353236j 0.0124641+0.0174987j 0.00304391+0.00755204j 0.0051038+0.00638455j 0.0044563-0.0195181j -0.00332149+0.0059246j 0.000949112-0.0108862j 0.00567749+0.0097078j -0.00586059-0.00873682j 0.0036932-0.00750641j 0.00660528-0.00196589j 0.00831969+0.00617518j -0.00556406+0.000191239j 0.00320741-0.00103204j 0.00770612+0.0107063j 0.00111141+0.0101586j 0.0104707-0.000982173j -0.0174242-0.00868525j 0.00958772+0.00250955j 0.000730443+0.000840447j -0.00372039+0.000784722j 0.00882684+0.00642739j -0.00334615-0.00367749j -0.000132217-0.00331669j 0.00444895-0.00293288j -0.00508821-0.00121416j 0.00488497-0.00204266j -0.00682241+0.000720573j 0.00367628+0.00120128j 0.00179315+0.00641511j -0.0051327+0.000719047j -0.000301932-0.00127416j 0.00479103+0.00207446j -0.00345739-0.00513621j 0.00241858+0.0039794j -0.00197176-0.0113381j 0.00497086-0.00311772j 0.000123119-0.00474818j 0.00129668+0.000155824j -0.00263995+0.00263285j -9.44176e-05-0.00230239j 0.00025923-0.00220799j -0.00583169+0.00394485j -0.00180169+0.00350335j 0.00500146+0.00254866j 0.00261263+0.010406j 0.00988809-0.00167392j -0.00208942-0.00446604j -0.00617968-0.00121802j -0.00533569-0.00209563j -0.00729698-0.00388497j -0.00171755+0.00321503j 0.00279514+0.00683825j -0.00374455-2.16314e-05j -0.000583267-0.00791245j -0.000173078-8.90246e-05j 0.00140778-0.00444723j -0.00271132+0.00528463j -0.000823221+0.000136231j -0.00720558+0.0065186j -0.00852472-0.0117404j 0.0146433+0.00331958j 0.00464097+0.00227648j 0.00334872+0.00203851j 0.00101362+0.00385786j -0.00186125+0.0076273j -0.00802412-0.00585234j 0.00509257-0.00254842j -0.00310784+0.00462549j -0.00749819-0.00338673j 0.00307096+0.0123918j 0.0102207+0.00240518j -0.00186782-0.00324071j -0.00718219-0.00909138j -0.00287369+0.000522747j -8.90858e-05+0.00627591j -0.00203624+0.0015254j 0.00288232+0.00164562j -0.0070269-0.0011996j 0.007659-0.00233659j -2.95314e-05+0.00468592j -0.00618492-0.00797257j -0.0030151-0.00879589j -0.00066008-0.00582214j -0.000177346+0.000274212j 0.00116883+0.00235919j -0.000941245+0.0069623j -0.00392128+0.00241317j 0.000248472-0.00418913j 0.00307616+0.00463848j 0.00411836+0.00052802j -0.00546612+0.00418754j -0.0104166-0.0080799j -0.0048284+0.00319034j 0.00141559-0.0070445j -0.00592397-0.00665662j -0.00113215+0.0020769j -0.00517428-0.00190476j 0.00396823-0.00236847j 0.00183978-0.0192832j -0.0211818-0.00944194j -0.00635042+0.00968841j 0.00104766-0.00242439j 0.0179737-0.00473172j -0.00375905+0.019819j 
0.00498461-0.00385046j -0.00781579-0.00732606j 0.0090035+0.000884294j 0.00356015+0.00480554j -0.000733927-0.00244295j 0.00332157+0.00439562j 0.0100994-0.0056263j 0.00095548+0.00399101j 0.000443223-0.00355845j 0.00634997+0.00678903j 0.00104419-0.00259145j 0.00729944+0.0013806j -0.00280111-0.00688504j 0.00521778+0.0158944j -0.0116119+0.00690244j 0.00640996+0.0103696j -0.00282982+0.00944615j -0.00638902-0.000144049j -0.00334655-0.000477084j -0.00430175-0.0021149j 0.00877022+0.0119436j 0.00584603+0.0183049j 0.00422663+0.0151974j 0.00167648-0.00391522j 0.00272693+0.00746766j -0.00299774-0.00206259j -0.00718612-0.00697985j 0.00209703+0.0171291j -0.0022084+0.0112918j -0.0105093-0.0105222j 0.00583849-0.00180652j -0.0178617-0.0108711j -0.0134864+0.0105758j 0.00953876+0.00390305j 0.000669775+0.0010075j 0.00339997+0.00281829j -0.00020323-0.00111885j 0.0155382+0.0069243j 0.00787054-0.00018236j 0.0171158+0.0119105j 0.00212578-0.00585201j -0.00432398+0.00472896j 0.00522564+0.00102558j 0.000567318+0.0103641j 0.000845727-0.00225372j -0.00234261+0.010834j 0.00164343+0.00728736j -0.0050426+0.000222468j -0.0107777-0.0118335j -0.0113782+0.00394108j -0.00885117-0.011496j -0.00592427-0.00785309j 0.00197924-0.000761581j 0.0118456+0.00910946j 0.00472367+0.0044984j 0.00394774+0.00741605j -0.0148509-0.00485888j 0.0035884+0.000925751j -0.00221958+0.000970715j 0.0119638+0.00679094j -0.00517728-0.00189234j -0.00224564+0.00340859j 7.58414e-05+0.00168805j 0.000146172-0.00120884j 0.00354689+0.00137471j -0.00202881-0.00393119j 0.0021123+0.00104304j 0.0138454+0.00651263j 0.00844861+0.00762826j -0.0101526-0.00327443j -0.00294363-0.0052803j 0.00214927+0.00341264j 0.000796795-0.00798613j 0.00713674+0.00316599j 0.00071757+0.00435924j -0.00194899+0.00106026j -7.44605e-05-0.00129622j -0.00155556-0.00140982j -0.00828651-0.00394957j -0.00192496+0.00157311j 0.000740144-0.00330261j -0.0012032+0.00167289j 0.00365697-0.0041114j -0.00385055-0.00575331j 0.00559728+0.00268906j -0.000488502+0.00710205j 0.000310535+0.00395065j -0.00259343-0.00380898j 0.000939151+0.00145206j 0.0027779+0.00054511j -0.00504028-0.00459571j 0.000236674+0.00764993j -6.96098e-05+0.00179296j -0.0054435-0.0110417j 0.00436531-0.00294962j -0.00359407+0.000710776j 0.00116519+0.00672157j -0.00108943-0.00153268j -0.00405192-0.00690032j -0.0050984-0.00214764j -0.000933624-0.006025j -0.0055101-0.0078773j -0.00163848-0.00388261j 0.000282149-0.00321648j 0.0091293+0.00916379j -0.00562949-0.00589786j -0.00533129+0.000415123j 0.00349081+0.00552747j -0.00606954+0.00225864j 0.00299003-0.000961541j 0.00165243+0.00307836j 0.00277968-0.0048244j -0.00182421+0.00108707j 0.000782897+0.00329433j 0.000516284+0.0025211j 0.000665144-0.0110975j 0.00541878+0.00565369j 0.00238788+0.00294664j -0.0058465-0.00288417j 0.00171354-0.00525515j -0.00044906-0.00112346j 0.0031456-0.00259858j -0.00069585-0.00153525j -0.00127013+0.00200246j 0.00419664-0.00231093j 0.00499413-0.00125228j -0.00155105-0.0022004j -0.00464357-0.00148739j -0.00402561-0.00183143j -0.00288522-0.000990927j 0.0088728+0.00160455j -0.00799812-0.00915061j -0.00169269-0.00470976j -0.00387298-0.00410475j 0.00190388-0.00273639j 0.00093508+0.00210449j -0.000403882+0.00137755j -0.000579931-0.00150139j 0.0059512-0.00236446j 0.000206957-0.00693681j -0.000571757-0.0019247j 0.00357343+0.0058031j 0.00404267-0.00538998j 0.00512244-0.00208137j -0.00453641+0.00478733j -0.00653799-0.0108113j -0.00671921-0.00147221j -0.00537403-0.0112855j -0.00126253-0.00118749j -0.00632606+0.00668851j -0.0070646-0.00577596j -0.000283895-0.00642471j -0.00919561-0.00391274j 0.0171406+0.0163619j -0.00797014+0.020642j -0.00517309-0.00331997j -0.00728335-0.00642794j 
0.00195834-0.00374144j 0.00308116-0.000118403j -0.00418227+0.00173958j 0.0025141+0.00942478j 0.00232938+0.00657015j -0.0153557+0.000359206j 0.00659602+0.00554309j -0.00766298-0.00552025j -0.00514032-0.00199421j -0.0103417+0.00229953j 0.00201209-0.00629983j -0.00861738+0.00361963j 0.00695165-0.0109346j -0.00756623+0.0093059j -0.0122883-0.00445772j -0.00858525+0.00481192j -0.0125158-0.00635215j -0.00857911-0.00753937j -0.0179479-0.0107342j -0.000245972-0.000356916j -0.0214757+0.00687577j -0.0214662-0.0010519j -0.0171404+0.0112603j 0.000493886-0.0057501j -0.0183106-0.0153377j 0.0047709-0.000354867j -0.0155484-0.0104507j -0.0124894+0.00443123j -0.0200228-0.00157772j 0.0120556-0.00894872j 0.0245196+0.0135541j 0.000755549-0.0152988j -0.0193884-0.00174793j -0.0185125-0.0038546j -0.00481755+0.000577849j -0.0013016+0.000343221j 0.0054243-0.00634525j -0.0206067+0.0047894j -2.45327e-05+0.00359875j -0.0157623+0.00981088j 0.00735844-0.00118336j 0.000673671+0.00121274j -0.00253804+0.00179825j -0.0203135+0.00904505j 0.00568052-0.00566126j -0.000253121+0.00695732j -0.000247758+0.00354767j -0.00328869-0.00695984j 0.00691406-0.0109938j -0.000394021-0.0062059j 0.00650421-0.0105918j 0.00676715-0.00565978j 0.00339279-0.000616062j -0.023531+0.00416897j -0.0056464+0.00380778j -0.0161157+0.000614902j -0.000562891-0.0123581j -0.00640027-0.00146009j 0.0036781-0.00341618j -0.00946852+0.00521566j 0.00124731-0.00346645j 0.00734611-0.00176489j -0.0076783+0.00461243j 0.000265967+0.000630179j 0.00635688+0.0027547j 0.00483819-0.00278377j -0.014016+0.00319602j -0.00288488+0.00455284j -0.0103179-0.00151154j 0.011635-0.00416789j 0.0069933+0.00300743j 0.00494907-0.00338427j 0.00932209-0.0027354j -0.0064822-0.000676284j 0.00387617-0.00171712j 0.000343878+0.00267797j -0.00102545-0.00204673j 0.00151634-0.00201189j 0.0065491-0.00225207j 0.00318775-0.0021036j 0.00884766+0.000547407j -0.00338599+2.21468e-05j 0.0024077+0.000369294j 0.00207656+0.000295968j -0.0113725-0.000250078j -0.00846262-0.00278152j 0.00107264-0.00061707j 0.0131213-0.00483546j -0.0024933+0.000819969j 0.00439237-0.00202282j 0.000366215-3.04331e-05j -0.00769424+0.00332689j -0.00594464+0.00235179j 0.0113336-0.0020531j -0.00341384+0.00510637j -0.000726478+0.00476285j -0.0058149+0.00268883j -0.00520881+0.000900269j -0.00219183-0.00548736j 0.00333618-0.00592342j 0.00634791+0.000893388j 0.00278776+0.00195457j 0.006252-0.00224371j -0.00581195-0.000545998j -0.0152934-0.000587959j 0.00135659-0.000647301j 0.0034009+0.00262394j -0.000175308+0.00173298j -0.00493471-0.00141959j -0.00815768+0.000653571j -0.00774937-0.00199162j 0.0048435+0.00760055j -0.00132778-0.00300966j -0.00388374-0.00563164j -0.0048262+0.00104657j -0.00476105-0.00459319j 0.00152219-0.000999421j 0.00283149+0.00394032j 0.00571191-0.000109926j 0.00626836+0.000693947j 0.00257535-4.96709e-06j 0.000195931+0.000344937j -0.00128995+0.00309172j 0.000297528-0.00136824j 0.000907906-0.00125153j 0.00142464-0.00384508j 0.00147927+0.00188786j 0.00164576+0.000114986j -0.00180018+0.00168176j -0.00670757-0.000820544j -0.00116049+0.00162574j 0.00614671-0.00318326j 0.00301122-0.000287727j 0.00973172-0.00688111j -0.00370142-0.00664338j 0.00441277-0.00521543j -0.00250438+0.000948481j 0.00542228-0.000770477j 0.00185424+0.0082584j 0.00730682+0.000359596j -0.00156592-0.00156728j -0.00677514+0.000807966j 0.00288459+0.00632281j 0.0103952+0.00246031j 0.00572853+0.00177084j 0.0188768-0.0047234j 0.0110827-0.00143725j 0.017187+0.00529847j -0.00277171-0.00296888j -0.00237439+0.00258657j 0.00229205+0.00383717j -0.00701232-0.00411546j 0.00496975+0.0114774j -0.00671024+0.0106057j -0.0122118-0.000604944j 0.00181522-0.00137427j -0.00877014+0.00446779j 
-0.00594702-0.00276405j -0.00567794+0.00409736j 0.00483103-0.00550809j 0.00263136-0.00207121j 0.000199334-0.000821195j 0.00254163+0.00325683j -0.00209094-0.00382022j -0.00221014+0.000174445j -0.000667063+0.0110113j 0.00441409-0.00820506j -0.00562074-0.00502943j 0.0020162-0.00148792j -0.0106954-0.00966854j 0.00691328-0.00337177j -0.00473682+0.00863809j 0.00842716-0.00665554j -0.000456281+0.00057463j -0.00690224+0.00789907j -0.00789823-0.00515329j -0.0032945-0.0037532j 0.0100935-0.00357304j 0.00451662-0.0138436j 0.0110074+0.00300332j -0.00257311+0.00476848j -0.00287399-0.0121979j -0.0016684-0.00578019j -0.010609-0.00132988j 0.00955547+0.0030232j 0.00513772-0.00237916j -0.00590834+0.00846364j 0.0133412-0.000332038j -0.0154385+0.00127361j 0.00175727+0.0175203j -0.000451172-0.00900923j -0.000230719-0.00683626j 0.00728451+0.00175312j -0.00134806-0.00518222j 0.00381846-0.0168472j 0.00587978-0.0038731j 0.0120244-0.0125344j -0.0057211-0.00315659j 0.00500004+0.00716025j -0.00190919+0.0015583j 0.00895986-0.000241098j -0.000517983-0.00389734j 0.00257577+0.01233j 0.0092768+0.00425549j -0.00371778-0.00462459j -0.0116649+0.00998942j -0.00405582+0.00502083j -0.0136223+0.00313132j -0.0102567+0.00179172j 0.00291573-0.00637193j 0.00888364-0.0106713j 0.00729573-0.00336117j 0.00639182-0.00400695j -0.0116821+0.0090949j -0.00777285-0.0097508j -0.000727326-0.000336755j 0.00874645-0.00412865j -0.00503987+0.00499131j 0.00778411+0.00447159j 0.00379379-0.000230555j 0.00333829-0.00230337j -0.00136724-0.00197551j -0.00504157-0.00331145j -0.00359445-0.00137918j 0.00437997-0.0132261j 0.00507791-0.00625165j -0.00467745+0.00260866j 0.00123687+0.000740544j 0.00789249-0.000577094j 0.0038667+0.00550562j -0.00067876-0.000184235j 0.000823266+0.00177472j -0.00402671+0.00525964j -0.00481816-0.00225678j -0.000221644+0.00157347j -0.00018839+0.00943983j 0.00326123+0.0052167j 0.000872472-6.20674e-06j 0.00124806-0.00248893j 0.00374642-0.00320304j -0.00714925+0.000169692j -0.00208484-0.00310445j 0.00259579-0.00106047j 0.00358204+0.00557866j -0.00625988-0.000412856j 0.00343101-0.00450806j -0.00520731-0.000449126j -0.00196646+0.00137273j 0.00300799-0.00605449j 0.000417446-0.00296802j -0.00365798+0.0038829j 0.00233124-0.00224284j 0.00319472-0.00362527j 0.00518248+0.00247453j 0.00482048+0.000241318j -0.000274726+0.00155293j -0.00246712+0.000656874j -0.00187425+0.00400687j -0.00103788+0.000540443j -0.00238902+0.00244209j 0.00114754-0.000942239j -0.000214267-0.00657831j 0.000967808+0.00356426j -0.00438874-0.00120248j 0.000941134+0.00123978j -0.00676249+0.00187586j -0.000486392+0.000111409j -0.00383942-0.000622291j 0.00430031+0.000131263j -0.00517728+0.00643715j -3.91596e-05-0.0059712j -0.00111622+1.52338e-05j -0.00236064+0.00583622j 0.00302872-0.00844287j 0.00541236-0.0097619j 0.00287253+0.00521989j 0.00159351+0.00214047j 0.00439312+0.00471309j -0.00731837-0.00416832j 0.0101614-0.00327179j 0.0104456-0.00207882j -0.00592579+0.000116854j -0.0111169-0.00744455j 0.000604703+0.00181746j -0.00373072-0.00579437j -9.01539e-06+0.00452665j -0.00531042-0.00223837j -0.00109558-0.00507864j 0.00730763+0.0085004j -0.0011462+0.00119126j -0.00240759-0.00227763j -0.00682551-0.00593864j -0.00795344-0.00128098j -0.00668561+0.0011123j 0.0139011-0.00136479j -0.00353505+0.00775921j -0.00662991+0.0137959j 0.00177193-0.000389886j -0.00926715-0.00343863j 0.00952716+0.00746383j 0.00432265-0.0016191j -0.00353289+0.00414534j -0.000872839+0.00338114j -0.00775556+0.00173729j -0.00117698-0.00642312j -0.0053656-0.00211408j -0.00522618-0.00834727j 0.0191656+0.0115778j -0.0109721-0.000560501j -0.00420475+0.013899j 0.00449302-0.00511649j 0.00549716+0.00227093j 0.015069+0.0116107j -0.0102765-0.00713859j 
-0.000535496-0.00279682j -0.00465455+0.00309551j 0.00624777-0.00633463j -0.00746636+0.00715963j 0.00183935+0.00198617j -0.00379451-0.00776438j -0.00377805+0.000704448j 0.00223727-0.0103388j 0.00318673-0.00466258j 0.00510621-0.00983469j 0.0119013-0.00824806j -0.00043004-0.0110038j 0.00420657+0.00784652j -0.000830869-0.00332838j -0.00231149-0.00362994j -0.00310728-0.0118702j 0.00598946-0.0114642j 0.00500313-0.0136794j 0.0134591-0.0221109j -0.00598148+0.00202876j 0.00468167-0.0188174j 0.00842697-0.0192594j -0.00831728-0.00892766j 0.00343408-0.00701213j 0.0218784-0.0205401j 0.00363584+0.00977536j 0.00855364-0.032287j -0.00248528-0.00751144j 0.00711819-0.0145533j 0.00131216+0.00785052j -0.012181+0.0390159j 0.0109277-0.00391673j -0.0124781-0.0121933j 0.00834031-0.0255778j 0.00351472-0.00885056j -0.00310837+0.00468796j 0.0112968-0.00118213j 0.0100653-0.01497j -0.000187893-0.00105687j 0.00299121-0.0212046j 0.00106643+0.00665987j -0.00217908+0.000462253j 0.000683552-0.00872829j -0.00395088-0.00690647j 0.00558531-0.000900739j -0.00512688+0.000204448j -0.00207052+0.010811j 0.00668807+0.000340894j -0.00164144+0.00725037j 0.00531898+0.00167449j 0.00261368+0.00821701j 0.00618182+0.00528115j 0.00472671+0.00343727j 0.00686272-0.0189436j -0.000897256+0.00460852j 0.00188448-0.0149438j 0.00409063+0.00142707j -0.00104347-0.012019j 0.000673991+0.00725532j 0.000678858-0.0100123j -0.00078267+0.00365312j 0.00474664+0.013046j 0.00368761-0.0053294j -0.000105565-1.95788e-07j -0.00199833+0.0011976j 0.000817846-0.00149222j 0.00311694-0.0149391j -0.0024379-0.00128393j 0.00560876-0.00852318j -0.00185908+0.0187677j -0.00147665+0.00888086j 0.000816054+0.00405394j -0.0033288+0.00382686j 0.00445173-0.0110515j 0.011081-0.000382093j -0.00518306+0.000101879j 0.00291348+0.00393076j -0.00279122+0.00152406j 0.00164597+0.0017871j -0.00398628+0.00697599j -0.000421348+0.00780927j 0.00085759-0.000650457j 0.00332172+0.000518778j -0.000441464+0.00383393j 0.00372959-0.00568861j 0.00349198-0.000585741j 0.00112961-0.00559796j 0.00500109+0.00617128j 0.00261755-0.00286723j 0.000317427+0.00134245j 0.00106756+0.00112823j -0.000470847-0.00396646j 0.000526285-9.58803e-05j -0.00117773+0.00592569j -0.00262092+0.000432251j -0.00464288+0.00395684j -0.00272669-0.00234893j 0.0016358-0.00708371j -0.000452994-0.0102512j 0.000384414+0.00593542j -0.000294868+0.00901571j -0.00343132+0.00128862j -0.00275865+0.00141746j 0.00211306-0.00243214j 0.0046996-0.0125249j -0.00898435+0.00116414j -0.00072296+0.00537405j 0.0014865+0.00575108j -0.00131354-0.00374554j -0.00129848-0.00778606j 0.00396272+0.00142186j -0.0068153+0.0039731j -0.00365801+0.00654582j 0.00978485-0.00659635j -0.00396002-0.00704417j 0.00674142-0.0166308j 0.00102523-0.0095293j 0.00283023+0.00221495j -0.00802389+0.00764453j 0.00651758-0.000734853j -0.00139248-0.00336888j 0.00191395+0.00495584j -0.00214397+0.00134702j 0.00471766+0.00346288j 0.00852408-0.00175973j 0.00581668+0.00328158j 0.00181084+0.00109675j -0.0087286-0.00508455j -0.00922259+0.000155182j -0.00101901-0.00678618j 0.00669865+0.003635j -0.000291698+0.00293568j -0.0026845+0.00133068j -0.0112515+0.0121096j -0.00162659-0.00430319j 0.000894798+0.00386212j -0.00328047+0.00485821j 0.00166211-0.00801426j 0.00506713+0.0132108j -0.000400321+0.00383706j -0.00161917+0.00590954j -0.00508546-0.00107062j 0.00302548+0.00156433j -0.0049245+0.0094071j -0.010772+0.0110737j -0.00323049+0.00411528j 0.00400391+0.00594956j -0.0103784+0.0140283j -0.0028076-0.00157172j 0.00194034-0.00178905j -0.000489111-0.0112703j 0.00764258+0.00141615j -0.00862164+0.0115518j 0.00105824+0.00362503j 0.0102886-0.0100866j -0.00739042-0.00101195j -0.00482494-0.0116285j 
