0.415913-0.426118j 0.688896-1.92103j -0.0601226+0.101613j 0.567813+1.47327j 2.7414+1.52724j -0.0766215-0.0828304j 0.00599042-0.0662664j -0.129274-0.531541j 0.1146+0.0738722j 0.855949+0.569171j -1.31807-0.565608j 0.778026-0.409105j -1.19919+0.925642j 2.13053-0.422576j -0.876536+3.04967j 0.00878837+0.182971j -0.151577-0.00562552j 0.0357095+0.228961j -0.169553-0.0639183j 0.0924735-0.0424448j -0.438152-0.554407j 0.2595+0.24914j -0.688685+0.138541j -0.453887+0.0372383j -0.898615-0.354491j -0.67122+0.214154j 0.155376-0.314879j -0.902658-0.474359j -0.875534+1.27038j 0.0567047-0.367151j 0.394897-1.66808j 0.704148+0.700939j -1.49621+0.69745j -1.15711-0.53634j -1.17866-2.79264j -2.70424+0.430252j 0.175214-0.012933j -0.058014+0.233412j 0.343711-0.0524398j -0.182853-0.0168664j -0.080704+0.133044j 0.0928077+0.0577414j -0.64802+0.321028j 0.0922828+0.041282j 0.0782102-0.0757921j 0.164221-0.341187j -0.000388722+0.380662j 0.0217351+0.133281j -0.0581922-0.0523936j 0.0327048+0.424807j -0.0717073-0.104695j -0.0129044+0.108637j -0.163905+0.216542j -0.124366+0.194481j -0.246369+0.453707j -0.119215-0.0565812j 0.239192+0.066283j 0.147457-0.44464j -0.427294-0.21927j -0.0961133-0.117467j -0.0406064+0.338252j 0.197678+0.224534j 0.583006+0.262505j 0.351076+0.425517j 0.00023148+0.228732j -0.128183+0.622435j 0.14739+0.00178218j 0.688864+0.762082j 0.346541-1.10828j 0.809814+0.437898j -0.0773215-0.164927j 0.105745+0.426788j 0.161736-0.0433478j -0.287181-0.128857j -0.174578-0.11252j -0.856145-0.320688j -0.302486+0.0742997j 0.52358-0.12132j 0.163593-1.39208j 1.43715-0.078583j -1.3273+0.429328j 0.131785+0.158977j 0.0251988-0.343397j -0.423812-0.403882j 0.325324-0.915967j -1.54459+0.00423904j -1.02591-2.18786j 1.07974+0.775263j 0.0298313+1.06722j 2.20195-2.27958j -1.82437-1.51886j 0.0892449-0.0172156j -0.0483225-0.170433j 0.507032-0.0274585j -0.127448+0.125237j 0.0504006+0.148015j 1.25293-0.060414j -2.05967+0.26453j -0.0711161-0.117279j -1.17029-0.0548376j -0.248026-0.0892018j -0.63507+0.0151447j 0.195758+0.104329j 4.2716-0.0362862j -3.56683+0.0689499j -1.08704-0.138225j -0.309486-0.0585889j 1.03478-0.00896474j 1.83703+0.0952479j 6.0962+0.0598561j -6.29631-0.324198j -0.381711+0.0701901j -1.99134-0.173021j 0.826988-0.0825772j -0.4692-0.187666j 3.33325+0.30408j -0.664929+0.240268j -0.716657-0.468367j 10.0919+0.435834j -2.85207+0.116368j 0.481126+0.437512j -3.21077-0.251592j -3.3885-0.0952604j -3.86824+0.116183j -8.82753+0.0827956j -5.48225+0.251855j 0.205601+0.229156j -2.18408+0.0564426j -0.812331+0.124909j -1.28703+0.324517j -4.62451-0.0226436j -1.23156+0.238728j 5.295-0.153844j -9.38629+0.425402j 0.873699-0.024819j 3.67342-0.014283j -1.39715+0.426555j 4.02274-0.364012j -0.987771-7.74596e-05j 0.768177+0.470915j -3.92399+0.110785j -1.46931+0.107232j 9.86051-0.771179j 0.952432-0.333521j 0.296123-0.269321j -2.41317+0.502347j 4.10737-0.187501j -1.8117+0.140835j 7.43623-0.585486j 1.20382-0.165374j -0.670525-0.0467592j 3.81671-0.715965j -0.0107263-0.247906j 4.43921-0.207798j -1.0975-0.416611j 0.292263-0.159726j 7.85874-1.10606j 1.82189-0.14365j 1.45223+0.501389j 2.44532-0.888356j 1.0677+0.1417j -0.665376-0.0437993j -6.41704+0.38834j -5.51418+0.413647j -0.635878-0.236981j 0.509261+0.136547j -1.08437+0.38869j -2.04189-0.117272j 2.52649+0.227744j 1.35207-0.48736j -3.78195+0.0856273j -1.48145+1.00888j -3.77465-0.432501j -4.81047-0.243037j 1.37591+0.436115j -1.00183+0.162207j 0.10363-0.134396j -1.29418+0.477908j -4.68859-0.559447j -1.58295-0.199169j 2.65166-0.0695796j 1.36028+0.438337j -0.779157-2.33375j 1.04764+0.415679j -3.573-0.680208j -0.251193+0.694954j -0.596308-0.435356j -3.51266-1.24801j 3.45517+0.658641j -0.994016+1.44514j 2.63509+0.631385j -2.51172+2.29278j -2.26138-0.19425j -3.12575-1.59651j -0.747275-2.05485j 1.64804-1.65736j 
-0.416296+0.261512j 1.56805+1.12759j 0.679756-0.479222j 0.0229511-0.77314j -1.72863+2.17408j -0.276554+0.169472j -0.00928967-0.121853j -0.363478+1.0829j -0.707154-0.761845j -0.104939-0.307885j 0.230643+0.293382j -0.1549-0.271472j 0.674252+0.133212j 0.0909196+1.84324j -2.51268-1.18681j 0.183026+0.0211338j -0.0169775+0.0210391j 0.906319-0.480149j 0.264365+0.329537j -0.186939-0.365701j -0.775156+0.720573j 0.502523-0.628175j 0.0869764+0.732165j 0.349122+0.155035j -0.626807+0.0885383j 0.44115+0.317274j -0.35159+0.282873j -0.0552053+0.0284009j -0.0909452+0.638738j -0.194878+0.577806j -0.238499+0.162992j 0.386753-0.298385j -0.29185-1.40478j 0.133756+0.750485j 2.75804-0.57181j 0.159661-2.47677j 0.0640523-0.032j 0.0413258-0.010524j 0.829799-0.186484j -0.348725-0.114135j -0.66888-0.504077j -0.0539121-0.129381j -1.35406-0.364969j -0.103696-0.19678j -0.899338-0.151956j 2.94453+0.737589j -1.24289-0.337263j -0.811248-0.207009j 0.699454+0.382618j -0.061081-0.248902j 1.834+0.205443j 0.525173-0.365444j 1.9205+0.4883j 0.810717-0.369516j 2.58748+0.790602j 0.0706966-0.369473j -0.777741-0.657582j -1.7979-0.0774836j 0.0775427+0.197989j -0.825372-0.051228j 0.762254-0.377798j 0.936766-0.0746007j 0.0446477-0.0165474j 1.77566-0.250127j 1.15428+0.247782j 0.735771+0.542539j -0.377942-0.486233j 2.2262-0.696208j -0.841879-0.491225j -0.157728-0.160886j -0.111381-0.138747j 0.461305-0.172051j 0.287859-0.21511j -0.578333+0.0387546j -0.222107+0.628746j -1.09645+0.403028j -0.513682+0.505549j -0.316338-0.558583j -0.365377+0.564021j 0.773474-0.748196j -0.120323-1.46225j -0.25683+0.000742848j -0.445593-0.323223j 0.404609+0.320929j -1.07341-0.526587j 1.03842+0.335119j 2.49856-0.584078j -0.95556+0.972094j 0.818351-0.952588j 1.65317+2.81143j 1.80899-1.39627j -0.0534838-0.00377824j 0.381243+0.0368981j 2.35277-0.0687512j 0.447347+0.00186847j 0.802745+0.0472336j 7.23046+0.311351j -10.9593-0.603691j -0.112591+0.0713167j -6.87467+0.348225j -1.4852+0.0898027j -4.39656-0.394412j 0.410752+0.0687073j 26.3656-0.283672j -21.4902-0.378606j -8.09073-0.351708j -1.0981+0.433837j 4.76482-0.462875j 11.5928-0.428876j 33.8333-0.541636j -35.7239-0.120315j -2.05786+0.0607014j -11.1776+0.0720142j 3.93891+0.146433j -1.84963+0.555228j 17.2997-0.565968j -2.7591+0.4022j -3.51617-0.0909736j 54.7464-0.421213j -14.108+0.133476j 3.11488+0.219069j -15.6377+0.353458j -17.7975+0.460429j -20.4115+0.513711j -47.3005+0.390262j -28.2461-0.178333j -0.624268+0.431043j -12.436+0.256284j -3.60796+0.0324474j -7.41478+0.391282j -22.4557+0.137396j -4.56083-0.299483j 28.9552-0.117329j -47.8912+0.381414j 4.44938-0.145082j 17.4411-1.02168j -6.44181-0.645916j 19.1039-0.207834j -4.49733+0.141356j 1.58357+0.126533j -21.1133+0.191697j -8.55879+0.0932031j 53.4724-0.111561j 4.92526+0.188734j 2.432+0.194454j -11.1431+0.539934j 23.0026+0.114439j -10.951-0.0391128j 40.4499-0.0910872j 7.38318-0.811346j -2.43954+0.0803365j 23.7537+0.179838j 2.04769+0.015341j 25.406-0.0479209j -2.37575-0.0603885j 1.71426-0.203529j 44.3916+0.262896j 9.81434-0.193164j 12.1509+0.666285j 12.6624-0.361267j 6.69816-0.118526j -6.44373+0.613712j -37.5786-0.319258j -33.6472-0.284261j -4.3539-0.217097j 5.12783+0.167422j -6.22993+0.208179j -10.0217-0.898999j 14.4591+0.561216j -0.168804+1.58706j -22.7194-0.143912j -7.15353-0.582708j -22.6568-0.906457j -33.8429-0.222255j 7.97208+0.203711j -10.2775-0.53268j 0.763516+0.106003j -7.50975-0.564128j -28.5569-0.710112j -13.0079-0.485152j 14.9391+0.236402j 6.86804-0.458587j 4.63274-1.03223j 10.8174+0.42435j -18.1116+0.0819041j -9.256+0.562687j -2.36413-1.29055j -19.6305-1.27764j 13.7033+0.661461j 3.7736-2.65387j 14.1228-1.93724j -4.70649-1.43421j -5.88658-1.16972j -3.33085-1.13521j 5.95926-2.81183j 2.38366+1.4963j 
1.75408-0.980256j 0.148411+0.646111j -1.07875+1.55883j 0.146824+2.80772j -1.13457+0.115767j 0.969753-0.379952j -0.327448+0.431044j -0.064108-2.07905j 1.48566+0.628571j -0.0499429+0.799807j -1.55781-1.35627j 0.277833+0.586176j -2.35227+0.964831j -0.56203+0.403715j -0.0919037-1.20321j -0.390039-0.354017j 0.472897-0.237323j -0.43008+0.647867j -0.537629-0.548507j 0.347993+0.78712j -0.309068-1.00257j 0.937821+1.13137j -0.812676-0.270432j -0.967364-0.221963j 0.326933-0.692391j -2.16937+0.621762j 0.500365-0.329747j -1.05753-0.233229j -1.47932-0.550277j 0.0687625-1.23606j 0.918637-2.27523j -0.679719+0.700649j 0.579082-0.315232j -1.64052-1.06702j 0.86413+1.18281j 1.24855-0.480832j -0.0884777+0.253924j -0.39006-0.393046j 1.10661+0.197254j 0.119668-0.0182664j -0.706169+0.6601j -0.422572+0.31407j -1.61313+0.122278j 0.584332+0.221804j 0.121968-0.071365j 1.6346-0.557843j -1.13318+0.286446j -0.0331327+0.0376323j -0.0883976-0.503795j -0.48957+0.308299j 0.235294-0.488327j -0.154683+0.214819j 0.690564-0.382378j -0.101922-0.00934281j 0.793252+0.100442j -0.250871+0.219829j 0.113504+0.823984j -0.0387237-0.26254j 0.232446-0.284826j -0.152021+0.0459916j -0.16408+0.440559j 0.0163405+0.0450084j -0.425398+0.128093j 0.677696+0.335462j -1.00722+1.15885j -0.298364+0.322202j 0.0324114+0.22179j 0.630749+0.717171j 0.269344+0.596792j 0.668734+0.397666j -0.0693176+0.516149j 0.398513+0.681386j 0.0733824+0.144156j -0.380172-0.548984j -1.39754-1.04823j -0.219767-0.483365j -0.862648-0.569912j 0.399304+0.167842j 0.334542-1.45685j -0.0181335+0.633358j 0.594256-0.702738j 0.663759-0.581817j 0.571807-0.664332j -0.508551-0.380755j 0.880399+0.120475j -1.46683+0.374073j 1.41467+0.895155j -0.967802+0.0999429j 0.5915+1.28923j -0.706422+2.07566j 1.33597+0.320141j -0.123509+0.141451j 0.534697+0.0278187j 1.83813-0.0265214j 0.0904003-0.315651j 0.332015-0.323285j 4.1152-0.267677j -6.72837-0.0646486j 0.209531-0.125406j -3.68988-0.445153j -1.10567-0.0425379j -2.65482+0.154394j -0.122152+0.170966j 15.5607+0.401495j -13.1796+0.232128j -4.75299+0.0534244j -1.18979-0.230648j 3.63514-0.0457507j 6.97089+0.330842j 20.6068+0.250916j -21.2588-0.160856j -1.24808-0.278441j -6.21547+0.00577944j 2.74075+0.116371j -1.66791-0.0969395j 11.1453+0.0818345j -2.11601+0.113489j -2.02539-0.0638754j 33.341+0.732091j -9.10478+0.089082j 1.64953+0.287959j -10.2447-0.110424j -10.294-0.410092j -12.6532-0.403149j -29.0943-0.495027j -17.8356+0.137881j -0.329087+0.580282j -7.88093-0.0551931j -2.34478-0.137159j -4.66822-0.448183j -13.7586-0.164956j -3.39625+0.23079j 17.9877+0.357609j -30.0967-0.228495j 2.59658+1.04243j 10.8288+0.155221j -4.0609+0.396412j 12.1431+0.0708607j -3.16817-0.357266j 0.276806-0.0228114j -13.0144-0.174608j -5.8268+0.260165j 33.5702+0.013017j 3.34359-0.068426j 1.54221-0.267636j -6.36862+0.00762739j 14.3211-0.107127j -7.35682+0.11396j 25.2345+0.172733j 6.41886-0.663501j -2.18125-0.17708j 14.6019-0.571734j 0.801152-0.207557j 15.7597-0.148797j -2.36738-0.905039j 1.23775+0.161564j 27.7843+0.0999838j 5.86849+0.246567j 7.1232-1.02497j 7.80119+0.444164j 4.68252-0.825817j -3.42531+0.868287j -23.2746-0.143533j -20.9165-0.26511j -2.33556+0.597442j 2.83187-0.00529767j -4.51065-0.30125j -5.58214+1.42793j 8.19206-0.199576j 0.154833-0.0631439j -14.1607-0.587547j -5.91876+1.27905j -12.79+0.596879j -21.5724-0.0773472j 4.23076+0.315026j -7.37337+0.198315j 0.831879-0.101472j -5.06234+0.979689j -17.9047-0.152042j -8.59408+0.127368j 7.0374+1.76483j 4.28503-0.870716j 1.1773-0.569983j 4.76851-1.06604j -10.4286+0.711804j -3.97614+0.572534j 0.116269+0.701642j -10.9788-0.05366j 8.77356+0.0599599j 2.58864-0.183747j 7.58213+1.29493j -1.95768+0.159571j -3.08472-1.8291j -3.7303-0.259428j 4.17561-0.779195j 0.924442+0.890379j 
-0.589438-2.48628j -0.046424+0.152633j 0.815819+1.02025j 1.86242-0.665098j -0.110816-0.143667j 0.417812-0.408145j 0.196245+0.679175j 0.037452+0.658688j -0.264-0.480847j -1.56633+0.406842j -0.580398+1.53857j -0.355544+1.67944j 1.32496+1.57262j -0.0267401+0.0930536j -0.155506+0.113541j -0.028326-0.0491066j 0.116139-0.442797j 0.69916-0.298308j -0.285142-0.244559j 0.493287+0.404766j -0.208767+0.256372j 1.16263-0.650211j -0.218326-1.38305j -0.424855-0.84757j 0.154633-0.64211j -0.241341+0.434152j 1.15924+0.813697j -0.402711+1.25186j -2.24218-1.2205j 0.261025+0.799224j -1.04418-0.968624j -1.97523+0.429131j -0.379258+0.213411j -0.495154+1.08745j -0.236239-0.700258j -0.646951+0.195133j 0.226541+0.158609j -0.411263-0.110324j 3.14706+0.301357j -0.804056-0.168308j -2.45206+0.191788j -0.539896+0.19039j -6.0902-0.909365j 0.685152-0.110845j -1.79255+0.364029j 8.55947-0.618372j -5.17266+0.148602j -1.53149+0.106536j 1.23652-0.261515j -2.29089-0.606953j 4.07356-0.0027751j 0.407627-0.364222j 4.58897-1.18415j 0.689659-0.812181j 6.08242-1.27972j -0.776119-0.204533j -1.89688+0.231851j -4.17119+0.41196j 1.24129-0.0906832j -1.10271+0.154135j 1.65463-0.0610902j 0.589329-0.108641j -1.10208+0.639734j 2.7067-0.6257j 1.7307+0.863601j 1.51486+0.292382j -1.28246-0.00843599j 2.16755-0.649495j 0.0981396+0.383928j 0.889103-0.974323j -0.170598+0.723403j 0.894242-0.294797j 0.481786+0.301418j -1.36673+0.10451j -1.0217+0.57574j -1.07767-0.426608j -1.01113+0.549305j -0.338916+1.34664j -1.99502-1.42841j 0.546396+1.59822j 0.358097+0.336433j -0.235034-0.502739j -0.596659+0.208841j -0.72902+0.524992j 1.22035-0.0869386j 0.243509+2.81037j -0.484244+0.502556j 0.184131-0.432216j 2.39066+0.438818j -1.29823-0.764995j -0.902181+0.473331j -0.139128+0.125525j 1.22457-0.160103j 7.2987+0.0496533j 0.709445-0.267168j 2.0382-0.133444j 20.1326-0.226394j -31.4502-0.168361j 0.0694668-0.108204j -18.2435+0.174677j -4.5625+0.201207j -12.278-0.0237791j 0.916596+0.268438j 72.0701-1.01475j -60.1539+0.569595j -22.4822+0.0518541j -3.50965+0.0602037j 14.5317-0.346654j 32.1412-0.0989244j 94.9756-0.277415j -98.2862+0.293958j -5.67655-0.117936j -30.1383+0.0566732j 11.0718-0.164498j -5.54668+0.136281j 49.9169-0.254392j -9.25595+0.0033922j -9.54078+0.187221j 153.153-0.29162j -41.0279-0.0838574j 6.94821-0.431631j -45.5939+0.388644j -48.2475-0.634063j -57.6838-0.177863j -133.011-0.178122j -80.7643+0.247466j -0.604169+0.0669437j -35.5943+0.350603j -10.7194-0.064147j -21.4056+0.509482j -62.4264-0.329416j -15.0361-0.0585173j 82.5277+0.0737294j -135.959-0.212444j 11.8302-0.39142j 48.4505+0.926829j -18.5709+0.323479j 53.2247+0.479507j -14.0514-0.386991j 3.55654+0.70133j -59.3598-0.2373j -25.7916+0.613945j 153.076-0.352931j 11.9963-0.430134j 6.96831-0.486755j -31.4218+0.0805494j 65.5626-0.462448j -31.4755+0.606889j 115.82+0.673418j 20.8958-0.911677j -8.96856+0.32752j 68.2413-0.834652j 4.4914-0.263853j 72.2636-0.360603j -8.45919+1.00062j 5.1215+0.345836j 129.503+0.494478j 27.8411-0.0886898j 33.449-1.11908j 36.1404-0.922889j 19.4088+0.0771511j -18.0209-0.460043j -108.003+0.326659j -97.429+0.62178j -11.3927+0.707884j 13.9675-1.13095j -18.3252+0.362166j -29.637-1.55515j 39.3722-1.08002j -1.53957+0.512845j -65.6919+0.116479j -18.9524+0.727758j -64.3233-0.168019j -94.6017+3.85833j 23.4928-0.354817j -31.5585+0.131708j 3.3122+0.245555j -20.0458-0.267056j -79.7191+1.5995j -38.8568+0.220241j 39.5422-0.336137j 16.3018-0.503586j 5.97991+0.352771j 28.5543+1.84359j -46.9061+0.909495j -22.3652-0.931536j -7.07091-2.03613j -53.7238-0.925134j 36.4677-1.07488j 14.3037-0.383481j 39.6162-0.15247j -6.76872-0.623522j -14.6101+0.583607j -15.5932+0.845429j 11.5961-1.32247j 1.51801-0.344206j 
0.630923+0.657166j 0.593069+0.63946j -0.382257+0.599156j -1.59232-1.54157j -0.3773+0.426628j -0.346505-0.487767j 0.510913-0.178425j 0.489457+0.0514867j 0.588022+0.411651j -2.09996-1.26625j 1.01343+0.0692399j -2.22573+1.3072j 0.884086-1.16796j 0.166733+0.364921j -0.658537+0.0835715j 0.455293+0.215011j -0.254007+0.31341j 0.963096+0.267612j -0.933314+0.222825j 0.557351-0.415372j 0.296894+0.757975j 0.66555+0.448967j 0.0749742-1.33032j 0.498646-0.022755j 1.41082+0.691331j -1.07466+0.704626j 0.705991+0.36149j -0.00297566+0.731017j 0.869467-2.42502j -0.390182-0.589209j 0.121458+0.849204j -1.87976-1.35785j -0.446837-0.372771j 1.2354+0.313909j 0.540158-0.812687j -0.572198-0.589174j 0.0907631-0.178285j 0.311808+0.0396749j 1.00532-0.351371j -0.342702+0.0466455j -0.22494-0.5698j 0.0812129-0.265803j -2.18151-0.144509j -0.193614-0.321809j -0.611667-0.508475j 2.58648-0.351489j -2.36199-0.5961j -0.543511-0.0107672j 0.85362+0.406875j -1.15965-0.350186j 0.718595+0.604551j 0.161011+0.673461j 2.50817-0.881842j 0.760462+0.498175j 2.59546-0.647083j 0.0327238-0.209139j -0.691568+0.618229j -1.99925-0.199321j 0.526008+0.351489j -0.0734904+0.301988j 1.23725+0.737346j -0.507592-0.44215j -0.974256-0.851502j 1.12379-0.214488j -0.0883893+0.975815j 1.19925-0.0935974j -0.24232-0.366836j 0.953241+0.0115602j -1.63668+1.5231j -0.0167855-0.505972j 0.495264+0.288294j 0.912144-0.0139238j -0.155269+0.632485j -0.771974+0.183153j -1.59846-0.239444j -0.186952+0.782882j -0.9358-0.171069j 0.206282+0.274469j 0.0192543+0.92168j -1.50514-0.430925j -0.633298-0.426906j 0.0731908-1.18944j 0.0333216-0.612518j 0.435631+0.216218j -0.63463+1.36925j 1.44064-0.110801j 0.537297-1.01998j 0.00528395+0.493337j -0.149623-1.12974j 1.20886+0.0320503j -0.14969-0.996082j -0.0498293-0.10934j 0.262809+0.132939j 2.63403-0.0262486j 0.610528+0.160092j 1.12174+0.167486j 8.50635+0.436226j -12.5724-0.456273j -0.272999+0.203785j -8.07818+0.498004j -1.77475+0.282628j -4.72386+0.143613j 0.535218-0.23384j 30.4395-0.553836j -24.7394-0.283504j -8.81651-0.490156j -1.12401+0.422278j 6.40116-0.925406j 13.3621-0.291513j 39.4025+0.360478j -40.2687+0.573825j -2.16483+0.165262j -12.9108+0.269143j 4.69431-0.737584j -1.87447+0.558021j 20.1536-0.720954j -3.77353+0.477489j -4.32843-0.00616345j 64.1535+0.298003j -16.5193+0.347732j 2.97628-0.357832j -18.6565+0.126763j -19.1614-1.11056j -24.0413-0.164683j -55.0252+0.2241j -33.2676+0.357527j 0.949217-0.127672j -14.9031+0.456479j -4.13175+0.335989j -8.77474-0.212127j -26.3081-0.0520165j -5.47472-0.368636j 34.4732+0.405426j -55.9878+1.29269j 4.77519+0.0184304j 20.0892+0.790008j -7.49616+0.169463j 22.172-0.320419j -6.738-0.209294j 1.05928-1.17564j -24.8196+0.125684j -10.6362+0.607842j 63.0818-0.652119j 4.18068-1.38133j 2.87689+0.109417j -12.3779+0.573851j 27.1097-0.575597j -13.198+0.858936j 47.7803-0.192282j 9.3255-0.6767j -4.47386-0.173814j 26.9299+0.0271926j 1.64384-0.0159195j 29.6161-0.623477j -2.4875-0.335604j 2.20919+0.269654j 52.5436-0.620769j 11.1896-0.0128696j 14.4929-1.34568j 12.6968+0.0409019j 8.27991-0.356219j -6.46126-1.46118j -44.302+0.312112j -39.2348+0.253006j -4.27882+0.577108j 6.00188-0.14552j -6.9419-0.961655j -11.5299+0.337734j 15.8607+0.196389j 0.159792+0.101598j -26.5627-0.0256956j -9.19448-1.36628j -25.455+0.389688j -38.8584+0.215224j 10.2685+0.436309j -14.0602-1.49876j 1.72645-0.229764j -9.74481-0.707524j -32.6293-0.299854j -17.0934-0.981469j 15.8372+1.11453j 7.5793-0.367111j 2.37901-1.20132j 13.3051-0.639961j -20.7512+0.647645j -9.37208+1.25596j -2.56783+0.0150935j -23.9953+1.39617j 15.0938-0.438389j 4.69917-0.144872j 14.4181-1.37157j -3.6051+0.436551j -5.16696+1.33875j -6.27293-1.06049j 3.60237-0.476594j 0.920416-0.533066j 
0.413567-0.636624j -0.195464-0.649751j -1.17498-0.0524825j 2.38582-0.361886j -0.358028+1.04434j 1.31728+0.16992j -0.63887+0.794712j 0.251191-0.0475284j -0.0571032+0.38595j 0.412453-1.48829j 0.361104-0.609849j -1.42975-1.50439j -0.134338-0.0367831j 0.0415624+0.755804j -1.11036-0.163071j -0.0143255-0.421269j 0.81943-0.204476j 1.09045+0.300855j -0.937513-0.387698j 0.464642+0.874394j -2.74703+0.137881j 0.340555+1.07712j -1.12229+1.00641j -1.27918+0.565408j -0.177113-0.100738j -3.19976-1.53557j -0.346054+0.247361j -0.370435+0.195344j -2.25044-0.739232j 1.80648-0.665262j 0.946245-0.362277j -1.41828+0.213604j -0.337403-0.356489j 0.464922+0.00574508j 0.783617-0.560754j -0.31578-0.648359j 0.417972+0.331321j -0.61713-0.263039j 5.07405+0.0819425j -1.03054-0.177693j -3.66921+0.450491j -0.940265+0.321968j -8.40764+0.380646j 0.790669+0.263217j -0.901327+0.08186j 11.1067+0.237096j -5.88989-0.248567j -1.72864-0.112917j 1.37967-0.282428j -3.15207-0.00612135j 5.93127-1.7863j 1.10859+0.225236j 7.12483+0.675915j 2.33117+0.533405j 7.76662-0.14126j -0.969855+0.224201j -3.37705-0.187654j -4.82541+0.262238j 2.23216-1.05398j -2.62571+0.165458j 1.31924+0.153766j 2.76041-0.318297j -1.06559-0.273191j 4.8063+0.138931j 2.3255+0.0636005j 0.500071-0.627807j 0.431727+0.118758j 5.03154+0.317389j -2.22614+0.0292477j 0.434067-0.1486j 0.132391+0.924703j 1.20558-0.443129j 0.130945-0.262167j -1.09857-1.23794j -0.548219+0.552138j -2.24708-1.49147j -1.09696-2.05933j 0.624221+0.118251j -0.819142+0.102124j 1.08544+0.61929j -0.617128-0.268811j -0.82993+0.120261j 1.63514+0.0831508j -0.12562+0.529765j 0.361565+0.137441j 1.71024+0.991212j 0.575608-0.804694j -0.191476+0.450265j 1.26901-0.525747j 0.25994-0.015096j -0.616721-0.709687j -0.157377+0.160469j 1.80238-0.218873j 11.0733-0.216667j 1.13044-0.349741j 2.99713-0.239597j 29.8613-0.482273j -46.1533-0.201773j 0.06776-0.225971j -27.4033+0.140342j -6.33732-0.509936j -18.2881-0.63286j 1.1675+0.555245j 108.33+0.165421j -90.1952-0.202502j -32.6197-0.384941j -5.61679-0.021188j 22.1536-0.673037j 47.1055-0.635154j 144.093-0.721985j -148.912+0.0357849j -8.46586-0.185501j -46.2362+0.492678j 16.4688+0.366734j -9.56931+0.4318j 74.98-0.697768j -15.2053+0.572309j -14.7082-1.67589j 230.849+0.0589764j -61.3962+1.14185j 10.991-0.369684j -68.2281-0.239084j -73.4024-0.745786j -86.0955+1.44386j -200.352+0.437978j -121.819+0.424982j -1.86678+0.362173j -52.336+0.704782j -14.8335+0.746384j -33.1847+0.375417j -94.5612-2.49204j -21.7135+1.22906j 123.624+0.0186434j -204.97+1.31419j 16.3687-0.376684j 72.9263+0.21494j -28.5439+0.754094j 80.4481+0.287377j -20.4859-0.0381568j 5.11011-0.373354j -90.7129-0.166589j -37.1498-0.0417512j 229.041-1.78745j 18.8961+0.144885j 9.57729-0.0524957j -48.8768-0.61007j 97.54-0.230948j -48.2669+2.42478j 173.874-0.405695j 32.7731+0.52077j -12.3822-0.280374j 100.537-1.46159j 6.4324-0.857476j 108.521-2.3659j -12.0798-0.251722j 6.95458-0.390758j 192.275+0.674422j 42.4464-0.323665j 50.763-1.54701j 52.1622+0.0484113j 30.2857+0.434984j -27.0034+0.862446j -161.029-0.600295j -144.677+3.13993j -14.6877+0.26418j 20.7648-0.177807j -26.8977-0.76499j -45.9514-0.597861j 59.7488-0.960472j -2.39981+0.0769275j -97.7149+1.64071j -31.5263+0.219538j -97.0355+0.602439j -142.796+2.36426j 34.0456+0.0761349j -48.0118-0.68804j 5.76135-1.18153j -32.0917-0.138962j -116.752+0.457245j -60.0229-0.14705j 57.2213-1.30791j 26.5128-1.27672j 8.19467+0.218248j 43.7072+0.0835352j -72.5798+0.243677j -32.6102+0.272368j -10.6489-0.284699j -80.2525+1.28024j 55.057-1.17686j 20.9697-0.0392681j 57.0158+0.0142462j -10.3633-0.123631j -19.4061+0.479177j -24.0147+0.107309j 17.4947-0.509145j 2.08601-0.239385j 
