-0.0264267+0.0947996j 0.0140208-0.0245038j 0.000592792-0.0402376j 0.0406605+0.0849704j 0.0408303+0.00718596j -0.0309231-0.0197154j 0.0319528+0.0473912j -0.00621737-0.0356527j -0.00469456-0.0262973j -0.0175611+0.0114896j -0.0205173-0.025336j 0.00430523+0.0187678j 0.0305486+0.0190348j 0.0104736-0.0151697j -0.00860392-0.0128687j -0.0107376-0.016296j 0.0241373+0.0242865j 0.0400374+0.0800822j 0.00227052-0.000164714j -0.0142158+0.0566085j 0.0140652+0.0315849j 0.0316514-0.0557188j -0.103467-0.0917348j -0.0489564+0.0342891j -0.0828672-0.0506015j 0.0693847+0.085656j -0.0267642-0.0402879j -0.0129152-0.0378511j 0.0281516+0.00596213j -0.0691811-0.0268513j 0.0729874+0.0278744j 0.00784591+0.00835295j 0.0126357+0.0179212j 0.0738934+0.044971j -0.0521338-0.0263451j -0.0222812-0.0189656j -0.0252484-0.0141216j -0.0272718-0.0184609j 0.036494+0.0464626j 0.0401184+0.0227861j 0.00464256+0.0190776j 0.0121575-0.00113026j 0.0156919+0.0154547j 0.0351239+0.0405927j 0.00669236+0.00360666j 0.0342539+0.0225302j -0.0585233-0.0505531j 0.00250397-0.0538168j -0.0455443-0.0103835j -0.106583-0.0270486j 0.0106663-0.037705j -0.0316156-0.0309632j -0.0234008-0.0556675j -0.110047-0.0142043j -0.0339873-0.0710848j -0.0169041-0.0631068j -0.190614-0.0978963j 0.013148+0.12905j -0.0361194-0.0515803j -0.00987245-0.0604322j 0.0761847+0.0859703j -0.0564776-0.0914163j 0.111013+0.0466234j -0.00830024+0.00550942j 0.031557-0.0357104j 0.0446609+0.0587582j 0.0251681+0.0208365j 0.035368+0.0270485j 0.00736264+0.0203091j 0.0111578-0.00433997j -0.0253609-0.0613393j -0.0528519-0.00684938j -0.0730083-0.0356926j -0.0539854-0.0467966j -0.00831216-0.0348017j -0.011338-0.0354415j -0.0292806-0.00615804j 0.000831217+0.0121816j 0.0282037+0.0419487j -0.0231276-0.0234048j -0.0177576-0.036974j -0.00781262-0.0310533j -0.0155061-0.000134056j 0.0198995+0.0236749j 0.035425+0.0258807j -0.0101462+0.00557881j 0.0489944+0.0191338j -0.00171526-0.00448712j 0.00124066+0.00362082j -0.018703-0.0153707j -0.0221828-0.00913079j 0.00722404+0.0302533j 0.0197607+0.0327724j 0.0222814+0.0218452j 0.0348537+0.0209673j 0.0207406+0.0112407j 0.0109796+0.0298551j -0.0165833-0.0010708j 0.00678083+0.00395678j 0.0206645+0.0236555j 0.0303879+0.00727161j 0.00362907-0.00481577j -0.00757191+0.00387973j 0.0149681+0.0143346j 0.0394472+0.0224755j 0.0239272+0.00621096j -0.0175905-0.0224223j -0.0122051+0.00183564j 0.000529873-0.0105749j 0.0123497+0.00577096j -0.00660085+0.00469656j -8.60915e-05+0.00209437j -0.0229558-0.00540669j 0.00595433+0.0111912j 0.00987893+0.0204817j 0.00870596+0.00276837j -0.0114084+0.0189478j -0.0196711-0.01446j 0.0132373-0.0117558j -0.0328202-0.0245297j -0.0345052-0.0384319j -0.00948277+0.0168252j 0.0314598+0.0241343j 0.0211951+0.00495054j -0.0102673-0.00180595j 0.001568-0.0188192j -0.00725266-0.0225279j -0.0445264-0.0353335j 0.0283898+0.0401441j -0.0237481-0.0209802j 0.0220145+0.0514884j 0.0416807+0.00146227j 0.0782266+0.162224j -0.124034+0.00202566j 0.109244+0.160832j -0.0890084-0.0314299j 
0.0122854-0.021716j 0.0247456-0.0974724j 0.0320107+0.0903235j -0.0159529+0.0414424j 0.00164372+0.0207791j 0.00334017-0.0131033j -0.0349293-0.0155868j 0.0240835+0.0207292j 0.0142566+0.0449744j -0.0255528-0.00293434j -0.0500591-0.0416164j 0.018776+0.0321879j 0.0017466-0.0339311j 0.00574636-0.0137264j 0.0218245+0.0141543j 0.00114046+0.0102787j 0.00876025-0.0468475j 0.0369101-0.0142594j 0.00140976+0.00649447j 0.057367+0.0765395j 0.00871603-0.0245363j -0.0748937-0.0613063j -0.0566428+0.049854j 0.0630252+0.0636412j 0.0683449+0.107689j 0.0716284+0.0457406j 0.0307305-0.000227873j 0.0490687+0.0384925j 0.0714393+0.0569911j -0.0307172-0.0314007j 0.00354838+0.0156565j -0.0159725-0.0110423j 0.0512908+0.0354603j -0.00472076-0.00985575j 0.00237883-0.00724095j -0.0189789-0.00983194j 0.00681991+0.0159705j 0.0736488+0.0409617j 0.00201046+0.0139036j 0.0237769-0.0234664j -0.0125644-0.00402325j -0.0264824-0.0328607j 0.0203961+0.00179505j 0.0375099+0.0157936j -0.0198053+0.0101948j -0.0178134-0.01315j -0.0164539+0.0112707j -0.111144-0.0498335j 0.0298127+0.0204108j 0.0398792+0.0756003j 0.0194366+0.0153474j 0.0224643-0.038886j -0.0205423+0.0421016j 0.0572811+0.0750239j -0.181213-0.0738998j -0.0691972-0.0772065j 0.000913832+0.130722j 0.136261+0.0699589j -0.0201785-0.00147326j -0.063535-0.0447865j 0.0143211-0.0382923j -0.0367124+0.0241229j -0.0579426-0.132721j 0.029945+0.01809j -0.0933212-0.0919893j 0.0460562+0.0116413j -0.0156616-0.030255j 0.0116125-0.0139225j 0.00347082+0.00291169j -0.00792114-0.00642032j -0.0914708-0.0536023j 0.0388173+0.064491j 0.0113014+0.0547659j -0.0219259+0.0159597j -0.0389748-0.0321782j -0.0340923-0.0164024j 0.0295698+0.0285852j 0.0238381+0.0136998j 0.0371364+0.00672049j -0.024401+0.00936514j -0.0411026-0.0113482j -0.0540282-0.0214023j 0.0127753+0.022511j 0.0204856-0.00570536j -0.00204531-0.0197588j 0.0277945+0.0236755j -0.0143354-0.0324535j -0.00169693+0.00775295j 0.0163002+0.00311571j -0.00575307+0.000368542j -0.0104539-0.00481247j 0.040737+0.0204906j 0.0158475-0.000226704j 0.0219185+0.00244246j 0.00701564-0.0141654j -0.00150868-0.0148518j 0.0297509+0.00251068j 0.015269+0.0112264j -0.0159434-0.00614484j 0.00435743-0.00888495j -0.0358278-0.0361664j 0.0137066+0.00381021j 0.0139094+0.0166857j 0.0202624-0.000855251j 0.00922676-0.00664198j -0.0207971-0.0252839j -0.0155306-0.0124179j 0.0348731+0.021164j -0.025909-0.0161238j 0.00914834+0.00526821j -0.00624754-0.00646962j -0.00191034-0.000108909j 0.00174175+0.00610505j 0.00969637-0.00411701j 0.00570016+0.0035739j -0.00113192-0.014849j 0.0151864+0.0208861j -0.01122+0.0207533j -0.0140126-0.00822324j 0.0226259+0.0422868j -0.0466584-0.0244908j 0.0316049+0.0312778j -0.0160481-0.0238503j -0.00235454+0.0142644j -0.0143196+0.00416653j -0.0109567-0.00510734j -0.0157257-0.0220158j -0.0210262-0.0160862j -0.0268369-0.0102551j 0.0318497+0.0650438j 0.0374598-0.000152782j -0.0263181-0.0586893j 0.122238+0.00505461j 0.0780268+0.159781j 0.0931699+0.030323j 0.107892+0.156951j 
0.0483604-0.0260174j -0.0745424+0.0270452j -0.0163497+0.00043253j 0.061567-0.034881j -0.0337759+0.0154731j -0.00358958+0.0370792j 0.0185052-0.00719046j 0.0846136+0.0564347j 0.0376-0.0113848j -0.0156909-0.00389615j -0.0885399+0.00788532j 0.0302798-0.0359766j 0.00246179+0.020023j -0.022422+0.0490891j -0.00536619+0.0810283j -0.0160427+0.0131021j -0.0190798+0.0102665j 0.000148137-0.0199419j 0.00165177-0.000883249j -0.0134819-0.00507351j 0.0352284-0.0621149j 0.00393332+0.0700834j 0.0364854+0.0591311j 0.0330103-0.0133309j 0.0681404-0.0312952j 0.0462932-0.051244j 0.0226577+0.0235171j -0.0247792+0.0211135j -0.00601473-0.0344116j -0.0147884-0.0390929j 0.0177853+0.0226106j 0.043863-0.0284816j -0.0475815-0.00464253j 0.0090343+0.0220136j 0.0434672-0.0250604j 0.0250914-0.00257797j -0.0185705-0.00109915j 0.0127981-0.0404779j -0.0410939-0.0176347j 0.00994443-0.0187784j -0.0133634-0.00215313j -0.0339153+0.0403896j 0.00637873-0.0022535j -0.0428286-0.0410643j -0.054161-0.0577089j -0.0200125-0.0283473j -8.53027e-05+0.00542137j 0.0594421-0.00759992j -0.00213857+0.0370405j 0.050941+0.0279369j 0.0123031-0.0583923j -0.0286264+0.0190556j 0.0158567+0.059484j -0.0252162-0.00642954j -0.0321378-0.0293902j -0.0154503+0.0274216j -0.0156448-0.0287391j 0.01306-0.0429978j 0.0102365+0.008702j -0.0218309+0.0279475j -0.0275154-0.00079732j 0.0235902+0.0274608j -0.00682856+0.0438724j 0.0221659-0.0383679j -0.0497326+0.0143322j 0.00979279-0.0162242j -0.024303-0.00759469j 0.00654058+0.0142241j -0.0161436-0.0232004j 0.00253409+0.0312635j -0.0384762+0.0131899j -0.0181979-0.00425558j 0.00491352-0.00861738j -0.0102282+0.00181348j -0.0139375+0.00635755j -0.00136481+9.55595e-05j 0.0153144-0.00867213j 0.0130904+0.0147432j 0.00141599-0.00518308j 0.000194193-0.0200477j 0.000348849+0.00484006j -0.00988165-0.00536461j -0.0149764-0.00307648j 0.0133777-0.00958827j -0.0040162+0.014353j 0.00396471-0.00935174j 0.00220501+0.0138385j 0.000750114-0.00317535j 0.0094619-0.00798973j 0.00266471-0.00507108j -0.00548637+0.00110297j 0.00694861-0.0169238j 0.000641959-0.00199505j -0.0038995+0.0020277j 0.00224667-0.00096208j -0.00835613+0.00987656j 0.00797593-0.0128942j 0.00913883-0.012226j -0.00872075+0.0059074j 0.00326054-0.016646j 0.000261769+0.0167347j 0.0101252+0.00189334j 0.0151672-0.0133244j -0.000897291-0.0113441j -0.00662105+0.00101095j -0.00532135+0.00495607j -0.00950466+0.00847478j 0.00291231-0.0141235j -0.0178706+0.024509j 0.00438368-0.00779156j -0.0156081-0.015811j -0.000815992+0.00913965j 0.0047562+0.00184259j -0.00877011+0.00973729j -0.0144114-0.0181097j 0.00142207-0.00544151j 0.0261658-0.0223564j 0.00567425-0.00824333j -0.00289803-0.0116895j -0.0121597+0.0032269j -0.0254573-0.0109176j 0.0022708-0.0153181j 0.00902869+0.0108712j -0.00757644+0.0151948j -0.00270817-0.00225954j 0.0180228+0.0281531j 0.0363425+0.0625182j -0.0006879+0.0601505j -0.032045+0.0124466j 0.0705004-0.0323942j -0.00719663-0.0102049j -0.0322422+0.0292042j -0.0309562-0.0162442j -0.0121942+0.0506029j 0.0290904-0.00750459j 0.0754419-0.0697207j 
0.0865097-0.0249551j 0.045953-0.0164918j -0.0390472+0.0165758j 0.00878159+0.0392613j -0.000491905+0.0882722j 0.0431773-0.0101272j 0.0521285-0.0160037j 0.0258669-0.0178621j -0.0193145+0.0237423j 0.0626973-0.013611j -0.00697816-0.00398127j -0.0010394+0.00405011j 0.0202304-0.0379012j -0.00534398+0.00209452j 0.0177585+0.0479501j -0.000665796+0.0124588j 0.0253857-0.0340886j 0.00355287-0.0546961j -0.0179713+0.00677427j 0.090178+0.0530064j -0.0272156-0.045186j 0.0166476-0.0754205j -0.0699666+0.0241987j 0.0219511-0.0452512j -0.0319593+0.0757283j 0.0394195-0.0191381j 0.0158452+0.00957463j 0.0446385+0.0454946j -0.0100331-0.00937458j -0.0596764+0.0186792j 0.00758171+0.00147343j -0.0355255-0.0456168j -0.00385478+0.0347577j 0.00787759-0.00747189j -0.0170132-0.0376337j -0.00755652-0.0182316j 0.0100319+0.0122626j -0.0541464+0.00314898j 0.00691711+0.00311832j -0.0305514-0.0407977j 0.0333304-0.0235177j -0.0038436-0.0136537j -0.0119585-0.00567411j -0.00186308+0.020342j 0.0455549+0.0217809j 0.027485+0.00930042j 0.0161131-0.000986839j 0.0388539+0.0334001j 0.00743553+0.00592037j 0.0718029-0.0388953j -0.0471281+0.0155765j 0.00926797+0.024568j 0.0137237+0.0105327j 0.0141165+0.0796486j -0.00700346+0.0178261j -0.0168378-0.0565239j -0.048473-0.0128731j 0.0080122-0.0589428j -0.0056177-0.00961777j -0.0121031+0.0140583j 0.0220896-0.00117916j 0.0156004+0.0295075j 0.0209195-0.0310094j -0.0245416-0.017726j -0.0182445+0.00853098j -0.000250262+0.00494146j 0.000657974-0.00226971j 0.010325-0.0102422j -0.00480193-0.0139687j 0.0171703-0.000775775j -0.00338959+0.0205072j -0.000407573+0.032744j 0.00563894+0.0175831j -0.00351538+0.0301406j -0.00899596+0.00313758j -0.00817679+0.00414864j -0.00997405+0.0115884j 0.0210543-0.0122048j 0.01868-0.0139363j -0.0170209+0.00941342j 0.00834014+0.00585257j -0.0158728+0.00128919j 0.00785357+0.0129625j -0.00860197-0.00832364j 0.00900444-0.00628881j -0.0138276+0.0131579j 0.00327707-0.013164j 0.00604719+0.008182j -0.00466692+0.00447292j -0.00254757+0.00921281j -0.00108738+0.000798208j 0.00191408-0.009122j 0.0133417-0.00931097j 0.0116186-0.00767703j 0.0184809-0.0211832j 0.020508-0.00565695j -0.00651321-0.00372688j -0.00767136+0.00094074j 0.0119787-0.00695404j -0.0166815+0.00578844j 0.0148414-0.0185074j -0.00243052+0.0017611j -0.00279168-0.00142825j 0.00927996-0.0126043j 0.0245521-0.00430124j -0.000585079+0.000148825j 0.00737729-0.00548414j -0.00524613-0.00689884j -0.0100841+0.000650656j 0.00422203-0.00674408j -0.00178924-0.0191713j 0.00161236-0.0235544j -0.0337753+0.00166742j -0.00609698+0.00191958j -0.00738422-0.0372668j -0.00468835-0.0169543j 0.00114216+0.0127298j -0.0179872+0.00232845j 0.0185312+0.0168177j -0.00724176+0.0220101j 0.00014507+0.0132108j 0.0144323-0.00198971j 0.0232926+0.0142709j 0.0280956+0.0259529j -0.000591971+0.00649406j -0.00354223-0.000726476j -0.0412795-0.036402j -0.00751198+0.0425313j 0.0457866-0.0472269j 0.0549644+0.0476479j 0.0275558-0.0285801j -0.0105187-0.0153657j 0.0159834+0.0281761j 0.00799179-0.0115517j 0.0647681-0.0688287j -0.0290667+0.0150995j 
-0.00660569+0.00270353j 0.0326621+0.0102481j 0.0810967-0.0672318j -0.0454994+0.00832454j 0.0187773+0.0106573j 0.0407649+0.0248286j -0.00115746-0.01849j 0.0446283-0.0968783j -0.0211535-0.00695988j 0.0202414+0.0530319j 0.0287912+0.041868j -0.023451+0.00583078j 0.00018227-0.0717322j -7.01697e-05-0.0328793j 0.00767359-0.0266423j 0.00533745+0.00366734j 0.0482093+0.0110681j 0.0123591+0.0881888j -0.032432+0.0100154j -0.00337615-0.0147522j -0.0123197-0.0341663j 0.0394177-0.0221186j 0.0705757+0.138721j 0.0855406+0.0273003j 0.0117198-0.00698765j -0.0391919+0.00318087j 0.00167768-0.0630008j 0.0128652+0.0309204j -0.0222418-0.00897168j -0.0177172+0.012617j -0.0220006+0.00213769j 0.0111249-0.0314534j -0.0182015+0.0451631j -0.0126496+0.00400795j 0.0367684+0.00113797j 0.0175529+0.0090396j 0.00831943+0.014357j 0.0027819-0.0253228j -0.0198753-0.0144182j -0.0186909-0.0384251j 0.0174589+0.0250079j 0.0151732-0.0332121j 0.01169-0.0161388j 0.00125119+0.022521j -0.00301078+0.00275492j 0.00405353-0.00986649j -0.0246581-0.00941299j -0.0367799-0.0596916j -0.00883358+0.0360551j 0.0385446-0.0313448j -0.0552115-0.0617031j 0.00957081-0.0223904j 0.0209582+0.0122576j -0.00783689+0.0224292j 0.0092645+0.0452258j 0.0321794+0.00822739j 0.0429349+0.0851936j 0.0254398+0.0154008j -0.00563628+0.00418969j -0.00788189+0.0417382j -0.00709665+0.0327701j 0.00992901+0.0174608j -0.00833149-0.0237207j -0.00589432-0.00656204j -0.0116338-0.016943j -0.0100051-0.00976015j -0.00613616+0.00202063j -0.00626821-0.0127664j 0.00811746-0.00877855j 0.00398251+0.00658052j 0.000607833-0.0137664j 0.00454559+0.0286072j 0.0151069+0.0432413j -0.00983648+0.0115299j -2.51319e-05-0.00144492j -0.00407399-0.0132605j 0.00817327+0.00933828j 0.000105988+0.00920848j -0.00507991-0.0117766j 0.000457493-0.018089j 0.00650033+0.0068138j -0.00194111-0.0101524j -1.9319e-05-0.0146232j -0.00510443-0.00201349j 0.0044651-0.0133479j -0.0128972-0.00171905j -0.00189792-0.0198459j -0.00324665-0.00107808j -0.00187814-0.0042649j -0.00141437-0.00833642j 0.008541-0.00824668j -0.0101128+0.00364198j 0.0109265+0.0182423j -0.00609824+0.00332309j -0.0138096-0.00732635j -0.0136613+0.00469852j 0.00138914-0.00157315j 0.00343417-0.00945171j 0.00796025+0.0103013j -0.000367655-0.0131731j 0.00247711+0.00513228j -0.0217672-0.0110733j -0.00252158-0.0158991j -0.00764712-0.0267828j -0.0187123-0.0207161j -0.00771196-0.0211907j 0.0229124+0.0213051j 0.0204829+0.0203688j -0.0052435+0.00073365j -0.00242828-0.00394404j 0.00197931+0.0100575j 0.0156214+0.00608217j 0.0161038+0.00903666j -0.00405772+0.00717405j -0.00559825-0.0205738j 0.0105169+0.00215414j 0.0159082+0.0231693j 0.000957404-0.00672052j -0.00993066+0.0143713j -0.0154499+0.0132871j 0.000395066-0.0116428j -0.00861409+0.000835655j -0.00217596-0.0167039j -0.0222381+0.0312787j -0.00342268-0.0193641j 0.00225425+0.0131616j -0.00130213-0.00426734j 0.00848361+0.022766j 0.0196171+0.0153166j 0.0113549-0.0231122j 0.0235399+0.00697952j 0.00910939+0.00316641j -0.0272243-0.0256119j 0.008143+0.0766835j -0.00224108-0.00622445j 0.00954253+0.034275j 
0.00506606+0.0123285j -0.0271536-0.0110176j 0.0179542+0.0125996j 0.0163511-0.071841j -0.106763-0.0686442j 0.0341493-0.0459352j -0.0282776-0.0697692j 0.062971-0.148108j 0.0624736+0.000642023j -0.00741208+0.0196157j -0.059196+0.0445046j -0.00593776+0.0138115j 0.0253696+0.0195701j 0.0422821+0.00535333j 0.12132-0.0209507j 0.0192126-0.0203899j 0.0237372+0.0304167j -0.0101816+0.0738639j -0.0175525+0.0144482j 0.00593616-0.0649808j -0.0663231-0.00271092j -0.0720985-0.0809447j -0.00878555+0.0492515j 0.055122+0.129392j 0.0369624-0.032004j 0.00955724-0.0638478j -0.0214161-0.0829573j -0.00288074-0.0218179j -0.0250973+0.0210074j 0.0315038+0.0131442j -0.0502603-0.0102503j -0.00398212+0.00632787j -0.000452512+0.0191373j 0.0272908+0.00759711j 0.0201648+0.0186169j 0.0157426+0.0060806j 0.00165442-0.011713j -0.0217412-0.0138125j -0.0431176+0.00719754j 0.0309482+0.0616748j -0.0379861-0.00882745j 0.00560208+0.0326035j -0.0100966-0.00254902j -0.0415883+0.0191988j -0.0618622-0.030993j -0.0226148-0.0206875j 0.0329288+0.0217965j 0.0154993-0.0226397j 0.0194091+0.0340702j 0.025456-0.0184195j -0.0189733-0.00866382j 0.0643104+0.0110562j 0.0435558-0.0242381j 0.0541082+0.0209467j -0.0925968-0.0655596j -0.049042-0.00654076j -0.0464849+0.0107548j 0.0112652+0.0694398j -0.00746882-0.0229371j -0.00427931+0.0210634j -0.00228047+0.0279221j -0.013796-0.0630932j 0.00213522-0.00913355j -0.00328624+0.0130493j -0.0161958-0.00907809j -0.012941+0.0152148j -0.00322028+0.0256004j -0.00246278-0.000179285j -0.0161504+0.0112079j -0.00146579-0.00726432j -0.009628-0.0176083j 0.0228023+0.0275844j -0.00212588-0.00985016j -0.00338036-0.00831118j -0.000998194-0.00956402j -0.0147208-0.0148595j 0.00424007-0.0141508j 0.0142109+0.0167189j 0.0139657+0.0171261j -0.0206492-0.0239037j -0.015252-0.026397j -0.0173257-0.0090416j 0.00283028+0.00324731j 0.00636753+0.0061148j 0.0131972+0.00593319j 0.00731879-0.00135775j -0.00139308-0.00957824j -5.85914e-05-0.00115325j -0.00198292-0.00797774j -0.0107836-0.0119358j 0.00523959-0.00689822j 0.00674167+0.0178429j 0.000548769+0.00561065j 0.0104855+0.0160417j -0.00171614-0.000792217j 0.0141965+0.00815915j 0.00573843+0.0136769j -0.0051647-0.0219816j -0.0056465+0.00738661j -0.00838274+0.0126364j -0.0170925+0.000963285j 0.0050387-0.00965484j -0.00112027-0.019303j 0.0201959-0.000917674j 0.0202881+0.000450624j 0.00939191-0.00650648j 0.00695934+0.017555j 0.00197527+0.0300928j -0.0170878-0.0155028j -0.00416107+0.00329203j 0.00391886-0.000574641j -0.00136858-0.00278995j -0.00512801-0.0108455j 0.0190016+0.00783666j 0.0120768+0.0108996j -0.00230434+0.00909865j -0.012343+0.00336206j -0.00199725+0.0232577j 0.0127974-0.00479125j -0.00597239-0.0217545j -0.000139126+0.00276265j -0.000733889-0.0124058j -0.0179229-0.0180594j -0.00696033-0.00524887j 0.00763709-0.00777112j 0.018852+0.0176717j 0.0133539-0.015472j 0.0356127+0.00776916j -0.0208688-0.0194624j 0.0201164+0.00379135j 0.00707075-0.0138205j 0.0286652+0.0298745j 0.0334294+0.073253j 0.0135748+0.0376058j 0.0169848+0.0496353j 0.0138012-0.00156467j 
0.0183802+0.00355918j 0.0596361+0.0285425j -0.0283304+0.000581405j 0.0072823-0.0677999j 0.0610028-0.158382j 0.189545+0.0172328j -0.0510157+0.00237557j 0.128496+0.152697j -0.0166981-0.010035j -0.0217325+0.0116605j -0.15896-0.0650581j 0.00443099-0.00271792j 0.040313+0.0772529j 0.0466199+0.0520353j 0.0494918+0.0950166j 0.00867583-0.0232169j -0.0294553-0.0608378j -0.137127-0.0787003j -0.0116262+0.0390757j 0.0824221+0.0158712j -0.00333282+0.00739986j -0.0557476-0.012628j -0.144909-0.059291j -0.0600233-0.0829151j 0.0285052+0.0108326j 0.0836946-0.0592344j 0.0823301+0.00150591j 0.000903651-0.0468578j -0.0037478-0.000647419j -0.0136865+0.0238021j 0.00311725+0.0248427j -0.0520837+0.024241j -0.0116595-0.0361481j -0.0178321-0.00439825j -0.0386161-0.0308789j -0.0262379-0.00369181j 0.0244042-0.0210268j 0.0267274-0.0153428j -0.0303412-0.0138499j -0.0202543-0.0148954j 0.0345705-0.00163058j -0.00812136-0.00576384j -0.000751093+0.00300338j 0.0527363-0.0302742j 0.0619569-0.0157053j 0.0275234-0.0261297j 0.0378014+0.0227964j 0.0258807+0.0455973j 0.00782485+0.0241638j 0.00239681+0.0124407j 0.0660213+0.0370874j -0.00640696+0.038882j 0.00154689+0.010052j 0.00923021+0.0113471j -0.0259581-0.0357947j -0.0352231-0.0429683j -0.0738629-0.108574j 0.00576833-0.0416284j -0.00634752+0.0028178j -0.034075+0.0390197j 0.0145183-0.0162643j 0.0120364-0.0110659j 0.00862911+0.0367938j 0.0145809+0.0265832j -0.00614891+0.0398709j 0.0253974-0.0401652j -0.0205325+0.00634832j 0.00449627+0.00438418j -0.0174518-0.00207757j 0.00678758+0.011745j -0.0206861+0.0112875j -0.0191233-0.0290152j -0.0153576-0.00391038j -0.00972859+0.00827805j 0.00595512+0.0101397j 0.015404+0.0082815j 0.00734694-0.0123172j 0.000914055+0.0035432j 0.00881812-0.0103306j 0.0057584-0.00892468j 0.00700235-0.00810493j 0.00103107+0.00541688j 0.0130489-0.0119992j 0.012022-0.0049224j -0.00640766-0.00651717j 0.00641272-0.00690512j 0.0184082-0.00333395j 0.010138-0.00148723j 0.00725062-0.00813969j 0.00784992-0.00193865j -0.00109901+0.00401499j -0.000707847-0.00268209j -0.0172342-0.0251878j 0.00221311+0.00467465j 0.0179168+0.0174002j 0.0122368+0.0173217j 0.000821685-0.0173179j 0.00651208-0.0130664j -0.00357146+0.00440375j 0.0122557-0.0185311j 0.0132062+0.0132425j 0.0175083+0.00956946j 0.0149413-0.00339046j 0.0122488+0.0116977j 0.00482028-0.00884491j 0.00107845+0.00138719j -0.0206624+0.00538295j -0.017422-0.00771353j 0.00294374-0.00208335j 0.000170219-0.000167483j -0.00613809-0.0170113j -0.0111742-0.0100609j -0.0185776-0.0391563j -0.00275502+0.00284724j -0.00632749+0.00905542j 0.00058085-0.02687j -0.0190854-0.0265621j -0.00512672+0.00878437j -0.00739806-0.0152869j -0.000359366+0.0133955j -0.00301612+0.00814072j 0.0206375-0.00619385j 0.00945563+0.0202608j 0.0255799+0.0108672j 0.00598413+0.0112735j -0.0374621+0.027744j -0.00921263+0.00820065j -0.0197093+0.0165724j -0.00891486-0.0234361j 0.0533278+0.00962204j -0.0265478-0.030557j -0.00250391-0.0304705j -0.0125574+0.0302196j -0.0361419-0.0418835j 0.0416366-0.0312475j -0.00795108-0.0480423j 
-0.0447526-0.0228914j -0.0130017-0.00943282j 0.0238124-0.0101789j -0.0110728+0.0546215j 0.0707618+0.032246j -0.0975757+0.0779741j -0.0295904-0.00897109j -0.0755382+0.108849j -0.0304193+0.00568208j -0.0331033+0.00985098j 0.104929-0.0121434j 0.00223953-0.0168014j -0.0743853-0.0492913j -0.0105924-0.031426j -0.084871-0.0368381j 0.0163956+0.0405379j -0.0209167-0.0170842j 0.111727-0.116279j 0.0292197-0.0402968j 0.0478809+0.0264222j 0.0289413+0.0668374j 0.0899126-0.0359464j 0.0786367-0.0471998j 0.0466766-0.173145j -0.0505898+0.0569493j -0.0465628+0.0477166j -0.0476568+0.0566641j 0.00240473+0.0146213j 0.000788384-0.0044937j 0.00588133-0.00786974j 0.0403492-0.00300665j 0.0359433-0.0107237j 0.00649056+0.0285211j -0.00862037+0.00506901j 0.00869831-0.00409227j 0.00654389-0.0120188j -0.0180851+0.00641011j -0.0324837+0.0215334j 0.0553396+0.0371642j -0.0139237-0.016263j -0.00781051+0.024594j 0.0377334-0.00886852j -0.00436497+0.00665044j -0.0161373+0.0221542j 0.0250482+0.0719984j 0.00412474+0.0502679j -0.0217018-0.0286864j -0.0490057+0.0557236j 0.00139366-0.0601498j 0.00805037+0.0156908j -0.00942159+0.0509441j -0.0332541+0.0401718j 0.00570196-0.0180701j -0.0196584+0.0650334j 0.00917185+0.0410683j 0.00962288-0.0466809j 0.0113187-0.0121621j 0.00405339-0.0137187j -0.0121803+0.0166898j 0.0268984-0.0285893j 0.0252185-0.0199387j 0.000284928+0.0440361j 0.00648886-0.0317879j -0.0188173+0.0255189j 0.0174546-0.0164741j 0.00176539-0.0077411j 0.0105912-0.0263942j -0.000525244-0.0180612j 0.0226781+0.00511709j 0.00666375-0.0169527j 0.00670321+0.0129593j 0.00750159-0.0130338j 0.00308191+0.0320062j -0.00285853+0.018133j -0.0141486+0.0113481j -0.000152883-0.00150188j -0.013442+0.0249002j -0.00244921-0.0244119j -0.00406795-0.0149497j -0.0005834+0.0227568j -0.0013161+0.022817j -0.00225927+0.0084924j 0.0116523+0.00718396j -0.0195333-0.0028495j 0.00547628-0.0290127j -0.0102068+0.0102672j 7.64039e-05-0.0163277j 0.00195669-0.00303561j -0.0175139+0.0153163j -0.0116143+0.0316656j -0.0190029+0.0199331j -0.000107974+0.00306453j 0.017207-0.0113904j 0.00457959-0.00195138j -0.00577511+0.0198069j -0.00476413-0.00596602j -0.00968119-0.00732495j -0.00961324+0.0280816j 0.000872471-0.00304133j 0.00488244+0.00737898j 0.00455233-0.0148627j -0.00924902-0.00359711j -0.00892268+0.0124576j -0.0289947+0.00205655j 0.00630142-0.0144703j 0.00669023-0.012808j -0.00920494-0.00786098j -0.0129444+0.0148399j 0.0108559-0.00481028j 0.0061406+0.00828649j 0.0113518-0.00736315j 0.00303327-0.00151661j 0.00313846-0.001909j -0.0187517+0.0179308j 0.00772643+0.00388004j 0.00244271-0.0147468j 0.0287556-0.0407429j -0.0149042+0.00454591j 0.00764883-0.010222j -0.00759744+0.0206494j 0.022317+0.0068927j -0.0105406-0.0137696j 0.00873428+0.034489j -0.0167481-0.0124748j -0.0226251+0.0311746j 0.0105871-0.0323089j 0.0108769-0.0370752j 0.00254329+0.00734451j 0.0289523-0.0249721j -0.0120259+0.0698585j 0.000349813+0.0304832j -0.0211459-0.025697j 0.0137165-0.0105328j 0.0474534-0.0454816j -0.0102426-0.0377658j -0.0318325+0.0490025j 
