-0.0383884-0.000604634j -0.0197536+0.00800612j -0.0158742+0.00545963j 0.0560485-0.00822561j -0.0142052+0.00133626j -0.0104459-1.89613e-05j -0.00101761-0.00126232j 0.0322878-0.00795272j -0.00331345+0.0124607j 0.00695757+0.000156741j -0.07314+0.00666627j 0.0253322-0.0060005j 0.0122086+0.00947166j -0.00366581+0.00747979j 0.0175992+0.002968j 0.00777333+0.00108746j 0.00598591+0.0106242j 0.0335619+0.0105537j 0.00473006+3.99342e-05j -0.0149354+0.00348321j -0.0929902+0.00233447j -0.141458+0.0014967j -0.0345735+0.0269787j 0.053886+0.0109812j -0.151068+0.0384939j -0.1122-0.0147356j 0.0369159-0.0188046j -0.0286544-0.00434921j 0.0648092+0.0146173j -0.00681435+0.0181828j 0.0267885-0.0059133j -0.00384624-0.00122175j -0.0307375-0.00690933j 0.0262101+0.00221466j -0.0304548-0.00676395j 0.000516291+0.0002642j -0.0104378-0.00129627j 0.0753702+0.0103649j -0.00482747-0.00914489j -0.0121165-0.00295217j 0.00701021-0.015735j 0.0582479+0.00388895j -0.0171118-0.0038671j -0.0171955-0.00312639j 0.0338976+0.00338489j 0.0195289+0.00210808j 0.0158989-0.00137794j -0.0915196-0.00164104j -0.0102371-0.00057744j 0.068269+0.00247739j 0.0782923+0.0012415j 0.0399841+0.00233048j 0.0709723+0.00350734j -0.126808-0.00460694j 0.0360214-0.017648j -0.0444027-0.00798638j -0.162489+0.00263556j -0.126997+0.00318734j -0.00274778-0.00759169j -0.0985147+0.000456022j 0.0459398+0.00114371j -0.00962107+0.000767369j 0.126104+0.00490084j 0.0594399-0.00112075j -0.120177-0.00168198j -0.0365744-0.00346367j -0.0332382+0.00482609j 0.0122067-0.00220728j 0.00128596-0.00519525j 0.0392231+4.71674e-05j 0.0828775-0.00522591j 0.0447051-0.000391657j 0.0478944-0.00220631j 0.00203678+0.00039145j -0.0287012-0.000850359j 0.0227629+3.22008e-05j -0.0663263+0.00371518j 0.00102876-0.00216736j 0.00724483+0.00698119j -0.00707855+0.00136418j 0.0338715-0.00121322j 0.0420766+0.00243805j -0.00962848-0.00040812j -0.0234989-0.00150445j 0.0275113-0.000811016j -0.0392998+0.0026524j 0.0471454-0.00472395j -0.00625877+0.00399386j 0.0208424+0.00332619j 0.0177483-0.00199671j 0.0129664-0.00311408j -0.0422962+0.0015499j -0.000679376+0.00762696j -0.00731442-0.00142283j 0.01387+0.00126173j -0.0271352+0.00202552j 0.0294373+0.006318j 0.0404767-0.000224065j 0.0325149-0.00296771j 0.00687198+0.00202447j 0.0621292-0.00900078j -0.0109177+0.00231343j -0.0304424-0.00113483j 0.00407858-0.000137857j -0.0324621-0.00258674j 0.0244165-0.00365169j -0.0178573+0.000377724j -0.0329193+0.00432038j 0.0327322+0.00972863j -0.000556287+0.00147928j 0.0127537+0.00707745j 0.00735662+0.00307781j 0.013629-0.00558339j -0.0223867+0.000859913j 0.0184669+0.00637661j -0.0189988-0.000104597j 0.00524675+0.00337159j 0.0154902+0.0123384j -0.00979689+0.0171552j -0.040447+0.0116404j -0.016756-0.01507j -0.0351301-0.0157403j 0.0299662+0.00234356j 0.0332099-0.0211372j -0.0114744-0.0204845j -0.0248978+0.0158724j -0.00179655+0.000608981j 0.0144977+0.023118j -0.0264825+0.0280371j 0.0150055+0.00173743j 0.0141895-0.0600215j -0.0760532-0.00968541j -0.0105011-0.00256666j 0.0143799+0.000904162j -0.0941258+0.0983259j -0.258583-0.0551435j 
-0.0197499+0.00822554j 0.0393993+0.00265704j 0.0591559-0.00397252j 0.0305119-0.00325749j -0.0244412-0.00256551j 0.00687403+0.00128394j 0.0226354-0.00731745j -0.00298744+0.00653027j 0.0291476-0.00313644j 0.021285+0.007271j -0.0246407+0.00732341j -0.0077152-0.00632561j 0.041164-0.0027526j 0.019443+0.00384248j 0.00660563-0.000337135j 0.0091979-0.000740556j 0.051619-0.00905852j 0.0423081-0.0173762j 0.0102593-0.00224695j 0.00163565+0.0219711j -0.0333323+0.00257748j 0.041636+0.0155913j 0.147057+0.00121464j 0.0965728-0.0284302j 0.114235+0.0203594j -0.135673+0.0342384j -0.016837-0.00946557j 0.0246071+0.014649j 0.0280336-0.00768123j 0.0567445+0.00860039j -0.0515084-0.00570103j 0.000464513+0.00297251j -0.0213727-0.000351566j -0.0590375-0.00822216j 0.0305441+0.00395465j -0.0235423-0.0029758j 0.0232524+0.00152553j 0.00761237+0.00287352j 0.00246743+0.000580015j -0.0595965-0.00338041j -0.0224823+0.000926477j 0.00260993-0.0186878j -0.0290239-0.00451272j -0.02833-0.00495455j 0.0338429+7.85405e-05j -0.0256562-0.000564668j 0.0643879+0.00341139j -0.0424651-0.00550978j 0.0261663-0.0035028j -0.0274382+0.00399128j -0.00320622+5.47399e-05j -0.0257687+0.00249064j 0.0208015+0.000259593j 0.111712-0.00272624j 0.189014-0.00294905j 0.0204933+0.00700327j 0.0964629-0.00947379j -0.166289-0.0127325j 0.0365938-0.000265171j -0.0693226+0.00268347j -0.100935+0.00126451j -0.0697567-0.00378358j -0.0974672+0.000502895j -0.00103993-0.000703124j -0.0340694-0.000944868j -0.0693439+0.00400419j 0.0161644-0.000498472j -0.0554288+0.000295723j -0.00129816-0.0011939j -0.0117147-0.00401316j 0.0796126+0.00144465j -0.0379614-0.00200963j -0.0696414-0.000881814j -0.0705228-0.00141182j -0.028371+0.00341976j 0.0314853+0.00097579j 0.0130524+0.00336321j -0.0236629+0.00172955j 0.0573296+0.000221772j 0.0375558+0.00238719j 0.0331837-0.000666188j 0.0420455-0.00210266j 0.0123174-0.00281758j -0.033619+0.00196754j -0.0355008-0.0017854j 0.0037572+0.00218751j -0.042735-0.00130634j -0.00193535-0.0021969j 0.0144054+0.00370977j -0.0223332+0.00839678j -0.0301095+0.00761276j -0.0316658+0.00742881j 0.0417199-0.00869011j 0.0284943-0.00166284j -0.0403341+0.00196253j 0.0208588-0.00113063j 0.0351916-0.00188273j -0.00214612+0.00112598j 0.00538087-0.00156515j 0.0164965+0.00414496j -0.0156877-0.000985652j -0.0173607+0.00295478j -0.00318384+0.0016363j 0.0312271+0.000754317j 0.0426316+0.00261778j -0.0143052-0.00129051j -0.0158139+0.00138051j -0.0024367+0.00453671j 0.0136127-0.0052018j 0.00958147-0.00247972j 0.00182472+0.013546j 0.00671293+0.00221458j 7.6258e-05-0.00361279j 0.00106128+0.00405513j 0.0134068+0.00412528j 0.0256587+0.00686183j 0.00216695-0.00826388j -0.0157787-3.19293e-05j -0.0194601-0.0150635j 0.0247627+0.0120807j -0.0691054+0.0200881j -0.0114921-0.0190804j -0.00912102-0.0174551j -0.0126771-0.00563491j 0.0261217-0.0151491j -0.00259781-0.0118167j 0.0206585+0.0130875j 0.0223996-0.0128013j 0.0149304+0.020158j 0.00433504-0.0417935j 0.0720389+0.0112927j 0.0167821-0.0567562j -0.0335081-0.00305185j -0.0135541+0.0168693j -0.256393-0.0546226j 0.0953362-0.0957606j 
0.00714517-0.0125056j 0.00184679-0.00267372j -0.00782532-0.00045253j -0.0235892+0.000801325j 0.0135566-0.000115984j -0.00715898+0.00748412j -0.0186907+0.00929814j 0.000270427+0.00651274j -0.00593487+0.00855732j -0.000687045-0.00592468j 0.0224037+0.00682413j -0.00390803+4.4387e-05j -0.0237921-0.0201924j -0.00118654-0.00857572j 0.00197802+0.00206115j -0.0122331-0.0141984j -0.0258216+0.0319553j -0.00788991+0.0217816j -0.00670787+0.00950221j -0.0378731-0.0069708j 0.0549479+0.0389842j 0.00978287-0.086104j 0.01237+0.098031j 0.109833-0.0560063j 0.00826124+0.021956j 0.0138816-0.0124945j -0.0171512-0.00427292j -0.0214041-0.00712821j -0.0159254+0.00617269j 0.0103716-0.00940748j -0.00142164-0.000711941j -0.0151062-0.00598887j 0.0108117-0.00785194j 0.0237556-0.00510997j -0.0109543+0.0114888j -0.0010957-0.00126135j -0.00531337-0.00248717j -0.00175386-0.00724828j 0.00122851+0.0089328j 0.0185728-0.00229019j 0.016392-0.00321295j -0.00138116+0.0126354j 0.012573+0.00286198j 0.0370596-0.0141957j -0.0165424-0.0109779j 0.0113427-0.00847629j -0.00906369+0.0026888j -0.0409464+0.0106271j 0.0371057+0.00571697j -0.007423+0.00455592j -0.056642+0.00444441j -0.0416086-0.0101631j -0.0429476-0.00155449j 0.0525732+0.00864892j 0.0257649-0.000660331j 0.0363468+0.0121656j -0.00227546-0.0197655j 0.010244-0.00324702j 0.00902672+0.000672299j 0.0272734-0.00196048j -0.0153884-0.00144082j 0.0167054+0.00675698j -0.0257437-0.00216818j -0.0275052-0.00108384j 0.015693-0.0019599j 0.00770513-0.00318996j 0.00439541+0.00215804j 0.00259669-0.00180351j 0.00208329+0.00339823j -0.0134183+0.00487585j -0.011445-0.00360395j -0.00425101-0.000104012j -0.00658749-0.0072295j -0.00679922+0.00793118j -0.00165914+0.00287846j -0.0121661-0.000897863j 0.0138586-0.000376176j -0.0140927+0.0089032j -0.005127-0.00169595j 0.00332579-0.00911754j -0.0170972-0.00629993j 0.00477645-0.0117029j 0.011747+0.00100124j 0.00439597-0.000634708j -0.0056517-0.00272069j 0.00794943-0.00301339j -0.00953052+0.00335768j 0.00875739-0.00432293j -0.0123164+0.000359158j -0.0345634-0.00219903j -0.0143956-0.00657098j 0.00294042+0.0058518j 0.0213547-0.0042829j 0.00201822-0.0147062j -0.00711246+0.00663988j 0.00639103-0.0140864j -0.0177807+0.00247957j -0.0145488+0.00302957j -0.00185995-0.00321539j -0.0166572-0.00715325j -0.0122345+0.00666616j -0.000130417-0.00632597j -0.00972481+0.00145129j 0.00969062-0.00440798j 0.00852201-0.0057602j -0.0118068-0.00192864j 0.0102595+0.0185782j 0.00515686+0.000108656j -0.0188975-0.00739685j -0.0135246-0.000458745j 0.00818829+0.00992717j -0.00195055-0.00580015j 0.0195515+0.00945439j 0.021775-0.00430914j -0.0013446-0.00994318j 0.0224858-0.0239209j 0.0212357+0.0148484j -0.00271185+0.0103902j 0.00130838+0.0150622j 0.0192756+0.00167458j -0.00185654-0.0136533j -0.0102129-0.0155368j -7.91751e-05+0.00114781j 0.00564778-0.0147345j 0.018434+0.0303188j 0.0154419-0.00959654j 0.0113118-0.0130595j -0.00973277+0.00689709j 0.0114671+0.0121347j 0.00362512-0.0173343j -0.000161203+0.00882117j 0.0146983-0.00609585j -0.00128159+0.0308184j 0.0498681+0.00243276j 0.00368102-0.0138664j 0.048681+0.0101124j 
0.00383732-0.00785463j -0.0123198+0.00523833j -0.0342076-0.00270358j -0.0115434-0.0127263j 0.00849773+0.0184097j 0.0039053-6.15273e-05j -0.0181996-0.00383661j -0.00509176-0.0412783j -0.0207026-0.0211388j -0.00141713-0.00223447j 0.00837105+0.00347808j 0.0117021+0.0122016j -0.0235835+0.030062j -0.0194758+0.0315578j -0.00682295-0.0442244j -0.00040961+0.0288491j -0.0229172-0.0256116j 0.0260333+0.0300694j -0.00742653-0.0337727j -0.051546+0.0838228j 0.0395648-0.0339168j -0.00228486+0.0022757j 0.0242269+0.0328534j 0.0300517-0.0618092j -0.00562458+0.0148881j 0.0227231+0.0254767j -0.017238-0.00960861j -0.0410241+0.0153609j 0.0155952+0.00297853j 0.0154488-0.0175238j 0.00674292-0.000842563j -0.00843771-0.000931783j -0.0198753-0.00738059j -0.00344524-0.00241276j -0.00366732-0.00368544j 0.0268794-0.000599445j -0.0312401-0.0046832j -0.00864708-0.0152336j 0.0108016+0.00408657j 0.0249593-0.00120692j 0.00481998-0.0115238j 0.0175602+0.00349405j 0.0213462+0.000873216j 0.000962389-0.00698432j 0.0483385-0.00954612j 0.0145927-0.0156931j -0.0452669-0.000427303j 0.00949331-0.00478489j -0.0224137+0.00180787j 0.0149955+0.00467706j -0.0474201-0.00134355j -0.00645095-0.00863509j -0.0395466-0.000132647j -0.0284342+0.00573735j -0.010357+0.00654837j -0.0062063+0.00864715j -0.0350961-0.0108733j 0.0405059-0.00474997j -0.0100687+0.00168294j 0.026055+0.00658197j 0.0213212-0.00142125j 0.0314382+0.010127j 0.0356892+0.00230558j -0.0233015+0.00804406j -0.0071957-0.0107767j 0.00905155-0.000582208j 0.00471626+0.000129534j 0.00819468-0.00527503j 0.00136291+0.00589761j -0.00534449-0.00355512j -0.0191374+0.000603516j 0.0223864+0.0092701j 0.0216783+0.00511601j 0.0227092-0.000876898j -0.00473284-0.00739147j -0.00985831+0.00998879j 0.000238887+0.00316665j 0.000627231+0.00166725j 0.00316987+0.00804179j 0.00268725-0.00322619j -0.0173755+0.00218475j -0.0127002-0.00593203j 0.00394786-0.00214567j 0.00868829-0.00485314j 0.00448149+0.0106858j 0.00231481+0.00253835j 0.0114371-0.0041634j -0.00675662+0.0175511j -0.0102134-0.00503796j 0.00642548+0.00461107j -0.0164373-0.00364894j 0.0135612-0.00579878j -0.000662725+7.60823e-05j 0.000509302+0.00831028j 0.00134409+0.00866035j 0.00873349-0.000726365j -0.00640137+0.00799508j 0.00465645-0.00217684j -0.0242495-0.000254317j -0.0281535+0.0109808j -0.0048101+0.00666435j -0.0104992+0.00791456j 0.0080171+0.0137581j -0.0100331+0.00752214j -0.00908588-0.0173753j 0.0233492+0.0115091j 0.0104399-0.00912064j -0.0119078-0.00461528j -0.00413498+0.0116581j 0.00367836-0.0130406j -0.00988996+0.0212871j -0.00335984-0.00120361j 0.0109189+0.00622475j 0.000946766-0.00510433j 0.00406399+0.00662882j 0.000922324+0.0105592j -0.00950186+0.00976506j -0.00411661+0.0149028j -0.00577511-0.00930121j 0.00215329+0.00914992j 0.00791627+0.00344429j -0.00462596+0.00771131j 0.00479867-0.00900502j 0.00437946-0.00639922j 0.011251+0.0173024j 0.019308+0.0130116j -0.0048854-0.00181363j -0.015104+0.00018095j -0.00292154-0.00201405j 0.00562441+0.00252463j -0.00889072+0.00592745j -0.00481987+0.00673472j -0.0182081+0.0280427j 0.0386768+0.00995252j 0.0519566+0.0100289j -0.011116+0.0141907j 
-0.0146049-0.00218307j -0.00386153-0.00823375j -0.00521363-0.0170651j 0.0145608-0.00655571j -0.00171607+0.00515041j -0.00334975+0.00230197j 0.0038092+0.00161569j 0.00273093+0.0101014j 0.00278582+0.00428289j -0.00768587+0.0129908j -0.0110575-0.0165182j -0.00288301-0.00226842j 0.0071655+0.0472851j 0.00269385-0.0341502j -0.00556462-0.0479153j 0.0053018+0.0112046j 0.00227865-0.00808416j 0.0305305-0.0471632j -0.00798157+0.0447224j -0.0559369+0.0318246j 0.0442644+0.0328254j -0.00873107-0.0664417j -0.0175798-0.00572141j 0.0536165-0.0134949j 0.00288936-0.0414284j -0.0136923+0.0155604j -0.0227269+0.00933276j -0.0216461+0.00858447j 0.0116546+0.00129388j 0.0366628-0.0196865j -0.0165327+0.00391595j -0.0135469-0.00627679j 0.0096736-0.0126205j -0.0151107+0.00856016j -0.0127664+0.00916834j 0.0246587-0.0131036j 0.0121824-0.0125671j -0.00286921-0.0162377j -0.0162527-0.00192945j 0.0317971-0.00498041j 0.00249423+0.00658786j 0.0100339+0.00154162j -0.0138753+0.00923607j -0.0288673+0.00615247j -0.0125631+0.0051091j 0.0348846+0.00722033j -0.022134+0.00378742j -0.060425-0.00155269j -0.00706469-0.00137699j 0.0362638+0.00598476j 0.031558+0.00693558j -0.0213568-0.0111209j -0.000860875-0.0054743j -0.0108932+0.00941167j 0.0553635+0.00532388j -0.00912291+0.00748398j -0.0423006-0.00576928j -0.0771379+0.00171534j 0.00573179+0.00747459j -0.0241823+0.00423478j -0.00335367-0.00312138j 0.00533319+0.0028224j 0.0239465-0.00346529j 0.00830641-0.00267828j -0.0525772-0.00852109j -0.030728+0.00557086j -0.00753959-0.00504328j -0.00389198+0.000833521j -0.000343184+9.42101e-05j -0.00696344+0.000842891j 0.0348678+0.0101549j 0.00631363-0.00782429j 0.00140577-0.00749825j -0.0180524-0.0208385j -0.0134754-0.007783j 0.0160728-0.0104772j -0.00440073+0.0151467j -0.00453035-5.75741e-05j -0.00492215+0.00956902j 0.0179401-0.00407479j 0.0185607+0.00679339j 0.0109514-0.00444519j -2.80995e-05-0.000993899j 0.00546311-0.00602358j 0.00218485-0.00694709j 0.00200838+0.0038468j 0.00373349-0.00692119j -0.00889597+0.00757963j -0.000296114-0.0122418j -0.00635021+0.00334136j -0.00864851+0.00352419j -0.0134805-0.00704651j 0.00354621+0.000831503j 0.0167382-0.00229617j 0.0169327-0.0121603j -0.00841221+0.00982558j 0.00483224-0.00573699j -0.00356012+0.00494569j 0.0165683+0.0111095j 0.00140956+0.00855265j -0.00592892-0.00732951j -0.00942443-0.00663127j -0.0288422-0.000104876j 0.000695903+0.00016556j -0.00453293+0.0131275j 0.00420863-0.00108231j -0.0133853+0.0118351j -0.0239452-0.00577715j 0.0226678-0.00795628j 0.00872038+0.00141932j 0.000929946+0.0179671j -0.00754457-0.0165792j -0.010392-0.00462914j 0.00585776+0.00469956j -0.00886047-0.0204236j 6.62988e-05-0.0124035j 0.0270131-0.00548491j -0.00951385-0.0110021j -0.011676-0.00218676j -0.0104475-0.00792158j -0.0316037+0.00742639j 0.00127246+0.00912873j 0.00629736+0.0197236j -0.000615303+0.014851j 0.013009+0.00675786j 0.00599196+0.00122698j -5.67333e-05-0.0099108j 0.00638132+0.0203946j 0.00376931+0.00577923j 0.0114557+0.0171205j 0.0223085-0.0107463j -0.00339023-0.00488635j -0.0170563+0.0234048j 0.031311+0.00539389j -0.0443433+0.00276186j -0.045113-0.0171182j 
-0.00537721-0.01261j 0.0199048-0.00651618j 0.0246293+0.00596111j -0.00354947+0.0183223j -0.0010752-0.00226796j 0.0027766+0.0020613j -0.00103002-0.00130346j -0.0035919+0.00259204j 0.0183896-0.00711791j 0.00674005+0.00416036j 0.0237584+0.00938362j -0.0134373+0.0161432j 0.0140677+0.00849701j 0.00770952+0.0455824j 0.00178986-0.0415103j -0.00104379+0.00868911j 0.000138152+0.0108281j 0.0245567+0.0444071j 0.00142455-0.0706149j -0.0238172-0.0247352j -2.93396e-05-4.2494e-05j -0.00839054-0.0313235j 0.0217738-0.00308609j 0.00602473+0.0751177j 0.032381-0.0204476j 0.00081205-0.0366117j -0.00911724-0.00276964j -0.0150665-0.00137401j -0.0216157+0.0150011j 0.0101552+6.65338e-05j 3.85038e-05-0.00722239j 0.0013887-0.00364016j 0.00719193-0.0116257j -0.0244181+0.00488406j 0.00528564-0.00205842j 0.0107655-0.00266018j -0.0191632-0.00383809j -0.028395+0.00739276j 0.0520649-0.0112213j -0.0174853+0.0130011j 0.00237258-0.000765304j -0.0237797+0.0182541j -0.0136419+0.00433598j -0.00680723+0.00496885j 0.0128179+0.00425297j -0.0240925-0.00517099j 0.0295432-0.0138923j -0.00109668-0.00437241j 0.0473351+0.0115681j 0.0326703+0.00834442j 0.0213318+0.00494295j -0.0204477-0.00328139j 0.00101258-4.05611e-05j 0.0536219-0.00261415j 0.0756344+0.00216703j 0.00834694-0.00976331j 0.0853561+0.0149118j -0.0514287+0.00839824j 0.0275968-0.00122795j -0.014541-0.00401191j -0.0392351-0.00318357j -0.0118371+0.00954484j -0.0684153-0.00319128j -0.0131511-0.0107893j 0.00772477+0.000957876j -0.0210826+0.0116429j 0.00483444+0.00257325j -0.00611099-0.00296161j 0.00134434+0.0105786j 0.00254807+0.00293192j 0.0146967-0.00515922j -0.0241351-0.00546866j -0.0394104-0.00409498j -0.0315453+0.00361574j -0.0160611+0.00449101j 0.00217243-0.00885982j 0.0184936-0.00242077j -0.011552+0.0103631j 0.00938116+0.00184743j 0.0235594-0.0030293j 0.00373992-0.0228455j 0.0112753-0.00633478j 0.00747944+0.0062314j 0.00233188+0.0069279j -0.0189294-0.00195613j 0.00511387+0.006223j -0.000204429-0.000530851j 0.0132081+0.0103365j -0.00897191-0.0182869j 0.0083952-0.00736475j -0.0158769-0.00961612j 0.00314251-0.00693194j 0.0159696+0.00255133j 0.0144129+0.00612597j -0.0347662-0.000254892j 0.0113311-0.00200611j 0.00353757-0.00205569j 0.0124576-0.0169247j -0.022472-0.00286419j 0.0265106+0.00195425j -0.0224944-0.00302168j 0.00210405+0.00557048j 0.00516189+0.018181j 0.0183094-0.00153304j 0.0159748+0.00312981j -0.00828344-0.000662278j -0.0071077-0.0248562j 0.00619544+0.00241202j -0.000380198-0.00929259j 0.0196163-0.000887971j 0.00850344-0.00266118j 0.0091695-0.00514335j -0.0163136-0.0172835j 0.00340025-0.0101065j -0.00566356+0.00145839j 0.000366101-0.000647572j -0.000516589-0.00310509j -0.0147148+0.00294856j 0.00111804+0.00802939j 0.0129965-0.0128946j -0.0328951-0.00699048j 0.0159812+0.0167352j -0.01425+0.0080234j -0.00915272+0.016302j 0.00077417-0.00785462j -0.00987202-0.00760684j -0.000367538+0.00427138j 0.0126323+0.00394167j 0.0268327+0.0102497j -0.00434819+0.00985658j 0.00999546-0.000612875j 0.0248923-0.0186228j -0.00611617-0.00385116j -0.00361109+0.00273064j -0.0713767-0.0232975j 0.0547009-0.00724889j 
0.00627715-0.00323221j 0.0103983+0.000199383j 0.0195249+0.0240951j -0.011905+0.0121465j 0.00192698-0.00393181j 0.00173923-0.00422184j -0.00577205-0.0255378j 0.0127062-0.0596514j 0.00490178-0.0300811j 0.00817762-0.00678567j -0.00453635-0.0120089j -0.0134497-0.0173257j 0.00297518+0.00306926j 0.00487638+0.00563979j -0.0110333-0.0185886j 0.00207809-0.0374016j 0.0101385-0.000351514j -0.0219217+0.0289744j 0.0046445+0.129892j 0.00035048-0.00779822j -0.0165358+0.0440325j 0.0250987-0.0366566j -0.00156022+0.00973408j -0.0164402+0.0309214j 0.00555179+0.022152j -0.00152309-0.0302369j 0.0268938-0.012162j 0.00884458-0.02164j -0.0115834-0.00833565j -0.00635725+0.0124802j -0.0054692-0.000666342j 0.0169249+0.00569537j 0.0115707-0.00286644j -0.0149711-0.00519619j -0.00475728-0.00440306j 0.0114444-0.00992491j 0.03048-0.0123591j -0.00281611+0.0111705j -0.000708698-0.00295036j 0.00280795+0.00914899j -0.00598111-0.000669293j -0.019869+0.00877653j 0.0706016-0.00199215j -0.00531826+0.00243328j 0.0355528-0.000452905j -0.0477704+0.00485353j -0.0060022+0.00693794j 0.00730826+0.00155315j -0.017694-0.0108395j -0.0128878+0.000111719j 0.0173108+0.0043955j -0.0153349+0.000578446j 0.00738599+0.00227066j 0.0455679+0.00331374j 0.00955154-0.00170047j 0.0209573-0.00750871j 0.0469589+0.0102308j 0.0241416+0.00490462j 0.00262092-0.0154089j 0.00181025-0.0021839j -0.0117997+0.00871215j -0.0126236+0.00110633j -0.0345359+0.00344372j -0.00728439-0.000385063j 0.0301039+0.0072003j 0.00477714-0.0102957j -0.00173193+0.00540399j -0.005213+0.00091753j -0.00344405+0.0219223j -0.000762643-0.0048205j -0.00653218-0.00518951j -0.0243476+0.00584621j -0.0129178+0.0126995j -0.00199637-0.00176344j -0.00840445+0.00240753j -0.0162814-0.00074998j 0.00752105+0.00333419j 0.00975158+0.00543405j 0.0112691-0.00924748j 0.0143633-0.0109173j -0.00265361+0.0212476j -0.0102653-0.00960318j 0.0116671+0.000929827j 0.00679623-0.0138923j 0.0122108+0.0157024j 0.0126125+0.0122399j -0.014321-0.00473192j -0.0213412+0.00468091j -0.00188044-0.00382087j 0.00725712+0.00205119j -0.0011658-0.00400965j -0.0147338+0.0053235j -0.00341376+0.0205324j -0.00255724-0.00127212j -0.00262052+0.00335449j 0.0199585+0.00824426j -0.014954-0.0174158j -0.0314116+0.0093675j -0.00518626-0.0024532j 0.0125281+0.00384684j -0.0078367-0.00980831j -0.00726341+0.000494351j -0.0195572-0.0113556j 0.0078645-0.00876931j 0.00331443+0.012197j -0.0113476+0.00409016j 0.00171295+0.0134387j 0.00656797+0.00589326j -0.00299104-0.00136922j -0.0259236-0.00865395j 0.00854571+0.00430844j -0.00145451-0.00469678j -0.0206119+0.00805927j 0.00695593-0.00801009j 0.00593958+0.00775343j 0.00703375-0.0232354j 0.00585318-0.00914067j -0.00123407-0.0159053j 0.00204591+0.00201936j 0.00657238+0.00831993j 0.00387981-0.00505018j 7.81492e-05-0.00494471j -0.0133676+0.0153794j -0.000167481-0.00461321j -0.00455902-0.00083625j -0.00763142-0.00880073j 0.00736628+0.00505401j 0.00360611-0.00349064j 0.00963641-0.00626025j -0.00337927-0.0119614j -0.00545301+0.00371396j 0.00942124-0.00514037j 0.0155241-0.0118615j -0.0134499-0.00701875j -0.00918541-0.0106743j 0.043597+0.00449651j 
