1.44843e-15+0.382946j -1.54425e-15-0.520237j 4.38462e-15-0.160405j 4.18331e-16-0.200161j -1.04599e-14+0.141776j 1.10465e-14+0.15943j 4.51452e-15-0.0136863j 9.61722e-13-0.324344j -2.26099e-14+0.124504j -1.96889e-14+0.0358149j 1.05342e-15-0.469244j 3.86129e-14-0.316084j 5.034e-15-0.189242j 4.88655e-16-0.0299803j 6.92532e-16-0.0304802j -1.11812e-16-0.0170297j -1.03848e-13+0.138806j -2.22162e-16+0.0410391j -1.0018e-15-0.056809j 1.82498e-15+0.0786609j -7.41881e-16-0.044146j 9.17171e-16+0.0426778j 1.08145e-15-0.0128003j -6.71509e-16+0.00382158j 1.10086e-15+0.00721413j 7.7217e-16+0.0641854j 3.78169e-16-0.0145214j 4.21538e-16-0.0331723j 1.01313e-15+0.0563015j 1.34359e-15+0.049145j -8.75311e-14-0.0636411j -2.84262e-14-0.041077j -3.72431e-15-0.0703843j 1.30448e-14+0.110611j 3.55059e-16+0.0227329j 3.92585e-16+0.0276495j -1.28661e-15-0.0163569j -3.29786e-16-0.0312348j 5.98575e-16-0.0215129j -1.27472e-15-0.0106612j -2.01648e-15-0.0151475j 1.16214e-15-0.0197931j -1.08174e-15-0.0646245j -2.44998e-15+0.0270339j -3.01333e-16+0.00558049j -4.59477e-17+0.0144206j -9.84363e-16+0.0113913j -6.04353e-16+0.0261324j 2.25515e-15+0.0160192j 6.14909e-17-0.00936451j 1.27882e-15-0.0182754j -9.17005e-16-0.00748921j -4.87178e-15-0.00689309j -4.61975e-15+0.0187747j -1.2844e-15-0.00218482j -6.28299e-15-0.0311607j 5.41112e-15-0.00814965j 2.56744e-15+0.00910754j 3.00851e-15+0.0284628j -4.55622e-15+0.0371929j -5.80149e-16+0.00409152j 7.59685e-16-0.0293116j 2.75011e-15+0.00723384j -4.93907e-15-0.0169496j -1.17885e-16-0.0148979j 8.09944e-16+0.0101734j -6.74081e-16+0.0175056j 9.75793e-16+0.00654106j -1.25718e-16+0.00976487j 3.1042e-17+0.0112411j 6.1423e-13+0.0129994j -3.57379e-16-0.0114582j -8.17601e-16-0.00852794j 1.85232e-15+0.0240415j -1.34645e-15-0.0489105j -2.56006e-17-0.0375309j -8.77472e-16+0.0576703j 6.21374e-16-0.0159731j -3.17527e-17-0.024334j -3.41239e-17+0.0144615j -6.41067e-16-0.0136873j 1.99079e-15-0.0322481j 4.70798e-15-0.0117523j 4.87696e-16+0.00673644j -4.42867e-16-0.00170259j 5.52931e-16-0.00820957j 3.13047e-17+0.00342196j -6.44839e-17+0.000357868j 1.13321e-16+0.0207672j 2.06359e-15+0.0120504j -5.33608e-16-0.00380872j -3.06114e-16-0.0051065j 4.93915e-16-0.0143121j -3.92553e-16+0.0121562j 6.95383e-16+0.0162899j 3.43119e-16+0.0143643j 1.17094e-15+0.0101558j -1.8542e-14+0.0203081j 5.17746e-15+0.0118307j 6.07942e-16+0.0108939j -2.76491e-16-0.00421911j 1.84181e-16+0.00444081j -1.15976e-15-0.00215724j 1.62149e-15+0.0206591j 1.66285e-15+0.00654879j -1.59826e-16+0.00784759j 7.0233e-17+0.00299327j 4.43269e-16+0.00117599j -1.18647e-14-0.0121868j -9.39679e-16+3.29684e-05j 1.46174e-14+0.00746916j 5.30243e-15+0.0128566j -1.03952e-15+0.00366701j 5.60086e-16+0.00868197j -8.01433e-16-0.00720877j -1.07796e-15+0.00811678j 4.71946e-17-0.00467747j -4.69307e-16-0.00621434j 1.4223e-15-0.00797408j 5.79415e-15-0.00998076j 2.20908e-15-0.000923021j 1.26705e-16+0.00917087j 6.95236e-16+0.0105812j -8.38679e-16-0.0022402j -8.44239e-15-0.00964117j -1.14358e-15+0.00521471j -1.37683e-16+0.00496643j 3.21294e-16-0.00142802j 2.3812e-16+0.011246j 3.46642e-16-0.0084886j 2.13014e-15-0.0048659j 8.74438e-15-0.0204272j 1.25236e-15+0.0136434j -1.48524e-15+0.00292082j 1.33529e-16+0.0117696j 1.8336e-16+0.0046605j 3.85292e-17-0.0207926j -1.50132e-16+0.00157008j -9.28292e-15-0.0134239j -1.00183e-15+0.00500573j 1.42865e-16-0.0013245j -1.23584e-16+0.0427541j -8.51108e-17+0.00077309j -7.69199e-16+0.0326893j -7.05961e-16-0.0206142j 1.49425e-16+0.0039439j -8.56641e-17-0.0099568j 4.33541e-15+0.0194971j -2.89251e-16+0.000566085j -3.30268e-16+0.0103231j -8.06934e-17-0.0105454j 9.14486e-15-0.0361701j 2.71713e-16-0.00669977j 7.12422e-15+0.0585232j -2.32133e-16-0.00444176j 6.70809e-17+0.0154588j -3.01315e-14+0.0860606j -2.19416e-16-0.0195839j -8.89613e-17+0.061974j 1.1984e-17-0.0851878j 
-1.72852e-15+0.359223j -8.82526e-16+0.255946j 1.31697e-16+0.739554j -2.48203e-15+0.324864j 3.56085e-14-0.611312j 2.37825e-15+0.045942j -1.14703e-14-0.155584j -5.6307e-13+0.188874j 1.42526e-14-0.00686181j 1.75696e-16-0.125163j 1.12635e-14+0.0654327j 1.79788e-14-0.409868j -1.30782e-15+0.228919j -4.00143e-16+0.0177708j -1.55888e-15-0.0415525j -1.0464e-15+0.13429j 6.62638e-16-0.00106912j 1.62439e-16+0.00554111j 6.66037e-16+0.056881j 2.98104e-16-0.00574876j -2.44026e-16-0.0248048j 4.31847e-16+0.0198961j -4.17786e-15+0.0297754j -3.87674e-16-0.0017904j -1.16208e-16-0.015563j -1.23726e-15+0.0137633j -1.17467e-15+0.0483913j -6.69597e-16-0.000756619j 1.11114e-15+0.0522896j 5.8467e-16-0.00189841j 1.39122e-14+0.0259252j 3.82036e-15-0.046217j 9.78915e-16+0.0288255j 7.45431e-15+0.0663973j 7.44087e-16-0.0608484j -1.78154e-16-0.0146655j -3.80227e-16-0.0129373j -4.66469e-16-0.0193374j 2.51938e-17+0.0139968j -5.60005e-15-0.0168335j 1.30557e-15+0.0330252j 1.37182e-15+0.00706199j 5.93075e-16+0.0295356j -7.0401e-16+0.00686739j -3.42866e-15-0.0255812j 1.07799e-15+0.0216497j -6.68678e-16-0.0108938j 2.62199e-16+0.00628305j -5.06043e-16-0.0019311j -1.9879e-15+0.00697125j 3.56645e-15-0.0083968j -8.04415e-16+0.0178823j -3.18598e-16-0.00103938j -5.17533e-16+0.00143583j -1.01535e-15-0.0158589j -3.67717e-15-0.025458j 3.3794e-15-0.010696j 4.37411e-16-0.000465104j -5.25891e-16-0.00194579j 1.22796e-15-0.0077626j 4.13352e-16+0.00258693j -3.51154e-16-0.0049259j -1.49158e-15-0.00257228j 5.55568e-15+0.0215056j 2.50736e-16+0.0142945j 9.59545e-17+0.0173757j -1.71764e-15+0.00212309j 6.87909e-15+0.0160931j -1.69135e-16+0.0112003j 1.50208e-16+0.00436633j -5.78989e-13-0.0122691j -4.88949e-16-0.0159128j -6.23605e-16-0.0115918j 2.88046e-16+0.0221929j -2.30767e-16+0.0184163j 1.63356e-16-0.0153969j -5.13718e-16+0.0103464j 1.94006e-16-0.0397437j -1.61028e-17+0.00273095j 4.05633e-16+0.004387j -3.65321e-17-0.0360515j -1.47766e-16-0.00319157j 3.8211e-17-0.00131922j 4.19616e-16-0.00543569j -1.21197e-16-0.00193403j -4.65164e-17+0.00684384j 8.66641e-16+0.00257218j -5.02803e-16+0.014052j 2.53644e-16+0.00648208j 1.12989e-15+0.0134684j -1.17007e-15-0.00893665j -6.52463e-16-0.00283423j -2.39843e-16+0.00442807j 4.57387e-16-0.0257431j 4.10509e-16+0.0065611j 1.32023e-15-0.0026209j -1.36598e-15+0.0164813j -1.15393e-14+0.0103529j 3.08983e-15-0.00502493j 2.75248e-16-0.00327196j -2.29658e-16-0.00131029j -1.68897e-16-0.00824123j 1.45533e-15+0.00786831j -1.47119e-15-0.00830401j -1.0041e-15-0.00624546j 1.93627e-16-0.00403118j -3.48319e-16-0.000881616j 1.67141e-15+0.00948325j -1.15476e-15-0.000982115j 1.15731e-16-0.00580101j 2.09935e-15+0.00107796j 8.69695e-16+0.00047127j -8.67547e-17-0.00443557j 3.74907e-16+0.00128436j 1.20231e-16-0.00214886j 3.68751e-17-0.00445001j -3.63923e-16+0.0160046j -6.10144e-16-0.00322722j 4.18053e-16-0.00269628j 5.75068e-15-0.00957978j 2.82519e-15-0.00107412j 1.85032e-16-0.00513194j 1.97087e-16-0.00952222j -2.33217e-17-0.00255512j -2.30758e-15-0.00251017j 3.8507e-16-0.0107168j 7.36478e-16+0.0128073j 4.19442e-16+0.0024934j 9.19756e-17+0.00493486j 3.90908e-17-7.95637e-05j 4.96692e-16-0.00708657j 2.47671e-15-0.00482297j 5.58238e-16+0.011944j 1.04734e-16-0.00491026j -3.15421e-18+0.00637805j -9.35746e-17-0.0119708j 4.11732e-17-0.0042168j 4.01634e-16+0.00100321j -2.98228e-16-0.00145025j -6.26087e-16+0.00989171j -2.49218e-16+0.0113943j -6.95707e-17-0.0026338j 4.80222e-16+0.017065j -8.77518e-16-0.0112555j -1.28565e-15+0.0321736j 1.52159e-16+0.00369736j 8.79025e-17+0.00955712j 1.6925e-15+0.00664398j -4.99378e-16-0.0149416j 2.31661e-16-0.0268987j 1.51497e-16-0.0203869j 4.09096e-15-0.015526j 3.28502e-16-0.0252073j -4.55172e-15-0.0372062j 2.06506e-16-0.00870687j -3.87501e-17+0.0216218j -5.03968e-15+0.0142898j -2.69941e-16+0.041469j 7.49181e-16-0.049118j 5.80604e-16-0.0651104j 
8.19049e-16+0.0839037j 2.72705e-16+0.0488469j 3.82785e-15-0.305986j 1.2737e-15+0.584292j -1.07247e-14+0.288167j -8.03719e-14-0.893131j 6.33578e-15-0.0532528j -6.51475e-13+0.214404j 1.72945e-16-0.296235j -5.54007e-15+0.146317j 5.27171e-15-0.105062j 1.51131e-14-0.209046j 1.39416e-15+0.1658j 3.01344e-16+0.0689792j 5.68576e-16-0.0581095j 4.46849e-17+0.0264033j -1.38701e-14+0.0175005j -1.11681e-16-0.0181792j -1.48238e-16+0.000392584j -3.83791e-16+0.00210822j -6.02214e-16-0.00383646j -4.49697e-16-0.00233411j -1.43854e-15+0.0108939j 4.24558e-16-0.0151816j -4.08276e-16+0.0086007j 4.4162e-16+0.00661434j -2.12523e-16+0.024688j 2.88485e-16-8.67643e-05j 7.65172e-16+0.0247209j -8.19152e-16-0.0108941j -5.58513e-15-0.000965407j -1.56719e-15-0.0125905j -1.08443e-15-0.0219259j 2.3646e-15+0.0145235j 3.97446e-16-0.0251869j -1.15483e-16-0.0162291j -2.73616e-16-0.0134803j 7.51342e-17+0.00716935j 1.66682e-16-0.000710865j -4.53041e-16-0.000602219j 1.88718e-16+0.00608389j 5.93138e-16-0.00364322j 2.20193e-16+0.00427634j -2.94141e-16+0.0026691j -1.22198e-15-0.0127891j 4.41168e-16+0.00241811j -8.33683e-16+0.0038736j -4.33125e-16+0.00905849j -2.70698e-17-0.00242529j -1.50347e-15+0.00267709j 1.29899e-15-0.00652563j 7.3357e-17-0.00609799j -1.30566e-16-0.000784273j 7.27908e-16-0.00255651j 4.006e-16+0.0029804j -4.30437e-16-0.00532114j 6.87456e-16-0.00369664j 1.03203e-16-0.00195558j -2.17332e-16+0.00668982j 2.03013e-15-0.00781755j 8.91753e-17-0.00518563j -3.33226e-16-0.00312026j -8.14969e-16-0.002737j 2.37735e-15+0.00898737j 4.05556e-16-0.00110978j 4.94136e-16+0.00716497j -1.08982e-15+0.00394536j 4.25354e-15+0.0109657j -4.13146e-16+0.00247413j -3.32653e-17-0.00330829j -2.81359e-13-0.00595273j -4.00968e-16-0.00732845j -3.60842e-16-0.00224486j -2.17272e-16+0.00393862j -2.11479e-16+0.0051192j -4.66295e-19-0.00778315j -1.09323e-16+0.00293553j 1.49994e-16-0.0151961j -1.02116e-16-0.00487179j -1.85202e-16-0.00473927j -1.9263e-16-0.0156874j 1.97073e-16-0.00282881j 4.50079e-16-0.000898931j 1.50335e-16+0.0106598j 8.34413e-17-0.00910284j -4.50259e-16-0.00364705j 5.38463e-16-0.0051133j -4.39818e-16+0.0124538j 1.8369e-16-0.00463784j 3.32932e-16+0.00518946j 1.45143e-16+0.00412696j -7.19395e-17+0.00252363j -2.56628e-17-0.00327761j 2.53266e-16-0.0112432j 3.1941e-16+0.00567533j 5.64015e-16-0.00062793j -4.52723e-16+0.00427363j -5.8347e-15+0.00620481j 1.7523e-15+0.00184245j 9.01195e-17+0.00296009j -5.79342e-17-0.00248383j 6.1753e-18-0.00116684j -4.98189e-16-0.00114357j 7.61013e-16+0.00426726j 6.42746e-16+0.00585979j -7.03533e-16+0.000535644j 4.03372e-16+0.000539871j 1.54121e-16+0.00122964j 2.19191e-15+0.00250322j -1.27276e-16-0.00173804j 2.92485e-15+0.00180868j 5.98672e-16+0.000209103j 5.56391e-17-0.000555235j -2.03862e-16+0.000719864j -2.22002e-16+0.00286052j -8.45377e-17-0.00183953j 3.48746e-16-0.0030521j -3.62732e-16+0.000573234j 5.74503e-16+0.00259864j 3.28397e-15-0.0063315j 1.85375e-15-0.00119266j 1.67245e-16-0.000143343j 2.27861e-16+0.0019182j 4.40977e-16-0.00834655j 3.23182e-15+0.00428008j 1.70175e-16-0.000480206j 3.59758e-16+0.00390858j 5.05308e-17+0.00266799j -3.58481e-16+0.0028165j -1.51267e-16+0.000118056j -7.11332e-16+0.00154548j -2.91553e-15+0.00460684j 2.10967e-16+0.00692279j -3.06671e-16-0.00365716j -6.20923e-18+0.00836638j -1.25895e-16-0.00173796j 1.44101e-16-0.00263524j 2.06745e-17-0.00126724j -8.04324e-16-0.000973918j -2.65008e-17-0.0032678j 7.39264e-17-0.00131118j -3.75794e-17+0.00390534j 1.65086e-16+0.00704289j 2.72546e-16-0.00478247j 3.69978e-16+0.00294535j -4.03712e-18-0.00282283j 1.16955e-16+0.000182889j 2.76484e-15+0.0130857j -1.66907e-16+0.00262405j 6.23013e-18-0.00833395j -1.39163e-16-0.000815623j -3.3603e-16+0.00230823j -2.07345e-16-0.00968484j -9.09947e-16-0.00626787j -1.38043e-16-0.00751612j -1.77588e-16+0.0188333j -4.5214e-16+0.0014636j -7.16667e-18+0.00661165j -1.15158e-16-0.0209201j 3.56931e-17-0.0259837j 
-5.09429e-17-0.0385027j -4.10315e-17-0.0205265j -1.65746e-15+0.030733j 5.47854e-15-0.0957843j -1.97743e-14+0.321028j -7.67088e-14-0.739991j 2.99633e-14+0.296172j 1.4146e-12-0.509021j -7.00703e-14-0.95169j -2.26042e-14-0.445184j -3.33366e-14-0.0564245j -1.89142e-14+0.15264j 2.9632e-15-0.120588j -4.67584e-16-0.0092926j 6.23906e-16+0.0173758j -2.20124e-16-0.00304891j -1.60291e-14+0.0208791j 3.37047e-16+0.00923447j -1.19415e-16+0.00241906j -9.97107e-17-0.00163519j -8.27608e-16+0.000404307j 5.59053e-17-0.00507477j 1.73032e-15-0.0121065j 4.12763e-16-0.00815132j 4.71861e-16-0.00503606j 8.43438e-16+0.000608296j -4.82002e-17-0.0134758j 2.62754e-18+0.000347993j -7.35067e-16-0.00784399j -2.51523e-16+0.00020745j -1.67686e-15-0.00279316j -2.00152e-16+0.00545329j 8.36949e-17-0.000785569j 5.78475e-16+0.00393076j -6.3695e-17+0.00550947j -1.01999e-16-0.0030586j 7.02577e-17+0.00323761j -1.44957e-16-0.010414j -2.38899e-16+0.00184693j 1.49714e-15+0.00720591j -9.85313e-16+0.00718906j 6.65165e-16-0.00686352j 2.558e-16-0.00641533j 2.7058e-16-0.00415706j 4.31857e-16+0.00382729j -1.55568e-16-0.00700768j 3.31086e-16+0.00104993j 1.36676e-17-0.000848114j 2.4467e-17-0.00273608j 2.12097e-15-0.00760663j -1.77707e-15+0.00539157j 2.28925e-16+0.0051524j -5.13352e-16-0.00334874j 9.92512e-16-0.00201937j 5.53102e-17+0.00209234j 3.36143e-15+0.00726767j -3.16981e-15-0.00678363j 4.78258e-16+0.00175073j -1.97454e-16+0.00070743j 8.51301e-16-0.00424533j -1.56051e-17-0.00580185j -2.52227e-19-0.0044044j 4.30045e-16+0.00263423j -1.53446e-15-0.00579173j 8.86301e-17-0.00685922j -5.26779e-17-0.00478892j 3.94318e-16-0.00151284j -2.78953e-15-0.00627607j 2.5125e-16-0.00224645j -2.35862e-17+0.00148112j 1.32991e-13+0.00282145j 8.35064e-17+0.00357294j -1.01597e-17+0.00158148j -6.63194e-16-0.00220785j -3.37955e-16-0.00257131j -3.24272e-17+0.00178786j 3.11075e-16-0.000698628j -1.89441e-16+0.00524909j 3.00589e-16+0.00073562j -3.40483e-16-0.000541572j 7.18786e-17+0.00152374j 4.3173e-17-0.0034186j -8.98255e-16+0.00299742j -1.63816e-16-0.00366641j -2.21296e-16-0.000234751j 5.71266e-16-0.00313316j 2.24791e-16+0.006474j 1.99936e-16-0.00369083j 8.74452e-17-0.000233944j 7.9013e-16+0.00258151j 2.34274e-16-0.00169976j 4.00164e-17+0.00269123j 4.15243e-17+0.00281931j -2.03604e-17+0.00277959j -2.58174e-16+0.00730258j -6.34141e-16+0.00204516j 5.37871e-16-0.0100507j 7.24113e-16+0.000299441j -4.00162e-16+0.00353085j -1.98241e-16-0.00459824j -1.03064e-16-0.00183997j 2.55942e-16+0.00447815j 3.62527e-16+0.000676298j -5.43695e-16-0.00133274j -4.97611e-16-0.00594863j 3.99043e-16+0.000323747j -9.33569e-17-0.00156139j 3.79905e-16+0.00276744j 4.89526e-16+0.000754289j 1.90691e-16+0.000641744j -5.14516e-16+0.000326908j -1.46201e-15-0.00479987j 1.34705e-16-0.000523071j -2.21552e-16-0.00125871j -6.43929e-16+0.00404918j -5.48651e-16+0.00314853j 4.13986e-16-0.00207584j 8.40235e-16+0.00185991j -4.90648e-16-0.00412845j -3.67413e-15+0.0063917j -1.67732e-15+0.00235057j -6.00292e-17+0.00232069j -3.24874e-16-0.00395367j 3.4435e-16+0.00127857j 1.32441e-15+0.0015867j 3.46758e-16-0.00116487j 2.81115e-17-0.00344265j -7.47486e-17+0.000214421j -4.50765e-16+0.00373921j -2.71348e-16+0.00688255j 1.04737e-16+0.000611091j -1.31863e-15+0.00222692j -2.31826e-16-0.00508261j -1.96406e-16+0.00327772j 1.6431e-16+0.00757146j 2.76314e-16+0.00156995j 9.65364e-17-0.000748816j -9.30987e-17+0.00105279j 2.54991e-16+0.00047225j 1.41757e-16-0.00316482j 1.7835e-16+0.00240983j 7.98821e-17+0.0066363j 1.54328e-16-0.00193277j 6.78421e-16-0.00360133j 6.68352e-16-0.00340411j 1.55315e-16+0.00500661j -2.53382e-17-0.00222498j -1.27143e-15-0.00479572j -2.46226e-16-3.21266e-05j -2.96022e-16+0.00161952j 1.23948e-16+0.00655026j -1.7468e-15+0.00761801j 6.1493e-17-0.00222302j 7.90417e-16+0.00699412j -6.80955e-17+0.00270809j 1.77728e-16-0.00759179j 7.11977e-17+0.000216276j 4.28984e-17-0.00741169j -5.97552e-17+0.0103164j -3.47256e-17+0.0112174j 
-1.98891e-16-0.0156082j 5.54466e-17-0.0449784j -1.23805e-15+0.145256j -6.60545e-16-0.0210027j -1.35004e-14+0.0347439j 6.95772e-15+0.00133067j 1.64927e-14+0.123178j 1.39217e-12-0.45159j -1.48513e-14+0.6835j 1.32182e-14+0.234639j 1.83998e-14+0.488966j 8.9295e-16-0.179369j 3.06108e-15-0.557075j -4.17338e-16-0.0511781j -4.39907e-16+0.0142689j 1.33297e-16+0.00577111j 6.13507e-15-0.00820005j 8.58284e-16+0.0267115j 9.01748e-16+0.0100134j 6.0099e-16+0.0122491j 3.24462e-18-0.00391499j 1.02017e-15+0.00824297j 1.93548e-15-0.012672j -6.92761e-16+0.00647297j 1.73843e-15-0.0109764j 1.69583e-16+0.00107615j 1.22776e-16-0.0165901j 4.78172e-16-0.0121929j 1.92716e-16-0.00564911j 6.5974e-16+0.0109087j -1.83358e-15-0.00148816j -7.45502e-16+0.00113364j 8.76766e-16+0.00848179j 5.64336e-16+0.00502738j -1.73114e-16+0.00870422j -2.94515e-17+0.0098066j 1.4565e-16+0.00735798j 3.61548e-16-0.00232572j -7.32808e-17+0.0106794j -1.11573e-16+0.00124418j -3.03387e-16+0.00439851j 4.0233e-16+0.00107074j 1.68251e-16-0.00306841j -6.79938e-16+0.00367838j 8.63693e-16+0.011089j -6.09162e-16+0.00190767j 1.03627e-16+0.00889974j 7.14671e-17+0.00482282j 6.37642e-17-0.000392861j 5.85905e-16+0.000582225j -1.12913e-15+0.00502013j 6.54647e-16+0.0022871j -8.25637e-16-0.00409902j 2.45123e-15-0.00575012j 2.00401e-18-0.00638604j -5.61311e-17+0.00167466j -1.65186e-16+0.000468556j 3.39231e-16+0.00224293j 6.67402e-16-0.000504013j -1.66609e-15+0.00725629j 1.36046e-16-0.00173084j 9.78e-18-0.00107926j 3.80996e-16+0.00187968j -1.1876e-15-0.00484422j -1.64294e-16+0.00705141j -1.82948e-16-0.00236092j 3.58542e-16+0.00275981j -3.70619e-15-0.00758341j 2.88504e-16+0.00813625j -3.69561e-17+0.00749893j 4.27197e-13+0.00903893j 2.97675e-16+0.0034249j 2.83218e-17-0.000186169j 3.03549e-16+0.00122128j -2.41845e-16-0.00578729j -1.03853e-16-0.000339722j 8.94135e-17+0.00342675j -9.18158e-17+0.00393727j -2.27129e-16+0.000487502j -1.65962e-16+0.00407947j -2.21798e-16+0.00688767j 1.15749e-16+0.00130667j -1.68801e-16+0.000300032j -1.33111e-16-0.00973871j -1.66374e-16+0.00250516j 2.76764e-16+0.00255521j -2.48861e-17+0.00652122j 1.47372e-16-0.00259545j 7.0817e-17+0.00426149j 1.3828e-16-0.000594031j -2.33593e-16-0.00594858j -1.06544e-16-0.00241321j 2.62162e-16+0.0022836j -2.62821e-17+0.000290813j 1.91346e-16-0.00134499j 1.08484e-17+0.00218942j 9.71322e-17+0.00128475j 4.64503e-15-0.0028521j -1.56614e-15+0.00816746j 3.95335e-17-0.000600764j 9.57782e-17+8.39865e-05j -1.21546e-16+0.00256317j 1.85287e-16+0.000713962j 5.50902e-16+0.00397148j 2.30933e-16-0.00295456j -1.58061e-16-0.00868383j -6.1415e-16-0.00384159j 4.8337e-16+0.0004013j -3.07442e-15-0.00351098j -3.72225e-16+0.00296792j 6.07038e-15+0.00471324j 8.60479e-16-0.00320762j -2.25532e-18-0.00237441j 6.62839e-16-0.00274678j 5.22463e-16-0.00297944j 7.02889e-17-0.000508938j -1.17546e-16+0.0015224j 1.31473e-16-0.00227033j -3.46968e-16-0.000556438j -3.14731e-15+0.00617423j -1.59166e-15-0.000770023j -7.3287e-17+0.00192388j -2.42995e-17-0.000529657j -8.60737e-17+0.00309984j -3.24321e-16-6.93323e-05j 1.05766e-16-0.000216475j -8.37586e-16-0.00985213j -2.62131e-16+0.00120386j 1.11608e-16+0.00190995j 2.99948e-17-9.44079e-05j 1.36478e-16+0.00442075j 8.05892e-16-0.00291384j 3.89731e-17-0.00330931j -3.7988e-17+0.00302272j 7.13382e-17+0.000642439j -4.71527e-17+0.00415487j -3.31938e-16+0.0028045j 3.4721e-17+0.00138554j -1.02998e-15-0.00197142j 5.88094e-18+0.00565774j -8.93394e-17-0.00299145j -2.5764e-16-0.0030696j -2.18883e-16-0.00016033j -5.65892e-16+0.00612921j -5.61936e-16+0.00202336j 8.93756e-17+0.00871915j -1.66243e-16-0.00630113j -1.71706e-15-0.0082517j 1.10822e-16-0.00473601j -1.50243e-16+0.0103644j 2.94565e-17-0.00664717j 5.84964e-16-0.00270723j 1.52781e-16+0.00207821j 3.30825e-16+0.00263551j 3.92593e-18+0.0113544j 7.53884e-17-0.0104674j -3.89102e-15+0.01085j 9.02131e-17+0.00266352j 3.29053e-18+0.0203551j 9.00364e-17+0.00176358j 
