8.80144e-15-0.0708471j -3.5838e-15+0.122835j -7.56959e-16+0.0204396j -5.89746e-16+0.00217795j 6.45835e-16-0.00867388j -5.87348e-16+0.00461808j 5.26391e-16-0.0148462j 2.34131e-15+0.0127385j 3.73652e-15-0.0303454j -3.87463e-15+0.0243817j -2.35582e-16+0.0178386j -1.21735e-16-0.0100119j -3.13408e-15+0.00165306j -6.7961e-14+0.0225584j -1.05045e-15+0.00142054j 9.66701e-16-0.0213451j -2.0943e-14+0.0224186j 6.20601e-16-0.0090717j 2.03745e-15-0.0204377j 1.04999e-15+0.00976929j 1.07163e-15+0.00760107j -1.70769e-15+0.0286461j 1.90226e-14-0.0221789j 1.84657e-15+0.0115237j 2.78529e-16+0.0135027j 2.10053e-16-0.00642222j 9.21067e-16-0.00790924j 1.10316e-15+0.00380194j 1.08574e-15-0.0209218j -8.67388e-16+0.00620488j 7.12229e-16-0.0118242j -1.19064e-15+0.00616613j 4.26246e-16-0.0122714j 2.19544e-16-0.000574342j -6.55659e-16+0.0118092j -6.45984e-16-0.00764726j -1.47857e-17-0.00810831j -1.53123e-15+0.00721255j -1.19724e-14-0.00170172j -3.56785e-16+0.00226961j 5.45014e-15+0.00410114j 2.95898e-16-0.0099167j 1.10509e-14+0.00816114j 1.41838e-15+0.00444025j 1.12619e-14+0.0288766j -4.5134e-15-0.338167j 3.95467e-14-0.0575102j -3.95752e-14-0.326134j 7.65624e-14+0.0785497j 3.8594e-15-0.0319423j 1.80414e-14-0.156211j 5.18699e-17+0.165863j -2.46773e-14+0.208365j 3.82778e-14-0.210815j 8.73743e-15-0.0778477j -1.25825e-15-0.110813j 5.85621e-15-0.0173435j 3.5424e-15-0.0930652j 2.97598e-16+0.0169614j 4.59459e-16+0.0365849j 1.8819e-15-0.0501442j 4.78318e-15-0.0426642j -4.37243e-17+0.0287991j 3.28754e-16+0.020155j -4.30878e-16+0.0072009j -7.21218e-16+0.0174712j -1.13095e-13-0.018458j 2.01977e-15-0.0210914j -2.08344e-16+0.006479j 5.2868e-16+0.0068991j 3.2274e-16-0.00826782j 1.6214e-15-0.0252578j -1.05864e-15+0.0143572j 4.56328e-16-0.00378441j 7.71324e-16+0.0106498j -4.42796e-16-0.00364418j -5.56503e-14+0.00763579j 1.61782e-15+0.0107702j -1.31071e-15+0.0112107j 1.01501e-15-0.00131992j 1.13955e-16+0.000550449j -1.10185e-15-0.00307852j 2.41709e-16-0.00451483j 8.80175e-16+0.00506617j 9.36294e-16-0.0108543j -5.68201e-16+0.00272794j 2.04981e-15+0.00562456j 4.25665e-16-0.0141986j -1.0651e-15+0.000891473j 1.20326e-15-0.00662961j 8.85704e-16+0.00251495j -4.40389e-16+0.0112191j -4.62689e-15-0.00371951j -1.66769e-16-0.00324721j 6.35323e-16-0.00512514j 7.95092e-16-0.000802327j -9.46825e-16+0.00240533j 3.82637e-15-0.00110294j -9.98796e-16+0.0225346j 1.55068e-15-0.000748103j 4.86897e-16-0.00422718j 2.97456e-15-0.000191986j 7.44119e-16+0.000818586j -2.48642e-14+0.0133541j -1.82019e-15+0.00145174j -5.81912e-16+0.00472164j -1.54109e-15+0.0088052j -1.87853e-15-0.00176233j -1.95835e-15+0.0157358j 3.52737e-16+0.00103333j -4.06531e-16-0.00806704j 3.57754e-16-0.00313575j -6.44622e-19+0.000767597j -3.58322e-16-0.000643215j 2.52862e-17+0.00649093j -2.66139e-16+0.00237406j -2.42505e-16+0.0226964j 4.01308e-16-0.0168619j -1.1796e-15-0.0107j -4.38927e-17-2.17758e-05j -2.01347e-16-0.00281252j -8.74734e-17-0.00659179j -2.52713e-16-0.0010455j -6.55097e-17+0.00312269j -2.10786e-15+0.0210469j 2.69324e-16-0.0246462j -1.83724e-17-0.00621102j 9.4212e-17+0.000648948j -2.36134e-16-0.000543689j 4.72033e-16-0.00490561j -5.67522e-15-0.0137555j -2.55345e-15+0.0396357j -2.79337e-16+0.0014343j 6.76069e-17-0.00362366j 2.52996e-17-0.00137265j -5.03914e-17+0.000196919j 
-9.32705e-15+0.122894j 1.4481e-15+0.0699018j 6.36294e-16+0.00330043j 1.44888e-15-0.016173j -4.04541e-16+0.00741878j -5.22233e-15+0.017579j -4.87653e-16-0.000744556j 1.20552e-15+0.0300198j -3.47598e-15-0.00289145j 1.33868e-15-0.0279599j 7.81369e-17+0.000602465j -1.79429e-15-0.00383853j -3.63308e-14+0.0270013j -5.57256e-16-6.08461e-05j 6.81157e-15-0.0207857j -1.34424e-15-0.0038671j -1.22712e-14+0.0138682j 2.98367e-15-0.0172297j -2.47582e-15+0.0196722j -1.32382e-15-0.00776068j -1.04574e-15+0.0338336j 1.93306e-15-0.00825889j 1.86695e-14-0.0141674j 6.0025e-15-0.0252876j 9.20548e-16+0.00506663j -2.87429e-16+0.00229809j -1.12463e-15+0.0162917j -1.18456e-15+0.0175376j -6.95799e-16-0.00133287j 1.54368e-15-0.0175174j -4.0678e-16-0.000763312j 8.89262e-16-0.00520171j 3.08787e-16-0.0139072j -1.06238e-15+0.0145551j -3.48094e-16-0.00133712j -2.34706e-16+0.00109565j 5.85161e-16+0.00719016j 2.94008e-15-0.00685986j 8.53725e-14+0.0120051j 3.65553e-16-0.00351554j 2.78005e-15+0.00251799j -8.01929e-16-0.00293754j 1.95908e-14+0.0113574j -8.92717e-16+0.0848369j -9.88498e-15-0.0584812j -2.59989e-14-0.036576j -3.64072e-15+0.428054j -5.54126e-14-0.0299079j 5.21483e-14+0.158703j 7.39603e-15+0.0100976j -1.82152e-14+0.18735j -2.70875e-15+0.177236j 1.94593e-14-0.232955j 2.36393e-14-0.180318j -5.91628e-15+0.0551598j -2.82685e-15-0.0746172j -9.53233e-15+0.12789j -3.47077e-15-0.00545915j 1.45168e-16+0.00842689j -5.52723e-16+0.0370739j -2.57969e-15+0.00316566j -6.95836e-15+0.0627407j -5.03153e-16+0.0213983j -3.1602e-16+0.0213715j 6.54151e-16-0.00998147j 6.47376e-16+0.0103129j -1.38888e-13-0.0228337j -1.81461e-15+0.0145657j 1.11451e-15-0.0192348j -1.18732e-15+0.0222924j -7.82891e-16-0.00723071j -1.38531e-15+0.00555088j 5.91675e-16-0.000703763j -6.94041e-16+0.0116112j 1.84053e-16+0.0023828j 1.20872e-16+0.00860913j 8.38647e-14-0.0105217j -3.52956e-15+0.0200292j 9.0015e-16-0.00708319j -1.23912e-15+0.0072973j -8.53043e-16+0.00514345j 7.97709e-15+0.0147472j 3.94765e-17+0.00739395j -7.80663e-17+0.000841487j -2.44252e-16+0.00202111j 3.00454e-16-0.00750757j 1.41196e-16+1.4444e-05j -7.57077e-16-0.00161106j -2.81779e-15+0.0088778j 1.30786e-15-0.000273602j -1.54209e-15+0.00360611j 1.74426e-15+0.00370176j -4.72229e-15-0.00427088j 1.87152e-15-0.0177981j -5.29301e-16+0.00569596j 7.07214e-16-0.00238133j 4.01308e-16-0.00623201j -7.58242e-16-0.00865189j -7.14965e-16-0.00407031j 1.26775e-16-0.00405911j 1.79629e-16-0.00259569j 3.7605e-14-0.00800611j -1.76401e-15+0.00776581j -1.24608e-14+0.00595791j -1.8717e-15+0.0121128j -9.45794e-17-0.00010606j 1.30092e-15-0.00320768j 2.17603e-15-0.0189312j 2.6673e-15-0.00847106j -7.65986e-16+0.00363215j 7.51017e-16+0.00125654j 1.64634e-15-0.00778695j -3.03422e-16+0.00209972j -4.00661e-16-0.00291639j 4.54945e-16+0.00322888j -1.34616e-16+0.00173343j 8.64057e-16+0.00791021j -3.48004e-16+0.0222274j 1.0372e-15-0.0195916j -2.28172e-16+0.00151227j 3.03762e-16-0.00260245j 1.39613e-16-0.00668297j 2.12806e-16-0.00334872j -1.4363e-16+0.00217418j 2.35239e-15-0.0245668j 5.79946e-17-0.0172385j 8.70911e-16-0.0106594j -7.01442e-17+0.0038733j 3.74354e-16-0.00666879j -7.2992e-16+0.00634727j -1.89617e-14-0.0397488j -7.36686e-17-0.0135165j 3.14027e-16-0.00540435j -3.8056e-17-0.00106965j -9.89186e-17-7.07261e-05j 3.07071e-17-0.00151723j 
1.89858e-16-0.00781472j 1.1388e-16-0.0339735j 5.88827e-16+0.0728231j 2.71643e-15-0.0884887j -4.839e-16-0.0198772j -1.47387e-15+0.00598313j 1.80992e-16+0.0224866j 5.5822e-16+0.00680241j 4.81781e-16+0.00080536j 6.14241e-16+0.00407917j 7.12822e-16+0.0050363j 1.92947e-15+0.0246608j 1.5799e-15-0.0019356j 6.89164e-15-0.00234986j 5.61568e-16-0.00161953j 5.92681e-17-0.00436314j -2.7496e-15+0.0034009j 1.1289e-15-0.00603554j 2.96757e-16-0.00528479j -1.73688e-15-0.0123065j 7.48382e-16+0.0119456j 7.6673e-17-0.00890911j 1.07848e-15+0.0041034j -9.80613e-18-0.0257447j -1.04289e-16-0.00113051j -4.45971e-16-0.0503169j -2.91024e-16+0.0227508j 2.09221e-16-0.00728322j -8.10205e-17-0.0145007j 1.69239e-16-0.00842559j 3.94591e-16-0.028776j 1.70374e-16-0.0148898j 4.94261e-16+0.00597569j 3.92589e-16+0.0091674j -2.03158e-16+0.00744268j 1.63215e-16+0.00245294j -5.24081e-17-0.00044844j 6.76904e-16-0.007123j 1.51919e-13+0.0207508j -2.64123e-16+0.00264779j -1.54587e-15-0.000425212j 8.71157e-17-0.00169743j -3.50805e-14-0.021863j -6.73882e-16-0.0130245j 2.65775e-15+0.0217074j 5.12334e-15+0.0520524j -5.17401e-15-0.0500171j 1.00987e-14+0.0631754j -1.38793e-14-0.00789833j 7.3634e-16-0.0142877j 1.031e-18+0.0241379j 3.45929e-17-0.0391617j 1.11581e-15-0.0298484j -1.27191e-14+0.0703927j -9.41413e-16-0.00554548j 7.39585e-16-0.00016896j 3.79076e-16-0.091718j 6.81174e-16+0.0167874j 3.57796e-15+0.124261j -1.33782e-15+0.557683j -6.87644e-15-0.467831j -1.08864e-14+0.191559j -3.1861e-17+0.047066j -8.11234e-16-0.0066632j 3.48497e-16+0.0186139j 7.81089e-17-0.0265425j -4.68182e-14-0.00756725j -7.97272e-17+0.0387346j -1.21367e-15-0.00579117j 1.90424e-15+0.0902291j 1.37484e-15-0.0227584j -1.25198e-16-0.0260463j -9.40959e-17+0.00643597j -1.92088e-15+0.0121175j 2.82238e-15+0.048975j -3.61375e-15-0.00272065j 1.48505e-13-0.0201441j -2.97971e-15+0.000284784j 2.21064e-15+0.0232786j 5.13897e-16+0.0471968j -9.21016e-16+0.0138965j -9.0952e-15-0.0144889j -1.26387e-15+0.0135411j 5.57228e-16+0.0189574j -8.45323e-16-0.0108717j 9.15153e-16-0.0242411j 4.7055e-15+0.0195966j -5.60732e-16+0.00149249j -1.08214e-16-0.00223403j 5.68772e-16-0.00968772j 3.14995e-16-0.00803519j 1.39952e-16-0.00709771j 9.82347e-16+0.000886074j 2.1677e-15-0.0209353j 2.24823e-16-0.00726289j 2.12123e-16-0.00419378j 3.34082e-17+0.0105867j 4.2243e-15-0.00887616j -2.67092e-15+0.023032j 9.04939e-16-0.00250299j 2.62462e-15-0.0039886j 1.15348e-13-0.0248028j -3.3295e-15-0.00301739j -3.79225e-14+0.0204283j -3.56625e-15-0.00120982j 5.05453e-16-0.00982646j -5.42309e-16+0.00301752j 3.91286e-16+0.00680635j 6.32946e-16-0.00535132j -3.72445e-16+0.0298544j 5.48938e-16-0.00376945j 1.55798e-15-0.011379j -5.69615e-16+0.00033531j -7.21682e-16+0.0020087j 4.91913e-16-0.0170223j -3.90501e-16-0.000419823j 8.96249e-16+0.034912j 1.63468e-15+0.0209197j -3.6867e-16-0.0150953j -4.29484e-16-0.00662486j 4.96334e-16+0.0147607j 7.77881e-16+0.0096075j -2.60152e-17-0.0122033j -2.14101e-16+0.003201j 1.68924e-16+0.00606294j 3.40193e-16-0.0182589j 1.29327e-15-0.0229993j -1.0187e-17+0.00195155j 1.53892e-16-0.00319081j -2.7304e-16+0.0130428j -2.11354e-14-0.0390543j -2.34277e-15-0.0226434j 5.88799e-17-0.00946482j -1.62227e-17-0.00802919j -1.37141e-16-0.00401711j -2.52495e-18-0.00390364j 
-4.55477e-16-0.0317008j 2.71527e-16+0.00432885j -2.39508e-15-0.103194j 4.3652e-16-0.0493006j -3.44238e-17-0.0122086j -1.2972e-15+0.00435287j -2.32009e-16-0.00135244j -7.3762e-16-0.0112556j 8.99788e-17-0.00274335j 1.66949e-17-0.00793484j 2.89824e-16+0.00449034j 4.02376e-16+0.0123219j 9.40909e-16-0.00121615j 1.35005e-14-0.00477041j 1.50246e-16-0.0040907j -2.61644e-16-0.00551374j 6.03578e-15-0.00621974j -1.53829e-16+0.0064268j 1.63634e-16-0.00955529j -8.87637e-16-0.00645656j 1.00409e-15+0.00476159j -4.2002e-16-0.0131659j -2.8574e-14+0.0304747j -5.85293e-15+0.00108202j 2.31129e-15+0.0454899j 1.05588e-16-0.0106075j -4.55149e-18+0.020135j 1.10099e-16-0.00692185j 6.50306e-17-0.00198707j -3.06572e-16-0.0303097j -1.65998e-17-0.00466505j 2.49405e-16+0.00509776j 4.77116e-17-0.00614551j -1.50645e-16-0.00642119j -5.70512e-16-0.00519457j -2.90735e-16+0.000757425j -1.26045e-16+0.0061036j 7.80101e-16-0.01085j 1.02228e-13+0.0139303j -8.85363e-16-0.00144892j -9.35863e-15-0.0105719j 1.31158e-15-0.0145591j 1.86924e-15+0.00165198j -6.78428e-17-0.01656j 4.69766e-15+0.0112385j -1.56119e-15-0.0463387j -2.13327e-15-0.0761637j -1.14754e-15-0.0353599j -1.36173e-15-0.0148787j -9.37447e-16-0.033268j -2.18753e-16-0.032556j -5.85226e-16-0.0375038j 1.53705e-15+0.0745578j -2.97168e-15+0.0244073j 6.06282e-16+0.00517381j -8.12226e-16-0.0228367j -3.19697e-16-0.0133158j -1.7588e-15-0.127444j -5.86404e-15-0.119823j -3.35768e-15+0.310629j 1.34531e-14+0.499882j 1.0395e-15+0.419688j -2.54788e-15-0.188148j 1.37066e-15+0.0944042j 1.481e-15+0.0283633j -2.57707e-15-0.0595205j -6.6307e-14-0.0104318j -1.38893e-16+0.0121543j -2.28811e-16-0.0062753j 2.19194e-16+0.00722251j 3.04447e-15+0.0374806j 1.57836e-15+0.106717j 1.71879e-16+0.0202299j -4.90065e-17+0.0360365j 1.32009e-15+0.0311112j -1.09834e-15+0.0113394j 9.16498e-14-0.0121595j -7.97486e-16+0.00719455j 1.13874e-15-0.012016j -2.37376e-16+0.00855098j -1.10641e-15-0.00754199j 6.45529e-16+0.000355303j -4.70626e-16-0.00390092j 6.35789e-16-0.00104594j -3.00168e-15+0.0314231j 2.00751e-16-0.0148147j -5.68433e-15-0.008796j 2.7638e-16+0.00594036j 6.63028e-15-0.00499409j -7.74321e-16+0.0233729j 1.35217e-15-0.0175758j 1.58501e-15+0.000937041j -2.49139e-14-0.0222212j 1.65789e-15-0.017169j 1.52274e-15+0.0200395j 1.87654e-15-0.00358805j -1.88793e-16+0.0104962j 8.97023e-16-0.00120156j -1.75099e-15-0.000592735j -5.20387e-16-0.00152997j 2.00918e-15-0.013679j 8.32755e-14-0.0180934j -1.40991e-15+0.00564328j -1.25347e-15+0.000295721j -5.28845e-16-0.00327707j -1.92142e-16+0.01511j 6.43089e-16-0.00647744j 7.96219e-16+0.00820685j 3.72364e-16-0.0228707j -3.35769e-16+0.00209158j 4.95688e-15+0.0276587j -1.73011e-15-0.00238156j -6.47398e-16-0.000757377j -4.49603e-16-0.0171984j 1.68452e-16+0.00222253j 2.62366e-16+0.00443553j 2.46802e-16+0.0141091j 3.56746e-15+0.0318627j 1.04919e-15+0.0207683j 1.31594e-16-0.00213606j 9.93734e-17+0.0132802j -4.8721e-16-0.0236729j -3.5719e-16-0.016655j -1.70122e-16-0.00310501j -1.89147e-16-0.0226955j 1.9111e-16-0.0011654j 8.26797e-16-0.018013j 5.88515e-17+0.00957395j 8.72567e-17-0.00193613j 4.60466e-17+0.0164218j 9.70358e-15+0.0232736j 5.33695e-16-0.0431868j -8.96092e-17-0.0151425j 2.06363e-16+0.00572531j 2.02836e-16+0.00400794j -3.41978e-17-0.00564812j 
2.47092e-16+0.0148661j -1.82975e-16+0.0168287j 3.79571e-16+0.0132121j -1.21786e-15+0.0493425j 1.5403e-16-0.015542j -7.05514e-15+0.0280323j -3.61112e-16+0.00669518j -6.99644e-16-0.0162545j 3.83703e-16-0.00793493j -2.12483e-16-0.00582061j 4.58937e-16+0.00612832j 8.04329e-17+0.00428682j -6.18734e-16+0.000114516j -1.02324e-16-0.000183297j -6.37369e-17-0.0016093j 1.26075e-16+0.00251313j 1.70267e-15-0.00206743j -1.12417e-15+0.006803j 4.92937e-16-0.0138481j 5.4565e-16+0.00396583j -1.60597e-16+0.0083891j 2.17106e-16+0.00982328j 1.33242e-15-0.00512494j 1.70052e-16+0.0178141j -3.57568e-16-0.0122361j 8.28236e-17+0.00675023j -3.37251e-16+0.0516451j 4.65192e-16-0.0437691j 3.33562e-16-0.00151309j 6.18879e-17-0.0315205j 2.51363e-16-0.00705256j 4.47896e-16-0.00879364j 9.79058e-17-0.00848539j -3.95178e-16-0.0126795j -1.14448e-15+0.00213047j 8.39021e-19+0.0164813j 1.67186e-16+0.0123529j 1.26108e-15-0.00220932j 1.24291e-13+0.0170168j -2.54645e-16+0.00472885j -4.15377e-15-0.00445267j -7.70823e-16+0.00337487j 7.11609e-15+0.00498472j 3.28324e-16+0.0192634j -1.61683e-15-0.00776207j -2.48254e-15-0.0125136j 4.60175e-15+0.0555605j -1.10951e-14-0.0428449j 1.61909e-14+0.0316904j 2.05256e-15-0.0233798j 4.99999e-17+0.0181782j -2.41259e-16+0.0414795j -9.1512e-16-0.0034582j 6.41165e-15-0.0394946j 5.04884e-16+0.0114532j -1.88831e-16-0.0132774j -9.94366e-16+0.0674786j 4.9264e-16+0.0213222j 8.28675e-16-0.0132994j 2.5817e-16+0.0490966j -4.06927e-16+0.0072466j 2.70121e-15-0.135854j 2.40883e-15+0.0804109j 2.12583e-15-0.185062j 1.94741e-14+0.460333j -1.12341e-14-0.650367j 9.56113e-13+0.1584j -7.51954e-15-0.211145j 6.80209e-15+0.0549265j 9.79355e-16-0.070228j 4.2849e-15+0.066133j -5.85732e-16+0.0799248j 3.73731e-16-0.00110451j -2.82426e-15+0.0454374j 1.68977e-15+0.0152631j -5.29392e-17+0.00347356j 1.65699e-13-0.0219053j -2.68877e-15+0.0228958j 2.37005e-15+0.0414821j 8.37495e-16-0.00295719j -1.27078e-15-0.0149125j -1.59966e-14-0.0251659j -3.73667e-15-0.0511314j 5.86961e-15-0.00765015j -1.76246e-15+0.0128143j 3.09371e-15-0.038172j 3.05714e-15+0.0193809j 7.02253e-16+0.0323676j 1.70905e-14-0.0404099j -5.26423e-15+0.0139393j 5.80084e-15-0.0364005j -3.49529e-16+0.00645808j -3.25488e-14-0.030045j -6.54969e-16-0.0026487j 1.85792e-15+0.0215661j 3.52533e-15-0.00734262j 3.44803e-16+0.00201655j 3.04673e-15+0.00368977j 1.11518e-15+0.0125733j 1.54826e-15-0.0028085j 4.7569e-16-0.0126805j -1.34672e-15+0.000646347j 1.26723e-16+0.00959485j -9.31877e-15+0.0062174j -1.60331e-15-0.0131293j -5.4291e-16+0.0357438j -5.66069e-16+0.00223896j -6.12671e-16+0.0353322j -1.46746e-15-0.0140472j -1.2458e-16+0.00399517j 1.11768e-15+0.0130544j -1.67412e-15+0.00936185j 4.33326e-17-0.014494j 5.1471e-16-0.00817797j -2.38223e-16-0.00846284j 4.33091e-16+0.00763609j 5.62557e-17+0.0183842j 4.89652e-16+0.00614497j 7.2989e-16+0.0306001j -1.96829e-16-0.0228138j -5.03606e-16+0.009259j -5.24891e-16-0.0460689j -2.21098e-17-0.00858784j -2.06491e-16-0.016243j 1.98504e-16-0.000936576j 2.87728e-16-0.00934496j 1.36153e-15-0.0202527j -6.97382e-17-0.00361413j -1.14766e-16-0.0104938j -1.16955e-16+0.00944723j 1.44237e-14+0.027892j 1.76239e-15+0.0106551j 2.61968e-17-0.00325545j 9.81808e-17+0.00297249j 5.24693e-17+0.00481996j -3.07123e-17+0.000511391j 
5.22975e-16+0.0196821j 8.79142e-17-0.0382244j -1.4429e-16-0.00488679j -4.02873e-16+0.00843827j 1.82493e-15+0.0617719j -3.28587e-16+0.00605975j 1.97952e-16+0.0361188j 2.7127e-16-0.00544909j 9.03745e-16+0.00117796j 6.20296e-16+0.0143169j -8.78426e-16-0.00701799j -5.93684e-16-0.00394855j -1.00007e-14+0.00688948j -2.40468e-14+0.00781751j 2.55821e-15-0.00844894j 1.92808e-16-0.00541763j 1.65944e-15-0.0010368j -5.21659e-16+0.00266871j -7.88851e-16+0.0156091j -5.26008e-16+0.00650204j -2.29942e-16+0.014118j 3.99263e-16-0.00806869j 1.54148e-14-0.0123772j 3.19419e-15-0.0175783j 1.28052e-16-0.00375716j -2.76217e-17+0.00345247j -3.77106e-16-0.0365272j -6.50044e-16-0.0414783j 5.17495e-16-0.0501708j 2.08732e-16-0.000970912j 3.79757e-16+0.00488504j 9.3356e-16-0.0162726j -4.0675e-16-0.0137773j 2.01936e-16-0.00348649j -1.13686e-16+0.00551507j 4.97137e-17-0.0138619j 5.20346e-16+0.000829914j -4.03484e-16-0.0044721j 1.75319e-14+0.00263498j 1.09217e-15-0.0102923j 4.32165e-15+0.00655559j -1.25985e-16-0.000522494j -4.5764e-15-0.00264418j -4.14896e-16-0.0174133j -2.18809e-15-0.00546912j 5.3706e-15+0.086189j -2.45582e-15+0.0201401j 1.17369e-14+0.0622279j -1.51734e-14-0.0215007j -5.97981e-16+0.010823j 1.0239e-16+0.0648574j 9.77369e-16-0.0200502j -4.68331e-16-0.0530122j -8.16698e-15+0.0492917j -2.48521e-16-0.00253117j 1.09216e-15+0.0339386j 1.00425e-15-0.0208015j 5.62206e-16+0.0437228j -1.20614e-16+0.0112287j 1.2726e-15+0.0315803j 4.21742e-16+0.0912047j 1.34211e-15+0.013557j -4.4409e-16+0.0458923j 8.97604e-16+0.00365761j 2.59826e-15+0.145491j -9.0019e-15+0.200153j -2.22305e-12-0.364479j -1.07339e-14-0.71056j 2.38955e-14+0.0737864j -1.69889e-15+0.217007j 1.02863e-15-0.0864815j -3.4612e-15-0.115885j 2.17457e-15-0.0518733j -4.7386e-15-0.0472321j 6.47308e-15+0.0236909j -1.43392e-15-0.0392463j 4.07312e-13-0.0532096j -1.08542e-14+0.0554216j 4.30644e-15+0.0154368j -2.35099e-15+0.0203308j -5.06106e-15-0.0562682j 4.46861e-15+0.0120029j 2.20006e-15-0.0264606j -2.6808e-15-0.0242569j 3.22586e-15-0.0354859j -2.65557e-15-0.012609j -1.32982e-15-0.00570999j -2.34025e-16-0.065485j -3.87202e-17+0.0092378j 6.76625e-16+0.00722921j 1.51506e-15+0.00965913j -2.28857e-15-0.0213838j 2.83374e-14+0.0227993j 2.06758e-15-0.00893294j 1.03141e-15-0.0212545j -3.5117e-15-0.0260976j -1.76627e-15-0.00985242j 7.37913e-15+0.00772458j 4.77763e-15+0.0401713j 4.55001e-15+0.00823599j 1.75719e-16+0.0034081j 2.89412e-15-0.000613057j 1.18946e-15-0.00737501j -2.59617e-14+0.0130038j -1.48551e-15+0.0178257j -3.35876e-16+0.00490067j -9.39456e-16+0.0222166j -1.27113e-17-0.013214j -9.17002e-16+0.00900172j 3.65612e-16+0.011363j 1.23398e-15-0.00422296j 1.23234e-15+0.00623149j 3.0142e-16+0.0153841j -3.15351e-16-0.00436093j 2.61219e-16+0.00964793j -4.4406e-16+0.00566425j 3.70716e-16+0.0342634j -2.21253e-15-0.0137615j 7.25518e-16-0.00770378j 2.65552e-16+0.0103414j 2.9056e-17-0.0263611j -1.21358e-15-0.0290818j 1.69273e-16+0.00437039j -7.22402e-16+0.00305451j -4.66712e-16-0.0172417j -4.30981e-16-0.026195j 7.06154e-16-0.017822j -1.65859e-16-0.011406j -5.51403e-16+0.00217359j 6.53636e-18+0.00597794j -1.76382e-14-0.037005j -1.37347e-15+0.0155881j 1.07911e-16+0.00239188j -2.8761e-16-0.0112522j -1.32879e-16-0.00576144j 1.08876e-16+0.00242183j 
