4.80088e-14-0.370976j -4.33932e-14+0.563376j -1.63063e-15+0.103953j 2.12219e-15+0.220842j 1.88989e-15-0.249572j 1.01993e-14-0.239182j 2.52776e-15-0.0868079j -5.67458e-15-0.0599807j 7.09491e-15-0.00236886j -1.88856e-15-0.0861805j -4.6658e-16-0.043027j -4.1254e-15-0.114721j 1.89038e-14+0.0772622j -4.10771e-15-0.0686861j 3.43487e-13+0.0551471j 1.81922e-15-0.0564965j -1.53646e-15-0.0584049j 7.64076e-15-0.0551362j 6.60136e-15-0.146427j 6.537e-15-0.0338487j 1.24665e-15+0.0637823j 2.18061e-15+0.0435342j 2.19169e-15+0.0528444j -9.59257e-15+0.0780067j -1.6973e-15-0.0872849j -5.08034e-16+0.122139j 8.77876e-16-0.175485j -8.82571e-15-0.238465j -5.18928e-16-0.178054j -1.24405e-14-0.0410435j -1.22725e-15-0.0821003j -1.35669e-15+0.0185321j 3.50362e-14-0.0902829j 6.53321e-16+0.075557j -1.65625e-15-0.0197212j -4.27948e-15+0.0731269j -4.05967e-16+0.00458261j -3.21138e-14-0.0357763j -2.65053e-15+0.0279215j 4.58226e-15+0.0593121j -6.62643e-15-0.0671195j 3.16051e-15+0.00529521j 5.96268e-16-0.015885j 3.88436e-14-0.0718532j 4.19974e-15-0.0078653j 1.12789e-15+0.000584265j 8.03677e-15-0.0395366j 5.42476e-15-0.0104015j -1.62663e-14+0.0191204j -1.317e-15+0.0509338j -6.15246e-16+0.033976j 7.21604e-16+0.0140952j -2.43722e-15+0.04456j 1.82229e-15-0.0187074j -8.26274e-16+0.0189259j 1.13501e-15-0.00563264j -2.02248e-16+0.150617j 2.83419e-15-0.0381898j 4.87657e-15-0.0152804j -9.11639e-15-0.0976304j 4.70005e-15+0.000528477j 1.4201e-14-0.0795592j -6.16848e-16-0.022429j 5.99324e-16+0.0126071j 5.53756e-16-0.00789704j 2.02497e-15-0.0409575j -1.85168e-16-0.0303708j 2.50988e-15-0.00754907j 3.61599e-15+0.0203587j 1.87744e-15+0.035461j 7.70179e-16-0.0243996j -1.29627e-15+0.0297943j 1.04365e-13-0.0482047j -3.37026e-14-0.029806j 4.38696e-15-0.00597775j -7.32374e-15+0.0212094j -3.41522e-14+0.0173908j 4.31271e-15+0.00149046j -2.93487e-15+0.0132941j 6.44682e-16-0.00930393j -1.84894e-16-0.00470134j -1.29006e-15+0.0188852j 3.95326e-15-0.00182174j -2.08018e-15+0.0281802j 4.33302e-16-0.0100788j 1.98774e-16+0.0142074j 1.15423e-15-0.00182865j -1.43245e-15+0.0136327j -1.13405e-16+0.0199219j 3.00445e-15-0.00604912j 1.25829e-15+0.00609895j -9.77126e-16+0.0201788j -8.27408e-16-0.0272913j 2.94181e-15-0.00245749j -1.19508e-15-0.0145674j 5.39424e-15+0.00708126j -1.01687e-15+0.00312749j 2.54448e-16-0.00040562j -1.1536e-15+0.0040689j -7.91533e-16+0.0118167j 1.66239e-15-0.0243822j -7.20264e-15+0.0196468j -4.63089e-15+0.0315968j 5.31637e-16-0.0145476j 2.71605e-15+0.00171161j -3.51071e-17-0.0193973j -7.40717e-15+0.0380003j 9.21393e-15+0.00720616j -2.87718e-14-0.0217716j 1.0833e-15+0.0221797j 1.5153e-15+0.00972922j 2.3781e-15+0.00693702j -1.53237e-15+0.0226687j 1.29458e-15-0.00394369j -6.80502e-16+0.0715652j 2.70003e-16-0.016098j 1.52766e-16-0.0389662j 2.01258e-15-0.0293147j -1.15413e-16+0.00163947j 3.22179e-16+0.0012422j 2.25598e-15-0.0352136j 3.04276e-16+0.0246697j -3.25574e-16+0.0181981j 7.79823e-17-0.0108397j 8.41195e-16-0.00585378j 3.20718e-16-0.0302515j 1.58734e-15-0.0894587j -8.68858e-17+0.0630837j -2.9764e-16+0.0206393j 4.39419e-16-0.118576j -8.73101e-17-0.00854134j 1.51633e-16+0.0061271j 2.75873e-16+0.0339173j 2.0845e-18-0.111295j -5.25704e-15+0.161319j 8.70254e-15-0.0252935j 
1.37603e-14-0.537645j -9.60802e-15-0.348939j 5.58376e-16-0.419904j 2.18113e-15-0.0578854j -3.1013e-15+0.301618j 9.55464e-15-0.194116j -9.62807e-16+0.078863j -6.77258e-15-0.134663j 1.14702e-14+0.0413526j -4.22939e-15+0.0519634j -4.30766e-16-0.024265j 2.71636e-16+0.0676907j -6.65333e-15-0.0120894j 7.27061e-16+0.0684697j -4.40748e-14-0.00730961j -2.30742e-16+0.0394928j 1.38259e-16+0.0171495j 3.98588e-15-0.0351563j 2.37983e-15-0.0636116j 1.20668e-15+0.052912j 6.05134e-16-0.0348929j 8.11474e-16+0.0823828j 4.09917e-15-0.0702396j -7.42048e-15+0.0274762j 3.41582e-16-0.186471j -2.57459e-16-0.0630318j -1.73141e-15+0.186153j -9.09273e-15-0.261978j -1.80562e-15+0.146024j -5.41068e-15-0.0197418j 3.56396e-16+0.0186928j 3.27677e-15+0.0753912j -4.38006e-14+0.120213j 1.77421e-15+0.0722376j 1.84701e-16-0.0187816j 3.88817e-15-0.0581964j 1.73893e-15+0.0216699j 1.23525e-14+0.013945j -6.29005e-16+0.0235506j 1.57576e-15+0.0243307j -8.70653e-16+0.000699434j 6.09903e-16+0.0323098j -1.09889e-15-0.0161024j -2.43476e-15+0.00232145j -8.21793e-15+0.0120415j 1.41925e-16-0.0284877j -4.43112e-15+0.0179064j 1.09302e-14-0.0702459j -2.14822e-14-0.000472162j 7.80312e-16+0.0193352j -3.83091e-16-0.0117967j -6.19231e-16+0.0238504j 8.70157e-16+0.0181486j -8.94688e-16+0.0528565j 1.95443e-15-0.0118464j -1.38353e-15+0.0569959j -1.47475e-15+0.00926983j 4.33996e-15-0.12908j -3.19166e-14+0.0875747j -9.1268e-15-0.0537113j 6.67615e-15+0.0630078j -2.00991e-15+0.0188946j -1.47038e-15+0.0625836j -3.68976e-18+0.0133366j 4.18449e-16+0.0273949j 1.27605e-17+0.0077615j -1.74776e-17+0.0204368j 5.53438e-15-0.0325872j 4.3708e-15+0.0735694j 1.8647e-15+0.0161689j 1.78618e-16+0.021934j -1.23665e-15+0.0466473j -4.46572e-14+0.0207516j 2.47648e-15+0.00225498j 4.71164e-16-0.0127043j -2.08324e-15-0.00273166j 5.6509e-14-0.0258962j -9.7707e-15+0.0143065j 9.2951e-15-0.034376j -2.9534e-15-0.00871804j 2.42526e-15-0.0512025j 4.09255e-15-0.0174669j -4.71988e-15+0.00526677j 1.05962e-15-0.000511506j 1.17982e-15+0.00763018j -2.61137e-15-0.0201833j -1.90808e-15+0.0201126j 6.12359e-16-0.00519452j 8.33218e-17-1.37926e-05j -4.11016e-15+0.00494642j -1.08769e-15+0.0162083j -8.00929e-16+0.0122885j 3.50047e-15-0.00442816j 4.30964e-15-0.0278128j -4.91228e-16+0.0197053j -2.80544e-15-0.013654j 4.94042e-16+0.000667693j 1.05851e-15-0.00369662j 1.14541e-15+0.0229334j -1.41044e-15+0.0414608j -1.77508e-15+0.00189503j 5.04713e-16+0.0119821j -5.23712e-15-0.0188314j 2.16951e-15-0.0174877j 7.5766e-15-0.00924851j 6.26385e-16+0.0083076j -4.95092e-15+0.0245105j -3.49847e-16-0.00952578j 5.03407e-15+0.000860113j 6.71811e-17+0.00955295j -8.951e-16-0.0254101j -1.89991e-15+0.00207894j 2.08348e-15-0.0125741j -6.65929e-16-0.0136233j -6.41677e-16-0.0352331j -4.75627e-15+0.033927j 2.92405e-16+0.0119981j -1.5793e-15+0.015817j -2.94348e-15+0.0208914j 1.68789e-15-0.0849234j -3.933e-16+0.0260614j 1.06163e-15+0.038371j 1.86865e-16+0.0114008j 2.21104e-16-0.0100088j -2.75034e-16+0.0061275j 2.29477e-17-0.00580619j -1.69388e-16+0.00456536j 7.44151e-16-0.0640894j -2.79128e-15+0.0949048j -3.44595e-16-0.00823267j 4.28239e-16+0.0124287j 5.91137e-16+0.013035j -1.90167e-16+0.116021j -2.78868e-16+0.0170645j 6.38375e-15+0.037349j -1.08849e-14+0.167942j 
-1.4285e-15+0.0226007j 4.53192e-16+0.00584528j -5.35272e-15-0.463312j 9.81929e-15+0.800537j 5.54378e-15+0.0548959j 2.87644e-14-0.5742j 4.44678e-15-0.254861j 9.98868e-15-0.237605j 6.71374e-15-0.154418j -4.75095e-16+0.317998j 4.88257e-15-0.00801618j 1.33804e-15+0.049879j -3.97375e-15-0.00441752j 1.16749e-14-0.0334079j -7.81976e-13-0.125937j -3.70205e-15+0.287229j 3.77426e-15+0.031472j 2.36281e-15-0.00681879j -6.45539e-16+0.0359768j -8.58707e-16-0.0116676j -4.84436e-16-0.0285708j 1.38174e-15-0.0349422j -1.28258e-15+0.026915j -5.68285e-15+0.0352842j -1.22519e-16+0.347722j 2.2596e-15-0.0384848j -2.99673e-15+0.063261j 2.64496e-16+0.017428j -1.68763e-15-0.0508076j -5.35435e-15-0.0147286j -1.30436e-16+0.00813521j 1.15632e-17+0.0331158j -3.06506e-15+0.0078199j -6.55536e-16-0.0397664j 2.26682e-15+0.0280464j 4.46521e-15-0.0652403j 7.25049e-16+0.00972865j -2.36315e-15-0.00417112j -8.2426e-16+0.00218936j 3.88961e-16-0.009237j -2.52064e-16-0.026572j -2.37539e-16-0.0297658j 4.50592e-16+0.00269653j -2.25649e-14+0.040386j -9.92032e-16+0.00103163j -2.1274e-15+0.00930112j -4.03117e-15+0.0154138j -1.80898e-15+0.00606278j 4.24877e-15-0.00510819j -5.91518e-17+0.0111914j 1.65509e-16-0.00910614j 5.27284e-17-0.0166214j 2.8875e-16-0.00294659j -5.1374e-17+0.00433459j -3.2709e-16+0.0116707j 7.25949e-16+0.00159876j 1.01633e-15-0.00434104j -1.31622e-15+0.0568695j 2.22561e-17+0.000661218j 8.64119e-15+0.0568163j -6.93619e-15-0.0331229j 4.48834e-15-0.0421144j -3.11226e-16+0.0160043j -2.67717e-16+0.0139689j -1.51901e-15-0.0264017j -1.49449e-16+0.00787512j -1.1539e-16+0.0214998j 6.76459e-16-0.00762882j -9.79364e-16-0.00847058j 1.12057e-16+0.00868651j -8.92808e-17-0.00643096j -2.33165e-16+0.00016383j -1.07296e-14+0.00501997j 1.20417e-14+0.0101041j -1.44573e-15-0.0155101j 3.32045e-15-0.0148762j 1.34342e-14-0.00725824j -2.54243e-15-0.00842481j 3.84645e-15-0.0185822j -2.57739e-16-0.00949722j 5.93489e-16-0.0053743j 1.14934e-15-0.0170647j -2.03107e-15-0.00118747j 1.00158e-15-0.0111967j 3.2164e-16-0.00750622j 3.16428e-16+0.00603735j -1.38484e-15+0.000993679j -1.43169e-15+0.0159419j -1.6628e-15-0.00400932j -1.3367e-14+0.0122434j -4.76227e-17+0.00423417j -2.13206e-16+0.0023969j -3.69703e-16-0.0119445j -7.50232e-16+0.00545084j -3.60239e-16-0.000347456j -5.76548e-16+0.000927661j -1.16486e-15+0.00749172j 2.41888e-15-0.00642143j 9.23303e-17+0.00398836j 4.82838e-18-0.00428489j -2.15364e-16+0.00066811j 1.00346e-15-0.00164778j 8.94206e-16-0.00621549j -2.91156e-16+0.00910588j -4.94675e-15+0.00661838j -1.53048e-16+0.00159153j 2.07224e-15-0.00582969j 4.15527e-16+0.00653435j -4.62035e-15-0.00118059j -6.10185e-16-0.0067929j 2.68313e-16+2.82136e-05j 8.52716e-16+0.00540505j -8.52793e-17-0.00828687j 1.96839e-16+0.0115024j 1.08425e-15-0.0272341j -1.47801e-15+0.0137696j -2.12061e-16+0.0129903j -9.24199e-16+0.0123132j 9.2187e-16-0.00297873j 5.50519e-16-0.00655627j 1.6116e-15-0.0204423j -1.18029e-16+0.0239712j 2.39718e-16-0.00561463j -7.83654e-17-0.0284114j -6.20874e-18-3.83598e-05j -3.71392e-17+0.00656654j -1.06868e-15+0.0401357j 3.79502e-16-0.000522102j -2.88631e-16-0.00177184j -1.83813e-16+0.00167001j 2.61036e-16-0.0167366j -5.66724e-16-0.0266439j -8.74383e-17-0.00265906j -4.17381e-16+0.0254637j -1.94098e-15-0.0112494j 3.53279e-15-0.0593029j 
-5.38987e-16-0.00144726j 1.76448e-16-0.00387744j -9.79131e-16-0.4654j -8.11518e-16-0.145895j -2.25791e-15-0.253482j 3.90005e-15-0.281298j -4.33775e-15+0.578632j -5.68658e-14-0.184341j 4.90943e-14+0.710682j -1.4588e-14-0.18252j -1.03152e-14-0.194958j 2.3835e-15-0.00535999j 8.16157e-15+0.0382851j -2.2482e-15-0.155266j -8.08637e-13-0.132887j -1.39813e-15+0.163235j 2.79428e-15-0.000588632j 4.64461e-15-0.0527525j 4.49453e-15-0.0924365j 1.36303e-15+0.0133569j 7.2373e-16-0.13147j -1.54622e-16-0.0231619j 3.78362e-15+0.0317605j -1.08211e-14+0.0830221j 6.43307e-17+0.175926j 4.91855e-16+0.206763j 1.8949e-16-0.0110634j 2.00221e-15+0.058964j -2.62147e-17-0.0506398j 9.27276e-15+0.0312876j -1.3226e-16+0.0327388j -1.04067e-15+0.0128938j 1.09795e-14-0.0269917j -1.11603e-15-0.00506722j 1.52846e-15+0.0115973j -1.43818e-15+0.0221839j -9.78851e-16-0.0222359j 2.9999e-15+0.00513177j -9.32583e-16+0.00843494j 6.36013e-16+0.00362346j -8.76021e-16-0.0154828j -2.84072e-16-0.0111646j -7.00978e-16-0.00295587j -8.32697e-15+0.0164468j -9.29964e-15+0.0141163j 6.77846e-17-0.0172233j 1.52289e-15+0.00258998j -3.46994e-15+0.00419495j 8.97482e-15-0.010611j -1.69679e-16+0.0228929j -4.49643e-17-0.0103476j 1.59152e-16-0.0178799j -6.39497e-18-0.00281218j -2.91852e-16+0.00706151j 1.07483e-16+0.0206534j 8.66056e-16+0.00196005j 3.46126e-16+0.0226914j -6.36757e-16+0.0223684j 1.54637e-14-0.0441429j 5.67516e-15+0.017483j -4.8575e-15-0.0576748j -4.62896e-16-0.00407123j 5.42347e-16+0.00933075j -2.12093e-16+0.0135931j -3.62339e-16-0.0183639j -1.39892e-15+0.0235008j 6.45557e-16+0.00101453j -3.4258e-16+0.000103621j -1.24891e-15-0.0171682j -4.51077e-16-0.0015278j -9.5267e-17-0.00405337j -7.76114e-19+0.00273326j 2.0668e-14-0.00963304j -4.54437e-16-0.000908587j 6.87802e-16-0.00790068j -1.98567e-15+0.00453516j -1.62877e-14+0.00761889j 2.6303e-15-0.00554145j -1.18481e-15+0.00729501j 2.71035e-17+0.0136032j -1.50575e-16+0.0222969j 1.05904e-15-0.00885628j -1.44668e-15+0.00411445j 1.18983e-16-0.00595767j -8.64483e-16-0.00266867j 8.15252e-16+0.00154102j 6.5027e-16-0.00791116j -8.17844e-16+0.00418672j -2.21068e-16-0.00112078j 1.2191e-15-0.00140319j 5.93673e-16-0.00669257j -2.40925e-16+0.00259334j -7.45956e-16+0.000558763j -5.00271e-16+0.00604739j 2.45035e-16-0.00965458j -7.90326e-17+0.000467166j -2.89054e-16-0.00594755j 8.205e-16-0.00468255j 9.82207e-17+0.000337986j 7.77433e-16-0.00789705j 4.16779e-16+0.00339764j 1.18961e-15+0.00369667j 2.07594e-16-0.00612113j 9.11208e-18+0.00789666j 1.64592e-15-0.00376814j 2.69465e-16-0.00335627j 6.67744e-16-0.00468693j 2.25199e-15-0.00780184j -9.58324e-15-0.009296j 2.84195e-17+0.00551924j 1.06608e-15+0.002689j 1.86666e-15+0.00654965j -3.58639e-16-0.00660644j 7.35392e-16+0.0093299j 2.14239e-16+0.00183438j -5.03977e-16+0.00161059j -3.20177e-16+0.0028964j 6.15637e-16-0.00849936j 8.37481e-16-0.00816402j -2.85312e-16+0.0151966j 6.21394e-16-0.0115032j 1.29242e-16+0.0161446j -1.97152e-16-0.00443436j -6.87428e-18+0.00112442j 1.31964e-16+0.00198549j -2.20111e-16-0.0119306j -4.08022e-16+0.0220207j 8.00901e-17+0.024648j 9.36009e-17+0.00756761j -2.66585e-16-0.0092966j -4.55202e-16-0.0229465j -3.92522e-16-0.00104068j 1.22256e-16-0.002008j 2.22397e-16+0.018825j -2.39276e-15+0.033495j 4.90723e-15-0.0459944j 
7.95149e-16-0.0199973j -1.4333e-15+0.00651561j -1.55238e-16-0.0498423j 4.31953e-15+0.0316131j -3.62066e-15-0.0709113j 2.29508e-15+0.538917j -4.77573e-15+0.0471289j -1.059e-14+0.105548j 1.90324e-14+0.173027j -1.85457e-14-0.451634j 1.13699e-14+0.111327j 2.44173e-16-0.0710766j 8.37341e-14+0.451056j -3.66865e-15+0.656061j 2.66806e-12+0.424762j 1.36245e-14-0.128804j 1.58171e-14+0.206964j -7.19782e-15+0.306807j -5.80795e-16+0.087147j -2.01444e-14-0.0435656j 4.5801e-15+0.110871j 2.81354e-15-0.0527687j 3.15414e-15+0.0453077j -2.04987e-15-0.0119064j 1.45015e-15+0.0537848j -1.48528e-15+0.00999739j -5.55442e-16-0.0134246j -2.60279e-15-0.0142868j 1.54713e-15+0.0231604j 4.56242e-15+0.0154767j 4.83501e-16+0.0141668j -4.04967e-16-6.99263e-05j 7.29889e-15-0.0174636j -1.06535e-15-0.0116502j 1.90132e-15+0.0189452j -2.42741e-16+0.0115056j 9.26107e-16+0.0155863j 1.00095e-14+0.0118251j 1.30932e-15+0.00375926j -1.68636e-15-0.00332216j 3.88862e-15+0.0339632j -1.37335e-16+0.0110727j 7.72228e-16+0.0153655j 7.2656e-15-0.0135528j -6.07802e-15+0.0110937j 7.37697e-16+0.018063j -2.5409e-15+0.0152749j 1.87059e-15+0.0330208j -2.33162e-15+0.0155194j -1.02084e-15-0.0239455j 2.88855e-16-0.00607061j -3.1778e-16-0.0115428j -9.16388e-17+0.0112969j 4.16697e-16-0.0117144j 7.76789e-17+0.00880277j -6.89676e-16-0.0159733j -4.81338e-16-0.0089029j -1.47705e-16+0.0145863j 9.69801e-16-0.00259705j -8.04356e-18+0.00155586j 1.05569e-15-0.00095698j -1.62877e-15+0.013432j 8.48428e-16+0.0166637j -1.0725e-16+0.00181057j 1.7651e-15+0.0128973j 7.16739e-16-0.0107094j 2.05045e-16+0.00190366j -1.02017e-15-0.014165j -3.92032e-15-0.0293919j 7.36122e-16+0.0112662j 6.27995e-16+0.000670053j -2.69918e-16-0.00561223j -3.4494e-14+0.0160833j -9.732e-16-0.00145686j -1.18025e-15-0.00184797j 3.75783e-15-0.00919151j -3.48421e-14+0.0173946j 4.46276e-15-0.00821287j -1.33017e-15-0.00578057j 3.66075e-16+0.00610626j -2.10755e-16+0.0130203j 7.5571e-17-0.00423235j -9.97142e-16-0.00163807j -1.29135e-15+0.00129791j 4.98595e-17+0.00370313j 8.63689e-16+0.00643561j -5.42377e-16-0.000877245j -1.26854e-16+0.00235608j 7.31836e-17-0.00363102j 3.31474e-15-0.00259771j 2.3115e-17+0.00588914j 1.65744e-16-0.00252923j -4.43334e-16+0.00688774j -4.42289e-16-0.00111974j 8.15681e-18+0.00380754j 2.28466e-15+0.0104286j 8.00141e-16-0.0020366j -1.14214e-15+0.00600745j -9.90791e-17+0.00456585j 9.78851e-16+0.00311523j -5.43216e-16+0.00392515j 2.32619e-15-0.0133138j 1.19936e-15-0.0142532j -3.37606e-16-0.0102443j 3.17829e-15-0.00436727j 2.59933e-16-0.00457142j 6.48266e-16-0.00306754j 1.70656e-15+0.00165054j -7.05953e-15-0.00509243j 2.01077e-16+0.00251836j -2.96473e-16-0.00530053j -6.51782e-16-0.000380193j -3.4338e-16+0.00907433j 8.881e-17+0.00656365j 9.0038e-17-0.00431039j 1.37295e-15-0.00609163j 5.64393e-16+0.00936812j 3.23753e-16+0.000833073j 1.55216e-16-0.00266289j -1.21937e-16+0.00277566j -4.31532e-16+0.0116567j -9.89186e-16-0.0191326j 3.78476e-16+0.00664573j 1.30457e-15+0.0226349j -3.08826e-16-0.00586684j 3.62742e-16+0.0083508j -6.57998e-17-0.00798308j -1.29519e-15-0.0160403j -1.12317e-15-0.0342788j 8.44847e-16+0.0163341j -4.03585e-16-0.0100002j -2.3939e-16+0.00297722j -1.04265e-15-0.0231813j -5.78617e-16-0.00264029j -1.59385e-15-0.0140831j 4.14123e-17-0.0228575j 
8.20221e-16-0.00957778j 1.41952e-15-0.0137826j 3.42313e-15-0.0811767j 7.36224e-16-0.00106894j 8.22477e-15-0.0486141j 5.56995e-15+0.0432015j 3.29654e-14-0.254406j 4.47393e-14+0.136562j 1.55034e-14-0.623232j -3.15984e-14+0.316832j 6.6323e-14-0.819944j -2.12969e-14+0.114843j 8.79266e-15-0.555617j 8.52331e-14-0.461141j 3.8808e-12+0.646717j -3.63153e-14+0.18739j -1.19177e-14+0.188768j -2.7286e-14+0.193715j -7.87291e-15-0.0579061j 2.47685e-14-0.168058j -6.77767e-15+0.0516941j -2.81266e-15+0.0146184j 6.12667e-15+0.0327424j -2.93143e-15+0.024563j -1.72664e-15+0.0469124j -2.96171e-15+0.0448529j 3.24533e-15-0.0352412j 3.22819e-18+0.00521331j -8.42202e-17+0.012189j -5.96291e-15-0.0319568j -1.25011e-15+0.0145106j 2.59148e-15-0.0171542j 7.53578e-15-0.0150047j -4.77781e-16+0.005488j -6.24687e-16+0.0120348j -1.72267e-15+0.0108696j 7.82458e-16+0.00586393j -7.8833e-16-0.000258473j 1.68543e-16-0.00547588j 1.25232e-15+2.06426e-05j -4.60797e-16-0.0122425j -9.7409e-16+0.022239j -3.69966e-16+0.0081968j -1.73568e-15+0.0020729j 3.32769e-15-0.00441448j 1.62013e-16-0.00349865j -7.98089e-16+0.00192509j -1.87846e-15+0.0285575j -3.10786e-15+0.0140882j -4.70993e-16+0.000384667j -4.70045e-16+0.00938918j 2.25734e-16-0.012723j -1.64666e-15+0.00933892j -1.48958e-16+0.00246688j -6.87208e-16+0.0111331j 7.19431e-16-0.00181221j -5.88306e-16+0.0078097j -1.25512e-15+0.0103067j 4.23828e-15-0.00954776j 2.10448e-17+0.000322551j -1.73341e-16-0.0050083j -6.04672e-16+0.00061704j 2.54818e-16-0.00120028j 1.74663e-15-0.0161802j -9.49331e-16+0.0153911j -7.86558e-16+0.00286034j 2.02245e-15-0.0162191j 1.79753e-15-0.00738766j 9.65186e-17-0.0139682j -5.58048e-17-0.00209996j 6.6737e-16-0.00428053j -2.8285e-16+0.00235659j 4.09747e-15-0.00153296j 8.33181e-15+0.00720169j 1.41686e-16-0.00958366j 3.3728e-15-0.00857709j -1.69075e-14+0.00765966j 2.59554e-15-0.00369809j -2.77246e-15+0.00638265j 1.02807e-15-0.00117949j -6.30043e-16+0.00912494j 8.25924e-16+0.00103211j -1.72127e-15+0.00534029j -1.7832e-15+0.00534379j -1.99988e-15+0.00729677j 1.18223e-15+0.0077304j 2.64728e-15-0.0088183j 2.01857e-16+0.000186499j 5.61982e-16-0.00528431j -2.00835e-15+0.00125665j -1.75987e-16-0.00348939j 1.1178e-17-0.00146117j -9.02994e-16-0.00433771j -1.47233e-15+0.00696677j 8.99737e-17-0.00313452j 1.03904e-15+0.00573225j -5.43803e-16-0.00345316j 1.06579e-15-0.00519757j -7.15083e-16+0.00292608j 1.73205e-16-0.00128139j -1.0552e-15+0.00202203j 2.0117e-16-0.00928737j 7.02456e-16+0.00729746j -4.23518e-16-0.008449j -7.22212e-15+0.0115362j -1.06958e-15+0.00646822j 2.1896e-15-0.00864217j 1.63387e-15-0.00633684j -4.73377e-15-0.00514094j -3.43796e-16+0.00245121j 3.2975e-16-0.000300221j 5.73574e-16+0.00602989j -1.45357e-15+0.00935671j -5.93987e-16+0.0093138j -1.05514e-15+0.00997103j -2.65265e-16+0.000774957j -1.29622e-16+0.00350511j -4.84919e-16+0.00498627j -1.11407e-15+0.0051761j 2.70346e-16-0.000982952j 2.84806e-16-0.0027977j 2.06109e-16-0.00271336j 7.02521e-16-0.00399396j -7.31854e-16+0.00700208j 7.42891e-16-0.00438422j 2.71188e-16-0.00200747j -3.49507e-16+0.000184551j -1.44505e-16-0.000182017j 2.85352e-15-0.0283386j 2.02884e-16-0.00649895j -1.76039e-16-0.00179243j -3.98177e-16+0.00562589j 5.0839e-16-0.00758387j 9.26271e-16-0.00910693j -8.35423e-16+0.00701634j 2.53056e-15-0.0186747j 
