-4.93661e-14+0.331438j 2.68887e-14+0.548301j -2.16231e-14-0.0661692j -1.67685e-14-0.307772j -2.92737e-14-0.328412j -7.16699e-15+0.217303j 2.00517e-14+0.266136j 2.80277e-15+0.0334314j -7.56074e-15-0.0854415j 5.91305e-15+0.0367531j -4.45994e-15-0.0135374j -9.21757e-15-0.125208j 7.38587e-15+0.043359j -1.09253e-14+0.0548896j -2.12776e-15+0.00287782j 2.99412e-15-0.011729j 1.10834e-15+0.015674j -2.08717e-16+0.00578736j 4.26332e-15+0.0508332j -8.63215e-16-0.0310143j 3.50597e-16+0.000256619j -2.55572e-15+0.0112772j 2.55987e-15-0.0229996j -7.43727e-15-0.0494641j -5.88882e-15+0.00700817j -3.67455e-15-0.00823692j 1.0895e-14-0.0416365j -3.65182e-16+0.0220038j -6.44032e-15+0.0237494j 8.91207e-15-0.00141304j -6.98709e-15-0.0498369j 2.17134e-14+0.00887386j 4.92366e-16-0.0101594j 4.11663e-15+0.0341317j -2.19662e-15-0.0251353j 1.46216e-16+0.00643744j 2.36481e-15+0.0697349j 4.22513e-15-0.0042622j 1.98091e-15-0.088579j 3.37925e-15-0.00634527j 5.54294e-15+0.0516958j -3.70872e-16+0.0312484j -4.67531e-16+0.066731j -4.68767e-15+0.0208697j -2.09226e-15+0.147191j 1.29115e-14+0.120573j -7.98227e-15-0.11074j 1.00543e-14+0.12546j 1.10179e-14+0.0794872j 9.40789e-16-0.0197885j -3.40433e-15-0.0333412j 3.87518e-15+0.0138816j -5.87571e-15-0.0956817j -8.09859e-15-0.0443422j 3.1176e-15+0.0395108j 4.43015e-15+0.0188575j -1.7615e-15-0.0423222j -5.20583e-15-0.0381036j -4.64819e-15+0.00104439j -1.09337e-14+0.0181548j -7.95567e-16+0.00970712j 3.46036e-15+0.00891533j 1.44756e-15+0.0220342j -5.18858e-15-0.0300313j -3.76482e-16+0.00659354j 2.0315e-15-0.00111419j 2.20455e-15-0.00108838j 5.75011e-15+0.0369358j 9.42322e-15+0.0437251j 1.00845e-14-0.00448735j -2.79475e-15+0.000725835j -1.20979e-14+0.0700998j -1.40021e-15-0.0216123j 5.69072e-15+0.0170168j 8.49824e-16+0.00725263j 5.44387e-15+0.0097214j 4.20055e-15+0.0572848j -6.49505e-16-0.0167185j -1.53154e-15-0.0120822j 2.36937e-15+0.0274329j -4.84586e-15-0.0242655j -1.8226e-14+0.00957117j 1.19656e-15+0.024043j -2.3918e-15-0.0154577j 1.19772e-15+0.0453877j 1.26749e-15+0.0479764j -9.0377e-15-0.0778765j 8.13755e-15+0.042036j -1.39623e-15-0.0195146j 3.29232e-15+0.0240598j 1.02555e-15+0.0636109j 5.57525e-15+0.0870181j 8.48033e-15+0.050057j -3.9852e-16-0.0736175j -7.89832e-15-0.0655151j 1.6967e-15+0.087172j 5.17128e-14-0.0678167j -1.22975e-13+0.131795j 
-1.977e-14+0.542124j -5.37859e-14-0.325193j 1.90957e-14+0.363333j 1.45231e-14-0.00662795j 2.71306e-14+0.208211j 1.12709e-14+0.41006j -1.69819e-14-0.0918841j -1.59344e-15+0.000450548j 6.5239e-15+0.0286477j -4.98712e-15-0.0928476j 7.79499e-15+0.103356j -4.33865e-16-0.0530982j -4.77561e-15-0.06105j 2.07046e-15-0.024732j 4.46729e-17+0.0387799j 8.326e-15-0.041833j -3.12152e-15-0.0488313j 2.58645e-15-0.0156979j -1.48149e-15-0.0140156j 3.18636e-15+0.000757477j -7.67607e-16+0.00214083j -6.63342e-16+0.0232734j 4.66147e-16-0.000697068j -1.46008e-16-0.00967379j -3.46728e-15+0.0056795j -6.34366e-15-0.0257832j -9.44783e-16+0.012401j -2.51626e-15-0.00892826j -1.20498e-14+0.0108809j 7.5871e-15-0.0262871j 5.67867e-15+0.0185933j -1.50431e-14-0.0122952j -8.02823e-16-0.0223634j -3.03187e-15-0.0262093j 2.6531e-15+0.00630798j 1.5715e-14+0.0278766j -2.63529e-15+0.029315j -1.02552e-15+0.0432563j 5.82153e-16-0.0111285j -3.79329e-15-0.0777639j -4.31865e-15-0.039505j -4.96677e-16+0.0601592j -4.1267e-15+0.00717467j -8.31528e-16+0.0583463j -3.22958e-15+0.152328j -1.10715e-14-0.162305j 8.72905e-15+0.076822j 3.9633e-15+0.112535j -6.45001e-15-0.0833456j -1.23233e-15-0.0305099j 3.91804e-15+0.0267764j -4.8348e-15-0.0778788j 1.44418e-15-0.053066j 5.87772e-15+0.0425447j -1.48732e-15-0.0283078j -4.63445e-15-0.0698096j 1.62674e-15-0.0301303j 3.04163e-15+0.00461411j 5.76057e-15+0.0304856j -2.29245e-14+0.0415401j -5.60109e-15-0.00687017j -3.52356e-15-0.0357217j -1.19221e-15-0.0024753j 4.08465e-15+0.0450653j -1.10242e-15+0.0151421j -3.99689e-15-0.0144788j -2.96272e-16-0.0173695j 1.01555e-16+0.011032j -2.60094e-15+0.000256292j 3.99654e-14-0.036337j -1.18486e-14-0.0186747j 4.68259e-16-0.018901j 1.65183e-15-0.0303495j -4.16657e-16-0.018409j 3.26801e-15+0.0147119j -1.02283e-14-0.0540788j -4.07984e-15+0.0166736j -4.65006e-15+0.0444323j -1.44995e-15-0.00251504j 1.71325e-15-0.00065656j 8.36925e-15+0.0457816j -6.96458e-14+0.0401732j -1.27927e-15-0.00486383j 1.82834e-15+0.0283773j -1.39269e-15+0.0190476j -1.67434e-16+0.0545036j 6.41455e-15+0.0209053j -6.44872e-15-0.0643733j -4.37872e-16-0.0279223j -2.34283e-15-0.0251175j -7.07069e-16+0.0505926j -4.98629e-15-0.00782118j -6.35926e-15-0.0918133j 1.66707e-15-0.0704686j 8.06017e-15+0.088253j -5.41181e-16+0.0668694j -8.22375e-15-0.135196j 6.58467e-15-0.0681529j 
1.72725e-15-0.0289247j 6.76711e-16+0.0180982j 2.22103e-15+0.481467j 2.33072e-15-0.739974j -1.62896e-15+0.101515j 4.02239e-15+0.329854j -2.89546e-15+0.297182j -4.12632e-16-0.260826j 2.56939e-15-0.1839j 5.49176e-15-0.0911834j -8.5526e-15-0.0887538j 1.03455e-14+0.328248j -2.68386e-15-0.0118291j 5.67548e-14-0.191875j 5.6536e-16+0.15597j 5.38086e-15+0.052347j 7.51922e-15-0.101875j 1.24258e-14-0.046298j 1.42384e-14-0.015693j 2.06584e-14-0.185205j -3.25302e-14+0.0600679j 2.18789e-14-0.204078j -6.07258e-17-0.0430692j 1.62017e-14+0.104767j 4.1876e-14-0.032067j 1.30777e-14-0.0123297j -1.39911e-14+0.0435586j -8.70445e-17-0.0557412j -1.22218e-14+0.0213314j 7.39179e-15-0.033435j -1.16796e-14+0.0769543j 1.35105e-15+0.0292936j 1.66444e-15-0.119799j -6.57649e-16-0.028794j 1.71234e-15+0.0758478j 2.46305e-14+0.0439947j 1.51401e-15-0.0652524j 1.76652e-15-0.045122j -1.42059e-15+0.0367482j -7.98398e-16+0.0241193j 1.29481e-15+0.0799527j -8.25166e-16-0.00264875j 6.43894e-15-0.135845j 7.46788e-15-0.0789471j 3.11589e-15-0.116512j -2.02526e-16+0.097641j 3.52621e-17+0.0238707j -4.221e-17+0.026462j -2.20451e-15-0.00390503j -7.28361e-16-0.123348j -2.21406e-16-0.0567984j 8.78123e-18-0.0584727j -4.34539e-16+0.0526987j -7.75489e-16-0.030187j -6.37999e-17+0.000321247j -1.72762e-16+0.00350587j 4.25442e-15+0.00999436j 7.29983e-15+0.0903639j 1.07113e-14+0.0355946j -7.05543e-15+0.00635331j -3.25768e-15+0.00197101j -5.67845e-15-0.113257j 2.13007e-15+0.0393549j 3.0512e-15-0.00189991j -8.74524e-19-0.0146758j -2.34149e-15-0.00782786j -1.28554e-15-0.0143242j -2.24651e-15-0.0115249j -4.24972e-19+0.00425514j -3.36985e-14+0.024158j 1.00933e-14-0.000906411j 8.76977e-15-0.0276927j 1.66915e-15+0.0298864j -5.10262e-15-0.025245j -1.82591e-15-0.0431252j -8.30151e-16-0.00213802j -1.8885e-15-0.0352189j -1.82177e-14+0.0960778j 1.3697e-15-0.0475701j -2.89582e-15-0.0460768j -3.66359e-15-0.0421644j -2.14301e-14+0.0115268j 7.03815e-16-0.0208168j -1.34847e-15+0.0646734j -1.41678e-15+0.0348512j 1.96689e-16-0.0287992j 4.57958e-16+0.00600585j -5.81688e-16+0.000116338j 2.66251e-16-0.0179443j 5.93931e-17-0.113782j -1.76691e-16-0.0585078j 3.34521e-16-0.0411525j -3.654e-16+0.0399966j -6.28444e-16-0.0194399j -2.92699e-16+0.0275504j -4.52383e-16-0.0334738j 8.16423e-15+0.0921826j -2.34362e-14+0.0617103j 
-2.95353e-15+0.032251j -1.03726e-15+0.00273453j -4.89141e-15+0.569147j -7.15793e-15+0.340922j 6.91029e-15-0.492468j 1.56347e-16+0.27858j 9.62552e-15-0.678922j -1.56335e-15+0.111015j -5.58964e-15+0.170396j -6.3581e-16-0.103437j 5.07784e-15-0.288935j 5.91808e-16-0.172434j 2.89066e-15+0.219285j -4.46826e-14+0.162748j 1.86611e-14-0.0445143j -3.59881e-14+0.213636j 2.54047e-15+0.00354789j 7.68676e-16-0.0855934j 5.83534e-15+0.0143541j 1.21845e-14-0.0273585j -1.28272e-14+0.0796077j 1.57806e-15-0.0126991j -6.03777e-15+0.0413993j -3.88222e-15-0.0527857j -6.5605e-15+0.00894395j -8.7259e-15-0.0349463j -1.45716e-15+0.00287016j -2.03036e-16+0.0106929j -2.5216e-14+0.00410942j 1.92547e-14-0.0789258j -4.91228e-15+0.0440053j -1.2171e-15+0.0138265j 1.18914e-15-0.102418j 1.98106e-16-0.0202756j 1.52674e-15+0.00195189j 4.99221e-15+0.00889858j -3.00557e-16-0.0298018j 2.75036e-15+0.0147227j 2.6366e-15-0.0330213j -6.82364e-16-0.0560229j 1.48288e-15+0.0108108j -2.62446e-15+0.0527146j 5.03341e-15-0.00807013j 4.06303e-15-0.13379j -1.45685e-15+0.013587j -2.30962e-15+0.142276j -3.81762e-16-0.0759205j -7.04591e-15-0.101699j -1.26263e-15-0.134591j -1.60394e-15-0.0271031j -1.12227e-15+0.00135145j -1.1722e-15-0.0344391j 5.55739e-16+0.0195097j -1.03308e-15-0.0370221j -3.09515e-15+0.0961562j 4.04025e-16+0.0622j -2.82213e-16+0.0702613j 1.99947e-15-0.0114751j -8.08565e-16-0.0100415j 7.80369e-15-0.013481j 2.82296e-15+0.0124159j 6.07356e-16+0.029711j -1.47042e-15-0.0452873j -1.813e-15+0.0134535j 5.5998e-16+0.0682501j 1.72357e-15+0.0138135j 1.82196e-15+0.0173715j -4.96358e-16+0.000501529j 3.55328e-15+0.0169697j -6.62705e-15+0.0112044j 1.87563e-15+0.0210073j -1.31893e-15+0.00122499j -1.14533e-15+0.0211969j -1.74928e-15+0.00283557j -1.34031e-15-0.0147066j 2.13359e-15+0.0113509j 9.12855e-16-0.0113187j -4.03529e-16+0.00403667j 8.86014e-16+0.00621986j -1.33012e-15+0.0265465j -2.91391e-16-0.0214026j -3.3047e-14+0.0187184j 2.23518e-15-0.00579697j 4.93628e-16-0.0233073j 2.31449e-16-0.00329757j 8.18942e-16-0.0327479j -6.66029e-18-0.0371639j 9.8574e-16-0.00963775j -1.96576e-16-0.0431972j 5.48757e-17-0.034184j 4.74484e-16-0.0622953j -2.35601e-16+0.0465112j 1.31015e-15-0.0113951j 2.99315e-16-0.0427318j 1.28869e-16+0.0138456j 3.36941e-16-0.0481625j 3.70995e-14-0.0369431j -1.00892e-13+0.103721j 
-6.2569e-15+0.0840403j -3.13006e-15+0.0485307j 1.02546e-16-0.0457318j -1.58925e-15-0.124587j -1.7371e-15-0.256588j -6.77104e-15-0.41014j 1.44342e-15-0.0876512j -3.99137e-16-0.404045j 1.04498e-16-0.109345j 2.68417e-15-0.391375j -8.97737e-15-0.245444j 2.23695e-15-0.0516374j -5.80146e-15+0.0552557j 1.32985e-14-0.100801j -3.68735e-14-0.357549j -7.20712e-15-0.182424j 7.46199e-15+0.365474j -2.52724e-14+0.0882169j -2.82473e-14-0.0702416j -4.55688e-14+0.236389j 5.6436e-14-0.20296j -9.67928e-15+0.0412442j 6.94096e-15-0.0480472j 2.31686e-14+0.18934j -9.17115e-14+0.0767711j -1.50712e-15+0.0662234j -6.25518e-14+0.171323j 6.73006e-15+0.0537101j 8.55682e-14-0.0578638j -5.98212e-14+0.21426j 1.87097e-14-0.186642j -1.26965e-14-0.0679529j -4.39208e-15+0.0615825j -6.388e-15-0.0125778j -7.49171e-15-0.00501904j -5.50319e-14-0.116969j 2.20576e-15+0.0532858j -1.06364e-15-0.0348593j 5.4711e-15+0.000226769j 2.49506e-15+0.150845j 3.50852e-15+0.0985138j 3.84477e-15-0.0673708j -7.27141e-15+0.0278706j -1.78791e-15+0.0698462j -6.17426e-16-0.0357895j 1.35864e-15-0.0218711j -2.22835e-16+0.147625j 1.96528e-16+0.0244575j -1.14647e-15-0.0611537j -4.36086e-16-0.0124318j 1.50836e-15+0.0605202j 6.45889e-16+0.00570797j -1.74549e-16-0.0212518j -1.1022e-16+0.00868387j 4.28073e-16-0.0336541j -1.35809e-16+0.0143571j -3.32495e-16+0.0221867j -3.06297e-15+0.0136698j -5.63814e-15-0.0409742j -1.82729e-15-0.00192632j 1.82464e-15+0.0418259j 1.22886e-15+0.0376428j -2.2271e-15-0.00687357j 6.24787e-16-0.00221279j -6.67357e-16-0.0167403j -1.38079e-16-0.0190695j -1.47179e-16+0.00299313j -4.09171e-15-0.0413674j -3.08283e-15-0.0201467j 3.24934e-14-0.029392j -8.25257e-15-0.0217954j 2.97698e-15-0.0121516j 7.51269e-16-0.0180613j 1.24948e-15+0.00107146j 1.10909e-15+0.00940398j -1.77812e-16-0.00351095j 1.23163e-19+0.0224234j 2.47006e-15-0.0152266j -2.0048e-15-0.00742036j 5.4572e-16-0.0190537j 1.82553e-15+0.0209162j 6.37365e-14-0.0361223j -1.56597e-15+0.0214014j -1.27001e-16-0.0295855j 8.38586e-16-0.0372596j -9.52776e-16+0.0084089j 5.04071e-16+0.0419273j -6.00236e-16+0.00989166j 2.97976e-16+0.00578348j 1.40853e-16+0.0476784j -2.00587e-16+0.0221822j -5.35879e-16-0.0426826j -4.12037e-16+0.0548849j -2.89651e-16+0.055104j -4.35526e-16-0.0413319j 2.00133e-17+0.0446906j -6.30573e-15+0.0449434j 1.85605e-14-0.00517385j 
4.8205e-15-0.000418339j -3.44408e-15-0.118525j 3.39538e-15+0.0376337j 1.89869e-15+0.0544992j 1.50056e-16-0.0364657j 2.53117e-15+0.0480129j 1.84233e-14+0.363247j -1.86331e-14-0.480774j -9.93698e-15-0.330231j 1.31276e-14+0.088816j 9.51513e-15+0.41626j 2.65139e-14+0.468514j 5.72054e-15+0.364322j 5.92651e-14-0.241823j -5.99021e-15+0.093554j -7.29372e-15+0.079798j 2.00183e-16+0.380505j -2.12061e-14-0.00368664j 2.03662e-14+0.515251j -7.15576e-15-0.108668j -2.97456e-16+0.159712j 5.75798e-15-0.0995305j 2.55501e-14-0.285572j -2.6171e-14-0.198149j -2.5733e-15+0.0290776j -1.76954e-14-0.0573011j 2.90869e-14-0.11069j -4.68646e-15-0.0852005j 1.02733e-14+0.00798888j -6.19528e-15+0.053177j -9.23074e-15-0.0320946j 3.43729e-14+0.0252182j 1.03487e-15+0.0180829j 3.95719e-15-0.00351116j 7.32541e-15+0.161889j 2.36532e-14+0.0338684j 8.1512e-15+0.151984j 5.02811e-15-0.0906681j 6.62803e-15-0.0221942j -6.39999e-16-0.0365865j 5.7987e-15+0.0691213j 3.33171e-15+0.106847j -1.48049e-15+0.0073245j 3.58438e-16+0.0200535j -5.46908e-17+0.0464498j 1.11667e-15+0.0365045j -2.51806e-15-0.0333308j -1.70925e-15-0.0222898j 7.66935e-16+0.0264255j 4.87948e-15+0.108662j 1.16248e-15+0.0430808j 4.29048e-16+0.0214791j -1.23615e-16-0.00903901j 7.65065e-16+0.00588182j 5.02983e-16+0.000119162j 7.74605e-16+0.0145054j -1.03809e-15-0.00167086j 3.23558e-15+0.019965j 8.1887e-15+0.0296328j -4.65629e-15+0.00573611j -7.67003e-16+0.0115398j 3.47604e-15+0.0367769j 1.24256e-15+0.0232471j -1.34628e-15-0.0513077j -5.37158e-16-0.0159486j -3.38229e-16-0.00791057j 7.2551e-16+0.0130721j -3.51464e-15-0.0148921j 3.58282e-15+0.00841108j -7.65161e-14+0.0515043j 1.89951e-14-0.0299241j -5.75283e-16+0.0184608j 1.24345e-15+0.000491768j -3.98415e-15-0.018172j -2.12419e-15-0.0086023j 4.34253e-15+0.021773j 1.34612e-15+0.0165885j -1.66402e-15+0.00422363j 4.34488e-16+0.0049412j 1.6276e-16+0.00420389j -4.93827e-15-0.0308925j 1.63413e-14-0.00935137j 1.2046e-16+0.0351933j 1.27035e-15+0.0134712j 1.05465e-15+0.0383389j -6.60883e-17+0.00332321j -1.19993e-15-0.00933668j 7.43656e-16+0.00978356j 5.72625e-16+0.0150445j -3.66747e-16+0.000864664j 5.06689e-16+0.0192004j -5.89216e-16-0.00221683j 2.74211e-15+0.064138j -1.62073e-15-0.0317519j -1.78069e-16-0.00323068j 1.98033e-15+0.0497402j 6.0554e-15-0.0252777j -1.89183e-14+0.0136141j 
-2.93598e-15+0.103133j -4.36617e-15-0.0393641j 2.73115e-15+0.179763j -1.01659e-15-0.0123988j 2.71031e-15+0.215756j 1.81036e-16-0.105422j 5.99102e-15+0.251718j 2.9033e-15+0.601395j 3.96644e-15+0.0865521j -1.32617e-15+0.32865j 1.52984e-14+0.510467j -1.52725e-14-0.235279j -5.16214e-16-0.180392j 1.29429e-14-0.114559j -1.74133e-14-0.117627j -1.51397e-14+0.039092j 1.66078e-18+0.45615j -5.36008e-15+0.0117045j -1.43652e-14-0.130814j 1.68954e-15-0.00450298j 4.4802e-15-0.0295628j 8.66016e-15-0.182975j 1.22335e-14-0.0367714j 5.9818e-15+0.0734735j 9.43128e-14-0.095138j 2.99557e-14+0.0630817j -2.77895e-14+0.0864947j 1.15462e-14+0.195163j 4.65465e-14-0.00868119j -3.63047e-14+0.184646j 1.16659e-14-0.0703942j -6.92105e-15-0.02508j -2.90258e-15-0.106976j -2.00291e-15-0.0821875j -1.34266e-14+0.0779115j -7.18357e-14-0.151223j 4.85134e-15+0.0659363j -1.0649e-14+0.0274755j -2.03384e-15+0.0532319j 1.82804e-16+0.0333783j 4.10182e-15+0.106946j 2.43801e-16-0.0331679j 1.30012e-15-0.0530445j 9.31368e-16-0.0564724j 2.98349e-16-0.0507087j 7.10137e-16+0.127929j -2.43731e-15-0.106526j -7.3366e-15-0.0624244j -1.09997e-15-0.0836712j 1.41123e-15-0.00519414j -1.60736e-15-0.0620421j 1.54961e-15+0.0280502j 1.68057e-15+0.0432332j 3.31411e-15+0.0237033j 3.29392e-16+0.0233131j 4.82377e-16-0.0284204j -2.6807e-16-0.0140521j 1.29611e-15+0.0189565j -1.92481e-15-0.0238817j 9.52033e-15-0.0217573j 1.90276e-15+0.0324049j -6.48362e-17-0.0030201j -4.28299e-16+0.00433958j 7.92241e-18-0.000989796j -8.10044e-16-0.000136462j -1.48543e-15-0.0337213j 7.47115e-16-0.00408075j -3.91956e-15-0.0216929j -1.23411e-15-0.0121954j -3.49288e-14+0.0278881j 9.30046e-15+0.00468251j 3.94981e-15-0.0129579j -8.60275e-16+0.0147422j -1.92557e-15+0.00104577j 1.01474e-16+0.0013213j 2.23033e-15+0.0142766j -1.57072e-17-0.0189194j -1.5384e-16+0.0035218j -1.27921e-15-0.0165996j -6.21959e-16-0.0115725j 1.66482e-15+0.0132995j 2.89613e-14-0.016807j 1.55359e-15-0.0153732j -3.15824e-16-0.0167545j 6.10399e-16-0.0106851j -3.08358e-16-0.018165j 9.40645e-17+0.0164128j -2.31767e-17+0.0121201j 4.5718e-16-0.0294659j 1.16211e-16+0.0157295j 2.7939e-16-0.0177502j -4.45601e-16-0.0267617j 5.32995e-16+0.0207976j -8.90264e-18+0.0248395j -1.21956e-15-0.0224362j -5.79303e-16-0.0419018j 1.87254e-14+0.00759051j -5.08992e-14+0.0624208j 
-7.54939e-15-0.0476855j -3.2986e-15+0.146298j -3.29462e-15-0.0781572j 4.8252e-15-0.070517j 1.15209e-14-0.364036j -1.22352e-14-0.0871249j -1.08505e-14+0.26138j -8.55645e-15+0.104258j 2.85299e-14-0.374808j 5.84659e-14-0.411032j 1.06543e-14+0.366208j -3.23866e-14+0.0915729j -1.10942e-14-0.00499158j -7.14373e-14+0.0789164j -2.49631e-14+0.261796j -2.21019e-14+0.197073j 4.55024e-15+0.0922636j 4.52496e-15+0.00736224j -5.11769e-14+0.340546j -4.99432e-14-0.115732j 4.98804e-14-0.120091j 2.25599e-14-0.0319608j 1.03418e-14-0.191095j 1.91827e-14+0.249245j -2.57378e-13+0.268451j -5.39758e-14-0.212813j -2.01729e-14+0.00961423j -1.14897e-14-0.339678j -9.93586e-14+0.16338j 7.80169e-14-0.211492j -1.004e-14+0.036054j 3.99351e-14+0.03794j 8.20076e-15-0.102617j 1.23865e-14-0.0431545j -3.33912e-15-0.152147j 2.23751e-15+0.0140726j 4.77198e-15-0.193909j 2.45955e-14-0.100356j 2.04349e-14-0.0889398j -3.47498e-15+0.0132384j -7.00049e-15-0.0716729j 3.57099e-15-0.0850828j 5.79149e-15-0.0533575j 5.78055e-15+0.0033843j 2.49883e-15-0.0123486j -1.00774e-15-0.105271j -7.92556e-15+0.211017j 6.90455e-15+0.0127184j 4.88812e-15-0.185945j -3.83617e-15-0.0743103j -1.67064e-15+0.0194173j -7.03313e-15+0.0275943j 2.71269e-16+0.00729127j 2.60823e-16+0.0162808j 3.61232e-15+0.0101464j 1.91287e-15-0.0329976j 1.07859e-15-0.0056149j 2.72689e-16+0.00463633j 4.57405e-15+0.0192032j 1.90974e-15-0.00226171j -5.55139e-16+0.000804997j -8.04928e-16-0.000149592j -3.06677e-16+0.014359j -1.72957e-15+0.0280738j -1.07808e-15+0.010239j -1.81888e-15+0.00409598j -4.41219e-16-0.0113164j -3.38776e-16+0.00147061j 3.41396e-15+0.0140475j -1.69517e-14+0.00403443j 6.32859e-15-0.0320966j -1.36445e-15+0.0120463j 1.26385e-15-0.01059j -1.15087e-15-0.020409j 9.24938e-16+0.00448774j -3.89294e-16-0.00813784j -1.80225e-15+0.00830209j -7.87997e-15+0.0340189j -5.77943e-16+0.000988765j 1.24063e-15+0.00741381j 9.42347e-16-0.00454022j -4.5424e-14+0.025899j -3.40185e-15+0.0306619j 4.03907e-16+0.00992405j 5.8651e-16+0.0151073j -8.36524e-16+0.0053115j -1.41811e-15+0.00360119j 2.24141e-15-0.0511922j 7.95523e-16-0.0258635j -3.7148e-16-0.0196575j 2.65974e-15-0.0321487j 1.14369e-15-0.00037258j -3.56379e-15+0.00274704j -6.01548e-16-0.0205327j -1.1072e-15+0.0334826j 5.82869e-17-0.00348764j 3.98164e-15-0.0117369j -1.22706e-14+0.0089314j 
1.24101e-14-0.143415j 1.25117e-14+0.0201462j -1.6651e-16-0.0755216j -8.43421e-15+0.0611249j -2.68657e-14+0.00141512j 8.53095e-16-0.338446j 2.03513e-14-0.0359634j 6.83467e-15+0.00341056j -3.00593e-14+0.0104229j -5.74342e-14+0.368987j 1.10363e-14+0.306335j 1.3948e-15-0.440234j -7.25407e-15-0.296781j 1.91127e-13-0.605042j 6.26283e-15-0.470411j -1.28632e-14-0.058321j -1.39921e-14+0.337124j -2.2627e-14+0.218958j 7.48067e-14-0.328362j 8.00715e-14-0.398781j -9.07392e-14+0.183588j -2.71161e-14+0.0809966j -1.59976e-14-0.0616606j 2.46816e-14-0.112584j -2.67728e-14+0.0221481j -2.47076e-15+0.0474941j 3.73538e-14-0.0653033j -2.56566e-14-0.09629j -2.78726e-14-0.0657734j 2.31853e-14-0.204076j -4.86474e-14+0.230219j 1.06159e-13+0.214531j -3.0305e-15+0.00769066j -1.99421e-15+0.192384j -8.11649e-15-0.0321139j -9.87058e-15+0.0114785j -9.91224e-15-0.05946j 1.22444e-15-0.0868736j -7.62191e-15+0.0481503j 7.00819e-15-0.0742457j 5.84815e-16-0.144952j -5.25289e-15-0.0167623j -4.35854e-15+0.0158083j -2.75516e-16+0.0133648j -3.97483e-15+0.0976259j -3.28975e-15-0.0856148j 1.57236e-14-0.00348773j 4.56831e-15+0.198683j -9.04687e-15-0.0112946j -4.39848e-15-0.0957058j 3.72631e-15-0.0219497j 4.29315e-15-0.0524428j -2.88599e-16-0.0099013j 2.92077e-15-6.38195e-05j -2.42891e-15+0.0520824j -2.56692e-15-0.00618305j 2.9193e-16-0.0106789j 1.43861e-15+0.00766807j 3.46774e-15+0.00609565j -6.85405e-15+0.0102667j -1.41559e-15+0.00157842j -1.98366e-16-0.00481977j 8.1757e-16+0.00479373j 1.50525e-15-0.00731668j 1.1794e-15-0.00426928j 1.06302e-15-0.0148356j 1.05416e-15-0.0111239j 1.09825e-15+0.0139696j 3.98545e-15+0.0229413j 3.77544e-15+0.000191135j -3.90374e-15+0.00872268j -3.64627e-16+0.00504424j 3.76439e-16-0.0149239j -1.44018e-15-0.0100681j 6.31584e-16+0.002512j 1.22161e-16+0.00664517j 1.26618e-15-0.00284821j 1.09418e-15+0.00693748j -3.25669e-16-0.0232375j -2.99336e-16+0.00142594j -3.94374e-16-0.00261855j -8.19901e-15+0.0053615j 4.78308e-15-0.0189533j -3.18106e-16+0.00382885j -5.8524e-16+0.0165949j 1.29197e-15-0.00591996j 3.56054e-17-0.0343167j -3.28533e-15+0.0141519j -1.88525e-15-0.0257397j -3.13885e-16-0.012273j -2.78294e-15+0.0149461j -1.16546e-15+0.00407963j 2.15156e-15-0.0227961j 3.51305e-17-0.017141j 1.37055e-15+0.000562759j -2.0169e-19-0.00759497j 4.76807e-15-0.0121458j -1.27688e-14+0.0109484j 
