1.69836e-13-0.122952j -6.39504e-16-0.191533j 2.79306e-16-0.021836j -1.42006e-17+0.0118476j 1.14929e-14+0.0168394j -9.30386e-17+0.00593733j 7.91966e-17-0.00165623j 6.07923e-16+0.00685537j -4.75645e-16+0.00266772j 5.72613e-17+0.0178985j -3.16094e-16+0.00528881j 3.50974e-16+0.0156811j 1.61499e-15+0.00242646j -3.64365e-17-0.0423272j 9.33339e-17+0.0101306j -9.02274e-17+0.0180301j -4.80642e-16-0.00723434j -4.01205e-16+0.00510988j -1.28555e-15+0.00911057j -6.88718e-16-0.00812393j -2.54002e-16+0.0176664j 1.34442e-15-0.0547435j 1.51908e-15-0.00420555j 2.81973e-15+0.0396659j -2.05799e-14+0.0953307j -9.10266e-16-0.0816221j -1.38988e-15+0.0712375j 7.17493e-16+0.0145654j -1.17771e-15+0.112587j 3.00037e-15-0.115492j 1.44227e-14+0.402758j -6.03211e-14+0.44602j 8.56834e-17+0.00806928j -4.42837e-16-0.0200135j -3.05354e-16-0.0190183j 3.06548e-15-0.0588747j 6.1814e-16-0.0165567j 2.32124e-16+0.0108678j 2.6729e-16+0.0278212j -4.4773e-16-0.00644275j 3.01542e-15-0.0221239j -6.9672e-15-0.0452411j -6.00702e-16+0.025496j 1.24582e-15-0.00378715j -6.85221e-17+0.0217254j -8.91149e-16+0.00282966j -1.05373e-15-0.00407506j 1.72992e-16+0.016979j 3.17818e-15-0.0193522j -3.19923e-15+0.0220514j 3.75095e-16-0.00542258j 9.29203e-16-0.00135177j 5.3402e-15-0.0180091j 1.38766e-14-0.00714182j -1.73049e-15+0.0251402j 9.07272e-16-0.030821j 1.9022e-15+0.00958273j 2.04381e-15-0.0132559j 3.30731e-15+0.0146828j -7.02675e-15-0.0237515j -3.96674e-15-0.0158405j 4.90909e-15-0.0346823j 1.54444e-15-0.0299044j 1.87087e-16+0.00264408j -2.40372e-15-0.019771j 1.27389e-15-0.0147089j 5.53263e-15-0.000285219j -7.00643e-15+0.074238j 1.6988e-15+0.0255476j -1.29447e-15+0.0107508j 1.21868e-15-0.000831762j -7.28292e-16+0.00941281j -3.32157e-16+0.0605619j 2.91036e-14+0.178961j 3.28438e-15+0.0953893j 2.48897e-15+0.0541879j 1.15588e-15+0.0902292j -3.19721e-16+0.0364388j -3.53748e-16+0.0122863j 5.22073e-17+0.0707866j 1.73292e-16+0.00684285j 6.00061e-16-0.018432j -8.17099e-16+0.0114652j -1.20898e-16-0.042574j 8.15798e-16-0.00834217j 1.68932e-15-0.0133451j 4.13543e-15+0.0162715j -7.83091e-16-0.0339253j -9.11922e-16-0.0150798j 4.78313e-17-0.00576509j 4.76003e-16-0.0193632j -8.00161e-16-0.0111035j -2.63506e-15-0.00788464j 6.66595e-16-0.00640372j -1.32984e-15+0.0184539j -1.55691e-15+0.0134853j 1.74106e-15-5.65702e-05j 6.08029e-16-0.00408638j -4.56217e-16+0.00816355j -3.49063e-15-0.00261449j 8.67049e-16-0.0168914j -1.63524e-15-0.00453827j -3.11902e-15+0.0198123j 7.343e-16+0.0106443j 4.04948e-17-0.00747941j -3.40992e-16-0.00807344j -5.20302e-16-0.00322029j 1.37711e-15-0.00124576j 2.16125e-15-0.01475j 2.3592e-15+0.00260973j 6.83563e-17-0.00189278j 7.6458e-16-0.00137826j 3.83928e-16+0.00288145j 1.47935e-15-7.64385e-05j 2.19699e-15+0.011494j -4.78284e-16-0.000341147j -1.04597e-15+0.00268416j 2.63627e-17-0.00863495j 2.96339e-16-0.00657825j 1.23117e-16-0.00335397j 7.77696e-16-0.00169619j -1.03516e-15+0.0112326j -1.23049e-15+0.00513013j 3.75031e-15+0.00929244j -1.11405e-15+0.0100738j -8.63816e-17+0.00311636j -3.79777e-16-0.0133748j 6.92925e-16+0.0110437j 1.93828e-15-0.0196419j 5.7813e-17+0.0168273j 6.02379e-16+0.010613j 9.29839e-17-0.00393421j -7.58093e-16-0.00185312j -6.96955e-17+0.00602965j 4.14801e-17+0.00585981j 3.95154e-16-0.0126789j 2.121e-16+0.0180158j 2.4296e-16+0.00808883j 3.13866e-16-0.0172075j 1.6633e-15-0.0140516j -1.27781e-16+0.00223417j -2.62222e-16-0.025192j -2.23805e-17+0.0165761j -4.98395e-16-0.00271689j -2.40536e-17+0.00774368j 1.91994e-17+0.0132385j 7.06083e-17+0.00425425j 5.5582e-17-0.0210729j 1.07678e-16+0.00910734j 8.15663e-16-0.0170459j 4.08829e-16-0.0290491j -4.44841e-17-0.00348013j -7.23426e-17+0.01395j -1.01722e-16-0.00311517j -1.37456e-16-0.0180834j 3.44487e-17+0.0483702j 1.50661e-16-0.00340176j 4.04061e-17+0.020268j 2.95601e-18+0.00995836j -3.25974e-17-0.00115757j 
2.61902e-13-0.19243j 2.9399e-15+0.118335j 2.46765e-17+3.27874e-05j -8.14057e-16-0.0211849j 3.78371e-16+0.000163402j 4.08111e-17-0.00902665j -7.65544e-15+0.0208289j 5.41229e-16-0.00635329j 4.57476e-16+0.00853395j -3.23248e-16+0.00833732j 1.35823e-15-0.0152595j -9.48517e-16+0.00313553j -2.01679e-15-0.0072368j 2.73173e-16+0.00821845j -7.68321e-16-0.0417335j 2.23835e-16-0.00310201j 3.46685e-16+0.00250694j 4.48897e-16-0.019829j -1.88688e-16-0.00705249j -4.94786e-17+0.00473003j -3.43293e-16+0.0109606j 1.9723e-15-0.0113548j -3.70148e-15-0.0311067j -3.73844e-16+0.0269186j 2.55118e-14-0.0855439j 5.36827e-15-0.114806j -3.33896e-16-0.0598758j 1.07237e-16+0.0569245j 4.60807e-17+0.0131843j -4.18736e-15+0.11023j 1.33759e-14-0.437669j -8.35121e-14+0.421958j -9.36006e-16-0.0361915j 2.29714e-16+0.0216086j 5.03209e-16+0.0334377j 1.26194e-15-0.0111014j -1.21736e-15-0.067879j -5.95457e-16-0.0312704j 5.37444e-16-0.000130135j -3.26561e-15-0.0153743j -1.9203e-15-0.0297249j 5.39925e-15+0.0161094j -2.00087e-15+0.0198049j 9.11811e-16-0.00234882j -1.63714e-15-0.0190391j 2.69564e-16-0.00207752j 1.79532e-15+0.0128132j 1.66151e-15+0.0300698j -6.08551e-16+0.000361124j 3.22029e-15-0.0209181j 1.83961e-15+0.0101079j -2.87687e-15+0.0049914j 7.39543e-15-0.0177457j -5.68775e-14+0.0334661j 2.65256e-15-0.0192302j 1.48829e-15-0.0084487j 1.00202e-14-0.0119135j -3.96537e-15+0.0226519j 1.70519e-15+0.0148082j -4.21698e-15-0.00705741j -1.10736e-15-0.0117629j 1.9396e-15-0.0272963j 1.47834e-15+0.045835j 1.68062e-15+0.0249221j -8.72057e-16+0.0071711j -1.59401e-16-0.0255832j -3.48389e-15+0.064515j 5.46088e-15-0.00415112j -6.81487e-16+0.0306885j 3.18462e-16-0.0266841j -4.08195e-16-7.81552e-05j -4.18139e-16-0.00377247j -2.73708e-15-0.111477j 1.78046e-14+0.108536j -2.71312e-15-0.149789j 4.33935e-15+0.0601141j -2.04266e-15-0.0438009j 1.64852e-15+0.0818075j -2.14779e-15-0.0319971j 3.64212e-16+0.00165219j 3.85168e-15+0.05036j -9.14458e-16-0.0302362j 7.01092e-16-0.0252796j 7.77528e-16+0.0238149j -3.17017e-16-0.0171726j 9.74938e-16+0.0046407j 2.83899e-15+0.00840565j -7.70259e-16-0.0228698j 2.08324e-15+0.0319092j -1.25547e-16+0.0272889j -1.7698e-16-0.00731929j 2.91685e-16+0.00530959j -2.04752e-16-0.00191188j -1.39783e-16+0.0177667j 5.64169e-16-0.00942829j -1.32729e-15+0.00450222j 3.32403e-15-0.0129824j -4.51249e-16-0.00601606j -2.79869e-16-0.018376j -1.26439e-14-0.0121152j -6.01164e-16+0.00376806j -1.37964e-16-0.00332577j 6.55788e-16+0.00195204j 1.33171e-16+0.0143826j 6.94996e-16+0.000291126j 8.39911e-17-0.0156181j 2.51957e-16+0.00314517j 9.50559e-16-0.0015856j 1.67387e-16-0.00541202j -9.09411e-15-0.00935857j 5.82979e-16-0.0161305j 1.82144e-15+0.00399604j -1.4039e-16-0.00447071j 7.72318e-16-0.00101506j 4.1569e-16+0.00583445j -8.70775e-16+0.00936306j 3.57216e-15-0.00378668j 2.73548e-16-0.00688565j 5.48946e-16+0.000572956j 4.46316e-16+0.00725744j 6.9785e-16-0.00855131j -1.06957e-15+0.0154109j 2.22332e-15-0.00916565j -4.59551e-15-0.0123967j -6.13841e-16-0.00104038j -1.09821e-16+0.00915666j 7.38754e-16+0.00246961j 1.66652e-16+0.00182234j 1.03594e-15-0.00704647j 5.74866e-16-0.00653953j -1.10311e-16-0.00191897j 5.28849e-16+0.00354571j 1.65736e-15+0.00816081j 8.70955e-17+0.00539418j 1.89185e-16-0.0105997j 7.09507e-16-0.00755306j -2.93009e-16-0.00826634j 2.42901e-16+0.0193938j -2.54784e-16-0.0055038j -1.75449e-17+0.000718503j -4.78064e-17+0.013653j 3.85865e-16+0.00924947j 2.68583e-16-0.00935052j -5.78174e-15-0.0174256j -7.48372e-16-0.0053402j -2.01575e-16-0.0155969j 2.45975e-16+0.0204697j 8.45988e-17-0.000977349j -2.84855e-16-0.0129199j 4.41845e-17-0.0181939j 2.8133e-16+0.0278463j -3.72222e-18-0.00273754j 1.74504e-16+0.017273j 3.63385e-16+0.0238571j 6.22012e-16+0.0447038j 3.66854e-19+0.0148599j -4.54331e-16-0.033086j -1.4316e-16-0.000620918j -2.1904e-17+0.00139837j 1.86542e-16+0.0106791j 
-1.98769e-14+0.0148363j -3.00375e-16-0.0527374j -1.52317e-15+0.0486427j -4.41886e-16-0.0446321j 2.30799e-15+0.00221031j -5.82503e-16-0.00102729j -8.59963e-16+0.00338288j -1.29476e-15-0.0147712j 2.80899e-16+0.0102113j -8.94363e-16+0.0131054j -1.26675e-15+0.0093805j -1.01372e-16-0.0180648j -2.38684e-15-0.00312654j -8.67148e-16+0.0844127j -1.009e-15-0.122731j 4.6994e-16+0.00841145j 2.42752e-16+0.0235219j -2.28912e-16-0.0483044j -3.73579e-16-0.00682546j -1.15313e-17-0.0135319j -1.24377e-15-0.00394832j -1.63611e-15-0.00959343j 6.9088e-15+0.0356176j -8.22532e-16-0.0101864j -3.40544e-15+0.0171571j 4.74378e-17-0.0251627j 5.65678e-16+0.0312096j -9.99759e-18+0.0239739j 4.19676e-16-0.0233102j -2.24083e-15+0.105632j 1.93011e-15+0.184682j -9.32044e-16+0.0365158j 9.16835e-15+0.268213j -2.79466e-15+0.0958593j 2.57976e-15+0.543883j -1.60122e-14+0.476042j -1.02366e-14-0.309488j -1.93738e-15-0.016625j 6.81187e-16+0.00905253j -3.91563e-15+0.00389734j -6.42076e-15-0.0190089j 5.23465e-15+0.0376998j -2.36497e-15+0.0386437j 6.61984e-16+0.0022342j -1.80736e-15-0.110292j 2.67393e-15-0.0374671j -2.37216e-16-0.0088822j 6.13356e-15-0.030629j 8.01775e-15-0.0166642j 2.62489e-17-0.0187595j -1.73294e-15+0.0296328j -1.56329e-15-0.000240266j 2.84101e-15-0.00733043j -5.65093e-14+0.0335834j 1.96595e-15-0.0163314j 1.3367e-15-0.0140084j 5.56435e-15-0.00287537j -4.93239e-15+0.029265j 1.11341e-15+0.0147796j -5.61346e-16-0.00153757j 1.57634e-15+0.0157118j -2.27102e-15+0.0149868j 7.10209e-16+0.0318995j 1.11192e-15+0.0256157j -5.52195e-16-0.00201942j -6.63353e-16-0.0214723j -2.64382e-15+0.0227183j 2.54423e-15-0.0041296j -1.74024e-15+0.0290441j -3.05091e-16+0.00541667j 9.56429e-17+0.0249231j -8.84536e-16-0.0243637j -6.52814e-16+0.021256j -2.7304e-15-0.0199765j -5.9057e-16+0.0170834j -4.0873e-16-0.0175011j -1.76977e-16+0.00074835j 4.72827e-16+0.0114063j -1.35511e-15-0.0421562j 7.60915e-16-0.0148929j 9.60595e-16+0.0130927j -2.40173e-16-0.037983j -1.07537e-16-0.0195571j -5.20916e-16+0.0466623j -9.50058e-16+0.0399955j -3.11851e-15-0.0124911j -8.78337e-15-0.0227527j 1.32955e-15+0.0717025j 1.15666e-15+0.0300601j 1.74333e-16+0.0488394j -2.59249e-16+0.0476985j 1.5438e-15+0.0327919j 7.61611e-15+0.0303511j -1.08988e-15+0.0526975j 4.42707e-16-0.00501921j 2.7482e-15-0.0179489j -3.48149e-15+0.00731349j -8.1182e-16+0.00395961j 3.34924e-16-0.0380279j 1.83347e-16-0.000291401j -1.96508e-15+0.0247963j -2.78224e-16-0.00419297j 4.09025e-15-0.0190485j -1.04814e-15-0.00783952j -8.68357e-17-0.00217329j 8.3996e-16+0.00554494j 9.26403e-16+0.00811934j -1.19653e-15+0.00459897j -3.86601e-15+0.0189257j -2.23092e-14-0.0216763j 1.06242e-15+0.00179039j 3.24815e-15+0.0013397j -6.49444e-16-0.0119982j 8.60056e-17+0.0175728j 4.56155e-15+0.00783412j -6.09782e-16+0.00131321j -2.25677e-14+0.032733j -2.98066e-15+0.00652185j 1.02333e-16+0.0208968j -1.16588e-15+0.0404883j -9.76223e-16-0.0104834j 8.071e-16+0.00144074j 2.05014e-15-0.0164034j -6.21589e-15-0.0184383j 6.73904e-16-0.00464297j -1.97747e-17-0.014099j 3.00982e-16+0.0182802j -4.73667e-16-0.00997641j 4.42375e-16+0.00276703j 6.2788e-16-0.0166029j -2.99247e-16-0.00532774j 6.85741e-16+0.000147075j 2.05634e-15+0.0121579j 1.69894e-16-0.0113972j 1.96275e-16-0.00782946j 2.854e-16+0.0045508j -6.23033e-16-0.0464008j 1.44888e-16-0.00726352j -5.87264e-18+0.00957843j -2.17903e-16+0.000621549j 4.55975e-16+0.00535041j 6.10567e-18+0.0329693j -3.95563e-16+0.00511501j -9.07988e-15-0.0295607j -7.38451e-16+0.00732147j -1.35501e-16-0.0306674j -5.53805e-17-0.00929096j 3.63595e-17+0.0127295j -1.21998e-16-0.0257883j -3.15484e-16-0.00935269j -4.09649e-16+0.0374115j -3.58886e-17-0.00415458j 2.55915e-16+0.0116366j 2.54952e-16+0.0294789j -5.76423e-17+0.0263157j 2.49745e-16+0.0226778j -3.04131e-16-0.0367642j 1.83535e-16-0.00123832j 8.72682e-17+0.00308359j 1.15298e-16+0.0146541j 
5.4778e-14-0.0406147j 3.35995e-16-0.00200253j 6.90977e-17+0.0694994j 1.09677e-15+0.00531348j 1.07519e-15+0.00199093j -7.6446e-17-0.00254193j 1.66835e-15-0.00261009j 8.5521e-16+0.0104396j -8.95564e-16-0.00531033j 3.32863e-17+0.00834674j -1.40998e-15+0.0204647j 1.98527e-15+0.00116197j 7.45811e-15+0.0252506j 1.93156e-15+0.119116j 2.48577e-15+0.0504776j -6.09776e-16-0.0229951j -8.5757e-16-0.0228703j 5.98655e-16+0.0110096j -1.38703e-16+0.000454758j 4.4485e-16-0.0058873j 1.5071e-16+0.00836032j 1.55623e-16-0.00013985j -3.67469e-15-0.0183266j 1.84311e-15+0.0246981j 1.1531e-15+0.00146992j -3.3653e-17-0.0141853j -9.88192e-16-0.0449545j 9.00826e-17+0.0201092j 2.16638e-15+0.0947374j -1.71517e-15+0.00602159j 5.69001e-15-0.0465569j -3.15302e-14+0.208346j -1.15224e-14-0.192763j 1.32578e-15+0.0915493j -3.40972e-15+0.089288j -1.61477e-14+0.459391j 9.49194e-15+0.658688j 5.36679e-15+0.0414911j -4.49166e-15-0.181471j 2.81403e-15-0.0322323j -4.13e-15+0.0777241j 5.23836e-15+0.0486914j 8.51725e-17-0.0612605j 9.1931e-16-0.00424092j 2.25559e-15+0.0272799j 4.51898e-16+0.000392776j 1.67471e-15-0.0143361j -5.9505e-15+0.020653j -1.21722e-14+0.0513494j 2.50846e-15-0.027322j 3.8067e-16-0.050002j -3.71197e-15-0.0396314j -1.10648e-14+0.0406117j 6.89787e-14-0.0399459j -2.74248e-15+0.019476j -5.74671e-15+0.0307276j -2.38475e-14+0.0262545j 5.93873e-15-0.00118807j -1.76005e-15+0.017223j 3.62764e-15+0.030543j 4.00124e-15-0.0021194j -2.12925e-15+0.0372766j -1.37646e-15-0.0128677j -8.62917e-16-0.033195j 2.48776e-15+0.0145438j -2.00538e-15+0.0353726j -3.19408e-15-0.0234885j 1.9377e-15-0.0432335j -1.15419e-15-0.0116407j -1.24509e-15-0.0275426j 2.76628e-15+0.0277132j 6.2063e-16+0.0271391j 1.38675e-15+0.0390073j -1.59898e-15-0.00717314j 2.13709e-15+0.0414884j -2.52122e-15-0.0163658j -5.29022e-16-0.00424953j 9.33183e-17+0.00699842j -3.25597e-16-0.010461j -1.81832e-15-0.0759384j -1.98262e-15-0.0181604j 8.20583e-16+0.00545608j 9.71858e-17+0.0316104j -4.26671e-16+0.00143344j 8.88299e-17+0.00857441j 9.44133e-16+0.0131508j 3.3275e-15+0.0165039j 5.2064e-16+0.061295j -6.23207e-15-0.0727572j 7.9732e-17-0.0429578j 2.19237e-16+0.0159689j 1.33389e-16-0.00288979j 1.26849e-15+0.00832396j -6.11386e-16+0.00133302j 8.61798e-16-0.00560371j 2.6015e-16+0.00746613j 5.06497e-16-0.000119014j 3.11489e-16+0.00703627j 5.31369e-16+0.0140108j 3.60597e-15+0.0025276j 7.04242e-16-0.00078033j 2.75404e-15+0.00903597j 1.80863e-15-0.0216022j -1.2684e-15-0.0234606j -1.24574e-15+0.00836492j 4.77739e-16+0.0375624j 1.93094e-15+0.0102491j -7.92811e-16-0.00760578j -3.41928e-16+0.0130245j 1.16602e-14+0.0112273j -7.44134e-16+0.00800768j -2.2249e-15-0.00113996j 3.18679e-16+0.00593343j -1.11851e-15-0.00824505j -1.86777e-15-0.00881649j 1.21172e-15-0.00286802j 5.88849e-15-0.010795j 8.79469e-16+0.0066821j -2.3682e-16+0.00263291j -5.28715e-16-0.00600486j -6.52887e-16+0.00593054j 5.50855e-16-0.0141169j 1.55493e-15+0.00776984j -3.57464e-15-0.00582086j -1.36165e-16-0.00459709j -3.07794e-16-0.000340233j -2.58384e-16-0.00438537j -4.41249e-16-0.00452037j -1.39251e-15+0.0115107j -1.25438e-16-0.00243031j -7.37441e-16-0.01226j -4.44634e-16-0.00392151j -3.50601e-16-0.000852393j 3.13852e-16+0.00151553j -2.21657e-16-0.00115277j -1.28801e-15+0.0221478j 8.82716e-16+0.0237686j -4.07201e-16+0.000474173j 5.00067e-16+0.014264j -6.56216e-16+0.00244303j -2.05901e-16-0.00551652j -2.8732e-16-0.00356077j 6.86119e-17-0.0146672j -1.64007e-15-0.0036453j -5.20909e-16-0.0138689j 7.09785e-16+0.0213024j 7.18486e-17-0.000681547j -1.43206e-16-0.00531127j 6.40039e-16+0.0182651j 1.68714e-16+0.023156j -5.9412e-16-0.0161206j -1.07861e-17-0.00235655j -6.20208e-16-0.0232035j -7.72802e-16-0.0231433j 3.00852e-16+0.0239387j -1.01578e-15-0.037785j 7.9185e-16+0.0201567j -5.4123e-16-0.0220944j -3.94079e-16-0.0162275j -1.69583e-16-0.00213079j 
-6.5558e-15+0.00512012j 4.14066e-16-0.0315287j 8.08223e-18-0.00347298j -1.31505e-16-0.0240192j -2.99034e-15-0.00521302j 6.90645e-16-0.010255j -2.14906e-15+0.00627151j 3.78374e-16-0.000376433j 1.02738e-16+0.000420292j 2.40362e-16+0.00189286j 6.86895e-17-0.00552208j 3.53371e-17-0.0154386j -2.13778e-15-0.00566004j 3.32071e-16-0.017158j -3.2956e-16-0.0247751j 7.0241e-16-0.0250581j -1.82225e-17-0.0397791j 2.06979e-16-0.00379292j -6.47445e-16+0.00277387j 7.28374e-16-0.0207235j -7.49071e-16-0.00314273j 1.44062e-16+0.00584076j -3.53111e-16+0.00407722j 1.32516e-15+0.0103257j -1.06657e-14+0.0430572j -7.32745e-16-0.00853992j -8.84384e-16+0.025847j -6.3758e-17+0.0118962j -2.19162e-15+0.0381825j 5.465e-15-0.0753982j -4.76165e-15+0.262497j 2.40643e-16+0.0320954j 2.76204e-16-0.101821j 2.35701e-15-0.0859586j 1.24188e-15+0.028103j 1.13889e-14-0.157553j 4.58726e-16-0.109442j 5.56644e-15-0.438922j 3.11687e-15-0.545213j -1.95134e-14-0.235859j -3.45967e-14-0.0436601j 7.15278e-14+0.387902j 4.17158e-15-0.116184j -1.57445e-15-0.0392937j 6.61761e-15-0.0608846j 4.67421e-15-0.0310337j 1.19729e-14-0.00961151j -5.32758e-15+0.0979493j -2.59251e-14+0.0628619j 1.92286e-14-0.110408j 9.68122e-15-0.0210832j -7.61889e-15-0.0464221j -4.38475e-15+0.0101193j -6.48193e-14+0.0359714j 8.70849e-15-0.0599272j -8.34348e-15+0.0381715j -6.44275e-15-0.00858037j -3.27421e-15+0.0340505j 5.14323e-15+0.0480126j -5.85481e-15+0.01523j 1.62375e-15-0.0220313j -7.31026e-15+0.0164274j -3.26565e-15+0.0582233j 2.17327e-16+0.00163274j 1.74632e-15+0.035236j -9.66981e-16-0.000273167j -1.09856e-14+0.0654283j 1.66225e-14-0.0916839j -1.74599e-15-0.00525224j 9.38548e-16+0.000986828j -2.38044e-15+0.0144186j 1.18868e-15-0.0260996j -1.96066e-16-0.0690989j -1.10807e-14-0.0829434j -1.57269e-15-0.114252j 1.7415e-15+0.0130497j 8.12039e-16+0.0159242j -1.26666e-16+0.0213894j -1.73994e-16-0.0225871j 1.89211e-16-0.0300522j 1.57482e-15+0.0192868j -2.28223e-16+0.0138738j 2.79218e-16-0.00285648j 1.12259e-16-0.00148226j 9.22039e-17-0.00466825j 2.86448e-16+0.00838576j 5.19218e-16+0.00190304j 1.4015e-17+0.0101986j -4.44337e-16-0.00668471j -1.64044e-16+0.00954657j 8.30067e-16-0.0144848j 4.56006e-16-0.00143156j -4.27723e-15-0.0195206j 3.50313e-16-0.0278413j 2.3338e-15-0.0336491j -2.20506e-15+0.0265716j 3.75642e-15-0.00433028j 6.23351e-16+0.00435529j -6.30971e-16+0.00847198j -4.71165e-15-0.00529628j 7.16476e-16-0.000966633j 2.29563e-15+0.00771882j 2.05086e-15-0.0162781j -2.36621e-16-0.0111788j -1.20805e-15+0.004078j -8.27992e-16+0.0166563j 1.47608e-15+0.0073225j 1.52828e-17-0.00364822j 5.49981e-17+0.000932518j 8.35998e-15+0.00846685j -7.69562e-16-0.00685813j -1.90464e-15+0.00443138j 5.04078e-16+0.0091723j -7.37335e-17-0.0142332j -2.63765e-15-0.00658813j 8.15665e-16+0.00112833j 1.35297e-14-0.0193142j 1.5584e-15-0.00268875j 2.52058e-16-0.00285338j -7.00449e-18-0.00270474j -8.13834e-16+0.000505739j 1.11796e-15-0.0077932j 1.34912e-15+0.0012608j -3.42912e-15-0.00654894j 9.66076e-16-0.010322j 4.60367e-17+0.00375132j 4.35964e-16+0.00734387j 3.02289e-16-0.0108927j -5.23272e-16+0.00517772j -4.80664e-16-0.00161458j -4.86985e-16-0.0201348j -3.25786e-16-0.000535751j 6.81153e-16+0.000156818j 1.35826e-16+0.00202186j -4.34455e-17-0.00749801j -1.17038e-15+0.0152137j -1.89302e-16+0.0139284j -6.75021e-16+0.0126708j -2.96489e-16+0.0143829j -2.37587e-16+0.000863141j -2.33501e-16+0.00337224j 4.00726e-16-0.00659374j 1.26827e-15-0.0159266j -5.92068e-15-0.0177918j -1.9874e-16-0.0183534j 9.82651e-17+0.00460583j -1.85125e-16+0.00672888j 3.68796e-17-0.00342229j -3.16522e-16+0.0157579j -7.11778e-16+0.0165863j -9.57766e-17-0.00804302j 2.87693e-16-0.0123795j 1.14953e-16-0.00212843j -2.29007e-18-0.010032j -4.31141e-16+0.0265647j 1.93068e-16-0.00485893j 1.64918e-16-0.00485312j 2.46331e-16-0.00515861j 1.49787e-16-0.0058061j -7.20215e-17+0.00667182j 
