9.26317e-17+0.0046844j -2.18701e-16-0.0203344j 6.92158e-17-0.00227672j -4.41994e-16-0.0485728j 4.45017e-16+0.0306082j -4.91069e-16+0.0254506j 4.75972e-16-0.0170408j -8.86183e-16+0.00033649j -8.44184e-17-0.00576188j 2.03481e-15+0.0718105j -1.61198e-15-0.0408342j -8.3742e-16+0.074077j 1.46526e-15-0.0231133j -9.44825e-15+0.0344085j -5.454e-16+0.0181841j 8.69201e-16-0.0188041j -2.24045e-15-0.0118075j -4.26407e-15-0.0326192j 1.08132e-15-0.0111806j -4.23759e-16+0.00968983j 1.21435e-15+0.0102223j -1.7258e-18-0.00075534j -2.71283e-16+0.00699314j -2.52278e-17-0.00495375j 1.39295e-16-0.0777828j -2.78729e-16-0.00564572j 1.80793e-17+0.17277j 4.77409e-15+0.0223119j -7.42033e-15+0.281727j -2.69344e-16+0.0687268j -1.19215e-13-0.352182j -2.89347e-15+0.271091j 9.78412e-14+0.117238j 2.99575e-15+0.141588j 1.63428e-15+0.0347952j -4.89577e-15-0.0906484j 1.02523e-14-0.00464702j -2.54395e-15+0.0078493j 2.1783e-15-0.177393j -1.85579e-14-0.281345j -2.46766e-13-0.157623j 2.01892e-14-0.104149j -9.12025e-15-0.0342856j 2.14e-14-0.290926j -2.43482e-15+0.0430432j -1.16303e-14+0.0114607j -8.25285e-16+0.046516j -9.05212e-15-0.0709001j 1.09683e-15+0.174508j 1.82106e-14-0.244981j 8.36778e-15+0.268702j 6.55798e-15-0.00744109j -3.84931e-15+0.030865j -1.96491e-15-0.131959j -3.98523e-15-0.0565713j -2.20566e-15+0.261003j -2.35339e-16-0.129014j -6.25091e-16-0.0291842j -1.42698e-15-0.00250932j 9.47101e-16-0.0234753j -1.66489e-15-0.0220635j 9.21556e-16-0.0173261j -4.16958e-17+0.0145646j -2.10093e-16+0.0194266j -1.27108e-15-0.035916j -2.01183e-16-0.0101276j 4.45436e-15+0.0508343j -4.35043e-15-0.0138116j -1.93191e-16+0.000253374j -4.54419e-16-0.00612476j 5.97246e-16-0.00549415j 2.11902e-15+0.00898913j -1.33746e-15-0.0321995j 1.63345e-15-0.00310607j -1.36648e-15-0.00970576j -1.82207e-15-0.0147754j 6.09446e-16+0.0278555j 1.70473e-14-0.0362003j -1.09527e-14-0.0367702j -2.14209e-15-0.0138556j -1.97641e-15+0.0185006j 2.08527e-15-0.00524341j -1.10832e-15+0.0231863j -2.54553e-17-9.19991e-05j 7.10679e-15+0.0330803j 2.15231e-15+0.0114559j 8.5751e-16-0.00656437j -2.89204e-15+0.00734291j -9.15434e-16+0.00127449j 1.19717e-14-0.0211936j -9.8091e-16-0.0293542j 1.12533e-15+0.00189239j -1.12792e-16-0.00673935j 4.14139e-16-0.0113122j -3.98898e-14-0.010204j 4.14931e-16+0.00262512j -8.21785e-16-0.0111769j -8.45362e-16-0.0213938j -9.60475e-15-0.00749911j 1.2786e-15-0.00636996j -1.7863e-15+0.00754198j -1.83734e-14-0.0136242j -1.24279e-15+0.0060627j 2.75141e-16-0.00564844j -3.75573e-16-0.00910806j -3.63287e-15-0.0149724j 3.93171e-15+0.00850736j -9.68211e-16+0.0159498j -6.22451e-17-0.0077296j -4.49419e-16+0.00424529j -1.55359e-14-0.0102228j -9.28511e-16+0.00747457j 6.90302e-16-0.0106432j -2.98821e-16+0.00602667j -1.73094e-18+0.00993757j -7.19424e-16+0.0196467j -1.50456e-15+0.0117103j 5.63723e-15-0.0170735j 8.09403e-16+0.0044692j 1.21693e-15-0.0207102j 4.26466e-15-0.00341277j 8.5851e-17-0.0174703j -7.45376e-16+0.0482918j 2.27124e-16-0.0261123j 2.19769e-16+0.0209574j 1.925e-15-0.00379226j -2.56766e-16+0.000113072j 2.06864e-16-0.0249517j -8.87271e-16+0.0229984j 4.37926e-16+0.0876848j -1.58188e-16+0.0249565j -1.04265e-16-0.0359112j -5.7211e-16-0.0624612j -4.32398e-16+0.0160326j 2.05484e-16-0.0399576j 5.35897e-16+0.0254141j 
-1.54611e-15-0.00908574j 4.05988e-15+0.0231238j -1.30777e-15-0.0105279j 6.97754e-15+0.0390431j 6.58493e-15+0.036799j 1.22706e-15+0.0106626j 8.14353e-16+0.00335813j -1.7286e-16+0.00122671j 1.17264e-15+0.00776998j -2.28253e-15-0.0136925j -1.06439e-14-0.0610742j -3.04561e-15-0.0109475j -4.84743e-15-0.0297252j 2.57487e-15-0.0257818j -5.87701e-15-0.0374805j -4.56985e-15-0.0183545j 5.70232e-15+0.0041867j 4.38816e-15+0.0131707j -1.08465e-15-0.00282778j -5.76186e-16-0.00135442j -4.01802e-15-0.0182393j 2.78649e-16-0.0236707j 8.41998e-16+0.00310976j 2.98799e-17+0.00112406j -5.96134e-16-0.0130443j -3.58933e-15-0.0201175j -7.88195e-15-0.0330484j -3.06668e-14-0.185754j -1.88488e-14-0.0910855j 2.439e-14+0.155379j -2.09408e-13-0.397147j -4.8973e-14-0.286575j -1.68697e-13-0.163551j -7.51534e-15-0.0417146j 1.76487e-14+0.105425j -2.00039e-14-0.127417j -7.95141e-16-0.0426108j -2.40749e-14-0.1215j 3.3685e-14+0.235877j 5.79399e-14+0.357329j -1.17872e-13-0.0810054j 1.92177e-14+0.0280767j -2.23918e-14-0.0544364j -5.65612e-14-0.508031j -8.27361e-15+0.00983669j -3.59763e-15+0.00596513j -2.74398e-15+0.0279653j -1.44027e-14-0.0589217j 1.39462e-14+0.100996j 1.58361e-15+0.0386305j -1.06316e-14-0.0192643j -1.05875e-14-0.0631593j 9.68107e-15+0.0527857j -8.5134e-15-0.0493793j 2.30747e-15-0.0312531j -1.88602e-14-0.118845j 2.83203e-14+0.158519j 1.65953e-14+0.107497j 4.32332e-15+0.0139261j 2.70097e-15+0.0151712j 5.18238e-15+0.0171331j -1.88137e-15-0.0020562j -5.26244e-16-0.00335742j -3.28266e-15-0.0178247j -1.38758e-16-0.00228894j 3.67042e-15+0.022829j -1.56285e-15-0.00278752j 6.63522e-16+0.0069037j -2.66832e-15-0.0178224j -8.0954e-16-0.00511035j -1.26263e-15-0.00835228j -4.18421e-15-0.0128148j 3.04121e-15+0.00211103j -8.00677e-15-0.0246013j 6.6834e-15+0.047923j -5.43233e-15-0.0364687j -2.00134e-15-0.00610968j 1.02564e-14-0.0074128j -3.58551e-15+0.00973483j -2.3507e-15-0.00624926j -1.31998e-15-0.010683j -4.25591e-16+0.00325611j 3.59547e-15+0.0147853j -8.38812e-15-0.0311807j -5.77871e-15-0.00931725j -2.02625e-15-0.00784823j -2.01872e-15-0.0095545j -1.83128e-15-0.000764243j -1.07051e-15+0.00866623j 3.59767e-15-0.00349351j 4.41064e-16-0.00192607j -1.25779e-15-0.00819647j 2.08422e-15+0.00836431j 6.72876e-16+0.00573315j 2.772e-14+0.00653831j 1.12941e-17-0.00196012j 2.29838e-15+0.0142755j 8.95437e-15+0.0490619j 1.49682e-14+0.0104964j -1.85019e-17+0.0122673j 1.25552e-15-0.00664609j 8.35971e-15+0.00474327j -3.32333e-16-0.00492883j 6.69609e-16+0.00617156j -2.00104e-15-0.00951959j -5.08553e-17+0.00268046j 3.42166e-15+0.00631638j 1.28949e-15+0.0114908j 7.37881e-16+0.00315559j 2.89298e-15+0.0137695j 2.51397e-15+0.00143951j -2.27127e-15-0.0152563j -8.07963e-15-0.0525608j 4.86154e-15+0.029201j 2.2898e-15+0.0159679j 4.09843e-15+0.0231451j -1.69714e-16-0.00517101j -8.35722e-17+0.00831548j 9.49817e-16+0.00876265j -2.48553e-15-0.0185436j -2.74387e-15+0.00350712j -3.16759e-15-0.0186353j 2.35233e-15+0.0181148j -2.37055e-15-0.0172149j 4.60845e-16+0.00493969j -8.23853e-16+0.00524493j 3.67102e-15+0.0210218j -2.68794e-15-0.0197842j 3.97054e-15+0.02419j -3.68529e-15-0.0126232j -1.91653e-15-0.0098504j 2.53366e-15+0.0113266j 1.03142e-14+0.0560389j 5.3297e-15+0.0330452j -4.48299e-16-0.00543497j -7.83756e-15-0.0444461j 
-8.46082e-17+0.00158938j 1.43582e-16+0.00731422j 1.82401e-16-0.00739124j 2.41984e-16+0.0238063j 4.49842e-16+0.0101063j 8.72497e-17-0.0132231j 4.90615e-16-0.00897804j -1.44263e-15+0.0062891j -1.20083e-16+0.00529766j -2.90264e-16-0.0215941j -1.06898e-16-0.00479458j 1.30624e-16-0.0173513j -1.01611e-15+0.0322707j 9.87636e-15-0.0336036j 1.16578e-15-0.0324708j -3.81471e-16+0.00638183j 1.26098e-15+0.00448685j 9.39003e-16+0.00510935j -3.09629e-16-0.000637758j -2.42145e-16+0.00327666j -7.6738e-16-0.0184644j 3.82881e-15-0.0234612j 1.62752e-16+0.011084j -2.53503e-16+0.000575966j -1.87414e-16+0.0389804j -4.34604e-16+0.0151112j -1.91e-16-0.0468212j -2.52101e-15-0.0234537j 7.13514e-15-0.205196j -3.86655e-16+0.0512954j 1.92478e-15+0.00700776j 1.22047e-16+0.207184j -1.03944e-13-0.109515j 3.0178e-15+0.0860405j 4.00391e-16+0.267855j 1.91855e-14+0.239827j -1.58173e-14-0.147221j -2.48091e-15-0.186923j 1.46632e-15-0.175741j 6.35464e-15-0.556985j 2.04782e-13+0.170727j -1.85425e-14+0.266938j -8.99872e-16-0.0442446j 8.22786e-15-0.246463j -1.35471e-14+0.0449383j 1.08206e-14+0.0309245j -3.585e-15+0.0396244j -1.03967e-14+0.0402074j -2.32889e-15-0.0344309j -3.28413e-14+0.239116j -7.15383e-15-0.0589451j -4.88908e-16-0.0794334j 5.19774e-15-0.00235643j 1.57411e-15+0.0337038j 1.34551e-14-0.0569782j 2.12331e-15-0.173685j 1.35392e-15+0.191007j -1.97776e-15+0.150664j 1.02553e-15+0.019483j -7.39065e-16+0.0236226j 2.69043e-15+0.0307848j -1.98321e-15+0.01007j 4.97023e-16-0.00687069j -5.28553e-17-0.0224094j 6.44402e-16+0.023204j -9.34769e-19+0.0269898j -1.97226e-15-0.0337112j 1.89941e-15-0.00416536j 4.73862e-16-0.00511312j -4.01095e-16-0.00328387j 8.18492e-16-0.0181153j -1.13565e-15-0.0107817j 8.04502e-16+0.00142892j -1.52358e-15-0.0104951j 3.02354e-16+0.0140641j 6.03431e-16-0.00288453j -4.24398e-16+0.00981444j 4.55643e-16+0.00131473j 2.52481e-16+0.00202422j -8.4166e-16+0.0106582j 2.28634e-15-0.0107839j -2.37782e-15+0.00730736j 1.08823e-15-0.00548933j -8.88023e-16-0.0115583j -4.13238e-15-0.0157891j -9.43683e-16-0.00713323j 9.21699e-17-0.00194248j -7.50784e-16+0.00273515j -1.57188e-15+0.00425393j 4.68051e-15-0.00674932j -9.33394e-16-0.0121739j 3.14497e-16-0.00470116j -2.48095e-16+0.00303401j 9.24783e-16+0.00141382j -1.07566e-14-0.00275041j 7.17395e-16+0.00452172j -3.99126e-16+0.00377967j -1.63783e-16-0.000630606j -8.94045e-15-0.00935137j 5.38805e-16+0.00328546j 7.5467e-16-0.00528852j 5.39716e-15+0.00453951j -3.03774e-16+0.00278948j -1.89742e-16-0.000557558j 1.17513e-16-0.00453082j -4.45408e-17+0.0023474j 1.74351e-15+0.00431729j 3.12635e-16-0.00351125j 1.04643e-16+0.00454964j 3.05196e-16+5.52694e-05j 5.56514e-15+0.00388913j -1.89486e-16-0.00756897j -4.48168e-16-0.0125285j -1.40427e-16+0.00399632j -2.30868e-16+0.0120468j 8.17605e-16+0.00651208j -5.24846e-16-0.000836484j -4.72266e-15+0.0126811j -8.18729e-16+0.0117867j -2.01303e-16-0.00449051j 7.12675e-15-0.00574417j -3.14537e-16-0.00443446j 2.41196e-16-0.00798449j 9.68681e-17+0.00107525j 2.75053e-16+0.000363789j 5.71521e-15-0.0113094j -1.81527e-16+0.00387665j -4.24805e-16+0.00164822j 3.92544e-16+0.024012j -4.97756e-16-0.0338353j -1.76839e-16-0.00124695j -4.87473e-17+0.0251107j 5.43008e-16+0.0496234j 2.66665e-16+0.0190828j 4.21103e-17-0.00197301j -4.24882e-16-0.033117j 
4.3396e-17+0.000536844j 3.64458e-17+0.000993863j -1.32772e-16+0.0013476j -5.43358e-17+0.00848119j 3.5646e-17-0.00179479j -4.0242e-16+0.0085284j -5.39166e-16+0.00779692j 5.29836e-16-0.00176062j -3.96707e-16+0.00864202j 7.20992e-17-0.0117849j 2.1926e-16-0.00142468j -5.54569e-17-0.00513653j 6.6091e-16-0.0119817j -2.5038e-16-0.0020052j 4.77466e-16-0.0105207j -8.30489e-16+0.010404j 1.34909e-15+0.00789383j 3.12366e-15+0.0174809j -1.00556e-15-0.0281021j -2.5028e-16-0.000570772j 2.68871e-16+0.00165711j -1.69962e-16-0.000845743j 5.34632e-17-0.00231813j -4.33139e-16+0.00478323j -1.87502e-17+0.0075639j 2.72144e-16-0.00327591j -2.12252e-16-0.014946j -1.23788e-16-0.00889516j -1.49544e-15-0.0171976j -7.09607e-16+0.0252482j 1.77253e-14+0.0607857j 4.51574e-15-0.0282016j 1.50576e-13+0.177648j -5.0399e-15+0.0159527j -6.15593e-15+0.141182j -2.25185e-14-0.0397032j 2.87124e-15+0.430731j -3.75544e-15-0.193381j 4.91628e-15-0.149871j -1.26017e-14-0.0571941j -2.34789e-13-0.13912j -8.54266e-15+0.0635686j -2.81507e-14-0.331155j -2.68221e-14+0.0395709j 3.47735e-14-0.50086j -4.74314e-14-0.242958j 8.68891e-16-0.0490085j 1.55065e-14-0.180909j 1.44138e-14+0.103124j 3.74168e-14-0.168605j -8.43663e-16-0.342014j -1.2481e-14+0.00509953j -9.70005e-15+0.13532j 2.28079e-15-0.143047j -1.36932e-16-0.00134454j 4.99543e-16-0.0291768j -1.87619e-15+0.0708185j 7.40807e-16+0.037562j 7.43015e-17+0.00321348j 2.72531e-16+0.00422545j 7.39159e-16+0.004981j -8.78128e-16+0.00349176j -3.65583e-16+0.00380392j -2.04359e-17-0.00304307j 3.90386e-16+0.00832691j 3.89245e-16-0.000631051j -4.10014e-16-0.00633689j -1.93767e-16+0.00232741j -5.95194e-16+0.0136634j 1.64538e-15-0.0233768j -1.46403e-15+0.0163126j -2.45772e-15-0.0217738j 1.86162e-15+0.00276995j -1.9415e-15-0.0116497j 4.57159e-16+0.00556247j -5.56875e-16+0.00862024j 8.80537e-16-0.00679533j -8.57156e-15+0.00524335j 3.46324e-15-0.00585606j -2.15951e-16-0.0167431j -3.90647e-16-0.000690484j 8.30387e-16-0.00750283j 4.03317e-16-0.000286898j -1.42932e-15-0.0115249j -1.65579e-15-0.00356165j -3.3802e-16-0.00408734j -8.65344e-17+0.00288658j 5.46447e-16-0.0088662j -1.13568e-15+0.00571459j -1.16477e-15+0.000877131j 9.24784e-17-0.00326865j -6.93313e-17-0.00441246j 1.25032e-16+0.00195309j -1.17821e-15+0.00285575j -5.51228e-15-0.00153834j 2.00003e-15-0.00249036j 1.14434e-15-7.63035e-07j -1.63252e-15+0.0059128j -5.3818e-15-0.00678947j 1.06765e-16+0.00595415j 4.20627e-16+0.00143771j 6.67919e-15+0.00514692j 2.8848e-16-0.00138746j -1.58772e-16+0.00162459j -1.83428e-16-0.00617352j -5.42697e-16-0.000803926j 8.96779e-16+0.00220531j -7.90629e-16+0.0094706j 2.98227e-16-0.00362303j 3.5088e-16-0.00500178j -3.9282e-15-0.002599j 7.89397e-17+0.000349107j 3.41345e-18-0.003412j 8.67026e-17-0.00387091j 6.76983e-16-0.0158449j -1.15226e-16+0.00875638j 4.54438e-16-0.00313863j 3.79663e-16+0.00126109j 1.91644e-16-0.00534977j -8.34964e-16+0.0136432j -1.68566e-14+0.0137252j -2.51226e-16-0.00325547j 1.15714e-16+0.000889249j -9.83298e-16+0.0138194j -6.82284e-16-0.000152619j -1.22096e-14+0.024104j -9.20119e-17+0.0192449j 3.10261e-16-0.002192j 6.93704e-17+0.00512747j -3.47363e-16-0.00387312j 2.8742e-16-0.00752886j 2.95079e-16-0.000587485j -1.41077e-16+0.0167155j -1.68273e-16+0.00654288j -4.0858e-17+0.0014753j 1.73805e-16-0.0115654j 
-6.95633e-17-0.00126154j 8.41029e-16+0.0077873j 1.08855e-16-0.000141124j 1.6303e-15+0.0155793j 1.00826e-15+0.0091951j -6.25221e-16-0.00243251j -1.11317e-17-0.00448343j -9.3163e-16+0.0101125j -7.52805e-16-0.00424071j -8.75447e-16-0.0082367j -8.98408e-16-0.0100237j -5.69107e-16-0.0026412j 1.1507e-15+0.0127305j 5.27071e-15-0.0278841j -1.02047e-15-0.015548j 1.12872e-15+0.00416377j -1.22562e-15-0.00123382j -8.45646e-16-0.00338123j 6.49353e-16+0.000494622j -4.86607e-16-0.00584522j -2.20641e-15-0.0155506j 9.65033e-16-0.016055j 1.62053e-15+0.0134589j -1.04946e-15-0.0101094j 1.43164e-15+0.016604j 9.53031e-16+0.00462998j -2.18352e-15-0.0197635j -2.76867e-15-0.0223029j -7.38363e-15-0.0807358j 1.29203e-15+0.0207551j -6.78551e-15-0.00957118j 7.74636e-15+0.0325937j -1.09658e-13-0.106293j 3.09064e-15+0.0064502j 1.4826e-14+0.141269j 2.58995e-14+0.137898j -8.1302e-15+0.0201083j 3.94387e-14+0.288365j -2.43528e-14-0.365278j -5.22592e-15+0.16415j -5.42021e-13-0.35818j 2.14618e-14-0.0579636j -9.2303e-16+0.129418j 6.97751e-15+0.246983j -2.06203e-14-0.0968731j 1.1035e-13+0.261678j -4.67713e-14-0.101642j -3.12728e-14-0.188356j 3.19496e-14+0.425561j -2.34346e-14+0.13294j 1.37262e-14+0.183649j -1.08063e-14-0.158589j -4.67314e-15-0.0256089j 2.01857e-14+0.0692396j 7.68177e-15-0.0940483j -1.4257e-14-0.143374j 1.5139e-14+0.156672j 1.38686e-14+0.17109j 2.30855e-15+0.0300606j 1.11805e-15+0.0147624j 3.9345e-15+0.0208663j -1.58184e-15+0.00378763j -5.31142e-16-0.00445687j -1.47807e-15-0.0140808j 1.22539e-15+0.0103948j 2.24949e-15+0.019239j -2.70857e-15-0.0168894j 3.19517e-16-0.000481412j -2.60691e-16-0.00472384j -2.27104e-16-0.00273651j -7.8684e-16-0.017706j -2.24954e-15-0.0142987j -6.53612e-16-0.0145965j -1.58235e-15-0.00967074j 1.2844e-15+0.0180241j 5.05236e-17-0.00114383j -3.79496e-16-0.00413118j -1.83272e-15-0.000153185j 1.5646e-15-0.0075002j 3.99595e-15+0.0193777j 1.44615e-16+0.00148843j -1.8312e-15-0.00525319j 9.01876e-16+0.00610565j -7.65605e-16-0.00506663j -4.22174e-15-0.0101987j -5.32916e-16-0.00075658j -1.15055e-15-0.0101693j -1.65118e-15+0.00229274j -2.44798e-15+0.0115315j 1.96294e-16+0.000171055j 2.87525e-16-0.00148556j -9.03465e-16-0.00221766j -1.16416e-16+0.00197833j -2.41391e-16-0.00178977j -1.40504e-14-0.00366685j 8.3642e-16+0.00281713j -1.08965e-16+0.00133407j -2.66354e-16+0.00155084j -2.66269e-15-0.00316386j 5.14748e-16+0.00317852j 2.69603e-16-0.00350172j 4.6642e-15+0.00272765j -3.34958e-16+0.00101277j -3.29927e-16-0.00193411j -8.29746e-16-0.00736103j -1.55754e-15-0.0018769j 2.06355e-15+0.00466624j -5.26676e-16-0.0067394j -2.51356e-16-0.00043919j -4.50684e-16-0.00387887j -9.29794e-15-0.00459535j -1.92195e-15-0.00970086j -1.20648e-16-0.0024623j 2.22697e-16+0.000233611j -5.72399e-16-0.0044898j 9.64366e-16+0.00910047j -1.4485e-15+0.00827706j -1.86757e-15+0.00606339j -7.90418e-17+0.0026828j -1.52554e-15-0.0166816j 5.20348e-15-0.00452703j -9.83669e-16-0.00921321j 7.55153e-16+0.0108332j -9.94508e-16-0.00955822j 2.67372e-16+0.00289609j 6.52936e-15-0.017757j -8.49226e-16-0.00141092j 2.01015e-16+0.000708021j 2.27429e-15+0.0251149j -2.15983e-15-0.0124403j 3.03127e-16+0.00573492j 2.44911e-15+0.0216917j 3.57988e-15+0.0329484j 1.76945e-15+0.0202735j -6.24203e-16-0.00972108j -2.29241e-15-0.023018j 
-1.35338e-16-0.00129979j -1.14068e-17+0.00134395j 2.59454e-16-0.00560775j -4.53819e-16+0.00953694j -1.38948e-16+0.0166847j -2.39139e-16+0.00619445j 7.47401e-16-0.00810275j -1.77124e-15+0.00317725j -1.06478e-16+0.0069321j 4.54975e-16-0.0047014j 2.46155e-16-0.0158089j -4.05563e-16+0.00492147j -8.82541e-16+0.00572676j 5.43528e-15-0.0147549j 1.30718e-15-0.0220777j -4.5203e-16+0.00048039j 1.11811e-15+0.00264313j 1.97367e-15+0.00896021j -4.83047e-16-0.0212731j -1.05527e-15+0.00815317j 7.77547e-16-0.00920507j 3.92897e-15-0.0203319j -1.23462e-15+0.0208468j -2.95755e-16+0.00341666j -7.5462e-16+0.0146853j -2.367e-16+0.000245214j 7.50578e-16-0.0165411j 1.4606e-16-0.0196933j 5.55e-15-0.0689089j -1.70606e-15+0.0321431j -4.58127e-15-0.00654477j -1.74191e-15-0.00232036j -1.30026e-14-0.0153705j -5.89335e-15+0.00385458j -8.40108e-15+0.149143j -1.04805e-14+0.0587142j -1.3158e-15+0.15546j -5.38467e-15+0.00529587j 5.02397e-15-0.00587575j 1.06655e-14+0.0594781j 3.82715e-13+0.248929j 1.56896e-14-0.416327j 1.45878e-14+0.0510527j 1.06207e-15+0.207467j -2.7874e-15+0.12511j -5.94972e-14-0.144016j 5.51644e-14+0.506347j 3.83553e-14+0.18508j -2.14082e-14+0.0114729j -1.68102e-14+0.0462938j -6.06583e-15+0.0311655j 7.88932e-15-0.115219j 3.26153e-15+0.176431j -1.23685e-14-0.333542j 2.68717e-14-0.25931j 4.12474e-15+0.116748j -5.33174e-15+0.147212j -1.5859e-14+0.224715j -2.51059e-15+0.0309111j -2.76431e-16+0.0123997j 5.33977e-17+0.0230792j -1.91102e-15+0.00193488j 1.50985e-16-0.0028619j 8.49064e-16-0.00943217j 2.47965e-16+0.00988564j -6.47609e-16+0.0144023j 4.2431e-17-0.00488644j 1.65288e-16-0.00122506j -4.19005e-16+0.00380154j 5.18024e-16-0.0139975j 9.73415e-16-0.00618259j -9.95897e-16-0.0200785j 2.28752e-15-0.017969j -1.21197e-15-0.0188238j -4.7634e-16+0.0084123j -3.63181e-16+0.00452971j 3.89116e-17+0.00445091j 1.03455e-16-0.00348997j -5.84009e-16-0.00819192j -3.07274e-15-0.0106155j 6.41449e-16+1.35464e-05j -8.2297e-16+0.0184136j -4.5922e-17+0.0126105j -8.35527e-16-0.00662745j 2.4147e-16-0.00342134j -2.6743e-16+0.0102174j -1.70565e-16+0.00294795j -5.21121e-16+0.000980669j -3.28103e-15+0.00853387j 6.64971e-15-0.00858229j -5.8458e-16-0.00452555j 1.17416e-15-0.00545708j 2.07144e-16-0.00124304j 3.46773e-16-0.00183115j -3.86035e-14-0.00995536j 1.77175e-15+0.00572073j 3.94933e-16-0.00646342j -1.58687e-15+0.00259801j -7.84861e-15-0.0101017j 3.33606e-16+0.00377584j 2.78505e-16-0.000375352j -7.92468e-16+0.000110183j 1.11166e-15+0.000493025j 7.14324e-16-0.00937182j 1.191e-16-0.0019816j 9.56817e-16+0.00348085j 8.10094e-16+0.00351529j 1.67919e-16+0.00399618j 4.94522e-17+0.00151153j -2.08318e-16-8.01536e-06j 2.24817e-15+0.00117216j 2.63856e-16+0.0027326j 4.03727e-17-0.00146757j 1.83069e-16-0.00584165j 1.53353e-16+0.00525239j -4.26209e-16+0.0115989j -1.9876e-15+0.00560294j -4.17071e-15+0.00733651j -6.3131e-16+0.0138313j 1.01653e-16+0.00323656j -2.34004e-15+0.00210366j 1.25018e-16-0.00221231j -6.01776e-16+0.0117152j -8.10096e-16+0.0107901j -2.2301e-16+0.00715504j 9.34736e-16-0.000881904j -1.46579e-16+0.0126771j -6.12364e-16+0.00189593j -1.55707e-15+0.0411798j -5.93149e-16+0.0124284j -9.55241e-16+0.0157152j -1.07978e-15+0.0105687j -8.98961e-16+0.0194993j -1.07449e-15+0.0274188j 1.1002e-15-0.0238712j 7.16565e-16-0.0207876j 
