-0.00329055+2.34613e-17j 0.0234177+7.42935e-17j -0.0864891-5.78257e-16j 0.0216499-0.000837895j -0.0115809-2.167e-16j 0.00519129+2.12488e-16j 0.0841886+8.14776e-16j 0.0438082-0.0274488j 0.0474657-8.43079e-16j 0.00755873-1.81561e-16j -0.0415147-0.00345141j 0.0183823+1.55808e-15j 0.0186435-0.00580144j -0.0184054-5.3745e-15j -0.00482264+4.59454e-17j -0.0399457+0.0202692j 0.0359047+5.68371e-16j -0.131264-1.83283e-15j -0.00674174-2.94187e-16j -0.259978-0.15882j -0.110175-0.0374636j -0.326993-2.78215e-14j 0.224563+1.65819e-15j -0.0825568+7.48556e-14j 0.00226333+0.0107072j -0.0269425-0.0322328j 0.0445039+5.93481e-15j 0.0127887+9.44229e-16j -0.042383+6.76492e-15j 0.00324421+0.00889737j -0.0970263-2.47984e-14j -0.0170131+0.0492882j -0.239265+5.20553e-15j -0.383771+0.0749725j -0.159085-7.41179e-14j 0.0973933+2.22988e-13j 0.0608576+0.188314j 0.290643-6.04796e-15j 0.242313-0.0123347j -0.113592+2.30606e-15j 0.0198035-0.00276877j 0.00362474+1.68143e-15j -0.00222901-6.05243e-16j 0.0106306+0.0442216j -0.0177019-1.7989e-15j 0.0028623+0.00942343j 0.0312666-4.17441e-17j -0.04495-3.61527e-15j -0.0504683-3.15874e-16j -0.00374483-0.00376542j 0.0106268+8.04691e-16j 0.0134407+0.0322581j 0.00351011-4.66894e-16j -0.030142-0.0361208j -0.0284557+0.00477206j 0.0394832+1.25795e-15j 0.0124158-1.33881e-14j 0.0144466+0.0532127j 0.00132275+0.000143879j -0.0621691-4.04937e-15j 0.0190163+0.0275622j -0.00859935-9.2697e-16j -0.0178468+9.61765e-15j -0.00655254+0.00796353j 0.0461045-1.53858e-15j -0.00514476+2.63565e-15j 0.0254214+3.28122e-15j -0.00737673-0.0253684j -0.00838088-0.0191293j 0.0214593+4.05382e-15j 0.00754922+3.73005e-15j -0.0395328+0.0082685j -0.0105971+6.77489e-16j -0.0166734+0.00227034j 0.0155655+4.30645e-15j 0.0175774-2.10147e-15j -0.00668755+0.00193763j -0.00175535+1.37603e-15j 0.0275694+0.0101283j -0.0284314+2.02969e-15j 0.0133778-0.00898293j -0.0179664+1.07366e-14j -0.0312073-0.000450681j -0.0330444-4.90127e-16j -0.00521253+3.06777e-16j 0.0552128-0.0242999j -0.0705086+2.60398e-16j -0.0380995-0.0573875j -0.0520598+2.65386e-16j 0.00362291-0.00314579j -0.00680453+2.63422e-16j 0.00690475+3.78286e-16j 0.0153738+0.0141877j -0.0168182-2.51134e-16j 0.000148924+0.00159768j -0.0244519-7.57051e-17j 0.034166+1.07118e-15j 0.0115554-0.010426j -0.00104515-0.000241552j 0.0201292+3.94666e-16j 0.01652+0.00823002j 0.0199441+3.63071e-15j -0.0107013-7.13195e-16j 0.0116645+0.00351228j -0.0264041+4.39851e-16j 0.001752-0.000801352j 0.0199697+7.43975e-16j 0.00744625-1.14049e-14j 0.0127657-0.00293951j 0.00286542+0.0315286j 0.0209023+1.82636e-15j -0.0138382-3.4089e-15j -0.0086042-0.0319155j 0.0329357-1.09493e-15j -0.000787125+0.000656033j 0.00430002+4.95722e-16j -0.00369116+6.15099e-15j 0.000102327+3.50824e-05j -0.00728086+1.63584e-15j -0.0165378-0.0183599j 0.00146578-0.00117508j 0.0111725+4.00756e-16j 0.0134446-7.80805e-16j -0.00359516-0.00222233j 0.000272451-0.00421237j 0.0103208+2.74941e-15j 0.00931514+0.00239016j -0.0012899+1.46884e-15j 0.000464546-5.3829e-16j 0.00819402-0.00914138j -0.0080831+5.32836e-15j -0.0274361+0.0182444j 0.00722009-1.57457e-14j 0.000137555+0.000166539j -0.0192225+3.04216e-16j -0.00423264+0.0104493j -0.0116339-1.64283e-15j 0.00328853+0.000758382j 0.0114073+2.0124e-15j 0.00423067+8.20892e-16j -0.00263636+0.00266849j -0.00947631-1.64949e-15j 0.00839906-0.00191724j -0.00504301-1.06164e-14j -0.00613812+0.00323951j -0.00213177+4.24042e-15j 0.00926706+1.35487e-14j -0.000568779+1.28723e-14j 0.00590906+0.0200208j 0.00141969-0.00820603j 0.00812371+0.0130917j -0.0245677-8.80531e-14j 0.00579722+8.62232e-15j 0.0102801+0.0124928j 0.00254522+1.32931e-15j 0.00315083-0.00186837j 0.00642551+4.0441e-15j 0.000932914+0.00166845j 0.0213854+2.76597e-15j 0.0127849-5.16807e-16j -0.00198972+1.47249e-15j 0.00899715-0.00547623j -0.0151631-4.13625e-16j -0.00505748-0.00559471j 0.00455522-0.00962252j -0.00373875+1.24218e-15j 0.00192461+0.0135199j -0.00691449-2.25909e-16j 0.00168545+0.00306932j 0.00509438+5.00333e-16j -0.0100483-1.52186e-16j 0.00379128+0.00583095j -0.00413988+5.24992e-16j -0.0182302+0.016526j -0.0129225+7.70639e-16j -0.000527001-0.00565634j 0.00426296+7.34872e-17j 0.00271588-0.00308657j 0.00765619+9.44758e-17j 0.00139371-0.00198508j 0.0159428+4.928e-16j 0.0105244+0.00736805j -0.00854634+0.0043576j 0.000403595+5.37183e-16j 0.000640136+1.60856e-15j 0.0366879+1.54779e-15j -0.0224779-0.000631685j 0.00768081-2.84395e-17j 0.00377323+0.00679998j -0.0377294-2.8405e-15j -0.0167123+2.79205e-16j -0.00209117-0.0088815j -0.00691357-3.86107e-15j -0.0257034-3.14873e-16j 0.00105192-0.00539886j -0.020929+0.0224275j 0.00354369-0.000248539j -0.00732759+1.0497e-15j 0.0103813+1.50388e-15j -0.0023399-0.000345798j 0.0188436+0.0238904j 0.00509369+4.89921e-16j -0.0405523-7.42771e-16j -0.0290755-9.69291e-16j -0.0242631+6.96304e-05j 0.0233992+1.06627e-15j 0.08464-0.0162034j -0.0180339+2.42419e-16j 0.0384457-0.0056318j -0.0642737-1.82343e-16j 
-0.00313822-3.96126e-17j 0.011793-1.18565e-17j -0.0301279+4.34841e-16j -0.0434809+0.0016828j 0.00514673+3.95687e-16j 0.000928539-1.52474e-17j 0.0222265-7.35275e-16j -0.0666131+0.0417375j 0.00481852-6.46386e-16j 0.0191517+7.62681e-16j -0.00717017-0.000596107j -0.0104813+3.09967e-16j 0.0275234-0.00856465j -0.00843077-2.12766e-15j -0.0136942-3.28678e-16j 0.0144937-0.00735437j 0.00404992-1.22757e-16j -0.0200871+1.34915e-15j -0.0579857-2.27299e-15j -0.06926-0.0423107j 0.291028+0.0989598j 0.210488+2.17791e-14j 0.371339+1.19226e-14j -0.0849693+8.38716e-14j -0.00699738-0.0331026j 0.0615058+0.0735826j -0.0994033-4.94166e-16j 0.127587+6.56736e-15j -0.317927+9.14389e-14j 0.157507+0.431969j 0.0350969+2.47899e-14j -0.0242389+0.0702218j 0.20291+3.69804e-15j 0.175611-0.0343068j 0.21171+4.9136e-14j 0.0538572+3.62611e-14j 0.00908999+0.0281275j 0.0943704-5.78645e-15j 0.248617-0.0126556j -0.16099-4.52144e-16j 0.0281783-0.00393967j 0.00266759-2.1796e-15j -0.00194953-1.50041e-15j -0.00063726-0.0026509j 0.0186727+2.40455e-16j -0.00322185-0.0106072j 0.0158926+3.37603e-16j -0.0180773-2.27763e-15j -0.00321023+1.16259e-15j 0.0181251+0.0182247j 0.0205954+6.17324e-17j -0.00467327-0.011216j 0.0031282-1.81841e-17j -0.0125801-0.0150755j 0.0364698-0.00611603j -0.0401042-1.55547e-15j 0.033142-2.97014e-15j 0.00442369+0.0162943j 0.00603628+0.000656582j -0.0121515+5.22853e-16j 0.011924+0.0172826j 0.0199504+3.85076e-16j 0.0309931-5.28269e-14j 0.0321396-0.0390603j 0.000182658-6.62579e-16j 0.000915048+2.34723e-15j 0.00598183-2.83322e-15j -0.00305455-0.0105045j -0.000285145-0.00065084j 0.0161824+2.48006e-15j -0.00180948-1.97832e-15j 0.012918-0.00270186j -0.0397479-4.829e-16j -0.055795+0.00759736j 0.011389+3.46519e-15j -0.00253497-3.10921e-15j -0.00773128+0.00224003j 0.019005-2.31746e-16j -0.0223929-0.00822662j 0.014773-1.48054e-15j 0.00284263-0.00190876j 0.0356213+2.57876e-15j 0.0195015+0.000281631j 0.0315679+2.19121e-15j 0.00170775-6.56495e-16j -0.0181086+0.00796985j -0.00435564+1.46773e-15j -0.021006-0.0316404j -0.0362146+5.82014e-16j -0.00282524+0.00245317j -0.00172466+1.93176e-16j -0.0147064-7.21396e-16j -8.54917e-05-7.8896e-05j -0.0187105-6.10989e-16j 0.00063316+0.00679264j 0.0031741+5.15378e-16j -0.00450873-1.02863e-15j 0.00536864-0.00484394j -0.0120929-0.00279487j -0.00814364-2.86919e-15j -0.0161198-0.00803062j 0.0030356-3.05583e-15j 0.0126728-2.36732e-16j 0.00800546+0.00241052j -0.0239618-1.08949e-15j 0.0197818-0.00904803j -0.0052958+3.07343e-16j -0.0150636+2.13853e-14j 0.0154524-0.00355817j -0.00222344-0.0244648j 0.024924+2.05815e-15j 0.00108157-1.25677e-15j -0.00162426-0.00602486j -0.0136608-1.15207e-15j 0.0038715-0.00322672j 0.00121696+2.52962e-15j -0.0121859+2.39772e-14j -0.00943006-0.00323305j -0.0155491+1.32592e-15j -0.0168499-0.0187064j 0.000350103-0.000280669j -0.00625299+3.84183e-16j 0.0137175-1.08104e-15j -0.00340048-0.00210199j 0.000132453-0.00204787j 0.00758983+3.15578e-15j -0.00207518-0.000532469j 0.00195726+1.15952e-15j 0.014765+2.44448e-15j -0.00386539+0.0043123j 0.0115094+7.77325e-16j 0.00608662-0.00404747j -0.0071238+1.50014e-14j 0.00023691+0.000286829j -0.00318943-6.76186e-16j 0.00351702-0.00868265j 0.000296447-6.8541e-16j -0.00844297-0.00194707j -0.00842391-2.97118e-15j -0.00209466-1.30028e-15j 0.00526852-0.00533275j -0.00692549+1.22975e-16j -0.00451665+0.00103101j 0.00317537+8.59102e-15j -0.0113123+0.00597028j -0.0119324+2.96225e-15j 0.0238198+2.2167e-14j 0.0106652-1.47499e-16j 0.00734337+0.0248805j 0.00176702-0.0102136j -0.009204-0.0148326j -0.00764844+9.4509e-14j 0.000721693+3.59602e-16j 0.00338706+0.0041161j -0.00777454+1.69527e-15j -0.00433743+0.00257199j -0.00159962-3.20167e-15j -0.00492166-0.00880204j -0.00125869-2.30347e-15j 0.00247721-1.40788e-15j 0.00453318-8.634e-17j 0.00569441-0.00346598j -0.00396504-3.2282e-15j -0.000957083-0.00105875j -0.00479048+0.0101195j 0.00219154-8.95635e-16j -0.00168968-0.0118695j -0.00821694+2.44247e-15j -0.00984131-0.0179217j 0.00349363-3.2795e-15j 0.00101064-1.21976e-15j -0.000407019-0.00062599j 0.0113559-8.20604e-16j 0.00404733-0.00366897j 0.00621453+2.98539e-15j 0.00238847+0.0256357j -0.00868977-1.17875e-15j -0.00219583+0.00249554j -0.0108707-1.48237e-15j 0.00428608-0.00610475j -0.0017666+1.64998e-15j 0.00763886+0.00534791j 0.00884044-0.00450756j -0.00615995+1.82592e-15j 0.00223505+2.6297e-15j 0.00258306-5.87041e-16j -0.0191479-0.000538102j -0.00176951+2.31853e-15j 0.016157+0.0291176j 0.00857305+2.35501e-15j -0.00643019-1.02979e-15j -0.0075918-0.0322435j 0.0134314+5.35365e-15j -0.00122806+1.1131e-15j -0.000313302+0.001608j 0.00742062-0.00795195j 0.00852085-0.000597615j 0.013818+5.59394e-16j -0.0112476+3.09039e-16j 0.0112618+0.00166431j 0.0124486+0.0157826j -0.0322246-8.88561e-16j 0.035266+1.58274e-15j 0.00576407+4.00792e-16j 0.00952039-2.73217e-05j -0.00950137-6.1242e-16j 0.014127-0.00270446j -0.0339357-6.62749e-16j -0.0290872+0.00426091j -0.0396658-1.19036e-16j 
-0.002052-1.34299e-17j -0.000649102-1.34494e-16j 0.0138163+7.08851e-17j 0.0107858-0.000417434j 0.00431726+2.24829e-16j 0.0088298+7.52397e-16j -0.0143014+1.08577e-16j 0.0118349-0.00741538j -0.00695936+1.25676e-16j 0.0152039+3.93509e-16j 0.0182949+0.00152099j 0.00146185-4.91904e-16j -0.0171918+0.00534971j 0.000923739+4.9273e-16j 0.0149921+2.2529e-16j 0.0065466-0.00332187j -0.00466269-1.46751e-16j 0.010395+2.24007e-16j -0.0299763-1.92514e-17j 0.101357+0.0619187j -0.0308877-0.0105029j 0.0139086+3.07423e-15j 0.190484-8.10889e-15j 0.0588554-8.08823e-14j -0.00579783-0.0274279j -0.0519405-0.0621392j -0.0604183-2.95626e-14j -0.519961-6.33976e-15j -0.548662+5.05888e-14j 0.0861419+0.236248j 0.0166774+2.97387e-15j 0.0377816-0.109456j -0.223013-1.72193e-15j -0.195689+0.0382293j -0.149617-3.4585e-14j -0.149756-1.44264e-13j -0.0351862-0.108878j -0.0804248+2.59989e-15j -0.276069+0.014053j 0.189735-5.57159e-15j -0.0186417+0.00260633j 0.00372453-1.80787e-15j 0.0114816-6.93673e-16j -0.0048571-0.0202048j -0.0109665+7.39222e-16j -0.00140341-0.00462038j -0.00708119+6.29397e-16j 0.0238185+7.95135e-16j 0.023715+5.29211e-16j -0.00426116-0.00428458j -0.0153747+3.09481e-16j 0.00234234+0.00562171j -0.0130344-3.01619e-16j 0.00193533+0.00231922j -0.00321656+0.000539422j 0.00663519-5.84549e-16j -0.00357499+4.39562e-15j -0.00427604-0.0157504j 0.00996377+0.00108379j 0.00330733+7.14763e-16j 0.000849598+0.00123141j -0.00619517+1.3623e-16j -0.00940534+1.7508e-14j -0.0102565+0.0124651j -0.00110289-4.13749e-16j 0.00014722+7.19133e-16j 0.00517895+2.15497e-15j -0.00177057-0.00608895j 8.97391e-05+0.000204828j -0.00106125+1.3788e-17j 0.000919881+1.48634e-15j -0.0015852+0.000331554j 7.50768e-05+4.73309e-16j 0.00605107-0.000823948j -0.0125836-3.63873e-15j 0.000993747+9.12366e-16j 0.00258662-0.000749439j -0.00872099+2.84611e-16j 0.000895761+0.000329082j -0.00800497-7.61422e-16j 0.00189269-0.00127091j -0.0114354+1.84391e-15j -0.0108234-0.000156306j -0.00591555+1.33534e-15j 0.00685595+1.54483e-15j 0.00572044-0.00251765j 0.00459798-3.5629e-16j 0.0158068+0.023809j 0.0258956-8.26171e-16j -0.000829192+0.000719992j 0.000823834-1.22048e-16j 0.0025639+9.23162e-17j -0.00355403-0.00327983j 0.00666882-3.76289e-17j -0.000420946-0.00451597j 0.00115552-4.86461e-17j -0.000706717-2.19151e-16j -0.00120194+0.00108447j 0.00497163+0.00114903j 0.000959467+6.95629e-16j 0.00153109+0.000762766j -0.00142611+4.64564e-16j -0.00140228+3.85661e-16j 0.00252176+0.000759325j 0.00835082+4.20712e-16j -0.00318591+0.00145721j 0.00405174-5.23257e-16j 0.00128813-1.33689e-15j -0.00545243+0.00125551j 0.000382807+0.00421209j -0.0109897-7.89022e-16j -0.00908265+2.39438e-16j 0.000377976+0.00140202j -0.0017585-1.53453e-16j 0.00407217-0.00339397j -0.00232763+1.6131e-15j 0.00219223-5.46076e-15j 0.00317531+0.00108864j 0.0105932-4.11757e-16j 0.00338575+0.00375878j 0.00559719-0.00448713j -0.00291985-3.29831e-15j -0.00529912+7.66666e-16j 0.00412757+0.00255143j -0.000128684+0.0019896j 0.00161864+1.54942e-15j -0.00283054-0.000726284j 0.00461216-3.89838e-16j -0.00480397-3.68538e-16j -7.80558e-05+8.70803e-05j -0.00182661+1.37931e-15j -0.0067325+0.00447697j 0.00148247-3.37724e-15j 0.00195938+0.00237224j -0.00100319-4.80727e-17j -0.000750325+0.00185236j 0.000861441+1.3773e-16j 0.00991082+0.00228557j 0.00480437+2.33102e-15j 0.00143626+1.77349e-15j 0.000914027-0.000925169j -0.00125633-2.5995e-16j 0.00102323-0.000233571j 0.00183097+3.7102e-15j -0.00178263+0.000940817j -0.00266903+1.44987e-16j 1.09192e-05-6.99683e-15j -0.00189451+2.01406e-15j -0.00208505-0.0070645j -0.000626095+0.00361893j 0.00186382+0.00300362j 0.00120032-1.83735e-14j -0.0014094-1.50078e-15j -0.00297641-0.00361705j 0.000945531-9.88808e-16j 0.000935983-0.000555015j 0.00208811+2.75235e-15j 0.00290281+0.00519147j -0.00344865+6.50291e-16j -0.00380697-3.77825e-17j 0.000982461-5.83114e-16j -0.00780188+0.00474872j 0.000168486+1.33962e-15j 0.00246361+0.00272531j 0.00250551-0.00529268j 0.00148547+1.04559e-16j 0.000623274+0.00437832j 0.00716391-1.59349e-15j 0.00172726+0.00314546j -0.00178184+1.52711e-15j -0.00199204+5.63819e-16j -0.0014583-0.00224285j -0.00746647+1.63751e-16j -0.00102911+0.000932907j -0.00459502-7.28982e-16j -0.000302137-0.00324286j -0.0034215-1.0184e-15j 0.00427452-0.00485795j 0.00376629-1.58816e-15j 0.000845597-0.0012044j 0.00267657-1.20763e-16j -0.000131536-9.20877e-05j 0.00143597-0.000732174j -0.00716853-1.2038e-16j 0.00303194-5.75785e-16j -0.00125651-2.49352e-16j 0.00530514+0.000149087j 0.00766774-6.79257e-16j -0.00368841-0.00664712j 0.00167703+9.01136e-16j 0.00328288+4.37459e-16j 0.00309916+0.0131626j -0.00145876-9.43389e-17j 0.00419942-7.248e-16j -0.00132893+0.00682062j 0.00175439-0.00188j 0.000845652-5.93103e-05j -0.00122576-8.55081e-17j 0.00756136+1.70604e-16j 0.00127381+0.000188248j -0.00538676-0.00682945j 0.0100367+6.20927e-17j -0.0119798+1.68815e-16j 0.00297831+1.72535e-17j -0.0102664+2.94624e-05j -0.00112719-2.38005e-16j -0.0141615+0.00271105j 0.0123083-2.09066e-16j 0.00997652-0.00146143j 0.0195383-1.57752e-16j 
-0.000312991-4.97215e-17j -0.000776874-3.59662e-16j -0.0058739-1.32529e-15j -0.00535901+0.000207405j 0.00474102+1.42549e-15j 0.00767848+2.35087e-15j 0.00749729+1.84233e-15j -0.00534144+0.00334677j 1.00384e-05-1.08022e-16j 0.00730029+2.2309e-15j -0.00914835-0.000760567j 0.00414856+1.42578e-15j 0.010366-0.00322565j 0.0104213+6.83978e-15j -0.0003033-2.16054e-16j -0.00217912+0.00110573j 0.00336683+8.93335e-16j -0.0065859-2.04961e-15j -0.00621151-2.95404e-15j -0.026461-0.0161649j 0.0286361+0.00973729j -0.0274304-9.83958e-15j -0.0771623-1.19128e-14j 0.0383584-2.01746e-14j -0.0213714-0.101102j -0.217788-0.260551j -0.358732-1.35315e-13j 0.0111684-1.77604e-14j 0.188797+2.41737e-14j 0.0282811+0.077562j -0.243023-1.19131e-13j 0.140839-0.408019j -0.229094-6.92807e-14j -0.0933974+0.0182459j 0.400765+4.54359e-14j -0.275318-4.25945e-13j -0.0956403-0.295943j 0.0419762-1.12574e-14j 0.183396-0.00933558j -0.100854-2.82319e-14j 0.00480122-0.000671269j 0.000362336-4.6226e-15j -0.00393499-3.54317e-16j 0.000950113+0.00395232j 0.0047697+2.80469e-15j -4.53732e-05-0.00014938j 0.00636758+2.7808e-15j -0.00935742-2.63725e-15j -0.00983181-7.45828e-16j -0.00713497-0.00717419j 0.0127037+8.81786e-16j -0.00697746-0.0167462j -0.0140074-3.49559e-15j -0.00231038-0.00276865j 0.00424536-0.000711953j 0.00403993+6.85992e-16j 0.00857884+1.13067e-15j 0.00301172+0.0110934j 0.0117494+0.00127802j 0.00752005+3.22106e-15j -0.000764032-0.00110739j 0.0078858+7.74243e-16j 0.00567907-4.94909e-15j 0.004647-0.00564766j -0.00117873-8.8196e-16j -0.00576539-1.0198e-15j 0.00173318+1.2743e-15j 0.000466761+0.00160518j 0.00128543+0.00293398j 0.003168+1.53312e-15j 0.00179426+2.84303e-15j 0.00320369-0.000670069j -6.97517e-05+3.64623e-16j -0.00254716+0.000346836j 0.00658598+3.72421e-15j -0.00354095-7.45176e-16j 0.00689103-0.00199658j 0.00133392+4.46987e-16j -0.00500618-0.00183916j -0.00573065-1.38128e-15j 0.00625018-0.00419687j -0.00482695+4.27473e-15j -0.00813497-0.000117481j 0.0145714+4.49582e-15j 0.00221486-5.13424e-16j -0.00962934+0.00423801j 0.00125632+1.83278e-15j -0.00627856-0.0094571j -0.0111254-2.05948e-15j 0.000333802-0.000289842j -0.000741208-3.44105e-16j -0.0013724-6.99318e-16j 0.00117162+0.00108123j -0.00299148-5.33747e-16j 0.000184693+0.00198141j -0.000674137-3.65046e-16j -0.000332127-1.52054e-16j -0.0010207+0.000920941j -0.0035458-0.000819495j -0.000297373-7.10872e-16j -0.00215509-0.00107363j 0.00331608+5.62203e-16j 0.00243215+7.35971e-16j 0.000397775+0.000119774j -0.000449483-3.22048e-16j 0.00495932-0.00226835j -0.00328742-4.77291e-16j -0.00335391+3.77192e-15j 0.0021828-0.000502626j 0.000135046+0.00148593j 0.00611552+1.19936e-15j 0.00177567+2.16436e-16j -0.000323464-0.00119982j -0.000589547-3.1162e-16j 0.00433843-0.00361589j -0.000349307+1.63987e-15j -0.00851302+1.24445e-14j 0.00349448+0.00119806j -0.00103191+1.45349e-15j -0.00195914-0.00217499j 0.00118995-0.000953956j -0.00231404-1.0326e-15j 0.0024209-9.65903e-16j -0.00228028-0.00140954j -0.000412071+0.00637105j 0.00959364+5.39136e-15j -0.000662839-0.000170077j 0.00272698+7.98579e-16j -0.00248739-4.00069e-16j -0.00494156+0.00551288j 0.00144582+4.7498e-16j 0.00147431-0.000980385j 0.000380348-6.39228e-16j 0.00262626+0.00317964j -0.00115846-1.53695e-15j 0.00104224-0.00257303j -0.00285283-1.27524e-15j -0.00129739-0.000299196j -0.000219797+2.71974e-17j 0.00293288+1.01761e-15j 0.00234709-0.0023757j 0.00129485+3.8617e-16j -0.00474169+0.00108237j 0.00213499+5.08265e-15j 5.16901e-05-2.72804e-05j -0.00179493-8.51465e-16j 0.00230581+2.35019e-15j -0.00311768+5.01334e-15j 0.00118803+0.00402522j 0.000441957-0.00255459j -0.00145332-0.00234209j 0.00177795+1.6642e-14j -0.00279708+5.54118e-16j 0.00142501+0.00173173j -0.00599511-1.91297e-15j 0.00338748-0.0020087j 0.00164456+1.85024e-15j 0.000302525+0.000541046j 0.00339295+8.53562e-16j -0.00222193-1.54921e-15j -0.000463+2.71198e-16j -0.00334116+0.00203364j -0.00334003-2.85958e-16j -0.00150244-0.00166203j -0.000138338+0.000292227j -0.00354179-3.0405e-16j -0.000546965-0.00384227j -0.0024525+5.16883e-17j -0.00385089-0.00701275j -0.00169447-1.1609e-15j 0.00486917+5.2067e-16j -0.00105167-0.00161746j -0.00196655-4.82383e-16j -0.00522523+0.00473675j -0.00341427-6.37682e-16j 0.000384208+0.00412374j -0.00636112-2.12486e-15j -8.02642e-05+9.12195e-05j -0.00777499-3.3955e-15j 0.00304922-0.00434306j 0.00165422+1.55627e-16j -0.00351103-0.00245804j 0.00385478-0.00196547j 0.00172594+3.17892e-16j 0.00301091+9.2751e-16j -0.00176864-6.60842e-16j -0.00119938-3.37054e-05j -0.00406104-8.52375e-16j 0.000644827+0.00116208j 0.00164957+1.0062e-15j -0.00372018-1.1299e-15j -0.00103048-0.00437661j 0.0023224+1.60275e-15j -0.00364873-9.62653e-16j -3.05521e-05+0.000156806j -0.00186747+0.00200119j -0.00410643+0.000288007j 0.00263377+6.39539e-16j 0.00357299+1.38466e-15j 0.00542905+0.000802324j 0.00367881+0.00466408j -0.00150816+2.20659e-16j 0.00750367+1.81819e-15j 0.000160719+1.49392e-16j 0.00354908-1.01852e-05j -0.00274233-5.50678e-16j 0.00466938-0.0008939j -0.00647468-1.46551e-15j -0.00509719+0.000746674j -0.00861853-1.84743e-15j 
