-1.70117e-16+0.179696j 2.69122e-16+0.075374j -7.99941e-17+0.317284j 4.71681e-16-0.0872711j -1.80168e-14+0.468272j 2.3409e-14+0.279954j -1.28055e-14-0.0738918j -1.30318e-12+0.439283j 3.15727e-14-0.148881j -3.96777e-15-0.382234j -1.2898e-14-0.115342j -2.86344e-15+0.0775545j 4.66129e-15-0.38605j 1.09311e-17-0.0693452j -4.19865e-17-0.0146587j 9.96381e-17+0.0220737j 1.04565e-15-0.00148879j 1.7862e-17+0.00274061j 7.07353e-17+0.0066663j 4.02455e-18+0.0142439j -2.34553e-16-0.00591585j -2.81752e-16-0.00769266j -3.30292e-15+0.024347j 7.00343e-16-0.0128865j -5.30185e-16-0.00936171j -1.64971e-16-0.0157359j 2.85789e-16-0.0297084j -6.4263e-17-0.009483j 1.77417e-16-0.00281322j 9.19398e-16+0.0196798j -1.64004e-14-0.00425537j -5.59293e-15-0.0333892j 1.7258e-16+0.00672737j 5.59615e-16+0.00583004j -1.52176e-16-0.0150619j 8.4623e-17-0.00270725j 1.80608e-16+0.00578011j -3.68958e-16-0.00830305j -1.03014e-16+0.00971627j -1.42529e-15-0.00119562j 8.42527e-16+0.0174557j 4.26979e-16+0.00965244j 2.98024e-16+0.00265105j -5.81513e-16+0.00541291j -8.44988e-16-0.00653166j 3.81891e-16+0.00510862j -1.48751e-16+0.00103133j -1.31306e-16+0.0111222j 3.35667e-17-0.00219315j 1.10266e-15-0.00529038j 4.68042e-16-0.00209087j -1.67847e-16+0.00178723j 1.45543e-15+0.00588387j -1.7273e-15+0.00339733j -3.23304e-16+0.00114223j -1.66449e-15-0.00769229j 1.47878e-15-0.00086355j 6.00478e-16+0.00290515j -3.8836e-16+0.000961824j 4.83659e-16-0.00237865j 8.76386e-17+0.00804224j -7.2322e-17-0.00871248j 3.50249e-16+0.00274792j 2.1355e-17+0.00150077j 1.67023e-16-0.0152824j -2.33038e-16-0.00508959j 1.04983e-15+0.00110043j -6.04814e-15-0.013303j 1.05562e-15+0.0105541j -1.52872e-16+0.00472843j 4.68931e-13+0.00992606j 5.22355e-17+0.00409643j 1.59008e-16+0.00425534j 7.57289e-17+0.00689082j -1.62246e-16-0.00186234j -5.29516e-17+0.00165473j -3.60769e-17+0.0153638j 8.94327e-17-0.0116468j 3.43146e-16+0.0028484j -2.37424e-17+8.96673e-05j 1.44946e-16-0.00226508j -4.58036e-16+0.00431902j -1.82918e-15+0.0046189j -5.88089e-17-0.0084677j 4.24934e-17+0.00362726j 1.35438e-16+0.00863424j 5.26167e-16+0.00467681j -2.73976e-16+0.00789796j 1.38372e-16+0.00827995j 8.97327e-16+0.00825601j -2.63066e-16-0.00202557j -9.28541e-17+0.000199814j -7.69376e-17+0.00253324j 1.83261e-16-0.0109261j 1.7955e-16+0.00913669j 5.87653e-16-0.00316624j -3.30367e-16+0.00698446j -2.1234e-15+0.00421843j 6.47286e-16+0.00803878j 1.47119e-16+0.00207844j -3.0163e-16-0.00243733j 4.76222e-16+0.00425266j 7.3673e-16+0.001221j -1.09281e-16-0.00168405j -1.02829e-16-0.00509987j 5.58185e-16-0.000860229j 8.89619e-16+0.00833502j 1.03374e-15+0.00412715j 8.14093e-16+0.000622807j -1.00487e-16-0.00425269j 1.17555e-14+0.00762701j 1.93376e-15+0.00151743j -4.73261e-16+0.00295934j 4.46852e-16-0.00169782j -2.78761e-17+0.00246745j -9.38034e-17-0.00710831j 1.08338e-16+0.00768696j -4.55214e-16-0.00507489j -2.50201e-16-0.00257094j -1.0042e-15+0.00142572j -7.08982e-16+0.00048498j -5.37423e-17-0.00214815j 1.20486e-16-0.00313998j 7.54322e-17-0.00135251j 7.22645e-16+0.00115841j 2.97274e-16-0.00653993j 2.46169e-16+0.00108273j 1.31732e-16+0.00479849j -7.8838e-17+0.00167563j -6.4005e-17+0.00142811j 8.03205e-16-0.010024j 2.94202e-15-0.00414706j 5.53209e-16+0.00393613j 1.38978e-17-0.00264104j 2.96976e-16+0.00433559j -2.93383e-17-0.00823085j 6.94023e-18-0.0051834j 9.39817e-17+0.00076748j 5.32883e-15+0.00681951j 2.94025e-16+0.0041247j -2.66257e-17+0.00208513j 5.14741e-17+0.0104018j 2.69817e-16+0.00991276j 1.41473e-16-0.000870315j 2.8128e-16-0.0035311j 1.37373e-16+0.00249187j 1.98458e-16-0.0016316j -5.00479e-16-0.00231977j -3.36075e-16-0.0130224j -2.0826e-16+0.00474583j 6.6688e-17-0.00343362j 1.21173e-15-0.00379171j 5.51495e-17-0.0204791j 1.11554e-16+0.000940008j 4.63164e-17+0.0120027j 2.11821e-17+0.00461198j -6.55658e-15+0.0187532j 3.45323e-17-0.00416785j 1.15698e-17+0.0225506j 3.39102e-17-0.0180527j 
-1.3622e-17+0.0228179j 3.57899e-17+0.0743522j -6.11906e-18-0.110057j 6.02519e-16+0.428801j -1.79574e-14+0.363433j -3.21222e-14-0.408776j 3.90182e-15-0.041878j -5.61282e-13+0.205298j 2.49484e-14+0.402469j 1.43826e-14+0.267034j 2.05182e-14+0.292909j 6.07657e-15-0.179476j 1.27868e-15-0.310011j -2.6525e-17+0.00752436j -6.59074e-17-0.0531882j -1.31399e-16+0.00866789j -6.66129e-15+0.00828563j 1.12488e-16+0.00323394j 2.60786e-16+0.00268494j -1.37635e-16-0.00896892j -1.32996e-16-0.00255991j -4.23191e-17+0.0045418j -1.44241e-15+0.012011j -4.23501e-16+0.00540513j 4.32962e-16+0.00253933j 1.55245e-16-0.00773913j -1.45761e-17-0.00289323j 4.74014e-16-0.0167847j 6.94316e-16+0.00469452j 3.81076e-18+0.00242286j 5.53033e-15+0.00806528j 1.5567e-15-0.0103265j -5.64675e-16-0.0132573j 1.56203e-16-0.00149042j 2.52285e-16-0.0090252j -5.53067e-17-0.00161251j -1.85169e-16-0.00657918j 2.45329e-16+0.0111799j -1.63336e-17+0.00887569j 9.68441e-16+0.00527853j -3.26133e-16+0.00827232j 5.88016e-16-0.00477928j 2.80319e-16+0.00416708j -1.5033e-16+0.000545561j -6.13501e-16-0.00455862j 9.05224e-17+0.000447934j 6.34024e-18+1.72432e-05j -2.06286e-16-0.000381115j -1.05209e-16-0.00275524j 1.22624e-15-0.00553689j -1.28263e-15+0.00452203j 3.46175e-16-0.00243737j 1.13389e-15+0.00295536j -3.78106e-17+0.000185779j -6.66278e-17-6.05903e-05j -1.51688e-15-0.00501235j 1.74473e-15+0.00117062j -9.73351e-16-0.00452894j 1.08076e-16+4.71509e-05j 3.43272e-16-0.00154267j 1.14338e-16-0.000467986j -1.77011e-16+0.000611616j -7.48076e-16-0.00308523j 2.14721e-15+0.00755443j 1.94619e-16+0.00361821j -1.25803e-16-7.35259e-05j -1.92305e-17+0.00569961j -1.25286e-15-0.00149498j 3.71505e-16+0.0103884j -1.74126e-16+0.00058549j 2.64352e-13+0.00559269j -9.17948e-17-0.000895733j -1.37665e-16-0.000252786j 5.88447e-17+0.00211075j -7.10992e-17+0.00166885j 7.8045e-17-0.000150856j -4.83931e-17+0.000511665j 6.4837e-17-0.00933123j -1.3513e-16-0.00348714j -2.06264e-16+0.000297271j -1.36753e-16-0.00262757j -6.61305e-17+0.0032787j 4.23879e-16-0.00127294j -6.77603e-17-0.00145583j -3.1716e-17-0.00311298j -2.52623e-16-0.00460369j 1.99263e-16-0.00131341j -2.36543e-16+0.0102964j 1.32736e-16-0.00313003j -1.07298e-16+0.000950499j 1.37082e-16+0.00048414j -7.39701e-17+0.00170077j 7.11035e-17-0.00522417j 1.1755e-16-0.00627559j 1.18986e-16-0.00240621j 1.0517e-16-0.00243964j -5.69756e-16+0.000899695j 8.01579e-16+0.000601627j -2.95252e-16+0.00537574j 1.22128e-16-0.00334199j 1.80383e-17-0.003509j 1.46843e-16+0.00520582j 1.08445e-16-0.00340834j 2.92134e-16-0.00072165j 4.26065e-16+0.000172322j -1.06422e-17-0.00338047j 4.07087e-16+0.0036767j -3.24938e-16-0.00188631j 4.48942e-15+0.00420206j -7.02457e-19-5.93815e-05j 8.64288e-16+0.000672273j 9.76191e-17-0.00175964j -1.42759e-16-0.00289021j 4.64293e-17+0.00284834j -3.80489e-17+0.00141083j 5.72744e-17-0.00212272j 1.23281e-16+0.00317699j -3.78879e-16-0.000580118j 6.38938e-17-0.000572513j 1.62249e-15-0.00154954j 9.34507e-16-0.00272589j 1.58311e-16-0.00231773j 1.71099e-16-0.0022145j 3.00504e-16-0.00562774j 2.05631e-15+0.00283437j 1.21732e-16-0.000331975j -2.88542e-16-0.0039599j -1.07192e-17+0.00247408j 8.61115e-17-0.00352992j -5.29782e-17-0.00194199j -2.789e-16-0.00126521j -9.36852e-16+0.00236487j 1.79825e-16+0.00120728j 8.81948e-17-0.00301695j 1.95924e-16+0.00668668j -2.1474e-16-0.00208635j -3.58344e-17+0.00174811j 6.13641e-17+0.00165266j 1.62104e-15+0.00189197j 2.10082e-16+0.00197432j -7.518e-17-0.00568276j -1.32965e-16-0.00487187j 5.58422e-17+0.00802009j -2.65707e-16+0.00136212j -2.74211e-16+0.00543769j -1.15728e-17-9.5998e-05j -9.80608e-17-0.00537528j 8.37356e-16+0.00384749j -1.9235e-17-0.0015511j -3.76721e-17+0.00211086j -6.22804e-17-0.00518313j 3.29459e-17+0.00015925j 3.32778e-17-0.00625314j -1.16704e-15-0.00873181j 5.55256e-17+0.00638608j -9.25993e-17+0.00757698j -6.06369e-16+0.00158489j -1.9775e-17+0.00736441j 7.3497e-17+0.00213971j 3.54877e-17-0.0121015j 
8.08207e-17+0.271204j -1.26102e-16+0.105889j -7.93577e-16-0.0462903j 1.77995e-16-0.0175512j 1.97884e-15-0.0595539j -6.54327e-16-0.0104659j 1.80196e-15+0.041217j 1.67751e-13-0.0572827j -3.9979e-15-0.0148369j 2.41908e-15+0.109084j 3.93186e-16+0.0165829j -5.19864e-15+0.091732j -7.99885e-16+0.0261927j -1.87762e-16+0.068039j -5.39421e-16-0.119794j 4.46081e-16-0.346295j 4.38188e-14-0.057207j -1.72548e-15+0.139577j 4.37192e-15+0.238234j -3.29246e-16+0.113192j -9.97751e-16+0.213076j -1.88355e-15-0.380024j -2.68882e-14+0.219066j 9.89597e-15-0.0634025j -6.85748e-15+0.00911199j -2.03989e-15-0.0993651j 2.77369e-15-0.298933j 2.65028e-16-0.130536j -1.16567e-15-0.030058j 3.82177e-15+0.11302j -4.3023e-14-0.0214009j -1.50064e-14-0.0559598j -1.40549e-15-0.0223009j -1.85697e-15-0.0151722j -1.79925e-16-0.0159946j -1.29125e-15-0.0616013j 2.10286e-15+0.00590679j -1.94073e-15-0.0597645j -5.16191e-16+0.0403455j -5.10574e-15-0.00988677j 4.29779e-15+0.0422558j 6.33242e-16+0.0303626j 1.42721e-15+0.0590279j 2.1791e-15-0.0237954j -2.79164e-17-0.00128376j 3.23493e-16+0.0271302j 1.0355e-15-0.00542533j -2.28341e-15+0.0415166j 1.5741e-15+0.0191405j 2.8618e-15-0.0188781j -3.84325e-15-0.00313793j -2.01227e-16-0.0408535j 4.47241e-15+0.0153896j -5.5994e-15+0.014694j -2.65188e-16-0.00282953j -4.00173e-15+0.0256762j 4.60029e-15+0.0402592j 1.47668e-15+0.0161318j -2.40887e-15-0.00984231j -3.07302e-17-0.0160742j 3.59831e-17+0.062403j 3.41443e-16-0.0243423j -3.18437e-15-0.0391052j 6.53926e-15+0.0209276j 1.51043e-15-0.108588j -1.85336e-15-0.0435546j 2.21805e-15-0.0132221j -1.20706e-14-0.0260286j 4.22682e-15+0.0366269j -1.05279e-15-0.0152939j 3.38581e-12+0.0716554j -4.72215e-16+0.0189671j -1.20641e-15-0.00542796j 9.06488e-16+0.0165133j -1.08083e-15-0.028001j -3.67011e-16-0.0034106j -1.20742e-16+0.0184796j 2.3348e-16-0.00273501j -7.43679e-16-0.0264348j -6.70609e-16-0.0297433j 9.66937e-16-0.0235754j -1.45436e-15+0.00642334j -2.10889e-14+0.057143j -7.58905e-16-0.0299663j -1.27408e-15+0.0237151j 1.07193e-16+0.030437j 1.76507e-15+0.00811283j -1.09594e-15+0.0234704j 9.89302e-16+0.0171274j 4.46757e-15+0.0352071j -7.41047e-16-0.000177198j -3.21347e-15-0.0388797j -1.13551e-15+0.0154923j 1.22143e-15-0.063741j 7.69148e-16+0.0200107j 6.34978e-16-0.0216121j -4.27453e-15+0.0216038j -4.23887e-14+0.041971j 1.161e-14-0.001989j 4.17398e-16-0.00132536j 1.94728e-16+0.00474422j -3.09435e-16+0.0173714j 1.48438e-15-0.00555365j 5.86631e-16+0.00421953j 8.178e-16-0.0139431j -2.93216e-16-0.0116765j 2.41546e-15+0.0248682j 2.63195e-15+0.0129937j 6.15262e-15+0.00628533j -5.49407e-16-0.0181585j 1.80136e-14+0.00973949j 4.36076e-15+0.0151285j -1.45818e-15+0.0254852j 6.25796e-16-0.0189067j 2.10343e-15-0.00630425j 1.48832e-16+0.00132887j -6.66747e-16+0.000383066j -7.85384e-16-0.0119768j 1.73906e-15+0.00371259j 8.63575e-15-0.0215773j 4.75004e-15+0.00448479j -5.62897e-16-0.019797j -8.40039e-16-0.0186071j 2.6476e-15+0.0029334j 1.74284e-14+0.01567j 2.08788e-15+0.00713784j 2.45501e-15+0.0198562j 1.61919e-15+0.00465529j 9.5248e-16-0.00525232j 6.27577e-16+0.000625618j 3.7453e-16-0.0159501j 3.34112e-15-0.00567309j 1.00495e-17+0.029568j -1.69958e-15-0.00239119j 4.17374e-16+0.00729446j -3.30559e-16-0.0468535j 2.10407e-16-0.0183913j 1.15866e-16+0.00868065j 2.50361e-15+0.00208222j 1.75242e-16+0.0105585j -1.5504e-16+0.00875094j -2.48894e-16+0.0152557j 6.4433e-16+0.0206711j 9.23324e-16+0.00618848j 1.07343e-15-0.025302j 1.00999e-16-0.0181121j 1.99726e-16+0.0106864j -7.21535e-16-0.0027987j -1.69726e-16-0.00343803j -3.01104e-16+0.0202556j 2.4518e-16-0.0158844j 1.10739e-15-0.0016194j -2.58444e-16-0.0640037j 8.06672e-16+0.00525519j 9.46072e-17-0.00790801j -2.26606e-16+0.0418907j -1.30012e-14+0.0368956j 7.6703e-17-0.0670319j -6.95762e-17+0.137241j -6.69531e-17-0.0834448j 
-2.02417e-16-0.0313464j 2.44992e-16+0.159808j 5.40872e-16-0.0307258j -1.25866e-16-0.00119489j 3.38486e-16-0.00681968j -6.50786e-16-0.00782228j -1.45189e-15-0.0333865j 3.85161e-14-0.0131915j -1.65048e-15-0.00567394j -1.52677e-15+0.00867355j -1.22132e-15-0.0552095j 1.87109e-15+0.00762453j 3.16718e-16-0.000552494j 7.83922e-17-0.157043j 4.95623e-16+0.37899j 6.37101e-17-0.234136j 7.96275e-14-0.103827j -7.06963e-16+0.0384189j -2.08487e-15-0.14727j -6.37804e-15-0.379188j 4.94591e-15+0.251554j -4.69288e-15+0.357164j -4.07135e-14+0.293535j -8.05134e-15+0.180454j 9.10919e-16-0.191359j -1.81077e-15-0.0590149j -1.75605e-16-0.0385725j -1.72441e-17-0.2692j 3.46208e-15+0.134003j 1.76229e-15+0.0456999j 2.50399e-14+0.0324163j 6.14011e-15-0.0343836j -3.37981e-15-0.0720188j -2.47322e-15-0.0158674j -8.21151e-17-0.0166264j -1.85826e-16-0.000489909j -3.42338e-16-0.0121665j 1.62711e-16+0.0239618j -7.41272e-17+0.0247757j 1.50985e-14+0.0558879j -3.45433e-15-0.00642921j -2.4762e-15-0.0168626j 8.33119e-16+0.0388828j -1.44534e-15+0.0106085j -4.37297e-16-0.00686106j -5.76794e-16-0.025817j 4.0774e-16-0.00510754j 2.02013e-15-0.0355674j -1.22319e-15-0.0117151j 4.28121e-15+1.74434e-05j -2.75792e-15+0.0326116j -2.51561e-16+0.0523147j 1.37625e-15-0.00211481j -9.63109e-15+0.0182786j -8.21296e-16+0.035401j -8.28443e-15-0.0235523j 8.85075e-15+0.0122569j 1.29991e-15+0.00714926j -1.43849e-15+0.00212939j 4.20915e-15-0.0159854j -4.10741e-16+0.0222498j -1.13234e-15-0.0120184j -1.20749e-15+0.0229358j 8.7052e-15+0.0397771j 8.49641e-16+0.0273031j -6.39929e-17+0.014497j -1.08802e-15+0.00731166j 7.78478e-16+0.00539317j 1.98895e-15+0.043301j -9.41686e-16-0.016012j 2.05717e-12+0.0435115j -1.65156e-15-0.0304961j -8.14901e-16-0.00437414j 2.52461e-16+0.0043502j 6.37372e-16+0.0142072j 4.77915e-17-0.0235009j -1.34841e-16+0.00989797j 1.44154e-16-0.0310654j -1.17137e-15-0.0385956j -9.24396e-16-0.00614558j 3.84175e-16+0.00369843j -8.38844e-16+0.0207317j 1.78877e-16-0.000159524j 1.39334e-17-0.00649124j 9.79505e-18+0.00262915j 1.3393e-16+0.000633895j 9.3605e-16+0.0171508j 4.26078e-16+0.0196402j -3.16666e-16-0.0232451j -4.28011e-15-0.0302456j 2.86135e-16+6.72094e-05j 1.80341e-15+0.0190015j 8.85698e-17-0.0215568j -2.78628e-16-0.00598766j -9.8651e-16-0.011766j -5.16658e-16-0.0102311j 2.79172e-17-0.016545j 2.50355e-14-0.0234945j -7.21414e-15+0.0015752j -8.95816e-17-0.0104289j -8.63472e-16-0.0044561j 2.09655e-15+0.0291235j 2.11137e-15+0.00397303j -3.4391e-15-0.0337579j -1.70944e-15-0.00541069j 2.12697e-15-0.000274921j 8.2703e-16+0.010934j -1.81882e-15-0.00514091j 1.72815e-14+0.0168392j 5.41787e-16-0.00835855j -5.6353e-15-0.00428043j -4.2297e-16+0.00317584j -2.96247e-16-0.00197956j -1.0972e-15-0.00219954j 4.2747e-16+0.0143872j 1.01276e-15-0.0173574j 2.45675e-16+0.00643643j -2.12299e-15+0.000383179j -3.00486e-16+0.0104065j 2.37026e-15+5.31499e-06j 1.35186e-15-0.0109065j 8.53226e-16+0.00281296j -9.69155e-17-0.0162814j -5.47122e-17-0.011981j -9.9808e-17+0.000330411j 4.39949e-17-0.00227117j 6.33857e-16-0.00185812j 2.62827e-17+0.0195281j -5.28051e-17-0.00885729j -1.51376e-16-0.0042128j -5.13705e-16-0.0123551j -2.26295e-15+0.00914591j -4.84863e-16-0.00626624j -1.8737e-16+0.00394373j 5.07668e-16+0.0145777j -3.72599e-16+0.012818j -3.32521e-16+0.00137116j 2.20192e-16+0.00216322j 6.85059e-15+0.00911468j 8.21672e-16+0.00385856j -2.55125e-16-0.0214503j -4.53067e-16-0.0236522j 8.16491e-17+0.00249165j 3.45159e-16-0.023734j 1.03396e-16+0.0211926j -2.78877e-17-0.0147082j 1.54639e-16+0.0138035j -1.886e-15-0.00797615j -6.51065e-17-0.00342123j 1.95588e-16-0.0125812j 4.43497e-17-0.0121508j 2.62877e-15-0.008572j 3.43595e-17-0.0305832j -5.65085e-15-0.0448599j 5.32494e-17+0.00416286j -1.67605e-16+0.0231969j 1.16653e-15-0.00332727j -9.94168e-17+0.0522149j 2.50856e-16-0.0139453j 2.92978e-16-0.0893007j 
9.01425e-17+0.00896908j -2.74826e-16-0.0361844j -1.17724e-17+0.0255403j 2.98678e-17+0.0138528j -4.17688e-16+0.00715947j 8.13705e-16+0.0124859j -1.82772e-16-0.00285842j 3.63847e-14-0.0123767j -1.07019e-15-0.00611887j 2.0792e-16+0.0129787j 4.73427e-16+0.00999828j 2.30507e-16-0.00915302j 1.75455e-16-0.00882451j 2.08894e-16+0.0935594j 1.9603e-16+0.051005j -4.3761e-15-0.214362j -2.36864e-13+0.321076j -6.29887e-15-0.295881j 4.33346e-15+0.154016j -6.30441e-15-0.364629j -5.53542e-15-0.454298j -7.96411e-15-0.0684465j -4.57045e-14+0.370712j -8.58803e-16+0.0570566j -2.05875e-15-0.130754j 6.87286e-16+0.259459j 2.7452e-16-0.177128j -1.06502e-15+0.320766j -1.30474e-15-0.0243445j 1.14802e-15+0.0392571j 2.63465e-14+0.0201487j 7.27497e-15+0.0056442j 3.70461e-15+0.0776192j 2.0424e-15+0.0151908j -1.32002e-16-0.000471127j 2.5812e-16+0.0101851j -5.75216e-17-0.00747587j -4.83969e-16-0.0170552j 2.43882e-17+0.0186433j 1.45188e-16+0.00418905j 3.24036e-16-0.00372788j -1.16797e-15+0.0118308j -3.29281e-16-0.00694941j 1.00621e-15-0.0060132j 1.22742e-15+0.0119312j -2.52626e-16+0.00774421j 1.76166e-16+0.00354848j -5.7863e-16+0.0106688j 1.19062e-16+0.00398381j 1.14163e-15-0.00749234j -3.58243e-16-0.00650404j -7.47883e-16-0.000490994j -3.44997e-15-0.00917464j 1.33568e-15+0.00107556j -3.11391e-16-0.0110573j 1.0207e-15-1.29743e-05j -1.54377e-15-0.00475189j 5.63227e-16+0.00331616j 5.56202e-16-0.0111032j -2.31238e-15+0.00508676j 1.77282e-16-0.00788343j 8.04077e-17-0.00710033j 3.80543e-16+0.00152779j -9.29281e-16-0.00251619j 6.10685e-17-0.00773767j 8.40154e-16+0.00791777j 3.17757e-16-0.00396557j 1.8602e-16-0.00126643j -5.44687e-16-0.0125282j 3.76442e-16+0.0171567j -3.59791e-13-0.00760287j 8.98884e-16+0.0257394j 4.7392e-16+0.00243666j -2.40225e-16+0.00118017j -2.14838e-16-0.00105801j 3.72816e-16+0.000252172j -6.60584e-17-0.0011118j 2.92121e-17+0.00490791j 1.68066e-16+0.00610196j 2.19339e-16+0.00759954j -1.11734e-16+0.00514009j -3.61344e-16+0.006654j -1.79835e-16+0.00061065j 4.58777e-17-0.0153959j 7.33294e-18-0.00253872j 3.74883e-16+0.0123241j 6.28442e-16+0.0116019j -3.18715e-17-0.00654701j 1.16984e-16-0.00315206j 9.41111e-16+0.00406037j -7.99377e-16-0.015006j -3.86944e-16-0.0089729j -2.23437e-16+0.0103801j 3.73173e-17-0.000921272j 2.81888e-16+0.00129114j -2.18904e-16+0.00773337j 7.03226e-16+0.00199206j -4.94142e-15+0.00551428j 1.19726e-15+0.00354068j -1.46455e-16+0.000679442j -2.03976e-16+0.00534751j -5.20081e-16-0.00675187j -5.57899e-17+0.0102123j 2.86137e-16+0.0116797j -3.60227e-16-0.00498595j -7.40536e-16-0.000121067j -1.17216e-15-0.0087444j 1.14692e-15+0.00397269j -5.41208e-15-0.0051233j 2.99951e-16+0.00420607j 4.23525e-15+0.00336728j 4.84797e-16-0.00388976j -4.00903e-17-0.00709168j 8.26262e-16+0.00718994j -7.92584e-16-0.00717807j -4.0398e-16+0.00702712j 4.52776e-17-0.00433722j 4.88352e-16-0.0033173j -9.15086e-16-0.00646129j -6.25699e-15+0.010922j -3.34819e-15+0.00306896j -1.43096e-17+0.00655155j -2.09254e-16+0.00065755j -4.64243e-16+0.0110169j -9.40703e-16-0.00181777j -1.85054e-16+0.00239302j -3.01107e-16-0.00253909j 1.03156e-16-0.0101932j 1.69305e-16-0.00167523j 3.51972e-16+0.00770367j 6.22904e-16-0.00137498j 1.88875e-15-0.00412537j -3.2111e-16-0.000919579j -5.75989e-16+0.0079738j 2.36652e-17+0.00180708j 4.90245e-17-0.00152764j 4.90157e-17+0.00362332j 3.79561e-17-0.00522331j -2.55387e-16-0.000392897j -8.25213e-17+0.00243099j 1.01575e-16+0.00861333j 1.95087e-16+0.00177194j 3.70707e-17-0.00520668j -8.54506e-16+0.00283354j -8.23905e-16+0.0149072j 9.49225e-17+0.0125141j 1.55502e-16+0.00914664j -1.51316e-15-0.00826757j -1.88504e-16-0.0134271j 1.942e-16-0.00418763j -8.54791e-17-0.00372316j 1.62186e-15-0.00590516j 1.08648e-16+0.000868727j 8.37925e-16+0.00679949j -5.86012e-17-0.00431496j 1.47415e-16-0.0176149j -7.68761e-15+0.0220264j -9.71507e-17-0.0108456j -5.56431e-17+0.0109803j -3.87912e-17+0.0286959j 
