1.85611e-14+0.0134877j 7.527e-16+0.00053186j 8.51959e-14+0.0621954j 2.64009e-14+0.0194015j -5.43212e-15-0.00437336j 9.82108e-14+0.0715204j 3.73826e-14+0.02728j 3.09415e-14+0.0215941j -2.4531e-14-0.0176171j 1.95362e-14+0.0143543j -8.53778e-15-0.00699031j 1.72493e-14+0.0117557j 8.45531e-15+0.00595963j -2.88301e-15-0.00220116j -3.01715e-16-0.000323673j 3.64161e-14+0.0263478j -1.09281e-14-0.00796945j 6.5198e-14+0.047307j -7.24708e-14-0.0522987j -8.19473e-14-0.0609596j 3.1705e-14+0.0230678j -2.25508e-14-0.0159748j -5.29683e-14-0.0385973j -1.75921e-14-0.0127553j 2.52633e-14+0.0183616j 1.25836e-14+0.0101674j 1.08559e-14+0.0083069j 1.329e-14+0.00976375j 1.52526e-14+0.0102799j -3.93429e-15-0.00244743j -1.30602e-14-0.00935191j 6.03776e-15+0.00375894j 7.00513e-15+0.00511425j -1.77984e-14-0.0133422j 5.72095e-15+0.00447462j 3.9992e-15+0.00258589j -4.41364e-14-0.0339051j 5.69774e-14+0.0385026j 1.1502e-13+0.0849147j 1.06073e-14+0.00712309j -1.54136e-13-0.107101j -7.93615e-14-0.0566088j 2.27028e-13+0.167159j -1.29946e-13-0.0943745j 1.07327e-13+0.078391j 1.88003e-13+0.133517j 8.28479e-14+0.0470263j 3.48035e-14+0.0227629j -7.97269e-14-0.0564812j 7.51962e-14+0.0511079j -1.26859e-13-0.0920362j -3.57184e-14-0.0246659j -1.36871e-13-0.101775j 6.3787e-14+0.049893j -5.90537e-14-0.0378303j -3.00311e-13-0.222202j 2.87304e-14+0.0342191j 6.74894e-14+0.0455707j -4.20778e-15-0.00253067j 1.63979e-14+0.0171312j -2.61219e-14-0.0227328j 3.5052e-14+0.0337724j 5.85341e-15+0.00598873j 5.3182e-15+0.00538271j -3.45654e-14-0.0212506j -1.37922e-14+0.000785479j 1.24459e-13+0.0893766j 1.45759e-13+0.109938j 9.13155e-14+0.0652624j -5.98961e-14-0.0385396j -2.24266e-14-0.0112945j 2.53192e-14+0.0131701j -2.07172e-14-0.0128071j -2.06987e-14-0.0128857j -2.85074e-16+0.000761596j -7.7334e-15-0.00214318j -2.77964e-14-0.02134j 1.24757e-13+0.0863977j 1.39586e-13+0.108686j -4.48592e-14-0.0280029j -3.6109e-14-0.0247796j 1.19056e-13+0.0860047j 1.64289e-14+0.00967759j -1.95233e-14-0.0183617j -7.90282e-14-0.0577913j 1.239e-13+0.0888006j -4.05104e-14-0.02879j -1.10922e-13-0.0753895j 2.49606e-14+0.0191397j -1.22305e-14-0.00878748j 1.32436e-14+0.00980963j 1.08199e-14+0.011126j -5.6099e-15-0.00421861j -6.19867e-14-0.0447561j 2.71549e-14+0.0200744j -1.437e-14-0.0104593j 2.6139e-14+0.0183666j 1.60786e-14+0.0122879j 2.4622e-14+0.021818j -1.48564e-13-0.110891j -9.48147e-14-0.0706773j -4.61378e-14-0.0336724j -2.00883e-14-0.0145259j 1.42788e-14+0.0139238j 1.80826e-14+0.0132703j -2.68991e-14-0.0286661j -3.84712e-14-0.0292107j 9.66017e-14+0.0712338j -8.33709e-14-0.06061j -1.6636e-13-0.110622j -1.09873e-13-0.074173j 1.10373e-13+0.082478j 1.73399e-13+0.132495j 7.49823e-15+0.00265989j 8.40055e-16+0.00889936j 3.71806e-14+0.0280759j 2.01688e-14-0.0148177j -3.27388e-14-0.0248564j 5.62903e-14+0.039433j -1.08304e-13+0.0213976j -1.03578e-14-0.0070054j 6.62394e-15+0.00528444j 6.72441e-14+0.0481819j 1.28568e-14+0.0120417j -1.46265e-14-0.0114048j -1.70185e-14-0.0116436j -4.07467e-14-0.0310328j 6.35295e-14+0.0462125j -1.11109e-13-0.0513547j 5.2125e-14+0.0466677j 6.98882e-14+0.0374734j -7.97911e-14-0.0527298j -1.69058e-14-0.0321276j -1.49008e-15-0.000992958j -1.92711e-14-0.00834607j -9.18827e-15-0.0067456j 3.71945e-16+0.00115339j -1.16217e-14-0.00876107j -4.38256e-15-0.0018706j 2.59839e-14+0.0181399j -1.74665e-14-0.0118016j -2.12969e-14-0.0129946j 4.34844e-14+0.0277186j -9.52542e-14-0.0365052j 9.83327e-15+0.0068762j -3.98472e-15-0.00213731j -1.84884e-14-0.0129821j 5.11737e-15+0.00335276j 2.1682e-14+0.0121922j -2.79375e-15-0.00354445j -1.46931e-15-0.000253354j -3.51008e-14-0.0255647j 9.45066e-15+0.0069862j -2.86296e-14-0.0205708j -4.39924e-14-0.0330029j -3.78041e-14-0.0292193j 1.19472e-14+0.00843281j -2.83228e-14-0.0228598j -8.7882e-16-0.00144021j -1.73592e-14-0.0122385j -1.27999e-14-0.00865706j -2.79089e-14-0.0198078j -5.64107e-14-0.0325419j -4.89018e-14-0.0322473j 1.93e-14+0.0147266j 3.72701e-14+0.0275388j 3.88218e-14+0.0276661j 2.59671e-15+0.00139314j -2.10857e-14-0.0151596j 1.68928e-14+0.0168982j -7.05739e-15-0.00544387j 1.08357e-14+0.00930965j -3.4385e-14-0.0255752j 2.38679e-14+0.0169748j 4.09297e-14+0.0285031j 1.7142e-13+0.034977j -4.89506e-15-0.00321974j 4.71565e-14+0.060821j 7.56256e-14+0.0561127j -4.81244e-14-0.0333829j 5.48683e-14+0.0399286j 4.03938e-14+0.0377619j -1.12802e-14-0.00796556j 8.194e-15+0.00637604j 4.03975e-14+0.0298313j -3.65412e-14-0.0264436j 1.11232e-13+0.0809263j 4.15666e-14+0.0306499j -1.04056e-13-0.0758331j 1.18087e-13+0.0855942j 7.76408e-15+0.00557334j -4.47017e-14-0.0325765j -4.25177e-14-0.0306941j 9.70005e-14+0.0706935j 7.96066e-14+0.0579592j 1.32204e-14+0.00948036j 
-1.45773e-18+0.0111362j -1.27963e-17+0.00663536j -1.86273e-16+0.0456599j 4.64664e-16-0.0379113j -7.6704e-16+0.00946835j 4.16876e-17+0.0129918j 2.47522e-16-0.0778532j -1.30548e-15-0.0206788j 4.70228e-17+0.0092481j 6.11687e-17+0.00728443j -5.83519e-16-0.00548752j -7.57098e-16+0.000670309j 1.81505e-16+0.00368091j -8.74258e-18-3.25831e-05j 3.55296e-16+0.00638279j -1.0484e-16-0.0176631j -1.00447e-16-0.00748342j -1.25895e-16-0.0284551j 3.76877e-16+0.0205497j 1.10145e-15-0.0433718j 1.77877e-16+0.014953j -7.41567e-16+0.00677084j 1.01075e-15-0.021392j -3.2074e-16+0.0350623j 7.8067e-16-0.00465297j -4.20238e-15+0.0272665j -2.13456e-15+0.0190338j 7.25312e-16+0.00973054j -4.65005e-16-0.00262099j 2.72612e-15+0.00744639j -1.32942e-17-0.00260854j 1.12686e-15-0.014951j -1.9354e-15+0.0139186j -7.84282e-17+0.0060547j 5.31502e-17+0.00426417j 1.20937e-15+0.00642948j 6.31159e-16-0.016972j 2.24188e-16-0.000173171j 1.60114e-17+0.0117688j -1.04602e-15+0.0682878j 8.43501e-16+0.0242774j 6.46687e-17-0.0439162j -2.74112e-15+0.0962797j -1.69633e-15+0.246383j 9.53243e-16+0.0634793j -2.01437e-15-0.0284345j -4.48966e-15-0.0178564j -1.03927e-15+0.0223085j 6.68513e-15-0.091913j 3.76298e-15-0.0555604j -4.18877e-15-0.0407114j 4.47364e-15+0.0535799j 3.78907e-15+0.0884335j -1.43261e-14-0.0571604j -2.94289e-14-0.013018j 5.8691e-15-0.0241244j -1.75494e-14+0.15374j 3.81996e-15+0.256583j -3.31807e-15+0.00606519j 1.1604e-15+0.00409758j -2.70206e-15-0.0138455j -1.02189e-15-0.0143005j 2.06874e-15+0.00326428j 3.94755e-15+0.00566104j -5.83677e-16-0.0042329j 4.94015e-15-0.00724991j 2.67157e-15-0.119313j 1.81693e-16-0.0673786j -5.19716e-15-0.0508804j -5.82872e-15+0.0309203j -1.12666e-14-0.0517575j 2.78767e-16-0.00701643j -4.23174e-15-0.0256528j -6.51946e-15-0.0410746j 5.66396e-17+0.00405398j 8.96958e-16-0.00306945j -2.56996e-15-0.00257617j -7.50131e-17-0.0203749j -2.24845e-15-0.00913948j -4.8312e-15+0.0572588j -3.00083e-15+0.010756j -4.28891e-15+0.0554306j 2.81817e-16-0.00206657j -3.44536e-15+0.0121822j -1.52282e-15-0.00755414j 1.80356e-15+0.00272386j -2.98285e-15+0.0015278j -5.06794e-15-0.0889579j -4.10142e-15+0.0601876j -4.00982e-15+0.0281475j 4.84178e-16-0.00547833j 4.66526e-15-0.00831822j 1.22946e-15-0.0203631j -4.69351e-16-0.00132148j 6.74495e-16-0.0597438j -3.31595e-16+0.00653324j 4.38693e-16+0.0333546j -2.13749e-16-0.0775044j -2.31496e-15+0.076438j 1.30496e-15+0.00454016j 3.06946e-15-0.0382929j -9.35878e-16-0.0181386j 6.6936e-16+0.0671832j -7.06498e-15+0.0169363j -1.05944e-15+0.0159679j 3.08683e-15-0.00841046j -3.36003e-15-0.00650336j 6.20189e-15-0.0108778j 5.9866e-15+0.150781j 4.75541e-15-0.0149532j 1.35727e-15+0.108853j -1.65862e-15+0.0879034j -7.32671e-15+0.0474999j 3.41223e-15-0.0864205j 2.15637e-15-0.013987j -1.04437e-15+0.0368755j -2.61053e-15+0.00183494j 3.47684e-16-0.0184608j -4.11415e-15+0.0119287j 1.49431e-13-0.0223622j -2.17498e-15+0.00422628j 4.86854e-16+0.0283465j -5.67527e-16-0.023047j 2.28102e-15-0.0192832j -1.09777e-14-0.0278685j -3.56239e-15-0.0220069j 9.25371e-16+0.0156j 2.69284e-15-0.0286341j 8.62123e-15+0.00977368j 3.23066e-15-0.00889428j -8.06447e-15-0.0257248j -2.01783e-15-0.0899918j 1.40617e-14-0.0274918j 1.4932e-15+0.00250828j 1.01687e-14+0.0106102j 2.21042e-15-0.00887037j 4.44815e-16+0.0139529j -4.22559e-16+0.0258469j 1.55796e-15+0.0128606j -2.70543e-15-0.0223565j 1.20929e-15+0.0311737j 4.32061e-16-0.000499868j -8.69872e-16+0.0237321j 1.40112e-14+0.0101068j 2.11021e-15+0.00422888j 9.83019e-15+0.021681j -1.07383e-14-0.0831406j 8.848e-15-0.0200373j 1.60474e-14+0.0446699j 4.83094e-15-0.00910872j -4.06305e-15+0.0107103j 5.33284e-16-0.0386154j 9.14509e-16+0.0119641j 6.78199e-16+0.00635838j -3.44871e-16+0.00988722j 4.31364e-16-0.0306934j 2.67334e-16+0.02742j 4.15705e-15-0.0300762j -1.7258e-15+0.00179526j -4.20174e-17-0.00444744j -3.40649e-16-0.0055878j 8.80892e-16+0.0116302j 1.15145e-14+0.0241024j 3.94046e-15+0.0511193j 9.89937e-16-0.0247638j -1.21601e-15+0.0358903j -1.82065e-15-0.0242221j -2.41365e-15-0.0322952j -1.59765e-16-0.00106583j 4.7628e-15-0.0119116j 2.83241e-16+0.0618417j -8.0598e-16+0.00728225j -4.14805e-16+0.00140311j -5.0627e-16-0.00547738j -7.80753e-16-0.0965121j -2.33544e-14-0.00560315j 9.10428e-16+0.00240786j 3.73414e-15-0.0045645j -1.84215e-16-0.0400656j 9.07487e-16+0.0080731j 1.12784e-16-0.00880507j -3.99256e-15+0.0137734j -3.44245e-16-0.010569j 4.17659e-17-0.0233782j 7.17563e-16+0.014612j 8.18785e-16+0.0255288j 3.61066e-16-0.0160839j 2.58356e-16-0.0443758j -9.75026e-17+0.00913815j 4.79503e-16+0.0537665j 2.38207e-17+0.0326055j -8.03419e-17-0.0308675j -6.79532e-16-0.0885063j 1.13526e-16-0.0172039j 1.56319e-16+0.00611901j -1.28256e-18+0.063268j 
-4.23613e-17-0.00608632j 5.40904e-17+0.00305418j 1.61779e-16+0.00991269j 2.87512e-18-0.00797851j -2.52712e-16+0.00645605j 3.49895e-16+0.019078j -6.63248e-17+0.00195156j -1.34682e-15-0.0189614j -1.09508e-15-0.0407855j 1.0632e-16-0.003616j -8.30425e-16-0.00418564j -1.14931e-15+0.00105016j 1.35247e-16-0.00105807j 3.274e-16+0.00186152j 7.83452e-16+0.00724945j 5.57745e-16+0.0228133j -1.51538e-16+0.00881961j 2.97983e-17-0.0140908j -2.39911e-15-0.0820091j 5.61975e-16-0.0196603j 4.63831e-16+0.0277759j -9.83291e-16-0.00431391j 1.95031e-16-0.0298241j -7.29896e-16-0.0140205j 2.61617e-16-0.0221735j -3.45419e-15+0.0278373j -2.15422e-15+0.0261125j 9.89135e-16+0.0155824j 9.79714e-17+0.00438165j 1.45971e-16-0.000123609j 5.5752e-16+0.0020587j 8.58049e-16-0.0216687j -1.87207e-15+0.01035j -1.4696e-16+0.0145928j 1.56778e-16-0.000990276j 7.65086e-16+0.00471218j 1.13436e-15-0.0333265j 3.44991e-15+0.0252296j 1.84125e-16+0.0521747j -5.01952e-17-0.0277042j -5.90271e-15-0.0795091j -2.07102e-15-0.0562364j 3.63541e-16+0.104032j -9.51981e-17-0.0299162j -3.30524e-15-0.299323j 9.9579e-16-0.0670824j 1.11268e-15+0.0266219j -1.16783e-15-0.0172202j -1.33373e-15+0.20311j -1.51567e-14-0.0400942j -1.36485e-14-0.248627j 2.26853e-14-0.0167459j 3.10148e-15+0.212972j -4.26498e-14-0.0474405j -1.36836e-13-0.128291j 8.21157e-16+0.615872j 5.2025e-14-0.119083j -1.39958e-14-0.146728j -5.5015e-15-0.041248j -1.54096e-14+0.0300813j 1.1021e-14-0.0834138j -3.78881e-14+0.0930131j -1.2181e-14+0.0078627j -9.08839e-16+0.0403419j -2.67066e-15-0.0629611j -3.46003e-14-0.0154769j 1.31992e-15+0.093185j -1.41671e-15+0.0908286j -8.4345e-15+0.0201926j -1.43483e-14+0.0304998j -2.9472e-14-0.0738642j 1.76493e-14+0.00306185j 1.91207e-14-0.0146042j -2.39512e-14-0.185512j -8.52031e-15-0.100403j -6.06337e-14+0.0543817j 1.07048e-14+0.0189579j 9.21659e-15+0.0716144j -1.44833e-14+0.170325j -1.40572e-14+0.0285907j -3.67568e-15+0.000885247j 4.89115e-16+0.112891j 5.94571e-15+0.0730146j -1.31806e-14+0.0375088j -6.30274e-15-0.0304427j 4.16944e-15+0.0827687j -8.3384e-15+0.0259267j -1.39291e-14-0.177811j -4.75812e-15+0.127424j -7.03285e-15+0.0616011j 2.11963e-16-0.00461413j 6.67063e-15-0.00910182j 3.60046e-16-0.00557082j 8.64048e-16+0.0234448j 3.463e-17-0.00278944j 1.27038e-16-0.0128958j 2.91145e-16+0.0112182j -9.00166e-16-0.0331714j -2.15984e-15+0.00110502j 7.12023e-16-0.0397971j -9.73095e-16-0.00857926j -8.02369e-16-0.0228213j 6.28591e-16+0.0111317j -2.31715e-15+0.00545963j -6.35161e-17-0.00370758j 4.2383e-15-0.0106786j -2.96423e-17-0.0157609j 1.27832e-16+0.00726858j -5.6451e-16-0.0137337j 3.52869e-15+0.0168858j 2.16822e-15+0.0171906j -1.14446e-16+0.00264504j -5.82318e-16+0.00389052j 7.98797e-17-0.00367201j -3.53252e-15+0.00518897j 4.46504e-16+0.00397543j 2.1138e-15-0.000709785j 1.25198e-15+0.0025481j 2.75123e-15+0.01363j -1.19287e-13+0.0182995j 1.36165e-15+0.0151862j -9.5472e-16+0.0210784j 8.51672e-16+0.0366331j 2.37409e-15-0.0116019j -8.37932e-15-0.0277564j -5.34224e-15-0.0147641j 3.55294e-17-0.000980178j -3.04245e-16-0.00541731j 1.46496e-14+0.01605j 5.27362e-15-0.0214674j -3.49319e-15-0.00716773j 2.69243e-15+0.00324038j -1.19601e-14+0.01337j 8.10415e-16-0.000351469j 6.93554e-15+0.00787004j 4.95679e-16-0.0122577j 8.65908e-16+0.00287951j -4.63958e-16+0.00889302j 1.54999e-16+0.000981124j 4.84178e-19-0.00352604j 1.54792e-16+0.00460762j -1.87604e-15-0.00450633j 3.31924e-17+0.00945014j 8.3443e-15+0.00805367j -1.28041e-15+0.0032891j 8.38454e-16+0.0064772j -1.46607e-16+0.00825371j -2.82148e-17+0.00634405j -6.69028e-16-0.00447523j -5.05853e-16+0.00962557j 5.89132e-16-0.00627957j -2.15395e-16-0.00516166j -4.91205e-16-0.000524425j -4.69506e-16-0.00491302j 5.31587e-16-0.00463932j 5.14315e-16-0.00386431j 7.27998e-16+0.00574182j 8.41389e-16-0.00740645j 1.33764e-15-0.00575401j -4.53127e-16-0.00124541j 3.80517e-16-0.000228567j 2.02519e-17-0.0131663j -2.60698e-15-0.00522942j -1.28203e-15-0.0135575j -3.03177e-17+0.00338524j 2.10886e-16+0.00582142j 4.66132e-16-0.00117567j 1.24497e-15+0.0113908j 8.33515e-16+0.00331855j -3.98803e-16+0.00159158j 1.06047e-15+0.0283467j -4.1731e-15+0.025459j 9.22171e-16+0.0142345j 1.37409e-16+0.00190385j -8.12169e-16-0.000822209j -7.49232e-14-0.0214157j 5.28865e-16+0.0122309j -7.95804e-15+0.0131006j 1.30749e-16+0.0231762j -4.97821e-16-0.00429738j 2.09632e-16+0.0107914j 1.51225e-15-0.00700877j 2.31416e-16+0.00830703j -6.89538e-17+0.00625946j 2.61855e-16+0.0196577j 2.76278e-16-0.00668825j 1.41933e-15+0.0564739j -2.55586e-16-0.0104494j 3.15665e-16+0.00932146j 1.47014e-15+0.0641051j -1.50293e-17-0.00371752j -6.67967e-16-0.0366893j -1.22199e-15-0.0476445j 1.17657e-16+0.00991266j 1.4924e-17+0.00655284j 5.39996e-16+0.0311872j 
1.52117e-16-0.00286065j 7.5214e-17+0.00543219j 7.55984e-17-0.0116998j -4.96055e-17-0.00525025j -5.55273e-17-0.00300526j -1.11072e-16-0.00772547j 3.29482e-17+0.00462945j 8.57659e-16+0.0119263j 1.00983e-16+0.0156186j -3.12862e-16-0.00567889j 9.27104e-16-0.00747175j 1.22226e-15+0.0113564j 1.33718e-16+0.00501457j 9.56638e-17-0.00920234j -2.55684e-16-0.00209138j -2.65636e-16-0.000764061j -7.23589e-17-0.00438025j 1.76702e-17+0.00777277j 2.73727e-16+0.0288906j -3.3788e-16+0.00863404j -2.07943e-16+0.0216823j 1.23974e-16+0.00529348j -1.3064e-15+0.0333718j 6.33687e-16+0.00313229j -1.38863e-15+0.0110349j 2.33183e-16-0.0055193j 1.60177e-15-0.0129283j -4.64219e-16+0.00137674j -9.21756e-16-0.00466958j 2.0153e-15+0.0077458j -7.47004e-16-0.00126814j -7.09333e-16+0.0209576j 1.16386e-15-0.00166495j 2.4015e-16-0.0158305j -3.37467e-16+0.0121596j 5.97309e-17-0.00225453j -9.31967e-16+0.0118836j -3.16862e-16-0.0102147j 6.41371e-16-0.0299532j -7.24509e-17-0.000637182j 1.83289e-15+0.0273794j 8.70496e-16-0.00178921j 2.74707e-15-0.0999908j -1.24098e-15+0.0896064j 3.29636e-15+0.0622844j -1.27936e-15-0.0867277j 8.37627e-15+0.0378435j -4.35327e-16+0.00296066j 6.79189e-15-0.0777613j 7.96478e-15-0.089836j -5.69741e-15-0.166571j -1.13723e-14+0.0140705j 1.1402e-15-0.196577j 3.12605e-14-0.0431628j 8.48292e-14+0.148541j -1.1331e-14+0.456948j -1.56137e-16+0.171107j 6.67971e-15+0.606595j 5.13041e-15-0.0541021j 2.17764e-14+0.00678045j 8.28702e-15+0.126902j 2.4511e-14-0.034784j -7.18632e-15+0.0125569j -1.37081e-14-0.0487078j -3.38093e-15+0.0433653j 5.40193e-14+0.0570633j 1.66623e-14+0.191534j -8.27005e-15+0.158915j 3.43104e-15+0.0930069j 9.02195e-15-0.0659696j 1.97027e-14+0.0636731j -5.66496e-15+0.0169546j -1.19084e-14+0.00257877j 7.48911e-15+0.121834j 2.60004e-15+0.107668j 1.01754e-13-0.0940396j -1.84421e-14-0.0255071j -9.26111e-15+0.0461202j 1.1457e-14-0.0600236j 1.05134e-14-0.0686907j -1.2351e-15-0.0178516j -2.23644e-15+0.016234j -5.79972e-16-0.0941572j 2.03675e-14-0.0742754j 6.73814e-15-0.00756221j -1.43588e-16-0.053282j 7.6553e-15-0.070376j 3.33874e-15+0.0843811j 5.88326e-15-0.0986558j 9.277e-15-0.0871747j -2.55343e-15+0.0118303j -1.1249e-14+0.0163083j -1.17701e-15+0.00854231j -1.00048e-15-0.0242737j -1.1287e-15+0.0254881j 7.71962e-16+0.0054915j -1.77203e-16-0.011613j -5.77223e-16+0.0459791j 3.89171e-16-0.0159442j 6.1575e-16-0.00373643j 3.91845e-16-0.00188483j 6.38329e-16+0.00200984j 3.32405e-17-0.0298814j -1.22978e-16-0.00177057j 3.11761e-16+0.00132992j -1.47415e-15+0.00389257j 8.46001e-16-0.000176122j -1.95218e-15+0.000393619j -4.11069e-16-0.024233j -3.42947e-15-0.00229116j -8.96165e-16-0.0481856j 4.59704e-16-0.0134774j -5.81424e-16+0.00674216j -3.7035e-16+0.0131315j 1.38533e-15-0.00147989j -2.42228e-16+0.00231591j -1.20562e-14+0.00427806j -2.38897e-16-0.0091729j 2.04367e-17+0.0155353j -4.17078e-14+0.0064094j 2.17376e-15-0.00224162j -4.57621e-16-0.0206419j 3.77412e-16-0.00471298j -2.26035e-15+0.00787133j 1.95882e-15+0.00707915j 1.3168e-15-0.00173022j -3.99561e-16+0.0239865j -7.11929e-16+0.00623707j -9.69124e-15-0.0103786j -2.98493e-15+0.00551429j 2.46903e-15+0.00503487j -1.0897e-15+0.0136145j -3.94694e-17+0.00203377j -6.00412e-16-0.00364756j -1.00879e-15-0.000707068j -1.04341e-15+0.0095977j -6.5178e-16-0.0026032j 7.78721e-16-0.00690996j -3.85969e-16-0.000343934j 5.84374e-16+0.0017622j -6.79284e-16-0.0103689j -4.20236e-16-0.00127447j 1.88082e-15+0.00142327j -2.19429e-14-0.0182088j 3.89327e-16-0.000835562j -2.3201e-15-0.00758729j 2.22236e-15+0.0103287j -1.62993e-15+0.000202489j 2.09036e-16+0.00113559j 4.95132e-17-0.00147129j -2.90974e-16+0.00579733j -3.09096e-16+0.00526921j -3.32798e-17+9.67577e-05j -1.4359e-17-0.00377444j 8.99522e-18-0.0106523j 3.54129e-16-0.000287729j 6.38611e-17-0.0018665j -8.24344e-16+0.00342291j -1.37255e-15+0.00565552j 8.57443e-18-0.0018506j -4.05623e-16-0.00533621j -5.93854e-16-0.00159862j -3.9956e-15-0.00884588j -1.32388e-15-0.0151827j 6.76868e-17+0.00660086j -1.01049e-16-0.00409054j 2.52386e-16+0.00489936j 2.63708e-16+0.0104816j 2.82259e-16-0.00162476j 5.44469e-16-0.00141818j 7.26485e-17-0.0206892j 9.83583e-16-0.00670471j 1.3966e-19-0.0173578j -2.92567e-16+0.0129541j 8.14929e-16+0.0165704j 6.30091e-14+0.0179531j -3.51708e-16-0.0159006j -6.9904e-15+0.0115375j -4.87389e-16+0.00862962j -6.86954e-16-0.0143741j -3.15864e-17+0.00447763j -7.16085e-15+0.0228376j -1.16639e-16+0.00138649j -1.46159e-16-0.00667681j 2.34807e-16-0.00696052j -1.04942e-16+0.00114102j -5.56974e-16-0.0136924j -3.17298e-17+0.00794731j 3.85928e-16-0.0319455j -4.56572e-16-0.0256397j -4.40688e-17+0.00325766j 1.38051e-17+0.0322625j 4.57258e-16+0.0310282j -2.70868e-16+0.0129915j -3.03947e-16+0.0125163j -3.87737e-17-0.0212668j 
