-8.74129e-15+0.277991j 7.7308e-15+0.141915j 8.69165e-16+0.0129189j -1.47669e-15-0.166187j -2.89351e-15+0.310943j 7.5922e-15-0.157609j -2.5912e-15+0.167993j 2.5655e-14+0.128665j -1.90603e-14-0.253573j 7.69011e-15+0.00607592j 3.03371e-15+0.0187596j -8.12535e-15-0.154914j 6.09295e-14+0.318074j -1.42576e-14-0.25923j -3.93853e-14-0.00840422j 1.6096e-15+0.00704878j -9.98778e-16+0.0116636j 6.77445e-15+0.0142665j 4.29662e-15-0.222077j 4.61081e-15-0.00289185j 1.54215e-15-0.320522j 1.86185e-15+0.104722j -3.32945e-15-0.22977j 1.13534e-14-0.150308j 8.27926e-16-0.0625055j -3.74637e-16-0.0770433j -1.5504e-16+0.0355539j -8.71422e-17-0.0115834j -3.94365e-16-0.0622544j 1.89153e-14+0.0633749j -9.87357e-16-0.0528814j -2.57298e-15-0.00429072j 3.12879e-14-0.08083j -6.14713e-16-0.0121049j -5.12814e-16-0.0106783j -2.12182e-15+0.0218673j -1.57702e-15-0.0280612j 5.5381e-14+0.0707516j -1.93819e-15+0.00433292j 1.20162e-15+0.0192519j -4.9431e-16-0.0155694j -5.37437e-16-0.0143231j 2.03034e-15+0.0512531j -2.60019e-14+0.0456086j 2.19934e-14-0.0394539j 3.03031e-15-0.00965855j 5.38923e-15-0.0481218j 2.16197e-14-0.0569065j -5.46623e-14+0.0475051j 1.15202e-15+0.0376194j -4.98468e-16-0.0362645j -3.76616e-16+0.0464031j 1.90174e-15-0.023237j -3.28111e-16+0.0149782j 6.22141e-16-0.049712j -2.99054e-15+0.0314288j -1.59971e-16-0.0420151j -1.67266e-16-0.00366099j -9.91896e-15+0.0289184j 1.9751e-15+0.00721118j -1.04958e-15-0.0133168j 3.45195e-15-0.0255115j 3.07164e-16-0.0510497j 1.16105e-16+0.0518539j -2.12029e-16-0.0112329j 2.42133e-15-0.0407731j -8.80642e-16-0.0203134j -3.10686e-15+0.0236777j -1.24829e-15-0.0313283j -5.92026e-16+0.00956899j -3.57316e-16-0.0354642j -2.55337e-16-0.016537j 9.96992e-14-0.0452232j 2.94242e-14+0.0279676j 8.27013e-16-0.0109102j -1.14721e-14+0.0329717j -3.91156e-14+0.0156354j 5.87712e-15-0.033037j -4.31036e-15+0.0205962j 9.68444e-16+0.00608059j -4.86323e-16+0.0344605j 2.9238e-15-0.0240767j -3.77107e-15+0.0131307j -7.2287e-16-0.00996911j -1.82746e-15-0.010264j -4.55426e-16-0.00235348j 9.40652e-16-0.00420573j 7.84012e-16-0.0121929j -1.67955e-15+0.00745925j -8.8343e-15+0.00607093j 1.21922e-15-0.0153861j 4.3212e-16-0.00280955j -6.06874e-16-0.00148965j -1.48405e-15+0.00383964j 6.03981e-17-0.0141468j 1.0388e-15+0.00517638j -2.24496e-15+0.0270506j 4.31842e-15-0.00483245j -9.28208e-17-0.00979114j -3.10023e-16-0.0171021j 7.84161e-16+0.0021987j 1.14034e-15-0.0040299j 1.52637e-15+0.00476009j -4.74368e-16+0.0289229j 4.06155e-15-0.00972346j 5.64539e-16-0.0146901j 4.61017e-15-0.0307205j -1.94354e-15-0.0232419j 6.97962e-15+0.000165191j 7.22524e-16-0.00601213j 1.34572e-15+0.0345765j 2.17682e-15-0.000819633j -1.91527e-15+0.0157034j -2.57727e-16+0.0179931j 5.97963e-16+0.000640192j 6.84048e-16-0.00211885j -4.31115e-17-0.022516j -1.18558e-15+0.0116852j -7.20611e-16+0.00473064j -1.24583e-16+0.0270294j 1.32472e-15-0.0270313j -2.62359e-16+0.00860209j 7.40084e-17-0.00331761j 3.84781e-17+0.00651013j -9.782e-16+0.0272182j -4.34855e-16+0.0156741j -3.77947e-16+0.0180938j 5.20854e-17+0.00350957j 9.96158e-18-0.00166183j -5.56256e-17+0.00196599j -2.35291e-16+0.0205906j -2.82274e-16-0.0263974j -1.2815e-18+0.00167358j -1.21026e-16+0.0869j 3.10647e-15-0.120717j -5.35234e-15+0.00501392j 
1.36412e-14-0.0588639j -1.22163e-14+0.199346j -1.69126e-15-0.107936j 4.35032e-15+0.346655j -2.48735e-15+0.272502j 3.27357e-15-0.0374747j -3.59994e-16+0.0746841j -8.96622e-15-0.069919j 8.5587e-15+0.0204458j -3.55088e-15+0.0556657j -4.23608e-15-0.380142j -1.1767e-15-0.0557582j -1.40989e-15+0.0478374j -7.88379e-15+0.287478j 1.7239e-12+0.279593j 7.88801e-15-0.429753j 1.95485e-15-0.0447538j -7.36641e-16+0.0731978j 5.24933e-15-0.0873539j -1.07072e-15-0.144604j -5.53546e-16+0.0619475j 5.38646e-16-0.0382071j -1.5632e-14-0.000585585j 3.48684e-14-0.249873j 4.4969e-17+0.129512j 2.89147e-16-0.0888476j -9.05606e-17+0.0500765j -1.15542e-15-0.0153876j -1.76608e-16-0.0172818j -2.79907e-15-0.0101799j 1.27648e-16-0.0335018j -4.99852e-17+0.0443834j -7.51147e-15+0.0190884j 4.07673e-16+0.016291j -2.3897e-15-0.0530597j -2.53121e-15+0.0432147j -1.06613e-16-0.0226091j -3.18839e-14-0.0396354j 1.8649e-15-0.0214959j -1.16067e-15-0.0268087j -7.73841e-16+0.00787625j 1.07704e-17-0.00255684j 9.01702e-17-0.010372j 3.26767e-14-0.0587885j 1.1862e-14-0.0174245j -7.30326e-16+0.0417121j 7.39864e-16-0.0151459j 5.14933e-15+0.0204312j -2.14209e-14+0.0349618j -4.80341e-16+0.0138722j -8.95925e-16-0.0184229j -3.53461e-16+0.0135089j -8.03574e-16+0.0195526j 8.19832e-16-0.00523564j -1.10092e-15-0.036075j -1.06065e-16-0.0316499j 1.96444e-16-0.0117581j -1.43234e-15+0.0353344j -9.67141e-15+0.0304899j 3.90956e-15+0.0381947j -2.89216e-15+0.00317369j 2.78137e-15-0.0216264j 6.69279e-17+0.00864511j 2.47224e-16+0.0185108j -8.05631e-16-0.0244408j 1.3628e-15-0.0139677j 7.66378e-17+0.0120793j 4.49943e-15-0.0263065j 2.54468e-15+0.039813j 1.97847e-15+0.0197653j 7.95034e-17+0.0207508j -9.16633e-16+0.0257734j 5.9475e-14-0.0269409j -1.9625e-15-0.00034467j 2.15837e-15+0.00108194j -8.75541e-15+0.0219475j 1.49294e-14-0.00601336j -2.03674e-15+0.0103711j 2.03205e-15+0.000789897j -8.99745e-16+0.0029578j 1.25689e-15-0.0143132j -5.27417e-15+0.0371022j 6.1795e-15-0.00384261j 1.60013e-15+0.00495988j 1.9018e-15-0.0207142j -3.18809e-16-0.000138791j 6.93097e-16-0.00349326j 1.68726e-15-0.0155901j 5.22832e-16-0.00259556j 1.99902e-15-0.0015402j 6.19947e-17-0.0118653j 4.49963e-16+0.0111547j 9.1877e-16-0.00387568j -4.26322e-16+0.00946401j 1.46795e-15+0.00185653j -4.20542e-15-0.0173302j -2.20462e-15+0.018789j 2.81882e-15-0.00496226j -3.82061e-17+0.00299043j -1.71512e-16+0.000476688j 1.53153e-15-0.0161806j -2.24e-15+0.00907134j -1.83945e-15+0.00331757j -1.52413e-16-0.00597016j -3.59302e-15+0.00769753j -6.31702e-18-0.00679039j -1.84549e-15+0.0125617j 1.90818e-15+0.020303j -5.76462e-15+0.000359241j 7.84142e-16+0.00723714j 3.92729e-16-0.00440109j 3.35832e-16+0.00663047j -1.09984e-16+0.00521937j 5.75563e-16-0.000170026j -1.16616e-16+0.018713j -5.37512e-16+0.000855295j -8.67242e-17-0.00396517j 4.62449e-16-0.00259681j 2.09463e-15-0.0172422j -1.95632e-16+0.0103738j 2.39657e-16-0.0072889j 4.45023e-17-0.00323948j -3.84285e-17-0.0147581j -1.86868e-16+0.0204439j -1.73769e-16+0.00276413j -6.3601e-18+0.0079982j 7.13686e-16-0.0355484j -3.09254e-16+0.0368414j 5.32571e-16-0.0157105j 2.19348e-16-0.0348824j -4.30724e-16-0.00453674j -6.08244e-16-0.0307234j 8.85481e-17-0.0248127j 1.73184e-16-0.0201725j -2.44871e-15-0.0340415j 4.89226e-15-0.080511j 
3.38005e-15-0.00824751j -2.83965e-15+0.0636963j -9.68641e-17-0.187613j 8.72363e-16-0.0635522j 3.783e-18-0.23355j -4.59227e-15-0.0220943j -2.89533e-15+0.382805j -7.01108e-15-0.0563359j 8.03902e-15+0.0618939j 1.66424e-15-0.208155j 5.92433e-15+0.646313j 8.58388e-15+0.053081j -5.25006e-14-0.404456j 2.07079e-14+0.332572j 2.28158e-12+0.371325j 1.1228e-15+0.333378j 3.83419e-15-0.0605907j 1.80296e-14-0.0883263j 2.12022e-14-0.350931j 6.77436e-15-0.216935j -3.06039e-16+0.0125679j 4.6004e-15+0.144488j -1.44695e-14+0.0309869j 3.63016e-14-0.232j 4.8398e-16+0.0713299j -3.7312e-16+0.0451631j -1.4977e-16+0.0647262j -6.45137e-16-0.00278712j 9.86524e-17-0.0359061j 6.0612e-15+0.0221189j 2.09579e-17+0.00354556j -4.47063e-17+0.0151404j 2.35932e-16+0.000619031j 1.3945e-16+0.0145105j -1.38512e-16-0.00363328j -5.37051e-16+0.0172986j -9.31837e-17-0.00301497j -1.35159e-14-0.0157086j 1.99993e-16+0.00133104j -2.94513e-16-0.00811657j 3.16643e-16+0.00110094j 5.0599e-16+0.00732958j -2.02466e-18-0.000999972j 2.03148e-15-0.00463235j -4.44963e-15+0.00646409j 4.28041e-16+0.00950605j -3.60786e-17-0.003959j 3.84113e-15-0.00822817j -1.09033e-14+0.0102367j -2.25807e-16+0.0267193j -2.40685e-16-0.00137161j -1.86295e-16+0.00834862j 4.57327e-16+0.0153745j 2.28657e-16+0.0135833j -4.51305e-16-0.0169512j -7.56753e-16-0.0181732j -3.2721e-17-0.00456392j -3.40697e-16+0.0105944j -8.71848e-16+0.00416287j 3.08585e-15+0.0144274j -1.93933e-15-0.023662j 4.82741e-16-0.00690035j 3.22569e-16+0.00793244j 1.66048e-16+0.0195516j -6.68437e-18-0.000677322j -4.98897e-16+0.0115064j 5.53569e-17+0.00911439j 9.96393e-16-0.00848493j 8.35611e-16+0.0107547j 8.06113e-16+0.0120802j 4.05506e-16-0.0043673j -4.22306e-16+0.0039096j 1.49689e-14-0.00685308j -4.5947e-15-0.0039561j 8.38547e-16-0.00186483j -3.73939e-15+0.00969091j -9.01151e-15+0.00488419j 1.10609e-15+0.0012381j -1.75567e-16+0.00298263j -4.6356e-16+0.00778042j 4.0819e-16+0.00339327j -6.06934e-16+0.00438441j 5.60977e-16+0.00168768j 2.37155e-16+0.00066825j -3.52081e-17-0.00683281j 2.59879e-16-0.000754707j 9.21269e-16-0.00540909j 2.86947e-16-0.00592119j -1.46779e-16+0.000923555j -1.37873e-15+0.0012506j 1.50026e-16+0.00165926j -5.33894e-17+0.00226928j 1.11541e-16+0.00137297j -3.08989e-16+0.00212802j 3.30165e-16-0.00782873j -1.4423e-15-0.00619038j -1.31591e-15+0.0071138j 2.62356e-15-0.00747444j 3.70023e-16-0.00118254j -3.66386e-16+4.86514e-05j 2.59563e-16-0.00324556j 7.62402e-16-0.00032023j 8.21129e-17-0.00585878j 1.82186e-17+0.00210799j 6.84758e-16-0.000898103j 1.66832e-16-0.000905283j -1.25528e-15+0.00850242j 2.77544e-15+0.000657181j -9.43054e-15-0.00738348j 1.35432e-16+0.0119472j 3.44774e-16-0.00490389j 8.70588e-16+0.00525427j 4.07877e-16-0.00832944j 6.88118e-16+0.00786156j -6.90145e-17+0.00165996j -1.57895e-15+0.00974374j 1.85187e-17-0.000117045j 1.45523e-17+0.0020691j 1.09471e-15-0.00967163j 3.40578e-16-0.00417075j 6.65537e-16-0.00697387j 2.09818e-16+0.0123368j -9.6599e-17-0.00509445j 8.02903e-17+0.00870648j 2.21027e-16-0.00577173j 1.71821e-17+0.00139191j -9.55571e-17+0.00311866j 1.49903e-17+0.0104675j -2.60106e-16+0.00642796j -9.05642e-18-0.0166678j -4.97435e-16-0.00306157j -5.30177e-16-0.0216505j -2.29969e-17+0.0103768j -5.0415e-17-0.00286145j -1.06692e-15-0.0146144j 1.68506e-15-0.034593j 
-1.64843e-15+0.00541345j 1.44557e-15-0.0283742j 2.46206e-16+0.0351603j -6.2891e-17-0.0281736j -1.88321e-15+0.197001j -6.07208e-15+0.076156j -3.83467e-15+0.179819j -3.68397e-14+0.112104j 2.13454e-14+0.555808j -6.88506e-15-0.068128j -5.45377e-16-0.0750201j -3.46977e-15+0.0973176j 5.69672e-14+0.329626j -1.46062e-14-0.112798j -7.4056e-14-0.0160016j 4.97852e-15-0.110519j 4.03103e-15+0.0503495j 2.29646e-14-0.475017j 2.6163e-14+0.262558j -2.2043e-15-0.421435j -3.60032e-15-0.111872j 4.40212e-15+0.0475328j 1.2792e-14-0.0372625j -2.64704e-14+0.13014j -1.27039e-16-0.0257515j -1.29003e-17+0.0120986j 1.49171e-16-0.0355207j -6.30985e-17+0.015943j 1.89188e-16-0.0339318j 4.65538e-15+0.0157156j -1.23255e-16-0.0125706j 3.14596e-16-0.00722384j -4.67989e-15+0.0121796j -2.08552e-16-0.00473864j 7.96915e-17-0.000295326j -5.6638e-17-0.00817237j -1.46548e-16+0.00949475j 5.82275e-15+0.00695935j 2.97606e-16+0.00277797j -4.85463e-16-0.00308064j 1.59135e-16-0.00020286j -2.31938e-16-0.00196394j -2.35892e-17-0.00285625j -2.56999e-15+0.00585948j 4.44551e-15-0.00669823j -6.76506e-16-0.00358274j 1.06185e-16+0.00569443j -6.40451e-15+0.0046139j 1.66492e-14-0.0189937j -1.86001e-16+0.0105317j 1.37759e-17+5.02744e-05j -3.8359e-17+0.00565671j -1.86069e-16-0.0083916j -3.81526e-17-0.00384326j 1.57474e-16+0.00749734j 1.79091e-16+0.0107538j -1.90535e-16+0.00285112j 2.75572e-16-0.00459327j 2.22051e-15-0.00704703j -7.54222e-16-0.00671475j 3.96737e-16+0.000121964j 7.13497e-17+0.00102228j 3.56358e-17-0.00847109j 1.42729e-16+6.72788e-05j 1.43682e-16-0.00668103j 3.34009e-16-0.00395203j -6.04483e-16+0.0047083j -1.8524e-15+0.0127626j 4.14137e-16+0.000113579j -2.04372e-16-0.000365646j 7.65874e-17-0.0061402j 4.39091e-16-0.00804174j -2.33214e-14+0.0104936j -7.63313e-15-0.00654148j 5.77924e-16+0.0114508j -9.13878e-16+0.00474464j -3.79576e-15+0.00300928j 3.00031e-16+0.0069333j -2.96581e-17-0.00155088j 1.21766e-16-0.00323183j 4.02206e-17-0.00409095j 4.37451e-16-0.00394799j -4.54683e-16-0.00193814j 8.13407e-16-0.0066199j 2.02168e-16+0.00490169j -2.89027e-16-0.00247501j -8.0166e-16+0.00403418j -3.60772e-16+0.00576154j -5.53318e-17-0.00271846j -9.15499e-16+0.00162752j -2.73659e-16+0.00226249j 2.40565e-16-0.00082123j 3.2711e-16+0.00591965j -5.89273e-16-0.000324172j -4.52158e-17-0.000345182j -7.20593e-16-0.00251244j 4.67883e-16-0.000638592j -7.90431e-16+0.00241812j -1.13631e-16-0.000322126j -3.07806e-16-0.00113696j -2.88116e-16+0.00430181j -2.20119e-16+0.00102045j -4.33274e-16+0.00275192j 5.82522e-16+0.000646753j 3.09472e-15-0.00524664j 2.0398e-16-0.00580076j 2.22384e-16-0.00339537j -1.08912e-15-0.00163219j 3.63228e-15+0.00238813j -5.97655e-16-0.00731648j -7.62899e-16-0.00315765j -1.24564e-15-0.00504791j 7.77851e-16-0.00971045j -2.36095e-17-0.0111021j -4.70232e-16+0.00349249j -1.1033e-15+0.00331341j -1.58464e-17-0.0100367j 1.97101e-16-9.64929e-05j 3.90918e-16-0.00422194j -1.94989e-16+0.000141691j -2.31059e-16+0.00450284j -8.95579e-17-0.0035481j -3.99625e-17-0.00420992j 3.73896e-17-0.00880057j -5.58585e-17+0.000650088j -1.4363e-17-0.00313498j -2.01743e-16+0.0111646j -7.71985e-17+0.00940117j 2.88754e-17+0.00210725j 3.02378e-18+0.00311947j 2.55893e-16+0.00186698j 2.60201e-16+0.00852806j -3.92822e-17+0.00109322j -4.1618e-17+0.00656571j 5.37913e-16+0.00511469j -9.0652e-16+0.0162808j 
-2.30077e-15+0.023489j 1.98859e-15-0.0204454j -1.89256e-16+0.103292j 5.23122e-16+0.0938967j 8.50247e-16+0.0567402j -3.24735e-15+0.0748129j 2.36549e-15-0.0249689j 1.58557e-14+0.253961j -2.33311e-14+0.033868j 4.79042e-15+0.208934j 5.07532e-15+0.266326j 2.3666e-15+0.35459j -5.36867e-14-0.394578j 2.56324e-14-0.0162482j 7.31628e-13+0.12405j -4.08385e-15+0.143567j -1.0853e-15-0.608435j 1.54498e-14+0.0682409j 8.65122e-15-0.386788j 1.614e-14-0.207199j 9.80362e-16+0.0951717j -5.89672e-15-0.396508j 1.69172e-14-0.263896j -3.80577e-14+0.124269j -2.37344e-16-0.0363536j -1.02901e-16-0.0561109j 4.83373e-17-0.0280288j -9.17439e-16-0.0178363j -1.5722e-16-0.00905294j -9.25554e-15-0.0329324j -1.81117e-16-0.0350488j -6.39499e-16+0.00225268j 5.05796e-15-0.0123994j -1.52704e-16-0.0137698j 4.05676e-17-0.00286349j 3.17231e-16-0.0153154j 2.16749e-16+0.000301647j 1.14379e-14+0.0136411j -1.72173e-16-0.000801266j 5.03441e-16+0.00218713j -2.74366e-16+0.000876609j -2.58124e-16-0.0042865j 9.90351e-17-0.00108123j -5.83886e-16+0.000504362j 2.96453e-15-0.00368692j 9.44104e-18-0.00226969j 1.7316e-15-0.00667429j -8.93245e-16+0.00285239j 1.22298e-15+0.000225873j -4.24855e-16-0.00270574j -1.34711e-16-0.00811455j -1.88733e-17-0.007714j -5.03067e-16-0.00585457j 2.34487e-16-0.0196736j 3.30399e-16-0.00545851j -5.19176e-17+0.0197346j -1.87052e-16-0.00314648j 2.97388e-16-0.00637346j -1.66921e-16+0.000660631j -1.48072e-15-0.00360831j 9.47175e-16+0.0149292j 5.56553e-16-0.00185746j -8.58686e-17-0.00945478j -1.24117e-16-0.00567552j -8.06833e-19+0.000700677j 7.60179e-16-0.014917j -5.57688e-17-0.00108423j -1.50027e-16+0.00174922j 7.6396e-16+0.000527153j -2.33918e-16+0.00121883j -5.43169e-17-0.00421555j 2.41918e-16-0.00718903j 2.39379e-14-0.0106687j 8.39472e-15+0.00846345j -1.26286e-15+0.0105531j 1.28292e-15-0.000644075j -6.61367e-15+0.00205884j 9.61788e-16-0.0113551j 3.92437e-16-0.00550058j -8.38161e-17-0.00602937j -5.09751e-17-0.000906542j 4.72475e-16-0.00897008j -5.80826e-16-0.0041749j -2.57735e-16-0.00203987j -2.33541e-16+0.0027088j 5.67652e-16+0.000689883j 1.0687e-16+0.000427196j -1.04904e-15+0.00997523j 1.88697e-16-0.00425771j 2.0942e-15-0.00150636j -2.06166e-16+0.00126242j -1.14617e-16-0.00231573j 7.17114e-17+0.00192936j 1.40403e-16-0.00363275j -5.90064e-16+0.00325764j 1.28385e-15+0.00590409j 7.27426e-16-0.00607636j -1.18705e-15+0.00169953j -1.87574e-16-0.00191376j -4.03984e-16-0.00456801j -5.23061e-16+0.00551967j -2.91516e-16-0.00426962j 4.88147e-16+0.00727626j -2.05395e-16+0.00141593j 1.75089e-15-0.00293842j 2.2746e-16+0.00235219j 1.34764e-15-0.00617527j -1.67758e-15+0.00553065j 5.73154e-15+0.00576227j -6.16572e-16-0.0086651j -9.45047e-16-0.00342293j -1.09019e-15-0.00570973j 1.75854e-16+0.000241258j -2.56882e-16-0.00337274j -1.73871e-16-0.000184564j -3.63849e-16+0.00097843j 2.19627e-16+0.00210405j 9.70048e-17-0.00161206j -5.54315e-16+0.00176143j 9.07705e-17-0.00436938j 4.88235e-17-0.00294017j -7.7003e-17-0.00564912j -9.77616e-17+0.00155613j -1.2846e-16-0.0150765j -2.09358e-16+0.00953663j -5.52634e-17+0.00674057j 2.22879e-16-0.0105444j 4.16203e-17+0.000112813j 6.59535e-17-0.00293591j 1.04376e-16-0.000633949j 2.44878e-16+0.00946655j 4.8604e-16+0.0103455j 3.2994e-17-0.0186204j 4.54524e-17+0.00475779j 1.12057e-15-0.00918948j -1.81431e-15+0.0200394j 
-8.67419e-15+0.147041j 7.68855e-15+0.000218468j 2.275e-16-0.0895864j 1.13098e-15+0.0454657j 2.19618e-15-0.143296j -5.40934e-15+0.119874j 9.68673e-16-0.101126j -1.6277e-14-0.134779j 1.48971e-14+0.147491j -5.9995e-15+0.0896222j -2.58921e-15-0.0714974j 2.46404e-15+0.0713062j -2.0352e-14-0.0940829j 3.41964e-15+0.193175j 4.96838e-13+0.0811346j 8.22642e-16-0.0512861j 9.07264e-17+0.00164387j -2.55617e-15-0.0211582j -3.73013e-16+0.0699818j -7.15682e-16+0.0154008j -7.13134e-16+0.223444j 2.82117e-16-0.0103637j 1.13023e-15+0.134411j -6.43085e-15+0.0841414j -1.03793e-15+0.118365j 2.37925e-17-0.0712718j 2.42896e-16+0.11789j -3.8894e-15-0.0931466j 1.42377e-16-0.00643824j 4.624e-14+0.153938j -2.01123e-15-0.137986j -4.83044e-15-0.0273445j 7.15874e-14-0.181359j -1.05584e-15-0.0150986j 3.0747e-15+0.0336784j -1.37471e-15-0.0320614j -1.51412e-15-0.00573899j 1.49701e-13+0.189283j -9.83782e-15+0.0770876j 8.05935e-15+0.127722j -5.23563e-15-0.0806219j 4.54124e-16-0.00473431j 1.76834e-15+0.0967929j -4.31615e-14+0.0711613j 1.26519e-14-0.0262058j 1.35431e-15-0.083742j -9.68801e-15+0.0291276j 3.75555e-14-0.0909993j -8.98022e-14+0.0734894j 2.70919e-15+0.0426784j -8.12637e-16-0.0594307j -4.33527e-16+0.0497685j 3.16099e-16+0.0105153j 1.38262e-16+0.0127734j 9.60789e-16-0.0143996j -2.14105e-15+0.0546228j 1.19439e-16-0.00613368j 1.45497e-15-0.0371373j -1.48277e-14+0.0408429j 3.55977e-15+0.00129051j -1.84136e-15-0.0374591j 2.59465e-15-0.0220238j 4.58271e-16-0.0638533j -5.24391e-16+0.0684727j 5.69012e-16+0.00674556j 2.70345e-15-0.0545354j 7.34412e-17-0.0765303j -3.50665e-15+0.0234307j -4.50117e-15-0.0837837j -2.86421e-15-0.0108386j -6.15459e-16-0.0715032j 7.55531e-17-0.0337528j 1.11309e-13-0.0501791j 4.79488e-14+0.0453793j -1.25754e-15+0.000364145j -1.00657e-14+0.0346154j -4.50338e-14+0.017251j 7.02588e-15-0.0491814j -2.77156e-15+0.0143535j 2.10817e-16+0.0150371j -1.051e-15+0.0706142j 1.70236e-14-0.102014j -2.23508e-14+0.0479806j -2.55975e-15-0.0244155j -6.00667e-15+0.0258576j -4.37849e-16-0.00913567j -1.71095e-15+0.019262j -2.62909e-15+0.0100821j -2.80257e-15+0.0226201j -9.80871e-15+0.00505351j 1.2363e-15-0.00444829j -5.77322e-16-0.0180174j -8.95618e-16-0.0169642j 6.28941e-16-0.0158468j -1.4302e-15-0.000230868j 5.08101e-15+0.0219154j -2.80375e-15+0.0341565j 5.74005e-15-0.00487802j -1.02744e-15+0.0047642j -1.04764e-15-0.011879j -1.01848e-15+0.021815j 2.44143e-15-0.00966161j 9.22267e-16+0.00672881j 1.28393e-15+0.0133531j 2.28514e-14-0.0383991j 1.43818e-15-0.0391072j 1.0787e-14-0.0776209j -3.02141e-15-0.0489937j 5.15804e-15-0.00693513j -6.45049e-16-0.0228742j 2.18959e-15+0.0604022j 3.73882e-15+0.00165798j -3.00122e-15+0.0357071j -3.00514e-15+0.00813364j 6.47573e-16-0.0214515j 1.94048e-15-0.00804715j 1.97825e-16-0.0244115j -1.66378e-15+0.0201685j -2.47921e-15+0.0174309j 3.92694e-16-0.00090606j 1.86468e-15-0.0296029j -6.62784e-16+0.0123551j 6.05306e-17+0.0201926j 2.13757e-16-0.0325673j -3.45977e-16-0.00124569j -1.7364e-16+0.0361662j -7.74824e-16+0.0265893j 2.04805e-16-0.0710686j -4.38561e-16+0.00867849j -1.43831e-17+0.00596633j -5.99221e-16-0.022266j -6.81497e-16-0.0160466j -3.53329e-16+0.0576525j -2.65541e-16+0.115959j 6.19022e-15-0.114922j -1.11753e-14+0.0852656j 
