0.0555539-0.0453625j -0.0497147-0.0520136j -0.0495559+0.0625564j -0.04751-0.046509j 0.0307452+0.00919679j -0.0225466+0.0201326j -0.0202971-0.0203453j 0.0208583+0.0045316j 0.00567977+0.0158216j -0.0247457+0.0523326j 0.0385503+0.00981754j 0.00136587+0.0351866j 0.012126+0.0100741j 0.0145984-0.00768495j 0.0144495+0.0107046j 0.0199047-0.0188871j -0.00183418+0.00148685j 0.0227623-0.0138867j 0.0300867+0.00357175j 0.0201144-0.0273288j 0.00914017+0.00647896j 0.00885277+0.00720978j 0.00785363+0.00420164j 0.005573+0.0127394j -0.00435109+0.00725973j -0.0196513+0.00164645j -0.00269369-0.00154392j 0.00365509+0.00891047j 0.00038028-0.00521838j -0.00812056-0.00811882j -0.00530114+0.00970016j 0.0156133+0.00198046j -0.0134502+0.0194837j -0.000527289-0.00199137j -0.00263668+0.0379087j 0.00650328-0.0130264j -0.0260644-0.00837148j -0.0279399-0.00834401j -0.00400316-0.00911587j -0.00837727-0.00891778j 0.0131745+0.00256638j -0.00931978-0.00956572j -0.00572337-0.0144262j -0.0090369-0.000896214j -0.0243771-0.000468583j -0.0204607+0.0161818j 0.00810013+0.00060638j 0.0165491+0.0115546j 0.000249848-0.0118361j 0.01164-0.0155997j 0.0179184-5.34375e-05j 0.00292939-0.00625356j 0.000438576-0.0092339j 0.0228235-0.0180034j 0.00696105+0.0117612j -0.00300844-0.00200033j -0.00808602+0.00574871j 0.00169273-0.00322638j -0.00292316+0.0102581j 0.00677422+0.0274538j -0.0147753+0.0232994j 0.0131274+0.0144094j -0.0103111-0.0191241j 0.00635869+0.00425733j -4.57813e-06+0.0188417j -0.000183109+0.00687301j -0.00594862+0.00772469j 0.00278051-0.00559462j 0.0171289-0.0117437j 0.00863279+0.00334829j 0.000163485+0.0181319j -0.000853648+0.00449838j 0.00647114-0.0152624j -0.000898908-0.00242881j -0.000495928-0.014509j -0.0221785+0.0137918j -0.00294748+0.00599433j -0.00950262+0.0130918j 0.00163389+0.0113379j -0.0132913+0.00803903j -0.00300586-0.000814044j -0.00225167+0.0103614j 0.00700435+0.00177565j 0.00288822+0.0191971j -0.00514932-0.00752307j 0.0100787-0.00308686j 0.010342-0.0181683j -0.00378608+0.0111403j 0.00268907-0.039702j -0.00663584-0.0193907j 0.0255139-0.00167786j -0.00100793+0.00774691j -0.0227002-0.0124713j 0.0035786-0.00445696j 0.00628209-0.00311742j 0.00664283+0.00252234j -0.00757343+0.000706533j 0.0144842+0.0228677j 0.0103095-0.00240923j 0.00893057+0.0217618j -0.0102954+0.00705968j 0.000407575-0.002043j -0.00278653+0.00235386j -0.0222559-0.00642731j -0.00517238+0.00885178j -0.0159036-0.0218278j 0.00512986-0.00608038j 0.00652568+0.011991j -0.0023102-0.00706896j -0.0041272-0.0169637j 0.0110609-0.00789806j 0.00342454+0.0081698j -0.0263747-0.0234486j -0.0101443-4.44114e-05j -0.00185249-0.00276682j 0.0102842+0.00506138j 0.0111851+0.0192586j -0.007795-0.0236225j -0.00830467+0.00598874j -0.000580947+0.0174639j -0.0114964-0.0153933j -0.00357432+0.00381478j -0.00320004-0.00779296j -0.00103138+0.00550699j -0.0137335-0.0053835j 0.020557+0.00142685j 0.0175827+0.011918j 0.00253648+0.00958723j 0.0126082+0.00429738j 0.00782636-0.00679627j 0.00680395+0.0165014j -0.00333545-0.0246085j -0.000122336+0.0180608j -0.0271326-0.00435954j -0.0145435+0.00978863j -0.000864942-0.0104439j -0.00333858-0.017243j 0.00508591-0.00785597j 0.00579665+0.00542474j 0.00569354-0.00672037j 0.0333153+0.00122833j 0.0338686+0.0258957j -0.00895103+0.0189295j 0.0236019-0.0176134j 0.00572735-0.0282627j -0.026639-0.0249728j 0.000405953-0.0056919j -0.00245918+0.00827735j -0.0211641+0.0210147j 0.0039689+0.00724359j -0.0206561-0.0531042j -0.00718202-0.00955595j 0.0118981+0.00310317j -0.0629453+0.0275472j 0.0121004+0.00293606j 0.0137323-8.1501e-05j 0.0628637-0.0599403j 0.074429+0.0427721j 0.0570766-0.0507265j 0.0511964+0.067291j 
0.0302324+0.0252603j 0.0278396-0.023363j -0.0155162+0.0188901j -0.0103709-0.0269883j -0.0117958+0.00394466j -0.00298568-0.0132994j 0.0324757+0.0385956j 0.0261973-0.00432134j 0.0205688-0.0484634j 0.0231283+0.0144747j 0.00307649+0.00335141j 0.011528-0.00405331j -0.00135309+0.00422898j -0.000706733-0.00440851j -0.00887526-0.0130901j 0.0024302-0.00230073j -0.00952912-0.0203813j -0.00200116-0.0184733j 0.0116546-0.0201422j -0.0200539-0.0147973j -0.00837302-0.00137551j 0.0184656+0.00772209j -0.00294552+0.00635844j -0.0101761-0.00330514j 0.00362489+0.00488575j -0.0223017+0.00166544j -0.00840833-0.00238958j 0.010319+0.00719683j 0.00659557+0.000530999j 0.0130547-0.00225127j 0.0152708+0.0201826j 0.00662815-0.00796901j 0.00031983-0.00160305j -0.012034+0.000417422j 0.0136156+0.0103561j -0.000681185-0.00708572j -0.00622277-0.0148764j -0.00395928-0.00072059j 0.00240639-0.00803337j -0.00903451+0.011846j -0.00159988-0.0158984j -0.00641482-0.000362086j -0.00920762-0.00424109j 0.00936272+0.00164289j -0.00457488-0.00679936j 0.00358362-0.0103688j -0.00346955+0.0100216j 0.0152661+0.00501465j 0.00122296-0.0102624j -0.0111635+0.00533721j 0.00319815+0.0146283j -0.00814175-0.000918001j -0.0183444-0.0141766j -0.0225692-0.0098211j -0.0176728-0.00161809j -0.020368-0.00707616j 0.0184635-0.00457917j -0.00379594+0.00373595j -0.00216056+0.001995j 0.00193047+0.000602619j -0.00933201+0.0108915j -0.00382825+0.0145214j 0.0117449+0.000241886j -0.0126122+0.00659003j 0.0103691-0.00368192j -0.0116142+0.00973813j 0.010694+0.00274782j 0.00542239+0.00600806j 0.0124212+0.0012155j -0.0117148+0.00520656j -0.00525253-0.00445328j 0.00360321+0.00543516j -0.00601402+0.00245123j 0.00973245-0.00871829j 0.0298411-0.0146296j 0.00200334-0.0102484j 2.5471e-05+0.00586741j 0.00125417-0.000985693j -0.00126197+0.00190281j 0.00430822-0.00448022j -0.0017905-0.00426844j 0.0173129-2.57865e-05j -0.0249945+0.00954074j -0.0128203-0.00421344j 0.00295769+0.00312593j -0.00837473+0.0131696j 0.013683+0.0120214j 0.0281239+0.0154705j -0.00824653+0.00239222j -0.00375071+0.00654002j 0.00272456+0.0332232j 0.000911292-0.00175656j -0.00842713-0.00897279j -0.00696126+0.0027608j -0.000534034-0.00674199j -0.00722496-0.0169587j -0.00702323+0.00344752j 0.0210344-0.00419546j 0.0109096-0.00935623j 0.0104006-0.0190536j -0.0120414-0.0040208j 0.0130172+0.00183667j -0.00611377-0.00327095j -0.000989238-0.0203693j 7.64111e-05-0.00188762j -0.0122134-0.0108947j 0.00415898+0.00419962j 0.00551882+0.0086916j -0.0109374+0.00489332j 0.00102531-0.000773833j 0.0012363-0.00153075j -0.00285943+0.00728151j -0.00157757-0.00575531j 0.00443183-0.0105069j -0.00536646+0.0039079j -0.00165864-0.0045763j 0.00505452-0.0106861j 0.00650939+0.00225585j 0.012437+0.00596613j 0.0121643-0.000488468j -0.000404162+0.0149358j -0.00153672-0.0103867j 0.000913028-0.00236472j -0.00370325+0.0125447j -0.0216227+0.000662324j 0.00126318+0.0100829j 0.00463785-0.00805186j -0.00625764-0.0142242j -0.0187893+0.0101927j -0.0121897-0.00162846j 0.00900191-0.0040749j -0.00387656+0.0149131j 0.00283843+0.00236687j -0.0211884+0.0160138j -0.00506972-0.0132927j -0.00391064-0.0033762j 0.00176724+0.00650077j -0.0262939+0.00408352j -0.0217449-0.00475598j -0.0172159-0.00298368j -0.0221778-0.00761014j 0.0345489-0.0202717j 0.00203208+0.0147082j -0.0292144+0.00226686j 0.00470716-0.0304826j -0.0105794+0.0374186j -0.00947834+0.00763707j 0.00897356+0.000738286j -0.00299215-0.00244166j 0.0146314+0.0162282j -0.0449945+0.0223109j -0.0120854-0.0465201j -0.046313-3.15538e-06j -0.0299867+0.0702327j 0.00536562+0.00733524j 0.0106412-0.00213662j -0.0182247+0.00519792j -0.0251269-0.0345166j 0.0176583+0.0480541j -0.0388176+0.0189313j 
-0.0335457+0.0344214j 0.039191+0.0258043j 0.0353734-0.00354029j 0.0118447+0.0147928j 0.0281173+0.0206652j -0.0116251+0.0210717j 0.043337+0.0193757j 0.0108201-0.0051645j -0.00282445-0.0353804j -0.00526937-0.0185983j 0.0115184+0.00524846j -0.016292+0.0330448j 0.00961801+0.00971441j -0.0139238-0.0106171j -0.0200469+0.00485614j -0.00225116+0.00446351j -0.0133889-0.00243554j -0.00705038+0.00929009j 0.00103086+0.00155514j -0.0027821+0.0290312j -0.0018405+0.0033289j -0.000796136-0.00600199j -0.00623406+0.00611299j 0.0165152-0.00677445j -0.00196173-0.00810662j -0.0068401+0.0031311j -0.0257429+0.0166031j 0.00573802+0.00941073j 0.00310022+0.00475114j 0.0170006+0.0132079j 0.0119347-0.000822508j -0.0157163+0.0165942j 0.00353118+0.0135787j 0.00187915-0.00522804j 0.0129269-0.0243247j -0.0116824+0.000996572j 0.00835511-0.00624972j 0.0143716+0.0239445j -0.0122708+0.0120789j -0.00834046+0.000445286j -0.00356769+0.0114547j 0.00911172+0.00973294j -0.00413487+0.006859j 0.00356889-0.0297871j 0.0122925-0.00165582j 0.0262038+0.00165481j 0.00143369-0.00507548j -0.00852471-0.0106936j -0.00631111+0.0110195j -0.0185141-0.00051354j -0.00411363-0.000778275j 0.0263473+0.00737898j -0.00210127-0.00366805j 0.0155852+0.013766j 0.00131002-0.005272j 0.0237846-0.0160063j -0.00956969-0.00709713j 0.00864365-0.00955929j -0.0061496-0.00131418j -0.0142441-0.0103662j 0.0125988-0.00862402j -0.00217046-0.0129038j 0.0209521-0.00127916j 0.00208232-0.00527771j 0.00964849+0.0107217j -0.00142546+0.0090781j 0.0136849+0.00189835j -0.00441249+0.00133754j 0.010896+0.00717648j -0.0160559-0.00913407j -0.00952693-0.00488649j 0.000373567-0.0118751j -0.0012212+0.000423856j 0.00234211+0.0104489j -0.0184743+0.0311811j 0.00307425+0.00497531j 0.0114768-0.00603334j 0.0119548-0.0182236j 0.00592561-0.0109732j 0.00750075+0.000659964j 0.00112583+0.0117187j -0.00470986+0.012835j 0.00406106-0.00155121j 0.0015284-0.00582274j 0.0164942-0.00983314j -0.000103297-0.00751142j 0.0122875+0.0052303j 0.0188419-0.00731405j -0.0123507+0.0272181j -0.0124546+0.00239291j -0.00593037+0.00894509j -0.00880308-0.0061743j 0.0142611-0.0123078j 0.0118411-0.00312726j -0.0100565+0.0126098j -0.000473256+0.0260275j -0.00677164-0.00450458j -0.00324796-0.0137333j -0.00198318-0.0118393j 0.0188757+0.00653929j 0.00768461+0.0146999j -0.00526988+0.00905011j -0.000360882-0.00221922j 0.0078667+0.00448851j 0.0151375-0.0128258j -0.000161167+0.00943733j 0.0138403+0.00498001j 0.00373834-0.00533457j 0.0103332-0.0205955j -0.0123387+0.00319866j 0.00144568+0.000104615j -0.0113969+0.0107145j -0.00199332+0.00498529j 0.00671815-0.000560386j -0.0174291-0.00102173j -0.00286345+0.00206121j 0.0198567+0.00431174j -0.00500759+0.000543691j 0.00854566-0.00314888j 0.0113976-0.0103455j -0.0102226+0.0140245j -0.0114587+0.000119113j 0.000113839+0.00866009j 0.013012-0.0277328j 0.0170499+0.0122754j -0.0222484-0.0197747j -0.0141298-0.00131244j 0.0197764-0.00174416j 0.00669034+0.0208164j 0.00360901+0.0142621j 0.00126378-0.0253165j 0.00303041+0.00884146j 0.0109391-0.00299268j -0.00454536+0.0285052j 0.0248039-0.00588128j 0.0114984+0.00409296j 0.0226952+0.00787576j -0.0154357+0.0141639j -0.019564+0.0051576j 0.00136409+0.00059595j -0.0206724+0.0346736j 0.00208509-0.00779069j -0.0166895-0.00505553j -0.0362847+0.00534713j -0.00114419+0.00518593j 0.0534005+0.0444603j 0.000244072-0.00735788j 0.00167928-0.00833883j 0.00730431-0.0188594j -0.0091307-0.0528421j 0.0358005+0.00523358j -0.0150735+0.0130065j 0.0378825+0.0127827j -0.0214556-0.00799369j -0.0381095-0.0260068j -0.0271398+0.041029j -0.00813081-0.00575675j 0.0502654-0.0245866j -0.00579118+0.0379935j -0.0357658-0.0176634j 
-0.0329798-0.0199786j -0.0225881+0.0290276j 0.00484019-0.0203912j 0.0150483+0.00891481j 0.00871313+0.00596281j -0.00877881+0.00417865j -0.0134026-0.040308j -0.0151739-0.00400013j -0.0145905+0.033151j -0.0361516-0.0175568j 0.0106351+0.00229314j -0.0210333+0.0278615j 0.00613911-0.00307123j 0.00657539+0.00819703j 0.00492379+0.0297758j -0.00746318+0.0101448j -0.00560953+0.0210829j -0.00514011+0.0203488j -0.00266819+0.0148648j 0.0235727+0.00339585j -0.00256305+0.00578051j -0.0140062+0.00390115j 0.0108442+0.00243151j 0.00444325-0.00365533j 0.00807983-0.00207911j 0.0144149-0.00784934j 0.00154638+0.0019794j -0.0105417+0.00321296j 0.000970471-0.00784132j -0.0123249+0.00166456j -0.00658341-0.0118671j 0.00202408+0.0140147j -0.00196771+0.00767323j 0.00569186+0.000784968j -0.00930332-0.0203804j -2.39623e-05-0.00545322j 0.0183009-0.00367439j -0.00484425+0.0055044j -0.00771198+0.00918761j 0.00832216-0.0117423j 0.00844589+0.0143984j 0.00316248-8.3279e-05j 0.0120847+0.0109712j -0.0174561+0.007908j -0.00372967+0.0013142j 0.00885537+0.00763377j 0.00668514+0.00698358j -0.0121056-0.0030673j 0.00201699+0.00218503j 0.00315094-0.00460528j -0.00310601+0.00491515j 0.00609852-0.00463011j 0.0129343+0.0191086j 0.0113316+0.00510279j 0.0113001-0.0139715j 0.0114808+0.0096338j -0.00771623-0.000245765j -0.000305144-4.29419e-06j -0.000359977-0.00602567j 0.014752-0.00134814j 0.00564254-0.00672144j 0.00871697-0.0298929j -0.0208062-0.00215113j 0.00650572-0.00828747j -0.0173029+0.00601051j -0.00385708-0.00811819j -0.00381653-0.0140751j -0.0114437-0.0120102j -0.0186856+0.00182333j 0.0115783-0.00580125j 0.000488393+0.0106958j -0.00258627+0.000399539j -0.0132251+0.00113846j -0.00749949+0.00254612j -0.0187545+0.020752j -0.0113108+0.0133867j 0.00261915+0.00319528j -0.0119155-0.0104362j 0.00999735+0.000667019j -0.00314211+0.00413575j -0.00368929+0.00710108j -0.00614868-0.007081j 0.021681-0.000720667j 0.0177234-0.00300908j -0.00103383-0.00323016j 0.00254858-0.00693236j -0.0133642-0.00806189j -0.0202143-0.0197482j -0.00114163-0.00164729j -0.00250491-0.0117633j 0.00305456-0.0354386j -0.00198313-0.00218613j 0.0102979+0.0159892j 0.00738595+0.00550817j 0.00542683+0.00718014j 0.0224057+0.0190318j -0.0109124-0.00589499j -0.0226135+0.00597595j -0.00277138+7.61839e-05j -0.00928845+0.00582693j 0.00778071+0.00177694j -0.00727688-0.00743392j 0.000326223-0.00476031j 0.00253519+0.00362889j -0.00398845-0.000672617j 0.00929711+0.0165901j -0.00165528-0.00511428j 0.00651552-0.00287015j 0.00725206+0.00173444j -0.00432248-0.0119937j -0.00117212-0.00810288j 0.0098326-0.00700715j 0.0136535+0.00655957j -0.0109296+0.00682884j -0.00879524-0.000796033j -0.00351683+0.00198986j 0.00241045-0.000548548j 0.00915484+0.00378631j -0.00900794-0.00728054j -0.00480715-0.00619035j 0.00580416-0.015971j 0.00535384+0.01841j 0.000852511+0.00508222j -0.00525775-0.011628j 0.0270006+0.0123936j -0.000514567+0.00322676j -0.00434906+0.0104854j -0.00584154+0.0103919j 0.0117526-0.00137543j 0.0134664-0.0038765j -0.00267634-0.00401448j -0.00798553-0.0168722j -0.00474949+0.0227997j 0.00505155+0.00154523j 0.0258534+0.0151175j -0.0114336+0.0176305j 0.0203593-0.00640249j 0.0397369+0.0103486j 0.0159585-0.012715j -0.0121799+0.00897961j 0.0267066-0.00342874j -0.0251656+0.0228057j -0.0317175-0.00152798j 0.026983-0.00423075j -0.000523947+0.00723832j -0.0121662-0.013771j 0.0153537-0.018895j -0.0158676-0.0128976j -0.00686385-0.0119444j -0.000163963+0.0082729j 0.00836066-0.0199464j 0.0233258+0.0504072j 0.0121446-0.00446419j 0.0249949-0.0115218j -0.00210468-0.0206412j -0.00812242+0.00312999j 0.0259258-0.0179525j 0.005609+0.0191204j -0.0342518-0.0243369j 0.015576-0.0221964j 
-0.0315502+0.00460443j 0.00844112+0.0346687j -0.0337092-0.00163327j 0.00433636-0.0292114j 0.0255141-0.028074j 0.0354202+0.0233885j -0.00642113+0.0317253j 0.0307984-0.0250175j 0.0026531-0.0211934j 0.0203239+0.00535665j 0.00441872+0.0399872j -0.00862442-0.0350744j -0.0105256-0.0058202j -0.00242456+0.0219957j -0.0401717+0.00477201j -0.0213069-0.0211583j -0.0186527+0.00642535j -0.00880177-0.0179807j -0.0267089+0.00709028j 0.00148145+0.0226153j -0.00133272-0.00817301j -0.0204544+0.000484298j -0.0186668-0.00816291j 0.0189445-0.0225981j -0.00685122-0.000691747j 0.0161016-0.0168692j -0.0116887+0.0101991j 0.00928028+0.00164111j 0.0105178+0.0154979j 0.017906+0.00816679j 0.0235691-0.0160424j -0.0201396+0.0131494j 0.0359287+0.014198j -0.0217503+0.0269418j 0.027806-0.0338737j 0.00993398-0.00504047j 0.0234991+0.026934j 0.0341091+0.0185325j 0.00894882+0.0146396j -0.000454273-0.0058353j 0.00309159+0.0155236j -0.013748+0.00991139j -0.0127067+0.0141538j -0.0117229-0.0250189j 0.0190701+0.0116289j 0.0201797-0.0418261j -0.00938503+0.00552734j -0.0366503-0.00114056j 0.00967113+0.0173302j -0.0184197+0.000871891j -0.0215008+0.0149789j 0.000669059+0.0111037j -0.00888307+0.0114798j -0.0285398-0.00928089j -0.0203461-0.0063887j 0.01444+0.0121225j -0.00137487+0.00146641j -0.000201802+0.00261061j 0.0136593-0.0129918j -0.0112546-0.0456892j 0.0102769-0.0124805j 0.000788002-0.0212257j 0.0202428+0.0075146j 0.00625142-0.0141316j -0.00918467-0.0109549j -0.0094024-0.00777382j 0.0214077-0.0124538j -0.0217903+0.0208165j -0.00641578-0.00439681j -0.0200771-0.00892546j 0.00464685-0.0360405j -0.00246239-0.0146529j -0.0218896+0.012285j 0.00992115-0.00566419j -0.00689199+0.012391j 0.0223869-0.0161612j -0.00464496+0.0163971j -0.0109864-0.000459036j -0.0244877-0.00352912j 0.0222323-0.0198114j 0.0147005+0.01282j -0.00153785-0.00847293j -0.00733417+0.0188346j 0.00385257-0.0290325j -0.000748737+0.00911445j -0.00993956-0.0183295j -0.0265079+0.0147975j 0.000911461+0.027279j -0.00498622+0.0173069j -0.000971277+0.0326474j -0.0178995+0.015481j 0.00253347-0.0251177j 0.0226839+0.0127003j -0.0200791+0.00372729j -0.0112771-0.0122088j -0.0321977-0.000337559j 0.00714193+0.00961062j -0.00896678-0.0264756j -0.0425367-0.0296317j -0.0191696-0.0340903j -0.00927828-0.0137925j 0.00481178+0.0088469j -0.00575101+0.00173655j 0.00443373+0.00643589j 0.00158347-0.0182736j -0.00307519-0.0290002j 0.0109041-0.0159084j 0.0121978-0.000315893j -0.0160824-0.0122152j -0.00354219-0.00702912j -0.0128396+0.00695185j 0.00685554-0.0141257j 0.0185459+0.0161257j 0.00633913-0.00452953j -0.00283888-0.00501686j -0.0188924+0.0081228j -0.00612001+0.00264648j 0.0178639+0.0214822j 0.0313933-0.00154903j 0.00786781-0.0051491j 0.0217526+0.00169508j -0.00182927+0.0086223j -0.00913554+0.0183025j -0.00118981-0.00303158j -0.00684851+0.00545521j -0.0193392-0.0117711j -0.0270908-0.00750541j -0.016441-0.00497582j 0.0101384+0.000751477j -0.0188191+0.00166185j -0.0276121+0.00637202j 0.0188844-0.00364467j 0.016092-0.0059302j 0.03756+0.0246461j 0.0252745-0.0249841j -0.010502+0.00542993j 0.0148693+0.034307j 0.0174855+0.00209417j -0.0211652-0.0244555j 0.00809516+0.00275689j -0.00164475+0.0146211j -0.0437175-0.0159964j -0.000448857-0.0243485j -0.028377+0.0414038j -0.0295025-0.00673978j 0.00914347+0.0231378j 0.00318147+0.0034601j -0.00765123+0.00278523j -0.032237+0.0624199j 0.0368697-0.000432359j -0.0129305+0.0146618j 0.00129345+0.0380291j -0.000578799-0.000395176j 0.0231966-0.0562432j -0.000988765+0.0689885j 0.0630802-0.00560279j -0.00600124-0.00825641j -0.00243895+0.0466323j -0.034308+0.0282137j -0.0233917-0.0200454j 
-0.00214715-0.0339999j -0.0350657+0.003902j 0.0186518-0.0235409j 0.0195399+0.0265397j 0.0102781+0.0193064j -0.0186637+0.0136152j -0.0204792-0.0293697j -0.000897925-0.0213705j -0.0494521+0.0239586j -0.012186-0.00793489j -0.00544046+0.0256375j -0.0125717-0.0135557j -0.00965739-0.000214099j -0.00575513-0.00476955j -0.00265959+0.00860432j -0.0131688-0.0050323j -0.0101049+0.0277211j -0.0130402-0.00224045j -0.013368+0.00770717j 0.00431047+0.011772j 0.00673472+0.0134569j -0.0139548-0.0114843j 0.00998152-0.000660233j 0.00828916+0.0173185j 0.00969945-0.00192766j 0.0402759+0.00981081j 0.0123074+0.00915321j -0.00978835-0.00677687j 0.00940802-0.00684419j -0.023373+0.000860424j 0.0151276-0.0370724j -0.0230359+0.00675382j -0.00311148+0.0246056j 0.0159977+0.00928251j 0.000444709-0.017481j -0.00965774-0.0176445j -0.00539753+0.0195413j 0.00696525-0.01455j 0.00576229+0.00226459j -0.00239628-0.0140393j 0.000475901+0.00523984j 0.00104322+0.00499627j 0.00064155+0.0205296j -0.0158742+0.0166761j -0.01637-0.0120496j 0.0108223-0.00701678j 0.0190778-0.00250147j -0.00735247-0.0125837j 0.00909575+0.0165053j 0.021605+0.00214982j -0.00633583-0.0184729j 0.0193434-0.0083137j -0.00715085+0.0351275j 0.0152904+0.032879j 0.0341275+0.00299369j 0.00963834+0.0296004j -0.0199267-0.0134857j 0.0192125-0.00680923j 0.00975336+0.00464326j 0.00720044+0.00163302j 0.0240469-0.0362013j 0.0259506-0.0160944j -0.0242686-0.0112804j -0.00671746-0.0226756j -0.0179724+0.00760394j 0.0141231-0.0142569j 0.0113787+5.57168e-06j -0.0137878-0.0289754j -0.0327043-0.00524739j 0.020888-0.00431547j -0.00685952+0.005506j -0.0120114-0.00533839j -0.0147083-0.0103937j -0.0152242+0.00505105j -0.0279122+0.0091559j -0.00131562+0.0249007j 0.00596919+0.00685903j 0.000744433-0.0012273j 0.0218134-0.0074765j 0.000717083+0.00463743j 0.00838233+0.0151328j -0.0168854-0.00294519j 0.060643+0.00622281j 0.0141724+0.00641717j 0.0232327+0.0104718j 0.00974326-0.0157008j -0.0127528-0.0269864j -0.0149934-0.0335755j 0.0102725-0.00802778j 0.00425237-0.0221685j 0.0418982-0.0465767j -0.00432588-0.0287514j -0.000712304+0.0165784j 0.0211453-0.0207874j -0.00712669-0.0111079j -0.0011997+0.0372584j -0.00217502-0.00564557j -0.0142932+0.00453671j -0.00903027-0.00501593j -0.0221927-0.00351743j 0.0176415-0.0105955j -0.0144989-0.0196781j 0.00590201+0.00821824j -0.00697789+0.0209864j -0.00944182+0.00890627j 0.00645127+0.0169075j 4.49918e-05+0.00425936j 0.0205329-0.0098559j 0.0186772+0.0168237j -0.00581707+0.000963526j -0.000946753+0.00136785j 0.011137-0.016529j 0.0271846+0.0126016j -0.0058919+0.0112265j -0.0158446-0.003248j -0.0313796-0.00183891j 0.0202026+0.0226147j 0.0125788-0.0122015j 0.0012845-0.021107j -0.00606143-0.0244301j 0.0133318-0.0253328j 0.0176521+0.0162424j -0.0197834+0.00599833j 0.00618628-0.00111717j 0.0129332+0.00711897j 0.00202464-0.012159j -0.00729901+0.00203441j -0.00306206+0.0221835j 0.0211507+0.0056554j 0.0117114-0.00603088j 0.00949406-0.00240117j 0.00553493-0.0381076j 0.0126888+0.00650547j 0.0270001-0.00681976j 0.017275-0.00224478j -0.0248313+0.0227942j -0.0057971+0.00786941j 0.0182657-0.00349111j 0.00392639+0.0293401j 0.0176646+0.0342292j 0.0312233+0.0140612j -0.0283393+0.0164222j 0.0213133-0.0107633j 0.0320421+0.0236072j -0.00356206+0.0279365j -0.00366894-0.0619549j 0.00651728-0.0112391j -0.00833337+0.0132079j 0.0517546+0.0116989j -0.0168045-0.0167252j 0.0518049+0.00538079j 0.018535+0.0468573j 0.017534-0.00325672j 0.00350548-0.0437527j -0.0204063-0.0129272j -0.031362+0.0269294j 0.0197769+0.0171839j -0.00634377+0.0258672j -0.00728845-0.0425245j 0.0498527-0.00957305j 
