-0.0146625-0.014359j -0.00988463+0.0132177j 0.0176563+0.0106029j 0.0159453-0.0116498j 0.0058349+0.00278205j 0.00322138+0.000741887j -0.0157118-0.0117256j -0.00814357+0.0124115j 0.0015053-0.0135477j 0.00325783+0.00625807j -0.0121465-0.0144688j 0.00340621+0.00559488j 0.00432509+0.0162472j 0.00217488-0.00788657j -0.0163813+0.00281026j 0.000497146-0.00174832j 0.00844839+0.0115476j -0.00355354-0.00447646j -0.00615096+0.00153334j 0.0104057+0.00281331j 0.00481823+0.0144048j -0.00207124+0.00287447j -0.00967928-0.00265204j -0.00514418+0.0105391j 0.00600527-0.0107034j 0.00731897+0.00979749j 0.000184967+0.00208274j 0.00621528+0.00178114j -0.00238218+0.0116108j 0.00871544+0.00150158j 0.0100158-0.00282633j -0.0033344+0.00673311j 0.00345296+0.00362762j 0.00357559+0.000106196j 0.00476973-0.000901337j -0.00860472-0.012204j 0.00947343-6.03994e-05j 0.000167268-0.00557697j -0.00278442-0.000370592j 0.00245956+0.00212806j -0.00832551-0.00156468j 0.00131237-0.00785817j 0.000972479-0.00489313j -0.00178733+0.0111486j 0.00124878+0.00881139j -0.00300799+0.00534156j -0.00407421+0.00164398j -0.000220352-0.000896149j 0.00624102-0.00503909j -0.0132065-0.00303348j 0.00366243+0.000448803j 0.000692768+0.00369805j 0.000849936-0.00350843j 0.000548766+0.00368519j -0.000921772+0.0121377j 0.00978006+0.00542825j 0.00152174+0.00357711j 0.00228291+0.00951307j -0.00510114+1.07514e-06j 0.00399281+0.00907019j -0.00405619-0.00745658j -0.000265559+0.00752443j -0.00843924-0.0073021j -0.00378037+0.0132945j 0.000564752+0.000745775j -0.00406792+0.00865179j -0.000845526+0.00227435j -0.00382324+0.0024597j -0.00387412+0.00691383j -0.00167493-0.00485425j -0.0086267-0.000880951j 0.00251588+0.00238333j 0.000298251-0.00286448j 0.00215531+0.00125724j 0.00213097+0.00429134j 0.00235211+0.00388455j -0.0011773-0.00177369j -0.00496079-0.00442838j 0.0025154-0.00591527j 0.00781643-0.00317804j -0.000634139-0.0011628j -0.00367791+0.000298811j -0.00884688-0.0053475j 0.00620382-0.00163722j -0.00441874+0.00397929j 0.00311835-0.00229325j -0.00500023+0.000817245j 0.000777612+0.00407994j 0.0030632+0.0140562j -0.00303399+0.000136761j 0.0092431+0.00684552j -0.0049538-0.0070234j -0.000442808-0.00466308j 0.00310002-0.00713704j -0.00230354+0.000679346j 0.00574372+0.00251111j 0.00200807-0.0116719j 0.00110874+0.00699321j -0.00229739-0.00156199j 0.00218404-0.00590029j -0.00504591-0.00543357j 0.00350446+0.00228392j -0.00184751+0.000864013j -0.00172936+0.00600252j 0.00169225-0.000234074j -0.00418866+0.000941675j -0.00740716-0.000612189j -0.00676314-0.0130449j 0.00575252+0.00465628j -0.00392381+0.00461523j -0.000790318+0.00973077j 0.00423236+0.00420172j -0.00358218-0.0105614j -0.00250459+0.000978423j -0.00399999+0.000928942j 0.000940959+0.00755829j 0.00749775-0.00397684j -0.00191529+0.00118701j 0.00398094-0.00950199j 0.00186368+0.00376604j 0.00108321-0.000770321j -0.00364991-0.00857227j -0.00379043-0.00475826j 0.00364109-0.00667417j 0.0023499-0.00735835j -0.00392986-0.00820426j -0.00115369+0.0146525j 0.0086495+0.00756768j -0.00426859+0.00301771j 0.00126591+0.0107433j 0.0010373+0.0128073j -0.000713184+0.000380771j 0.00522935+0.00390899j -0.00486859-0.000738062j 0.00417024+0.00510528j -0.012012+0.0144046j 0.0051212+0.00626897j 0.00576886+0.0105083j -0.0147099-0.00237062j -0.00116426+0.0125258j -0.00424157-0.00621849j 0.000375894-0.00136532j -0.00284166+0.00194558j 0.00284543+0.000419275j 0.00341176-0.00338195j 0.000350544+0.0018908j -0.000592597+0.00966513j 0.000147972-0.00588664j -0.000860012-0.000673305j -0.00890813+0.00305643j 0.00245282+0.00952775j -0.00600725-0.0171789j -0.00496123-0.00249516j 0.00141416-0.00328758j 0.000867005-0.00320669j -0.00516041-0.000655758j 0.00222137-0.00217677j -0.00291725+0.00821453j 0.00272298+0.0056405j -0.00949891+0.00409526j -0.00480793+0.00426108j 0.00381223-0.00318905j -0.000166309-0.0110863j 0.00365585-0.0141661j 0.0102613-0.00297545j 0.00337655+0.00133611j -0.00386479-0.00620179j 0.00290818-0.0079424j -0.00161128-0.00423352j 0.00290053-0.00778577j 0.00384338+0.0012541j 0.00103742-0.00950967j 0.00043217-0.0148991j -0.00775391+0.00742355j 0.00602833-0.00575039j 0.000830285+0.000228886j 0.00443799+0.00957658j 0.0115091+0.000123526j -0.00391283-0.00217668j 0.00737081-0.00244467j 0.00534862+0.00761359j -0.0116485+0.00564152j -0.0182432-3.53219e-05j 0.00140065-0.00288494j 0.0165707+0.00230887j 0.0165249-0.00384538j 0.0024912+0.00535701j 0.016703+0.00523385j 0.000764128-0.00505144j 0.00733612+0.00282152j -0.0100619+0.0143225j -0.00154793-0.0176315j 0.0044989+0.0219144j 0.0173703+0.00187315j -0.0141847+0.00993334j -0.00123533+0.00398676j -0.0178385+0.00565817j -0.00400198-0.00542579j 0.0345716+0.0103324j -0.00203613+0.00614237j -0.0218376-0.00590938j -0.00594525+0.00208339j -0.0290927+0.0479041j -0.0253242+0.00142808j 0.0252874-0.023813j 0.0203018+0.0216114j 0.00286128-0.00100012j -0.00250746-0.019714j -0.0613295+0.00687842j 0.025584+0.0687613j 
-0.0158708+0.0176273j 0.018051+0.0183796j 0.0234775-0.00385856j -0.00336589-0.019834j -0.00726614+0.00821256j 0.0120658+0.00716667j -0.00652221-0.00816342j -0.00769718-0.00225522j 0.0107687+0.00105115j -0.00661038+0.00243285j 0.00256886-0.00285095j 0.0130387-0.00137939j -0.000776194-0.00997237j 0.00454499+0.000725164j -0.00472765-0.0131129j 0.00365729+0.00107168j 0.00314511+0.00289672j 0.00566149-0.000451664j 0.000979653-0.00681707j -0.00237895+0.000677887j 0.00953775+0.00808992j 0.00790932-0.00914175j 0.00189935-0.00287034j -0.00704458-0.000637781j 0.0184033+0.00589461j 0.00919972+0.00035351j 0.00476831-0.000489959j 0.00741632+0.00420292j 0.0039221-0.00242152j -0.00826291-0.00326207j -0.00320775+0.00488097j -0.00324802-0.0010592j -0.00784397+0.00472599j -0.00832047-0.00456552j -0.00352894+0.00780439j 0.00255189-0.00382024j 0.00616614+0.00953766j -0.0009889-0.00214613j -0.00239913-0.00501205j -0.00230202-0.000788893j 0.00539404-0.0137045j -0.00350898+0.000931939j 0.000653651-0.00550535j -0.00480096+0.00250705j -0.00930877+0.00439233j -0.00632163-0.00243287j -0.00212446+0.00444822j -0.00144352+0.0057962j 0.00333392-0.00282678j 0.000656295+0.0019217j -0.00129986-0.00215508j 0.00460981+0.00399802j -0.00102458-0.00122824j 0.000498025-0.000519169j 0.00370697-0.00568757j 0.00193829+0.00463219j 0.00251164+0.00546898j -0.00156793-0.00696366j 0.0154994+0.00547494j 0.00885715-0.00331312j -0.00839295-0.00438934j -0.0166739-0.0045291j -0.000292844-0.00694144j 0.00818892-0.00556135j 0.000134423-0.00298795j -0.00158722-0.00230954j 0.00820913-0.00125561j -0.00466333-0.00219182j -0.00277338+0.00119114j -0.00637272+0.00104477j 0.00424001-0.000180335j 0.000760853+0.000186451j -0.00252496-0.00317241j 0.00397057+0.000553833j -0.00490844-0.000897849j -0.00106526+0.00273639j -0.00452508-0.0008796j -0.000374665-0.000846117j 0.0068843+0.00121325j -0.00236081+0.00749298j 0.0007298+0.00410461j 0.000267432-0.00123406j 0.0077435-0.00857049j 0.00280348+0.00647569j -0.00326812-0.0032832j -0.000452061+0.00749699j 0.00215167-0.0060074j -0.00101547-0.00135783j -0.00184923+0.00759754j 0.00055174-0.00184555j 0.000572617+0.00223443j 0.000278262-0.000622661j -0.000430482-0.00339524j 0.000746243-0.000953018j -0.00595096+0.0012914j -0.00299779+0.00732186j 0.00204866+0.000932103j -0.00526262-0.000578483j -0.00164659-0.00437771j -0.00161423-0.00305566j -0.000383582+0.00042715j -0.00465117+0.00315141j 0.00069685-0.0087275j 0.0047825+0.00989346j -0.0149897-0.0147319j 0.00278599-0.00157406j -0.00440605-0.00189535j 0.00855928+0.00499779j -0.00169851+0.00170384j 0.00363898+0.00347555j -0.00693627-5.35042e-05j 0.000128197+0.00120544j -0.00745059+0.00103257j 0.00181853+0.00198068j 0.00485434-0.000953693j 0.00748483-0.0064792j -0.00565617+0.00578369j 0.00390027+0.00291101j -0.00700367+0.0144504j 0.00694487-0.00111242j -0.00460269-0.00752564j -0.0061901+0.00203172j 0.0182077+0.0039632j -0.00729166-0.00065718j -0.00383352-0.00277221j -0.000614226-0.00130204j 0.0175552+0.0014732j -0.00148175+0.0115082j 0.00253671+0.00624449j 0.00560878+0.00469141j 0.00071275+0.0109004j 0.00811366+0.00166197j 0.000465067-0.00188943j 0.00353001-0.00770852j 0.00164246-0.010047j 0.00983264-0.000172576j 0.00287912-0.00131824j -0.00533615+0.00654861j 0.00450057+0.000677883j 0.00863901+0.00586258j 0.00572382+0.00100494j 0.000117456+0.00125113j -0.00129027-0.00265811j -0.000844604+0.00315838j -0.0115006+0.00383016j -0.00900325+0.000566464j -0.00166662-0.00406384j 0.00455569-0.00146348j 0.000235225+0.00246679j -0.00767942+0.0146828j -0.00330144+0.000612492j -0.00555446+0.00220015j -0.00147587-0.0053083j 0.0129397-0.000889984j 0.00734871-0.000349397j 0.00364917+0.00262172j 0.0143483+0.0013215j 0.000245151-0.00246814j -0.00040336+0.000235261j -0.0139071-0.00137086j -0.00202747-0.00263934j 0.00213444-0.00733793j 0.00141762+0.000879399j 0.00618868+0.00420707j -0.000867315+0.00554533j -0.00090124+0.00432625j -0.011361-0.0094408j -0.000385114+0.00472623j 0.00381554-0.00514754j 0.00898042+0.00316735j 0.00267817-0.00694937j -0.00380252+0.00455663j 0.0126634+0.00648701j 0.000950635-0.00934541j 0.00579536-0.00367105j 0.012431+0.00300005j -0.016805+0.00239868j -0.00878104+0.00776497j 0.00186313-0.00166247j -0.00576728+0.0120968j -0.00522333-0.000886694j -0.0173612-0.0155604j 0.00212151-0.00026937j 0.000984632+0.00309797j 0.0080436+0.0167498j -0.0058652+0.000314204j -0.00825562+0.0171449j 0.00044259+0.00499099j -0.00396805-0.00225216j -0.0171388+0.00221706j 0.00386247-0.010412j 0.0111228-0.0122898j -0.0309645+0.00523683j 0.0153333+0.0123435j -0.00274305+0.00227047j -0.006887-0.013671j -0.00162364-0.00168667j 0.0245708-0.0109836j -0.011855+0.0322095j 0.0025576-0.0142415j -0.00663668+0.00207454j 0.0029725-0.020281j -0.0368286-0.0129931j 0.0266885-0.0314815j 0.000537234+0.00086828j -0.0110881+0.00409551j 0.0267754-0.0380762j -0.0216584-0.0257997j 0.0159555+0.0602286j 0.0514823-0.018175j 
0.0187044-0.0311019j -0.0320691-0.0164251j -0.0337804-4.06018e-05j -0.00628546+0.0210154j 0.0208133-0.0218763j -0.028626-0.0182065j 0.00856423+0.0177625j 0.0290809+0.00427899j -0.0126724-0.00768068j 0.00113644+0.00365158j -0.00465973+0.0108577j -0.0202654+0.00570157j 0.0117904+0.00013805j -0.014981+0.00629942j 0.00676599+0.0199147j -0.0104476+0.00228065j -0.0123704-0.0122727j -0.00379168-0.0010351j -0.00254854+0.00628309j 0.00147356-0.011297j -0.0141428-0.0179453j -0.00402891+0.0108003j 0.00130608+0.00981767j 0.00628776+0.00400347j -0.0146868-0.00532046j -0.00287316+0.00311126j 0.00149172-0.000790691j -0.00865975-0.00180581j 0.00466211+0.00893941j 0.00845921+0.00509453j -0.00224008-0.00356386j 0.000845078+0.00398472j 0.00455914-0.00362851j 0.0116972+0.0021964j 0.000116317-0.00833026j -0.00272266+0.00641925j 0.000792058-0.00495436j 0.0044933-0.00606573j 0.0018524+0.00340288j 0.00923191+0.00116314j 0.00195168+0.0079806j -0.00582784+0.00616083j -0.00422211-0.000295489j 0.00557107-0.00145108j 0.0056637+0.000951311j 0.00537939-0.00214592j 0.00766054-0.000686673j 0.00838484-0.00541047j 0.00706756-0.00134238j 0.0063174-0.000587254j -0.0022679+0.00317248j -0.00376877-0.00439172j -0.00512127-0.000325797j 0.000641498+0.0026393j -0.00581973+0.00336936j -0.00224855+0.00104628j 0.00477991-0.00211871j 0.000347723-0.000931635j -0.0163098-0.00574845j -0.00928859+0.00252298j 0.000736406+0.000452422j 0.00786604+0.00198492j 0.000239832+0.00504468j -0.0119511+0.0024614j -0.00350317-0.00366321j 0.00298675+0.00099028j -0.00199482-0.00216424j 0.00432885+0.00580141j 0.00191729-0.00165957j -0.00374095-7.33058e-05j 0.00269429-0.00231219j 0.00633245+0.0016345j 0.00210801+0.00209692j 0.000757162-0.00530539j -0.000828258+0.00069175j 0.00214886+7.34003e-05j -0.00503129+0.0027688j 0.0017241+0.00547628j 0.00108875-0.00569894j 0.00350752-0.000914233j -0.00183198+0.00294923j -0.00391303-0.00174097j -0.0101517+0.00167261j 0.00804183+0.000242013j 0.00586729-0.00186275j -0.00124872-0.00228527j 0.000733823+0.00211089j 0.00185219-0.00813151j -0.00708155-0.0113772j -0.00113707+0.00191183j 0.00526977-0.00275995j 0.00152645+0.0116351j -0.00531728+0.00678335j 0.0047775+0.000316678j -0.00429847+0.000181488j 0.000523308+0.00148116j 0.00296663+0.0094915j 0.002438-0.00309879j -0.00185983-0.00067951j -0.00475811+0.00804579j 0.00255867+0.00137677j -0.00399379-0.00535264j -0.00134029+0.0044482j 0.0037471-0.00500796j 0.00301383+0.00416661j 0.00176744-0.0116576j -0.00128814+0.0100366j -0.000432706+0.00427787j 0.00657972-0.00165896j 0.00400721-0.000446746j 0.00292329+0.00110731j 0.00999826+0.0100599j -0.00702326-0.00101538j -0.00178697-0.00343734j -0.00427666+0.00227816j -0.00964401+1.76962e-05j 0.00251315-0.00453276j 0.0036876-0.00561945j 0.0202177-0.00143231j 0.00942143+0.0147202j -0.00579051-0.0157552j -0.00444814-0.00121567j -0.00140746+0.00610731j 0.0031109-0.000578066j 0.014275-0.00611331j 0.000924223-0.00634394j -0.0107405+0.00329105j 0.0106136-0.0107188j -0.00195058+0.0155908j 0.000657095+0.0030971j -0.00560361+0.0153783j 0.00103545+0.00850993j -0.00605452-0.0082839j 0.00548023-0.0024526j -0.00451497+0.00234134j -0.0164499+0.00994861j -0.00539037+0.00564882j 0.0138017+0.00899607j -0.00470535+0.00214745j 0.000184356-0.000711159j 0.00869701-0.00676264j 0.00228094+0.00289219j -0.0039135+0.000458654j 0.000669766-0.0048735j 0.00565479+0.00872816j -0.000319555+0.00905662j -0.00564114+0.00197444j -0.00494689+0.000173792j 0.00222001-0.00342655j -0.0064312-0.0112911j 0.00529594-0.005708j -0.00928216-0.00177831j 0.00588088+0.00796216j -0.00299311-0.00720592j -0.00405811-0.00375669j 0.0121245-0.00863749j -0.00529835+0.00423203j -0.005883+0.0102617j 0.0122645-0.01003j 0.0081121+0.0102567j -0.0047892+0.0105341j -0.00356495-0.00392415j 0.000918395-0.0147211j -0.0025782-0.00606478j -0.000505354+0.0117865j -0.00137612-0.00589663j -0.00667268-0.010481j 8.55138e-05-0.00959836j -0.00372262+0.00396263j -0.0142029-0.00397575j -0.00833323+0.00161338j 0.00437571-0.000176113j -0.0103954-0.0104212j -0.00598466+0.0138696j -0.00641227-0.000715795j -0.0154156-0.0183651j 0.00694316-0.000445093j 0.00439221+0.0119275j -0.00527553-0.00597129j 0.0266647-8.02914e-05j -0.0131646+0.000557524j -0.00220892+0.00373673j -0.0175999-0.00124869j -0.00932204-0.00942344j 0.00346634-0.00929352j 0.00963114-0.00349488j -0.00161734-0.00341649j 0.00261606+0.00697734j -0.0219801+0.0131311j 0.0137434-0.0105508j -0.0207823+0.0175019j 0.0048882+0.0165472j 0.0271046+0.0210496j 0.0223554-0.0109527j 0.0278543-0.0238238j -0.00257084+0.0118345j -2.53478e-05+0.00634882j 0.00114439-0.0168844j 0.00272918+0.00759705j -0.0155857+0.00547474j 0.00637763-0.00376393j 0.00124679+0.0063038j -0.0145867+0.00938836j -0.018675-0.00546686j -0.0335301+0.0150442j -0.0406085-0.0497606j 0.0481552+0.0437089j 0.05513-0.0658874j 0.0114499-0.00446724j -0.00472344-0.0339048j 
0.00975773+0.0239186j 0.0180214-0.0165365j -0.00104328+0.0112172j 0.00870262+0.0103878j -0.0352205+0.0109772j 0.022775+0.0115848j 0.00830612-0.00361895j -0.0108427-0.0239066j 0.00101815+0.0101125j -0.00600671-8.09886e-05j 0.0178457+0.010677j 0.0058211+0.00444002j -0.0148984-0.00379188j 0.00634488+0.008053j 0.0189784+0.00595417j 0.00439599-0.00853674j -0.0098244+0.000301648j -0.00249198+0.00859378j 0.0159247+0.0004658j 0.00173879+0.00302577j 0.00646104-0.00275422j -0.000123915+0.00685064j 0.00305622+0.00126175j 0.00215997-0.00675965j -0.00437361+0.0121375j -0.0067669-0.00815314j -0.00652709-0.00781441j 0.00153587-0.000419101j 0.00680183-0.0124947j 0.00125965-0.00152597j -0.00191651+0.0109508j 0.0174092-0.0027627j 0.00140303-0.00625707j -0.00405788+0.00185109j 0.00290371-0.00190068j -0.0057811+0.00607304j -0.00756392-0.00444932j -0.000637395+0.000459228j 0.00297467-0.00565501j 0.00381199-0.00490786j 0.00946241+0.00709047j 0.00022034+0.000134377j 0.0036624+0.00431419j 0.00356817+0.00298461j 0.0122556-0.000601027j 0.000796122-0.00536953j 0.00084695+0.00248438j -0.00549778+0.00717204j -0.011469+0.00624407j -0.00167501+0.0141148j 0.00308572-0.00185385j -0.00251566-0.00173237j 0.00181597+0.00060575j 0.00518662+0.000262172j 0.00841408+0.00475928j -0.00491978-0.00633532j -0.0080062-0.012094j 0.0114118-0.0050431j -0.00325259-0.00509999j -0.000931002-0.00600032j 0.0104394+0.00489599j 0.00375623+0.000614822j -0.00310023+0.00397863j -0.00141418-0.000883617j 0.0155902+0.00488727j -0.00882508+0.000472128j 0.00303298+0.000855298j -0.00269946-0.00293795j -6.94679e-05-0.00430886j 0.0111401+0.00283919j 0.000756799+0.0025418j -0.00793607-0.00776681j -0.00321623+0.000203198j -0.00166758-0.00214778j 0.00159787-0.00478394j 0.00228719-0.00607947j 0.000228677-0.00358046j 0.0022032+0.00202261j -0.0173771+0.00203641j 0.00283257-0.00944931j 0.00912068-0.000112019j 0.00944064+0.00420522j 0.00444971+0.0135677j -0.00462399-0.0093815j 0.00257231+0.00354794j 0.00249973-0.00590195j 0.00556903-0.000463487j 0.00037421+0.00183693j 0.00583042-0.00218604j 0.00710784+0.00506034j -0.00743758-0.0106073j 0.00784944-0.00850067j 0.00590231+0.00155942j -0.00180458+0.00299762j 0.0109838-0.00468353j 0.000933533-0.00712938j -0.00387385-0.00984911j 0.00410728+0.002064j 0.00441891+0.000142651j 0.000611812-0.00820732j -0.000980394-0.00359914j 0.00412946-0.0025901j -3.53387e-05+0.00941345j -0.0185776-0.00273493j 0.013421+0.00521274j -0.00447969+0.0106151j 0.00353199-0.00414796j 0.00531096+0.00405452j 0.011579-0.00714149j 0.0065687-0.0127408j 0.0130935-0.00402899j -0.00592602-0.0105452j 0.0129489+0.00295088j -0.0014691+0.00398867j -0.00479075+0.00450799j 0.00664441-0.00355474j 0.0141107-0.00474209j 0.000611604+0.00615311j -0.00600341+0.00365892j -0.0148642+0.00861194j 0.00320955+0.0120536j 0.0162189+0.0146224j -0.0129681+0.00453956j 0.00639349+0.00434749j -0.00495964+0.00721154j 0.00894978+0.000841924j -0.0108981-0.00557357j -0.00219309+0.00439245j -4.87059e-05-0.0146267j -0.0136907-0.00897878j -0.00723684-0.0199349j -0.0209058-0.0123874j 0.00108729-0.00341248j 0.000253449+0.00844885j 0.0017419-0.00633506j -0.0060043-0.00449478j 0.0168495-0.00797554j 0.00727191-0.0084097j 0.0119343+0.00708997j 0.00878588-0.0146154j -0.00735741+0.00915489j 0.000260799-0.00517727j 0.00709618-0.00672675j -0.00514905+0.0040788j -0.00640768+0.00583645j 0.00225176-0.012335j 0.00378625+0.00351321j -0.00263257+0.00649222j 0.00898351-0.00963026j 0.0105025-0.0215847j -0.00588191-0.0169446j 0.0233343+0.0055754j 0.00274569-0.000374534j -0.00368775+0.0061779j -2.79578e-05+0.00398418j -0.011247-0.0119039j -0.00844514-0.000293327j 0.00161134-0.00160868j 0.00174101+0.0107218j 0.01129-0.00285642j 0.00621169-0.00164829j 0.00573797+0.00372364j -0.0141207+0.00422232j -0.0131136+0.0102359j -0.00493697-0.0171735j 0.00369161+0.00214056j 0.0126011+0.0209797j -0.00508549+0.00301936j -0.00120927+0.00198276j -0.00891968+0.0186361j -0.00194722+0.00214289j -0.00960413+0.00660672j -0.00391624+0.0110506j 0.0271401+0.00593687j -0.0172347-0.00143367j -0.00157104+0.00303986j 0.00553343+0.0124478j -0.000555952+0.00323486j 0.0070359+0.0103092j -0.0166165-0.0181211j 0.0138252+0.00586275j 0.0114082+0.0216575j 0.00595275+0.0079631j -0.00885801-0.00738249j -0.00695643-0.00879507j 0.00215166+0.000624963j 0.00374987-0.0114789j 0.00911231-0.00380582j 0.0121233+0.0111306j 0.0127908+0.00756079j 0.0348269+0.00189166j -0.000474362-0.00245233j 0.0350896-0.0210752j -0.0185895-0.0264313j 0.00440133-0.00420535j -0.00479541-0.0185714j -0.00786273+0.00600169j -0.0164363+0.0025722j 0.0116418-0.0351896j 0.00554031+5.42017e-07j 0.0420876-0.00254691j -0.00129544+0.0132408j -0.0198087-0.00512762j 0.00490303-0.0346219j 0.00367088-0.0272543j 0.0151807+0.0240078j -0.015899+0.0338479j 0.0368939+0.00599938j 0.0164662-0.0145376j -0.00718175-0.0164667j 
0.0313615+0.00240843j 0.00493359-0.0316542j -0.0207433-0.0208941j -0.0307249+0.0193848j -0.000715914-0.0294588j -0.0289731+0.00268782j 0.0162033+0.0117024j 0.00552988-0.0372521j 0.00184498+0.0259855j -0.00397509+0.00365491j 0.0151604+0.00944087j -0.00806632+0.00205162j -0.012984-0.0379246j 0.00240721+0.020368j 0.0213333+0.000120305j -0.00346054+0.000783773j -0.0142789-0.00794848j 0.0180181+1.24559e-05j 0.00860835-0.0104959j -0.00940873-0.0098283j -0.0253153-0.00621137j 0.0141512-0.0178136j 0.0127252+0.000888726j 0.00688684-0.0277024j -0.000632392+0.0259926j -0.00785549-0.0110747j -0.00192053-0.00508514j -0.0122984+0.0125198j -0.00729565-0.0156515j -0.0218341-0.00119225j -0.0165897+0.0129227j -0.00609875-0.0038148j -0.0164872+0.00552605j -0.000685685+0.00212069j -0.0128662+0.00573244j 0.011594+0.012351j -0.00645788-0.000390321j -0.00140531+0.00478888j 0.00303468-0.00117893j -0.00265576-0.0087597j 0.0201867-0.00436596j -0.0045998+0.0162386j 0.00718941+0.00516775j -0.0115895-0.0203785j -0.0126717-0.0231039j -0.00218527-0.01428j 0.00708242-0.0105436j 0.00901067-0.004559j -0.00859754+0.00807891j 0.0259435-0.0127383j -0.0116876+0.00276094j 0.0028107-0.00680815j -0.00753886+0.012295j -0.0055135-0.00621443j 0.00273138-0.02768j -0.0145387-0.00384432j 0.00266758+0.00146249j -0.0160298-0.0166856j 0.00990532-0.000923725j -0.00949952-0.0149132j 0.00370361+0.0142021j -0.00890865-0.00715178j 0.0178883-0.00780736j 0.00566447-0.0239473j -0.00839338-0.00597112j 0.0130084-0.0226895j 0.00638092-0.0118484j 0.0179573-0.00558884j 0.0083579-0.0146335j -0.0121334+0.00936096j 0.0100007-0.00465426j 0.00050135-0.00105931j -0.00229394+0.00775129j 0.00148904+0.00184209j -0.00847758-0.0112974j -0.00534691-0.00581355j -0.00315449+0.00871168j 0.0005579-0.00332021j -0.00230878+0.00704645j -0.0182184+0.0165961j 0.000612547+8.48169e-06j 0.0039439-0.00641594j 0.0205077+0.000851948j 0.0031865+0.00166865j -0.00219964-0.0122605j -0.0064038+0.00640414j -0.00706873-0.00590634j -0.0047202-0.00241204j -0.015058-0.0125393j 0.0135872-0.0170969j -0.0042391-0.00220752j 0.0152811+0.0016178j -0.00227387-0.00152638j -0.00632087-0.00122553j -0.00183648+0.00497055j -0.0101873+0.0023388j 0.00561533+0.0202816j -0.00948982-0.0121885j -0.0117675+0.00110433j -0.015645+0.012107j 0.00256109+0.00611952j -0.0111157-0.00476977j 0.00118959-0.00397816j 0.0110769-0.00299055j -0.024496-0.0142396j 0.00407104-0.00970551j 0.00836592+0.00680834j 0.0163377+0.00809275j -0.00753088-0.00692612j 0.00108514-0.0146868j 0.0056933-0.0090654j -0.00542468-0.00493563j -0.00385533+0.0264667j 0.0159801-0.00895128j 0.0160457-0.00496108j -0.000468628-0.0108899j -0.0184659+0.014527j 0.0124258-0.0033681j -0.00271841+0.0123909j 0.00204737-0.00675256j -0.00687498-0.00218998j 0.00909066-0.00257947j 0.020288-0.00506308j 0.00442921+0.0108977j -0.0139756+0.014578j 0.00774123+0.000204328j 0.0142553-0.0167246j -0.0169167-0.00842335j 0.0168032-0.0158689j 0.00384884-0.00977131j 0.010231-0.014748j 0.0100251-0.0067222j -0.000999297-0.00850037j -0.00480714-0.000761658j -0.00161363-0.0154088j 0.0204843-0.0320891j -0.0122984-0.00185628j -0.0184781-0.00906177j 0.0105264+0.000486323j 0.000435064-0.0106056j 0.00761944+0.00213151j 0.000207719+0.00192855j -0.00193462-0.00425988j 0.00145024+0.00127747j -0.00735616+0.00418805j -0.0129853-0.0017728j 0.00460101-0.0107874j -0.000299692+0.000956462j -0.00704479+0.000705342j 0.00157703+0.0147459j -0.0084283+0.000213273j 0.00387288+0.0118818j 0.000828312+0.000378948j 0.0125413+0.000248882j -0.00445454+0.00151674j -0.003596+0.00781878j 0.0120692-0.0013347j 0.00577443-0.0224309j -0.00189496-0.014573j -0.00948103-0.0159475j 0.0125561-0.0124774j -0.0100657+0.00927706j -0.00363793+0.0197015j 0.00195313+0.0207397j -0.0231974-0.00740612j -0.0048991-0.00220733j -0.00620835+0.011636j -0.0053478+0.0177358j 0.000390125-0.0110827j 0.0152202-0.00157606j 0.00677335-0.0178121j 0.000441902+0.00976547j 0.0169908+0.00382302j 0.0071693-0.0257013j 0.00289019-0.00324218j 0.011792-0.00208604j -0.012323-0.016279j -0.0145278+0.0161341j -0.00186283-0.00519992j -0.0179017+0.0155189j -0.00163031-0.00475159j 0.024377-0.00954519j 0.000738252+0.00975452j -0.00535353+0.0193837j -0.00462483+0.00900895j -0.00687597-0.00410595j 0.00992478+0.00414637j -0.0149313-0.0115597j 0.00961188+0.0113696j -0.0123557+0.00988135j 0.000335927-0.0265529j -0.012636+0.0113211j -0.0325915-0.0342038j -0.0226912-0.0198991j -0.00987122-0.0254988j 0.014388+0.00507793j 0.0147325+0.0154233j 0.0113111+0.0103038j -0.0535564-0.00305927j -0.0198529+0.00817669j 0.0232331+0.037879j 0.0128995-0.0171854j 0.0373662-0.0737057j 0.0116307+0.00788656j 0.0107353+0.0451517j -0.0645586+0.00645828j -0.0195298+0.026984j 0.041166+0.012282j 0.0607147+0.0530588j 0.0453035-0.0634107j 
