-0.00586268+0.0126765j -0.0092275-0.00857557j 0.00286312-0.00488456j -0.00881895+0.00424752j 0.00388911+0.00758983j 0.00253725+0.0126781j 0.00225939+0.000106704j 0.000114789+0.00260086j 0.00378852-0.00688683j -0.00398034-0.00118394j -0.00117736-0.00471387j 0.000644849-0.00227779j 0.00966958+0.000606505j 0.00278655+0.00368663j 0.00142881+0.000520422j -0.000300643+0.00233672j -0.00643379+0.00266086j 0.00605886+0.00153416j 0.00637557+0.000131593j 0.00473936+0.00273685j 0.001466-0.00105393j -0.00111729-0.00763096j -0.00289256-0.00259063j -0.00261631-0.00587003j -0.00381179+0.00149769j -0.00114101+0.000869183j -0.00289854+0.00436391j 0.00411427+0.00367131j -0.00401187-0.00361106j -0.00130928-0.00137996j -0.00175813-0.00253706j 0.00249121-0.00071525j 0.00213312+0.00349085j -0.00643663-0.00432465j 0.00559992+0.0025455j -0.00378969-0.00120087j -0.00200181-0.00104008j -0.003505-0.00278517j 0.0092769+0.00235329j 0.00624497+0.00737489j 0.000954075+0.00284653j 0.00164843-0.00440034j 0.00109354-0.000628849j -0.00132688-0.000890008j 0.00641778+0.00404883j 0.00218562+0.00206399j -4.50827e-05+0.00572035j -0.000443939-0.000473837j -0.00108766-0.00119694j 0.00235718+0.00112501j 0.000470858-0.000295466j 0.00117353-0.00433485j -0.000848781-0.00415139j 0.00158408+0.000842318j -0.00373452+0.00718335j 0.00617309+0.00279613j -0.00574721+0.00203906j -0.0039202-0.00010313j -0.00218284-0.00101209j 0.000503812+0.00610447j 0.00223428-0.00170248j 0.000174986-0.00278783j -0.000511696-0.00208579j 0.00245771+0.00790035j -0.00153595+0.00366411j 0.0038664+0.00617839j 0.0014326-0.00781694j -0.007186-0.000994407j -0.000450981+0.00499776j 0.00348211+0.00601018j -0.00659588+0.00515865j 0.00136327-0.0027544j -0.00464987-0.00169658j -0.00738129+0.00255215j -0.00408663-0.000945616j -0.00166178-0.00129309j 0.000648584+0.0197193j 0.00389748+0.00119913j -0.000733195-0.00360413j -0.00995795-0.00493164j -0.00201977-0.00477571j 0.00267335-0.010945j 0.00441436+0.00489073j -0.00318596-0.00340847j 0.00105903-0.00241493j 0.000161745-0.00235448j -0.00261997+0.00255466j 0.00654299+0.00191816j 0.00645023+0.00156679j -0.00153198+0.00251973j -0.012165+0.000982305j -0.00202996-0.00864216j -0.00407691+0.0070785j -0.00947077-0.00816779j -0.00809346-0.00556315j 0.0163209+0.00233236j -0.0116655+0.00444934j -0.0112093-0.00967928j 0.000861576+0.00282964j -0.0014403-0.000175397j -0.0117099-0.00873402j -0.00212444-0.00210047j -0.00092179+0.000910863j 0.00039829-0.0030889j 0.00110539+0.00139042j -0.00154011+0.000765634j 0.00215213-0.000252708j -0.00610755-0.00983664j -0.00639853-0.00965373j -0.00961751-0.00529966j -0.0071386-0.0094127j 0.0112096+0.00763305j -0.00372297+0.00873333j 0.00727628+0.000607913j 0.00167366-0.000811352j -0.000573494+0.0101404j -0.00843211+0.0117031j -0.0151264+0.00524303j 0.00852003-0.00324265j -0.00860245-0.00470365j -0.00696516+0.0017845j -0.00802782-0.00492295j 0.0193606-0.00786856j -0.0130205+0.00152323j -0.00032512-0.000171581j 0.00750468-0.0116984j 0.0170854+0.00096555j -0.0119286+0.00513271j 0.0175677-0.0282935j -0.0178248+0.0055343j -0.0142473+0.00738965j -0.00234071-0.0122246j -0.000410061-0.00867558j -0.00945271-0.0164344j -0.0529125+0.010915j 0.0154124+0.0603699j 
-0.0127242-0.00578649j 0.00655853-0.0116447j 0.0132586+0.00508424j 0.00518693-0.00704942j -0.0105784+0.00583012j 0.00443119+0.00377165j -0.00327189+0.00475187j 0.00293535-0.0122451j -0.00225045+0.00404034j 0.000976344-0.00434496j -0.0100294-0.00470329j 0.00748645-0.00156892j 0.00479571+0.00467102j -0.00647757-0.00429942j -0.00997612-4.7303e-07j -0.0105743-0.00955585j 0.0018984+0.00076478j -0.00186315-0.000338285j -0.00553195-0.00170282j -0.0046278+0.000645006j -0.00109705-0.000162415j 0.00163498-0.00284327j 0.00105142-0.00418379j 0.00539964+0.00410827j 0.00722108-0.00162196j 0.000134006-0.00729189j -0.000964522+0.00210383j 0.00242698+0.00176594j 0.00171302+0.000987193j -0.00289366+0.00248519j -0.00244022-0.00116451j -0.0032086+0.00943792j 0.00213335+0.00184527j 0.00493596-0.00158709j 0.000700849-1.37665e-05j 0.000322108+0.00481745j 0.0107712+0.00918697j -0.00755429-0.00385796j -0.0028166+0.0037121j 0.00475006-0.00165038j -0.00347432-0.00366932j 0.00298284+0.000563145j -0.00318067-0.00151089j -0.00503528-0.00400981j -0.00516436-0.00631273j 0.00427769-0.00151046j 0.00356096-0.00412609j 0.00112897+0.000908212j 0.0022489+0.00129176j 0.001098-0.00015627j 0.00399719-0.00283913j 0.000536731+0.000889812j -0.00276487+0.000866408j -0.00411425+0.00255885j 0.00255004+0.00378807j -0.000693414-0.00365399j 0.000164802+0.00130089j -0.00264261+0.00277788j 0.00128538-0.00297905j 0.0101968+0.00510572j -0.00408188+0.000209018j -0.000320479-0.00336942j -0.000786479+0.000589102j 0.000825287+0.00535123j 0.00178707+0.00211219j 0.00575649-0.0119878j -0.0055141+0.00966957j 0.00373329+0.0126226j -0.00103738-0.00119569j -0.00326341-0.00971653j 0.00414858-0.000826913j -0.00327284+0.00342693j 0.00255371-0.0033691j 0.000726953+0.00528012j -0.00346691+0.00528158j -0.00322443-0.00499791j 0.00607294+0.00100976j -0.000453924-0.00304426j 0.00152058+0.00110559j -0.00432328+0.00443742j 0.00646789+0.0115657j 0.0063949+0.00177261j 0.00418852+0.000523321j -0.0025086-0.00560841j 0.0112827+0.00272495j -0.0024877-0.00636962j 0.00199589+0.00566983j 0.00134454-0.00587296j 0.00577451+0.000461769j -0.00498551-0.00422005j 0.00763831+0.0113666j -0.00746605-0.00198838j 0.00755331-0.00130185j 0.000249036-0.00755225j 0.00519732-0.00287989j -0.00219115+0.00178912j -0.000714258+0.0115692j 0.00260387+0.0045648j -0.000230347-0.00152724j 0.000831078-0.00426062j 0.000216279+0.0125778j -0.00695863-0.00178965j -0.00257758+0.00353045j 0.0032847-0.00126771j -0.00412729+0.00265649j 0.00578568-0.000804056j -0.00345666-0.000968391j -0.0113879-0.000234606j -0.00603068+0.00595298j -0.0164238-0.00345346j -0.0121827-0.00127566j 0.00903388-0.00969488j 0.00810183+0.00798463j -0.00891168-0.00764387j 0.00100181+0.0011759j 0.0177917-0.00286345j 0.010286+0.00175909j 0.00808872+0.0131933j -0.0123527-0.00525188j -0.0054753+0.00775086j -0.00167536-0.000409351j -0.0111532+0.00121038j -0.00479441-0.0107101j -0.00892322+0.0149968j 0.00130269+0.000860624j -0.0158645+0.00577117j 0.00611504-0.0138951j 0.00147207+0.00748732j -0.0272022-1.32155e-05j -0.0131451+0.025648j -0.00640529+0.00514356j -0.0128991+0.00402837j -0.00817774+0.0182909j 0.00183597+0.000880338j -0.0186916-0.0543427j -0.0535142+0.0119187j 
-0.0163687+0.000971548j -0.00475001-0.0173133j 0.0204352+0.00269543j -4.86619e-05-0.000245328j -0.00780276+0.00951389j -0.00638998+0.0148241j 0.00322405+0.00380335j -0.0021323-0.0115523j 0.0038375-0.003184j -0.0097563+0.00620118j -0.00910232-0.00961794j 0.00662684-0.00238088j 0.00841111+0.00400692j -0.00781427-0.0074217j 0.000155913+0.00658757j -0.00420984-0.0107714j 0.00218417+0.0043857j 0.00157847+0.00680933j -0.00937311+0.000992944j -0.00100799+0.000552062j -0.00150602-0.00517523j -0.00775916+0.0001851j 0.00131853-0.0028437j 0.00138974+0.00209154j 0.00697649+0.000902135j -0.00378092-0.0039741j -0.00462683+0.00498228j -0.00355471-0.00127772j 0.00830769-0.00142743j -0.000265482-0.000615642j -0.001245-0.00138931j -0.011556+0.00970726j 0.00513715+0.00246198j 0.0132095+0.00311431j 7.62748e-05+0.0027626j -0.00144414+0.00294715j 0.00456119+0.00681344j 0.00371438-0.00126927j -0.00555199+0.00584096j 0.00641605+0.00439768j 0.00163668-0.000964424j -0.00130459-0.0040312j -0.00187924-0.00323799j -0.00485769-0.00334161j 0.00583773+0.00149733j 0.00304311+0.0012422j 0.0070136+0.000624223j 0.00199566-0.000987082j 0.00225848-0.0017956j 0.00292112+0.00202007j 0.00341592-0.000159892j 0.00211643+0.00998866j -0.00130973-0.00202569j -0.00476053-0.000903069j -0.000452274-0.00222539j 0.00394141-0.0107499j -0.00477406-0.00311553j -0.0055539-0.00384112j -0.00113308-0.00280104j 0.00978411+0.00812896j -0.00112903-0.00306655j 0.000563671-0.00374111j -0.00127359+0.00244004j -0.000116409+0.00617115j 0.00150715+0.00490334j 0.00265658-0.00525013j -0.00575752+0.00610785j -0.00135117+0.0121022j -0.000158201-0.00914591j 0.000115552-0.00645301j 0.000315112+0.00393802j -0.0104165+0.000259575j 0.00571198-0.00442134j 0.00343798+0.00558156j -0.00335687+0.00108114j -0.00616948-0.00734836j -0.00449833+0.0101249j 0.00370813+0.00245977j -0.00570474+0.00196219j -0.000791012+0.00965052j 0.00207218+0.0104376j 0.0125091+0.00527283j 0.00413419+0.00364138j 0.00016962+0.00280432j 0.00918341+0.00880764j 0.00295099+0.000739045j 0.0036265+0.0032584j -0.0040227-0.000248526j -0.00820325+0.00275421j 0.00281755-0.00650954j -0.00180697+0.0122398j 0.00319794-0.00612014j 0.00687343-0.00378507j 0.00320536-0.00919546j -0.00235464+0.00116062j -0.0145667-0.000120066j 0.00670479+0.00399494j 0.0058572+0.00267044j 0.00103967-0.00523822j 0.00642447+0.00400708j -0.012508-0.00497135j -0.000109178+0.000719523j -0.00111412-0.00308334j 0.00422573-0.00390894j -0.00761499-0.00295326j 0.0135682-0.000654945j -0.00231083-0.00902562j 0.0060876-0.0118999j -0.00719387-0.00298911j -0.00788434-0.00604398j -0.00566303-0.00617035j 0.0124312+0.00345615j -0.00786616+0.00136793j 0.0162447-0.0103259j -0.00443999-0.00699481j 0.0197651-0.00542951j -0.00162288+0.00753753j -7.60832e-05+0.00336733j -0.00740531-0.00411827j 0.00231975-0.0129294j -0.000350724-0.00742008j -0.0179187+0.00686085j 0.00167044-0.0057091j 0.00614807-0.0084629j -0.00662385+0.00195873j -0.00461871-0.0141062j -0.00365366+0.0144813j 0.00613393-0.0148237j -0.00786222+0.023675j -0.0164373+0.0144217j 0.021423-0.0161437j 0.050976+0.0576492j 0.0168653+0.0158095j 0.0460638-0.0398469j -0.00562654+0.0136261j 0.0172578-0.0239595j 
-0.00675757+0.0216186j -0.0207971-0.00159783j 0.0110583-0.00395902j -0.0209836+0.00217357j -0.0118499+0.0010767j -0.00831707-0.00212906j 0.00620472+0.0103901j 0.00333661-0.00511362j -0.00359829-0.00708616j -0.00547648-0.00406979j -0.00702407-0.0169112j 0.00883636+0.00813146j 0.0161743+0.00147133j 0.00602115-0.0053154j 0.00178484+0.00855415j -0.00418007+0.00146955j -0.000711134+0.00394891j 0.00100725+0.00108567j -0.0128071-0.010615j 0.00151199-0.00520719j 0.00620394+0.00454477j 0.00363311-0.00907217j 0.00419676+0.00562226j -0.00309664-0.000200744j 0.00650241+0.0108765j 0.00327786-0.000813441j -0.00537096+0.00475577j -0.00526531-0.00357198j 0.00420942+0.00296166j 0.002039+0.00395744j 0.000526632-0.00275235j -0.00451585+0.0104764j 0.00279222+0.0115332j -0.0053287+0.0012819j 0.00285336+0.00106835j -0.00616386-0.00737896j 0.0014654-0.00944248j 0.00614443+0.00186041j -0.00203134+0.00366545j 0.0121594+0.00760094j 0.00111509+0.00234191j 0.0069751-0.00928215j -0.00239147+0.00279894j 0.000415074-0.00633603j -0.00394122+0.00750298j 0.00767552+0.0066642j 0.00605067+0.00852832j 0.000474913-0.00259247j 0.00088785-0.00325652j 0.00361503+0.00915297j 0.00246835+0.00229399j -0.00367227+0.000503017j -0.000721776-0.00144806j -0.00382513-0.00614271j -0.00249507-0.000443366j 0.0141956+0.00131244j -0.00515142+0.00455888j 0.00534208-0.00176942j -0.0020113-0.0030687j 0.00240811+0.0117204j 0.00180143-0.00880123j 0.000750836+0.00317352j -0.00246781+0.00231418j 0.00307572+0.00475464j -0.00023206+0.00271918j -0.01174-0.00500837j 0.00554407+0.00707362j -0.000278834+0.00237968j -0.00234827-0.00897403j 0.0018145-0.0116854j -0.0038133-0.0016842j 0.00308215-0.00879471j 0.00324899-0.00921127j 0.00920768+0.00761664j 0.00435164+0.00581491j 0.000307324-0.00731136j -0.0121254+0.00455882j -0.000615786+0.00918823j -0.00634228-0.00402054j -0.000257779+0.00670941j 0.00344142+0.00390325j 0.0106147-0.00139683j -0.00222141+0.0107306j -0.00326487+0.00142198j 0.00702256-0.000365045j 0.00264254+0.00279598j 0.00147921+0.00437885j 9.25855e-05-0.000261397j -0.00501963-0.00378052j -0.00347778+0.00592622j -0.0127662-0.013003j 0.0111111+0.00895253j 0.00190473-0.0023508j 0.00209705-0.00470441j -0.00511788+0.000885152j 0.000260168+0.0042218j -0.00856941-0.000949722j -0.000423839-0.000764287j 0.00375835-0.00287394j -0.00668537+0.00940942j 0.00231517-0.0196128j -0.00193852+0.00221906j 0.00118347-0.00122207j 0.00466554+0.00344349j -0.00810458-0.00114212j 0.0167407+0.000592275j 0.00411833+0.000966328j 0.0132683+0.00364437j -0.00223448+0.00118636j 0.0097619-0.00694339j 0.00516396-0.00262473j -0.00548178+0.010401j -0.0073389-0.0112129j 0.00741103+0.0165042j 0.000817693-0.00240557j 0.00195555+0.0131127j -0.0153526-0.000125179j -0.00640877-0.000751517j -0.00281014-0.00187839j 0.00573082+0.00079353j -0.00979772+0.00426834j -0.0207346-0.00639189j 0.0198571-0.0127677j 0.0173583+0.00131095j 0.00143524-0.0103831j 0.00747813+0.00629807j -0.0158202+0.0099466j 0.0133294-0.00501364j -0.020801+0.0194586j 0.00887642+0.02778j -0.0315523-0.015816j 0.00712097-0.00691952j 0.0111114-0.0298251j -0.0316439+0.00747757j 0.0090303+0.00726275j -0.00273397-0.00753144j 
-0.00776895-0.00504381j 0.00550258-0.00347015j -0.00317903+0.00872775j -0.00131536+0.0129307j -0.0141208+0.000288942j 0.00967719-0.00107772j 0.00114665+0.0169321j 0.00304499+0.00126806j -0.00302874+0.00740378j -0.0124519+0.00692942j -0.00805142+0.00212921j -0.00537423-0.000696512j -0.00124711-0.00248425j -0.00348248-0.00958539j 0.00664499+0.00505233j -0.00383989-0.00889623j 0.000113442+0.00685358j -0.000439217+0.000440671j -0.000326058+0.014812j -0.00376067-0.00296913j 6.23636e-06+0.00318341j 0.00430353+0.00579502j 0.00141404+0.00304999j 0.011719+0.000459895j 0.00499608-0.00922011j 0.0046144-0.00789095j 0.00832908-0.00276232j 0.00618968-0.00589415j -0.00330868+0.00361181j -0.00147381+0.00839926j -0.0031356+0.00638094j 0.00559738+0.00946743j 0.00845313-0.00238395j 0.00011184-0.00151981j -0.00510558+0.00429909j 0.00921203-0.00214119j 0.00777384+0.0012698j 0.00358673-0.000237758j -0.00942626+5.355e-05j -0.00190101-0.0120988j -0.00583647-0.00722036j -0.00231447+0.00955841j -0.00131974+0.00535859j -0.00243129+0.00829544j -0.00883764-0.00946916j -0.00250434-0.00291253j -0.00323876-0.009291j -0.000894485-0.00206356j 0.000329773-0.00277639j 0.00287113-0.000789304j -0.00266226-0.00689677j 0.00226808-0.00922952j -0.00291763+0.00298689j -0.0038035-0.00132106j 0.000131138+0.000612323j -0.0137171+0.013095j 0.000684281+0.00546521j 0.00507041+0.00722219j 0.000785709-0.00361827j -0.00119521-0.0102493j -0.00390513+0.00270813j 0.00376905+0.00311289j 0.00218673-0.00625679j -0.00526179+0.00231012j 0.0027415+0.00167778j -0.0086968-0.010215j -0.0116364+0.0176272j 0.00272421+0.00167749j -0.00364132+0.00291033j 0.0078937-0.00614676j 0.0122381-0.00632589j -0.00141344+0.00239136j 0.0106223-0.00744191j 0.00555766+0.00413984j 0.00430068+0.0174294j 0.00687261+0.00858149j 0.00549232-0.0202147j -0.00480388+0.00738037j 0.00117004+0.00386204j 0.0154166+0.0063096j 0.00699951+0.0141347j -0.00257176+0.00775144j -0.00370958-0.0019564j 0.0020067-0.00336504j 0.00340468+0.0158303j 0.00812193+0.012438j 0.00749137-0.00646708j -0.0090918+0.00499547j -0.0122374-0.00697696j -0.00595762-0.000630271j 0.0140493-0.00583687j 0.00538353+0.00560593j -0.000853447-0.00501486j 0.00549431+0.00640058j 0.00186777-0.00460552j -0.0153613-0.00102543j 0.0180059-0.00443535j 0.0159127+0.0121072j -0.00795577-0.00395322j -0.00343506-0.0129993j 0.0236672+0.0213647j 0.00507128-0.00486474j 0.00101131-0.00634235j -0.00483631-0.000882014j -0.00430622-0.00860352j 0.00621672+0.00678544j -0.0149337-0.012126j 0.00687223-0.00873616j 0.0137916+0.00327514j 0.00225884+0.00679522j -0.000752755+0.00367848j -0.0193264+0.000461429j 0.0223173-0.0154852j -0.0198718-0.000340707j 0.00134738+0.00220585j -0.00676403-0.00788917j 0.0168501-0.0274273j 0.0279923-0.00213962j -0.0149353-0.00732117j 0.00844471+0.00814078j -0.0054729+0.0128186j -0.012676+0.0104201j -0.0230822+0.0130866j 0.0237477+0.0156135j -0.0201566-0.0116886j -0.011232+0.00337612j -0.0262188-0.0109193j 0.00926382-0.00419222j -0.0079001+0.0782262j -0.000587044-0.00982571j -0.0291025+0.00528234j 0.0319599+0.00543351j -0.0265403+0.0327694j 0.0589258+0.0109469j 0.032983+0.0148216j 0.017429-0.0451797j 
-0.00841265+0.0169714j -0.00884447-0.010727j 0.0128503+0.00782758j 0.00933993+0.00839837j -0.00631147+0.0176614j 0.0131995+0.000334274j 0.00348918+0.0027829j -0.0031652-0.0163351j -0.00727176+0.00365204j -0.0143775-0.0016662j -0.000869015-0.00608828j -0.00746148-0.00629845j 0.00625077+0.00178694j -0.00304669-0.00659163j 0.00353836+0.0124711j -0.00721076-0.00934828j 0.000318323-0.00282981j 0.00209404+0.0141103j -0.00797759+1.10873e-05j -0.00191333-0.0047521j 0.00806191-0.0052952j -0.00534153+0.0107631j -0.00560826+0.00946992j 0.00474713+0.00627403j 0.00367379+0.0104192j -0.00612219-0.00046348j -0.00172367+0.000468907j 0.00160066+0.000312371j 0.000106506+0.00113128j -0.00101986+0.0020203j 0.0018709-0.00505655j 0.00170687+0.0113553j 0.00979723-0.00383039j 0.001698-0.00201166j -0.00426632+0.00841459j -0.00170293+0.0027729j 0.00693293+0.00278175j -0.00190156-0.00425413j -0.000900227+0.00558005j 0.0121873-0.00351585j -0.00398219-0.00235118j 0.00978772-0.0066115j 0.00327092+0.00171703j -0.00865919+4.24595e-05j -0.0083901-0.00145834j 0.011461-0.00484027j 0.00974907+0.00879346j 0.00112703+0.000565818j 0.0034264-0.00187306j -0.00116128+0.000316823j 0.0108754-0.00171404j 0.00616745+0.000104392j 0.00174772-0.00293464j -0.00538662-0.00722846j -0.00452372+0.00889872j 0.000335591-0.00369387j -0.00964342+0.0118137j -0.00218918-0.00357515j 0.00130704-0.00227411j 0.00978985+0.00666649j 0.0043551-0.000824266j 0.00255509-0.00289824j 0.00571115-0.00162645j -0.00343791-0.00475911j 0.000639823+0.0144358j 0.0133293-0.0148042j -0.00201438-0.00105543j -0.000516535+0.00696004j -0.00316932+1.8499e-05j -0.00299119-0.00686582j 0.00729335+0.0033578j -0.00773943+0.00683222j -0.00152128+0.00953337j 0.00371424+0.00255059j -0.00420146+0.000447355j 0.000759853-0.0115228j 0.00553106+0.0174046j -0.00341021-0.000600799j 0.00440076-0.00499567j -0.0054511+0.0133864j 0.00742623+0.0128324j 0.00444748-0.00389776j 0.000430202-0.00180789j -0.000198426-0.00295365j 0.0165079+0.00864552j -0.00529275-0.00681468j 0.00633822-0.00233805j -0.000418293-0.015694j 0.0104827-0.00963992j -0.00995636-0.00876944j 0.00653699+0.0231449j -0.00901383-0.0148839j 0.0144633-0.0114675j -0.00398982-0.0073423j 0.00582125-0.0122823j 0.00713073+0.00213646j -0.00489658+0.00531787j -0.00839175-0.0102198j -0.00131638+0.00249538j 0.00193682-0.00706743j -0.00143827+0.011213j -0.00399551+0.00780167j 0.00318525-0.00792354j -0.00256936+0.00207887j 0.00245731+0.00036677j 0.00370265+0.00073663j -0.00204825-0.00594248j -0.0113557+0.0091505j -0.0210155-0.00203037j -0.023112-0.00702701j -0.0248789+0.000678668j 0.0162476-0.00838745j 0.0270709+0.00830411j -0.00555438-0.00692343j -0.0026171-0.0124076j 0.0362088-0.00955288j 0.026596+0.00402447j -0.00281274+0.00874865j -0.00820364-0.0126838j -0.0183842-0.000699025j -0.00821241-0.000689346j -0.0244724+0.00428211j 0.013393-0.0111484j -0.00319597+0.0101652j 0.00174326-0.00857331j -0.0166918+0.0097842j 0.00278283-0.0433497j 0.0144194+0.049872j -0.0125853-0.00562155j 0.00534388+0.053034j -0.0248939+0.0411191j -0.0538928-0.00149509j 0.0421065+0.00782124j 0.0206413-0.0114698j 0.0114757-0.0410425j -0.0319417-0.0113884j 
-0.0128376-0.0117132j 0.0118691-0.0189294j -0.00321514-0.00235152j 0.0112101+0.00137059j 0.0111947+0.00355861j -0.011525+0.0108688j 0.00467379-0.00745391j -0.000909888+0.0104764j 0.0109117+0.00335551j -0.0112007+0.012396j 0.00728693+0.0149307j -0.0077543-0.00985429j -0.00628468-0.00140863j -0.00706377-0.00167117j -0.0028806-0.000163294j -0.00247425-0.00511347j 0.00264066+0.00486441j -0.0126996+0.00843746j 0.00917168+0.0114389j -0.00931623+0.0065665j -0.00927798-0.00385295j -0.0107524+0.0049678j 0.000773536-0.0132586j 0.00793497+0.00278238j -0.00292913-0.00340895j -0.0019861-0.00472028j 0.00579194-0.000176795j -0.00172304+0.000725309j 0.00720144+0.00394681j -0.0032111-0.00819591j -0.00828932+0.00836716j -0.00274101+0.00394822j 0.00352595+0.00391577j 0.0141338+0.015395j -0.00655805+0.0120591j 0.00914559+0.00241923j 0.00241914+0.0217264j -0.00390379-0.00641829j -0.0075167+0.00476294j -0.0154954-0.00659191j 0.00150787-0.00315728j -0.00839412+0.00290709j -0.00038493-0.00526165j -0.0156488+0.00770908j 0.00796779-0.0022689j -0.0064692-0.0056342j -0.00374785-0.0104984j 0.00174124+0.00187645j 0.00396915-0.00148709j -0.000686762-0.0101456j 0.00319441-0.000366258j 0.00284598+0.00224831j 0.00521152+0.00186093j -0.00403638+0.00487641j 0.00396274+0.00941213j -0.00633878-0.00470282j 0.0105995-0.0128105j -0.00832293-0.000600652j -0.000873186-0.00394683j 0.0047653-0.0098056j -0.00827954+0.000645726j 0.00235379-0.00289915j 0.010535-0.0014388j -0.00529302+6.01163e-05j -0.00754796-0.00809449j 0.0144984+0.0160045j -0.00694948-0.0018074j 0.00394139+0.00756042j -0.00070857+0.00471143j -0.00907321+0.00605299j -0.00138095+0.00039284j -8.72272e-05+0.00383845j 0.00250357+0.00547949j 0.00836135+0.00771949j -0.00255051+0.00159949j -0.00583129+0.001065j 0.000706565-0.0229754j 0.00759737+0.00492759j 0.000511009-0.0102454j 0.00865091+0.00254185j -0.000195113-0.00201294j -0.00754741+0.00425926j 0.00765229-0.00245986j 0.00670991+0.00188046j -0.0115915-0.00103989j -0.0104566-0.00794894j -0.00633148-0.0121984j -0.00539393-0.00161277j 7.61221e-05-0.00225062j 0.0129332+0.00562963j -0.00187566+0.011591j 0.00893114-0.0025257j -0.0120915-0.0154666j 0.0169443+0.00387951j 0.0105951+0.0143038j -8.29416e-05-0.00339905j 0.00668913+0.00719781j 0.00794424+0.00677776j -0.00663158-0.0040739j 0.0106767+0.00683093j -0.0113874+0.00503095j 0.00693779-0.00250141j -0.0135058-0.00290659j 0.0116723+0.00893528j 0.00211351+0.0137436j -0.0134297-0.00507445j -0.00850465-0.00470297j -0.0109798+0.00816679j 0.0210709+0.00258975j -0.0191302+0.0012495j 0.00815222-0.000376365j 0.00722275-0.00270721j -0.015701+0.000759204j -0.00577872+0.00863831j -0.00805631-0.00305252j -0.0040416-0.0252872j 0.00121175+0.00757112j 0.0241545+0.00727605j -0.00830137+0.00417214j -0.00307448+0.0195966j 0.0177431-0.014497j -0.00423193-0.0169173j -0.0145512+0.0162454j -0.00700929-0.00520321j -0.00146962+0.00301531j 0.00589455+0.0019065j -0.0212502-0.0129292j 0.00882711-0.0289287j -0.00958473+0.00303993j -0.00651708+0.00692832j -0.0020452-0.0153781j -0.0165094-0.00598313j 0.0299759+0.017125j -0.0116048+0.014518j 0.0259687-0.00450254j -0.00216211+0.00139408j 
