-0.00394163+0.0256208j -0.0235579+0.01173j 0.0235176-0.00833592j -0.00940163+0.0300616j 0.00630779-0.00333197j -0.0137277-0.00506148j -0.0334254+0.0214714j -0.0141647-0.0172853j -0.00390898+0.00925747j -0.00950276+0.0140246j 0.0185794+0.0141248j -0.0128765+0.0239592j 0.00638449+0.00536091j -0.000714047+0.000816248j 0.00517303+0.00998363j -0.011744+0.0194748j -0.0051226-0.00703641j 0.00422568-0.00362421j -0.0171205+0.0250282j 0.0204784-0.00171457j 0.0126647-0.0189137j -0.011194+0.0187424j -0.00326375+0.0236449j -0.0209284+0.029563j -0.00765315-0.0259224j 0.019194+0.00620177j 0.000935878-0.00668541j -0.00398108-0.00119572j -0.0142078-0.0197857j 0.0198966+0.00337041j 0.0131405+0.00739106j -0.0186776+0.00184716j 0.000179418-0.0226975j 0.00124187+0.023319j -0.000473559+0.00527998j 0.020986+0.0020241j 0.0216037+0.00024887j 0.0172599-0.0216765j 0.0042714+0.0115001j -0.0147421-0.0207467j 0.000866964-0.0168929j -0.00746909+0.00667866j -0.00528682+0.0149357j -0.018738+0.00266316j -0.00456343+0.00585994j -0.029698-0.000470477j 0.00748244+0.00828405j 0.0158108-0.0130741j -0.0300832+0.0207528j -0.000739401+0.00505623j -0.00945268-0.00172741j -0.00325921+0.00235886j 0.00201287-0.0203973j 0.0368381+0.00590059j 0.0101145-0.00913297j -0.0241764+0.0238524j 0.0157403+0.0140082j -0.0217737-0.009341j -0.0228515+0.023784j 0.00937753+0.0204562j -0.00122526+0.00422996j -0.0303191+0.0170373j -0.00247359+0.0262985j -0.0173914-0.00881142j -0.0138881+0.0180885j 0.0054877-0.00555013j -0.0133293+0.0274002j 0.0115509-0.0254157j 0.0107513+0.0278503j -0.00777003-0.00721734j 0.0202996-0.0122156j 0.00532472-0.0375903j -0.0161025+0.000198807j -0.0123717-0.00281559j -0.0110489+0.0356758j 0.00513978+0.00105761j 0.00340181-0.00040663j -0.00488587+0.00978899j 0.0161934-0.00304469j 0.00220045-0.0184289j -0.0137028+0.0297963j 0.00144839-0.00182946j -0.0183091+0.00238189j -0.0043861+0.0176162j 0.0143768-0.0166623j -0.00577491-0.00831786j -0.00194855-0.00916557j -0.0117202+0.0129505j -0.0044407-0.0081875j 0.0101271-0.00335235j 0.00324259-0.00610377j 0.000841346+0.0173406j 0.00703694-0.00498214j 0.0122132-0.0328081j 0.00814634+0.00356975j 0.00151667+0.0141051j -0.00380692+0.00650783j 0.00331481-0.0104355j -0.00197418+0.00290294j 0.0080158+0.00295403j 0.00282421-0.00460534j -0.00551237-0.00653567j -0.0135347-0.00439389j 0.00979734-0.0143487j 0.00440052+0.00175562j 0.00765474-0.00683133j -0.00723604+0.0115125j -0.000394577-0.000946341j -0.0114515+0.0112065j -0.000126773-0.00603566j -0.00529648-0.00670616j 0.00160628-0.00111416j -0.00786336+0.00436958j 0.0222138-0.0151036j -0.0126199+0.00932264j -0.0141009-0.00935541j 0.00969082-0.00141313j -0.0138881+0.00800471j 0.0071643-0.00899887j -0.0147079-0.0106386j -0.00397066-0.00174605j -0.013198+0.021015j -0.0118886+0.00577637j 0.000428664-0.00217881j -0.00939057+0.00437583j 0.0166946+0.0048542j -0.00269062+0.00213964j -0.0182139+0.00216775j -0.00694239+0.00257073j 0.00340623+0.012794j 0.00665798-0.00496814j 0.0144985-0.00154812j 0.00635919+0.00371298j 0.00782801-0.00791204j -0.0111153-0.013802j -0.0106339+0.00681428j 0.00792822-0.000501858j -0.00458146+5.61732e-05j -0.00046091+0.00753354j 0.00261168-0.00216904j 0.00802942-0.00275669j 0.00662512+0.00203977j -0.0176867+0.00951813j -0.0119062-0.0156939j -0.00327327-0.016764j 0.0159124+0.010234j 0.0104606-0.0117115j -0.0228791+0.0283079j -0.00722422+0.00826006j 0.00204808+0.00695947j -0.00280719-2.20035e-05j -0.00763321+0.00565819j 0.00368129-0.000905306j -0.00311758-2.76234e-05j -0.00578004+0.014767j -0.00788305+0.0110111j 0.027008+0.00344069j -0.00238699-0.00991836j 0.00424197-0.00214988j 0.00497601-0.00804456j 0.00659372+0.000964455j 0.0141584-0.00608131j -0.0133245+0.0162059j -0.00732539+0.00228701j 0.00836857-0.0131212j -0.00646383+0.0137513j -0.00214121-0.00571713j 0.00878404-0.022876j -0.00272532+0.0102049j 0.00557775-0.000225575j -0.00825747+0.0279208j 0.0125257-0.00722811j 0.00311255+0.0109771j -0.0113779+0.0141609j 0.00681188+0.00133333j 0.00778606+0.00207965j 0.011709-0.0106137j 0.0124763-0.00873745j -0.0378362-0.00297765j -0.000503662+0.0039733j -0.000257769-0.00187694j -0.0209041+0.0164334j -0.000270642-0.0150805j 0.0145509+0.00386918j 0.0100087+0.0124208j -0.0105825+0.0177654j -0.00487915-0.0111903j -0.00487641-0.0196395j -0.0248138+0.0150615j 
0.0264301-0.00190039j 0.0078082+0.019981j -0.0028779-0.0203135j 0.0291327+0.00225642j -0.000738783-0.0078758j -0.00482503+0.0151506j 0.0152978+0.0273692j -0.0204514+0.0155213j 0.0096646+0.00419359j 0.0141521+0.0076267j 0.0133786-0.0188375j 0.0216421+0.0101643j 0.00866723-0.0040915j 0.00157935-0.000163045j 0.0132162-0.00824495j 0.0143203+0.00618811j -0.00807811+0.00339217j -0.00396757-0.00479089j 0.0219427+0.0146866j 0.000452479-0.0224707j -0.0190515-0.00805279j 0.0161104+0.00551176j 0.0218941+0.00268153j 0.026484+0.0149094j -0.0288788+0.0112518j 0.0100583-0.0223976j -0.0049531+0.00148803j -0.00101364+0.00412075j -0.0216285+0.0209988j 0.00385012-0.0212082j 0.00687347-0.014437j -0.0012706+0.0176034j -0.0203325+0.0020836j 0.0238448-0.00383881j 0.00429643+0.00189655j 0.00646007-0.0240044j 0.00377348-0.0204349j -0.0202166-0.0150209j 0.010829-0.00482805j -0.0217257+0.0175046j -0.0168577+0.00264906j 0.00785949+0.00742332j 0.0139459+0.00571716j -0.000756278+0.019124j 0.00417616+0.00623227j -0.0034859+0.0280039j 0.00914781-0.00808447j -0.0100672-0.0155748j 0.0144696+0.0261254j 0.00259815+0.0011614j -7.86561e-05+0.0124349j -0.00264354-3.01254e-05j -0.0166337+0.00160693j 0.0114956-0.0374264j -0.00770116-0.0108592j 0.0181483+0.0211364j 0.0173893-0.0211778j -0.0176111+0.0233788j 0.0193425+0.0196015j 0.022128-0.0130705j 0.00702895+0.00401061j 0.0116558+0.0275704j 0.0258398-0.00105906j -0.0127676+0.0207739j 0.015538+0.0119287j -0.0032089-0.0051527j 0.0260889+0.00996232j -0.0219999-0.0086023j 0.0283786-0.0175215j -0.00762691+0.0101009j -0.00770649-0.0188412j -0.0367005+0.0029888j -0.00249258+0.0154155j -0.00452212+0.0154662j 0.0310704+0.00380822j 0.00208147-0.00378844j 0.000984616-0.00336698j 0.00990394+0.00468285j -0.00103872-0.0166439j -0.0175953+0.00147614j 0.0248666+0.00903772j -0.00283798-0.000307071j -0.00139451+0.019079j 0.0152537+0.00132501j -0.0131881-0.011207j -0.00863435+0.00721409j -0.00903532+0.00280269j 0.0105082+0.00976124j -0.00724769+0.00512565j 0.000277835-0.00943977j -0.00680425-0.00273415j 0.0171384-0.00304936j -0.00407387-0.00738705j -0.0295567-0.00735441j 0.00486516-0.00866936j 0.0141832-0.00387605j 0.00565321+0.00198903j -0.00889933-0.00377488j 0.00233017+0.0031498j 0.00371224-0.00864207j -0.00375006-0.00245185j -0.00854512+0.00536036j -0.0070284+0.0150881j -0.0136615-0.00588477j 0.00274462-0.00339455j -0.00715787-0.00839462j 0.00987528+0.00267026j -0.00021099+0.000914132j 0.00927364+0.0104147j -0.00588267+0.00297949j -0.00856345+0.00461232j 0.000659041-0.00125092j 0.000821299+0.00814687j -0.0115323-0.0196107j 0.00766867+0.00979552j -0.0125672+0.0155654j -0.000661622-0.00848037j 0.00527454+0.0124483j -0.00787378-0.003523j -0.0144153+0.0165124j -0.00364369+0.00479407j 0.016485+0.0102952j 0.00354952+0.0140376j -0.00420668-0.00299863j 0.00234038+0.0101451j 0.0069975-0.016456j 0.00468511+0.00138075j -0.000608182+0.0181211j 0.00300861+0.00588241j 0.0138269-0.00427924j -0.00281912-0.00249807j 0.000164998-0.016059j 0.00506509-0.0108123j -0.00847212-0.00728997j -0.0136234+0.0140474j 0.00540068+0.0113238j 0.00124573-0.00721149j -0.00241313+0.0091892j 0.00845631-0.000359572j -0.00260592-0.00232821j 0.00371133-0.00714584j 0.00116982-0.00884555j 0.00529542+0.0160131j -0.012995+0.0112716j -0.0160804+0.00659562j 0.0123135-0.0210836j -0.0118057-0.00586974j 0.0201642+0.0199078j 0.00635718+0.00962117j 0.00707353-0.000864153j 0.00179545+0.00314038j 0.00462188+0.00689787j 0.00153221-0.00444197j 0.000498133+0.00152586j 0.00973467+0.00576732j 0.00843569+0.00397924j 0.0067317-0.0240468j -0.000409739+0.0193731j 0.00939064-0.0168956j -0.00971311+0.00113268j 0.00218608-0.0045475j 0.00623303-0.021232j 0.00363745+0.00213134j -0.0103593+0.0147237j -0.00046187-0.00509915j 0.00894675+0.00391493j -0.00296674+0.00230319j -0.0141765-0.00787541j 0.0109001+0.00519274j 0.00490294-0.0134278j 0.0235558+0.000498415j -0.00398641-0.016632j 0.00646156-0.0109472j 0.0048182+0.0146144j -0.00344315-0.0059854j 0.00654614-0.00566575j 0.00374708-8.90239e-05j -0.0345731-0.00896688j -0.000969552-0.000134806j -0.0199202+0.00198763j -0.00693275-0.00459703j 0.0109511+0.00494442j -0.0265653+0.00620656j 0.0055726-0.0233249j -0.000183998-0.00216329j 0.0254991+0.0156682j -0.00726732-0.000312253j -0.0194073+0.00473876j 0.0146117+0.0236249j 
0.0381838-0.0147652j 0.0191366-0.0142045j -0.0198838+0.0327933j 0.0348455-0.015562j 0.0107537-0.00415273j -0.0173997+0.0168634j 0.0344134-0.0505j -0.0275098-0.00797239j 0.0061886-0.0207004j 0.0118808-0.00326911j 0.00825909-0.00577729j 0.0361677-0.02958j -0.0156159+0.0379319j -0.00341475-0.000407232j 0.0157994+0.00619543j 0.01683-0.0208039j -0.0120462-0.0210163j 0.00167591+0.0184885j 0.0197735-0.00557567j 0.0182447-0.0109054j -0.0271433+0.00503932j 0.0363667-0.00349413j 0.0210654-0.0215555j 0.0319629-0.0440917j -0.02527+0.000340124j 0.0184907+0.00344068j -0.00977128-0.0102761j 0.0111864-0.00617322j -0.0241967+0.0109469j 0.00564209-0.00745871j 0.000654315+0.00907485j 0.000179668-0.0191677j -0.0178964-0.000942431j 0.0147619-0.0177122j -0.00242632-0.00206823j 0.0244405+0.00325592j -0.0143545+0.0184458j -0.0251005+0.024087j 0.0189624-0.00553035j -0.0463587+0.00790727j -0.0131722+0.0118078j -0.00742384+0.000769805j -0.0126758+0.0309121j -0.00590709-0.0112395j 0.0233584-0.0427986j -0.0193728-0.0329831j -0.00667445-0.00806786j 0.0111724+0.0235967j 0.0149234-0.00161954j 0.0200801+0.00104975j -0.0163679-0.00416549j 0.0103428-0.039853j -0.0320203+0.0106207j -0.0140831+0.0385791j 0.00106946-0.0260222j 0.021501-0.0380726j 0.00668526+0.0119514j 0.0165351-0.055795j 0.0450404-0.0323647j 0.0284183-0.0105499j -0.000124631+0.0327947j 0.0139439-0.014059j 0.0449863-0.0304885j -0.00747269-0.0202873j 0.0389259-0.0215061j 0.0189884+0.00249347j -0.0109556+0.00254995j -0.00799578+0.0110095j 0.0297592-0.026727j -0.0228451+0.00150997j -0.00739988+0.0249614j -0.0331791+0.000578121j -0.00948727-0.0027528j -0.0262849-0.00395928j 0.0377835-0.023176j -0.00702483+0.0248343j 0.00114868+0.0106459j 0.00064193+0.0101943j 0.0214582+0.0039855j -0.0377929+0.0164415j 0.029728-0.0198859j 0.000341746-0.00842247j -0.00289967-0.00523223j 0.0251468-0.0039488j -0.0201808+0.0172878j 0.0112165-0.0226304j -0.00893667-0.00550934j 0.00168715-0.00920843j -0.0158303-4.18123e-05j 0.00126121+0.0191518j -0.00937448+0.00472702j 0.0135514-0.0060783j -0.00782203+0.00580349j -0.0239618+0.0104456j 0.00276974+0.00835479j 0.0274113-0.00277495j 0.00510626-0.00200637j -0.0129754+0.00994004j 0.00809501-0.000843459j 0.0152263+0.017614j -0.00971592+0.0199336j 0.0053335-0.0160607j -0.0118411-0.00602148j -0.0240229+0.0143417j -0.00944763+0.0112031j -0.00577636+0.0132734j 0.0177957-0.0126699j -0.0113568+0.000529453j 0.00189627-0.00396027j -0.0150426+0.00776189j -0.00549783-0.00522792j -0.00131547+0.0170409j 0.00579341-0.0129787j -0.0081832+0.0162119j 0.0222349-0.0290643j -0.0207735-0.0115059j -0.00277284+0.0169909j 0.00977204-0.0152173j -0.0153024+0.0137168j -0.016188-0.02183j -0.0104893+0.00736764j 0.0308555-0.0227166j 0.00253992-0.00156288j 0.00265838-0.00837734j 0.00424879-0.0054344j -0.00158057+0.00440057j -0.00056733+0.00976722j -0.00195181-0.0219649j -0.00033421-0.0026063j 0.0186559-0.00244422j -0.0276196+0.0293116j -0.00261007+0.00931541j 0.0109694+0.0135146j -0.00665265-0.00642628j -0.0127349-0.00490466j -0.0135378+0.00326657j 0.00664526-0.011216j 0.00624058-0.0234626j -0.00590788+0.00988756j -0.00939828-0.00603172j -0.00797453+0.0156151j 0.00252028-0.00128701j 0.0184335-0.0254471j 0.00164119-0.00651779j -0.0194526+0.000192247j 0.00966182+0.0110925j -0.0168744+0.0144094j 0.0228218-0.0338466j -0.00896174-0.0030413j 0.00578247-0.00282469j 0.01326-0.00180331j 0.0152066-0.0141587j 0.0100218+0.00530967j -0.0173032+0.00656375j -0.0039572-0.0162801j 0.000775935-0.0162922j 0.00612765+0.0229682j 0.00226857-0.00455029j 0.0225739-0.0018954j -0.00466901-0.00430531j -0.00224551-0.00539961j -0.00373988+0.0207037j 0.0201319+0.00526345j -0.00891368-0.0109628j -0.0145116+0.0208019j 0.0232426-0.0185167j 0.00176647-0.00751084j -0.0231546+0.0134757j 0.0171993-0.00829725j 0.00574525+0.0172908j 0.0323975-0.00910248j -0.0110392+0.0232311j 0.00867712+0.013272j 0.0121368-0.015552j -0.0107737-0.00212326j -0.00905149+0.00830906j -0.0179726+0.027998j -0.0251183+0.0130752j 0.00137928-0.0239216j -0.0159629-0.00706339j -0.0247271+0.0187384j 0.0232745-0.0114713j -0.035286+0.0245255j 0.0109684+0.0303697j 0.00406438-0.00834745j 0.00841515-0.0258683j -0.0328504+0.0207314j -0.0321353+0.00059328j 0.0287851-0.0371286j 
-0.0211494-0.027056j -0.00245516-0.0131573j 0.0189705+0.0194572j -0.0103996-0.0209795j -0.0110587-0.00220477j 0.0228408+0.0182979j -0.0273721-0.0306358j 0.0110982+0.0190788j -0.0256513-0.00898213j -0.00142974-0.00657263j -0.00725106-0.00485989j -0.0262607-0.0435086j 0.0340659+0.0245408j 0.00269492+0.00343537j -0.00487751-0.00342698j -0.0123271-0.0159122j -0.00565895+0.000195264j 0.0220135+0.00623179j -0.00550042-0.0157358j -0.0245114-0.0174081j 0.00578817+0.0138546j -0.000660102-0.034546j -0.0281305-0.0166632j -0.0468845-0.0204501j 0.00876175+0.00655044j -0.00607677-0.0176473j -0.00922328+0.00650281j -0.0111911-0.00760837j 0.0161049+0.0144391j -0.01752-0.0123498j -0.00247393-0.00271033j -0.0169497-0.0200128j 0.00348648+0.011418j -0.0231667-0.0227336j -0.00187352-0.0063276j -0.0085994-0.021133j 0.0031849+0.0131311j 0.023699+0.0231732j -0.00974101-0.00825595j 0.0290911+0.0315405j 0.0148265+0.00732129j -0.00677094+0.0158661j 0.0386872+0.0140915j -0.00244142-0.00654752j -0.042196-0.0270527j -0.0219889+0.0247028j -0.0178657+0.00592866j 0.0175682-0.00360412j 0.0247749-0.00589485j 0.0186177-0.0243242j -0.00129298+0.0102622j -0.0338185-0.0179961j 0.00723642+0.0326009j 0.0300197+0.020062j -0.0507735-0.0178897j -0.0229525-0.0307773j 0.00141605+0.00813737j -0.0497412-0.0502582j -0.0308395-0.0422136j -0.0179873-0.00763285j 0.0275708+0.00722281j -0.00154095-0.0176524j -0.0422639-0.0333727j -0.0157245-0.00974183j -0.0201133-0.0355975j -0.0126471-0.0212805j 0.0213152+0.0290186j 0.00352795-0.000958278j -0.0249955-0.0185798j 0.00566744+0.0238682j 0.0164869+0.0084833j -0.0019236+0.00849671j 0.0114653+0.00372674j 0.00585098+0.0111597j -0.0150896-0.0306547j 0.0259579+0.0079673j 0.0120279+0.00845834j 0.00710634+0.00676751j -0.00533879-0.0148278j 0.0196295+0.02488j -0.0133728-0.0289137j -0.00689657-0.00219953j 0.00459202-0.00167375j -0.00904827-0.0142233j 0.0100326+0.0209655j -0.0376228-0.0204366j -0.000978859+0.00734411j 0.00438447+0.00239762j 0.00159424+0.0195053j 0.0205183+0.00857702j 0.0104987+0.00410493j -0.00950364+0.000168157j -0.00507748+0.004245j 0.0026945+0.0114971j 0.000355842-0.0089135j -0.00619194-0.00853616j 0.00392808+0.000383364j 0.00858766+0.017955j 0.00355157-0.00495375j 0.00714571-0.0144567j 0.0253008+0.00958094j -0.0103008-0.0131107j -0.000279074+0.00521405j 0.014407+0.0140116j 0.0087377+0.0146478j 0.0181277+0.00330068j -0.00350659-0.00154835j -0.00835015+0.00459324j -0.00277594+0.00765448j 0.0065459+0.00855197j -0.000143897+0.0042338j 0.00972403-0.00122622j -0.00535549-0.0150569j 0.0106382+0.00704631j -0.0246868-0.020789j 0.00468065+0.0134169j 0.00199096+0.00130451j -0.0107534-0.007801j 0.0106566+0.00734237j -0.011889+0.00382394j 0.0251703+0.0122743j -0.013074-0.0236281j 0.0140538-0.00385957j 0.0011086+0.000441904j 0.00601258+0.00167227j -0.00078178+0.00456053j 0.00439606+0.0119062j -0.0104064+0.000979942j 0.00392162+0.00998923j -0.00742288-0.00818881j 0.0222149+0.0265148j -0.000391567+0.00902099j 0.00410353+0.0120608j -0.00538943-0.00514145j -0.00167583-0.000452204j 0.0187843+0.00956369j -0.0179456-0.0137014j -0.0194206-0.0194049j 0.0113804+0.0132308j 0.00582684-0.00147484j -0.000247431+0.013622j 0.00958374+0.00849031j -0.00768973-0.02207j -0.00368055+0.00584776j 0.00494578+0.00283445j 0.0104194+0.00969334j 0.0125064+0.00540982j -0.000525582-0.0196942j 0.0064039-0.00244787j -0.0093145+0.000545618j -0.00441081-0.00393946j -0.00696923-0.00787815j -0.00473677-0.00349389j 0.00582889+0.009543j 0.00317223-0.00546571j 0.00541678+0.0106573j 0.0066207+0.0213766j -0.00469878+0.00371453j 0.0101771-0.00280548j -0.00905933+0.000425441j -0.0169913-0.0047627j 0.00982065+0.0140629j 0.0152458+0.00587043j -0.00111493+0.000988239j 0.0142745+0.0240668j -0.0182691-0.0266008j -0.0117563-0.0116325j 0.00316107+0.0114291j -0.0145002-0.0217783j 0.00141206+0.00677416j -0.00557929-0.00913382j 0.0148311+0.0156992j -0.000605934+0.000721118j -0.00236302-0.0172452j 0.0172731+0.00558672j -0.0165436-0.00659326j 0.0261726+0.00246628j 0.0265554+0.00634366j -0.0082505+0.00945178j 0.0135736+0.00775913j 0.0181075+0.0257233j -0.00311246-0.00251332j 0.0309856+0.031115j 0.0183108+0.0230337j 0.0260569+0.0080559j -0.010429-0.0337149j 0.0119971+0.0266754j 0.00630924+0.00750238j -0.00990751-0.027066j 
-0.0229954-0.0145471j -0.0122524+0.0358009j 0.00860112-0.0323835j -0.0275025+0.00401762j -0.00662317-0.0233805j 0.00618252+0.0320065j -0.0165584+0.0429666j 0.0387658+0.0471906j -0.0240487-0.00826105j -0.0215246+0.0140906j -0.00493079-0.0257502j 0.00685235+0.0162785j -0.00614893+0.0104438j 0.0127088+0.00348345j -0.0328874-0.0219726j 0.00131402+0.0221609j 0.0387666+0.0186049j -0.0206808-0.00138225j -0.00623614+0.0239133j -0.0167217-0.0477696j 0.0287715-0.0139787j 0.00475916+0.0249468j -0.0406361-0.00488199j -0.0347973+0.0173643j 0.0487944+0.0129144j -0.00483278-0.0344226j 0.00154158-0.00247747j -0.0198143-0.00522512j 0.0323133+0.0227229j -0.0142715-0.0423595j 0.00550117-0.018668j 0.0362135+0.0165564j 0.0238372-0.0222644j 0.0296686-0.00501965j 0.00855209+0.00341227j -0.048139-0.0508326j -0.012276-0.0338266j -0.00783428-0.0114191j -0.0386328-0.0169437j 0.051079+0.0530781j 0.0163024+0.0180522j -0.0218277-0.00801846j -0.0107169+0.0432892j 0.0322441+0.032625j -0.00753325-0.0150309j -0.00617225+0.0224725j -0.0151374-0.0152133j -0.0283849-0.0243935j -0.00481326+0.063113j -0.0197023+0.0402474j 0.0094733+0.0205932j 0.00665322-0.00525165j 0.00098714-0.0124191j 0.0182704-0.0321928j 0.0238304-0.0620286j 0.0222547+0.0641087j -0.0299541-0.031496j 0.0667063+0.0124006j -0.0240104+0.0190723j -0.0583892-0.0306117j -0.0251326+0.000321863j 0.0278158+0.049952j -0.0525314-0.0173688j 0.0382403+0.0223598j -0.0302059+0.0142199j 0.0165097-0.0271993j -0.0485278+0.0526755j 0.032749-0.0246089j -0.0541757-0.0196332j -0.000745663+0.00862761j -0.0089663-0.0343921j 0.0678414-0.0137711j 0.0303767+0.0368043j 0.0161258+0.0300709j -0.00463115+0.021589j 0.0137172+0.0140175j -0.0255757+0.00421137j -0.0164163+0.00921055j -0.0256364-0.030287j 0.0595564+0.0113898j -0.00802464+0.037096j -0.0210132-0.00348568j 0.017408+0.0331972j -0.0119554+0.00191452j -0.00244665-0.0350135j 0.0353602-0.0303698j 0.00703179+0.00600069j 0.0018181+0.0421989j 0.00367917-0.00265016j -0.0392574-0.00699361j -0.00116093-0.00303942j -0.028564+0.00127994j -0.00230658-0.020804j 0.0267756-0.036778j -0.00132622-0.0153598j -0.0296704-0.0058401j -0.00908564+0.0108781j -0.00917066-0.010256j -0.0165175+0.00752773j -0.0101588-0.021472j 0.00200667+0.00915879j 0.0199239+0.000105806j 0.0217243+0.0254303j 0.0176839+0.000555519j -0.0155237+0.00542245j 0.0235004+0.00236734j -0.00719377+0.0119595j 0.0119485-0.00604571j -0.0043553+0.0131731j 0.0146528+0.00662942j 0.0144057+0.00408433j -0.000803125+0.000443922j 0.00645011+0.0109267j -0.00759862-0.0353341j -0.00311571+0.00503758j 0.0379276+0.0255618j 0.00408736-0.0202568j -0.00115297+0.015885j 0.0189586-0.00516089j 0.0322642+0.0189888j 0.0247178+0.0259988j -0.0256206+0.00751034j -0.00778153+0.0331011j 0.00827123-0.000876976j 0.00686236+0.028052j -0.0194366-0.0282487j -0.0178383+0.0020879j 0.00483804+0.0234947j 0.00388169+0.0111326j -0.0195723-0.00966089j 0.000700597-0.00409256j 0.000461634-0.026549j -0.0191445-0.0195022j 0.0173588-0.010896j 0.0334217+0.00982841j -0.00170823+0.0214035j 0.0144205-0.0188643j 0.0187186-0.00558634j -0.00776059+0.0159243j 0.00776292-0.0126919j -0.0102689-0.0173348j -0.000507299-0.0138788j 0.00353515+0.0229066j 0.00150817+0.00693323j 0.0213836+0.00186382j -0.00970738-0.0204405j 0.0164953+0.0113259j -0.0228488+0.0470361j 0.000399354+0.0232929j -0.00242341-0.00564043j -0.00850401+0.00418022j -0.0143053+0.00764687j -0.000259954-0.0145831j 0.017275+0.00940509j -0.00864877+0.0160364j -0.00353964+0.0187665j -0.0386137-0.0382589j 0.0279207+0.0169608j -0.0221769-0.0204297j -0.00550965-0.0038603j -0.000874466-0.0173286j -0.0148748-0.0253777j -0.0343438+0.0117057j 0.0125702+0.0274917j 0.00252052-0.00375236j -0.00212916-0.0133673j -0.00380677-0.00159761j 0.0286501-0.0292986j -0.0126547+0.000465304j -0.00354397-0.0302368j -0.0520614+0.0201521j -0.0106243-0.0195019j -0.0207623-0.0198385j -0.00404363+0.0302124j 0.000795173-0.0159898j -0.0171496-0.0243445j -0.00985426+0.0206257j 0.0238683-0.0428118j 0.0591102+0.0553694j 0.0220341-0.00632922j 0.0169649+0.00302536j -0.035024+0.0222688j 0.0202087+0.0165622j -0.028383-0.0326358j -0.0258225-0.00176815j -0.015134+0.0432643j 0.0199042+0.0217907j 0.0427111+0.0231338j -0.0135085+0.0549859j 
