0.0411757+0.0482863j -0.0487539-1.23567e-05j -0.0151952+0.0220368j 0.0603764+0.0263405j -0.0212398-0.00386101j 0.0160887-0.0156722j 0.0410433-0.00357104j -0.00492938+0.0245064j 0.0174207+0.0109347j -0.00820322-0.00374303j 0.0235726+0.0188838j -0.00611825+0.00155754j -0.0061763-0.0082736j 0.0377845+0.0271096j -0.0124913+0.00569577j -0.0154864-0.0039686j 0.0204148+0.00663089j 0.0498784+0.0139935j 0.036906-0.000381767j 0.038642+0.0237774j -0.0254518+0.00438407j -0.0148264-0.00102954j 0.0163993+0.000283829j -0.014845-0.0106372j 0.0126262+0.0250226j 0.020317-0.0128594j -0.0347884+0.0142394j 0.000758227-0.00770913j -0.0316085-0.0324307j 0.018129+0.0147746j 0.0108263-0.000464251j -0.010578-0.000761885j -0.0214789-0.00306182j -0.0340364-0.0205634j -0.0531539+0.0195841j 0.0139902+0.00334793j 0.0259177+0.0153306j -0.00912394-0.00463174j 0.00376041-0.014423j -0.0319499-0.0206675j 0.0235599+0.0186759j -0.00225305-0.0213821j -0.0192367-0.0026203j -0.00327237-0.00776478j 0.0156189-0.0329764j 0.0108987-0.00627968j -0.0102301+0.0158737j 0.0146469-0.0436575j -0.0171741-0.00986672j -0.0166288+0.0158981j -0.00220671+0.0317947j 0.0142931-0.0251636j -0.00995026-0.0222905j 0.00499598-0.0148349j 0.00247572+0.0232491j -0.0191138+0.0196398j 0.023059+0.00882061j -0.0692285-0.00616181j 0.0165703-0.00124458j 0.027198+0.00159206j -0.00242245-0.027099j 0.000473001+0.00219337j 0.00414441+0.00271021j -0.064008-0.0161557j 0.00655056+0.0316777j 0.017367-0.000340862j -0.0437875+0.00113784j -0.00543838-0.0162364j -0.00384064+0.0017848j -0.00829773+0.0058181j 0.00306524-0.00344971j 0.018547+0.0206098j -0.0319785+0.0178411j 0.0296473-0.00138549j 0.00127118-0.00896196j -0.00410764+0.00681867j -0.0195938-0.00545923j -0.00638671-0.0188767j -0.0109817-0.0240332j 0.0106197-0.0186654j 0.0120522+0.00906625j 0.011222+0.000704611j -0.00261623-0.0344996j -0.0233001-0.0005609j -0.016221+0.0147667j -0.000934048-0.0169946j -0.0208939+0.021441j -0.0119974+0.008995j 0.00963827+0.00292872j 0.0152658+0.0195466j -0.00597373-0.00455608j 0.0163393+0.0167011j -0.00456008+0.00807298j 0.030702-0.000454058j -0.0202143+0.00034222j -0.00531672-0.000222176j -0.0424489-0.0084952j -0.0225916-0.0118211j -0.0126995-0.00246177j 0.0148429-0.0145577j 0.0188443-0.0223394j -0.0318053-0.0139423j -0.020172+0.00132762j -0.0348651-0.00322964j -0.000587649-0.00359092j -0.00945504+0.00437395j 0.00199966+0.00784092j -0.0127553-0.00713286j -0.0145911-0.00375742j -0.00158776+0.000642699j 0.0263398-0.00548207j 0.000309511+0.0119521j -0.039614-0.0223703j 0.00278889-0.00180301j -0.0430709-0.00988789j 0.029937+0.00223517j -0.0124937+0.00983749j 0.00378906+0.00967205j 0.00681841-0.00803236j 0.0218662+0.0108636j -0.0113919-0.0121692j 0.00609791-0.001124j -0.0272272-0.00212446j 0.0266953+0.0160781j -0.00945757+0.00126032j -0.000659448+0.0124501j 0.01806-0.00144822j -0.0288909+0.0116098j -0.010151-0.00341734j 0.00357136+0.0177534j 0.021914-0.00159057j 0.0148952+0.00312969j -0.0109936-0.00870871j 0.0159564+0.00317633j -0.0171469+0.0141162j -0.0136433+0.00460524j 0.00270341+0.0025762j -0.0215983-0.00571636j -0.0364423-0.00392799j -0.0115785+0.00122835j -0.00421721-0.0172107j 0.00507571+0.00739505j -0.00588666-0.00463259j -0.0154061+0.0188876j -0.00933692-0.00779096j -0.00462573+0.00982259j 0.0124755-0.00745404j 0.00519283+0.00598033j 0.0304248+0.0011454j 0.0210541+0.0104909j -0.00283205-0.0134047j -0.00162112-0.00851609j -0.0124626-0.0220858j 0.007349-0.0107402j 0.0156067+0.000785392j -0.00394668-0.00147651j -0.00421892+0.00310079j 0.00617069+0.0182308j 0.0164518-0.0138595j 0.0225603+0.0204221j -0.00462752-0.0145081j 0.0234794-0.00390264j -0.00675939-0.00837067j -0.0160805-0.0268316j 0.0168237+0.0102036j -0.00477785-0.00523037j 0.0276815+0.00217008j -0.0104018+0.0025067j -0.00719015+0.00540354j 0.0124781-0.0183734j 0.00285822+0.0121751j 0.030797+0.0158345j -0.0263749+0.000187111j 0.00342731-0.00212237j -0.0121312-0.00464929j -0.00263322-0.00468263j -0.0291328-0.00854682j -0.0105698+0.0219789j 0.0452755+0.0194914j -0.0329783+0.00916667j 0.00138602-0.00864936j 0.0024809+0.014265j -0.032792-0.00602901j -0.0213947+0.00910064j 0.00486029+0.00455917j 0.0268431+0.0152065j -0.000642719-0.00451144j 0.0225253+0.0282929j 0.0487443+0.00987879j 0.0121843+0.0171932j -0.0309342+0.0259175j -0.00378834+0.00709285j 0.0321894+0.0287033j 0.0169955+0.0043354j 0.023322-0.0294933j 0.0644546+0.0508577j 
-0.0500875+0.0399997j 0.000910699-0.0422002j -0.0253976-0.013908j -0.0315548+0.0528717j 0.00415271-0.0152629j 0.0152066+0.0197404j 0.00483942+0.0420324j -0.0295857-0.00391275j -0.00419048+0.0216317j 0.0051487-0.000465915j -0.0196321+0.0178054j -0.00526596-0.00460811j 0.008331+0.000130168j -0.0349012+0.0371313j -0.0060089-0.0162457j 0.00830374-0.010219j -0.0105558+0.0162719j -0.0174483+0.0456038j 0.00158944+0.0346339j -0.0192195+0.0359552j -0.00248875-0.0219231j -0.0041994-0.0197226j 0.0010538+0.00976694j 0.0231219-0.0151593j -0.0266973+0.00681133j 0.0125508+0.0239835j -0.0161765-0.0302427j 0.0124437+0.00488784j 0.0335609-0.0347239j -0.00828242+0.0228322j 0.00356139+0.00938529j 0.00476798-0.00893302j 0.00613471-0.0204357j 0.0205635-0.0355201j -0.0194211-0.0477046j -0.00698094+0.00716298j -0.00834095+0.0286415j 0.00671381-0.00472628j 0.016742+0.00808383j 0.0203086-0.0357409j -0.0195638+0.0207605j 0.0213295-0.00187504j 0.00381076-0.0199247j 0.00431298-0.00179071j 0.0389465+0.0151684j 0.00860755+0.0108233j -0.0131088-0.00839835j 0.047413+0.0153556j 0.00735551-0.014934j -0.0194754-0.013556j -0.0323229+0.00521145j 0.0242659+0.0191837j 0.0258686-0.00932809j 0.017608+0.00109587j -0.0264244-0.00124942j -0.0182228-0.0144618j -0.013628+0.0140248j 0.0161843-0.0694716j -0.00511666+0.0125007j 0.00291163+0.0263791j 0.0268076-0.00101652j -0.000421984+0.00523556j 0.00156454+0.00690686j 0.0188666-0.0653726j -0.0294911+0.00802829j 0.00451991+0.0195154j 0.00175121-0.0435906j 0.0157135-0.00323499j -0.00204159-0.00511037j -0.00383926-0.0133773j 0.00594876+0.00281629j -0.0205343+0.0147801j -0.0219406-0.030087j -0.000843167+0.0264142j 0.0135321+0.00237071j -0.0037013-0.00400537j 0.00353443-0.018462j 0.0192838-0.00912426j 0.0268865-0.0112581j 0.0219853+0.00904664j -0.00881768+0.010072j 0.0012556+0.00931921j 0.0380553-0.00407732j 0.00265004-0.0214114j -0.0205057-0.0174143j 0.0187435-0.00236027j -0.0209491-0.0165807j -0.00824157-0.0118587j -0.00343664+0.0114917j -0.0234832+0.0121245j 0.0105449-0.00207306j -0.0175352+0.0160923j -0.00793371-0.0050398j -0.00718602+0.0298881j -0.00190635-0.0200605j 0.00199639-0.00243011j 0.0135232-0.0370847j 0.0151456-0.0246416j 0.0009486-0.01421j 0.0182863+0.0153494j 0.0211878+0.0158649j 0.0117292-0.0295326j 0.00350271-0.0217273j 0.00529848-0.0320362j 0.00452649-0.00462292j -0.00334678-0.0121852j -0.00588951+0.0024311j 0.00545202-0.0125554j 0.00438527-0.0134987j -0.00265938-0.00359334j 0.0062654+0.0253878j -0.0139214+0.00109296j 0.0258523-0.0357316j 0.00208134+0.00432003j 0.0135839-0.0391185j -0.00364425+0.0296547j -0.00987239-0.0110292j -0.00868357+0.00152239j 0.00924687+0.0062578j -0.0102076+0.0218932j 0.0125111-0.00946179j 0.00139139+0.00521832j 0.00419712-0.0236728j -0.0190141+0.0241059j -0.00178324-0.00573784j -0.0144036+0.000504227j -0.00142333+0.015089j -0.0116949-0.0256916j 0.00068201-0.0087381j -0.0215303+0.00320631j 0.00200731+0.017465j -0.00843599+0.0106133j 0.00946336-0.0103397j -0.00545768+0.0171808j -0.015457-0.0155854j -0.00503271-0.0116945j -0.00286606+0.00078237j 0.00708531-0.0193215j 0.00714934-0.0355524j -0.00224042-0.0109451j 0.0201242-0.00691212j -0.0101561+0.00457809j 0.00306267-0.00701431j -0.0168811-0.0146493j 0.00678543-0.0127755j -0.0113256+0.000180303j 0.00679339+0.00828824j -0.00235825+0.00720927j 0.000308041+0.0253391j -0.0136153+0.020579j 0.0182245-0.000828583j 0.00682537-0.00209932j 0.0221161-0.00844191j 0.0073366+0.0117575j -0.000592132+0.0155228j 0.00235875-0.00392714j -0.00575974-0.00847803j -0.0229681+0.00798735j 0.00685926+0.013697j -0.0215926+0.0252326j 0.0196348-0.005121j 0.0102085+0.0293113j 0.0114548-0.00627612j 0.0214003-0.0093326j -0.0117459+0.0137765j 0.0086327-0.000541946j 0.001989+0.0374021j 1.31661e-06-0.0055029j -0.00463219-0.00476904j 0.0211175+0.0108854j -0.0090553+0.00453213j -0.0115877+0.0261139j 0.00282659-0.0101457j 0.0134611+0.000786582j 0.000574456-0.00491836j 0.0159188-0.00555202j 0.0313478-0.0333063j -0.0294879+0.000246291j -0.0207083+0.0264293j 0.00428349-0.0210283j 0.00459359+0.00645022j -0.00947036+0.00207301j 0.00555647-0.0370851j 0.00315337-0.0126398j 0.00215162+0.0114821j -0.00589819+0.0334459j -0.00608004-0.00289796j -0.0150654+0.0164247j -0.00394452+0.022431j -0.0115639+0.0137943j -0.0220736-0.0314071j 0.00326254-0.0139673j -0.0436615+0.0313532j 0.0141576+0.0287487j 0.0262504+0.0289711j -0.0406069+0.06181j 
-0.015876+0.0102478j 0.0160798+0.0135843j 0.00854857+0.0260338j -0.00835086+0.0177992j 0.0486481+0.000446714j 0.015142-0.00708775j -0.0088583-0.0181959j 0.037343+0.0161858j 0.00884243-0.0096039j 0.0413518-0.0226649j -0.0208122+0.00950345j 0.00784056+0.0175416j 0.0225014-0.00818284j -0.000234584+0.0369221j -0.0213014-0.005389j 0.0320412-0.0225611j -0.0233102+0.00305481j -0.0289178+0.0135096j -0.00284903+0.00139382j 0.0190856-0.0048508j -0.00814099+0.00248978j -0.0196058+0.0292431j -0.0182004-0.0161034j 0.0118332-0.0254827j -0.016946+0.0229767j -0.00100031+0.00186834j 0.0170396+0.0092661j 0.0284495-0.000785728j 0.00388911-0.0197278j 0.0100812+0.00776707j -0.0249528-0.000639853j 0.0378782-0.0228469j 0.0111037+0.00247827j -0.00949025+0.00801971j 0.0272353+0.0114055j -0.0286254+0.0244533j 0.0317676-0.0336564j 0.0171065-0.00209928j -0.0147312-0.0187366j -0.0453159+0.0104504j -0.00347315-0.00341292j 0.0162256-0.021351j -0.011863+0.0013307j -0.00479803-0.0133869j -0.0211116-0.0467853j -0.0172046-0.00323208j 0.0137622+0.000471355j -0.000232961-0.0393335j 0.011573+0.0273904j 0.0165796+0.0046145j 0.0595157+0.00567384j 0.00595066-4.76382e-05j 0.00943686-0.0270602j -0.0129991-0.0247924j -0.029511+0.019001j 0.032734-0.00265323j -0.0640391+0.0638455j -0.00587475-0.0382431j -0.0218875+0.0330881j -0.0171416-0.00965458j -0.00966643+0.00317793j 0.0103542-0.012227j 0.0233035-0.0405073j -0.00556073-0.00879837j 0.0293136+0.00235947j 0.0129539-0.0153519j -0.00211156-0.022472j 0.0109079-0.00112052j -0.00861328+0.0135884j -0.0365052-0.00792704j -0.00171602-0.0218754j -0.0173659+0.00480362j -0.00146214+0.0237093j -0.0515273+0.015563j 0.013682-0.017818j 0.00666812-0.0165019j -0.00853912+0.0204103j -0.0182127-0.00143992j -0.00424136+0.00256359j 0.000122722-0.0178808j 0.00161653+0.00618875j -0.0145136-0.0109228j -0.0106566-0.0266349j 0.00835984-0.00314054j -0.00329718+0.0353801j -0.00406631-0.0132112j 0.0478591+0.00799582j 0.00374597+0.00321942j 0.0109412-0.00809247j -0.0163722+0.0241679j 0.0198367-0.0289558j 0.00507185+0.00773235j -0.0053171+0.00804654j -0.0139012+0.0345814j -0.00904377+0.00383415j 0.016114-0.0083907j 0.0260513-0.0278313j -0.00898467-0.0256814j -0.00550948+0.00502239j 0.0036643-0.0265531j -0.0188933-0.002321j 0.0117327+0.0266789j -0.00789265-0.0132557j 0.0114386-0.0114515j -0.0259869+0.00617222j -0.0145489+0.00200775j -0.00528498+0.00668661j -0.0022408+0.00365545j 0.0125419-0.00440514j -0.00829402+0.0171168j -0.0184705-0.00676287j 0.0146128+0.0139443j 0.0195272-0.0164182j 0.0145861-0.00115479j 0.0177101-0.0157992j -0.000619137-0.000835485j 0.0127505-0.000494972j -0.00514798+0.00766581j -0.0116872-0.00227427j -0.00271507-0.00871537j 0.00872554-0.00624393j -0.0172694+0.00788406j 0.025296-0.00562327j -0.0183065+0.00702165j 0.0155261-0.000179112j -0.00189457+0.00481181j -0.0093067-3.57257e-05j 0.0304804-0.00441226j 0.00595934+0.0101522j 0.00649708+0.0155542j -0.023559+0.0062377j -0.0124103+0.0137053j 0.000886218-0.00248416j 0.00446759+0.0129725j 0.0248748+0.0193695j -0.00650107+0.00110989j 0.00349478+0.00362105j 0.0165431-0.00911824j 0.0217916+0.0116341j -0.00199751+0.0151761j -0.0122341-0.00998916j 0.0106183+0.0028492j -0.0022954-0.000327931j -0.00101911+0.00780932j -0.000855937-0.000471264j 0.00796714+0.00710023j 0.013325+0.000959808j 0.0232389-0.0184111j -0.0274777+0.00774784j -0.0120388+0.0147856j 0.00923491-0.0317397j 0.0124353-0.000672452j 0.00287744-0.0205298j 0.00879932-0.00803362j -0.00382181-0.00200352j 0.00564725-0.0253564j -0.0186993+0.0193079j -0.000893113+0.0153254j -0.019235-0.00212645j -0.0159986+0.0263488j -0.0133946+0.00553436j 0.000566972-0.00805096j -0.00123578-0.0154366j 0.0257503-0.000957384j -0.0181723+0.00818542j 0.0336353-0.00393033j -0.0330702+0.0163147j -0.000654593-0.00234172j -0.00474898-0.0020545j -0.00474192-0.0156974j 0.0141166-0.00571928j -0.0104139-0.0158063j -0.001832-0.0165943j -0.00770281+0.000276877j 0.0312127-0.0130168j -0.0150145-0.013152j 0.0084763-0.0263267j 0.0220581+0.00172257j -0.0280158+0.0119492j 0.0311255-0.0138705j 0.00422312-0.00615456j 0.0118369+0.00222178j -0.0150418+0.00333471j 0.0544813-0.000342105j -0.0199253+0.0122515j 0.00414162-0.0176637j 0.00727824+0.020508j -0.0272355+0.020851j -0.00341595-0.00727621j -0.0236366+0.0289337j 0.0265409+0.00253591j -0.0076813-0.0314267j 0.00616859+0.0362118j 0.0441932-0.0164575j -0.0365666-0.0183836j -0.0415939+0.0160194j 
-0.0337718-0.015039j -0.00807737+0.0224624j -0.0135886+0.0131887j -0.0125172-0.0119126j -0.00584392+0.0540542j 0.0277476+0.00841109j -0.00836991-0.0143806j -0.0244439+0.0439826j -0.00503963+0.00562119j 0.00881609+0.0424529j -0.0321685-0.0205938j 0.01852+0.00846253j 0.0165135+0.0238326j -0.00746732-0.0138606j -0.00134193-0.00646839j 0.0258663+0.0245876j -0.021928-0.0304627j -0.0167534-0.0442314j 0.00678051-0.020179j -0.0158766+0.0273122j -0.0108352+0.0108567j -0.00874809-0.0223584j 0.00895598-0.016632j 0.0229169+0.0173724j -0.0168119-0.00581138j 0.00890464-0.00361669j -0.0141207+0.0427009j 0.00167744+0.0190705j 0.0219404+0.0102114j -0.0131182+0.00994136j -0.00496205-0.0258115j 0.0283275+0.0425987j 0.00520732+0.0185794j -0.00593768-0.00773228j -0.00810936+0.0486767j -0.0123379-0.0353542j -0.00373377+0.0426983j 0.0212712-0.00573527j 0.00891597-0.0160925j -0.0100296-0.0615845j 0.00904614-0.0137053j 0.00599588+0.0302954j 0.010367-0.00750238j 0.0196998-0.0148909j 0.0292513-0.0244114j -0.00737853-0.0232691j -0.0115983+0.0169259j 0.0286488-0.018436j 0.015959-0.00500835j -0.00394018-0.00193948j 0.00696444+0.0392751j 0.0204947-0.031018j 0.0306404-0.000683507j 0.0104089-0.0173034j -0.0366915-0.0114277j 0.0158655+0.0394562j -0.0786548-0.0565948j 0.0177215-0.00266392j -0.0175583-0.0465241j -0.0192905-0.0365253j 0.0172904-0.00700537j 0.0134821-0.012576j 0.0351667+0.0277055j -0.0105616+0.00566211j -0.00577294+0.0405319j 0.0290279-0.000750606j 0.0193421+0.0123915j 0.0151098+0.00137305j -0.0096335-0.0176913j -0.00775012-0.0167786j 0.00972449+0.00790532j -0.0322135-0.00480396j -0.0166621+0.00233059j -0.0476382-0.0500211j 0.0224905+0.0212547j 0.00172477+0.0245428j -0.00847332-0.0150281j 0.00182943-0.0276742j 0.0053213-0.0246612j 0.0130802-0.000287521j -0.00280042+0.00864381j -0.00605889-0.00706492j 0.0208094-0.0243275j 0.00976715+0.0154188j -0.0175403-0.00522585j 0.0136788-0.00774789j 0.0129294+0.051702j 0.0175475+0.0010604j -0.00380569+0.0298501j -0.0191158-0.0157896j 0.0213202+0.0356305j -0.0078813+0.00966368j -0.00705528-0.00596248j -0.0143093-0.0355607j 0.00377506-0.00691419j 0.000978391+0.0245991j 0.022975+0.0467038j 0.0132017-0.00296271j -0.00489685+0.00524998j 0.00760826+0.000274909j 0.00540055-0.0313555j -0.00367755+0.0114743j -0.00693876+0.00734016j 0.0118042+0.0182659j -0.00824367-0.0292635j -0.0116633-0.0116636j -0.0145662+0.010742j -0.00178447-0.00420692j 0.00669916+0.0191708j 0.000253268-0.017987j 0.00105725-0.0250268j -0.00905718+0.0124923j 0.0125227+0.0217718j 0.00752683+0.000921197j 0.00754496+0.0201929j 0.0124296-0.0111909j 0.00588458+0.0296504j -0.00340783-0.00623166j -0.00466862-0.00645114j 0.00538958-0.00944565j 0.0103096+0.00131382j -0.00770807-0.0152017j 0.0121003+0.01821j -0.00715891-0.00702495j -0.00178389+0.0188657j -0.00369826+0.00569695j 0.000961268-0.0153594j 0.00889103+0.0476535j 0.00189302+0.0037033j -0.00163281+0.0156309j -0.0109672-0.0250053j -0.00467699-0.0126522j 0.00212281+0.00311904j 0.00138207-0.00683078j -0.00927717+0.0325581j -0.0201658+0.0085359j 0.00518832+0.00412431j -0.00383332+0.0122629j -0.00626707+0.0274027j -0.0100574-0.0115277j 0.00678631-0.0115192j -0.00405824+0.0136358j -0.00282586-0.0104724j -0.0106658+0.00784557j -0.00659411+0.000348949j -0.00349882+0.00874463j 0.0147141+0.0137404j 0.0152788+0.0270803j -0.011645-0.0307936j -0.00701957-0.014204j 0.00175519+0.0217408j 0.00546938+0.0109613j 0.00240851-0.00877046j 0.0017363+0.00229606j 0.0136381-0.013533j -0.00829236+0.0126341j 0.0007667-0.0168103j -0.0116522+0.00457j 0.0097683-0.0289394j -0.00535926-0.0179516j 0.0108844-0.00747963j -0.00138892-0.0119715j 0.0111515+0.00248063j 0.00942521+0.0135803j -0.00143947-0.00135741j 0.0107812+0.0206712j -0.0141139-0.043778j 0.00823694+0.00406056j -0.00957884-0.000549652j 0.015573-0.00692947j -0.000545719+0.00976694j 0.0102619+0.00671324j -0.00543285+0.00778171j 0.00733089-0.00246057j 0.0155362+0.0328028j 0.0211158-0.00233682j -0.00448103+0.0221091j -0.0111988+0.0317526j -0.0100396-0.0270192j -0.00819395+0.037011j 0.0032472-0.01878j -0.00603144+0.0140129j 0.0160708-0.00167144j 0.010757+0.0407351j 0.00458522-0.0370279j -0.00743616-0.00477018j 0.0143707-0.00284553j -0.0203806-0.0241996j -0.000689024+0.00304735j -0.0262948-0.044612j -0.0218028+0.0470952j -0.0207953-0.00807272j -0.0175211+0.00283668j 0.00445839+0.0154744j 0.0263748-0.0168189j -0.0077699-0.0472569j 
0.0100856+0.0480918j 0.000255366-0.00167884j 0.00817677-0.00663655j 6.46087e-05+0.00251154j 0.0243164+0.00963764j -0.00790461-0.0235289j -0.00763622+0.0311542j 0.0221539+0.0243194j 0.012335+0.0379834j 0.0241278+0.0224125j 0.0117016+0.0303433j -0.0167409-0.0437512j -0.00375463-0.0191974j -0.0330739-0.0249819j 0.00714112-0.00275905j 0.00609394-0.00741882j -0.0035587+0.0184289j -0.0151343+0.0110956j -0.0195755-0.00969511j 0.0298371+0.0387847j 0.0331515+0.00399367j -0.0190295-0.028702j 0.0164541+0.00824198j 0.0165526+0.00763735j 0.00843368-0.00382184j -0.00917886-0.0229798j 0.035592+0.0164178j -0.00680944-0.00334053j 0.00276295-0.0218468j 0.0116665+0.0153712j -0.00669541+0.0118594j -0.000129616-0.0136807j 0.00857959-0.0147303j -0.00685883-0.00325634j 0.0225476+0.00915275j -0.022361-0.0133425j 0.0413897+0.0631181j -0.0370579-0.0224258j -0.000311816+0.003689j -0.024861-0.00977843j -0.00647245+0.0033262j 0.0182185+0.0116239j -0.00283037-0.0209508j -0.0158922-0.0149404j 0.00334218+0.00456108j -0.0146031+0.020981j 0.0136884+0.0171055j -0.0228979-0.000429727j -0.0429322-0.0611144j -0.0292253-7.24166e-05j -0.0181964-0.0102665j -0.0701682-0.0317944j -0.0147093+0.00118056j -0.00971793+0.0089454j 0.0345985+0.0275738j 0.00136827-0.00709418j 0.0039202+0.0260403j 0.0010985+0.0259434j -0.0438219-0.00880713j -0.0226708+0.0442502j -0.0092629-0.0499542j -0.0363015-0.00231324j 0.0235068+0.00849358j 0.0107901+0.0109811j 0.0250333+0.0133009j -0.00741076-0.0148621j 0.0202373+0.00175713j -0.0250335-0.021269j -0.020561-0.00872054j 0.0331457+0.0232872j 0.0207075+0.0153473j 0.042532+0.0462126j -0.000931405-0.00315008j 0.00231637+0.0396956j 0.0187741-0.0122568j 0.0421899+0.0201013j -0.0209095-0.0210801j -0.0209048-0.00401652j -0.0419064-0.0111241j -0.00188018+0.00177125j 0.0106221+0.00329692j 0.0227132+0.018388j -0.0284232+0.00509211j 0.010234-0.00866285j -0.0137543-0.0162212j -0.0050779-0.00311892j 0.00929526-0.0207292j -0.0159849-0.0229888j 0.0354654+0.0214863j 0.00159097-0.0053022j 0.0299249+0.00904724j 0.0101315+0.00993224j -0.00298246+0.00922621j -0.041497-0.0291151j -0.00217389-0.00658721j 0.00775003+0.0161158j 0.03068+0.000191323j 0.00862577+0.0101375j 0.0142641-0.00355294j 0.00751557+0.0191431j -0.016638-0.0164133j -0.0103691-0.0353258j 0.0225239+0.0314002j 0.00613565+0.00221696j -0.00731539+0.00203772j 0.00849045+0.0114947j 0.018334+0.00732463j -0.00875994-0.00465704j 0.00431307-0.00426749j -0.0198933-0.0175153j -0.00993693-0.00257901j 0.00071273-0.00709665j 0.00382518+0.00219458j -0.0164861-0.00262887j 0.01101+0.0159458j -0.0183007-0.0140179j 0.0197705+0.00155199j 0.00322315-0.000692171j 0.00293621+0.00225191j -0.00772778+0.00956383j -0.0142008-0.0110078j 0.00618156-0.00150025j -0.00524313-0.0080633j 0.0161196+0.00147269j 0.00992603+0.00477523j 0.0117411+0.0110526j -0.013861-0.00545305j 0.0352854+0.000394735j -0.00672957-0.00146957j 0.00358339-0.0138214j -0.00560579-0.00133876j -0.0059684-0.0119759j 0.00158799-0.00664145j -0.0222488-0.0160616j 0.024036-0.00157538j 0.019737+0.0209502j 0.00481386-0.00476684j 0.00967572+0.0150213j -0.00154303-0.00869795j -0.0162454+0.00210414j -0.00522541-0.00568993j 0.00135741-0.000108536j -0.0116711+0.00529053j 0.0220439+0.0160978j -0.00238805+0.0104379j 0.00117041-0.00465887j -0.00450892-0.0121094j 0.0139761+0.00814427j -0.0221933-0.0098234j -0.00559692-0.0130343j 0.0313007+0.0325507j -0.0145424-0.0132571j -0.00593827+0.011182j -0.00129076-0.00717928j -0.0207319-0.0194732j 0.013941+0.0363321j -0.0107484-0.0268547j 0.0075113+0.000270737j -0.0214824-0.0064587j -0.0172528-0.0280105j -0.0239971-0.015326j -0.0184233+0.00411088j -0.00700984+0.00271144j -0.0116503-0.0164395j -0.00428567-0.0138073j -0.00777592-0.00707998j -0.0240501-0.011754j 0.0012207-0.00416969j 0.0298472+0.0101481j 0.000770807-0.0126119j 0.00546222+0.00494217j 0.0181126+0.0201483j 0.012085-0.00852767j -0.0300627-0.013005j 0.0138148+0.0134518j -0.00113086-0.00633323j 0.0165601+0.0237755j 0.0241163+0.0150529j 0.0124791+0.0220187j 0.0219649+0.0185447j -0.0257361+0.0027143j 0.00812295+0.00651104j -0.000845394-0.0194785j -0.00301517-0.0220733j -0.0265098-0.0172332j 0.00256208+0.0271739j -0.00675032-0.034345j 0.00198418+0.00987209j -0.0134559-0.0160038j -0.0242307-0.0199876j 0.0313329+0.0227544j 0.0125098+0.0559945j -0.00010952+0.018417j 0.00824932+0.0150454j -0.0145892-0.0225047j -0.00471105+0.0110573j 
