-0.0292789-0.0142842j -0.0344808-0.0476832j 0.033966+0.0598785j 0.0363492-0.0433256j -0.0107783+0.0770208j -0.049955+0.070694j -0.0127109-0.0192139j -0.0164912-0.0165034j 0.00861442+0.0250906j 0.00971476+0.00950538j 0.00109566+0.0102859j 0.00607977+0.001577j 0.00741285+0.00122041j -0.00434649-0.00696502j -0.00391106-0.00267194j 0.0110037+0.019573j -0.00838712+0.00249942j 0.0198679-0.0241037j 0.00380524-0.00409533j -0.002405+0.00698207j -0.0376462-0.0135742j -0.014155+0.0131934j 0.00736994-0.0265558j -0.0120569-0.0134079j 0.0113081+0.010781j -0.00714691+0.0101686j 0.0106012-0.00628374j 0.0044561+0.00722018j -0.00155807-0.0133706j -0.000538162-0.0114298j 0.00235076-0.00838735j 0.00037248-0.0108974j 0.00152967+0.00520954j 0.00247426-0.00125739j 0.00485298+0.000172252j -0.00473997+0.00509947j -0.00117673+0.00208765j 3.54446e-05+0.00602906j -0.0036282-0.00089346j -0.000604565-0.00107634j 0.00305348+0.00286431j -0.00838503+0.0020808j -0.00147627+0.00266225j 0.00195382+0.0086496j 0.0024531-0.00736257j -0.000185349+0.00483964j 0.00332113+0.0018428j 0.00262147-0.00189634j 0.00573275-0.0274974j 0.000979977+0.00532348j 0.000920314+0.00569057j 0.00200772+0.00131285j -0.00341166+0.00210083j 0.00413201+0.00364607j 0.00986517-0.0123102j 0.0117316-0.00453942j -0.00412998-0.00128748j 0.0138993-0.0017262j 0.00704331-0.00160006j 0.0116218+0.00102328j 0.00191918+0.000504624j 0.000400409-0.00053782j -0.0113133+0.000653089j -0.000897651+0.00229024j -0.00209796+0.000666012j -0.00711999+0.00492801j 0.00722309+0.00149809j -0.00241458-0.00193815j 0.0016235-0.00161285j -0.00643171-0.00253765j -0.0180539-0.00758899j 0.00805082+0.000324014j 0.00131945+0.000549363j 0.00507186-0.00188774j 0.00825089+0.00561453j 0.00898816-0.00525305j -0.0106545+0.00187451j 0.00374815-0.00133384j -0.0006263+0.000408436j -0.00302901-0.00228207j 0.00340595+0.00244864j -0.00298422-0.0013113j -0.000356719+0.00147135j -0.00467255-0.00222807j 0.00345805-0.00227601j 0.00392249-0.00455485j -0.0023789+0.00163125j 0.000869854+0.000442031j -0.00151085+6.6552e-05j -0.000352015+0.000358933j 0.000472181+0.000568296j -0.000237347-0.00190277j -1.94963e-05+0.000810824j 0.00143447-0.00119671j 0.00257721-0.000906161j 0.00193996+0.00166564j 0.00220913+0.000277283j -0.00415241-0.00157399j 0.00584387-0.000455137j 0.00141288-0.00246926j -0.00210936-0.00366165j -0.00123536-0.000662124j 0.00301034-0.00313316j 0.00192904-0.00492821j 0.000902979+0.00147399j -0.00850707-0.00325002j -0.000222569+0.00037441j 0.000126744-0.000828818j 0.000935568+0.00220776j 0.00310699-0.000510183j 0.00117235-0.00298016j 0.000238699+0.0053741j 0.00849192+0.000858725j 0.000207141-0.00609672j 
-0.130434+0.0132118j 0.0457877-0.018534j -0.106987+0.0179622j -0.0287203-0.0110475j -0.0302513+0.0160673j 0.180139-0.00482417j 0.0623435-0.0146473j -0.0667414+0.00588776j -0.0205077-0.00039722j 0.0123769+0.000301105j 0.00987202+0.00103115j -0.0161134-0.00145492j -0.0718501-0.00588158j 0.000966876+0.00690554j -0.0571671-0.00283525j 0.0122764+0.00500269j -0.000403445-0.0119659j 0.0257149+0.0250786j -0.0273417-0.00367855j -0.00936873+0.0045364j 0.0182316+0.0315488j -0.00539594+0.00649785j -0.00338414-0.00176091j -0.00540888+0.0130741j 0.0221875+0.00888748j 0.00846062-0.0193136j -0.0209764+0.00125789j -0.0112816-0.00758933j -0.025031-0.00573238j -0.0254017-0.0201623j 0.0230126+0.0110314j 0.00885196+0.0175472j -0.00912965-0.00240082j 0.00550841-0.00689548j -0.0132575+0.0177894j 0.0161274+0.00274483j 0.00398001-0.0120616j 0.00192296-0.0127128j -0.00526545-0.00412726j 0.0153518-0.000504117j -0.0285859-0.0112394j 0.00821885+0.00916773j -0.00484554+0.00795582j -0.00547307+0.0166462j 0.00631949-0.0210231j 0.00108732-0.00918024j -0.0349285-0.0157154j 0.00378736+0.0277709j 0.000290797+0.00318433j -0.00149433-0.0156704j -0.0199508-0.0164422j -0.0102034-0.00231504j 0.00777072+0.00225051j -0.00530766-5.69628e-05j -0.00509797+0.00364864j 0.00953352+0.0119834j 0.00314061-0.00255083j -0.0096095-0.0166318j 0.000712136-0.000777725j -0.0122336-0.015552j 0.0035173-0.0162112j 0.00690632+0.0288702j -0.00255158-0.00462313j -0.00401815-0.0057904j -0.00556049-0.00989649j 0.000546094-0.018926j -0.00630338+0.00312645j -0.00820517-0.0146145j -0.0124889-0.00177156j -0.00800096-0.000641586j 0.000236592+0.014597j -0.000111687-0.0265963j 0.00647023-0.00599285j -0.00349815+0.0166358j 0.00147457-0.0032908j -0.000262079+0.00198203j 0.0100881-0.0100655j -0.00581444-0.00559303j -0.00496851-0.00805415j 0.00947356+0.0113398j 0.00839473+0.00302777j 0.00325675+0.0179623j -0.00223197-0.000829071j -0.00166274+0.00237993j -0.00252699+0.00236334j -0.0165434+0.00351771j 0.0110126-0.00375356j -0.000628944-0.00286613j 0.00544974-0.00212881j -0.00445406+0.00433783j 0.00325682-0.00294165j -0.00205628+0.00186234j -0.00579296+0.00267169j -0.00046662-0.00116133j -0.00103646-0.00542473j -0.00326384+0.00337581j -0.00188659-0.010451j 0.00736953+0.0017732j -0.00137801+0.00328885j -0.000971751+0.00318815j 0.00412628+0.00352794j 0.0133044-0.00342316j -0.0157016-0.00820889j -0.0107573+0.0136275j 0.00262127-0.0115012j 0.0168239+0.00400091j 0.00157098-0.00161009j -0.00229474+0.00331762j 0.00678845-0.0109802j -0.00637636+0.00305492j -0.00569689+0.00788782j 0.0127286-0.0127117j -0.0284185-0.00795933j -0.0135542+0.0241171j 
-0.0336529+0.0419019j 0.0593156-0.0344864j 0.0268291+0.0245121j -0.0254531+0.0179726j 0.0442459+0.00886701j -0.0766523-0.0391701j 0.0487072-0.0410497j -0.0114121+0.0208124j 0.0161996-0.00300369j -0.0420306+0.00774592j 0.0278619-0.00201726j -0.0122511+0.00612348j -0.0734584-0.00827866j -0.0235633+0.0126239j -0.0175076-0.009131j 0.014075-0.0104307j -0.01437-0.00912257j 0.00836851-0.00683718j 0.0174137-0.00134231j 0.0017045+0.00251538j 0.00326997-0.00505486j -0.00284191+0.00367075j -0.00375991-0.00736776j 0.000571771-0.00382819j 0.00171384-0.0226901j 0.012985-0.00369199j 0.012275+0.00567329j 0.0082855-0.0068465j 0.0224027-0.0111928j -0.00304263-0.00341215j -0.0118589-0.0105096j -0.0191231-0.0105485j 0.00292039+0.00698701j 0.00878718+0.0166875j -0.0217639-0.00622145j 0.012148-0.00672659j -0.0159763+0.0158045j 0.00152661+0.0126078j -0.00175168+0.0111143j -0.0154638+0.0194234j 0.00941575+0.00777693j -0.00675806-0.00833279j -0.00122987+0.000977281j -0.0155587-0.022308j 0.0136643+0.00849499j 0.00911073-0.0149937j -0.0308948-0.0274634j -0.0153216+0.0200829j -0.0100425-0.0155604j -0.00678243-0.00935898j 0.000875892-0.00422588j 0.000460615-0.0121555j 0.00387722+0.00190972j -0.00777478-0.0146521j -0.00234483-0.000719634j 0.0086676+0.0036453j 0.0123894-0.00232985j 0.00173802+0.00408211j -0.00373739+0.00418689j 0.00743326+0.0198596j 0.00680471-0.00875869j -0.0127648-0.0108779j -0.00381623+0.0183688j 0.00353733-0.00452202j 0.00582298+0.000857206j 0.00338485+0.0115833j -0.00164102+0.0146354j 0.000319842-0.0044834j -0.00110306+0.00302533j -0.00499838+0.0012847j 0.00100367+0.00159401j -0.00549329+0.00289917j 0.000660473+0.0075389j -0.00133418-0.00629824j 0.0128216+0.00510442j -0.00288453+0.00820414j 0.00780005-0.000499177j -0.015013-0.00118281j 0.00650628-0.0015581j -0.0092108+0.0121388j 0.0084819-0.000299018j -0.0160234+0.0152655j -0.0103919+0.00722308j -0.005114+0.000224776j -0.00667384-0.000618927j -0.00294844-0.00311509j -0.00259936+0.00686106j -0.00608853-0.00242015j 0.000313601-0.00152955j -0.00316464+0.00172581j 0.003536-0.00102481j -0.000471977+0.000975126j -0.000256776-0.00176647j 0.00096051-0.00315784j 0.0028495-0.00501509j -0.00639905-0.00150266j 0.00632598-0.00666049j -0.00268906+0.00231235j -0.00352348+0.00443814j -3.61724e-05+0.0052054j 0.00841552+0.00841574j -0.00171894+0.00755044j -0.0159289-0.0132065j 0.0038075-0.00998196j 0.0119353-0.0120966j -0.00208677+0.0100652j 0.00156735+0.00400986j -0.00319151-0.000833013j 0.00744206+0.00604801j -0.000104005-0.00458075j -0.00491101+0.00377026j 0.0130812+0.00432169j -0.00117219-0.022752j -0.0255093+0.00387143j 
0.00376911-0.00401689j 0.0031798-0.00986427j 0.0105511+0.0283508j 0.000687329-0.0724923j 0.00493184-0.0617926j -0.0129811-0.0173102j 0.000777986-0.000977396j 0.00322225+0.00254938j 0.00346111-0.00108407j -0.00679984+0.00417948j 0.00152157+0.00416422j 0.00518177-0.00956918j -0.00429003-0.00190121j -0.000611775+0.000852822j 0.00580001-0.0012178j -0.00961252+0.000350695j 0.00621574-0.00295479j 0.0027671-0.00356292j -0.0783492+0.00698172j -0.00955602+0.0017412j -0.0184602-0.00140194j 0.066184-6.83396e-05j 0.0339001-0.00180703j 0.00370258-0.00219229j 0.00574767+0.00110942j -0.00340855-0.00028879j 0.0148967+0.00924368j -0.000765752+0.000316298j 0.0138961+0.0101158j 0.0102275+0.00942834j -0.012782-0.0088175j -0.0122125-0.00194665j 0.0018072+0.0120901j 0.00701881-0.0204931j 0.00296802+0.00192106j 0.0114169+0.0130025j 0.020779-0.0031303j -0.035891-0.00556059j -0.0115108-0.00204808j -0.0117516+0.0246018j 0.00726947-0.0142166j 0.00954684+0.0036903j 0.00139494-0.00228297j 0.00395559+0.0105717j -0.00356106+0.00377127j 0.00052247+0.00211855j -0.00644563-0.00102035j -0.00267429+0.00179108j -0.0031966-0.00218421j -0.00331767-0.0051264j 0.00042933+0.00197651j 0.00322509+0.000952286j -0.00160512+0.00629889j 0.00136521-0.00415242j 0.00763589+0.0094331j -0.00189758-0.00695031j -0.00253859-0.0127893j -0.00387624-0.0144705j 0.00187506-0.000933344j 0.00136796+0.0130714j 0.00428643+0.0140556j -0.000699336-0.00577442j 0.000173297-0.000747128j -0.00042688-0.00652495j 0.0039789+0.00227966j -0.00230553+0.00199073j 0.00250324+0.00196981j 0.00100318-0.00263402j 0.00158812-0.0151733j 0.00101508+0.00515014j -0.000604985-0.00565484j 0.000746329-0.00485065j 0.00115109-0.019751j 0.000149894-0.0124467j 0.00228152-0.00368652j 0.000427262+0.0112811j 0.00743517-0.00388551j 0.000680435+0.00165569j 0.000687897+0.000528925j -0.00252532-0.00243774j 0.0107357-0.00231336j -0.0002152-0.00267355j 0.00419532-0.000916645j 0.0127887-0.00530599j 0.00639564+0.000397132j -0.0158143+0.00143997j -0.00637137+0.00114665j 0.00722224-0.00137152j -0.00685869+0.00233242j 0.00142986-5.26607e-05j -0.00137611+0.00107027j 0.00263467+0.00125853j 0.0123413+0.00260134j -0.0110538-0.00132183j 0.00660775+0.00232579j 0.0135473+0.002097j 0.00552143+0.00140659j 0.0126427+0.00172707j -0.00267208+0.000418305j -0.00410572+0.000776814j 0.00637566+0.00155353j 0.0109831+0.001863j 0.00454118+0.000733369j 0.00605824-0.000402472j 0.00487161+0.000547498j 0.00279074+2.80828e-05j -0.000247055-0.00110307j 7.3476e-05+0.000100606j -5.97002e-05-0.00103659j -0.000374074+0.00072974j 0.00240654-0.000246147j -0.00273514+0.00112119j 0.00113747-0.000834644j -0.000299373-0.000609437j 
-0.0745101-0.0297711j 0.12105+0.00998599j 0.0394073-0.0174758j -0.0417392-0.0159942j 0.059677-7.18163e-05j -0.0244778+0.0293926j 0.0602771+0.0197633j -0.0158271-0.0117178j -0.0233821-0.000790845j 0.0302747-0.00432469j -0.00550342-0.000685577j -0.00439326-0.000223272j 0.0133322+0.00256532j -0.0293943-0.00669402j -0.012259+0.0144943j 0.0262785+0.00140044j -0.0219717-0.00541851j 0.0108791+0.0173088j 0.00349027-0.00183946j -0.00246017+0.00696765j 0.0145852+0.02025j 0.00304882+0.00701577j 0.00445109-0.00387671j 0.00430924+0.00554384j 0.0210372+0.00267978j -0.00944173-0.00221389j 0.00207444-0.00927066j -0.00345364+0.000491267j 0.0120228-0.0143855j 0.0020932+0.00339782j -0.0315845+0.0016537j 0.000863662-0.0113221j 0.00710771+0.0111097j 0.00119741+0.0174388j -0.000167552-0.00314283j 0.00450068-0.000826448j -0.000446643+0.0109476j -0.00326587+0.00433613j 0.000670296+0.0109575j -0.0141142+0.0260809j 0.019028+0.0195685j -0.0148669-0.024271j -0.00675424-0.000956609j -0.00303917-0.0165142j -0.00237627+0.0013802j -0.0252964-0.000514657j -0.0104461-0.00801829j -0.00603113-0.0182663j -0.0105291-0.00868965j -0.0158405-0.0134024j -0.000678401-0.0029335j -0.0015288+0.00268293j 0.0126286+0.0231793j 0.00169129-0.00168483j -0.00147391+0.00433923j 0.00788512+0.0154518j -0.00183974+0.00161349j 0.000775926+0.00378018j -0.00608671-0.00985005j 0.00317594+0.0224527j -0.00247988+0.00498928j -0.00330514-0.00110436j 0.00111243+0.0279682j -0.00454669+0.0062601j 0.00343301-0.00448735j -0.0014784+0.00200899j -0.000553782+0.011837j 0.00288346-0.00122743j 0.00351947-0.00495651j 0.00432975-0.00490259j -0.000876997+0.00618215j 0.00966382-0.0105419j 0.00320382+0.00199474j -0.00806842+0.00745798j -0.00429766+0.00530936j 0.00127068-0.0075118j 0.00396185+0.00690324j 0.0047016+0.00642545j 0.00151154-0.00505435j -0.00327443-0.00279387j 0.00142029-0.00243203j 0.00884184-0.00474695j -0.00578574+0.0070886j -0.00503789+0.00103444j -0.00574748-0.00723422j -0.00470237-0.00629436j -0.00183651+0.00579755j 0.00141347-0.00789303j -0.00414664-0.000431039j -0.00488777+0.00304702j 0.0040506-0.000799781j 0.00211024-0.0049776j 0.00497108+0.000812195j 0.00310466+0.00195629j 5.82876e-06-0.000103801j -0.00279582+0.00300047j -0.00824399+0.00398088j 0.00582369-0.00537476j -0.00577696+0.000872546j -0.00122182-0.00109273j -0.00746997-0.00286579j -0.00277933-0.000657639j 0.00442708-0.000379822j -0.00689802-0.00222944j 0.00209992+0.000954336j -0.00547265+0.00246462j -0.000147706+0.00208927j 0.000393196+0.000342349j -6.91269e-05+0.00140035j -0.000781462-0.00157499j -0.00183387+0.00127626j 0.00357846-0.00478585j 9.06708e-06-0.000957689j -0.000967905+0.00533924j 
0.0606201+0.00162867j -0.0522829-0.00511231j 0.0498016-0.00777322j 0.0185636-0.00428949j 0.00551494-0.00118616j 0.0925234+0.00166516j 0.0362777-0.0104422j 0.0849406-0.0164053j 0.0636545-0.0017889j 0.182454-0.0158848j -0.0844485+0.00156641j 0.0248253+0.000206253j 0.182716+0.00888356j 0.125802-0.00393971j -0.0228735+0.0126361j -0.0693858+0.000915752j 0.0574753+0.00332402j 0.0280739+0.00789825j 0.0053481-2.08537e-05j 0.00725458-0.00389742j 0.0172402+0.010686j -0.00503196-0.00781064j 0.00799274+0.0197463j -0.0268707-0.00621981j -0.0190451+0.00155511j -0.00140347-0.000148876j -0.00655854-0.0103369j -0.0542222+0.00108072j -0.00855342-0.00511279j 0.010313+0.0134711j 0.0270234+0.0140253j 0.00311145+0.000116407j 0.0291691+0.0104545j 0.00150298-0.000533708j 0.027834+0.0102626j 0.0220222+0.00288221j -0.0216585-0.000504697j -0.0307089-0.0135883j 0.0173617+0.00400079j 0.0161708+0.00370464j 0.0172111+0.0270778j -0.0110478-0.0133861j 0.03698-0.00286813j 0.00580719+0.0169063j -0.0383346-0.0129824j -0.00801569-0.000634601j 0.0329088+0.0551682j 0.0463651-0.0103968j 0.0168238+0.0129128j -0.0202447-0.0181772j -0.00829312+0.0364603j 0.0385805+0.0254831j -0.0393633-0.0303993j 0.00116167-0.0119681j 0.00384312+0.00514199j -0.0109909-0.000653722j -0.0286475-0.00630138j -0.00592049-0.00292089j -0.00461411-0.00592391j -0.0112781+0.00412801j -0.0205811-0.00802596j 0.0189949+0.00412687j 0.00551188+0.00252561j 0.00227942+0.00451882j -0.0134918+0.000173877j -0.000754712-0.000530507j 0.0148517+0.00490746j 0.0135426+0.00401031j 0.00364698+0.00569493j -0.00369266-0.00378803j -0.00213077-0.00713254j 0.00573331-0.00617273j -0.0033524-0.00836481j -0.00468028+0.00623006j -0.00953683+0.00175631j -0.00554-0.0105858j -0.00821906-0.0104181j 0.0157776+0.0244513j -0.0167065+0.0125943j 0.030802+0.015223j -0.00799977-0.000301327j 0.000720779-0.0223956j 0.00792684+0.00246773j 0.0132286+0.00460488j 0.00363783+0.0105361j 0.0180925+0.0118607j -0.0161995-0.0126228j -0.00416977-0.00720766j 0.00179534-0.00225219j 0.0055144+0.00360685j -0.00503346-0.00292738j 0.00340831-0.00111428j -0.00227474+0.0031617j -0.00438858+0.007143j 0.000775537+0.00334057j -0.00836965+0.0022714j -0.0104385-0.000583751j 0.0118361-0.00656703j 0.00959035+0.0100443j 0.00487933-0.0135823j -0.00389059-0.00414686j 0.010499-0.013736j -0.00366739+0.0287326j 0.0115395+0.0147914j -0.0406611+0.00392766j -0.000510412+0.00640151j -0.0034712-0.00939224j 0.00768295+0.00140917j -0.0161518-0.0146701j 0.000203338+0.00875649j 0.0152122-0.00860951j -0.0212649-0.0220084j -0.0113676+0.0539989j 0.0548354-0.00745007j 
0.00342532-0.00150044j -0.0176556+0.00767821j 0.0870821-0.00962285j -0.00318914+0.00107964j 0.0619716+0.0017348j 0.133743-0.00506525j -0.0196434+0.00557929j -0.00358611-0.000651632j -0.0194757-0.00102418j -0.0618198+0.0025538j 0.0140434-0.00159997j 0.00874628-0.000783794j -0.053064-0.00122417j 0.00824438+0.00284693j -0.00880308-0.00422236j 0.00990949-0.00469416j 0.0027517+0.00462675j -0.00116731+0.00193496j -0.0114794-0.000358079j 0.00680359-0.00205695j 0.0138165+0.00223781j -0.0097793-0.0054338j -0.00352093+0.00815343j 0.012077+0.0022702j -7.4108e-05+0.00164169j -0.00768041-0.00071845j -0.0165651+0.0120421j 0.0178476+0.00717491j 0.00466927-0.011432j -0.00964645+0.00219189j -0.0234203-0.00397121j -0.00584768+0.00489631j 0.0127811+0.0105933j -0.00354716+0.0134616j 0.00316167-0.0131676j 0.0081985-0.00418642j -0.0111696+0.0118155j -0.0112558-0.0217051j -0.0133635-0.0242379j 0.0161061+0.00913847j -0.0174073+0.0179212j -0.00430889+0.0239436j 0.0150589+0.00660154j 0.0228063+0.00992571j 0.0217209+0.0166325j -0.000900702-0.00107352j -0.00983784-0.0031215j 0.00378431+0.0115126j 0.009141+0.0121087j 0.00126672-0.00754986j -0.0082062-0.00866229j -0.00964087-0.00486229j 0.0120886+0.00710488j 5.38806e-05+0.0018214j 0.000769001+0.00387276j -0.00299429-0.00150619j 0.00538536+0.00260856j -0.00265073+0.000288721j -0.00176811+0.00244231j 0.00408951+0.00076406j 0.00172637+0.000410108j -5.15088e-05-0.00296103j 0.00854391+0.0013905j -0.00485949+0.000543682j -0.00337596+0.00525662j -0.000572629-0.00387109j 0.00308972+0.00158421j -0.00213842+0.00888415j -0.00743124-0.00247837j -0.00502807-0.00449831j 0.0037352-0.0029727j -0.0013815+0.0011449j 0.00430787-0.000934747j 0.0035904+0.00325695j -0.00330618-0.00527246j 0.00312879+0.00889138j 0.00466419+0.0160367j -0.00533051-0.00293036j 0.00199256+0.000488893j 0.00161836+0.00726833j -0.000556935-0.0160018j 0.00698206+0.00530548j -0.00302968-0.0109719j 6.2729e-05-0.0154094j -0.000566746+0.0060849j -0.00350515-0.00819779j 0.00369832-0.012346j 0.00316046+0.00287726j 0.00179749+0.00114703j 0.0008461+0.00974951j 0.000414248-0.00612493j -0.0003804-0.00445579j -0.00364328-0.00124594j -0.0020163+0.0155045j 0.00460813-0.0109769j -0.00408176+0.00743706j -0.00729949+0.00403496j -0.00191866+0.00073102j -0.0016122+0.0111444j -0.000445955-0.0062372j -0.000148671+0.020443j -0.00107433+0.00834964j -0.00454545+0.0031711j 0.00018776+0.00262244j 0.00729565+0.00207495j 0.00901387-0.00456297j -0.00343406-0.0338468j 0.00694948-0.00332538j -0.000130338-0.0364933j -0.0133909+0.0294883j -0.00234379-0.0101591j -0.00109221+0.0121716j -0.00828404-0.00556106j -0.004439+0.00586524j 
0.0337335-0.00354005j 0.053921-0.00644507j 0.0371979+0.00310478j 0.0615194-0.00769818j -0.0964187-0.000111532j 0.00160412+0.00195847j 0.0123579-0.00410449j 0.01131-0.00111926j 0.00149324+0.00185146j -0.0187229+0.0017596j 0.00102546-0.000791227j 0.0147777+0.00476251j 0.00416163-0.000668759j -0.00172727+0.00032264j 0.00711568+0.00153063j 0.00754091-0.00375444j -0.0107976-0.00103767j 0.00825071-0.000300415j 0.014754+0.00082j -0.00423581+0.000360839j -0.0158733+0.00260116j 6.74207e-05+0.000332716j 0.00583946+0.000338962j 0.00427517+0.00193359j 0.00730723-0.00610797j -0.00226468-0.00238651j 0.0243108-0.00197043j -0.000982122-0.00689852j 0.00928158+0.00153406j 0.0271572+0.00457984j -0.000111867-0.00802048j -0.0100867-0.0197305j 0.0008136-0.0153739j -0.0225473+0.0127049j 0.000999086+0.00859583j 0.0120769+0.0114296j 0.00317769+0.0287689j -0.0035255-0.0243698j 0.000234174+0.00104995j 0.0171684-0.0162039j -0.0137301-0.0155565j 0.0125162-0.00245536j -0.0147459-0.00793553j 0.00120257+0.000617176j -0.0119959-0.00619489j 0.00409272+0.00501549j 0.0068074-0.00358111j -0.0043096-0.00139248j -0.00261978-0.00814048j -0.00842881+0.00276742j 0.00740733+0.00193138j 0.00288972-0.00128197j 0.00864599+0.00489332j -0.00545097-0.00185939j 0.00035123+0.00178329j 0.00447922+0.000144981j -0.000537964-0.00029006j 0.00549174-0.000771975j 0.000594108-0.00157446j 0.00553879+0.0056482j 0.00268179+0.0024618j -0.0084825-0.00586427j 0.00125748-0.000814661j 0.00371105+0.00517183j 0.00322455+0.00458449j 0.00239917-0.000532093j 0.000623375-0.000469531j -0.00030187-0.00575856j 0.00275061+0.00288405j 0.00441704+0.00476516j -0.00216319+0.000167061j 0.00146263+0.00157934j -0.00239529-0.000493607j -0.000599563-0.00285774j -0.000655183-0.00085435j 0.000728474+0.000564007j -0.00683309-0.0162592j -0.00146725-0.00500877j 3.81375e-05-0.00590868j -0.0056941-0.0121017j -5.65691e-06+0.00882968j -0.00310971-0.0018941j 0.00178869+0.0122546j 0.0015175+0.0137586j 0.00037188-0.00401978j 0.00320716+0.00531637j -0.000278107+0.0120942j -0.00210961+0.00400138j 0.00145528+0.00264383j -0.00198145-0.0101096j 0.00128179+0.00645898j 0.000514617+0.00106603j 0.000137656-2.77354e-05j -0.000683395-0.0124499j 0.00104546+0.0144779j -0.0016084-0.0101826j 0.00240749-0.00150624j -0.00181433-0.00445757j -0.000521152-0.00387286j 0.000603625+0.00853882j -0.000117089-0.0140261j -0.00151791+0.00931293j 0.00402262-0.00404867j 0.00031194+0.00123198j 0.001695+0.0120351j -0.00179332+0.00854282j 0.00220787-0.0458194j -0.0056363-0.00308433j 0.000700939-0.0488904j 0.00772772+0.0123212j 0.00110947-0.0203133j -0.000632272+0.0159785j 0.00659865-0.00205956j -0.00143377-0.00723792j 
-0.189098+0.022283j 0.00740763+0.0352276j -0.11434-0.0109128j -0.0494961-0.0162447j -0.0283927+0.00344716j 0.344046-0.0671224j 0.0513053+0.0304612j 0.010256-0.00222031j -0.0505615-0.0128815j 0.0575348-0.00929063j 0.00773539+0.00095152j -0.0209995-0.00352164j -0.19233-0.0163045j 0.109038+0.0206943j -0.157151-0.0245191j -7.87603e-05+0.0209917j -0.0307215+0.0270446j -0.00220496+0.0150541j -0.0543482-0.00856331j -0.00611385-0.0142675j 0.0610347+0.0130081j -0.0131471-0.0180588j -0.0314032+0.0290241j -0.0325073+0.0367702j -0.00328126+0.0203264j -0.000145316+0.00657754j -0.0244559+0.00557681j -0.0151411-0.00561821j -0.0245283-0.0310301j -0.0360912-0.0131847j 0.0189654+0.0132809j 0.0253547+0.00209171j -0.00285871-0.00248324j 0.0294855+0.0147093j -0.0080451+0.0252806j 0.0317606-0.00802409j -0.0131477-0.0050303j -0.00968865-0.0109885j 0.00844259+0.000106204j 0.0145603+0.0284236j -0.0269545+0.00248944j 0.0176961-0.0298566j 0.0296472+0.00623423j -0.0149998+0.0097013j -0.0228972-0.0242194j -0.0422664-0.0323028j -0.137224+0.0108805j 0.0167627+0.0590787j -0.0146343+0.0248662j 0.0183393-0.0105198j -0.0646538-0.0249218j -0.0481361+0.00357818j 0.0466699+0.0217182j -0.0229008-0.0199687j -0.0256716+0.00305983j -0.00227019-0.00632499j -0.00069162-0.00596481j -0.0163906-0.00922013j -0.00477697+0.00854467j -0.0194609-0.013833j 0.00356893-0.00264639j 0.0143107+0.0203568j 0.00923944+0.00384503j -0.0153465+0.00668303j -0.00564534+0.00496583j 0.00188188+0.00869547j 0.00496788+0.013428j -0.0108151+0.0162274j -0.0405503-0.00361068j -0.0158593-0.0117741j 0.0168353-0.0091354j 0.0109182-0.00321053j 0.0291729-0.00102746j -0.00451076+0.00595239j -0.00172821-0.0166126j 0.00396254+0.00719783j 0.0146858-0.00557848j -0.00479004-0.00711623j -0.00950311+0.0030818j 0.0350461+0.026224j 0.0308386+0.000238453j 0.0351076+0.0153202j -0.0163162+0.0126269j -0.00381958+0.00762022j -0.0144928+0.00902316j -0.0341708+0.0171385j 0.0268074-0.00934259j -0.00735472+0.000723154j 0.00778466-0.00435488j -0.000862856-0.00224011j 0.00272489-0.00245143j -0.00135156+0.00977663j -0.0110586+0.00993701j -0.00430416-0.00672905j -0.0110116-0.0117255j -0.00829687-0.00598599j -0.0342111-0.00428196j 0.0249492+0.0107488j -0.0149213+0.00592482j -8.74404e-05-0.00252864j 0.0048084-0.0102191j 0.0139291-0.0176568j -0.0425492+0.0109851j -0.0253578+0.021663j -0.00358223-0.0293391j 0.0353339+0.0144782j 0.0034564-0.00092126j -0.00447596+0.00826971j 0.00699836-0.0188535j -0.0102123+0.00378371j -0.00570984+0.0113435j 0.0207435-0.0390502j -0.0847575-0.0287741j -0.0108279+0.0597189j 
