0.0197592-0.0670235j -0.0283036+0.00235644j 0.00784978-0.0406072j -0.00374524+0.0375488j 0.0396134-0.0136567j 0.0227992+0.00396681j 0.0140016-0.00416174j 0.0160404+0.0256232j 0.00784313-0.0483709j -0.009917+0.0498445j -0.0018759+0.0543017j -0.00473566-0.000222714j -0.0059632+0.012496j -0.0217984+0.026518j 0.00623689+0.0247703j -0.0195221+0.00693691j -0.0153644+0.0456081j 0.0307516-0.0216741j -0.0213922+0.0132872j 0.0107202-0.0391769j -0.00471084-0.0137037j -0.00388924+0.043494j -0.0219688-0.019112j 0.0183937-0.0330478j -0.0237381-0.0223825j 0.0208423+0.0270383j 0.00464521+0.0167507j 0.0054969-0.00110323j -0.020471-0.0483914j -0.0125052-0.0106341j -0.0193729+0.0439343j 0.0289116-0.0064646j 0.0109859+0.0343254j -0.0187172+0.0329019j 0.0420027-0.0132449j 0.0335137-0.015475j 0.0178383+0.000657197j -0.0527657-0.023478j 0.0211447+0.00211976j -0.0279675+0.0407644j -0.0054685-0.0941167j -0.0140892-0.00263037j -0.00792816+0.0497772j 0.00558918-0.0165793j -0.0130326+0.0662564j 0.0179916-0.0275675j 0.0175351-0.0176755j 0.01011-0.00654735j -0.0370866+0.0435371j 0.00311054+0.0056744j -0.0188918-0.0419173j -0.0262108-0.010609j -0.00121382-0.0106271j -0.0138149+0.0370429j 0.0191601-0.00431979j -0.00757709-0.0402065j -0.0129879+0.0227733j 0.00827917-0.00655766j 0.00141136+0.00315824j 0.00479735-0.0271652j 0.0100924-0.0150654j 0.00728904-0.00743186j -0.00512003-0.00627945j 0.00127633-0.0181641j 0.00332358-0.00257401j -0.0105621+0.00202404j -0.0200144+0.00933781j -0.00211138+0.0314264j -0.0138641+0.0101892j -0.0158803+0.0257042j 0.0202999-0.0269337j 0.000311339+0.032086j 0.0123389-0.0225869j 0.00596266+0.000736049j 0.0053992+0.0109427j -0.0213673-0.00554942j 0.00602674-0.0269297j 0.00994275+0.00622252j -0.00793651+0.00456827j 0.010501+0.00442791j 0.000222918+0.00998235j -0.0282776+0.0187432j 0.00797638-0.0162499j -0.0142388+0.0211582j 0.00622131-0.00178769j 0.0111128+0.00465733j -0.00608476-0.00741403j 0.00982219+0.00445856j 0.00739804-0.0113343j -0.00437071+0.017785j 0.0088089-0.00879313j -0.00117492+0.0211589j 0.000231513+0.00702547j -0.0235099+0.00662607j -0.00926608-0.000666375j 0.00933843-0.000272741j 0.00728655+0.00288445j 0.0195226+0.00114295j 0.0130926-0.0126251j 0.0026764+0.00923572j -0.0202884-0.00665515j 0.00355245+0.021246j 0.0172103+0.00682556j -0.019235+0.0148499j -0.0141567+0.0342859j -0.000983084-0.00866967j -0.00412431+0.00329069j 0.00434655-0.0126588j 0.00476722-0.00454016j -0.00661477+0.00705822j -0.00777673+0.0168937j 0.00967891+0.0121407j -0.00640854+0.0125178j -0.0192451+0.026356j 4.49388e-05-0.0287328j -0.00646438+0.0111097j 0.00138263+0.0233475j 0.0116757+0.0132866j -0.00161287+0.0158695j -0.0154459+0.0290197j 0.00302906+0.011714j -0.0151246+0.005486j 0.0108269+0.0111927j 0.0103763+0.00476318j -0.00792353+0.0285185j -0.0203654+0.029968j 0.00832436-0.0235881j -0.0170886+0.0327915j 0.020394-0.0217243j -0.0192681+0.00242261j 0.0226485+0.0153108j 0.0125714+0.0162389j 0.00664098-0.0294224j -0.0187717+0.0188343j -0.0173243-0.0253924j -0.0382576+0.0528028j 
-0.0598271-0.0160409j 0.00125132+0.0316868j -0.0348545-0.00583268j 0.0359475+0.00367241j -0.00935421-0.0421865j 0.00359535-0.0247012j 0.0028169-0.0159751j 0.024156-0.0134129j -0.0450671-0.00576763j 0.0440814+0.00516002j 0.0523592+0.00211209j -0.00167697+0.00466346j 0.0123321+0.00506751j 0.0208452+0.0286747j 0.0170388-0.00982163j 0.00344318+0.0233155j 0.0394143+0.0113235j -0.018924-0.0345395j 0.0176388+0.0196225j -0.0329789-0.0116151j -0.0150937+0.0032458j 0.0375253+0.00267311j -0.019374+0.0257457j -0.0287106-0.0200306j -0.0278784+0.028463j 0.0289218-0.0234706j 0.0155584-0.00189494j 0.00205359-0.00911168j -0.045148+0.0284986j -0.00830269+0.0116086j 0.0428885+0.01991j -0.00386369-0.0313209j 0.0347118-0.0156393j 0.0269787+0.0199807j -0.00678968-0.0461518j -0.0209011-0.036058j 0.00439942-0.0231734j -0.0278011+0.0552381j 0.000997235-0.0237497j 0.0371879+0.0306314j -0.0875257+0.00832668j -0.00410899+0.0206605j 0.0422069+0.0117413j -0.0115443-0.00604385j 0.0559637+0.00850133j -0.0230901-0.0205357j -0.0174909-0.0202777j -0.00678464-0.0122269j 0.0385463+0.0382941j 0.00445373-0.00532295j -0.0368296+0.0219897j -0.00775722+0.0272406j -0.00846195+0.00207045j 0.0350675+0.0118841j -0.00354857-0.0191374j -0.0366587+0.00936487j 0.0173356+0.0163162j -0.00892836-0.0101154j 0.00530639-0.00194393j -0.0256349-0.00347394j -0.010773-0.00964356j -0.00876601-0.00988809j -0.00484124+0.00276601j -0.0173831-0.000997399j -0.00384315-0.00185134j 0.00138355+0.0110862j 0.00843088+0.0221587j 0.0285971-4.50798e-06j 0.00806813+0.00979814j 0.0241179+0.0193945j -0.0217875-0.0232045j 0.0303776-0.005968j -0.0212298-0.0084644j 0.00286204-0.00576923j 0.00984044-0.00381862j -0.00709112+0.0270028j -0.0251912-0.00412187j 0.00510776-0.0146793j 0.00320679+0.006309j 0.0057084-0.011809j 0.00780535-0.00121891j 0.0125567+0.0305868j -0.0141887-0.0109209j 0.0174366+0.0156914j -0.0015969-0.00803086j 0.00293785-0.010631j -0.00798348+0.00365511j 0.00855147-0.0103844j -0.0108656-0.00947115j 0.0167221+0.00578112j -0.00860232-0.00811281j 0.0220723+0.00304969j 0.00282129-0.00290249j 0.00659022+0.0236673j -0.00106804+0.0118806j -0.00233938-0.0135134j 0.00651525-0.00797539j 0.00106575-0.0189339j -0.0102907-0.0151628j 0.00486507+0.000375987j -0.00641899+0.0212j 0.0212419-0.00242781j 0.00744112-0.0213638j 0.0116968+0.0195794j 0.0331514+0.0154989j -0.00784712-0.000657159j 0.00333015+0.010042j -0.0084582+0.0080992j -0.00755159-0.00308194j 0.00211183+0.0158296j 0.0126754+0.0123955j 0.010862-0.00719993j 0.0176603+0.0137574j 0.0208054+0.0142041j -0.00683465+0.00793519j -0.00217617+0.00941357j 0.0146541+0.0115085j 0.0185458-0.00855843j 0.0181085-0.00964733j 0.0169068+0.0245774j 0.0102714-0.00950804j 0.0013126+0.0148202j 0.00719944-0.0111536j 0.012346+0.00584273j 0.00989481+0.00693771j 0.0400997+0.00286519j -0.0234151-0.0147355j 0.0305131+0.00644327j -0.000659267-0.00977427j 0.00952696+0.00522119j 0.0106862-0.0235236j 0.0241312-0.0270029j -0.0408663-0.0141007j 0.0242585+0.000350708j -0.0279045+0.0141308j 0.0521514+0.0353331j 
-0.0380973+0.0508104j -0.0208196-0.00432337j -0.0114059+0.0303475j 0.00554012-0.00862329j 0.0291857+0.0286381j 0.0312458-0.0212395j 0.031523+0.0148794j 0.0141883+0.0165703j -0.0305528+0.0121521j 0.0146476-0.0560058j 0.0182746-0.0218709j 0.00845208-0.00406601j 0.00263592+0.0134477j -0.0492769-0.0187344j 0.013787-0.0625281j -0.0327165-0.012634j 0.013329-0.0355734j 0.0524747+0.0372399j -0.00218857+0.036076j -0.0147942+0.0166979j 0.00135938-0.00809317j 0.0331615-0.0384079j -0.0275401-0.0191726j 0.00277628+0.00752458j -0.030977+0.00247027j 0.0247852+0.012024j 0.0165537-0.00583171j 0.00355933+0.0290058j -0.057561+0.0176862j 0.00588999+0.0145443j 0.0181138+0.000556089j 0.0255087-0.00194106j -0.0100048+0.00514058j 0.0256013-0.0294105j 0.0715931+0.0410849j 0.022131-0.0588814j 0.0497091+0.0346393j -0.0632095-0.0276072j 0.0499328-0.0266141j -0.0217308-0.00651855j -0.0208441+0.0747805j -0.0624221-0.0196443j -0.0156125-0.022143j 0.0157449+0.0420898j 0.044093-0.0541067j 0.0182127+0.0299167j 0.0122587-0.0329182j 0.00449619-0.00416765j -0.0155514-0.022832j -0.00368716-0.0176174j -0.0323438+0.0288329j -0.0195659+0.0148026j -0.00880624+0.0299984j -0.00242577-0.0319637j 0.0110483+0.00548312j -0.014638+0.0320087j -0.0215547-0.0350569j 0.00989693-0.00518699j 0.00536924+0.000685108j -0.0060167+0.0144776j -0.00237045+0.0020443j -0.0030771-0.0117107j 0.0218336+0.0130295j -0.00387154-0.00396671j -0.0274378-0.00305167j -0.0284731-0.00371249j -0.0212879-0.0127558j 0.0250824-0.0351433j 0.00943554-0.0227321j -0.0206434-0.0201407j 0.015562+0.0220255j 0.0324819-0.0105801j 0.00806067+0.0147853j -0.00659499+0.0201132j 0.00951631+0.00911094j -0.0300995-0.00744783j -0.0125752+0.0203011j 0.0349009-0.0128778j 0.00972031-0.00421771j 0.011277+0.0160024j 0.0198985-0.00211859j -0.0226558-0.0317572j 0.00219364+0.0153222j -0.00363647-0.0259327j -0.00392857+0.00776577j 0.0113404-0.0201328j -0.0126562-0.0111262j 0.0159028+0.00454879j 0.00833365+0.00643395j 0.00603876-0.0112831j 0.00891505+0.00499149j 0.0129056-0.00180235j -0.00222539-0.0059132j -0.025-0.0136371j -0.00367046-0.0168159j 0.00889275-0.0023272j 0.0209132-0.00557788j 0.00439019+0.00577101j 0.0308808+0.0186144j -0.0023728-0.0234591j -0.0253874-0.00510602j 0.00496423-0.00821657j 0.0373056-0.00433542j -0.0168872-0.0161466j -0.00234465-0.0375968j -0.0180844+0.00286932j -0.0149404-0.0139573j -0.0114602+0.0239047j -0.0295328-0.00880183j -0.0193759+0.0085497j -0.00490785-0.00675968j 0.00760671+0.0173615j -0.0262512-0.0245696j 0.00928244-0.0265898j -0.00713586+0.0165052j 0.000149172-0.0124124j -0.0129589-0.0158629j 0.0244555+0.00755804j 0.0284306-0.0156951j -0.0106239-0.0477332j 0.0163244-0.00883215j -0.0163096-0.0178142j 0.0152891-0.0052304j 0.00406981+0.0195371j 0.00271168-0.0228873j 0.00777359-0.00390445j -0.019047+0.0424716j 0.0047087-0.0180941j 0.00817684-0.00494853j -0.0227661-0.0326048j 0.0300807+0.000475179j 0.0457158-0.00751103j 0.0277532+0.0219734j 0.00201487+0.0167845j -0.0393793+0.0162549j 0.0032117-0.0636771j 
-0.0574521-0.0352368j -0.00490838-0.0120037j -0.0236918-0.00987474j 0.0132998+0.0135397j -0.0162783+0.0201968j 0.0258642+0.0267095j 0.0119736+0.0285819j -0.0141847+0.0220778j -0.0216431-0.0265726j 0.0651074+0.0114489j 0.0333971+0.0214015j 0.00413475+0.0110306j -0.0128653+0.00206499j 0.0178261-0.0385556j 0.0611778+0.0295758j 0.0183298-0.0180048j 0.0492272+0.0128465j -0.0248446+0.0465718j -0.0476348+0.00327885j -0.0197578-0.0209107j 0.00267876+0.0158778j 0.0631367+0.0262423j 0.0135536-0.0288779j 0.00608204+0.000136354j -0.00904104-0.0334632j -0.0172483+0.00821353j 0.0261612+0.03381j -0.0317101+0.000152378j -0.0183593-0.0543169j -0.00590085+0.020376j 0.0064062+0.00754534j 0.01651+0.0344761j 0.0106724-0.0425216j 0.0169273+0.0384959j -0.0277681+0.0490884j 0.061478+0.0278056j -0.0418459+0.0279942j 0.0185772-0.0606447j 0.0424217+0.0349438j 0.0101838-0.0088659j -0.0920261-0.0160188j 0.0304748-0.0417409j 0.0182099+0.00144378j -0.0578282+0.0169762j 0.0501939+0.0507907j -0.0354492+0.00489717j 0.0449665-0.000947831j 0.000182441+0.0100813j 0.0301913-0.00951708j 0.0118007-0.00305729j -0.0286824-0.0349325j -0.0208037-0.0243157j -0.0317037-0.00582079j 0.0443207-0.00793874j -0.00164611+0.0156911j -0.0292679-0.0121585j 0.040018-0.0177411j 0.0134504+0.00800299j 0.00165986-0.0105083j -0.0194313-0.00685797j 0.000693652+0.000785655j 0.00471817-0.00662574j -0.0248156+0.0195829j 0.00580203-0.00830062j 0.00414595-0.0288842j -0.00157947-0.0178322j 0.0119137-0.0176841j 0.0349034+0.0208238j 0.00368043+0.0152354j 0.025933-0.0130599j -0.0242452+0.000982539j 0.00987423+0.0196361j -0.00257456+0.00213835j -0.0226359-0.0103977j -0.00528369+0.000760135j 0.0152673-0.0258687j -0.0153087-0.0137009j 0.0176991+0.0317963j 0.0104174+0.00936322j -0.017837+0.00297763j 0.000104035+0.0121399j 0.0193343-0.0111348j -0.0125227-0.00482306j 0.0107496+0.000382939j -0.00903555+0.000865844j 0.0252607+0.000413373j 0.00822541-0.00413518j -0.00987595+0.000607502j -0.00206614+0.00496891j 0.00432195+0.00519163j -0.00419974+0.00993619j -0.00702971+0.00541081j 0.00222066+0.00363729j 0.013853-0.0214961j 0.0136365+0.000259789j 0.00757488-0.00376783j -0.00144908-0.00435261j 0.00109756+0.00491182j -0.00835904+0.0182548j 0.0208281+0.000861048j 0.00523934-0.0154492j 0.00109245+0.0125691j -0.000399162+0.0156635j -0.00188394-0.0111308j 0.0238618+0.00849522j -0.00623087-0.00323482j 0.0112548-0.00681157j -0.00299056-0.00547696j 0.016707-0.015245j -0.00926446-0.00581781j 0.0128419+0.00313653j -0.00795699-0.0116835j 0.0409346-0.00141945j 0.0065522+0.0130458j -0.00996453-0.0208415j 0.0126072+0.00343518j 0.0177557-0.000654335j -0.000140627+0.0215942j 0.0192855+0.0253968j 0.03206+0.00588225j 0.0179226+0.000481549j 0.0236251-0.00908488j 0.0132817+0.0310156j -0.00857917+0.0231451j 0.00738181-0.00466593j 0.0371584-0.00849424j -0.0339165-0.0228114j 0.0236428+0.00200593j 0.0207065+0.0205016j 0.0241184-0.0290901j -0.0216687+0.0163229j 0.0182541+0.0342338j -0.0224034-0.0180501j 0.0187016+0.00231671j -0.00360859-0.0226295j 0.0490913+0.0298102j 
0.00126441+0.0202877j 0.00820998-0.00397201j -0.0154049-0.017035j -0.0106285+0.0158526j -0.0228463+0.00282003j 0.00368506-0.00544393j -0.0434214-0.0381605j -0.00232359+0.0408589j 0.0171668+0.00218758j 0.00361747-0.04774j 0.0154112+0.0191061j -0.00518549-0.0175313j 0.00596354+0.0209036j 0.0100013+0.0388695j 0.0367848+0.00529724j 0.0207491-0.00873999j 0.000317957-0.0227033j -0.0469715+0.00117552j 0.0121222+0.0545826j 0.0100865-0.00554501j 0.0140639-0.0173056j -0.0458228-0.0629644j -0.0291998-0.0535604j -0.0163244-0.0359317j 0.00215455-0.0271504j 0.00893705+0.0418227j 0.0269068-0.00597909j 0.011842+0.00946782j 0.00340871-0.0294794j -0.0443064-0.00728659j -0.0161105+0.00355295j 0.00728706+0.0139416j -0.0401754+0.040363j -0.00652026-0.0598844j -0.0609522+0.0237291j 0.00190295-0.0539525j -0.0800961-0.0178696j -0.0237848-0.0571592j -0.0304472-0.0722454j -0.0281384+0.0185908j -0.0227761-0.00618194j 0.0419688+0.0129659j 0.0504222+0.0424813j -0.0105478+0.0516387j -0.0155823-0.0457079j -0.0171+0.00622437j -0.0299862-0.0531667j 0.00821794-0.0135344j -0.0216681-0.0191185j 0.0227604-0.00477395j 0.00070093-0.0114939j -0.00510053-0.00740198j 0.00840993+0.0198166j 0.0137549-0.0314093j 0.00806711+0.0309737j -0.0310648-0.00632037j 0.018642-0.0127012j -0.000756946-0.0253593j -0.00487506-0.0144307j 0.000560926-0.00544642j -0.00477233+0.00129326j 0.0148114-0.00305231j -0.026295-0.00345815j -0.0125633-0.0256874j 0.0117244+0.0146525j 0.0171469+0.00649373j -0.00143053-0.0134192j 0.00635797-0.0112971j 0.00883934-0.0271807j 0.0146209+0.015503j -0.0258377-0.00603312j -0.0206832+0.014698j -0.0125618-0.0121578j -0.00899546+0.0245181j -0.0208272+0.00876209j 0.0009154-0.00271538j -0.0106361-0.00549191j -0.0146109-0.0293672j 0.000654729-0.0190445j -0.00884806+0.0141975j -0.00944394-0.0107081j 0.0122993-0.000866165j -0.00290781-0.0050189j 0.0209333+0.017481j 0.011917+0.00800525j 0.00353414-0.00671636j 0.00588022-0.0207714j -0.0177784+0.0040733j -0.00701173-0.0174508j 0.0223599+0.00286988j -0.00556034+0.00539694j -0.00734211+0.0151931j 0.000651038+0.011241j 0.0142711+0.0122464j 0.00963029-0.016102j 0.00152504-0.00927579j 0.0143026+0.0050821j -0.00503276+0.0166068j -0.0239815-0.0274393j 0.00967497-0.0031798j 0.0100637+0.000130488j 0.0114957+0.0157692j -0.00725008+0.00177182j 0.0251722+0.0167076j 0.00760338+0.0127934j 0.00313772+0.0172483j 0.0200279+0.00781422j -0.00396481+0.00199126j 0.0133469-0.000151032j 0.00312917+0.0179062j -0.00126509-0.0155471j -0.00624532+0.0109277j 0.026676-0.00837762j -0.00098886+0.00393236j -0.00193606-0.00515257j 0.00290262-0.0100066j 0.0228486+0.0240873j -0.0135503+0.0132042j -0.0220377-0.0202478j 0.0161583+0.000173379j -0.0111968-0.00920537j -0.0103308-0.010983j -6.01758e-05+0.00957997j -0.0127163+0.000716547j 0.01139-0.00299061j -0.00302652-0.00100662j -0.000911135+0.0283188j 0.0173506+0.0247496j 0.00288929-0.0178376j 0.0408839+0.0206369j -0.000184092+0.022455j -0.012584-0.0155039j -0.00735279-0.0244658j -0.00891269-0.0105419j 0.0128157+0.000743423j 0.0143888-0.00601127j 
-0.0161677+0.0120069j 0.00847892+0.00431622j 0.0116872-0.0111038j -0.0137528-0.0219893j -0.00502549-0.0141002j -0.00425347+0.00485862j 0.0288725-0.0513734j -0.0370148-0.00107234j -0.00540951+0.0237337j 0.0404545+0.00160681j -0.0197206+0.0110951j 0.0192008-0.00808898j -0.0166451+0.00778401j -0.0478374+0.0107095j -0.0177888+0.0156507j 0.00610263+0.0150276j 0.0153037-0.00877033j -0.000835652-0.0466691j -0.0401137+0.0104867j 0.00747696+0.0231556j 0.0174605+0.01238j 0.0580278-0.0509183j 0.0534087-0.0208546j 0.0267205-0.0145381j 0.0324175+0.011007j -0.0337144+0.01651j 0.0032031+0.00618151j -0.00128619+0.00613435j 0.0228029+0.00340538j -7.62437e-05-0.0598664j -0.00560865-0.0267622j -0.0188097-0.00406765j -0.0589812-0.0226681j 0.0788943-0.0160172j -0.0317521-0.0621907j 0.0464819+0.00461858j 0.0345307-0.0684057j 0.046754-0.0212354j 0.0660456-0.0303757j -0.0154216-0.0411357j 0.0242065-0.0130755j -0.0324983+0.035152j -0.030048+0.044604j -0.037854-0.00462678j 0.0563973-0.0337171j 0.00192755-0.00622014j 0.0392358-0.0193483j 0.0185232+0.0064439j 0.0119462-0.0296284j 0.00240146+0.0284727j 0.00762892-0.000582471j 0.00724762-0.00139596j -0.0170108+0.012566j 0.0219303+0.00606049j -0.0348696+0.0113908j 0.00159381-0.032725j 0.00620508+0.0128971j 0.0218716-0.0058341j 0.0123213+0.00438484j 0.00952274+0.00420591j -0.00859717-0.00200807j 0.00420946+0.0193982j 0.007661-0.0212668j 0.0169747-0.0166314j -0.0203403+0.0175599j -0.0072929+0.0124556j 0.0113219-0.00547192j 0.00619848+0.00401209j 0.0313434+0.004322j -0.0240894+0.00969521j 0.00530697-0.0194218j -0.0129079-0.0215016j 0.00999689-0.00947489j -0.0215874-0.00638243j -0.00513352-0.0166273j -0.00228241-0.00917534j 0.00263162-0.00703848j 0.0305146-0.0101528j 0.0155125-0.00371917j -0.00763003-0.00917544j 0.012568-0.0161012j 0.0029846+0.00425649j 0.00956485+0.00297026j -0.00905201+0.0257446j -0.0156249+0.00232392j 0.00607333+0.0056084j 0.00404128+0.00145092j 0.00331149-0.00952806j 0.00839744-0.00643307j -0.00312705+0.0224165j 0.00167674-0.000104919j -0.00953315-0.00545736j -0.0130051-0.00172365j -0.0220047+0.00801518j 0.0148526+0.00980601j -0.00795719+0.0139669j -0.00838134+0.00728927j -0.0275627-0.00589266j 0.0329346-0.0250168j 0.00748739+0.00221804j -0.01156+0.0128108j -0.00944546-0.00204983j 0.00639997-0.00819127j -0.014135+0.0278257j -0.0170764+0.00542057j -0.0196175+0.00168997j -0.00663543+0.0114914j 0.0113432-0.0096582j -0.0151294+0.0138286j -0.0132265-0.000826523j 0.012969-0.00977477j -0.0149295-0.000482782j 0.000722409+0.00833777j -0.000545906+0.00404208j -0.0103554-0.00294274j 0.0147275-0.000107593j -0.0238132+0.0164431j -0.0208269-0.0117326j 0.0193761-0.014375j -0.000545931+0.00703772j 0.00129046-0.000245954j 0.0107433-0.0190416j -0.0130922-0.00746251j -0.0149608-0.0166896j 0.0108302+0.00173422j 0.00207055+0.00850573j -0.0366159-0.011953j -0.00969107+0.00493345j 0.0223564-0.0012345j -0.0281245+0.036272j -0.0112567-0.00761435j 0.00723644-0.0140697j 0.0274922+0.00352013j 0.0151075-0.015026j 0.00487973+0.00674119j 0.00736759+0.0109061j 
0.00981179+0.00764278j -0.0200916-0.0364135j -0.00587168+0.00879528j -0.0255708-0.00820243j 0.0240399+0.0292318j 0.0165964+0.0422383j -0.0163386+0.0236435j 0.00456783-0.00206552j -0.00480807+0.0182123j 0.0206172-0.00703495j -0.00130856-0.00650996j 0.00165251-0.00589713j 0.00228004-0.0172987j -0.020442+0.0169338j -0.024915+0.0628073j -0.0157109+0.00470995j -0.0292376+0.00894638j 0.00591215+0.0217294j -0.0189275-0.0610691j 0.0345663+0.00078814j -0.0213959+0.00674131j 0.00543566-0.00215004j 0.00118526-0.0269484j -0.0031718+0.0395006j -0.000565279-0.0290143j 0.0527885-0.0298694j -0.0366888+0.0308603j 0.0171691-0.0362454j -0.0360329+0.0116648j -0.0681886+0.0270782j -0.0394958-0.0241104j -0.0172723+0.0537445j 0.0496547+0.0489626j -0.0408329-0.0888312j 0.0267923+0.0363769j -0.00188824+0.0396422j 0.0326996-0.0804286j -0.0206393-0.015979j 0.0345912+0.00981246j -0.0500292-0.031238j -0.0111984-0.0463011j -0.0418566+0.092331j -0.00519421-0.032335j 0.0070451-0.0317569j -0.032618-0.0693932j 0.031446-0.0111489j 0.0457372+0.0454554j 0.0055125-0.0180378j -0.0257967-0.0148688j 0.0310544-0.00412507j -0.023046+0.0223551j 0.0061988-0.015806j -0.00847378-0.00621108j -0.0177141+0.021445j 0.0078771+0.0196255j -0.0225099+0.0114945j -0.0292444+0.0244439j -0.00172167+0.0283549j 0.0156809-0.0119207j 0.00595363-0.00293355j 0.00081672+0.0175153j 0.00384915+0.00528735j 0.00670271-0.0259133j -0.0151648+0.00868535j -0.00241101+0.0238563j -0.017015+0.00243196j -0.0189473-0.00703707j -0.00411874+0.0217091j -0.00317023-0.0379117j -0.0194718+0.0132671j 0.0180414+0.00334205j 0.020226-0.00163639j -0.00357291+0.0175784j -0.00259744-0.0054933j 0.0144887-0.012112j -0.0273459+0.0170726j -0.000637374+0.00660002j 0.0146929-0.00310997j 0.00312538-0.00600627j 0.0117293-0.011777j 0.0208117-0.0143688j -0.0333954-0.00132824j 0.0108243-0.00975302j -0.000476102-0.0276393j 0.00308239+0.00803803j 0.0130523+0.0262082j -0.00429826+0.00986793j 0.0309502-0.0078135j -0.000224647+0.0141753j -0.00840645-0.0106856j -0.00448479+0.00952397j 0.00302683-0.0232915j -0.00317974+0.0133167j -0.012185+0.0103393j -0.00279332-4.04307e-05j 0.0201324+0.0068415j 0.0181385+0.00626151j -0.0030551+0.0469869j 0.00529016-0.0109491j 0.00283372+0.00744423j -0.0124721+0.0145363j -0.0197159-0.00863748j 0.0243777-0.00719487j 0.000795221-0.0264174j -0.00741869+0.0126646j -0.0195416+0.0112391j -0.015847+0.0178302j -0.00480192-0.013587j -0.00758452+0.0333699j -0.00973452-0.0038675j -0.00760503-0.00111741j 0.0174898+0.00876383j -0.0125294+0.00562781j -0.00942944-0.0221893j -0.00985967+0.00221565j 0.0110268-0.00364437j 0.00271241-0.00268616j 0.0152796-0.00889344j 0.00854528+0.00839304j -0.0113393-0.00126436j 0.0167852+0.0134849j -0.0325977+0.0247907j -0.0220682+0.016613j 0.0206066-0.00427743j -0.0110414+0.00948791j -0.0128777-0.0201954j -0.0063034+0.0294222j 0.00681093-0.0149931j 0.011513+0.0265312j -0.0104727+0.0103823j 0.0273134-0.0018181j 0.0121604+0.0165648j 0.0234014+0.00488664j -0.0130565-0.0191392j -0.0309016-0.0180428j -0.0163467-0.031542j 
