0.00437322+0.00914377j -0.0117973+0.00754226j -0.0129065+0.00600708j -0.000377317+0.00773917j 0.0119211+0.0112777j 0.0151857-0.0149546j -0.0118857+0.000579111j 0.00182884-0.00769318j 0.00379425-0.00580769j 0.00774655-0.00613698j -0.0232358+0.0026095j 0.0161195-0.0156745j -0.00946545-0.00647922j 0.00596992+0.0229862j -0.0225574+0.0106621j -0.000820623+0.00466099j -0.00317711-0.00211963j -0.00593474+0.00116419j 0.000750624-0.00286666j 0.0139057-0.011681j -0.00756793-0.0117561j -0.0140008+0.00925481j 0.0133104-0.0063577j -0.000885421-0.00903855j -0.0133919+0.0155256j -0.00633729-0.00675208j -0.0103178+0.0123904j 0.0233297+0.00111337j -0.00839689-0.0324767j 0.0144751-0.00835057j -0.00610323-0.00644619j 0.00420065-0.00219046j -0.0120185+0.0147168j -0.0194391-0.00482901j 0.0101552+0.0150031j -0.00199174+0.00257034j 0.017469-0.0327717j -0.0172118-0.0101902j -0.0250248+0.00728426j 0.0168381+0.00871623j 0.00119885-0.0135349j -0.00439975+0.0130221j -0.0172309+0.0137526j 0.0217114-0.0100297j -0.00252844-0.0146765j 0.00805318-0.0216593j -0.0108986+0.0186007j 0.00330341-0.0106045j -0.00677291+0.0102808j 0.042663-0.00888149j -0.0124937+0.00805743j 0.00921092-0.00749219j -0.00863446-0.00288364j 0.0131478-0.00259971j 0.0241944-0.0111284j 0.00848655+0.0104289j 0.00985831-1.13364e-05j 0.00241236-0.0130885j -0.0178151+0.0306471j 0.00578124-0.0249219j 0.0075373+0.0269637j 0.00231858-0.0160303j -0.000251465-0.0196973j 0.00377156-0.0156239j 0.0188328-0.0150567j 0.0325955+0.0145208j -0.00097882+0.0162971j 0.00177714+0.00560217j -0.0106591-0.000754307j 0.00271464+0.00719944j -0.0120278-0.000170785j -0.000183309-0.0109202j 0.000292443-0.000919971j -0.0158185+0.00549814j -0.0286514-0.00508699j -0.0179616+0.0181567j -0.0164947+0.0154216j 0.0135991-0.00202887j -0.00699517-0.00472242j 0.0016606-0.00213728j -0.00752452+0.0200648j 0.00312317-0.000628116j -0.0098873+0.0122363j 0.000705168-0.00189945j -0.0125283+0.00977783j 0.000998179-0.00311261j -0.00173694+0.0132324j -0.0129962+0.00474943j 0.00935476+0.00600387j 9.80973e-05-0.00837883j -0.00288895+0.00676401j -0.00341088-0.0058849j -0.00152476-0.0119556j -0.00684006-0.00308289j 0.00852541+0.0118558j 0.00756167-0.00291795j -0.00801981+0.0166739j -0.0046407+0.00982205j -0.00381741-0.00648515j 0.00928926-0.00610783j -0.00413013-0.00797776j -0.00287399-0.00217954j -0.00283285+0.00448947j 0.0048112-0.00741321j 0.0101288-0.00598449j 0.00708874-0.0102156j -0.0048486+0.0133506j 0.000401532-0.0060402j 0.00651342-0.00145375j -0.0080694+0.00413664j -0.00969262+0.0161144j -0.011604+0.00652772j -0.00436862+0.00924338j -0.00726138-0.00393466j 0.00941779+0.000939975j 0.0011257-0.00295285j 0.00660848-0.00702383j -0.0138458+0.0110242j -0.00141429-0.0110783j 0.00889969+0.00193996j -0.0027814+0.00378079j 0.0114435+6.23743e-06j 0.0227596-0.0169843j -0.00431837-0.00261113j 0.00222014+0.00433944j -0.00250263+0.00583456j 0.00347986+0.0105487j 0.0041154-0.000256956j -0.00478462-0.000770085j -0.0210043+0.0103572j 0.00648129-0.0151576j -0.00474387+0.0203272j -0.0116858-0.00544643j 0.00404491-0.018504j -0.00154889+0.00790267j -0.00558326+0.000641453j 0.00244174+0.00651994j -0.00967433+0.0109036j -0.00163258+0.00153297j 0.0100295-0.00696432j -0.00404537+0.0107956j 0.000209561-0.0105911j 0.000462021+0.00297467j -0.00139865+0.0135141j -0.00272972+0.00397128j 0.00290129+0.00588377j 0.0133659-0.00730348j -0.0328653-0.00653175j -0.00192547-0.000135697j 0.0115649+0.00887318j 0.00132087-0.000513827j -0.00464142+0.00232103j 0.00243935-0.00547546j 0.00502765-0.00183904j 0.00310093+0.017578j -0.0104325+0.0027275j -0.00111515-0.00340583j 0.00106373-0.00681284j 0.00174836+0.00894978j 0.0100744-0.00457244j 
0.0120028-0.00496147j 0.00796605+0.00818001j 0.00532251+0.00863473j 0.0104884-0.000426273j 0.015966-0.0138164j -0.0138694-0.00889816j -5.81738e-05+0.00829009j -0.0092083-0.000822407j -0.00896082-0.00298123j -0.00516245-0.00398324j -0.00118388+0.0192776j -0.0157216-0.0109548j -0.00676225+0.010836j 0.0270448-0.00773132j 0.00922767+0.0176327j 0.00679757-0.000840579j -0.00309583+0.00388201j 0.000778147+0.00527763j -0.00206858-0.000511796j -0.00840125-0.0108666j -0.0147883+0.00786552j 0.00933438+0.0103613j -0.00562162-0.00899706j -0.0109723+0.00367146j 0.013828+0.0106615j -0.00945917+0.00810493j 0.0128464+0.00630121j 0.00586905-0.01936j -0.0362565+0.0174807j -0.00487841-0.0127814j -0.00887966+0.0079214j -0.00128973-0.00423196j 0.0139484+0.00895521j -0.00939111+0.0189773j 0.0184206-0.0139163j 0.00374783+0.00131195j -0.030907-0.00794813j -0.0149611+0.0185791j 0.00265574+0.0248386j 0.0131602-0.0173988j -0.0137542+0.00364136j 0.0128633+0.00104644j 0.0116303+0.0119427j -0.00530386-0.0196888j -0.0159222+0.00206612j -0.0204447-0.00258054j 0.0170072+0.00577341j -0.0103349-0.00201807j 0.00825585+0.00178677j 3.17692e-05-0.035973j 0.00680288+0.0127704j -0.00655263-0.00608438j -0.0040867+0.0106132j 0.000666955-0.0124019j -0.006303-0.0237966j 0.010925-0.0101147j 0.00180186-0.0108434j -0.0128443-0.00133821j 0.0284594+0.0113766j -0.0253816+0.000247152j 0.0296777-0.0117802j -0.0151896-0.0027923j -0.0196443+0.0077846j -0.0161194+0.00222359j -0.0108596-0.0169513j 0.0233438-0.035263j 0.0174683-0.00300785j 0.00647278-0.00346731j -0.00274879+0.00907703j 0.00943586-0.00429242j -0.00327525+0.0123685j -0.0119398+0.00406538j -0.0014017-0.000120748j 0.00332797+0.0137671j -0.0123794+0.0291085j 0.0148413+0.0119178j 0.0115295+0.0120891j 0.000752062-0.0131162j -0.00700013+0.00817106j -0.00203005-0.00119276j 0.0194282+0.000306032j 0.000635395-0.00418113j 0.00994224+0.00629211j -0.00182191-0.000355999j 0.00660523+0.00976788j -0.00425831-0.000193032j 0.014502-0.00313061j 0.00211042+0.0103475j 0.00734705-0.00977918j -0.00950226+0.00111175j 0.00622075-0.000903815j -0.00783571+0.00560479j -0.0133617+0.00501209j -0.00526033+0.00770265j 0.0134014-0.0122338j -0.00127577-0.00405858j 0.0155862+0.0039535j 0.0101338+0.00154116j -0.00844552+0.00442369j -0.00201243-0.00885469j -0.0100318+0.00628298j -0.00334138+0.00323737j 0.00177499+0.00159631j -0.00609424-0.00327226j -0.00450138-0.00745859j -0.00872146-0.00261681j 0.0124069+0.00216388j -0.00793236+0.000415081j -0.0021515-0.00434849j 0.00245247+0.00800836j 0.0135168+0.00543075j 0.0045973+0.00606825j 0.00673425+0.00158704j -0.00672749+0.00915868j 0.00637385-0.0080055j -0.00456994+0.00214383j -0.00587338+6.50988e-05j 0.00985014+0.00986515j -0.00967161+0.00693997j 0.00386513-0.00911795j 0.00279361-0.00115899j 0.00901514-0.0130456j -0.00725393-0.0201705j -0.000832771+0.00692201j 0.00466132+0.000713443j 0.00594486-0.00219862j 0.00869059-0.012196j 0.000298767-0.00580833j -0.00189164+0.000360727j -0.00470455+0.0288885j -0.00706929-0.00340704j 0.0102477-0.000148991j -0.00543535+0.0122788j -0.0159597+0.0090511j 0.00312125+0.000522824j -0.00165348+0.00994021j 0.01539-0.00665302j 0.00531325+0.00900617j 0.00186853+0.00653572j -0.00612589-0.00123674j 0.00830654-0.00290379j -0.00415458+0.00167745j 0.00343342+0.0066928j 0.00674864-0.00389472j 0.00022532+0.00798867j 0.0100176+0.014812j 0.0246938+0.00785962j 0.0207882-0.00105193j 0.0105943+0.00419225j 0.0148252-0.00298895j -0.000223381-0.00701983j -0.00855937+0.0040299j -0.00925254+0.00267884j -0.000706331+0.00208324j 0.00524567+0.00169362j 0.00738138+0.0198628j -0.00573904-0.00207209j -0.00389005-0.00236699j 0.00836463-0.00144271j -0.00497276-0.00984175j 
-0.0118714+0.00344628j -0.0159461+0.00337798j -0.0210856+0.0173997j 4.16694e-05-0.0111023j -0.0204742+0.0118162j 0.0235664-0.0107895j -0.00351348+0.00737821j 0.0103974-0.00720569j 0.00726432+0.00715831j 0.0129823-0.0243416j -0.0333378+0.0333826j 0.0273544-0.00999361j 0.0139071-0.0275249j -0.0282526+0.00423291j -0.00954659+0.00913785j -0.0220299+0.0164637j 0.00195975-0.000405031j 0.00539074-0.0138283j 0.0183137-0.00332097j 0.0306976-0.0201472j 0.000205902+0.0190134j -0.00704156+0.0128251j 0.0224655-0.0222494j 0.0253435-0.0285269j -0.0226018+0.00457898j 0.00205159-0.00247858j -0.0349775+0.0283956j 0.00511126-0.0167771j 0.0371938-0.0224825j 0.00219721+0.00585503j 0.0246124-0.0138652j -0.00446308+0.00596557j -0.0277826-0.0151443j 0.00926757-0.00821715j 0.00840106-0.0120972j 0.0196464-0.0268527j 0.0568063-0.0432979j -0.0179664+0.0273078j -0.0117568-0.00242367j -0.00389557-0.0209575j 0.0202411-0.0104735j -0.00470227-0.000359531j -0.0061473-0.00147902j 0.0123004-0.000557527j 0.0342656-0.000147174j 0.027097-0.0046392j -0.0232551+0.0207739j 0.016008-0.000621897j -0.0302779+0.0363015j 0.0182544-0.046004j 0.0185935-0.0138654j -0.00646089-0.0309507j 0.0221378-0.0124809j 0.0174941-0.0199445j -0.0121684+0.0354416j -0.0459653+0.0074787j -0.019257-0.00232254j 0.000467431-0.0139531j -0.0436827+0.00318224j 0.0108905-0.0111058j 0.0108488-0.00563639j -0.00609037-0.00261799j 0.0430331-0.0214158j 0.0377752-0.0296781j 0.00730597-0.00115469j 0.0331107-0.0503628j 0.00231923-0.00574891j -0.0166531-0.00143448j -0.00265563+0.0195299j -0.0102583+0.0093399j 0.0168187-0.00140646j 0.0339945-0.0286196j 0.00395175-0.0102799j -0.00944137+0.0154349j 0.0143743+0.000199926j -0.0207584+0.0285009j -0.0157644+0.0170726j 0.00579721-0.00458248j -0.00161939-0.00243545j -0.00265431-0.00160961j -0.0328492+0.0210266j -0.00862971+0.00271801j -0.0152624+0.00183401j 0.00634584-0.00473161j -0.00459995+0.00793091j 0.00838606-0.00871846j -0.0169939+0.00673049j -0.0201448+0.02466j -0.00518901-0.00942j 0.0261014-0.013018j 0.00134233-0.00856764j -0.00337174+0.0168682j 0.0116138-0.00515781j 0.00398336+0.00635524j -0.00355575+0.00197926j 0.0195652-0.00661622j -0.0289789+0.00998769j -0.00863109+0.00122178j 0.00966958-0.00193505j 0.00372882-0.00341081j 0.00745094-0.00485692j -0.011062+0.0118246j -0.00747906+0.00362677j 0.0083737+0.00160605j 0.00628316-0.00658581j 0.023795-0.00503304j -0.0153011+0.00103826j 0.011901-0.007093j 0.00669362-0.0108153j 0.00979081+4.39706e-05j -0.00948662+0.00439337j -0.0280397+0.0290358j -0.0190664+0.0183594j -0.000848793+0.00791282j -0.00794243-0.00718626j 0.00753764+0.00732037j 0.00209347-0.00943418j -0.0258677+0.0108755j 0.0115141-0.00259969j 0.00872013-0.00736791j -0.00628343+0.0131655j 0.0170793-0.0225748j 0.0127525-0.00683979j 0.00503605-0.0081621j 0.00375959-0.00489921j -0.0177966+0.00805402j -0.0105527+0.00212218j -0.0107755+0.00533081j -0.0206349+0.0114792j 0.00539735+0.0262374j 0.00736992-0.028457j -0.00790137+0.0212385j -0.0179728+0.0144387j 0.0412151-0.0156782j -0.0119995+0.0126444j -0.0039702+0.0012082j -0.0108919-0.00806374j -0.00774463+0.0184387j -0.012805+0.0163393j 0.0196029-9.58064e-05j -0.0203103+0.0109323j 0.00745065-0.0102012j -0.00746541+0.00963295j -0.014501-0.00262707j -0.0028775-0.0054211j -0.0151628+0.0119381j -0.00618967-0.0113756j -0.0274+0.0208512j -0.0109485+0.00506429j -0.0127326+0.0125108j 0.0217615-0.0161426j 0.003002+0.00715959j 0.0197823-0.0102661j 0.00504167+0.00325952j -0.0220609+0.0199114j -0.00445138+0.0266972j 0.00155096+9.95729e-05j 0.0224664-0.0137718j -0.0179182+0.000425398j 0.0175766-0.017109j 
-0.00980241-0.00951737j -0.00156784-0.0086593j -0.0119353-0.0133926j 0.00674281+0.00444699j -0.0185599-0.0125624j 0.000781371+0.017692j 0.00316327+0.00325626j 0.010051+0.00452179j -0.00172725-0.00260998j 0.0183987+0.0119765j -0.0182893-0.0334921j -0.000451526+0.0166994j 0.0215506+0.0111779j -0.00955703-0.0219167j 0.0061924-0.0130491j -0.0151996-0.0108267j -0.00576958+0.00139372j 0.0192206+0.00964731j 0.00749918+0.0230695j 0.0171798+0.0340314j -0.00288077-0.0119108j -0.00452558+0.00668365j 0.00594572+0.0248863j 0.0284548+0.0220381j -0.00817956-0.0134492j 0.0100062+0.00146975j -0.0348257-0.0282115j -8.64462e-05+0.0135403j 0.0276688+0.027844j -0.0132832-0.000555314j 0.019716+0.0107583j -0.0136698+4.88087e-05j 0.0156323-0.0174379j 0.0251455-0.00261302j 0.0113142+0.00864178j 0.0327864+0.0288481j 0.0365712+0.0347658j -0.0133789-0.0362002j 0.0156474-0.00191113j 0.00380319-0.00408792j 0.0102402+0.00739171j 0.00846623+0.0043425j 0.00806133-0.00491969j -0.00576831+0.0158051j -0.00745347+0.0269879j 0.00624225+0.0298316j -0.0178606-0.0180154j 0.00186188+0.00411709j -0.0378584-0.0388329j 0.0179662+0.0348706j 0.00924571+0.0214672j 0.00557621-0.000904022j 0.0161722+0.0218739j 0.0198511+0.0205149j -0.0437435-0.0209204j -0.0210785-0.0359672j -0.0117622-0.0160819j 0.0105603-0.018065j 0.000968474-0.0302355j 0.00126287-0.000335217j 0.0106513+0.0303086j -0.00665477-0.0266116j 0.0275281+0.0385469j 0.0271181+0.0323417j -0.0112345+0.00543829j 0.0407611+0.0481041j 0.0104498+0.0179114j 0.000477573-0.0176139j -0.0217339-0.00945734j -0.0115845-0.0124133j 0.0137061+0.0160522j 0.0324228+0.0379906j 0.0043909+0.000808885j -0.00489238-0.00606341j 0.0168444+0.0054964j -0.0169698-0.0183553j -0.00723263-0.0105749j -0.00819776+0.00546592j 0.0039372-0.00239289j -0.00216852-0.000543856j -0.0248552-0.0250678j -0.00797408+0.00118079j 0.00679665-0.00410104j 0.0103095+0.00568885j -0.000929592+0.000326487j 0.00890424+0.00443915j -0.00545989-0.00315431j -0.015932-0.0199866j -0.00221152-0.00412432j 0.0169125+0.0131621j 0.00839885+0.00418721j -0.00958645-0.00799909j 0.00820909+0.00742397j 0.00193335+0.00443234j -0.00227363+7.46385e-05j 0.000513248+0.00957277j -0.0150697-0.0154697j -0.00395768+0.00162686j 0.010208+0.00541626j 0.00220271+0.000128253j 0.00808386+0.00408248j -0.0107463-0.0185395j -0.00741003-0.00637546j -0.00561347+0.00910564j -0.00308739+0.00123355j 0.000430859+0.0168764j -0.00285605-0.00179604j 0.0127847+0.0105723j 0.0107072-0.00310887j 0.00432869+0.00867072j -0.00550726+0.00737677j -0.0157198-0.0188106j -0.00750611-0.0290364j 0.00371826-0.00830179j -0.00865598-0.000968711j -0.00417019-0.000758275j -0.00100987-0.00807521j -0.00186364-0.00283788j 0.0032072+0.000506004j 0.00777707+0.00695008j 0.000465638+0.000986449j -0.00154922+0.0176834j -0.0103897+0.0189233j -0.00244905+0.00438643j -0.00702242-0.0101192j -0.0131107-0.00777502j 0.0177838+0.0116178j -0.00735827-0.00193176j -0.0100189-0.0169361j 0.00605437-0.0265951j -0.000334284+0.0153613j 0.0109121-0.0031583j -0.0133926-0.0134794j 0.00881835-0.00151093j -0.00765734-0.0187964j -0.00603121-0.00998889j -0.0222899-0.00506951j 1.53116e-05-0.00695154j -0.0193282-0.0284367j -0.00441462-0.00905947j -0.0108181-0.00307103j -0.00268855+0.00465474j -0.0147213-0.0225174j -0.00914818-0.00203238j 0.0107419+0.00616031j -0.00651843-0.0152485j -0.0121523-0.00663483j -0.0185207-0.00619089j -0.000679659-0.00610031j -0.0255354-0.00906175j 0.0164969+0.0233394j 0.00774906+0.00104245j 0.0100337+0.00956847j -0.00200515-0.00856754j 0.00741336-0.00431497j -0.00460204-0.0321128j -0.00683678-0.000123248j 0.0113443+0.0174474j -0.00788804-0.00144741j -0.000974144+0.00978537j 
-0.00871224-0.0187934j -0.0198844+0.0117237j -0.0264743+0.0154471j -0.00541276-0.00921842j -0.0135513-0.0354688j 0.0260591-0.0172738j -0.0028651+0.0279781j 0.0283638+0.0167763j 0.0215717+0.00971961j 0.0333232-0.00409542j -0.0221486+0.0409884j 0.0239897-0.0226774j -0.00462848+0.0105922j -0.0251461-0.0268654j -0.00283357+0.0479387j -0.0334203-0.0119821j -0.00281581-0.00099969j 0.0136178+0.0212562j -0.00866692+0.000879781j 0.0132228-0.0288828j 0.0316708+0.0378722j -0.0374536+0.0155722j -0.017622-0.0484202j 0.03693+0.00912926j -0.0236028+0.00674516j 0.000739941+0.0164591j -0.060525-0.00598231j -0.021645-0.0479327j 0.0480135+0.0341071j 0.00867074-0.029644j 0.0311799+0.0215836j -0.0141159-0.0179435j -0.00708845+0.0265764j 0.0447218+0.0658174j -0.00254855-0.0193636j 0.01628+0.026076j 0.092553-0.0171377j 0.0438347+0.0471851j -0.0198956+0.052381j -0.0151148-0.0641108j 0.0308207+0.00195575j -0.00850232+0.016315j 0.0110607+0.0458199j -0.0129398-0.0418777j 0.0173406-0.0270034j -0.00154473-0.0160993j -0.0248652+0.0186766j 0.0225745-0.00312711j 0.000138021+0.00750797j -0.022991-0.105372j -0.0265399+0.00152306j -0.0284601-0.0230677j 0.00918456+0.00325948j 0.0181945-0.0121738j -0.00865353-0.0747299j -0.0366338-0.0270858j -0.0192265-0.0323683j 0.0839+0.0143102j -0.0383336+0.0487762j 0.0436103-0.0134426j -0.0769714-0.0112569j 0.068343-0.000662578j 0.0391971+0.0136865j 0.0503721+0.00671899j 0.0243472-0.0384725j -0.0218714-0.0558979j -0.035946-0.00355091j 0.000332195+0.00182122j 0.01073+0.00348526j -0.0125387-0.00690811j 0.0202479+0.0283417j 0.0231314+0.0138576j 0.00800197-0.0116314j -0.00780351+0.0392073j 0.0509994+0.0782188j -0.0246028+0.0400177j -0.0233547+0.0440953j -0.0148681-0.0536313j 0.0154443+0.0180728j -0.00940796-0.00975463j -0.0521071-0.00284765j -0.0108495-0.0202441j -0.0242554+0.0243185j 0.00676493+0.00642j -0.0176381+0.0287218j 0.00346244-0.00486655j -0.0331802-0.000620097j 0.00197252+0.0236934j -0.0174427-0.0235601j 0.0406839+0.00888116j 0.0049341+0.00941746j 0.00352534-0.000625469j 0.0192915+0.00597748j 0.012665+0.0193312j -0.0329537-0.00985463j 0.000228221-0.0201022j -0.0412356+0.00816038j -0.0116119+0.00686212j 0.0228808+0.021754j 0.0105892-0.0163741j 0.0362714+0.0155024j 0.0106316+0.00562583j -0.00707106+0.00792334j 0.0086484-0.0209953j -0.00219011-0.0315223j 0.0141264-0.0166219j -0.0383277+0.0112342j 0.0153868-0.00178932j 0.00238714-0.0106622j 0.00761609+0.0240796j -0.0283272+0.017214j -0.0162411+0.0153452j -0.0052529+0.00673763j 0.0252305+0.0230948j -0.0180943-0.0199962j -0.0111013-0.00708102j 0.00104298-0.00589428j -0.0193766+0.0221551j 0.00672013-0.000204605j 0.010259-0.0271813j -0.0150122+0.00654465j -0.00573957-0.0396754j 0.0188987-0.046374j -0.000597773+0.0124089j -0.0127704-0.00959052j -0.0133028-0.00229093j -0.0116946-0.00747658j -0.00911818+0.000674534j -0.007277-0.000151773j 0.0139152+0.061328j 0.0132767-0.0143325j -0.0224313+0.0174959j -0.0068304+0.020196j 0.0566647+0.0195415j -0.0170335-0.00330403j 0.0123488+0.00518631j -0.022292-0.0174731j -0.00537701+0.0347609j 0.00747909+0.00070049j 0.0277219-0.0121209j -0.0261251-0.00232767j 0.0328252-0.00682642j -0.0152352+0.00965755j -0.0244216-0.0138887j 0.000979114+0.0246538j -0.02861+0.0186896j -0.0468909+0.0201782j 0.0233704+0.0740206j -0.00825025+0.0219844j -0.0349745-0.0269257j 0.012884-0.00137747j 0.0154882+0.0161071j 0.0287665+0.00231245j 0.0182343-0.0012053j -0.0452268-0.00175377j -0.00181531+0.0627357j 0.0143112-0.0134041j 0.020805+0.00892367j -0.0321956-0.014021j 0.0143135-0.0391691j 
-0.00281529+0.0139968j -0.00294686+0.00383834j 0.00521539-0.00399623j -0.00600104+0.0184959j 0.00272755+0.019227j 0.00123341-0.00551646j 0.00221183+0.0187583j -0.00493102+0.0157592j -0.00268842+0.00127809j -0.0135231+0.0148779j 0.00348351-0.0409549j 0.00238146-0.0156915j -0.0098252-0.0357623j -0.00632633+0.0250501j -0.00277658+0.0174304j 0.0166462-0.0207848j -0.00515624-0.0141956j -0.0026263+0.033032j 0.00619328+0.0169568j 0.000360384+0.00176135j -0.00489828-0.00187132j 0.0190461+0.00754209j 0.0106765-0.0332634j -0.00622317+0.0179404j -0.0108789+0.00292131j -0.0145771-0.0334899j -0.00213935-0.0534879j 0.00506955-0.00420573j -0.00487481-0.0409128j 0.00413979-0.00383138j -0.0247005+0.00560582j 0.0091351-0.0113592j -0.0176722+0.0278045j -0.0238294+0.0130771j 0.0218008+0.0407847j -0.00511518+0.0544317j -0.0208438+0.0475073j 0.00506753-0.0130826j 0.0153412-0.0385291j 0.00909773-0.00587058j -0.0210934-0.00353941j 0.00990726+0.0735929j -0.00147547+0.0527563j -0.00640767-0.00159373j 0.008743+0.051491j 0.0198363-0.0367158j 0.00530869+0.016039j -0.0212014-0.00211425j -0.00940154+0.0210098j 0.0282525+0.0110196j -0.00834835-0.0322091j -0.0433161-0.0433875j 0.0224095-0.0187337j 0.0188644+0.0477464j 0.00266725-0.00523475j -0.0184925-0.00657641j -0.00380583-0.0180247j -0.0245755+0.0747983j 0.00122946+0.00563291j -0.00754562-0.0251201j 0.0296592+0.000960337j -0.0397727+0.0609355j -0.00968829-0.00809489j 0.0082185+0.0171583j -0.0126098+0.0322281j 0.0231718+0.0957947j 0.0235662+0.02087j -0.000826181+0.0192128j -0.00623402-0.00334821j 0.00277045-0.0216638j -0.000544684+0.0178267j 0.00494958+0.0176701j -0.00293069+0.0067143j 0.00261911-0.0222281j -0.01758+0.0186321j 0.0131821-0.017025j 0.00361122-0.0108027j -0.00379935-6.63239e-05j -0.00542548-0.00718081j -0.00200559-0.0158194j 0.00743668-0.0104542j -0.000735003+0.00260203j 0.00447105+0.00476891j -0.00157936+0.0110497j 0.00790134-0.0118437j -0.00105458-0.0116223j 0.0110766+0.0104699j -0.005149+0.00889781j -0.00329813+0.00415012j -0.00507065+0.0169768j 0.00252701+0.0417165j 0.010582-0.0360264j 0.00420308-0.0174542j 0.00273295-0.0158607j 0.0161429-0.000768549j 0.0109147-0.0180913j 0.00221868-0.0053562j 0.0105414+0.00996951j -0.0104048+0.00239008j 0.00531817+0.018244j 0.000294544+0.0143674j -0.00977351-0.00221857j -0.0166322-0.00946938j 0.00266283-0.00258171j -0.00353735+0.00193961j 1.93189e-05-0.0284828j 0.0115375+0.0050483j -0.00406513+0.0113681j -0.00584539-0.0121268j 0.0135029+0.0135703j 0.0145844-0.000800375j -0.00707449+0.00416177j 0.00616556-0.0172435j 0.000355862-0.00595214j 0.00909228-0.00428548j -0.0150851-0.0239279j -0.0115051+0.00239582j 0.0095505-0.0147853j 0.0029184-0.0235838j -0.00313593+0.0149535j 0.00104511-0.000326946j 0.00268891+0.00441061j 0.0137404+0.0130231j 0.00131558-0.0300059j -0.00459325+0.00819917j 0.00562134+0.00504115j 0.00815439+0.022486j 0.00763302-0.0231671j -0.00290038-0.00859695j -0.00786884-0.00988727j -0.000489552+0.0159813j 0.014936-0.00528595j -0.0126178-0.0250705j -0.0167912+0.00877828j -0.0154276-0.0063168j -0.0107733+0.00270419j -0.0178811+0.0229408j 0.00863995+0.0237822j -0.0156919-0.00396109j -0.000641645-0.0164868j -0.000539432+0.010087j -0.00669382+0.0201117j -0.00137144-0.031239j 0.00157483+0.00959433j 0.00604294+0.0247044j 0.00787034+0.0148899j 0.0182596+0.0076375j 0.000193175-0.0219368j 0.0085718+0.0102434j 0.0194096+0.00153036j 0.00295181+0.00667349j 0.000734136+0.00367074j -0.0102924+0.0191546j -0.00475551+0.0171779j 0.0135578+0.0148375j 0.00120043-0.0207489j -0.00516738-0.0127639j 0.00469475-0.00247921j 0.00331242+0.0171607j -0.00527144+0.00130865j 
