-0.0322403+0.0682817j -0.0141406-0.0381638j -0.0250411+0.0284517j 0.00544624-0.0450062j 0.00996038+0.0527312j 0.025337+0.00925793j -0.0141151-0.00838687j 0.0187097-0.00608384j -0.0112382+0.0383534j 0.016106-0.0462738j 0.0133748-0.0560595j -0.00247239-0.00816962j -0.00250941-0.000476211j -0.0052139-0.0423312j 0.0238095-0.034769j -0.0149146-0.0276708j 0.0048413-0.0587394j -0.00229287+0.0348464j -0.0045506-0.0236157j 0.00120842+0.0560745j 0.0152865+0.022592j 0.00917282-0.0464747j 0.0052442+0.0142705j -0.0192176+0.029094j -0.0235568+0.0114552j 0.0171566+0.00790304j 0.0117326-0.0146714j 0.00662669+0.0222011j -0.0576438-0.000694739j -0.0101248-0.0260617j -0.00298911-0.0421986j 0.0150144+0.0175138j 0.0154086-0.0162989j -0.00484495-0.0326994j 0.0324222+0.0441425j 0.0273169+0.0351969j 0.0103626+0.0295155j -0.0318457-0.0270813j -0.0127612-0.00353363j -0.0111533-0.0506101j -0.0505536+0.073874j -0.0147362-0.0170239j 0.0182945-0.0408678j 0.0124207+0.0394111j 0.0108297-0.0672752j 0.00684917+0.04823j -0.00177766+0.0115067j -0.00521615+0.0144813j -0.0112085-0.0751552j 0.0123145+0.00464145j -0.0330331+0.0198546j -0.016714-0.00558577j -0.00183071+0.0134685j -0.00561744-0.041347j 0.0154953+0.015425j -0.0265552+0.00840201j -0.000824504-0.0325072j -0.00194909+0.0137461j -0.000537742+0.0119655j -0.00941753+0.0241965j 0.00657808+0.0106785j -0.0038924+0.00960103j 0.0021649+0.00440381j -0.0119697+0.00308778j -0.000655897+0.00907425j -0.0122495-0.0172721j -0.0109087-0.0252024j -0.0249591+0.029376j 0.0037132-0.0190317j 0.00856185-0.0315096j -0.00399698+0.0404699j 0.0289466-0.0151518j -0.00941403+0.0212961j -0.00072935+0.00401707j 0.00349576-0.00447016j -0.0204921-0.0254911j -0.0160735+0.0183213j 0.00365398+0.00285988j -0.00624498-0.013023j 0.00577332+0.0133622j 0.00675337+0.00129361j -0.00285558-0.0453343j -0.0122228+0.0205709j 0.00889205-0.0287703j 0.0035328+0.0120032j 0.00770792+0.00526535j -0.00821529-0.00794727j 0.0045233+0.0094282j -0.00434105+0.015353j 0.00810389-0.0165723j 0.00429726+0.0113644j 0.0136772-0.00368939j 0.00400952-0.00135971j -0.00350861-0.0255182j -0.0018016-0.0151621j 0.00105748+0.0148705j 0.00996932+0.0148027j 0.0069265+0.0156219j -0.00587251+0.0134859j 0.0013569-0.00167735j -0.00223083-0.0190432j 0.010683-0.00851845j 0.0149889+0.0161839j 0.00675409-0.0161812j 0.0279913-0.0325394j -0.00685055-0.00551728j 0.00757979+0.00127818j -0.0174114-0.00490715j -0.000851903+0.00261945j -0.0075054-0.0154523j 0.00270116-0.0148297j -0.00445454+0.00208203j -0.00504784-0.0267615j 0.00882312-0.0294839j -0.00340917+0.0101787j 0.00918795-0.0173246j 0.00656516-0.0193672j 0.0125904+0.00894264j 0.0132439-0.0172564j 0.00536059-0.0452227j 0.00544678+0.0016594j -0.015238-0.030976j 0.0141641-0.0161366j 0.0108496-0.00389772j 0.0101461-0.00830983j 0.00471991-0.0395599j -0.00502492+0.0381533j 0.0201244-0.0386867j 0.00467608+0.0332251j 0.0122798-0.011915j 0.0231105+0.0201231j 0.0182323-0.00554975j -0.00952093+0.0318854j 0.00961284-0.0272222j -0.026109-0.0141677j 0.0359782-0.0712262j 
0.0652467+0.0336136j -0.0320006+0.0156454j 0.0267019+0.0283833j -0.0427614-0.00560061j 0.0430216-0.00867094j 0.0121179-0.0253081j -0.0136691+0.0178436j -0.00466035-0.0246638j 0.0405503+0.0101607j -0.0390392-0.0141683j -0.0546676-0.0166097j -0.00625209+0.00600439j -0.00347258+0.00339299j -0.044103+0.000396465j -0.0252967-0.0331225j -0.0284944+0.0137762j -0.0528136-0.00152017j 0.0313786+0.00897105j -0.026068+0.0131076j 0.0545279+0.000169593j 0.0227043-0.0176386j -0.0422898-0.00614454j 0.0173654-0.00919052j 0.0245976+0.0220991j 0.0194892+0.0280424j 0.00448874-0.0189272j -0.0217868-0.00791781j 0.0197575-0.00869787j 0.00240603+0.0628546j -0.0304405+0.0134672j -0.0418915+0.00576386j 0.0135341-0.0179049j -0.0251144-0.0124935j -0.0293947+0.00265316j 0.0394563-0.0298857j 0.0411101-0.0294913j 0.0243807-0.00275168j -0.0223175+0.0338313j -0.0015502+0.0176562j -0.0461036+0.0062627j 0.0691167+0.0574027j -0.0191453+0.00814999j -0.037729-0.025804j 0.0354938-0.0156335j -0.059511-0.0113553j 0.0454077-0.00233594j 0.0134773+0.00306599j 0.0154127+0.00192693j -0.0728337+0.010685j 0.00586661-0.016202j 0.0200522+0.0374217j -0.00605993+0.020136j 0.0113678+0.000490646j -0.0363027+0.00260818j 0.012006-0.0165243j 0.00691727+0.0309364j -0.0270959-0.00326521j 0.0169385+0.00101114j 0.0139371+0.0038653j 0.0238761+0.0125737j 0.0122047-0.0072572j 0.00812301+0.00567316j 0.0051868+0.00188082j 0.00475764+0.016284j 0.0107588-0.00256357j -0.0174829+0.00796822j -0.0249079+0.0122049j 0.0250901+0.0277642j -0.0150902-0.00246841j -0.0301864-0.0123589j 0.0377237+0.00216649j -0.0146016-0.0306096j 0.0187328+0.0136492j -4.04422e-05-0.00055542j -0.00388504-0.00423065j -0.0265767+0.0223691j 0.0174661+0.0165678j 0.00194576-0.00239502j -0.0123976+0.00822653j 0.0106942-0.00494798j 0.000956852-0.00826377j -0.0423211+0.00290005j 0.0195337+0.0163203j -0.0245109-0.012038j 0.0104618-0.00376656j 0.0103735-0.00583414j -0.00689349+0.0078639j 0.00806461-0.00580416j 0.0126246+0.00404685j -0.0140073-0.00843022j 0.00994535-0.00242273j -0.00739162-0.0135325j -0.000380842-0.00813289j -0.0239468+0.00226257j -0.0171351-0.000759501j 0.0140091-0.00164613j 0.0152824-0.0093397j 0.0149776-0.00789039j 0.0133573+0.011871j 0.000975611-0.00282582j -0.0164124+0.00431527j -0.0141837-0.0169698j 0.0161829-0.0149281j -0.0172539-0.00820937j -0.0326189-0.0253537j -0.00608844+0.00302766j 0.00216739-0.00586771j -0.00799262+0.0199306j -0.00479523+0.00258086j -0.0142409+0.00728998j -0.0244962-0.00181925j 0.0105671-0.00207539j -0.0193407-0.00369577j -0.024866-0.0113942j 0.0129905+0.0131291j -0.00986351+0.0031016j -0.0169719-0.0166591j -0.0065865-0.02383j -0.00994697-0.00708591j -0.0293898-0.020031j 0.000773555-0.0075293j -0.0269102+0.00720098j -0.0161454-0.00792428j -0.00488238+0.0051449j -0.0167848-0.00105087j -0.0450412+0.00139513j 0.0302732+0.00393473j -0.0264675-0.007379j 0.0104531-0.00579425j -0.00807536-0.00617456j 0.0196272-0.0215683j 0.00606018-0.0252002j 0.040409+0.0253324j -0.0357093+0.01204j -0.0198063+0.0189072j -0.0703158-0.0291371j 
0.00162205-0.0247063j -0.0191676+0.019907j -0.0252995-0.00794301j 0.00114251-0.0169417j 0.0028353-0.0390655j 0.0146334+0.00822866j -0.0505993-0.017841j 0.0217365-0.0438346j 0.0108512+0.00189687j 0.0223786+0.0418553j 0.0070858-0.0100966j -0.0132617+0.0133553j 0.00481878-0.00467815j 0.0132432-0.00578295j 0.0404816+0.0287217j 0.011306+0.0118256j -0.0134033+0.0215113j -0.0443534-0.0308958j -0.0233637-0.0316544j 0.0230587+0.00106631j 0.0288624+0.0157326j -0.01587+0.0258526j 0.0246626+0.0406237j -0.0229512-0.000415504j -0.00647817+0.0410859j 0.0133817-0.0264924j 0.0236575-0.0148458j 0.00218968-0.0293331j -0.0485119+0.0193751j -0.0464345-0.0134225j -0.0324371-0.00254217j 0.0278329-0.0252289j -0.0156185-0.0333991j -0.0039701+0.0467593j -0.0376086-0.0558336j 0.0502752+0.0555609j -0.0433926-0.0248021j -0.00996737+0.0584385j -0.0433384+0.0396037j 0.0210714-0.00552089j -0.0776642-0.000961005j 0.0485182+0.00544458j 0.0508896-0.0039524j -0.00573509-0.0304721j -0.00370937+0.0422982j -0.0086008-0.0177355j -0.00597727+0.0269919j -0.00112369+0.0183895j -0.0212661+0.0193455j 0.0346085+0.00815615j -0.0289213+0.00869453j -0.0250728+0.00376872j -0.00105669-0.0236029j 0.0134862+0.0255388j 0.0078124-0.0266993j -0.047879-0.00975316j 0.0267339+0.0234817j 0.00908385+0.0226159j 0.0043758+0.00674276j -0.0043523+0.00632803j 0.00329324+0.00550612j -0.00208368-0.00159504j -0.03364-0.000284214j -0.0229938+0.00261121j 0.026185+0.00186268j 0.00522507+0.00351011j -0.00111522+0.0104362j -0.0144407-0.0276156j -0.00745193+0.0258554j 0.0231242+0.00134503j -0.0151838-0.0207535j 0.0108745-0.00924347j -0.0146448-0.00309089j -0.00849116-0.0313564j -0.00428395-0.0149536j -0.0166159+0.0150053j -0.0146689-0.00766988j -0.0149351+0.0182032j -0.0157338+0.018271j -0.00149367-0.0155514j -0.00729546+0.00710666j 0.000299537+0.0227799j -0.0109532+0.00293345j 0.0159859+0.0210316j 0.0158882-0.0118503j 0.0128457+0.00888863j -0.00970563+0.0109037j -0.00357738-0.00696472j -0.0102131-0.00370708j 0.0104088+0.0060814j -0.0109572-0.002405j 0.00930221-0.00538865j 0.0116437-0.00305849j 0.0158832+0.0153031j -0.0141834+0.0231602j 0.00677168+0.00569919j 0.0141345-0.000408895j 0.0115581-0.0254472j -0.0347156-0.0043139j 0.0241561+0.0155942j -0.00119225+0.00942322j 0.0115355-0.0113601j 0.00055245-0.00340922j 0.0237571+0.0152323j 0.0256641+0.0159679j 0.00192083-0.00808174j 0.0252206+0.0135266j -0.0216336-0.00672877j 0.0237084-0.00342166j -0.00467441-0.0025584j 0.00428675+0.000754501j 0.00460054-0.0349372j 0.0331609+0.0190733j 0.00843098+0.0203567j -0.00653513+0.00389172j -0.00711591+0.0266208j 0.0243387+0.00526513j 0.000560292-0.022261j -0.0096243+0.00512077j 0.0279452+0.037587j 0.00346036-6.85976e-05j -0.010277+0.0106448j -0.00143382-0.00896857j -0.011362-0.01765j 0.00557478+0.0102542j -0.00466256-0.0101282j 0.0065508-0.0521123j 0.0162649+0.0122136j 0.0122028+0.00869529j 0.0398139+0.0235637j 0.0111662-0.0209619j 2.07588e-05-0.00284542j -0.0503135+0.00801189j -0.0172877-0.0259879j -0.0203709+0.0313293j 0.0199664+0.0482283j 
-0.0406526+0.0150897j 0.0290425+0.0177707j -0.00804679+0.020321j -0.0147745-0.00166785j -0.0429275-0.0132707j 0.00599943-0.0324887j -0.0028581+0.0175421j -0.0513747-0.00965894j -0.00727196-0.00333153j 0.0679414-0.0411614j 0.00513023-0.0130131j 0.0159993-0.00537267j -0.00828309+0.00141041j -0.00437704+0.0206077j 0.0213553-0.0440713j 0.024035-0.00131253j 0.0466293+0.000266793j -0.0538633+0.0298236j -0.0411574+0.0368061j 0.00363808-0.0228574j 0.00597487-0.0273886j 0.0473886-0.0170612j 0.0578789-0.0279541j 0.00358071+0.00511597j 0.0449896+0.0179798j -0.0330368-0.00649968j -0.020772-0.0322719j -0.0227569-0.010109j 0.0339272+0.0475558j -0.0209106+0.0322823j 0.0137532+0.0229663j -0.0388391-0.0280528j -0.0189374+0.0256928j 0.054107-0.026803j -0.0828268+0.0334436j 0.054563-0.08236j -0.0388159+0.0218223j 0.0742354+0.0215558j 0.0517363-0.00181488j -0.00435026-0.000969136j -0.0150564+0.0770467j 0.016378-0.0218806j -0.00251255-0.0456897j -0.0539715+0.0273287j 0.0569068-0.0331611j -0.0285236+0.00648879j 0.038898-0.0139129j 0.021379-0.00712396j 0.035748+0.0141984j 0.00657687-0.0354782j 0.00831997+0.0450662j 0.00943223+0.0405111j -0.0305498+0.0120267j 0.0495549-0.024563j -0.0315721+0.000459422j -0.0186196+0.0478455j 0.0385734-0.0219503j 0.0214142-0.0134737j 0.0136979+0.00131184j -0.00490649+0.00845914j -0.00372933+0.00392227j 0.00705054-0.00314572j -0.00433102+0.0254378j 0.00940842+0.0199001j 0.00477002-0.00690943j 0.00882407-0.00441343j 0.0224926+0.00691753j -0.025163+0.0143068j 0.0306595-0.0136289j 0.0107857-0.011797j -0.0276956+0.0108887j -0.0197601-0.00306523j -0.00933111+0.0100085j -0.0373219+0.00472817j -0.0233242+0.00325476j 0.0194879+0.018876j -0.00393446+0.0114038j 0.0223478-0.00331113j 0.0192246-0.00387712j -0.0256577-0.00320451j 0.0072713+0.00254587j 0.0267357+0.00303582j -0.00512607-0.00384852j 0.019282-0.0157874j -0.0139839-0.0128229j 0.0156982-0.0112747j 0.0188392+0.0047612j -0.00138031-0.0002323j 0.00379981-0.00212215j 0.00162878-0.0132385j -0.00579138+0.000494126j -0.0156809-0.000648184j -0.00203605-0.0145945j 0.0129955+0.00178662j 0.0257803-0.00326968j 0.0112777-0.00552517j -0.00142951-0.00982296j -0.0292734-0.00408491j -0.00301424+0.0109841j 0.0160992-0.0152974j 0.00313645+0.0109049j -0.00368695-0.0133454j -0.00156001-0.00877724j 0.00494575-0.00735962j 0.00944905-0.0105893j -0.010242-0.000458671j 0.00725715-0.00870825j 0.00177761+0.0120571j 0.00716728-0.0156362j -0.0127278+0.0165533j 0.0175221-0.00704293j -0.0247802+0.00777271j 0.0290982-0.0132644j 0.0130003+0.0117609j -0.0141045+0.0169626j 0.0130436-0.00466635j 0.00370715-0.0121642j -0.0289986-0.00311129j 0.00296478-0.003352j 0.0399546+0.00197574j 0.00382712-0.00787975j 0.0219598+0.0187966j -0.0149976-0.0129693j -0.0112395-0.00852815j 0.0271542-0.00369826j 0.0222563-0.00211429j -0.0524712+0.0170564j 0.0157904-0.020875j 0.0279237-0.00684226j 0.0226124-0.0282437j -0.0241343-0.023127j 0.00392336-0.0220946j -0.00018876+0.00412111j 0.0105732+0.00131546j 0.00305667+0.0249627j 0.0546745+0.00270303j 
0.0357438+0.0348163j 0.00720448+0.00083149j -0.00418897+0.0022388j -0.0160596+0.0077104j -0.0296447+0.00577142j -0.0200321-0.00998785j -0.0595371-0.0157713j -0.00182343+0.0182452j 0.028989+0.00883305j -0.033344-0.0420732j -0.0131607-0.00676279j -0.021884-0.00610758j 0.0161247+0.0147093j 0.0774842+0.00505894j -0.00290575-0.00822353j 0.0155464-0.00678682j -0.0252248-0.0297081j -0.0471521+0.0195367j 0.0231596+0.0218219j 0.00906037+0.00283124j -0.0077643-0.00164658j -0.0686593-0.0292821j -0.0256807-0.0169216j -0.0301569-0.0068267j 0.0193136-0.0100365j 0.00163881-7.29928e-05j -0.0117127+0.013933j 0.0054625+0.0140599j 0.0431712-0.000469442j -0.0342754+0.0150259j -0.0231062-0.0170912j -0.01868+0.0184457j 0.0410534-0.0221773j -0.089973-0.0128892j -0.0326051+0.0115734j -0.0781512-0.0339113j -0.0737224+0.00626457j 0.0220951-0.0192863j -0.0783487-0.0344502j -0.00437401+0.0247018j 0.0081915+0.0249868j 0.0684152-0.00183975j 0.022999+0.0106377j 0.0126644+0.0329005j -0.101464-0.015777j -0.0128486+0.00992492j -0.0340622-0.0241908j -0.010183-0.000331778j -0.00161283-0.0133277j 0.00298351-0.00539315j 0.036145-0.000850911j 0.0372091-0.00540472j 0.0202581+0.0116286j -0.0110264-0.0245889j 0.0167398+0.0069285j 0.00228842+0.0126231j 0.0108403-0.0141695j -0.0167283-0.0117268j 0.00623303-0.0140254j 0.00535085+0.00748881j 0.00281412-0.00230146j 0.00198748-0.00755495j -0.0221536-0.00309615j -0.00401657-0.00542696j 0.0357231+0.00153295j 0.0233927+0.00464392j 0.0158387-0.00325805j 0.0188272+0.0191079j -0.028381-0.0153726j 0.0327821-0.00100596j -0.0170012+0.00687692j -0.0142142+0.00361342j -0.0153799-0.00136774j 0.00949401+0.022792j -0.00292749+0.00675878j 0.0277467+0.00237745j -0.00769239+0.00461397j -0.0450162-0.0199721j -0.0124284-0.00849458j -0.00896283+0.0102546j -0.0167929-0.00622308j 0.0184218-0.00360465j -0.00579261+0.00937473j 0.0114588-0.00111265j 0.00384897+0.00432555j -0.00253213-0.0140922j 0.00590642-0.00748554j -0.0180483-0.00218291j -0.0118619-0.00513952j 0.00598892-0.00915593j -0.00768457+0.000239287j 0.00472846+0.0075911j 0.00354386+0.00662388j 0.0440018+0.0120099j 0.00406155-0.0119346j 0.000260603-0.00360598j -0.000768384-0.00131348j 0.0071939+0.00724835j -0.0434084-0.0127957j 0.00233105+0.00613724j 0.0276084+0.0035764j -0.0119474+0.00567476j -0.0245673-0.00537184j 0.0220027+0.0029586j 0.0113882-0.0134348j 0.0225825+0.0149673j 0.0218405+0.00056783j -0.00353025+0.00316202j 0.0271611-0.00212182j 0.0260543+0.00810889j -0.00962926-0.0135693j 0.00461902+0.00581309j 0.0165331+0.000355365j -0.00550825+0.00111971j 0.0108048+0.00859268j -0.0103704-0.0143437j 0.0248194+0.00226916j -0.00850926+0.0047961j -0.0381085-0.01191j 0.0136495-0.00538008j 7.12606e-05-0.0100388j 0.0115259-0.0182354j -0.016733+0.00840994j -0.0156149+0.00909789j -0.00540513-0.00442853j -0.0102631-0.0148336j 0.0357204+0.0216554j 0.0115678+0.0103466j -0.0227472-0.0170929j 0.0541492+0.00767503j -0.03505-0.00683172j -0.038014-0.0130901j -0.0118269-0.0111052j -0.0223139-0.0122563j 0.0191153+0.00859642j -0.00495437-0.029976j 
-0.0140133+0.0380278j -0.0120796+0.00227312j -0.000236975-0.00849728j -0.00346151-0.0249904j 0.00989058-0.0299527j 0.0132297-0.01122j 0.0144268-0.0732131j 0.000817829-0.00285312j -0.00343054+0.0352103j 0.0125746-0.014238j 0.00405277-0.00463563j 0.00133125-0.021635j -0.0102856+0.0180439j -0.00165675+0.0674454j -0.00198346+0.0162919j -0.00308484+0.0296427j 0.00856623-0.0311844j 0.00158395-0.073784j -0.00293693+0.00520875j 0.00431017+0.032382j -0.005684-0.00110819j 0.0060968-0.0644455j -0.0158604-0.00284766j 0.00753269-0.028242j -0.0127037+0.0175625j 0.0130518+0.0071002j -0.00400601-0.00710541j 0.00229273+0.0130004j -0.00623081+0.0303264j -0.0115672-0.0652906j 0.0083615-0.038344j 0.00363922-0.00998803j 0.027362+0.0263992j -0.0127148-0.0834599j 0.0173086-0.0706145j 0.00918983-0.0471023j 0.000153667-0.0964184j -0.016765+0.0186209j 0.0154449-0.0828128j -0.0377468-0.00659114j -0.0188145-0.0238703j -0.00973498+0.0861838j -0.00985119+0.045381j -0.0192283-0.00781252j -0.016121-0.0926871j 0.00716756-0.01651j 0.00734742-0.0224225j -0.00844156-0.00666897j -0.00678809-0.0093367j 0.00166335+0.0223175j -0.00221716+0.022971j 0.00457108+0.0243831j 0.00554047+0.0193808j 0.00552268+0.00701787j 0.00852359+0.0136511j -0.00253821-0.0212853j -0.00349929+0.0270768j 0.00202296-0.0118173j 0.00954127+0.00014774j -0.00685354+0.00081113j 0.00131549+0.00350492j 0.00741094+0.00883259j 0.00348343-0.039394j 0.0043356-0.0151228j -0.00909534+0.0432226j -0.00515976+0.0280144j -0.00891081+0.0173459j -0.00542633+0.0198784j 0.00514425-0.0236619j 0.000218232+0.036196j 0.00794812-0.0227834j 7.20242e-05-0.024187j 0.00472598-0.018968j -0.000460158+0.00238452j -0.00161322-0.0147191j -0.00943757+0.023837j -0.00262965-0.00406246j 0.009725-0.0469615j 0.00276673-0.0105103j -8.37583e-06-0.0174569j 0.00410301-0.0170507j -0.0044149+0.0167229j -0.00458591-0.00333405j -0.0025505+0.0248201j -0.00351287+0.0112854j 0.00766436+0.00571309j 0.00337249+0.00779728j 0.0129096-0.00825695j 0.00996221-0.00896035j -0.000282321+0.00810207j 0.00905643-0.0120475j -0.00347814-0.0107831j -0.00234412+0.0133805j -0.0103683+0.0446702j 0.00483477-0.00105964j 0.00312757+0.00503875j 0.00319655+0.0085712j -0.00120194+0.0133107j 0.0148958-0.0497203j -0.00693902+0.0142868j 0.00249333+0.0270979j -0.00620518-0.0143453j 0.00208001-0.0322188j -0.0130385+0.035172j -0.00466939+0.00843642j 0.0059028+0.0295226j -0.00731801+0.0296868j 0.00198758-0.0049689j 0.0009158+0.0337146j -0.00836136+0.0196247j -0.00415584-0.00925008j 0.0151667+0.00535954j -0.00867452+0.0209181j -0.000877569-0.00567236j 0.000624714+0.011937j 0.00438852-0.00134072j -0.0012395+0.0290364j -0.00385465-0.0189623j 0.017066-0.0432864j -0.0055027+0.00840959j 0.0076028-0.0116033j -0.0058948-0.0036155j 0.00911683-0.0221698j -0.00440956-0.00337388j -0.00857962+0.0129522j -0.00223541+0.00389947j -0.0101384+0.0168413j 0.000171487+0.0184774j 0.00348128-0.0161918j -0.0164704+0.0693587j -0.000557406-0.010206j 0.0279411-0.02954j 0.0171181-0.0158387j 0.00593269-0.0255848j -0.00829059+0.0137699j -0.00602768-0.00877787j 
-0.0205566-0.011609j -0.0250497-0.00235012j -0.0264221-0.0208546j 0.00890279+0.0176405j 0.031004-0.0117644j 0.0220895-0.0112756j -0.0269114-0.0104103j 0.0268207+0.0222171j -0.00989369-0.0157586j 0.0172176-0.00253908j 0.00317271+0.0212682j -0.00513559-0.0175715j 0.00206482+0.0151303j 0.00470948+0.0357202j 0.014088-0.00877025j -0.0218834+0.00360119j 0.00157229-0.00018113j 0.000541463-0.00345327j -0.0291448+0.0250719j 0.0153342-0.0332226j 0.0145279-0.0257272j 0.000258973-0.00577271j 0.0104687-0.0778751j -0.0323185-0.00937515j -0.0262838-0.00967333j 0.0392488+0.0214869j -0.0122168-0.0104518j -0.0132565-0.0218297j -0.0760042+0.0133071j -0.0252906-0.0199717j -0.0317052+0.0129481j 0.00621881+0.00278491j 0.0388134+0.0201181j -0.0136375-0.0147472j 0.0223933+0.00460685j 0.0380643-0.0667751j 0.0216197+0.0040206j -0.038109-0.0079103j -0.0260851+0.00352438j 0.0226941-0.0210939j -0.0721093-0.00560177j 0.00581546-0.0228028j 0.0320874-0.00829741j 0.0238227-0.00530928j -0.00160295-0.0138284j 0.00769733-0.00444046j 0.0110418-0.0254169j 0.0107421+0.00399054j -0.0137956+0.0141893j 0.0235183-0.0137624j -0.0555799+0.0215761j -0.0219927+0.0304818j -0.00420953+0.00267225j -0.0132454+0.0135633j 0.0216209-0.0047735j -0.0398853+0.0108309j -0.00103302+0.00632818j 0.0111479-0.00355178j 0.00791134+0.0102079j -0.00160145-0.00533558j 0.0151183-0.0167768j 0.00106287-0.0165549j -0.0108634-0.0103509j -0.0267575+0.0171444j 0.0188791-0.00678335j -0.00408186-0.0110032j -0.00111473-0.000142087j -0.0202734+0.00475144j -0.0141577-0.00950563j 0.00732074+0.00525896j 0.0106787+0.00133756j 0.0342756+0.0149717j -0.0137382-0.0124485j 0.00013162+0.00963317j 0.00875737+0.0108147j -0.0250763+0.00123089j -0.0184763-0.00915068j 0.000961929+0.00987436j -0.0138692-0.00951875j 0.0117879+0.00819047j 0.014927+0.00354737j -0.0224901+0.0216397j -0.0146316-0.0106269j -0.0122489+0.00851941j 0.00888242-0.0141881j 0.0111723+0.00324115j -0.0110675+0.00514173j 0.00251843+0.00439805j -0.0157407-0.00645309j -0.00952998+0.0106801j -0.00641815+0.00665113j 0.0105407+0.0153245j 0.00195402-0.0056518j 0.00106893-0.0105126j -0.0102773+0.00350875j 0.0066449-0.00946285j 0.0137101-0.0100616j 0.0158675+0.000996335j -0.0346275-0.00253771j 0.0179467-0.00214042j -0.0145734+5.19156e-05j 0.022396-0.00527241j 0.0255167-0.00203962j 0.00614582+0.00288892j 0.0282215+0.00952751j -0.0120246-0.00194228j 0.0256928+0.00497588j -0.0223629+0.00320001j 0.00242182-0.00824883j 0.00213661+0.0141107j -0.00636075-0.0118883j 0.00828122+0.0146712j 0.00266992-0.00424597j -0.000767481+0.00294206j -0.0115571-0.00567474j 0.00217026+0.00141141j 0.0144198+0.00795396j 0.0226531+0.00710839j 0.00648752+0.00394131j 0.000126977-0.00635696j 0.0155651+0.0132144j -0.0230493+0.0044076j -0.00424713+0.000809371j 0.0176825-0.00680881j 0.00506817+0.0229675j -0.0198289+0.0150451j 0.00212898-0.00495665j 0.0129273-0.00442166j 0.00962573-0.0329499j 0.00521798+0.00958116j 0.0349283+0.00818848j 0.0109967-0.0061612j -0.0243606-0.00668219j -0.00457237+0.0144437j -0.0464303-0.0178627j 0.0126694+0.0227862j 
