-0.00304012+0.00774755j 0.00833911-0.000819824j -0.00723767-0.00143585j 0.00937183-0.00618604j 0.00623176+0.00259863j -0.00189521-0.00349116j 0.00104705-0.00115113j -0.000341131-0.000493495j -0.00237066-0.00494081j 0.00730862+0.00169141j -0.00323366+0.00932077j 0.0118054-0.00484901j -0.000882079-0.0019619j -0.00349363-0.00304098j 0.00742563+0.00314311j -0.000300083-0.00188282j -0.00181026+3.21674e-07j -0.00052598-0.00726859j -0.00292308+0.00167709j 0.00139865+0.00134126j -0.00181989-0.00526419j 0.000647967+0.00968019j -0.000387398+0.00397337j -0.000942461+0.000135836j -0.00361608+0.000165591j -0.00078242+0.00639056j 0.00281497+0.0026556j -0.00164933+0.00397879j 0.00582063-0.00453043j 0.00212853-0.00215637j 0.00544456-0.00131997j -0.000988444+0.00242296j 0.00140536+0.00204051j -0.00109033+0.00291282j -0.00988034-0.00105339j -0.00538052-0.00150886j 0.000935382+0.00196693j -0.00273309-0.00212832j -0.00232795+0.00047745j 0.00380237+0.000495962j -0.000345872+0.00101289j 0.00347388-0.000853849j -0.00119835-0.00169677j 0.000370819+0.00427942j 0.00128095+0.00165691j 0.000403368+0.000307373j -0.00354365-0.0012741j 0.00196299+0.00094659j 0.00337575+0.00379097j 0.00352782+0.00359965j 0.000903587+0.00108796j -0.00266386-0.00249738j -0.00615005-0.00477219j 0.000707272+0.00325363j 0.0029901+0.00402897j -0.00270744-0.00473707j 0.0031596-0.0113472j 0.00794816-0.00719712j -0.000775018+0.000462421j 0.00293179+0.00257903j 0.00114067-0.00317632j -0.00195627-0.00459344j 0.00517182-0.00501553j 0.00274036-0.00122622j 0.00304039-0.00201449j 0.00190539+0.00341931j -0.00202455+0.00135639j 0.00138006+0.00215957j 0.00261287-0.000988343j -0.000226716-0.000588852j 0.00295868-0.0022903j -0.00111754-0.00275054j 0.00409862-0.00270591j -0.000602891-2.61284e-05j -0.000788309+0.000765165j -0.00210062+0.00194973j -0.00254221-0.00217085j 0.000934342-0.000955905j 0.00236832-0.00203572j -0.00139897+0.000753485j -0.00207096-0.00118436j 0.000859357-0.00491784j 0.00638807-0.00284865j -0.00418873+0.000215531j 0.000305363+0.00225808j -0.00233308+0.00160715j 0.000107506-0.00114914j -0.00206666-0.000434672j 0.00330921+0.00108087j -0.0023355-0.00145115j 0.000503692+0.00067373j 0.00141158-0.000797305j -0.00335718+8.78248e-06j -0.00113588-0.00103637j 0.00523353+0.00196755j -0.000725656-0.00222907j -0.00727405+0.000861996j -0.00134043-0.000397011j 0.00223137-0.00173335j -0.000906212-0.00277842j -0.00120525-0.00081324j -0.0014972-0.000491802j -0.000775828-0.000900053j -0.00336784+0.00146199j -0.000325021+0.00022925j 0.000409761+0.000770369j -0.00137768-0.00100457j -0.000914798-0.000158891j -0.000438268-0.000106771j -0.00259904-0.00159068j 0.00194273+0.000958164j 0.00362726+0.00257059j 0.00481247+0.00358777j 0.00187112+0.000835677j 0.00300801-0.000652425j 0.000977172-0.000547364j 0.00220854+0.00224168j -0.0028456-0.0018134j 0.00237608+0.00480141j 0.00124982+0.0013735j 0.00429499+0.00257747j 0.00414124+0.00226251j 0.00572772+0.00959313j -0.0014056+0.00341439j -0.00275265-0.000405896j 0.000806023+0.00448278j 0.0029326+0.000778456j -0.00156667+0.000209158j -0.00213704+0.00718635j 0.00287837-0.0138346j 0.00503425-0.00573627j -0.00729779-0.00296864j -0.010088-0.00305466j 0.00605113-0.00794425j 0.0176029-0.011423j -0.0120927-0.0169733j 
-0.00315082-0.00140516j 0.011879+0.0056974j -0.00352986-0.00340612j 0.000525216+0.0103963j -0.0065301+0.00349827j 0.00342624+0.00854301j -0.00793595-0.00933897j -0.00328926+0.00256616j -0.00185661-0.00753094j -0.00278205+0.00626392j -0.00635781+0.00123714j -0.000467044+0.000959147j -0.00325914+0.00103054j 0.000628935-0.000260317j -0.00579061-0.00115839j 0.000331271-0.00212468j 0.00222143-0.00187712j -0.00118651-0.00113158j 0.0050135+0.00110432j 0.00304467-0.000465369j 9.19602e-05+0.00154605j 0.00152897-0.0051627j -0.00179384-0.00933623j -0.0038819+0.00579405j -0.000741336-0.00748467j -0.00514872-0.00127753j -0.00323935+0.0072838j -0.00382123+0.000586366j 0.00940772-0.0001351j -5.72926e-05-0.000792352j -0.00295073-0.00154175j 0.00399175-0.000343315j -0.000840848+0.000496731j 0.00196497+0.000782517j -0.00271558-0.00247889j -0.00360183-0.00165155j 0.00134208-1.09221e-05j -0.00175772-0.00110063j 0.00128911+0.00187663j 0.00186084+0.000847072j -2.38266e-05-0.00202489j -0.00481853+2.74516e-05j -0.000139459+1.81958e-05j 0.00146965-0.000459333j 0.000494521+0.000678791j -0.00101937+6.07094e-05j -0.00162676+0.00109516j -0.00570925-0.000351284j -0.00370898-0.00338881j 0.00183987+0.00213855j 0.00128325-0.00370159j -0.000917072+3.88506e-05j -0.0029953-0.00248146j 0.000635445-0.000713695j -0.00104615-0.0100061j -0.000143642-0.00451348j 0.00361905-0.00565083j -0.00409017+0.00285966j -0.00354597-0.00179574j -0.0013396+0.000384439j 0.00381508+0.0022279j 0.00231415+0.000882442j -0.000119287+0.00926448j -0.00249198+0.0043287j -0.00239422-0.00200854j -0.00848425+0.0082914j 0.00530574+2.61152e-05j -0.00120552+0.000348392j 0.00163705+0.000907488j -0.00133234-0.0024522j 0.00185705-0.000511509j 0.00341694-0.00121472j 0.00775094-0.00215187j 0.00623624+0.0016796j -0.00616551-0.00218708j -0.00184521+0.00241604j -0.00228453+0.000438851j 0.00235819-0.000593074j -0.000336904-0.000905294j 0.000795737-0.00045151j 0.00246878+0.00120792j 0.00134107+0.000876831j -0.000834704-0.000890878j 0.00059193+1.09111e-05j -0.00300129-0.00153678j -0.00119804-0.00086974j -0.00218024+0.001185j -0.000311301+8.11182e-05j 0.00384867+0.00146386j -0.00126061-0.00158377j 0.00156834+0.00142213j -0.00112823-0.00103664j -0.00140054-0.000854381j 0.000317804+0.000933639j 0.00263605+0.00131034j -0.00454079+0.00237328j -0.00120785-0.00369083j 0.00332272+0.00277669j -0.00178255-0.000895117j -0.00224826+0.000875204j -0.00299797-0.000981332j 0.00193883+0.00097839j -0.00151048+1.82548e-05j -0.00347128+0.00175313j 0.000674139+0.00201259j 0.00154453+3.38801e-05j -0.000736525+0.0010101j -0.00178393-0.000965548j -0.00107824-0.000484466j 0.00318321-9.0668e-05j -0.00185549+0.000266389j -0.00577262-0.00215747j -0.00562334-0.00300974j 0.00418666+1.74279e-05j -0.00184032-0.00101497j 0.00233887+0.00552015j 0.00318562+0.00314783j -0.00296249-0.00107447j 0.00295692+0.00512473j 0.000436868-5.98198e-05j -0.00158866-0.000528023j -0.00218505-0.00373188j 0.00282499+0.00246637j 0.000220165-0.00150787j 8.17559e-05+0.00527062j -0.000431362-0.000512659j 0.00310162+0.00796959j 0.0038015-0.00399535j 0.00065294+0.0105428j 0.00218889+0.0059791j 0.00226618+0.00235815j 0.00299677+0.00555629j 0.00783861-0.0149869j 0.0151282+0.00231912j 0.0125682+0.0167809j 0.0153643-0.0150891j 
-0.00317102+0.011718j -0.00141007-0.000135928j -0.00939348-0.00463751j -0.000155937-0.00652214j 0.00113655+0.00576053j -0.00749852-0.00382328j -0.00015945-0.000174779j -0.00869598+0.0016101j -0.00257222-0.010459j -0.00098733-0.00529283j 0.00351932-0.00117397j -0.00249371+0.00266607j 0.00519403-0.00143172j 0.00160837+0.00339143j -0.00452025+0.00266557j 0.00403583+0.0025309j 0.00226202+0.000766227j 0.000333461+0.000953515j 0.00114526-0.00164612j 0.00547085-0.0014567j -0.000322922+0.0032329j 0.00114456+0.00174395j -0.00575223-0.00734145j -0.00461168+0.00748901j 0.00091868+0.00580277j 0.00644388-7.28536e-05j 0.000341627-0.00645293j 0.00189834+0.00348189j -0.00659345+0.00519316j 0.00320431-0.00345972j 0.00697992+0.00181386j -0.00634608-0.00101797j -0.000199365+0.00145095j -0.00358522+0.00217513j 0.00242548+0.000922262j 0.00693451+0.000437887j -0.00473279+0.000144241j 0.00140045+0.00133939j -0.00168579-0.00208487j -0.0035127+0.00111928j 0.000389791+0.00268359j 0.00379441+0.00127422j -0.00112082-0.000767568j -0.000916806+0.00289067j -0.00222264-0.000492997j -0.000955411-0.00245733j -0.00435763+0.00029509j 0.0012428+0.00205679j 5.82244e-05+0.00281468j -0.00616618-0.00544164j 0.00198528+0.00582557j 0.00433988+0.00396224j 0.000788864-0.00157183j -0.000604195+0.00665276j -0.00376926+0.00291083j -0.00323882+0.00800024j 0.000523862+0.00274163j -0.00264078+0.00681602j -0.00364707-0.00131179j 0.000588609-0.00143979j -0.00248157-0.0013509j -0.0014159+0.000528556j -0.000669925-0.00241037j 0.00226762-0.000895193j -0.00212399-0.000545583j 0.00081136+1.8469e-05j -0.00072026+0.00308285j 0.000686014+0.00518728j 2.761e-05-0.00187605j -0.000160401-0.000642428j 0.00376726-0.0040538j -0.00198551-0.000645181j 0.00169111-0.00214885j -0.000974746+0.00344003j 0.00194721-0.000646932j -0.0023359+0.000434308j 0.000607985-0.00291727j 0.00298485+0.0030226j 0.000754402-0.00163957j -0.00424305-0.00115808j -0.00193391+0.000314772j -6.68847e-05-0.00459579j 0.00644714-0.00430566j -0.00299152-0.000289974j 0.00170277+0.000194441j -0.000349043+0.00289387j 0.00169504-0.00147691j 0.00312271-0.000128668j -0.000314286+0.00202716j -0.00131793-3.91729e-05j -0.000916932+0.000205154j 0.00233733+0.000554343j -0.00322379-0.000326824j -0.000121885-0.000811917j 0.00206533+0.0016277j -3.79475e-07-0.00407334j -0.00521457+0.000698654j -0.00225133-0.000745922j 0.00170776-0.00159624j 0.00181519-0.00140493j 0.00308247-0.000437554j -0.00138163-9.56893e-05j 0.00102925-0.000593281j -0.00691306+0.00462922j -0.00170447+0.000372285j 0.000940435+0.000899392j -0.000924839+0.0003249j -0.000283762-0.00194242j -0.00241969+0.000970223j -0.00501719-0.00246919j 0.000498472-0.000118102j 0.00517848+0.00293762j 0.00573599+0.00511458j 0.00466664+0.00770221j 0.00530698+0.00419466j -0.00150521-0.00352531j -0.00294135+0.000633047j -0.00526602-0.00310879j 0.00110918+0.006338j -0.000912645-0.000464674j 0.00335328-0.00287167j -0.00391965+0.00214356j 0.00571014+0.000686238j -0.00396614+0.00451795j -7.17643e-06-0.00187004j -0.0034029+0.00552191j 0.00291337+6.06403e-05j -0.00253237+0.00358244j -0.00662011+0.00849254j -0.00147905-0.00956343j 0.00895842-0.00363474j -0.00876536-0.0128145j -0.00636943+0.00472862j -0.00518684-0.000408666j 0.0054275-0.00254412j 0.000320309-0.00462334j 
-0.00416822+0.000734307j 0.0107596+0.00160164j 0.0011361-0.00331727j 0.00326059-0.00508391j -0.00343945+0.00518376j -0.00648645-0.00206293j -0.00198605-0.00334117j -0.0059104-0.000358257j 0.00223173-0.00433768j 0.00471999+0.00370188j -0.00480583+0.0025349j 0.0035853-0.00156406j -0.00681827+0.00587913j -0.00429831+0.00396894j -0.00481082-0.00128273j -0.000433406-0.00184588j 0.00410977-0.00554903j -0.00265972-0.00717786j 0.00651696+0.00540533j 0.00711416-0.00121571j -0.00188821-0.00248018j 0.00188168+0.00438186j -0.00314632-0.00966227j -0.00533867+0.00383126j -0.00150604+0.00127603j 0.000105908+0.00331704j 0.00106396-0.00143698j 0.000334476+0.000716831j -0.00380605+0.00241054j 0.00302268+0.00424762j 0.00116591-0.000812542j 0.00444753-0.00417685j -0.00160082+0.00104902j 0.0033761-0.00187111j 0.00198534+0.000345944j 0.00540753-0.000258543j -0.00286013-0.000997383j -0.0028204+0.00363242j 0.00209024+0.00297619j -0.00422367-0.00205888j 0.00360713-0.0039805j -0.00571807+0.0031963j -0.00266405-0.00128528j 0.00102554+0.00328545j 0.00202368+0.00273318j 0.0012299-0.000739139j -0.0060915+0.00171915j -0.00784958-0.00438977j -0.00492398-0.00184129j 0.00126066-0.00298051j 0.00204142+0.0011038j 0.00307049+0.00696985j 0.00123704-0.00132017j 0.0012929+0.00612806j -0.00241546-0.0111923j -0.003143+0.00146209j 0.00670609-5.10989e-05j -0.00692159+0.00809948j -0.00434126-0.00365525j 0.00341912+0.0031706j 0.00071168-0.00434165j -0.00469949-0.00461648j 0.00470688-0.00769551j 0.000921753-0.00491j 0.00435907-0.00599411j 0.00355877-0.00274748j -0.00836724+0.00315508j 0.00116522-0.00184999j 0.00246994+0.000924903j 3.06438e-05-0.00298272j -0.00305709+0.0054614j -0.00210542-0.000432061j -8.26418e-05+0.00355523j -0.00594139-0.00280059j 0.00467287-0.000242987j -0.000160977+0.00104888j -0.00107744+0.00261971j -0.00557923-0.000336931j 0.00269837-0.000635363j 0.00806878-0.00232894j -0.00110295-0.00404719j -0.00523828-0.000732869j -0.000800252+0.00246667j -0.000379199+0.000477422j 0.00415422+0.00152748j 0.000268436-0.00362052j 0.00640461+0.000159489j -0.00411416+0.000590036j -0.00507721-0.000826645j -0.0036355+0.00116754j 0.000585369-0.00138927j -0.000948049-0.00181924j 0.00110402-0.00110521j -0.000665534+0.000114465j -0.00124421-0.00307098j -0.00462589+0.00900836j 0.00956519-0.00316395j -0.00138505-0.00284787j -0.000650695+2.71131e-06j -0.00261707-0.00158292j -0.00046971+0.00224039j 0.000609832-0.00208909j -0.000864056+0.000776213j -0.00729158+0.0055477j -0.00408357-0.00165757j 0.00187609+8.18031e-05j -0.00403414-0.00184184j 0.00717783+0.00601223j 0.0017477+0.000431128j 0.00456438+0.00306196j -0.00126043-0.000782245j -0.00917884-0.00358715j -0.00570867-0.00395135j 0.00469996+0.00663243j 0.00312322+0.00712317j 0.00266664+0.00327545j 0.00202195-0.000426297j 0.0086418+0.00984575j 0.00525599+0.0065332j -0.00287455-0.00571715j 0.00445536-0.0003183j -0.00263588+0.00235954j 0.00652096+0.000691357j -0.00511972-0.00612476j -0.0047223+0.0124277j -0.000437921-0.010441j -0.00228446+0.00614912j 0.0121591-0.0116413j -0.0111413-0.00662474j -0.000667037-0.0107423j 0.00694744+0.019691j 0.0211344-0.00910981j -0.00873257+0.00246877j -0.00368814-0.00745903j -0.00491856+0.00747247j 0.00671412+0.00743353j 
-0.00319299+0.0105262j -0.00175875+0.00272866j -0.0147024-0.0048066j -0.00312904+0.0017961j 0.000327797+0.00168359j 0.000464498+0.00153876j -0.00381183-0.00108795j -0.00471658+0.000403707j -0.00204526-0.0063626j -0.00168142-0.00612796j 0.00802811+0.000348714j -0.000593512+0.000480841j 0.00841767-0.00859968j 0.000621353+0.000598054j 0.00341615+0.00251567j 0.0035633+0.0047691j 0.00165358+0.00556054j 0.00234202+0.00511689j -0.00581947-0.00223158j 0.0063044-0.000396227j -0.000431217+0.0035989j -0.000673344+0.00660325j -0.00124735-0.00377415j -0.0039812+0.00026396j -0.00143158+0.00194026j 0.00235344-0.000288929j 0.00147717+0.000270652j 0.00200104+0.00363476j 0.00176523-0.00383445j -0.002474-0.0037935j 0.0047913-0.000260005j -0.00378722+0.00514221j 0.00246033-0.00201847j -0.0010009-0.00113957j -0.00224467-5.41068e-05j -0.000366924+5.05088e-06j 0.00695278-0.00123668j -0.00138421-4.37817e-05j -0.00229473-0.00335611j 0.00225868-0.00211412j 0.0042515-0.00346651j -0.00383669+0.00171084j 0.00159516+0.00158506j -0.000588646+0.0025977j -0.00677233-0.00111513j 0.00293565+0.00375289j -0.00835719+0.00804656j -0.00623377-0.00069375j -0.000145095-0.00171372j 0.00392963+0.0062325j -0.000792927+0.0103897j 0.00264875+0.00445125j -0.0068687-0.00379934j 0.00839581+0.00844086j -0.00148008-0.006706j -0.010022-0.000182269j 0.00611983-0.0109544j -0.00130424+0.00164275j -0.00473484-0.0038735j -0.00270898-0.0023756j -0.000989027+0.00267577j 0.00388304+0.00335535j -0.00276104+0.00459938j 0.00126761+0.00295139j -0.00385232+0.00796149j -4.28062e-05+0.000246095j 0.00700314-0.0027627j 0.0016058+0.00202543j -0.00450784-0.00359443j 0.00363729+0.00800158j 0.00178004-0.00666789j -0.00165948+0.00684694j -0.00645391+0.00333445j 0.000640457-0.00127328j -6.75508e-05+0.00119723j 0.00436386-0.0050559j -0.00350403+0.000265496j 0.000653272-0.000416786j 1.9653e-05+0.00212612j -0.0103324+0.00561835j 0.00374209+0.00243945j 0.00211339+0.00653996j -0.00547474+0.00595719j 0.00111117-4.4066e-05j -0.000654451-6.66864e-05j 0.00989993-0.00463498j -0.00770498+0.00255827j 0.00771322+0.00215375j -0.000529044-0.00200805j 0.0028844+0.000969537j -0.00117035-0.00185983j 0.000910376+0.00196549j 0.00558931+0.000944109j 1.65755e-05-0.000440541j -0.00703084-0.000818361j 0.00065325+0.0102806j 0.012195-0.00126473j -0.0011951-0.00639132j -0.00107789-0.0021006j 0.000414371+0.000592983j 0.0011712-0.00039997j -0.000449296+0.000298011j 0.00143776+0.00113369j -0.00557955+0.0100417j -0.000216486+0.0010053j -0.000809732-0.00326913j 0.00562802+0.00362062j -0.00471791-0.00573057j 0.00688454+0.00245877j 0.00551566-0.000257078j 0.000983836+0.0010123j -0.0140076-0.00706443j -0.00505941-0.00011504j 0.00977056+0.00748876j 0.00522113+0.0057658j 0.00684089-0.00285716j 0.00407477+0.00199081j 0.00278081+0.00471501j 0.00735881+0.00238712j -0.000666381+0.00401866j -0.00741035-0.00994323j -0.0144927+7.57635e-05j -0.00122246-0.0201239j -0.00108125-0.0134691j -0.00885178+0.00829995j -0.0078589+0.00697348j 0.0108597-0.00260623j 0.00390314-0.0179768j 0.00854019+0.0105055j -0.0142955+0.00942379j 0.00601714+0.00839652j 0.0113768+0.0062042j 0.00474234-0.000930534j 0.00587368-0.00296362j -0.00101793+0.0105207j 0.0078211-0.000778984j 
0.00148678-0.0113977j -0.00582117-0.00111718j -0.00787553-0.00381193j -0.00120399+0.00309628j -0.00678299+0.00977239j -0.00473125+0.00232807j -0.00878784-0.00775315j -0.00157254+0.00257371j -0.00540286-0.00497319j -0.000715481-0.00014844j -0.00323649-0.00350819j -0.00552678+0.0033159j -0.00215871+0.0060477j 0.00328611+0.00416775j -0.013239+0.00130429j 0.00425015-0.00797487j -0.00104673+0.00482428j -0.00955677-0.00401004j -0.00781886-0.00115478j -0.0038252+0.00464609j 0.00161706+0.0133328j -0.00132818-0.00755074j 0.0016009+0.000351022j 0.00208702+0.000715009j -0.00254743-2.71868e-05j 0.000877911+0.00327014j 0.00238186-0.000616358j -0.00140163+0.000289917j -0.00137243+0.00124295j 0.00283919+0.00191866j -0.000427665+0.000685033j 0.00146199-0.00366885j 5.78897e-05+0.00145562j 0.00390049-0.000657105j 0.000394113-0.000168712j 0.00123594+0.000881835j -0.00321735+0.00429091j -8.70337e-05+0.0038521j 0.00242055+0.00338324j -0.00293064+0.00102617j -0.00353905+0.00384158j -0.00205907-0.00078947j -0.00464762-0.00135417j 0.000531851+0.00180162j 0.00605793-0.000705123j -0.00489777-0.00162034j 0.000866352-0.00424373j 0.00520833-0.00102441j -0.000560709-0.00294594j -0.00447048-0.00499985j 0.000552502-0.00907554j -0.000456707+0.0015765j 0.00544645+0.0016875j -0.00483157+9.71658e-05j 0.00257825+0.00422105j 0.00158688+0.000453113j -0.00389718+0.00600014j -0.000139668-0.00112124j 0.00330858+0.00160547j 0.000662954+0.00299365j 0.00236391-0.00242402j -0.000914153-0.00328992j 0.00457896-0.000522126j 0.000276027-0.000797736j 0.0018821-0.00165703j 0.000276907+0.00246179j -0.000817145-0.000760064j 0.00154083-0.00226713j -0.000478032-0.00361784j 0.00463683+0.00885606j 0.00263445+0.000232452j -0.00601049+0.00680957j 0.00219663+0.00612402j -0.00444584-0.000177932j -0.00264363+0.000102601j 0.00546922-0.00261619j -0.00438505+0.000717094j -0.00376135+0.0019882j 0.00401678+0.00139763j -0.00403592+0.00439213j -0.000699272-0.000257104j 0.00221378+0.00560213j -0.00102604+0.00594034j 0.00550349-0.00172339j -0.00147234+0.00245054j -0.00126449-0.00422805j -0.00548019+0.000828409j 0.00662401+0.00182199j 0.000265117+0.0045317j 0.00137773+0.00383897j -0.00360812-0.00349143j -0.0014858-0.00270242j -0.00314892+0.000226734j 0.000882754-0.00161595j -0.00630499+0.00423199j 0.0119758-0.00273534j 0.00599746-0.00124422j -0.00362561-0.0021384j 0.00034961+0.00448879j -0.00510708-0.00154796j 0.00201116-0.00165495j -0.0028503-0.00163744j -0.000975119-0.000555673j 0.00880614-0.0123825j 0.00202085+0.000998765j 0.00357335+0.00363885j 0.00165685-0.00188307j -0.00350575-0.0052018j 0.00658978-0.000365653j -0.00414926-0.00672378j 0.00381039+0.00708275j -0.00116472+0.00604134j -0.0029606-0.00544709j -0.00941011-0.00770116j -0.00619864+0.00323717j -0.0020496-0.00595028j 0.000871693-0.00586636j 0.00540281-0.00657168j -0.0151281-0.00847399j -0.00149552+0.0153853j 0.000163955+0.00213831j 0.00449984-0.00358947j -0.0140549-0.000673524j 0.00811106-0.00723046j 0.00511455-0.0113309j -0.00922665-0.00262627j 0.000877735-0.000858711j -0.00749507-0.00316041j 0.000955105-0.0110499j 0.00347333+0.00884897j -0.00276854-0.00102099j 0.00364314-0.00245743j 0.0031684+0.00343944j -0.00651654+0.00142609j -0.00788405-0.00167488j -0.00126741+0.00794596j 
-0.00339121+0.000557624j 0.019567+0.00624351j -0.00355064+0.00212046j -0.00566184+0.00507917j -0.00250739+0.000182024j 0.00252332+0.00546786j -0.00518576-0.00623662j 0.00692776-0.00182888j 0.00116623+0.00503252j 0.00304328-0.00195992j -0.000371463+0.0021979j -0.000841838-0.00253375j -0.00117507+0.00267659j 2.01008e-05-0.00191059j 0.00252569-0.000922602j -0.00509149+0.00251788j 0.00250321-0.0061038j 0.00168332+0.00209002j 0.00965398+0.00501418j -0.00389402-1.27086e-05j 0.0019243-0.00703291j 0.000904492-0.00589812j 0.00270869+0.00067404j 0.00167749-0.000912209j -0.00275984+0.00223341j 0.00185059+0.00277557j 0.00195768-0.00130953j 0.000173717+0.0033693j -0.00122269-0.000241368j 0.00197991-0.000116639j 0.0058749-0.000508721j 0.000883539+0.00426861j 0.000320394-0.00450706j -0.000516169-0.00849569j -0.00094144-0.00110501j 0.00237677+0.00145071j 0.012921-0.00527826j 0.00619666-0.00690012j 0.000903467-0.000387058j 0.00245742+0.000974599j 0.00557983-0.00174194j 0.00103274+0.00636089j 0.00511922+0.00416856j 0.00164316+0.00412839j -0.0062065-0.00842621j 0.00658225+0.00525247j 0.0120694-0.000243398j -0.0068708-0.00477318j -0.00206997+0.0066316j 0.00357804+0.00553196j -0.00790961+0.00635414j -0.00014929-0.00687634j 0.00238262+0.00385816j -0.000492861-0.0126534j -0.00209123-0.00557565j 0.0112253-0.00144497j -0.000616275+0.006355j -0.00232655+0.00283323j 0.000580791+0.00182615j 0.00258074+0.00203198j 0.000720036-0.00347082j -0.00348793-0.0025441j 0.00562554-0.00432419j 0.00109537-0.00276811j 0.000222466-0.00497937j 0.00383727+0.00451575j -0.00297814+0.00166451j 0.00341699+0.000362358j 0.000994682-0.00304169j 0.00201227+0.00303151j 0.000894561-0.00384478j -0.00621256+0.0033492j 0.00334893-0.00283936j 0.00079941+0.000562031j 0.00176446+0.00208289j 0.00232578-0.00330794j -0.0046593-0.00065272j -0.00105655-0.00514435j 0.00408039-0.00114274j -0.00188288+0.00648888j -0.00339142+0.00529626j -0.000346615+0.00500839j -0.00120375+0.0040308j -0.000860001+0.003181j 0.00304856+0.00355567j 0.00417462+0.00450599j -0.0110396+0.000570063j 0.00198608+0.000261572j 0.00331517-0.003962j 0.00867454-0.00697542j -0.00318618+0.00185894j -0.00237856+0.00086429j 0.00475086-0.00192219j -0.00224984-0.000251756j 0.00521696+0.00113059j -0.00476371+0.00920812j -0.00542301-0.00824778j -0.00631066-0.00522048j 0.00573598+0.00197475j -0.00478003-0.00181033j 4.66748e-05-0.000536051j -0.00385066-0.000955223j 0.0022566+0.00108635j 0.00979654-0.00399343j -0.00333453-0.00346207j -0.00346593-0.0049934j -0.00112404+0.000474691j -0.00574205-0.00578516j -0.00416824-0.000292181j 0.00822146+0.00580836j 0.00195608-0.00171594j -0.0111092-0.00405955j -0.0103887+0.00539132j -0.00444576-0.013042j -0.0026204-0.00429505j 0.00180544+0.000389153j -0.000330703+0.00763822j 0.0093813+0.00154838j 0.00415376-0.0127259j 0.00597654+0.0104388j -0.00731662-0.00474925j 0.0136764+0.00211538j -0.00617123+0.0124169j 0.00425875-0.0174925j -0.00813521-0.000720668j -0.00871981+0.000331385j 0.00747544-0.00180463j -0.00165258-0.0105277j 0.00671339-0.00110856j 0.0038303+0.00310686j 0.0017897-0.000692044j 0.00361978+0.000544648j 0.000987682-0.00066698j -0.000744571-0.00058146j -0.00312955+0.00226237j 0.00170291+0.00324596j 
