0.0042203-0.00107795j 0.00767604-0.0029578j 0.00505484+0.00501723j 0.00484152+0.00794916j 0.0143139-0.00556577j 0.00404399+0.00218327j -0.00843339-0.00291587j -0.00214599-0.00740249j 0.00268094+0.0111173j -0.00793983+0.00114406j 0.00279525+0.00813882j -0.00831967+0.00646083j -0.000943681+0.00510612j 0.00061892-0.00380638j 0.0111282+0.00236323j -0.00192657-0.00243504j -0.00383026-0.0023749j -0.00594007-0.000213201j -0.00366524-0.00174561j 0.000720816+0.00247894j -0.00298347-0.00075267j -0.00467605-0.0074482j -0.00199236-0.00686778j 0.00658207-0.0102529j -0.000455956+0.00951127j -0.00899596+0.00213822j -0.00822456+0.00215053j -0.00116025+0.00335812j -0.00650476-0.00555506j 4.18662e-05-0.00534559j -0.0061497+0.00197212j 0.00349897-0.00488117j 0.000623991+0.00282623j 9.05989e-05-0.00352174j 0.00625296-0.00296614j -0.000820884+0.00136383j 0.00231507+0.00112436j 0.00260274-0.0024155j -0.00332087+0.00260077j -0.000512172-0.00101565j -0.00236605-0.00195168j -0.00440846-0.00184256j 0.000904338+0.000525951j 0.00587179+0.00155644j 0.00328293+0.00139555j -0.000282935-0.000705315j 0.00107003+0.0017239j -0.00395613-0.00271005j -0.00683551-0.00353244j 0.00421338+0.00097575j 0.00238545+0.00359635j 0.00104482+0.00103547j 0.00203128+0.00503432j -0.000751583-0.000530488j 0.0033127+0.00304638j -1.44847e-06+0.0121841j 0.00665747-0.00707353j -0.00330533-0.00465129j 0.0076549-5.68811e-05j -0.00926598+0.00141022j -0.00550574-0.0133895j 0.00734915+0.00234825j 0.00466282-0.0175748j -0.00544818+0.00129107j -0.00631918+0.000371093j 0.0115575-0.00993112j -0.0109662+0.0046393j 0.00332304-0.000626798j 0.00241394+0.00287378j 0.00293446-0.000924949j 0.00231459-0.00092431j 0.0034362+0.00149959j 0.00556902+0.00268078j 0.0049239-0.00228531j -0.00406968-0.00112669j 0.00503981-0.00221162j -0.00412163-0.00391353j 0.00491656-0.000536805j 0.00785301+0.00614747j -0.00789236+0.000891898j 0.000626543+0.00498507j -0.00254192-0.00348941j 0.00722244-0.00564132j -0.00453728+0.00503483j -0.00296112-0.00213484j 0.00360521-0.00436993j 0.00407636-0.00108133j 0.00323553-0.00147928j -0.000650208+0.00183468j -0.00479629+0.00149806j -0.000316732-0.000369472j -0.00111992+0.00792369j 0.000719492+0.000652533j 0.00554996+0.000885159j -0.00588291-0.00176365j -0.00293969+0.00116416j -0.00133572-0.00151385j 0.00860487+0.00182429j 0.0114108-0.000502655j 0.000354946-0.00134356j 0.000427896+0.000498722j -0.00208374-0.00170092j -0.000967226+0.000178515j 0.00172854+0.00178321j -0.000101236+0.000102203j 0.000654408+0.00140691j -0.0043069-0.00175663j 5.30661e-05+0.0010779j -0.000239331+0.00148089j -0.00455656+0.00043283j 0.000941902-0.00208254j -0.00516918+0.00044549j -0.0047636-0.000245792j 0.00345612+0.00716997j -0.00604813-0.00607314j 0.000732947-0.00273902j 0.00288143+0.00401376j 0.00672504+0.00589315j -0.00068757-1.47473e-05j -0.00754657-0.00704777j 0.00818661+0.00167062j 0.00346044+0.0119047j 0.00110071-0.00601426j -0.00104336+0.000664956j -0.00790216+0.00406913j 0.00349158+0.0107487j -0.00271606-0.00706214j 0.0107167+0.00418873j 0.00271812-0.013935j 0.00674294+0.00851997j 0.000455826+0.000624155j 0.00782132+0.00164967j -0.0102293+0.0204579j -0.016063-0.00737255j 0.00948662-0.0326466j 0.0313184+0.0081675j 
0.0076828+0.00303278j -0.00491147+0.00846386j -0.00949961-0.00682318j -0.00158339+0.00282503j 0.00309827+0.0025691j 0.00154116-0.001406j 0.00398265-1.15958e-05j -0.00147211-0.00158416j 0.000361286-0.0053407j -0.00744233-0.00277544j -0.0066483+0.0101366j -0.0095966+0.00310841j -0.0017535-0.00218786j -0.00704124-0.0020756j 0.00578912+0.00396049j -0.00415768+0.000630902j 0.00124261+0.00150888j 0.000921781-0.000266404j -0.00767505-0.00534734j -0.000170993-0.00196913j -0.000519593-0.00128663j -0.0013008+0.00364032j 8.47627e-05-0.00914755j -0.00146403-0.00576708j -0.0118566-0.00142693j 0.00173021-0.0134486j -0.00059443-0.0126646j -0.00966544+0.0017039j 0.013196-0.00794473j 0.00161422-0.0058063j -0.00465291-0.000609141j 0.00141338-0.000967471j -0.00378606+0.00158647j 0.00208669-0.00129474j 0.01137+0.00368564j 0.00460646+0.00157085j -0.00661971-0.00144993j -0.000158266+0.000669423j -0.000173645-0.00243946j 0.00248917+0.00321165j -0.00421635-0.00106958j 0.00203714+0.000847551j -0.00492178-0.000619347j -0.00341685+0.00108786j 0.00667936+0.00140927j -0.00398076-0.00366328j -0.00235869-0.00197631j -0.00205654-0.000248448j -0.0024566-0.0023805j 0.000870015-0.00218206j 0.000928652-0.00146502j -0.0025148-0.00280387j -0.00244778+0.00150948j 0.0023915+0.00708359j -0.0086688-0.0108342j 0.00384725+0.0084821j -0.000201125+0.00753143j 0.000124626-0.00785069j 0.010438-0.0109086j -0.000283842-0.00302997j 0.00517092-0.00223521j -0.00344515+0.000552235j 0.00564286+0.00789663j 0.00966275-0.0011124j 0.00350654+0.00194792j 0.000257734+0.0190483j 0.0021593+0.0025614j 0.00729909+0.00143438j -0.00871198+0.00255747j -0.00718415-0.0023388j -0.00872205+0.0137651j 0.000711105+0.00431428j -0.00752969+0.00915677j -0.00703199-0.00236521j 0.00817768-0.00273139j -0.00196179+0.00153606j 0.000196481-0.00241043j 0.0011459-0.00365112j -0.00357122+0.00598841j -0.00348427+0.00483751j 0.00135083+0.00406808j -0.00193589-0.00333885j 0.0108653-0.00225951j -0.0142086+0.00230526j 0.00320938-0.000693566j 0.0039323-0.00195926j -0.00613725-0.00260487j -0.000493679-0.00138329j 0.00158974+0.00162693j 0.00355937+0.000997548j 0.00185749+2.93985e-05j -0.00246697-0.00499891j 8.60642e-05+0.000480973j -0.0054202-0.000447245j 0.00577457+0.00197157j 0.00485251+0.00150516j 0.000752254-0.000411127j -0.00280508+0.00209204j -0.00432636+0.00211907j -0.00198983-0.00294966j 0.000874824-0.00142675j -0.0034014-0.00109078j -0.00584067-0.00317528j 0.00144815+9.51446e-05j -0.00263802-0.000945518j 0.00726924+0.00326097j -0.00139201-0.00195433j -0.00103339-0.00283735j 0.00955585+0.00295838j -0.00711811-0.00540444j -0.00371087-0.0011672j -0.0022087-0.000978193j -0.00611297-0.00265525j 6.75172e-05-0.00377778j -0.00163651-0.00494664j 0.00155518+0.00101159j 0.00306998-0.00101966j 0.00237946+0.00161668j 0.000105081-0.00281037j 0.00639254+0.00597507j -0.000297074+0.000958124j 0.00581805+0.0078883j 0.00889954+0.00813844j -0.00102619+0.00985251j 0.00354938+0.0113567j -0.00533771-0.0112986j 0.00666464+0.00288227j 0.00191873-0.000470842j 0.00123383+0.00884223j -0.00948268+0.0144451j 0.0207939-0.0102119j 0.00680978+0.0203331j -0.00539572-0.00100689j 0.00278704-0.0060543j 0.0303243+0.0164343j -0.0167067+0.0304236j 
0.000509579+0.00355753j -0.00763857+0.0076393j -0.00822646-0.00730893j -0.00138004-0.00212465j -0.00296968+0.00277055j 0.00162069-0.00414139j 0.00765542+0.002382j -0.000751779-0.00142851j 0.000797595-0.00622852j -0.00463034-0.00238001j -0.00328481+0.00587086j 0.000165818-3.4789e-05j 0.000125251-0.00803554j -0.0102973+0.00192125j -0.00436197+0.00222654j -0.0042376+0.0050179j 0.0053728+0.00328685j 0.007911+0.00193129j -0.00784379-0.00194907j -0.00143935-0.0037272j 0.00142914+0.00060526j 0.00248281+0.013391j 0.00417001-0.00439344j -0.00410574+0.00190211j -0.00573468+0.00182258j -0.00167421-0.00568972j -0.00317827-0.000516444j 0.00341134+0.00304587j 0.000868892+0.000941283j -0.000936397+0.00766752j 0.00940244+0.00264167j -0.00650987+0.010461j -0.000881607-0.00290527j -0.00245382+0.00726727j -0.00612884+0.00194903j 0.00305904-0.000459337j -0.00155643+0.00177202j -0.0060446+0.00383088j 0.00577424-0.0107018j 0.000260629+0.00279773j -0.000598245+0.00195304j 0.00764566+0.00214444j -0.00177973+0.00218224j -0.0168892-0.00312034j -0.00269603-0.00462314j -0.000633947-0.000257984j -0.000279965-0.0016426j -0.00116874+0.00133131j 0.00794586+0.00308986j -0.00633548-0.00436643j -0.00464816-0.0109275j 0.000419984-0.00126636j -0.0024866+0.00078515j -0.000823779+0.00789994j -0.00990996-0.00459041j -0.00172232-0.0133001j -0.010436+0.0121212j 0.0080275+0.00544979j -0.00181307+0.00364162j -0.00741822-0.00168123j -7.5222e-05-0.0109594j 0.00346072+0.00215854j 0.0042531-0.00976276j -0.00312251+0.000989593j -0.00662945+0.00352489j 0.00740326-0.00911335j -0.012034-0.0018433j -0.00554438-0.00248327j 0.002162-0.00131494j 0.00555778+0.00472243j 0.00375106-0.00491874j 0.00387917-0.00251952j 0.00709751-0.0133859j 0.00619954+0.00678603j -0.00893586-0.00286795j 0.0135307+0.00293048j 0.000230333+0.00766227j -0.00403836+0.00501351j -0.00351715-0.00392148j 0.00307216-0.00871116j -0.000741705-0.0114502j 0.00222122+0.0116006j -0.0124086+0.00776976j 0.0182459-0.00452457j -0.005146-0.00287893j -0.00656406+0.00548748j 0.00332326+0.00365263j -0.0024268+0.0042843j 0.000457593-0.00133331j 0.000906373-0.00707872j -0.00271693+0.00077177j -0.00102751-0.0171539j 2.18082e-06+0.00146017j 0.00494478+0.00439256j -0.00377163-0.00624014j -0.00197141-0.00472559j -0.00751281-0.00195123j -0.0130607+0.00279832j -0.0208092+0.00482455j -0.0101204+0.00292375j 0.00171733+0.00192935j -0.00287279-0.0012501j 0.00996237+0.00488161j -0.00137477-0.00316017j -0.000623804+0.00209671j -0.00072013-0.00518448j 0.00261949+0.00130601j -0.00196684+0.00212253j -0.00310248-0.00746477j 0.0145638+0.0036987j 0.00828363+0.00487376j 0.00641625+0.0082859j 0.0032069-0.0056665j -0.0107384-0.0134981j 0.0107425+0.00735092j 0.00273969+0.00708697j -0.00775986-0.006654j -0.00270262-0.00223826j 0.0031484-0.00854232j -0.00698775-0.00885353j 0.00456927+0.0103757j -0.00447078-0.0222459j -0.0028991+0.00700119j -0.00703229-0.0165789j 0.0179428-0.0192881j -0.00704114-0.00154623j -0.00070534+0.00233997j -0.0202125-0.00182307j -0.0131448-0.000235689j 0.00326047+0.0121485j -0.0210887+0.0261491j -0.0164612-0.0200321j -0.0176637-0.00968563j 0.00972813-0.0132759j -0.00880028-0.0101728j 0.0109144-0.00861354j 
-0.0242958-0.00604215j 0.00517046-0.0054601j 0.00533888+0.00613635j -0.00233605-0.00304987j -0.00594631+0.00123931j -0.00508531+0.0124918j -0.0161475+0.000864373j 0.00820366+0.0129967j -0.00235906+0.00802194j -0.000973962-0.000284278j -0.00133525+0.00256517j -0.00198334+0.00278282j 0.00150916-0.000844996j -0.00483555-0.00232841j 0.00493846-0.00630178j -0.000361721-0.00769282j 0.00163175-0.00190584j -0.0122122+0.00034442j 0.00576729-0.00103965j -4.8085e-05-0.00694527j -0.00184026+0.00285682j -0.00658166-0.0105359j -0.00783867-0.000440983j 0.00336409-0.00800832j -0.00949898-0.00772419j 0.00729312-0.0106451j 0.00172896-0.00567052j 0.00160035+0.00550826j 0.00939319-8.04606e-05j -0.00724783+0.00987635j 0.00417993+0.000574127j -0.0078072+0.00111625j -0.00166747-0.00525935j 0.00145279-0.000392744j -0.00321888+0.00327934j 0.00467284-0.00150611j -0.00953957+0.000917249j 0.000411453+0.000603801j -0.000435438+0.0122249j 0.00259208+0.00220152j 0.00267044+0.0026994j 0.00277298+0.00168262j -0.0041726-0.00107997j 0.0137265-0.000714306j -0.0023827-0.00287029j 0.000387332-0.00167365j -0.00267836-0.00342047j 0.0129638+0.00365632j 0.00322854+0.00207673j -0.00520728-0.00606222j 0.00585251+0.0116473j -0.00403526-0.00192582j -0.00530381-0.0107527j 0.00669726-0.0109334j 0.00366511-0.00862582j 0.00645953-0.00176757j 0.00132465+0.00185236j -0.00229461-0.0072834j 0.00622566-0.006369j 0.00481437-0.00294828j 0.00494338+0.00525923j -0.00310287+0.00160361j 0.000578007+0.00479167j -0.00386729-0.00178738j -0.00133689-0.000906897j -0.00257414-0.00538379j -0.00117243-0.00882015j -0.00949026-0.000466033j 0.00203178-0.00407904j 0.00436676+0.00395805j 0.00342567-0.00649274j -0.0019086-0.00180494j 0.00131649-0.00827647j 0.000831691+0.00574451j -0.00110463+0.00157751j 0.00273175+0.00301429j 0.00468253+0.000582594j -0.00360447+0.00442257j -0.00927497-0.00453819j 0.0040757-0.00748258j -0.00321833-0.00220058j 0.00718784-0.000507563j -0.00636064+0.00925992j 0.00989193-0.0110188j -0.000252297+9.6793e-05j -0.00116119+0.00706071j 0.00125826+0.0024789j -0.00243745+0.00121468j -0.00105038-0.00241648j 0.00112567+0.00242656j 0.000144113-0.00184691j -0.00217337+0.0223344j 0.00184718-0.0012227j 0.00196122+0.00112364j -0.00232884-0.00143508j 0.00068444-0.00484014j 0.00299243-0.000598716j 0.0127948-0.00226074j 0.0184321+0.00218008j 0.0140778+0.00399108j 0.00369095+0.00245138j 0.000651389-0.00109723j 0.00251383+0.000328013j -0.00332325-0.00420874j 0.00634725-0.00165897j -0.0127184-0.000960501j 0.00486277+0.000566343j 0.00172067-0.00299307j -0.00849965+0.00150713j -0.00383174-0.0035416j 0.00550688+0.00362514j 0.00311077-0.00753403j 0.0122273+0.0103923j -0.00204218+0.0175475j 0.00205504+0.00680678j -0.00179313-0.0112921j -0.00565232-0.000467298j -0.0141068-0.00501398j -0.0104707+0.0134278j 0.00271522-0.00474987j 0.00246494+0.00489378j -0.00303953+0.00395027j -0.0126633+0.00227614j 0.00211488-0.00451685j -0.0100795-0.00523937j 0.00592367+0.00649623j -0.00278241-0.00125873j 0.00402422+0.00975997j 0.0114313-0.00791033j -0.000437736-0.0148495j -0.0140291+0.000578738j -0.00591991-0.0123904j 0.00402147-0.0102138j 0.00899896+0.00155474j -0.000619643+0.00362624j -0.00286726+1.88915e-05j 
0.00839983+0.00179819j -0.00900662+0.00911819j -0.00904357-0.00886139j -0.00392772-0.0104208j -0.0144608+0.00455123j -0.00729198+0.00481619j -0.00292349+0.000935483j 0.00468539+0.0119933j -0.00242097-0.00496176j 0.0040957+0.00237686j 0.00353628-0.00494187j 8.65069e-05-0.00113414j -0.000880481+0.00741608j 0.01027+0.000417367j -0.000562281+0.000785251j 0.00134154+0.00112365j -0.00587426-0.00104635j 0.0014324+0.00065359j 0.00140737+0.00022695j 2.71224e-05+0.00690022j 0.000393199-0.00192018j -0.000359083-0.00174394j 0.000425637+0.00492607j -0.00154383+0.00193245j -0.00103933+0.00508954j -0.00480146-0.000474944j -0.00205615-0.00190635j -0.0026623-0.000722431j -6.41839e-06-0.00286839j 0.00221644-0.00213383j -0.00488439+0.00339538j -0.000112891-0.00103674j -0.00943097-0.0144364j 0.00331543+0.00613595j -0.00868609+0.0120201j 0.0151305-0.0114843j 0.00211815+0.00236006j 0.00506903+0.000898345j -0.00431682-0.00474652j -0.00706142-0.00193386j 0.00482932-0.00035842j 0.00647989-0.000790985j -0.0128019-0.00192256j -0.00550737+0.0077215j -0.00582513-0.00154721j 0.0117911+0.00526389j 0.00266842+0.00437174j -0.00325945-0.00411129j 0.000239602-0.0105965j -0.00959548-0.0117211j -0.0059041-0.00212474j 0.00660005-0.0181194j -0.0112708-0.000526363j 0.00906948+0.000400106j -0.00412048+0.000645975j -0.00692258-0.0100746j -0.00755893+0.0108394j 0.00889051+0.0063895j -0.003916+0.00574576j -0.00198617-0.000809747j -0.000385712-0.00364051j 0.00217144+0.00109249j 0.00413717-0.00531972j -0.00155041-0.00376263j -0.00248517-0.00550791j 0.0105031-0.000386272j 0.00617069+0.00218449j 0.00484062-0.0143322j 0.023244+0.00472276j 0.00559538+0.00354715j -0.00110646-0.0136129j 0.00704932-0.0154285j 0.00387949+0.0269304j -0.00487437-0.00761131j 0.0127939-0.00445366j -0.0096567+0.00701859j -0.016649-0.00689927j 0.00510126-0.00799202j 0.00745399-0.0100112j -0.000950136+0.00381547j -0.0116486+0.016074j -0.00358792-0.00955017j 0.0035567-0.00613284j -0.00369577-0.000281676j 0.00235435-0.00493042j 0.000625662-0.00240539j -0.00752089-0.000198488j 0.0171927-0.00311834j 0.00348001-0.000297622j -0.0128554+0.0102546j -0.00474429-0.00113491j 0.00916536+0.0249353j 0.00530782+0.000174208j -0.00434054+0.00136871j 0.0068421+0.000962503j 0.00273598+0.00082859j 0.00702881-0.0038268j 0.0168998-0.00195946j 0.0285316-0.0146893j 0.0143638-0.00163117j 0.00222418-0.000218501j -0.000695779+0.00163196j 0.000221479+0.00281989j 0.00118327+0.00238575j 0.00576095+0.00108391j 0.000389441+0.00976035j -0.00610502-0.00368458j 0.0222279+0.00944117j -0.00187294+0.00527487j -0.0112393+0.00536848j -0.000933139+0.00081912j -0.00911541-0.00987273j 0.00432743+0.00989569j 0.0130158+0.0103409j -0.0129664-0.0113208j 0.00143874-0.00918989j 0.0108185+0.0141061j -0.00423466-0.0117704j -5.99527e-05+0.0177735j 0.00109965-0.00185724j -0.000628238-0.00531772j 0.0075139+0.0257293j -0.000991768-0.0221832j 0.0160655-0.0179843j -0.0156712+0.0186367j 0.0309243+0.00292236j 0.0159855+0.0110693j 0.00530215+0.0149009j 0.0186277-0.00794642j 0.00430316-0.00745868j -0.00237207-0.0208244j 0.0158365-0.000316834j 0.00695804+0.00869797j -0.00781552+0.00476399j 0.00462176-0.0153226j 0.0138152+0.00473432j 
-0.0164818-0.00123833j -0.0031999+0.00504627j -0.00562458-0.0027033j -0.00238564-0.00711596j -0.00843235+0.00427994j -0.00247444-0.00458082j 0.00852491-0.000115325j -0.00143925+0.0020868j -0.00153122-0.00884165j 0.00466385-0.00408206j -0.00609705-0.00572567j 0.00970628-0.0103579j -0.00436898-0.0111769j -0.00705424+0.00546339j -0.0114364-0.010555j 0.0052542-0.00865513j 0.0125209-0.00550883j -0.0112314-0.000286114j 0.0166707+0.0030534j -0.00197956-0.0163079j 0.00124696+0.00461524j -0.00155365-0.00572183j -0.00305689+0.00867259j -0.00148835+0.00570036j 0.000717001+0.00319898j -0.00285994+0.0012693j 0.00185094+0.00377301j 0.0037428-0.0076753j -0.000316359+0.00375478j 0.0092644-0.000660025j 0.00224375-0.011422j 0.00900219+0.00394676j 0.00383475+0.00550682j 0.00144383-0.00146046j -0.000854254+0.000862211j -0.0091829+0.00568851j 0.00507628-0.000636994j -0.00329575-0.000127236j -0.00151177+0.0219037j 0.00226824-0.000984581j -0.00327891-4.39751e-05j 0.00169505-0.00164669j 0.0130726-0.00125883j 0.0261389-0.000838865j -0.00713973+0.00174046j 0.00122901-0.000484621j -0.000533308-0.0119393j 0.0127033-0.00394016j 0.000278184+0.00234227j 0.00425128+0.0119347j 0.00475323+0.0131381j -0.0026093+0.00713553j 0.00572259-0.00667571j -0.00473968-0.0150678j 0.0213049+0.0100175j -0.00264584+0.00399709j 0.0051434-0.0146365j -0.00153161+0.00197314j -0.00478126+0.010066j -0.0123437-0.00307049j 0.00286046-0.0181624j 0.00135081+0.00225738j 0.0114375-0.00378649j 0.011377-0.000954441j -0.000192975+0.00648872j 0.0120982+0.0175054j -0.00787475+0.00496374j 0.00812093-0.00156234j -0.00793944+0.00743586j -0.00605693+0.00335839j -0.00376431+0.0170834j 0.00802882+0.00102591j -0.00275371+0.00775225j -0.00621793+0.00114637j 0.00744132-0.00647255j 0.00261467+0.00145582j -0.00428086-0.00598413j 0.00178485-0.00471367j 0.00234113+0.002894j -0.00590779+0.00408443j 0.00130928-0.000614889j 0.000310157+0.00024722j 0.00509455-0.00526574j -0.00435484+0.00383715j 0.000604892-0.0042476j 0.00313005-0.00243388j -0.00891898-0.0011943j -0.00116169+0.000894761j 0.00359252+0.00282262j 0.00251811-0.00492824j 0.000726132-2.4186e-05j -0.00155632-0.00609887j 0.00267845+0.00156571j -0.00454874+0.00103224j 0.00487063+0.00018419j 0.00180468-0.00183197j 0.000357587-0.000321991j -0.00244638+0.00287503j -0.00590955+0.000989857j -0.00564919-0.00301214j 0.00376134-0.000808298j -0.00879346-0.00208649j -0.00275343+0.00114193j -0.000369257+0.00152195j -0.00273714+0.0019434j 0.00702183+0.000160704j -0.000680529-0.00111651j -0.0013621+0.00384308j 0.0118579+0.000258641j -0.00483441-0.000196055j -0.00151545+0.00159216j 0.00244994+0.00201681j -0.00148429+0.000195196j 0.00123529-0.0014245j -0.000265215-0.00239249j 0.0029843+0.00136898j 0.00178572-0.000200673j 0.00491575-0.00479754j -0.0029936-0.00252031j 0.00343515-0.000296706j 0.003324+0.00458063j 0.00977577+0.00250413j 0.0123583+0.00877945j 0.00606234-0.000326506j 0.00677785+0.0111049j -0.00108879-0.00356109j 0.00240368+0.00742738j -0.00327698-0.00838613j -0.00488378+0.00182344j -0.00889467+0.0187151j 0.0103743-0.00498904j 0.0089954+0.0147188j -0.0105427+0.00381533j -0.00431988-0.00733475j 0.0190944-0.00765499j 0.00664975+0.0178838j 
0.00884054-0.000208264j 0.00520703-0.0133864j 0.0133262+0.00553461j -0.00492587-0.00118318j -0.00124251+0.00991703j -0.0019959-0.0120854j 0.0210085-0.00686409j -0.00469847-0.00606223j -0.007177-0.0145585j 0.00878982+0.00363237j 0.00420884-0.0104597j 0.00317728+0.00458707j 0.0064224+0.00905863j 0.00953116-0.00541221j 0.00486643-0.00713414j -0.000272135-0.00296757j -0.00954982+0.00197979j -0.00574824+0.00324688j 0.00417331+0.000498032j 0.00364881+0.0068022j -0.00201807+0.000100999j -0.00778928-0.00869981j -0.00545645+0.00622936j -0.00117035-0.00486246j -0.00472578-0.00484001j 0.00460109-0.0046264j 0.00520753-0.00280693j 0.000734381-0.00362084j 0.00545586+0.00422233j 0.00095768+0.00484334j 0.00224585-0.00840926j 0.0016312+0.00103048j 0.0140631+0.00328147j -0.00400457-0.00275482j -0.00116829-0.00900977j -0.00714927+0.0172976j -0.00466359-0.00217863j -0.00155124+0.00378719j -0.00234252-0.00196387j 0.00843057+0.0006185j 0.000241784+5.84297e-05j -0.00536014+0.00202973j 0.0113095-0.0028459j -0.00346559+0.00277636j 0.00269736+0.00158888j -0.01146+0.000230728j -0.00179007-0.00124053j 0.0081194+0.00755265j 0.00888261+0.00626867j 0.00764563+0.00949847j -0.00318184+0.000427163j -0.00210167+0.0167687j 0.00935434-0.00377094j -0.00557516+0.0039465j -0.000865793-0.00130416j -0.00212526-0.00101649j 7.60465e-05+0.00268362j 0.00213745-0.000949884j 0.000744434+0.00187716j 0.00333316-0.00383121j 0.00453613+0.00280598j -0.00078198+0.00379501j 0.00619299-0.000207362j -0.00717643-0.00519904j -0.00310506-0.00795787j 0.0029711-0.0034648j 0.0075931-0.00655597j -0.00543881-0.00837487j 0.019566-0.006521j 0.00808917-0.000244194j -0.00329908-0.0190536j -0.00113951-0.0110596j 0.00124631+0.0131223j 0.00240823-0.00512158j -0.00249569+0.00532126j -0.000465398-0.00307386j 0.0048202+0.00163667j 0.000507159+0.00887319j 0.0157971+0.0133827j 0.00570935-0.00941782j -0.00278672+0.01558j -0.00595518-0.00799576j 0.00841573-0.00396646j -0.015177+0.015507j -0.00239426+0.00697056j 0.00997554-0.00300045j 0.000972151+0.000133341j 0.019274-0.00408945j -0.0086192+0.000842229j -0.0032314+0.00105913j -0.00840485+0.00385177j 0.003767-0.0183928j 0.00192555+0.000599865j 0.00438995+0.0018894j -0.00583728-0.00135364j -0.00832706-0.000928904j 0.000368819-0.00150731j -0.0141088+0.00529815j -0.00721232-0.00342105j -0.0106368-0.00605513j -0.014227-0.00306116j 0.0151315+0.00226304j 0.000130429-0.0015211j 0.000492033+0.00880172j -0.00532121+0.00111978j 0.0137344+0.00572893j -0.0127589-0.00494026j 0.00285295-0.00192977j -0.00825791-0.00461867j 0.000748908-0.0031642j -0.00203123-0.00407428j -0.00124885+0.0177059j -0.00205545-0.00393988j -0.00657411-0.0107605j -0.0112297-0.0087271j -0.0123419+0.0249185j 0.00364878+0.0177392j 0.00902921+0.0182723j 0.0241627+8.19293e-05j -0.00625103-4.04089e-05j -0.0105465-0.0069428j -0.0121696+0.00215895j 0.00383429-0.0161987j -0.000322139-0.00679218j -0.00169263-0.0014002j 0.00237583-0.00171156j 0.0103161-0.00208205j -0.000460357+0.007698j 0.00657636+0.000572379j 0.00138771-0.00201366j -0.00492412-0.00263807j 0.00053737-0.00321955j -0.00169541-0.00529115j 0.00456163-0.00166328j 0.00547506+0.000814758j -0.000812483+0.00527182j 
