-3.20759e-05+0.00506356j 0.00684769-0.00150501j -0.00284437-0.00505444j 0.00203735+0.00205282j -0.00112566+0.000999474j 0.00177138-9.75876e-05j 0.00226102-0.000401682j -0.000334817-0.00207324j -0.00874901-0.0054632j 0.00607249-0.0102714j -0.00960978+0.00338335j 0.00259363+0.000570308j 0.00307055-0.00421933j -0.00573885-0.000589337j 0.00371794-0.00052227j 0.00460774+0.00299599j 0.00169041-0.00138865j -0.00348289-0.00376282j 0.00397162+0.00403061j -0.00719223-0.00304233j 0.00708791+0.00652566j 0.0028376-0.0120333j 0.024151-0.0116983j 0.0118369+0.0250481j -0.00187538-0.0239115j 0.0241656-0.00647464j 0.00498382+0.00298467j -0.0120866+0.0165247j -0.000478669-0.00588853j -0.0148033-0.00707725j 0.0130021-0.0043939j -0.00973524-0.00118669j -0.00712473-0.000526324j 0.000954357+0.00024813j 0.00389624-0.00117549j -0.00248615-0.0042596j -0.00390035-0.00109318j 0.00333373+0.00137779j 0.00290961+0.00143302j 0.000340487+0.000228345j 0.00451204+0.0019686j 0.00326662+0.000499451j 0.00595892+0.00194555j 0.00880998+0.00397776j -0.00138913-0.00117721j -0.00453173-0.00200266j 0.00634675+0.00418623j -0.00698617-0.00561551j -0.00237698-0.00687774j -0.0078049-0.000277225j 0.00298348+0.00275025j 0.00311914+0.0152391j 0.00098484+0.00309984j 0.0115025+0.0167668j 0.0135025-0.0160858j 0.00890296-0.0194921j 0.0227099+0.00827498j 0.0324141-0.00563956j -0.0161775-0.0460516j -0.0183753+0.00417532j -0.0275005+0.0244126j 0.0315522+0.048461j -0.0330034+0.0255606j 0.00903007-0.0254692j 0.00706033+0.0203773j 0.013937+0.0258545j -0.0399228+0.0247023j -0.00274659-0.0167799j 0.00461875+0.00211186j -0.0170275+0.0276624j 0.00138331+0.015257j -0.0292606+0.00209352j -0.0118742-0.00495787j 0.00925742+0.0148011j 0.0181155-0.0217648j 0.00118854-0.0208769j 0.000394686+0.00290858j -0.0233162+0.0138887j -0.00210961+0.00470553j -0.0335083+0.0124328j 0.0197328-0.00420774j 0.00185531+0.00459481j -0.0105245+0.00353334j 0.00308537-0.0122815j 0.0108482-0.00301155j 0.00881681-0.00381179j 0.00238993-0.001133j -0.00628552+0.00274651j -0.0137848-0.00904166j -0.000681168+0.00553757j -0.0225076+0.00575087j 0.00448412+0.0112753j 0.00243476+0.000897734j -0.00572508-0.000234472j 0.0107025+0.00561288j -0.0184567+0.0138432j 0.00111848+0.00476841j -0.00118867+0.00374143j -0.00936991-0.0022571j 0.0138348+0.0100674j 0.00712298+0.00783222j 0.00425301-0.000405846j -0.000573273+0.0050082j 0.0424181+0.00790309j 0.0122728+0.0147231j 0.0133721+0.00374187j -0.000983422+0.00101937j 0.0198057+0.0181228j 0.0140656+0.0001035j 0.0194624+0.00982382j -0.00932428-0.00393523j 0.00602389+0.00830871j 0.0230984+0.0175603j 0.0035804+0.0160587j -0.0203076-0.0160556j -0.0241222-0.00142726j -0.0218525-0.041223j 0.00287244-0.00372543j -0.0102723+0.00744379j -0.0119683+0.0416621j -0.0208602+0.0229789j 0.0115293-0.00186094j 0.00893094-0.0340869j 0.000183858+0.00125837j 0.0495869+0.0588928j -0.0646323+0.0389201j 0.00928518-0.0358343j 0.0143679+0.0126343j -0.00542931-0.0668045j 0.0647023-0.00570852j 
-0.00210777+0.00691615j 0.0111979+0.000364662j -0.00168443-0.0085494j 0.00935765+0.00859591j -0.0112328+0.0145673j -0.0144833-0.00399602j -0.0122875-0.0048576j -0.000795135+0.0155588j 0.0209323-0.0155825j 0.0173644+0.0222772j 0.0115088-0.0132151j 0.00976326+0.00260555j 0.00101253-0.00990271j 0.0140772+0.00188985j 0.00130895-0.00105819j -0.00433922-0.00321671j -0.00959173-0.00287578j -0.00365824+0.0016794j 0.00103446+0.00161072j 0.000456453+0.0140857j -0.00695952-0.00992847j -0.00936425+0.00715865j 0.0183075+0.0184067j -0.0188199+0.0199013j 0.0150983-0.00492218j 0.0045361+0.0160494j -0.00328626+0.00135103j -0.0110181-0.00953051j 0.000816771+0.00932352j 0.0151169-0.0102305j -3.46694e-05+0.0119984j 0.000372814-0.00380777j 0.00383+0.00136996j -0.00339439-0.00129544j -0.00318097+0.00292906j 0.00791812-0.0015155j -0.0049476+0.00278406j -0.00512597-0.000384579j -0.00762669+0.00166398j 3.52053e-05-1.25081e-05j -0.0125562-0.000138057j 0.000319962+0.00146553j 0.00440271-0.00205226j 0.000840509+0.00327409j 0.00426207-0.00437298j -0.00212428-0.00293516j -0.00645796-0.00934295j 0.00803646+0.00947774j 0.00740861-0.000343798j 0.00536024+0.00332379j -0.00653004-0.0192134j 0.0150967+0.00181775j 0.0154684-0.0151686j -0.000218934-0.0153669j -0.0133484-0.00416794j 0.0102457-0.0329313j 0.0380037+0.0105088j 0.0209841-0.00556347j -0.0182821-0.0364747j -0.00863656+0.0278069j 0.00106377+0.00880497j -0.000405689+0.00774874j -0.0130729+0.0243963j -0.0178907+0.0174979j -0.0055694-0.00718229j 0.0171028-0.00991291j 0.0052062+0.0172732j 0.00944211-0.00118494j 0.00622718-0.00207084j -0.0223672+0.00371749j 0.0122291-0.0129998j -0.0107259+0.0189464j 0.0176951+0.0228686j -0.000722559-0.0129215j -0.0419222+0.0171476j -0.00133382+0.0323861j -0.00705656-0.0214034j -0.00137021+0.00324959j 0.00712302+0.00820704j 0.00179513+0.0160497j 0.00693259-0.00572369j 0.0113132-0.00119081j -0.00197812+0.000409765j -0.015749-0.00197334j 0.00275473-0.00196294j -0.01034-0.000677997j -0.0180001+0.00810573j -0.00120358+0.00392633j -0.00619337-0.00601878j 0.00270442+0.00186608j 0.0200882-0.000566819j 0.00506482+0.00370269j -0.0114121+0.000678666j -0.00496952+0.000857961j 0.0233067-0.004038j 0.0225605+0.00777735j 0.00965601+0.000956669j 0.0026011+0.000608624j -0.00917614+4.95791e-05j 0.0246422-6.27397e-05j -0.00499403-0.00531456j -0.0081014-0.00228049j 0.0067707-0.00129907j 0.00537166-0.00197913j 0.00316546-0.0113061j 0.0226894-0.000959288j -0.0176886-0.0166129j 0.00509437-0.00681966j -0.00492339-0.0209805j 0.00387987-0.00892605j 0.0169752-0.00769097j -0.0071765-0.00210363j 0.00601396-0.0252406j -0.00918128-0.0195817j -0.0224951-0.00794631j 0.0246777+3.58537e-06j -0.0176488+0.0154674j 0.0107934+0.00373449j 0.0112394-0.0187084j 0.0274856+0.0152006j 0.0162285-0.00964393j -0.0208241-0.0438121j 0.0168878-0.0174247j 0.0181043+0.0238297j 0.0117279+0.0170556j -0.0100452+0.0223521j -0.0302863+0.0296697j -0.0287472-0.0272271j 0.0367939-0.0523753j 0.0491938+0.035556j 
-0.000248621+0.0167427j 0.0234295-0.00340383j -0.00549947-0.01687j 0.00542646-0.000677027j -0.000707413+0.00576628j -0.002239-0.00227989j -0.00181653-0.0026062j -0.00296929+0.00179393j -0.0238586+0.00763451j -0.0079284-0.0255567j -0.0115208+0.000480512j 0.0111138+0.00872355j 0.011587-0.0166433j 0.00331868-0.00652495j 0.0147145-0.00369442j 0.00139353+0.00574346j -0.00879177-0.00187159j -0.00840355-0.00390266j 0.0152281+0.0163058j -0.0041532+0.0150763j -0.0101103+0.00864823j 0.00158071-3.39451e-05j -0.0131651-0.0263553j 0.0269879-0.0139537j -0.00879294+0.00306099j -0.0149507-0.00314696j -0.00466477-0.0196418j -0.00893252+0.00288874j 0.00087149+0.0198344j 0.021848-0.013017j 0.0124393+0.0107933j -0.0111988-0.00872494j -0.00412394+0.0207428j 0.00242309-0.00763428j -0.00127551-0.007507j 0.00768382-0.00846743j -0.0142412+0.000436038j 0.00180463-0.000628559j -0.00983344-0.00030627j -0.00269409+0.000455323j -0.0156277-0.00234916j 0.00648107-0.00229734j 0.014806+0.000433418j 0.0122966+0.00203942j 0.00465367-0.000410412j -0.0151744-0.0129851j -0.00278422-0.0143876j -0.00556843+0.00467962j 0.0120887-0.0124169j -0.0102424+0.0108146j -0.0043397-0.0148709j 0.015856+0.0177536j 0.0114763-0.017014j -0.0108631+0.00892085j 0.0118727+0.0063103j -0.00883325+0.0369096j -0.0426536-0.00911239j -0.0158105+0.00407843j 0.0182744+0.0313581j 0.0026232-0.035661j -0.00775208-0.00347598j 0.00416227-0.00703856j 0.0169422-0.0266701j 0.0181169-0.0183889j 0.00921786+0.0161123j -0.000823246+0.009567j -0.000474751+0.000655242j -0.0168769+0.0110372j -0.0105766+0.00231324j 0.0101395-0.0115163j -0.0129863+0.00893013j 0.0167091-0.00691885j -0.0162328-0.00774172j -0.0081998+0.0109184j 0.00079575-0.00825193j -0.00247383+0.00573212j 0.00580226-0.00206732j 0.002182-0.0022134j 0.00341451-0.00735311j -0.0077573-0.0015429j -0.00929583+0.00167311j -0.0147886+0.000471337j -0.000817064+0.00387348j 0.015538+0.000699198j -0.00295924-0.000131796j 0.00609895-0.00517879j -0.00365643-0.00230722j 0.00208641-0.00315155j 0.0120977+0.00153702j -0.00233061+0.00242588j -0.00436262+0.00211546j -0.00222653-0.00225284j 0.0243002-0.00129457j 0.00176791+0.00172302j -0.0135539+0.00197526j -0.00110533+2.93533e-05j -0.00625939+0.0032663j 0.0023472+0.00274194j 0.000577543-0.000578446j -0.00536199-0.000712048j 0.00359123-0.000489196j 0.0130747-0.00192804j -0.00531372+0.00607491j -0.0123265-0.00180369j -0.0114542-0.00265059j -0.011272+0.00258723j 0.00110352-0.0108148j -0.000177378+0.00254646j 0.00491147+0.00334763j 0.0049661+0.000465242j 0.000701849+0.00683706j 0.00214383+0.0124639j -0.00584578+0.00787011j 0.0241571+0.0045489j 0.0151412+0.00211411j -0.0158473-0.0125825j 0.0117949+0.00535895j 0.0109557+0.00805551j 0.00496772-0.00396679j 0.00237223-0.000410252j -0.00637841+0.016241j 0.0238107+0.0120564j 0.00863841+0.0196798j -0.0114077-0.0376198j -0.018992-0.0136021j 0.0142662-0.0303246j 0.0371104-0.0174326j 0.0197007+0.0312417j -0.0325176+0.05043j -0.0477502-0.0312858j 
0.0012576+0.0138197j 0.0190034-0.00466151j -0.00564044-0.0136358j 0.00852962+0.002027j -0.00392474+0.0114956j -0.00835709-0.0024937j -0.00746803-0.00332228j -0.00212792+0.00852154j -0.00192008-0.00621503j 0.00700257-0.000991335j 0.000166198-0.00975384j 0.00025574-0.0108822j -0.0136875+0.00349985j 0.00655292-0.00572577j -0.00605824+0.000380244j -0.00655626-0.00166801j -0.00175995+0.00651327j 0.00449117+0.0065979j -0.00722183-0.00532313j 0.011195+0.000948909j -0.0103789-0.00794159j -0.00459645+0.014171j -0.0214978-0.00724979j 0.00717368-0.0228731j -0.0192005+0.00225089j 0.00970636-0.0243051j 0.00669586+0.0169582j 0.0251965+0.0172726j 0.000762751-0.0203193j -0.019704+0.0283717j -0.00693501-0.00791954j 0.00611482+0.00499289j -0.0128373+0.000466106j 0.0150872+0.00116573j 0.0088457-0.00263808j -0.00709191+0.00637618j 0.00963578-0.00391863j 0.0171394+0.000294511j 0.00958419-0.00528731j -0.00482673-0.000686924j 0.0198282-0.00406706j 0.00128644-0.00235701j -0.00974558+0.00474398j -0.00631727-0.00365283j -0.00338435+0.00929273j 0.00436026-0.00326652j 0.00853876+0.00507749j -0.0238494-0.0162405j -0.0078246-0.00451308j -0.00408366-0.0018654j 0.0112258+0.0329101j -0.0226331-0.0101241j -0.0233436+0.0304855j 0.0160382+0.0111897j 0.00517739-0.00755241j -0.00822703+0.0126532j -0.0138665-0.00924496j 0.00660943+0.0027859j 0.00627756-0.00201789j -0.00020135-0.0205383j -0.0136027+1.59911e-05j 0.000711859+0.00631471j 0.00538784-0.00211435j -0.0229322+0.00420484j -0.0203948-0.0418731j -0.040198+0.0245482j -0.000537783-0.0187154j 0.00921019+0.0126514j -0.005036-0.000639402j 0.00415135+0.00920582j -0.0150696-0.00217976j -0.0130764-0.00835516j -0.00217192+0.00103399j -0.0013972-0.0309799j -0.0114802+0.00713541j 0.00748204-0.00565521j 0.00357018-0.00954411j 0.00133056-0.00592551j -0.0212936+0.0186963j 0.00550886-0.0116848j -0.00505244+0.00129739j -0.0136949+0.00336409j 0.00872438-0.0120477j -0.0103833+0.00142018j -0.000867294+0.00423613j 0.0256522+0.00285114j -0.00518446-0.00110324j -0.00503975+0.00457866j 0.00949168+0.00234448j -0.00496105+0.00283511j 0.000263885-0.00265493j 0.0141816-0.00204238j -0.022288-0.00213903j -0.00418839+0.00310736j 0.000814306-0.00391926j -6.84084e-05-0.00191044j -0.0119879+0.00798915j -0.00227747-0.00370069j -0.00542432-0.00465766j -0.0144656+0.00270622j 0.00261807+0.00269156j -0.0123738-0.0070464j -0.00809516-0.0111437j -0.0145156-0.00143667j -0.0141814-0.0102898j 0.0160282+0.0215842j 0.0185067+0.00790332j -0.00233603+0.00360012j -0.00404916-0.0112818j 0.00997777+0.00657565j 0.00661539-0.0229728j -0.00250966-0.0259037j -0.00794418+0.0101561j -0.0116043+0.00506825j 0.00901599+0.00383981j -0.0163712+0.00215258j -0.00102575-0.000480284j -0.0230245+0.0216338j 0.0230538+0.0334689j -0.0237345-0.0131909j 0.0267567-0.033879j -0.0197975-0.0156072j 0.0127736-0.00176455j -0.00291632-0.0144693j -0.00480797-0.00290716j 0.00360606-0.00775839j 0.0105349-0.00550485j 0.00664994+0.00906906j -0.0115559+0.0184764j -0.0174245-0.011195j 
-0.00109908+0.000103213j -9.52992e-05+0.00114995j 0.000423567+0.000113761j 0.0194485-0.00012145j -0.00183872+0.0267111j -0.0190417+0.00015707j -0.0175648-0.0022367j 0.00126704+0.018737j -0.00789291+0.000817242j -0.000822039-0.00739786j 0.00255428+0.00774875j -0.0222589+0.00288833j 0.00384338+0.0271311j -0.0122158+0.00780885j -0.00972622+0.0111531j 0.000580291-0.00387338j 0.0158817-0.000517381j 0.0114273-0.000908858j -0.0184917-0.00988632j -0.00117482-0.0227135j 0.0127453-0.00323784j 0.00161085-0.00499885j -0.00455815-0.0269163j 0.0275624-0.00475484j 5.25784e-05-0.00115326j -0.0165004+0.0113565j -0.0133184-0.0274294j -0.0185393+0.000356071j -0.0129408+0.0148882j -0.0112088-0.00181241j -0.00757431-0.0215801j -0.00441293+0.00803318j 0.00463112-0.0142899j -0.0172684+0.0106098j -0.00703096+0.00106012j -0.0110323+0.0028689j -0.000481602-0.000399828j -0.0208984+0.00343883j 0.00750706-5.72007e-05j 0.012481-0.00173199j 0.00416267+0.00185528j -0.00632153+0.00465808j 0.00358157-0.00370404j 0.0090566-0.00575325j -0.00774254-0.00428513j 0.00741051+0.0212755j 0.0112475+0.0183628j 0.0234707+0.0100669j -0.015235+0.0192855j -0.00379191-0.00702125j 0.00578752-0.0086493j 0.00757869+0.0112854j 0.00282202-0.00740377j -0.00494888+0.0134359j 0.0129454+0.00204877j -0.00412228+0.0274219j -0.0319454-0.0046348j -0.00915579-0.00358612j 0.00450733+0.0194243j -0.0038895-0.0247232j -0.0113935+0.00819801j 0.0172352+0.0131468j 0.000580892-0.0157213j 0.0259129-0.0251701j 0.00849768+0.0230828j -0.00245308+0.0153668j -0.011898-0.00181033j -0.00914229+0.00158651j -0.00785484+0.00376708j -0.0027679+0.0010267j -0.015373+0.00661638j 0.0156355-0.00558709j -0.00125184-0.00155106j -0.0148495+0.00368109j -0.0235904+0.000919253j 0.00770262+0.0323898j 0.00673633-0.0227655j 0.00111253-0.0039533j 0.00223092+0.000246549j -0.020681+0.00838217j -0.00123508-0.00651631j -0.0067184+0.00233605j -0.00148626+0.00683389j 0.0134374-0.000840953j -0.00329899+0.00154472j 0.00862084-0.00502561j -0.0167199+0.0039621j -0.000771118-0.00156505j 0.0124345-0.00380661j -0.00886724+0.00319049j 0.00129431-0.00206703j 0.00411336+0.00331476j 0.0240583-0.00103031j -0.00955169-0.00116798j -0.00467202-0.00196842j 0.00969601+0.0025009j -0.00123885+0.00632443j 0.00327067+0.0032528j -0.0137597-0.00506611j 0.00683297-0.00173852j 0.00150795-0.00157525j 0.013548-0.00251547j -0.00309716+0.00657009j -0.00853581-0.00159304j -0.0116189-0.0078684j 0.000324022+0.00621641j -0.0084992-0.0249789j 0.00214535+0.00125634j 0.00595627-0.0173494j 0.0214737+0.0122098j 0.0194385-0.00912153j -0.00500149+0.0196043j -0.00733119+0.00353716j 0.0187594-0.00124871j 0.00357159-0.00182265j -0.01588-0.0174255j 0.00624854+0.00671945j 0.0202261+0.00771109j 0.00558894-0.0135056j 0.0124535+0.00985612j -0.00557903+0.0168528j 0.0173023-0.00341394j 0.0194377+0.00805354j -0.00601051-0.0350734j -0.00823418+0.00241419j 0.000188431-0.0195341j 0.033185-0.0159076j 0.0149624+0.0278215j -0.0251583+0.0272603j -0.0257045-0.0242096j 
-0.00668989-0.0197275j -0.0268784+0.0124363j 0.0108886+0.0190777j 0.00770335+0.00370188j -0.00538259+0.00823193j -0.00405441-0.0032197j -0.00293431-0.00330999j -0.0017124+0.00304774j -0.0174002-0.0179493j 0.0205494-0.0181409j -0.00718193-0.0194849j 0.00919707-0.00285122j -0.00315412-0.00809134j 0.0134432-0.011883j 0.00369667+0.000439105j -0.00837007+0.00161896j -0.0105405+0.00583674j -0.000677942+0.0040477j 0.00021209+0.00563572j 0.0115629+0.012929j -0.0201054-0.00417351j -0.004868+0.0173475j -0.0115731-0.0318843j 0.0324916-0.0120163j -0.0116119-0.00788933j -0.00181074-0.00399023j -0.00946091-0.0146611j -0.00927547+0.0159786j -0.0025037+0.0149544j 0.00448993-0.000913346j 0.0066221+0.000230701j -0.0105264-0.00242136j -0.0107004+0.0135063j 0.00341164-0.00204284j 0.000747089-0.0059179j 0.000667018-0.00386606j -0.00966725+0.000626907j 0.00209958+0.00208651j -0.00250792-0.0017248j 2.67435e-05-0.001001j -0.00467403-0.00195703j 0.00428498-0.00102796j 0.0125319+0.000203992j 0.0141959-0.000762923j 0.00127619+0.0010032j -0.0110493-0.00564287j 0.00518546-0.00539488j -0.00835222+0.00231271j 0.000813475-0.00948193j -0.0109264+0.0079986j 0.00179764-0.00378994j 0.0126178+0.0168634j 0.00272871-0.00503666j 0.00557199+0.0171326j 0.0148692-0.00839164j -0.00627203+0.0243001j -0.0271829-0.00765954j 0.0208714-0.00159502j 0.00590889-0.0163213j -0.0166099-0.0426063j -0.0351325+0.0138566j 0.0095515+0.0182497j 0.010134-0.0125128j -0.0127954-0.00100783j -0.0127722-0.0177367j -0.00908379+0.0285559j 0.0033279+0.0155955j -0.00491117+0.0297523j -0.0131547+0.00298799j -0.0119189+0.00427327j -0.0175652+0.00600873j -0.0115213+0.00793074j -0.0215037+0.0114336j -0.0034191-0.0101971j -0.0177678+0.00697112j -0.000893394+0.00322646j -0.00422414-0.00862933j -0.0101784+0.00678762j -0.00504238+0.00642185j -0.00596344-0.000727826j -0.0067494+0.00708876j -0.0308123+0.00749454j -0.00221712-0.00575352j -0.00275462-0.00303032j 0.00432443-0.00322749j 0.0201163-0.00641474j -0.0112431+0.00214678j -0.00252565+0.00383397j 0.00758105-0.00392009j 0.00783714+0.00819006j -0.000793817+0.00175807j 0.0100436-0.000930499j 0.000935529-0.00347423j 0.00757015+0.00822756j 0.00647919-0.00199216j 0.00372266+0.00485942j -0.0133189+0.0115447j 0.00369332+0.000978985j -0.00110719-6.28222e-05j 0.00434134+0.00400918j 0.00760645+0.00295214j -0.00313498-0.0109612j -0.00895573-0.000766287j -0.00495104+0.000999216j -0.0222659-0.00709744j 0.0227978+0.0153438j 0.00161241-0.00390145j 0.0143827+0.0117454j 0.0017985-0.000842447j -0.00144627-0.0150536j -0.000352451-0.000419933j 0.00530772-0.0148377j 0.00300068+0.00396059j 0.0170672-0.000370197j 0.00369231-0.00868862j -0.0228502-0.0152661j -0.00687739+0.00228718j 0.000490785+0.0322386j 0.0322868+0.0150405j -0.00351564+0.0129501j 0.0217715-0.0116158j -0.00260623-0.0336926j 0.0385836-0.00522802j -0.00302353-0.0401395j 0.00141027+0.0182862j -0.0140557-0.0122938j 0.0365912-0.0194653j 0.0149956+0.0315329j -0.025987+0.0126102j -0.0118381-0.0250859j 
0.00674049+0.00716509j 0.00917075-0.0116442j -0.00943708-0.00645881j -0.0141051+0.0107895j -0.0126268-0.0227283j 0.0182035-0.00920416j 0.0179183-0.0060788j -0.00839404-0.0183977j -0.00584347-0.0234785j 0.0264493-0.00521658j 0.00295434-0.0179055j -0.0113437+0.000830769j 0.00117651+0.0191521j 0.00560868-0.00174411j -0.00832285+0.0127945j -0.0101513-0.00263505j 0.0049956+0.00285211j 0.0122163+0.00157329j -0.0227088-0.00493177j 0.00878599-0.0116572j -0.00832158-0.0108854j -0.00116849+0.0143348j -0.000403936-0.0160715j 0.0167521-3.98326e-05j 0.00708305-0.00709485j -0.00605552+0.0215621j -0.0204571-0.0193892j -0.0214639+0.00203773j -0.00880895+0.0209589j -0.00205822-0.00122803j -0.011445-0.0100146j -0.00212211+0.00537993j -1.18143e-05-0.0116994j -0.0132552+0.0111952j -0.00663157+0.00377476j -0.00509469+0.00436047j -0.00241288+0.00186076j -0.0191456+0.00668978j 0.00293488-0.000898945j 0.0103886-0.00379026j -0.00190444+0.000938757j -0.00510081+0.00581188j 0.00522198-0.00459346j 0.00806508-0.00433185j -0.00440433-0.00438701j 0.00766548+0.0155982j 0.00896035+0.00970405j 0.0231964+0.0106133j -0.00857969+0.016276j -0.00091107-0.0035721j 0.000469254-0.0149622j 0.0145289+0.00816647j 0.00679651-0.0118608j 0.000193899+0.00512386j 0.00451163-0.00386893j 2.36794e-05+0.00644456j -0.00693545-0.000661052j 0.0208622-0.00608931j -0.00385942-0.0235912j -0.0182384-0.0193189j -0.021168+0.0108259j -0.00922267+0.0055664j 0.0121918-0.01271j -0.0123979+0.0240568j -0.011603-0.00974702j 0.0150922-0.00290432j 0.0275576+0.023945j 0.00105129+0.0326076j -0.00824504+0.0034618j -0.0174817-0.00448668j -0.00218547+0.00120049j -0.00621273+0.0216381j -0.0204399+0.0190292j 0.0069154+0.00551411j 0.00515094+0.0104103j -0.012793-0.0107055j -0.013497+0.0183567j -0.00933744+0.014523j 0.00760203-0.0113464j 0.0118602-0.00566707j -0.00587948+0.0169346j -0.0267001+0.00852034j -0.0076275-0.00304822j -0.00605979-0.000336506j 0.00553077-0.00860106j -0.0034757-0.00378529j 0.00442024+0.000914537j 0.00313542+0.00119423j -0.00536672-0.0020135j 0.0240458+0.00194585j 0.00198996+0.00266614j -0.00385138-0.00403656j -0.000666337-0.00258169j 0.025662+0.00626039j 0.00886025-0.000451818j 0.000421301+0.000181891j -0.00804052+0.00279431j 0.00465885-0.000229244j 0.018272+0.005873j 0.00807131+0.000435854j 0.00583228+0.00204222j -0.00689438-0.00611723j -0.00261141+0.0018333j 0.00310707+0.00330584j -0.0124955+0.00548888j 0.0119613-0.00496131j -0.00511465+0.0131215j 0.0160804+0.00769042j 0.00072867+0.0268994j -0.0426877-0.0344969j -0.0178993+0.0322575j 0.0120556-0.0193438j 0.00901367-0.0100806j 0.0151118-0.00921366j -0.000595769-0.0103065j -0.000606114-0.0103659j -0.00548314+0.00704869j 0.00313794+0.0191965j 0.0206098+0.0016003j 0.00600678+0.00789761j 0.0159087-0.00847211j -0.00639284-0.0274603j 0.023565-0.00593986j 0.00156988-0.0151543j 0.0017724+0.0129166j -0.00906314-0.00349103j 0.0134877-0.00345351j 0.00165045+0.0110422j -0.00640601-0.00368167j 0.00340057-0.00607517j 
-0.00336185+0.00370038j -0.000197473-0.000496587j -0.00112919+0.00303595j 0.00560132+0.00926009j -0.00913656+0.00620397j 0.00744897+0.00428782j -0.00206508+0.000990678j 0.00802761-0.00945916j 0.0101593-0.00638342j 0.00582537+0.00923447j 0.00152294-0.00352583j 0.00415997+0.00253959j 0.00307408-0.00563586j -0.000774817-0.00257105j -0.00402974+0.00102617j -0.000232989+0.00378819j -0.00445281+0.00121928j -0.00505616-0.00614176j -0.000463347-0.00351649j -0.00118712-0.00285199j 0.00363841+0.00163216j 0.0111001-0.00491041j 0.00859702+0.0100718j -0.00787717+0.0115557j 0.00252937-0.0046862j -0.000521917+0.00296658j -0.00452259-0.00545638j -0.0034903+0.00344276j -0.000360789+0.00681241j 0.00272043-0.00123005j 0.00604744+0.00133504j 0.00204465-0.000472958j -0.00330177+0.00367496j 0.000531702-0.0023626j 0.00242938+0.00152538j -0.000214603+0.00169365j 0.00168567+0.00216591j -0.00299036+0.0024221j -0.00037991+0.00238241j 0.00102342+0.00040481j 0.000429437+0.00527153j -0.000692128-0.00236108j 0.00390083-0.0005042j 0.00345191-0.000655561j 0.00462286+0.00388869j -0.00322008-0.00106484j 0.000178632+0.000215528j 0.0033735-0.000665539j 0.00289181-0.00210998j -0.000909416-0.00234302j -0.00145034-0.00190148j -0.00365697-0.00204832j -0.00480508+0.00768944j 0.00819914+0.00274696j 0.00208976-0.000183501j 0.0174089-0.0141064j 0.0175129+0.0197603j 0.0118302+0.00352313j 0.000151735-0.0197561j -0.00453463-0.00212334j -0.00956299+0.00313713j 0.00478897+0.00780685j 0.00551098+0.00484528j 0.00182973+0.00243246j -0.000108968-0.00187608j -0.00164599-0.000399648j -0.00160932+0.00611457j 0.00473353-0.0110407j -0.0029202+0.000174819j 0.000106357+0.00740959j 0.00395934-0.00407877j 0.00255273+0.0100199j -0.0060968+0.00604356j -0.00464436-0.0030408j -0.00845151+0.000750234j 0.00287514+0.00211057j -3.67411e-05-0.00507678j -0.00474086+0.00590093j -0.00373232-0.00196709j -0.0067863+0.00536899j 0.000806179-0.00549157j 0.00324728-0.00339792j -0.000242451-2.5344e-06j 0.00310813-0.000420895j 0.00232495-0.0036951j -0.00208428+0.00168897j 0.0040721-0.00203435j -0.00274807-0.000593626j 0.000876266+0.00201837j 0.0026187-0.00139436j -0.000847327-0.0041606j -0.00319384+0.000569912j -0.00325465+0.00686417j 0.000580993+0.000959506j 0.00442592-0.0063677j -0.0068023-0.00520607j 0.00340631-0.00022897j 0.00100077-0.00118148j -0.00249185+0.00252074j 0.00509237-0.00581451j -0.00195583+0.00304679j -0.00185361+0.00249173j 0.0023157-0.000142381j 0.00300824-0.00895799j 0.00427911-0.00155315j 0.0136124-0.00166526j -0.0109411+0.00147752j 0.00538423+0.00166854j 0.00496849-0.00170265j -0.000179332+0.00062728j 0.000809098+0.000494651j -0.00151042+0.00157522j 0.00902296+0.00947157j -0.01277+0.00497072j -0.00568846-0.000867456j 0.00440395-0.00603231j -0.00436435-0.00253804j -0.00360016+0.0102886j -0.00585011+0.00107552j -0.00154488-0.00152103j -0.00498358+0.00816535j -0.00102885+0.00250376j -0.00390396-0.00135091j 0.0187111+0.00929865j 0.010914+0.0179987j -0.0133189+0.00825532j 0.00476276-0.00150982j -2.03158e-05+0.00246816j -0.0133059+0.0214637j -0.0227586-0.0112786j 
